-0.0535433+0.0335238j 0.0861988+0.0121729j -0.00983681+0.00798837j -0.0930608-0.0554296j 0.0125409-0.0077001j 0.00451949+0.00679491j 0.00620691+0.0188162j 0.00721521+0.00125978j -0.00302381+0.005537j 0.0886402+0.0314708j 0.00665202-0.0153263j 0.015572-0.0162458j 0.00235102+0.00267961j -0.0298027-0.00856717j -0.0256924-0.0257479j 0.00548296-0.00799524j 0.00608476-0.0011671j -0.00704326-0.0163232j 0.029376+0.0316852j -0.0428683-0.0205741j 0.00261108-0.0130242j -0.00748828-0.0114623j 0.00863015+0.0142632j -0.00709408-0.00944338j 0.0297812+0.00821364j 0.00265837+0.00175649j -0.0154638-0.00211183j 0.00234778-0.0191618j -0.00763904-0.00402793j 0.0045632+0.00141893j 0.013092+0.0260171j 0.0257403-0.0155933j -0.0140268-0.0136113j 0.039528+0.00220735j 0.00970978-0.000130947j 0.0100878+0.000306467j -0.000374088+0.00488589j 0.0187904+0.0223123j 0.00458839+0.00981108j -0.00555534+0.00147131j 0.0159889-0.00146409j -0.00693835-0.00152064j 0.0104757+0.0127381j 0.0104117-0.00323385j 0.0186241-0.0244512j -0.0164419+0.0106306j 0.0199549-0.019461j -0.00822564-0.00140142j -0.00869902-0.0093822j 0.00281944+0.0190823j -0.0290013-0.0129817j -0.0113741+0.0102292j -0.00233016-0.00383122j 0.0097907-0.0101946j -0.000493209-0.0194407j 0.0163736-0.0213539j 0.0223347-0.0275881j -0.00628051-0.00651579j 0.00126825-0.0250733j 0.0114973-0.0298008j 0.00679563+0.0256283j -0.0107256+0.0250441j 0.0163993+0.0305499j -0.0194588+0.00634046j -0.0117777-0.00406014j -0.0063469-0.0163241j -0.0576407+0.000913957j 0.0160838-0.00719616j -0.000759505+0.0036384j -0.0119254-0.0102194j -0.00646134-0.00564611j -0.0074934-0.00255414j -0.00130378-0.0109735j -0.0194464-0.0204017j 0.00845192-0.00924724j -0.0326866-0.00496918j -0.0112898+0.00330398j -0.00817004+0.0159993j -0.0004801-0.00614615j -1.94489e-05-0.0033225j -0.00925642-0.0299247j 0.00973291+0.00649981j 0.00242196+0.00376478j 0.0201459+0.0216179j -0.0146399+0.00414454j -0.0190065-0.00987584j 0.00507654+0.00466833j -0.0182965+0.000471945j -0.00834222-0.00427546j 0.00435685-0.0204695j -0.0172579+0.0128549j -0.0130567+0.0279379j 0.0196663+0.0117231j -0.0156073+0.0131417j 0.02535-0.0253403j 0.0159008-0.00113048j -0.00417596-0.0109542j -0.00439193-0.00384852j 0.000691042-0.0279197j -0.00872193+0.00701109j 0.0102342-0.00462682j 0.00807183+0.00435096j -0.00684022+0.000499202j -0.0176181+0.00368574j 0.0118057+0.00823172j 0.0208368-0.0383934j 0.00759517+0.0106346j 0.00158003+0.000254943j 0.00270132-0.00645276j 0.00628546+0.0142415j 0.0230029+0.0126104j 0.0146253-0.0198586j -0.0170176-0.0097522j 0.0275036+0.00344908j -0.0114055-0.00136676j -0.0187941+0.0247215j 0.0068454+0.00789548j -0.00222018-0.0195645j 0.00557353+0.016038j -0.00248705+0.0184523j -0.00136962+0.0261043j -0.00272397+0.000675421j 0.00861299+0.0168054j 0.0171055+0.023509j 0.0161716+0.0461633j 0.00545961-0.0174351j -0.0575251-0.0358977j -0.0126007+0.0143586j 0.00255463+0.00877579j 0.0464851-0.0619335j -0.000316443+0.00402095j -0.0381961+0.0369481j -0.0175119+0.00653875j 0.000241724-0.0430643j 0.0120648-0.0146747j 0.00557572-0.0075757j 0.0635607-0.0280779j 0.00169909-0.0171345j -0.000818782-0.0116161j -0.00977646+0.000554105j 0.0212411+0.00299988j -0.000944117-0.0298756j 0.000117238-0.017406j -0.0658323+0.00299868j -0.00565324-0.01765j 0.0137959-0.0103314j 0.000928974-0.0157964j 0.0179266+0.0234882j -0.0085243-0.00727317j 0.0125951+0.00687258j 0.00631423+0.0291905j 0.0166211+0.0221502j 0.0208348-0.00421525j 0.0334985+0.0791756j -0.00469448-0.0344628j -0.0032144-0.0163989j -0.0162825+0.0115521j -0.00308746-0.0286252j 0.000247809+0.0241039j 0.0114955-0.00351376j -0.00446505+0.000765856j 0.0273487+0.0380032j -0.00714271-0.0258286j 0.00638156-0.0320125j 0.00579234-0.00433604j 0.00046112-0.0448206j 0.00285631-0.0652214j 0.0573671-0.0399099j -0.00520035-0.0357036j 0.00773953-0.0580433j 0.0124734-0.040589j -0.0314008-0.00637535j 0.00367651-0.0297814j -0.00182927+0.0416774j 0.048047-0.0156594j 0.00462054-0.00580625j 0.00160442+0.0286129j -0.00395373-0.0744934j 0.0038918+0.0405654j 0.00346361-0.014275j -0.00223025-0.00186848j -0.0288854-0.00776874j -0.00266303-0.0172994j 0.00500317+0.00738863j 0.00612843-0.0407584j -0.05905-0.0294026j -0.00538566-0.0184321j -0.007633-0.0258361j 0.0126848+0.0600904j 0.00539398-0.0292154j 0.00777145+0.0105682j -0.00347119+0.0261361j -0.00906881+0.0343095j 0.0660359-0.0138107j 0.0189172+0.070749j -0.0223347-0.00179683j 0.010508+0.0167326j -0.00371134-0.0460943j -0.0359378-0.035313j 0.01246+0.035922j -0.0349448+0.00151349j -0.0155115-0.0104491j -0.00500826-0.0172954j -0.0484216-0.0895381j 0.0863879-0.0280389j 0.0702136+0.10721j 0.0694881+0.114063j -0.0999811-0.0037779j 0.277371+0.180753j -0.0414639-0.18361j 
-0.0961607-0.0172029j -0.0562373+0.0274522j -0.0956012-0.0264173j 0.0186927-0.00621592j -0.00229056+0.00949217j -0.00821022+0.00277127j -0.0750636-0.0394854j -0.0441353-0.0182015j -0.020582-0.0209252j 0.0249374+0.0138477j 0.0270373+0.00669146j 0.024965+0.00142125j -0.00655707-0.00187396j 0.0143135-0.0277854j -0.00245587-0.015232j 0.042782+0.0190341j -0.0137364+0.00453672j 0.00511206+0.00216744j -0.0450467-0.0315892j 0.00169937-0.00965258j 0.0125413+0.00972486j 0.0286477+0.0193643j 0.0047722+0.0122277j -0.00244937+0.00874348j -0.00184814+0.0122343j -0.0089964-0.00936838j -0.00224457+0.00436074j 0.0260638+0.0193668j -0.0010715+0.0105439j -0.000580088+0.00973227j -0.0298954-0.0247888j 0.0154107+0.00898034j 0.034215+0.0250768j 0.0157386+0.0380019j 0.00639312-0.00683658j -0.0270048+0.00558929j -0.00689166-0.0123136j -0.00492851-0.00275368j -0.0176285+0.0174662j 0.00060925+0.00556393j 0.0028096-0.0163484j 0.023371+0.0150297j -0.00619121-0.0210328j -0.00160418-0.0235452j 0.0215959+0.00426632j -0.0113388-0.00904638j 0.00540333-0.00819242j -0.00266222+0.00967342j -0.00578723-0.0058755j -0.00390669+0.00613953j -0.00645193-0.0121158j 0.00471816-0.000256864j -0.00316998+0.00774552j -0.0160368+0.0132319j 0.0154133+0.00620815j 0.0049931-0.00415674j -0.0288429-0.00767605j 0.00818577-0.0145426j 0.010864+0.00457017j 0.0118979-0.00413905j 0.00632841+0.0169452j -0.00833801-0.00655191j -0.00639535+0.0310392j -0.0167858-0.00550736j 0.0181543-0.0151253j -0.0176005+0.00401491j 0.000964418-0.0323481j 0.0113107+0.00614011j 0.0183697-0.00622295j 0.00962129+0.00254789j 0.00311999+0.005635j 0.0172673+0.00365883j -0.00271673-0.00204366j -0.000906705-0.00651368j 0.0195808-0.00103122j -0.0165959-0.0162341j 0.0146068-0.00376773j 0.00173872+0.00782172j -0.00521153-0.01258j -0.00874654+0.00186803j -0.0168403-0.00120777j -0.00127998-0.00316426j 0.0150775+0.00475617j 0.0210269-0.000624087j -0.00892718+0.00607148j 0.0282405+0.00871851j 0.000854269+0.0111402j 0.0181166+0.00663376j -0.0103438+0.00530572j 0.026569+0.00869287j -0.000249803-0.00781206j -0.0286401-0.0318326j -0.0391481+0.0068951j 0.00541121-0.0300153j -0.00408538+0.0342972j 0.00380682-0.0107202j 0.0266111+0.0258547j 0.00991559+0.0212602j 0.0305321-0.0104762j -0.0049844-0.0285763j 0.0213738-0.00768219j 0.0134774-0.00897949j 0.00950946+0.0141186j 0.0191235-0.0368801j -0.0104796+0.0100738j 0.0133777-0.011857j -0.0112408+0.00254939j 0.0180503-0.00751803j 0.0115195+0.0122967j -0.000218261+0.00348153j -0.0207776+0.0272874j -0.00522088+0.00935677j -0.0112714+0.00219249j 0.0131946+0.00739222j 0.0315485-0.0324469j 0.0138429-0.00715809j -0.0290735-0.0235045j 0.0128961-0.0306829j -0.0307141+0.0104884j -0.0408348-0.040723j -0.0266523-0.00498294j 0.00432122-0.0027122j -0.0318409-0.0143706j -0.00424446+0.0280488j -0.0675822-0.023436j 0.00938314-0.00987661j -0.0281118-0.0368246j -0.0325892-0.00900553j 0.00068204+0.00151856j 0.0313027+0.0115152j -0.0208971-0.00597332j -0.0343784+0.00408137j 0.0110198+0.00636581j 0.055169+0.037346j 0.00604804+0.0185633j 0.00937803+0.00446902j 0.0330377+0.0270146j 0.028786+0.0206405j -0.0108027-0.00969178j -0.00304846-0.00149182j -0.00572585+0.000503967j 0.0422882+0.0259508j 0.0219648+0.0058688j -0.00907934-0.0397556j 0.0367394+0.0151716j -6.14276e-05+0.00168591j 0.0126328-0.00504312j -0.0160847+0.0106833j 0.00878578+0.0226858j -0.0110633+0.0139684j -0.0130781+0.00590804j -0.0379582-0.0296469j 0.00765213+0.0232459j -0.065109+0.0522833j 0.0252584-0.015035j 0.0112135+0.0192804j 0.00990848-0.0258962j 0.0326914+0.0101629j -0.007362+0.00280109j 0.0158568+0.0237582j 0.0237457+0.02325j -0.0130171+0.0315284j 0.0237129-0.0161335j 0.0257662+0.00637885j -0.00378704-0.000958487j 0.051735+0.0124562j 0.0687498+0.0339559j 0.0276912+0.0336432j 0.0159036+0.00313675j 0.0722815+0.0306273j 0.0492317+0.00249779j 0.00990334+0.000100669j 0.0435349+0.00763514j -0.0299849-0.014707j 0.0216038+0.0674434j 0.00625507-0.00808431j -0.00214376-0.00734429j 0.0476905-0.00955495j -0.0327449+0.0294515j 0.0133075+0.016548j -0.00314618-0.0050592j 0.0164085-0.0305053j 0.0179873-0.00931851j 0.00521675-0.0152363j 0.0291748+0.0130675j -0.00509064-0.0846484j -0.0144894-0.00203039j 0.0353933+0.0281497j -0.0360203-0.0154899j 0.0378294+0.00989316j 0.0085391-0.0118039j -0.0362722-0.0345313j -0.011859+0.00769833j 0.022447+0.0549769j -0.0120704-0.0020134j -0.00543438-0.0108742j 0.00331911+0.0201212j 0.0292127+0.00904158j -0.0326206-0.0272223j -0.0257518-0.0166157j -0.0381293-0.0890862j 0.00300475+0.0104883j -0.0353501-0.0388444j 0.0433987+0.00175946j 0.0891315+0.0760199j -0.104934-0.00651922j -0.0996268-0.0478886j -0.122448-0.132524j 0.0141497+0.189927j 0.283581+0.15644j 
0.0337932-0.0596146j -0.0476273+0.00213727j 0.0169033-0.00109024j 0.032844-0.00290258j 0.0592328+0.0145601j 0.0249485-0.00101859j -0.0187661-0.000139588j 0.0549025+0.0185052j 0.00487156-0.00677669j -0.00791902+0.00492475j -0.0203971+0.00885561j 0.0158977-0.0429721j -0.00903669+0.00133125j 0.00244177-0.00441985j -0.0284387-0.0161945j -0.0411254-0.0149182j -0.0404208-0.0181182j -0.0111063-0.00213013j 0.024565+0.0315748j 0.0199298-0.00584796j 0.00867596-0.0126436j -0.0270807-0.00288769j -0.0128735+0.000757926j 0.00824073+0.00408221j -7.07248e-05-0.0114199j 0.00842845+0.0054848j 0.0168442-0.0213244j -0.0146152+0.00586389j 0.0129134+0.00504696j 0.0168929-0.00286399j 0.0137035+0.0175014j -0.00248974-0.0128074j -0.0175532-0.0194256j 0.00311083-0.00951369j 0.00276454+0.0127058j 0.0165734+0.00794376j 0.00398732+0.00588166j 0.0219583+0.047434j 0.0183564+0.0315977j -0.00634312+0.00422534j -0.00172419+0.0198213j -0.0156578-0.0057352j -0.0298521-0.0156898j -0.00163409+0.00630809j -0.0162179+0.0181476j 0.0101983+0.00305421j 0.00707006+0.00544238j -0.00444911-0.000722044j -0.0263039+0.00377768j 0.0196454+0.0111733j 0.0275516+0.00928978j -0.0140608-0.00997318j 0.00295898-0.00810248j 0.0221572+0.0130482j -0.0395482-0.0204491j -0.0122758+0.0241765j 0.00117359-0.0187833j -0.00652583-0.00339031j -0.0126974+0.00334532j -0.0151464-0.00747348j 0.00570535+0.00927763j 0.017999-0.00733806j 0.0215497+0.00985849j -0.0170555-0.0359308j -0.00133469-0.0102822j -0.0191427-0.0165848j 0.0194801-0.00213978j 0.004991+0.023236j 0.0037056+4.79064e-05j 0.0110488-0.00792994j -0.0118186-0.0147601j -0.00688306+0.000358582j -0.0150115-0.0119344j 0.0274683-0.00360515j -0.00418878+0.0209081j 0.00875395+0.00496448j -0.00104592-0.00944618j 0.00302824+0.00326645j -0.0225527+0.0202176j -0.00178154-0.017462j 0.0473153-0.00887103j 0.00523397+0.00538939j 0.0107434+0.0286484j -0.0222191+0.032758j -0.00549963-0.0243468j -0.0205843-0.0147336j 0.0234736+0.0184621j -0.00634081-0.00402915j 1.75722e-05-0.00300537j 0.00542165+0.0260691j 0.00315301+0.000883349j -0.00567245-0.00250961j 0.000117365-0.0192019j -0.00787236-0.0172876j 0.00937396-0.0163803j -0.0228191+0.0136417j -0.012975+0.0136691j -0.0124781-0.00573126j -0.00596926+0.0235448j 0.0254676+0.0243318j -0.0144769-0.00259753j -0.0234274+0.0108182j -0.0117746-0.00625376j 0.000210019+0.00177476j -0.00784651+0.0125542j -0.000821748+0.024014j -0.00899435+0.00328181j -0.0308828-0.00331885j -0.0250389-0.0163855j -0.0133106-0.0113297j 0.00185377+0.00784238j 0.0190511-0.00523425j -0.0235223-0.00993654j 0.0013747+0.00892425j 0.0133584+0.000445309j -0.0120709-0.0296057j 0.0088936+0.00184047j 0.02862+0.0246061j -0.0243336+0.00663079j 0.0163523+0.00287722j -0.00887023-0.0119306j 0.00480069+0.00658307j 0.0215558+0.0107801j 0.0196495+0.00567932j 0.0434484+0.0200878j -0.0261061-0.0050031j 0.0275967+0.0197597j 0.0120159-0.0166356j 0.00639016+0.0136309j -0.0190753+0.0533744j -0.0219227-0.00587743j -0.0141449-0.0108958j -0.00746966-0.0210675j -0.0138054+0.00220953j 0.0198658+0.0309483j -0.00603675+0.0281027j -0.0346947+0.00170782j 0.0151732+0.0118172j -0.0010106-0.0146939j 0.0100797+0.000123868j -0.015348-0.0226208j -0.0112641+0.00913573j -0.00449847-0.00216463j -0.00149588-0.0188847j -0.0125466-0.00474182j -0.0238612+0.0227371j 0.00306156+0.000978602j -0.0130168-0.0267003j -0.0198499-0.00422851j -0.0122075-0.00569883j -0.0112561+0.00764522j 0.053233+0.0143292j 0.00668553-0.0192845j 0.0129501+0.00463429j -0.0496079-0.0160572j -0.000472662+0.0148617j 0.0135583+0.0378069j -0.00736446-0.00110681j 0.00926344+0.00615191j -0.0107982-0.0498284j 0.00230603+0.0136237j -0.0161002-0.0202792j -0.0155935+0.0194747j 0.015593+0.00351396j -0.00954052+0.0137594j 0.0119779+0.00452287j -0.022731+0.0269943j -0.0317486+0.0294893j -0.0531235-0.00502621j 0.0218027+0.0398839j -0.00657588-0.0103176j -0.0112052-0.0264927j -0.0154412+0.00992349j 0.0318999-0.00683705j 0.0620735+0.0269175j 0.0357029+0.00479j -0.0435016-0.0455769j -0.0217748-0.0506201j -0.00745573+0.0317565j 0.0194415+0.0153434j 0.00329792-0.0029939j -0.00529356+0.0239011j -0.0105904-0.0346433j 0.0172246-0.00338155j 0.0294442+0.00886711j -0.00616295+0.0327764j -0.00806342-0.0197726j 0.00591801-0.0204208j 0.00123009+0.022034j 0.00230075+0.017j 0.010714+0.00159173j -0.0106872-0.0790329j -0.0041228+0.011879j 0.0235022+0.0187532j 0.022626+0.0395853j 0.023347+0.0216194j -0.0405421+0.00172931j 0.0412609-0.0171625j 0.0126619-0.0335137j 0.00339117+0.00636892j -0.0453751-0.000168427j -0.0315734-0.00196614j 0.0234067-0.0408029j 0.0870441-0.00272628j -0.0438941-0.0845133j 0.176703+0.124054j -0.118187-0.141848j 0.00379079-0.0464668j -0.0344823+0.0154158j -0.0954968+0.0638225j 
0.0665243-0.0186757j 0.0296461-0.0314271j 0.00211096-0.00228413j -0.00556168-0.010781j -0.00908347+0.0179118j -0.0500285-0.00472346j -0.0317958-0.00708341j 0.0235859+0.0163242j 0.0307546+0.00401462j 0.0317495+0.0194859j 0.0221052-0.00712907j -0.0246292+0.0415562j -0.0275164-0.00956364j -0.00786309+0.0181572j 0.03016+0.0111204j -0.01535-0.0256443j 0.0143803-0.0151782j 0.0267785-0.0137656j -0.0428592-0.00439065j -0.0151024+0.00175497j 0.0308839+0.0192934j 0.0186341-0.0101935j -0.07037-0.0308042j -0.0115753-0.00633224j 0.0480082+0.015287j -0.0206183-0.00437552j 0.0140559+0.00619846j -0.00684621+0.000744681j -0.0403886+0.0196914j -0.0187883+0.00510663j -0.0309835+0.00785673j 0.0163948+0.0128044j 0.00822303+0.00547133j 0.0204302-0.00860076j -0.0226821+0.00196392j 0.0275614-0.0104785j 0.00864325-0.0108409j -0.0441051-0.0221356j -0.00123389+0.0146023j -0.000523998-0.0165651j -0.0210672+0.0182692j -0.0318382-0.014244j 0.00422021-0.0524216j -0.00624309+0.0180509j -0.0251986-0.00139944j -0.00660759-0.0190889j -0.0112571+0.00965383j -0.0083385-0.00583643j -0.0071814+0.0172287j -0.038964+0.0158007j -0.00912314-0.00136352j 0.00154594+0.00146408j 0.0119814-0.000611841j -0.0136501-0.0107007j 0.0223279-0.0154042j 0.0159677-0.00788967j 0.0121437-0.0308446j -0.00399045+0.00101461j 0.0145726-0.0189467j 0.00592198+0.00339108j 0.0162077+0.013377j 0.000710646+0.00504537j -0.00150416+0.00905463j 0.0281651+0.00646575j -0.00707692+0.0214107j 0.0279775-0.0282234j -0.00843007+0.00910352j -0.0269275-0.00421027j -0.0119335-0.00130261j -0.0113754+0.0142512j 0.0101541-0.0105662j -0.0025881-0.00453181j 0.0251687-0.0093798j 0.0123799+0.0165318j 0.00319875+0.000931535j 0.00589742-0.00474659j -0.001359+0.000154732j -0.0214387+0.0089704j -0.0237016-0.00848129j 0.0131948-0.00411932j 0.0110152+0.0319624j -0.0142945-0.000912308j -0.004493+0.0123299j -0.0126201+0.00211714j -0.00360814-0.00592944j 0.00627921+0.0138107j -0.0194435-0.00160071j 0.00829022+0.0135451j -0.00338937+0.00409593j -0.000755111+0.000769725j 0.0120452+0.0127386j 0.0207917-0.0112411j 0.00693971+0.00242536j 0.0149301+0.0231802j -0.025906-0.0195193j 0.019279-0.021153j -0.0189731-0.00435659j -0.000917485-0.02403j -0.00721753-0.00813773j -0.0311489+0.000923319j 0.0209765-0.0099166j 0.0137108+0.00527367j -0.00783049-0.0133028j 0.0118081+0.0279741j -0.00534692-0.01477j 0.0232635-0.0383046j 0.00946705+0.000861176j 3.16677e-05-0.0155438j 0.00312913-0.0112908j 0.0089855+0.022748j 0.00940464-0.0133181j 0.0163352-0.0179406j -0.00658842-0.0360284j 0.0208374+0.0271175j -0.00216829+0.000924417j -0.0012359+0.0360375j 0.00365723-0.012686j 0.0143348-0.00822083j -0.00444987-0.0309613j 0.0146822-0.0268003j -0.011139-0.0178881j 0.00547998+0.00680591j 0.0133649-0.00463608j 0.00747831+0.0422686j -0.00417468+0.00820434j 0.0182357+0.00270071j -0.0465408-0.0459368j 0.0303467+0.00307918j 0.00065582-0.00758694j -0.0166208-0.0176209j -0.00322335-0.0288665j 0.00483677+0.00901441j 0.00420573+0.0105679j -0.0308985-0.0148345j -0.0402459+0.0377892j 0.0103087+0.0134712j 0.0454425-0.00936267j -0.0387143-5.34813e-05j 0.0080336-0.0139498j 0.00196797+0.014395j 0.034768+0.0125138j -0.0120405-0.00967122j 0.0237717-0.0106006j -0.00170817+0.00554127j 0.00902066+0.0282491j 0.00763101-0.0279074j 0.011504+0.00673388j 0.0206355-0.0167278j -0.0348196-0.0313005j -0.0208181-0.0320009j -0.0363011-0.0280119j 0.0162978+0.0570237j 0.0272335+0.0267329j 0.0407298+0.00939658j 0.0415789-0.0338468j -0.0141033-0.0159022j -0.0450642+0.00959184j 0.0117614+0.013069j -0.00798254+0.036607j 0.0825205+0.0229811j -0.012366-0.0189601j 0.0104321-0.0060181j -0.00547003-0.0161761j 0.0180627+0.00918671j -0.0241813-0.0145516j 0.0205146+0.0208532j 0.00467146-0.0061578j -0.050205-0.0219161j 0.014318-0.0549924j -0.003602+0.0254342j 0.0165245-0.0324966j 0.0669606-0.00659803j -0.0146874-0.0340906j 0.00639335+0.0259292j -0.00228347+0.0312397j 0.0108376+0.0526843j 0.0449865-0.0350041j 0.0519049-0.0122596j -0.0278981+0.0145796j -0.0122991+0.0232642j 0.0128566-0.0242549j -0.00810534+0.00139698j 0.0240465+0.0231021j 0.0263031+0.0311639j -0.00580224+0.0234089j -0.0245051-0.0463815j -0.000875418-0.0136499j -0.0008442+0.00713874j -0.0107411+0.00802843j 0.00630992+0.00981139j 0.00203192+0.00380131j 0.0258859+0.0454607j -0.0173491-0.0124812j -0.0547733+0.00704487j -0.0422915-0.00937016j 0.00439093+0.0183414j 0.0473169+0.0394552j 0.0316131+0.0641709j 0.0218563+0.0204523j 0.0577484+0.0539933j 0.0633851+0.01197j -0.0409754-0.0251124j 0.0356262+0.0169374j 0.0960626+0.0849188j 0.22059+0.0885857j -0.0622779+0.112381j 0.0532865-0.0633482j 0.14282+0.101078j 0.0795985-0.0151629j 0.00662307+0.0600656j 
0.00175727-0.0390041j 0.00626422+0.00225053j 0.0460013-0.0420349j 0.0204564-0.0330986j 0.00640754-0.0178619j 0.0469028+0.00784815j 0.0426541-0.00646359j -0.0130582-0.0246724j -0.00843807-0.0055808j -0.0408267+0.0111885j -0.00466126+0.00542777j -0.00926117+0.00564937j 0.00223132-0.0020549j -0.0167895-0.0136311j -0.0293993-0.00853377j 0.04532+0.0225121j -0.00470262-0.00628718j -0.0112099+0.00260971j -0.00137458+0.00301492j -0.0229917-0.0182333j -0.0189074-0.0222353j 0.0138287+0.0203408j 0.0336077+0.00852687j -0.00407116-0.00626696j -0.00251089+0.00790945j 0.00236241-0.00608659j -0.0261341+0.0014876j -0.0017997+0.00129468j -0.00550392-0.00766249j 0.0156889-0.0049728j 0.00571991-0.000701644j 0.00624476+0.0146187j -0.0124502+0.0155333j -0.0137241-0.0183498j 0.00802215-0.00889118j 0.0152894-0.015959j -0.00614742+0.0250083j 0.0162112+0.00860264j 0.0119531-0.0146616j -0.022059+0.00440185j -0.0176555+0.000176567j 0.0165948+0.0168469j -0.00502802+0.0133203j -0.01839+0.016178j 0.0279377+9.58031e-05j 0.0208841+0.00631266j 0.00521996-0.0187737j -0.0113435-0.0158181j -0.0273496-0.011932j -0.0191264-0.00216461j -0.000984232+0.00264932j -0.0091657+0.018811j 0.00318574-0.013819j 0.00199374+0.000992982j 0.0156653-0.00527384j 0.0132614-0.00200334j -0.00749645+0.000171924j -0.00410025+0.00450349j 0.0192381+0.00958874j 0.0163444-0.0199279j -0.0103326+0.0104414j -0.0228395+0.00745845j 0.0275894+0.0193297j 0.00263563+0.014283j -0.00886969+0.00787109j 0.0127182-0.0125819j -0.000923649-0.0222556j 0.0104784-0.00384992j -0.00598814+0.0229804j -0.00326255-0.00577087j 0.0052734-0.00172817j 0.000978637-0.00560954j -0.0101225-0.00278938j 0.00353054+0.0105193j -0.00835433+0.00782439j 0.00301471-0.00822672j -0.00307496+0.0296584j 0.00598832+0.00844044j -0.0129918+0.0112041j 0.0166436-0.0248097j 0.0414631-0.0124413j -0.00393871-0.00311782j -0.00550683+0.00117863j -0.0243372+0.0131803j 0.00998887+0.00745298j -0.00253515+0.0288163j 0.00768351+0.00360923j -0.00194119+0.0254522j 0.00404719-0.00200861j -0.0115503-0.0007085j -0.0212575+0.0177816j 0.00901217+0.0153j -0.00330007-0.0244766j 0.0160212+0.0222312j -0.0053154-0.0124703j -0.00221226+0.0145209j -0.00476806-0.000157171j -0.00194509+0.0255171j 0.0209116+0.0176589j 0.025056+0.000688272j 0.00354594-0.00113341j 0.00315147+0.0141051j -0.00174481+0.0206282j 0.00956886-0.00448169j 0.00606085+0.0031006j -0.00210411-0.000398949j -0.00298285-0.00788794j 0.0272157+0.0102063j 0.00707347+8.23069e-05j -0.00101859+0.0011254j -0.0134279-0.00362471j -0.0275573-0.00277629j 0.00717409+0.0329039j -0.0288059-0.017475j 0.0318935-0.0037907j -0.0142398+0.00201244j 0.00789632+0.00708912j 0.0191629-0.00609643j 0.0147681+0.00641403j 0.0237639-0.0201917j 0.0167371+0.0142628j 0.00382584-0.00803165j -0.00589296-0.00679743j 0.00209992-0.00880582j -0.0026298-0.011344j -0.00367402+0.00784565j 0.00366118-0.00794209j -0.00617908-0.000705754j 0.0127667-0.00121843j 0.068517-0.0223227j 0.0197196+0.0170373j -0.00273513-0.00952547j 0.0134458+0.00726166j 0.0240234-0.023784j 0.025541-0.035552j -0.00505461+0.0146866j -0.00938473-0.00219099j -0.010956-0.0179489j -0.0124502+0.00665413j -0.00806366+0.00457421j -0.0166742-0.00807552j 0.0208508-0.00285893j 0.0100687+0.00627482j -0.0263385-0.00805473j 0.00727898-0.00670108j 0.0417837-0.0123864j -0.0156426-0.00154169j -0.0216632+0.0110364j 0.0370879+0.0155816j 0.0144948+0.0133415j 0.0358992+0.00518442j -0.0194296-0.0354083j 0.00247298-0.00294752j -0.0191222-0.00923332j 0.00694056+0.0612113j 0.0189537+0.00143259j -0.00685706-0.0188569j 0.00518276-0.0109896j -0.0188054-0.0224028j -0.0333292+0.0132081j 0.0126357+0.00119475j -0.00496125+0.0083446j 0.00549019+0.0150526j -0.0243641-0.0251971j 0.020286-0.00809062j -0.0226345-0.0062671j 0.0193931-0.00732546j 0.0486277-0.0351398j 0.0222095+0.0457699j -0.000815625-0.0370863j 0.00352947+0.0231831j -0.0387071+0.0104613j 0.0122371+0.0253149j -0.0413588-0.024661j -0.0459701-0.0239327j -0.0487344-0.0542504j 0.0219133+0.058058j -0.00924889+0.0124364j -0.00614311-0.018124j -0.000592018-0.0373351j 0.0110652+0.0170477j -0.0165052-0.00323086j -0.0116045+0.0203505j -0.0354366-0.0103358j -0.0205105-0.063784j -0.00971389-0.0163867j 0.00238876-0.00624066j -0.0244324-0.0199007j 0.00847104+0.00658975j -0.0215012-0.0363325j -0.00438653+0.0232787j -0.0219713+0.00514332j 0.0441612+0.0317968j -0.00971555-0.0242503j -0.0135633-0.0309405j 0.0497248-0.0025722j 0.0168395+0.0537398j -0.0932339-0.0665912j 0.0376949+0.0305502j -0.0420411-0.0191469j 0.00561457-0.0131961j -0.00310216+0.0305793j 0.0620482+0.0170606j -0.0326733-0.00649491j -0.119722-0.00558251j -0.0915694-0.119297j 0.00706095+0.084137j -0.0726026-0.0298235j 0.00740555-0.00730438j -0.0621906+0.0543373j 
