-2.23408e-14+0.0287861j 8.20466e-15+0.490126j 4.17476e-15-0.148208j -3.83338e-16+0.0698995j 3.60674e-14+0.155993j -2.00843e-14-0.311429j -1.51583e-14-0.0875494j -2.01427e-14+0.0993341j -3.75154e-14+0.109725j 1.56627e-13+0.31742j 4.54972e-14+0.00896106j -6.2927e-14+0.37873j -4.74219e-16-0.167885j -1.40519e-15+0.196777j 1.53612e-14+0.0464935j -1.26944e-14-0.189874j 9.79364e-14+0.141956j -1.34376e-15+0.0154138j 1.81678e-16+0.00633178j 3.17496e-16-0.0372163j 3.55566e-16+0.0759669j -4.76941e-17-0.053564j 3.10756e-16+0.0510258j -2.35954e-15+0.0675976j 2.0164e-15-0.0299669j 3.84303e-17-0.0242728j 4.23239e-16+0.00996826j -2.29973e-15+0.025024j -3.70178e-15+0.0191246j 6.39894e-15-0.0557999j 3.79827e-15+0.0184266j -1.97238e-14+0.0895215j -6.18834e-16+0.0268329j 2.63228e-16-0.0473529j 3.87314e-16-0.0714327j 7.95724e-16+0.0155889j -1.25552e-15+0.0513666j 2.02555e-15-0.019386j 2.45273e-15-0.0203008j -1.09525e-15+0.0212286j 3.5421e-16-0.0509663j -2.16054e-17+0.0155883j 2.14708e-16+0.0214901j 1.00767e-15+0.0164654j 1.40526e-14-0.0541441j -3.31952e-15-0.0188203j 1.50128e-15-0.02229j 1.84338e-15+0.0293104j 6.60385e-17-0.0485804j 4.63104e-16-0.0347622j -4.16913e-15+0.0602582j 1.91843e-15-0.00737794j -2.879e-17-0.0218019j -1.07557e-14+0.020404j 3.46954e-15-0.0183288j 9.17192e-16-0.0239333j 1.99725e-15-0.0132644j -8.24674e-16-0.000421965j 3.14639e-17+0.0145403j -1.11563e-15-0.0137367j -5.11947e-16+0.011391j 3.72209e-16+0.00194939j 3.55541e-15+0.0127313j -3.63114e-16-0.00664693j 3.19191e-15-0.0107639j 4.33448e-19-0.00339211j -3.39951e-16+0.00967354j 7.40494e-16-0.0158488j 2.00569e-15+0.00876976j -1.54018e-15+0.0402946j 1.35107e-16-0.0387523j -2.04369e-15-0.00146252j -3.66571e-16+0.00940086j 4.58711e-15-0.0205879j -9.17055e-15-0.033833j 1.48105e-16-0.0080088j 9.98619e-16-0.0054983j -1.69011e-15-0.0166312j 3.15401e-16+0.0103004j 1.01678e-15+0.0196116j -3.15155e-16-0.0109796j -1.04662e-16-0.026106j 2.28668e-16-0.00329301j -3.43129e-16-0.00844207j -1.77792e-16+0.0315301j -5.08097e-17+0.00737416j 3.76758e-16+0.0243005j 4.79954e-17+0.00906392j -7.02176e-16+0.0229492j 8.40843e-16-0.00913125j 7.77532e-16-0.0367895j 4.25408e-16-0.0261706j -4.33805e-16+0.00260891j -1.41708e-15+0.0815365j 3.31968e-16-0.0576161j -1.35553e-15-0.040974j 6.89943e-16+0.110584j 
-1.06406e-14-0.337201j 1.86139e-14+0.0579007j -8.06119e-15+0.530939j 5.3203e-15-0.0277468j 2.26577e-15-0.113422j -1.81083e-14-0.450485j 5.87779e-15-0.0852837j -1.77499e-16-0.63075j 1.0048e-14-0.0416492j 1.83592e-14+0.0271561j 1.75524e-14-0.0729623j -1.23612e-16-0.0233437j 2.24566e-15+0.0121958j -8.05909e-15+0.244297j -1.05804e-14-0.154734j 8.57879e-15-0.133243j -5.93553e-14-0.13193j -2.14123e-16+0.0145804j -2.93737e-16-0.0297391j 6.06877e-16-0.0750804j 1.88312e-15-0.0232812j -3.00601e-16-0.00193298j -7.40574e-16+0.0622023j -1.26607e-15+0.028708j -2.79558e-15+0.053361j 7.77257e-16+0.0286837j 5.17076e-16-0.0162679j 8.2421e-16-0.0132481j 2.98225e-15-0.0788947j -8.35955e-16-0.0209399j 7.22209e-16-0.0250548j 4.09947e-15-0.0169644j -2.13887e-16+0.00429953j 1.59222e-16-0.0235666j -3.81477e-16-0.00958523j -1.30706e-15+0.0624055j 1.05419e-15+0.00776433j -2.15889e-16+0.00971316j -1.31735e-16-0.00808055j -2.1021e-15-0.0264542j -2.12296e-15-0.0138835j -1.04249e-15+0.0338807j -1.05124e-16+0.0159641j -1.57485e-15+0.0365597j -1.5876e-14+0.0414862j 4.47171e-15-0.0413031j -2.04283e-15-0.00555635j -1.84405e-16-4.20619e-05j 5.3439e-18-0.0176151j -8.41163e-17-0.00319589j 2.57697e-15-0.0140743j -9.07716e-16+0.00830163j -6.46568e-16+0.00768551j 2.89828e-15-0.020834j 4.74297e-16-0.0461586j -2.00752e-16-0.00822426j -7.51456e-16+0.00277288j -1.82387e-18-0.00778172j -4.76214e-16-0.0113476j -3.37435e-16+0.00633563j -2.20426e-16+0.00229374j -3.19819e-16+0.00881816j 8.56952e-16+0.0104813j -6.88674e-16+0.0135605j -4.24244e-15+0.0158427j -4.5545e-16-0.0263034j -3.1554e-16+0.0121261j -1.62789e-15+0.00235177j -2.55786e-15+0.00594798j 2.14548e-15-0.00785046j 1.75115e-16-0.00258173j -3.93832e-15+0.0161709j -1.61398e-15+0.0132664j 1.22373e-14-0.0346475j -1.81604e-15-0.000244107j -2.38906e-15+0.0103124j -2.31584e-16+0.0150217j -1.27609e-15-0.0211298j -1.92551e-16+0.0226463j -2.06435e-16-0.0105689j 4.21965e-16-0.0109789j 1.57534e-16-0.0222769j 2.50083e-15-0.0240192j 1.93465e-15-0.0310875j 2.60542e-16+0.0101744j -5.36027e-17+0.0140068j 1.4596e-16+0.0104066j 1.78744e-16-0.00379363j 1.09343e-15-0.0346425j 3.48366e-15-0.0289906j -1.38278e-15+0.01722j -2.01784e-16-0.0213223j 3.44127e-16-0.0120838j 2.17255e-15-0.0304681j -7.0721e-16-0.0213743j 1.84197e-15-0.092119j 1.84137e-15-0.000224975j 
5.61639e-15+0.077373j -2.20458e-15-0.00918812j 5.72642e-15+0.0648937j 5.23306e-15-0.522403j 5.6258e-15+0.129445j -1.85163e-14-0.226024j -2.51696e-14+0.107663j -2.81515e-14-0.250164j -7.92429e-14+0.660938j -8.79839e-14-0.0728127j -6.81382e-14+0.204286j 3.72898e-14+0.0336973j -1.87837e-14+0.0858072j 2.68714e-15-0.19123j 3.39238e-14+0.231688j -2.09938e-15+0.0434224j 1.59536e-14+0.0328499j -8.02976e-16+0.0177208j -9.96247e-16+0.0654533j 2.60978e-16+0.0135634j 1.35111e-15+0.00239001j 1.24535e-15+0.00388243j -8.85882e-16-0.035297j -6.10759e-16+0.0019606j 4.7129e-16-0.0097852j -1.76346e-15-0.0200838j -5.11749e-16-0.00126005j -7.30019e-16+0.00440262j 6.17611e-16+0.00478386j 1.87298e-16-0.00241285j -2.26414e-16-0.00565512j 4.35236e-16-0.00307797j 1.40498e-15-0.0194423j 9.49525e-17-0.00260155j -1.13164e-15+0.00769436j -5.32826e-16-0.0357884j -6.48482e-16+0.00373139j -2.38443e-16-0.0020884j 1.79498e-16+0.00266172j 7.3552e-16+0.00530309j 2.01472e-16+0.00495353j 3.25425e-16-0.0168565j -9.07523e-17+0.00266059j -6.04415e-16+0.00812757j 4.04391e-15-0.0110105j -9.82093e-16+0.0264062j 3.07989e-16+0.00187444j 3.86754e-16+0.00522275j -2.93559e-16+0.0252167j -6.60756e-18-0.000141967j -6.5037e-16+0.0056503j -7.83553e-16+0.00304807j 1.95447e-16+0.000288104j 3.16047e-16+0.00400453j 1.26989e-16+0.0127555j 1.9776e-16-0.00125312j -1.549e-16-0.00277127j 2.12017e-17+0.00277408j 1.97864e-16+0.00229411j 3.76073e-16-0.000182593j -1.02023e-17+0.00513036j 1.47298e-16-0.00353845j -1.34058e-15-0.00681195j -1.17126e-16+0.00603688j 1.3378e-15-0.000374036j 2.1169e-16-0.000186888j -1.52807e-16-0.00293458j -5.65423e-17-0.000491317j -3.66362e-16+0.00107337j 1.12697e-16-0.00262803j 4.19656e-16+0.00235255j -1.38547e-17-0.00633357j -6.25657e-16+0.00576034j -3.90884e-15+0.0101655j 1.07901e-15+0.00253182j 7.44692e-16-0.00737111j 2.27713e-17+0.0067942j 6.49573e-16+0.00636495j -3.24709e-16-0.00225236j 2.71662e-17-0.00186925j -2.22303e-16-0.00582527j -1.27443e-16-0.00603151j -1.42607e-15+0.00909897j -1.14045e-15+0.0147464j 3.81e-16+0.00208745j -4.42383e-16-0.00315374j -7.59244e-17+0.000876769j 5.17779e-16+0.00489336j 4.94343e-17+0.0122052j -1.41613e-15+0.00942216j -4.21371e-16+0.0120761j 9.69595e-17+0.0168816j 4.10968e-17+0.0116565j 5.491e-16+0.00132778j -3.71216e-17-0.00341798j 7.3616e-16+0.0406318j 1.86497e-16+0.00239533j 
5.22284e-15-0.035006j -6.39854e-16+0.00547954j 4.96284e-15-0.00268183j -2.57014e-16+0.0589828j -4.78485e-14+0.476769j -8.57288e-14+0.40018j -9.63056e-14+0.432365j -4.87489e-14+0.125247j -1.42473e-14-0.141552j 1.35764e-13+0.415946j -3.35757e-13+0.614645j 1.91177e-13-0.249971j -2.51026e-14+0.213089j -1.16856e-14+0.123446j 3.18279e-14-0.133976j 4.30578e-15-0.0199947j -5.03613e-15-0.0196765j 3.5892e-16+0.000636924j 3.57994e-16-0.0112617j 5.38965e-15-0.0283837j 6.71799e-15-0.0213166j 5.12534e-15-0.0198494j -2.27676e-15+0.00796134j -1.78071e-15+0.00567182j -1.68214e-15+0.00616616j -1.80031e-15+0.00763142j 2.68116e-16+0.00144363j -5.74645e-16+0.00272743j 5.71766e-16-0.0028543j -9.36253e-17+0.00117383j 6.84359e-16-0.00106329j -1.661e-15+0.00407576j 4.63908e-15-0.0140714j -3.08051e-16-2.98475e-05j -5.48955e-16+0.00479877j -3.91125e-15+0.0175583j 1.32869e-15-0.00175551j -7.71642e-16+0.00180063j -2.66698e-17-0.00130158j 3.46819e-16-0.00338092j 5.00703e-17-0.001319j -9.53155e-16+0.00453253j -3.38085e-16+0.00199156j -1.76708e-15+0.00560574j -7.15714e-15+0.0121741j 3.4777e-15-0.0111495j -1.27829e-15+0.00193532j 1.563e-16-0.00126084j 3.87196e-16-0.00421654j 2.51705e-16+0.000283976j -2.09356e-15+0.00891509j -4.86328e-15+0.0167794j 3.8553e-16-0.000452761j 2.39327e-15-0.00530094j 1.40793e-15-0.00572891j 5.44647e-16-0.00387993j -2.19707e-15+0.00698579j 1.63336e-16-0.0025718j 7.39482e-16-0.00113052j 7.45926e-16-0.00362915j -1.18673e-15+0.00267856j 1.07835e-15-0.00512137j 1.7942e-16+0.00130201j 2.44902e-15-0.00711065j -8.05654e-16-6.00708e-05j -2.10951e-16-9.9057e-05j -1.07168e-15+0.00348654j -3.76011e-16+0.00268529j 9.42117e-16-0.00225103j -1.35042e-15+0.00297635j 1.77371e-15-0.00449645j -2.22556e-15+0.004913j -2.84361e-15+0.00509436j 8.82029e-17-0.000875953j 5.56897e-16-0.00600246j -4.1333e-17+0.000615249j 3.77656e-16-0.00176404j 8.31637e-16-0.00526848j -1.89161e-15+0.00647824j 1.89368e-15-0.00706892j -8.56637e-16+0.00202896j 2.87956e-16-0.000415815j -2.95548e-15+0.00784231j -2.27334e-15+0.00600694j 8.35395e-16-0.00403369j -5.3459e-16+0.00511589j -1.70693e-16+0.00215182j 1.43746e-15-0.00628492j -1.76793e-16-0.00212458j -2.96006e-15+0.00642482j -1.39309e-15+0.00468976j 1.13056e-15-0.00658667j 1.35817e-15-0.00461702j 1.8526e-15-0.00837823j -5.51834e-16-0.000187483j 4.05872e-15-0.0186295j 1.2968e-15-0.00270943j 
-1.42424e-15+0.0313659j 2.59009e-15+0.0190444j 2.10057e-15+0.0726957j -1.06962e-14-0.157161j 8.35775e-15-0.0882862j 3.07098e-14+0.180261j 1.49099e-14-0.240509j 1.19066e-14-0.488116j -9.90428e-15-0.00886864j 2.36675e-13+0.38906j 1.49227e-13-0.598418j -1.3853e-13+0.160391j -1.10286e-14+0.468546j 2.83635e-14+0.158764j 7.10309e-14+0.442153j -3.49561e-15-0.00653269j 1.83822e-14+0.0279927j -1.92324e-15+0.0237606j 1.51658e-15+0.0330209j -2.48084e-16-0.0181426j -1.52766e-15+0.0224673j -9.98141e-16+0.00551197j 6.51045e-16-0.026038j 1.63411e-16-0.0107249j 4.85909e-16+0.00463762j -4.58753e-16-0.0118337j -4.14249e-16-0.00213688j -1.3579e-15+0.0112539j 1.07866e-15-0.00600891j 2.57639e-16+0.000125785j 3.08482e-16-0.00594444j -1.43047e-15+0.00714969j -2.99262e-16+0.000107294j 4.43406e-16-0.0130311j -7.65911e-16+0.00431847j 1.16428e-15-0.0170575j -1.41509e-15+0.0229905j 4.83844e-16-0.00423361j 4.39465e-16-0.00125466j 1.44294e-16+0.00269663j -1.93842e-16-0.00203242j 3.79149e-16-0.0060225j 1.28422e-16+0.00444623j 2.32755e-16+0.00803598j 3.92683e-15-0.00934423j -1.22729e-15+0.0106132j 3.11976e-16-0.00477821j 4.00523e-16+0.00833574j -3.41663e-16+0.00554345j -3.18163e-16+0.000611366j 1.04903e-16+0.00718513j 1.01235e-15-0.000863497j -3.01118e-16+0.00859007j -9.94399e-16+0.00583918j -1.28883e-16+0.0127006j -1.40368e-16-0.00597738j 5.23595e-16-0.00768157j 2.50128e-16-0.00895665j -1.35203e-16+0.00225702j -2.33167e-16-4.21612e-05j 3.09293e-16-0.00367417j -2.78281e-16-0.00725764j -8.91635e-16-0.0061198j -4.02281e-16+0.00255766j -3.79553e-16+0.00155035j 1.05473e-16-0.000956j -3.44195e-16+0.00131935j 2.39184e-16-0.0025216j -1.11706e-16+0.000334919j 4.06492e-16-0.00534484j -2.96277e-16+0.0068396j 7.30906e-16-0.00400976j 4.18578e-16-0.000880662j -2.39262e-15+0.00714499j -2.10288e-16+0.000464475j 3.36791e-16-0.00205838j -3.64041e-16+0.00260709j -2.14722e-16+0.00111297j 2.20765e-16-0.00520985j -4.96306e-16+0.00316422j 1.86647e-16-0.00672074j 2.74684e-16-0.00572119j 2.9721e-16+0.00115834j -7.69994e-17+0.00212963j -1.31853e-16+0.00165149j 1.44148e-16+0.0118312j 9.10891e-17+0.0104558j -2.44144e-16+0.00178083j 1.01328e-17-0.00116592j 8.67672e-16-0.00350289j 9.59632e-17+0.00711195j -1.68726e-16+0.00588758j -5.76257e-16+0.0145611j -2.00168e-16-0.0024442j 4.06568e-16-0.0174168j -1.32358e-15+0.015994j 2.68682e-17+0.0198145j 
3.13982e-15+0.0297217j -1.43748e-15-0.00668538j 3.90768e-15+0.116601j 1.39351e-15+0.000600192j -1.84113e-14-0.0827643j 3.76101e-15+0.107344j 9.47823e-15+0.0566455j -1.33427e-16-0.11171j 1.71816e-14-0.045465j -8.86124e-14-0.173518j -2.214e-14+0.0145964j 2.85339e-14-0.16695j 6.95085e-16+0.0567214j 1.00623e-15-0.00675204j -1.00867e-14-0.0643766j 3.27051e-14+0.287814j -2.36507e-13-0.352507j -3.1265e-15+0.132938j -1.83313e-15-0.000397066j 1.84451e-15-0.0474401j 3.0863e-15+0.158822j -1.83769e-15-0.150647j -2.92626e-15+0.027293j -4.0641e-15+0.0746913j 8.53457e-16-0.194167j 6.74567e-16-0.0635363j -2.01333e-15+0.0277073j -9.054e-15+0.0972069j 9.3664e-17+0.0782988j 1.01491e-14-0.069122j 6.88516e-15+0.0479311j -3.31554e-14+0.162288j 5.67225e-16+0.0406113j 1.96003e-15-0.0385036j -4.35295e-16-0.069435j 3.78899e-16-0.0231074j -1.99533e-15+0.0536034j 2.30821e-15-0.0348301j 3.96e-15-0.0126984j 1.38314e-16-0.00687849j 1.38241e-16+0.0256867j -1.27391e-16+0.00467997j 1.63243e-16+0.0238551j 9.32143e-16-0.00201813j 2.94409e-14-0.119167j -7.75332e-15-0.000350284j 3.35941e-15-0.0238135j 4.59738e-15+0.0608561j -6.33874e-16-0.0720302j 6.24468e-16-0.0277353j -5.4068e-15+0.124465j 2.70862e-15-0.00227051j -4.23687e-16-0.0586246j -1.57113e-14+0.0523533j 7.54634e-15+0.037464j 1.36584e-15+0.00327322j 2.91958e-15-0.0240948j -3.68691e-16+0.00673114j 2.63072e-15+0.0373646j -2.69207e-15-0.0150055j -4.53898e-16+0.0381333j 2.96812e-16-0.0185271j 7.59525e-15+0.0300094j -1.73628e-15-0.00986944j 7.96756e-15-0.0261289j 1.73323e-15+0.0117747j -5.46201e-16-0.00591523j 1.87436e-15-0.0379214j 3.57188e-15+0.0158176j -1.40531e-15+0.063354j -4.19695e-16-0.0425952j -1.97017e-15-0.0183099j -6.87125e-16+0.0139889j -5.72772e-15+0.00748768j -1.05116e-14-0.042666j 1.68051e-15-0.0256588j 3.00076e-17-0.012417j 3.14423e-15+0.0358055j 1.48439e-16-2.58793e-05j 4.15356e-15+0.0588617j -3.493e-16-0.0135518j 1.35373e-16-0.0145773j -1.58032e-15+0.0286811j -1.21303e-15+0.0417878j -7.21701e-16+0.0152496j -1.65215e-16+0.0192496j 1.51459e-17+0.0471229j -9.10282e-17-0.0382022j 4.59695e-16+0.0629051j -7.66358e-16+0.0140627j -6.85447e-16-0.0787638j -7.12688e-16-0.00704416j 6.66877e-16-0.0346513j 5.96393e-16+0.123385j 3.60044e-16-0.034176j 8.87443e-16+0.0382602j 1.2734e-15+0.136907j 
-6.21809e-15-0.0641196j 2.76341e-15-0.0117275j -5.94851e-15-0.0991191j -1.83419e-15-0.0314847j -3.32827e-15+0.00992397j 1.52761e-14+0.163883j 1.07601e-15+0.0530475j 1.17079e-14+0.146512j 1.79155e-15+0.0543757j -6.51572e-14-0.116229j -8.04842e-15-0.0127632j 5.06369e-15-0.0549276j -3.4418e-15+0.0826439j -2.69047e-15-0.134757j 2.3842e-15+0.0311818j -4.02571e-15+0.330984j 8.14539e-14+0.175666j 5.27018e-15-0.282177j 2.45797e-15+0.0294077j -6.89993e-15-0.254927j -3.13758e-15-0.0614277j -1.55318e-15-0.0855429j 8.46862e-15+0.260934j -1.27913e-16+0.171304j 5.26043e-15+0.121469j -4.14313e-15-0.0130893j -5.26226e-16-0.0442336j -1.85163e-15+0.0138676j -6.51992e-15-0.179105j 1.90172e-15-0.0705454j 3.23917e-15+0.00761884j -8.533e-15+0.0365842j -1.07563e-15+0.00802909j -1.52227e-15-0.0645454j -1.75268e-15-0.0638518j 2.83418e-15+0.100049j -5.72513e-17+0.0217141j 6.16729e-16-0.015608j 8.73905e-16-0.0178122j 6.83036e-15+0.0434758j 2.6529e-15+0.0164462j 1.94142e-15+0.0676965j -2.57365e-16+0.00554592j 7.57522e-16+0.121078j -2.27455e-14+0.0735335j 4.42547e-15-0.0778903j -2.05267e-15+0.0208388j -2.03444e-15-0.00540149j -5.55204e-16-0.0667105j -8.89459e-16-0.0614616j -7.00526e-16+0.0366485j 1.54554e-15+0.0229664j -9.87424e-16-0.0308097j -7.53537e-15-0.0303634j -2.19933e-15-0.133982j -1.16587e-15-0.057615j 2.65486e-15-0.041019j -2.37628e-15-0.0135553j -3.34646e-15-0.00102671j 2.2809e-15+0.0230704j 3.18292e-16+0.0339697j 1.97597e-15+0.0408315j 1.3979e-15+0.024519j -1.40074e-15+0.0374494j -2.57451e-15+0.026779j -3.81851e-15-0.0644036j 3.81861e-16+0.0329919j -2.62367e-15-0.0162583j -4.45343e-15+0.0326817j 3.67754e-15+0.0191714j 6.67432e-16-0.0348857j -7.21882e-15+0.041745j -2.89906e-15+0.029527j 2.14253e-14-0.0717518j -3.18734e-15+0.00253109j -1.53669e-15+0.0240401j 1.81e-15+0.000759345j -6.80708e-15-0.0701151j 4.74189e-16+0.0246764j -4.25513e-15-0.0269728j -1.96028e-15-0.062573j -1.26056e-15-0.0703752j 1.58532e-15-0.0400227j 2.7241e-16-0.065912j 1.70579e-15+0.0531283j 2.02234e-16+0.0190228j 5.57585e-16+0.0250476j 4.65019e-16-0.0078185j -1.78254e-15-0.0348964j 2.16264e-15-0.0357429j 1.85476e-15+0.0204356j 4.70501e-16+0.0257432j 5.3989e-16-0.0277578j -8.38724e-16+0.0130884j -1.89926e-15-0.0716256j -6.24011e-15-0.160903j 2.1592e-15+0.0567285j 
-9.05067e-16-0.019085j 3.16321e-16-0.0059528j -1.25759e-15-0.0251999j 1.14693e-15+0.059137j -3.39803e-15-0.00794728j -5.77347e-16-0.00296166j -2.40231e-16+0.0138582j -1.64546e-15-0.00370185j -2.19599e-15+0.0244709j -7.84337e-15-0.0125676j 1.42957e-15-0.00598491j -2.43471e-15+0.00995937j -8.64759e-16+0.0271228j 2.78247e-16-0.0329745j 3.34664e-15+0.0214225j -1.86019e-16+0.00533421j -4.84014e-18+0.000628058j -1.31081e-14+0.202283j 4.08917e-16+0.591312j -3.16453e-15+0.18864j -1.17049e-15-0.134522j 2.2989e-15+0.0809129j -1.02728e-15+0.0339977j 1.11334e-14-0.599498j -1.45721e-14-0.118453j 2.16049e-14+0.223722j -1.6262e-14-0.236424j 1.40126e-15-0.0508516j 1.21502e-15-0.185719j 8.80625e-16-0.0380457j 6.2861e-15+0.194858j -1.7202e-14+0.128674j 4.2644e-16+0.103446j -2.82566e-16+0.0666903j -2.8813e-15-0.140475j -4.24391e-16+0.192497j 4.13367e-15-0.0459377j 5.38701e-16-0.00537737j 1.35767e-15-0.00590457j 3.68359e-15+0.026766j 1.36247e-15-0.00142103j 4.75475e-16+0.100427j -6.98256e-16+0.0108674j 2.73935e-16-0.0643148j -9.39631e-15+0.0308953j 1.80429e-15-0.0366272j -1.96151e-15-0.0121042j -4.29183e-16+0.00191389j -1.49767e-16-0.0616399j 4.66486e-17-0.0185372j 2.4786e-15-0.0476574j -2.0534e-15+0.0134138j -1.099e-16+0.0137436j 8.08851e-16+0.00161959j -1.47178e-15+0.014173j -7.63021e-16+0.00827731j -1.7526e-15-0.00153067j 6.07078e-16-0.0167771j -1.07911e-15-0.0197926j -3.12473e-15-0.0197191j -6.25534e-16-0.00110549j -2.88312e-16+0.00298396j 5.27819e-15+0.0212933j 2.41504e-15-0.0256095j -7.23067e-15+0.00907204j -1.04087e-15-0.00388513j -8.67408e-17+0.0070087j -9.27056e-16+0.0171387j -8.36364e-16-0.00589377j 9.56657e-17-0.00562693j -7.95306e-16-0.00543498j 3.65923e-15-0.00229999j 3.57848e-15-0.0323921j 5.65246e-15-0.0133848j -2.70444e-15-0.011231j -1.06047e-15+0.00443195j 5.00168e-17-0.0137826j -1.31254e-15+0.000401514j 2.77325e-16-0.00661841j 1.7937e-15+0.00325114j 4.88623e-16+0.0559685j -1.69424e-16+0.00703132j 1.19902e-15+0.0316909j 8.70376e-16-0.0637161j 3.90572e-16-0.0170991j 1.05635e-15+0.0570179j -9.78538e-16+0.0150198j -1.21675e-16-0.0157367j -5.94948e-16-0.04007j 2.92698e-16-0.0102305j -4.39267e-16-0.0721263j -1.01503e-17-0.0100366j 7.10269e-16-0.0304975j 4.86251e-16+0.0526965j 2.01793e-16+0.0416848j -5.62052e-16-0.112834j 2.79101e-16-0.00776572j 
-1.92823e-16+0.00408992j -1.44004e-15+0.00611131j -4.85973e-16-0.00687674j 5.86864e-17+0.0069172j -2.12887e-15-0.0193782j 4.78941e-17-0.0266481j 1.59185e-15+0.00548108j -1.74663e-15-0.0068412j 2.17068e-15-0.0101096j 4.92125e-16+0.00137598j -2.47636e-15+0.0198474j 7.54869e-16+0.0066326j 5.44308e-16+0.0114937j -6.4049e-16+0.00733962j 2.51311e-15+0.00606062j 6.07173e-16+0.0126502j -7.47577e-15-0.00886011j 2.47702e-15+0.0618378j 1.65597e-15+0.0332693j 1.75208e-14-0.510821j 2.85111e-14-0.294034j 3.23826e-14-0.269605j -2.36949e-14+0.00848689j 1.93518e-14-0.00515891j -8.90075e-15+0.165447j -3.29566e-14-0.460601j 8.83336e-15-0.0336801j 6.17487e-14-0.469279j -1.95843e-14+0.135541j 5.5226e-14-0.156039j 1.94895e-14-0.0687713j -2.30971e-14+0.0652386j -2.32962e-14+0.398058j -6.37293e-15+0.194264j -1.5052e-15-0.0914091j 1.18844e-14-0.0212754j 1.90867e-15-0.0822038j 2.76807e-15-0.019355j 1.85417e-15-0.000394046j 7.85119e-16+0.00285334j 1.2961e-15-0.0100081j 2.59242e-15+0.0191138j -5.21532e-16-0.0306892j 4.1583e-15-0.0865383j 1.30804e-14-0.019549j -6.4293e-15+0.0400649j 3.31784e-15-0.0391259j 1.72738e-15-0.0167799j -1.9539e-15-0.000534884j -1.53931e-15+0.0081322j 1.77125e-15-0.0377052j 2.41041e-15-0.0408822j -9.61622e-17-0.00697121j 8.9945e-15-0.0219901j -3.17555e-15-0.000300456j 3.96805e-16+0.021382j 5.84147e-16-0.0248038j -7.03424e-16+0.00866092j -1.39845e-15-0.00222553j -5.69021e-16-0.00496122j -1.83614e-16-0.0114928j -6.1806e-16+0.0272161j 1.44288e-15+0.00544094j -4.68533e-15+0.0176571j 4.91899e-15-0.0078308j 6.19476e-16+0.00309768j 1.25781e-16+0.00708006j -3.05371e-15+0.00166993j -5.69912e-15+0.0142203j 4.10275e-15-0.0124053j -2.82463e-16-0.00580208j 1.83267e-15-0.00283239j 1.42534e-15-0.0143936j 3.5407e-15-0.00640675j -1.4679e-15+0.000753694j -9.31699e-16+0.012186j -8.30236e-17-0.00177687j -7.05124e-17-0.00586975j 5.87901e-16-0.0125686j 4.78584e-18-0.0135074j 1.79441e-16+0.00204009j 5.30611e-16+0.00666044j 3.10572e-15-0.017304j 4.15955e-15-0.036766j 4.25895e-16+0.00258366j -3.51721e-17-0.0251085j 6.65939e-16+0.00168959j -4.34849e-16+0.0196302j -5.49121e-16-0.0191622j 8.41784e-15-0.048969j 7.46633e-16-0.0466494j 2.58106e-16-0.00528449j -3.45195e-16-0.0105171j -3.3764e-16+0.0461797j 3.07972e-16+0.0312661j -3.42548e-15+0.0101215j -1.10578e-15-0.022225j 
