-4.25848e-15+0.184638j 2.68934e-15-0.298238j -4.42079e-15+0.283779j -2.31051e-15+0.058445j 6.69429e-15+0.285518j -4.07338e-14+0.1391j 1.58448e-15+0.241991j -1.08193e-14-0.267048j 2.37743e-14-0.0817024j 5.92546e-16+0.311442j -4.71591e-15-0.176653j -6.68278e-15-0.046089j -2.27614e-13+0.171477j 8.21831e-14-0.0308528j 2.76627e-14-0.0873642j 6.2566e-15+0.151443j 1.61031e-13-0.171463j -6.82094e-15+0.0724809j -7.35874e-15+0.356501j -2.28319e-14-0.0670366j -1.32143e-15-0.0282492j 1.32832e-15-0.279218j -9.11118e-14+0.132995j -1.27399e-14-0.17506j -1.161e-15+0.0130943j -1.78387e-15+0.0337593j -4.92348e-16+0.0178391j 1.61892e-15-0.0753429j 2.95175e-16+0.01278j 4.41034e-16+0.0122712j -9.45297e-16+0.0244624j 5.02758e-16-0.080379j 1.10456e-15+0.0131152j -4.9102e-16+0.0122819j 9.59902e-16-0.0107j -9.42959e-16+0.0142987j -1.15237e-15+0.0174687j -3.60266e-15-0.0335185j -3.34922e-13-0.0459668j 1.59375e-15-0.0543922j 6.85903e-16-0.00305602j 2.69929e-15-0.0289922j 3.65376e-14+0.0240491j 4.7642e-17-0.0106423j 3.0287e-15+0.0112741j -3.06069e-15-0.0617534j 1.73279e-15-0.00532602j 2.23647e-15-0.000278868j -3.78362e-15-0.0140328j -7.29218e-16+0.0140244j 4.71326e-16+0.00593515j 3.94126e-16+0.0121331j -1.91646e-15+0.0436687j 8.36991e-15-0.0487421j 1.05214e-15-0.0433907j -9.30979e-16-0.0531769j 4.99091e-16+0.00482713j -2.68233e-16-0.0468873j 7.4279e-16+0.0187844j -2.14417e-16+0.0330073j -3.6098e-16+0.0153772j 6.78002e-16-0.0399295j 5.18479e-16+0.0223579j 2.39815e-17+0.0221348j 1.44544e-15+0.0434278j -1.12295e-15-0.0107238j -5.91004e-14-0.00935508j 1.31972e-16+0.0104372j 6.59992e-16+0.0246937j -9.20549e-16-0.018165j -4.99588e-16-6.61497e-06j -2.13334e-16+0.0137115j 8.08422e-17+0.00224267j 9.77936e-17-0.00789145j -8.8165e-17-0.0110851j 3.34277e-16-0.00704284j -1.12836e-13+0.0152475j 3.21944e-15+0.00241372j -5.90741e-17-0.00596661j 2.26975e-16-0.0094963j 1.16403e-15+0.0109242j -7.78034e-15-0.0127875j -1.2354e-15+0.00277755j 8.2674e-16+0.00896529j 1.3114e-16-0.000140229j 2.51528e-16+0.0130775j -1.06289e-15-0.00362808j -1.93329e-16+0.0173202j -6.76897e-16-0.0114692j -4.36933e-16-0.0155767j 4.07e-16+0.00996531j -1.20486e-16+0.00183319j -7.88193e-15-0.00729786j -1.5405e-15+0.0194879j -4.3837e-17+0.00912737j -1.76136e-16+0.00768875j 7.45026e-16+0.0085024j -2.96116e-15+0.00558787j 2.39801e-15-0.0167853j -3.52282e-15+0.0151876j -2.42259e-15-0.000676664j -5.4786e-14+0.0122495j 9.83169e-16+0.0161391j 2.492e-14-0.0126727j 1.90001e-15-0.00857546j 3.00957e-16-0.00180907j -1.61867e-16-0.0015699j -2.63213e-16+0.0131795j -5.73122e-16+0.00273454j 6.27468e-16+0.00180239j -2.13794e-16+0.0025972j -2.70754e-16+0.00253254j 1.96154e-16-0.00320669j 1.22367e-16+0.00682775j -7.52805e-17+0.0107565j 3.95592e-16-0.00153966j -1.44119e-16-0.0299291j -1.44837e-15-0.0149001j -1.52244e-16+0.00292826j -4.48803e-16+0.0159107j 2.98322e-16+0.0115061j -2.69438e-16+0.0228953j 1.19118e-16-0.00782453j -3.39748e-16+0.00339262j 1.54841e-16+0.000294633j -1.70196e-16+0.0252316j 4.60686e-17+0.00380299j -4.31417e-17+0.0420775j -3.59876e-16+0.0138703j -4.89879e-16+0.0234666j 5.64548e-15+0.0139059j 9.9979e-16-0.0262502j 4.75414e-17-0.0762098j 5.0613e-16+0.0200613j 6.03187e-16-0.0158141j -3.32352e-16-0.0735684j 
3.44014e-14+0.216693j 3.405e-14+0.193081j 5.09435e-14+0.303415j 4.68103e-14+0.34219j -8.49681e-14-0.421936j -2.91538e-14+0.252765j -2.39045e-14-0.0879431j -1.11123e-13-0.485347j 5.52597e-15+0.103962j -6.58634e-14-0.384954j 2.89314e-14+0.116492j -6.56587e-14-0.263109j -2.55514e-13+0.241483j -2.01219e-13+0.0743886j 2.75593e-14-0.0439342j 4.94535e-14+0.210183j -9.57392e-14+0.118457j -1.27125e-14-0.138793j 1.86519e-14+0.0925757j -1.79243e-14-0.0345344j 3.15059e-14+0.22549j 1.40987e-14+0.062975j 1.63056e-13-0.17789j 2.21422e-14-0.106646j 3.21915e-14+0.163753j 1.09578e-14+0.0539641j 8.23623e-15+0.0418738j 3.08687e-15+0.0156061j 1.86526e-15+0.00886711j -2.22979e-15-0.00454112j 2.88885e-15+0.0285837j 4.16927e-15+0.0106792j -1.02921e-14-0.0651094j 1.23986e-15+0.0160085j -2.43153e-15-0.0118783j 4.61172e-15+0.0341113j 7.75577e-15+0.0422456j 2.13432e-15+0.0252526j -4.42512e-14-0.00582644j -2.35305e-15-0.0356157j 4.04824e-14+0.043552j 2.30999e-15+0.0305367j -2.7578e-14-0.0156822j -3.87777e-15-0.0142312j 6.17014e-15+0.0198243j 6.25511e-15+0.0239642j -7.29842e-15-0.0343587j 1.96578e-15+0.00953649j 1.8712e-15+0.00855687j -5.05654e-16-0.00145609j -1.85766e-15-0.0109885j 1.04651e-15+0.00449648j 6.37138e-15+0.0394666j 2.01038e-15+0.031871j -4.03188e-15-0.0223672j 6.62509e-15+0.0307193j -9.05024e-15-0.0602527j 3.98724e-15+0.0207525j -2.43939e-15-0.014473j 1.88655e-15+0.0151119j 4.80483e-15+0.0291076j 2.74565e-16-0.00406698j -6.29922e-15-0.0409853j 5.28414e-16+0.00308303j 1.27367e-15+0.0102933j 1.4564e-15+0.00486533j 1.12313e-13+0.0177421j 2.321e-15+0.0115336j -3.8204e-15-0.0136425j 1.59918e-15+0.00733234j -1.37311e-15-0.00232927j 2.83775e-15+0.0170113j -9.3257e-16-0.00480682j -5.41695e-16-0.00459179j -4.54378e-16-0.00112166j 1.07196e-15+0.00547378j 2.46832e-14-0.00369179j -1.73017e-15-0.0080954j -1.27038e-15-0.0092311j -1.16974e-15-0.00914522j -3.66346e-15-0.0223053j -8.98364e-16-0.0018532j -7.57341e-16-0.0022337j -4.92417e-16+0.000237039j 7.37343e-16+0.00578518j -5.53555e-16-0.000146411j -1.00339e-15-0.00145453j 1.53498e-15+0.0124837j -2.43565e-15+0.00397225j -6.71179e-16-0.00607962j -7.87246e-17+0.00841245j -4.29574e-15-0.0231538j 1.56522e-14+0.0114416j 1.0426e-15+0.00538403j -6.54256e-16-0.00235667j -1.14459e-15-0.000876895j -1.27768e-15-0.0101145j -5.48072e-16+0.0034156j 3.12382e-16-0.00228318j -7.37009e-16-0.00129522j 2.34426e-15+0.0083029j 3.92065e-14-0.00937339j -3.9313e-15-0.0166956j -3.31127e-15+0.00149641j 7.66484e-16+0.00448526j -1.93673e-15-0.0164551j 1.53208e-16+0.004688j -2.30149e-15-0.0179219j 4.17363e-16-0.00293317j 8.80707e-17+0.00276432j 1.9401e-15+0.00214139j -1.03508e-15-0.0142004j 5.36929e-16+0.00499288j -3.95985e-16-0.000407003j -1.90336e-15-0.0113326j -1.55504e-15-0.0103062j 2.31552e-15+0.0123043j 4.78928e-15+0.0169662j 7.19303e-16+0.0035993j 3.43593e-15+0.0219878j -3.46376e-15-0.0209589j 4.12657e-15+0.0261828j -3.07103e-15-0.0189624j 5.13783e-15+0.0306832j -2.85658e-15-0.0175754j -6.72617e-16-0.00205532j -2.39143e-15-0.0198909j 5.03843e-16+0.00479329j 4.45083e-15+0.0278317j 2.44396e-15+0.0176041j -2.25252e-14-0.0339521j -1.84975e-15+0.000155132j 1.25121e-15+0.000362417j -7.3483e-15-0.0429832j -1.11262e-14-0.064727j 6.59723e-15+0.0344187j 
2.27504e-15+0.0603817j -1.59203e-16+0.0992342j -1.86724e-15+0.151812j 1.46677e-14-0.348857j 2.24756e-15+0.167541j -5.19692e-14+0.196263j 1.30931e-14-0.431891j 8.86062e-15-0.0636567j 1.46121e-14-0.435361j -4.09503e-14+0.10142j -1.74844e-14-0.47767j -5.22163e-15+0.213188j -1.41626e-13+0.113637j 8.18508e-13-0.271781j -7.05137e-15+0.0557963j -2.05928e-14+0.410442j -1.25102e-13+0.100061j 5.32346e-15-0.0618017j 6.67192e-15-0.139934j -8.8993e-15-0.0815709j 5.39655e-15-0.00784653j 1.32929e-16+0.148746j 1.5979e-13-0.16432j 3.60093e-14-0.0414292j -1.20375e-15-0.0255218j 3.55031e-16+0.196499j 7.63593e-16+0.0142276j -3.25141e-16+0.0311447j 6.49491e-16-0.00337876j -1.27723e-16-0.0440258j 1.14659e-15-0.00375517j -7.52546e-17-0.00174963j 2.74934e-16-0.0206188j 8.71743e-16+0.0153737j -3.03694e-16-0.00619966j 1.24142e-15-0.0100785j -1.28825e-16-0.000882764j 1.06991e-15-0.00118912j 1.17311e-13+0.0160827j -1.90412e-16-0.00374839j -3.04828e-15-0.00236945j -1.04512e-15+0.00769009j -1.91179e-14-0.0122196j -1.69727e-15+0.0125901j 2.58235e-15+0.0297738j 1.76759e-15+0.0204272j -2.25676e-15-0.0235124j -2.97435e-16+0.0144268j 2.92486e-16+0.0129215j 1.09612e-16-0.00610706j 3.87156e-16-0.0118984j -3.62761e-16+0.0083371j 7.49966e-16-0.00323813j -1.84367e-15+0.0127051j -6.39338e-16-0.00471037j 5.23591e-16+0.0231419j -1.29899e-16-0.0330948j 3.20868e-16-0.000632117j -4.53937e-17+0.00812006j 5.59826e-16-0.0257583j -4.09051e-18+0.0343863j 7.29036e-17-0.0117681j -2.46966e-16-0.0254489j -9.89631e-17-0.0185677j -4.5309e-17+0.000514641j 1.64467e-16-0.00612326j 4.81361e-14+0.00777926j -1.58026e-16-0.00140482j -8.76248e-17-0.0106467j 7.50869e-16+0.0112596j 1.40461e-15+0.0126798j 8.40801e-17+0.00940637j -2.69183e-16-0.00365411j -6.20782e-17-0.00123126j 2.63804e-18+0.00342176j 1.03972e-16+0.00615939j 1.0049e-13-0.0135747j -2.42458e-15-0.00110386j 2.28141e-16+0.00323604j 4.84438e-16+0.00424509j -1.82693e-16-0.00140785j -7.86271e-16-0.00163227j 6.90666e-16+0.00924383j -1.03102e-15+0.00051906j -4.58374e-16+0.00979842j 2.9255e-17-0.00655513j -8.96538e-16-0.00263057j 3.12757e-17-0.00435786j -9.65647e-16+0.00525123j 9.47292e-16+0.00296919j -1.51316e-17-0.00468029j -7.10281e-17-0.00687321j -4.08749e-15-0.0050569j 7.32312e-17-0.0012694j -1.57474e-19-0.00110126j 3.50341e-16-0.000840944j -2.75674e-16+0.0028154j 1.87716e-15+0.00475417j 3.90576e-16+0.00821426j 6.43308e-16-0.00117346j 1.49177e-15-0.00867355j 5.14655e-14-0.0109148j -9.8792e-16+0.00200355j -8.52574e-15+0.00498095j -2.45243e-16-0.00682319j 5.23101e-16-0.00351386j -7.63695e-16+0.00177138j 5.09737e-16+0.00102407j 5.5182e-16-0.00886307j -3.64986e-16+0.00854512j 1.82527e-15+0.00578654j 9.69783e-16-0.0107348j -1.15168e-16+7.87491e-05j -2.88719e-16+0.00372838j 8.55737e-17-0.00474569j 2.64232e-17-0.0109082j -2.96575e-17+0.0128494j 1.33513e-15+0.0162589j 2.38514e-16+0.00443376j 2.88607e-16+0.00806721j 8.68228e-17-0.00180294j 1.29698e-16+0.00869691j -1.01664e-16-0.0103969j 8.77209e-17-0.00600603j -2.79535e-17-0.00240564j 2.06258e-16-0.00765368j -2.75662e-16+0.00290547j 7.64936e-17+0.00129722j 7.04016e-17+0.0180541j 3.6678e-16-0.0158103j -1.57134e-14-0.0309151j -1.7037e-15-0.00251736j -2.77491e-16+0.0149619j -4.00366e-16-0.00916096j -8.33848e-16-0.0400887j 1.74687e-16+0.0210624j 
-2.28036e-16+0.0175438j 4.71258e-16+0.039368j 1.30824e-15+0.0408132j -8.25883e-15+0.0741033j -9.49111e-15+0.236547j 1.14529e-13-0.373512j -5.22834e-15+0.125787j 1.63828e-14+0.289653j 6.7812e-15-0.286037j -1.2575e-14-0.182281j -8.69657e-15+0.374209j -1.18813e-14+0.190725j -3.45904e-13+0.250027j 1.97468e-13-0.0665267j -1.2613e-13+0.462349j 3.92714e-14-0.0185603j 3.63095e-13-0.366961j -4.12011e-14+0.168647j -1.12414e-14+0.0717104j 2.8966e-14+0.378031j -1.29303e-14+0.17347j 7.00582e-15-0.00121901j 9.17948e-14-0.0853554j 1.75716e-14-0.0184773j -2.58841e-15+0.0646589j 3.28507e-15-0.00378302j -2.93931e-15+0.0674036j 3.01777e-15-0.0393728j -1.29837e-15+0.0431934j -1.27485e-15+0.0197506j -5.80054e-16+0.0152769j -1.19509e-15+0.0148635j -4.22169e-16-0.00484318j -1.50422e-15+0.0239927j -1.13909e-15+0.00449348j -3.5891e-16+0.00216921j -2.61879e-16-0.00907299j -2.7619e-16-0.00283095j 1.95498e-14+0.00286311j -7.18643e-16+0.00519593j 1.08707e-14+0.0145824j -2.24107e-16+0.00237898j -2.04725e-14-0.0133388j 1.30347e-15+0.00297558j -1.20422e-15-0.0137266j 6.86615e-16+0.00739947j -1.56661e-16-0.0136509j 2.09862e-15-0.00684275j -1.58211e-15-0.00944499j -1.00557e-15+0.0124121j -7.41937e-16+0.0155528j 2.64985e-16+0.00325656j -8.5829e-17+0.0057391j -8.92988e-16+0.00416332j 4.39199e-16-0.00478468j 4.17009e-16+0.00882782j 4.57567e-16-0.00815358j -4.22313e-16+0.00909498j 2.44006e-16-0.00719802j -6.57426e-16+0.0159727j -6.06767e-17+0.00881461j 6.99439e-16-0.00819386j 6.71294e-16-0.00902258j -4.12451e-16+0.00875276j -2.00501e-16-0.0123586j 6.42248e-16-0.0108595j 1.27987e-13+0.0210657j -3.41992e-16+0.010015j -9.01006e-16+0.0102381j 7.54046e-16-0.00935132j -2.22143e-16-0.00168864j -2.03123e-16+0.000903123j 2.67227e-16-0.0107508j -5.79829e-16+0.00138379j -1.13813e-16+0.00371364j -9.93038e-17+0.00847828j -2.42134e-14+0.00311614j 1.09373e-15-0.000307274j 3.49491e-16-0.0044935j -6.19051e-16+0.00416476j 1.48108e-16-0.00486526j -2.28583e-15-0.0050206j -9.69919e-16+0.00275138j 8.08561e-16+0.00952456j -5.98213e-16+0.00220532j 5.82324e-18-0.00768976j -5.48226e-16+0.000379622j 3.42894e-16-0.00934096j 3.23037e-16+0.00335901j -7.43378e-17+0.0052983j 8.5842e-17-0.00474037j -2.31308e-16-0.000496651j 7.06188e-15+0.00735315j 7.74975e-16-0.00624665j -2.96844e-16-0.00121369j -2.15031e-16+0.0013635j 1.87522e-16-0.00259415j -5.837e-16-0.00294417j -1.19966e-15-0.00230987j -7.4292e-17+7.72941e-05j 1.74216e-15-0.00718283j 5.58998e-14-0.012167j -6.46962e-16-0.00747746j -3.32381e-15+0.00125517j -9.6662e-17+0.00428303j -4.58171e-17+0.000166023j -2.50315e-16+0.00197345j -3.02626e-16+0.00209211j -3.99786e-19-0.00251685j 1.28286e-16-0.00081795j -3.19464e-16+0.000821323j -1.15309e-15+0.00513006j -1.05844e-16+0.00377905j 4.44436e-16-0.00394813j 6.85756e-17+0.00029963j -4.13557e-16-0.00116803j 2.81353e-16-0.00509917j -4.26105e-16-0.0109994j -1.25343e-16-0.00241742j -6.71511e-17+0.0116126j -1.19249e-16-0.00378538j 1.53001e-16+0.000216619j -3.82665e-16+0.0145251j -2.61088e-16+0.00938424j 1.78853e-16-0.0101837j -3.75825e-16-0.00123034j -6.81305e-16+0.00496805j 1.06935e-16-0.00327075j 8.50654e-16-0.0130658j -7.0631e-16+0.014216j -3.8168e-15-0.00831215j -8.20167e-16+0.00268792j 7.53062e-16-0.00528417j 3.07006e-16-0.012961j -4.43239e-16-0.0127618j -2.64406e-16+0.00966088j 
6.04449e-15+0.0612032j 3.90905e-15+0.0385648j 2.6179e-15+0.0357594j -1.69971e-14-0.20863j -6.05021e-15-0.111324j -1.76142e-14+0.155203j 6.35654e-15+0.159961j 1.39363e-14+0.139201j -2.13596e-14-0.0497574j -1.44311e-14-0.146112j 7.58573e-14+0.479235j -7.16064e-14-0.473974j 3.00224e-13-0.239014j -7.57398e-14+0.0224425j 3.08399e-16-0.0504708j 1.61688e-14-0.0598508j 5.08437e-13-0.612117j -4.97145e-15-0.0224106j 8.15875e-15+0.0222852j -9.40143e-14-0.405254j 1.54988e-14-0.0190285j 2.57817e-14+0.220376j 1.39962e-13-0.139786j 2.86982e-14-0.132065j -5.50484e-15-0.0529319j 1.20706e-14+0.116733j -3.73336e-15-0.0331102j 2.47678e-15+0.0123258j 1.46844e-15+0.0282309j -2.29073e-15-0.0273343j 7.79297e-16+0.0179041j -3.69627e-15-0.0305984j -1.4443e-15-0.0174595j -6.10219e-16-0.00103016j -2.24436e-16-0.0117416j -1.21671e-16-0.00216062j 1.71559e-15+0.0122077j -3.98592e-16-0.0135658j 8.63754e-14+0.0117875j -7.84111e-16-0.00357666j 3.13596e-15+0.00342463j -6.16343e-16+0.00223619j -9.32768e-15-0.00565322j -5.85525e-16-0.00477561j 8.38852e-16+0.00330556j 1.13787e-15+0.00401845j -3.51333e-15-0.0188876j 1.27875e-15+0.0112334j 3.18917e-16+0.00823891j -1.47535e-15-0.0183453j -1.72211e-15-0.0140032j 9.63632e-16+0.0135296j -9.96553e-17-0.00195505j 4.42746e-16+0.010397j -1.60877e-15-0.0149505j 1.60366e-15+0.00825778j -1.41856e-15-0.0217414j -4.0215e-16-0.00677598j 3.89716e-16+0.00351526j -1.82295e-15-0.0203323j 1.26485e-15+0.0141648j -7.4632e-16-0.0137567j -6.29376e-16-0.0088168j -3.03888e-16-0.000796427j 2.23262e-15+0.0181752j 8.2849e-16+0.00703266j 5.25755e-14+0.00838893j -1.23334e-16-0.0043252j -1.42003e-15-0.0109599j 7.3342e-16-0.00213557j 4.86794e-15+0.0248025j 1.07124e-15+0.0136905j -6.0396e-16-0.00503897j -1.42189e-15-0.0129868j 1.21955e-16+0.00110902j 1.9721e-16+0.00409105j 7.81126e-14-0.0107684j -2.32834e-15-0.00381854j -4.59829e-16-0.00757554j 8.77605e-16+0.00487886j -4.83873e-16-0.00406544j -4.28301e-15-0.00582595j 4.02218e-16+0.00034753j -8.42373e-16-0.00358467j -2.19254e-16+0.0044573j 6.89717e-17+0.000104749j -2.81299e-15-0.00567966j 4.76844e-16+0.0017358j 1.7029e-15-0.000169573j 7.73094e-16+0.00544614j -2.24409e-16-0.00760166j -2.62982e-16-0.00362037j -3.71862e-16-0.000765268j -1.93482e-16-0.00306858j -4.69087e-16-0.00289803j -2.50341e-16-0.00540168j 8.1109e-17-5.29295e-05j 5.59396e-16-0.00118418j -8.98712e-16+0.00139314j -2.18125e-16+0.00138809j 3.35296e-16-0.00225121j 1.39681e-14-0.00294304j -1.60472e-16-0.00314115j -1.47492e-14+0.00862516j -1.29129e-15-0.00220901j 6.70195e-18-0.0079963j -6.27202e-18-0.00113805j 5.71868e-16+0.0042716j -1.14458e-16-0.00141254j -7.5255e-16-0.00596971j 1.03288e-15+0.00285654j -1.96734e-16-0.00985641j 4.73738e-16+0.00737858j -4.66411e-17-0.00142543j 1.8748e-16-5.61341e-05j 5.17542e-16+0.00327468j 1.04067e-16+7.46851e-05j 3.02638e-15+0.0142092j 8.72261e-16+0.00719383j 4.13988e-16+0.00503285j 1.24892e-15+0.0116835j 4.26604e-17+0.00223882j -8.45925e-16-0.00626678j 3.08857e-16+0.000391778j 6.38802e-16+0.00562441j -2.97902e-16-0.00279664j -7.9815e-16-0.00997354j 1.24021e-15+0.0103205j 1.64849e-15+0.0149424j -1.37989e-15-0.0126175j -1.4325e-14-0.0228453j -2.2198e-15-0.0123814j 1.35229e-15+0.0108804j -3.30307e-16-0.00157989j -3.44006e-15-0.0333686j 5.22946e-16+0.00132157j 
-2.99312e-15+0.07231j 1.12152e-15-0.00384318j -3.6325e-15+0.0656457j 1.57839e-14-0.205311j 7.04044e-15-0.0469171j 2.75188e-14-0.127428j -5.34287e-15+0.0878486j 1.01811e-14+0.403947j -1.11003e-14+0.0106185j -5.23499e-15+0.0530133j -1.05559e-14-0.0997948j 5.31667e-15+0.0701481j -2.42274e-13+0.18228j 1.15266e-13-0.0405327j 8.81101e-14-0.357115j -2.22853e-14+0.206108j -2.37289e-13+0.258306j -7.9912e-14+0.603259j -1.22832e-14-0.207876j 3.53735e-14+0.382239j -1.12397e-14-0.322242j -1.69492e-14-0.0901785j 1.4683e-13-0.0896201j 4.0465e-14-0.340623j -5.53167e-16-0.050868j -3.57945e-15+0.141324j 2.13583e-15-0.00524752j 2.78457e-15-0.0621505j -1.46616e-15+0.0400255j 6.17964e-17-0.0331491j -1.35237e-15+0.00669569j 5.79162e-16+0.0108309j 1.06448e-16-0.00472417j 1.78524e-16+0.00882365j -6.88226e-16-0.0131962j 3.81252e-16+0.00431247j -6.03629e-16+0.000578332j 1.21904e-15-0.0139442j 1.34739e-13+0.0188423j -2.4375e-16-0.0102251j 3.40364e-15+0.00647458j -1.05078e-16-0.0032611j -1.03005e-14-0.00720141j -1.70532e-16+0.00095987j 5.17943e-16+0.00890605j 1.76736e-16-0.00978552j -6.91827e-17-0.0160817j 1.39703e-15-0.0017455j -2.02086e-15-0.00875882j -4.72167e-16+0.00530318j 5.01099e-16-0.00363627j -3.90189e-16+0.00279262j 2.57291e-16-0.00669291j -7.64726e-16-0.00031056j 9.36417e-16-0.0282705j 1.15139e-15-0.0094179j 9.43468e-16-0.0192296j 1.01733e-15-0.014077j -7.1616e-16+0.00798804j 7.36468e-16-0.00999486j -1.14892e-15+0.0225503j 1.77345e-15-0.0265789j 3.85211e-16-0.00224973j -3.71594e-16+0.00604296j -3.69152e-16+0.0166365j -1.74249e-16-0.0062135j 1.23851e-13+0.0202826j 2.89687e-16-0.0106455j -1.35578e-16-0.00766576j 7.46361e-16-0.0166058j -5.49953e-16+0.00984426j -2.95647e-16+0.0063938j -5.25855e-16+0.00717744j 4.8944e-16-3.31656e-05j 1.5324e-16+0.00661399j -4.88992e-16+0.00808706j -2.87647e-14+0.0036691j 1.00468e-15-0.00681823j 5.44162e-17+0.0011248j 3.03485e-16-0.00383312j 4.17649e-16-0.00565424j -1.26272e-15-0.00341175j -2.92384e-16-0.00215123j 5.31207e-16+0.00270554j -1.25468e-15+0.0100507j 5.07661e-16+0.0017486j 4.87349e-16+0.000962072j -8.08275e-17-0.00174605j 2.98512e-15-0.00179479j -1.50029e-15+0.0111621j 5.52354e-16-0.00583441j -1.56676e-16-0.00611325j -4.35582e-15-0.00358847j 3.78475e-16-0.00611666j 9.50824e-18+0.00846171j 7.85962e-16+0.00674782j -5.92178e-16-0.00102267j 1.74801e-15-0.00405249j -1.26993e-15+0.00795478j -8.65362e-17+0.00224595j 1.37765e-15-0.00416563j 5.04869e-14-0.0109017j -7.15327e-16-0.00737697j -7.78386e-16+0.000936315j 2.7488e-16-0.00861909j 7.17256e-16-0.00404274j 4.10092e-17-0.00286242j -8.01999e-18-0.00121629j 2.68875e-16-0.00324674j -1.23954e-17+0.00286632j 7.38637e-16+0.00576088j 1.91584e-17-0.00280525j -3.92711e-16+0.0100903j 4.3339e-16-0.00273075j 4.19447e-17-0.0054502j -5.6365e-18-0.00485677j 1.59105e-16+0.0051653j -1.88845e-16-0.00200149j -2.54454e-16+0.00441658j -6.99209e-16+0.00852987j -6.51749e-16+0.00495222j 3.1882e-17+0.00539938j -1.91383e-17+0.00690318j 1.30524e-16-0.00999449j -6.29489e-16+0.00613833j -1.69078e-16+0.00672998j -4.05966e-16+0.0110502j -8.42278e-17+0.00301848j -2.80896e-17-0.00137188j 2.1243e-16-0.00452492j -1.02733e-14-0.0196129j -5.07916e-16-0.0223451j -1.97953e-16-0.00946051j -6.74989e-16+0.0118483j 7.27311e-16-0.0356794j 8.64879e-16-0.0183088j 
