-0.0160852+0.00733463j 0.01819-0.00772735j 0.0201449-0.00271893j 0.0380274-0.0112579j -0.0127496+0.0110681j 0.000850889+0.00124632j -0.00218146+0.00497064j 0.0404083-0.00156795j -0.0179887-0.00971905j -0.00702665-0.0184254j 0.0499328+0.0229241j -0.00231969+0.0029891j -0.0183305-0.0135296j -0.00896624-0.0117391j 0.00169342+0.00760293j -0.00926075-0.015906j 0.00557646+0.0145574j 0.00878752+0.0268355j 0.00191687-0.00121882j -0.00689436-0.018939j -0.0046025-0.0375673j 0.00433259+0.00569661j 0.00145422+0.00732956j 0.0099037-0.0131961j 0.0070043-0.00997698j -0.011814+0.0326433j -0.00266189-0.00231213j -0.00445385+0.0114219j -0.00512611+0.00138701j 0.0076216-0.00960837j -0.00436375-0.00900175j 0.00495719+0.00286641j 0.010909-0.000986574j 0.00572835-0.00410139j -0.00157427-0.00128769j -0.00528164-0.00980818j 0.0050216-0.00734831j 0.00691402-0.00993825j -0.00586045-0.0128131j 0.000462561+0.00441065j -0.00220908+0.00282348j 0.00145518-0.00235415j -0.00685592-0.000334728j -0.00723375+0.00603678j 0.0170661+0.0064161j -0.0123754-0.00199897j 0.00655306+0.00230583j 0.00637887-0.0129957j -0.00498157+0.00588572j 0.00362204+0.0122043j -0.00358248+0.0109306j -0.00247023+0.00842097j -0.00429048+0.00122675j 0.00137695-0.0061752j -0.00330992+0.00884733j 0.00307348+0.00766077j 0.00418914-0.00642857j -0.00213888+0.00187046j -0.00652669-0.00533822j -0.00035782+0.00479461j 0.0105176+0.00342415j -0.00342641-0.0107444j 0.00900388-0.00757917j 0.0104316-0.00770503j -0.00867317-0.00162586j 0.00454001-0.0043884j 0.00986593-0.0125024j 0.00460725+0.0168912j 0.0111648+0.00234621j 0.0146725+0.00283404j 0.00411045-0.00114412j 0.00465259+0.00307155j 0.00255221-0.00474037j 0.00725925-0.00332308j -0.00400673-0.00329532j 0.00119248+0.00220967j -0.00301716+0.00274529j 0.00300734+0.00710684j -0.000795042+0.00380401j -0.00531703-0.00688235j -0.00643667+0.00401313j -0.00203545+0.00186779j 0.00514741-0.000189608j 0.00193083+0.00384589j 0.00226893+0.00328857j 0.00418385-0.00248477j 0.00200344-0.00769794j 0.00125561+0.00303823j 0.00268518-0.00610778j 0.000677093+0.00480519j -0.00448336+0.000872156j 0.00684331-0.000545657j -0.00733558+0.000625917j -0.0008844-0.000713371j 0.00126574+0.00525138j -0.00837959+0.00734848j -0.00256818-0.00218014j 0.0107292+0.00575281j -0.00264614-0.00691908j -0.00107069-0.00101701j 0.00217792-0.00849299j 0.00196179-0.00312104j 0.00173364+0.00688883j -0.00150396+0.00211813j 0.0092901+0.00592899j 0.00500214+0.00287956j -0.00138827-0.00483321j 0.000663605-0.00388866j 0.00801186-0.00222029j -0.00277302-0.00836111j -0.00185062+0.00107404j 0.000499386-0.00289471j -0.000766454-0.00331397j -0.00182073+0.00357113j -0.000848453+0.00415097j 0.000346231+0.00400402j 0.000928564+0.00218835j 0.00121461-0.0042081j -0.00311133+0.00313051j -0.0105106-0.00744302j -0.000630626+0.0087237j 0.00406831-0.00682032j 0.00425797-0.000512539j -0.00345131+0.00659202j 0.00208003-0.00269293j -0.0050966+0.00317141j 0.00554424-0.00195558j 0.00695486-0.00100487j -0.00827238+0.00372978j -0.00172086+0.00416372j 0.00395172+0.000692885j -0.00091601+0.002476j -0.00155178+0.00330313j 0.00515433-0.000574478j 0.00181244-0.0122263j -0.00539219+0.00256267j 0.00605167-0.000314633j -0.00686826-0.00119944j 0.000878672+0.0019234j 0.00494858-0.00679093j 0.00219012-0.00487488j -0.000436746+0.00199115j 0.00977967+0.0049125j 0.00429733-0.000706073j -0.00548214+0.00621276j -0.00182226-0.000568419j 0.00671691+0.00984523j 0.0032377-0.00547685j 0.00459749+0.00918593j -0.00136369+0.000620925j -0.00510459+0.00398347j 0.0115713+0.00115435j 0.0083591+0.00187897j 0.00328054-0.0038382j -0.00276985+0.00502473j -0.00069124-0.0101727j 0.00760628-0.000481889j 
-0.00255671+0.00287259j 0.033817-0.0157706j 0.00657752+0.0023743j -0.0069085-0.00500845j -0.010474+0.000534436j -0.0499697+0.00277877j -0.0247191-0.0161403j -0.0534983-0.00120965j 0.0227711-0.00256523j -0.0433572-0.0163424j -0.00498147-0.00540662j 0.0114468+0.0135055j -0.0216352-0.00993532j 0.0035591+0.00684318j 0.00229502+0.00187442j -0.00927674-0.0231443j -0.0104483-0.0294852j 0.00765648-0.00557872j 0.00469766+0.0148654j -0.00226971+0.0220901j 0.00635492+0.00167838j -0.00276121+0.0250541j -0.00727827+0.0247221j 0.000152844+0.0128272j 0.00598567-0.0296205j 0.00212164-0.00567052j -0.00701529+0.00645299j -0.0019898+0.0158502j 0.000719945-0.00630796j -0.0020034-0.000172043j -0.00839612-0.0122258j 6.66988e-06-0.00300255j -0.00508904+0.00272543j 0.0152877-0.00860885j 0.00696558-0.00031058j -0.00326404+0.000484897j -0.000691253-6.1514e-05j -0.00293024+0.00479757j 0.00288642+0.00415187j 0.00472081+0.00344606j 0.00772899-0.00627941j -0.00641027-0.0170039j -0.00817357-0.00215791j 0.0084714-0.00168089j -0.0132254-0.00873717j -0.00492263+0.000468186j 0.00384848+0.00720034j -0.00851387+0.00658801j -0.00299848-0.0177155j 0.00683621-0.00343218j -0.00967253+0.00972222j -0.010621+0.00590526j 0.0015004+0.00485296j 0.000254226+0.005019j -0.000490594-0.0111592j -0.00182695-0.00989428j -0.000961825-0.00847084j 0.00382727+0.00010727j 0.00834147+0.00216603j 0.00747237+0.000311857j -0.0104964+0.00441136j -0.000641349-0.00506075j 0.00378713+0.0147747j 0.00044737+0.00255056j -0.00873989+0.00048369j -0.0156889-0.000282529j 0.00453768-0.0187728j 0.00120855-0.00119328j 0.0141827+0.00171692j -0.00645275-0.00110445j 0.000950143-0.00397342j 0.00639628+0.00180841j -0.00305263-0.00286878j 0.00936873-0.00616267j -0.000678176-3.14601e-05j 0.00106497-0.00148989j 0.00109316-0.000179092j 0.0041985+0.007013j -0.000709899+0.0107438j -0.0025712-0.00175499j -0.000424989+0.00288065j -0.00175843-0.00594486j -0.00149931-0.00338102j 0.00108292+2.86187e-05j -0.00374488-0.000631882j -0.00382454+0.00315073j 0.0114388+0.00132679j 0.000875676-0.000221723j -0.000611989-0.00247743j 0.00320489-0.00080334j 0.00565153+0.00301141j -0.00119964-0.000636029j 0.00392464+0.00164339j 0.00510826-0.00253116j -0.00335603-0.00163542j 0.00267854-0.00768503j 0.00886-0.00842455j 0.000584345-0.000631897j -0.00218669+0.00366831j 0.000266062+0.00147198j 0.0017085+0.00631687j -0.00848986-0.00682328j 0.000398543-0.00725005j -0.000222992-0.00244734j -0.00784459+0.000327455j -0.00402258-0.00323974j -0.00841618-0.00918141j -0.00746708-0.0100402j -0.0003817+0.00994712j -0.00830364+0.00226718j -0.00117964-0.000854097j 0.000848239+0.0032271j -0.00524173+0.000365037j 0.00201314-0.00168508j 0.00539076-0.00301795j -0.00170185+0.000380615j -0.00413866+0.0012236j 0.00578866+0.00428588j -0.00679945+0.00500667j 0.00134887+0.0117556j -0.00956475+0.01119j -0.000186884-0.00123587j -0.00110647+0.00654887j -0.000198578-0.00484372j -0.00398007+0.000457984j 0.010692-0.00783056j -0.000366627-0.00106627j 0.00114103-0.000685391j 0.00276982+0.000930876j 0.00121994+0.00342959j -0.0119851-0.00789146j -0.000260382-0.0024253j -0.00330317-0.000947472j 0.000927306+0.00197659j -0.00130328+0.00699308j -0.00451521-0.00185495j 0.00073387+0.000147047j -0.00133411-0.00670009j 0.000183195-0.00302292j 0.00147707-0.000159267j 0.00942682-0.00213715j 0.00227261-0.00345779j -0.00297004-0.00209972j -0.00497049+0.00063329j 0.00536762+0.00773912j 0.00605256-0.00627753j 0.000102759-0.00241288j 0.00114965-0.0072598j 0.00416871+0.00850121j 0.00643708-0.00361823j 0.00159222-0.00192911j 0.00728903-0.000587175j -0.000607671-0.00247846j 0.0113528-5.37371e-05j 0.000455913-0.00578736j 0.00359172-0.00788575j 0.00629957+0.00542822j 
0.0120397-0.0050521j 0.0179748-0.0112388j -0.0366648+0.0144954j 0.0138998+0.00147908j -0.00304014-0.00680799j 0.0614772-0.00546301j -0.0506428-0.0116638j 0.0303411+0.0075541j -0.0150415-0.00173695j -0.00271262-0.00109444j -0.00461703-0.00151315j 0.0150697+0.0100592j -0.00691642+0.00127792j 0.0116596+0.0109871j -0.0128258-0.0278897j -0.00169234+0.00573682j 9.16158e-05+0.00692447j 0.00194939+0.00172165j -0.00830767+0.0234637j -0.00435869-0.0358068j -0.00130279+0.0145271j 0.00555022-0.0163712j -0.0064255+0.0360384j 0.000913534-0.0131799j 0.000435715-0.00068512j -7.23463e-05-0.00545249j -0.0045556+0.00989755j 0.00349401+0.00602011j -0.00218404-0.00404518j -0.0120773+0.0110854j -0.00350948-0.00557559j -0.00751172-0.00341879j 0.00434606-0.00745646j -0.00170839-0.00128538j 0.00835909-0.00447302j 0.00399012+0.00440086j 0.00868496+0.0134453j 0.012727-0.00187683j -0.0140637-0.00278092j -0.00633545-0.00416318j -0.00268902+0.00373745j 0.00151031-0.00252509j 0.00235995-2.87692e-05j -9.62888e-05+0.0194221j -0.00349672+0.0074901j -0.00355797+0.00166771j -0.000350384-0.00139167j -8.97081e-05+0.0061111j 0.00614772+0.00454619j -0.010726-0.0072816j -0.00323646+0.0106757j 0.00526399-0.0161097j 0.0132639-0.00638787j -0.00250939-0.00611774j 0.00908997+0.0126526j -0.00338895-0.000835625j 0.00774205+0.00708511j 0.000882578-0.00113231j -0.00584032+0.0149919j -0.0160458+0.00605988j 5.82682e-05+0.0112075j -0.000880105-0.00844255j 0.00831144+0.00517335j -0.0120465-0.00243449j -0.0138883+0.00204736j -0.00153156+0.00325976j 0.00029867-0.00551887j 0.00285313-0.00490077j 0.00159317+8.91433e-05j -0.00506729+0.000454991j -0.00350174-0.00277779j 0.00395067-0.000705599j -0.00501239+0.00169522j 0.00427953-0.00401479j 0.00490945+0.00119126j -0.00288218-0.00559466j 0.00609523-0.00312793j 0.0030074+0.001561j 0.00202273+0.00932078j 0.0036475+0.00303427j 0.00112166-0.0020217j 0.00447573-0.00211489j -0.00568208+0.00361066j 0.00451708-0.00261788j -0.00615614+0.00622812j -0.00329698-0.00359281j -7.72244e-05+0.00339244j -0.000654428-0.00562579j 0.00793739+0.00012436j 0.000842403+0.00170899j -0.00167487+0.00366576j 0.00370903+0.0140518j 0.000498852+0.00425654j 0.00448601+0.00210362j 0.000718876-0.00473962j -0.00317935-0.000641328j -0.00882893+0.0015082j -0.00228574+0.000788817j -0.00305358-0.00121736j -0.0150986-0.00453933j -0.00337817-0.00238113j 0.00482802+0.00296692j 0.000141329+4.13222e-06j 0.00284775+0.00852764j -0.00193842-0.00423262j 0.004874+0.00299953j 0.00563888-0.00850041j -0.00737356+0.0110356j 0.00190019-0.00235777j 0.00144341-0.00492831j 0.00269517-0.000855699j -2.39621e-05+0.00432643j 0.00319945+0.00533508j -0.00231124-0.00164732j -0.00224833-0.00239216j -0.00110086-0.00544945j -0.00120931+0.000368389j -0.00549519-0.0105027j -0.00592296-0.000577515j 0.00180417-0.00297742j 0.00907553-0.00413103j 0.00353715-0.00285529j -0.0101485+0.00350094j 0.00557241+0.00456039j 0.000154099+0.00980278j -0.00274782+0.00441013j 0.00291025+0.00507184j 0.00205739-0.00998222j -0.00250366+0.00258891j -0.00956253+0.00778081j 0.00511641+0.0041169j 0.000759308-0.00594251j -0.0131841-0.00776938j -0.00914132+0.00411109j 0.00325987+0.000908563j -0.00262595+0.00461123j -0.00101229+0.00552321j -0.00670144-0.00265845j 0.00339478-0.00660766j -0.000987931-0.00145018j -0.00280404+0.00525722j 0.00914674+0.00379337j -0.00123437+0.00276891j -0.00323901-0.00503939j 0.00616393+0.000960935j 0.0017123-0.00585024j -0.001315-0.00124305j 0.00236069-0.00566836j 0.00080126-0.00112893j 0.00248243-0.00210379j 0.00543984-0.00116341j 0.00109039-0.00254442j -0.00285892-0.00185885j 0.00661841+0.00343922j 0.003161-0.00469828j 0.0031262-0.00201729j 0.00167703+0.00433326j 
-0.000501741-0.0344018j -0.00913426-0.0148169j -0.00916832-0.00448244j -0.0119234+0.052861j -0.019163-0.0197918j -0.0203438-0.0133926j -0.00902132-0.0451697j 0.0211761-0.00739281j -0.0431895+0.0401701j -0.0454933+0.0650894j 0.00344369-0.0635378j -0.00178981-0.0178464j 0.0203997+0.0101145j 0.0116655-0.00717352j -0.00350178-0.0120482j -0.00416317+0.0023749j -0.00492686+0.00154343j -0.012194-0.00284726j -0.00226851-0.000677269j 0.00779047+0.00336789j 0.000458036-4.50329e-05j -0.0141296+0.00603426j -0.00969867+0.00496809j -0.0205687+0.0119289j -0.00246464+0.0232512j -0.0234123+0.00477209j -0.0070007-0.0199717j -0.00700331-0.00102148j 0.0113083+0.0191039j 0.0144061+0.000141349j -0.00556348+0.00256599j -0.0133133+0.00916465j -0.00181936-0.0119912j -0.00233097-0.000384231j 0.0129437-0.00628986j 0.00567689-0.00308781j -0.0111956+0.00569701j 0.00628725+0.001483j 0.00736716+0.000614844j 0.000244668+0.00972965j 0.000623532-0.00462534j 0.00684336+0.00257274j 0.00333353+0.00313583j -0.00314446-0.00513542j 0.00357328-0.00409561j 0.0229052+0.00730073j -0.0113915-0.0121003j -0.00473366-0.00371224j 0.00481259+0.00456524j -0.0136931+0.00456596j -0.00977975+0.0181814j -0.00698903+0.008322j 0.00120144+0.00497929j 0.0163078-0.00169427j 0.00581372+0.00328633j 0.00933706+0.00179552j -0.00544982-0.0132659j -0.00478992+0.0107199j -0.0074591+0.00173651j -0.00124539-0.0036384j 0.000293805+0.0118139j -0.00871097-0.000144697j -0.0101595-0.00644272j 0.00161796+0.000177823j -0.0157535-0.0118533j -0.0166754-0.000180388j -0.0134255-0.0116698j -0.00875387+0.00443216j -0.00567014+0.0136026j 0.00771226+0.00527733j 0.00357071-0.0102561j 0.00520439+0.0021309j 0.00249309-0.00106774j 0.00324559+0.000670579j -0.00809442+0.00530956j -0.00529305+0.0114212j -0.000500433-0.00188851j -0.00949227+0.000728365j 0.0124472-0.00728952j -0.00473463+0.00135736j -0.00248773+0.000653887j 0.00118419-4.446e-05j 0.00618803-0.000723064j -0.00265993+1.20074e-06j -0.00134185-0.00327951j 0.00464067-0.00140433j -0.00282661+0.00451084j 0.0115093-0.00526024j 0.0099972-0.00299024j -0.00456964+0.00269879j 0.00249688+0.000950807j -0.00225749+0.00174632j -0.00198845-0.000446581j -0.0136112+0.00426244j -0.00430495+0.00344967j 0.00872281-0.00663794j -0.00853599+0.00384648j -0.00204646+0.00479693j -0.00406827+0.00212802j -0.00198172+0.000841599j -0.00024961+0.00245782j -0.0031014+0.00299215j -0.0073437+0.00232756j 0.0109008-0.000582787j 0.0028511-0.00198624j -0.00347111+0.00116929j -0.000117466-0.000906761j -0.00317858-0.00125546j -0.00315515-0.000204678j -0.00448525-0.000459106j 0.00459203-0.00213243j 0.0116048-0.00292174j -0.00385063-6.01125e-05j 2.92506e-05-0.000102618j 0.000777599+0.00221365j 0.00402927-0.000437468j -0.00496745+0.000169967j 0.00103345-0.00340534j -0.00730598+0.0025706j 0.00564089-0.000965776j -0.00419668+0.00126733j -0.00157654+0.00129395j 0.00759014-0.000470902j 0.00411539+0.00327576j -0.0104167-0.000119851j 0.0018175-0.00311505j -0.00378624-0.00500044j 0.001543+0.000718724j -0.00962151+0.00156229j -0.00211342-0.000116196j 0.00918223-0.00178466j 0.00146048-0.00231962j -0.00262436-0.0012711j 0.00466611+0.000747044j -0.00998863-0.00296936j -0.000306309+0.00299792j 0.0110778-0.00237248j 0.0080241+0.00381619j 0.00680967+0.00281472j -0.00640994-0.0027829j 0.00325923-0.00233327j 0.00362496+0.00534072j -0.00907884-0.00269398j 0.00540283+0.00486165j 0.0136613+0.00608132j -0.0114621-0.00304345j -0.00126764+0.000615719j 0.00182377+0.000666016j 0.00294021-0.0016378j -0.00799375+0.000974807j 0.00172325-0.00526747j -0.00171623-0.00480407j 0.0117614+0.00238961j 0.00863446+0.00859565j -0.00958427-0.00271157j 0.00363039+0.0042421j -0.00621163-0.00305673j 
-0.0124027-0.0373634j -0.00672824+0.0238968j -0.0201377+0.0108904j -0.0140232+0.0173835j -0.0184576+0.00359957j -0.0197077+0.0154346j 0.0032274+0.0586619j 0.0018043-0.0370521j -0.0125973-0.0274903j 0.0158756+0.0451373j -0.0287273+0.0654833j -0.0194389-0.0223664j 0.0135148-0.00910559j 0.00229978-0.00798686j -0.0071881+0.00107412j 0.004488+0.00570341j 0.00547071+0.00158051j -0.0100342+0.00475484j -0.000990278+0.00265333j 0.0102072-0.00624523j -0.00180867+0.00750628j -0.00489674+0.0034365j -0.00517741-0.00704098j -0.000229716+0.0109183j 0.0233461-0.00406985j -0.0027983+0.0178632j -0.0110262-0.0126828j 0.00369358+0.0159696j 0.00965649+0.00286201j 0.00596071-0.00721679j 0.0109819-0.00306196j -0.0120039+0.00995098j 0.00082231+0.00900285j 0.00178421-0.00218589j -0.0033665-0.00947272j 0.00791509+0.00119292j -0.00204594-0.000102587j -0.0135522-0.0126026j 0.00258487+0.000848836j -0.00424465-0.00631456j -0.00803889-0.00159968j 0.00194371-0.0069891j 9.33309e-05-0.0162404j -0.0113811+0.00489647j -0.00381614-0.00459061j -0.014443+0.00792422j -0.00792084+0.00643435j -0.00202122+0.0105303j 0.00234155+0.00591388j -0.0113471-0.000782262j 0.00794682+0.00191253j 0.00137293+0.00754603j -0.0163669+0.00364119j -0.0159691-0.00367491j 0.00618917-0.00205697j 0.0129747+0.00477299j -0.015104-0.00281767j -0.00108798-0.0176831j -0.0134637-0.0185543j -0.00922859+0.0131422j -0.0105403+0.0140798j -0.0095825-0.00653106j 0.00717047+0.00767976j -0.00614136+0.0114551j 0.00409746-0.0136468j 0.010321-0.00273038j -0.00400985-0.00167034j -0.0127464-0.00985906j 0.00927525+0.00318615j 0.00282861-0.0146925j -0.0014656-0.0112596j 0.00797128-0.0102587j -0.000431414-0.00110202j 0.00472569-0.000634362j -0.00206204+0.0034132j -8.4008e-05-4.24153e-05j -0.00634771+0.00446961j -0.0099601+0.00217109j -0.00135928-0.00251648j 0.00503526-0.00676108j -0.00312344+0.00106229j -0.0080334+0.00441112j -0.00527651+0.00365339j -0.00442715-0.000351532j -0.000411641-0.00256443j 0.00474111+0.00101685j 0.00316455+0.00105441j -0.000211603-0.000209605j 0.00326929+0.000105779j -0.0043025-0.000761624j 0.00484027-0.00460262j 0.00199844+1.57323e-05j -0.00406583-0.00163965j 0.00673924-0.000328811j 0.00506381+0.000117769j 0.00825835-0.0005322j -0.00566273+0.00242167j -0.00778783+0.00407789j 0.00237856-0.00314523j 0.00246174-0.00202457j -0.00237771+0.000548244j 0.00625302-0.00102704j 0.00953244-0.00235309j 0.00768404-0.00165977j 0.00765968-0.00527061j -0.00756864-0.00118248j -0.0125092-0.000538208j -0.0108094-0.000715355j 0.000297369+0.00181817j 0.00424037-0.00305206j -0.00960425-0.00141588j -0.0161305+0.00297682j -0.00420404-0.000222822j -0.00580011-0.00234668j -0.00966612+0.000168693j 0.00234043-0.000769479j -0.00386515-0.00236571j -0.00587219-0.00109264j -0.00475381+0.00396273j -0.014337+0.0024706j -0.00469906-0.000214375j 0.000310225-0.00145153j 0.00329578-0.001841j -0.00975564+0.00147779j 0.00414014-0.00229488j -0.0104568-0.00314902j -0.0128516-0.00475171j 0.000386024+0.00156322j 0.00821328-0.000324252j -0.00684114+0.000270372j -0.00421835+0.00149649j 0.00112936+0.0034214j 0.00217931+0.00510484j -0.00226784+0.00213158j 0.0120758+0.00014624j 0.0121116+0.0049318j 0.00377522+0.000978566j 0.00171735-0.000634545j 0.00571401-0.000852725j 0.00625564+0.0021263j 0.00641983+0.0045907j 0.00820989+0.00485703j -0.00349871-0.00212389j -0.000719229+0.00285512j -0.0020529-0.000732084j -0.00845707-0.00390724j -0.0049662+0.000834049j -0.00680086+0.000716947j -0.00847196-0.00463685j 0.00299751+0.00296581j 0.00600196+0.00597663j 0.0163085+0.00251883j 0.00575615+0.00146175j -0.00173849+0.00057526j 0.00180398+0.00439364j -0.00229832-0.000614708j -0.00660321-0.00400931j 
-0.0117672-0.0198004j 0.000331525+0.0317808j -0.0228419-0.00868861j -0.00734282-0.0185333j -0.00387262+0.0530738j -0.00856774-0.0225164j 0.00553338+0.0350803j -0.00240161+0.0873299j -0.00522674+0.0764748j 0.00334511-0.0223173j 0.00422266-0.010525j -0.0175939-0.012648j 0.0037669-0.0128706j 0.00215088-0.000884431j 0.000277632+0.00438427j 0.00739925+0.00599094j 0.00629746-0.00491507j -0.00612832+0.000944582j 0.00108986-0.00453921j 0.0020345-0.00562852j -0.000520279+0.00188305j -0.00222629-0.00257518j -0.00907068+0.00107924j 0.00321287+0.00924204j 0.00447175-0.00567679j 0.00210652+0.00115947j -0.00375855-0.00489923j 0.00577221+0.0124016j 0.00432406-0.00191632j 0.00846136+0.00507996j 0.0110227-0.00632955j -0.00350954+0.00786445j 0.0062707+0.0101067j -0.00191848-0.00748809j -0.0108379-0.0131288j 0.00249237+0.0115967j -0.00853842+0.00131139j -0.00647619+0.00771993j -0.00884537+0.00123268j 0.00611637-0.000504331j -0.00499797-0.000653594j 0.0158256-0.0137145j 0.00967352+0.0175624j 0.00597184+0.00845552j -0.000528868+0.00161186j 0.00459998-0.0044741j 0.005458+0.0141285j 0.0229201-0.0106491j -0.0101554-0.00981463j 0.0192385-0.00522482j 0.00611463-0.00385597j -0.00557964-0.0122438j 0.00827103-0.000763347j 0.0152542+0.0118344j -0.00280522+0.0056771j -0.0212486-0.00269609j 0.00666573-0.0111025j 0.00314153+0.0125209j -0.00773808+0.00790268j 0.00629166-0.00136538j 0.00855095-0.0171711j -0.00917171-0.0140793j -0.00914561-0.00490997j -0.0130841+0.00222734j -0.00163735-0.0158574j -0.00325796+0.013395j 0.00344788+0.000792693j -0.00652338+0.00493099j -0.000216017-0.00455372j -0.00348421+0.00253932j -0.00443724-0.00527169j 0.00480918-0.00957207j -0.00083895-0.000989837j 0.00354809-0.00141783j 0.00137071-0.00276214j -0.00830976+0.00332079j 0.00027889+0.00248638j -0.00670808+0.00153033j -0.00173742-0.000189793j 0.00470344-0.00845191j -0.0053303+0.00161016j -0.0114285+0.00792918j -0.0022822+0.000700069j 0.00626764-0.0035905j -0.000481105-0.000851251j -0.00142841+0.00248189j 0.00526483-0.00168369j 0.00492663-0.00290434j 0.00173481+0.00321333j 0.0072529-0.00443394j 0.00605326-0.00256015j -0.0111859+0.00182137j -0.000930727-0.00431443j -0.00294614+0.00457909j 0.00782212-0.00451881j -0.00778577+0.000517689j 0.00340903-0.000425707j 0.00776473-0.00290406j -0.00158214-0.00285794j -0.0075691+0.00103961j -0.0139892+0.00340405j 0.00552924-0.00162393j 0.00555117+0.00066812j -0.0060996+0.00175137j -0.0128229+0.000951398j -0.00858924-0.00140334j -0.000455403-0.00239037j 0.00493334-0.00205173j 0.0110612-0.000132896j 0.00373053-0.00184026j 0.00578395-0.00155749j 0.005905-0.00294392j 0.00660421+0.00205961j -0.00656515-0.00226458j 0.0162567-0.000728849j -0.00323474+0.00128933j 0.00633913-0.00106282j -0.00157347-0.00313153j 0.00203425+0.000581998j 0.00926267+0.0016094j -0.0065666-0.00059269j -0.0092291-0.00113647j -0.00915919-0.00225268j -0.00815304-0.00344324j -0.00317485+0.00100519j -0.00548288-0.00136196j 0.00993204+0.00156993j 0.00608399+0.000824082j -0.000560875-0.000163714j 0.00672604+0.000463815j 0.00707028-0.000251839j -0.00224539+0.000416977j 0.0115551+0.00582364j -0.00366246-0.000815175j -0.0141066-0.00440143j 0.00239256+0.0018329j -0.000186902-0.00134157j -0.0073523+0.000197756j 0.00339387+0.0016133j -0.00263355+0.001847j 0.00229383+0.00127548j 0.00454687+0.00232606j 0.00822975+0.00375373j 0.000255251+0.0030306j 0.00633304+0.00228057j 0.00587024+0.000505883j -0.0150337-0.00216253j -0.00303916+0.001597j -0.00851191-0.00345596j -0.00202534-0.000248549j -0.0074897-0.00126602j 0.0102258+0.00100794j -0.00181098-0.000131376j -0.00114761+0.00020785j -0.00679245+1.52443e-05j -0.00259179-3.26737e-05j -0.00293045-0.00185955j 
