-2.17772e-17-0.136836j 1.65503e-17-0.0487839j -9.85013e-18+0.0169717j -2.19638e-18+0.058029j 3.44203e-17+0.0465539j 2.6853e-17-0.0527416j 1.72806e-16+0.0182875j 5.90894e-17-0.0769537j -1.7216e-16-0.0136874j 1.88618e-17+0.0733593j -3.30577e-18-0.00386012j 4.09932e-17-0.023614j 3.00303e-16+0.0221042j -1.00166e-17-0.0133493j 2.34936e-16-0.0340455j -1.08762e-16+0.0423176j -5.82427e-16+0.0702373j -8.65772e-17-0.00935683j 3.24214e-17-0.0229851j -1.85387e-16+0.00784168j -6.34026e-18+0.00737268j 1.83738e-16+0.0192627j -6.92757e-17+0.00376778j 4.65284e-15+0.0156984j 2.16303e-16+0.00618658j -7.45709e-16+0.021054j 4.96375e-17-0.000944231j -4.07485e-16-0.0210949j 4.04551e-17+0.0257834j -5.03256e-16-0.0101751j -1.42704e-15+0.0354889j 1.71229e-16-0.0140221j 4.63411e-17+0.0104362j 2.66462e-16-0.0127283j 4.48495e-17-0.0163453j 5.71058e-16+0.0298957j -7.01231e-16+0.013417j -2.82634e-14-0.0438265j -8.0749e-16-0.000963805j -2.25783e-16-0.00402227j -7.86267e-16-0.0277948j -3.00313e-16-0.0240865j -6.74649e-16+0.0262176j 4.84639e-16-0.00771657j 6.52589e-16-0.0322274j -1.8882e-16+0.0449879j -4.79167e-16-0.0331355j 7.50795e-16+0.0252349j 9.59675e-17+0.0241561j -1.61143e-16+0.0219395j 2.70503e-16-0.0372413j 2.29451e-16+0.0446428j -4.5769e-16+0.0371294j 1.02205e-16-0.0074829j 1.12409e-15-0.035331j -1.56114e-16+0.0160205j -4.6165e-16+0.0018105j 1.01403e-15-0.0318359j 2.43552e-16-0.00303148j -1.14186e-16-0.0284359j -1.40129e-16+0.0159333j -4.71223e-16+0.0396963j 1.67022e-16+0.00804649j 4.00065e-16+0.025139j -6.43059e-16-0.0011156j -4.06762e-16-0.0225738j 2.44537e-16-0.0161628j -4.20019e-17-0.026163j -1.06447e-15+0.00670211j -7.91101e-18+0.000780688j -8.43696e-16-0.0218924j 2.15457e-16-0.000223121j -3.76755e-17+0.0382257j -6.44273e-17-0.00141115j -5.01295e-17-0.0221227j 1.33852e-16-0.0135789j -5.30983e-15-0.0116182j 9.38799e-16-0.00237015j -1.46375e-16+0.000520005j -1.73218e-16-0.0378545j 3.5698e-16-0.00513843j -4.59217e-16+0.00583414j 2.91824e-15-0.0223639j -8.04315e-16+0.015671j 6.60912e-17-0.00881315j -8.51932e-17+0.0161824j -2.66955e-16+0.00183973j 5.93653e-15-0.00173845j -4.85535e-16-0.0133812j 6.28722e-16-0.0103838j -9.51746e-17-0.00904984j -4.0288e-16+0.000852788j -1.83148e-15+0.0242951j -9.79322e-16+0.00738626j 1.62854e-16+0.000815454j 1.66254e-15-0.0388325j 4.223e-16+0.0166509j -1.80135e-16-0.00729353j -3.37213e-16+0.00710718j -4.39579e-17+0.00547754j -3.2549e-16-0.0080579j 1.14861e-17+0.0200471j -1.3284e-15-0.0219089j -1.33004e-16+0.0143539j 1.10447e-15-0.0242782j -1.60153e-15+0.0207259j -2.99296e-16+0.00584909j -3.65236e-16-0.00448253j -1.45944e-17+0.00660133j 2.72904e-16-0.00704591j -2.56633e-16-0.00700048j -3.25068e-13+0.00816774j -8.55906e-16+0.00689695j 4.26419e-16-0.00342684j -3.10184e-16-0.00326665j -1.10658e-16+0.0107738j 1.34032e-16-0.0191129j 4.03046e-16+0.00129033j 1.28759e-16+0.011078j 1.96828e-16+0.00976954j -1.59524e-16-0.00458062j -7.5746e-16+0.00861535j 3.51577e-18+0.00954806j -3.24736e-17-0.0325411j 5.46172e-17-0.000628078j 1.15205e-16+0.0161394j 5.37286e-16-0.00262912j 4.43271e-16+0.0156032j -3.89044e-16+0.013695j -8.39372e-17+0.0167338j 8.57593e-17+0.0131529j -5.84421e-16-0.0104794j -9.64175e-17+0.010487j 4.83473e-16-0.0269897j -7.28642e-16+0.0347647j 5.97799e-16-0.0221379j 2.48072e-16-0.00205463j 2.80343e-16+0.0090425j -9.99125e-17+0.0083392j -9.37924e-17-0.00121694j -5.35902e-15-0.000489837j -1.40829e-16-0.000260185j -8.70737e-17-0.0204993j 7.78719e-17+0.0100787j -1.22024e-15+0.0316305j 6.07767e-16-0.0108986j 1.53614e-16-0.0167374j 2.59908e-18-0.000323971j -9.06558e-17+0.0162095j -1.01875e-16+0.0282952j 1.37448e-16+0.00284346j 2.23839e-16+0.00624678j -1.85025e-17+0.0321342j -1.96888e-15-0.0317969j 3.85859e-17-3.6158e-06j 6.23308e-17+0.00681649j 4.66817e-17+0.00956596j -1.08155e-16-0.0135087j -1.03605e-16+0.0252438j 1.33391e-16+0.0161991j -1.53093e-16-0.0277124j -1.08712e-16+0.00565807j -2.6632e-16+0.0214267j 1.31623e-16-0.00955837j 1.91202e-17+0.00488919j -8.73151e-16-0.0421815j -1.08951e-16-0.0120257j 5.10703e-15+0.0128896j 1.05152e-16-0.0349459j -7.81097e-17-0.00400063j -6.64619e-18-0.0196437j -5.75812e-17-0.0110397j 5.65439e-17-0.0179176j 2.26075e-18-0.0366626j 4.18048e-17-0.0511381j 8.62219e-17+0.000555817j 4.66984e-17-0.0100226j 2.91908e-16+0.0246398j -1.78939e-17-0.0143015j 4.16912e-16+0.0261603j -2.64121e-17-0.0218119j 8.61784e-17-0.0460707j 9.02034e-16+0.0632256j 3.26045e-16+0.00835749j -2.92698e-17-0.0125252j 2.31947e-17-0.0109144j -4.45121e-17+0.0128496j -1.42322e-16-0.0427257j 1.13961e-17+0.0464542j -2.94833e-17+0.015271j 1.68548e-17+0.014354j -1.89357e-17+0.0321327j 2.1399e-16-0.121412j -6.98816e-17-0.00101975j -7.97815e-18+0.110524j 1.17165e-18-0.0302258j 
1.23409e-17+0.0177896j -7.14101e-18-0.103692j -1.78326e-17+0.0199231j 3.41368e-18+0.065999j -8.69511e-18-0.0369115j 1.78027e-17+0.0475844j 1.58162e-16+0.0206812j -3.23132e-18+0.00614284j 2.71307e-16+0.0347477j -4.82122e-17-0.0377102j 7.33119e-18-0.0419925j -2.37426e-16+0.0356625j 1.66459e-16+0.0109992j 1.06703e-16-0.0726894j 1.61079e-16-0.0345301j 1.29752e-18-0.0221518j 2.17305e-16-0.0321504j -6.0515e-17+0.0432403j 8.51794e-17-0.0455767j -1.04139e-15+0.0374129j -2.29802e-16+0.0323009j 2.84642e-17+0.0028763j -1.36804e-16+0.0110037j 3.26976e-15+0.0112929j 3.54686e-16-0.000496469j -9.21006e-16+0.0206343j -4.56391e-17+0.0115067j 2.04664e-16+0.0162724j 3.73134e-17-0.0194879j -7.25404e-16-0.0141136j -4.97614e-16+0.0152027j 7.77279e-16+0.0243735j 9.08888e-16+0.0374683j -4.58078e-16+0.0129785j -8.13628e-18+0.00179002j 3.74242e-16+0.0154021j 5.44107e-16-0.0113624j -2.0127e-14-0.0321925j -7.78138e-16+0.018026j 4.4269e-16+0.0448322j -5.29374e-16-0.0156754j -7.62503e-16-0.0510831j 2.44792e-16-0.00496961j 1.94848e-15-0.0260862j 1.21839e-16-0.0165115j -2.32747e-16-0.00432634j 5.57818e-17+0.001949j -7.84385e-16-0.0371608j -7.11077e-16-0.021645j 1.68283e-16-0.00387927j -2.64802e-16+0.0234204j -6.49227e-16-0.0138042j -2.1976e-16+0.0310308j 9.04143e-17-0.0143845j 6.68845e-16-0.0334832j -1.31838e-16-0.00670458j 4.26472e-16+0.0408715j 9.87601e-16-0.0177904j -1.26307e-16+0.0183568j 8.65938e-17+0.0133606j -1.10284e-16+0.000513124j 3.03298e-16+0.0134874j 3.43616e-16+0.000452989j -7.13527e-16-0.0495875j -9.82549e-15-0.0146379j 3.76907e-16+0.00256525j 1.6183e-17+0.0311107j 3.62781e-17-0.00104315j -1.04989e-15+0.0146583j 5.63094e-16+0.014209j -5.97299e-16+0.00509976j 3.19812e-16+0.017608j -8.83814e-16+0.0251607j 1.3149e-15-0.0265851j -8.782e-16+0.00207649j 5.23175e-16-0.0240951j 1.13244e-14+0.0245186j -5.23805e-16+0.0124147j 1.03419e-16-0.00576877j -1.01037e-16+0.00860543j 3.01328e-16-0.00449352j 1.57952e-16-0.00778989j 7.74577e-16-0.0121874j -7.86825e-16-0.0104519j 2.06756e-16-0.0153671j 8.78234e-17-0.00989354j -4.33295e-16+0.0125881j 3.50534e-14-0.0107046j 6.24257e-16-0.000785719j -2.03743e-15+0.0104368j 5.58221e-16+0.000954189j -5.9797e-16-0.00801312j -5.69964e-16+0.0157378j 4.84681e-17-0.00583542j -2.32245e-16-0.00118596j 3.07777e-16-0.00778339j -4.2848e-16+0.00574441j -8.41371e-16+0.00482047j -2.11558e-16-0.00268977j 4.79994e-16+0.0188487j 1.19132e-16+0.0145842j -3.55947e-16+0.00233031j 2.5185e-16+0.000857172j 3.98094e-17+0.0223316j 3.56796e-16+0.00235631j -7.22091e-16+0.0128228j -5.8141e-16-0.0201243j -2.41739e-15+0.0220198j -3.19094e-16-0.0107984j -7.88134e-17+0.000680229j -2.36656e-16-0.0220759j -2.81045e-13+0.00706992j -1.48901e-15+0.00674677j -4.39536e-15+0.0244303j 4.50031e-16-0.0285656j 6.73143e-16+0.0101294j -5.89385e-16+0.01777j 3.6033e-16+0.024946j -3.85162e-16-0.0238054j 6.11549e-16+0.0186444j 1.67317e-16-0.00369476j 1.08028e-15-0.021215j 6.63593e-16-0.012804j -3.3033e-16-0.00611097j -8.18878e-17+0.00337129j 4.33839e-17+0.000701964j 5.49178e-17+0.0108261j -1.36622e-16-0.00632506j -6.27582e-16+0.0133428j 1.43403e-16-0.015074j -1.61442e-16+0.0122097j 2.03054e-16+0.0107409j 1.68428e-16-0.0132234j 5.86739e-16-0.0169112j 1.15158e-15-0.0446334j -4.45961e-16+0.00896776j -9.0613e-17+0.0258745j -2.52383e-17+0.0102262j 2.82591e-18+0.0071932j 1.48936e-16+0.0117397j 4.89243e-14+0.00462156j -1.98387e-16+0.0203276j -5.75634e-17+0.0039579j -9.09838e-17+0.00513939j -2.30609e-16+0.0109722j 8.37294e-16+0.0101519j -1.89831e-16-0.0336824j -2.88979e-15-0.0241118j 7.34629e-17+0.018483j -7.31561e-17+0.0236468j -1.22783e-16-0.0504388j -1.34984e-16+0.0130839j 3.10119e-17-0.0066676j 1.89631e-15+0.0288447j -6.99564e-16+0.0353412j -3.69343e-16+0.00149746j 1.31412e-16-0.0059349j 1.43602e-17-0.00201625j 4.52523e-17+0.0184556j -3.14315e-17-0.0120188j 2.40895e-17+0.00335909j 1.3569e-16-0.00468567j -3.64855e-17-0.0031514j 2.56698e-18-0.0121889j 1.25808e-16+0.014914j 7.61495e-17+0.0122217j 4.27731e-17-0.0693594j 5.59324e-15+0.0137341j -3.48769e-17+0.0420742j 4.73597e-17-0.00286446j 6.74148e-17+0.0110824j -4.93159e-17+0.0415835j 1.84583e-16-0.00466235j 1.77078e-17-0.0108253j -5.68614e-21-0.0291078j -3.81521e-17+0.0281124j 2.06154e-16-0.029046j 4.74779e-16+0.0507243j 2.51474e-18-0.0179913j 6.20408e-16+0.0381083j -4.22421e-17+0.0455467j 8.6081e-17-0.0143117j -4.76286e-16-0.0232425j -2.86015e-16-0.0433723j -8.59452e-17-0.0476284j 1.53205e-17+0.00396263j 1.97632e-17-0.0170762j 7.60473e-17+0.0230412j -3.79122e-18-0.0699431j 6.034e-17-0.0242156j 1.02582e-17+0.00942561j 3.82673e-17-0.0304488j 1.20292e-17-0.0124021j -5.29516e-19-0.0405634j -3.339e-18+0.0129688j -6.86323e-18-0.0920456j 
-2.35632e-17+0.017596j -8.39911e-17+0.0625215j -8.212e-17+0.051835j 1.27088e-16-0.0965662j -3.69891e-17+0.0177126j -8.10092e-17+0.0288793j -3.08101e-16-0.0494449j 4.57234e-17-0.027178j -1.83586e-16-0.0385111j 8.85367e-17-0.0342967j 2.06787e-17-0.0124554j -1.96085e-16+0.0275326j 2.70365e-16+0.027563j 6.74232e-17-0.0173331j 1.64525e-17-0.00587181j 1.03783e-17-0.0067392j -5.30001e-17+0.00226123j 2.7116e-17+0.00241762j -1.23474e-17+0.01057j 7.23225e-16-0.0309658j 2.17208e-16-0.00324166j 2.04596e-16+0.0170315j 1.48214e-16-0.038652j 7.28148e-15+0.0248561j 7.43682e-17-0.00447901j 2.65726e-17-0.00156219j 8.38795e-17+0.0104188j -2.70792e-16-0.0140921j 2.45431e-17-0.00300619j -3.67023e-16-0.00454587j 1.9114e-16-0.00925683j -2.3793e-16-0.0293404j -7.68338e-16-0.0119124j -1.78703e-15+0.0616837j 3.2508e-16-0.0176279j -1.95756e-16-0.00659265j -1.5798e-15+0.0310722j -6.00596e-15-0.00904092j -4.9363e-16-0.0186257j 1.22848e-16+0.00271136j 7.28492e-16+0.0238084j -1.87729e-16-0.0178429j -5.00598e-16+0.0250043j -2.83938e-15+0.0365349j 4.60997e-17-0.0179797j -1.64819e-16+0.00950402j -4.13169e-17-0.0185568j -5.01865e-17+0.00057799j -3.07112e-16-0.0122801j -1.53695e-16+0.0356745j 6.11386e-17-0.0164305j 5.86413e-16+0.0398242j 9.77202e-17-0.0154517j -1.84308e-16+0.00682686j 5.82848e-16-0.00229365j 5.29916e-17+0.03287j -1.77e-16-0.00110062j 4.0003e-16-0.0149073j 1.55485e-16-0.00891655j 4.0954e-17-0.0488658j 2.01935e-16+0.0152838j -3.73866e-16+0.0237194j -2.69788e-16+0.00460865j 9.46783e-17+0.0210462j 6.05712e-15+0.00769674j -8.12496e-16+0.000927039j 3.56328e-16-0.0520744j 2.01978e-16-0.010094j 1.16841e-15-0.0120476j -3.21068e-16-0.0100156j -2.85757e-16-0.00490623j -5.76646e-17+0.0103861j -3.80901e-17+0.0160716j -6.42475e-16+0.0115138j 5.37902e-16-0.0143234j -4.86358e-16+0.0177928j 7.95275e-15+0.0182856j -1.00911e-15+0.014999j -8.1909e-16-0.00084199j 2.19548e-16-0.003621j -9.35736e-16+0.00685797j 1.99219e-16-0.00180506j -1.35302e-15-0.00578933j 5.69401e-17-0.0301443j -5.81318e-16+0.0303064j -6.38664e-16+0.0204638j 6.19756e-16-4.01647e-05j -2.0241e-14+0.00618642j 6.80008e-16-0.0368083j -1.14245e-15-0.00954201j -1.39283e-15-0.0243039j 1.39611e-15+0.00383363j 9.3973e-16-0.0127815j -3.38175e-16-0.00120488j -8.0557e-16-0.0161626j -9.00429e-16+0.00158397j -3.1353e-15+0.015857j -3.14767e-15+0.0226806j -3.15086e-16-0.00797042j -3.28964e-16+0.000469623j 1.28799e-16-0.0234256j 6.24745e-16+0.00130505j -1.20877e-15-0.0249122j 2.93437e-16-0.0108878j -7.18096e-16+0.00845212j 9.1771e-17+0.00193014j 6.26909e-15-0.015826j 1.07462e-14-0.0404795j 1.15233e-15+0.015563j -7.84703e-16+0.024902j 1.94402e-16+0.00484894j 4.10609e-13-0.0103214j 3.73605e-16-0.00228712j -4.59173e-15+0.024315j -3.17189e-16-0.0129685j 2.36832e-16+0.0113622j 5.95931e-16-0.0270283j -1.8226e-16-0.0275818j 5.615e-17+0.0122901j -4.40625e-16-0.0125916j -3.02092e-16+0.014852j 3.9915e-16-0.0232455j -1.41156e-16+0.030612j -6.72239e-17+0.0101683j 1.7019e-17+0.0211j -5.12375e-17-0.0210913j -1.67319e-17+0.00382833j 1.09852e-16-0.00116677j 9.77636e-16-0.0194342j -2.3571e-16+0.00920402j 7.53976e-17-0.00538014j -2.65886e-17-0.000255067j 8.16894e-17+0.00683888j -8.02788e-17+0.00136518j -7.9323e-16+0.0332046j 7.71861e-16-0.0216506j -4.64266e-18+0.00421774j 4.4996e-16-0.00978466j -1.38409e-17-0.00342098j 2.23904e-17-0.00827228j 1.7465e-13+0.0165765j -1.10859e-16+0.0140593j 4.53031e-17-0.00929422j -1.03165e-16+0.0215286j -5.1687e-16+0.0209902j 8.36826e-16+0.00857509j 1.89527e-17-0.038512j 2.93486e-15+0.0286871j -2.92181e-16+0.0162587j 1.57104e-17-0.0124623j -3.6902e-17+0.0256357j 1.44353e-16-0.00982538j 6.80283e-17+0.0791718j 1.8918e-16-0.000688624j 6.3942e-16-0.0343572j 5.36124e-16-0.0252632j -1.86332e-16-0.00470223j -1.71646e-16-0.0163718j -7.60361e-17-0.00683563j 1.06491e-16+0.0364858j -1.54305e-16-0.00999156j -2.22888e-16+0.00746369j 2.00631e-16-0.0142971j -1.25304e-16+0.0279721j 9.76384e-17+0.00288498j 1.35468e-16+0.00916206j 1.59824e-17-0.00167978j 7.16832e-16+0.00182114j -2.60829e-17+0.0229758j -6.7756e-17+0.0154405j -8.1137e-18+0.0139693j -4.0043e-17+0.0264105j -1.4601e-17-0.0255474j -1.13789e-16+0.0697998j 6.58193e-17-0.0210938j -3.98543e-17+0.0150061j 2.19714e-16-0.00993113j 8.51605e-17+0.00666061j 3.12082e-17-0.028007j -1.11816e-15-0.0809861j 1.05922e-17-0.00107763j -1.56617e-16+0.0302556j -1.13125e-16-0.00692086j -1.88379e-17+0.00104557j -1.74373e-17+0.0309409j -6.21108e-17+0.0068097j 1.16735e-17+0.00827562j 5.38541e-17+0.0310283j -1.88738e-17+0.0302154j -7.79039e-17+0.0133193j 1.3601e-16-0.076831j -7.47496e-17+0.0299591j -1.42832e-16+0.0450913j 1.11633e-17+0.0106463j 1.29386e-17-0.0114924j -1.06869e-16+0.0876916j 
2.86506e-17+0.0536626j -3.37735e-18+0.0328443j 4.35644e-18-0.0450239j -3.16951e-17-0.0320928j -4.85617e-17-0.054414j -3.30588e-18-0.0149307j -3.25724e-17-0.00493421j -4.50319e-17+0.044773j 5.02288e-17+0.0135998j 3.1041e-17+0.0269889j 1.78563e-17-0.0349974j 8.45416e-17-0.0108015j 1.98746e-17+0.00349579j 5.44884e-18+0.00944054j 1.18642e-16-0.0203124j 5.0134e-17+0.0117132j 3.70005e-16-0.0530884j 6.82557e-17-0.011674j -4.08559e-17+0.00327935j 4.85374e-16-0.0167527j 1.27526e-16-0.0227835j -5.27812e-17-0.00223604j 1.07641e-16-0.0112605j -1.54693e-14-0.0526555j -3.81594e-16-0.00264942j 1.037e-15-0.0279192j 1.32885e-17+0.00984355j 5.95694e-16+0.0277875j -3.5853e-17-0.0198339j 3.58746e-17+0.000657144j 7.33732e-16-0.0144389j -1.08659e-16+0.0175064j 1.73796e-16-0.00960526j 3.44797e-16-0.0115686j -9.29624e-17-0.0066983j 2.54414e-16+0.0118826j 7.76458e-16-0.0161152j 2.93364e-14+0.0454745j 7.7813e-16-0.00617236j 2.84932e-16+0.00823194j 8.05087e-16+0.0358159j 3.61499e-16+0.0427754j 2.56509e-16-0.0167828j -8.52877e-17+0.00350004j -7.33518e-16+0.0353877j 2.32491e-16-0.0559004j 5.2489e-16+0.0187851j -3.42152e-16-0.0253103j 2.8659e-16+0.00460514j 1.2544e-16-0.0429774j -2.92589e-17+0.0284052j -2.89761e-16-0.0592048j 7.94889e-16-0.0508366j -5.33306e-16+0.0281211j -1.00763e-15+0.0440033j 9.48981e-17-0.021742j 1.81889e-16-0.0158022j -7.35767e-16+0.0180546j -2.47882e-16+0.0241465j -2.01782e-16+0.0258482j 1.35593e-16-0.0212407j 3.25744e-16-0.052804j 8.02113e-16+0.00797655j -9.71276e-16-0.0317376j 1.18338e-14+0.0180821j -7.29109e-16-0.00568887j -9.19749e-16-0.0040941j 6.24433e-16+0.0665187j 4.88448e-15-0.0323102j -1.46094e-15+0.00788905j 5.44952e-16-0.00829674j -5.92517e-16-0.0037116j 6.03562e-16-0.0311325j -3.67084e-17+0.00819189j 2.84999e-16+0.0257973j 3.48356e-17+0.0111519j 1.35179e-15+0.00248929j 3.04605e-16-0.0110203j 6.54299e-16-0.000338676j 1.08518e-16+0.0251794j -6.18751e-16+0.0104157j -7.08308e-17+0.0111137j -7.7645e-16+0.00573083j 4.06693e-16-0.00078194j -1.21712e-16+0.0364698j -1.91626e-16+0.00620362j 2.82038e-16-0.00958454j -1.42342e-14+0.00414575j 8.9423e-17-0.00487586j 9.89943e-18-0.000620886j 7.96477e-17+0.0141533j 4.61553e-17+0.0120896j 1.07752e-15-0.0132989j 7.17829e-16-0.00453704j -3.95022e-17+0.0048844j -1.21872e-15+0.0312747j 4.9927e-17-0.0090741j 1.17763e-15-0.00297127j 1.20096e-15-0.0112593j -1.69973e-16-0.0161136j -5.57366e-17-0.00570716j 3.42404e-16-0.000651914j -2.93622e-16-0.00394664j 2.28964e-18-0.018455j -8.17267e-16+0.0213609j 9.33583e-16-0.00970163j 2.91564e-15-0.0106499j 4.30305e-15-0.0166056j 6.98417e-17+0.00977802j -1.13224e-15-0.00931512j -2.05086e-16-0.00971485j 2.23838e-13-0.00566571j -1.99365e-16+0.0122754j -3.91486e-15+0.0211758j 7.08158e-16-0.0166191j 4.59783e-16-0.0165534j 3.64569e-16-0.00124464j -3.99401e-16-0.0230455j 2.27415e-16+0.00883852j -7.99361e-16-0.0254947j -2.0976e-16-0.00946692j -9.00316e-16+0.021461j -2.68812e-16+0.0082627j 3.81669e-16+0.00100059j 1.50883e-16-0.021108j -3.90856e-17-0.0207927j -4.38202e-16+0.00778181j 6.61618e-16+0.0146652j 2.65192e-16-0.0107699j -1.27406e-16-0.0253431j 2.43775e-16+0.00229531j 6.63666e-16+0.00337226j 2.08107e-16+0.00926268j -1.1853e-15+0.0553589j -2.02909e-16+0.00630844j -8.1851e-16+0.0332394j -3.0879e-16+0.00389444j -2.8345e-16-0.0107601j 3.34671e-16-0.0482806j -3.39138e-17+0.0138059j -1.28909e-13-0.0122614j 2.80043e-16-0.00518872j -1.55009e-16-0.00257285j -1.28802e-16-0.0114752j -1.66613e-16-0.0111564j -1.09643e-15-0.0243127j 2.4785e-16+0.00358117j 3.6892e-15+0.0321588j 4.06485e-18-0.0177533j 1.58879e-16-0.00455582j -1.37473e-16-0.0159243j -1.88593e-16-0.00382427j 1.17117e-17-0.0026176j 1.39878e-15+0.0218354j -1.2885e-16-0.00199195j -6.46545e-17+0.00490521j -4.48413e-18-0.00653972j 4.44159e-17+0.0109309j -5.18262e-17-0.0709917j 1.73194e-16+0.0194355j -3.34899e-18+0.0248281j 2.45803e-16-0.0144684j 3.25898e-16-0.036908j -8.56355e-17-0.00045171j 1.48495e-17+0.000277963j 1.51608e-16+0.00332633j 6.09467e-17+0.024345j -5.32163e-15-0.0131909j -1.89406e-17-0.0127149j -1.96181e-18+0.00496035j -2.39714e-17+0.0151981j 2.84873e-17+0.0114608j -5.81166e-18+0.00284274j 4.05281e-18+0.0207533j -7.07404e-17+0.0338066j 7.45918e-17-0.013908j -3.6715e-16+0.0322683j 1.45693e-18+0.0192491j -1.85485e-17+0.0544352j 1.05901e-16+0.00804579j -3.05803e-17-0.0143972j -1.3e-18-0.00860465j -6.78114e-17-0.00553734j -2.22813e-17+0.000297039j -1.17062e-17+1.7627e-05j -2.21443e-17-0.0357186j 4.62048e-17-0.0129718j -1.8966e-17-0.00567863j 3.34989e-17+0.014141j 5.8668e-17-0.0352852j -3.06068e-17+0.0501677j 1.1371e-17+0.0133039j -6.1419e-17+0.0523696j 3.48801e-17+0.0140946j -2.25617e-17-0.0587579j 1.09077e-17+0.017236j 
