5.77197e-16-0.176062j 2.73427e-17+0.0829677j 3.09995e-17-0.0515492j -6.77409e-18+0.0253707j 1.75103e-17+0.0163821j -1.8392e-17+0.0100728j 3.7799e-17-0.0323038j 6.08482e-18-0.0705752j -7.66556e-18-0.0418395j 1.31385e-17+0.0392955j 3.43621e-17-0.0185432j -5.49847e-17+0.0312905j -1.29185e-17+0.00876248j 3.77553e-17+0.0253306j 5.80853e-18+0.0804787j -9.04988e-17+0.0633197j -7.77699e-17-0.0351722j -4.74211e-17-0.000959499j 1.69779e-16-0.00680393j 4.75352e-15+0.0401793j -1.04516e-16-0.0312739j 7.94712e-18-0.0123393j 6.52833e-17+0.00535668j -3.66811e-17+0.013823j -5.18703e-17+0.016881j 2.48849e-15+0.0397372j 1.81221e-16-0.0249512j -1.70241e-16-0.0268451j -5.15928e-17-0.0311801j 1.65585e-16+0.0107842j 5.17059e-16+0.0306707j -4.18561e-16+0.0276076j 1.99891e-16-0.0128301j -5.12965e-17+0.00264831j -1.12536e-16+0.0126493j -1.43312e-16-0.00161178j 4.77598e-15-0.00810106j -2.66883e-15+0.0201983j -3.48512e-15-0.0229317j 2.02866e-15+0.0437278j 5.39805e-16-0.0244683j -2.09158e-15-0.0476038j 3.5094e-15+0.0167389j -2.26697e-15-0.00954358j 1.40603e-15+0.0495076j -1.26875e-16-0.00322929j -2.26981e-16-0.0302027j 5.5769e-17-0.0253337j 1.61405e-15-0.0266403j 1.85882e-16+0.0210705j 2.13219e-15-0.0122111j 2.1936e-17+0.00328904j 1.00451e-15-0.0172309j -2.23384e-16+0.00969229j 1.60825e-15+0.0211911j 4.32221e-17-0.00584808j -7.06688e-16-0.0197142j 1.05025e-15+0.0146136j -7.33863e-17+0.0172482j -3.08187e-17+0.03195j -2.37026e-15-0.00325146j 3.2948e-15-0.0354237j 6.39912e-16-0.000741668j -2.77344e-16-0.0156587j -1.60856e-16-0.0234158j -1.42558e-15-0.024168j -2.16669e-17+0.00192312j 2.0899e-16+0.0380688j -1.32891e-15+0.0117296j -1.07284e-16+0.0170699j 2.8693e-15+0.0412444j -4.19248e-17+0.0264485j -8.52101e-16-0.00397178j 2.83546e-16-0.0139802j -3.79239e-16+0.034079j 1.61579e-14+0.00658092j -1.87631e-15+0.00848943j -4.12852e-15+0.0304089j -1.76349e-15+0.0356469j 7.68767e-16+0.00737173j 3.92883e-16+0.0104456j -2.51708e-16-0.00213864j 7.52935e-16+0.0074362j 1.69024e-15-0.0591324j -4.05861e-16+0.00512429j 1.13121e-15-0.0155203j 5.33808e-16-0.0267247j -1.04621e-16+0.00710905j -4.92553e-16+0.0199481j -1.95686e-16+0.0062854j 2.05137e-16-0.0206484j 2.23713e-16+0.00652832j -4.57793e-16+0.0236774j 5.27766e-16-0.00579759j 3.4415e-16+0.00393479j -6.28322e-16-0.0196182j -1.11244e-15-0.0259158j 3.26782e-16-0.00259164j 3.54515e-18+0.00743627j 1.27393e-17+0.0127795j -4.17772e-16+0.0432039j -2.03467e-15+0.000219536j -1.59707e-16+0.00352201j -3.24776e-15-0.0341494j -3.33429e-15-0.0514548j -1.91734e-16-0.0233404j -2.46485e-16+0.0204442j 7.57411e-16+0.0153708j -8.44788e-16+0.00875994j -9.83482e-16+0.0372639j -3.44336e-16+0.0240766j -4.7917e-16+0.0118293j 1.71675e-16+0.00423445j -6.6328e-16-0.0100292j -3.03171e-17+0.0278877j 4.66967e-17+0.041178j 5.69696e-17+0.0199764j 4.5835e-17-0.0319448j 4.23035e-16-0.0476088j 5.26267e-16-0.0309702j 2.31586e-16-0.0433495j -1.24179e-15+0.0107073j -1.96933e-16+0.0157225j -1.36622e-17-0.0223009j -8.77135e-18-0.0288767j 2.51738e-16+0.0104937j -1.79219e-17-0.0015269j 1.52188e-15-0.0376124j 2.328e-16+0.0351966j -1.52997e-16-0.00780588j 1.16584e-17-0.00230428j 3.89333e-17-0.0107388j -1.16263e-16-0.0401331j 4.97974e-17-0.0346392j 2.42124e-16-0.0157079j 6.2379e-17-0.0663158j 2.97273e-16+0.0159375j 6.20025e-17+0.0382642j 1.1791e-16-0.0260609j 3.14435e-17+0.0123052j 7.33302e-16-0.0154751j -3.05012e-17+0.0456518j -2.72794e-18+0.0169337j -1.78719e-16-0.0570809j -1.01588e-16+0.0075304j -4.2403e-17-0.04363j -1.93966e-17-0.00651919j -1.43806e-17-0.00354822j -1.66693e-17+0.0312505j -1.956e-16+0.0313384j 7.71001e-17+0.0491926j -8.70752e-18-0.0501085j -4.70508e-18+0.0269904j -9.85641e-20-0.0072311j -5.26923e-17+0.0772452j -7.06458e-17+0.0431319j 4.35729e-18+0.0586842j -4.75631e-18+0.00323489j 2.60737e-17+0.020633j -5.24156e-16+0.168941j 
-2.147e-16+0.0619501j -2.67259e-17+0.098891j 3.51638e-17-0.0347687j -2.534e-17+0.0746284j -4.21395e-18-0.0120887j -2.95742e-17-0.0218798j 3.30748e-17-0.00668639j 2.90184e-17-0.0434815j -1.23658e-17+0.0816326j -2.07566e-17+0.0586054j -1.90976e-17-0.0188906j 3.60862e-17-0.0275857j 2.77932e-17-0.00948722j -1.63127e-17-0.0128168j -3.12096e-18+0.00718293j 5.08301e-17-0.0138437j 2.06906e-16+0.0467497j -9.83172e-16-0.0546625j 9.18448e-17-0.0205142j 1.2529e-15+0.0105939j 2.3085e-17-0.0171388j -3.65031e-17+0.0115175j -3.30723e-15-0.060656j 7.22799e-16-0.0216143j 7.67855e-17-0.0266787j -4.72271e-15-0.0702625j -3.71339e-16-0.014526j 1.69466e-16+0.0155952j -5.31774e-17-0.00598848j 1.85018e-16+0.0194925j 9.37292e-17+0.00947921j -1.56226e-16-0.0085191j 1.09144e-16-0.0181736j -8.03042e-17-0.00495497j 4.39524e-16-0.0150656j -2.54188e-16+0.0480819j -3.97692e-16+0.00917428j -3.24505e-16+0.0152484j 1.25933e-15+0.0166675j -3.56761e-16-0.000768056j -6.26341e-16+0.0421948j 1.26103e-16+0.0102221j -1.0461e-15-0.014478j -6.78042e-16-0.042998j -1.819e-16-0.0493793j -9.3607e-17-0.00584718j -1.51044e-16+0.00754277j -3.84034e-16+0.021018j 7.46776e-16-0.0125467j -1.68394e-16+0.0130372j 8.56909e-15-0.0384786j -9.01299e-16+0.03261j 1.02169e-15-0.0336061j 9.56403e-17+0.0239327j -4.53256e-15-0.0680494j 5.81399e-16+0.051228j 5.28044e-16-0.0356569j 1.47158e-16+0.0132852j -2.10367e-16-0.0333806j 7.61715e-16-0.000809706j -3.94234e-15+0.0264637j 3.50329e-15-0.012501j 2.74517e-15-0.0232933j 1.94724e-17+0.00366903j 6.75175e-16+0.0140456j 3.03175e-16+0.000587374j -4.9919e-16+0.00293863j 1.43748e-16-0.0163764j -7.51379e-16-0.00114045j -1.23729e-16-0.0207034j -9.96809e-16-0.01632j 1.84577e-16+0.0105993j 5.55994e-17+0.0161121j 2.33296e-16-0.0258131j -1.00347e-16+0.0138297j 7.87197e-15+0.00254254j 1.70685e-15-0.0099897j 3.39009e-15-0.0302036j 3.1894e-17-0.00272732j -2.99743e-16-0.0121304j -1.79738e-15-0.0295398j -1.29646e-15-0.00642188j -5.59937e-16-0.00386921j 7.64992e-17-0.010115j -4.52767e-16-0.0370438j -3.80745e-16+0.00572353j 1.05795e-16-0.0188805j 1.3762e-16-0.00770536j -6.20892e-16+0.0194991j -3.32675e-16+0.00338815j 5.0844e-17+0.000410826j -2.93471e-16-0.00735636j -7.6828e-16+0.0223141j 6.65233e-16-0.0360899j -7.42097e-17+0.0087114j 2.93646e-16+0.00567911j 4.19972e-16+0.00474626j 7.14696e-18-0.0146231j -1.2465e-15+0.0406974j -3.39195e-17-0.0221833j -4.09104e-16-0.0165153j 1.72191e-16+0.00903798j -1.67723e-16+0.0461921j 1.10441e-15+0.0318793j 9.05474e-16-0.00317531j -1.912e-16-0.0157515j 5.17614e-17-0.0043443j 1.06712e-17-0.00337673j 5.03017e-17+0.0103585j -2.71738e-18-0.00639811j -1.01473e-17-0.0156588j 1.49117e-16-0.00270852j 1.49888e-16-0.0150208j 2.76805e-16+0.00193075j 1.22042e-16-0.0267357j 1.202e-16+0.0256803j -1.06244e-16-0.0040802j -1.58527e-17+0.00217799j -5.64456e-18+0.000877447j 4.94238e-17-0.00298108j -3.62017e-17-0.00224196j -4.32613e-15+0.0408243j -8.99842e-16+0.010872j -5.23707e-18-0.0367329j -9.05984e-17-0.0127776j 4.33229e-17+0.0331329j -1.32786e-16+0.00243422j -2.72456e-16+0.00709798j 4.76658e-17-0.0148472j 1.3061e-16-0.0221681j 1.71964e-17+0.00422444j -2.62043e-16+0.0134848j -4.87775e-17-0.0228728j -1.18803e-16+0.0164526j 4.86846e-16-0.0450344j 1.37605e-16-0.0113434j 7.61621e-16+0.0528634j 1.05386e-16+0.0250174j -1.10248e-17+0.0018959j -5.9603e-18+0.0432896j -8.87844e-16+0.0229926j 1.02542e-16+0.0508541j 6.71602e-17-0.032203j -6.22609e-18-0.0128493j -1.41282e-17+0.0104754j -1.07327e-17-0.00502732j -1.0547e-16+0.0179375j -1.28164e-16-0.0572172j -4.80848e-17+0.0373262j -1.45888e-16+0.0193629j -5.86898e-18-0.021622j 1.87937e-17-0.0164781j 2.41131e-17-0.0460739j -5.9742e-18-0.0629306j 1.62194e-18-0.0236499j 1.83628e-18-0.0125086j -1.73357e-17+0.0764332j 1.25672e-17+0.0124798j 2.03825e-17-0.107273j 2.89982e-17-0.0150373j 
-3.3173e-17+0.0154378j 3.25435e-17-0.034746j 3.07586e-17-0.0909167j 5.05568e-17+0.000868478j 7.61579e-18-0.00995827j -3.67768e-18+0.104451j -5.27443e-17+0.025656j -8.49345e-18-0.0211847j 3.71091e-17+0.029443j 5.87494e-18-0.0228998j 6.9118e-17-0.0297554j -4.08398e-17+0.0249765j -2.1019e-17-0.0223238j 8.27242e-17+0.0057174j 1.09682e-16-0.0113597j -1.80686e-16+0.0450281j 1.49595e-16+0.0353594j -3.18589e-16-0.00996293j 1.00799e-16+0.0283169j 3.85636e-15+0.0309426j 3.29899e-17-0.0161631j 2.11799e-17+0.014133j 2.97771e-15+0.0471789j -5.50068e-16-0.0112441j 2.56039e-19+0.00795117j 2.37393e-15+0.0360824j 2.03771e-16+0.0116905j -1.69034e-16-0.0141318j 9.00038e-18+0.00788944j -2.45594e-16+0.0107073j -1.23803e-17-0.0165429j 1.5556e-16-0.0191579j -1.46794e-16-0.00883545j -4.73609e-16+0.0194183j -4.39419e-17-0.00591997j 1.07118e-16-0.00757586j -9.46709e-15+0.0213789j 5.14106e-15-0.0285017j 5.83122e-16+0.00259928j -4.29264e-16-0.0102319j -1.37728e-16+0.0183624j -7.22136e-16-0.00686242j 1.37618e-15+0.00967447j -2.24283e-15-0.0335986j 1.37847e-15+0.00963594j -3.07396e-18-0.0304551j 3.68306e-16+0.0170079j -4.03082e-17+0.0352999j -1.23296e-15+0.0191165j -3.12307e-16-0.00631683j 7.97429e-16-0.0110232j -5.55519e-16-0.0338528j -5.80705e-16+0.00556858j 2.79701e-16-0.0376879j -1.4165e-15-0.0205495j 5.13641e-17+0.00704644j 3.88407e-16+0.0295864j 5.66616e-16+0.0357146j 3.07981e-16-0.0218374j 8.36003e-16-0.016535j 1.90578e-15-0.0138433j -1.1732e-15+0.00738307j 1.82876e-15-0.0207733j -9.42759e-18+0.0286244j 4.28191e-16+0.0141509j 5.94069e-16+0.0196742j -6.6043e-15+0.0473213j 5.46989e-17-0.00482474j 2.28332e-15-0.0162682j 1.36908e-16+0.0276086j -2.54298e-15-0.0340963j -6.21248e-16-0.0147431j 3.95987e-16-0.0114643j -4.94429e-17-0.0191166j 1.89512e-16-0.0161736j -5.05592e-15-0.00182527j -3.72331e-16+0.0192405j -6.80946e-16-6.39289e-05j 4.7165e-16-0.0192621j 1.24021e-17+0.0021153j 7.36778e-17+0.00170219j -3.53747e-15-0.0150271j -5.04276e-16-0.0224308j 4.2037e-16-0.00191173j 5.1229e-16+0.0427715j -5.71046e-16+0.00630153j -5.46712e-16+0.0267467j -3.56623e-16+0.0182539j 2.05463e-16-0.0101226j 1.39084e-16+0.000721894j 9.26889e-17-0.0105239j -1.6563e-16+0.02372j -1.42897e-16+0.00330043j 1.80613e-16-0.00751693j 3.16628e-17+0.00651127j 2.44221e-16-0.013053j 8.08745e-16+0.0307769j 4.87018e-16+0.0159452j -4.12122e-16+0.0205203j -3.46552e-16+0.00840076j 9.99443e-16-0.0112795j 7.58613e-16-0.0129609j -1.34661e-16+0.0192654j 2.17051e-15+0.0245129j 2.13681e-15+0.0360468j 5.93346e-17+0.0137346j 4.921e-16+0.00970025j -2.85565e-15-0.0366897j 6.70398e-17+0.0198737j -3.45518e-16-0.00450645j 2.80974e-16+0.0201765j -1.17996e-16-0.00310982j -1.34713e-16+0.00462388j 4.10557e-16+0.00718866j -5.06392e-17-0.0224879j -2.72718e-16-0.0390242j -3.02692e-17-0.00766986j 7.20311e-18+0.0151015j -1.92214e-16+0.0231822j -2.25004e-16+0.0262463j -8.69184e-17-0.0161166j -3.63269e-16-0.00395725j -4.48771e-17+0.039703j 1.31091e-17-0.0131536j 6.28541e-17+0.0393398j -3.11451e-16+0.00201667j 1.58646e-17+0.0129959j 1.49439e-15-0.0260018j 6.3972e-17-0.0520993j -9.1179e-17+0.0167324j 4.83338e-17-0.0169639j 4.42909e-17-0.000802905j -2.95272e-17+0.0224142j -4.64727e-17+0.0404467j 2.92676e-16+0.000770024j -3.09711e-17-0.0215372j -1.02316e-15-0.0774545j -8.22153e-17-0.0442113j 7.16031e-17-0.00431407j -6.68248e-17-0.0174352j -6.86507e-16+0.0189938j 1.41023e-16+0.0292132j 1.34824e-17-0.0227733j 8.88228e-17-0.00414556j -1.18265e-16+0.0536261j -7.1952e-18+0.0180854j 4.15928e-18-0.0448986j 1.88149e-17+0.0483262j 6.13223e-18+0.0204009j 8.54299e-17-0.0163127j 2.72219e-17+0.0323491j -1.87114e-17+0.0379848j -3.05123e-17-0.0233957j -2.87956e-17-0.0493431j -4.59197e-17+0.0992918j -6.50723e-17+0.0352813j 5.83826e-17+0.00694037j -2.99884e-17-0.000735829j -5.1412e-17+0.0196683j 1.68619e-16-0.0560754j 
-1.74652e-16+0.0601723j 3.34262e-17+0.0202978j -6.5489e-18-0.0357362j 1.02781e-16+0.0344966j -6.39171e-17+0.068667j 9.62168e-17-0.00898822j 7.89169e-18-0.0079272j 6.14257e-19-0.0095688j 4.68918e-17+0.0431602j -3.02951e-17-0.0349826j -7.25912e-17+0.0339441j 7.70666e-17-0.057888j -4.85366e-17-0.0350048j 1.00823e-16+0.0134323j 1.00101e-16-0.0321147j -7.87176e-17+0.00975042j 1.53827e-17+0.0134634j 6.47988e-17+0.00324743j -5.69538e-17-0.00275635j -1.93455e-15-0.0159692j -6.47158e-17+0.0030472j -2.29667e-16-0.000657673j -4.34966e-15-0.0730835j 8.45916e-16-0.00385326j 9.89085e-17-0.00645801j -3.55452e-15-0.0535508j 8.23297e-18+0.0135587j -3.63182e-16-0.00046322j -2.73534e-17+0.0201278j -2.60507e-16+0.0036419j -4.87109e-17-0.0230736j 7.04093e-16-0.0517326j -2.3131e-16+0.0144008j -3.39277e-16+0.015238j -2.31002e-16-0.00804825j 2.45066e-16+0.0282142j -5.45417e-15+0.00393267j 3.40978e-15-0.0345841j 1.77226e-15+0.00784442j -1.04267e-15-0.0339834j -3.91551e-16+0.0406491j 5.04694e-16+0.00308338j -7.4613e-16-0.0116967j 1.67456e-16-0.0165553j -4.59186e-17-0.0233431j -1.80105e-16+0.0049939j 1.93476e-16+0.0359112j -1.89456e-16+0.00339479j -1.61399e-15+0.0332021j -8.02246e-17+0.013121j -7.52601e-15+0.0410081j 1.15007e-15-0.0199594j -1.17098e-15+0.0198957j 4.65508e-16+0.00332554j -2.84047e-15-0.0398932j 2.77057e-16+0.00458867j 3.65258e-16-0.00478544j -4.29629e-16-0.00726806j -8.27265e-17-0.00554969j 2.88238e-16+0.00238527j 2.10433e-15-0.00637485j -2.68584e-15+0.0230503j 2.22326e-15-0.0334241j 3.44273e-16+0.0180507j 9.23454e-16+0.0465295j 2.79493e-16-0.000911839j -3.1557e-15+0.0226181j 6.04352e-17-0.0260535j -4.14487e-16+0.00212639j 1.60585e-16-0.00055939j -1.79765e-15-0.0242563j -4.35909e-16-0.00144697j 8.12388e-17+0.0137887j 1.95136e-16-0.0244708j -1.34137e-16+0.00180353j 5.46915e-14+0.0210328j -3.15326e-16-0.00367409j -3.66931e-16+0.00102652j 1.14408e-15-0.0207947j -3.39502e-16+0.00343878j -1.2001e-15-0.0158654j 5.58481e-16+0.00941185j 2.10867e-16-0.0218482j 6.21962e-17+0.014124j 3.0803e-16+0.0210014j -1.87708e-16+0.00292332j -4.77876e-16+0.0156396j -5.23618e-17+0.00697812j 3.33531e-16-0.0100603j -1.13173e-17-0.000778497j -2.46508e-16+0.0226288j -3.56776e-17+0.0119259j 6.01571e-17-0.0150764j -1.43181e-16+0.0036714j -4.09979e-16+0.00944838j -6.47596e-16+0.00986077j -4.33862e-16-0.0266767j 9.46965e-17-0.00556373j -3.13183e-16+0.0207218j 2.00184e-16-0.0409484j 8.27501e-16+0.00480701j 6.88614e-17-0.0221762j -9.4661e-17+0.0306846j 9.98326e-16+0.00338301j 1.29152e-15+0.0278982j 6.92235e-17+0.0233933j -5.61055e-17-0.00057635j -1.12417e-15-0.0155886j 1.01701e-15-0.0273475j 1.32763e-15-0.0445192j 4.69402e-16-0.010261j 3.45191e-16-0.0239806j 9.58582e-17-0.0401917j 3.2527e-17-0.0031697j 3.70668e-17-0.0254658j 1.31125e-16+0.0125956j 1.08368e-17-0.00212523j -1.26884e-17+0.0113569j -4.18728e-17-0.00520798j -5.28759e-16+0.038236j -3.69997e-16+0.0245539j -4.26491e-15+0.0437197j -9.75193e-16-0.00670246j -1.53891e-16-0.0191536j -7.51349e-17-0.0301016j 3.28537e-17-0.00560747j 7.85236e-17-0.040352j -1.91259e-15+0.0451929j -3.69544e-16-0.0392499j 4.91392e-17-0.0142867j 1.47549e-17-0.000639071j -8.6223e-17+0.0263287j 2.00386e-16+0.0182251j -1.59184e-16-0.0155962j -7.80104e-17+0.00743376j -6.22839e-17-0.0411458j 4.91122e-16+0.0324033j 5.2067e-17+0.00658669j 6.99902e-17-0.0335793j 1.41977e-17+0.0271091j 3.29823e-16-0.00896259j 8.78796e-18+0.0188044j -1.07511e-17-0.00945731j 4.74972e-17+0.0145978j 5.58562e-17-0.0198648j 5.90743e-17+0.0305297j -8.6201e-17-0.022981j -4.94876e-17+0.00285106j -9.85222e-18+0.000734439j 1.63678e-16-0.0284062j -5.79508e-17-0.0577863j 3.07115e-17+0.000282327j -6.95325e-17-0.0332071j -1.93372e-17-0.0273051j -3.7016e-18-0.00555182j -2.82273e-17+0.0628895j 8.59781e-17+0.0376769j -6.535e-17+0.022909j -6.83294e-17-0.0622626j 7.65886e-17-0.0392006j 
-4.76367e-17+0.027494j 1.41599e-17+0.0312091j 9.98933e-18+0.0439032j 3.37133e-17+0.0871253j -9.16644e-18-0.11974j 3.65479e-17+0.0821805j -1.07117e-18-0.0335074j 3.11025e-17+0.0245402j 2.76528e-17+0.00506104j -2.03411e-17-0.0018469j 1.38457e-17-0.00865626j -9.42667e-17+0.040422j -5.06654e-17-0.0239025j 2.52038e-17-0.00230596j -3.28979e-18+0.0574476j 1.352e-16+0.0120671j -1.52545e-17-0.0172298j -7.85626e-16-0.0426084j -1.18934e-16-0.033797j -2.94185e-15-0.0231253j -1.6959e-17-0.0395895j 2.19106e-16+0.00905835j 2.51683e-15+0.0363577j -5.10831e-16-0.0186496j -4.17352e-17-0.0439518j -2.41034e-17+0.0033062j -1.92405e-16-0.0398891j 2.41395e-16-0.0181733j -1.71927e-16-0.00788833j 1.35671e-16+0.0263891j -5.26259e-17+0.00464197j -1.05296e-15+0.0766644j 9.77693e-16-0.0314773j -2.98236e-16-0.00478192j 3.02832e-16+0.00959052j -2.99306e-16+0.0538579j 5.83367e-15+0.00553019j -4.16437e-15+0.0557484j -1.27048e-15-0.000990195j 1.00746e-15+0.0387558j 6.02063e-16-0.0513717j -8.10491e-16-0.0392096j 8.10176e-16-0.0078425j -4.63786e-16+0.00483406j 1.96202e-16+0.0102402j 2.20932e-16-0.0186152j -6.06063e-16-0.0359255j -1.64345e-17+0.00379423j 6.54872e-16-0.0142727j 8.37704e-17-0.00609831j 5.80485e-15-0.0266611j -7.519e-16+0.0262383j 7.39937e-16-0.014365j -1.48542e-16+0.05111j 3.03657e-16+0.0112003j 2.27781e-16+0.040219j -3.38396e-18-0.00205706j -7.17412e-17-0.00628988j 1.9098e-17+0.00126117j 2.90537e-16+0.0169013j -5.15269e-15+0.00451704j 7.10226e-15-0.0669526j 1.2306e-15-0.00218168j -5.90174e-16-0.00767328j 2.70489e-16-0.00736204j 4.6547e-16+0.00178333j 2.98336e-15-0.0222347j 3.11796e-17+0.0221836j -2.75985e-15+0.0193318j 6.90622e-16-0.0142256j -1.65207e-15-0.0283224j 7.77272e-16+0.0203552j 2.86751e-16-0.0481817j 2.71795e-16+0.0186432j 7.14204e-16+0.0221851j 8.04072e-14+0.0302594j 9.12163e-16-0.0194221j 2.55918e-15-0.0304143j -1.96655e-15+0.0352936j 4.11996e-16-0.0419983j -1.23102e-15-0.0162148j -3.36568e-15-0.0238971j -9.48781e-16-0.0109907j -1.39103e-16-0.00071631j 1.56369e-16-0.00360377j 2.85939e-16+0.00966793j 4.68314e-17-0.0506309j 3.73115e-17+0.00976494j -4.35647e-16+0.0206588j 8.27045e-17-0.00106504j 3.23874e-16-0.00622348j -1.12978e-16-0.0127622j -9.26356e-16+0.0226432j 7.16667e-16-0.0440622j -1.56719e-16-0.009824j 5.16945e-16+0.0340918j 9.78471e-16+0.00400627j -1.09384e-16+0.00081571j 3.40551e-16-0.0104984j 2.48735e-16-0.042124j 4.93961e-16-0.0143013j 1.19257e-15-0.0222013j 3.59655e-16-0.00921331j -1.81063e-15+0.0182084j -1.80734e-15-0.0605622j -1.46786e-16+0.00307833j -6.90685e-17-0.0625418j -2.86931e-16-0.0117261j -5.16798e-16-0.0162192j -2.64814e-16+0.0370353j -5.85187e-16-0.026111j 1.47818e-16+0.0252843j -1.54551e-18+0.00352412j 8.03899e-17+0.000926623j -8.43656e-17-0.0278085j -1.98269e-16-0.0123696j 1.33803e-16+0.00457537j 6.90899e-17+0.0209976j 2.40674e-16-0.0387468j 2.96527e-16-0.0257241j 3.31735e-16-0.0247341j 1.65451e-15-0.0150508j 2.49821e-16+0.000745326j 1.45501e-17-0.0337056j 6.23987e-17-0.0108259j 3.59749e-17-0.00478439j -1.04284e-16+0.0305811j 9.32168e-16-0.0214877j 2.08024e-16+0.0243267j -9.4485e-17+0.0227903j -1.75717e-16+0.0380022j 9.22753e-17-0.0358429j 1.09507e-17+0.0114784j 7.79234e-18-0.0215419j 3.04822e-16-0.0380736j 1.41531e-16-0.0211822j 2.62437e-16+0.018527j -2.11333e-17-0.0344776j -2.13321e-16+0.0470457j 3.74406e-17+0.0186375j -9.63315e-16+0.0246315j 3.68188e-17+0.00668337j -3.57041e-18-0.00506821j -3.39727e-17-0.0047061j -2.89435e-17+0.0184361j 3.4336e-17+0.050282j 9.33005e-17-0.00362145j 1.10984e-16+0.0319042j -6.74671e-18-0.00820972j -2.08173e-16+0.0401662j 7.34594e-18+0.0306793j 5.40458e-18+0.00393296j -9.91783e-17-0.0678056j 2.43833e-18+0.018761j 9.20701e-17+0.0024469j 8.00636e-18-0.0668122j 2.31613e-17+0.0519856j -5.56361e-17-0.106878j -6.19905e-17-0.0507487j 5.63045e-17-0.0380545j 
