-0.0175554+3.64548e-18j 0.0046038-1.68982e-18j -0.00219239-5.77114e-19j -0.0257568+1.96197e-17j -0.00398469+1.74353e-17j -0.00271693-8.33597e-18j 0.0204809+9.22957e-17j 0.0306014-2.7503e-19j -0.0132085-4.66814e-17j 0.000211621-1.38039e-17j -0.00645761-2.03825e-18j -0.0191042-9.45595e-17j 0.0103914+7.90117e-17j -0.00119284-2.08375e-16j -0.0113403+1.11168e-16j 0.00242172-1.44065e-17j 0.0103793+6.60416e-17j 0.00116945-3.79497e-18j -0.00203563-1.48331e-17j -0.00826253+2.25433e-17j 0.01716+8.06211e-17j 0.00274891-2.57944e-17j 0.000381859+4.68251e-17j 0.00739912+4.17723e-17j -0.0146814+2.10262e-15j -0.000334711-1.33527e-17j 0.00462797-3.42702e-16j 0.00117865-5.17902e-17j 0.00140899-5.87893e-17j 0.00441058+2.60875e-16j 0.0113726+9.9795e-18j 0.00935375-3.90232e-17j 0.00418231+1.99133e-16j 0.00220429-3.49311e-16j 0.010817-1.88448e-16j 0.00401867+9.00472e-18j -0.0139781-4.23019e-15j 0.0015637+1.98291e-17j 0.0105892-2.08633e-17j -0.00071352-1.04097e-16j -0.00546082+1.52214e-17j -0.00387329+4.49348e-17j 0.00272405-3.06519e-16j -0.00161515+1.9181e-16j 0.00894904-9.00195e-16j -0.00191068-1.64159e-17j 0.00309816-9.44062e-17j -0.00813802-1.20036e-16j -0.00624231-9.55605e-17j 0.00355101-1.9071e-17j 0.00266403+2.02652e-17j -0.00955715-4.96657e-16j 0.00399878+2.24711e-16j -0.00125239-1.42713e-16j -0.00261074+1.05942e-16j -0.0110615+1.87321e-17j 0.00952474+2.25629e-16j 0.00813613+4.09664e-16j -0.00684152-4.81128e-16j 0.0096457-8.79499e-18j 0.00378201+1.25416e-16j 0.0066082+1.12264e-16j 0.010975-3.79885e-16j 0.00152669+1.72313e-16j 4.88568e-05-1.92358e-16j -0.0020055+8.39263e-17j 0.00552649-2.24768e-16j -0.00617506+7.58338e-17j -0.000196658-1.23167e-17j 0.00268697-1.34686e-16j -0.00196238+4.76164e-18j -0.00215131+1.93455e-16j -0.00550526+2.97377e-16j 0.00914702-1.72907e-16j -0.0116374+3.96451e-16j 0.00417335+3.31843e-17j -0.0213608+3.11907e-16j -0.0151581+5.16411e-16j 0.00850309-1.95038e-16j 0.00419536+1.8366e-17j 0.000406329-1.25091e-16j 0.00169505-1.03299e-16j -0.00468276-5.46377e-17j 0.00309315+7.52907e-18j -0.00164695+3.01561e-17j 0.00765176+1.46558e-16j -0.00504341+6.84413e-17j -0.00228472-2.64574e-17j 0.00899283+3.03917e-17j -0.00429858+1.03258e-16j -0.00353751+3.45256e-16j 0.00812562-1.96747e-16j -0.00725486-2.3145e-16j -0.0112136-2.62508e-16j 0.0083138+1.00195e-16j 0.0148662+1.90835e-16j -0.00949768-5.49832e-16j 0.0109825+3.89238e-16j -0.00553278+8.59928e-17j 0.01361-7.93279e-17j 0.0143108-4.17061e-17j -0.0101498-9.84006e-18j 0.00686767+4.11783e-17j 0.00667843-7.30922e-16j -0.000963891-4.06692e-17j 0.0121686-4.05682e-16j 0.00289723+2.90882e-17j 0.00286211+1.66338e-16j -0.0193203-5.32898e-17j -0.00309317-2.15683e-16j -0.00827882+3.86409e-18j 0.00370584+8.92531e-18j 0.000447756+9.37851e-17j -0.00896368-1.52954e-17j -0.00223772+1.39438e-17j 0.00255328-2.76834e-17j 0.0181594-1.86242e-17j 0.00535395+3.73547e-17j -0.00194958-8.2507e-16j 0.0161459-4.70742e-17j 0.00275007-2.36178e-18j -0.00818745+7.16164e-17j -0.0387535-8.74634e-17j -0.00488465+6.78173e-17j 0.0182579+3.69238e-16j 0.00355148+2.10052e-16j 0.00423461-2.28227e-17j 0.00683076+2.57942e-18j -0.0127169+1.09825e-17j 0.0242597-2.15901e-15j 0.00127115+2.10044e-18j -0.0102187-2.7901e-18j 0.00712903-8.21221e-18j 0.0178646+1.68651e-18j 0.00792616-1.29451e-17j 0.00682449-7.54671e-18j 
0.000835012-7.06043e-19j 0.0152917+3.08558e-18j 0.0179842-9.91964e-18j -0.00519321+3.81742e-18j -0.00703618+4.53744e-18j 0.0112896+3.88138e-18j 0.0312892+1.85855e-16j -0.0113258-1.49523e-17j 0.0033435-6.57599e-18j -0.0106948+1.7882e-18j -0.00288281-2.87446e-18j 0.0121559+3.75499e-17j 0.00528919-2.48411e-16j 0.0189573+1.57322e-15j -0.0139699+8.94588e-17j 0.00613568-4.24108e-17j -0.000318803-1.82485e-17j -0.00682554-6.52552e-17j -0.00390727-4.24863e-17j -0.00643123-5.45696e-18j -0.0104239-5.17222e-17j -0.00734258+2.98567e-17j -0.00622876-3.2328e-16j -0.00227704-4.12189e-17j -0.00325715+3.84634e-16j -0.00204892+5.22616e-17j -0.00891726+6.96309e-16j 0.00496064+4.07215e-17j -0.00795282+9.33493e-17j 0.0120223+4.64067e-16j -0.0115447+1.28606e-16j 0.00920502-1.64784e-16j -0.00838145-3.76782e-16j -0.00298777+3.29456e-16j 0.00693713-1.21714e-16j 0.0125177-3.00047e-19j -0.00130021-4.13666e-16j 0.0101898+2.01687e-16j -0.0113523+6.42548e-17j -0.00826926-3.91796e-16j -0.000255402+3.47609e-18j -0.00144109+1.00837e-16j 0.00445371-6.91411e-16j -0.0057038+3.13767e-16j 0.00259946-2.5086e-16j -0.0121575-8.41201e-18j -0.00104672+3.51095e-16j -5.86583e-05-4.3136e-17j -0.0116713+1.8206e-17j 0.00361801+2.79793e-16j -0.0139223-2.06726e-16j -0.004768-2.00392e-16j 0.00606573+7.92724e-17j 0.00588814-1.01953e-16j -0.00731028-5.00267e-16j 0.00407779+2.49522e-16j -0.00176155+1.52846e-16j 0.00467211+1.21255e-16j -0.00473407-2.83476e-16j 0.00592309+5.65379e-17j 0.00470686+1.79917e-16j 0.000971011+8.26847e-19j 0.000155512+5.53896e-17j 0.00123045-5.93888e-18j 0.00188984-4.49608e-16j 0.00531744+2.55542e-18j -0.0085786+6.34228e-17j -0.000471323-1.97046e-16j -0.00389352+5.74585e-17j -0.00199648+5.8867e-17j 0.00722906+1.17295e-16j 0.00338001+1.39211e-16j -0.00755878+1.8218e-16j 0.00525001-1.48618e-16j 0.00442257-1.10972e-16j -0.00507298-3.05636e-17j -0.00210049+1.1117e-16j 0.00494911-1.21265e-16j 0.00637527+5.10341e-18j -0.0158838+2.51474e-16j -0.000511293+1.10572e-16j 0.000538945-6.18106e-17j 0.00730255+5.90399e-17j -0.0051571-5.61277e-17j 0.000659717-1.33153e-16j -0.00389106-9.1315e-17j 0.00159718+1.00906e-17j -0.0123426+8.24899e-17j 0.00662187-1.17693e-17j -0.0234873+4.46782e-18j 0.0184904-1.48215e-15j -0.00235135+7.56266e-17j -0.0228819-1.89339e-16j -0.00160499-2.48637e-16j -0.0018529+1.90452e-17j 0.00678557+7.36004e-17j 0.00317762+1.01344e-16j -0.00224037-2.64491e-16j -0.0140038-4.78865e-17j -0.00110039+6.43824e-17j -0.0156193+9.41596e-17j 0.00664126+4.54387e-17j -0.00205682-1.95122e-17j -0.00483912+5.77812e-16j -0.00984092-3.14303e-17j 0.00133197-5.58408e-17j -0.0141951-7.05111e-17j -0.007311-1.13934e-16j 0.0101087+1.07037e-16j 0.00411374+2.64998e-16j 0.0142055-1.30397e-17j 0.0151703-2.04557e-16j 0.0130094+4.17226e-15j 0.0145376-2.62421e-17j -0.00377534+1.23819e-17j 0.0201637+1.54044e-17j -0.00446719-9.36061e-18j -0.000317942+6.64124e-17j -0.00737184-2.80999e-15j 0.00152469+1.51497e-17j -0.00160894-1.7716e-17j -0.0194481+2.17418e-16j -0.00110706-2.12787e-17j -0.00388861+2.25974e-17j -0.00964387-2.12531e-16j -0.00619281-1.35574e-16j -0.0093261+2.54765e-17j 0.00275373-1.19047e-17j 0.0105321-1.18158e-17j 0.0273408-2.42141e-15j -0.00703191+2.85217e-18j -0.00648679+3.18499e-18j -0.0185199+4.2282e-18j 0.00878879+1.74668e-17j 0.010719-3.52653e-18j -0.00864952+2.14641e-18j 
0.00282645+5.20881e-18j -0.00952693+2.02218e-18j -0.0218209+1.12916e-17j 0.00259806-2.22082e-18j 0.0157937-7.15248e-18j 0.00980008+6.68068e-18j -0.0393933-2.33031e-16j -0.0021921-5.43224e-18j 0.0177465+2.29496e-17j -0.0179336-4.16052e-17j -0.000670673+9.16848e-17j -0.0229679-1.10331e-16j -0.00747453+2.28152e-16j -0.0203889-1.63812e-15j 0.0256767-1.95152e-16j 8.1018e-05+6.90768e-17j -0.00632432+5.359e-18j 0.00795182+2.80175e-17j -0.0015386+4.90109e-18j -0.00275397-9.14739e-18j -0.000186637-8.37367e-18j 0.0043144+1.68515e-17j 0.00843151+4.36044e-16j 0.00622882+2.40711e-17j 0.00188797-2.16171e-16j 0.00336954-1.24968e-17j -0.00691107+5.42464e-16j 0.00626858-1.07738e-17j -0.00440415+4.51179e-17j 0.000691667+1.0133e-16j 0.0179988+8.76781e-18j 0.0127176-7.15561e-17j 0.0073572+3.47422e-16j 0.00204065-2.29933e-16j -0.0077179+1.84254e-16j -0.00333054-6.78626e-17j -0.00655077-2.01079e-15j 0.000761331+8.05682e-17j 0.0108325-4.14036e-17j 0.00180124+4.79859e-17j -0.00626781-3.78069e-18j -0.00803731-1.99454e-17j 0.00410759-6.73219e-17j 0.00664319+1.78903e-16j 0.00452293-4.20858e-16j 0.00714632-3.05971e-17j 0.00686577-4.73629e-16j 0.00224665+1.09411e-18j 0.00953372-2.36112e-17j -0.00378294+8.23733e-17j -0.00475626-1.14414e-16j -0.00752634-4.00521e-16j 0.00411768+1.6504e-16j -0.00162795-9.77682e-17j 0.00595195+7.13727e-16j -0.0125804-2.17963e-16j 0.0124992+3.29363e-16j 0.0111046+3.95868e-16j -0.00509504-4.11278e-16j 0.00920743-1.04106e-16j -0.00357112-1.14859e-17j 0.0129432-2.58864e-18j -0.00224639+1.59762e-17j -0.014979+7.10059e-16j -0.00474276+1.25324e-15j -0.00801213-1.74383e-16j 0.000627608-2.28121e-16j -0.00314213+9.32575e-17j 0.0102998+2.48915e-17j 0.0109443-1.97957e-16j -0.00132846-2.12741e-16j -0.00526344+2.37483e-16j -0.0144968-9.05387e-17j 0.00473243-6.97107e-16j -0.0236874+7.71448e-16j 0.0106512+2.16636e-16j -0.0278553+4.66548e-16j -0.0183926+5.83831e-16j -0.00590022+5.62892e-17j 0.00501766-8.79025e-17j 0.0125608-6.21671e-16j -0.00232761-3.72218e-16j -0.00794552-2.85348e-16j -8.46043e-05-1.30987e-16j 0.00137389+1.71256e-16j -0.000258078-1.02403e-16j -0.00964296+1.19251e-16j 0.0021235+3.40222e-17j 0.0202671+9.89974e-17j 0.00533021-6.37983e-17j 0.00487324-4.5539e-16j 0.000826964+1.83944e-16j -0.0156417-1.76284e-16j -0.00297701-1.46838e-16j -0.00193915+2.66085e-17j 0.00898975+4.15436e-17j -0.000341367+1.64375e-16j -0.00596556-3.79574e-17j 0.00927125-1.07011e-16j 0.010473-8.93608e-17j 0.00779487-7.99133e-17j 0.00884113-5.98677e-17j -0.00549366-1.7796e-17j -0.0100536+1.09205e-15j -0.0010918+5.0359e-17j -0.00468919+1.17988e-16j 0.0198073+1.08363e-16j -0.00144937-8.67441e-17j 0.00680131+7.25868e-18j -0.00761353-5.30794e-16j -0.00461467+2.10071e-17j -0.0108151+2.40321e-16j -0.015369-5.05709e-15j 0.000662503+3.87245e-17j -0.0022197-3.74056e-17j -0.00815222+4.10605e-18j 0.00680964+1.02458e-17j 0.020774-9.72562e-17j 0.00801037+2.89933e-15j -0.00488988-6.61492e-18j 0.00194642+1.52695e-17j 0.0316877-3.46539e-16j 0.015077+5.79752e-17j 0.00598306-5.00584e-17j 0.000542775+9.95386e-17j 0.0136744+7.70335e-18j 0.00466996+5.59036e-17j -0.00609747+6.32999e-18j -0.0317046+1.15828e-18j -0.0402567+3.56955e-15j -0.000874686-1.77126e-17j 0.00735875+3.81001e-20j 0.0235338-7.50247e-18j -0.0117919-2.00858e-17j -0.0115915+8.60808e-18j 0.0143042-3.84488e-18j 
0.0054686-2.75242e-18j -0.00977646+4.62933e-17j -0.000782904+2.45081e-17j 0.016551-5.53556e-17j 0.0021285-2.33366e-17j -0.0171452+8.48355e-17j -0.00948836-2.10476e-17j 0.00476603-6.27502e-17j -0.00320893+4.66247e-17j 0.0169338-5.27829e-17j 0.00186945-9.44899e-17j 0.0236061+9.0631e-17j -0.006022+1.96572e-18j 0.000722826+1.01301e-16j 0.000400449-1.10521e-17j -0.00940011+4.0069e-17j -0.00358477-5.00432e-17j 0.00417193+2.85696e-17j 0.00566899+3.85128e-17j 0.00486712-1.34492e-17j 0.00554931-4.59839e-17j 0.0135916-1.11629e-16j 0.00180922+4.31914e-17j -0.00643665+3.32486e-17j 0.0168899-2.38025e-15j 0.00284863-4.94737e-17j 0.0125748-1.03672e-15j -0.0136296+1.03001e-16j 0.00256919+1.0254e-18j -0.0141994-5.76521e-16j -0.00494842-1.36436e-16j -0.0190817+3.24815e-16j 0.00544654+2.07367e-16j -0.00180361+2.40957e-16j -0.00958693+3.70954e-16j 0.00208023-4.56614e-17j 0.00846277+2.59899e-15j -0.0144665-2.948e-16j 0.00399257-5.59723e-17j 0.00462725+2.24044e-16j 0.00433675-5.61583e-17j 0.000947413-1.9295e-16j -0.0118976+1.14548e-15j 0.0013094-6.48312e-16j -0.00959837+9.58006e-16j 0.00582155+1.04526e-16j -0.0121434+4.03219e-16j 0.00566329+1.80963e-16j 0.0141407+9.47468e-18j -0.0101798-3.94043e-16j 0.0152948+2.94548e-16j 0.00949708+5.15745e-16j -0.0124498-1.20684e-16j -0.0103961+2.97271e-16j 0.00906245+6.39542e-16j -0.00423584-3.51065e-16j -0.00172159-3.89921e-16j -0.015921-2.83767e-16j -0.00436722+1.56691e-16j -0.0200412+2.01954e-16j -0.00367074-2.21044e-16j -0.0155582+8.46825e-17j -0.00331338-3.45405e-16j -0.0134343+4.74242e-16j 0.00469351-1.24154e-15j -0.00136032+1.77282e-17j -0.00637162+2.4744e-16j 0.00873067-8.09124e-17j 0.0120915-8.19825e-17j 0.000205948+4.94389e-17j -0.0131407-1.77358e-17j 0.00607459-3.83372e-16j 0.0108343-3.31927e-16j -0.00664727+4.62929e-16j 0.00208056-6.64547e-17j 0.00573285-1.70383e-17j -0.000493029-1.53927e-16j -0.00275743+2.33271e-16j -0.00334482+2.54201e-17j 0.0332288-5.97114e-16j -0.00631056+1.07176e-16j 0.000682037+4.21863e-16j -0.0010067+1.90132e-16j 0.00482957+8.97073e-17j -0.00339636-9.62212e-17j -0.00155638+9.51327e-18j 0.0101903-1.14818e-16j 0.0114116-1.30705e-16j -0.0195509+8.66113e-17j 0.0311282-1.68492e-16j -0.0210963+1.76114e-15j -0.000848792-4.10063e-17j 0.0258621+2.19551e-16j 0.00830952+3.96288e-16j -0.00105126-4.55449e-17j -0.0189824-6.27442e-17j -0.00277002+1.41275e-16j -0.00756204-2.12851e-17j 0.00862283-4.42502e-17j -0.018785+9.01682e-17j 0.00340594-4.38902e-17j -0.00352687+1.52833e-17j 0.00235642-4.22271e-17j 0.00114098-1.94706e-16j 0.00993868-5.00777e-18j 0.00322452-9.13404e-17j -0.00712219-8.06634e-17j 0.00993913+2.33692e-17j 0.00279865-7.836e-17j 0.00753223+4.98367e-16j -0.0116055+1.03051e-16j -0.0195113+1.03277e-16j -0.00390953-9.91567e-16j -0.00769462+8.79749e-17j 0.00514067-6.11379e-17j -0.0247272+1.32455e-16j -0.0108475+5.91027e-17j -0.0192202+6.89641e-17j -5.95566e-05+1.57324e-16j -0.0160448+1.00976e-16j -0.00813488+3.63588e-17j -0.000938301+3.72936e-17j 0.0122473+5.61895e-17j -0.00321827-2.66501e-17j -0.00384246-1.45663e-16j -0.00608541+6.075e-17j 0.0152505-2.09533e-16j 0.00313301+2.12741e-18j 0.0302756-8.19302e-17j -0.00992636+9.2228e-16j 0.0145959-5.22012e-17j 0.00429572-1.34124e-17j -0.00382316-1.13069e-17j -0.0108698+2.50331e-17j -0.00948855+4.7473e-17j -0.00796239+1.72535e-17j 
0.0344705-1.6903e-16j 0.000532855-1.16643e-16j 0.0121546-1.94855e-16j 0.0446476-1.94522e-16j 0.00486199-5.69752e-18j 0.0165073-1.5063e-16j -0.0266823-2.19712e-16j -0.0700057+3.89866e-16j 0.0282172-8.96575e-17j -0.0127895+1.69615e-16j 0.0105704+1.02861e-17j 0.0362953-9.90453e-17j -0.0164401-2.09062e-16j 0.00928971+7.76839e-16j 0.0178535-1.67304e-16j 0.000941966-3.82855e-17j -0.0216169-3.1912e-17j -0.00777461+3.54106e-17j 0.0015939+2.64462e-17j 0.0110415-3.94794e-17j -0.0399293+7.58464e-17j -0.0138662+1.80426e-16j -0.00639184-3.0975e-16j -0.0162575-6.07392e-17j 0.021131-3.18597e-15j -0.00193265+8.41439e-17j -0.0184552+1.54451e-15j 0.00514746+5.78235e-17j -0.00822872+2.80791e-16j 0.000660664-2.35895e-16j -0.0270165+2.82242e-16j -0.00812147-1.22584e-16j -0.0118587-4.33011e-16j -0.00478361+7.89347e-16j -0.0159901+2.50129e-16j -0.00430794-9.37651e-17j 0.0255168+7.60057e-15j 0.00456797+1.70408e-17j -0.0260871+2.6906e-16j -0.00378494+4.02387e-17j 0.00959643-5.79086e-17j 0.00550452-8.88754e-18j -0.000964123+5.95935e-17j 0.0011087-5.15666e-17j -0.0128683+1.35665e-15j -0.00164021+9.07547e-17j -0.00143061+1.49427e-16j 0.014755+9.3083e-17j 0.0038828+2.35969e-16j -0.00258186+2.8867e-16j -0.015731-5.55232e-17j 0.0130944+6.72246e-16j -0.000597494-3.77151e-16j 0.00781028+9.46053e-17j -1.61315e-05-5.6413e-16j 0.0261276+4.65161e-17j -0.0190448-2.04903e-16j -0.0103186-6.56058e-16j 0.012452+7.56253e-16j -0.00961403+3.94582e-19j -0.00365911-1.10185e-16j -0.00671218-2.08898e-16j -0.0216707+1.0045e-15j 0.000176689-4.05366e-16j -5.91858e-05+4.18477e-16j 0.00800911-2.56302e-16j -0.0130124+5.5399e-16j 0.00927721-2.63037e-16j -0.0049458+8.94206e-17j -0.00595585+2.97384e-16j 0.0119279-5.4401e-17j 0.0038932-2.67131e-16j 0.00312235-4.55386e-16j -0.0151603+5.7845e-17j 0.0250619-9.52911e-16j -0.0116757+4.71864e-18j 0.040454-6.18502e-16j 0.0320369-1.27598e-15j -0.0139889+4.19113e-16j -0.0256007+4.3587e-16j 0.000218862+3.03707e-16j -0.00419756+1.25298e-16j 0.0116853-4.08744e-17j -0.00826023+9.05444e-17j 0.00554481+2.54143e-18j -0.0183785-2.95969e-16j 0.00799033-1.50075e-16j -0.00297264+2.37565e-16j -0.00897754-8.38355e-17j -0.0109932+1.41107e-17j 0.0230802-2.22953e-15j -0.0181995+5.70684e-16j -0.00445884+5.13936e-16j 0.0216421+2.52974e-16j -0.0174584-9.88572e-17j -0.0227448-2.97554e-16j 0.0231632+1.05551e-15j -0.0205062-7.96224e-16j 0.0024174-9.55228e-17j -0.0222088+2.93131e-16j -0.0341162+3.91405e-16j 0.0266653-1.52736e-16j -0.0170304+4.62102e-18j -0.0165779+1.99434e-15j -0.00650089+1.52848e-16j -0.025894+9.3416e-16j -0.00864583+1.0253e-16j -0.0141337-3.22698e-16j 0.0435874-7.76083e-17j 0.00250523+1.04895e-16j 0.0287998-2.64187e-16j 0.003593-1.89172e-16j 0.00338353+9.66787e-16j 0.0265712-2.28793e-16j -0.000122247+1.37126e-17j 0.0135601-1.49464e-16j -0.0341867+2.183e-16j -0.00461605-2.34006e-17j -0.00116984-2.82131e-16j -0.0238602+2.01013e-16j -0.00266749+3.61335e-17j 0.00988796+2.7626e-17j 0.0769398-1.80253e-16j 0.00856547-1.31246e-16j -0.0403529-5.44735e-16j -0.00804313-4.35646e-16j -0.0194229+2.50761e-16j -0.012311+1.96783e-17j 0.020048-2.06328e-16j -0.0350858+3.07604e-15j -0.0107705+8.94948e-17j 0.0167327-1.39002e-17j -0.0219459+2.5509e-16j -0.0294058+7.1388e-17j -0.00835609-1.87321e-17j -0.0152553+1.49032e-16j 
0.00599625+1.2235e-16j -0.0282692+8.86136e-17j -0.0286911+1.63038e-16j 0.0199371+1.07303e-16j 0.0112522-3.41503e-17j -0.0197099+1.24295e-16j -0.0612567-2.54601e-16j 0.00493032-2.78807e-16j -0.00393568+1.52873e-16j 0.0223514-1.07959e-16j 0.00880661+2.33522e-17j -0.0136987+1.64539e-16j -0.013167+3.7922e-16j -0.0325352-2.51146e-15j 0.0273254-2.03131e-16j -0.0114159+1.16276e-16j -0.00247092-6.65892e-17j 0.00903708+4.758e-17j 0.00812802+5.66213e-17j 0.0174075-5.89891e-18j 0.0101482-1.41916e-16j 0.00822573-1.27993e-16j 0.00876977+3.95909e-16j -0.000266523-2.81573e-17j 0.00947662-1.1773e-15j 0.00226489-1.00038e-16j 0.0142058-1.24206e-15j -0.00793016-1.56275e-17j 0.0161894-2.67179e-16j -0.0233148-8.72061e-16j 0.0135116-3.96873e-16j -0.0228043+3.4714e-16j 0.0103769+3.64261e-16j 0.00392017-4.10544e-16j -0.0151313+1.95648e-16j -0.0268584+8.90363e-17j 0.0101878+3.19085e-15j -0.0182235-2.79638e-16j 0.0128552-2.51424e-16j 0.0152302+6.99181e-16j 0.00384854+2.77746e-17j 0.00740115-1.70695e-16j -0.00871997+1.36107e-15j 0.0106186-6.75246e-16j -0.00919303+8.81312e-16j 0.0227416-8.30967e-17j 0.00119802-6.04108e-16j 0.00257452+1.6493e-16j 0.0215469-4.45462e-17j -0.00429636-4.353e-16j 0.0241081+1.81902e-16j 0.0141813+6.54254e-16j -0.01224-2.46563e-16j -0.00779207+3.02013e-16j 0.0121261+5.19009e-16j 0.00301162-2.37132e-16j -0.00485653-4.88053e-16j -0.0125276-4.90847e-16j 0.0150387+8.97037e-16j -0.0154168-9.61446e-17j -0.00982519-3.53202e-16j -0.00474086-8.64668e-17j -0.00517964+1.31041e-16j 0.0051159-4.51506e-16j -0.00322814+8.12475e-16j -0.00813943+8.87263e-17j 0.0167185-1.11046e-16j 0.00306136+3.90709e-16j 0.00257932-1.58273e-16j -0.000651893-2.85711e-17j -0.0096902-7.26767e-17j -0.00564298-3.23417e-16j 0.0196596-4.76246e-16j -0.0152556+4.60838e-16j 0.00434841-1.21245e-16j 0.00407442-9.8692e-17j 0.0246209-3.90397e-16j 0.00471072-1.36603e-16j -0.015077+6.15584e-17j 0.0201824-5.69968e-16j -0.001127-8.45301e-18j -0.0015061+1.63735e-16j -0.0110714+1.06329e-17j 0.00797964+8.02379e-18j -0.000861727+2.5361e-16j 0.00390012+3.98279e-17j -0.000135917-3.51337e-17j 0.0229005-2.34226e-16j -0.0194876-1.51495e-17j 0.0392019-2.049e-16j -0.032164+2.77796e-15j -0.000195641-1.83752e-16j 0.0491005+3.12393e-16j 0.0084066+6.48298e-16j 0.000189654-1.70015e-16j -0.0188301-2.66526e-16j -0.000246999+1.39425e-16j 0.000865274+2.29269e-16j 0.0260716-7.6349e-18j -0.00390528-1.51624e-16j 0.0202866-3.48103e-16j -0.0108675+8.65208e-17j 0.00116924-4.97491e-17j 0.0103785-1.3132e-15j 0.0179211-2.37361e-17j -0.0106006+2.97687e-16j 0.0237271+1.07301e-17j 0.0108709+4.2213e-17j -0.0120187+4.98989e-17j -0.00738639-4.40289e-16j -0.020006+1.97355e-16j -0.0234079+4.29741e-16j -0.0209004-6.62397e-15j -0.0236476+2.32111e-16j 0.00794246-3.20732e-17j -0.0333841+1.46371e-16j 6.61603e-05-1.32008e-16j -0.00466331-1.2673e-16j 0.0135162+5.15662e-15j -0.00577893-9.43689e-17j 0.00386706+1.0847e-17j 0.035587-4.76643e-16j 0.0171818+3.22679e-16j 0.00926464-5.01892e-17j 0.0100994+2.81182e-17j 0.00808114+7.47807e-17j 0.0102692-1.33337e-16j -0.00790692-1.53028e-17j -0.0128093+1.38006e-16j -0.0554209+4.95241e-15j 0.0099853-8.71042e-17j 0.0159393+1.33253e-17j 0.0274942-1.84588e-16j -0.0218997-7.73883e-17j -0.0204366+4.50792e-17j 0.0114722-1.00606e-16j 
