-0.012013-0j -0.00857713-0j -0.001238-0j 0.709037-0j 0.716385-0j -0.00087485-0j -7.29041e-05-0j -0.000883916-0j -7.36596e-05-0j -0.0034972-0j -0.00432757-0j 0.0835083-0j -0.00252441-0j -0.000356932-0j -7.28583e-05-0j 0.103336-0j -0.00044168-0j -4.29322e-06-0j 0.0602795-0j -9.01576e-05-0j -0.000257647-0j -5.25919e-05-0j -5.31259e-06-0j -3.09901e-06-0j -0.00270722-0j -0.00315842-0j -0.000436876-0j -0.00193413-0j -0.00276362-0j 0.0511061-0j -0.00113993-0j 0.00737653-0j -0.000509688-0j -4.45884e-05-0j -0.000312119-0j 0.0596237-0j -0.000445977-0j -5.2548e-06-0j 0.0365119-0j 0.00860595-0j -0.000183956-0j -2.39848e-07-0j -5.20198e-05-0j 0.00527004-0j 0.0521708-0j -3.18555e-05-0j -6.13059e-06-0j 0.0075302-0j 0.0215193-0j -4.55173e-05-0j -3.75421e-06-0j 0.00310605-0j -2.79822e-07-0j -1.71355e-07-0j -1.87749e-05-0j -5.36427e-06-0j -2.21265e-06-0j -2.44844e-07-0j -1.00993e-07-0j -0.00220905-0j -0.00249538-0j -0.000349281-0j -0.00203747-0j -0.00205859-0j -0.000276131-0j -0.00178279-0j 0.0529331-0j -0.000394555-0j -3.9856e-05-0j -0.00147072-0j -0.000469904-0j 0.00659362-0j -0.000322153-0j -0.000311923-0j -1.62712e-05-0j -0.000325491-0j 0.000549468-0j 0.0597942-0j -4.50222e-05-0j -4.06779e-06-0j -0.000281884-0j -0.000254684-0j -0.000232542-0j -3.38983e-07-0j 0.0488218-0j 0.00744829-0j -3.67605e-05-0j -0.000257323-0j -1.26331e-08-0j -7.42983e-05-0j 0.0493277-0j -0.000222848-0j -1.83802e-05-0j -3.71414e-05-0j 0.000620691-0j 0.0427191-0j 0.0060815-0j -3.21654e-05-0j -0.000183841-0j -4.59506e-06-0j -1.50074e-05-0j 0.0352414-0j 0.00614452-0j 0.000506792-0j -2.65351e-05-0j -5.8738e-05-0j -3.82922e-07-0j -3.75185e-06-0j 0.00532131-0j -1.51629e-05-0j 0.0112598-0j 0.000512044-0j -1.42706e-08-0j -8.47809e-06-0j -1.31315e-05-0j 0.00438986-0j 0.000443443-0j -3.12654e-07-0j -3.79073e-06-0j -3.28287e-06-0j -1.08329e-05-0j -3.15894e-07-0j -1.16519e-08-0j 0.00140258-0j 0.000365822-0j -2.70823e-06-0j -2.73572e-07-0j -3.46117e-06-0j -1.17727e-08-0j 0.000116882-0j -1.01954e-08-0j -2.25686e-07-0j -8.65292e-07-0j -8.41081e-09-0j -7.21077e-08-0j -2.68729e-09-0j 
-0.0998743-0j -0.144225-0j -0.0208039-0j 0.00087485-0j 0.000883916-0j 0.691847-0j -0.00184412-0j 0.699017-0j -0.00186323-0j 0.000618224-0j 0.000765013-0j -0.00484586-0j 0.000446257-0j -0.0120668-0j 0.116461-0j -0.00599645-0j -0.0149319-0j -0.000145049-0j -0.00349793-0j 0.144113-0j -0.00871027-0j 0.0840657-0j -0.000179489-0j -0.000104702-0j 0.000478573-0j 0.000558335-0j -0.00363211-0j 0.000341909-0j 0.000488543-0j -0.00599808-0j 0.000201514-0j -0.000865199-0j -0.00423746-0j 0.0708934-0j -0.00259491-0j -0.00699776-0j -0.00370778-0j 0.0126435-0j -0.00428523-0j -0.0010094-0j -0.00152938-0j -1.01399e-05-0j 0.0827089-0j -0.000618128-0j -0.00612304-0j 0.0506487-0j 0.0147507-0j -0.000883224-0j -0.00252562-0j 0.0723703-0j 0.00903294-0j -0.000364311-0j -1.18298e-05-0j -7.24427e-06-0j 0.0298512-0j 0.0129069-0j 0.00532382-0j -1.03511e-05-0j -4.26962e-06-0j 0.000390508-0j 0.000441126-0j -0.00290386-0j 0.000360178-0j 0.00036391-0j -0.00464317-0j 0.000315155-0j 3.25423e-05-0j -0.00328026-0j -0.000669759-0j 0.00025999-0j 8.3068e-05-0j 0.0363949-0j -0.00267832-0j -0.00524502-0j -0.000826558-0j -0.00270608-0j -9.70104e-05-0j 3.67605e-05-0j -0.000756573-0j 0.0130727-0j -0.00234353-0j -0.00428254-0j -0.00193332-0j 0.00108939-0j 3.00148e-05-0j 0.0411124-0j -0.000617739-0j -0.00432692-0j -6.41345e-07-0j -0.000617704-0j 3.03258e-05-0j -0.00374723-0j -0.000933696-0j -0.000624141-0j -0.000109585-0j 2.62629e-05-0j 0.0335681-0j -0.000540522-0j -0.0030913-0j 0.0147672-0j -0.00076236-0j 2.16658e-05-0j 0.033916-0j -8.94757e-05-0j -0.000445908-0j -0.000987686-0j 0.0012306-0j 0.0120573-0j 0.0293721-0j -0.00077026-0j 6.92234e-06-0j -9.04029e-05-0j -7.24476e-07-0j -0.00014247-0j -0.000667065-0j 0.0242307-0j -7.82912e-05-0j 0.00100478-0j 0.0121823-0j 0.0105502-0j -0.0005503-0j 0.00101519-0j -5.91533e-07-0j 0.00774184-0j -6.4587e-05-0j 0.00870345-0j 0.000879184-0j -0.000175824-0j -5.97663e-07-0j -2.06358e-05-0j -5.17591e-07-0j 0.00072529-0j 0.0027808-0j -4.26991e-07-0j 0.000231734-0j -1.36426e-07-0j 
0.0253225-0j -0.000126353-0j -0.247195-0j -7.29041e-05-0j -7.36596e-05-0j 0.00184412-0j 0.669853-0j 0.00186323-0j 0.676795-0j -5.15186e-05-0j -6.37511e-05-0j 0.00122864-0j -3.71881e-05-0j -5.2581e-06-0j -0.0145478-0j 0.00152036-0j -6.50656e-06-0j 0.162966-0j 0.000886878-0j -0.018002-0j -3.7955e-06-0j -0.0105012-0j 0.201661-0j 0.117635-0j -3.98811e-05-0j -4.65279e-05-0j 0.0009209-0j -2.84924e-05-0j -4.0712e-05-0j -5.2548e-06-0j -1.67928e-05-0j -0.0102804-0j 0.00107438-0j 9.39889e-05-0j 0.000657922-0j -6.13059e-06-0j 0.000940085-0j 0.0482818-0j -3.75421e-06-0j -0.0119938-0j 0.000387765-0j 0.0230029-0j 0.000109654-0j -0.00734466-0j -5.36427e-06-0j 6.71489e-05-0j 0.0563287-0j -0.0104946-0j -2.21265e-06-0j 9.5947e-05-0j 0.0344942-0j -0.00432878-0j 0.0268367-0j 0.0164341-0j 3.95761e-05-0j 0.0492876-0j 0.0203301-0j 0.0234821-0j 0.00968589-0j -3.25423e-05-0j -3.67605e-05-0j 0.000736257-0j -3.00148e-05-0j -3.03258e-05-0j -4.06779e-06-0j -2.62629e-05-0j -2.71186e-06-0j 0.000831691-0j -0.00795815-0j -2.16658e-05-0j -6.92234e-06-0j 9.70104e-05-0j 0.000679073-0j -4.59506e-06-0j -2.39697e-07-0j 0.00068611-0j 0.0352379-0j -3.06337e-06-0j -0.00898968-0j -0.000812225-0j 0.000594189-0j -3.75185e-06-0j 0.000490181-0j 0.0128674-0j -2.50123e-06-0j 0.000109585-0j -0.00734004-0j -3.79073e-06-0j 0.00243597-0j 0.000156615-0j -2.52715e-06-0j -3.28287e-06-0j -2.70766e-07-0j -0.00741611-0j 0.0398054-0j -2.18858e-06-0j 8.94757e-05-0j -0.00642254-0j -2.70823e-06-0j -0.000917506-0j -2.2108e-07-0j -1.80549e-06-0j 9.04029e-05-0j 0.032501-0j -0.00529832-0j -8.65292e-07-0j 0.0145353-0j -0.00074914-0j 7.82912e-05-0j -2.23371e-07-0j -5.76861e-07-0j 0.0328378-0j 0.00275172-0j -0.00169284-0j -1.93445e-07-0j 6.4587e-05-0j 0.0284383-0j 0.011868-0j -0.000756903-0j -0.000655498-0j -1.59584e-07-0j 0.011991-0j 0.00224677-0j 2.06358e-05-0j 0.0234604-0j -0.000540758-0j 0.0103845-0j -5.09878e-08-0j 0.00227005-0j 0.00749572-0j 0.00196592-0j 0.0085668-0j -0.000172775-0j 0.00162181-0j 0.00273714-0j 0.000518175-0j 
0.0105048-0j 0.000148449-0j 2.14268e-05-0j 0.00432757-0j -0.00419933-0j 0.000765013-0j 6.37511e-05-0j -0.000742344-0j -6.1862e-05-0j -0.58558-0j -0.014342-0j 0.000509688-0j 0.82029-0j 0.000312119-0j 6.3711e-05-0j 1.24832e-05-0j 7.6444e-06-0j 3.75421e-06-0j -0.000713979-0j 1.56041e-06-0j -0.000437221-0j -8.92474e-05-0j 9.19478e-08-0j -5.25895e-06-0j 0.00236733-0j 5.46645e-05-0j -0.0731515-0j 0.0016913-0j -0.00232098-0j 0.000311923-0j -0.00291153-0j 4.50222e-05-0j -0.00168916-0j 3.89904e-05-0j -0.052262-0j 7.20268e-06-0j 0.0717195-0j 4.59506e-06-0j 0.000222848-0j 1.03962e-06-0j 0.0899677-0j 2.09735e-07-0j 9.00335e-07-0j 3.21654e-05-0j -0.000305817-0j 2.78561e-05-0j 1.06105e-07-0j -4.41408e-05-0j -0.000383628-0j -3.82271e-05-0j 3.28287e-06-0j -5.53719e-05-0j 4.84303e-09-0j 1.49842e-07-0j -4.79535e-05-0j -4.5051e-06-0j -5.65137e-06-0j -2.05629e-07-0j -2.57949e-07-0j 0.0019317-0j 4.31889e-05-0j 0.000305429-0j 0.00178167-0j -0.00172887-0j -0.046236-0j 3.08557e-05-0j 0.000160975-0j 6.82877e-06-0j -0.0066736-0j -0.00249579-0j -0.00160297-0j 4.02438e-05-0j 0.000281706-0j -0.00103374-0j 1.42283e-05-0j -0.000273359-0j 3.35365e-06-0j 3.59908e-06-0j -0.000149208-0j 3.55708e-06-0j 4.87871e-06-0j -0.0426449-0j -0.000394619-0j 2.96423e-07-0j 0.000148472-0j 8.99769e-07-0j -0.00615526-0j 0.0413813-0j 1.1047e-08-0j -0.000253451-0j -0.000144073-0j -0.000738543-0j 3.18117e-07-0j 0.00597287-0j 7.49808e-08-0j 2.57131e-06-0j 3.71181e-05-0j -0.000106599-0j 0.0597377-0j 7.95291e-08-0j 1.31232e-05-0j -0.000207982-0j -3.60182e-05-0j 3.09317e-06-0j 0.00862239-0j 0.0383676-0j 6.62743e-09-0j 3.28081e-06-0j 6.42826e-07-0j -1.27344e-05-0j -0.00013358-0j -3.00152e-06-0j 2.4699e-10-0j 0.00553789-0j 2.27273e-07-0j -5.19956e-05-0j 5.35689e-08-0j 2.73401e-07-0j -3.18359e-06-0j 5.68184e-08-0j -1.83832e-05-0j -2.65299e-07-0j 1.0189e-08-0j -3.33951e-05-0j -4.33297e-06-0j -4.5958e-06-0j 4.73486e-09-0j -1.1807e-05-0j -9.88711e-09-0j -2.78293e-06-0j 1.76458e-10-0j -3.82984e-07-0j -2.95174e-06-0j -1.4273e-08-0j -2.45978e-07-0j -9.16707e-09-0j 
0.0823404-0j -2.47415e-05-0j 0.000339473-0j 0.103336-0j -0.100274-0j 0.00599645-0j 0.00152036-0j -0.00581876-0j -0.00147531-0j -0.000509688-0j -1.24832e-05-0j -0.572388-0j 0.000713979-0j -5.20198e-05-0j 0.0010094-0j -0.0140189-0j -1.27407e-06-0j 0.000119584-0j 0.801809-0j 2.47221e-05-0j 7.28702e-05-0j -0.00141398-0j 2.92885e-06-0j -0.000167516-0j -0.000394555-0j -9.11075e-06-0j 0.00299446-0j -0.000281884-0j 0.000386831-0j 0.00744829-0j 0.000485255-0j -0.102196-0j 6.91457e-05-0j 0.000305621-0j 0.00213934-0j 0.00017199-0j -0.00293584-0j 0.000109585-0j 0.00532131-0j -0.00235984-0j -0.00368283-0j 8.35971e-06-0j 7.05715e-06-0j -0.0730126-0j -0.00730248-0j 0.000218346-0j 2.53045e-06-0j 0.100196-0j -0.0091605-0j -0.000299638-0j 7.82912e-05-0j 0.125689-0j 1.93036e-07-0j 5.97246e-06-0j -0.000375877-0j -0.00010744-0j -0.000134776-0j -8.19605e-06-0j -1.02814e-05-0j -0.00032195-0j -7.19816e-06-0j 0.00239406-0j -0.000296945-0j 0.000288146-0j -4.02438e-05-0j -5.14261e-06-0j 0.00771455-0j 5.35264e-05-0j 0.000552176-0j 0.000415965-0j 0.000267161-0j -0.0451944-0j 0.00220812-0j -8.99769e-07-0j -2.37139e-06-0j -0.00214269-0j -0.0114588-0j 0.000172482-0j 1.23455e-05-0j 5.63562e-05-0j 3.82411e-05-0j -3.71181e-05-0j -0.00309316-0j 9.44211e-06-0j 0.00711537-0j -0.00101045-0j 0.000509289-0j 3.60182e-05-0j 5.2875e-07-0j -0.00198664-0j -0.00690453-0j -6.42826e-07-0j -5.30194e-08-0j -0.000494198-0j -0.000256195-0j 0.000123227-0j -0.0416842-0j 8.82008e-06-0j 5.19956e-05-0j 1.26001e-06-0j -2.1872e-06-0j -0.00996732-0j 0.040449-0j -0.0105688-0j -0.00071342-0j 3.33951e-05-0j 2.11106e-07-0j 5.19791e-05-0j -0.000721904-0j 2.12239e-06-0j -0.0064017-0j 0.0102556-0j 1.18218e-08-0j -0.000458207-0j -3.78789e-08-0j 0.0583918-0j -0.000183034-0j 8.70875e-06-0j -5.04388e-05-0j 9.00195e-07-0j 3.06387e-06-0j -8.45069e-06-0j 4.87683e-07-0j 0.0375032-0j 0.0148049-0j -7.28131e-05-0j 1.50822e-07-0j 1.96783e-06-0j -4.73232e-07-0j 0.00950871-0j 8.44589e-09-0j -1.21993e-05-0j -4.67656e-05-0j -6.83154e-07-0j -7.83526e-06-0j -4.38768e-07-0j 
-0.00107214-0j 0.0028975-0j -2.18686e-06-0j -0.00044168-0j 0.000428592-0j 0.0149319-0j -6.50656e-06-0j -0.0144894-0j 6.31376e-06-0j -0.000312119-0j -7.6444e-06-0j -5.20198e-05-0j 0.000437221-0j -0.576422-0j 0.00124354-0j -1.27407e-06-0j -0.0141177-0j -3.83162e-07-0j 7.28702e-05-0j 3.04568e-05-0j 0.807461-0j -0.00174197-0j -9.38438e-09-0j 5.3674e-07-0j -0.000241614-0j -5.57917e-06-0j -3.89904e-05-0j -0.000172618-0j 0.000236885-0j 0.00608827-0j 0.000297157-0j -4.59506e-06-0j -9.00335e-07-0j -0.0720075-0j -2.78561e-05-0j 0.000140585-0j 3.82271e-05-0j 8.96886e-05-0j 0.00434967-0j -1.06105e-07-0j 4.79535e-05-0j -2.1406e-08-0j -0.00166274-0j -3.28287e-06-0j -0.00596908-0j -0.0514447-0j 2.07102e-06-0j 4.5051e-06-0j -0.00748784-0j 0.0705979-0j 6.40766e-05-0j 5.65137e-06-0j -4.9429e-10-0j -1.52932e-08-0j 0.0885606-0j -8.79329e-05-0j -0.000110306-0j 2.09869e-08-0j 2.63268e-08-0j -0.000197153-0j -4.40795e-06-0j -3.11727e-05-0j -0.000181841-0j 0.000176452-0j 0.00471299-0j -3.14919e-06-0j -1.64295e-05-0j -6.96958e-07-0j -3.55708e-06-0j 0.000254725-0j 0.000163602-0j 0.000785498-0j -2.87515e-05-0j 0.000105373-0j -0.0796653-0j 2.78996e-05-0j -3.4228e-07-0j -3.67329e-07-0j -7.95291e-08-0j -0.00656923-0j -4.97931e-07-0j 0.00434694-0j 4.02756e-05-0j 5.78574e-06-0j -1.51534e-05-0j 1.75621e-05-0j -3.28081e-06-0j -0.00421813-0j -1.12748e-09-0j 2.58677e-05-0j 1.47044e-05-0j 7.5282e-05-0j -0.00178116-0j 3.18359e-06-0j -7.65269e-09-0j -2.62433e-07-0j 0.000724489-0j -5.68184e-08-0j -0.00608925-0j -0.000146875-0j -0.0734778-0j 2.12271e-05-0j -0.000703021-0j -3.15696e-07-0j 4.5958e-06-0j -0.00391093-0j 1.29357e-07-0j -0.006059-0j 1.2547e-05-0j 0.0713005-0j 1.36335e-05-0j 3.06341e-07-0j -2.52083e-11-0j 2.95174e-06-0j -0.00127252-0j -0.00101488-0j -5.46735e-09-0j 5.33637e-06-0j 0.00587946-0j -0.000104932-0j 0.102929-0j -5.17824e-06-0j -1.03991e-09-0j -0.000651822-0j 4.42231e-07-0j 0.00848754-0j 9.24174e-08-0j 0.0661079-0j 1.0091e-09-0j 2.84031e-07-0j -1.80097e-11-0j -7.47526e-06-0j 0.00545128-0j 1.45673e-09-0j -4.80113e-06-0j 9.3561e-10-0j 
-0.0208039-0j -0.000294179-0j 0.00197424-0j 9.01576e-05-0j -8.7486e-05-0j 0.144113-0j 0.018002-0j -0.139842-0j -0.0174685-0j 6.3711e-05-0j 1.56041e-06-0j -0.0010094-0j -8.92474e-05-0j -0.00124354-0j -0.558384-0j -2.47221e-05-0j -3.04568e-05-0j 0.00213517-0j 0.00141398-0j -0.0136759-0j 0.00174197-0j 0.782193-0j 5.22944e-05-0j -0.00299098-0j 4.93193e-05-0j 1.13884e-06-0j -0.000756573-0j 3.52354e-05-0j -4.83538e-05-0j -0.000618132-0j -6.06569e-05-0j 0.0041483-0j -1.74702e-05-0j 0.0147672-0j -0.000540522-0j -1.42734e-05-0j 0.000741762-0j -0.123424-0j -0.000441615-0j 9.57893e-05-0j 0.000930495-0j 0.000199504-0j 0.000340992-0j 0.00296369-0j 0.000606031-0j 0.0105502-0j -0.00285001-0j -0.00406709-0j 0.000760228-0j -0.0144781-0j -0.0881782-0j -0.00510191-0j 4.6068e-06-0j 0.000142533-0j -0.0181619-0j 0.121008-0j 0.151796-0j -0.000195599-0j -0.000245366-0j 4.02438e-05-0j 8.99769e-07-0j -0.000604878-0j 3.71181e-05-0j -3.60182e-05-0j -0.000478502-0j 6.42826e-07-0j 3.35365e-06-0j -1.35239e-05-0j 0.00321124-0j -5.19956e-05-0j -3.33951e-05-0j 0.0075811-0j -0.000557898-0j -1.06983e-05-0j -8.51809e-05-0j 0.000541366-0j 0.000947-0j 7.49808e-08-0j 7.17969e-05-0j -0.0626786-0j -9.66191e-06-0j -0.000441337-0j 0.000781512-0j -0.0160362-0j 3.09317e-06-0j 0.000169498-0j 0.00296183-0j 0.00042826-0j 1.57953e-05-0j 0.000501941-0j -3.00152e-06-0j -7.64326e-06-0j -1.90447e-06-0j -0.00287406-0j 2.1173e-05-0j 5.35689e-08-0j 0.00699228-0j 5.12942e-05-0j 0.000618232-0j -0.00140137-0j -7.8565e-05-0j -4.33297e-06-0j -0.00678508-0j 0.000873448-0j -0.00414897-0j 0.000397071-0j -0.000358537-0j -0.0578104-0j 0.000121095-0j 7.62369e-05-0j -2.78293e-06-0j -0.000847566-0j 3.53152e-07-0j -0.00266475-0j -1.36062e-06-0j -0.00979489-0j 1.51267e-05-0j -0.0147907-0j 0.0560974-0j -0.00100118-0j 0.000110055-0j 0.0143524-0j 1.45685e-05-0j -0.00629095-0j -0.00122354-0j 0.0809817-0j -0.000256151-0j 7.06848e-05-0j -1.41368e-05-0j -0.00078584-0j 2.52304e-07-0j 0.020719-0j 0.052012-0j -2.04078e-05-0j 0.0133072-0j -1.31073e-05-0j 
0.00246466-0j -1.82238e-07-0j -0.000718082-0j -5.31259e-06-0j 5.15516e-06-0j 0.000179489-0j 0.201661-0j -0.000174171-0j -0.195685-0j -3.75421e-06-0j -9.19478e-08-0j 0.000119584-0j 5.25895e-06-0j -3.83162e-07-0j -0.00213517-0j 2.92885e-06-0j -9.38438e-09-0j -0.540378-0j -0.000167516-0j -5.22944e-05-0j 5.3674e-07-0j 0.00299098-0j -0.0132349-0j 0.75697-0j -2.90617e-06-0j -6.7107e-08-0j 8.9632e-05-0j -2.07627e-06-0j 2.84928e-06-0j -3.82922e-07-0j 3.57424e-06-0j -0.00150884-0j 2.06971e-06-0j 9.14803e-06-0j 6.40362e-05-0j -8.84212e-09-0j -8.78773e-05-0j 0.0145353-0j -2.73572e-07-0j -3.4841e-05-0j -0.000110237-0j -0.15765-0j 2.11239e-07-0j -0.00107797-0j 3.75425e-07-0j 6.53567e-06-0j 0.000335638-0j 0.00147931-0j 4.70948e-07-0j -8.96894e-06-0j 0.0103845-0j 0.0018557-0j -0.00364034-0j -0.112631-0j -1.1251e-05-0j -0.0142508-0j -0.0178767-0j 0.154564-0j 0.193891-0j -2.37139e-06-0j -5.30194e-08-0j 7.16606e-05-0j -2.1872e-06-0j 2.12239e-06-0j -2.96423e-07-0j -3.78789e-08-0j -1.97616e-07-0j 1.60219e-06-0j -0.00116801-0j 3.06387e-06-0j 1.96783e-06-0j 9.44211e-06-0j 6.60948e-05-0j -6.62743e-09-0j -1.74669e-08-0j -6.41362e-05-0j 0.0106084-0j -4.41829e-09-0j -2.61144e-05-0j -0.00011921-0j 1.14466e-06-0j -2.73401e-07-0j -9.25865e-05-0j -0.042667-0j -1.82267e-07-0j 2.11106e-07-0j -0.00107729-0j 2.65299e-07-0j -0.0252661-0j -5.94654e-05-0j 1.76866e-07-0j -4.73486e-09-0j -3.90525e-10-0j 0.00104537-0j 0.000237183-0j -3.15658e-09-0j 8.70875e-06-0j -1.8657e-05-0j 3.82984e-07-0j -2.66529e-06-0j -1.61103e-08-0j 2.55322e-07-0j -8.45069e-06-0j 0.00978448-0j 0.00150909-0j 2.45978e-07-0j -0.000953947-0j -0.000109951-0j 1.50822e-07-0j 1.56329e-08-0j 1.63986e-07-0j -0.00949455-0j -0.000564898-0j 0.00096924-0j -2.79004e-10-0j -1.21993e-05-0j 0.000169452-0j -0.0393531-0j 0.000106693-0j -1.90417e-06-0j 2.25675e-08-0j 0.0381869-0j -0.0233037-0j -7.83526e-06-0j -0.0137063-0j 0.000154021-0j -0.000681533-0j 1.44944e-08-0j 0.0226131-0j -0.00880309-0j -0.000403583-0j 0.0551264-0j 9.89226e-05-0j 0.0326441-0j 0.0354059-0j 0.0209663-0j 
0.00663964-0j 0.00474061-0j 0.000684248-0j -0.00263037-0j 0.00276362-0j -0.000464988-0j -3.8749e-05-0j 0.000488543-0j 4.0712e-05-0j 0.00193292-0j -0.00230013-0j 0.000322153-0j 0.00139525-0j 0.000197277-0j 4.02691e-05-0j -0.000383354-0j -0.000234756-0j 2.37288e-06-0j 0.000232542-0j -4.79193e-05-0j 0.000142402-0j 2.90678e-05-0j -2.82367e-06-0j 1.71283e-06-0j -0.358743-0j -0.418534-0j 0.000241463-0j 0.749236-0j 0.352171-0j 0.000197153-0j -0.151057-0j 2.84566e-05-0j 0.000281706-0j 2.46442e-05-0j -0.000504295-0j 0.000230012-0j -0.000237039-0j 2.90434e-06-0j -0.000411755-0j 3.31994e-05-0j 0.000101673-0j 1.32565e-07-0j 2.87515e-05-0j -5.94318e-05-0j -0.000193542-0j -5.14694e-05-0j 3.3884e-06-0j -2.79354e-05-0j 8.30158e-05-0j -2.41927e-05-0j -6.06573e-06-0j 1.19823e-05-0j 1.54659e-07-0j -2.76861e-07-0j 1.0377e-05-0j -2.85114e-06-0j 1.22294e-06-0j -1.30136e-07-0j 5.58193e-08-0j 0.00122095-0j 0.00137921-0j -0.0462844-0j -0.00108293-0j 0.00113779-0j 0.000152618-0j -0.00288048-0j 0.000101746-0j -0.0522838-0j 2.20286e-05-0j -0.000781699-0j 0.000259717-0j 2.54364e-05-0j 0.0410523-0j 0.000172401-0j 8.99313e-06-0j -0.043132-0j 2.1197e-06-0j 0.000114934-0j 2.48839e-05-0j 2.24828e-06-0j 0.109195-0j -0.000135366-0j 0.0296331-0j 1.87357e-07-0j -9.0244e-05-0j 2.87335e-05-0j -1.95384e-05-0j 0.000142223-0j 6.98238e-09-0j -0.00984553-0j 9.48157e-05-0j -0.00036006-0j 1.01588e-05-0j 2.05282e-05-0j 2.39446e-06-0j -0.00024004-0j -2.2561e-05-0j -5.19701e-05-0j -9.77124e-05-0j 2.53971e-06-0j -7.97652e-06-0j -6.51416e-05-0j 2.37039e-05-0j -1.88008e-06-0j -1.41036e-05-0j 3.24647e-05-0j 2.11642e-07-0j -1.99413e-06-0j -6.001e-05-0j 8.3806e-06-0j 2.16431e-05-0j 1.97533e-06-0j 7.88744e-09-0j 4.68587e-06-0j -2.12167e-05-0j -1.62854e-05-0j -5.00083e-06-0j -1.66177e-07-0j 2.09515e-06-0j -5.30418e-06-0j -5.75776e-06-0j 1.74596e-07-0j -6.19307e-09-0j 5.41078e-06-0j -1.35712e-06-0j -1.43944e-06-0j -4.42015e-07-0j 1.913e-06-0j 6.5068e-09-0j 4.50898e-07-0j -1.64729e-08-0j -1.19953e-07-0j 4.7825e-07-0j -4.47039e-09-0j 3.98542e-08-0j 1.48528e-09-0j 
-0.00670845-0j 0.00460014-0j 0.000663972-0j -0.00276362-0j 0.00279007-0j -0.000488543-0j -4.0712e-05-0j 0.000493219-0j 4.11016e-05-0j -0.00195295-0j 0.00232098-0j -0.000325491-0j -0.00124561-0j -0.000199322-0j -4.06864e-05-0j 0.000386831-0j 0.000236885-0j -2.39747e-06-0j -0.000207602-0j 4.83538e-05-0j -0.00012713-0j -2.59503e-05-0j 2.84928e-06-0j -1.52914e-06-0j 0.362461-0j -0.406132-0j -0.000243965-0j 0.258954-0j -0.369722-0j -0.000199197-0j 0.715496-0j -2.87515e-05-0j 0.000273359-0j -2.48996e-05-0j -0.000174297-0j 0.000223197-0j 0.000248852-0j -2.93444e-06-0j -0.000142313-0j 3.22157e-05-0j -0.000481586-0j -1.33938e-07-0j 2.78996e-05-0j -2.05411e-05-0j 0.000203187-0j -1.77891e-05-0j 3.288e-06-0j 2.93275e-05-0j -0.000393213-0j 2.53984e-05-0j -2.09647e-06-0j -5.67554e-05-0j 1.50076e-07-0j -9.56902e-08-0j -4.91516e-05-0j 2.99323e-06-0j -5.79258e-06-0j 1.36622e-07-0j -2.64394e-07-0j -0.0012336-0j 0.00133834-0j 0.0467641-0j -0.00113779-0j 0.00114868-0j -0.0001542-0j 0.000956155-0j -0.0001028-0j -0.0507346-0j -2.22569e-05-0j -0.000725696-0j -0.00273274-0j -2.57e-05-0j 0.043132-0j 0.000167292-0j -9.08633e-06-0j -0.0435448-0j -2.14167e-06-0j 0.000111528-0j 2.41466e-05-0j -2.27158e-06-0j -0.0362465-0j -0.000142223-0j 0.0275101-0j -1.89298e-07-0j -9.48157e-05-0j 2.7882e-05-0j -2.05282e-05-0j 0.000143585-0j -7.05474e-09-0j 0.103594-0j 9.57232e-05-0j 0.000119519-0j 9.85779e-06-0j 2.07247e-05-0j 2.3235e-06-0j 7.96796e-05-0j -2.37039e-05-0j 1.72511e-05-0j -9.0712e-05-0j 2.46445e-06-0j -8.3806e-06-0j -6.04747e-05-0j 2.39308e-05-0j -1.97533e-06-0j -1.30931e-05-0j -0.000341593-0j 2.05371e-07-0j -2.09515e-06-0j 1.99199e-05-0j 8.46081e-06-0j -0.000227729-0j 1.99423e-06-0j 7.65371e-09-0j -4.93047e-05-0j 7.04275e-06-0j -1.51187e-05-0j 1.65999e-06-0j -1.74596e-07-0j 2.1152e-06-0j 1.76069e-06-0j -5.34526e-06-0j 1.76267e-07-0j -6.5068e-09-0j -5.69321e-05-0j -1.25989e-06-0j -1.33631e-06-0j 1.46724e-07-0j -2.01285e-05-0j 6.56908e-09-0j -4.74434e-06-0j 5.46808e-09-0j -1.11359e-07-0j -5.03214e-06-0j -4.15012e-09-0j -4.19345e-07-0j -1.56281e-08-0j 
