-0.145742-0j 0.69912-0j 0.706365-0j -0.00857713-0j 0.117685-0j -0.0106137-0j 0.145628-0j -0.0061913-0j 0.0849494-0j -0.00606114-0j 0.0503913-0j -0.00707133-0j 0.0127764-0j -0.00433029-0j 0.0587899-0j -0.00618741-0j 0.0360013-0j 0.0149058-0j -0.00255218-0j 0.0091279-0j 0.0514411-0j 0.0212184-0j 0.0130426-0j 0.00537979-0j -0.00469199-0j 0.0367775-0j -0.00530016-0j -0.000478874-0j 0.00929212-0j -0.00432757-0j 0.00110085-0j 0.0415446-0j -0.00437241-0j -0.000540946-0j -0.00378662-0j 0.033921-0j -0.0031238-0j 0.0104966-0j -0.00044168-0j 0.0342725-0j 0.00124354-0j -0.00099807-0j 0.00857041-0j -0.000446257-0j 0.0296809-0j -0.00038647-0j 0.0244855-0j 0.00101535-0j 0.00865923-0j -0.000318822-0j 0.00749911-0j 0.00102587-0j 0.00782323-0j 0.00618645-0j -0.000101865-0j 0.000888427-0j 0.000732915-0j 0.0019766-0j 0.00023417-0j -0.00382859-0j 0.0290569-0j -0.00423747-0j -0.00050446-0j 0.00692159-0j -0.00335001-0j 0.00296561-0j -0.00223334-0j 0.0321601-0j -0.00338473-0j 0.00106336-0j 8.11189e-05-0j -0.000558335-0j -0.00390835-0j 0.0254248-0j -0.00138181-0j 0.00766079-0j -0.00227987-0j 0.0169499-0j 0.0256883-0j 0.00328233-0j -0.00241817-0j -0.000441403-0j 0.00117693-0j -0.0014106-0j -0.000294269-0j 0.00605639-0j -0.000445977-0j 0.0296622-0j 8.97822e-05-0j -0.000367989-0j 0.00403759-0j 0.0104872-0j 0.00259491-0j 0.017303-0j 0.00611915-0j -0.00051497-0j 0.00172994-0j 0.0183526-0j 0.0026218-0j 0.000930443-0j -0.000182069-0j 0.00706579-0j -0.000300399-0j 0.000620295-0j 0.0107057-0j 7.0979e-05-0j 0.000940085-0j 0.00249813-0j 0.00302739-0j -0.000318621-0j 0.00412171-0j 4.73194e-05-0j 7.17146e-05-0j 0.00279284-0j 0.00107034-0j 0.00176598-0j 0.00108552-0j -0.000185862-0j 0.00437173-0j 0.000383788-0j 0.0018731-0j 0.000633218-0j 0.00255018-0j -4.84868e-05-0j 8.28089e-05-0j 0.00109264-0j 2.92774e-05-0j 0.000671629-0j 0.000665277-0j 4.83052e-05-0j 0.000285043-0j 0.000391784-0j 5.12354e-05-0j 2.98873e-05-0j 0.000102206-0j 7.79684e-06-0j 
0.00205956-0j 0.0106137-0j -0.0102991-0j -0.582514-0j 0.000883916-0j -0.0142669-0j 2.16488e-05-0j 0.815995-0j -0.0012382-0j 0.00432757-0j -0.0727685-0j 9.99288e-05-0j 6.37511e-05-0j 0.00309176-0j -0.00168031-0j -0.00424285-0j -0.0519884-0j 1.47209e-06-0j -0.00532239-0j 4.5546e-05-0j 0.071344-0j 0.0894966-0j -6.2503e-05-0j -7.84062e-05-0j 0.00335001-0j 0.000558335-0j 7.48995e-05-0j -0.0653872-0j -0.00663866-0j 0.00308982-0j 4.11253e-06-0j 1.24832e-05-0j -0.00299826-0j -0.00146193-0j 5.35108e-05-0j 0.00051497-0j -0.00432827-0j -0.000148427-0j -0.0603086-0j -0.00049971-0j 9.19478e-08-0j -0.00277991-0j -0.00612304-0j 0.0585216-0j 8.91846e-06-0j -0.00104445-0j -0.000721378-0j 3.79311e-06-0j 0.0059416-0j 0.0844813-0j -0.000106041-0j -3.68071e-06-0j -0.000463318-0j 0.00857725-0j 0.0542596-0j 6.56907e-08-0j -5.31345e-06-0j 0.00550889-0j -3.41266e-06-0j 0.00273356-0j 0.000441126-0j 5.9882e-05-0j -0.0342603-0j 5.19871e-05-0j 0.00239186-0j -0.00861011-0j 0.00159457-0j 9.66341e-06-0j -0.00232098-0j -0.000504703-0j 2.42181e-07-0j -0.000750516-0j 5.5231e-05-0j 0.000385985-0j 0.000986592-0j 1.13884e-06-0j -0.00315893-0j 0.000257323-0j -0.000374547-0j -0.000188615-0j -0.00165819-0j -0.0299778-0j -1.10561e-05-0j -0.0029417-0j -0.0199852-0j 4.54888e-05-0j 0.0290895-0j 8.91286e-06-0j 5.30527e-09-0j -0.00128249-0j 3.03258e-05-0j 0.000159211-0j -0.00753384-0j -0.000509771-0j -4.41408e-05-0j -0.000692224-0j -0.00502256-0j -0.00026759-0j 0.0073106-0j -0.000441615-0j -0.0123652-0j 1.05039e-06-0j 0.0395917-0j -0.00029441-0j -0.000474715-0j 2.11908e-07-0j 0.000428529-0j 1.87632e-05-0j -0.000173966-0j 0.0207825-0j -6.00771e-05-0j 1.41272e-07-0j -2.05629e-07-0j -0.000206961-0j -0.00310755-0j 0.00994996-0j -1.01974e-05-0j 0.0368691-0j -3.15357e-05-0j -0.000182157-0j 0.00522295-0j 0.000583241-0j -5.59457e-05-0j 0.0160738-0j 4.89322e-09-0j 0.00926573-0j 8.74077e-08-0j 0.000306156-0j -2.43906e-05-0j -2.79868e-07-0j 0.00403958-0j 0.000543133-0j -1.46908e-07-0j -2.60622e-07-0j 0.00023679-0j -1.13623e-07-0j 
-0.000297271-0j 0.145628-0j -0.141312-0j -0.000883916-0j -0.564255-0j -2.16488e-05-0j -0.0138197-0j 0.0012382-0j 0.790417-0j -0.00062463-0j 0.0104966-0j -1.44235e-05-0j -0.124721-0j -0.000446257-0j 0.000242379-0j 0.000612402-0j 0.00749911-0j -0.00287997-0j 0.000768221-0j -0.0891052-0j -0.0102911-0j -0.0129095-0j 0.12228-0j 0.153392-0j -0.000483533-0j 0.00766079-0j -1.08108e-05-0j -4.93503e-05-0j -0.0445522-0j -0.000445977-0j -0.0162048-0j 0.00017128-0j 0.000432762-0j -1.10337e-06-0j -7.72362e-06-0j 0.00706579-0j 0.000624732-0j -0.000996098-0j -4.55173e-05-0j -0.00685641-0j -0.000362306-0j 0.000401245-0j -0.0410919-0j 4.41686e-05-0j 0.000122368-0j -7.88288e-07-0j -0.00989787-0j -0.0149462-0j 0.0398743-0j 6.37614e-05-0j -0.000711647-0j 0.0145033-0j -0.00635709-0j 0.0575622-0j 4.09519e-05-0j -0.000258844-0j 0.0209368-0j 0.0369704-0j 0.0134471-0j -0.000394555-0j 0.00605259-0j -8.64322e-06-0j -5.19871e-05-0j -0.0331864-0j -0.000345235-0j 0.000617739-0j -0.000230157-0j 0.000132589-0j 0.000335005-0j -0.0103804-0j -0.00159603-0j -1.13884e-06-0j -7.97191e-06-0j 0.00529601-0j -0.000142402-0j -0.00072699-0j 0.000455953-0j 0.00353068-0j -0.00513908-0j 1.35324e-05-0j 0.000239339-0j -4.54888e-05-0j -0.000227395-0j 0.000424598-0j -3.03258e-05-0j -0.0290381-0j 4.41408e-05-0j 0.000122291-0j -3.49631e-05-0j 0.000185112-0j -0.0193587-0j 0.00218449-0j 0.000540522-0j -0.00699445-0j 0.0281776-0j -1.05039e-06-0j 0.000360348-0j -0.00367154-0j -0.000524505-0j -0.00908284-0j -1.87632e-05-0j -0.000670525-0j 6.00771e-05-0j -0.00605523-0j -0.00651346-0j -0.00139653-0j 0.0088137-0j -0.0119776-0j 1.24813e-05-0j 3.15357e-05-0j 0.0383507-0j -0.00093102-0j 0.00135515-0j -0.00283967-0j 0.000222954-0j -0.000713868-0j -0.000209734-0j 5.59457e-05-0j 0.0201311-0j -0.00374648-0j -0.000374725-0j 0.0119957-0j 0.0357134-0j 2.43906e-05-0j -3.22476e-05-0j -0.000664778-0j -0.000576039-0j 0.00629681-0j 0.01557-0j 0.0018444-0j -0.000289823-0j 0.0111708-0j 0.000968164-0j 0.00171756-0j 0.00487013-0j 0.000748806-0j 
0.0600399-0j -0.00588908-0j 0.00618741-0j 0.00353344-0j 0.000510008-0j -0.00420472-0j -0.000606899-0j 0.00255057-0j 0.000368144-0j -0.357742-0j 0.000441403-0j -0.417366-0j 3.67836e-05-0j 0.747146-0j 0.00051497-0j 0.351189-0j -0.000921871-0j 4.29142e-05-0j -0.150635-0j -7.68226e-05-0j -0.000433317-0j 0.000185862-0j -3.61098e-05-0j 1.54885e-05-0j 0.00193292-0j -0.0461553-0j 0.00218346-0j 0.000197277-0j 4.02691e-05-0j -0.00171441-0j 2.37288e-06-0j -0.052138-0j 0.00180126-0j 0.000222848-0j -0.00456016-0j 0.0409378-0j -0.00123753-0j 4.54888e-05-0j -0.000174977-0j -0.0430117-0j 2.68045e-06-0j 0.000411166-0j -3.57169e-05-0j 0.000183841-0j 0.10889-0j -0.00046542-0j 0.0295505-0j -2.10464e-06-0j 3.75263e-05-0j -0.000126305-0j -9.50034e-05-0j 2.21126e-06-0j -0.00981807-0j -2.57818e-05-0j 4.19644e-05-0j -5.59813e-06-0j -1.51921e-06-0j 8.56595e-06-0j 5.04754e-07-0j 0.00157723-0j 0.000254524-0j 0.00174567-0j -0.0297744-0j -0.00429757-0j -0.00132714-0j 2.59772e-05-0j 0.000920049-0j 0.000281706-0j 0.00139438-0j 3.06145e-06-0j 1.39735e-07-0j -0.0329543-0j -0.00154834-0j -0.000214167-0j -0.00278076-0j -0.00475654-0j 0.000939217-0j 0.000148472-0j 0.000225016-0j 2.87515e-05-0j -0.00291216-0j 0.0250534-0j 3.3884e-06-0j -0.000558824-0j -0.0173684-0j 0.00361615-0j -0.0263226-0j -0.000249862-0j 1.54659e-07-0j 0.000151597-0j -0.00250692-0j -0.000448743-0j -2.18583e-05-0j 0.000151566-0j -0.00379934-0j 0.029229-0j 1.51534e-05-0j -0.000469947-0j 2.29656e-05-0j -2.57603e-06-0j 0.0524944-0j 0.00421884-0j -0.0177303-0j 1.78584e-06-0j -9.01798e-05-0j -1.17579e-07-0j 2.70653e-06-0j 0.00757691-0j -2.55014e-05-0j 0.0549748-0j -0.00255914-0j 8.15123e-08-0j 1.23535e-07-0j 2.44639e-05-0j -4.57997e-05-0j 1.54691e-05-0j -3.00537e-06-0j 0.0105493-0j 0.00793493-0j -5.39754e-06-0j -4.79638e-05-0j 1.82305e-06-0j 0.00152266-0j -0.0028618-0j -1.37176e-07-0j -9.20394e-06-0j -2.46363e-07-0j -5.65259e-06-0j -0.000413066-0j 8.32105e-08-0j 2.49683e-06-0j -1.08469e-06-0j -2.58004e-07-0j -4.95093e-08-0j 2.94255e-07-0j 1.34308e-08-0j 
0.0582608-0j -0.00618741-0j 0.00624663-0j -0.00357006-0j -0.000515294-0j 0.00424285-0j 0.000612402-0j -0.00227703-0j -0.000328661-0j 0.36145-0j -0.000445977-0j -0.404999-0j -3.71648e-05-0j 0.258232-0j 0.00049971-0j -0.368691-0j -0.000318621-0j 4.16425e-05-0j 0.7135-0j -2.65518e-05-0j 0.000454912-0j -0.000880357-0j 3.79093e-05-0j -7.33631e-05-0j -0.00195295-0j 0.0466336-0j 0.00211876-0j -0.000199322-0j -4.06864e-05-0j -0.00180126-0j -2.39747e-06-0j -0.050593-0j 0.0018185-0j 0.000216245-0j 0.00151371-0j 0.0430117-0j -0.00114887-0j 4.41408e-05-0j -0.000183841-0j -0.0434233-0j 2.60102e-06-0j -0.00432628-0j -3.75263e-05-0j 0.0001856-0j -0.0361454-0j 0.000154493-0j 0.0274334-0j -2.21126e-06-0j 3.78855e-05-0j -0.000117256-0j 3.15357e-05-0j 2.23242e-06-0j 0.103306-0j -2.39348e-05-0j -0.000441549-0j 1.85826e-06-0j -1.41037e-06-0j -9.01308e-05-0j -5.31101e-06-0j -0.00159357-0j -0.000257162-0j 0.00169394-0j 0.030083-0j 0.0043421-0j -0.00139438-0j -2.62464e-05-0j -0.000929584-0j 0.000273359-0j 0.00140772-0j -3.09317e-06-0j -1.41183e-07-0j -0.0319778-0j 0.00156238-0j -0.000225016-0j -0.000575151-0j -0.00461559-0j -0.000838488-0j -0.000150011-0j 0.00022717-0j 2.78996e-05-0j 0.00100573-0j 0.0263226-0j 3.288e-06-0j -0.00275249-0j 0.0175484-0j 0.00379934-0j -0.0265746-0j 0.000252127-0j 1.50076e-07-0j -0.00276648-0j 0.00253289-0j -9.28145e-05-0j -2.29656e-05-0j -0.00013531-0j -0.00383571-0j -0.0294941-0j -1.53104e-05-0j 0.000162298-0j 2.31855e-05-0j -2.70653e-06-0j 0.0108575-0j -0.0042571-0j 0.0158287-0j -1.80435e-06-0j -0.000444181-0j -1.23535e-07-0j 2.73243e-06-0j 0.00156715-0j 2.57326e-05-0j -0.0189858-0j 0.00228468-0j -8.2357e-08-0j 1.24718e-07-0j -0.000446438-0j -9.47284e-06-0j -1.38101e-05-0j 3.03262e-06-0j 0.0519607-0j -0.00274036-0j -1.11639e-06-0j 1.65645e-05-0j -1.62753e-06-0j 0.00749988-0j 0.0522247-0j 1.3842e-07-0j -4.53341e-05-0j -5.09558e-08-0j 1.95214e-06-0j 0.00753799-0j -7.42863e-08-0j -4.55644e-05-0j -5.34267e-06-0j 8.91028e-08-0j -2.43859e-07-0j -5.36982e-06-0j -2.45098e-07-0j 
-0.0106137-0j -0.0489608-0j 0.0514411-0j 0.0594153-0j 0.00857041-0j -0.0707028-0j -0.0101986-0j 0.0428882-0j 0.00618645-0j -0.000441403-0j -0.349069-0j -0.00051497-0j 0.000930443-0j 0.000921871-0j -0.407248-0j 0.000433317-0j 0.729032-0j 0.00108552-0j -0.000185862-0j -0.00194323-0j 0.342675-0j -0.146983-0j -0.000913399-0j 0.000391784-0j -0.000341694-0j 0.00267832-0j -0.000385985-0j 0.00666936-0j -0.0643682-0j 0.000303068-0j 8.01693e-05-0j 0.00302549-0j -0.000318421-0j 0.00753384-0j 0.00080613-0j -0.00237556-0j 0.000218766-0j -0.0727116-0j -0.00591544-0j 0.0024959-0j 9.05608e-05-0j -7.26845e-05-0j 0.0570918-0j 0.0062151-0j -0.00631874-0j -0.0157345-0j -0.00171477-0j -7.11067e-05-0j -0.059984-0j -0.00426999-0j 0.151858-0j 7.47089e-05-0j 0.000569728-0j 0.041211-0j 0.00141869-0j -0.000189137-0j -5.13275e-05-0j -0.0136923-0j 1.70534e-05-0j -0.000278817-0j 0.00211607-0j -0.000308594-0j 0.00349449-0j 0.000504065-0j 0.000234608-0j -0.0413025-0j -0.000162643-0j 0.00234206-0j -0.000246493-0j -0.0073661-0j 5.90749e-06-0j 0.00386769-0j 0.00027371-0j -0.00178055-0j 0.000491574-0j 0.000557898-0j -0.000166032-0j 0.00123437-0j 0.00187075-0j -0.0457135-0j 0.000514802-0j -0.0029404-0j -0.00815278-0j 9.8787e-05-0j 0.00203845-0j -0.000424141-0j 0.00308936-0j -0.00207731-0j 6.5384e-06-0j -2.67988e-05-0j 0.000294038-0j -0.00373078-0j 0.0347537-0j 0.00126009-0j 0.000445628-0j -0.00343047-0j -0.0240931-0j -0.00390707-0j -0.0365142-0j 0.00619814-0j -0.00616102-0j -0.000494832-0j 0.00208092-0j -0.00429689-0j -0.00074974-0j -4.97081e-06-0j -0.00651213-0j -0.000888702-0j 0.0405459-0j -0.00645214-0j 0.000300164-0j 3.44604e-06-0j 5.22262e-06-0j 0.000203389-0j 0.0728192-0j -0.0245951-0j 0.00723117-0j -0.00123812-0j -0.000930695-0j 0.0129869-0j 0.0762601-0j -0.00438641-0j -0.000178594-0j 0.000335877-0j -5.79928e-06-0j 0.0146338-0j -1.04153e-05-0j 0.0136006-0j 4.84488e-05-0j 3.51783e-06-0j -0.00396984-0j 0.00260987-0j -1.09075e-05-0j -2.09307e-06-0j -0.000708002-0j 5.67806e-07-0j 
0.000884471-0j 0.0124137-0j -0.0130426-0j 5.20525e-05-0j 0.101835-0j -6.19413e-05-0j -0.121181-0j 3.75735e-05-0j 0.0735081-0j 3.67836e-05-0j -0.000930443-0j 4.29142e-05-0j -0.337972-0j -7.68226e-05-0j -0.00108552-0j -3.61098e-05-0j 0.00194323-0j -0.394301-0j 1.54885e-05-0j 0.705856-0j 0.000913399-0j -0.000391784-0j 0.331781-0j -0.142311-0j 2.84745e-05-0j -0.000679073-0j 3.21654e-05-0j 2.90617e-06-0j 0.00804062-0j -2.52557e-05-0j -0.0900721-0j -0.000767094-0j 2.65351e-05-0j 3.28287e-06-0j -6.71775e-05-0j 0.000602308-0j -1.82305e-05-0j 0.00908284-0j -2.57765e-06-0j -0.00063282-0j -0.101747-0j 6.05704e-06-0j -0.00713168-0j 2.70823e-06-0j 0.00160208-0j -6.85628e-06-0j 0.000434769-0j 0.0798901-0j 0.00749296-0j -1.86064e-06-0j -0.0189695-0j -0.0839372-0j -0.000144451-0j -0.00514792-0j 6.18194e-07-0j 0.212499-0j 0.0576677-0j 0.00171038-0j -0.0191599-0j 2.32348e-05-0j -0.000536517-0j 2.57162e-05-0j 3.06145e-06-0j 0.00598936-0j -1.95507e-05-0j -5.4758e-05-0j 1.35536e-05-0j -0.000593815-0j 2.05411e-05-0j -0.028129-0j -0.0134015-0j 3.3884e-06-0j -2.28091e-05-0j 0.000451447-0j -4.09645e-05-0j 0.006629-0j 1.3836e-05-0j -0.000312968-0j -0.000474317-0j -6.0606e-05-0j -4.29001e-05-0j -2.57603e-06-0j -0.0311331-0j -8.23225e-06-0j 1.78584e-06-0j -0.00503969-0j 2.70653e-06-0j 0.000526689-0j -0.0148328-0j 2.23324e-06-0j 0.00349379-0j 0.000945916-0j 4.60757e-05-0j -0.000319488-0j 0.005295-0j -3.00537e-06-0j -3.19422e-05-0j 0.000990612-0j -4.84098e-05-0j 0.0236689-0j -5.39754e-06-0j -0.00587964-0j 1.82305e-06-0j -0.0164086-0j 0.000190092-0j 0.0112766-0j -0.0248679-0j -0.0105596-0j 5.37549e-05-0j -5.65259e-06-0j 0.00356658-0j -0.00781755-0j -0.0118478-0j -5.15679e-05-0j 9.65421e-05-0j -3.26076e-05-0j 0.0276137-0j -1.08469e-06-0j -0.0110586-0j 0.0495933-0j 0.000101104-0j -0.0167504-0j -0.00212207-0j 2.94255e-07-0j 0.013156-0j 1.94012e-05-0j 0.0236278-0j 0.0519367-0j 0.000575674-0j -0.00798042-0j -5.26313e-06-0j 0.00996631-0j 0.0247443-0j 0.00474826-0j -0.00270365-0j -0.0012881-0j 
-0.0102991-0j -0.0514411-0j 0.0519335-0j -0.060031-0j -0.00865923-0j 0.071344-0j 0.0102911-0j -0.0382885-0j -0.00552297-0j 0.000445977-0j 0.352687-0j -0.00049971-0j -0.000940085-0j 0.000318621-0j -0.39518-0j -0.000454912-0j 0.251972-0j 0.00105335-0j 0.000880357-0j -0.000671629-0j -0.359752-0j 0.696202-0j 0.000958918-0j -0.00185572-0j 0.000345235-0j -0.00270608-0j -0.000374547-0j -0.00673848-0j 0.0650352-0j 0.000318421-0j -8.10001e-05-0j 0.00293584-0j -0.000321469-0j 0.0073106-0j -0.00026759-0j -0.0024959-0j 0.000203093-0j -0.070557-0j -0.0062151-0j 0.00251979-0j 8.78773e-05-0j 0.000764785-0j 0.059984-0j 0.00627459-0j 0.00209746-0j 0.00522295-0j -0.00159192-0j -7.47089e-05-0j -0.0605581-0j -0.00396407-0j -0.0504083-0j 7.5424e-05-0j -0.00599466-0j 0.0382586-0j -0.0149275-0j 6.27826e-05-0j -4.76503e-05-0j 0.14407-0j -0.000179436-0j 0.000281706-0j -0.002138-0j -0.00029945-0j -0.0035307-0j -0.000509289-0j 0.000246493-0j 0.0417305-0j 0.000164329-0j 0.00227266-0j -0.000248852-0j 0.00744244-0j -5.96871e-06-0j 0.00375308-0j -0.000276192-0j -0.00187075-0j 0.000101673-0j 0.000541366-0j 0.000148225-0j -0.00124717-0j 0.00188866-0j -0.0443589-0j -0.000177789-0j -0.00308936-0j -0.0079112-0j 0.000486576-0j -0.00205957-0j -0.000445628-0j 0.00311893-0j 0.00209615-0j 6.34465e-06-0j 0.000489049-0j -0.000297085-0j -0.000771645-0j 0.0365142-0j -0.00112495-0j 0.000449893-0j 0.00346158-0j 0.0243428-0j 0.00134932-0j -0.0368637-0j 0.00651213-0j -0.0012743-0j 0.000499319-0j -0.00185774-0j 0.00434142-0j -0.00369285-0j -5.22262e-06-0j -0.00657446-0j -0.000183812-0j -0.0409136-0j 0.00222827-0j -0.000267972-0j -3.48175e-06-0j 5.27261e-06-0j -0.00371162-0j 0.0150614-0j 0.0219573-0j -0.00729674-0j -0.00609839-0j 0.000321419-0j 0.00268612-0j -0.0263367-0j 0.00391598-0j -0.000879667-0j -0.00612937-0j 5.85187e-06-0j 0.0720789-0j -2.15422e-06-0j -0.00469702-0j -0.000884137-0j -3.14055e-06-0j 0.0724452-0j 0.0128549-0j 3.76693e-06-0j -1.03094e-05-0j 0.0129202-0j -1.03618e-05-0j 
0.000858262-0j 0.0130426-0j -0.0131674-0j -5.25919e-05-0j -0.10289-0j 6.2503e-05-0j 0.12228-0j -3.35438e-05-0j -0.0656245-0j -3.71648e-05-0j 0.000940085-0j 4.16425e-05-0j 0.341475-0j -2.65518e-05-0j -0.00105335-0j 3.79093e-05-0j 0.000671629-0j -0.382617-0j -7.33631e-05-0j 0.243961-0j -0.000958918-0j 0.00185572-0j -0.348316-0j 0.67407-0j -2.87696e-05-0j 0.00068611-0j 3.12123e-05-0j -2.93629e-06-0j -0.00812394-0j -2.65351e-05-0j 0.0910055-0j -0.000744363-0j 2.67891e-05-0j 3.18559e-06-0j 2.22991e-05-0j 0.00063282-0j -1.69244e-05-0j 0.0088137-0j -2.70823e-06-0j -0.000638877-0j -0.0987322-0j -6.37321e-05-0j -0.00749296-0j 2.73415e-06-0j -0.000531799-0j 2.2759e-06-0j 0.000403621-0j 0.0839372-0j 0.00756468-0j -1.72734e-06-0j 0.00629681-0j -0.0847406-0j 0.00151991-0j -0.00477911-0j -6.50463e-06-0j -0.0705377-0j 0.0535362-0j -0.0179966-0j 0.201601-0j -2.34755e-05-0j 0.000542077-0j 2.49541e-05-0j -3.09317e-06-0j -0.00605142-0j -2.05411e-05-0j 5.53255e-05-0j -1.36941e-05-0j -0.000576219-0j 2.07377e-05-0j 0.0284205-0j 0.0135404-0j 3.288e-06-0j 2.3016e-05-0j 0.000474317-0j -8.47277e-06-0j 0.00643257-0j -1.23521e-05-0j 0.000316211-0j -0.000478857-0j -5.88101e-05-0j 1.48157e-05-0j -2.70653e-06-0j -0.0302105-0j -4.0548e-05-0j -1.80435e-06-0j -0.005295-0j 2.73243e-06-0j -0.000531465-0j -0.0143932-0j -4.07541e-05-0j -0.00353-0j 0.000195646-0j 4.84098e-05-0j 0.000285224-0j 0.00534568-0j 3.03262e-06-0j 3.22732e-05-0j -0.000342112-0j -4.88731e-05-0j 0.0248679-0j -1.11639e-06-0j 0.00593296-0j -1.62753e-06-0j 0.0165786-0j 0.0009363-0j 0.0118478-0j -0.0251059-0j -0.00218407-0j -5.42424e-05-0j 1.95214e-06-0j -0.00318407-0j 0.00789857-0j -0.0119612-0j 0.000941058-0j 1.9968e-05-0j 2.91105e-05-0j -0.0278641-0j -5.34267e-06-0j 0.00381914-0j 0.0102575-0j -3.49167e-05-0j 0.014954-0j -0.0104523-0j -5.36982e-06-0j -0.0132753-0j 9.55607e-05-0j 0.00488699-0j -0.0179366-0j -0.0105054-0j 0.00712454-0j 9.60463e-05-0j 0.0490892-0j -0.00854553-0j 0.0233876-0j 0.0493386-0j 0.0235064-0j 
0.042428-0j 0.00432757-0j 0.00437241-0j -0.00485487-0j -0.000700741-0j 0.00308982-0j 0.000445977-0j 0.00180239-0j 0.000260153-0j 0.0017645-0j 0.000311923-0j -0.00400255-0j 2.59936e-05-0j 0.00126062-0j -0.000707558-0j 0.00180126-0j 0.000222848-0j -5.89631e-05-0j 0.000742983-0j 1.85707e-05-0j 0.000318421-0j 0.000131342-0j 2.65351e-05-0j 1.09452e-05-0j -0.261551-0j 0.000227653-0j -0.295453-0j 0.000139409-0j 2.84566e-05-0j 0.46904-0j 1.67682e-06-0j 0.000257162-0j 0.473901-0j 0.000157479-0j -0.211082-0j -0.000408252-0j -0.174133-0j 3.21452e-05-0j -0.000250002-0j -0.000412483-0j 1.89417e-06-0j -0.0556365-0j -5.10315e-05-0j -0.000252593-0j 0.000183725-0j 0.000112508-0j 0.000151566-0j -3.00706e-06-0j -5.15603e-05-0j 9.28145e-05-0j 2.29656e-05-0j -3.03822e-06-0j 4.84259e-05-0j 1.89457e-05-0j 2.96547e-05-0j 1.35326e-06-0j 1.11639e-06-0j 6.05324e-06-0j 3.56691e-07-0j 0.00111457-0j -0.0344407-0j 0.0012336-0j 0.000146857-0j 2.1197e-05-0j 0.000975247-0j 1.83571e-05-0j -0.00317842-0j -0.0381188-0j 0.000985353-0j 2.16341e-06-0j 9.87457e-08-0j 0.000162541-0j -0.00221222-0j -0.0301356-0j 0.000402269-0j 2.34608e-05-0j -0.00129046-0j 0.0982147-0j -0.0304479-0j 2.03176e-05-0j 0.00070397-0j 0.0001285-0j 2.39446e-06-0j 0.000410649-0j -0.000418794-0j 1.85474e-05-0j 0.000129832-0j 0.0683587-0j 1.09292e-07-0j 0.000107128-0j -6.04477e-05-0j -0.0124303-0j 1.60625e-05-0j 0.0398759-0j 1.87396e-05-0j -0.000291486-0j -5.23492e-05-0j -0.021753-0j 1.6229e-05-0j 1.89298e-06-0j 5.30036e-05-0j -4.20724e-05-0j -0.000170034-0j -6.16941e-06-0j -0.0126893-0j 8.64025e-08-0j 1.9126e-06-0j 7.65041e-06-0j -3.64358e-05-0j 9.27562e-05-0j -2.45422e-05-0j -2.81594e-07-0j 8.72979e-08-0j -0.0033103-0j 6.62545e-06-0j -2.12542e-05-0j -4.294e-06-0j 5.41078e-05-0j 1.33882e-05-0j 7.80816e-07-0j 1.15945e-05-0j -2.50483e-06-0j 7.80979e-06-0j 1.41154e-05-0j -1.95993e-07-0j 6.76348e-06-0j 3.56392e-08-0j 1.36643e-06-0j 2.03738e-06-0j -1.14329e-07-0j 1.76442e-06-0j 7.97083e-07-0j 6.23686e-08-0j 3.63817e-08-0j 2.07939e-07-0j 9.49106e-09-0j 
