-0.00536564-0j -0.00094852-0j -7.90434e-05-0j -0.00469199-0j -0.000781998-0j -0.000478874-0j -9.77497e-05-0j -5.75996e-06-0j 0.71102-0j 0.718388-0j -0.000478573-0j -0.000483533-0j -0.000390753-0j -5.64004e-05-0j -0.000394803-0j -4.88442e-05-0j -5.69849e-05-0j -4.93503e-05-0j -5.75634e-06-0j -5.81599e-06-0j -2.6274e-07-0j -2.65463e-07-0j -0.00220905-0j -0.00273356-0j -0.00159457-0j 0.0837419-0j 0.103625-0j -0.000276131-0j 0.0604481-0j -0.000184087-0j -3.9856e-05-0j -0.000341694-0j -4.60218e-05-0j -0.000227796-0j -4.93193e-05-0j -0.000199322-0j -1.62712e-05-0j -3.83515e-06-0j -0.000132881-0j -2.87696e-05-0j -5.69491e-05-0j -4.06779e-06-0j -2.01345e-05-0j -3.38983e-07-0j -4.74576e-06-0j -3.32203e-05-0j -1.17451e-05-0j -5.03363e-06-0j -1.26331e-08-0j -2.76836e-06-0j -2.93629e-06-0j -4.19469e-07-0j -2.44691e-07-0j -1.56327e-08-0j -9.11908e-09-0j -0.00177006-0j -0.00206508-0j -0.0012646-0j -0.00180694-0j -0.000275957-0j -0.000745325-0j -0.00032195-0j 0.051249-0j -0.000197153-0j 0.00739716-0j -0.000281706-0j -0.000195131-0j -0.000116198-0j 0.0597905-0j -3.44947e-05-0j 0.0366141-0j 0.00863002-0j -2.29964e-05-0j -0.000227653-0j -2.87456e-06-0j 0.00528479-0j 0.0523167-0j -1.99155e-05-0j -0.000139409-0j 0.00755127-0j 0.0215795-0j -4.02438e-05-0j -0.000199197-0j -4.06524e-06-0j 0.00311474-0j -2.68292e-05-0j -2.46442e-05-0j -2.03262e-06-0j -3.35365e-06-0j -2.39546e-07-0j -8.21644e-05-0j -1.64295e-05-0j -2.32348e-05-0j -3.52133e-05-0j -2.93383e-07-0j -2.05368e-06-0j -1.42283e-05-0j -4.74277e-06-0j -2.34755e-05-0j -2.93444e-06-0j -1.89378e-08-0j -1.45247e-05-0j -2.03304e-05-0j -2.90434e-06-0j -2.37139e-06-0j -9.68317e-06-0j -2.79471e-07-0j -1.2104e-06-0j -5.96485e-10-0j -1.45217e-06-0j -4.14993e-06-0j -1.7114e-07-0j -8.38587e-06-0j -3.4228e-07-0j -2.07496e-06-0j -2.09603e-07-0j -2.44537e-07-0j -2.20941e-08-0j -1.71176e-06-0j -8.55879e-07-0j -2.99495e-07-0j -1.35298e-08-0j -6.95899e-10-0j -1.00866e-07-0j -1.93323e-08-0j -4.26149e-10-0j -1.23535e-07-0j -6.08911e-10-0j -7.97418e-09-0j -2.51163e-10-0j 
0.000865877-0j -0.00719876-0j -0.0018252-0j -0.144985-0j -0.00593494-0j 7.72779e-05-0j -0.00149951-0j -0.000177648-0j 0.000478573-0j 0.000483533-0j 0.695488-0j 0.702696-0j 6.30575e-05-0j -0.000865199-0j 6.3711e-05-0j -0.000370701-0j -0.000874165-0j -0.000374542-0j -0.00013292-0j -0.000134298-0j -1.01399e-05-0j -1.02449e-05-0j 0.000356483-0j 0.000441126-0j 0.000257323-0j -0.00265085-0j -0.00328026-0j -0.00853257-0j -0.00191349-0j 2.97069e-05-0j 0.117073-0j -0.0105585-0j -0.000349281-0j 3.67605e-05-0j 0.144871-0j -0.00615913-0j 2.62575e-06-0j -8.85579e-05-0j 2.14436e-05-0j 0.0845081-0j -0.000432213-0j -6.24011e-05-0j 3.2492e-06-0j -1.04549e-05-0j -0.000109585-0j -0.000252124-0j 1.89536e-06-0j -7.72174e-05-0j -5.85465e-07-0j -6.39245e-05-0j -4.50435e-05-0j -1.29373e-05-0j -7.54674e-06-0j -7.24476e-07-0j -4.22611e-07-0j 0.000285643-0j 0.00033325-0j 0.000204073-0j 0.000291594-0j -0.00209437-0j 0.000120276-0j -0.00244343-0j 3.44947e-05-0j -0.00149629-0j -0.000473294-0j -0.002138-0j -0.00602965-0j -0.00088188-0j 4.02438e-05-0j 0.0501295-0j 2.46442e-05-0j -0.000552176-0j -0.000174531-0j -0.00703459-0j 0.01271-0j -0.000338137-0j 3.52133e-05-0j 3.21385e-06-0j -0.00430779-0j -0.000483154-0j 1.45247e-05-0j 0.0584844-0j -0.00615526-0j -6.23619e-05-0j -0.000199291-0j -0.000203619-0j 0.0358143-0j -1.54265e-05-0j 0.0148284-0j -7.38808e-06-0j -0.00253892-0j -0.000124691-0j 3.74949e-06-0j 0.0511739-0j -6.77455e-06-0j 0.00908048-0j 2.29609e-06-0j -7.27556e-05-0j -0.000178167-0j 0.0129748-0j -7.30863e-07-0j 0.0211081-0j 3.28081e-06-0j -4.45535e-05-0j -1.79976e-05-0j -7.349e-05-0j -8.61943e-06-0j 0.00535184-0j -3.22665e-08-0j -1.10212e-05-0j -6.36611e-05-0j -5.2783e-06-0j 1.35326e-06-0j -7.90364e-06-0j -1.57479e-05-0j -4.83997e-06-0j -7.542e-06-0j -8.52673e-07-0j -2.62589e-05-0j -6.49566e-06-0j -6.91568e-06-0j -5.22154e-07-0j -3.76443e-08-0j -3.11092e-06-0j -7.46089e-07-0j -2.30523e-08-0j -2.85257e-06-0j -3.29387e-08-0j -3.07746e-07-0j -1.35865e-08-0j 
-0.101291-0j -0.011888-0j 1.04149e-05-0j 0.000618224-0j -0.0147623-0j -0.0120668-0j -0.00122512-0j 7.58941e-07-0j 0.000390753-0j 0.000394803-0j 6.30575e-05-0j 6.3711e-05-0j 0.70166-0j -0.00106471-0j 0.708932-0j -0.00123079-0j -0.00107574-0j -0.00124354-0j -7.21457e-05-0j -7.28933e-05-0j 3.4619e-08-0j 3.49778e-08-0j 0.000291067-0j 0.000360178-0j 0.000210104-0j 4.60218e-05-0j 5.69491e-05-0j -0.00346082-0j 3.32203e-05-0j -0.00697454-0j 5.25149e-06-0j -0.00428254-0j 0.0826395-0j -0.00863056-0j 6.49839e-06-0j -0.00249815-0j -0.00061608-0j -7.23988e-05-0j -0.00503449-0j 3.79073e-06-0j 0.102261-0j -0.000102501-0j -0.00076236-0j -4.24855e-06-0j -8.9589e-05-0j 0.0596524-0j -0.00044471-0j -0.000126839-0j 1.66456e-09-0j -5.22602e-05-0j -7.39893e-05-0j -5.25732e-06-0j -3.06677e-06-0j 2.05979e-09-0j 1.20154e-09-0j 0.000233227-0j 0.000272098-0j 0.000166625-0j 0.000238085-0j 3.63606e-05-0j 9.82052e-05-0j 4.24207e-05-0j -0.00267905-0j 2.59772e-05-0j 4.06524e-06-0j 3.71181e-05-0j -0.00368363-0j 1.53104e-05-0j -0.00312556-0j -0.00043233-0j -0.00191401-0j 4.74277e-06-0j -0.00087127-0j -0.00429757-0j 3.78756e-07-0j 2.90434e-06-0j -0.00273487-0j 0.0718989-0j -0.00263171-0j 4.14993e-06-0j -0.00112808-0j -0.000504386-0j -0.00376037-0j 0.00729978-0j 1.71176e-06-0j -0.00101648-0j -0.000308872-0j -7.69616e-05-0j 4.41882e-07-0j -4.52208e-06-0j -0.00155107-0j -0.000622465-0j 0.0838821-0j -0.000441337-0j -7.39275e-06-0j 2.70596e-07-0j 0.0513671-0j 0.00851641-0j -0.000889422-0j 3.86647e-07-0j -2.37352e-07-0j -0.000182042-0j 0.0733968-0j 0.00521522-0j -8.97885e-05-0j -0.000366868-0j -5.27576e-06-0j 1.59484e-07-0j 7.85937e-11-0j -5.4984e-05-0j 0.00745186-0j -3.23073e-06-0j 0.0302746-0j -8.62487e-06-0j -7.8565e-05-0j -5.28163e-06-0j -4.61629e-06-0j -2.76911e-07-0j 0.00307374-0j -3.24064e-05-0j -7.54676e-06-0j -1.69573e-07-0j 9.16927e-11-0j -1.90412e-06-0j -2.42297e-07-0j 5.61501e-11-0j -3.11288e-06-0j 8.02311e-11-0j -9.99424e-08-0j 3.30936e-11-0j 
0.0146201-0j 0.0017148-0j -0.0203755-0j -8.92329e-05-0j -0.202551-0j -9.10729e-06-0j -0.00822183-0j -0.00299049-0j -5.64004e-05-0j -5.69849e-05-0j 0.000865199-0j 0.000874165-0j 0.00106471-0j 0.679666-0j 0.00107574-0j 8.8304e-05-0j 0.686709-0j 8.92191e-05-0j -0.00148384-0j -0.00149922-0j -0.000228148-0j -0.000230512-0j -4.2012e-05-0j -5.19871e-05-0j -3.03258e-05-0j 0.000631455-0j 0.000781386-0j -5.25149e-06-0j 0.000455808-0j 0.00100669-0j -0.00335233-0j -6.49839e-06-0j -0.0119204-0j 0.00124571-0j -0.0041483-0j -3.79073e-06-0j -3.09447e-07-0j 0.14164-0j 0.000726666-0j -0.00241984-0j -0.0147508-0j -0.000342146-0j -3.82922e-07-0j -0.000175995-0j 0.17527-0j -0.00860461-0j -2.23371e-07-0j -0.000423384-0j -1.64893e-05-0j 0.102241-0j -0.000246974-0j -0.000217783-0j -0.00012704-0j -2.04045e-05-0j -1.19026e-05-0j -3.36633e-05-0j -3.92739e-05-0j -2.40503e-05-0j -3.43647e-05-0j 0.000498895-0j -1.41747e-05-0j 0.000582045-0j -4.06524e-06-0j 0.000356428-0j -0.00259508-0j 0.000509289-0j 0.000531686-0j 0.000210071-0j -4.74277e-06-0j 6.23619e-05-0j -2.90434e-06-0j -0.00302759-0j -0.0119545-0j 0.000620301-0j -0.000740991-0j -0.00185401-0j -4.14993e-06-0j 5.4265e-05-0j 0.000379855-0j -0.00264914-0j -1.71176e-06-0j 7.27556e-05-0j 0.000542763-0j 0.0489891-0j -0.00109271-0j -0.0139469-0j 4.45535e-05-0j 3.67471e-06-0j -0.000864489-0j 0.0178186-0j 0.000223878-0j -0.00854071-0j 6.33092e-05-0j 6.36611e-05-0j -7.56271e-05-0j -0.000529389-0j 3.87688e-05-0j 0.0571539-0j -0.0122036-0j -0.000756428-0j -1.64445e-05-0j 2.62589e-05-0j 5.53955e-05-0j 0.0349995-0j 4.28716e-06-0j -0.00503371-0j 0.0207883-0j -0.000312011-0j -1.0915e-06-0j 2.62534e-06-0j 0.0500097-0j 0.0127302-0j 2.28495e-05-0j -8.82316e-05-0j 3.75127e-06-0j -5.40306e-05-0j 0.0181898-0j -1.91852e-05-0j 0.0206279-0j 1.54732e-06-0j -7.72026e-05-0j -1.17485e-05-0j -1.27342e-06-0j 0.00750291-0j -1.67871e-05-0j -7.79807e-07-0j -3.18445e-05-0j -1.11424e-06-0j -6.92432e-06-0j -4.59602e-07-0j 
-8.83732e-05-0j -0.140509-0j 0.000186284-0j -7.72779e-05-0j 0.000605732-0j -0.142717-0j -0.0292682-0j 1.81312e-05-0j -4.88442e-05-0j -4.93503e-05-0j 0.000370701-0j 0.000374542-0j 0.00123079-0j 8.8304e-05-0j 0.00124354-0j 0.684612-0j 8.92191e-05-0j 0.691706-0j -0.00259441-0j -0.00262129-0j 1.0349e-06-0j 1.04562e-06-0j -3.63834e-05-0j -4.50222e-05-0j -2.62629e-05-0j 0.000270552-0j 0.000334791-0j 0.000869752-0j 0.000195294-0j -3.03195e-06-0j 6.24011e-05-0j 0.00107626-0j -0.00681743-0j -3.75185e-06-0j 7.72174e-05-0j 0.00062782-0j -0.0147017-0j 9.03841e-06-0j -2.18858e-06-0j 4.50435e-05-0j -0.00843614-0j 0.115243-0j -0.0181925-0j -0.000204064-0j 1.11845e-05-0j -0.00492108-0j -0.0106123-0j 0.142605-0j 5.97538e-08-0j 6.52427e-06-0j 0.0831865-0j -0.000252516-0j -0.000147301-0j 7.39416e-08-0j 4.31326e-08-0j -2.91533e-05-0j -3.40122e-05-0j -2.08281e-05-0j -2.97607e-05-0j 0.000213755-0j -1.22757e-05-0j 0.000249381-0j 0.000673284-0j 0.000152714-0j 4.83053e-05-0j 0.000218209-0j -3.21385e-06-0j 9.00065e-05-0j 0.000785498-0j -0.00510986-0j 0.000481017-0j 5.63562e-05-0j 1.7813e-05-0j -3.74949e-06-0j 6.77455e-06-0j 3.4511e-05-0j 0.000687311-0j -0.00593535-0j -2.29609e-06-0j 4.93117e-05-0j 0.000283501-0j -0.00596151-0j -3.28081e-06-0j -0.00121721-0j 2.034e-05-0j 2.07818e-05-0j -0.00365066-0j 0.0863738-0j 7.90364e-06-0j 7.54043e-07-0j -1.35326e-06-0j 1.27262e-05-0j -0.00692457-0j -0.00521632-0j 0.0125113-0j 4.83997e-06-0j -0.00424042-0j -0.00142008-0j 1.81841e-05-0j 6.91568e-06-0j -1.42653e-05-0j -0.00215162-0j -0.006059-0j -0.000869617-0j 0.100769-0j 7.50054e-06-0j 8.79716e-07-0j 2.85257e-06-0j 3.29319e-09-0j 0.0617085-0j -0.00124257-0j 5.38714e-07-0j -0.00249921-0j 0.0145965-0j 0.0881733-0j 0.00893847-0j 7.69752e-07-0j -1.66429e-05-0j -0.000512534-0j 0.0363696-0j 0.0127719-0j -1.01917e-05-0j 3.84205e-09-0j 3.17506e-07-0j -1.45625e-05-0j 2.35277e-09-0j 0.00526814-0j 3.3618e-09-0j -6.00674e-06-0j 1.38667e-09-0j 
1.04149e-05-0j 0.0250591-0j -0.0956933-0j 9.10729e-06-0j -0.000217195-0j -0.000177761-0j -0.244623-0j -0.0288087-0j 5.75634e-06-0j 5.81599e-06-0j -0.00013292-0j -0.000134298-0j -7.21457e-05-0j 0.00148384-0j -7.28933e-05-0j 0.00259441-0j 0.00149922-0j 0.00262129-0j 0.662884-0j 0.669753-0j -0.00332019-0j -0.00335459-0j 4.28783e-06-0j 5.30592e-06-0j 3.09512e-06-0j -9.70104e-05-0j -0.000120044-0j -5.09827e-05-0j -7.00258e-05-0j 3.57319e-07-0j 0.00104858-0j -6.30878e-05-0j 0.00121586-0j 4.4216e-07-0j 0.00129755-0j -3.68012e-05-0j -9.07571e-06-0j -0.004643-0j 2.57926e-07-0j 0.000756903-0j 0.00150454-0j -0.0204667-0j -1.12306e-05-0j 0.161271-0j -0.00574541-0j 0.000877651-0j -6.55119e-06-0j -0.0253262-0j -0.000320967-0j -0.00335149-0j -0.0147736-0j 0.199563-0j 0.116411-0j -0.000397177-0j -0.000231686-0j 3.43575e-06-0j 4.00838e-06-0j 2.45462e-06-0j 3.50733e-06-0j -7.66453e-05-0j 1.4467e-06-0j -8.94195e-05-0j -3.94662e-05-0j -5.4758e-05-0j 0.000811715-0j -7.8242e-05-0j 3.78756e-07-0j -3.22732e-05-0j -4.60439e-05-0j 0.000911319-0j -2.8196e-05-0j 0.000947-0j -6.3871e-06-0j 4.41882e-07-0j -0.00348006-0j 0.000579917-0j -4.02884e-05-0j -7.39275e-06-0j 2.70596e-07-0j 0.000828625-0j -1.66181e-05-0j 0.00106321-0j 3.86647e-07-0j -0.0101734-0j 0.000341791-0j -7.45162e-06-0j 0.000651078-0j 0.000162229-0j -0.00406007-0j -0.0011981-0j 1.59484e-07-0j -4.56317e-06-0j -8.62487e-06-0j 0.000930305-0j 0.0679255-0j -0.00248627-0j -5.28163e-06-0j -0.011869-0j -6.52017e-06-0j -0.00355256-0j 0.0227636-0j 0.000383731-0j -7.54676e-06-0j -0.00726825-0j 0.000189267-0j -2.68943e-06-0j -0.00139778-0j -0.00146536-0j -2.66044e-05-0j 0.000115902-0j -0.0103854-0j -0.000855964-0j -3.11288e-06-0j 0.0792465-0j 0.000165609-0j 0.0485283-0j -0.00122306-0j 0.0265575-0j -0.00428375-0j 6.83102e-05-0j 0.0693406-0j 0.0162631-0j -3.10384e-05-0j -0.000504487-0j 0.0232378-0j -1.90071e-05-0j 0.0286016-0j -2.71586e-05-0j 0.00958512-0j -1.12024e-05-0j 
-4.75372e-07-0j 2.0097e-05-0j 0.0455912-0j -4.15689e-07-0j 1.65687e-05-0j -4.24261e-08-0j -0.000395413-0j -0.312459-0j -2.6274e-07-0j -2.65463e-07-0j 1.01399e-05-0j 1.02449e-05-0j -3.4619e-08-0j -0.000228148-0j -3.49778e-08-0j 1.0349e-06-0j -0.000230512-0j 1.04562e-06-0j 0.00332019-0j 0.00335459-0j 0.641196-0j 0.64784-0j -1.95712e-07-0j -2.42181e-07-0j -1.41272e-07-0j 7.40046e-06-0j 9.1576e-06-0j -2.4464e-08-0j 5.34193e-06-0j -1.63093e-08-0j -0.000161224-0j -3.02726e-08-0j 9.75096e-07-0j -2.01817e-08-0j -0.000199504-0j -1.7659e-08-0j -1.44155e-09-0j 0.00221207-0j -1.17727e-08-0j -0.000116377-0j 1.20662e-06-0j -1.64548e-05-0j -1.78383e-09-0j -0.0183887-0j 0.00273729-0j 7.03862e-07-0j -1.04057e-09-0j -2.03618e-05-0j 0.195407-0j 0.00159675-0j -1.18777e-05-0j -0.0227549-0j -0.0132737-0j 0.241804-0j 0.141052-0j -1.5682e-07-0j -1.82957e-07-0j -1.12038e-07-0j -1.60087e-07-0j 5.8469e-06-0j -6.60325e-08-0j 6.82138e-06-0j -1.89378e-08-0j 4.17723e-06-0j -0.000124805-0j 5.96871e-06-0j -1.72878e-08-0j 2.46197e-06-0j -2.20941e-08-0j 7.30863e-07-0j -1.35298e-08-0j -0.000145606-0j 4.87242e-07-0j -2.01691e-08-0j 0.00165801-0j -8.9165e-05-0j -1.93323e-08-0j -1.76443e-09-0j -1.2351e-08-0j -0.000127405-0j -7.97418e-09-0j 8.52673e-07-0j -1.76479e-08-0j -1.64445e-05-0j -5.25519e-05-0j 5.68449e-07-0j 5.22154e-07-0j 4.30665e-08-0j 0.00193434-0j -0.0129946-0j -7.2794e-09-0j 3.48102e-07-0j -2.0585e-09-0j 7.46089e-07-0j 0.00016922-0j 0.00118454-0j -1.26057e-09-0j -1.91852e-05-0j 4.97393e-07-0j 0.00169255-0j 0.0462162-0j 3.07746e-07-0j -1.80118e-09-0j -1.17485e-05-0j 5.02442e-08-0j 2.05164e-07-0j -0.0151604-0j 0.000698141-0j 0.0328705-0j 3.07682e-08-0j -1.67871e-05-0j -0.0092838-0j -7.4295e-10-0j 0.000197423-0j 4.39637e-08-0j 0.000120896-0j -0.0132653-0j 0.0539189-0j -6.92432e-06-0j 1.81341e-08-0j 0.000172745-0j 0.0330185-0j 0.0383489-0j -0.00547167-0j 0.047179-0j 0.0234838-0j 7.12537e-05-0j 0.0335553-0j 0.0194604-0j 0.0138409-0j 
0.00494579-0j 0.0008743-0j 7.28583e-05-0j 8.55994e-05-0j 1.42666e-05-0j 8.73645e-06-0j 1.78332e-06-0j 1.05083e-07-0j 0.00273356-0j -0.00265255-0j 0.000441126-0j -0.000428054-0j 0.000360178-0j 5.19871e-05-0j -0.000349505-0j 4.50222e-05-0j -5.04467e-05-0j -4.36881e-05-0j 5.30592e-06-0j -5.14869e-06-0j 2.42181e-07-0j -2.35004e-07-0j -0.586602-0j -0.014367-0j 0.821721-0j 0.00032195-0j 7.88518e-06-0j 0.000254524-0j -0.000450993-0j 0.000169683-0j 3.67374e-05-0j 6.23379e-06-0j 4.24207e-05-0j 4.15586e-06-0j 8.99769e-07-0j -0.000356541-0j 1.4998e-05-0j 3.53506e-06-0j -0.000237694-0j -5.14623e-05-0j 1.03896e-06-0j 3.74949e-06-0j 3.67329e-07-0j 3.12458e-07-0j 8.65804e-08-0j -5.94235e-05-0j -2.10094e-05-0j 9.18323e-08-0j 1.16446e-08-0j -4.95196e-06-0j -5.25235e-06-0j 7.65269e-09-0j -4.37696e-07-0j 2.85199e-10-0j -1.6312e-08-0j 0.00163156-0j 3.76747e-05-0j 0.00116564-0j -0.00159962-0j -0.0732792-0j -0.00200662-0j -0.00169211-0j 0.00019703-0j -0.0523532-0j 2.84388e-05-0j 0.0718447-0j 0.000179863-0j 0.0901247-0j 4.54965e-06-0j 3.17955e-05-0j 0.000140765-0j 6.56686e-07-0j 2.1197e-05-0j 4.15325e-06-0j 2.64963e-06-0j 2.03176e-05-0j -0.000193172-0j 1.83571e-05-0j 0.0001285-0j -2.7882e-05-0j -0.000242323-0j 7.34197e-07-0j -0.000176342-0j 3.74714e-06-0j -3.49763e-05-0j 4.89465e-07-0j 2.27158e-05-0j 1.87357e-06-0j 6.11831e-08-0j 2.20802e-07-0j -0.00022121-0j 1.51439e-05-0j 4.23889e-07-0j -3.11731e-05-0j 2.70426e-07-0j 1.89298e-06-0j 1.3115e-05-0j 8.6526e-08-0j -2.07821e-05-0j -2.59776e-06-0j 1.74559e-08-0j -3.91047e-05-0j -1.79978e-05-0j 2.67708e-06-0j 4.3263e-08-0j -2.60698e-05-0j 5.09859e-09-0j -3.25872e-06-0j 5.49811e-10-0j 1.33854e-06-0j -3.67378e-06-0j 1.57749e-07-0j -2.25771e-05-0j 6.24447e-09-0j -1.83689e-06-0j 1.93202e-07-0j -2.1648e-07-0j 4.03079e-10-0j -4.60853e-06-0j -2.30427e-06-0j -2.65132e-07-0j 1.24711e-08-0j 1.26958e-11-0j -2.7156e-07-0j -1.71142e-08-0j 3.92804e-10-0j -3.32592e-07-0j -5.39047e-10-0j -2.14687e-08-0j -6.76201e-10-0j 
-0.000781998-0j 0.0065014-0j 0.00164839-0j -1.35345e-05-0j 0.000106088-0j -1.38135e-06-0j 2.6804e-05-0j 3.17549e-06-0j 0.103625-0j -0.100555-0j 0.00328026-0j -0.00318306-0j -5.69491e-05-0j 0.000781386-0j 5.52615e-05-0j 0.000334791-0j -0.000758231-0j -0.00032487-0j 0.000120044-0j -0.000116487-0j 9.1576e-06-0j -8.88624e-06-0j -0.00032195-0j -7.88518e-06-0j 0.000450993-0j -0.573989-0j -0.0140581-0j -4.02438e-05-0j 0.804052-0j -2.68292e-05-0j 0.000552176-0j -9.85648e-07-0j 0.000315445-0j -6.57099e-07-0j 1.35239e-05-0j 5.63741e-05-0j -2.37139e-06-0j 7.99792e-05-0j 3.75827e-05-0j -0.000773497-0j 7.72587e-06-0j 5.63562e-05-0j -5.80799e-08-0j 9.44211e-06-0j 1.95885e-06-0j -0.000441881-0j 3.32188e-06-0j 1.38027e-06-0j 5.2875e-07-0j -0.000112036-0j -7.89447e-05-0j 2.31255e-07-0j -1.32266e-05-0j 1.29501e-08-0j -7.40682e-07-0j -0.000257972-0j -5.9569e-06-0j -0.000184304-0j 0.000252922-0j 0.00189148-0j 0.000317275-0j 4.36766e-05-0j 0.00746912-0j 0.00135134-0j -0.102482-0j -0.00185445-0j -2.84388e-05-0j -0.0023263-0j 0.000172471-0j 0.000236435-0j 0.0053362-0j -0.00236644-0j 0.000157624-0j -6.56686e-07-0j 5.99467e-05-0j -0.0732168-0j -0.0073229-0j -2.90252e-06-0j -2.03176e-05-0j 0.100476-0j -0.00918613-0j 5.45958e-06-0j 2.7882e-05-0j 5.63208e-05-0j 0.126041-0j 3.63972e-06-0j 0.000168918-0j 1.39321e-05-0j 1.38424e-06-0j 6.67238e-06-0j 3.49763e-05-0j 0.000112612-0j -6.70227e-08-0j -0.000231807-0j 6.11829e-06-0j 4.2828e-05-0j -2.07366e-06-0j 1.30052e-06-0j -0.000154538-0j -5.87732e-05-0j 6.60063e-07-0j -0.000290787-0j 2.8457e-06-0j 4.02375e-05-0j 3.21709e-07-0j -0.000193858-0j 1.54073e-07-0j -7.37273e-05-0j 2.91408e-08-0j 9.95356e-06-0j -5.52183e-05-0j 4.76698e-06-0j 3.56975e-06-0j 1.41279e-07-0j -1.36593e-05-0j 4.37112e-06-0j -6.54176e-06-0j 1.52417e-08-0j -6.92679e-05-0j -1.71348e-05-0j -5.99851e-06-0j 4.71572e-07-0j 6.72897e-10-0j -8.20624e-06-0j -6.47141e-07-0j 2.08192e-08-0j -7.52476e-06-0j -2.85703e-08-0j -8.11799e-07-0j -3.58397e-08-0j 
-0.000618224-0j 0.0103955-0j -9.10729e-06-0j 0.00204886-0j -1.78332e-06-0j 0.000208846-0j 2.12038e-05-0j -1.31354e-08-0j -0.000341694-0j 0.000331569-0j 0.0105585-0j -0.0102456-0j 0.00428254-0j -6.49839e-06-0j -0.00415564-0j 0.00107626-0j 6.30583e-06-0j -0.00104437-0j 6.30878e-05-0j -6.12184e-05-0j -3.02726e-08-0j 2.93756e-08-0j -0.000254524-0j -6.23379e-06-0j 0.000356541-0j -4.02438e-05-0j -9.85648e-07-0j -0.579488-0j 5.63741e-05-0j -2.12103e-05-0j 0.000879324-0j -0.0141928-0j 0.000504386-0j -5.19482e-07-0j 2.15363e-05-0j 0.811756-0j 0.000538731-0j -4.41882e-07-0j 2.97118e-05-0j -0.00123177-0j 1.23534e-05-0j 8.96323e-05-0j 1.31946e-05-0j 3.71515e-06-0j -1.08225e-08-0j -0.000706551-0j -0.000754663-0j 2.19527e-06-0j -1.45558e-09-0j 6.18995e-07-0j -0.000125558-0j 9.09912e-08-0j -5.20424e-06-0j -3.56499e-11-0j 2.03899e-09-0j -0.000203945-0j -4.70934e-06-0j -0.000145705-0j 0.000199953-0j -3.17955e-05-0j 0.000250828-0j -7.34197e-07-0j 0.0023427-0j -2.27158e-05-0j -3.55485e-06-0j 3.11731e-05-0j 0.00430508-0j 3.91047e-05-0j 5.40958e-05-0j -0.0723905-0j 0.00167371-0j -8.20857e-08-0j -2.64963e-06-0j 9.94096e-05-0j 6.34199e-05-0j -2.53971e-06-0j -0.00229684-0j 0.000438831-0j 0.0030757-0j 3.48526e-06-0j -0.00288124-0j -0.00167158-0j -0.0042208-0j 4.45538e-05-0j 4.37204e-06-0j -6.11831e-08-0j -0.0517183-0j 6.72991e-05-0j 1.46444e-06-0j -2.76003e-08-0j -0.00529474-0j -1.89298e-06-0j 1.01331e-05-0j 0.0709734-0j 6.46459e-06-0j 4.53093e-05-0j 0.000313516-0j 1.0288e-06-0j 2.59776e-06-0j -6.21783e-05-0j 2.07553e-07-0j 0.0890317-0j -0.00043024-0j 3.18308e-05-0j 1.55402e-06-0j 3.25872e-06-0j -6.37324e-10-0j -7.79988e-05-0j -6.87263e-11-0j 4.80808e-05-0j -4.36816e-05-0j -1.97186e-08-0j -0.00053971-0j 1.49275e-07-0j -6.59816e-05-0j 4.61853e-06-0j 2.706e-08-0j 4.79265e-09-0j -5.47959e-05-0j -8.27698e-05-0j -6.33804e-06-0j 1.48283e-07-0j -1.58697e-12-0j 3.3945e-08-0j -2.0349e-07-0j -4.91005e-11-0j -7.95067e-06-0j 6.73809e-11-0j -2.55265e-07-0j 8.45252e-11-0j 
