0.0715946-0.00888091j -0.00620672-0.0772856j -0.0307395-0.0104697j 0.0116524-0.0298775j -0.00903878-0.0404323j 0.03789-0.00122025j -0.0127503+0.00947299j 0.0259759-0.00307763j 0.0182402-0.013266j 0.0342013+0.0063816j 0.00171139-0.025644j 0.000797676-0.000439472j -0.00158944+0.0096788j -0.0173189-0.00522189j -0.0128384+0.0285098j -0.00279956-0.0149129j -0.0193934+0.000840856j -0.0105003-0.00609556j 0.000913041+0.00305814j 0.019905+0.00280493j -0.00228021+0.00627993j 0.0171032-0.020131j -0.00965207+0.0236962j -0.0088673-0.0143007j 0.00426731-0.00214557j 0.00984591+0.0141176j -0.0047037+0.0177723j -0.0193027-0.00544193j -0.00441354-0.00469673j -0.02212-0.00291579j -0.00183043-0.0124627j 0.00772692+0.00605947j -0.00758448+0.000859391j 0.00705325+0.00652628j 0.00886466-0.0087656j -0.0173008+0.00447282j -0.00562992-0.0031726j -0.00293128+0.000466399j -0.0019048+0.0143517j 0.000291891-0.00992583j 0.00907859-0.00732154j -0.0075406+0.0141933j 0.00970189-0.011949j 0.00150479-0.000573662j 0.00756556+0.00172864j -0.0133361+0.00565876j -0.0024438+0.00349885j 0.00503598-0.000134153j 0.0173174-0.00390077j -0.00181361-0.00590524j -0.00877084-0.00327516j -0.00893925-0.00278619j 0.000851598-0.00600397j -0.00168349-0.00484785j -0.00435466-0.00364151j 0.00525496+0.000674639j -0.00295522+0.00682235j -0.00166851-0.00180959j 0.00200342+0.00137659j -0.00779934+0.0070043j 0.00180475+0.00336401j 0.000690764+0.00392042j 0.0127537-0.00235918j -0.00274874+0.00563685j -0.000903272-0.0131999j -0.00150875+0.00497412j -0.00369895-0.010426j -0.00582153-0.00156132j -0.000108591+0.00133782j -0.00420285-0.00840679j 0.00329382-0.00955545j -0.00640201-0.00675614j 0.00156544+0.0046019j 0.00517726-0.00934206j -0.00588442+0.00607737j 0.000417491-0.00609959j 0.00580581-0.0023234j 9.18855e-05+0.000380183j 0.00461126+0.000652982j -0.00247396+0.00578113j -0.00357738-0.00275696j 0.00342056-0.00632227j -0.00539378+0.00201404j -0.0113297-0.00628606j -0.00164031-0.00256039j -0.00137402-0.00772949j 0.00850776+0.00918498j 0.000509979-0.0059018j 0.00136202-0.00206258j 0.00116723-0.000638239j 0.00544752-0.00900369j 0.00534869+0.00786271j 0.000843585+0.0101205j 0.0054145+0.00751344j 0.0087983+0.00303339j 0.000665003-0.00519264j -0.00618098-0.00188903j 0.0155492+0.00686071j -0.00520161+0.0034358j 0.00256801-0.00298532j -0.00529091+0.00306348j 0.00327524+0.00118633j 0.00748732+0.00094879j -0.00692549+0.00590057j -0.00486734-0.00795231j -0.00429795+0.008232j -0.00606122+0.00528147j 0.00695822-0.00128217j -0.0147494-0.00237843j 0.00338882-4.44945e-05j 0.00306646-0.00637771j 0.0178414-0.00133131j 0.0123375-0.0059663j 0.00501539-0.00332725j 0.00377034+0.00430876j -0.00332988+0.0059336j 0.0123276+0.00523964j 0.00524847+0.000754789j -0.000890207+0.00532356j -0.00419414-0.00719007j -0.00880426+0.00555537j -0.0121502-0.00787955j -0.00415441-0.00714496j 0.005584-0.0147696j 0.000847159-0.00292526j -0.000476257+0.00200184j 0.00721744-0.000867688j 0.0148353-0.00385698j 0.00413578+0.00733461j 0.00519964+0.00138655j -0.00195554-0.00685377j -0.00798418+0.0111559j 0.0145632-0.0104667j 0.00302469+0.0308433j -0.0125339-0.000335933j -0.0245644-0.0182852j -0.00734768-0.0066972j -0.0087814-0.000627957j -0.0193423-0.00817412j -0.00358542+0.0129659j -0.0179852+0.00588565j -0.00778462+0.0129155j -0.00652721-0.0249569j -0.00974101-0.00644833j -0.00185229+0.00124476j 0.00458787-0.0183337j -0.0129139+0.0215632j -0.0387511-0.00747378j -0.00768266-0.0182581j -0.00266407-0.00377223j 0.0149928+0.0249238j -0.00222448+0.00622324j 0.0203071-0.00185352j 0.0273784+0.0494538j -0.0457304+0.0240742j -0.00446049+0.0812664j -0.0828297-0.00217863j 
-0.0259336-0.0294405j -0.0287541+0.0292626j 0.0258278-0.0102769j 0.00886364+0.0242079j 0.0072153-0.0158473j 0.0100252-0.000180749j 0.00780443+0.0121127j -0.00303306+0.0157156j 0.0208628+0.0106585j -0.00691874+0.0244035j 0.0288702+0.00632588j 0.0024075-0.00384116j -0.0133178+0.0137738j -0.00478239-0.0183646j -0.00657934-0.0121551j 0.0152213+0.00930744j -0.00452103+0.0112254j 0.0107632-0.00192722j 0.0105795-0.00430776j 0.00330267+0.00211024j -0.0116238+0.0119877j -0.0120434+0.0056022j -0.00728372+0.00824807j -0.00380424+0.00780092j -0.0129647-0.0115057j -0.0052518+0.011175j -0.00748229-0.00588868j -0.00749139-0.010465j -0.00347309-0.0212535j 0.00495036-0.00683993j -0.0132123+0.00153858j 0.00875213+0.0104111j -0.00571856-0.00887546j -0.00183573-0.00227873j -0.00234914+0.0016874j 0.00053059-0.00521314j 0.00102999-0.00796096j -0.00440002+0.0019884j 0.00273151+0.00312527j -0.000369538-0.00802405j -0.0124286-0.00475615j -0.0111064+0.00729258j 0.00749461+0.00355867j -0.00867522-0.00237223j -0.00216253-0.00488551j -0.00122857+0.00253698j -0.00643455-0.00144732j 0.00321663+0.00133563j 0.00105657-0.00491704j 0.00107225-0.00666883j 0.00538851-0.00690583j -0.00218993+0.00824375j 0.00149456+0.00927338j 0.00374804-0.00623951j 0.00560559+0.000986276j -0.00141034-0.00381113j -0.00743442-0.00052796j 0.00330435-0.00296519j -0.00178625-0.00250999j 0.00436018+0.000834479j 0.00957925+0.00178232j 0.00289618+0.000703874j -0.00356023+0.00204148j -0.0054144-0.00333067j -0.00100207+0.00748555j 0.00843555+0.00395144j 0.00198038-0.000356216j -0.0113075+0.0077085j 0.00468956-0.00279909j -0.0088989+0.00167327j -0.00513114+0.00644291j -0.0072389-0.00185308j 0.00226994+0.000928621j -0.00859179+0.00277072j 0.00625643+0.0052061j 0.00428908+0.00105597j 0.000792818-0.00526309j -0.000141966+0.00283991j 0.000633008+0.00680139j 0.0047323+0.00016327j -0.00322647+0.00480988j 0.0104679-0.000857439j 0.00110421+0.00423588j -0.00640545-0.00134003j -0.00109989+0.00681002j 0.000499823-0.000856901j 0.00232058+0.00247611j -0.00604089-0.00014144j -0.00245582+0.00476663j 0.010188+0.00140642j -0.00257437+0.00152699j 0.00241205-0.00654834j -0.00438334-0.00169152j -0.000783036-9.55549e-05j 0.00379884-0.00349381j -0.00643598+0.00254424j -0.00181781+0.00774383j -0.000395313-0.00251415j -0.000948885+0.00236029j 0.00526366-0.00150868j -0.00441976+0.00568799j -0.00414399-0.000278253j -0.00272937+0.000726051j -0.00489067-0.000408741j 0.00292598-0.000228651j 0.00436975-0.000694998j -0.00227421-0.00302959j -0.000303515-0.00791816j 0.00890542+0.00509366j -0.00213038-0.00244576j 0.0147465+0.00342698j -0.00052638+0.00469093j -0.0051941-0.00318289j 0.0157767-0.00533845j -0.0129268-0.000469901j -0.0133564-0.000154156j 0.00301237-0.00756481j -0.00157326-0.00959497j 0.000376101-0.00537083j -0.00354096-0.00900584j 0.00282916-0.00129046j 0.00186609-0.00890238j 0.00133956+0.00630657j -0.00179157+0.00125093j 0.00189316-0.0042664j -0.000253136-0.00705618j 0.00734543-0.0145437j 0.00103766+0.00879939j 0.0010664+0.0151189j -0.0219407+0.00603414j -0.00386984+0.00391389j -0.00393864-0.0149107j 0.0017717-0.00917638j 0.0102797-0.00815295j -0.00144556+0.0174724j 0.00437308+0.0162552j -0.00285019-0.0163691j 0.00855897-0.00444853j 0.00121103-0.00389306j 0.00196208-0.0101658j 0.0196864+0.0109708j -0.00228224+0.00351032j 0.00869384+0.0156281j 0.000412597+0.00029308j 0.00432897-0.00483567j 0.00131861+0.00110049j -0.0314888-0.0174724j 0.00795289-0.0354049j 0.0473371+0.00317994j 0.0107276-0.0237243j -0.0170828-0.0109489j -0.0224465+0.0027116j 0.00886712+0.0275242j -0.0158288+0.0250856j -0.0130095-0.000189829j 0.0345333+0.00430811j -0.00785342+0.032211j 
0.022927-0.0191983j -0.017634-0.0267148j 0.00260196-0.0253023j 0.0193351+0.00668368j -0.000537411+0.0050618j -0.0145977-0.00148205j 0.00609458+0.0123935j 0.00603436+0.018833j 0.0302051-0.00889828j 0.0110448+0.0134981j 0.0140055-0.00921936j 0.00411008-0.00779139j 0.00622301-0.00913875j 0.00554308+0.0064175j -0.00668937+0.00290466j 0.00429378+0.00173774j -0.0209657+0.0115134j -0.00226272-0.0144635j -0.0154324-1.42949e-06j 0.0140074+0.00641886j 0.00904323+0.00517202j 0.00767315-0.0145177j 0.000978448+0.00730593j -0.00753153-0.00996815j 9.64929e-05+0.00491608j -0.00635948+0.0117092j -0.00606153+0.00230658j -0.00509118+0.00184829j -0.00685804-0.00215007j -0.00826051-0.00979203j 0.00389767+0.00331546j 0.0015576+0.00419686j -0.00185478-0.00512385j 0.00470479+0.0030771j -0.000663584-0.00359043j -0.00432312+0.000701795j -0.00645845-0.000430429j 0.00147873+0.00239249j -0.00582768+0.00150268j 0.0066095-0.000287346j 0.00513604-0.00621934j -0.00476744+0.00434377j 0.00386939-0.000844198j -0.00587214+0.000251067j -0.00260835+0.00452113j 0.00178029+0.00042824j -0.00590679+0.00294378j 0.00358611-0.00558554j 0.00538601+0.000208164j -0.00326396-0.00413103j -0.00335829-0.000789251j -0.00316739-0.00444116j 0.00191235-0.0112825j -0.00270916-0.00361932j -0.0027035-0.000893541j 0.0047319-0.00289631j -0.000911223-0.00427476j -0.00224963-0.00102317j 0.00328335-0.00208414j -0.00513667+0.00526972j -0.00494976+0.00477844j 0.00105521+0.00296175j 0.00380046-0.00228666j -3.8783e-05+0.00540043j -0.00203627-0.00536962j -0.00225083+0.00679738j -0.00455061-0.0065383j -0.000861021+0.00309164j 0.00105777-0.000543645j 0.000792741-0.00400396j -0.00237325-0.0095664j -0.0021375-0.00207499j 0.000233854+0.00179067j 0.00224995-0.00466895j -0.00918005+0.000439558j 0.0010317-0.00238169j 0.00379039-0.00507458j -0.00833231-0.00199114j -0.00152164+0.00662771j -0.000108408+0.00160237j -0.000166073-0.00230249j -0.000251581-0.00196123j -0.00106164+0.00272954j -0.0108897-0.00616495j -0.00279399-0.00219906j 0.000116181-0.00268192j 0.00402404+0.00968357j 0.00286854-0.00452208j -0.00363639+0.00187857j -0.00312628+0.00152359j 0.00644537-0.00282405j 0.0026511+0.00495803j 0.00356063+0.00831215j 0.001167+0.00358348j 0.00875358-0.0046904j -2.09816e-05+0.00313603j -0.00539046+0.00122564j 0.00584793+0.00483333j -0.00359349+0.000962878j 0.00225999+0.00171259j -0.00439088-0.000708625j 0.0039767-0.000197575j 0.0122647-0.0010097j -0.0011717+0.000155529j -0.00813098-0.00745927j -0.00294993+0.00453529j -0.000199213-0.0013869j 0.00342469+0.00386093j -0.0137522+0.00500736j 0.000169314-0.00216134j -0.00288208+0.00157084j 0.00976756+0.0062155j 0.0162695-0.00127381j 0.00575719-0.010561j 0.00610593+0.0051774j -0.000828544+0.000367996j 0.0130259+0.00109375j -0.000386215+0.000701517j -0.00242327+0.00215837j -0.00360882-0.0052698j -0.00054699-0.00246354j -0.00186907-3.0037e-05j -0.00122669-0.00512162j 0.00252028+0.00383072j -0.00299965-0.0070523j -5.64535e-05+0.00223545j 0.00782756+0.00832814j 0.0137253+0.00301823j -9.66126e-05+0.0110427j 0.0049792-0.00163683j 0.0120036-0.00754505j -0.0167153-0.0092878j 0.00791777-0.00914275j -0.00148501+0.00794693j 0.00454277-0.00348637j -0.00965165-0.0069481j -0.00660693+0.00355553j -0.0142322-0.00698077j 5.07471e-05-0.00405811j -0.0146428-0.00955683j 0.00939287+0.00309286j -0.00867021+0.0193879j 0.00417461-0.021398j -0.0038623-0.0067423j -0.00818249-0.00095391j 0.00706662+0.0102207j -0.00816145+0.0100773j -0.00945058+0.00654195j 0.015458-0.0244679j -0.027515-0.0058241j 0.0119432-0.0223854j 0.0265459+0.000867125j -0.00455312-0.0242274j -0.00548454-0.00348326j 0.0104195-0.0350604j 0.0173656+0.0335607j -0.0305627+0.0144952j 
0.0516018+0.0203867j 0.0208279-0.0536766j -0.0198257-0.00843819j 0.00449046-0.00991845j -0.00686373+0.0155097j -0.011744-0.003123j 0.000188591-0.000751634j 0.00886477-0.0113107j -0.0100217-0.0256551j 0.0212251-0.0112185j -0.0237477-0.00553703j 0.00622525-0.00422662j -0.00169101-0.00588721j -0.00739773+0.00396899j -0.00474181+0.0183741j 0.00389276-0.0131097j -0.00359139-0.00157462j -0.0119191-0.00496279j -0.0145098+0.0134009j 0.0206207-0.00177544j 0.0119014+0.00108201j 0.0184215-0.001398j -0.00488207-0.00615036j -0.000816042-0.0148186j 0.0115066+0.00798067j 0.00724954-0.00254123j 0.00768919+0.00737517j -0.010326+0.00858952j -0.00345788+0.015002j -0.0097192-0.00546654j 0.013188-0.000479527j -0.00186371+0.00951467j -0.00641224+0.00238787j 0.00775078+0.00721567j -9.62905e-05+0.0011219j -0.0019403+0.00916661j -0.00167569+0.000736218j 0.00375248-0.00437766j -0.00103224+0.0076794j 0.00324532+0.00712j 0.0109514-0.0083704j 0.013563+0.00953493j -0.00730436-0.00322684j 0.00333687+0.0127588j 0.00503714+0.00412176j -0.00753934+0.00980903j 0.000919608-0.00248254j -0.00356117+0.00399692j 0.00906039-0.000370243j 0.00539617+0.00552663j -0.00383802+0.000836052j -0.00259286-0.012083j 0.00682369-0.00412725j -0.00185762-0.0029646j -0.0126577+0.00604104j 0.00406991+0.000498797j 0.0112527-0.000471547j -0.0043773-0.00221077j 0.00575892+0.00366694j -0.0141836+0.00600066j -0.020091-0.00282179j 0.000286355+0.000568842j 0.0115743+0.00128644j -0.00593674+0.00764939j 0.00527223-0.00986398j -0.0135606-0.00174143j -0.00817176-0.00632186j 0.00696899+0.00101938j -8.46091e-05+0.00214826j 0.00354986-0.00832081j 0.011005-0.0185573j 0.00161608-0.00801931j -0.00590313+4.84867e-05j 0.0101627-0.0138973j -0.0053715-0.00289127j -0.0097972-0.00754476j 2.01638e-05-0.000784782j -0.00660506+2.52507e-05j 0.00370469-0.00432939j -0.00223973+0.00636381j -0.00151116-0.00576494j -0.00231512-0.00789497j -0.007279-0.0044353j -0.00273185-0.00873925j 0.00314053-0.00487513j 0.00166565-0.00765699j 0.00642169+0.0110941j 0.00923193-0.00104123j -0.00217797+0.000395019j -0.0150595-0.000938708j 0.00944436-0.00573426j 0.00242355+0.000743661j 0.00512297+0.00268698j 0.00211412+0.00307566j 0.00845267-0.000990333j 0.000499606-0.00133918j -0.00806568-0.00381462j 0.00748891+0.00124389j -0.008463+0.000163708j -0.00627983-0.00275226j 0.00251213+0.00277118j 0.00153116+0.000595889j 0.0129093+0.00833533j 0.00231634+0.0041723j 0.00188774-0.0102674j -0.0093301-0.00193066j -0.00424878+0.00905778j 0.00247084+0.0103525j -0.0105129-0.0035544j 0.00403122+0.00151753j -0.0148094+0.00310522j 0.00216894+0.00490816j 0.00194428-0.00489508j -0.0121337-0.00834653j 0.00820875+0.00158574j 0.000883977+0.00967618j 0.00967513+0.00946653j 0.00327106+0.0135054j -0.00193959+0.0102827j 0.0138833+0.00537557j -0.00896848+0.00499981j -0.0146353-0.00265141j 0.000471827-0.00587681j 0.00409234-0.0010183j -0.00621134+0.00260114j -0.00721961+0.0107718j 0.000104541+0.00671376j 0.00607587-0.0184344j -0.000558227-0.00702973j 0.0160409-0.00693251j -0.00454672-0.0146576j -0.00921736+0.024386j 0.0044544+0.00193163j -0.00408564+0.0017448j 0.00390416-0.0131946j -0.00748504-0.0143624j 0.00802232+0.0182554j -0.0122499+0.0109889j 0.0014529-0.00181428j -0.00522025+0.0197216j -0.0170007-0.017122j 0.0166793+0.00356917j -0.0136917+0.00221011j -0.0145266+0.00996604j 0.0066778+0.0137536j -0.0111782+0.00075045j 0.00596092+0.0153153j -0.0138021+0.00785575j -0.0305918-0.00166232j -0.0116676-0.0139035j 0.00492753+0.0180712j 0.0127381-0.00411609j -0.00385124-0.0182313j 0.0189082-0.0097749j 0.0069813+0.0285821j -0.0170061+0.0449359j -0.0342256-0.0172762j 
0.0112482-0.00869852j -0.00558528-0.0120028j 0.0281803+0.00901501j -0.00842886+0.0367276j 0.0293037-0.027252j 0.0276686+0.0212256j -0.00658718+0.0101307j 0.00944933-0.00261241j 0.0128508-0.00491911j 0.0166012+0.0177735j 0.00994527-0.0119031j 0.00781261+0.0118912j -0.00842504+0.00334363j -0.0079095-0.0176251j -0.0136271+0.0131421j 0.0224382-0.00223027j -0.00649958+0.00879781j -0.0116732-0.00387479j 0.00588019+0.00272595j 0.0183885+0.0061979j -0.00809051+0.0306906j 0.0061174+0.00437751j 0.0027548+0.00547019j -0.012163+0.00452941j -0.00201724-0.00273127j 0.0149001+0.0133889j 0.00732521+0.0186321j -0.0270329-0.00330261j -0.00178765-0.00254535j 0.000773967-0.0112301j -0.00507246-0.00966163j 0.00379845+0.0104311j -0.0156463-0.00454065j -0.00314513-0.00428868j -0.00213034-0.00296985j -0.00905311-0.00805283j 0.00169232-0.0142134j -0.0088846+0.00498543j -0.00128165+0.0149696j -0.00294272-0.00394666j 0.000937247-0.0104112j -0.0014959+0.019914j 0.00535875-0.00180243j -0.0168619+0.0082287j -0.00110634-0.00543135j 0.00443033+0.0187481j -0.0114971-0.00445311j 0.00228556+0.00357269j 0.0143071+0.00188151j 0.00216212-0.00901723j -0.00403385-0.00320139j -0.0124271+0.00155568j 0.00390761-0.00439931j 0.0046027-0.00487477j -0.0151234+0.00477121j 0.0106695+0.00121544j -0.00279756-0.00211553j 0.00853985+0.00497203j 0.00105468-0.00234151j 0.00627095+0.00540602j -0.00109565+0.00146838j 0.000208877-0.0031152j 0.00411707+0.00156202j 0.00076101+0.000368155j 0.000925829-0.0052911j -0.00236668-0.0020319j -0.00981724-0.00727691j -0.00739534+0.00718777j -0.00353719+0.00133572j -0.00927904-0.00130742j 0.00192698-0.0148403j -0.00569922-0.0109642j 0.000771464+0.00311848j -7.91616e-05-0.0083072j -0.000909368+0.0041261j 0.00528722-0.00521336j 0.00201066-0.00484815j 0.00390662+0.00636915j 0.00466044+0.00431746j 0.00104575+0.00229764j -0.00381619+0.0005818j 0.00680617-0.0033762j -0.00855036+0.00719656j -0.0109921-0.00505176j -0.0028074+0.00271547j -0.00440341-0.0132007j 0.00889764+0.0180548j -0.0047316-0.000674464j 0.00118326-0.00100491j 0.00696164+0.00332379j 0.0039069-0.00738455j 0.00732596-0.00566763j -0.00558096+0.00284127j 0.00639392+0.00597893j 0.0118823-0.00467708j -0.00311839-0.00276168j -0.0147272+0.0069386j 0.0102148+0.00523951j -0.00760369+0.00359729j 0.00547603-0.00367083j -0.0121915+0.00724269j -0.00285709-0.00222904j 0.0070329+0.00897296j -0.00575744-0.000439071j -0.00182152-0.00906685j -0.0100914+0.00819756j -0.00150097+0.00313175j 0.0133953-0.000598278j 0.000764862+0.00283354j 0.00447007+0.00224427j -0.00334819+0.0146618j 0.00746124+0.0169685j 0.00623367-0.00505452j 0.000723761-0.0105574j -0.0139197+0.00136345j -0.00842539+0.000358002j 0.00469658+0.00799137j 0.0029823-0.0135747j -0.00223774-0.000472475j -0.00082742-0.00281822j -0.00523093-0.00171994j -0.00597063-0.0143546j -0.00441541+0.000411798j 0.00306592-0.00324343j 0.000753544-0.00127085j 0.00906828-0.00745126j 0.0136634-0.017558j 0.000966221-0.0155736j 0.008695+0.0167858j -0.00281169+0.00629863j 0.0129303-0.00265078j -0.00852727-0.0068404j 0.00909111-0.0121354j 0.00679315+0.0109076j 0.00736941+0.0243377j -0.00408083-0.010951j -0.00984623+0.00544884j -0.0180732+0.00515442j -0.0252865-0.0105022j -0.0191279+0.0142459j -0.00092121-0.000431573j 0.0183191+0.0156118j -0.000333534-0.0123446j -0.00464719+0.000852793j -0.00274992-0.0092269j 0.00124124+0.00844831j -0.0326847+0.00639433j -0.0171897-0.00402226j -0.00808864-0.00907155j -0.00290905-0.00569545j 0.0141415+0.0196771j -0.0459342-0.00424705j -0.00941466+0.0421886j 0.00428066-0.0168107j 0.0273842+0.0192834j 0.00794197+0.0213315j -0.0163407+0.0104054j 
0.00389004+0.0291328j 0.0269579-0.00270871j 0.00356642+0.0125636j -0.0227723+0.0072493j 0.00048677+0.0289088j -0.0179907-0.00216715j -0.00275041-0.0022526j 0.0172203-0.0259628j -0.0243578-0.0220692j 0.00583556-0.00252914j -0.0282856-0.00315838j 0.00432522+0.0124381j 0.0203573-0.0116117j -0.000500971+0.0189356j 0.00671812+0.00565598j 9.22691e-05-0.0153192j 0.0178758-0.0199816j -0.0201576+0.00263551j -0.0145664+0.00356267j 0.000522466-0.00839489j 0.0236295+0.00487786j 0.0127847+0.00233467j 0.0135101-0.0140432j 0.0120299-0.000707978j 0.0123936+0.0169766j 0.00955687-0.0153728j 0.0246013+0.00448955j 0.00136926+0.00610321j 0.00366353+0.026016j -0.00612222-0.00224045j 0.0180248-0.0070751j -0.00831296+0.00167406j 0.00852222+0.0106849j -0.00190294-0.00679741j 0.00839251-0.000166187j 0.00218883+0.00622503j 0.00273475+0.0128694j 0.00422182+0.000924529j 0.00452568-0.00563935j -3.38406e-05+0.0193808j 0.007657-0.00587881j 0.00837134-0.0189144j -0.00615657-0.00411334j 0.00536892+0.016582j 0.0026204+0.00595915j 0.00572074+0.0020055j 0.00308975-0.0145051j 0.000202556-0.00626323j 7.55975e-06+0.00565153j 0.000504409+0.00496565j 0.000734126+0.00449521j -0.000439747-0.0140745j 0.0118469-0.0107752j -0.00493068+0.00366788j -0.0120659-0.00100698j -9.59195e-05+0.00171763j 0.00927996+0.00243165j -0.00265122+0.003425j -0.00289592+0.0091615j -0.0100547+0.00205687j -0.0129852-0.0046499j -0.00397753+4.70376e-05j 0.00497265+0.00100701j 0.00277213+0.00429154j -0.00635493-0.00019122j -0.00799394-0.00906166j -0.000503411-0.00447855j 0.0139147-0.0120468j 0.00278123+0.00416141j 0.00607006-0.000126983j 0.00315889-0.00995508j 0.00845968+0.000298691j -0.00898223-0.00946393j 0.013042-0.00878159j -0.00359816-0.00858067j -0.00158439-0.00444982j 0.00313787+0.0101338j 0.00561685+0.00489703j 0.000756488-0.0037737j -0.00755842+0.00390597j -0.00144262-0.00489606j -0.016608-0.000119162j -0.00652603-0.00680431j 0.0102168+0.00627496j 0.0112092-0.00498693j -0.0012976-0.00224549j -0.0128625-0.00060783j -0.00076453+0.00315096j -0.00630435-0.00619727j -0.0151608-0.00812806j 0.00702837-7.59624e-05j -0.00431458+0.00795103j 0.000308647-0.00187437j -0.00471226-0.00117015j 0.00336977+0.00165611j 0.00722736+0.00287182j 0.00300921-0.00451712j -0.00809948+0.00250541j -0.00201157-0.0121308j -0.00566241+0.00776981j 0.00973406-0.00746287j 0.0165787+0.00476322j 0.0060216+0.00445486j 0.00494406-0.000224776j -0.000786829-0.00887396j -0.00509876-0.00802462j -0.00886032+0.00203023j -0.00238993+0.009871j -0.00306446+0.0041674j 0.000622722+0.010017j -0.0131974-0.000334254j -0.00941463+0.00132475j -0.00248141+0.00728944j -0.0168504+0.000843268j 0.00744797+0.0012j 0.00463043+0.00494138j -0.00890939+0.00262342j 0.00848649+0.00253912j 0.00425305-0.00551622j 0.00940287-0.000199081j 0.00409306+0.0159178j -0.00679574+0.015083j 0.00510048-0.00187605j 0.00135615+0.00176122j 0.00079882+0.0173955j 0.00928707+0.00971839j -0.000139478+0.00989127j -0.0117363-0.012729j -0.000817879-0.00897217j 0.00671524+0.00844574j -0.0102618-0.00963985j -0.000896693+0.00813254j -0.0157704+0.00152152j -0.0221955+0.00785458j 0.0150577-0.00689384j -0.00863323-0.00868234j 0.00383032+0.0245482j -0.00559743+0.0058784j -0.0020642-0.00071879j 0.00229389+0.00690477j -0.016747-0.00562539j 0.00839775-0.0266111j -0.00783639+0.00056737j 0.0141805-0.00935838j -0.0102564-0.00315518j -0.00531126-0.0218641j 0.0322602+0.0242314j -0.000437672+0.0360356j -0.0358632+0.0246372j 0.00439282+0.0257751j -0.00144694+0.00949602j 0.0247417-0.0161194j -0.0245094-0.0305585j 0.0139367-0.0258763j 0.0109368+0.00875389j -0.031353-0.00833728j 0.0061001-0.0299799j 
