-0.000825731-0.00980341j 0.0102966-0.000334466j 0.00204936-0.00420311j -0.00376944-0.00134089j -0.00616424+0.00155226j 0.00147019+0.00687641j -0.00258346+0.0080977j 0.000429534+0.00183389j -0.000144804-0.00317258j -0.00111527+0.000762311j 0.00484659-0.00409843j 0.0119659+0.00278484j 0.00153997+0.00529224j 0.00182229+0.000949207j 0.0031601+0.00338861j 0.00312753+0.00157649j 0.00381167-0.00338062j -0.000139789+0.00412967j -0.00170364+0.00340944j 8.04005e-05-0.000676244j 0.00109279-0.00467846j -0.0022156-0.0008488j -0.00126027-0.0039225j -0.00310929+0.00189326j -0.00198463-0.000482177j 0.0031622-0.00110692j -0.00309331-0.000629839j -0.00148835+4.37315e-05j 0.00721541-0.00139933j 0.00214344+0.00176838j 0.00128055+0.0001826j 0.00394421+0.00254052j -0.00183506-0.00275508j 0.00208305-0.00255598j 0.0007794+0.00216825j 1.68544e-05+0.00215753j 0.000448291-0.00274953j 0.000727772+0.00189315j 0.000404081+0.000155023j 0.000256072+0.000352197j -0.00149183-6.90846e-05j 0.000552331-0.00129743j -0.00056638+0.000169025j 0.000380322-0.000154017j 0.000221406-0.001497j 0.000805693-0.00153117j 0.000177079-0.00219218j 0.00166951-0.00175737j -7.20717e-05-0.00315411j -0.000844801+0.0031807j 0.00339099-0.0032041j -0.00328274+0.0037026j -0.00246656-0.00331937j -0.00186512+0.00134534j -0.00167118+0.000106865j -0.00323519-0.00229305j 0.00307385-0.000820316j -0.00380183+0.000535454j 0.000345698+0.00342276j -0.00067509+0.00257355j 0.00290702-0.00212584j 0.00109263+0.00158043j 0.00302915+0.00441017j 0.00178589-0.000993094j -0.00311262-0.00218503j 0.000938252-0.00110815j 0.000110394+0.00248781j -0.000489534-0.00142106j 0.000841512-0.0019959j 0.00233528-0.00163115j -0.000423961-0.00114906j 0.000671866+0.0030342j -8.10301e-05+0.00110241j 0.00084857+0.0023284j -0.000216362-0.00227299j -0.00233706+0.00272412j 0.000804768-0.000440748j 0.0020357-0.00244718j -0.00223699+0.00146224j 0.00208664-0.00158146j -0.000231866+0.00271481j -0.00169827-0.00390766j -0.00073463+0.00145559j -0.0041234-0.00466845j 0.0038126+0.00102697j -0.00196758-0.000949595j -0.00127518+0.0016773j 0.003259-0.00307459j 0.00198513-0.0032566j 0.00229575+0.000330853j -0.000968787-0.000908111j -0.00681183+0.00158552j 0.00248195-0.000100412j 0.00108935-0.000787285j 0.00189767+0.00027762j 0.000869068+4.31483e-05j -0.000944864-0.00345822j 0.00335959+0.00143934j -0.000360937+0.00226245j -0.000356312-0.000183861j 0.00243443-0.000383415j 0.0033778-0.0011481j 0.00496802+0.00341086j -0.000380986-0.0024351j 0.00107551+0.00169283j -0.000623273-0.000130357j -0.00131031-0.000740982j 0.000246035+0.00315198j -0.0011888+0.00128115j 0.000440548-0.00176141j -5.0833e-05+0.00135077j 0.00119512-0.00172454j 0.00260658+0.0015721j 0.000205992-0.000828559j 0.00133654+0.00138767j 0.00434841-0.00046204j -0.00125017+0.000103676j 0.00138818+0.00140324j 0.00176519-0.000877984j -0.00523891-0.000294086j 0.0018262+0.000844615j -0.00412895+0.000323097j 0.00118968-4.72189e-05j -0.00125005+0.00397509j -0.000353434-0.00186957j 0.00349417+0.000964493j -7.58453e-05-7.413e-05j -0.00183641+0.000895633j 0.00216162-0.00171803j -0.000743467+0.000743467j 0.000646594+0.00108189j 0.000370384-0.00137798j 0.00484059-0.000968693j -0.00302185+0.0025037j -0.000213292-0.00282592j 0.00220959-0.00617066j 0.000723864-0.00121339j -0.000813711+0.00158739j -0.000137487-0.0014996j 0.00050186-0.00155226j -0.000923022+0.00119265j 0.000287757-0.000983075j 0.00164816-0.00559684j -0.000426228-6.43655e-06j -5.92055e-05+0.00213038j -0.000429728-0.0010755j 0.000140718+0.000829174j 0.000114258+0.000642566j -0.00156791+0.0016887j 0.0013906+0.00600053j 6.03485e-05+0.000525161j 0.00178788+0.00126299j 0.000483538-0.000192739j -0.000526299-0.00055062j 0.000658526+9.33094e-05j 0.00171426+0.000457732j -0.000681432+0.00213356j -0.000840036-2.36388e-05j 0.00169912-0.000750038j -0.00254138+0.00142799j -0.000823718-0.000822019j 0.00104969+0.00155652j 0.00566894+0.0010751j -0.0022593-0.00275779j 0.00305572+0.00119421j -0.00581441-0.0043559j 0.00527816+0.00422723j -0.00168593+0.000551464j 6.85875e-05+0.000270948j 0.00347607-0.00335194j 0.00377705+0.00687755j -0.00517647-0.00254229j -0.00314887-0.00476674j 0.000842518-0.000703126j -0.00372241-0.00233494j -0.0018136+0.00182422j 0.00117368+0.00239803j 0.000620001+0.00347315j 0.00254694-0.000787439j 0.000194043+0.000279037j 0.000612184+0.001674j 0.00196637-0.00507405j 0.00304398-0.00540961j -0.00766976-0.00279436j -0.0118425+0.00387537j 0.00181178+0.012215j -0.00548756+0.00367895j -0.0108633+0.00785512j 0.00870515+0.0119347j 
0.0105153-0.0012179j 0.00129292+0.009995j 0.00103186+0.00646577j 0.00227251-0.0102604j 0.000465961-0.00373936j -0.00446742+0.000809797j -0.00276324-0.00167894j -0.00174572-0.000471432j -0.000115545+2.45151e-05j -0.00132876-0.000322118j 0.00716895+0.00145863j -0.00472959+0.000358659j 0.00255204+0.00431067j 0.00117184+0.00259734j 0.00282057+0.00127134j 0.00507238+0.000600995j -0.000461156+0.00384996j -0.00751486+0.00239966j -0.00290007-0.000290936j -0.0046622+0.00050891j 0.00155878-0.00203913j -0.00356032+0.00230654j 0.000162629-2.87924e-05j -0.00507527-0.00216731j -0.00166012-0.00197599j -0.00195495-0.0010295j -0.00155017-0.00109646j -0.00422824+0.00260562j 0.000722595+0.00100989j -0.00227781-0.00305068j 0.0057377-0.00759612j 0.000794968-0.00019614j -0.00674098-0.0044965j 0.00173975+0.00128029j 0.00360303+0.000785966j -0.000382388+0.00257765j 0.00340372+0.00241841j -0.0012074-0.00429642j 0.00216568+0.000741307j -0.000453234-0.00266495j -0.0015484-0.0027414j 0.000163476-0.00226916j -9.72084e-05+0.000867435j -0.000632179+5.93839e-05j -0.000401317-0.00242718j -0.000992471-0.00215645j -0.000343534-0.00107776j -0.000480207-0.000514174j -0.000115562-0.000414876j -0.0037966-0.000413282j -0.00471865+0.000325034j 0.000278337-0.00247736j 0.00238671-4.69437e-05j -0.00339478+0.00106542j 0.00109709+0.00185645j 0.00505019-0.00201174j -0.00111011+0.00396911j -0.000465354-0.00218247j 0.00272922-0.00381815j 0.000359527+0.00375048j -8.64852e-05-0.00530824j -0.00241863-0.00363533j 0.00247418-0.00595785j -0.00106256-0.000976439j 0.000783772+0.00149985j 0.00200962+0.000942514j 0.00168063-0.00058828j -0.00024717+0.00135878j -0.00311386-0.00181861j -0.000270591+0.000411872j 0.00112207+0.00223972j 0.00123633-0.000783453j -0.000898207-0.00092542j 0.00147049-0.00082263j 0.00146365+0.00177115j 0.00231443+0.001026j 0.0004871-0.000335448j -0.00186712-0.000526008j 0.00287357+0.00123608j -0.000350347-0.000914939j 0.000399851-0.000372437j -0.00332667-0.0028605j 0.00404455+0.00158282j -0.0038551-0.000936486j 0.00277908+0.00278591j 0.000619147+0.00333475j -0.00188975+0.00284968j 0.00191719+0.000507413j 0.00293181+0.00200923j 0.00151565-0.0033043j 0.00179981-0.000474413j 0.00401014+0.000628016j -0.00307336-0.000217824j -0.000260188+0.000962147j -0.00514962+0.00168773j -0.00224143-0.00487694j 0.00132107+0.0020837j 0.000261653+0.000385669j 0.000821879+0.000591688j -0.000898225+0.000284729j -0.00130952+0.00230956j -0.00150676+0.000367964j -0.00221042+0.000162615j -0.000606656+0.000621541j 0.000316715-0.000858676j -0.000819917-0.000543889j -0.000148869-0.000321095j -0.000585115-5.41605e-05j 0.00281494+0.00117767j -0.00129429+0.00109283j 0.000830479+0.00116829j -0.000950052-0.00267361j 0.000664137-0.00280669j -0.00260169+0.000658068j -5.42069e-05-0.00210873j 0.00158112+0.000514593j 0.00208729-0.000748068j -0.00306173+0.00234132j 0.00261666+0.000566112j -0.000360885-0.000373241j 0.000111611+0.000530049j -0.00140407+0.00404087j -0.000116374-0.00335161j 0.00106823-0.00048419j 0.0021763+0.00100679j -0.00512709-6.5592e-05j -0.00134935+0.00175366j -0.00147895+0.000282032j 0.00364785+0.00039671j 0.000192883+0.000265266j 5.01737e-05+0.00184796j -0.00419755+7.15255e-05j -5.93173e-05+0.000960337j -0.000187485-0.00106907j 0.0028329-0.000702801j -0.00108407+0.000839875j 0.00168284+0.000108617j -0.0010709-0.000153443j 0.00145409+0.00082667j 0.000150599-0.00192706j 0.00132178-0.00370225j 0.00123988+0.00281832j 0.00121594+0.000351757j 0.00226577-0.00323592j -0.000118004+0.00244094j -0.000623388-0.000468228j -0.00392763+0.00366336j 0.000211173-0.000742175j 0.00368869-0.00141095j -0.00207376+0.00295438j 0.00071785-0.000412554j 0.000412787-0.00361844j 0.00110933-0.000890646j 0.000280877-0.000367976j -0.000281361+0.0016924j -0.00135272-0.00256663j -0.00130118-0.00158349j -0.000280424-0.000353659j -0.00319167+0.00208397j 0.00186785+8.56171e-05j -6.68108e-05+0.000359002j -0.00346089+0.00267076j -0.00407287+0.00151913j -0.00187982-0.00194947j 0.00127419+0.00211256j -2.25287e-05+0.000890683j 0.00454279+0.00194726j -0.0079752-0.006131j 0.00148073+0.00377472j 0.000649865-0.00240066j -0.0019351+0.000507411j 0.000979876+0.00409335j 0.00319019+0.00221298j 0.00139712-1.99569e-05j 0.000505082+0.00073085j -0.00107389-0.00270738j -0.0018363-0.000338246j -0.00237523-0.000686818j 0.0015039+0.00134426j -0.00348716+0.000204383j -0.000758476-0.00187415j 0.0065301+0.00438582j 0.0101239+0.00445317j 0.00334628-0.0104883j 0.000775793-0.011091j -0.00925543+0.00455571j -0.00504063-0.00448151j -0.00791688-0.0122498j -0.0109081+0.00831988j 
0.00414447-0.00708896j 0.00489189+0.00231795j -5.33319e-05+0.00475845j 0.00407307-0.0057791j 0.00597897+0.00321442j 0.000723785+0.00161047j 0.000455795+0.00254975j -0.00125612-0.00225562j -0.00163568-0.0029402j -0.00136145-0.00167654j 0.00525299+0.00119597j -0.00212671-0.005695j -0.00156601+0.00259757j 0.00634896+0.00676295j 0.00029157-0.00378315j 0.000361962-0.00703268j -0.000519145+0.00342997j -0.00511444+0.00372319j 0.0104951-0.00264352j 0.00327179-0.00596906j -0.00495943-0.000649668j -0.00355638+0.00398982j 0.000866572-0.00143673j 0.00288218-0.00350378j -0.00149438-0.00496627j -0.000682722-0.00556351j 0.000698478-0.00207629j -0.0026958+0.00477733j -0.00285335+0.0008898j -0.00188767-0.00764952j 0.000545394-0.00319725j -0.000650323-0.00135606j 0.000287485+0.00481244j -0.00224848+0.00506194j 0.00432257-0.00086466j -0.00132689+0.0026795j 0.00426325+0.00276982j -0.00316433+0.00147015j -0.00639868-0.00728903j -0.00164626-0.0021337j -0.0075398-0.00586267j -0.000548934+0.00335828j -0.00310104+0.000691865j -0.00379446+0.00143437j 0.00227444-0.00075534j 0.000520687+0.0035444j 0.000855816+0.00268896j 0.000836234+0.00167349j 0.000918432+0.000632045j -0.00279876-0.000600883j -0.00371648-0.00260381j 0.00129697+0.00523098j 0.00129208-0.00168573j -0.00285607+0.000494613j 0.00219207-0.0016593j -0.00367221+0.00742758j -0.00562956+0.00265703j 0.00501154-0.00140204j -0.00538923+0.00137312j 0.00572901-0.000438513j -0.00274049-0.00424083j 0.00149372-0.000357077j 0.000384102+0.00275309j -0.000906983-0.0011843j -0.00254532-0.00250424j 0.00211662-0.00261437j 0.000424301-0.00213547j 0.00191443-0.000677181j -0.000753707+0.00135923j -0.0019731+0.00366252j -0.00320189-0.00282057j -0.000370149+0.00110297j -0.0014804-0.000107111j 0.000309941+0.00132787j -0.000623521-0.000369127j -0.00173173+0.000717943j 0.000650757-0.00514548j -0.00242975-0.000509185j -0.000665627-0.00190489j 0.00340371-0.00577894j -0.00218869+0.000224979j 0.00430019+0.00631581j 0.00557677+0.00356979j -0.00234452-0.000457878j -0.00138207-0.00030446j -1.05291e-05+0.00506887j -0.0046107+0.00238042j -0.00208216+0.00180877j 0.000302715+0.000515878j 0.00503681-0.0075023j -0.00118161+0.000336059j 0.000559944-0.00274171j -0.00654649+0.00107368j -0.00388726+0.00273422j 0.00698959+8.36937e-05j 0.00375429-0.000908895j -0.00175317-0.00213953j 0.00160332+0.00344185j 0.000597797+0.000204812j -0.0030324+0.000801186j 0.00101846+0.000400807j 0.00027258+0.000913527j -0.00255005-0.000516969j -0.00191706+0.00174394j -0.00123839-0.000636076j 0.00165835-0.00123493j 0.000485081-0.00130984j 0.000402926-0.00333769j 0.000308554-0.000836282j 2.71093e-06+0.00063133j 0.00117073+0.00145859j -0.000388997-0.0002679j -0.000367246+0.0046086j -0.00698381+2.68534e-05j -0.00282042+0.00390645j 0.0075483+0.00282356j 0.00471652+0.00166863j -0.00395704-0.00343341j 0.005318-0.00329571j 0.00153988+0.00363616j -0.00331937-0.00265377j 0.00269257+0.00148414j -0.00452261-0.00136398j -0.00382465+0.00095145j 0.000927902+0.0130514j 0.000331919-0.00430766j -0.0033596-0.00397224j 0.00128466+0.00125079j 0.00355356-0.00105872j 0.00163581-0.00123084j 0.000521335+0.000925336j 0.000562016+0.000295167j -0.00448453+0.0036249j 0.00267395-0.00274296j -0.00357369+0.00103775j 0.00338564-0.000346361j -0.00276391-0.0014964j -0.00480144+0.00176893j -0.00286006-0.00180071j 0.00373579+0.00017329j 0.00290291-0.00127807j -0.00295599+0.000361014j -0.00272654-0.000886272j -0.00287848+0.00140643j -0.00171243+0.000255476j 0.00186617-3.92884e-05j 0.00199331-0.00107868j -0.00407012-0.000652847j -0.00218388-0.00246604j 0.00172963+0.000268222j -0.00253228+2.60239e-05j 0.00181666-0.00277843j -0.00156855-0.00083196j 0.000282484-0.00177014j -0.00191368+0.000240774j 0.00387773+0.00218123j 0.00186702-0.00430426j 0.00412487+0.00173801j -0.00202186-0.00336738j 0.000416428-0.000218763j 0.00614236+0.00169599j -0.00163354-0.00534357j 0.00748382+0.00759606j 0.0061353+0.00105169j 0.000154362+0.00126244j -0.00482914+0.000788767j 0.00305214-0.00128198j 0.00200823-0.0016625j -0.000397243+0.00531193j 0.00310222-0.00178602j -0.00298113+0.00211335j 0.00090171-0.000597299j 0.00110171-0.0025967j 0.00151032+0.000364167j 0.00286346-0.000397323j -0.000307124+0.00510486j -0.00141141-0.00218724j -0.00209802+0.00297291j -0.00144811+0.00268236j 0.00371041+0.00189043j -0.00147052+0.00218565j 0.000905898+0.0030159j -0.00043837+0.001859j 0.000282399+0.0128033j 0.00572788-0.00292291j 0.00288665+0.00464132j -0.00810181+0.000522806j 0.00366066-0.0010157j -0.00060051-0.0041187j 
-0.00930817-0.00610103j 0.00386042-0.00586462j 0.0021806-0.00406666j 5.23818e-07-0.00623133j 0.00474545-0.00356812j 0.00533765-0.00314419j 0.000677922-0.00243076j -0.00246986-0.00303658j -0.00446234-0.00012937j -0.00232915+0.00163167j 0.00433886+0.00196873j 0.00196397+0.0010245j -0.00706025+0.00270187j 0.0101594+0.000117172j -0.00108422-0.00359636j -0.00494884-0.00709771j 0.002334+2.67353e-05j -0.000285891-0.00246285j 0.00556905-0.00131784j 0.00185636-0.00464408j 2.86162e-05-0.00028296j 0.00103723-0.00161362j 0.000327323-0.00371425j 0.00305211-0.001982j -0.00249409+0.000135149j 0.00312447-0.00011485j 0.000810038-0.00146911j -0.000214045+0.00227482j 0.00144946+0.00298154j -0.00104605-0.0019469j -0.00138315+0.00192426j 0.00163342+0.000445634j 0.00453955-0.00120347j -0.000182056-0.00215624j 0.000146956+0.00332634j 0.000781398-0.00223849j -0.00268812-0.00747805j 0.00225495+0.0024909j 8.76608e-06+0.0043385j -0.000298138+0.00245347j -0.00458189+0.00188994j 0.000365169+0.000569925j -0.00107012-0.000507517j -0.000982667-0.000617649j 0.00104078+0.00092784j 0.000341948+0.0012847j -0.00114853+0.00081646j 0.000154751-0.000137335j -3.24533e-05+1.01503e-05j 0.000293602-0.000417611j 0.000389235-0.000143276j 6.53855e-05+0.00492308j 0.000664116-0.00426468j -0.00348531-0.00299538j -0.00119919+0.000665839j -0.00192555-0.000671244j 0.00233187-0.0062303j -0.00155044-0.00149888j 0.00517827-0.00247718j -0.00265008+0.0041897j 0.00745923+0.00282619j 0.00454108-0.00307453j -0.000829439+0.00126346j 0.00297739-0.000957122j -0.00100444-0.00520791j 0.000432261-0.00043961j -0.00254957+0.00104275j 0.00199071+0.00173611j 0.00462825-0.00184975j 7.27127e-05-0.0046836j -0.00246494+0.000626356j -0.00173111+0.00123679j -0.00019261+0.00116193j -0.00266979+0.000897631j -0.00442582-0.00230115j -0.0044168+0.000784537j 0.00217524-0.00161018j 0.00134881-0.00216758j -0.00365646+0.00216382j -0.00131129-0.000524171j 0.00396473+0.00081218j -0.00232223+0.00257716j 0.00180118-0.00185599j -0.00134748-0.00406367j -0.00190042+0.00506876j 0.00161781-0.00040642j 0.00124808-0.000114932j 0.00242393-0.00289807j 0.00450056-0.00255939j 0.00113868-0.0027665j -0.00245818+0.00181064j -0.00246845+0.000391006j 0.00358167-0.00160339j 0.00686296-0.00127823j -0.00120722-0.000555972j -0.00356842-0.00495369j 0.000874201-0.00309409j 0.00162893+0.00383277j 0.000336413+0.000416555j -0.00111942+0.000785929j 0.0026038+0.00380478j 0.00308135-0.00135557j 0.00493043+0.001788j -0.00413434-0.000516775j -0.00126854+0.0015366j 0.00260234-0.00260622j -0.00124613+0.00126247j -0.00187137-0.00101502j 0.00710465+0.00139626j -0.00101523-0.000250142j -0.000134573+0.000138929j 0.00138742+0.0024939j -0.00376804-0.00479459j -0.00371732-0.00244782j 0.00425524+0.00422513j 0.00252947+0.00367357j -0.00130145-0.00348192j 0.00258529+0.00316227j -0.00176913-0.000961284j 0.00157992-0.00141113j 0.000667787+0.000199614j 0.000114891+0.00153771j 0.00226505+0.0104075j 0.00427136-0.00427642j 0.00161839-0.00406941j -0.00225217+0.00366577j -0.00271293+0.00239821j -0.0013343+0.00515162j 0.00468956-0.00351562j -0.0019308-0.0015148j -0.00103908+0.00190564j -0.00278578+0.0010941j -9.41912e-05+0.0011664j -0.00182292+0.00145376j 0.00190349-0.00025906j -0.0035175-0.00276215j -0.0013416+0.00393475j -0.00615767+0.00182188j 0.00199534+0.00275049j 0.00315508-0.00338466j -0.00209242-0.00347482j -0.00124531+0.00125197j -0.000219315-0.0013314j 0.00291797-0.00100174j -0.00107697+0.00443207j 0.000709083-0.00139963j 0.000124748+0.00171398j 0.00399812-3.65224e-06j -0.00284806-0.000198137j -0.00140577+0.000520287j 0.000781446+0.000388418j -0.000263046-0.00320044j 0.0010907+0.00274701j -0.000936922+0.000535916j 0.00628897+0.00223501j 0.00510313-0.00130338j -0.000592679-0.00166255j -0.00185213+0.0023612j 0.0019846+0.000964649j -0.000978116-0.000244611j -0.00103121-0.00208192j 0.00596361+0.00319401j 0.00308456-0.00664942j -0.00200882-0.00411143j -0.000175153+0.0062807j -0.00104963+0.00270753j -0.00337301+0.00334543j -0.00377617-0.00185324j 0.0101822+0.00160368j -0.00299699-0.00293817j 0.00212256+0.00344259j 0.00293368+0.00179875j 9.34233e-05+0.000398944j 0.00110737-0.000493583j -0.000452093-0.00101775j 0.00709954+0.000361351j -0.00210255+0.00175807j 0.00129892+0.00226758j 0.00538683+0.00061546j 0.00154158-0.00185802j 0.00209234-0.00039273j 0.00842348-0.00216516j 0.00169494-0.00941035j 0.0089593-0.00116733j -0.00490439-0.00912054j 0.00382521-0.00435549j 0.00313541+0.0108853j -0.0041567-0.00246394j -0.00352139+0.00366702j 
-0.00552314-0.000115204j -0.000582166-0.00184716j -9.606e-05+0.00151296j -0.00460148+0.00423606j 0.000888438-0.00424267j 0.00526689+0.00362039j -0.00623429-0.000999845j -0.00222287+0.000695047j -0.000811163+0.00352494j -0.000416103+0.00152683j -0.00134486+0.00093748j 0.00693244+0.00214585j 0.00248656-0.00185807j -0.00446864-0.00615472j -0.000877922+0.00256106j 0.00024821+0.0022799j 0.00589315-0.00869633j 0.00208616-0.0064622j -0.00721898+0.00477748j 0.00243104+0.00926065j 0.00291555-7.36757e-05j -0.000754876-0.00352579j -0.00265294-0.0126167j 0.00256606-0.00665355j 0.00270494+0.000579671j 0.00503201-0.00101925j -0.000548077-0.00501625j -0.00193077+0.00218158j 0.000717243-0.000697788j 0.00291888-0.0061584j 0.00450201-0.00727566j 0.00158073+0.00187864j -0.00206773+0.0010994j -0.000268076-0.00424154j -0.000234474+0.0123225j 0.00460776-0.00402845j -0.0071146-0.00649963j 0.00887825-0.00188141j 0.00521942+0.00517409j -0.00279731+0.00426641j -0.00857112-0.00165118j -0.000871902+1.91424e-05j -0.00380845-0.00107267j 0.00170393-0.00202631j 0.000647608+0.000646107j -0.000771606+0.00119292j 0.000295076-9.58349e-05j 6.32885e-05-0.000149339j 0.00310884-0.00111928j -0.00729226-0.00373161j -0.00853183+0.00161543j -0.00181892-0.00244139j 0.00289931-0.00201839j -0.00152141-0.00240205j -0.00139274+0.00255362j -0.00438167+0.00162086j 0.0115889+0.00409551j 0.00504876+7.81682e-06j 0.00510972-0.00043628j -0.00259151+0.00282452j 0.000866351-0.00354339j 4.13415e-05+0.000292061j -0.0064727-0.00266505j -0.0005935-0.000242137j 0.000100142+0.00180539j 0.000887712-0.00310947j -0.00141154-0.00282245j 0.00489684-0.00328712j 0.00411161-0.00270836j -0.00453686+0.00593931j -0.000714129+0.00279887j 0.00399087-0.00611537j 0.00257285-0.00307501j -0.00139239-0.00492271j -0.00153714+0.000520874j -0.00243737-0.0028338j -0.00410362-0.008592j -0.00497626-0.00148859j 0.00390821-0.00306975j -0.0042627-0.00430602j 0.00628374+0.00632169j 0.00429691+0.0118953j 0.00662178-0.00186606j -0.00729371-0.00233713j 0.00336639+0.00459074j 0.00191009+0.00852546j -0.00478815+0.00215596j -0.000100178+0.00631829j -0.00139076+0.000378089j 0.00308252-0.0115785j -0.00159046-0.00192762j 0.00842784-0.00461378j -0.0116667+0.00392108j 0.0010092+0.000142033j 0.00726207-0.00283756j 1.95726e-05-0.00436912j -0.00184458+0.0012012j -0.00362695+0.00592006j -0.00403484-0.00143471j -0.000448803+0.00341074j -0.000646289+0.00229996j 0.000932955+0.00213456j -0.00182511+0.000601067j 0.000381099+0.00205703j 0.00240256-0.00127767j -0.000552767-0.00619471j 0.00170003-0.00208659j -0.00269101-0.000945509j 0.00689811-0.00210975j -0.000468766+0.00085724j -0.00495596-0.00171187j -0.00108343-0.00115685j -0.00554508+0.00246321j -0.0110597+0.00318372j -0.00396429+0.00471549j 0.00903488-0.00311827j 0.00769269-0.00197347j -0.00515192-0.000232613j 0.00544526+0.000913451j 0.00725212+0.00120436j -0.00624644-0.00153788j 0.00807973+0.00615301j -0.00136168-0.000504526j -0.00306621-0.00254639j 0.00491986+0.0140682j -0.00417879-0.00363437j -0.00451047-0.000604087j 0.00186882+0.00113251j 0.00190457-0.00662093j -0.000168711+0.000924145j 0.000184898+0.00281199j -0.000467689+0.00654404j -0.00101887+0.00500562j 3.06248e-05-0.00387302j -0.000542111+0.00295408j 0.000587397+0.00406184j -0.00243172-0.00133106j -0.00379131+0.00275024j -0.0024035+1.1882e-05j 0.00143937-0.00134858j -0.00292109-0.00344961j -1.64637e-05+0.00495589j -0.00527751+0.00307534j -0.00147054-0.00104943j 0.000775467+0.00218326j 0.00122156-0.0012963j 0.00236876+0.0031442j 0.000485319-0.00177744j -0.00351919-0.00231053j 0.00423285-0.00118358j 8.63298e-05+0.000468108j -0.00443751-0.00338427j 0.00210413+0.000969804j -9.84248e-05-0.0018726j 0.000852167+0.000833963j 0.00185677-0.0033725j -0.000365047-0.00350276j 0.00607792+0.000372865j -0.00460814+0.000649786j 0.00110446-0.00287197j 0.00606296+0.000121073j -0.00305097-0.00315669j 0.000348788+0.00346063j 0.0008221+0.000368903j 0.00355471+0.00628307j 0.00146887+0.00539491j 0.00441828-0.0043297j -0.00201016+0.00197j 0.0037409+0.000506116j -0.00169224-0.000833387j -0.00283141+0.000143032j 0.00526422+0.00122386j 0.00405029+0.000491069j 0.00105337-0.00103217j 0.00305266+0.00130651j -0.000566761-0.00123661j -0.00113792-0.000490167j -0.00131834+0.00107744j -0.00162359-0.00149467j -0.0013358-7.45021e-05j -0.00197793-4.41859e-05j 0.00323198-0.00124052j 0.0010331+0.000476753j 0.00456726+0.0016876j 0.00163922-0.00705107j -0.000183069+0.0028823j -0.00119923-0.000644062j -0.00127104-0.00392689j -0.00331813+0.000392452j 
