-0.00533185-0.0016514j -0.00752501-0.0103583j 0.00867506-0.00917024j 0.00177038+0.000219976j 0.00664193-0.00362847j 0.0106077+0.00498578j -0.00576498+0.00430716j -0.00117234-0.00334185j -0.00131288+0.00166267j 0.000603054-0.00445421j -0.000396812-0.00217954j -0.00736592-0.00266156j -0.000859037+0.000850386j -0.00150313-0.00326564j -0.00121262+0.000390652j -0.000515003-0.0012367j -0.000120308-0.00103653j -0.00088369+0.00181392j 0.00649067+0.0049915j 0.0046137-0.00718549j 0.00212967-0.00280065j -0.00113568-0.00156509j -0.000847409-0.000486603j 0.00228619-0.00257436j -0.000191751+0.00328284j -0.001145-0.00190667j 0.00281223+0.00303795j 0.000368078+0.000861213j 0.000334399-0.000123355j -0.000192697-6.68919e-05j -0.00194782+0.0049629j 0.00359908-0.00822586j 0.00518641+0.00147249j 0.00565852-0.00364246j 0.00178799+0.00333908j -0.00146081-0.00408715j -0.00390059+0.00160319j -0.00315319+0.000645047j -0.00412587-0.00505521j 0.00102529+0.00039646j -0.00345051+0.00142954j -0.00182446+0.00481026j -0.00363875-0.00268413j -0.00257856-0.00193164j -0.000594805-0.000259606j 0.00121246-0.00251314j 0.00287475-0.000197094j -0.00452677+0.00119641j 0.00612898-0.00162868j 0.00335218+0.00628161j 0.000880893-0.00664975j 0.000135478+0.00393699j 0.00147507-0.000366852j -0.000907953+0.00516333j -0.001605-0.00113809j 0.0069983-0.00482747j -0.00121646-0.000191359j -0.00468457-0.00175533j -0.000231272-0.0015681j 0.0011164+0.00314556j 0.005793-0.00182499j 0.000198955+0.000186494j 0.00434367-0.00251321j -0.0007008+0.00193467j 0.00209062+0.000226679j -0.00673852-0.00184936j 0.00221005+0.00485101j 0.000214674+0.000549645j -0.00564285-0.000105982j 0.00114773+0.00190983j -0.000276068-0.0012988j 0.00122226-0.000525898j 0.000960307+0.00110476j 0.00158896+0.000670443j -0.00346718-0.00128082j -0.00120858-0.00157581j -0.000846311+0.000360672j 0.000497804+0.00270392j -0.0048541-0.00565382j -0.00216886-0.00389084j -0.00157908+0.000150902j 0.00309823+0.000140124j -0.000343713+0.00017074j 0.000988176-0.00167219j 0.00599334-0.00509023j -0.00615576-0.00130472j -0.000426061-0.00078983j 0.000936304-0.00284114j -0.00367058+0.00656378j 0.00209301-0.00834039j 0.0028398-0.00186277j -0.00175339-0.000542072j 0.000708214+2.69722e-05j 0.000128347-0.00448737j 1.38697e-05-0.0014277j -0.00223363+0.00030592j -0.00101541-0.000829425j 0.000155716+0.00015415j -0.00125777-0.00158562j -0.0013615-0.000198809j -0.00428609+0.000667588j 0.0030661+0.00254631j 0.00231834+0.000233625j 0.00206319+0.000153991j 0.00154166-3.55201e-05j 0.000340878+0.0011172j 0.000379491-0.00275852j -0.0020328-0.00196424j 0.00199048-0.000955203j -0.000953068-0.0014706j 0.00110144-0.00104511j -0.00493261-0.00256003j 0.00161153-0.000177502j 0.00293942+0.000896518j 0.00201101+0.00117014j -0.00570766-0.00743906j 0.00961742+0.00419853j 0.00433748+0.00240863j 0.00101906-0.00314472j -0.000931588-0.0066272j 0.0011588+0.00767395j -0.00269624-0.00101438j 0.00155041-0.00066489j -0.00868705+0.00542806j 0.00926242+0.000717187j 0.000440404-0.00217053j 0.00401072+0.000633191j 0.00169259-0.00936565j 0.00776451-0.00819321j -0.00846059-0.00956439j 
0.00478708-0.0114123j 0.009022+0.000314296j 0.00919386+0.00775677j -0.000529877+0.00121652j -0.00352732+0.000542719j 0.00141331+0.00770336j -0.00489255+0.00320021j 0.000130365-0.00236368j -0.00222711-0.000496167j -0.00602875+0.00109059j -0.00283266-0.00136717j 0.00142863-0.00747371j -0.00440947-0.0026903j -0.00156848+0.000733957j -0.00294238-0.00139247j -0.00500447+0.00336181j 0.00525472-0.00325913j -0.00223024-0.00183798j 0.000157704-0.0024859j 0.0072402-0.00148513j -0.000765158+0.00846705j -0.00896775+0.000293951j -0.00462181+0.000258516j -0.00191612-0.00486689j -0.000757245-0.000572274j 0.00594013+0.00211682j -0.00567863-0.00103573j -0.00112231-0.00319646j 0.00163057+0.000603836j 0.00113855+0.000245324j -0.000965871+0.0100302j 0.00187437+0.00149254j -0.000687822+0.000394837j -0.00365779+0.00608118j 0.000442713-0.00573255j 0.00460801+0.00369228j -0.00125862+0.000969857j 0.00324233-0.00266347j -0.00368892+0.00213641j -0.000100133-0.00120505j 0.00439798+0.00330394j 0.000842421-0.00216079j -0.00296111+0.00122338j -0.00175149-0.000119163j 0.00114576+0.00026591j 0.000833257-0.000291288j -0.00756256-0.00512046j -0.00518363-0.00312841j 0.000922857+0.0034015j 0.000274303+0.000116879j -0.00437715-0.0012614j -0.000735707-0.00294067j 0.000610615-0.00104268j 0.00248353+0.00330477j 0.00229918-0.00244296j 0.00192765-0.00131982j 0.00192684-0.00132162j 0.00525005+0.000218194j -0.000147211+0.00424101j 0.000784069-0.000476068j -0.00150444-0.000513045j 0.00171815-0.00107063j -8.2608e-05-0.000179088j -0.000252133-0.000879272j -0.000333781+0.0035517j 0.000654231+0.000218318j -0.00036885+0.000191121j 0.00131149-2.2707e-05j 0.00392203+0.000151903j -0.000938244-0.000839167j -0.00068741-0.000554232j -0.000685411+0.000171369j -2.67687e-05-0.000986854j 0.00174287+0.0012314j -0.0011509+0.00260859j -0.000492648+0.00291754j -0.000638731+0.00284193j 0.00276997-0.000873246j 0.00106413+0.000217293j -7.56181e-05-0.000734333j 6.52299e-05-0.000953776j -0.00260614+0.000144074j -0.00259738+0.00275102j 0.00142848+0.000100143j 0.00455021-0.00614546j 0.00123949-0.00819118j 0.000994148-0.00102865j 0.00230305-0.00153043j 0.0014021-0.00149484j 0.000440413+0.00472483j -0.000473399+0.000961174j -0.00177823-0.00118772j -0.00208282-0.00174428j -0.00408422-0.00246464j 0.000943788+0.000674865j -0.000447973-0.000140206j 0.00165373+0.00181445j 0.000224268+0.00114401j 0.00117156-8.26191e-05j 0.00345335+0.000336698j -0.000554709-0.00078592j 0.00218689+0.000200825j -0.00173976+0.00172744j -0.000605557-0.000280964j 0.0063677-0.00111089j -0.00227797-0.000834607j -0.00170236+0.00123248j -0.00109035-0.000647958j 3.62426e-05-0.000889009j 0.00646416-0.00056926j -0.00239721+0.0019768j -0.000206776-0.00180036j -0.00255754-0.00123138j 0.00614492+0.00550959j -0.00994523-0.00173546j 0.00286582-0.00127323j -0.00170205-0.0022907j 8.26827e-06-0.00220816j 0.00172143-0.00401787j 0.00504907+0.00224904j -0.0111453+0.00138976j -0.000118661-0.00031839j -0.00151263+0.00304003j -0.00367404-0.0103467j -0.00256579+0.0110259j 0.00145105-0.00237551j 0.00340494+0.00667007j 0.00706697-0.000518726j 0.00797188+0.0095413j 0.00759634-0.00849121j 
-0.00502394+0.00559475j -0.00324575+0.00173084j -0.00549446-0.00105877j 0.000554319+0.00234568j 0.00270712+0.00689795j -0.00230115-0.00203967j 0.00355237-0.00687701j -0.00131692+0.000371302j 0.000763667-2.29386e-05j -0.000186226-0.00466161j 0.00514668-0.00668702j -0.00211359+0.00820083j 0.000968876+0.00741169j 0.00442579-0.00915854j -0.000338849+0.00661186j 0.00388708-0.00691831j 0.00158644-0.000913367j -0.00271869+0.00678698j -0.00064293+0.00737343j 0.00213801+0.00064793j 0.00114306-0.0026928j 0.0060905+0.00168712j -0.00379347-0.00141342j 0.0029352+0.00142358j 0.00429415+0.0105534j -0.00195965+0.00470834j 0.0182429+0.00739388j 0.00136231+0.00233747j -0.00193193-0.00129571j -0.00182433-7.27369e-05j -0.000795211-0.00289675j 0.00467765-0.0053227j 0.00593273+0.00124911j -0.0029692+0.00305287j 0.0045267+0.00561274j 4.13087e-05+0.00728799j -0.0111414+0.0091768j -0.00363566-0.00426755j -0.00124655-0.00442453j 0.00383186+0.00471855j -0.00482552-0.000188257j -0.00392579+0.00297357j 0.00370338+0.000847406j -0.00152827-0.000992661j -0.00217092+0.000841829j -0.000895697-0.00714529j 0.00567192+0.000256009j -0.00330255+0.000537263j 0.00601028+0.00129892j 0.0015384+0.000390637j 0.0065478-0.0100607j -0.00183045+0.00075563j -0.00119687+0.00221409j 0.00656927-0.000431348j -0.00125886-0.00229275j 0.00355031-0.00214048j -0.000763105-0.003176j 0.00889364-0.00380946j 0.00362495+0.00104178j 0.00148933+0.0030533j 0.00558813-0.00458176j 0.00242519+0.0004132j 0.00193799+0.00184425j -0.00168859+0.000411328j 0.00298708+0.00239404j -0.00635454-0.00108724j 0.0036422+0.00324764j -0.00156166-0.000262714j -0.00718598+0.00228224j -0.00314311-0.00129895j -0.00331888-0.000498074j 0.00348429+0.000741512j -0.00558884-0.00285556j 0.00412903+0.00160168j -0.00267685+0.00402508j 0.00198016+0.00261654j 0.00317093+0.00249783j 0.00179039-0.00143534j -0.00547223-0.00951132j -0.00323804-0.00893985j -0.00103383-0.00497502j -0.00567063+0.00834672j -0.00159889-0.00194029j 0.00145759-0.00343065j 0.000349869-0.00390131j 0.00263356-0.000177104j 0.00643236+0.00107663j 0.00607301-0.00255656j 0.0042281-0.00155651j -0.00196104-0.000161233j -0.000273632-0.00113854j 0.00331898+0.0038913j -0.00227466+0.0006625j -0.00177138-0.00197519j 0.00135615-0.00132174j -0.00296784-0.000805235j 0.00172927+0.00305592j -0.000540471+0.00270106j 0.00135843+0.00191933j 0.00253681-0.00179654j -0.00300339+0.000677142j 0.00279393+0.00134622j 0.00396977+0.00111801j -0.000551631+0.0017376j 0.00615331+0.00015852j -0.00293482-0.00313047j -0.000301144+0.000263581j 0.00205168+0.00145403j -0.0048469-0.00208948j -0.00210548+0.00014883j 0.004783+0.00381058j -0.00486827-0.00537451j 0.000991267-0.00357364j 0.00540129-0.00121645j -0.00139197-0.00189014j -0.000850006+0.00360041j -0.00232894-0.0053372j -0.00160663+0.00189832j -0.00401901-0.00193965j 0.00667338-0.00497234j -0.00383915-0.000390333j 0.00151683+0.00135001j -0.00181559+0.00351643j 0.000979607-0.00417006j 0.000157018+0.0054629j 0.00218716-0.00611524j -0.00446765-0.00588007j -0.00231888+0.0015615j 0.00362618+0.00366099j 0.00331982-0.00249618j 
0.000641075-0.00913002j -0.0088132-0.00341784j 0.00218806-0.000241557j -0.00122386+0.00154333j -0.00416738-0.0015645j -0.00154556-0.00427906j 0.00271129+0.00168821j 0.00265402+0.000717422j -0.00244306-0.00018051j 0.00983709+0.000841591j 0.00226585+0.0116626j -0.000258422-0.00941659j 0.000299074-0.00704471j -0.000106197+0.0108788j -0.00378259-0.0077266j -0.0016841+0.00775264j -0.00457891+0.00213875j 0.000988986-0.0116642j -0.00155362-0.0047528j -0.00313486+0.00294059j -0.00255299+0.00203686j -0.00616389-0.000348472j 0.00994976-0.00604472j -0.000397714+0.00380853j -0.00148553-0.0044775j 0.00312482-0.00734654j -0.0196679+0.000719982j -0.00120752-0.00167484j 0.00183879-0.000136461j 0.00234521-0.0024697j -0.000960044-0.00215115j -0.00399014+0.00157902j -0.00922409-0.000870977j 0.00347727-0.00501032j 0.0106787+0.00680237j -0.000695507-0.000146979j 0.00517889+0.0109516j -0.000469921+0.000563849j -0.00724865-0.00344878j 0.00161121+0.00366741j -0.00361865-0.000144719j -0.00416759+0.00494455j -0.00157819-0.00416325j -0.00223062-0.00118128j 0.0008042+0.000639876j 0.00200945-0.00658759j 0.00450499-0.0024405j -0.00248218+0.00335169j 0.00194747+0.000459934j -0.00213408+0.00190727j 0.00934333-0.00691211j 0.00225581+0.00385145j -0.00248425+0.000256173j 0.000958529+0.000471667j -0.00311122+8.34307e-07j 0.00183185-0.00335613j -0.000699918-0.000260587j 0.0022261-0.00406737j 0.00360657-1.45016e-05j 0.00390766+0.00411104j 0.00569706-0.00678323j 0.000717386+0.00135465j 0.00420655-0.000858026j 5.43302e-05+0.00322754j 0.00162565-0.00163495j -0.00910675+0.00157769j 0.00452997+0.00637209j -0.000315492-0.00108813j -0.00633006+0.00200158j -0.0018042+0.0016283j -0.00226443+0.00098348j -1.51628e-05+0.000160206j -0.0027092-0.000456368j 0.00355123-0.00016573j -0.000928709+0.00415526j -0.00144863+0.00240348j 3.53153e-05+0.000535351j 0.00141195+0.000542803j -0.00515855-0.0101107j -0.00672975-0.00300841j -0.00134435-0.000352399j -0.000766013+0.00300837j -0.00137812-0.00382963j 0.00641559-0.00191204j 0.00297073-0.00249912j -9.09093e-05+0.000397904j 7.58723e-05+0.00157189j 0.000394105-0.000788829j 0.00206576+8.16806e-05j -0.00314933-0.00372169j 0.000516228-0.00201158j -0.00066139+0.00494554j -0.00109712+0.000251352j 0.00147427-0.00284771j 0.00175302-0.00343286j -0.00159575+0.00157563j 0.00164877+0.00181891j 0.00175183+0.00235986j 0.00111142+0.00024442j -0.000124526+0.000760006j -0.0054436+0.0011205j 0.00350122-0.000453997j 0.00318112-0.00243009j 0.00026671-0.000460808j 0.000567675+0.000375426j -0.00152716+0.000530356j 0.00401982+0.000297602j -0.00239245-0.00121688j 0.0020439-0.00439029j -0.00388388+0.000634951j 0.00266516+0.00199198j -0.00228704+0.000829027j 0.000130788-0.00324089j 0.000298507+0.00261241j -0.000887706-0.00142774j -0.00358867-0.00235766j 0.00354774+0.00047068j -0.00245123+0.00269717j -0.00350969-0.00323935j 0.00695398+0.00144841j 0.00409805+0.00156928j 0.000592417+0.000512361j -0.00282254-0.00125369j 0.000701463+0.00165602j -0.000451117+0.00220671j 0.00145921-0.000918016j 0.000551777-0.00913537j -0.00199234-0.00109472j -0.000145679+0.000378624j 0.00119039+0.000471487j 
-0.00294103-0.0114461j -0.00458609-0.00389889j -0.00163929-0.000522567j -9.06109e-05+0.000629417j 0.00207606+0.00193069j 0.000624796-0.00144878j -0.00407376+0.00455852j 0.00652976-0.00154038j -0.00268497+0.000447787j 0.00733773+0.00028434j -0.00567567-0.00333064j -0.00563124-0.00213235j -0.00235477-0.00106479j -0.00428912-0.000209137j 0.0047206+0.00414051j -0.00383397-0.00123921j 0.0019649+0.0017281j -6.43939e-05+0.00433358j 0.00386715+0.00104145j 0.000642635-0.00135334j -0.0015956-0.000295269j 7.80793e-06-0.0060729j -0.000317113+0.000337138j 0.00319475-0.00594115j -0.0110381+0.0149391j -0.00121273-0.000993027j 0.00461643-0.00764624j -0.000649496+0.00249807j 0.00163091-0.000333167j -0.0006003+0.00107892j -0.000356988+0.000941649j 0.000604848+0.00169354j 0.00350596+0.00531416j 0.00138102+0.00393189j -0.00262096-0.00452994j -0.00450186-0.00537779j -0.00750377-0.00843067j 0.00686117+0.00234172j 0.00614854+0.00485657j -0.000331935-0.00573234j 0.00151412+0.00392552j -0.0049929-0.00935031j 0.00173147+0.00159187j -0.00545085-0.00496111j -0.00139644-0.00369556j -0.0086004+0.00113855j -0.00318509+0.000372492j 0.00392389+0.000260288j -0.00417742-0.000187356j 0.00139813-0.00170845j -0.00986444+0.00336671j 4.30602e-05-0.00280013j 0.000841761+0.000835524j -0.000747334+0.00111997j 0.00330722+0.00660835j -0.00159435+0.00328949j 0.000370565-0.00161397j -0.00249113+0.00312298j -0.00276382+0.00566468j -0.00259599+0.00193901j -0.00164641+0.00378255j 0.00238269-0.00174152j -0.00177562+0.00179291j -0.000704549+0.00375465j -0.0044305+0.00204411j 0.00539332+0.00130549j -0.000281944+0.00664368j 0.00158759-0.00307581j 0.00803231-0.00484379j 0.000670171+0.00501958j 0.00266912+0.00119334j 0.00179627+0.00117567j -0.00218308-0.0020922j -0.00104097+0.00214257j 0.00276644-0.000949724j -6.24811e-05+6.00825e-05j 0.000151165+0.00278516j 0.00162053-0.00164178j 0.00311391+0.00605776j 0.00450906+0.00338565j 0.00171355+0.00256546j 0.00343327-0.0031443j 0.00670137-0.00324963j 0.00997857-0.00447999j 0.00244326+0.000520543j -0.00231054-0.000122708j -0.0024038+0.00308061j 0.00459541+0.0036646j 0.000131145-0.00358551j -0.0016263+0.00628448j 0.000942712+0.00131941j -0.00374261+0.000191406j -0.0055001-9.22525e-05j 0.00265599+0.000300609j 0.00415026+0.000852812j -0.00112764-0.000282615j -0.00292025-0.00078225j -0.000639356-0.00105914j 0.0039064+0.00185844j 0.00303829+0.000676382j -0.00636789+0.000587149j 0.000719891+0.000591797j -0.00587086+7.5696e-05j -0.00186972-0.000172482j -0.00436961+0.00118647j 0.000749816-0.000459426j -0.000664614+6.35225e-05j -0.00050323+0.00347792j 0.000578839-0.0013227j 0.0004615+0.00159812j -0.00023904-0.000583186j 0.0047447-0.00178177j -0.00296563-0.00885678j 0.00266254+0.00474626j 0.000145087+0.00604008j 0.00144148+0.000516477j -0.00283299+0.00275535j -0.00124139+7.84055e-05j -0.0063086-0.00631549j 0.00751511+0.00282618j 0.00153968+0.00159915j 0.00159675+0.000358135j -0.00191093+0.000276549j 0.00281697-0.00131207j -0.0036349+0.00336187j 0.0021777+0.00240528j -0.000453697-0.00645311j -0.00275518+0.00156111j -0.00137727+0.002677j 0.00328227+0.0035148j 
0.00625449-0.0112962j 0.0116527+0.00455615j 0.00108622-0.00448019j -0.00181119-5.20845e-05j -0.00754713-0.0029149j -0.00523963-0.000493767j 0.0062082+0.00414011j -0.000916061+0.00332976j -0.000551421-0.00233668j -0.00228972+0.00317875j -0.00649179-0.00728488j -0.00164654+0.00970543j 0.00686049-8.31621e-05j -0.00185672-0.01352j -0.00577726+0.00911794j -0.00121521-0.00291171j -0.00223236-0.00373121j -0.00563273-0.000653251j -0.00964215+0.000236089j -0.00600887+0.00633739j -0.000847072-0.00573491j 0.00820523+0.00475259j -0.00450338+0.007008j -0.000947864-0.00166632j 0.00233329-0.00457034j -0.00771452+0.000592317j 0.00990912+0.00227943j 0.00422013-0.000111273j -0.000467689-0.000335801j -0.00111237-0.000754191j -0.00256995-0.00054236j 0.00190994-0.00503509j 0.00705263+0.00168587j 0.0020897-0.00564547j -0.00298968+0.00517757j 0.00122332-0.00384787j -0.00395793-0.00256921j -0.00528922-0.000216632j 0.0013683-0.00455697j -0.0015308+0.000453199j -0.00230455+0.00360409j 0.00262267+0.000905483j -0.00158962-0.000514308j 0.00234683+0.000378081j 0.000658153-8.88783e-05j 0.00716037+0.00288651j 0.00316042+0.00359053j -1.28202e-05-0.00138648j -0.00170369-0.00160724j 0.0016775+0.00246718j 3.26722e-05+0.00310359j -0.00297816+0.00101853j 0.000749653-0.000351316j -0.00226648+0.00330475j 0.000920439-0.000671462j 0.00237535-0.00279301j -0.000986285-0.000797684j -0.00404045-0.000284607j 0.0012054+0.00573742j -0.00168476+0.00438012j 0.00343949+0.000810012j 0.00096671+0.0015385j 0.00258852+0.00157741j -0.00122976+0.000680128j -0.000354802-0.000606411j -0.0027525-0.00700205j -0.00111005+0.00136414j 0.00320129+0.000403963j 0.00159897-0.00300905j 0.00322785-0.00227922j 6.44962e-05-0.0012388j 0.000775194-0.000285749j -0.00143634+0.00224812j 0.00198613-0.00192396j -0.00774506-0.000949837j -0.00314403-0.000995942j -0.00118021-0.000907631j -0.00181854+0.00283471j 0.00110486-0.00243762j 0.00461207+0.00396228j -0.000174738+0.00497005j 0.000885502-0.0039605j -0.00163118+0.002618j 0.00286411-0.000182902j 0.00444203-0.000347875j -0.00122569-0.00247096j -0.00403204+0.00222049j -0.00557585+0.00441213j -0.000828873+0.000875334j 0.000539576-0.00148177j 0.000815049+0.000925306j -0.00593431-0.000300334j -0.00162995+0.000174951j 0.00170684-0.00290542j 0.0053667-0.00133297j -0.00189915-0.00119458j -0.00180775+0.000906281j 0.00154138+0.00058921j -0.00150169+0.0010089j -0.0033667+0.00125673j 0.00159703+0.000386953j -0.00171911+0.00254182j -0.00250875-0.000273621j 0.00188688+0.00126085j -0.000570554+0.00117125j -0.00074097-0.00583392j 0.00232596-0.00268961j -0.00543843-0.00160666j 0.00399881+0.00201501j 0.00113066+0.00201632j -0.00115105+0.000534219j 0.00474027+0.00253666j 0.0022427+0.00171999j 0.000487419+0.0045172j 7.50409e-05+0.000459908j -0.000554228-0.00406327j 0.00227525+0.00179886j 0.000283967+0.00057382j 0.00245605-0.00235034j 0.00171341+0.00575908j 0.000426963+0.00307897j -0.00080684-0.000795748j -0.000438374-0.00222038j -0.00019614+0.00250214j -0.00241479-0.00215332j 0.00082+0.00338465j 0.002932-0.000970531j -3.03606e-05-0.00231045j -0.00198424+0.000412906j -0.00188+0.00209131j 
0.00491777-0.00612477j 0.00914817+0.00434372j -0.0157409+0.00108481j 0.00174759-0.00138215j 0.0108304+0.00432007j 0.00363641+0.00149816j 0.00419404-0.00138672j 0.00189429+0.00355481j 0.00135696-0.000943242j 0.00132881+0.00290454j 1.10589e-05-0.00125639j 5.21244e-05+0.000145836j 0.003976-0.00751289j -0.00114689-0.00457425j -0.00941342+0.000258775j 0.00332292+0.00135456j -0.0016913+0.000163868j -0.00658942-0.00461475j 0.0042255+0.00206929j 0.0032094-0.00535161j -0.00405899+0.0101671j -0.000533522+0.00511991j -0.00141266+0.00152006j -0.00454437+0.000587523j -0.000507539+0.00111861j 0.00381907-0.00244289j 0.000539665+0.00124892j -0.00126049-0.00148021j -0.000651-0.000253856j 0.00137735+0.000704781j 0.00154333-0.00199212j -0.0027558+0.00562533j -0.000344573-0.000830666j -0.000794902-0.00210154j 0.00358052-0.000475982j 0.00845466+0.00564444j 0.00405127+0.00596873j 0.00230541+0.00126458j -0.00185523+0.00212166j 0.00160652+0.00211849j 0.00232541-0.000276184j -0.00183992-0.00206735j 0.000908045+7.81554e-05j -0.00336207-0.00154418j -0.00114048-0.00052554j -0.00143813-0.0060947j -0.00205082-0.000190493j 0.00107915+0.000792655j -0.000590767+0.00132916j -0.00308115-0.00392287j 0.00476513-0.00178177j 0.00114557-0.00245755j -0.00138943+0.00261589j 0.00354507-0.00207968j 0.00330533+0.00417244j -0.00616597-0.00178516j 0.00088393+0.000179014j -0.000478716-0.0058351j 0.00519833+0.00603339j 0.00275044+0.006429j 0.000372423-0.00335811j -0.00141291+0.00393892j -0.00338652+0.0014755j -0.000143925+0.00508688j 0.000483535+0.00264203j -0.00213253+0.000344524j 0.000889302+0.000191096j 0.000296844+4.16304e-05j 0.00248901-0.000821208j -0.00244336+0.0066597j -0.00136026+1.58242e-06j 0.00162091-0.0022167j -0.00660985+0.00770862j 0.00409889-0.000948445j -0.0044111+0.00357994j 0.000707875+0.00658229j 0.000524303+0.00387659j -0.00369842+0.000558934j -0.00156272-0.00217547j -0.0036405+0.00289529j -0.00549678+0.00231308j -7.37421e-06+0.00135711j -0.0043949+0.000797152j 0.0125391-0.0048856j -0.00349987+0.00444883j -0.00388582+0.00680057j 0.00358751-0.000885958j 0.0036966-0.00101822j 0.00156932+0.000761361j -0.00345046-0.00210263j 0.000406159+0.00016799j 0.000492997-0.000355009j -0.00394444+0.000420223j 0.00301832+0.00167445j 0.0078145-0.00377009j -0.00203128+0.00222827j -0.00244191-0.000277574j 0.00639575+0.000692966j 0.00102227-7.32531e-05j 0.00163697-0.000837209j 0.000590932+0.000732984j 0.00218446+0.000313432j -0.00217461-0.00250867j -0.00721411+0.00148798j -0.00393005-0.00228688j -0.00684717-0.00390295j 0.00280584-0.000372962j -0.0020632-0.00272191j -0.00116035+0.00389541j -0.00344429+0.000654435j 0.00699029+0.00556353j 0.00274584+0.00684716j -0.00114075-0.00871699j -0.00521511-0.00192515j 0.005473+0.00713211j -0.000248022+0.00448387j -0.00282275-0.00054975j 0.00399447+0.00892954j -0.00240458-0.00272239j -0.00426529-0.000651814j 0.00518259-0.00160654j 0.000558732+0.000571075j 0.00302781+0.00168778j 0.00192757+0.0030049j 0.00359711-0.00542524j -0.00231604+0.000155996j -0.00122099-0.00207318j -0.00219394-0.00029401j -0.00177797-0.00683722j -0.00345364+0.00215887j 
0.00199124+0.00757999j 0.011062+0.0022079j -0.00517645+0.00011938j -6.4058e-05-0.00103915j -0.00159919-0.000376663j -0.00453235+0.000671129j 0.0032388-0.00263439j -0.00010564+0.00220179j 0.00195278+0.00382182j 0.000981709+0.003646j 0.00124364+0.00206463j 0.00261012+0.000414153j -2.93609e-05+0.00145355j 0.00668939+0.00738163j 0.00400992-0.00476905j 0.00677797-0.000667872j -0.00824969+0.00843333j 0.00280551-0.00304841j 0.0114199+0.00736543j 0.00252466-0.00791177j -0.00107937+0.0017326j 0.000910557+0.000771164j -0.000588405+0.00519138j -0.00368375+0.00372009j -0.0043567-0.00485336j -0.00185995-0.00166828j -0.00395987+8.84183e-05j -0.00193475+0.00122499j -0.00251882+0.00246906j -0.000844347+0.00502098j -0.0071542+0.00823793j 0.00225822-0.00831741j -0.00341048+0.00202151j -0.00201312+0.00167063j -0.0050039-0.0119911j -0.000970921+0.00340014j 0.00628561-0.00804894j 0.0022717+0.00248967j 0.000378354-4.09527e-05j -0.00283747-0.000509845j 0.00322066-0.00847893j 0.00322061+0.000835513j -0.00528508-0.00371396j 0.00212292+0.000637137j -0.00282705+0.00121853j 0.0014263+0.0001314j -0.00162878-0.00119022j -0.00597867-0.00260044j 0.00955972+0.00323013j 0.001785-0.000607521j -0.00335751-0.00269622j -0.00131099-0.000934778j 0.00445524-0.00153033j 0.00050957+0.000320549j 0.00443586+0.000498609j 0.00152103+0.00145612j 0.000397316-0.000410153j -3.67713e-05+0.00471262j -0.00538011+0.000318826j 0.00097252-0.00445834j -0.00681982+0.00576223j -0.00188809-0.00165957j -0.00681221+0.00229467j -0.000867302+0.00175369j -0.000507885+0.00473623j 0.0096473+0.00754025j -0.00612702-0.00088692j -0.00371004-0.00260547j -0.00558571-0.000243878j -0.00208764+0.00545924j -0.00172938+0.00111452j -0.00168168-0.000946827j 0.0018191+0.00129923j -0.0027121+0.00349171j 0.000401122-0.0027959j -0.00169267+0.000460293j -0.00121319-0.00270721j 0.00438177-0.0021405j 0.0018015+0.0019547j -0.00126616-0.00452916j 0.00187321-0.00590954j -0.00179938+0.00953378j 0.0019932-0.0116744j 0.00194844+0.00112519j 0.00317263+0.00444811j 0.00223028+0.00883206j 0.00738538+0.00195529j 0.009098-0.00534226j -0.00179318+0.00922859j -0.00393618-0.0112682j 0.00300357+7.15789e-05j 0.000595746-0.00355834j -0.000860727+0.00166203j 0.00139027-0.00217522j -0.000997056+0.00185924j 0.00208491-0.00188053j -0.0045452-0.00152715j -0.00545108-0.00134016j 0.00255684-0.00146j 0.00171086-0.0018435j -0.00891401-0.00363918j 0.00282637+0.0017152j 0.0100607-0.000396056j 0.000186545-0.00103069j 0.00370992+0.00265852j -0.00256468+0.00115973j 0.00294103+0.00236026j 0.0089399+0.00134097j -0.00196798+0.000996099j -0.00602459+0.00182886j 0.00777223+0.000904452j -0.0124552-0.0043915j 0.00467399-0.00990049j -0.00452843-0.00414234j 0.0100579-0.00971338j -0.00237652+0.00211194j 0.00606741+0.000144021j 0.00262115+0.00236599j -0.00161325-0.00161437j -0.00575807-0.00654365j 0.00630229-0.000764288j -0.00015834+0.00220211j 0.00365251-0.00112196j 0.0033348+0.00372867j 0.00238433-0.00660005j -9.95784e-05-0.00622909j -0.00112939-0.00504232j -0.00463232+0.000367963j -0.000271413-0.00932682j -0.00501777+0.00315062j 
