0.00185557-0.00153941j 0.00652665-0.00107379j -0.00345696-0.00186833j 0.00117034+0.00791438j -0.00478413-0.00812174j -0.00908526+0.000945648j -0.00446814+0.0020692j 0.00369926+0.00180589j 0.00176259-0.00211323j 0.000394835-0.00083112j -0.00151794+0.0047474j 0.00438109-0.00845152j 0.0034383-0.00448379j -0.00586945+0.00219938j 0.00037324-0.00217267j 0.000944983-0.00230426j -0.000307071+0.00603043j -0.00018499+0.00344696j -0.00048372-0.00818142j -0.000659756-0.00219842j -0.00294109+0.00274663j 0.0032073-0.000611027j -0.00136513-0.000614037j -0.00264767+0.00293383j 0.0035953+0.00390511j 0.00208489+0.000265976j -0.000618892+0.000754863j 0.000559607-0.0010112j -0.00122515+0.00181906j 0.000843035-0.00253045j 0.000490355-0.00151971j -0.000119847-0.00216121j 0.00270064-0.00294193j 0.000553911+0.000143926j -0.00117149-0.00283082j -0.000310409+0.00407591j -0.000497589-0.00381531j 0.00416179+0.00050827j -0.00242819-0.000412103j -0.00162306-0.00182006j 0.00194963-0.0034749j -0.000689623+0.00361925j 0.000738811-0.00201111j -0.00156856+0.00537278j -0.00246751+0.00344169j -0.00236707-0.00101328j 0.00142259+0.00181258j 0.00120196+0.000168217j 0.000430098+0.00122048j 0.000145162+0.00145157j -0.00209143-0.000498778j 0.0023749+0.00133306j 0.000821898+0.00173481j 0.00245988+0.00509952j -0.00261707-0.00342459j -0.00392879-0.00208645j 0.00118058+0.00137223j 0.00328918-0.00166628j -0.00695844+0.00222254j 0.000848937-0.000470465j 0.00195034-0.00322159j -0.00328945+0.0028332j 0.000430831+0.0049171j -0.00658094-0.000232307j -0.00136165-0.00178849j -0.00550004-0.000739555j -0.00111411-0.00344197j 0.00258656-0.000986175j -0.00024968-0.000515488j 4.76265e-06-0.000921756j 0.00198615-0.00376951j 0.00119335+0.000923899j -0.00394201-0.00632563j -0.00173273-0.000464634j -0.00230676+0.000773104j -0.00219258-0.000962843j -0.00149744-0.00133261j -0.00419674-0.000852852j -0.000468751-0.0044473j 0.000544493-0.0031544j 0.00102811-0.000654419j 0.00172248+0.00390487j -0.00348511+0.0018618j -0.00244947+0.0041041j 0.00288977-0.00148715j -0.000997114-0.00321386j 0.00314304+0.000713866j 0.00322267-0.00435218j -0.00375738+0.00152103j 0.00232162-0.00349733j 0.000145582+0.000128333j -0.001281+0.0102108j -0.00578311-0.0028467j -0.000447558+0.00152016j -7.50134e-05-0.000835006j -0.00229977+0.000358054j 0.00251794-0.00319306j 0.00370924-0.00102404j 0.0052835-0.000226855j 0.00225632-0.000542614j 0.00341865-0.000430624j -0.0005194+0.0010478j 0.00306946-0.00145463j -0.000127444-0.000379883j -0.000855034-4.07707e-05j -0.00315168+0.00170097j 0.00442194-0.00265644j -0.000318843-0.00100978j 0.000673687+0.00183545j -0.00125972+0.00147011j -0.000857402+8.9262e-05j 0.000127354-0.000341867j 0.00449464+0.000613671j -0.0017756-0.000293551j -0.000390389+0.000847844j 0.00708088-0.00131207j -1.97202e-06+0.00056282j -0.00273172+0.004057j -0.00202573+0.00259796j -0.00404157+0.000273068j 0.00258833+0.00905984j -0.00184141+0.00801201j -0.00790359-0.00338063j 0.00996806+0.00293945j -0.00840796+0.00963282j 0.00667095+0.00191549j 0.000854995-0.000146216j 0.00716014+0.00501806j -0.00552457-0.00277605j 0.00700661+0.00621215j 0.00195444+0.00224492j 0.00152755-0.000492912j -0.00119849+0.00039355j 0.00461239-0.0102867j 0.0162646-0.00908156j 0.00979819+0.0178305j 
0.00170808-3.8095e-06j 0.00657285+0.00545644j 0.000489353-0.00188581j -0.00701649-4.97234e-05j 0.00195919-0.00191806j 0.00368722-0.0124917j -0.00421973-0.00776502j 0.0064517+0.00385279j 0.000897064-0.00524291j 0.000360868-0.00115939j -0.00282709+0.00701205j 0.00422814-0.0032558j 0.00313294+0.00192722j 0.00375956-0.0029314j -0.00112905-0.00272579j -0.00298932-0.0055138j 0.00326696+0.00295364j -0.000488707+0.00140578j 0.00871431-0.00466976j -0.000358518-0.00307264j -0.00105829-0.00400957j 0.000139797+0.000719122j -0.000105338-0.000776791j -0.000563209-0.00225891j -0.00397903+0.000563805j -0.00271418-0.00768796j 0.000575768+0.00258058j -0.000657652+0.00122496j 0.00117584-0.0029214j -0.000860868+0.001745j -0.000903985+0.00299753j -0.0018976+0.00470917j -0.000834421+0.00725779j 0.000424941+0.000357493j 0.00194702-0.00483616j -0.00598639+0.00608915j -0.00570989+0.00336023j -0.000545804-0.00165255j 0.00397009-0.000522119j 0.00320383+0.00292458j -0.00182096+0.00229238j -0.00463124-0.00432256j -0.000827078-0.000660835j 0.000964159-0.0021242j -0.00352821-0.00532608j -0.00152507+0.00207793j 0.00134587+0.000568992j 0.000179345-0.000339962j 0.000577939-0.00318367j 0.00112209-0.00268578j 0.00103689+0.000866534j -0.000689428-0.00326896j 0.00326798-0.00114127j 0.00247838+0.00177649j 0.000284214+0.00534556j -0.000760125+0.00212583j 0.000234402-0.0025324j -0.000751776-0.00848448j -0.00452813-6.78135e-05j -0.00113914-0.00260053j -0.00333712-0.00385925j -0.00148525-0.00139284j 0.000240853+0.0055393j 0.000406071-0.00112978j -0.0020068+0.00188091j 0.00269804+0.0015917j 0.00166567-0.00506441j 0.00406591-0.00130817j -0.00347719+0.000204866j -0.000537923+0.000119593j 0.00111403-0.00120933j -0.00179845+0.00337472j -0.00110981+2.13104e-05j -0.00325824-7.41306e-05j -0.00037477+0.00147513j 0.000172455+0.00125996j 0.000202902-0.000836359j 0.00100439+0.00186657j -0.00131769+0.00111117j -0.00216219-0.000405938j -0.000890064-0.000617436j 0.00330754+0.00113921j 0.00240641-0.00214942j 0.00434558-0.00177584j -0.00214309-0.00217753j -0.00066904+0.00343805j 0.00111303-0.000996433j 7.32339e-05+0.000633169j -0.00111056-0.00150259j -0.000914601+0.00443248j 0.00761459-0.00185503j -0.00720605-0.000595403j 0.00339134+0.00370695j 0.00394994-0.00375643j -0.00741581-0.00226051j 0.000309406-0.00571895j 0.00657724-0.00522409j 0.000465448-0.0022943j -0.000671678+0.00128912j 0.00106937-0.00058162j -0.00155715-0.000818629j -0.001049+0.000421738j -0.000452321-0.00264848j -0.000967212-0.00169589j 0.00236184+1.15712e-05j -0.00143802+0.00032171j -0.00228585-0.00421631j 0.00309445-0.000787845j 0.00122636+0.00115439j -0.000689598+0.0017247j -0.0030223-0.000319431j -0.00142378+0.000206718j 0.000190983-9.10928e-05j 0.00224992+0.000212051j 0.00398556+0.000881877j 0.00561699-0.000111595j -0.00103395+1.46626e-06j 0.00378663+0.00583455j -0.00100937+0.00101446j 3.95516e-05+0.00120188j 0.00676593+0.00065674j 0.00773897-0.00170777j -0.00153946-0.00110978j -0.0037413+0.00561108j -0.0013819-0.0101645j -0.001676+0.00322504j -0.000538992+0.00122169j -0.00490066+0.000111317j 0.00302122-0.00258618j -0.00404305+0.000774308j -0.000281467-0.000254756j -0.000948351+0.00858507j 0.0010234+0.00596287j 0.0132198+0.00235613j 0.00862373+0.018308j -0.0145497+0.0125481j 
0.00282179-0.00277658j -0.000410684-0.00214416j -0.00287213-0.00466702j 0.000661802+0.0144578j -0.00938509-0.0105852j 0.00398626+0.00421153j 0.000874344+0.00153694j -0.00141162-0.00381451j -0.00238845+0.00256441j 0.000729382+9.31531e-06j -0.00304332+0.00616317j -0.000120718+0.00501378j -0.00546249+0.00531317j -0.00696099+0.00158743j -0.0017415+3.87315e-05j 0.000986354+0.000186127j 0.00507287+0.00650401j -5.56726e-05+0.00411942j 0.00327787-0.00237801j -0.0017855+0.000341743j 0.00431042+0.00588312j 0.000802175+0.00168114j 0.00201573+0.00192681j -0.00328886+0.00159966j 0.000826296+0.000965177j 0.00335536-0.000152273j 0.00111225+0.00443509j 0.00206584+0.00177058j -0.00128912-0.000565798j 0.00288615-0.00105276j -0.0012014+0.000748933j -0.000438491-0.00382411j 0.00250146+0.000941613j 0.00494341-0.00731756j 0.000185426+0.0026433j -0.00508901+0.00434435j 0.000686579-0.00417005j 0.00269631-0.00392099j -0.00122573+0.00141452j -0.000138649-0.00829685j 0.00549738+0.000870763j 0.00712512-0.000271316j 0.00483849-0.00396226j 0.00731497+0.000214586j 0.000914835-0.00452857j -0.00224901+0.00227001j 0.00349351+0.00313819j 0.00578264-0.00335061j -0.00227088-0.000724385j -0.00337054+0.00262946j -0.00654019-0.00127661j 1.61911e-05+0.00180648j 0.0114567+0.00259737j 0.00245625+0.00606979j 0.00305969-6.05404e-05j -0.00390479-0.00699084j -0.00862104+0.00574261j 0.00652345-0.00730706j -0.0103304+0.00857488j -0.00118417-0.00122611j -0.00291306-0.0004996j 0.00194182+0.00110447j -0.00143377+0.000223059j 0.00228363+0.000815624j 0.000210703-0.00424667j 0.00304099-0.0013946j 0.000584474+0.00250021j 0.00405396+0.00233078j 0.00127109+0.0023462j 0.00429852+0.000789286j -0.00278784+0.00327143j 0.000131282+0.00245703j 0.00196356+0.0039723j -0.00368048+0.00462499j -0.00399341-0.00132519j -0.00431897+0.00205667j 0.0021553+0.000722467j 0.00293059-0.00214202j -0.000451724-0.000775856j -0.00158002-0.00590403j 0.000283165-0.00497887j 0.00543294+0.0160984j 0.00111959-0.00195606j -0.00799398+0.0017j -0.00820337-0.00431076j 0.00682519+0.0108065j -0.00273172-0.000254181j -0.000174965+0.00791203j -0.00920932+0.00253924j 0.000948942-0.00355424j 0.00444995-0.00514676j 0.0086965+0.00161554j 0.00380003-0.0010114j 0.00956066-0.00661703j -0.000712165-0.00496223j -0.00429878-0.00177774j 0.00142534-0.0057115j -6.61132e-05-0.000561188j -0.00477072+0.00467785j 0.00305054+0.000473281j -9.67633e-05+0.00122186j -0.000206357+0.00335633j 0.00272643-0.00394773j -0.00150615-0.00163973j 1.73419e-05-0.00383384j -0.00582561-0.000584232j 0.00711445+0.000557824j 0.00282407+0.000902842j -0.000745411-0.00325464j -0.000620025+0.00558751j -0.00192167+0.00233373j 0.00210854+0.00391281j -0.000598297-0.00039008j -0.000700475+0.000512299j 0.00350313+0.000198334j 0.00257368+0.00317087j -0.00186795+0.00370502j 0.000351916+0.00744791j -0.00264645+0.0063004j 0.00315626+0.00460291j 0.000963789-0.00386071j 0.0118935+0.00434906j 0.00530848+0.00730613j -0.0010576-0.00367632j -0.012418-0.00772222j 0.00391384+0.0033196j -0.000374246+0.00173622j -0.00777849+0.00215029j 0.0015366-0.00416054j -0.00427149+0.0081601j -0.00320016+0.00491029j -0.00316294+0.00210594j 0.0072419-0.0144096j -0.00871912-0.00531967j 0.000338276+0.00364974j -0.00562411-0.00577979j 
-0.000864454-0.00165695j -0.00440898-0.00117649j -0.00519886-0.000566116j 0.0113382+0.00142716j -0.00232103-0.00510119j -0.00189881+0.00447253j 0.000618515-0.000674411j -0.00574823+0.00935555j -0.00189273+0.00620458j 0.000425789+0.00162304j 0.0037445-0.00356629j -0.00315619-0.000277301j 0.00194371+0.00279743j 0.00135871+0.00209101j 0.00301092+0.004046j 0.00613108+0.00434852j -0.00518464-0.00164573j -0.00242829+0.00147564j 0.00302082-0.00554963j 0.000713581+0.00387774j 0.00433057-0.000971302j 0.0054328-0.00718752j -0.00133279-0.00500124j -0.00150899-2.5214e-05j 0.00425335-0.00266588j -0.000425661-0.00169697j 0.00224465+0.000129331j 0.0026457+0.00182151j -0.00356085+0.000555093j 0.00209499-0.00108293j 0.00181631-0.00310672j 0.00106251+0.00353494j 0.00246029-0.00167748j 0.000189476-0.00497888j 0.00194484-0.00763449j 0.00474229+0.00153065j -0.00311526+0.00662348j -0.000647545+0.0034557j 8.5347e-05+0.00537018j -0.00662429-0.00212138j 0.00327486+0.00187652j 0.00513164-0.00596836j -0.000805167+0.00210449j -0.00374269-0.00720584j 0.000605302+2.50066e-05j -0.00254581-0.00129721j -0.000370283-0.00106052j 0.000719516+0.00194412j 0.000546223+0.00116824j 0.000108798+0.00396539j -0.0055742-0.00044007j 0.00509512+0.00154688j -0.00332283+0.00151285j -0.00155108-0.00160233j 0.00219948+0.00088542j -0.00190061-0.000985857j 0.000507783+0.00547062j 0.00290635+0.00035236j -4.75415e-05-0.00058588j -0.00649392-0.00485831j -0.00257116-0.00175879j 0.00454453+0.00422111j 0.00425453-0.002131j 0.00487947+0.00315174j 0.00493239-0.00292893j -0.00356022-0.00886808j 0.00396795+0.00397635j 0.00386445-0.000350539j 0.000857038+0.000709945j 0.0019905+0.00150379j -0.000795431-0.0102656j 0.00658786-0.0078084j 0.000745716-0.00686364j 0.00311181+0.000115021j 0.00401629-0.00192112j 0.00368497-0.00478564j -0.00181637+0.000952156j -0.000512503+0.00379121j 0.00552628-0.00495221j 0.000752815-0.00294355j 0.00208425-0.000383391j -0.000905714+0.000761402j 0.00369348+0.00927697j -0.00373521+0.000131217j 0.00269146+0.00317507j 0.00288192-0.00424617j 0.000115426-0.00106826j -0.00296891+0.0113821j -0.00749073+0.0102498j 0.000793385+0.0029565j -0.0034766-0.000473083j -0.00301969-0.00282896j -0.00153658+0.00178341j -0.0172671+0.00545693j -0.0017665+0.00482541j 0.003192-0.00445603j -0.0028501+0.000622842j -0.000409455+0.00101418j 0.00990687+0.00056674j -0.00023042+0.0010297j 0.00119613+0.00165808j -0.00123323+0.00143917j 0.00115219+0.00134765j 0.0012841+0.000409226j -0.00160657-0.00127755j -0.000949139+0.000851235j 0.00196394+0.0017555j -0.004012+0.000266021j 0.00223483-0.00318809j 0.000472476+0.000756069j 0.00158351+0.00202891j 0.00278796-0.00120655j 0.00584614+0.00543176j -0.00650571-0.0020115j -0.0123292-0.00513091j -0.00284854-0.000695924j 0.00453516-0.00356795j 0.00120176-0.00662343j -5.08545e-05-0.000890648j 0.00352812-0.00437233j 0.00406467+0.000375869j 0.00397721-0.00699835j 0.00722883+0.00237202j -0.00292547-0.00196153j 0.00632223+0.014866j 0.001525-0.00514641j -0.000717546-0.00148416j 0.00640028+0.00360725j -0.00282065+0.00150389j 0.0070636+0.00300934j 0.00528892+0.00131854j 0.00357432+0.00583307j -0.00554259-0.000567953j -0.00206899+0.00527437j 0.00355226-0.00144994j -0.002677+0.0061221j 
0.000796823-0.00126411j 0.00320364+0.00117582j -0.00247878+0.00286644j 0.00678478-0.00814683j 0.00762293+0.00863455j -0.0110827+0.00413455j 0.000628758+0.0133458j -0.00381097+0.0122334j -0.0045465+0.00152418j -0.000544535-0.00227838j -0.00520736+0.00669511j -0.00701641+0.00136292j 0.00389775-0.00471213j -0.00684299-0.000603381j 0.00642132+0.00240917j 0.010073+0.0098536j 0.00455888+0.000313075j 0.00318736+0.00111443j 9.18578e-05+0.00317132j -0.0054012+5.52829e-06j -0.00417157-0.000469851j 0.00310646+0.000574575j -0.00900715-0.00460752j 0.00337828+0.00998879j -0.00136298-0.00882722j -0.0010848+0.00592441j -0.0055622-0.00402172j 0.00342718-0.00448181j -0.00842104+0.00691897j -0.00199589+0.00843929j 0.00425723-0.00219131j -0.00303688+0.00110699j -0.00432617+0.0057719j -0.0129418+0.010417j 0.00105208+0.00157227j -0.00340524+0.00262203j 0.00025877+0.00356626j -0.00133451-0.00695227j -0.00686888+0.000817813j -8.46848e-05-0.00658177j 0.0021465-9.6622e-05j -0.00285105+0.00998897j -0.00539539-0.00658426j 0.00132611+0.0003367j 0.00208717-0.00457015j -0.0135029-0.000711996j 0.00777224+0.00234555j 0.00450521-0.00209576j -0.00389644+0.0027783j -0.00117511+0.00910802j -0.000598324-0.000850447j -0.00471963+0.000800951j -0.000393694-0.00795307j 0.00564306+0.0107858j -0.00242057+0.00388835j 0.0044917+0.00645109j -0.0109593-4.1802e-05j 0.00567902-0.00117559j -0.00807257+0.00548365j -0.000140396-0.000606358j -0.000917398+0.00127637j -0.00299073+0.000250832j -0.00342174-0.00159827j 0.00218122+0.00235809j 0.000284889-0.00356335j 0.000430504-0.00227738j -0.000892314+0.00345442j 0.00101669+0.00387435j 0.000617402+0.00169787j 0.00118704-0.00106191j -0.00326771+0.0015913j 0.00546317-0.00422565j -0.00115372+0.00232799j 0.00405851-0.000613039j -0.00147212-0.000586073j -0.00265799-0.000808082j 0.000184351+0.00346262j -0.00067276-0.00269753j -0.00763294-0.00495008j -0.00305598-0.00735155j -0.00185713-0.00693002j 0.00323681+0.00496259j -0.00217144-0.015698j 0.00202871+0.0119736j -0.00660884-0.0010877j 0.0165472+0.0069925j -0.0030987-0.000731668j -0.00253392+0.00342863j -0.00523663-0.000889117j 0.00792774+0.00207326j 0.00795884-0.00977142j 0.00750146+0.00339899j 0.00296249+0.000578521j 0.000420343-0.00880101j 0.00897124-0.0120356j -0.00674829-0.000995149j 0.0135569-0.0193222j 0.00494161-0.00217062j -0.00446537+0.00467841j 0.00513224-0.00237642j -0.00267383+0.00358544j 0.00650277+0.00296079j 0.00226628-9.19235e-06j -0.0038168+0.000327469j -0.000849836-0.00212812j -0.00132165+0.000108014j 0.00188635-0.00190077j 0.00841633-0.00213782j -0.0109663-6.61122e-05j -7.22309e-05+0.000416362j -0.00215648+0.00146428j -0.00184915-0.0013426j 0.000938422+0.00364655j 0.000710709+0.00183712j 0.00675519-0.00195428j 0.00876282+0.00453609j -0.0073285-0.011697j 0.0094199+0.00675396j 0.00421478+0.00705109j 0.00635766+0.00583731j 0.0109398+0.00530538j 0.00652945-0.00147112j 0.00386429+0.00561629j -0.0019082+0.00190365j -0.00862348-0.007105j 0.0022763-0.00182251j -0.000899295+0.00317557j -0.000519324+0.00111101j -9.70777e-05+0.000579474j 0.000884824-9.59577e-05j 0.00368296-0.0030469j -0.00135033+0.00555654j 0.00274021-0.000664992j 0.00805952-0.00120683j 0.00567887+0.00766615j -0.00382016+0.00820176j 
-0.00499277+0.00517354j -0.00325885-0.0007762j 0.000179672+0.00200964j 0.00459219-0.00672824j 0.00924585+0.0014511j -0.00675575+0.00299362j 0.0004196-0.00540831j 0.000208872+0.00108838j 0.00176625+0.00301383j -0.000539302-0.000538167j 0.00329988-0.018796j -0.00204536-0.0111529j 0.0006831-0.0032523j 0.00635188+0.00198725j -0.000910538+0.00112245j -0.0030543-0.00209058j -0.0188668-0.00215382j -0.00515253-0.00197496j -0.00890871+0.00128249j 0.00262764+0.00257258j 0.000336277-0.00242261j 0.00527791-0.00213591j 0.000996526+0.00148394j 0.00145963-0.000564775j 0.000818549+0.00367345j -0.00116351+0.00154118j 0.00675258+0.00356286j 0.00153127+0.0019142j 0.00193252-0.000824681j 0.00406042-0.00221425j -0.000521879+0.000488885j -0.00115216+0.000917319j 0.00296672+0.00186861j 0.00550739-0.00717163j -0.0022578+0.00360132j -0.00252335+0.00479337j -0.00113741+0.00617825j 0.00415016+0.00598525j 0.0151481+0.00698137j -0.00427278-0.00176024j 0.00277354-0.00659777j 0.00388326-0.0040127j 0.00417157+0.00287034j -0.00141372-0.00377844j -0.0019567+0.00958624j -0.000655872+0.00131696j 0.00083344+0.00140578j 0.00432084+0.00301049j -0.00894355-0.00410305j -0.00494104-0.00249907j -0.0121275-0.000241641j 0.00212243-0.000223106j 0.00202055+0.00827239j 0.00515418-0.00387024j 0.000639008-0.00248006j -0.00602352+0.00177867j -0.00572514+0.00392117j 0.00138926+0.000563473j 0.00264437+0.00063603j -0.00112765-0.00518233j 0.00134143+0.00502908j -0.00131844+0.000413269j 0.000678894-0.00233168j -0.00166586+9.57478e-05j 0.000151278-0.00550813j -0.00589916-0.00372971j 0.00137815-0.00529301j 0.00213495-0.00325158j -0.0056043-0.0091325j -0.000672282-0.00388877j 0.00194492+0.00553007j -0.000508926-0.0103105j 0.00370278+0.00738399j 0.00270213+0.00605637j 0.00378325-0.00535977j 0.00173463-0.00181691j 0.00174872-0.00121631j 0.00229554-0.0111018j 0.00816543-0.00271441j 0.00235862+0.00151484j 3.71929e-05+0.00244367j -0.00482785+0.0126054j 0.00514648+0.0115798j -0.001211-0.0090809j 0.00166908+0.00227248j -0.00897935-0.00244573j -0.00670263+0.0096924j 0.00616437-0.0098239j 0.000746027-0.00525643j -0.0140193-0.00245119j 0.00233753+0.0059459j 0.0128902-0.012818j 0.00542774-0.00478937j -0.00268923+0.00153877j -0.00399278+0.00428283j -0.0014454-0.00409567j -0.011422+0.00324934j -0.00403968-0.000946847j 0.00137722-0.000156961j -0.00253961+9.33812e-05j -0.00278293+0.00184883j 0.00104847+0.00020363j 0.00165968-0.0048495j 0.00300199-0.00164657j 0.00498089-0.000274046j 0.00623916+0.00155606j -0.0120975-0.00251921j 0.0041439+0.00302184j 0.0015281+0.00136146j 0.00589596+0.00600983j -0.00197065-0.00240472j 0.000452822-0.00217002j -0.0021571+0.000498544j 0.00261134+3.01231e-05j 0.00166961-0.000701939j 0.00691285-0.00426898j -0.0036758+0.00124939j -0.00814518+0.00290208j -0.00133752+0.00198265j -0.0100017+0.000623187j -0.00281176-0.00385895j -0.00302819-0.0058481j 0.00627234+0.0016642j -0.0106004-0.00895149j 0.00358248-0.00861135j -0.00414997-0.00177707j 0.000605444+0.0012878j -0.00134738-0.00776498j 0.00201896+0.00112521j -0.00293485-0.00763183j -0.00171572-0.00194138j -0.00417728+0.00336918j -0.00403413-0.00209682j 0.00340554+0.00279513j -0.00238912+0.00324003j 0.00014656+0.00218665j 
-0.00362829+0.000227437j -0.00637772-0.00363401j 0.00301904+0.00480182j 0.00163618-0.0112091j 0.0118361+0.00877596j -0.00293252+0.00232469j 0.00584482+0.00237937j -0.00327475-2.4715e-06j -0.000709074+0.00114264j -0.000698758-0.000416191j 0.00191334-0.00300077j -0.000546591+0.00229532j 0.00108698+0.000563907j 0.00241301+6.25642e-05j 0.00292521-0.000106902j -9.89277e-05+0.00107909j -0.00248967-0.00375185j -0.000520477-0.000357785j 0.00333593-0.00197026j 0.00605112-0.00108983j 0.000569446+0.000696528j -0.00590607-0.00856684j -0.00121679-0.00672249j -0.000343561-0.00950186j 0.00855277+0.000441583j -0.00284891+0.00230662j -0.00291083+0.00369005j -0.00072868+0.00360635j -0.00119789-0.00228992j -0.001971-0.0071988j 0.000174564-0.00253425j 0.00471495+0.000348186j -0.00211063-0.0154117j 0.00501522+0.0013486j -0.00151972-0.00865391j 0.0153765-0.0141348j -0.00159029+0.000575124j -0.00439534-0.00366803j -0.0105908-0.00278472j 0.00184082-0.0049485j 0.00371124+0.0103517j 0.00337891+0.00464063j 0.00408056-0.0130451j -0.00682191+0.00197429j -0.00403862-0.0100526j 0.00267081+0.00305749j 0.00315617+0.00108736j 0.0051996-0.0060904j -0.00125887-0.000897096j 0.000320695+0.0028146j -0.000119253+0.000289211j 0.00648417-0.00178082j 0.00478839-0.00246072j -0.0170384+0.00898102j -0.000244893+0.00216116j -4.25895e-05-0.00680604j 0.00359419+0.00861839j 0.0143662+0.00614312j -0.0140035-0.00264705j 0.0104144+0.00643135j 0.00537858-0.00304589j -0.00709381-0.0062318j -0.000754658+0.0113297j -0.000776751-0.00962848j 0.000787193+0.00380577j 0.0103971+0.00929656j 0.000421409+0.00289746j 0.00547048-0.00164921j -0.00154776+0.00408186j 0.00605646+3.8598e-05j -0.00112708+0.000717825j -0.00414586+0.0175045j 0.00140024-0.0012047j -0.00522864+0.00491917j -0.0139497+0.00687283j -0.0107005+0.00795476j 0.00616205-0.00479503j 0.00502939-0.00250619j -0.0033767+0.00502301j -0.00296217-0.00277882j -0.00395466+0.00185888j 0.0079832+0.0169653j -9.01519e-05+0.0122743j -0.00624138-0.00712392j -0.0041919+0.00211432j -0.00599563+0.0083641j 0.00302168-0.00498216j 0.000307289-5.62121e-05j -0.0062029+0.00370814j 0.00247968-0.00776563j -0.00565299+0.00252062j -0.00333638+0.00663128j -0.00222165+0.00241098j 0.0113208+0.00198045j -0.0190578+0.00569675j 0.00465538-0.00272141j -0.00951359+0.0027189j -0.00357199+0.00301975j 0.000468692+0.001144j -0.00148785-0.00139894j -0.00527666+7.62283e-05j 0.00123822-0.00115454j -0.00465524-0.00895078j -0.00332357-0.00134835j -0.00467704-0.00312736j -0.00813105-0.0018132j 0.00696107+0.00284069j -0.00773243-0.00319065j 0.00887691+0.00137355j 0.00103284+0.00125351j 0.00475862+0.000372008j 0.00330849-0.00137572j -0.00454242-0.00207518j 0.000987115+0.00228722j 0.00531946+0.00552107j -0.000264589+0.00112178j 0.00773656+0.0141904j -0.00410934-0.00225141j -0.00174061-0.000456242j -0.00588735-0.00800497j -0.00444664-0.00468732j 0.000336207+0.00645574j -0.000173967-0.00388203j 0.00874937-0.00133045j -0.00189427+0.00790866j 0.00162229+0.0014296j 0.000690303+0.00260985j 0.0034849+0.00265889j -0.00250366-0.000228457j 0.00390289+0.00364172j -0.00182383+0.00145039j 0.000928359-0.000500757j -8.53603e-05-0.00320893j -0.0049446-0.0018766j 0.0030836-0.00642986j 0.00346133+0.000615269j 
