0.0334402+0.000586005j 0.0288597-0.000954254j -0.0174332-0.00147553j -0.00829924-0.00554619j -0.0149001-0.00438738j 0.0197301-0.00966426j -0.01441-0.00262318j -0.0123671+0.00445078j 0.0125067+0.00361588j -0.017192-0.010218j -0.0130362+0.0111795j -0.0142603-0.00467543j -0.0251815-0.00384603j 0.013821-0.000339576j 0.00440188+0.00601757j -0.0110269+3.01959e-05j 0.00923984+0.0018252j -0.000149463-0.0114256j -0.00232866-0.00214437j 0.0012612+0.000929307j -0.0293429+0.00805805j 0.00989714+0.00356603j -0.0196141-0.00520336j -0.000253556+0.00190195j -0.00792379+0.00150777j -0.00200322-0.00516292j -0.00466945+0.00476631j -0.00394493-0.0108542j -0.00221178+0.00686125j -0.0119552+2.92055e-05j -0.00696708+0.0110223j -0.00584088+0.000643954j 0.0105366+0.00958211j 0.00614623+0.010907j 0.00584285-0.00129011j -0.00463598-0.00483036j -0.00815281+0.00876943j -0.000741581-0.00277215j 0.00517125-0.00258164j -0.0119519+0.00806545j -0.00197611-0.0176924j 0.0140198-0.0148045j -0.00201397-0.00166608j 0.00313773+0.00361677j 0.00640681+0.00176245j -0.00120435-0.00676068j -0.00126145-0.00806834j 0.0075071+0.00603559j -0.00380808+0.00671805j -0.00334833-0.000179394j 0.00130893+0.0070613j 0.0028193-0.00881936j 0.00464877+0.005209j -0.00470649+0.00706472j 0.00144561-0.00187145j -0.00642237+0.0044895j 0.0072318+0.0013222j -0.00221789+0.00425026j 0.00704713+0.00307122j 0.00224162+0.00248126j 0.000711178-0.000210071j 0.00236951-0.00415609j -0.0102886+0.00365926j -0.000735568-0.0128575j 0.00397661-0.000967302j 0.00202118+0.00635686j -0.00308546+0.00693579j -0.00560978-0.00731175j 0.000495765-0.0017091j -0.0106459-0.00210757j -0.00303628+0.000515196j -0.0060084+0.000853609j -0.00436651-0.00124205j -0.00743662+0.0021411j -0.00518986+0.00308828j -0.00145008+6.99513e-05j -0.00149795+0.00124283j -0.00171646+0.00357537j 0.00216806+0.00638674j 0.000407075+0.00428369j 0.00167672+0.00130852j -0.000897988-0.000348043j -0.00506789+0.00664239j 0.00696455-0.00080893j -0.00805702+0.00669831j -0.000540235-0.00526025j -0.00469036+0.00479804j 0.00387179-0.0094127j -0.00585763-0.000285757j -0.00337591-0.00317299j 0.00110782+0.00577084j -0.00266339+0.00764493j 0.00422132+0.00760135j 0.0014567-0.0115953j -0.00563048+0.00629009j -0.0067192+0.0100415j 0.00284975-0.00188789j 0.000967431+0.00884184j -0.00634047-0.00567568j 0.000131708-1.76835e-05j -0.00223107-0.00505991j -0.000147333-0.00357233j -8.97593e-05+0.00188349j -0.00219476-0.00265044j 0.00509686-0.00338222j 0.00443238+0.0222138j 0.00312385-0.00919706j -0.0136219-0.000917546j 0.00381019+0.0128872j 0.00856847-0.00353766j -0.00397339-0.000649368j -0.00582753-0.0191155j 0.00866957-0.00828903j -0.00399405-0.00584032j 0.0042543+0.00601205j -0.0159844-0.0325618j -0.00497887+0.0370582j -0.0319852+0.00265452j -0.012053-0.0203347j 0.00517324+0.00190178j 0.00459903-0.0052279j -0.000787554+0.0171351j 0.00104145+0.0141123j -0.00838183-0.0183576j -0.00183737-0.0378329j -0.00825678+0.00354498j -0.0430265-0.00994616j 0.0326124-0.043696j 0.00477043+0.0415499j 0.0167027-0.0308053j -0.039112-0.0356016j 0.00481914-0.0105j -0.0387259+0.0301578j 0.00441575-0.000273258j -0.00251964+0.0119859j -0.00773778-0.0109889j 0.0455868-0.00315281j 0.00862933-0.00443871j 0.0198221-0.0260543j 0.0349408+0.00521152j -0.00655264+0.00531144j 0.00463659-0.00589365j 0.00062229-0.00148461j -0.0821579+0.0254315j 0.154469-0.0123322j 0.0233922-0.00315011j -0.0110959-0.0095572j 0.0455414+0.00269738j -0.0153197+0.016388j 0.0241855+0.00996038j 0.025142+0.00899746j 0.0599157-0.0695306j 0.173513+0.0143597j 0.0470071-0.0207838j -0.0373871-0.0241015j -0.0222951+0.08992j -0.414583-0.0250955j 
-0.027319+0.00113791j 0.0407789-0.000514245j -0.015013-0.000812521j 0.0278436+0.00142036j 0.0138005-0.0110947j 0.0119286+0.00485609j -0.00225966-0.0025869j -0.0230612-0.00295279j -0.0184947-0.00144017j 0.0228018-0.0119002j -0.010051-0.00786998j 0.0094504-0.00373495j 0.00581469-0.00335425j 0.0271754+0.00609596j -0.0119705+0.00328015j 0.00493522+0.00068669j 0.00627496+0.00354889j 0.0114264-0.00328716j 0.0089098-0.00697959j -0.0048922+0.00931824j -0.00293217-0.0104029j -0.0107409+0.0013631j -0.0100675-0.00344379j 0.00845574+0.00228043j 0.00502407+0.00889285j -0.000963718-0.000785979j 0.0079703-0.000643511j 0.00417+0.00715719j 0.00319108-0.00510139j -0.0102601+0.0143916j 0.00809258+0.0120614j 3.5681e-05-0.00703948j 0.00646172-0.00622079j 0.00288437+0.0125701j 0.00973601+0.00504782j -0.0103976+0.00397175j -0.000872882-0.00802392j -0.000243952+0.00280494j -0.00960122+0.00133892j -0.0135759+0.00825508j -0.0104588+0.00861177j 0.00443413-0.0026605j -7.81518e-06-0.000885975j 0.00793927+0.00113997j 0.00477777+0.00965425j 0.0062319-0.00650151j 0.00160989+0.0116909j -7.93708e-05+0.00434595j 0.000387458+0.00480476j 0.00032037+0.00817629j -0.000112179-0.00437884j -0.0190366-0.0025612j -0.0104127+0.00146426j 0.00838424+0.00124775j 0.00272049+0.000404614j -0.00667506-0.00519937j -0.00221911-0.00405348j 0.000689437+0.00581548j 0.00156777-0.0130112j 0.00446557-0.00543727j -0.00494703-0.0087104j -0.00994559-0.00610172j -0.00926815-0.001359j 0.000805861-0.0108233j -0.00486815-0.0110602j -0.00291728+0.0017141j 0.00398228-0.000960986j -0.0111268+0.0136301j -0.00541599+0.00891486j -0.00342364-0.00161317j -0.00428229-0.00424642j 0.00835644-0.0075689j 0.000126275+0.000458719j 0.00074202-0.00047991j 0.00448479-0.00599608j 0.00509796-0.00631472j -0.00467974+0.00464145j -0.00353839+0.0118459j -0.00190466-0.000472843j 0.00385319-0.00202387j 0.00023311-0.0024961j 0.00356188-9.63263e-05j -0.00124955-0.00357745j 0.00311489-0.00260569j -0.00441036+0.00254849j 0.00971878-0.00539294j 6.37344e-05-0.00666322j -0.000823399-0.00434524j 0.00495011+0.00433672j 0.0112609+0.0188428j 0.00183974+0.00279131j 0.00138653+0.00336366j 0.000849318-0.0147697j -0.00325097-0.00161702j 0.0159818-0.00130829j 0.00446907-0.00701331j 0.00050282-0.00901647j -0.00101922+0.00278151j 0.00963941+0.0227719j 7.73643e-05-0.00543234j -0.0023567+0.0174197j -0.0110432-0.00403277j -0.00371869+0.00987839j -0.00543399+0.0067093j -0.0108095+0.00615924j 0.0183868-0.00636611j -0.00756046-0.00668228j 0.000855294+0.00306751j 0.00914261-0.00359902j 0.00697405-0.000839882j 0.00171235+0.0177377j -0.00592494-0.00642531j -0.000948338-0.00157602j 0.00658344+0.00754356j -0.00636107-0.0124067j -0.00770881+0.0235348j 0.0239194+0.0168702j 0.00984978+0.0187801j -0.0206495+0.00881368j -0.00265757+0.00492561j -0.0154639-0.0209647j 0.00572515-0.00846696j 0.0134939-0.0027973j 0.00102953+0.024712j -0.0180617-0.00602416j -0.00327307-0.00214103j -0.00694642+0.0555449j -0.0338025-0.0492246j 0.0412154-0.00464158j -7.74899e-05-0.00557726j -0.0280598+0.0366247j -0.0249239+0.000320868j 0.00488919+0.0352376j -0.0164591+0.0146785j 0.0238881-0.0157544j -0.0382072+0.0163141j 0.00602428-0.0092216j -0.0105318-0.00779692j -0.0392337-0.00111065j 0.0134048-0.0222341j 0.00306932-0.00267304j 0.0105912-0.00327333j 0.0301177-0.00899028j -0.144331+0.0211863j -0.0882528+0.025587j 0.039738+0.00975918j 0.0385815+0.00929149j 0.041997+0.0101819j -0.0348104-0.0129145j -0.0206809+0.0048436j -0.00842471+0.0184493j -0.144109-0.00426266j 0.0678087-0.0755358j -0.110163-0.0281606j -0.0379887-0.00125475j -0.413108-0.0248524j 0.0205887-0.0915446j 
0.0175225-0.0016398j -0.0440507+0.00268152j -0.0111128-0.000964087j -0.0297518+0.000466579j -0.00610007+0.0112462j -0.00640512+0.00103967j -0.00722931-0.000962797j 0.0320177-0.000785366j 0.0142456-0.00111793j -0.0279601+0.00529136j 0.00427833+0.00374516j -0.0419398-0.0028593j 0.0105214+0.00746245j -0.0159755-0.000284828j 0.0177771+0.00244444j -0.0100653-0.00174759j 0.00665408-0.00450247j -0.0202522+0.0116081j 0.0146788+0.00383691j 0.017527-0.00307115j -0.0316386+0.00442207j 0.0246077+0.00598516j -0.0149757-0.00105144j -0.0214687-0.00298206j 0.00172739-0.00606131j -0.00433822-0.00887877j -0.00882861-0.00314075j 0.00501531-0.00477332j -0.0134485-0.005377j 0.0104133-0.0142479j 0.0101638-0.0160335j 0.00153397+0.00593489j 0.00820176-0.00219889j 0.0243793-0.0122232j -0.00021669-0.00180021j 0.0216233+0.000550635j -0.00135196+0.000627016j 0.0107267+0.00355976j 0.00250655+0.000407258j 0.00229659-0.00575297j 0.0140151-0.00346686j 0.026392+0.00676159j 0.0149662+0.0109087j 0.000890172-0.00419505j 0.0177511-0.00333066j -0.00705403+0.0107446j 0.00798645-0.0198838j 0.00506914-0.000761103j -0.00602644-0.00300566j 0.0175809-0.0116698j -0.0250881+0.00143009j 0.0105619-0.00488373j 0.0182023-0.00527415j -0.00177693+0.00227741j 0.0217042+0.000651034j -0.0099743-0.01278j 0.0194549-0.000315762j 0.00137065-0.00490739j 0.00808525+0.0172457j -0.00173785-0.000799036j 0.00368905+0.00391785j 0.00531693+0.00533266j 0.00499697-0.00101232j -0.0063102-0.00392082j 0.0103136+0.0100897j -0.0138516-0.00924499j -0.00546961+0.00461936j -0.000677627-0.0197145j -0.00154084-0.00134347j -0.000240798-0.00170598j 0.0149524+0.00833275j -0.0197642+0.0108379j 0.00540746-0.000548548j -0.00858741-0.0151296j -0.00522798+0.000190004j -0.013236+0.00684739j 0.00843268-0.000820886j 0.00760969-0.0114411j 0.00304815-0.0070125j 0.00122723+0.00349182j 0.00283389+0.00603424j -0.00566088+0.00791325j 0.00296512+0.0133403j 0.00683424+0.00816903j -0.00424513+0.00201465j -0.00885225+0.0124431j -0.00306364+0.006313j 0.00559927+0.0136337j 0.00506432-0.0143496j -0.0146339-0.0169298j -0.0048003+0.011564j -0.00209225+0.0148985j -0.00256657-0.00128627j -0.00544503-0.0220818j 0.00480583+0.000770886j -0.00799105+0.00181712j 0.0197906-0.00210826j 0.00204344-0.00720316j -0.00217314-0.0116558j -0.00752237+0.00124607j 0.00569695-0.0396298j -0.0170387-3.50667e-05j -0.0169652-0.00105318j 0.0128608-0.00218116j -0.000656972-0.0230272j -0.0171334+0.0207705j -0.0058508-0.0140205j -0.00464446-0.00802588j 0.00727204+0.0241504j 0.00849689+0.00201618j -0.000939747-0.0260701j -0.00234688-0.0102011j -0.00242715-0.0694886j -0.00820678+0.00483298j 0.00305815-0.0166798j 0.0169993-0.0353504j -0.00922202+0.010985j -0.0465489+0.0251419j 0.00167755+0.00555857j 0.0106543-0.0109217j 0.00458714-0.0220372j -0.0297459+0.00301957j -0.0281313+0.00353422j 0.0281039-0.00641464j 0.0290842+0.00748175j -0.0577757+0.0275018j 0.0368947+0.0149816j -0.0469585+0.011087j 0.0467572-0.0327465j 0.0591952-0.0210848j -0.0367757+0.0204517j -0.0575255+0.00239708j -0.025389+0.00744864j 0.0313493+0.0129645j -0.066181-0.00971635j 0.0351709+0.0156717j 0.0386537-0.0164269j -0.00405863+0.00469739j 0.0212491+0.00588595j -0.00100755-0.00703865j 0.0226319+0.0059909j -0.00929742+0.000743186j -0.0513151-0.0116239j -0.0131802-0.00450169j -0.0985956+0.00498738j 0.014899-0.0328393j -0.0670375-0.0201718j -0.16211+0.0324027j 0.0166927+0.0249873j 0.0234746+0.0341349j -0.0626204-0.0144374j 0.0583089-0.0558896j -0.0673538-0.00793859j -0.0177172+0.0521957j -0.400512-0.0411994j 0.00102718+0.000377795j 0.0261622-0.00453016j 
0.04904-0.00239207j 0.0133073-0.0045578j -0.0236541+0.00516295j 0.0321252-0.00887257j -0.019133+0.00273732j -0.00669535-0.00952868j 0.0224702-0.000528616j -0.0302516+0.00855955j 0.01921+0.00105046j 0.0145332+0.00254065j 0.00371938+0.00245402j 0.0164695-0.000227775j -0.0383161+0.000992049j -0.0190049-0.00746235j -0.027004+0.00223806j -0.000703436-0.00451436j -0.00244413+0.00439812j -0.00210059-0.00812246j -0.0204692+0.0182688j -0.0145935-0.00152074j 0.0010433-0.00425941j -0.0100048+0.00496577j -0.00985316+0.00111219j 0.0104196-0.0058364j -0.00212169-0.00351762j 0.00358539-0.00197324j -0.0249841+0.0134411j -0.00197176-0.0049399j -0.0126249+0.0151466j -0.00899012-0.0099768j -0.00839136+0.00327498j 8.10712e-05-0.00187797j 0.00656249+0.0208188j -0.00799178+0.00400847j 0.0159119-0.0052786j 0.00584202+0.00757693j -0.0108191+0.0110405j -0.00343774-0.000526115j 0.00841154-0.00455292j -0.0110826-0.000127966j -0.0172015-0.0118572j -0.00122557-0.000124911j 0.00269976+0.00105737j 0.00410753+0.00741863j 0.0147727+0.0127003j 0.00187413-0.0098478j -0.0121913+0.0170589j 0.00556759-0.0047397j -0.00995026+0.0106607j -0.00889543+0.0059347j 0.00170227+0.0211374j -0.0061377-0.00484426j -0.0141958+0.00770701j 0.00214418-0.012902j 0.0157429+0.00282539j -0.025679+0.0133029j -0.00328281-0.0057922j 0.000923144-0.00590296j -1.92918e-05-0.00477386j -0.00653596+0.00510819j 0.00581103+0.00322312j 0.000479093-6.2619e-05j -0.012469+0.00364012j -0.015678-0.00530091j 0.00475108+0.00283209j 0.00425559+0.0124686j 0.00138391+0.0063232j -0.000616711+0.00222557j 0.000249644-0.000568867j -0.00148111-0.0074326j -0.00599408-0.00781869j -0.00319106-0.0117081j -0.0041579-0.000275313j -0.00893182+0.010222j -0.0139194-0.000673763j 0.00312413+0.00376827j -0.00327773+0.00084598j -0.0216061+0.0146015j -0.00992017-0.00323091j -0.0133863+0.00740402j 0.00570701+0.00914471j -0.00232108-0.00810538j 0.0163525-0.0133457j 0.00607757-0.0201972j 0.00815855-0.00255531j 0.00123669+0.00385402j -0.000444406-0.00750819j 0.0102809-0.00449482j -0.00157784+0.00230732j -0.00357973+0.0152429j 0.0085171+0.00437173j 0.0119957-0.0137014j -0.000478954+0.0065137j -0.0166161-0.0108254j 0.00901673+0.00466571j 0.00374111-0.00592882j -0.000453301-0.00721366j -0.00308976-0.000237295j -0.00249127+0.0161653j 0.0140632+0.0136087j -0.0134088+0.00367403j 0.00640146+0.00353189j -0.00378789-0.00238734j -0.0187191-0.018307j -0.0247881+0.00166509j 0.00175514+0.00403181j -0.00519936+0.0213781j -0.00759013-0.00676864j 0.0249191+0.000267471j 0.00300096-0.00739939j 0.00772354+0.0119034j 0.00591558+0.00725724j -0.0382172+0.0066568j 0.0179459-0.00118234j -0.022765+0.0178629j -0.0280874-0.00759939j 0.00905944+0.00927272j 0.00532316+0.0116718j -0.00344907+0.00513916j -0.010161+0.0166708j -0.0338828-0.0115299j -0.0233259+0.0547656j 0.0171528+0.00770688j 0.0251439-0.0256945j 0.00472832-0.00239721j 0.0155997+0.0201049j 0.0125519-0.0349145j 0.0251395+0.0370591j -0.0184433-0.0261168j 0.0635998-0.0133432j 0.0660316-0.0141917j -0.0643711+0.029063j -0.0963155+0.00298552j -0.00230433+0.00663477j -0.00720773-0.00199911j -0.0848161+0.00395749j 0.015554+0.0224514j -0.053897+0.00254674j 0.0216034+0.0180208j 0.0188087+0.0124716j -0.0170256-0.00150867j -0.0459675-0.00332423j 0.0319327-0.00964412j 0.114459+0.0113139j -0.00395678+0.00338107j 0.0334486+0.0182153j -0.130956+0.0438904j 0.0990033+0.0345117j 0.0908596-0.00169905j 0.0717998-0.00804159j -0.0217798+0.0237584j 0.182191+0.0142828j 0.0267058-0.047702j -0.323873-0.0294579j 0.0316995-0.066936j 0.0650733-0.000167158j 0.00214363+0.000256289j 
-0.00987323-0.00836516j 0.00649435+0.000899656j -0.0211672-0.00327253j 0.01714+0.0165979j -0.00180298-0.0139624j -0.00584533+0.00816984j 0.00690603+0.00355799j -0.00966672-0.013112j 0.00792307-0.0141897j 0.0113285-0.00860083j -0.000283906-0.0143709j -0.00506437+0.000781324j 0.00334539+0.00930976j -0.00876319-0.00152563j -0.00711948+0.00193968j -0.00837957+0.0111799j -0.00371034-0.000797457j 0.00285246+0.00763179j -0.0121964-0.00232501j -0.00753128+0.0184855j -0.0116052-0.00704274j 0.00128344-0.000862846j 0.00609409+0.00432905j -0.00515468-0.00766783j 0.0140383+0.0175845j 0.000811129+0.0008761j -0.0113778+0.00959062j 0.00317434+0.0118729j 0.0027306-0.0170914j 0.00540391+0.0148977j -0.00738664+0.00305585j -0.00467216-0.00506075j 0.00644955-0.0136274j 0.000705205+0.00194793j -0.00179706+0.00103653j 0.0111907+0.0120792j -0.0125288-0.0111497j 0.00117794-0.00486612j 0.000610752-0.00683229j -0.00804652-0.0025859j 0.00468241+0.0161181j 0.000460483+0.0049225j -0.00573004-0.00497919j -0.0161523+0.00556411j -0.00323872+0.0146683j -0.0120222+0.00472484j 0.0119689+0.0184435j -0.00249988-0.008586j 0.00852253+0.00473488j 0.0101648+0.00353411j -0.000674659-0.0023098j 0.00268735-0.0103183j 0.00242623-0.0176569j 0.00177524-0.000886923j -0.0125348-0.00164916j -0.0101166-0.0120375j -0.00242998-0.0242748j 0.00389572-0.00281501j -0.00589932-0.0264854j -0.00719783+0.0057901j 0.00692327-0.00753757j 0.0164189-0.0156588j -0.0221232+0.00678715j 0.00166688+0.00212719j 7.98119e-06-0.0173163j -0.000269687-0.00333842j -0.00362457+0.00700349j -0.000948152+0.0171446j 0.0229271-0.00066824j -0.00850248+0.00368039j 0.00902664-0.0130545j 0.00180757+0.000313534j -0.0042697+0.00680425j -0.00288884-0.00129899j -0.00921999-0.00323654j -0.00218556+0.00758565j -0.00447206+0.00287033j -0.0256997+0.00714389j -0.00626946+0.00408164j -0.00639006-0.012742j -0.000805471+0.00343748j 0.00531+0.000501761j 0.00351282-0.00581546j 0.00143139-0.00791995j -0.00302162-0.00149168j 0.00498418+0.0136709j 0.00350382-0.0205245j -0.0166504+0.00822873j -0.0281963+0.0183576j 0.0144558+0.0266228j 0.00608692-0.0100375j 0.00513774+0.0108021j 0.00990451-0.0353493j -0.00216796-0.00712068j 0.0129001+0.00751518j -0.0192664-0.0143815j -0.0174197-0.00707611j -0.0100937+0.00605448j 0.00622592+0.0510761j -0.00590064+0.000664177j -0.0156534+0.0250632j 0.0320871-0.0096448j -0.00975144-0.00815899j 0.0120223+0.0065202j 0.0276694+0.00129254j 0.00123579-0.01197j -0.0123869+0.000350245j -0.00690571+0.00911934j 0.000592628-0.0128075j -0.00525398+0.0180972j -0.00395514+0.0280326j -0.0193411+0.00796631j 0.00511627-0.00414081j 0.0152621+0.0409327j 0.00474551-0.0165156j -0.0168212+0.0515203j 0.0119283+0.0199939j 0.00736569+0.0273345j 0.0213838+0.0258389j -0.0112511-0.0018349j 0.018889-0.0471503j -0.0200683-0.0287358j -0.0144498-0.0180947j -0.00578011+0.0382312j -0.021692+0.0120845j 0.0157549-0.00292676j 0.0434343+0.084986j 0.00268227-0.0529785j -0.0253526-0.0279251j -0.0216182-0.014926j 0.0179805+0.0631199j -0.0241609-0.00907538j -0.0685741+0.0216063j 0.0452582+0.0266571j -0.0288144-0.0299202j -0.0132887+0.0304605j -0.0113434-0.0141479j 0.00723323-0.00468745j 0.046016-0.00369792j 0.023944-0.0240259j 0.0786833+0.00990965j -0.0460364-0.0119747j 0.0351393-0.0079245j -0.0960789+0.0431778j -0.0637598-0.0692978j 0.00140066-0.00326208j 0.0468877+0.0139423j 0.00128642+0.00224557j 0.0762138-0.00136084j -0.0168839-0.0293883j 0.065674-0.00563864j 0.0631636+0.0189803j -0.0467024+0.0737712j -0.010115+0.0195469j -0.0189733-0.0129877j -0.131827+0.00296821j 0.0482163-0.0371267j 
-0.0130073-0.00208592j -0.0173615-0.00834381j 0.00297452+0.0114675j 0.0137164+0.00799589j 0.00236859+0.0141291j -0.00514304+0.0146535j 0.00930118+0.00876436j -0.00532335-0.000617025j 0.000869899-0.00546151j 0.0159705+0.0216748j 0.0111283-0.0103607j 0.0039088+0.00404932j -0.00220662+0.00226294j -0.00818718-0.0107823j -0.00305743-0.0126356j -0.00237254+0.00262279j 0.00380851-0.0162031j 0.00860431+0.0184803j 0.00126191+0.010752j -0.0230038+0.00247734j 0.00633378-4.53924e-05j 0.0147716+0.00116339j -0.00483444+0.027254j 0.00856726-0.00764593j -0.00940283-0.00331681j 9.33616e-05+0.00514153j -0.0174053-0.00890621j 0.00521272+0.00497379j 0.0103297+0.000443222j -0.00911458+0.00278556j 0.00565646-0.0254423j 0.00178566+0.00913561j 0.00630947-0.0138399j -0.00689694-0.0133967j -0.00204852-0.0173481j -0.0120015+0.0220577j 0.0004361+0.00189595j -0.00680898-9.35158e-05j -0.000501418+0.0104095j 0.00481586-0.00734302j 0.00567497+0.0194093j 0.00647005+0.0146999j 0.0034212-0.0115401j 0.0264062-0.0116517j -0.000242699-0.0138786j 0.0077456+0.0121664j -0.00308588+0.0102552j 0.00546353-0.0197644j -0.00155437-0.00684085j -0.0022282-0.00097302j -0.00118079+0.00539029j 0.00778511+0.0230385j -0.00761432-0.00322858j 0.00749501-0.00959819j -0.00253494-0.00989898j -0.00229032+0.012298j -0.00633731-0.000963645j 0.00033653-0.00726794j 0.000191607-0.00198047j -0.000987-0.00442091j -0.00357489-0.00063364j -0.000436478+0.0085761j 0.01201+0.0142217j 0.00494194+0.018624j 0.00326936+0.0160722j 0.00140972-0.00691987j 0.002358-0.00363975j -0.00585536+0.00944853j -0.00863877-0.00650337j 0.00721218+0.0199388j -0.00281431-0.00389873j -0.00276107+0.00822032j 0.00141639-0.00546913j 0.00449525+0.0142842j 0.00587192+0.00580795j -0.00371765+0.00647383j -0.00394311-0.00491818j -0.00494182+0.00625791j -0.00554374-0.0140023j -0.000373257-0.017704j 0.00278729+0.000687551j -0.0056102+0.00501881j 0.0032372-0.00473897j -0.00440639-0.00431847j -0.00587786+0.00151955j 0.0106206+0.0071669j -0.0117525+0.00629291j -0.00280573+0.0178537j -0.00230748+0.00578075j -0.0109962-0.0146385j -0.015171+0.000735177j -0.00901066-0.0134301j 0.000881085-0.000140715j -0.00398849+0.0233559j 0.0226082-0.0227566j -0.01351+0.00414385j -0.00233634-0.00782227j -0.00831684-0.0017319j 0.00601006-0.0112494j 0.00669603+0.00443562j 0.00677949-0.00570824j -1.21981e-05+0.000784667j -0.00157168-0.00220495j 0.00464137-0.0116399j 0.0133628-0.0169521j -0.000872266-0.0270921j -0.00624697+0.0359831j -0.00761306+0.0138574j -0.0270419-0.0208947j 0.0193747+0.00188531j 0.0165993-0.0077774j -0.00648405+0.0531478j -0.00279544+0.0139746j 0.0265466-0.000985347j -0.00647653+0.00740588j -0.00198906+0.0406452j -0.00182336-0.0699741j -0.00706407+0.00361881j 0.0131446+0.0290927j 0.00981238-0.0142427j 0.00842774+0.0221102j -0.0398142-0.0118717j 0.0196395-0.0229398j 0.00286378+0.0233884j -0.00316949+0.0657995j 0.0176457+7.43565e-05j 0.00690432+0.00477893j 0.027346+0.0801121j -0.0555476-0.0723755j -0.0227086+0.0375925j -0.0276725+0.0211913j 0.0367107+0.0220124j 0.0326323-0.0497715j 0.0353133+0.0107089j 0.0434915-0.00337431j -0.0478039+0.000379075j 0.030995+0.0116148j 0.0306837+0.00977975j -0.00138679+0.0269343j 0.0476611-0.00242022j -0.0339169-0.0116712j -0.0790872-0.00470833j -0.0397023-0.00739703j 0.0491121+0.0645839j -0.123454+0.0399185j 0.00183679+0.00587616j -0.0141773-0.018354j -0.0487543-0.0242444j -0.0249514+0.0218612j 0.02976-0.0123247j 0.0943891+0.00882977j 0.0391848-0.0743489j 0.0524838+0.0277162j 0.00220573-0.0341557j 0.0132522-0.0119585j 0.0413363-0.0353173j 0.150518+0.000633078j 
