-0.0209308+0.10338j -0.0339204-0.0559708j -0.0662863+0.0664031j 0.0258756+0.0290863j 0.0237117+0.0104964j 0.0108464-0.0271249j -0.0506658+0.0353295j 0.0101128+0.0444697j 0.0430224+0.00525316j -0.0243874+0.0129184j 0.0279448-0.0162509j 0.0446247+0.0178305j -0.0184468-0.00884149j -0.00136733+0.00770533j 0.0100064+0.0194259j 0.0378721-0.0157504j -0.0274103-0.0527675j 0.0188727+0.0245762j -0.00253675+0.000586553j 0.017812-0.0291529j -0.00636024-0.00600696j 0.0284338-0.014471j -0.0188993-0.00290167j -0.0182865+0.0217069j -0.0117374+0.00624829j -0.00371959+0.0276676j 0.00595357-0.0268655j -0.00710123+0.027648j 0.016335+0.0347981j -0.00162337+0.00709957j 0.0283904+0.0035114j 0.0325836+0.0414635j 0.00400207+0.0286383j 0.0068748-0.0165297j -0.00764348-0.00450579j 0.00281641-0.0195656j 0.0180327-0.000621247j -0.0467769+0.00436558j 0.00727134+0.0160123j 0.00048411+0.0104522j -0.000895656+0.00382704j -0.0154754-0.00625554j -0.0384048-0.00132096j -0.0250517-0.00441842j 0.00165098-0.00803486j -0.00851235+0.00202139j 0.000119307+0.00139577j -0.00383624-0.0214806j -0.0157531+0.0106792j 0.00756115-0.00553442j -0.000274876-0.00639502j 0.0183198+0.014518j 0.0218885+0.000973139j 0.0142004+0.00558154j -0.00710739-0.00394314j -0.016939+0.0122674j 0.00253797+0.000833228j -0.0151921-0.00611471j 0.0109264+0.0197253j -0.0158349-0.00536344j -0.00299301-3.5252e-05j 0.00620791+0.00754883j -0.00467019+0.00569865j 0.0194569+0.010935j -0.012321-0.011087j 0.00583927-0.00583596j 0.00714343+0.00358638j 0.00219238+0.00521117j 0.0120704+0.00295249j -0.0147721-0.00901997j 0.0132749-0.00782299j -0.0184171+0.0076175j -0.0129315-0.00213143j 0.00215785+0.00694395j 0.0165073-0.0199622j 0.00116699+0.0168373j -0.00529064-0.024923j -0.00646051-0.0151412j 0.0481044+0.0183226j -0.0104425+0.0035581j -0.00726973+0.011572j 0.0407425+0.0152407j 0.0383868-0.00578137j 0.00253943+0.00490741j 0.0387817-0.0157451j -0.00196686+0.000156719j -0.0225614+0.00685131j 0.0187716-0.00449318j -7.0033e-05-0.00711391j 0.0179578-0.0243715j -0.00355821-0.0071198j 0.00841472-0.00881947j -0.0102506+0.00495756j -0.0124589-0.0113439j 0.0142186+0.019438j -0.00187976-0.034229j -0.0311695-0.0234351j -0.0432736+0.00691169j -0.00383385+0.0183158j 0.0136118-0.00854213j 0.0397098-0.0504446j -0.00718482+0.00868366j 0.0241845+0.0405295j -0.02773-0.0280315j -0.0046983+0.0476704j 0.00506807+0.00307398j 0.0263803-0.0179474j 0.0326816+0.0511355j -0.0504877-0.0723752j -0.00129112+0.0235279j 0.0448621-0.0657174j -0.00175406-0.0430795j -0.104522+0.0295827j -0.0645036+0.0388978j -0.0508269-0.0359439j 0.0344175+0.0198801j -0.0303418+0.01403j 0.0270758-0.00930732j 0.0125777-0.0313555j 0.0472896+0.0160659j -0.0389222-0.0428869j 0.0582776+0.0798276j 0.01559+0.0444744j 0.0427206+0.0131797j -0.0360818+0.0406869j 0.0232663+0.050108j -0.0329653+0.0347027j -0.0599501-0.104401j 0.174521-0.275823j -0.193883+0.027532j 
0.0194031+0.0439268j -0.0116749+0.112516j 0.0293172-0.00794793j 0.0242973-0.0493346j -0.0170126+0.0279521j 0.0658047+0.00053749j -0.0111337+0.0150456j 0.00901791-0.000814766j 0.0331424+0.0538636j -0.00648292-0.0224667j 0.0185519-0.0194022j -0.0158087+0.00436566j -0.0227703-0.0159914j -0.01494-0.0193233j 0.0277964-0.00147919j 0.00815582+0.0056964j 0.0609791-0.00378688j 0.0185544+0.0061958j -0.00211514-0.0399425j -0.0101439-0.0027764j 0.00916379+0.00506673j 0.036238+0.042885j 0.00439006-0.0645241j -0.00863983-0.0104012j 0.00116068+0.00492438j -0.0199866-0.0169441j 0.0113134+0.0108172j -0.00467599-0.00748555j 0.00571145+0.00177615j -0.00804893+0.00482157j -0.0160964+0.03163j -0.0179518+0.0170006j -0.0119814+0.0115698j 0.000910868-0.00717592j 0.0143194-0.00930156j -0.00290305-0.0189981j -0.0120945+0.00605317j -0.0127104-0.0184207j 0.0111483-0.00125365j -0.0241563+0.00183594j -0.0197707+0.00257274j -0.00892753-0.0171836j -0.00650549-0.0247698j -0.00198233-0.0116173j -0.0198817+0.010979j -0.0137027-0.00605827j -0.0115523+0.00261924j 0.0151391-0.0025862j -0.0280585-0.000622049j 0.00428119+0.010198j 0.00727331-0.00394955j -0.0346349+0.0390152j 8.93862e-05+0.00606563j 0.00512766+0.0114765j 0.00139787-0.0155997j -0.00316415-0.0107804j 0.0117505+0.00150743j 0.00615167-0.0104199j -0.0120572+0.0125673j 0.00757635+0.00295247j -0.0142273-0.00483942j -0.0177632+0.00146178j -0.00813853-0.00647669j -0.0119936+0.0183004j 0.0105763-0.0220719j -0.00524834+0.00595815j 0.00730466+0.00657874j 0.000718622+0.00204395j 0.0148972+0.0069195j 0.00304976-0.00299963j 0.014928+0.00403796j -0.00240966-0.0211804j -0.00792508-0.0261536j -0.0152785-0.000172186j 0.0142718+0.0250455j -0.00378486-0.00915232j 0.0289539+0.00842641j -0.00247792+0.00201092j -0.000167111+0.0448234j 0.0213105-0.00454669j -0.0135383-0.00264434j -0.0106872+0.0249448j 0.0236188+0.0215975j -0.00746555+0.00120095j 0.00514495+0.0312211j 0.000881808-0.00315287j -0.0161594-0.0154881j -0.014839+0.0137963j -0.0133891+0.012623j 0.0347767+0.0200781j 0.0174343+0.00763193j -0.00341318+0.00513089j 0.0106387-0.00827752j 0.0296493-0.00532938j -0.0202008+0.0437295j 0.0255165+0.0163921j 0.0112881+0.00624873j 0.00391146-0.0430954j -0.043424-0.0230571j 0.00993935+0.0440406j 0.046819+0.0249732j 0.00545986-0.0148319j -0.0405244+0.0291703j 0.00941403-0.033208j -0.0364224-0.0105701j 0.00041777+0.0132629j 0.0318802-0.0353911j -0.0438075+0.0785009j 0.0913187-0.055361j 0.0166039+0.0258513j 0.033203+0.0199583j 0.0455926-0.00853203j -0.0611401-0.0411784j -0.0332981-0.0992509j 0.0875995-0.00574847j 0.014922+0.00884327j -0.0284633-0.027388j 0.0081216+0.0399262j -0.0206603+0.0554251j -0.0170684-0.00421175j 0.0395881-0.0213833j -0.0390913+0.0608395j -0.0589741+0.0881647j -0.0265807+0.00247907j -0.00497049-0.0979259j -0.013664+0.00663077j -0.00732845-0.0509018j 0.0136885+0.00989301j -0.204128+0.0225206j -0.183409+0.286609j 
0.0179013+0.0740168j -0.0225673-0.0379785j -0.013471+0.0288085j -0.00133902-0.0363937j 0.0552097-0.0315348j 0.0151511-0.014058j 0.0262432+0.00206772j 0.0317237-0.0221459j 0.0451135+0.00527482j 0.0231455+0.0304083j -0.0101088-0.0448982j 0.0224376+0.011976j 0.00477997-0.0178982j -0.0247752+0.00492831j 0.00335086-0.0288256j -0.00423199+0.0336383j -0.0298619-0.0569047j -0.0246691-0.00563696j 0.0104042-0.000191329j 0.0142048-0.0412317j 0.00246441-0.00671271j 0.0302055-0.0284754j -0.00466368-0.0269307j 0.0317835-0.0140347j -0.0130045+0.0307685j -0.0269977-0.0025964j -0.0143913-0.0162362j -0.019035+0.0185219j -0.00100057-0.0150435j -0.0100958-0.00477187j 0.00344888+0.0116089j -0.0102579+0.004621j -0.0183764-0.00777761j -0.00306209-0.0089497j 0.00334903-0.0425967j -0.00834737-0.000329045j -0.00449035-0.00891738j 0.0145937+0.0311879j -0.00355982+0.00174371j -0.0124298-0.000513879j -0.00260656+0.00580909j 0.0267454+0.00613515j 0.0127626+0.00422023j -0.000178553-0.00280612j 0.0230833+0.00985219j 0.00565794+0.0145394j 0.00273011+0.00378814j 0.00294863-0.0184561j 0.00238095+0.0325749j 0.00751825-0.0169939j -0.0174065-0.0134037j 0.0436085+0.0122114j -0.0184917-0.016674j -0.000656973-0.0121388j 0.00136931-0.0169969j 0.00400762+0.00250762j -0.00660628-0.00515869j -0.000950192+0.0142617j -0.0100255-0.00216769j 0.0289488+0.0168815j 0.00809529-0.0040628j 0.00110842-0.00724056j 0.00924895+0.00853314j 0.00939972-0.00833631j 0.00395263-0.01401j -0.00339753+0.0162276j -0.00159911-0.00051488j 0.00256814+0.000849202j -0.00335529-0.00745533j 0.0243134+0.00674516j -0.0235875-0.0214512j -0.000983596+0.0222297j -0.0235155-0.0209311j -0.0141783-0.013916j 0.0216386-0.00363683j -0.0164181+0.00561376j -0.00258019+0.012401j -0.00541758-9.65602e-05j 0.000489994-0.0121888j 0.00487808+0.00927068j 0.0214486+0.0179513j -0.0136733-0.00842594j -0.0056134-0.0127317j 0.0087125+0.00343587j -0.00864472+0.0181878j 0.00327785+0.00394742j 0.0226901-0.000520441j 0.00253005+0.0123746j -0.00901233-0.0133005j -0.0108692-0.0237751j -0.011726-0.00755908j 0.00365409+0.016697j 0.00560282+0.0198256j 0.0511435-0.00601874j 0.0096352-0.0482447j 0.030778-0.00603485j 0.011937-0.0226681j -0.0330057+0.0616308j -0.028273-0.000879866j 0.0310691-0.00443295j 0.0502595+0.0016693j -0.0557327+0.016106j 0.00740212+0.0146367j 0.0120423-0.0182691j -0.018178+0.033545j 0.0322279-0.00503611j 0.02812-0.00557775j 0.0203172+0.0557882j -0.0064292+0.00025605j -0.0169772-0.0226073j -0.0259164+0.0762362j -0.0532863-0.0239092j 0.0220193+0.0160188j 0.0203641+0.0196821j 0.034525+0.0315142j 0.0346968+0.0100977j -0.00846846+0.0275963j 0.0565408+0.0115232j 0.0568084+0.0134422j -0.000542344+0.0122182j 0.000533722+0.0746267j -0.00940912-0.0515287j -0.0166588-0.0286866j -0.0123882-0.0993464j -0.117274+0.0341344j -0.0547894-0.0321331j 0.100367-0.151219j -0.0292412+0.00583724j 0.10484-0.123805j -0.04032-0.043429j 
-0.0397221-0.0442333j -0.0256564-0.0954684j 0.00894463+0.0271332j 0.0122263-0.0117523j -0.00139127-0.00367807j -0.0434353+0.049272j 0.025154-0.00310705j 0.0248045-0.0419949j -0.0502621-0.0118834j 0.0521126+0.0539911j -0.00559515-0.00269766j 0.00926205-0.00940941j 0.00121879-0.00118466j 0.0187363-0.00950499j 0.00804855-0.00471302j 0.00675202-0.00497986j -0.0238338+0.00865156j 0.0225671-0.00932374j 0.00546863+0.0249813j -0.039513-0.0453316j -0.00200448+0.00607756j -0.0243125-0.0151981j -0.0176178+0.0544821j 0.0158159-0.0325365j -0.01091+0.0165798j 0.00195606-0.0108263j -0.0221894-0.02702j -0.00702942-0.00681397j 0.0554166-0.0014766j 0.00394264-0.00736604j -0.012479-0.020717j 0.0137898-0.0116778j 0.00854673+0.0134011j -0.00175942-0.014919j -0.0284476-0.0185961j 0.00519632+0.00749411j 0.00299481+0.00318332j 0.0102124-0.0221251j 0.0101472+0.0044202j -0.0120641-0.0103796j -0.00337685+0.0126041j 0.00892576-0.0185591j -0.00935276-0.0252108j 0.00384864-0.00651033j 0.0117186-0.0140096j 0.0283707-0.00487025j -0.00197345-0.00123027j -0.00367816-0.00430569j 0.0109273-0.000336146j -0.0105562+0.00282018j 0.00103864+0.017752j 0.0148315-0.0311979j -0.00932237+0.00407626j 0.00195148+0.00245317j -0.0112366+0.0107728j 0.00140734-0.002699j -0.0107194+0.0086334j 0.000673546+0.0128282j -0.00752894-0.00729067j 0.0279506-0.00375636j 0.00649782-0.00214753j -0.00279962-0.00487522j 0.012092-0.00929166j 0.00246752-0.0152914j -0.00269296-0.00891939j 0.000619096+0.010096j -0.00630701+0.00378597j -0.00246611+0.0169264j 0.0161963+0.0124942j -0.00139483-0.0243701j -0.0275393+0.0141157j -0.00454003+0.0116074j -0.00538523-0.00447593j -0.00414807-0.00296559j 0.00195504-0.0159832j 0.00751341+0.0162108j -0.0132719+0.00902487j 0.0109105-0.00853747j 0.0109095-0.00976183j -0.00708712+0.0156064j 0.0195733-0.00341706j -0.00177149+0.0197994j 0.00459259+0.00591737j 0.0211083-0.0071476j 0.00129965-0.000369636j -0.00940142-0.000322363j 0.0121036-0.0224343j 0.0465124-0.00807724j -0.0215591-0.0110537j -0.0312796+0.0216829j -0.0256708+0.000777329j 0.00471399-0.0248429j 0.0298255-0.00419095j 0.000821911-0.0353825j -0.0382921-0.0169175j -0.0211596-0.0106921j -0.0009643-0.0260545j 0.0311433+0.0505996j -0.0152689+0.0145062j 0.00639186-0.0373508j 0.0383408-0.0417267j 0.0334152+0.0299466j 0.0083895+0.0480426j -0.00462855-0.0247875j 0.0387-0.0099121j -0.00980124+0.0153864j -0.00854173-0.0288079j 0.026034-0.0123302j -0.00115128-0.0282912j -0.0453346-0.00932566j 0.0321256+0.00115105j -0.0196287+0.0129667j -0.00432301-0.00340408j -0.0441727+0.00173196j 0.0471301-0.0240322j -0.0237723+0.0183749j 0.023497-0.0409724j -0.0330034+0.000415867j 0.0277193-0.0703395j -0.0432744+0.0209675j 0.0913386+0.00459027j -0.062197+0.0181082j -0.0233153+0.0468629j -0.0331246-0.0135467j 0.0307623-0.0669665j 0.138316-0.133277j 0.125903+0.0420262j 0.14248-0.175996j -0.00338615+0.0401095j 0.0588976-0.065837j 
0.0251472+0.0184685j 0.0234292+0.0381129j 0.00984787+0.0544706j 0.0136634-0.0582342j 0.027504+0.0141917j 0.0276122+0.0422093j -0.0388145+0.0158859j 0.0242314-0.0323859j -0.04138-0.000463525j 0.0252152+0.0359653j -0.0266795+0.0339141j -0.0164671+0.0251006j -0.0100204-0.057528j -0.00558632-0.0109661j -0.024362+0.0206453j -0.00690258+0.0233059j 0.0315547-0.00337394j -0.0034177-0.0317225j 0.0175048+0.00200798j 0.0263517+0.00385086j -0.0160651-0.0165151j -0.0262293-0.00272563j -0.0339564+0.00567141j 0.0455823+0.0290324j 0.00245211-0.0150931j -0.0238185-0.0106817j 0.00729554-0.00124591j 0.0501735+0.0121532j -0.00315908-0.0128135j 0.0071598-0.0276317j -0.00395539-0.00551817j -0.0216964+0.00538841j -0.029698+0.00209369j 0.00232701-0.0133764j -0.00277049-0.0152085j 0.0217424+0.00226363j -0.00447222+0.0115549j 0.0125271-0.0300802j 0.00582822+0.00635408j -0.0139458-0.0131186j -0.0136254+0.0126531j 0.0215412-0.00847316j 0.0139955+0.0102075j 0.0202037-0.0165215j -0.00139623+0.0296057j -0.00546848-0.00840748j 0.00184621-0.0152374j 0.0436603+0.019791j 0.00714285+0.00130837j 0.00342412-0.00157696j -0.00123069+0.0112269j 0.0166725-0.00686811j 0.00279354-0.00458717j -0.00604647+0.00637861j 0.00294804-0.00114871j 0.00817233-0.0137784j -0.0153167+0.00350622j 0.00482637-0.00484096j -0.0073402-0.00116374j 0.0229702+0.0160648j -9.76533e-05+0.00712663j 0.0105761-0.00481601j 0.000421025-0.00604014j 0.00393379+0.0120326j -0.00741598+0.00670327j -0.00453463+0.00930023j -0.0135918-0.000311149j 0.000184096+0.000822151j -0.000823896+0.00446461j -0.0110055-0.0219137j -0.0185247-0.00480599j -0.00781733-0.0157375j 0.0180556+0.00641588j 0.00706119+0.0205013j 0.0212973+0.027124j -0.0148328-0.0212964j 0.000709132+0.0137105j 0.0375502+0.0152006j 0.0171155+0.0138372j -0.00911566-0.0273649j -0.0158088+0.00668123j -0.021998+0.0123801j -0.00105716-0.0240409j -0.0163523+0.00111611j 0.0197986+0.0565676j -0.022871-0.0197996j 0.0190848+0.00819589j 0.0201187+0.00916859j 0.0228104-0.0147505j 0.00295271-0.00261637j -0.0237084+0.0143719j 0.0424124+0.00206678j -0.0326106+0.02709j -0.0192129-0.0483903j -0.0333385+0.00907916j 0.00846942+0.00621565j -0.0239837+0.00261258j -0.0291255+0.025966j -0.0120069-0.01281j -0.0205765-0.0548456j 0.0573965-0.0397491j 0.0341822-0.0301524j 0.000627499-0.00405845j -0.00803466+0.00704632j 0.0630182+0.0318359j -0.00645426+0.010952j -0.0339433-0.0512664j 0.0408451+0.0488559j -0.00435054+0.0070827j -0.032856-0.00992076j 0.0762354-0.0317029j -0.0138111-0.0400967j -0.0545453+0.0330908j -0.0479698+0.038289j -0.0495378-0.0530519j 0.00654752-0.010913j -0.0186502-0.0128893j -0.0205614+0.0328891j 0.0122742-0.0540014j 0.0336502-0.0342037j 0.00726229+0.000289109j -0.0846578+0.0223828j -0.0247527+0.0547134j 0.0293106+0.00808294j 0.0199898-0.0475815j 0.0982919-0.125719j 0.066273+0.0604211j 0.0826528-0.0684866j 0.0152164-0.115435j -0.123382+0.0860876j 
0.00568878-0.000401543j 0.00656951-0.0011342j 0.0117925+0.0214687j -0.00327607+0.0483247j 0.0100653+0.055328j -0.0176629+0.0532511j -0.015786+0.0153415j 0.00872781+0.016893j -0.0204501+0.00609353j 0.0148797+0.0160265j -0.00408432+0.0307437j 0.0337724-0.00440133j 0.0251808-0.00424818j -0.0419975-0.012232j -0.0387952+0.0177312j 0.0126719+0.0193607j 0.0007154+0.00686648j 0.0025882-0.0124437j -0.0078297+0.0148237j 0.00165159+0.0465732j 0.0251627-0.0364288j 0.00772514+0.0452941j -0.00676248+0.0128818j -0.0284424-0.0246406j -0.0178384-0.0136367j -0.011994-0.0134444j 0.0104027+0.00880979j -0.0380352-0.0285984j -0.0248545+0.0163929j -0.00682697-0.00330207j 0.00695057+0.0290746j -0.0102638-0.00771464j 0.00556338+0.0300266j -0.0267216+0.00670054j -0.0103016-0.00976397j -0.00372067-0.0279514j 0.00805187-0.00965745j -0.00476841-0.0199282j 0.00751031+0.00300923j -0.00760096-0.0105367j 0.0297975-0.00446174j -0.0173627-0.00421003j -0.000383062+0.00864842j -0.00424893-0.0253854j 0.048458+0.0117164j 0.00641674-0.0157883j 0.00387397+0.0127381j 0.00903247-0.0170643j 0.0105178-0.0171846j 0.0124066-0.00735147j 0.0122679-0.00589046j -0.00598212+0.00474761j -0.0202494+0.02095j -0.00430343+0.0230921j 0.00104907+0.000212394j -0.0202968-0.00216701j 0.00751001-0.00582865j 0.00642431-0.00861217j 0.00146687-0.00655372j 0.0312401-0.0123569j 0.00308544-0.00754688j -0.0137417-0.00658858j 0.0133391-0.00995807j 0.00474021-0.0164322j -0.00755405-0.00278305j 0.0050489+0.0151014j 0.0141366+0.00279082j 0.000755234+0.011429j 0.00415284+0.00312531j -0.00809737+0.00473027j -0.00193939+0.000304391j -0.00696243+0.00322739j -0.0195978-0.0159257j -0.00905553+0.00393433j 0.0147427-0.0327069j -0.0114078+0.0105689j 0.0354781-0.0359509j 0.0197749-0.0296578j 0.0147022-0.00146964j -0.0215861+0.00860668j 0.00422027+0.0177291j -0.00407056+0.000680646j -0.0306589+0.0283702j -0.0190287+0.0105875j 0.0234099-0.0533768j -0.0136665+0.00842595j 0.0318634-0.0260853j 0.0168048+0.000295961j -0.019371+0.0299738j 0.0226568-0.0249315j 0.00832247+0.0153328j 0.0242678-0.0265212j 0.0113471-0.00313071j -0.0324471-0.0176049j -0.00521119+0.0151506j -0.0261131-0.0372317j 0.0151172-0.0225301j 0.0343476+0.0141463j 0.0231797-0.0180907j 0.0073262+0.0347225j -0.0729374-0.0698299j -0.00948926-0.0495278j 0.00399493+0.0027541j -0.00783483+0.0141467j 0.0169627-0.0491826j -0.0248176+0.0160045j -0.0289937+0.0229531j 0.0354177-0.0588444j -0.0326058+0.0186525j -0.0309241-0.0237762j 0.0218366-0.0660344j -0.021332-0.0328675j 0.0478768+0.0467725j 0.0715289+0.0256881j -0.0681738+0.00484866j -0.0419139+0.039118j 0.0530807+0.0021803j 0.0341553+0.00426605j 0.0296783+0.00951826j -0.0181619+0.0165134j -0.0233199-0.0659913j 0.0387146+0.0303981j 0.0670954+0.0267511j 0.0407919+0.0566331j 0.0625532-0.0625772j 0.0454622+0.0580999j -0.166187+0.192959j 0.0556775+0.0167523j 0.0973774-0.0692504j -0.00826308-0.0764553j 
0.0340256+0.0692269j -0.0411045-0.0505964j -0.00455151-0.00468118j -0.0216767-0.0322547j 0.0374227-0.0421489j -0.00138294-0.00187702j 0.0414438-0.0320528j 0.0196345-0.0136524j 0.0276141-0.0102236j -0.0079553+0.0533738j -0.0127037-0.0255143j 0.00975115+0.0250889j 0.00546864+0.0195642j 0.00115061+0.0198681j -0.0129404-0.00468032j 0.0117352+0.0311983j 0.00343719-0.0594704j -0.0140285+0.0323026j -0.00871382-0.00678976j 0.0133641-0.0552597j 0.0303237-0.00903591j 0.0420662-0.012301j -0.0361117-0.0485416j 0.00892609-0.0117605j 0.0402016+0.00482807j 0.0050749+0.0528419j 0.00889043+0.022656j 0.00381474-0.0143652j -0.00379821+0.0278373j 0.00553541-0.0102753j 0.00162565+0.00505134j -0.0314305+0.000266969j -0.00601142+0.0274991j 0.00135736+0.0108101j -0.0118888-0.0385246j 0.00416157+0.0124247j -0.00767632+0.00209599j -0.00545559+0.0109155j -0.00657187-0.00197185j 0.00243473+0.000400025j -0.00766436+0.00249267j -0.00304808+0.00845072j -0.00271636+0.0107054j 0.00549181-0.0233149j 0.00376701-0.00829151j 0.0119369+0.0256754j -0.0114958-0.0283391j 0.00237644-0.0141282j 0.00609833-0.00737024j -0.0173912-0.0492567j -0.0166102+0.0040794j 0.0538545+0.0158819j -0.00962509+0.0154216j -0.00329256-0.0126734j -0.0124322-0.0240039j 0.00605055+0.00159519j -0.00359734-0.00182723j -0.00938666-0.0180456j -0.00812807+0.0243153j -0.00428507-0.0120734j 0.00749218-0.00400943j 0.00539089-0.00180458j -0.00556458+0.00198676j 0.0220104+0.00278205j -0.0076422+0.0181975j 0.000479494-0.0120784j -0.0210079+0.000861506j -0.0109686-0.00898909j -0.01893-0.000145931j 0.00883337+0.00830002j -0.0174375-0.00960198j -0.0187749-0.00389954j -0.013578+0.0284305j 0.0205393+0.0256039j 0.01534-0.0232291j 0.00879188+0.000502271j 0.000537852+0.00166692j -0.0037749-0.0214051j 0.00339391+0.023988j -0.0112952+0.00919361j 0.0478746+0.012568j -0.0223448+0.00453809j -0.0383373+0.00909619j 0.0290093-3.73968e-05j 0.00966809+0.00665788j 0.00824621+0.0275553j 0.0262526-0.00845958j 0.00686678-0.000807223j -0.010224+0.00298316j 0.00965037-0.0292224j 0.0164369-0.0116914j 0.00955609-0.0242781j -0.00926435+0.0192849j -0.00316139+0.0388758j 0.0335477-0.0250495j -0.00423118+0.00556395j -0.00762792-0.00282106j -0.0168674+0.00906624j -0.00715476-0.00549405j 0.000575561+0.0493327j -0.0175282+0.00575698j -0.00689368-0.0331598j 0.000119892-0.0236423j 0.00990491+0.00919058j 0.0117207-0.0138407j -0.012578-0.0157338j -0.0215739+0.0277928j -0.0249968+0.0119819j -0.00327931+0.00885652j -0.000843088+0.00417286j -0.0257967+0.030908j -0.00885079-0.0107387j 0.0766804-0.0292796j 0.050468+0.0131185j 0.0144737+0.0173551j -0.00506173-0.0370909j 0.0449792-0.00943409j -0.081319-0.0311863j -0.0518806+0.0368377j -0.0381443-0.0803746j -0.0402605-0.0327729j -0.0958493+0.108448j 0.0501076-0.0274317j -0.0271569+0.000940251j -0.0163918-0.0110477j -0.0306303+0.00611521j 0.0585541-0.0841071j -0.0129755-0.0612874j 0.0456524-0.00547486j 0.0724569-0.051158j 
0.00600968+0.00793602j -0.00113908-0.00881998j 0.012964+0.0756358j 0.0184292-0.0428458j 0.0204418+0.0242827j -0.00133337+0.025089j -0.0298357+0.0167459j -0.00364645-0.0263079j -0.0319909-0.00456613j 0.037284-0.0106739j -0.0238388+0.0267387j 0.00673908+0.0345115j -0.0454479-0.0131631j 0.0148867-0.00111688j -0.0118727+0.0106537j 0.0104785-0.0367107j -0.0112754-0.0197251j -0.0170101-0.00749006j -0.0172968-0.00388376j -0.0162651+0.00412968j -0.01808+0.00779322j -0.00176463+0.00701347j -0.0194915+0.0182712j 0.0135069-0.00230994j 0.0118086+0.0241412j -0.0334279+0.0145441j -0.00704541+0.00388382j 0.0147029+0.0165495j 0.0061654-0.055627j 0.0248747+0.0157383j 0.0349448-0.00906914j 0.0289636+0.00561136j -0.0208467+0.0199792j -0.00894108-0.0484363j -0.00882617+0.0321954j 0.00737316-0.010838j 0.0195707+0.0171703j -0.0197406-0.0332991j -0.0209357+0.0214791j 0.00943105+0.0146958j 0.0108271+0.0164332j 0.0212343-0.0171795j 0.0028237+0.0116631j 0.0142947+0.0215033j 0.00346011+0.0344264j 0.00241593+0.011101j -0.00312456+0.0124622j 0.0183081+0.00540131j 0.0303799+0.0404973j 0.024837+0.0303322j -0.0134677+0.00273044j 0.0258787-0.0082814j 9.63482e-05+0.00831657j -0.0204963+0.00855317j -0.0100396+0.00684519j 0.00530327-0.0205912j -0.00195112+0.0113629j -0.00405391-0.00419283j 0.00892407+0.00953575j 0.00182406+0.0323798j -0.0103399-0.0127291j -0.00863885-0.00237571j -0.000959363+0.0311162j 0.000166971+0.0199067j 0.0133436-0.0121886j -0.00345233-0.00664382j 0.00112998+0.00561634j -0.0145505-0.0117929j -0.0225927+0.00412085j 0.00375426-0.000488883j -0.0249083+0.0327063j 0.0137069+0.00722072j -0.00780143-0.00735312j -0.0091788-0.0121805j 0.0166555+0.0226489j -0.00912456-0.0131076j 0.0196769+0.0297885j -0.00794695+0.0232774j 0.0459624+0.00922457j -0.00436217-0.00516867j 0.00722027-0.00147914j 0.0149971+0.00647471j -0.00531485-0.00340869j -0.0175713-0.00250729j 0.0667427+0.0238386j -0.034023-0.0057595j 0.0034205+0.0477755j 0.0146632+0.013867j -0.0361725-0.0178534j 0.0138662-0.000271087j -0.00208261+0.0140885j 0.000460218+0.0315882j 0.0323176+0.0501011j 0.0116291+0.0192518j 0.029709+0.0073119j 0.0420419-0.0270696j 0.0422119-0.0190657j -0.0239306+0.0098627j 0.0349417-0.032526j -0.030848+0.0386279j 0.00718803+0.0207083j -0.0194889+0.000351035j -0.0122968-0.0218571j 0.0068419+0.00316562j 0.0186327+0.010805j 0.000371792-0.000670521j 0.0605245-0.0338739j 0.00720626+0.0370777j 0.0161361-0.0172974j -0.0217753+0.00122692j 0.018562+0.0382815j -0.0271028+0.00226641j -0.0286447-0.0303196j 0.00232128+0.00168375j -0.035263+0.0434223j 0.00514254+0.0815217j 0.0781557-0.00758689j -0.0184752+0.0287897j -0.011822+0.0781244j 0.100225+0.0298066j 0.076374-0.17292j 0.0469035-0.0380525j 0.144998-0.0174431j 0.0894666-0.0831649j 0.0309692-0.0760266j 0.0263248-0.0230775j 0.0356824-0.0228921j -0.0290773-0.00598142j 0.0114282-0.0229485j -0.0123645+0.0321613j 
