0.00168543-0.000918336j -0.00019923+0.00190403j -0.00240445+0.00132956j 0.000407127-0.00286893j 0.001287-0.00362826j -0.00121029-0.000313624j 0.000434435-0.00185324j 0.00332269-0.00464973j 0.000716804-0.00949372j -0.00137546+0.0054097j -0.00469908+0.00554858j 0.000917739+0.000344994j -0.000111142-0.00219215j -0.00229513-0.000179127j -0.00635357+0.00124936j -0.00154305+0.000343984j -0.00429852+0.00037037j 0.00604349-9.3437e-05j 0.0188892-0.00266367j 0.0334816-0.00255383j -0.00759842-0.000902305j -0.0340691-0.00241389j -0.0191457-0.00138833j -0.00308721-0.000865625j -0.00787949-0.00112547j -0.00101142+0.000148368j -0.00172638-0.00034188j 0.00983926+0.00245616j 0.00212902-0.00107506j 0.0018223+0.000349262j 0.000116118-0.00146264j -0.000466279-4.4828e-05j -0.000754178+0.000417536j 0.000943262-0.00040491j 0.000356675-0.00123772j 0.000410363+0.000719683j 0.00206755-0.000457964j 0.00191614+0.000352689j -0.00131039+0.000890107j -0.000626549-0.00180485j -0.00102352+0.000825357j -0.000406503+0.001102j 0.000469547+0.000983359j -0.0013857+0.0017802j -0.00281333+0.000462856j -0.00360033+0.000752645j 0.000539294+0.00031752j 0.000292666+0.000413333j 0.000801359-0.000408531j -0.000746011-0.00122509j 0.000146329-0.0016277j -0.00320902-0.000307826j -0.00291364-0.00158357j -0.000697248+1.81259e-05j -0.000104463-0.00184331j -0.000163597-0.00129441j -0.0012718-0.000934945j -0.00128049-0.00189432j 0.00450171-0.0010694j 0.000702162-0.00208572j 0.000806459+0.000321635j 0.000526474+0.000803839j -0.00218799+4.60434e-06j 0.000463103+6.83406e-06j -4.87396e-05-0.00145459j -0.00507956-0.00019027j 0.00167289+0.00329182j -0.00226533+0.000101758j 0.00277372-0.001254j 0.00280122-0.00365871j 0.000812312-0.00162867j -0.00151597+0.00189384j 0.000919672-0.00118717j 0.00273115-0.00101834j -0.000547082-0.000563051j -4.57053e-06+0.00116953j -0.000941445+0.000710257j 0.0016665+0.00379116j 0.00108657-0.00204598j -0.00304102+0.00258658j 0.00220717+0.000384372j -0.000549791+0.0013838j 0.00273562-0.000594493j 0.00414269-0.00284781j -0.00342178+0.00196646j -0.00106497+0.000175094j 0.000978189-0.000957903j 0.00091097-0.000413817j 0.00395219-0.00160769j -0.00238952+0.00765751j -0.000419541-0.00197755j -0.00507178-0.0135408j 0.00888067+0.00136097j -0.00867002+0.00240221j -0.00207187-0.000226275j -0.00286814+0.00718507j -0.000473949-0.00120528j 0.0041891+0.00601378j -0.00338897-0.0118974j -0.00154983-0.0137333j 0.00510939+0.00365315j 0.00896743+0.00128567j 0.00211684-0.0175162j -0.00489227+0.00855109j -0.00126229+0.00399908j -0.00858851+0.00408754j 0.00165795-5.56916e-05j -0.0247597-0.00172885j -0.00104296-0.00164885j 0.00334899-0.000465811j 0.00169329+0.000474413j -0.00243459-0.00215824j -0.00207784-0.0030262j 0.00276132+0.00399408j -0.00123544+0.00157641j 0.000233949+0.000417357j -0.000780418-0.000387647j 0.00224918+0.00417613j -0.00295491+0.000694328j -0.000552898+0.00115485j -0.00036058-0.00153769j -0.00115347+0.00128528j 0.00297477-0.00113821j 0.000457372+0.000587191j 0.00125521-0.00133372j 0.000524313+0.000660107j -0.000152509+0.000989346j 0.000501439-0.000384195j -0.00104226-0.00064238j -0.00128181+0.00120536j 0.00230991-0.000561717j 0.00198686-0.00139306j -0.000289145+6.32298e-05j 0.000615906-0.000757663j -0.00158897-0.00294368j -0.000701384+0.00100124j 0.0020791-0.000809163j -0.00361104-0.000404748j 0.000734216+0.000376149j -0.00282812+0.000542848j 0.00269204+0.000124099j 0.000797195-0.00310483j -0.000432492+0.000302174j 0.000168955+0.000313463j -0.00202583-0.00186918j 0.000234979+0.000502611j -0.000548321-0.000137728j -0.00101376+0.000852221j 0.000545839+4.88802e-05j -0.00204006+0.000693725j 0.0012983+0.000277458j -0.00089708-0.000776134j 0.00117462-0.0018732j 0.000502214+0.00202434j -0.000237909-0.000744397j -0.000264632+0.00137299j 0.000182912+0.000827018j 
0.00691542-0.00475272j 0.00155013+0.00808859j -0.00979837-0.000181996j 0.000480881-0.00937831j 0.00192071-0.0090628j -0.00884844+0.00200274j -0.00391819-0.0048603j 0.00669705+0.00536225j -0.0118057-0.0226862j 0.00319162+0.0298925j -0.0148104+0.0182826j 0.00257123-0.000103786j -0.00311003-0.00860102j -0.00367899-0.000729597j -0.0150421-0.0001259j -0.0120754+0.00470432j 0.000514852+0.000840049j -0.0130201+0.0022655j -0.0131981+0.000646205j 0.00151485+0.00132153j -0.00198654-0.00163206j 0.011033-0.000652686j 0.00273121+0.0033244j -0.0115625-0.00604644j 0.00945556+0.00280221j -0.00327516-0.00355109j -0.0157502+0.000296688j 0.0146017+0.0159172j 0.010023-0.000355109j -0.000621172+0.00651982j -0.00531941-0.00369169j -0.00178843-0.00202532j -0.000567409-5.29527e-05j 0.00125555-0.00240964j -0.00268276-0.00378249j 0.00203143+0.00184675j -2.41843e-05+0.00199225j 0.002161-0.0018945j 2.11053e-05+0.00274981j -0.000823377-0.00178082j -0.00108009-0.000476864j -0.000369343+0.000857501j 0.000881666+0.000996287j -0.000788207-2.29269e-05j -0.00238415+0.000503577j -0.0018206+0.00244021j 0.00161128+0.00207703j 0.00225007-0.00289339j -0.00369548+0.00299656j 0.00221184+0.000413589j 0.00221132-0.00465456j -0.000592446-0.000606551j -0.00149626+0.000119203j -0.000883961+0.0018743j -0.00801991-0.00485101j -0.00932863-0.00582558j -0.00367132-0.00855676j -0.000282597-0.00151078j 0.0132556-0.00802675j -0.00291033-0.00154203j 0.000615697-0.00329318j -0.00368303+0.00277291j -0.00432463-0.000753825j 0.000602363+0.00517138j 0.00507704+0.00516964j -0.00194804-0.00138313j 0.00621178-0.000319687j 0.00299541-0.00327367j -0.00151647+0.00247165j -0.000802699-0.00666957j 0.000215522-0.00353017j -0.00119866+0.00190256j 0.000669881-0.00218822j 0.00393485-0.00339735j -0.00559152-0.00210814j 0.000103221+0.00264722j 0.00182462-0.00100045j 0.00297549+0.00683344j 0.00151406-0.00268252j -0.000914082+0.00507137j -0.00134292-0.000572434j 0.00277008+0.00113101j 0.000275301+0.00148164j -0.00156513-0.000642704j -0.00104607-0.00294826j -0.00236887+0.00128412j -0.00324755-0.000336082j -0.00111102+0.00125958j -0.00424406-0.00817789j 0.000424769-0.00343428j -0.00350886-0.000488988j 0.00370858+0.00505978j -0.000735679+0.00142712j 0.00106135-0.00308277j 0.000615372-0.00130126j 0.000988175-0.00257809j 0.00125756+0.00187731j 0.00115743-0.00507759j 0.000157294-0.00152828j 0.00106123+0.000724435j -0.00409659-0.00253516j 0.000721233+0.00145615j -0.00130118+0.00617873j 0.00180314-0.00510331j 0.000289628+0.0026737j -0.00121752-0.0036459j -0.000160883-0.00406015j 0.00684379+0.00222133j -0.00273275-0.00104433j -4.96228e-05-2.90118e-06j -0.00176697-0.00318903j -0.000175013-0.00828662j -0.000504091-0.00161048j 0.00029632+0.00402284j 0.00204369-0.00141255j -0.00231044-0.000747653j -0.00103282-0.000637575j -0.00016558+0.00332409j -0.0018322+0.00141677j 0.000484867-0.000922871j 0.00107625-0.00317627j -0.000868097+0.00253196j 0.00598792-0.00476223j 0.00613283-0.00253982j 0.00164333-0.00236313j -0.00257098+0.00213673j 0.00105062+0.000510651j -0.000599884-0.00150354j 0.0025187-0.00188009j 0.00206425-0.000564148j -0.00163575-0.00195919j -0.00288266+0.000371656j 0.000820902-0.00187697j -0.000287667-0.00133913j 0.000444981-0.00474318j -0.0076149+0.00225392j 0.00455281-9.36683e-05j -0.00658527-0.00023897j 0.00182417+0.000875535j -0.0054294+0.00339643j 0.00214304+0.00106404j 0.002487-0.00725586j 0.00176729+0.00113344j 0.00407788+0.0017656j -0.00526383-0.00419704j 0.00259894-0.00173602j -0.000631692-0.000188924j 0.000627075+0.00261482j -0.000588037+0.00115676j -0.0045692+0.00195237j 0.00347323+0.000385348j -0.00416799-0.00169367j 0.00367044-0.00559924j -0.00392176+0.00837758j -0.00330987-0.00322135j -0.00661382+0.00768468j 0.00380909+0.00490675j 
-0.00114299-0.00446927j 0.000699399-0.00561008j -0.00113533+0.00767146j -0.00540744+0.00459601j -0.00382781+0.00739157j -0.00690473+0.00349323j -0.00737418+0.00658044j 0.00705674-0.00193596j -0.0256513+0.00682686j 0.0264497-0.013579j 0.0192128+0.00913149j 0.00271937-0.00116819j -0.00461058-0.00255396j 0.000614898+0.00253189j -0.00264848-0.0122682j -0.00303811-0.00833921j 0.00175814-0.000408275j 0.00375616-0.00988449j 0.000980115-0.00735699j 0.00122696+0.00696521j -0.00111822-0.00466974j -0.00258205+0.00385773j -0.00161245-0.00411574j -0.00156673-0.019482j -0.00402833+0.00763224j 0.004188-0.000644579j 0.00239334-0.00806164j -0.00927125+0.0195058j -0.00112272+0.00626408j -2.98736e-05+0.00414669j 0.00319029-0.00300091j 0.000205233-0.00375055j 0.000145065-0.00102363j 0.0021798+0.00510551j 0.00249764-0.000787147j -0.00280063+0.00248001j -0.00343248+0.000395129j 0.00219253+0.00352897j -0.00251509+0.00136892j -0.000943217-0.00272865j 0.0003982-0.00372709j -0.000167675-0.00188345j -0.00120538+0.000473989j 0.0038951-0.0014532j 0.00033557+0.00270447j -0.00152982-0.00251086j -0.00335186+0.00227244j 0.00279058-0.00100059j -0.00316356-0.00270513j 4.71309e-05+0.00108773j 0.00142771+0.00101682j 0.0023982-0.00412534j -0.000142744-0.00209567j -0.00127409-0.00294242j 0.00333259-0.00809066j 0.0027891-0.00708637j 0.00787005-0.00579538j 0.00371936-0.000539923j 0.00947144+0.0116512j 0.00340742-0.00263981j 0.00320615-0.00133691j -0.00100368-0.00413778j 0.00283406-0.00634862j -0.00143012-0.00209517j -0.00696381+0.00760659j 0.00518778-0.00397225j -4.7264e-05+0.0067094j 0.00953378+0.0022092j -0.000213497-0.00302442j 0.00524471-0.00227491j 0.0153306-0.00168639j 0.000582246-0.00150391j 0.00198714+0.00456446j 0.00457448+0.00175128j -0.00206052-0.00818199j -0.00917694-0.00161517j 0.00272349-0.0032849j -0.00548613-0.000894651j 0.0072626+0.000545713j -0.00808947-0.00137602j -0.00147436+0.00101038j -0.00155114+0.000606385j 0.00271315-0.00292722j -0.00216535-0.00189643j -0.00290889+0.00135201j -0.00407687-6.01795e-05j -4.39253e-05+0.00166295j -0.000211239-0.00104583j -0.00594792+0.00458549j -0.000160948+0.000436257j -0.000684236+0.00242886j 0.00144704-0.00140333j 0.000549397-0.001965j -0.00330395+0.000300146j 0.000958855-0.000878015j -0.000974082-0.000635676j 0.00219624-0.000479405j -0.0026398-0.000435095j -0.00443871+0.00137361j -0.00251213+0.000130456j -0.00218321-0.000529339j 0.00186181-0.00166537j 0.00135623+0.00089068j -0.001217+0.00125985j 0.00362801+0.00155388j -0.00157986+0.00174756j -0.0017264-0.00093937j 0.00393499-0.00158549j 0.000671843+0.00238203j -0.000442195+0.0022582j -0.00274898+0.000291872j -0.00665507+0.00241249j -0.00148915+0.000673979j 0.00304125-0.000833632j 0.000438407-0.00338698j 0.000761306+0.00250401j -1.78217e-05+0.000868549j 0.00275102-0.00023643j 0.00179237-0.00126503j -0.00101481-0.00067343j -0.00240999-0.000605882j 0.00149924+0.00114713j -0.00403947-0.00639912j -0.00298567-0.00820898j -0.00372584-0.00293973j 0.0036258+0.00443427j -0.000129731-0.00214579j -5.52476e-05+0.000526018j -0.00105742-0.00118642j -0.000320674-0.00228196j -0.00200192+0.00228205j -0.00136752+0.00143982j -0.00237608-0.00200366j 0.000558479+0.000283057j -0.00235226+0.00253916j 0.0025225+0.00705835j -0.00137359-0.00290334j 0.00265991+0.00638453j 0.00174558-0.000732849j -8.87883e-05+0.00420337j -0.000347062-0.00262274j -0.00496772-0.00419345j -0.00110709-0.00409581j -0.000995541-0.00380342j -0.0037578+0.0045267j 0.000549986-0.0023676j -0.000147902+0.00103566j 0.000987815-0.00339948j -0.000704248+0.000523995j 0.00237419+0.00342209j -0.00163848-0.00620865j -0.00221461+0.00118175j -0.00318546+2.39305e-05j 0.00246868+0.00126043j 0.000707929+0.00632616j 0.00145182+0.00216792j 0.000239903-0.00570944j 
-0.00319781+0.00661477j -0.000639409-0.00119478j 0.00549165-0.00585366j 0.00715205+0.000476295j 0.00744723+0.00868985j -0.00977975-0.0199633j -0.0182817-0.023826j -0.000400959+0.00734872j 0.00912708-0.000228201j -0.00708738+0.00597926j 0.0309569-0.0254687j 0.00517978+0.00650341j 0.0125105+0.00603019j 0.00412279-0.00352326j 0.00547601-0.0014788j -0.00576828-0.0120534j -0.00844272-0.00504701j -0.00340324-0.00924043j 0.000616999-0.00407253j -0.00092723+0.00530046j -0.000574247+0.00246594j 0.000512251+0.000855162j 0.00127418-0.000967696j -0.00355508+0.0151383j 0.0005255-0.0017116j -0.00395108-0.00440464j 0.00371109-0.0135238j 0.00781693-0.000409851j -0.0105686+0.00459296j -0.000634059-0.0132461j 0.00318587-0.00568205j -0.00554339+0.00190641j -0.00811372-0.00275324j 0.00134273-0.00195093j 0.00536854-0.00028843j -0.00123423+0.00101773j -0.000617454+0.00165299j 0.00446493+0.00112585j -0.00488433-0.00182238j -0.00578719+0.00169913j 0.00260592+0.00267905j 0.00268025-0.00180627j 0.00574652+0.00244611j -0.00339397-0.000408009j -0.00503896-0.012711j 0.00119558+0.00291642j -0.00221079+0.00404816j -0.00599622-0.00231837j 0.00755385-0.000752877j -0.00575277-0.00228216j -0.0117182+0.000349853j 0.00432971-0.00336785j -0.0017476+0.00417808j -2.53821e-05-0.00182502j 0.00325229-0.00704068j 0.000249953-0.00456079j -0.000195041-0.00739395j -0.00375208-0.00518926j 0.00056516-0.00348735j -0.0027416-0.00579836j -0.00239995-0.00191758j -0.00418038+0.00511693j -0.00156712-5.40228e-05j -0.00446875-0.000583255j 0.0066455+0.00341137j -0.00545382-0.00128919j -0.000162438+0.00129692j 0.00389476+0.0048492j 0.00219554+0.00181141j 0.000286881-0.00379033j -0.00407706-0.00555548j 0.000410092-0.00163665j 0.00204921+0.0017793j 0.00697034+0.00325761j 0.00184447-0.0100857j 0.00335114-0.00364077j -0.0111467+0.00333457j 0.00505983-0.0103776j 0.000685614-0.000106081j -0.0118842-0.00816003j -0.00202916+0.00748023j 0.000878379+0.00449689j -0.000894484+0.00138744j 6.56018e-05-9.87518e-05j 0.000721976-0.00268742j -0.000360174+0.000458352j 0.00331772-0.00175293j 0.00284185-0.00080636j -0.00159829-0.00384827j 0.00111792+0.000419349j -0.00103611-0.00049086j 0.00132558+0.000696447j 0.00295212+0.000878167j 0.00253564-0.000389033j 0.000106591+0.00161141j 0.000651188+0.000542035j -0.00144944+0.000887422j -0.00191936-0.000953461j -0.000828095-0.0018492j 0.000696245+0.00149169j -0.000126587+0.000527838j -0.000806565+0.00142233j -0.000131014+0.000637933j -0.000550498-0.000256879j 0.00266031+0.00250855j 0.00128078+0.00103738j -0.000126894+0.00223411j 0.00119861+0.000427181j 0.000270169-0.00106295j -0.00480921-0.00255794j 0.0016752-0.00102185j 0.00131841+0.00024739j -0.00156111+0.000408222j -0.00156319+0.00225239j 0.000529805+0.00321685j -0.00514583+0.000994096j 0.00446421+0.000415451j 0.0036208-0.000360265j -0.000329174-0.00184989j -0.00313964+0.00545348j -0.00146807+0.00223365j 0.00240656-0.0033653j -0.00323362+0.00246189j 0.00347212-0.00426008j 0.0103643-0.00487338j -0.0092092+0.00442268j 0.0028257+0.00199105j -0.00174138+2.0631e-05j 0.00273853-0.000974834j -0.00380753+0.000811891j -0.00223731-0.000264099j 0.0019129+0.000999538j 0.00121271+0.00110308j 0.00363386+0.00122586j -0.00215805-0.000157061j -5.8817e-05+0.00107285j -0.00158564-0.00188635j -0.00292942+0.00214902j -0.00587708+0.000113022j 0.00836648-0.00163491j 0.00254036-0.00127989j 0.00538671+0.000721697j 0.00723599+0.00452626j -0.000848908-0.00377336j 0.00638095-0.000566769j -0.00855465+0.0022002j 0.000186947+0.0001222j 0.00169834+0.00158311j 0.00432534-0.000266396j -0.00292937-0.00295123j 0.00377128+0.00536056j 0.00573791-0.00536636j 0.00176209-0.000144513j 0.00351772+0.000238812j -0.00407483-0.0028808j 0.00544303-0.00256437j 0.00324346+0.00503045j 
-0.00211757-0.00172258j 0.000585922-0.00357776j 0.0122181+0.00158329j -0.0065219+0.00983119j 1.4154e-05+0.00974805j 0.00901945-0.00643697j 0.00455628+0.00283837j -0.00762937+0.0354687j 0.00159064+0.0224562j 0.00993383+0.00882194j 0.00359508+0.0210925j -0.00257627-0.00124299j -0.000767835+0.010433j 0.000899481+0.00469612j -0.00020628+0.00264579j 0.000701559-0.00280504j 0.00152215+0.000567692j 0.00159209-0.00356167j 0.000297365+0.000660088j -0.000727416-0.000149066j -0.00855787+0.00285066j 9.38576e-06+0.00135924j -0.00398866-0.00109983j -0.0117205-0.0026462j -0.00493467+0.00303632j 0.005964-0.00160311j 0.0043237+0.00351642j 0.00747468-0.00379251j 0.00168099-0.0071283j 0.00821564-0.00259952j 0.00479687+0.000884615j 0.00272889+0.00221439j -0.00289109-0.000806658j 0.000932902+0.00355174j 0.00459231+0.00470435j -0.00365158-0.000798443j 0.00395838+0.00308602j 0.00491688-0.00394812j -0.00313576+8.4651e-05j -0.00167314+0.00104264j 0.00305312-0.00141832j -0.00461625+0.00325574j 0.0019198-0.000848518j 0.000352338-0.00816589j -0.00191657-0.00453225j -0.005181-0.00296771j 0.00512118+0.000107397j 0.00112833+0.00307184j -0.0031511-0.00231607j 8.06999e-06+0.00426231j -0.00143361-0.00361079j -0.0108637-0.0017887j -0.00546387+0.00216522j -0.00778987+0.00330968j 0.00907644+0.00115602j -0.000714011+0.00183255j -0.00149996-0.00711599j -0.00326827+0.00434911j -0.000547449+0.00224374j 0.00211029+0.00263046j -0.00882774+8.95384e-05j 0.00211184+0.00741192j 0.00389113+0.00603912j 0.00102374-0.0021956j -0.00842123+0.00252446j -0.0018079-3.13976e-05j 0.0108317+0.00545412j 0.00432082-0.0134916j 0.000375148+0.00914985j -0.000479234+0.0080906j -0.000924364+0.00298318j 0.00262054-0.00024317j 0.000287724+0.00356838j 9.79229e-06+0.00468961j -0.000910555-0.000659964j -0.00218871-0.00137936j 0.000738548+0.00251754j -0.00044434-0.0020059j -0.00381181+0.000217144j 0.00111155+0.00356717j 0.00601827-0.00201606j 0.00131222+0.00242168j -0.000406445-0.00051588j -0.00159376+0.00197804j -0.0021033-0.000892283j 0.000229236-0.00293358j 0.00137367-0.00255336j 0.00117334-0.0033544j 0.000602944-0.000479889j -0.000157385+0.00195444j 0.00477263-0.00318376j -0.00157685+0.00269178j 0.000400662+0.000771282j 0.00461346-0.000637108j 0.00235015-0.000585499j -0.00109275-6.25857e-05j 0.00438817-0.000224457j -0.00414764+0.00107626j 0.0018233-0.000266156j 0.00112787+0.00036511j 0.00287512-0.00252465j -0.00102324-0.000371649j 0.00102707+0.00372558j -0.00351785+0.000352484j -0.00237374-0.00122224j 0.00326625-0.00165016j 0.000335233-9.40027e-05j 0.000932188+0.00170489j 0.000538593+0.000916908j -0.00325604+0.0015494j -0.00128081-0.00174987j 0.00117965-0.00229738j 0.00118885+0.00161049j -0.00025115+0.000178155j -0.00313757+0.00148701j 0.000951941+0.00157781j -0.00150795-1.08862e-06j 0.00132001-0.00334596j 0.00537347-2.67431e-05j 0.00286453-0.000290197j 0.00751682-0.000682121j 0.00930417-0.00202731j 0.00506811+0.00134826j -0.00363261+0.000506878j -0.00374349+0.000585394j -0.0101796-0.00069753j -0.00117924-0.00128339j -0.00231487+0.00118454j -0.00583951+0.000882937j -0.00100643-0.000583944j -0.00323094+0.000278292j 0.00236515+0.000605952j 0.00970709+0.00146503j -0.00206507+0.00118685j -0.00201531+0.00077092j -0.0105165-0.00194431j -0.00753308+0.000976277j 0.00524726+0.00188954j 0.00897814-4.2275e-05j 0.00720781-0.00187361j -0.00153963-0.00180688j 0.000398578+0.00070214j -0.00314578-0.00344548j -0.00394752-0.00150022j 0.000838294+0.000786878j 0.00203924+0.00172974j -1.977e-06+0.000139102j 0.000650832-0.00116974j 0.00313055-2.58152e-05j 0.00868197-0.000137928j 0.00652138-0.000431001j 0.000339145+0.00099034j -0.0033247+0.00172209j -0.00498836-0.00248171j -0.003772+0.0021207j -8.99886e-05-0.00365265j -0.00102961-0.00326781j 
-0.0098271-0.000151347j -0.00174284-0.00845552j 0.0114795+0.00517645j 0.00126919+0.011881j -0.00736898+0.00411317j 0.0186595-0.0192331j 0.00845493-0.0132864j -0.0102184-0.0194698j 0.0055155+0.00125113j 0.00993045-0.0172194j 0.0147603+0.040148j -0.00279082+0.00613422j -0.00625068+0.0113838j 0.012812+0.00585149j 0.0011697+0.00610104j 0.00314068-0.0139727j -0.00220481-0.00844666j 0.00780455-0.0114368j -0.000166741-0.000360124j -0.00353298+0.00399617j 0.00188303-0.00265028j 0.00469429+0.00429242j -0.00209746-0.00858098j -0.0251513+0.0042609j 0.0039458-0.00279476j 0.00586473+0.00387998j 0.0145992-0.00187432j 0.014733-0.00845707j -0.00349385-0.0136681j 0.0151441-0.013042j 0.00560084+0.000438856j 0.0021106-0.000170173j -0.00618231+0.00122277j 0.00478198+0.00573194j 0.00242793+0.00174199j -0.000946938+0.00138529j 0.00208543-0.00100518j 0.00118192-0.0042391j -0.00188379-0.000444208j 0.000474299-0.00127756j 0.00173359-0.00101723j -0.00660187+0.00359086j 0.00596352+0.000833576j 0.000910335-0.00367719j -0.000741077-0.00604981j -0.0020682-0.00127906j 0.000768211+0.0035866j -0.0106719+0.00316506j -0.00294191+0.00175615j 0.00181376+0.00127379j 0.00554581+0.00729235j -0.00157038+0.000583702j 0.00621117-0.00341314j 0.00178129+0.00190866j -0.00703146+0.000902535j 0.00143178-0.000908827j 0.00224832+0.00193704j 0.000710959-0.0016762j 0.00487518+0.0071672j -0.00731582-0.00780608j 0.00258398+0.00224937j 0.000575943-0.00473056j -0.00188153-0.000898522j 0.00185889+0.00497859j 0.00764771-0.00646128j 0.00315475-0.00134527j -0.00133116-0.00108095j 0.00101525-0.00390438j -0.00263025-0.00960952j -0.00140174-0.00125382j -0.000221534-0.000200879j -0.00199406+0.00496262j 0.000851177+0.00101367j 0.00576134-0.00375776j 0.000784623-0.00114338j -0.00721182-0.000702317j -9.19816e-05+0.00619905j -0.00617378-0.00117147j -0.000196698-0.00235081j 0.000511658+0.00485989j 0.00325337+0.00276682j 0.00368789-0.000790478j -0.00354112+0.00405683j 0.00478678+0.00211401j 0.00414663-0.00186237j 0.00176492-0.00659021j 0.000315315-0.00041508j -0.00128922-0.00241108j 0.00614443-0.00393798j 0.00376585-0.000807074j 0.00369866-0.0021832j -0.000483161+0.00330257j 0.00112314+0.000633524j 0.00168132-0.00100053j 0.000403537+0.00133416j -8.39396e-05-0.000262316j -0.00159117+0.00152554j -0.0011142+0.00343365j 0.0031895-0.00211698j -0.00117136-0.00144411j 0.00315085-0.00240176j -0.00200472+0.00179232j -0.000351672+0.00292123j -0.00150303+0.00125471j -0.00866054+7.97716e-05j 0.0033225-0.000347069j 0.000158696+0.00202535j 0.00178041-0.00112962j 0.00360308-0.000591729j -0.00345875-0.000632165j 7.47842e-05-0.00198709j -0.00503385-0.00195436j 0.00199338-0.000277733j 0.000111223+0.00176884j 0.00578396+0.0025294j 0.00571308+0.00552693j -0.00276863-0.00126559j -0.00586188+0.00114921j 0.0055678+0.00210151j 0.000551462+0.00548872j -0.00336236+0.00343456j -0.00589123-0.00317307j 0.00298852+0.00522894j 0.00739872+0.0034541j -0.000335645-0.00144707j 0.00475445-6.20134e-06j -0.00043237+0.000199022j 0.00281848+0.00269413j 0.000149867-0.00275474j 0.00326085+0.00371271j 0.0019205+0.00141789j -0.00126045+0.00023301j -0.000765162+0.00225172j -0.00193329+0.000438369j -0.00224857-0.00202388j 0.00166466+0.00137583j 0.00223583-0.00252201j -0.00147044+0.00146191j -0.00418026-0.00159018j -0.00460577-0.00779005j 0.00498151-0.00211231j 0.00357055+0.000310293j 0.000824994-0.00443664j 0.00252582-0.00311978j -0.00263889-0.0018054j 0.00122286+0.00522356j -0.000828058+2.64223e-05j -0.000706955-0.000739558j -0.00238394-0.00315624j 0.000175271-0.00244107j -0.00184441-0.00155957j 0.00708215-0.000475369j -0.00451969+0.00280236j 0.00422034-0.00558842j 0.00133253+0.00668102j 0.00846051-0.0112798j -0.00748675-0.00860218j 
