0.293454+0.260235j 0.0701858-0.0517225j 0.00434712-0.0328916j 0.00862201+0.0230402j -0.00714675+0.0313174j 0.0146933+0.00322192j 0.00710161+0.0254025j -0.0122104+0.0121743j 0.0138645+0.014448j 
0.328261-0.273154j 0.00032205-0.0572758j -0.019084+0.0385196j 0.0300591-0.00470969j -0.00955665+0.000800982j -0.000911394+0.0175041j 0.00520262-0.0070404j -0.0161661-0.0184315j 0.0301518-0.003429j 
0.0096923-0.152751j -0.00801277-0.00149565j -0.10703-0.0260956j 0.0227753-0.00729127j -0.0208212+0.00432289j -0.0408356+0.0203832j 0.00886755-0.0315202j 0.0241765+0.00285571j 0.00386901-0.00382988j 
-0.0871308-0.0606788j -0.0083538-0.0455282j -0.0328993+0.030364j -0.00066481+0.0291845j -0.0275342-0.0156601j 0.0239614-0.0532894j -0.0328215+0.00223589j 0.00199979+0.0260643j -0.00615129-0.0146135j 
0.21178-0.310673j 0.0240409-0.0525083j 0.0141199-0.0542707j 0.0291505-0.0148228j -0.0276923+0.0267822j -0.0090494+0.0298186j -0.0307905+0.00808847j 0.000492064+0.0118399j -0.000269159+0.00518381j 
0.189103-0.0120595j 0.0494723+0.0281979j 0.0123028-0.00563685j -0.0135015+0.0204222j -0.0118421-0.0584455j -0.0109022-0.0322223j -0.000913824+0.0442144j 0.00553913-0.0499088j 0.0124204+0.0405785j 
0.207568+0.302339j 0.0432056+0.103907j -0.0321853-0.0360879j 0.0154833+0.000164633j -0.0254684-0.0127554j -0.0338798-0.0162916j 0.000346993-0.00800961j 0.0149516+0.0163719j -0.00529746+0.0032082j 
0.0825248-0.0671929j 0.0418025+0.00495919j -0.018337-0.0498914j -0.0187291+0.00436243j 0.00256935-0.0334906j 0.0341737+0.0236963j -0.0057008-0.0503888j -0.0261176+0.0112574j 0.00786393-0.0107139j 
-0.0252422-0.1474j 0.0809916-0.0409204j -0.0327283+0.0296713j -0.0490258+0.000249987j 0.0247675+0.00407066j -0.00556792-0.0303928j 0.058484+0.00601991j 0.0127306+0.000199764j 0.00362225-0.0161728j 
0.325517+0.276002j 0.0144964+0.032405j -0.0482073+0.0262357j 0.0220587+0.0229032j -0.0102759-0.0294008j -0.00569033-0.00752608j 0.0151676-0.00721885j -0.0108071-0.0226217j 0.0290919+0.0135172j 
0.295421-0.247436j 0.0582904+0.00742612j 0.00867247+0.0576375j 0.00281258-0.0371334j -0.000339726+0.0326544j -0.011937-0.0259113j 0.02981-0.023312j -0.00242357+0.0482522j 0.00110755-0.0584249j 
