-0.0849278+0.0516589j -0.0695272+0.0565525j -0.0774693-0.144252j 0.0292262-0.00272698j 0.123308+0.00978004j -0.0546979-0.0173092j 0.0626473-0.027385j 0.0279992+0.0524141j 0.00953433+0.0372739j 0.0907614+0.104627j 0.011361+0.0105707j -0.031433+5.2589e-05j -0.0197396-0.0156995j 0.00565983+0.0130667j -0.0126323-0.00518043j -0.00925673-0.00375287j -0.00799473+0.00369406j -0.000527319+0.000121396j 0.0158846+0.00953096j -0.00904657+0.0138723j 0.00272228-0.000969944j -0.0250128-0.00774338j 0.0133058-0.0219318j -0.0247392-0.0210652j 0.0129685+0.00506879j 0.0140595+0.00202094j -0.000664389-0.000295835j 0.00828897+0.00205756j -0.00380607+0.000178078j -0.00272293-0.00966331j 0.0023786+0.00780288j -0.0046453+0.00110316j -0.00805955+0.0141918j 0.00102777+0.0109761j 0.00343282+0.00119737j 0.0043124+0.0137234j -0.00106245+0.00191978j -0.00644909-0.00636584j -0.00598868-0.0185348j 0.00854918-0.00406566j -0.00166197-2.49429e-05j 0.00699024+0.00845344j 0.00487176+0.0136097j -0.00249626-0.00311419j 0.00210202-0.00156492j 0.00479197-0.00301562j -0.00259513-0.00115042j -0.00419673+0.0010096j 0.00524663-0.00205102j 0.00209855+0.00374511j -0.0066342-0.00624813j 0.00632622+0.0160692j -0.00185296+0.00483948j -0.00165612-0.00538351j -0.00314256-0.00170148j -0.00224651-0.0107927j 0.00404351+3.06978e-05j 0.0027664+0.00183146j -0.0112097-0.00334951j 0.00154414+0.00306017j 0.00324397-0.00122091j 0.00767731-0.00493988j 0.00210414+0.00721627j 0.00404606-0.00230131j 0.00411122-0.00354998j -0.000646318+2.78532e-05j 0.000954798-0.0029307j 0.000547418-0.00282483j 0.00286458+0.000202833j 0.00233325+0.00356824j -0.000405989+0.00323948j -0.000960992-0.0027155j -0.00287443-0.00383677j -0.00251023-0.00314881j -0.00336227-0.00303019j -0.00235311-0.00349916j -0.00657898-0.00173332j 0.00218515+0.00311512j -0.000525158-0.000142811j 0.00200474+0.000599321j 0.0041536+0.00356255j 0.00638919+0.00446801j 0.00270162+0.00569205j -0.00154769-0.000106446j 0.00234288+0.00310471j 0.000728996-0.0071221j -0.00202803+0.00426804j 0.00945133-0.000247087j -0.00159517-0.00442335j -0.00165324-0.000549068j -0.00388684-0.00137714j -0.00258532-0.00102819j 0.00338277-0.000504518j -0.00302352-0.000471902j 0.00110322+6.77475e-05j -0.00235284-0.000315084j -0.000957837+0.00456629j 0.000690907-0.00227065j -0.00139603+0.00125506j -0.0015332+0.000498751j -0.00304789+0.000689954j 0.000696058+0.000417145j 0.00225551+0.00344037j -0.000756077-0.000163991j 0.00182291-0.000421177j -0.00145168+0.00123579j 0.00178228-0.000368336j 0.00015958+0.00123999j 0.000695753+0.00164073j 0.00242171-0.00202816j -0.00339567-8.58895e-05j 0.00461873+0.00147544j 0.000167593+0.00371442j -0.00136225-0.00468583j 0.00359205-0.00621398j -0.00199823+0.00044698j 0.00327065+0.0072042j 0.00291257+0.0018527j 0.00523704+0.00536314j 0.010856+0.000773209j -0.00970175-0.00898748j -0.00304975-0.00538604j 0.00256352+0.00218011j -0.00189746+0.00597359j 0.00276726+0.0140278j 0.00220932+0.00859437j 0.000977254+0.00585988j -0.0058588-0.00340521j -0.0129451-0.00825002j -0.00734831-0.0256343j 
-0.0562417-0.0933663j -0.0594767-0.0692705j 0.143192-0.0827024j 0.00396541+0.0336294j -0.00915052+0.130809j 0.013807-0.058715j 0.0298687+0.0623993j -0.0503677+0.0274845j -0.0356708+0.0099799j -0.100447+0.094041j -0.00870863+0.0104745j 0.00216852-0.0304427j 0.0151461-0.0205952j -0.0123474+0.00460748j 0.00350552-0.0116333j 0.00362547-0.00734342j -0.00255347-0.00572747j 0.00109639-0.00144559j -0.0135004+0.0157121j -0.0146167-0.00767518j 0.000171071+0.00431052j 0.00567941-0.019971j 0.0238185+0.01781j 0.0127428-0.0218619j -0.0053299+0.0103526j -0.00732077+0.00897934j -0.00164894+0.000795023j -0.00424409+0.00610522j 0.00293187+0.00162643j 0.00214165-6.19664e-05j -0.00810389-0.00914866j 0.00228804-0.0155861j -0.0139122-0.00865098j -0.0130131+0.00163932j 0.00175233+0.0026588j -0.011256+0.00878149j -0.00454648-0.00308297j 0.00372803-0.00369564j 0.0188779-0.00740851j -0.00468021+0.010449j 0.000640529-0.000216542j -0.00559356+0.000357055j -0.00681365-0.00153982j -0.00046012+0.00135046j 0.000502562+0.0030672j 0.00306869+0.00550488j 0.00858223+0.00173292j 0.00332519-0.00521294j 0.00275051+0.00496905j 0.00391248+0.000283668j 0.0098769-0.00898828j -0.0107158+0.00571304j 0.00627565-0.00275055j 0.00543353+0.000108088j 0.0002693+0.00015033j 0.00775507-0.0104869j 0.00334839+0.00192942j -0.0066466-0.00162994j 0.00447672-0.00729933j 0.000298044+0.0025434j 0.00324312+0.00403679j 0.00322944+0.00784578j -0.00666747-0.000187011j 0.00168612-0.000304045j -0.00160307-1.95161e-06j 0.0011047-0.00236352j 0.00137589+0.00264035j 0.00425921-0.00119079j 0.00213654+0.000786428j -0.00334155-0.00237692j 0.000562372+0.000998795j 0.000492846+0.0013928j 0.000546695+0.000477158j -0.00032388-0.000232205j 0.000245874-0.00666956j 0.00169101-0.000409484j 0.00207755-0.00425879j 0.00436521-0.00279487j -0.000319374-0.00208211j 0.00113208-0.00441673j -0.00318095+0.0017985j 0.00117361+0.00201374j -0.00692244+0.00181983j -0.00307309-0.00329242j -0.0045484+0.00103645j 0.003405-0.00807859j -0.00214348+0.00547425j 0.00102455+0.0059005j -0.000197508-0.00175691j -0.00612063-0.000435566j 0.00280196-2.70083e-05j -0.00131832-0.00231961j 0.00197932+0.000746188j 0.0039242+0.000640818j -0.000413773+0.00110486j -0.00263036+0.00131625j 0.000971852-0.000732437j -0.00103228-0.000902191j 0.00227444+0.00127658j -0.000902216+0.00115038j -0.000735712+0.00568305j 0.00113227-0.000365148j -0.00333525-0.00448178j 0.00021435+0.00339964j -0.00182337+0.00881843j 0.00229647-0.00197496j -0.00200966-0.00405166j -0.000868057+0.00017521j 0.00198704-0.00312116j 0.0105584-0.000753189j 0.00180901+0.00232904j -0.000289256+0.00180715j -0.00610806+0.000854109j 0.00427861-0.00531247j -0.000820541+0.00208384j 0.00540295+0.00141654j -0.00693937-0.00294385j -0.00144135-0.00115204j 0.00160238+0.00100186j -0.0069615+0.0135702j 0.00779944-0.00546348j 0.00296388-0.00197452j -0.00505207+0.00150947j -0.0125386-0.00103922j -0.0122672+0.000373366j 0.00558078+0.0048184j -0.0072219+0.000249184j 0.00787475-0.00787551j -0.00467592-0.0164973j 0.0189302-0.00509641j 
-0.00926309-0.0114443j 0.0081383+0.0315532j -0.0301852-0.00314612j 0.049302+0.0223488j 0.0164689-0.00814795j -0.0276455+0.00297971j 0.0011974-0.0112186j 0.00156165+0.00398629j -0.0229434-0.0060414j 0.0466538-0.00372655j 0.0031531-0.000934317j -0.00363511+1.79587e-06j -0.00804443+0.00141113j 0.00415775-0.00107682j -0.00192969-0.00133111j -0.00479206+0.00255071j -0.000881485+0.00100996j -0.00270133+0.00161221j -0.00191665+0.00192286j 0.00375491-0.000338038j 0.00115435-0.000599399j -0.00335772+0.00408679j -0.00406242-0.00733534j -0.00734107+0.0025009j 0.0057094-0.000360312j 0.000776265-0.00499468j 1.25113e-06+0.00159747j 0.000998778+0.000534489j 0.00976176+0.0140996j 0.0193715+0.0177254j -0.00341179-0.00261407j -0.00638572-0.00312948j 0.00402433+0.00599118j 0.000673257+0.000764947j 0.00160664-0.00019027j 0.00603939+0.00390526j -0.00131666+7.5729e-06j -0.00639775-0.00176276j -0.00883137-0.00352669j 0.00085029+0.00492468j -0.0011988+0.00113203j -4.55865e-05-0.00247125j 0.00544824+0.00589645j -0.00207255-0.000382483j 0.0036921+0.00118416j -0.000329547-0.00176362j 0.00285439-0.00191669j -0.000481117-0.00711536j 0.00368368-0.00574009j 0.0023989+0.00219185j -0.00530262-0.00028783j 0.00341299+0.00257196j 0.000404582+0.000285484j -0.00234288-0.00185728j -0.000888257-0.000877389j -0.00313332-0.000222737j 0.00110043-0.00154257j 0.00121636-0.000588808j -0.00265789+0.00190069j -0.00178674+0.00032066j -0.00156663-0.00145198j -0.00354428-0.0065563j -0.000212981-0.00275471j -0.00471418-0.00588414j 0.00292516+0.00387704j -0.00105558-0.00174989j 0.000180257+0.00262144j -0.0028359-0.00568187j 0.000762249+0.00118515j -0.00197749-0.00612043j 0.00648342+0.0148652j -0.0011147-0.00292172j 0.00165903+0.00669956j 0.00573264+0.0173608j -0.00114828-0.00451073j -0.000833392-0.00402232j 0.00126695+0.00758758j 0.000578221+0.00299557j 0.000538734+0.000129472j -0.00297909-0.00735751j 0.00430518+0.0132802j -0.000253183-0.00341673j 0.00159591-0.000320787j -0.000671534+0.00143022j 0.00101818-0.000308811j -0.000428397-0.00348931j 0.00262293+0.00495067j 0.000968197+0.00198821j -0.00036666+0.0012642j 0.000450451+0.00210719j -0.000608735-0.00114007j -0.00254717-0.0026488j 0.000479917-0.00120723j 0.000970706+0.0038894j 0.000232581-0.00137655j -0.000749139-6.5065e-05j 0.000376854+0.00140796j -0.000712983+3.40577e-05j -0.00229944-0.0021668j -0.00151656+0.00055272j 0.000986322+0.000541031j 0.000585867+0.00170516j 0.00188598-0.00123257j 0.00114765-0.000625932j 0.0044479+0.000436365j -0.00174859-0.00332089j -0.000824042+0.00168735j -0.000772248-0.00396571j 0.000469359-0.00595066j -0.00447127-0.00781863j -0.000532963+0.000920914j 0.000143162-0.00561202j 0.000618979-0.00255299j -0.0012249-0.00227916j -0.000116618-0.00631367j 0.000176542+0.00736695j 0.00657084+0.00442549j 0.00158414-0.00338676j -0.000622529+0.00184459j -0.00406867-0.00226242j -0.00390921+0.00241908j -0.00338582+0.00322514j -0.00735657+0.0104787j -0.000136858+0.0159103j 0.0126093-0.0136979j 0.00630912-0.0112273j 0.00816093-0.00428263j 0.00323051-0.00393604j -0.00430543+0.00595275j -0.00144233-0.00859754j 
-0.0110491+0.013467j 0.018933-0.0105732j 0.0105011+0.0165305j 0.02174-0.0397019j -0.0170746-0.00208133j 0.0165078+0.0192032j -0.00996329+0.0031302j 0.00731751-0.00978179j 0.0195096+0.00455547j -0.0195458-0.024703j -0.00205117+0.000114289j 0.00492191+0.00229509j 0.00482814+0.00390055j -0.000667428-0.00222387j 0.0029635+0.000233516j 0.000519017-0.00200363j 0.000712325-0.00259101j 0.000193228-0.000517634j -0.00257501-0.00115107j 0.00079012-0.00471506j 0.000357283-0.000253815j 0.00723012+0.000169084j -0.00615388+0.00591431j 0.00629921+0.00200981j -0.00374095-0.000806007j 0.00047009-0.000318184j 0.000390595-0.000899845j -0.00828085+0.00326323j -0.0175972+0.0207654j 0.0116922-0.010396j -0.00184915+0.0037663j 0.0024134+0.000524813j 0.00257287-0.00514663j -0.000181202-0.00435844j -0.00248497+0.00285312j 0.000249702-0.00237496j -0.00145258-0.000865179j -0.00163293-0.000127035j 0.000109021-0.00046065j -0.00127069-0.00915459j -0.00156599+0.000792609j -0.00124914-0.00102034j 0.00031104-0.00429079j -0.000425554-0.000987631j 0.00241965+0.00376328j 0.000134287+0.00168946j 0.00184724+0.00706464j -0.000235644+0.00757873j -0.00236981+0.00908663j 0.000694153+0.00140115j 0.00125874-0.000439445j -0.00129372-0.00334903j 0.00118737-0.000135724j 0.0017967-0.000367497j 0.0012476+8.42851e-05j 0.00066299+0.0014635j 0.00111804+0.00196845j -0.000964365-0.00218739j 0.00162318+0.00199937j -0.00178598-0.00498532j -0.00117064-0.00145195j 0.000838867-0.00726055j 0.0032148-0.00452494j 0.000637746-0.00749821j -0.0021392+0.0049514j 0.00113598-0.000618622j -0.00164368+0.00117319j 0.00202135-0.00451053j -0.000629277+0.00141599j 0.0011223-0.00831668j -0.00541721+0.0134449j 0.00109205-0.00239332j -0.00367214+0.00762036j -0.00784676+0.017045j 0.00347007-0.0027026j 0.00430828+0.000939808j -0.00216271+0.00957781j -0.00312502+0.000314952j 0.000705415+0.00190802j 0.00239763-0.00621495j -0.00696332+0.00719365j 0.00203611-0.00327252j 0.00153229-0.00189588j 6.16661e-05+6.45627e-05j -0.00167885+0.000408075j 0.00247397+0.003697j -0.00331722-0.000288937j -0.00398609-0.00286215j -0.00123074+0.00268739j -0.00178659-0.000325168j 0.00134754+0.000799129j 0.00221109-0.000973278j 0.00381512+0.00195675j -0.000776869+0.000791987j 0.000424697+0.00128614j -0.000595765-0.000999134j -0.00146002-0.000402785j 0.000658965-0.00132022j 0.000686012+0.000639278j 0.00221427-0.00215131j -0.00289544+0.00176478j 0.00142027-0.00152291j 0.00277748-0.00269774j -0.000908269+0.000561899j -0.0025438+0.00622669j -4.43777e-05-4.71445e-05j 0.000962444-0.0037949j 0.00234663+0.00486238j 0.000355724+0.0106602j 0.00712814-0.00246989j 0.00208544-0.000449278j 0.000439457+0.00438217j 0.000657535+0.00011914j 0.00152673-0.00192766j 0.00139836-0.00109412j -0.00583541-0.000108413j -0.00258933+0.00528799j 0.00258392+0.000814172j -0.00240618-0.00317939j -0.00121277-0.0106149j -0.00309447+0.000450036j -0.00241021-0.0049315j 0.00788636+0.00958846j -0.00848055-0.0156589j 0.00142288+0.0098626j 0.00772557+0.00654406j 0.00351899+0.00681949j 0.00431808+0.00707913j -0.000301586+0.00125407j 0.00343582+0.0106121j 
-0.0540494+0.00735486j 0.0582162+0.013341j -0.0246054-0.0101175j -9.65724e-05+0.00383587j 0.0024584+0.0579721j 0.0312834+0.0315119j -0.0253837+0.00330854j -0.000478994-0.0156148j 0.00393186-0.0187655j -0.00762741-0.0367743j -0.00116872+0.00532659j -0.00660691+0.00674036j 0.00750428+0.00903492j -0.013825+0.00528249j 0.00683134-0.000330113j 0.0158931-0.00386577j 0.0249712-0.0106504j -0.00363733-0.00739575j 0.0144447+0.0276214j 0.0127696-0.000246509j -0.00826025-0.00311437j 0.018074-4.96178e-06j -0.00109369-0.000222187j 0.00367353+0.00978891j 0.00192727-0.00454453j 0.00701956+0.00484696j -0.00213437+0.00390313j 0.00246164-0.0024554j 0.0029889-0.0108184j 0.00401946+0.00344847j -0.0125335+0.00632531j -0.00889987-0.00364551j -0.00361367-0.00885375j 0.00216259-0.00233811j -0.0018839+0.00516661j -0.00321403-0.00491408j 0.00309299-0.00104162j 0.00360009+0.00576676j -0.00581656+0.00694588j 0.000916519+0.00132176j 0.00672101+0.0031686j -0.000387288-0.00269163j -0.00187889-0.00515233j 0.000107802-0.000254765j 0.00123695+0.000365519j 0.00105481-0.00155512j 0.000661363-0.00542098j 0.002282+0.00201622j -0.00411079-0.000124455j 0.00318241-0.00218935j -0.00106895-0.0045426j 0.00301461-0.00471273j 0.00667915+0.000197366j 0.0024275-0.00152504j -0.00219083-0.00323576j 0.00173053+0.00315533j 0.00207563+0.00157054j 0.00101311+0.002576j 0.000219226+0.00184087j -0.00282637+0.00103418j 0.0012623+0.00205071j -0.00426538-0.00480525j 0.0051601-0.0034824j 0.000828297-0.00206186j 0.00239833-0.00386161j -7.28375e-05+0.000846837j -0.00684725+8.04228e-05j 0.00208544-0.000846685j 0.00418846-0.00261164j 0.00157758+0.000215309j 0.00049262-0.0014608j -0.00129846-0.00111106j 0.00148853+0.000856589j 0.000443498-0.00108958j 0.00443726+0.00475795j 0.00365016-0.0031549j 0.00570068-4.50002e-05j 0.00245465+0.00213814j -0.00181725-0.00313248j 0.00202724-0.0036023j -0.00559162-0.00496501j 0.00550106+0.000520201j -0.000783485-0.00217304j 0.00382637-0.0043962j 0.00236113-0.000990357j 0.000581895-0.00264759j 0.00134041-0.00320171j -0.00189371-0.00334961j -0.00206213-0.00242346j -0.00461682+0.00104702j -0.00045104+0.00286567j 0.00313941-0.00375059j 0.00244692+0.000830358j -0.00136479+0.00323075j 0.00173567+1.40108e-06j -0.00312536-0.000620018j -0.000661696+0.00525277j 0.000757836-0.00553721j 0.000376879+0.000203169j -0.00208872+0.000166824j -0.000353671+0.00228873j -0.00151055+0.00294409j -0.00517743-0.00147432j -0.00262955+0.0018947j -0.00331502+0.00700181j 0.000720255-0.00310601j -0.00319097-0.00560034j 0.0023509+0.000389717j 0.00340455-0.00127881j -0.00197239-0.00353387j -0.00211151+0.0018952j 0.00146006-0.00531852j 0.00209899-0.00721345j -0.0030498+0.000770606j -0.00493258-0.00891187j -0.00306674+0.00323168j -0.00258167+0.00144927j 0.00177861+0.000742472j 0.0002383-0.00461667j 0.00547048-0.0067133j 0.00480355-0.000412835j 0.00151393+0.0017077j -0.00498793-0.00276048j 1.81352e-05+0.000662113j -0.00335622-0.0019945j -0.00323282-0.00163222j -0.00740987+0.00131249j -0.00818347+0.000681524j 0.00428444+0.00416509j -0.00807095+0.00672144j 
0.0481315-0.00625636j -0.0318875+0.00276344j 0.0110169-0.0283523j -0.0129066+0.0198846j -0.0252563+0.0356175j 0.0164483-0.0445759j 0.00630755+0.00713109j -0.00422281+0.0118915j 0.010817-0.025469j -0.009248+0.0482363j -0.000518557+0.00700284j 0.00240459-0.00460034j -0.00199656-0.0100335j -0.00542944+0.0130736j 0.00120389-0.00849215j 0.00566096-0.0103726j 0.0186435-0.00717672j -0.000350682+0.00412209j 0.00733692+0.00110605j 0.00479473+0.00656086j -0.00251193+0.00179505j -0.00110909-0.00876674j 0.010246-0.00399751j -0.00391195-0.00726655j 7.22787e-05+0.0075514j 0.00629296+0.00652157j 0.00267559-0.00348044j -0.00417423+0.00602038j -0.00734299+0.00523328j 0.0220724-0.00372983j -0.0116315+0.00651652j -0.00700795+0.00189844j -0.0059526-0.00021364j -0.00812913+0.00433703j -0.00387287-0.00360677j -0.00858928+0.00222934j 0.0026744+0.00121904j -0.00265992-0.00517742j 0.00188206-0.0041943j 0.0107068+0.00490838j 0.00753888+0.00283895j 0.00517218+0.00486947j 0.000887929+0.00338045j -0.0024774-0.00389921j 0.000672188-0.000681266j 0.00277659+0.00132947j -0.0140891-0.0149558j -0.00426479-0.00168181j -0.00573952+0.00602878j 0.00823905+0.00719295j 0.00540393+0.000981423j -0.00384089+0.00748949j 0.00339399+0.00670694j 0.000467522+0.00214911j -0.0010136+0.00212167j 0.00181002-0.00668102j 0.00152622+0.00224829j -0.000713662-0.000560106j 0.000918529-0.00593532j 0.00164541-0.00420148j 0.00376535-0.00154426j -0.000571361-0.000388438j -0.00137181+0.000919696j 9.32435e-05+0.00441836j -0.00113993+0.00588862j 0.0043719-0.00308074j 0.000677745+0.000670242j -0.00218472-0.00375679j 0.00188355-0.00468137j -0.000577692-0.00301027j 0.00204577+0.00586387j 0.00143505-0.00130038j 0.00350675+0.0016095j 6.65519e-05+0.00738016j 0.000576878-0.00507525j -0.00128439+0.000404614j 0.000605668+0.00153042j 0.00367076+0.00183433j 0.00273449-0.000729544j -0.00186168+0.00159638j -0.000292309+0.00289074j 0.00018035-0.00163002j -0.00546995+0.0042204j 0.00082318-0.00245458j 0.00134914+0.00682808j -0.00146315-4.30189e-06j 2.66615e-05+0.00483504j 0.00172069+0.00130323j 0.00435029-0.00104608j 0.000158188-0.00413379j 0.000557181-0.00719403j -0.00107902-0.000675257j -0.000622373-0.00661803j -0.00442517-0.0093097j 0.00132066-8.83593e-05j 0.00174888+0.00775286j -0.003317-0.000982288j 0.00241675+0.000336285j -0.00031341-0.00119831j 0.00158345+0.00350297j 0.00275674+0.00245144j -0.00339519-0.00663643j -0.0106829+0.00644608j -0.00254494+0.00428362j -0.000438063+0.00997994j 0.000960357-0.000386883j -0.0014921+0.0089973j 0.00303501-0.00460754j 0.00701663+0.00628437j -0.00272001-0.00640827j -0.00213918-0.0138721j -0.00033264+0.00574114j -0.000562943-0.00103586j -0.0010675+0.00334702j -0.00317011-0.00266519j -0.00255484+0.00705701j 5.67081e-05+0.00205102j -0.00419772+0.00557467j -0.000126375+0.00649275j 0.00219098+0.00370126j 0.00564128-0.00267604j 0.00178262-0.000448388j 0.00271535+0.000722041j -0.00332872+0.00018388j -0.00824106+0.00383264j -0.0126306+0.00192811j -0.00575486-0.00262374j -0.00537624-0.00509067j 0.00896446-0.00978137j 0.00193054-0.00891436j 
0.0211557+0.0053623j -0.00304633+0.0132217j -0.0125045-0.0276612j -0.0210963+0.0237365j 0.0201859+0.0303209j -0.00173865-0.0220099j -0.0014234+0.00928689j 0.00211829+0.00387487j 0.0131771-0.0270567j 0.00197017+0.033155j 0.00926418+0.00270676j 0.00514542-0.0112748j 0.00218691-0.012562j 0.0153167-0.00486199j 0.002077-0.00906525j -0.00897912-0.00600247j -0.0180759-0.00824098j 0.000375355-0.00509972j -0.0157681+0.00102725j 0.00693239-0.00654642j 0.00210603-0.00185418j 0.0031324-0.00208015j -0.0011069-9.37593e-05j 0.00459809-0.00804113j 0.00132337+0.00166612j 0.000703719+0.00127261j -4.109e-05+0.00229454j -0.00866051-0.00181197j -0.0133422+0.00601386j 0.0292006-0.00227096j -0.0104028+0.000252886j 0.00104042-0.00533332j -0.00107125+0.0030101j -0.0022832+0.000462504j -0.00171062+0.00200771j 0.00509455+0.00588919j -0.0094394+0.00140983j 0.00015738+0.00110952j 0.00199987-0.00427035j 0.0151691-0.000220253j -0.00919354+0.000992499j -0.0120489+0.00311366j 0.00223758+0.00138291j 0.00469101-0.00172355j 0.000739387-4.0005e-06j 0.00331505-0.000895823j 0.00951648+0.00333612j -0.0222183-0.00357442j -0.0151309-0.00451327j -0.00311259-0.00214001j -0.00255584-0.0079564j -0.00101991+0.00145833j -0.00844718-0.00876741j 0.00200972-0.00455579j -0.000518352-0.00117962j -0.00554981-0.00215724j -0.00035185-0.00237165j -0.0032188+0.000861241j -0.00164754+0.00283041j -0.00163999+0.00470696j -0.00293528+0.000185831j 0.00367146-0.00232649j -0.00418563+0.00097602j -0.00169366-0.00428391j -0.000639785-0.00405983j -0.00270063-6.26607e-05j -0.000825407+0.00105098j -0.00229177-0.00126462j -0.00350332+0.00302094j -0.00485405+0.000510974j -0.000351932+0.00181165j 0.00105313+0.000598375j 0.00084403-0.00102154j 0.00216973+0.00249341j -0.0036221-0.000861319j 0.00119959-0.00316505j -0.00190242-0.00094949j -0.00357896-0.00207543j 0.000676644+0.00230648j -0.00408058-0.00411738j 0.00295519+0.00418541j -0.00419315-0.00145822j 0.00634322+0.0017865j 0.00123353+0.000242998j 0.00133672-0.0032583j 0.00261761-0.00428082j 0.00478447-0.00213804j 0.00230097-0.00373541j -0.00158856+0.000452225j -0.00411449+0.00421205j -0.000450015+0.0048346j -0.0063421-0.00260851j -0.000515406+0.00314018j 0.00425794-0.000330981j -0.00113913+0.00151609j 0.000931883-0.00334018j 0.00163502+0.000164442j 0.00181414-0.0020389j 0.00021211+0.000663589j -0.00109209-0.00254065j 0.000299893+0.00201075j 0.00169335-0.000543677j 0.000373948-0.00390658j 0.000378116+0.000522297j -0.00153628+4.11094e-05j 0.00111732+0.00022623j -0.000421097-0.00483523j 0.00249334+0.00173457j 0.00287686-9.82238e-05j -0.00687795-0.00372636j 4.37436e-05+0.00307077j 0.00264155+0.000455497j 0.00300815+0.00293096j -0.00528679-0.00147917j 0.00427494-0.000184596j 0.00595585-0.00279787j -0.000688755+0.00723079j -0.000787797-0.00228344j 0.000202457-0.0041241j 0.00449765-0.00186725j 0.00170975-0.00788839j 0.00177315-0.00326722j 0.0083291-0.00492394j 0.00328246+0.00201864j -0.00194239+0.00736842j -0.00545306-0.00632948j -0.0102601+0.00580059j -0.00926075-0.00395691j -0.000175012+0.00929648j -0.00842628-0.00749082j 
0.00190329+0.0143598j -0.00332942-0.0127024j 0.00625276+0.00443367j 0.0131442-0.015717j 0.011996+0.0227418j 0.00675757-0.0252904j 0.00066835+0.00919333j -0.012746-0.00260032j -0.0115894-0.017016j -0.00793694+0.0186585j 0.00659717+0.00182875j 0.0166658-0.00196636j 0.00212828-0.0030632j 0.0163409+0.00656032j -0.00243404-0.00135561j 0.000414159-0.00280643j -0.000295043-0.00606688j 0.0104963+0.00649279j -0.011673-0.0129887j 0.00825017+0.00505657j 0.00278041+0.0021213j -0.00635443-0.00464586j 0.004266-0.000340007j -0.00120747-0.00596983j -0.00219245-0.00127479j -0.00478627+0.00218928j 0.0024858+0.00493014j -0.00435942-0.00457725j 0.010148-0.0302085j -0.00188034-0.00402057j -0.00235938-0.00414821j 0.00270071-0.00296137j -0.00151236+0.00224993j -1.11768e-05-0.00447344j 0.00221128+0.000550576j -0.00257153-0.00177421j -0.000803137+0.00515475j 0.00248634-0.004171j 0.00241855-0.00522839j -0.00882081+0.000821005j -0.00456462+0.010693j 0.00233895+0.00924954j -0.00587167+0.000892179j 0.0018588-0.00505653j 0.000350718+4.06417e-05j 0.00343108-0.00246877j 0.0119158-0.0130019j 0.014032+0.00805478j 0.00716365+0.0100568j -0.00749077+0.0047011j -0.00511601+0.000377974j -0.00311823+0.000526697j -0.00918265+0.00303656j 0.00304589-0.00199325j 0.00268435-0.00173902j -8.25027e-05-0.00247372j 0.00282238+0.00101812j -0.003658+0.00153859j -0.00182065-0.00117055j -0.00715368+0.00329414j -0.0026514+0.00104986j 0.00557845-0.00120703j -0.0016302+0.000428734j 0.00570523+0.000327473j 0.00332113-0.00283114j 0.000562191-0.000398971j -0.000775757+0.00057067j -0.000163062-0.00128248j -0.00431543-0.000635481j -0.000438828+0.00260961j -0.00599621-0.00338891j 0.000610695+0.00030766j -0.00343395-0.00261128j -0.00387896-0.00408216j -0.00191877+0.000319265j 0.00482244-0.000414895j -0.00243366-0.00374151j 0.000502168+0.000187105j 0.00154577+0.000878188j 0.00441856+0.00308063j 0.000651516-0.00329949j 0.00242893-0.000121727j 0.00498348+0.00189928j 0.00185623-0.00308855j 0.00113197-0.000785663j 0.00899762-0.000487964j 0.000925395+0.00270746j 0.00192021+0.000295416j -0.00135775-0.000301034j -0.00629347-0.00309836j 0.00108421+0.00154872j -0.00131937-0.00362258j 0.00184664-0.000875596j -0.00566448-0.00774357j 0.00176545+0.0010719j -0.00158439+0.00377137j -0.00494915-0.00336202j 0.00291097+0.000628195j -0.00244381-0.00289167j -0.00276931+0.0035419j -0.00273301+0.000985813j -0.00118439-0.00276737j -0.0035791+0.00200033j -0.00283826+0.0022978j -0.00273541+0.00466348j 0.00244078-0.00339064j 0.00121386+0.00973225j 0.000545594-0.00548166j 0.00419426-0.00250346j 0.0009083-0.00575885j -0.0048705-0.00773241j 3.28719e-05+3.17033e-05j 0.001116-0.000847097j 0.004201+0.00503728j 0.00178147-0.00354918j -0.00727952+0.00592661j -0.00167311+0.00810042j 0.00170371-0.000132415j -0.000100066-0.000933864j 0.0074569-0.0016698j -0.00266093-0.0040551j 0.00134018-0.000802168j -0.0166603+0.00515362j -0.0031325+0.00338776j 0.00337333-0.00413058j -0.00237644-0.00192078j -0.00361868+0.00241169j -0.00353607-0.000496845j 0.00125565+0.00247062j -0.00116358-0.00294926j 
