0.014008+0.0256256j 0.0421841-0.0159573j -0.054141+0.0301484j -0.000451691-0.0409148j -0.0128762-0.00638693j -0.0199606+0.0230382j -0.0258228+0.00215865j 0.00879113-0.0409161j 0.0123461+0.0191314j -0.017798-0.00533479j -0.0176656+0.0568716j -0.0230072+0.0277378j -0.0121551+0.009133j 0.00296576-0.00801865j 0.0246198-0.0148611j -0.0184119-0.0115064j -0.000662897-0.00687649j -0.0155169-0.0088299j -0.0212839-0.0210553j 0.0159163-0.0226544j -0.0118021-0.0269246j 0.0180255+0.0162411j -0.00187778+0.0371424j 0.0224825-0.0160604j 0.00402522-0.00908657j 0.00603103+0.0164434j -0.0188521-0.0105297j -0.0139797+0.0298185j -0.00821674-0.0186985j 0.00523119-0.00213782j -0.0102274-0.0105783j 0.00680648+0.010953j 0.00841164+0.0119666j -0.031353-0.00806644j 0.0304651+0.0347891j -0.0316345+0.0407779j -0.0400094+0.0270618j 0.020871-0.00669314j -0.00913762+0.00788995j -0.0136291+0.0284187j 0.00723553-0.00446747j -0.0029064-0.00957782j -0.00685554+0.0204458j -0.000991075+0.0031522j 0.00100005+0.0202736j 0.0070681-0.00592833j 0.0136037+0.00322887j 0.0105479+0.0104998j -0.00947614-0.00610514j -0.0111311+0.0132801j -0.00645704-0.0020721j -0.00495582-0.00689334j 0.0207514-0.0268832j -0.0213849+0.0226755j 0.0140013-0.0155706j -0.00211314+0.0077324j -0.00559129+0.00235352j 0.00978394-0.0199746j 0.0374571-0.0203476j -0.00559496-0.0433967j 0.0319837+0.00326978j -0.0197194-0.0124462j 0.000219226-0.0198409j 0.0425739-0.0297127j 0.0155662+0.0504883j 0.0234169+0.0305911j 0.0111061-0.0197479j 0.0310717+0.0142432j -0.0288135-0.0537886j 0.0603234+0.0219154j 0.0113367-0.00929667j 0.0168213+0.00709828j -0.0287333-0.0116989j 0.033671-0.0030182j -0.0377432-0.00451352j 0.0453254-0.0171301j -0.00346625-0.0181653j -0.0235647+0.0332962j 0.00231626-0.0542798j -0.0159274+0.0675251j -0.0133179+0.0170752j -0.0137259-0.0255814j 0.00483151+0.00891177j 0.0204776-0.0147693j -0.00721564+0.0193453j 0.022729-0.0345948j 0.0409666-0.021298j 0.0297641+0.0566931j 0.00393252+0.0310708j 0.00305475+0.00457873j 0.032258-0.0590363j -0.0338356-0.0274674j 0.0344705-0.0405898j -0.014844-0.0217488j 0.0508813-0.00558657j -0.0249778+0.0267599j -0.0448008+0.0113336j 0.0473035-0.00249294j 0.0429698-0.0526847j -0.00245321-0.0694794j 0.024744+0.0120316j -0.0173329+0.0363151j 0.0200688-0.0262268j -0.0402686-0.0289007j 0.0026715-0.0080087j 0.0159126+0.020583j 0.0433684-0.00968898j -0.0164096+0.0371188j 0.0290531-0.00738952j 0.00126712+0.0643814j 0.0352006-0.0197673j 0.0368559-0.012886j 0.0742635+0.0644775j -0.0785311+0.0884138j 
-0.0383311+0.0143673j 0.00598185+0.0406104j -0.0191115-0.0549339j 0.0396723-0.0062356j 0.0134991-0.0066312j -0.0157704-0.0271274j -6.70315e-05-0.0301826j 0.040122+0.0141507j -0.0184186+0.0123918j 0.0132805-0.0253j -0.0488852-0.0174504j -0.019025-0.019347j -0.00693491-0.0197514j 0.00184892-0.00218164j 0.0175301+0.0279621j 0.0149391-0.0147121j 0.00742711+0.00318511j 0.00955623-0.0219067j 0.020543-0.0190554j 0.00686422+0.0177857j 0.0311822-0.0085269j -0.0196783+0.021204j -0.0330132-0.00742505j 0.00616247+0.0216895j 0.00418036+0.0122736j -0.00904881+0.00742096j 0.0188411-0.0188099j -0.0267466-0.0193535j 0.0171456-0.00724796j 0.00408048+0.00675748j 0.0132268-0.015776j -0.00981061+0.00744172j -0.0145499+0.0112474j 0.0232207-0.0321282j -0.0333723+0.0332324j -0.0308191-0.0364401j -0.0253435-0.045569j 0.0052494+0.0200428j -0.0053264-0.0167638j -0.0208857-0.0161342j 0.00862458+0.00664481j 0.00973947-0.00404126j -0.0215157-0.00666364j -0.00515955-0.00413191j -0.0218426+0.00122246j -0.00077117+0.00916037j -0.00263645+0.0164646j -0.0139835+0.00276485j 0.00624347-0.00703737j -0.0106703-0.0119109j 0.0113163-0.0114477j 0.00647955-0.00491222j 0.0170145+0.022305j -0.02606-0.0243933j 0.0107744+0.0126338j -0.00163726-0.00933604j 0.00411062-0.00890893j 0.0242097+0.015221j 0.00553322+0.0390087j 0.0392734-0.00382536j -0.000535574+0.034417j 0.0114908-0.0136465j 0.0167646+0.00164799j 0.0239124+0.0501132j -0.0482511+0.01841j -0.0272101+0.0268115j 0.004933+0.0196444j -0.00984881+0.0294097j 0.0468209-0.0267472j -0.0203756+0.065024j 0.0134814+0.0180566j -0.00541137+0.0140548j 0.0155537-0.0347326j -0.00415841+0.0367873j 0.00684137-0.0400689j 0.021356+0.052199j 0.0218427+0.00056364j -0.0242887-0.0275669j 0.0631193-0.000155106j -0.0639328-0.0162012j -0.0184785-0.010494j 0.0281678-0.0192901j -0.0141304+0.00400042j 0.00222274+0.0247861j -0.0128863-0.00743187j 0.0348541+0.0238344j 0.00559447+0.0439983j -0.0665406+0.0376844j -0.0268534+0.00525762j -0.0102965+0.0175878j 0.0538355+0.0322852j 0.031495-0.0418271j 0.0310147+0.031772j 0.0205058-0.0211895j -0.00167418+0.0481097j -0.023616-0.0363886j -0.0059468-0.0564441j -0.0126197+0.0533688j 0.0465978+0.0486946j 0.0574448-0.00334695j -0.0119918+0.0325982j -0.0352764-0.0202669j 0.0311077+0.0149798j 0.0169097-0.0283467j -0.00758782+0.0142896j -0.0349141+0.0255288j 0.00263302+0.00677295j -0.0146048+0.00117992j -0.00138463+0.0499523j -0.0617166+0.0106552j 0.0210191+0.0455893j -0.0165604+0.0152323j -0.064548+0.0755566j -0.0858694-0.0761616j 
0.000589368+0.019931j 0.0270553+0.0213214j -0.0254057-0.0441952j -0.00600576+0.00706016j 0.0122392-0.0220631j -0.01514-0.0290764j -0.0174554+0.0110956j 0.00596448+0.0130728j 0.00784587-0.00447343j -0.0276148-0.0165309j -0.0115952-0.0260106j 0.00457013-0.0392983j -0.0110344-0.0279652j -0.0183049+0.00805619j 0.0150652-0.00373417j -0.0189508+0.00334426j -0.00457813+0.00847132j -0.00390479-0.0035396j -0.0222013+0.0266625j 0.0280729+0.0447549j -0.00150165+0.030494j 0.00315763+0.0128049j -0.00207404-0.0213885j 0.0162106+0.0278713j 0.00362865+0.0197439j 0.0188627-0.0235228j -0.018815-0.0116952j -0.0244402-0.0284988j 0.0103259-0.00157182j 0.00350659-0.00124045j -0.000485672-0.0146531j 0.011889+0.00486625j -0.0159215-0.0144843j -0.0141439-0.0206983j 0.00676341+0.00240466j -0.0252256-0.039955j -0.0334526-0.009344j 0.00278194-0.00654899j 0.000551141-0.00157646j -0.00310897+0.00234493j 0.0210633-0.0297673j 0.0111347-0.0074501j -0.00843421-0.00372246j -0.0024075+0.00832099j -0.00545+0.00106142j -0.00934933+0.0479388j -0.00265843+0.000774339j 0.00219632-0.0172898j -0.0134449+0.0142621j -0.0144494+0.0124212j 0.00792368-0.0115558j -0.0129536+0.00382424j 0.0211833+0.0316871j -0.0184041+0.0119358j 0.0167689-0.00107092j -0.00892189-0.00533469j -0.0336429-0.00515438j 0.0245243-0.020892j 0.0133647+0.0156617j -0.00122082+0.0160339j 0.0136116-0.0169702j -0.000113456+0.000729828j 0.0129281+0.0142636j -0.000913474+0.002896j 0.0164614-0.0291833j 0.0277924-0.0122312j 0.0599919+0.0743802j -0.0290589-0.0433371j 0.00224593+0.0440659j 0.0202985-0.0468285j -0.0229059-0.0259081j 0.0134977-0.00954347j -0.00869958+0.00726543j 0.038994+0.0088116j 0.0181732+0.00459593j 0.014642-0.0309337j -0.00998228-0.0086635j 0.0041531-0.0183877j -0.0147371-0.0610581j -0.0214269-0.0126184j -0.00144044-0.0458476j -0.00273575-0.00908225j 0.00436394+0.017268j 0.012562+0.0228275j 0.0160186-0.000229368j 0.00157555-0.0147029j 0.0132824+0.0226108j 0.0201952-0.0139829j 0.0113301-0.00563242j 0.0165528+0.0277292j 0.0012412+0.0207991j -0.0242483+0.0215887j 0.0137115+0.0192158j -0.0325524-0.00662064j 0.0348052+0.0499396j -0.0100429+0.00304546j -0.00463298+0.00532611j 0.0312989-0.0143216j 0.00724166+0.00275097j -0.0106251+0.0343659j 0.016302-0.0247321j 0.00264846-0.00343763j 0.0105015+0.0191197j 0.0082578-0.0110551j 0.035839+0.0467891j 0.00717437-0.0322701j 0.0376011+0.00668906j 0.0250919+0.00252565j 0.0149784+0.010424j -0.0249273-0.0360405j 0.0360317+0.0110266j -0.00610192+0.129038j 0.0601053-0.0351168j -0.00600135-0.0361975j 
0.0325947+0.00941065j 0.02865-0.00683959j -0.0434117-0.00128975j -0.00152064+0.00652429j -0.0233078-0.0226153j -0.0306957+0.0119722j 0.00449794+0.010552j 0.00225088-0.0134116j -0.00471134+0.00112281j -0.0291071+0.0170328j -0.0243563+0.0012999j -0.0333341-0.00717203j -0.0277394-0.00085266j 0.00046717+0.0193911j -0.005842-0.0043831j 0.00439566+0.00214031j 0.0051665+0.00725861j -0.00832751-0.000601745j 0.0235086+0.0109238j 0.0634432-0.0188327j 0.0349692-0.0071034j 0.0149883+0.000671435j -0.0156728+0.000411163j 0.0339533-0.0022773j 0.0208509-0.00957809j -0.0148457-0.020172j -0.0141881+0.00494192j -0.0281472+0.00844434j 0.000250974-0.00519881j -0.00235729+0.0135383j -0.0165863-0.0119401j 0.016393-0.00153878j -0.0219053+0.0162256j -0.0357836-0.00417174j 0.000267157+0.0125222j -0.0461201+0.0122415j -0.0134792+0.0234962j -0.00958231+0.00385699j -0.00135459+0.00336906j 0.00528531-0.0064401j -0.0277359-0.0231711j -0.00315257-0.00424233j -0.00401026+0.0132441j 0.0104881+0.0132966j -0.00173489+0.0138217j 0.0432224+0.0152849j 0.00129348+0.00403305j -0.0258824+0.0105513j 0.010052+0.0122918j 0.0185026+0.0101309j -0.00883964-0.0135896j 0.00415517+0.0178414j 0.0309124-0.0156991j 0.0124223+0.0256501j -0.000549145-0.0123517j -0.00495671+0.00460571j -0.0121504+0.0224045j -0.0198526-0.0379864j 0.0155532+0.0069239j 0.0139618+0.0071547j -0.0156997-0.0143711j 0.000287564-0.00454373j 0.0169523-0.0102825j 6.82939e-05+0.0253773j -0.0165293-0.0231511j -0.0195038-0.0329584j 0.0976908-0.0737262j -0.0548438+0.0398196j 0.0463585+0.000588467j -0.0514031+0.00322772j -0.0185842+0.0314756j -0.0125853-0.0161897j 0.0017297-0.00309653j 0.0128279-0.0330062j 0.00837005-0.033813j -0.0254656-0.00240922j -0.00321359-0.000282777j -0.0242615-0.0213163j -0.0600659+0.0149812j -0.0156332+0.0218417j -0.0383294-0.006437j -0.00968537-0.00853898j 0.0190932+0.00422723j 0.0225899+0.00119436j -0.000193586-0.0152521j -0.0233187-0.00807451j 0.0120922+0.0168076j -0.0158969+0.00160481j -0.00909026-0.0106787j 0.0380823-0.0232245j 0.0105313+0.00480718j 0.0229524+0.00733309j 0.00944503-0.0127864j -0.0184128+0.0367916j 0.0492613-0.0142895j 0.000117523-0.00107716j 0.0135503+0.00328372j -0.0130908-0.0159464j -0.01359+0.00546163j 0.0512445+0.00429729j -0.0257499-0.0077801j -0.0062726-0.00416616j 0.0259324-0.0211169j -0.00304852-0.0223843j 0.0497423+0.000169432j -0.0183234+0.0200911j -0.00816765-0.0328841j 0.0429191-0.024184j 0.0103509+0.0220357j -0.0239733+0.00976007j 0.0119426-0.0507699j 0.0880114+0.00104583j -0.00676903-0.0101906j 0.00219352-0.0367606j 
-0.0110038+0.0235204j -0.0163701+0.0184132j 0.0410655-0.0169737j -0.0398142-0.0203593j 0.0292978-0.0200002j 0.0065752-0.0114956j -0.021935-0.0079808j -0.0268228+0.00132925j 0.00524411+0.0125119j 0.00159284-0.00545612j 0.0383869+0.0271831j 0.0273151-0.0129811j 0.00614291-0.0104132j -0.0132148+0.00483961j 0.00953133+0.00159287j 0.00105697+0.00219786j 0.00208162+0.00117256j -0.0109283-0.0178734j -0.0240666-0.00425573j -0.0405434+0.0175792j -0.0220697-0.011851j 0.00927879+0.0252146j 0.00994769+0.00423005j -0.0374053+0.0119135j -0.00916624+0.00250064j 0.0333561-0.0114052j 0.00849487-0.0155139j 0.0365515+0.00155594j -0.0154789-0.00320482j -0.00451974+0.0138398j -0.00523541-0.0317475j -0.00875381+0.0203979j 0.0215872+0.00197364j 0.00254857-0.0389208j 0.0160209+0.0188015j 0.00177744-0.0234467j 0.012922-0.0108723j 0.00580718+0.00826633j -0.0115196+0.0077313j 0.0116594+0.00361321j -0.000678801-0.00941873j 0.00159505-0.00778097j 0.0147121+0.00556637j -0.0121853+0.000269086j -0.0170397+0.0036143j -0.0229386+0.0210289j -0.0158099+0.00721745j 0.041296+0.0421075j 0.00438488+0.0184213j 0.00700203+0.00427124j 0.00184256-0.0296151j -0.00702364-0.00115259j -0.00385015+0.035365j -0.0151161+0.000819904j -0.0272652+0.017612j -0.0218482-0.0318283j 0.000112333-0.0431618j 0.0276483-0.00593885j -0.0103225+0.0368189j 0.018784+0.0127879j 0.0161755+0.00265431j 0.00631944-0.00526629j -0.0071667+0.0285346j -0.00436984+0.0326661j 0.0159814+0.0208405j 0.0543515+0.00938379j -0.0296099+0.0236009j -0.00410897-0.0130986j -0.0416468-0.014879j 0.039006+0.00741349j 0.0423362-0.0105687j 0.0153841+0.0107503j -0.0349839-0.0160432j 0.0010477+0.00993762j -0.0131987-0.0194551j 0.0225414-0.00260737j 0.0112088-0.0306288j 0.0229656+0.0108141j 0.0267322-0.0560456j 0.0234888+0.0465056j 0.0416205-0.011687j -0.0431034-0.00671731j -0.0370436+0.00900693j -0.0270292+0.01796j 0.000597825+0.00591147j 0.0192231-0.0277458j -0.0308434+0.0210129j 0.0394033+0.0646247j 0.0342435-0.0269296j 0.0129625+0.0263158j -0.0205424-0.00238559j -0.00140144-0.0252831j -0.00935323+0.00851086j 0.018579-0.00197423j -0.0163932+0.0474314j 0.00972183+0.0214274j -0.0167896-0.0313323j -0.0271236+0.0265955j -0.012477+0.00968087j -0.0367653-0.0255643j 0.0256873+0.000839734j 0.0419823+0.0209928j -0.00423244-0.00731492j 0.00627371-0.0185409j -0.0240793+0.0172605j 0.0227251+0.0361964j -0.0131323+0.00529725j -0.000530069+0.0267785j 0.0407962+0.0137146j 0.0616058+0.0734144j 0.0514464-0.0101387j -0.0630247+0.0131857j 0.00362298+0.0563004j 0.0514254-0.0116418j 
-0.00560637+0.0303519j 0.00383577+0.0128802j 0.0158148-0.0393834j -0.0134614+0.0131449j -0.000280175-0.0317006j -0.00833065-0.00650631j 0.0038403+0.0173821j 0.0101452+0.0165284j 0.00479449-0.0077607j 0.0165734-0.0108739j 0.0368448-0.0175533j -0.00859739-0.0152951j -0.0045834-0.0179125j -0.00391246+0.0109174j -0.0123081-0.00255313j 0.0109172+0.00744681j 0.0013837-0.000930242j -0.00331884+0.00565524j 0.0029158+0.0293038j -0.00143581+0.0572818j 0.00160284+0.0156607j 0.0182823+0.00921806j -0.00317237-0.000268692j -0.00764799+0.0472601j 0.000636123+0.00949744j -0.00787352-0.0363066j -0.00940171-0.0160528j 0.0148148-0.0351018j -0.0020482+0.0118409j -0.00342946+0.00719252j -0.0117188-0.00870833j 0.00346926+0.0210654j 0.00254173-0.0233155j -0.0138911-0.0154815j -0.00138+0.000179179j -0.0165402+0.00269059j 0.00462563-0.0107253j 0.011946-0.00489305j 0.000863175+0.011121j 0.00810416+0.00135141j -0.00660213-0.00352613j -0.0129471-0.00554725j 0.00636168-0.0140184j -0.0128094+0.0148998j -0.0173322+0.0235895j 0.00844686+0.0345325j -0.00309681+0.0329475j 0.0555155-0.0513567j 0.0190314+0.000682249j 0.0138184+0.00152448j -0.0246321-0.0119382j -0.00266438+0.0122031j 0.0350954+0.00452715j -0.0147084+0.0226268j 2.46546e-05+0.0375143j -0.0337597+0.0182748j -0.0230583-0.0231834j 0.0167726-0.0243537j 0.00913621+0.00226356j 0.0262018-0.0454225j 0.00144992-0.00569093j -0.00771001-0.00530594j 0.0380964+0.00778952j 0.0290852+0.00972491j 0.016417+0.0178655j 0.0139979-0.0676048j 0.0170505+0.0498381j -0.0231014+0.0174648j -0.0223131+0.0205448j -0.0137897-0.0343917j 0.00511469-0.0467922j 0.0245359-0.0174961j -0.0127753+0.0340157j 0.00228354+0.000387529j -0.00620883+0.00327171j -0.0166587-0.0185481j -0.0204785-0.0134996j 0.0288809-0.0114296j -0.0373804-0.0526404j 0.0459701-0.00593191j 0.00911951-0.0380215j -0.00407809+0.0363547j -0.0146625+0.0494935j 0.00362056+0.0310323j -0.00760426-0.00525223j -0.00992935-0.0346559j -0.00598539+0.0300467j 0.047461-0.0277087j -0.0383619-0.0425552j 0.0229892-0.00911867j -0.00163522-0.00483309j -0.000405953-0.0120265j 0.024004-0.00237245j 0.0159518-0.0200989j 0.0163781+0.016975j 0.0115749+0.0141793j -0.0224428+0.0481289j 0.00155606+0.0305155j 0.0285217-0.0159095j 0.00507233+0.0307053j -0.0176622-0.0324393j 0.0337246-0.0360342j 0.00199681-0.0104356j -0.00421406-0.0224088j 0.000720933+0.0186628j 0.00756172-0.0329117j 0.0113479-0.00971069j 0.0258027+0.0350088j -0.0237298-0.0526123j 0.065795-0.011402j 0.0198514-0.0224178j 0.0211798+0.0518196j -0.00955847+0.0245016j -0.0011265-0.00578085j 
-0.00466098+0.0135229j -0.0149656+0.00432142j 0.0317866-0.0115592j -0.00296842-0.0238952j 0.00501216+0.00220719j 0.00507896-0.0181499j 0.0209288-0.000812491j 0.00267636-0.031551j 0.00211583-0.000784462j -0.0010515-0.0440482j 0.0356353-0.00344423j 0.0017095+0.0165357j 0.0146635-0.0143651j -0.0103953-0.020718j -0.025813+0.00100539j -0.00375-0.0230807j -0.0149531+0.000144649j 0.00825409-0.00726513j -0.0119389-0.0121161j 0.0022439+0.0210518j 0.00118187+0.00561955j 0.00577702+0.00953282j 0.0265732+0.0181185j -0.00179781+0.0060976j 0.00764136+0.00788753j 0.00234365+0.0310152j -0.00525486-0.0173267j 0.0208243-0.015494j -0.0126869-0.00523287j -0.0287554+0.00645019j 0.0197372-0.000255998j -0.000565931+0.0210602j -0.00799618-0.00884399j 0.0191437-0.0110697j 0.00158741+0.0458651j 0.0296851+0.0100814j 0.0122232-0.0164745j -0.00739058-0.0109418j 0.0146124-0.0120796j 0.0298653+0.00624421j 0.0146241+0.000528931j -0.0191735-0.00563611j -0.00911255-0.00270694j -0.00619984+0.00478628j 0.0116451+0.00804681j 0.00281506-0.00904416j 0.00522737+0.00623684j -0.0193539-0.0649713j -0.0171548-0.0246601j 0.00741856+0.0205093j 0.0220171+0.0251624j -0.0132336-0.0125381j -0.00155625-0.0139141j 0.00720792-0.0104624j 0.00746988-0.026261j 0.0260323+0.0139762j 0.0124001-0.0276967j 0.0220706+0.0128064j -0.0587423-0.0289311j -0.0572807-0.00623836j 0.000630599+0.0103382j -0.0257274-0.0444309j 0.00279209-0.013651j -0.0506639-0.00154445j 0.0487946-0.00627202j 0.0128339+0.000108642j 0.0439867+0.026764j 0.026318+0.0138699j -0.0503242-0.00593353j -0.00871702+0.0369619j -0.0451717+0.0162858j 0.014039-0.00845891j 0.0331427-0.00288896j 0.0110685-0.00595868j 0.00561341-0.003807j -0.0312105+0.0602561j 0.00564254+0.0147518j 0.0331396-0.0210592j -0.0578357+0.033085j 0.0320267-0.0172707j 0.00516022+0.00686151j 0.0086517+0.00956365j 0.00802317+0.0116205j -0.00806636-0.00702145j 0.0106231+0.0301778j -0.0169463+0.0139801j -0.0528848+0.0205324j 0.010738+0.00524542j 0.0185509+0.0452101j 0.0183002+0.00490756j -0.057968-0.00981143j -0.00179875-0.0129332j -0.0316753-0.00352544j -0.0353322-0.0173538j -0.0145384-0.00410882j 0.0268712-0.0262148j 0.0438929+0.0119457j 0.000669611+0.0206574j -0.0492948-0.00829322j -0.0389018-0.0134556j -0.0115605+0.0128268j 0.0327858-0.0280045j -0.0195031-0.00430538j 0.0227011-0.0589609j -0.00657545+0.0200349j 0.0293515+0.0177529j -0.00700492+0.055684j 0.0314397+0.0146925j -0.0450899+0.0506908j 0.025592+0.00237379j 0.0105746-0.0217661j 0.0301895-0.0370446j -0.0314659+0.03915j 0.0576316+0.0334726j 
-0.0521285+0.0124725j -0.0110691-0.0177808j 0.0157439+0.0419785j 0.0335897-0.0334131j 0.0196507-0.00853988j -0.00633991-0.000776415j 0.00892304+0.0133039j 0.0278935-0.00632817j -0.0116742-0.00505777j 0.0362313+0.0109661j -0.0374681+0.0563503j -0.0237736-0.00715436j 0.0148659-0.00580598j 0.00366899-0.0121163j -0.0126452-0.0136902j 0.0078373+0.0349801j 0.0028574+0.00285669j 0.0276186-0.00307178j 0.0279437+0.0177837j -0.021045+2.91932e-06j 0.0342591+0.0215887j -0.0281899+0.0183782j -0.0238032+0.00540793j -0.0147621-0.00384283j 0.0030907+0.0109858j 0.00112277+0.00339975j 0.0276328+0.00971154j -0.00198+0.0263657j 0.00873019-0.0194082j -0.0391016-0.0135617j 0.0252398-0.00798711j -0.024929+0.000526384j -0.0194332-0.0134315j 0.0476843+0.00631722j -0.0552097+0.00717561j -0.00643419+0.022782j 0.011373+0.0278651j -0.00518323-0.0151082j -0.00517473+0.0101347j 0.00227716+0.0458673j 0.00675488-0.022338j 0.00981289-0.022861j -0.014587-0.000566488j -0.0065977-0.00753815j -0.0308337-0.00722827j -0.0184692+0.0248689j -0.0316867+0.00536091j 0.00858586-0.00528058j 0.0037074+0.02797j -0.0106324+0.0382568j 0.0256677-0.0124084j -0.0129951-0.00486033j -0.00299622+0.0215205j -0.0102985-0.0153427j -0.00586797-0.0275537j 0.0209419-0.00700441j 0.0480295-0.0137884j 0.032916+0.0215862j -0.022585-0.0376803j 0.0172948-0.00690947j -0.0085418+0.00861801j 0.0193276+0.00320164j 0.0102209+0.0251638j -0.0626662-0.0104297j -0.0174012+0.0275206j 0.0223445-0.0048324j 0.0500257+0.0278021j -0.0532182-0.0305636j 0.0383135-0.0196375j -0.0836814-0.0412435j -0.0397626+0.000522444j 0.00409254-0.00977196j 0.027109+0.00852457j -0.00332652-0.0174111j 0.0607804+0.00343179j -0.0564708-0.0383136j 0.00533311-0.0131637j 0.0218389+0.0376802j -0.00061127-0.0793946j -0.0506317+0.0673249j -0.00974934+0.0133393j 0.0179768-0.0333599j -0.0337675+0.00139267j -0.0199475+0.00435639j 0.0137769+0.00537211j 0.00390116-0.0316725j -0.0264606-0.0619705j -0.0646324+0.0272641j -0.0141827+0.0059774j 0.0133407+0.0322343j 0.0162646-0.025856j 0.0593494+0.00914782j 0.0148207-0.0231371j 0.00661803-0.000916505j -0.0256874-0.00979725j 0.00755083+0.0481269j 0.0484815+0.0253723j -0.0358923-0.0340471j -0.00188114-0.0537191j 0.0490495+0.00302079j -0.0318844-0.0152689j -0.0049056+0.0458564j 0.0188845-0.00839694j 0.0978941+0.0260479j 0.0124409+0.0424556j -0.030618+0.00781908j -0.00643257-0.0343959j 0.00928881+0.0458875j -0.0340825-0.0497045j -0.0241077+0.0318028j 0.00387044-0.0125698j 0.00241234+0.0164051j -0.0872921-0.052624j -0.0407503+0.0752337j 
-0.0157885-0.00897736j 0.00451926-0.00368419j -0.00756449+0.00959782j 0.0159038+0.00088003j 0.00571358+0.0107521j -0.00603549+0.0019816j 0.0141822-0.00980545j -0.0175062+0.0267702j 0.0110713-0.0102515j -0.00630267+0.0233922j -0.00735714+0.0131049j 0.00731294-0.0113695j 0.017065-0.00517319j -0.0111378-0.00587828j -0.0261424+0.0146621j -0.0313018+0.0483769j -0.00271892+0.00125103j 0.00942613-0.00214368j -0.0338062+0.00193186j -0.00736682-0.0144453j -0.0257228+0.0187369j 0.00325436-0.000874799j 0.0162445-0.018507j -0.0149037-0.0130862j -0.00349128+0.00456374j 0.0096409+0.0209269j -0.024928+0.0346526j -0.00684389+0.00385958j 0.00362415-0.0183263j -0.00383862-0.00499701j 0.00546559+0.000678683j 0.00663339-0.00871046j 0.010854-0.0241295j -0.0245399+0.00312165j 0.0101803-0.0212174j -0.00656052-0.0055544j -0.0166868+0.00115119j 0.0105538-0.00680504j -0.0213869+0.00412588j -0.0124879+0.0236158j 0.025057-0.000913032j -0.00582916+0.00343874j 0.00708917-0.0209746j -0.019102-0.015172j 0.00488091-0.0210636j -0.0242792-0.000973382j -0.00496789+0.0145138j 0.033585-0.013722j -0.0201372+0.0309965j -0.00724984+0.00766499j 0.00219962+0.00994847j -0.0116646-0.00660866j 0.0127629+0.0160115j 0.0190762-0.0522496j 0.0107301-0.0181709j -0.0192857+0.0247612j 0.00489556+0.0206956j 0.0120808+0.0255022j -0.00187651-0.00923702j 0.0106048+0.0102861j -0.000233489+0.0450783j -0.0572236+0.0267438j -0.00363481+0.0190691j 0.0187197-0.00871316j 0.0110453+0.023811j 0.0348573-0.00909529j -0.0201143-0.0471483j 0.0191038-0.0245966j -0.0298579+0.0223381j 0.0313991-0.0282611j -0.00148276+0.00883893j 0.0424955-0.00961033j -0.0159072+0.0235508j 0.0190485-0.0159262j -0.0260202+0.0281022j 0.0727341-0.00759722j 0.00828554-0.0101597j 0.0121521+0.00504619j 0.0492649-0.0118275j -0.000461604+0.0223795j -0.000581644+0.0133057j 0.0219829-0.0128613j -0.00585079-0.014559j 0.00885201+0.00354947j -0.0123664-0.0176606j -0.0119404+0.0159216j 0.0199993-0.0514852j 0.0249904-0.00397546j -0.0145362-0.00679002j -0.00720603-0.0327267j -0.0251892+0.031625j -0.0135374-0.0107046j 0.0250775+0.0190915j 0.0170272-0.00282338j 0.029759-0.02115j -0.0328959+0.0268747j -0.0209719-0.0145323j 0.0362801-0.0300737j 0.0203525+0.00489004j -0.0228517+0.0327713j 0.024029-0.0114774j -0.00178216+0.00871185j 0.01132+0.0150074j -0.0314562+0.00914553j -0.0140371-0.0128605j 0.031588+0.0668858j 0.0813585-0.0267938j -0.0429224+0.0213839j -0.0125001-0.00206401j 0.0208876+0.0062813j 0.0116393-0.00606724j -0.00674137-0.0420542j 0.0215417-0.0380852j -0.00929467-0.0188576j 
