0.0136852+0.0323357j 0.00728229-0.0177656j -0.0096142-0.00051077j 0.00678286+0.0326498j -0.00851759+0.00509619j -0.0116121+0.00953737j 0.000834948+0.00858849j -0.0198488-0.00233346j -0.011954-0.0114928j 0.0050095+0.0183304j 0.00350586+0.00199644j -0.00843258-0.0180275j 0.0114094+0.0107803j -0.00441296-0.0100846j -0.00666509-0.0133444j -0.000589871-0.00307443j -0.00318787-0.00527252j -0.00487494+0.0136593j -0.00335118-0.00742608j -0.00732564+0.0165831j 0.0132138+0.016242j -0.00441946-0.0049848j 0.00825639+0.0144027j 0.00517797+0.0147811j -0.0101904-0.00783605j 0.0104279-0.0188704j 0.00928366+0.00661914j -0.00414475+0.0050825j -0.00402723+0.00207731j -0.00329202+0.00973154j -0.00701765-0.00785488j 0.0170771-0.00777064j -0.00578139-0.00430974j -0.00149808+0.0152499j 0.00107649-0.0250324j -0.00211424+7.07153e-05j -0.00966631-0.0124825j 0.0024195-0.00683417j 0.0109618+0.012423j -0.0124115-0.0326733j 0.010257+0.0036846j -0.0112878-0.00244759j -0.0083566-0.000978537j 0.00903137+0.00479862j 0.00730374-0.00800115j 0.0110556+0.00612288j 0.0124092+0.00657654j -0.0141936-0.00605891j 0.0195649+0.011401j -0.0100257-0.00223489j -0.00999522-0.0128472j -0.00659178+0.000152005j -0.00542149-0.00425102j 0.0230658+0.00195375j -0.00569119+0.015126j 0.000982536-0.00967512j -0.0077528-0.00807458j -0.00598263+0.000516531j -0.00466148-0.000842484j -0.00211869-0.0171107j -9.79708e-05+1.5517e-05j 0.00496636-0.0167136j 0.00416495-0.00203715j 0.0101383-0.0019216j -0.0105665+0.00182523j -0.00276735-0.0176962j -0.000508792+0.0121685j 0.00833952-0.0106326j 0.0211376+0.0136639j -0.0229926-0.00740688j 0.00853096+0.000524417j 0.00823111+0.0106605j 0.015497+0.0233379j -0.000382209-0.0113678j 0.010786-0.0097163j -0.0163932-0.0169977j -0.000440764-0.00126035j 0.00368805-0.00197958j 0.0104832+0.0139078j 0.00877515+0.00835639j -0.00031242+0.00356285j -0.00921948+0.00244932j 0.0113608+0.00868546j -0.0017457+0.00299485j -0.00728813-0.00133413j 0.0119318+0.01933j -0.00429805+0.00900374j 0.00200786-0.00778678j -0.0330008-0.0157624j 0.00608055-0.00553977j 0.0164146+0.00304006j 0.0171978+0.00143594j 0.00179569-0.0185807j 0.0012917+0.0113762j 0.0245229+0.0294986j -0.00430571-0.0281634j -0.000346189+0.0241125j -0.0208718+0.00561549j -0.00284131-0.0238311j 0.0098664-0.00897722j 0.016662+0.00515113j 0.0011819+0.000159487j -0.0218493-0.0116206j 0.0162066+0.0206689j -0.00352568+0.017009j 0.00402956-0.00412664j 0.0130358-0.0219908j -0.00148868-0.0569375j 0.00380334+0.00427641j -0.00356497+0.0101764j -0.0232524-0.0170991j -0.0115656-0.0259262j 0.00310437+0.00290384j 0.0188578+0.00673663j 0.00545348-0.0141675j -0.00682356+0.00918176j 0.00847856+0.00144913j -0.0108095-0.020294j -0.00909153+0.000119015j 0.00469318+0.0102043j 0.00138027-0.0125475j 0.0086766-0.0173511j 0.00298626+0.000218357j 5.21387e-05-0.00285997j 0.00918837+0.0141969j -0.00315208-0.0260722j -0.0213582-0.0239948j -0.00172825+0.0317181j -0.0129327+0.0140344j -0.0144411+0.00948939j -0.00616687-0.00797088j -0.000902135+0.00261202j 0.00527801+0.0124395j -0.00436573-0.0133308j 0.0213393+0.0100855j 0.0132735+0.00616256j -0.0172949-0.00560012j -0.00229589+0.0174201j -0.00486726-0.00759166j 0.00133463-0.00679021j -0.0244031-0.0184754j -0.0152705+0.00660196j 0.00367645-0.0206449j 0.00236675+0.00489186j -0.00617019-0.0162113j 0.00805186+0.020052j -0.0140586-0.00461932j -0.000626311+0.0280702j -0.00699282+0.00300804j -0.00378109-0.0153423j -0.012949-0.0176786j 0.00842969-0.00551632j 0.00110689+0.00961575j 0.00236179+0.00485633j 0.00236225+0.0107033j -0.000405304-0.00707602j 0.0197312+0.0054599j -0.00803474-0.0227388j -0.0227007-0.0311364j -0.00506186+0.0178464j -0.0087221+0.0037838j 0.0300262+0.0132742j 0.0112422-0.0172286j -0.003349-0.00482995j 0.000302868+0.00140803j 0.00478624+0.00281802j -0.0112244+0.00334349j 0.0185039+0.0127864j -0.00871706-0.00757245j 0.00747339+0.00848985j 0.012617-0.00185298j -0.00290498-0.00760524j 0.017692+0.0236194j 0.0182838+0.00547354j 0.0012841+0.000861583j -0.00857819-0.0257439j 0.0101919-0.00413621j 0.00426057+0.00242527j 0.00440472+0.0118577j -0.0157843+0.00409378j 0.000892605-0.00703131j 0.0121988+0.0062433j 0.00664952-0.00806805j -0.00778371-0.0321803j -0.010499+0.0068607j -0.00832806+0.000890641j -0.0107648+0.000618884j -0.00272004+0.0319985j -0.00841316-0.0352376j -0.00141811+0.00801935j 0.0200882-0.00298269j -0.0113649-0.00289328j 0.00684275+0.00827256j 0.0115154-0.0102018j -0.020757-0.00202741j -0.00292492-0.028814j 
-0.0193395+0.0156394j 0.0102779+0.0151154j 0.00287316-0.0165977j -0.0217803+0.0013715j 0.00149436-0.0113738j -0.0117636-0.0111434j -0.00407493-0.00654291j 0.00366946-0.0258278j 0.0111839-0.02215j -0.0162338+0.00374266j 0.00710356+0.00371574j 0.0121708-0.00981435j -0.010429+0.00738939j 0.00642907-0.00605824j 0.0111476-0.00726773j 0.00465573-0.00543445j 0.00351628-0.00538952j -0.0121854-0.00697011j -0.0019288-0.0056028j -0.0157945-0.0040346j -0.00988556+0.00915292j -0.00132524-0.0106853j -0.0067638+0.00600142j -0.00809936-0.0034742j 0.00409126-0.0096936j 0.0113539+0.0136746j -0.00520041+0.00657728j -0.00265584-0.00816859j -0.00437823-0.00651385j -0.00691249+0.000456163j 0.00337673-0.00644146j 0.00517544+0.0203192j 0.000727687-0.00267789j -0.00732091+0.00215179j 0.0225856+0.00826143j -0.00226761-0.00169318j 0.00884231-0.0118197j 0.00255102+0.00754692j -0.00726455+0.0119367j 0.0238493-0.00712604j -0.00213894+0.0116322j 0.000361677-0.0120285j 0.00452699-0.00908688j -0.00107919+0.0121846j 0.00507173+0.0131381j -0.00749386+0.0132923j -0.00250026+0.00963052j 0.00178825-0.0160126j -0.00740007+0.025865j 0.0020973-0.00506509j 0.00646653-0.0138407j 0.00133426-0.0120114j 0.00474524-0.00424667j 0.00203763+0.0265743j -0.0139528-0.0152233j 0.00948004+0.00256965j 0.00968869-0.0146949j 8.97296e-05-0.00623684j -0.000950372-0.0046612j 0.016387-0.0010832j -0.000629759+0.00303766j 0.0160888+0.00572709j -0.000763531+0.000623036j 0.00323998+0.0205469j -0.00332336-0.0141713j 0.0119372+0.00437993j -0.0065652-0.00426231j 0.0092968+0.0138561j -0.00969414+0.015427j 0.00502827-0.0248465j -0.00122587+0.00352367j -0.00523755+6.56532e-05j -0.0177271+0.0182734j 0.00979091-0.000895087j 0.0105823+0.0116472j 0.0101708-0.0171907j 0.000931898+0.000480598j 0.00372906+0.00304029j -0.0107268+0.0104413j -0.00620352+0.00987511j -0.00170673-0.00320706j -0.0066369-0.00664726j -0.00461216+0.0138464j -0.00414431-0.00215025j 0.00226354-0.00698691j -0.0153019+0.0143093j -0.00855972-0.00121052j 0.000399902+0.00410914j 0.00979089-0.0317868j 0.0051612+0.0124053j -0.00398217+0.0202796j 0.00135057+0.0209243j 0.0125436+0.00962002j -0.00136439-0.000504942j -0.017175+0.0214271j 0.0181612-0.000429184j -0.0156933-0.00570212j -0.0119855-0.0117356j 0.035848-0.00537232j 0.0106462+0.000843193j -0.00307488+0.0203989j -0.000868198+0.0106277j 0.00613336-0.0298484j -0.0120628+0.0181545j -0.0138939-0.00958611j 0.00355971+0.00463833j 0.0187463+0.0128424j 0.0419766+0.012329j -0.00597845+0.0172868j -0.00395392-0.00807988j 0.0116111-0.0343515j 0.0170824-0.00946732j -0.00699848-0.000765247j -0.00465578+0.0180677j 0.0104746+0.0111123j -0.00391317-0.00802698j -7.91918e-05+0.00309392j 0.0167244-0.00809201j 0.00105939-0.0150297j -0.00512611+0.00444641j 0.00587883+0.00902993j 0.0130797+0.0142388j -0.00039219-0.00129298j 0.00323788-0.00192066j -0.0081186+0.007574j 0.0118374+0.00390067j 0.0172788-0.0202453j -0.0210119-0.010007j -0.0126614-0.0165958j -0.00990901-0.0243741j 0.00541664-0.000416016j -0.00581549+0.00258236j -0.0104977+0.00515065j 0.0188775-0.00287347j -0.00596713+0.0301095j -0.00658969+0.0130549j 0.00248979-0.0166285j -0.014055-0.00679262j 0.00407803-0.00173692j 0.00479401+0.00401488j 0.0082268-0.0295812j -0.00979967-0.0173295j 0.0234473+0.00996344j -0.00751148+0.00113658j 0.0103143-0.00809842j -0.0219457+0.000234108j 0.000669694-0.0166508j -0.0252569-0.00414273j -0.00268324-0.00801164j 0.010823+0.00655698j 0.0108138-0.0133888j 0.0100623+0.00868189j -0.0111746-0.00449361j -0.00407411-0.00199478j -0.00901461-0.00481822j 0.0125441-0.00240982j -0.00455499+0.020491j 0.0174254-0.00845832j 0.0211229-0.00970561j -0.0117904-0.012048j -0.00721294-0.00216392j -0.00324787+0.0265302j 0.0135021+0.0127603j -0.00339972-0.0106654j -0.00243463-0.010863j 0.0122083+0.0178993j 0.000229072-0.013479j 0.00733511+0.0127765j 0.0119359+0.001271j -0.0117529+0.00135018j -0.0016923-0.00258268j 0.0165027+0.00932956j -0.0100836+0.00529475j -0.000184619+0.00659259j -0.0101473-0.0119835j 0.0327633-0.00298264j -0.00326226+0.0272295j 0.000263473+0.00895526j -0.0108802-0.00351848j -0.0101999-0.0159313j -0.0012257+0.00856459j -0.0152691+0.0138614j -0.00506541+0.00294354j -0.0048564-0.00101965j -0.00910149+0.0314534j 0.0233689-0.00747757j 0.00870393-0.00770245j -0.00823234+0.0274957j 0.00206036+0.00689346j -0.00816149+0.00625835j 0.00823765+0.0203896j 0.0129665+0.010965j -0.0263289+0.0253326j 0.00043281-0.0107915j 0.006625-0.0148684j 0.0307581-0.00551169j 
0.00547812+0.0584195j -0.0107646-0.0122773j 0.0106472-0.00907441j 0.0244452+0.0440937j 0.010504+0.0164092j 0.000837641-0.01836j 0.0218806+0.0133885j 0.01284-0.0218196j 0.0158049-0.0174745j 0.0170572+0.0359709j -0.0125505+0.0171941j -0.00499724-0.0229127j 0.00786381+0.033983j -0.0164149-0.0257021j -0.00960097-0.0134724j 0.00783793+0.0185724j 0.0171505-0.000987515j 0.0243191+0.00974912j 0.0174132-0.00277347j -0.00298844+0.00102603j 0.00914238+0.0432044j 0.00806861-0.00349659j -0.00774121+0.0130725j 0.0200527+0.0253681j 0.00459374-0.0109901j -0.0117603-0.00484549j 0.00451227+0.0230864j 0.00298648-0.0116967j -0.0108385-0.00648835j 0.0049409+0.0213582j -0.00894785-0.0091419j -0.00406653-0.00526342j -0.00543124+0.0100476j 0.00685341+0.0191147j -0.00676999-0.0175973j -0.00478864-0.00675765j 0.00566389-0.00978857j -0.0232438-0.00187814j -0.00268207+0.0282265j -0.000773269-0.0280697j -0.00741363+0.0142007j 0.00807977-0.0244223j 0.0115542+0.00521847j 0.00701594+0.00724368j -0.0089649-0.00437634j 0.00126838+0.0186593j -0.0117859+0.00855412j 0.00194422-0.0202137j -0.00873993+0.033195j -0.00984872-0.0114634j 5.94529e-05-0.0173806j 0.0220636-0.010707j -0.0150346-0.0174364j 0.00859262+0.0112268j 0.0157756+0.00849621j -0.00562052-0.000780625j 0.00892324+0.00981191j 0.0113332+0.00312097j -0.0034125-0.0285313j -0.00973786-0.0072517j -0.00200695-0.00273458j 0.00744455+0.00863699j -0.0070151+0.0162485j -0.0148656+0.0143532j 0.00899865-0.00494981j -0.00793384-0.0203534j 0.0142405+0.00755734j 0.0107047+0.0230328j 0.00620484+0.019311j 0.0162399-0.018566j 0.0114267+0.0224024j 0.00482962+0.0200212j -0.00847251-0.00307057j 0.00300225-0.013118j 0.00987777+0.0147155j -0.00445628-0.0171423j -0.00800953-0.00545623j 0.0124835+0.0102278j 0.00346674+0.0062473j 0.00304536+0.0166779j 0.0115182+0.0239968j -0.0183527-0.0243063j -0.00469889+0.00724153j -0.00650768-0.00991535j 0.0112785-0.0302731j -0.00872194+0.0169417j 0.00325399+0.00978031j -0.00902069-0.0156631j -0.0217105-0.0637418j -0.00711839+0.0201549j 0.00166013-0.0271341j 0.00141898-0.00495916j 0.0205387-0.0241438j 0.0250964+0.0245049j 0.000296719+0.0198373j 0.000184866-0.00207448j -0.0120715+0.0172816j -0.014718-0.011471j 0.0135953+0.0125174j 0.0197997-0.01103j 0.00901059+0.0444325j -0.0184061-0.0469651j -0.00379588+0.00930631j 0.0299798+0.038004j 0.00637895-0.008045j -0.0167366-0.0146778j 0.0184439+0.0391035j -0.0456358-0.0502959j -0.0179879-0.0314118j -0.0103451+0.0146046j 0.000828831-0.0376494j -0.0186737-0.0235084j 0.0222482-0.00980431j 0.00175601+0.0368571j -0.00338864-0.0225395j 0.0133214-0.0185884j 0.00336783+0.0175277j 0.00536452-0.00817182j 0.013393-0.00247141j 0.00680137+0.00235331j -0.00739007-0.0193043j -0.0217239-0.00208963j 0.00957518-0.00461013j 0.0108461-0.0228363j 0.0138966+0.030036j -0.0272245-0.0130111j 0.0130695-0.0262719j 0.0286773+0.031792j 0.00253955+0.0016691j 0.0214872+0.0095187j -0.00956313-0.0254524j -0.00115186+0.00158017j -0.00980878+0.0037516j -0.0210691+0.000358404j -0.0148702+0.00128971j -0.0125199+0.00814895j 0.00846088-0.0281418j 0.0116501+0.0221894j -0.00894797-0.00209861j -0.0106377-0.00523342j 0.000295653-0.02426j -0.0163626-0.030474j -0.0114066+0.0131991j -0.00683066-0.013577j 0.0146125-0.0237278j 0.00674601+0.0148574j 0.00455+0.0189896j -0.0150415-0.0009665j 0.0105938+0.0291616j -0.0332206-0.02661j 0.000913726-0.0269186j -0.0030663+0.0135709j 0.0239591+0.0230935j 0.00841374-0.0017104j 0.0166677+0.0222131j -0.00935015+0.00424597j -0.0206206+0.027922j -0.0164372-0.0301803j -0.0183977-0.0159209j 0.0374975+0.0140072j -0.00167423-0.0224193j 0.00803984+0.0249458j -0.0113226-0.035044j -0.00723086-0.00836316j 0.00772134-0.0171933j -0.0194982-0.00175132j 0.0124317+0.0231964j -0.00770132+0.00637912j 0.00334444-0.000222124j 0.00859167+0.0238859j 0.00145702+0.0189645j 0.0104758-0.0053706j 0.00358247+0.0260032j -0.0247655+0.0215406j 0.0258671+0.0205429j -0.0240323-0.0355465j 0.00219104+0.0161485j 0.00737691-0.000791506j 0.00911948+0.032153j 0.0253857+0.00758815j -0.00550513-0.000871255j -0.00548852+0.020667j -0.00418418-0.0308079j -0.0194679-0.018988j -0.0198665+0.00383612j 0.00838535-0.0203777j 0.00125702-0.027994j 0.0157142+0.0513822j -0.0148098-0.010147j 0.0221468+0.0294291j -0.0147976+0.0183208j -0.0294187+0.00574419j 0.0170773+0.031482j 0.00756784+0.0242399j 0.0178424-0.0348115j -0.0269424-0.0676397j 
-0.0399084-0.00153737j 0.013489+0.0117495j -0.00838057+0.000480676j -0.0334283-0.00945247j -0.00787956+0.00509782j 0.00834222-0.0106899j -0.0266696+0.00233489j 0.00518492+0.00261273j 0.0164236-0.000190532j -0.0294+0.0131015j -0.0153333-0.00509346j 0.0100667+0.0126224j -0.0248261+0.0042506j 0.0225752-0.012168j 0.0214374-0.00882974j -0.0257921+0.0046823j -0.0132362+0.00785932j -0.0253721+0.0189319j -0.0237386+0.0130907j 0.00140719-0.00887617j -0.039487-0.00889616j -0.0019289-0.00756089j 0.00187405-0.00209537j -0.024998-0.0010264j 0.0106481+0.0201739j 0.0121795-0.0033074j -0.0219749+0.0131074j 0.025657-0.0136337j 0.00564543-0.0131184j -0.020137+0.00417811j 0.00723763-0.0124574j 0.016434+0.0045355j -0.0220987-0.00455085j -0.0129169+0.00826969j 0.0217383+0.00985214j 0.0113608-0.00850593j 0.00195909-0.00897399j -0.00695167-0.0182777j -0.017445-0.00316211j 0.0120794+0.0072513j -0.015989-0.00806838j 0.0187446-0.00459316j -0.00304591+0.00424938j 0.00880542+0.00763608j 0.00928939+0.00146651j -0.0222687+0.00346644j -0.00499048-0.00629475j 0.0122049-0.0132238j -0.0132442-0.00640638j 0.00735608+0.000996078j 0.0143495-0.00565927j 0.00355864+0.00881589j 0.0286344-0.0281059j -0.00333545+0.00452659j -0.0186555+0.0115313j 0.0114176+0.00113384j -0.0220202+0.00399479j -0.00231312+0.00318661j 0.0307249-0.0121972j 0.00713124-0.00506409j -0.00166363+0.00027474j -0.00348129+0.0271796j -0.0285516-0.0153311j -0.0125288-0.0109753j -0.0103983-0.00361046j 0.0158873-0.00914348j -0.0124813+0.0172195j -0.0190238+0.0287044j -0.0253451+0.0130806j 0.00992671+0.0108062j -0.0338192+0.0067419j -0.0305705+0.0140908j 0.0304079-0.000502522j 0.00950258+0.00823826j -0.0106051+0.0215209j 0.00963049+0.0018892j 0.0176036+0.0068403j 0.00650933+0.0139119j 0.00334752+0.00290464j -0.0106845+0.0180755j -0.0412648+0.00949374j 0.0244287-0.0262739j 0.00293284+0.00708804j 0.012469-0.0158628j 0.022094+0.0305564j -0.021079-0.00467497j 0.0107056+0.0083395j 0.00506674-0.0182211j 0.0591499-0.0186608j -0.0161532-0.0159977j 0.0405907-0.00875016j 0.0158697+0.00635363j 0.0308864+0.0241851j -0.0303403+0.0295214j -0.0298872-0.016537j 0.0105605+0.0121405j -0.0052595-0.0397044j 0.0181422-0.00780185j -0.0179519-0.0187589j -0.0228102+0.0263804j -0.037692-0.00725098j 0.0695226-0.0219027j -0.0301337+0.0115622j -0.0241743+0.0190677j -0.00497219-0.00784066j -0.0132042-0.015163j -0.0382975+0.0292283j 0.0582549-0.0362552j 0.029933+0.000229481j -0.0208634-0.0279654j 0.00912552+0.00182312j 0.0121837+0.00620191j -0.00444085+0.0311576j -0.0285978+0.00555145j 0.016177-0.024796j 0.0181256+0.00262788j -0.0186278-0.00234582j 0.00600482+0.0261192j -0.0131931+0.00392688j -0.00560965+0.0038485j 0.00943356+0.00762044j 0.0197168-0.0137469j -0.00994864+0.0043149j 0.0171627+0.0178872j -0.0157562+0.0177922j 0.00258968-0.023493j 0.0309845+0.0249944j -0.0402978+0.014254j -0.0172274+0.00471006j -0.0384641-0.002667j 0.025897+0.0050774j 0.00821404+0.013205j 0.0112357-0.0231773j 0.00461533-0.0182869j 0.0334688-0.0140834j 0.00625602-0.00638518j 0.0196022+0.0190561j -0.0196566+0.00296798j -0.00292631-0.0171368j -0.000787261-0.0176654j 0.00178398-0.00329078j 0.0223163-0.0254781j 0.00109796+0.0168883j 0.0231383-0.0376279j 0.00154892+0.00369888j -0.0178958-0.0129073j -0.0336369+0.014141j -0.00242057-0.0181423j -0.0364426-0.00224031j 0.0227571-0.00916226j 0.0190104+0.0174208j -0.0104427-0.0083583j -0.0261741+0.00888644j -0.0225749+0.00211432j -0.00427067+0.0021567j 0.0102295-0.00990158j -0.0234665-0.00893997j 0.0293352-0.00181084j -0.00489673+0.0121663j -0.0291973+0.00377163j -0.0114196+0.00648249j -0.0103797-0.00631763j 0.0219076+0.00259836j -0.0134447+0.00604306j -0.0228983-0.0228427j 0.0188862-0.00949871j -0.0312354-0.00909152j 0.0140671-0.0100779j 0.00207988-0.0134088j -0.0371233+0.00424335j -0.0156713+0.00729131j -0.0159703+0.0151554j -0.0197428+0.000342101j -0.00987982-0.0129827j -0.0261593+0.0150085j 0.0247603+0.00123726j -0.0177974+0.0103672j 0.00330242+0.0183962j -0.0222114+0.0110692j -0.0046953-0.00545251j 0.00542716-0.0402926j -0.0202903+0.00634897j 0.0170278+0.000813499j 0.0241714-0.00320827j 0.0120343-0.00896471j -0.000524799-0.0111141j 0.0355052+0.0043553j -0.025699+0.00390812j 0.0116619+0.00957587j -0.0283624+0.0190599j 0.0301012-0.0136515j -0.00408302+0.0193761j -0.0445492-0.00372253j -0.00524124-0.00048174j -0.0041574-0.011459j 0.0405198+0.0118848j 
-0.00548814+0.00943709j -0.00519832-0.00102829j 0.00112195+0.00321677j 0.0115468+0.0041713j -0.00471821-0.0114336j 0.00545818+0.00409603j 0.00417487+0.00592716j -0.00150611-0.0102352j 0.00854568-0.0246157j 0.0165384+0.000578936j -0.0203457+0.000479885j -0.010491+0.00985721j -0.00153309-0.00453613j 0.0132226-0.000150434j -0.00962843+0.00205302j 0.00029951-0.0101985j 1.0258e-05-0.00877089j 0.000734437-0.00378151j 0.0268074-0.00402579j 0.00225351+0.00531897j 0.011143-0.00511092j 0.00569169-0.0180699j -0.00166158+0.00524514j 0.0109091-0.00426895j 0.00474019-0.00531631j -0.0136554+0.0060298j 0.0143223+0.00553671j -0.0046433+0.0116305j 0.00459127-0.00209304j -0.0150903+0.0100218j 0.00443806-0.00209246j 0.00607613+0.00651965j -0.00985335-0.0115928j -0.00246303+0.00795167j 0.00508597+0.0106092j 0.00690008+0.0162731j 0.00104157-0.0104541j -0.016717+0.0175108j -0.006247+0.0307901j -0.0118318-0.00237902j 0.00227899+0.00461077j -0.00902168-0.00567503j -0.00911692-0.00808841j -0.0120029-0.00931939j 0.00737139+0.00267813j 0.00765006+0.00517473j -0.0115804+0.00438431j -0.000387884-0.00894615j 0.00496514+0.00259209j 0.0110981+0.00656657j -0.0115444-0.00659442j 0.023153-0.00427151j -0.0220958+0.00685641j -0.00430455-0.00553095j 0.00976351+0.00907461j -0.00931548-0.00036862j -0.0134023-0.00866411j -0.0122715-0.00948715j 0.00985174+0.00329752j -0.015213-0.00737481j 0.0104983+0.0199261j 0.00491374-0.00724936j 0.0150334+0.00485645j -0.0070915-0.000172969j 0.0100661-0.00492147j 0.00307104-0.0130872j -0.00234879+0.0106988j 0.013746-0.0146253j 0.01445+0.0249968j 0.00495657-0.00294792j -0.0125983-0.0148192j 0.00750519-0.000486931j -0.00665432+0.0198551j -0.00431908+0.0164692j -0.00748117-0.00583945j 0.0188231+0.0112101j -0.00359119+0.0109916j -0.007063+0.0057678j 0.0224048+0.0163776j -0.0127708+0.0160306j 0.00220401-0.00805255j -0.00211432+0.00998859j -0.000736469+0.0311373j -0.0041667+0.00329943j 0.00779032-0.00175024j 0.018314+0.00655997j -0.0022798+0.0244618j 0.0261919-0.0393105j -0.00939077-0.0157561j 0.00104274-0.0118662j -0.00241+0.0219632j -0.0118108-0.00146214j 0.0250842-0.0340035j -0.0154237-0.0019263j 0.0176982+0.000311188j -0.0102769-0.0036604j -0.0192392-0.0197804j -0.0318935-0.0187347j 0.00280746-0.00315633j 0.0147743+0.0219664j 0.0119492-0.0205971j -0.0164817+0.0235734j -0.00983283+0.00792755j 0.00673734-0.00300807j 0.000789019+0.00575241j 0.00693286+0.00127119j 0.000489007-0.0472431j -0.0347672+0.00325637j 0.0463541+0.0442502j -0.0109206+0.0244193j -0.0118423-0.0197876j -0.00170177-0.00308477j 0.019931+0.00314129j -0.003465-0.0176848j -0.00174351-0.0195728j 0.0199277-0.0138939j -0.0150805+0.00707724j -0.0207439+0.00440516j -0.0117703-0.00982142j -0.00909054+0.012137j 0.00196593-0.00700448j -0.0101043+0.00798274j 0.00811017-0.0186903j -0.00271489-1.04112e-05j 0.0194346+0.0214087j 0.00153157-0.0104444j 0.000134879+0.0224831j 0.0148079-0.021587j 0.0153179-0.0148274j -0.00107939-0.00682727j 0.00652414+0.00347868j -0.00360281+0.00933942j -0.006457+0.0172872j -0.032008-0.0206418j -0.0321064+0.00494733j -0.00560368-0.000315772j -0.00290653-0.000638022j -0.00616336+0.00714213j -0.0132721+0.0143826j 0.00832235+0.000355708j -0.0151241-0.0132602j -0.00764024-0.0090973j -0.0070384+0.00276615j -0.0193294+0.00255224j 0.0154935-0.00673136j 0.0142684+0.00800408j -0.00160586+0.00129911j 0.0202217+0.0170407j -0.00212395-0.0326189j -0.0171922+0.0101009j -0.00290248+0.000881814j -0.0329793-0.00947414j 0.0225529-0.0187354j 0.0248491-0.0072371j 0.0103284-0.015711j -0.00667266+0.00440192j -0.00288216+0.010222j 0.00144455-0.00552138j -0.00285082+0.00379369j 0.025282+0.000211162j 0.00366253+0.01007j -0.00874421+0.0088299j 0.00383902+0.00229502j -0.00257599-0.0249183j 0.0104383-0.00619688j -0.0022601-0.0152339j -0.00140542-0.00677345j -0.0182164+0.00122897j -0.00617304-0.0272381j 0.0153777-0.00385333j -0.000263173-0.00189956j 0.00870312-0.0122403j -0.00819185+0.00601866j -0.000612119+0.0205868j 0.0277339-0.0318739j -0.0149106-0.00857783j -0.00545474+0.00588122j 0.011829-0.00104835j -0.00732957-0.00260081j 0.00624666-0.00728705j -0.00379284-0.0106825j 0.00239075-0.00665669j 0.0301618+0.000489754j -0.000254548-0.00872396j -0.00331333+0.0121096j 0.0191018-0.0105559j 1.39624e-05-0.0156987j 0.0156888+0.000178751j -0.0143425+0.00552688j 0.0149862-0.0131058j -0.00842539+0.00821191j -0.022477-0.00178547j 0.00917215+0.00895929j 5.59885e-05-0.0125939j 0.00774751-0.0061828j -0.0045082-0.00531627j 
