0.00441196+0.0125774j 0.0142986-0.0112927j 0.0205131-0.0223429j 0.00454755+0.0218021j 0.00908275+0.0140845j 0.015798-0.0229039j 0.0115851+0.001273j 0.00567966-0.0162731j -0.00567837-0.0188645j 0.00496657-0.0318882j 0.0202757-0.0209911j -0.00235318+0.0291169j 0.0143816+0.000994863j -0.00721188+0.00797527j 0.01243-0.017623j -0.00653547-0.0146558j -0.0100711-0.00364355j -0.00758829-0.00652793j -0.0174611-0.00679534j -0.00491341-0.0365658j 0.0174944+0.00815186j 0.00113791+0.0294822j 0.00337436-0.00152736j 0.0124156-0.0204952j -0.00261923-0.0087746j -0.00708545-0.0201392j 0.000903482-0.010647j -0.00374581-0.00974427j -0.00314247+0.014242j 0.00538429-0.0119149j 0.0221412+0.00554357j 0.00141887+0.000366036j 0.014544-0.00885719j -0.0202071-0.0360608j 0.00973146-0.00974376j -0.00289457+0.00585561j -0.0158559-0.00300022j -0.0325875-0.00782171j -0.0200197+0.0020028j 0.013961+0.0237415j 0.0206089-0.00351569j 0.0211215-0.0261598j 0.0154282-0.0292853j 0.0123272+0.0110519j -0.0163118+0.00347952j 0.0217799+0.00716994j 0.00140201+0.000159017j 0.0115546-0.000951702j 0.0214991-0.012889j -0.0010914-0.0020745j 0.0122585+0.0140893j 0.00671863+0.000806131j 0.00213758-0.0226901j -0.00755626-0.0337523j -0.0148938+0.0234317j -0.00400755+0.020755j 0.00476758-0.0148834j 0.0123886+0.009102j 0.0121557-0.0151466j 0.0274921+0.0073251j 0.00226987-0.00316721j 0.00779317+0.019017j 0.00733589+0.0102294j 0.0118853-0.00416085j -0.0190505-0.00579824j 0.0109026-0.0242626j 0.0176406-0.0139248j -0.0147981-0.0295924j 0.0177365-0.0120642j -0.0278868-0.0618503j -0.00100504-0.0181293j -0.0305853-0.0415418j -0.0163691+0.0105406j 0.00797572+0.042811j 0.00904164-0.0138606j 0.000520622+0.0172687j -0.0106769-0.012207j 0.0237588+0.0521513j 0.0113542+0.00710325j 0.0202311-0.0243476j 0.000779722+0.00145552j 0.0174048-0.00906542j 0.048059+0.0106518j 0.0241148+0.0122748j 0.0377946-0.00365291j 0.0377645+0.00283078j 0.0155607-0.0236535j 0.0340844-0.0119463j 0.01418+0.0288188j 0.00927577+0.0341156j 0.0192371-0.015384j 0.00237564-0.0546173j -0.0219394-0.0251364j -0.0102454+0.00231097j 0.015005+0.0357497j -0.0608163+0.0136848j -0.0125453+0.00926514j 0.00235552-0.0130049j 0.0394715+0.0324521j 0.00625822-0.0137542j -0.0217676+0.0404783j 0.00633724-0.000751985j -0.0175763+0.0195941j 0.00205475-0.0161366j -0.0327508+0.0500678j 0.0117682-0.0019981j 0.0181843+0.0275474j 0.0226442-0.0225098j 0.0138668+0.0274855j -0.025598-0.00577665j 0.00958353+0.0167687j 0.0489139-0.00229801j -0.00279803-0.00535744j 0.0114964+0.0210139j -0.0329684+0.0218405j -0.0148554-0.0186099j 0.00252823+0.00204285j -0.00659669-0.0425231j -0.00779253+0.0250292j 0.00432085-0.020207j -0.00280524-0.0112859j 0.011242+0.0149513j -0.0060401-0.00572j 0.0191846+0.0280982j -0.017301-0.0132675j 0.0144568-0.00247561j 0.0201115+0.0549489j 0.0121265-0.0569815j -0.0172059-0.00484569j 0.0236979-0.00809563j -0.0346701+0.0326978j 0.0192865-0.00091956j 0.0297087+0.0294028j 0.00487891-0.0403906j 0.00345944-0.0179174j -0.0214641+0.00953096j -0.012596+0.00233875j -0.0231784+0.00849313j -0.0113164+0.0152799j -0.00252642+0.0116534j -0.0239647-0.0190081j -0.00913789+0.0268978j -0.00668176+0.0338753j 0.0359762-0.0034495j 0.0140926+0.0584223j 0.0336886+0.0269661j -0.0179021+0.00937723j 0.00178201+0.0104244j 0.00464454-0.000991365j 0.0252024-0.00208427j 0.0248704-0.0285525j 0.0232998-0.026097j 0.016936+0.0500642j -0.0201612+0.00827638j -0.0106628+0.0214702j 0.0388565+0.0256056j -0.0315338+0.0327403j 
-0.0142078+0.00519338j 0.00350034+0.0182887j 0.0092395+0.0197353j -0.0154307+0.0103463j -0.0193763+0.00677957j 0.0112473+0.0192833j 0.00399539+0.0126373j 0.0155766+0.00209115j 0.0224595-0.00819659j 0.0226159+0.0126659j 0.0107677+0.0145222j -0.026645+0.00389168j -0.00405092+0.0173417j -0.00824818-0.0127602j 0.0151868+0.0141397j 0.024982-0.0053932j 0.000240479-0.0111155j 0.00396468-0.00878107j 0.0110221-0.0181693j 0.017756-0.00887804j -0.0142249+0.0188103j -0.0287429+0.00118507j 0.00601559+0.00798848j 0.0125641+0.0119638j 0.00298777-0.00160314j 0.0146705-0.00983907j 0.00177335+0.0108868j 0.0130458-0.00268853j -0.013498-0.00673312j 0.00772236+0.00992149j -0.011049+0.0245006j -0.00750359+0.00179715j 0.00706267+0.014163j 0.0346803-0.0262667j 0.00624082+0.0124296j -0.00181212-0.00944295j 0.00590593-0.0198958j 0.0113546-0.0319074j 0.00363602-0.0275441j -0.026945+0.0106358j 0.00262442+0.0208618j 0.0161367+0.0270724j 0.0318883+0.0146776j -0.0199091+0.00376381j -0.00079189-0.0167218j -0.00651132+0.0156283j 0.000308059-0.00415975j -0.00647514+0.0149299j 0.00815185+0.0236827j 0.00161198-0.000161465j -0.0141326+0.0107943j -0.00676121+0.00474005j 0.0185538+0.00680032j 0.0309919-0.00176738j -0.0222617-0.0202134j -0.0200705-0.00730368j 0.00984722+0.00778747j -0.0127283+0.012486j 0.0151486+0.0158395j -0.00945399+0.0324512j 0.00934055+0.00902732j -0.0176095+0.00742461j -0.00784924+0.00794811j 0.00420301+0.0148932j 0.00535539-0.0153481j 0.0265698+0.017876j 0.0119648+0.0223319j 0.0292142-0.0137305j 0.00685799+0.0261866j 0.0558143-0.0233858j 0.0199837+0.00337248j 0.0368494-0.0280942j -0.00735211-0.0166791j -0.0349542-4.68556e-05j 0.016107+0.0181741j -0.0204141+0.00149651j 0.0189394-0.0142064j -0.0413785+0.0165778j 0.00102633+0.0116018j 0.0237913+0.0286496j 0.000498059-0.00139705j 0.0100001+0.0167686j -0.00531861+0.0573978j -0.0231699+0.0300151j 0.00462292+0.044442j -0.0142573+0.0456682j 0.0207767+0.011379j 0.0028929+0.0415678j -0.0288736+0.0129515j -0.0343027+0.00793582j 0.0173604+0.0200379j 0.0626545+0.0105103j 0.0354365-0.0273523j -0.00584086-0.00570025j -0.0369266+0.0125631j -0.0180439-0.0708403j -0.00919368-0.0093258j 0.0133168+0.00494348j -0.0243966+0.0382327j 0.0171138+0.013123j -0.0414868-0.0245225j -0.00054257+0.0135642j -0.0140503-0.0182009j 0.00260821+0.00230132j -0.0395315-0.0360279j -0.00367601+0.0123309j -0.0245937+0.0130953j 0.0235682+0.0318349j -0.0282045+0.012054j 0.00606452-0.0321792j -0.00971608+0.0103769j 0.00605099+0.0517496j -0.00345152-0.00089381j -0.01046+0.0101641j -0.0190756-0.0282015j 0.0256579-0.0188754j -0.0049662+0.000150298j 0.0349301-0.0158416j -0.0268385-0.0149061j 0.0237891-0.00441604j 0.0116307-0.00534902j -0.0183628+0.0151498j 0.00663381-0.00881081j -0.0252168+0.0208246j 0.00601378-0.0203453j -0.00374433+0.0156476j -0.0525475+0.0338239j 0.052218+0.0232705j 0.00850463-0.0191889j -0.00351115+0.0370806j -0.017707-0.0405782j 0.00995064+0.0314774j -0.0341988+0.0376439j 0.0265603+0.0135176j 0.013422+0.00627991j -0.0114519-0.0112381j 0.00377805-0.0083551j -0.0159287-0.00772691j -0.0105902-0.0346862j 0.00482179+0.0174171j 0.0149467-0.0355499j -0.0156179-0.0340812j -0.00699625-0.000408427j 0.0107877+0.0482939j -0.0557754+0.000884245j -0.00510839+0.0205752j -0.0178283-0.00843122j 0.00110607-0.000544248j -0.0263969+0.0217693j -0.00278519-0.0108859j -0.00402718-0.0128488j 0.0240624+0.0399829j -0.044072+0.0243398j 0.00127317-0.0199976j 0.0059702+0.00534644j -0.0278266+0.0276649j -0.0465679-0.0235167j 
0.000607918+0.00791152j 0.018693+0.0053802j 0.025105+0.00911639j 0.00367554-0.00786981j -0.0111532+0.00881945j 0.0228175+0.0186527j 0.0106329-0.01019j 0.00710403+0.0134975j -0.00254567+0.00708769j 0.042686+0.00677966j 0.0134261+0.0137758j -0.0205927+0.00127747j 0.010189+0.0232051j -0.0255729-0.000574949j 0.0311292-0.00927347j -0.00210412-0.00349078j -0.00100011+0.00627929j -0.00334941+0.00743308j -0.010859+0.00437114j 0.0334637+0.0234275j -0.00318558+0.0119787j -0.0231973-0.0192398j 0.0138821+0.00533901j 0.0303758+0.0128747j 0.0152383+0.00641619j 0.00516348+0.00606907j 0.0236426+0.00864159j 0.0193614-0.0157907j -0.0173007-0.00969061j 0.0115373+0.0016689j 0.0113298+0.0129173j -0.00609039+0.0158965j 0.0173861+0.00459857j 0.0101769+0.00118478j 0.0203597+0.010004j -0.0275669+0.00844656j -0.013056-0.00712866j -0.00294281-0.00053671j -0.0131013-0.0109341j -0.0208691+0.0149082j 0.0202561+0.00464286j 0.0427892-0.000706016j 0.0301653-0.00443545j -0.00215385-0.00668699j -0.0117432+0.00351262j -0.00542546+0.0215146j -0.0114511+0.00695972j 0.00454562+0.004852j 0.0165423+0.0192434j 0.00572822-0.0102589j -0.0231914-0.008942j 0.0203536+0.00577205j 0.0360038+0.00104998j 0.0363182-0.00285112j -0.0248374+0.00109334j -0.0191525+0.0047268j 0.0155918-0.00363066j 0.00304529+0.0148925j 0.0289152+0.0077865j 0.0234763-0.00105503j 0.0066498+0.00534816j -0.00985979+0.0119517j -0.00295908+0.00702815j 0.0157465-0.00657671j -0.00119762+0.00199317j 0.025938-0.00828342j 0.0159718-0.00929938j 0.0303329-0.00184738j 0.0407426-0.00327324j 0.0503404-0.0141519j 0.0229044-0.0184755j 0.0425405-0.0227466j -0.000441195-0.0169018j -0.0203159+0.0255124j 0.0240723-0.0245514j 0.0113146+0.00545094j -0.0220268-0.0193531j -0.0768289-0.00432843j -0.0157637-0.0187987j 0.0379041-0.0152636j 0.00784255-0.000693015j -0.00370094+0.0105768j -0.00385638+0.000248487j 0.00548605+0.0335535j 0.0133996-0.0115953j 0.0526121+0.0313646j 0.0214177+0.00343176j 0.0381699+0.0322021j -0.000220899+0.0124827j -0.0116214+0.0268235j 0.00966576+0.0193562j 0.0214466-0.0200722j -0.0146952-0.0334688j 0.0153994+0.0133701j -0.0259906+0.0383783j -0.0101651+0.0103306j 0.0103827-0.0170888j 0.00475015-0.0054165j -0.0194702+0.00673283j 0.0123481-0.00769019j -0.0380457+0.00199259j 0.00101863+0.0104576j -0.0259454+0.0111009j 0.0298091+0.0322461j -0.072614-0.00688747j 0.0185022-0.000966403j -0.0171923+0.0106551j 0.0339975-0.0334678j -0.00799548+0.00597726j -0.0175003-0.00381143j -0.0124023-0.0257675j 0.0302543-0.0243038j 0.00339327+0.0251453j -0.00114727-0.0260204j -0.0230745+0.00290076j -0.00398499-0.0050853j -0.0109534+0.000242843j 0.0266926+0.00662238j -0.0336694+0.00327112j 0.0184455-0.0106412j -0.011308-0.00329007j -0.0197331+0.0146017j -0.00641468+0.00278268j 0.00900321+0.00655519j -0.0181712-0.00148831j -0.00704016-0.0123937j -0.00830617+0.00418799j 0.0513857-0.0257985j -0.0242583-0.00881497j 0.0307996+0.00526311j -0.0305816-0.044115j 0.0178572+0.00179495j -0.0058005-0.0155032j 0.0317705-0.000245714j -0.023175-0.0218157j 0.0150954+0.00127029j -0.00890959-0.0153555j -0.0151525-0.0155731j -0.018087+0.000404435j -0.0248867+0.00411113j -0.013381-0.000754609j -0.0136156-0.000642205j -0.0251894-0.00600083j 0.0387359-0.00605518j -0.0374974+0.0187302j -0.00198858-0.00578262j -0.026155-0.0171889j -0.0277257-0.0346534j 0.0022407-0.0147838j 0.0146969-0.000865457j 0.0100306+0.0096672j 0.0385085+0.0053393j -0.0336643-0.00712768j -0.0283449-0.0150583j -0.00888696-0.0565438j 0.0278733-0.0200323j -0.0256033+0.0014939j 
0.0150869-0.000427065j 0.00570523-0.00940626j 0.00935112-0.00357137j 0.0117417-0.00936362j 0.0133139+0.00802169j 0.0221312-0.00783145j -0.00328571-0.00742367j -0.0080073-0.00202055j -0.00910959+0.00264816j 0.014168-0.0168125j 0.0120494-0.00557893j 0.0121799-0.000255539j 0.0268638+0.0018163j -0.0149161+0.0218556j 0.00635228-0.0149548j -0.0113682-0.00622357j 0.00394346-0.0003724j -0.000942537-3.19019e-05j -0.00404542+0.00845767j 0.00911295-0.0222836j 0.0233132-0.00301803j -0.00335955+0.00763962j 0.0142888-0.00477173j 0.0135406-0.0138046j 0.0151128-0.0149474j -0.00840731-0.0126952j 0.0198467-0.00598561j 0.00193248-0.00524285j -0.00727835+0.0110016j 0.00983121-0.0075881j 0.022936-0.00491608j 0.0157942-0.00601935j 0.00842343-0.0113495j -0.0222779-0.0147774j 0.0150271-0.0020061j -0.0141501+0.017371j -0.0291454-3.383e-05j -0.010571-0.00354717j -0.0269405+0.0113602j 0.0256809+0.0190936j 0.0154873-0.0160825j 0.00964578-0.0348919j -0.0132714-0.0244692j -0.00259233+0.00541563j -0.00602167+0.00925504j 0.011813+0.0151112j -0.00325697+0.0043888j 0.0107007-0.00544743j 0.017894-0.00541147j -0.00878044-0.0129771j -0.0130791+0.0200148j 0.0165192-0.0142441j 0.0108434-0.0266806j 0.00466429-0.0147285j -0.00268805+0.00765319j 0.00695915+0.016586j -0.00024145-0.00497962j 0.0216426-0.00650278j 0.0132509-0.0100579j 0.0174163-0.00612024j 0.0142717-0.00664137j 0.0187884+0.0184767j 0.0117022-0.00293483j 0.0108599-0.0102745j -0.00360254+3.72864e-07j -0.00321162-0.0348335j -0.00840704-0.0049302j -0.00934941-0.0238024j 0.014512-0.0191698j -0.024877-0.0347639j -0.0140158-0.0216031j -0.0218204-0.0219416j -0.015624-0.0116667j 0.0252993+0.01085j -0.0156605-0.0209099j 0.014628-0.00105097j -0.0435812+0.0067247j -0.0107085+0.0597109j -0.0224077+0.00500223j 0.0123791-0.0385651j -0.011187-0.00857017j 0.0188+0.013108j 0.0182859-0.0108926j 0.0502199+0.0163292j 0.0122409-0.0102336j 0.0659157-0.039103j 0.00921973-0.0194476j 0.0434172-0.0341832j 0.0199374-0.0130028j 0.0324402+0.00273284j 0.0137111-0.0142538j -0.0150775-0.0317529j -0.0413526+0.00393028j 0.0244409-0.0248038j 0.035299+0.0326734j -0.0105881+0.0141733j -0.00314041-0.012951j 0.0116991-0.00993051j 0.0162922+0.0214472j 0.00051846-0.00412088j -0.00395383+0.0395962j 0.0080511+0.0013662j 0.00230668+0.00977015j 0.0329457-0.0225434j -0.0104746+0.0450841j 0.0152558+0.00934849j 0.0159044+0.0155144j -0.0273358-0.0140744j 0.0340706-0.000335216j -0.0209839-0.00204277j -0.0175659+0.0113642j -0.00747362-0.0101641j 0.0058142+0.00908977j -0.00141101+0.0107486j -0.00166597+0.0165301j -0.0103331+0.0137811j -0.0096452+0.0194598j -0.0182466-0.016791j -0.00124335+0.0241542j -0.0286327+0.00181446j -0.0217615-0.00536092j 0.00908916+0.0171331j -0.00520535-0.00745765j 0.0212676+0.0127341j -0.00910413+0.0195348j 0.00886453+0.000175101j 0.0361416-0.00385877j -0.016439-0.0260589j -0.0241278+0.0179349j 0.00793712-0.00260928j -0.0277704+0.00193004j 0.00118909-0.0353937j -0.00748463+0.0155704j -0.0137724-0.00961321j -0.0220302+0.0235995j 0.0175261-0.0175691j -0.0231567-0.00511605j -0.0199945-0.00265437j -0.0165164+0.0043291j 0.00752609+0.00275029j -0.0163643+0.00663867j 0.000684592+0.00457872j -0.00777577+0.0197871j 0.0168795-0.0277838j 0.0290972+0.021003j 0.0135384+0.0158423j -0.0233477+0.0179521j -0.0235949-0.00392153j 0.0176913+0.0188414j 0.00154569-0.00387967j -0.0247469-0.00500605j 0.0214519+0.00204087j 0.0221364+0.0208717j -0.0131226+0.0330141j -0.0284366+0.00801376j 0.0144378-0.0159282j 0.0127969-0.0162017j 
0.000374954+0.00754698j -0.0117011+0.0155679j -0.023787+0.0194711j 0.0291209+0.00120211j -0.00777276+0.00883774j -0.0122528+0.0313483j 0.012799+0.00129444j -0.0197737+0.00552277j -0.0123299+0.00264603j -0.0194508+0.0278638j -0.0122397+0.0219705j 0.0238207-0.00727001j -0.00281753+0.0167696j -0.00615591-0.00943197j 0.00634028+0.0149875j 0.00685753-0.00239776j -0.0152771+0.000513654j -0.0157376-0.000441627j -0.0166356+0.00650914j -0.0530137+0.0328242j 0.0207761+0.00254085j 0.0383396-0.0234339j 0.000204564+0.0100899j -0.0165697+0.0218981j -0.0143038+0.0180056j -0.0155209+0.010502j -0.0295802+0.0266476j -0.011322+0.0143627j -0.00193657-0.0126876j 0.00460976+0.00925294j -0.00711744+0.0139061j -0.00916843+0.0114619j 0.00789475+0.0073141j -0.0390338+0.0050624j -0.0192362+0.0223769j -0.00228539-0.0147424j -0.00828222-0.0168005j -0.0239997+0.0123066j -0.0173741-0.0119984j -0.000569299-0.000878825j 0.00674607+0.0156568j 0.00257312+0.0169191j 0.00192901-0.00398094j 0.00482749-0.00234731j -0.0184057-0.000443108j -0.00538841-0.00313873j -0.00494223-0.0126193j 0.00968076+0.000189885j -0.0151021+0.0182466j 0.00333729+0.000649844j 0.0188353-0.033099j -0.00675881+0.0205884j 0.00334318+0.0264051j -0.0215025+0.0316671j 0.0126864-0.013624j -0.00449772-0.00403904j -0.00323406+0.0165335j 0.00408537+0.00879606j -0.0101761+0.0276092j 0.0175154+0.00646001j 0.00329958+0.00258171j 0.000926525+0.00461835j 0.0136029-0.000294126j 0.0190701+0.00763321j 0.0034039+0.0166973j 0.0247529-0.00166827j 0.00310609-0.00051223j -0.0331054+0.0248013j 0.0270769+0.0287391j -0.0401464+0.0388536j 0.00276932-0.00376934j -0.050477+0.0361721j 0.00950617-0.00435258j 0.0170758+9.87383e-06j 0.0332039-0.000952518j -0.00438038+0.034388j 0.00674772-0.0424533j 0.0404503-0.0907717j 0.0399724-0.0504277j 0.00579077+0.0122112j 0.014765+0.00307332j -0.00839589-0.0137106j 0.0689955-0.033536j -0.0113729+0.0348148j 0.0495261-0.0315096j 0.0100109+0.065679j -0.0081682-0.00184628j 0.00436382+0.0284462j 0.0231394+0.0227199j 0.0210758+0.0146438j 0.005456-0.00524358j 0.0201736-0.0313705j 0.00194768-0.0435398j 0.00947365+0.0504433j 0.00848004-0.000195664j -0.0597437+0.0559634j 0.0070159+0.010227j 0.000717173-0.0189155j 0.0382141-0.0534819j 0.00933255-0.00413985j -0.00365058+0.00775545j 0.0150195-0.00167772j -0.0100247+0.00140184j -0.0327523+0.0516866j 0.00365524-0.0422749j 0.00020526+0.0242656j 0.0184208-0.0266329j 0.0252037+0.00171513j 0.0211641+0.0141192j -0.0144656-0.0247506j 0.0311933-0.0285362j 0.046286-0.0111857j -0.0210888+0.000850724j 0.0152217+0.00344048j 0.00465075-0.00749847j -0.0319302-0.00106678j 0.0153287-0.0246327j -0.0428161+0.0241562j -0.00454336-0.0145623j -0.0124502-0.00558465j -0.0115797-0.00938083j 0.0114402-0.0211014j 0.00407899-0.00263601j 0.0118363+0.0260452j -0.0407296-0.0065902j 0.0300065-0.024862j 0.0467621-0.000479412j 0.00617343+0.00204543j -0.0182583-0.00427867j -0.00451622+0.0208545j 0.00757147-0.0329778j 0.0136692-0.00998959j 0.039836-0.0204631j -0.0297333+0.0353243j 0.0219288-0.0367562j -0.0318649+0.0357388j -0.00196947-0.028662j 0.0139121-0.0134603j -0.000602606+0.0200923j 0.00788528+0.0152972j 0.00314216-0.0256665j 0.00609644-0.00117979j 0.0284251-0.0143519j 0.0342602+0.0107845j 0.0411328-0.0151036j 0.0274574-0.000116867j 0.00666411-0.0182849j 0.0473102-0.0316988j 0.00466854+0.00768788j -0.00922916+0.00918106j 0.00644919-0.00528638j 0.0151383+0.0273543j 0.0460031+0.0127259j -0.0296903-0.00132726j 0.0483394-0.0158666j 0.00316729+0.0145219j 0.0292914-0.015578j 
-0.00263496+0.0057428j -0.00215917+0.00681092j 0.000306742+0.0151133j -0.00267554-0.0101407j 0.00312154+0.013318j 0.0148576+0.00497528j -0.00364657-0.0022434j 0.00870915+0.0111959j 0.0151121+0.0105266j -0.00172612+0.00897195j 0.00458957-0.00188542j -0.000437951-0.00670175j 0.0148072+0.0128626j -0.00605303+0.00790692j -0.000901114-0.00212435j 0.0045894-0.00158328j 0.00355284+0.00975972j 0.0132824+0.0191251j 0.021647+0.0218414j 0.0215624+0.0225941j -0.00701668-0.0157373j -0.0252474-0.0203301j 0.0103961+0.00778455j 0.0123405+0.0123761j 0.0107817+0.00705091j 0.00854206+0.00833218j 0.00741813+0.033169j 0.00161447+0.0074205j -0.0165073+0.000234753j 0.00189675-0.00334341j 0.00469919+0.00673841j 0.0143659+0.0109486j 0.00458827-0.00428456j 0.0170112+0.0111904j 0.0118948+0.0117781j -0.00144682-0.00138234j -0.000774315+0.00191953j 0.0212495+0.0139228j 0.00223903+0.0123891j -0.000764353+0.00955958j 0.00239938-0.00772368j -0.0132582-0.0212689j -0.00504507-0.0103972j -0.00976206-0.00661333j 0.00587028+0.0178513j -0.00603827-0.00419318j 0.00759514+0.00113814j -0.00728286-0.00624025j 0.0135214+0.00910856j -0.00333902-0.000152378j -0.031583-0.0196594j 0.0103254+0.00627333j 0.0108834+0.0014123j 0.0160448+0.0157093j -0.00344619-0.00861386j 0.0106984+0.0108191j -0.000793116+0.00531238j 0.00300517-0.0028925j 0.0144515+0.0116444j -0.0165467-0.0164925j 0.00533334-0.000371334j 0.0050582+0.0102388j 0.00540907-0.00606756j -0.0122605-0.00998286j 0.0247661-0.00336151j -0.00702365-0.0254092j -0.0145347-0.00279375j 0.0244557+0.0179959j -0.00231578-0.0228561j 0.0201024+0.0160652j -0.0143233-0.00930957j 0.0152477+0.034263j -0.00737633-0.00702565j 0.0200313-0.00500789j -0.0247444-0.0318986j 0.0251723-0.000716309j -0.0255489-0.00713235j -0.0542453-0.0332387j -0.0473638-0.0304564j -0.0129688-0.000271809j 0.0112467-0.0187331j -0.0191528+0.0104965j -0.0450408-0.0500826j 0.0193169+0.0211347j -0.0503325-0.0430346j 0.0360602-0.0108294j -0.0113526+0.00444326j 0.00707544-0.00201862j 0.0390934-0.0286816j 0.0243597-0.0181961j 0.000264802-0.0143105j -0.0442877-0.0267544j -0.0409391-0.00394723j 0.0548948-0.012333j 0.0316564-0.00829897j 0.0772479+0.0482406j -0.00962951-0.0043296j -0.0289141+0.00271564j -0.0555919-0.0301695j -0.00860509-0.0134273j 0.0221334+0.0119973j 0.00338639-0.0199332j 0.0398432+0.0151472j 0.0327952+0.0243297j 0.00316493+0.0194915j 0.00458291-0.00695326j -0.024347-0.0157156j -0.0323626-0.0328865j 0.015807+0.000397235j -0.00438628+0.00012113j -0.0270134-0.0155316j -0.0448075-0.0457721j -0.000951123+0.00836949j -0.0122026+0.00323414j 0.00209476+0.00434004j 0.00918167+0.0187236j -0.0262755-0.0267665j 0.0130869+0.00713831j 0.00162527+0.0153985j -0.0139236+0.00377803j -0.00341538-0.00428497j -0.0148894-0.00508467j 0.0158868-0.00644493j 0.0222212-0.00453848j 0.00573742+0.0242791j -0.0355941-0.0352147j 0.00200814-0.0158677j -0.0250473-0.0180568j 0.0129485+0.0166058j -0.00525948+0.0169289j -0.0146751-0.00688554j -0.0263109-0.00355844j -0.0201944-0.00776828j 0.0295772+0.0243521j -0.0292881-0.0202546j 0.0300234+0.0286305j -0.0276004+0.00389804j -0.00640672-0.0115788j 0.0256693+0.0291953j -0.0121914-0.0210091j 0.010496+0.00385735j -0.0080309+0.0162721j -0.00821033-0.0151367j -0.0301301-0.0286975j 0.00116018-0.0115017j -0.0314068-0.0178036j -0.0291012-0.00432443j -0.0414532-0.0436963j -0.0145558-0.0165651j -0.00019813-0.0241885j -0.0203053-0.00145823j -0.014699-0.0273225j 0.00454998-0.00849588j -0.00537944-0.000947355j -0.0194554-0.0153619j -0.0114579+0.0045591j -0.0104626-0.0129196j 
