0.0881388-0.0159291j 0.00173501+0.0691354j -0.0496062+0.0011997j 0.0215005+0.0224391j 0.0420211+0.0356806j 0.0605001-0.0802674j 0.0288382+0.0632274j 0.0261305-0.0520324j -0.0668924-0.00939577j -0.009618+0.0189771j 0.0222623+0.0073606j -0.0132902+0.0238506j -0.0129613-0.0205474j 0.00335092-0.00701258j 0.00551176+0.00345365j 0.0320403-0.013491j -0.0192559-0.00160286j 0.00934872-0.0328186j 0.0207317-0.0257869j 0.0221909+0.0254287j 0.00901936-0.031767j -0.00694785+0.0133729j -0.0312566-0.0244781j -0.0244478+0.0035627j 0.00634623+0.0102457j 0.0526595-0.0137437j 0.0069534-0.0333354j -0.00682158+0.0193988j 0.0113769+0.0164095j 0.0539182-0.000862669j 0.00121701+0.00127391j -0.0204652-0.0136749j 0.0162766+0.0136123j 0.0289488+0.00368816j -0.0141121-0.00612142j 0.0051465-0.000234153j 0.0223543-0.0356083j -0.0650485+0.0112852j 0.000546967+0.00688726j -0.0229662-0.012394j -0.0269278-0.0183929j 0.0193688+0.00728349j -0.00820955-0.000521039j 0.0239091+0.0111041j -0.00610729-0.0113847j -0.0358343-0.00829085j -0.0278833-0.00433474j 0.0305359+0.022918j -0.0128978-0.008988j 0.0635611+0.00963549j 0.008253+0.00575362j -0.0048669-0.00441588j -0.00488379-0.00920302j -0.0122587-0.0140567j -0.0108265-0.0123289j -0.0128297-0.00116107j 9.74057e-05+0.00579503j 0.0306885+0.0130257j -0.00228127-0.00112235j 0.00997667+0.0022746j 0.0275852-0.0124479j -0.0267996-0.00490202j 0.00684217+0.00347685j 0.0176149-0.00142102j 0.0231935+0.0141911j 0.00171041+0.0208057j -0.014301+0.0300921j 0.0111515+0.00779195j 0.0103074-0.0362712j -0.000334147+0.00796408j -0.00900981-0.010086j -0.0293785+0.00408843j -0.00696904-0.0261247j -0.0285335-0.0191279j 0.0311368+0.000747411j -0.0100733-0.0149327j -0.0116568+0.0249669j -0.00582787-0.0118134j 0.00181935-0.0128654j 0.000234529+0.0277899j -0.00875184-0.0181801j -0.033731+0.000833029j 0.0112171-0.0182972j -0.0107008-0.0176523j 0.00413692+0.000846835j -0.0129437+0.0210304j -0.0237892-0.0255186j 0.00981215-0.00223548j 0.0123261+0.0384196j 0.00832324-0.0331023j -0.0100669+0.00428199j -0.00193952-0.00745563j -0.0293191-0.0210931j 0.0161352-0.0208813j -0.00858833-0.000932871j -0.0124345-0.0159837j 0.0225316-0.0195391j -0.0307085-0.0334148j 0.0215514+0.0175176j 0.0134074+0.00134845j -0.00971627+0.0230665j -0.0247199-0.0203096j 0.0126972-0.022407j 0.00456555+0.0012392j -0.0127836-0.0256937j 0.00963709+0.0205144j -0.00429576-0.00307051j -0.00972722+0.00292018j -0.00113199-0.00907142j -0.0272748-0.00679871j -0.00256878-0.00785899j -0.0118903+0.00354324j -0.0230322+0.0104165j 0.0177628+0.00343793j 0.00368479+0.013394j -0.013512+0.0192426j -0.00710184-0.000372673j 0.0164252-0.0394492j 0.0339593+0.00504845j -0.00132288-0.0358296j -0.0300887-0.0226771j 0.011033+0.0126297j 0.00766843+0.0135864j -0.00382936-0.00260377j -0.00156163-0.0248386j -0.00330553+0.032267j -0.00183322-0.00819683j 0.0194502-0.00210946j 0.0163988-0.0136867j -0.0106889-0.000460033j 0.0246049-0.0158463j -0.025065+0.0239352j -0.0381399-0.0313278j -0.0138963-0.0102998j 0.00569236-0.0277639j 0.0150867-0.0293012j -0.0121126-0.0256084j -0.00343295+0.0356882j 0.0057262-0.00133892j 0.0101203-0.00188399j -0.0229438-0.0401787j 0.00083947+0.014945j -0.0171941+0.0131374j -0.00218338+0.00962399j 0.0116079+0.00896645j 0.0168681+0.0200076j -0.0326356+0.0215854j 0.00731327+0.0106375j 0.0110127-0.00533821j 0.00618952+0.0377585j 0.0122257+0.033825j -0.0017954-0.00753338j 0.0102664+0.0233642j -0.0301102+0.0210444j 0.025471+0.0128949j -0.0280722-0.00947276j 0.00153091+0.0419652j -0.0186708+0.00934281j -0.0288696+0.00617322j -0.0268086+0.0423872j -0.00444033-0.00856937j -0.00620252-0.00775215j 0.000191239+0.0272765j -0.00209854+0.0109061j 0.00191394-0.00417872j 0.0451974+0.0199222j 0.0472112+0.0106675j 0.00234541-0.0166142j -0.0398386-0.0193994j -0.0356633+0.0227655j 0.0185982-0.0531298j 0.0141999-0.0101395j -0.0155403-0.0144888j 0.0130495+0.0141965j -0.00482443-0.00440636j -0.0278837-0.00784599j -0.0309717+0.0521224j -0.0414492+0.0456863j -0.0444424+0.0210096j -0.0602043-0.0175787j -0.0401915+0.0518664j -0.0568305-0.0411048j -0.0152936-0.110516j 0.0186014+0.0780026j -0.0440486-0.0295276j -0.0162932+0.0700582j 0.123705+0.0763058j -0.0176957+0.109158j 0.112925+0.0304884j 
-0.0286456+0.0467695j -0.05242-0.0165853j 0.0596252-0.0155898j -0.00920959-0.0316086j -0.0167726+0.00296042j 0.0257376+0.0291961j 0.031846-0.00748647j -0.0254916-0.0561047j 0.0266962+0.0228375j -0.00975959+0.020796j 0.0152647-0.000863255j 0.0262208+0.023487j 0.0148555+0.0222999j 0.0274363-0.00777189j -0.00153209+0.0249087j -0.00878746-0.0177056j 0.0115853+0.0179857j -0.00703034+0.000769117j 0.00624592+0.00955359j -0.00189764-0.0141719j -0.000395955+0.00151151j 0.0306402+0.00930177j 0.0312139+0.0209946j -0.0139522+0.0546177j -0.0231689-0.00601369j -0.0129612-0.0364379j 0.0129932-0.0271763j 0.00353226-0.0233221j -0.0275424-0.0348745j -0.00189815-0.00988703j -0.0209776-0.000804508j -0.00773618-0.0117186j 0.0164578+0.000918441j 0.0101206-0.0158109j -0.0291988+0.0130838j 0.0295366-0.0155179j 0.0141423-0.0176413j 0.013562-0.0145157j -2.04273e-05+0.00761729j 0.0113967+0.0100551j 0.021706-0.00782503j -0.0192782+0.0243758j 0.00276728-0.0317201j -0.00745168-0.00926423j 0.0127734-0.00337502j -0.0128466+0.0230487j -0.00275173-0.00163904j 0.0098549+0.0136195j 0.0357952-0.0143677j 0.00930603-0.0100956j -0.0138964+0.0373548j 0.0119548-0.0246835j 0.00784306+0.00329974j 0.00507065-0.00017909j -0.00338989+0.0216727j -0.0219525+0.00476049j -0.0128933-0.00442947j 0.00812532+0.000359598j -0.0165408-0.0159378j 0.0283218+0.000111715j -0.00314243+0.0119057j -0.00247623-0.00557663j 0.00040047+0.000549248j 0.0126878-0.00870436j 0.00851328+0.00704478j -0.0126946-0.010243j 0.0196648-0.0234409j -0.0218054-0.00311032j 0.0179495+0.0364037j -0.00476721+0.033267j 0.00549449+0.00623681j 0.0108392+0.00525175j -0.0136608+0.0402331j -0.000852904-0.00575172j 0.00972246+0.017308j 0.00795425-0.00508938j -0.0219046+0.00273458j 0.00104177+0.00901643j -0.0042515+0.014531j -0.00674362-0.0222566j -0.0135011-0.00326589j -0.0061845-0.023569j 0.0159113+0.0155384j 0.00673347-0.00706246j 0.0240271-0.0257056j -0.0201059+0.00355494j 0.0235921-0.0086827j -0.0132155+0.0114291j -0.0209217+0.00201775j -0.0031934+0.000866849j 0.000301705-0.00345273j 0.00517827+0.0132147j 0.00649821-0.00136062j 0.0451746+0.010852j -0.00910119+0.0176524j -0.0121769+0.0040146j 0.0126976+0.0192086j 0.00826055-0.0109909j 0.00378249+0.0402064j 0.00667138-0.00866614j -0.00120915-0.00908212j 0.0150332-0.00775947j 0.0177644-0.00216855j 0.0150817-0.0128472j 0.0329645-0.0264759j 0.0114372+0.00176087j 0.01341-0.0199161j 0.00727086-0.0212706j 0.00518496-0.0112551j -0.0210915-0.0219347j -0.0116871+0.00525866j 0.0262964-0.0172231j -0.00899388+0.00429099j 0.0097645+0.0120945j 0.0152994-0.0141502j 0.0105667-0.0118065j -0.0216343+0.00975949j 0.019267+0.0123197j 0.0139484-0.00871216j -0.00234406+0.00160281j 0.0100592-0.00962858j -0.0202032+0.00112506j -0.00369336+0.00559615j 0.000859017+0.0117938j 0.00116173+0.00864134j 0.0021868-0.0128341j 0.0302807+0.0119392j -0.0163805+0.00742875j -0.0143622-0.00666218j 0.00852563-0.0373132j -0.0105665+0.0409283j 0.000829813-0.029106j 0.00301862-0.0200038j 0.00403874-0.00896851j 0.0131805-0.00516322j -0.000727762+0.00471412j 0.00390634+0.0267514j 0.051912+0.0381538j 0.00203358+0.00728577j -0.0461465-0.00281966j -0.0225576-0.000614056j 0.00551355-0.00848652j 0.0203328+0.016168j 0.0140963-0.030415j 0.016129+0.000798486j 0.057747+0.0038459j 0.00233242+0.00641268j 0.00334001-0.005603j 0.013234+0.00997162j -0.012822-0.0409347j -0.0114949+0.0267592j 0.00807632+0.0230704j 0.0227947-0.00308147j -0.000253915+0.0548105j 0.0155959-0.0169166j -0.00493465-0.00138411j 0.0298205+0.00712586j 0.00220659-0.0168533j -0.0294931+0.0013108j 0.0342688+0.00514164j -0.0137053+0.000119181j 0.00273743+0.0213334j 0.0175592+0.00549607j 0.0124923-0.0120112j 0.00553353-0.0258964j 0.00235839+0.0145904j 0.0276596-0.0142308j -0.0184781+0.00867947j 0.0279638+0.0189509j -0.0389991+0.0541697j -0.0357959+0.0127787j -0.0151111+0.00102936j -0.0437085-0.00441852j 0.0464258+0.0165548j 0.000494347+0.00846792j -0.01329+0.00639293j -0.0231044+0.0497584j 0.00955667+0.00755669j 0.0381406+0.0630089j 0.0394361+0.0178058j 0.0151866+0.021336j -0.0157384+0.151596j -0.129731+0.0139165j -0.0546242-0.0569403j 0.0195062+0.0152844j -0.037721+0.0225405j 0.0847973+0.0300422j -0.0587578-0.00992093j -0.00386545+0.079249j 
-0.0423852-0.0126566j 0.0215637-0.0431184j -0.0133867-0.0141503j 0.0177228-0.0101013j 0.0234001+0.0231968j -0.00409146-0.00533548j -0.035856-0.0338859j -0.0217712+0.105081j 0.00545188+0.0074636j 0.00591708-0.00555261j -0.0203915+0.0127762j -0.0282491-0.0241568j -0.0515593-0.0320173j 0.00482262-0.0457383j 0.0213604-0.00464012j 0.00631457+0.0125744j -0.00538504-0.00109447j 0.000197474-0.00142527j 0.00525853-0.0278918j 0.0332855+0.0214103j 0.0212728+0.024392j -0.00616056+0.00355488j -0.0104779+0.000821795j 0.0308115+0.0185349j 0.0261645-0.0290597j -0.0301671+0.0109368j 0.0111839-5.09835e-05j 0.0166944+0.00306438j 0.00702063-0.00196214j -0.0230332+0.0205661j -0.0167378+0.0215574j 0.0224721+0.00197677j 0.00970838-0.0344239j 0.0188256+0.00696885j -0.0340705+0.0152487j 0.00605892-0.00564864j -0.0203513+0.0156132j 0.0359299-0.0167986j 0.00282974-0.00785226j -0.00390508+0.0386073j -0.0198064-0.0245026j -0.0204492-0.0158671j -0.0162832+0.0038577j -0.0271581-0.000867968j -0.0112515-0.0223723j 0.0275603-0.0123538j 0.00806659-0.00814996j 0.00199141+0.0261726j -0.00424421+0.0195239j 0.0132583-0.0262452j 0.0336488-0.00330608j 0.0182892+0.0383604j 0.00685364-0.0152387j -0.0176739-0.000727058j 0.0104817-0.0355604j -0.00237835-0.0141951j 0.008336+0.00169881j -0.0366464+0.00874766j -0.0262351-0.0136268j 0.0254642-0.00424152j 0.00440469+0.00942029j 0.0253126+0.00866581j 0.010208-0.0116501j -0.0126141-0.00749715j -0.0169591+0.00178997j -0.0170117-0.0259514j 0.00385503+0.022603j 0.0125068+0.00232534j -0.00431447-0.0027125j -0.0336997+0.0103395j 0.0121101+0.0270611j 0.0100736-0.00394213j -0.0112505-0.0229014j 0.0221224+0.0450087j -0.0073276-0.0117197j -0.0140384-0.0076883j 0.00507311+0.00877566j -0.00302665-0.00842111j -0.0329026-0.0134497j 0.00653642-0.00282696j -0.0124085+0.00295334j 0.00744972+0.00358749j -0.0340374+0.00240977j 0.0138282-0.0093018j 0.0170345+0.0115672j 0.0155012-0.000523274j -0.0239257+0.0123321j -0.00981378-0.0166206j -0.00223028+0.0151956j -0.0083615-0.008936j 0.00293647-0.0353797j 0.00348566+0.00848069j -0.0126654+0.0136414j -0.012868+0.00770148j 0.0123131+0.0214135j 0.00429972+0.01892j -0.0083856+0.0106518j -0.00091567+0.0277578j -0.0159462+0.0340227j 0.00706547+0.01241j 0.00452373-0.00478288j -0.00439936-0.0126035j 0.000658565+0.0152074j -0.0254995+0.0119491j -0.0176051+0.0362121j 0.0113561-0.00830828j 0.00776555+0.0134491j 0.0228317-0.00505397j -0.0206543+0.0285216j 0.00118092+0.0113797j 0.00187048+0.0117691j 0.022713-0.0204762j -0.0162263-0.00933801j -0.00198116+0.0425546j 0.0244894-0.0306051j 0.0305516+0.00404044j -0.00202067+0.00324964j 0.00509994-0.026238j 0.00452584+0.0357451j 0.00125598+0.0120348j -0.0146649+0.0403006j -0.00358237-0.00167184j -0.030624-0.00984228j 0.00437999-0.0126796j 0.00190273+0.0010643j 0.00124669-0.00406005j 0.0223748+0.0101612j -0.0103525-0.00564765j -0.0240455-0.0110322j -0.0214938+0.00286953j 0.00695181-0.0104646j -0.0145626+0.0126705j 0.0200622-0.0249786j 0.0013719-0.00397865j 0.00819905-0.0187445j -0.0171307-0.0214455j 0.0142636+0.0490514j 0.0239958+0.0248604j 0.00312956+0.000673383j -0.0090081-0.030808j 0.0148193-0.00695876j 0.00269794-0.0135559j -0.00374336+0.00424658j 0.0012345-0.0224795j -0.00477808-0.0226566j 0.0455762-0.017809j -0.0403411+0.00316015j 0.0238521+0.00187134j -0.00244737-0.0383914j -0.0481926+0.0421866j -0.0351379-0.0065081j -0.0013578-0.0152744j 0.0237817-0.0295139j -0.00178351-0.0244243j -0.0140382-0.029455j 0.0257808+0.0116159j -0.00562041+0.0399807j -0.00902102+0.0112776j 0.0100232-0.0470939j -0.00789374-0.0154988j 0.0167117+0.0115185j -0.0156927-0.0220562j 0.0160025-0.00817823j 0.00860263-0.0144667j -0.0476565+0.0361279j 0.00201914-0.0271832j -0.0210472-0.0267617j -0.0367502-0.0194323j -0.0252345-0.0550575j 0.0130578-0.00155933j -0.0379+0.0372949j 0.078078+0.00571791j 0.0815541+0.0290169j -0.00710292+0.00988103j 0.0247449-0.00886372j 0.042882-0.0123017j 0.0165402-0.00984726j 0.0543607-0.0404609j 0.0550577-0.0581524j -0.0069252-0.0327438j -0.0263387+0.02453j 0.0737598-0.00143997j -0.0749402-0.0514789j -0.0234807-0.0329544j 0.0632652-0.00976334j -0.0440491+0.0348292j 0.0264923+0.121535j 0.0658965-0.0141493j -0.025585-0.0276029j 
-0.0239482+0.0414604j -0.0473113-0.0338648j -0.0215478+0.0643918j 0.0734675-0.00239329j 0.0186123+0.0496343j 0.00733049-0.0218853j -0.0280527-0.0412635j -0.0138451+0.0360685j -0.000257044+0.0308114j 0.0111932+0.0330051j -0.0353109-0.0306231j -0.00949404+0.027437j -0.00979821-0.0587786j 0.0128259-0.0271087j 0.0528354-0.0108314j 0.0191817-0.0293336j 0.00853799+0.00605838j 0.00146817+0.0374973j 0.00559951+0.00374347j 0.03009+0.0206351j -0.00355764+0.0234604j -0.00590956-0.000655655j 0.00897744+0.0233391j 0.0456618+0.08734j -0.00577345-0.0249916j -0.0425296-0.0898649j 0.0703023+0.00666082j 0.0987227+0.012288j 0.0512434-0.0489821j -0.0672233+0.0478441j -0.0616049-0.0243429j 0.0675661-0.0208747j 0.0144567-0.0825619j 0.0466996+0.00206059j -0.0038658+0.0113024j 0.00927074-0.0409564j -0.02034+0.0437762j 0.054024-0.0615473j 0.00431657+0.00415461j 0.0308938+0.0299889j -0.0129149-0.0231475j 0.0201202-0.00924534j -0.0603881+0.0205358j -0.0286232+0.0121115j 0.0128275-0.0189008j 0.0438109-0.0281995j 0.000528978-0.03057j -0.0465533-0.00792704j 0.00376305+0.0283091j -0.0107003-0.0943806j -0.0482412+0.0182207j 0.0180511+0.0269361j 0.0337815+0.0177139j 0.0101011+0.0147599j -0.017399-0.034486j -0.00244098-0.0172893j -0.00582993+0.0189192j -0.0502621+0.0354363j 0.00306168-0.0156752j 0.0350451+0.0276309j -0.0161529+0.0116597j -0.0448472-0.0020194j -0.0223286-0.00978341j -0.0191446-0.0188073j -0.0243373-0.01676j -0.0222986-0.0512861j -0.00408349-0.0283969j -0.0154093+0.0232879j -0.000627213+0.0541504j -0.0116115+0.00657342j 0.0383572+0.00952998j 0.0259751-0.00682361j -0.0121951+0.00511433j 0.00084303+0.01608j 0.00592636+0.0122188j 0.0300847+0.0253736j -0.0112048-0.0206554j 0.00770582+0.0236269j -0.0107578-0.00333443j -0.0258161-0.024977j -0.00684236+0.033825j 0.0305336+0.0118922j -0.0235995+0.00314616j -0.0126893-0.00495401j -0.021238-0.00378932j 0.00838085+0.0131358j -0.00204105+0.00854835j -0.00493532+0.0185431j -0.0110541-0.02674j -0.0186573+0.027126j -0.00599023-0.0169193j -0.0179501-0.00901058j 0.00813189+0.0163612j 0.0100133+0.0220026j -0.00244701-0.00477695j 0.0142511+0.0102872j -0.0245355+0.0320313j 0.0479819+0.00516071j -0.0483883+0.00730429j 0.0238051-0.000343786j -0.00376722-0.0286549j -0.00340536+0.00728096j 0.0197193-0.00949168j 0.00283841+0.00621439j 0.020921+0.0245587j -0.0705845-0.0443554j 0.0153856+0.00451561j 0.0125902-0.0105177j 0.0105161-0.00562522j 0.0196508+0.000308992j -0.0105562+0.00239127j 0.02083+0.0145684j 0.00363371-0.00779771j -0.0319291+0.000842185j -0.00653584-0.0295529j 0.0219604-0.0194888j 0.0289582-0.0122116j -0.0216896+0.048482j 0.00776868+0.0261931j -0.0103038+0.0223449j -0.0272247+0.0127701j 0.0156731-0.0117479j -0.0234908-0.00844761j 0.000761471-0.0128747j -0.00603732+0.00421022j 0.0424104+0.0146008j -0.00350748+0.0201049j 0.000960431-0.0038184j -0.00857347+0.00816962j 0.0140193+0.026953j -0.0365508-0.0233831j -0.000965911-0.0205149j 0.023715+9.42683e-05j 0.032429-0.00245555j 0.0174184+0.0362392j -0.0261394+0.00688573j 0.0160617+0.00923106j 0.0172552-0.0216007j -0.00349796-0.0032585j 0.0205153+0.00241302j -0.0114299+0.00912925j -0.00513505+0.0036679j -0.00697859-0.0238916j -0.0142994+0.0250237j 0.0167278+0.00387978j -0.0337354+0.0124518j 0.00665926-0.0651273j 0.00343166+0.0200805j -0.0253263+0.0151828j -0.0328185-0.0404769j 0.0219747-0.0439637j -0.0114004+0.0203831j 0.0137078+0.00665895j 0.0360284-0.0337125j -0.00779198+0.023507j 0.00541259+0.00670462j 0.0073626-0.0640161j -0.050004+0.0129291j 0.0539878-0.0194713j 0.00445784-0.0743663j 0.0293519+0.0203422j 0.00426066+0.035447j 0.0162115-0.0153445j 0.00652463-0.0266266j -0.0244178-0.0128416j -0.0287509-0.00108214j -0.0703863-0.00810114j -0.0899203+0.0168634j 0.0515378+0.020977j -0.00559063-0.0057601j -0.00170121+0.000744171j 0.025148+0.0168712j -0.0748591+0.043238j 0.00886904-0.0495879j 0.0317953+0.0174818j -0.0487536+0.0382617j 0.0143153+0.0234751j -0.0259529-0.0264704j 0.0330967-0.0700782j 0.017926-0.060364j 0.00110058-0.0813922j -0.0341731+0.037489j -0.0369896+0.0727142j 0.0296674+0.0769788j -0.0763246+0.0593186j -0.0671567-0.0190528j 0.066308+0.00605701j 0.00597044-0.0518035j -0.0331375-0.016267j 
0.0500501-0.0419039j 0.0306382+0.0378768j -0.0841222+0.0499681j 0.0571281+0.0674923j -0.0194752+0.0214081j -0.0165929-0.0152554j -0.0569378+0.0327362j 0.0511268+0.00973973j -0.00958294-0.0597421j 0.000950451-0.005415j -0.0203443-0.000321264j -0.00316296+0.00410764j -0.00113128-0.0372864j -0.0214316+0.0175345j 0.00841101-0.0526229j 0.0132637-0.0187013j 0.0101147-0.0197897j 0.0449777+0.0169259j 0.0274897+0.00137851j 0.0117964-0.00190545j 0.0319836-0.0051203j -0.0189682+0.014148j -0.00884156-0.0140583j 0.0111214-0.0260512j 0.0257434+0.00384319j -0.00960927-0.026659j 0.0228001+0.0220302j 0.0073444+0.00703022j 0.0435473+0.0406229j -0.012499+0.0142966j 0.00896724-0.00953917j 0.00974502+0.00359911j -0.0526281-0.0193249j -0.0108035+0.0132584j 0.0549575-0.0271127j -0.0305491-0.0350614j -0.00585401+0.0391319j -0.0123859-0.00260302j 0.00990465+0.0212142j -0.0175425-0.00027918j -0.0356545+0.0312376j 0.0184584+0.000718633j -0.00722678+0.0247774j 0.0146802-0.00318365j 0.0173911+0.0162056j -0.00442777-0.0195141j 0.0110949+0.00138825j -0.000977149-0.00138264j -0.0587682-0.00278493j -0.00927833-0.0152794j -0.00942683+0.0036309j 0.00459002+0.0267309j 0.0234094-0.0205554j -0.00458932+0.00683801j 0.00207674-0.0241293j 0.00950792+0.00161456j 0.00694438+0.016072j -0.0473535-0.00401268j 0.00714106-0.0293349j -0.0703229+0.000397892j -0.0193831+0.0154209j -0.0309795-0.00639532j -0.0116309+0.0157738j -0.0033184+0.00443817j -0.0149235-0.0300373j 0.00905787-0.0152399j -0.0133464-0.0112236j 0.013337+0.00419214j -0.0207943-0.00941892j -0.00594937-0.0236717j -0.00688101-0.0271101j 0.00961798-0.00881106j -0.00177331-0.046291j 0.0136597-0.000299549j 0.00466607-0.0213182j -0.0164694+0.00971285j -0.000425012+0.00165664j 0.0233735-0.0108645j 0.0080333-0.0678077j 0.0158557-0.00850808j 0.00449994+0.0152281j 0.00236044+0.00409381j -0.0266917-0.0294055j 0.0101752+0.0106582j -0.027902+0.0123692j 0.00867557-0.00834513j -0.00902574+0.0051314j 0.0179064+0.0108352j 0.013359-0.0249696j 0.0323231+0.0194302j 0.0184412-0.0300655j -0.0113223-0.0189973j 0.0031728-0.00109352j -0.0191609-0.0147149j 0.0250158+0.00629884j 0.0280719-0.0126036j -0.0148712+0.0117995j 0.00327416+0.0343293j -0.0334165-0.0503446j 0.0145088-0.00726583j -0.017824+0.000263824j -0.0158034-0.0126311j -0.00268537-0.00661947j -0.0169921+0.0199348j -0.00876893+0.0191143j -0.0492857-0.00975461j -0.00986659+0.011845j 0.0025359-0.00880682j -0.0235918+0.00621293j 0.0548315-0.012603j -0.00435438+0.0191808j 0.009759+0.0133846j 0.00272502+0.0107547j -0.0168671+0.0326865j -0.0217799-0.0124576j 0.00919412-0.0171573j 0.0189846-0.0124486j -0.00237755+0.0392417j 0.0131599-0.0213257j -0.010061+0.0123809j -0.022474+0.0149658j 0.0245263+0.000403066j 0.012284+0.00246783j -0.0283247+0.0126642j -0.0144426-0.00792378j -0.00530505-0.0186545j -0.0548893-0.0206455j 0.0131103-0.0049426j -0.00431979+0.0164856j -0.0165376+0.0153736j -0.0175431-0.0110811j 0.00342055+0.000938215j -0.00728508+0.0116634j 0.0084921-0.0100095j -0.0143955+0.0108549j -0.0287423-0.00403478j -0.00415449-0.0261158j 0.0133191-0.00156902j 0.00875754-0.0130153j -0.0251144+0.000873415j -0.0143288-0.0234723j -0.0116267+0.0117882j 0.00521437-0.0528226j -0.013878+0.024801j -0.0279879-0.00218364j -0.0439742+0.00153914j -0.01334-0.00574523j -0.00173212+0.0251412j -0.0147794+0.000879855j -0.00513141+0.00590147j -0.00766388+0.0115317j -0.00771293+0.000414867j -0.0406994+0.0317632j 0.0125975-0.0341231j -0.00479414-0.017891j 0.00738523+0.0186731j -0.0193103-0.049256j 0.00310713+0.00102844j 0.0498593+0.0057583j -0.0236635-0.00606036j 0.01762-0.0229814j 0.0234564-0.0329212j -0.0234086-0.00662149j -0.0616183+0.0152083j 0.0323984-0.0102599j 0.0399323-0.00226613j 0.0240799+0.0284821j -0.0470863+0.00321363j -0.0237051+0.0110769j 0.0236032-0.0149067j 0.054295+0.0434094j -0.0272553-0.0393624j 0.00388216+0.0627451j 0.0100344-0.0353419j -0.00120535-0.0110097j -0.0280099+0.0254343j -0.0269431-0.0360786j 0.0182001-0.0252209j 0.00606868-0.0510544j -0.00314799-0.023877j -0.00242406-0.011027j -0.0146025-0.0182091j -0.0521799-0.0106523j 0.013041+0.0399514j -0.0884318+0.0519574j -0.0253121-0.0573592j 0.0239088-0.0219328j 0.0184022+0.0167137j 0.0405274-0.0113106j 
