-0.0111889-0.00377524j -0.00266686-0.012647j 0.00470137+0.0145476j 0.0120494+0.0119096j 0.0265611+0.000394824j -0.0159535-0.0237049j -0.00598434+0.0156939j -0.0153252-0.0128217j -0.0141315-0.0189306j 0.0061438+0.0256983j -0.0146166-0.00761503j -0.00743417-0.0331556j -0.0240717-0.00596727j -0.00182133+0.00592944j 0.0372907+0.0326796j -0.0399115-0.0463496j 0.00111232-0.00951571j 0.00878448-0.0399853j -0.0512633-0.00692848j 0.00916773+0.0709511j -0.0429717-0.022694j -0.00211339+0.0158505j -0.00267685-0.0148927j -0.00800132-0.0296895j 0.00892972+0.0105199j -0.00718981-0.0161917j 0.0075888+0.00702217j 0.000507964-0.0012372j 0.00539821-0.00128261j 0.00599432+0.00249385j -0.00611914+0.000718597j 0.00311723+0.00319672j -0.00673071-0.00316864j 0.00306082+0.00540927j 0.00737283+0.00656432j 0.00527761+0.00153746j 0.000312019-0.00532471j 0.0166624+0.0033451j 0.0116826-0.00109665j 0.00106648-0.00293784j -0.010098-0.00858994j -0.00774305-0.00131588j -0.00367409-0.0130746j -0.0023185+0.00721558j 0.0029465-0.00245181j -0.00340144+0.00607038j -0.00781309-0.00911193j -0.000108082-0.00329028j 0.00217035+0.00419767j 0.00573213+0.00600639j 0.00217393-0.00337668j 0.000882663+0.000915919j -0.00822989+0.00387141j 0.0011457+0.00142146j 0.00108103-0.000186839j -0.00492927+0.00226126j -0.00365139-0.00270223j 0.00408922+0.00129653j 0.00216645+0.00280594j -0.00159066+0.0018458j -0.00270255-0.00344171j -0.00309774-0.00475229j -0.00506902-0.000848094j 0.0017241-0.000102126j -0.00204479-0.00242461j 0.00132381-0.000540845j 0.0028474+8.92639e-05j 0.00152961+0.00147037j -0.00159548+0.000456452j 0.000657786-0.00198294j -0.00393557-0.00518574j 0.00273833-0.000317572j -0.00223644-0.000895228j -0.00688321-0.00495085j 0.0017983-0.0053093j -0.00334075-0.00305601j 0.00103716-0.000818862j -0.00415089-0.00245179j 0.0016057+0.00361563j -0.00129102-0.000957425j 0.00389854-0.00224169j -0.000813435+0.000190848j -0.00295121-0.000227699j -0.000390628+0.000785733j 7.87858e-05+0.000304166j -0.00218523-8.94417e-05j 0.000898422-0.00647672j -0.00525379+0.000166813j -0.000225261-0.000514561j -0.000398187-0.00274169j -0.00293976+0.00213074j -0.00613526-0.00320174j 0.00220217-0.002801j -0.000412144+0.00120161j -0.00285083-0.0037905j 0.0025484+0.000628799j -0.00259749+0.00206112j 0.000554236+0.00175781j 0.00115588+0.0032379j -0.00730424-0.00346187j 0.00288574-0.00127168j -0.00359371-0.00319038j -0.00313633-0.00247753j -0.0013805-0.00229814j 0.00520516+0.000626336j 0.00114401-0.00220749j -0.00198334-0.000785701j 0.00470116+0.00268071j -0.00280603-0.00240501j 0.000977742-0.00159052j 0.000543634+0.00117191j 0.00110195-0.00015441j 0.00159052+0.000214336j -0.00255266-0.00391879j -0.00182124+0.00446281j 0.00120235+0.00337347j -0.000577642-0.000623476j 0.00436582+0.00442145j 0.00433149+0.00108276j -0.00398337-0.000193868j -0.000673763+0.00208597j -0.00144312-0.00226139j 0.00474925+0.00617612j -0.000358033-0.00305387j 0.00130665+0.000672565j -0.00366563-0.00140476j 0.000590752-0.00089037j 0.000240328+0.00200048j -0.000923506-0.000797009j 0.00585248+0.0025403j -0.00147576-0.00259478j -0.0054436-0.000673202j 0.00101494+0.000634564j -0.00121748-0.00300202j -0.000815994+0.000475413j 0.00124556+0.000601577j 0.00172678+0.00156131j 0.0038742+0.00181476j -0.00189508-2.91804e-05j -0.00188914-0.000759315j 0.00405136+0.000882023j -0.002383+0.00383829j 0.000763457+0.00286426j 0.0205276+0.0089447j -0.00366533-0.0228184j 0.00216158-0.00629056j -0.003455+0.00308335j 0.0042032+0.00256808j -0.00223225+0.0006899j -0.00336676-0.0052014j -0.00174586-0.00348324j 0.00258137-0.000440013j 0.00527112-0.00344368j -8.37651e-05-0.00018641j 0.00248253+0.00183553j -0.003611-0.0024843j -0.000762679+0.00424174j 
0.000108272+0.010509j -0.0111383-0.00349445j 0.0142481+0.00991324j 0.00898691-0.0133701j -0.0150099-0.0237173j -0.0217732-0.00401727j 0.0126699+0.0259473j -0.014828+0.0151615j -0.0207487+0.0185702j 0.0286042+0.0452598j 0.00641039+0.0155889j -0.0505267-0.0339383j -0.0180315-0.0201081j 0.0180664+0.0200791j 0.00519775-0.00743129j -0.00583445+0.024369j -0.00133434-0.0213523j -0.0401031-0.018835j 0.0119041+0.0803625j 0.0594162-0.0349086j 0.000349748+0.0459488j 0.0153638+0.0161057j -0.0184145-0.0100903j -0.0343637-0.0217556j 0.0126716+0.0206075j -0.0220131-0.0122555j -0.00496108-0.0130932j 0.00111085+0.00202234j 0.00108683-0.00738224j -0.00129471-0.00168295j 0.00355665+0.00031944j -0.00205501-0.00216747j -0.0028986+0.00362771j 0.00910897+0.00593289j 0.00608988-0.00587813j -0.00384662-0.0092195j -0.0119585-0.00394885j -0.00500509-0.00877085j 0.00096523-0.0101189j -0.00864879-0.00215263j -0.010792+0.00167441j 0.00797255+0.003349j -0.0147932-0.00565524j 0.00744875+0.00236203j -0.00676353-0.00456745j 0.00626972+0.00775989j -0.00906222+0.00786408j -0.00245849+0.00242945j 0.00323823+0.00312056j 0.00247078+0.00166223j -0.000844047-0.00358871j -0.000624899-0.00437834j 0.00652352+0.00766489j -0.00150899+0.00547825j 0.000232516-0.000872809j 0.00583662+0.00932189j -0.00190137+0.00316807j 0.0002017-0.0010459j 0.00204675+0.000330605j 0.000889513+0.00504116j -0.00193003+0.000902771j -0.00449747+0.0021667j -0.00150917+0.00261666j -0.00124451-0.0025834j -0.00142329+0.00299947j -0.000265724-0.00235472j -0.000659204-0.000360818j 0.000581661+0.000903377j 0.00204398+0.0039122j -0.00337229+0.00226929j -0.00539765-0.000879968j -0.00262428-0.00541969j 0.00133424+0.00453542j -0.00557563+0.00114881j -0.00683018-0.00129604j -0.00103973+0.000479411j -0.00306321+0.000826605j -0.00348632+0.000712046j 0.00482994+0.000342152j -0.000229334+0.00198181j 0.000421055-0.00425016j 0.00252126+0.00162133j 0.00145661+0.00130349j 0.000652563+0.00172834j 0.00144715+0.00105987j -0.000732307-0.00186093j -0.00677079-0.00293182j 0.00323474+0.00183794j -0.000437339-0.00121256j -0.00258678-0.00173555j 0.00134132+0.00614383j -0.000965329-0.00315003j -0.00552759-0.00201302j 0.00026287-0.00128247j -0.00765878-0.000941215j 0.00488392-0.00171819j 0.00197304-0.000136709j 0.00280363+0.00188091j -0.00313767-0.000218059j 0.00364032+0.000904102j 0.0058138+0.00292389j -0.00698924-0.00255967j -0.00652214-0.00322869j -0.00440307-0.00187469j 0.00108808-0.000312811j -0.00599364-0.00152892j -0.00117934+0.00107372j -0.00200106-0.00355298j -0.000202875+0.00194946j -0.00259581-3.69228e-06j 0.00098658-0.00383195j 0.00310382+0.0022524j -0.0040317-0.00381973j -0.0057116+8.80516e-05j 0.00463625+0.00119296j 0.0041303+0.00177858j 0.00112855-0.000767476j 0.00458537-0.00289316j -0.00246159-0.00457943j 0.00402862+0.0067542j 0.00171841+0.00141877j -0.00658034-0.0016945j 0.00350586+0.000599917j -0.00298911-0.00433649j -0.000744589+0.00157781j -0.00136121+0.0035633j 0.000548253+0.00048568j 0.00643812-0.000182731j -0.00185759+0.00105031j 0.00287838-0.00215877j -0.00157105+0.000495031j -0.00319655+0.00232815j -0.002189-0.00374027j -0.00143791-0.00209716j 0.0001656-0.000448127j -0.00314486+0.0002819j -0.00218119-0.00117736j 0.00113063-0.00203953j -0.00460642+0.00108792j -0.00031446-0.00115311j 0.00401738-0.00399862j 0.00410305+0.0023429j -0.000229922+0.00154112j -0.000551922+0.020183j 0.0173096+0.00933388j 0.00506713-0.00290702j -0.00488105-0.00861911j -0.00601943+0.00386693j -0.00580332-0.00602644j 0.00380417+0.002963j -0.0024049-9.19835e-05j 0.00907415+5.04619e-05j -0.00178909+0.00130125j 0.00140446-0.00266854j 0.00369965+0.000957781j -0.00339071+0.00283313j 0.00444622+0.00288391j 
-0.010889+0.00645825j -0.00754376-0.000727822j 0.0227269-0.00943418j -0.0116713+0.00117198j 0.0298426-0.022127j -0.0364033+0.00156072j -0.0158291+0.00908055j 0.00418406+0.0306649j -0.000329653+0.000721316j 0.0857657-0.0372642j 0.0447324-0.013585j -0.054362-0.0140422j 0.00150906+0.0323236j 0.010148+0.0125449j 0.0359333-0.0168198j -0.130529+0.0168433j 0.0278532+0.0118373j 4.97935e-05-0.0666117j -0.0380021+0.00607391j -0.0801862-0.0336014j -0.00404303+0.00655398j 0.0070939-0.0211782j -0.0429669+0.00996371j -0.0360506+0.0199621j 0.0187855-0.016224j -0.0156055+0.00847637j -0.0128687+0.00981288j 0.0049986+0.00156301j -0.0153136-0.000324489j 0.00805924-0.00299274j -0.00283684+0.0100056j 0.00828728+0.00116936j -0.00287855+0.0020005j 0.00300255+0.00322332j 0.00338561+0.000619494j -0.00155776+0.00283489j 0.00328973+0.00402098j 0.0227209-0.0151141j 0.00470927-0.0130477j 0.0119847-0.021625j -0.0103225+0.00578529j -0.00417992+0.00891804j -0.00885802-0.001755j -0.00828095+0.00401245j -0.00538787-0.00429127j -0.000109729+0.00518968j -0.00590754+0.00363536j 0.00441527-0.00210268j -0.00944237+0.00082011j 0.0120835-0.00312547j 0.00152137-0.000478925j 0.00703241+0.00131055j 0.00446432+0.00205934j 0.0159925-0.0031935j 0.000464648+0.0022844j 0.00245613+0.00090907j -0.00380839+0.00504227j 0.00563923-0.00149771j 0.010047+0.000739652j -0.00293599-0.0029596j -0.000868789-0.00239356j -0.00401229-0.00337373j -0.0104914+0.00373292j 0.00411521+0.00209457j 0.00491267+0.00585153j -0.00176774-0.00143792j 0.0011119-0.00274149j 0.00251896-0.00265721j 0.00418462-0.00104859j 0.00312472+0.000381427j -0.00302226+0.0052532j -0.00388925-0.00287911j 0.00150274+0.0046844j -0.00206465+0.00384934j 0.00464068+0.000630736j -0.00587328+0.00212931j 0.00168151-0.00369204j -0.00408595+0.00277295j 0.0076019+0.000226435j -0.000311843+0.00294086j 0.00963566-0.000973943j 0.00408038-0.000674561j -0.00178029-0.00375389j 0.00163437-0.00185361j 0.00401341-0.000955972j -0.0109815-0.00250057j -0.00534429+0.011937j -0.00939217-0.00516157j 0.00258419-0.0040136j -0.00431356-0.00216794j -0.00740656+0.0089709j -0.00579217-0.00709858j -0.00716245+0.00152742j -0.0021603-0.00924753j -0.00961696+0.00388013j 0.0139964-0.00752311j -0.00682794-0.00674293j 0.0117245+0.0022526j -0.0125429+0.00490826j -0.0107357-0.00574711j 0.008484+0.00272727j -0.00717549-0.000824456j -0.0172061-0.00768863j -0.00275389-0.00644596j 0.00264513+0.00778928j -0.00225644+0.00594351j -0.00195394-0.000685645j -0.00446931+0.00112614j 0.008169+0.000349844j -0.00444681+0.00218351j -0.000108332-0.00336726j 0.00390812+0.00168315j -0.00289807-0.00252104j 9.45909e-05-0.00016599j -0.00474996-0.00386556j -0.00163162+0.00306326j 0.000932111+0.000915896j 0.000644345-0.00288531j -0.000539006-0.000212771j 0.00701155+0.00260566j -0.00146193+0.00727052j -0.00906124-0.00358543j -0.00165568+0.00126962j -0.00447337-0.00518125j 0.00225635+0.000161085j -0.000467939-0.00164626j -0.00388364+0.00176077j -0.00127689+0.00252465j -0.00533633+0.000271068j 0.000441081-0.000383999j -0.00418022+0.00158643j -0.00532727+0.00179326j 0.000349982-0.00535448j -0.00587069+0.00407053j 0.00680195-0.00779718j -0.00158545+0.000716698j 0.00743621-0.00584984j -0.00207532+0.00170539j -0.00370689-0.00520565j 0.00127359-0.00299598j 0.00464778-0.00495213j -0.00125801+0.00161247j 0.00805539-0.00283268j -0.00235872+0.0202597j 0.0139981+0.00580614j 0.00458004-0.00678618j 0.00331323-0.00850949j -0.0166922+0.0104707j -0.00114083-0.00512904j -0.00168599-0.00118442j 0.000517934-0.00109396j 0.0184983+0.00152653j -0.00784412+0.00704769j 0.00344527+0.00179868j 0.0149254-0.00041485j -0.00357045+0.00298162j 0.00559834+0.00407636j 
0.00176841-0.00764783j 0.00429745-0.0167193j 0.0104277+0.0338096j -0.0158388-0.00759435j 0.00894717+0.0184884j 0.00393744-0.0490939j -0.00837625-0.0165761j -0.0301393-0.0065995j 0.00571936-0.0185448j 0.056432+0.0923188j 0.0324331+0.0747382j 0.023106-0.0838136j 0.00347435-0.0145798j -0.0266796+0.0264274j -0.00865992+0.0190532j -0.000178265-0.100035j 0.0192936+0.0281877j 0.059026-0.0179969j 0.000463243-0.0625212j 0.0379592-0.0783105j 0.0121942+0.00187968j 0.0368201+0.0140272j -0.0214807-0.0532925j -0.0142103-0.0436165j 1.43594e-06+0.0217857j -0.00864515-0.0193367j -0.00848263-0.0190683j -0.0037973+0.0114361j -0.00446616-0.011192j 0.000747635+0.00901223j -0.0083184+0.0067562j 0.000662809+0.000953967j 0.00221878-0.00431875j -0.00774864+0.00207159j -0.00531998+0.0106244j 0.00408861-0.000729949j -0.00433113-0.00287455j -0.00224622+0.0196633j -0.0100526+0.0081976j 0.0168174-0.00104063j -0.00370258-0.0301986j 0.00610892-0.00383327j -0.00251613-0.0266319j -0.00542862+0.00289199j 0.00181985-0.0110784j 0.00717011+0.0106388j 0.0120458-0.0237286j 0.00231887+0.000884034j -0.00542197-0.00919344j -0.00165897+0.0172267j -0.00242502-0.000569428j -0.00383807+0.00446241j 0.000500838+0.0122017j 0.00747749+0.013517j -0.00322346-0.00129753j 0.00219941+0.00778274j -0.000174017-0.0051266j 0.000622492+0.00405154j -0.0032137+0.0097943j 0.00197542-0.000341862j -0.00143307-0.00165089j 0.00122054-0.00876535j 0.00153946-0.00789059j 0.000378395+0.00134975j -0.00098057+0.00195265j 0.000242111-0.00148858j 0.000801852-0.00393542j 0.00178178+0.00896399j 0.00533482-0.00444885j -5.82531e-05+0.00353768j -0.00366146-0.00857855j -0.00765398-0.00824533j -0.00280326+0.00280526j 0.00308253-0.0088026j -0.00673662-0.00282438j -0.00495543-0.0074069j 0.0097258-0.00246894j -0.00264743+0.000432848j 0.0027279+0.00485063j 0.00183995-0.00166431j -0.00456088+0.000466847j 0.00278322-0.0065246j -0.00125764-0.00382201j 0.00650373+0.00141799j -0.00646384-0.00149227j -0.0147637-0.00955148j -0.00729144-0.0204779j -0.00277607-0.00162477j -0.00734727+0.00439334j -0.00301498-0.00951396j 0.00207952+0.00573708j -0.00801772-0.0160206j 0.00364934-0.0018736j -0.00814778+0.00360443j 0.00216891-0.00294707j -0.00296328-0.0015219j -0.00587555+0.00547737j -0.00523193+0.00558688j 0.00478635+0.0135446j -0.007171-0.0191721j 0.00486335-0.0153702j -0.00613658+0.00346994j -0.00477282-0.00483484j -0.00559295-0.00223158j 0.0108892-0.00425657j 0.00718912-0.00130607j -0.00217702+0.00356074j 0.00632367+0.00350006j -0.000470249+0.00254344j 0.00569266+0.00439304j -0.00458837-0.00290746j 0.00912625-0.00938197j -0.000253817+0.00662879j -0.00142551-0.00708978j -0.00623285+0.000930501j 0.00297134+0.006106j 0.00455211+0.0006187j -0.00390213-0.00226428j -0.000142872-0.000915359j 0.000951968+0.00666272j 0.00273538-8.93189e-05j -0.00319443-0.00359238j 0.00189892+0.0109607j -0.00593216-0.0105619j 0.00438426+0.00394236j -0.00123582-8.31945e-05j 0.00064841+0.0021192j 0.00114932-0.00333254j 0.00193187+0.00113633j 0.00342575+0.00361346j 0.00313118-0.00557969j -0.00437207-0.00371483j -3.39289e-05+0.00568453j -0.00275168-0.00775665j 0.000107868+0.00759999j 0.00170938+0.0109724j 0.00362008+0.00566035j 0.00117517-0.000110389j -0.000971178+0.00226367j -0.00197397-0.000540838j -0.00137419+0.00703009j -0.00178805+0.00420711j 0.00390917+0.0066672j 0.0171541-0.000727779j -0.00458683-0.0236806j 0.00322045-0.00850294j -0.00127297+0.00698369j -0.000728676-0.0113925j -0.00441959+0.00398409j -0.00310718-0.011125j -0.00270836-0.00624851j 0.00896145+0.00583692j 0.00661097+0.00163813j -0.000127457-0.00201618j 0.00205622+0.0148025j 0.000461329-0.0122323j 0.0047854+0.00992977j 
0.021307-0.00272462j -0.0126551-0.017224j 0.020362+0.0312109j -0.0152352+0.00787002j -0.0599053+0.0166221j -0.0342161-0.031512j 0.0368866-0.0282778j 0.0294034-0.0778159j 0.0279612-0.0650224j 0.069204+0.0568855j 0.0227382+0.00354288j -0.128231+0.0203458j -0.0333923+0.0279932j 0.0244396-0.00680677j -0.0638209-0.0114146j -0.0338807-0.124369j -0.0680963-0.0142212j -0.153585+0.0165991j 0.0869712-0.142997j -0.020484+0.125916j 0.0555176-0.0888088j 0.0120265+0.0342882j -0.0435958-0.031666j -0.0684259-0.0263859j 0.0286554-0.00291179j -0.0444493-0.00345544j -0.00528641+0.0172178j -0.00448928-0.00189072j -0.00338477+0.000391712j 0.00385702+0.00514626j -0.0035585+0.00426409j 0.00709293+0.0218927j -0.00357741-0.00274366j 0.0351092-0.0102244j 0.00574186+0.0185869j -0.0101221+0.0288992j -0.00822697+0.00793121j -0.0204986+0.0167834j -0.0224753+0.0034005j -0.0318818+0.00909839j -0.0214622-0.0336573j 0.020259+0.00320923j -0.0328122-0.0101919j 0.00759423+0.00502373j -0.0145668+0.00111545j 0.0191478+0.00722896j 0.0157446-0.0199002j 0.00326809-0.0123337j 0.00906766-0.00964706j -0.00176089+0.0106335j -0.00593236-0.0181293j -0.011875+0.00470914j 0.00803754-0.00233791j 0.00722507+0.000903054j 0.0013649-0.00192821j 0.0167561-0.00137391j 0.00126086-0.0121044j 0.00496665+0.00283217j 0.011812+0.00168821j 0.00680954-0.00472288j -0.00679195-0.00572434j -0.00945897-0.00161922j 0.00260447-0.00248849j -0.00759724+0.0031326j 0.0101573-0.00444634j 0.00155007+0.00200426j -0.00226052-0.00107109j -0.0019302+0.00747928j -0.00114342-0.00588173j -0.00410509-0.000655984j -0.00506942-0.00919428j -0.00844556+0.00106701j 0.0047612-0.00705063j -0.0046986-0.00971562j 0.000210186-0.00798691j -0.00199994-0.0157066j 0.000535428+0.00673226j 0.000670968+0.000592585j 0.0062489+0.0116461j 0.00274239-0.0114092j 0.0070147-0.00065013j 0.00285336-0.00503124j 0.00115149-0.00182786j -0.00173151+0.000327987j 0.0111099-0.00798462j -0.0107706-0.00842221j 0.0011859-0.0199879j -0.00590683-0.0035818j 0.00613399+0.00267907j -0.0105239-0.0110194j 0.0132403-0.00776965j -0.0088292-0.00219375j -0.0118831-0.00205252j 0.0012885-0.000420373j -0.00462251-0.00288101j -0.00948551-0.00365595j -0.00019516-0.000433378j 0.00332381+0.000758863j -0.00744761+0.00897084j 0.00184344-0.0157978j 0.00630031-0.00939777j -0.0107488-0.0046978j -0.00978522+7.81673e-06j -0.00981358-0.00462792j 0.00557507-0.000938018j -0.00517811-0.00266973j -0.00371752+0.00417452j -0.00745871+0.00571586j 0.00699804-0.00147255j 0.000301169-0.00101613j -0.0035437-0.00110873j 0.00334681-0.00662019j -0.0074243+0.00377822j -0.00314093-0.00146234j 0.00171058-0.000855674j 0.00380609+0.00540004j -8.2758e-05+0.00620199j -0.00345528+0.00520066j -0.0121476+0.00536169j 0.01916-0.00530664j 0.000285393+0.00275083j -0.0145165-0.000363315j -0.00200065+0.0148694j -0.00825076-0.00965187j 0.00688934+0.00469639j 0.00963561-0.00769594j -0.00166493+0.00324491j 0.0100319-0.000476701j -0.00259705+0.000510835j 0.00457867+0.0103549j 0.00241033-0.00264607j -0.00677865-0.00676775j -0.0100996+0.00560046j -0.00623124-0.00298041j 7.42866e-05-0.00408759j -0.0032719+0.0114016j 0.000189962-0.00228451j -0.00140573+0.00228167j -0.0106267-0.0109443j 0.00608739-0.0048755j -0.0024635+0.0148226j 0.0122793-0.00367042j 0.0034847+0.00482205j -0.0106014-0.0226929j -0.026275+0.0150704j -0.0198752+0.0118265j 0.0153631+0.000463384j -0.00323569-0.0204149j -0.0031435+0.00435315j -0.00452618-0.00995802j -0.00162898-0.0112849j 0.0216115+0.0161347j -0.0296853+0.0204272j 0.0135598+0.00723207j 0.00054199+0.0131851j 0.0092133-0.0222511j 0.0290966+0.00598374j 
0.00447924+0.00763784j 0.00316499+0.0162962j 0.00497247-0.0155641j -0.0193932-0.0192552j -0.00923478-0.0026435j -0.000469157+0.0285261j -0.085454-0.00298577j -0.0682776+0.0231552j -0.0421572+0.000541748j 0.0461472-0.0106709j 0.0628853+0.0110463j 0.0156083+0.0721632j 0.0772168-0.00317985j 0.024169+0.0312486j -0.156768-0.0103128j -0.0776964+0.0379225j 0.00101518+0.075418j 0.105471-0.0019924j -0.0739585+0.0270523j 0.00231351+0.03373j 0.00788193+0.0238597j 0.0254652+0.00841332j -0.0525859+0.0220075j -0.017525+0.0155682j -0.0236115-0.0117543j -0.00012438+0.00983645j -0.0318669+0.000182069j -0.00214552-0.000380494j -0.00866913-0.0056331j -0.00824217-0.00302814j -0.00346265-0.00580019j 0.00936434+0.00432981j 0.009244+0.00788532j -0.00888496+0.00789959j 0.00649204-0.011699j -0.0152207+0.00462913j 0.00493594-0.00344903j -0.00429304-0.0099706j -0.00198814-0.0105559j 0.0211854+0.0115791j -0.00781748+0.0190097j 0.0270972+0.0127143j 0.011892+0.00929215j -0.0181705-0.000499407j -0.00778185-0.00126755j -0.0112643-0.000213432j 0.000429733+0.0172664j -0.00396306+0.00698729j -0.0314949-0.000272257j -0.0101745-0.00307787j -0.000650758-0.0036575j 0.0062633-0.00526064j 0.00938958+0.00564851j 0.00450901-0.00153946j 0.00601474-0.00183393j 0.00476938+0.00295536j -0.0026987+0.00287666j 0.00302195+0.00386729j 0.00226163-0.00519956j -0.00145341-0.00360701j 0.00437532+0.00255061j 0.00713331+0.00220666j -0.0114634+0.00809219j -0.000222461+0.000986474j 0.0024537+0.00199261j 0.00236694+0.000880294j -0.00392792-0.0024884j 0.00461569-0.00195128j 0.00678681+0.00166639j -0.0038012+0.00174845j -0.00236603+0.00528394j -0.013987-0.00278344j 0.00144754-0.00478815j 0.00406154+0.0180839j 0.00120587-0.0055731j -9.19125e-05+0.00369692j -0.00135405+0.00247934j -0.00173649-0.00168939j 0.000697045+0.000754633j 0.00567737+0.00696988j 0.0142479-0.00117565j 0.00143128+0.00849864j -0.0102712+0.00126318j 0.00244343+0.000382441j -0.00880649+0.00149354j -0.0178616+0.00438379j 0.00123972+0.00889593j 0.00741419-0.00349521j 0.00367045+0.00733286j -0.0044522-0.00187899j -0.0152759+0.00113985j 0.00502681-0.00151628j -0.00338024-0.00271905j 0.000768304-0.000902784j 0.00258611+0.0117482j 0.00326771-0.0132759j -0.0106366+0.000651083j 0.00148685-0.0053428j -0.00414504+0.0087683j -0.00113511+0.0048859j -0.00251979+2.39055e-05j 0.00282116+0.0120815j 0.00553872+0.00324686j 0.000972299+0.00417618j -0.00665575+0.00143615j 0.00897089+0.00945731j -0.00426823-0.00125225j 0.00906097+0.00451739j 0.00732464-0.00492776j -0.00332287+0.00192288j 0.00163552+4.31055e-05j 0.00463653+0.00222931j -0.0010255+0.00131441j -0.000779165-0.00118616j 0.000144755-0.00573306j 0.00732731-0.00198291j 0.00802188-0.00599262j -0.00530551-0.0052099j -0.000529097-0.007327j -0.00379426-0.00405796j -0.00728976-0.000613699j 0.00251848-0.00162044j -0.00842815-0.00549587j 0.00242632+0.00324062j 0.00371952-0.00424078j -0.000737994-0.000238735j 0.000163701-0.000319117j 0.00445069+0.00654375j 0.00112623-0.00312883j 0.00755357+0.000389862j 0.00203422+0.00426727j -0.000142583+0.00266111j 0.00255675-0.00693748j 0.0125567+0.00584853j 0.0124667-0.018858j -0.0181216-0.00935756j 0.0130757-0.0122207j 0.00434662+0.00785256j -0.00151714-0.00916541j 0.00812235+0.00302236j 0.0036356-0.00418288j -0.0127266+0.00234836j 0.00729699-0.00366516j 0.0100165-0.00275506j -0.00197769-0.00808518j 0.00241741+0.000221038j 0.00111285+0.00432888j -0.00739693-0.00196188j 0.00716753-0.00417696j -0.0109574+0.000498924j -0.00404691+0.00044441j -0.00273016-0.00262568j -0.00413815-0.00177267j -0.00991248-0.00212349j 0.00234875-0.00906691j 0.00702076+0.00919216j -0.00737295-0.000424096j 
