0.0685229+0.0429905j 0.0283231-0.0324536j 0.050668+0.0379924j 0.0622374-0.00145428j -0.0471844+0.0179518j 0.0198506+0.00702053j 0.0492717+0.000964135j -0.0737786-0.00185446j 0.000533831-0.0333323j 0.071228+0.0274772j -0.0519705-0.0327073j -0.0585838-0.0226914j -0.028253-0.0146209j -0.00845737+0.000821832j -0.0178366-0.0431265j 0.0161579+0.0146757j 0.00262869+0.005933j 0.0141634+0.0248046j -0.00623324-0.0202066j -0.0199087-0.0191367j 0.0283823+0.0211807j -0.0105228+0.0153572j -0.0386774-0.0595578j -0.000851073-0.046462j -0.0514742+0.0975049j -0.0586396-0.0124698j 0.0232373+0.0147382j 0.051052+0.0528767j -0.0531098+0.0108503j -0.0445357-0.0228991j -0.00424964-0.00147281j 0.0257377+0.0168404j 0.029705-0.00362534j 0.0288355+0.0189576j 0.0204455+0.0147887j 0.00787123+0.0108331j 0.00920594+0.0107846j 0.00195926-0.00173695j -0.00454605+0.0102608j 0.0121855+0.00591279j -0.00145533+0.00270662j -0.00167127-0.000841739j -0.00333181-0.000137357j 0.00941415+0.00563016j 0.0110906+0.0074146j -0.00113519+0.00439949j -0.00992249-0.00364127j -0.0146781-0.00390921j -0.00689309+0.00203057j 0.00626176-0.00130949j -0.00374036+0.00134767j 0.0102508-0.0199426j -0.0195554-0.019875j -0.0063806-0.014722j 0.00965552+0.019777j -0.0137756-0.0223487j 0.0336127-0.01099j 0.0197239+0.0225917j 0.0155074+0.0251661j 0.0123853+0.00841333j -0.020628-0.0179954j -0.00425344-0.00709359j 0.0209085+0.00720403j 0.0131526+0.0144317j 0.0102051+0.00460128j -0.00333189+0.00069244j -0.00219386+0.0011194j -0.00233429+0.00243172j -0.0046473+0.00571941j 0.000747962+0.00282699j -0.00161954-0.00109069j -0.00485581-0.00778569j -0.00347032+0.0023728j -0.00709138-0.00103192j -0.00422387-0.00350491j -0.000884909-0.000978829j 0.00234241+5.59189e-07j 0.00442692+0.00570405j 0.00472662+0.00742382j -0.00296495-0.000151731j -0.00386833-0.00505562j -0.000741707+0.000263363j -0.00143598+0.00292383j 0.00227671-0.00114193j -0.00555907-0.0035324j -0.00133812-0.000438331j 0.00324274+0.00400731j 0.000843444-0.00569618j -0.00460009+0.00331672j 0.0116165+0.00574676j -0.00722471-0.00582223j -0.000642081+0.0070745j 0.00341773+0.000107826j -0.000946765+0.00372079j 0.0033067+0.00327046j 0.00258823-0.00128967j 0.0084841+0.00532837j -0.00266373-0.00253665j -0.0023162-0.00206862j 0.00730886+0.00962663j 0.00195856+0.00601742j -0.000997707-0.00754027j -0.00551792-0.00088852j 0.0075107+0.000476652j -0.00105945-0.002859j -0.00302801-0.00570231j -0.00956861-0.00753567j -0.00816271+0.00371413j 0.000222171+0.000535396j 0.00561258+0.00255348j 0.00218888-0.0105738j 0.00709968+0.00408548j -0.00813003-0.00280288j 0.0095884+0.00610034j 0.00349887-0.0032777j -0.00565774-0.00415522j 0.00120177+0.00678589j -0.0103471-0.00685103j 0.00297216-0.0060557j 0.00890924-0.00849242j 0.00613749+0.000530722j -0.00130722+0.00249834j -0.013963-0.0138998j -0.0090603-0.00579571j 0.00485571-0.00636902j 0.0130781+0.00379557j -0.0123321-0.0154313j 0.00515526-0.000883586j 0.000234282-0.00150441j -0.00218654-0.00663813j -0.00227427+0.00179257j 0.00552085+0.0107974j -0.00155459-0.00128616j -0.0122021-0.00287726j -0.00111643+0.00102644j 0.00306547+0.00357907j 0.00660875-0.00751739j 0.00365205+0.0089645j 0.0046192+0.00305286j -0.00611023-0.014327j -0.000735673+0.00020535j 0.000284769+0.000787169j -0.000284707+0.00080438j 0.00120345-0.000167816j -0.00293393-0.00199841j 0.000856538+0.000298733j -0.00125209+0.00339679j 0.000507251+0.00403355j -0.00136133+0.000696946j -0.00209946-0.00094731j 0.00465032+0.0093895j 0.00092664+0.00255524j 0.00573604+0.00108587j -0.00215281-0.0068148j -0.00188042+0.000740345j 0.00489548+0.00165032j -0.00103678-0.00291405j -0.0045988+0.000616044j 0.00274682+0.00474565j -0.00313984-0.00186156j -0.00197714-0.00312013j -0.00286618-0.00130519j 0.000559104+0.000697429j -0.00203256-0.00667036j -0.00497355-0.000323692j -0.00330996-0.00484112j -0.00356345+0.00222609j -0.000413427-0.00401243j -0.00159608-0.00134571j 0.00405122-0.00115925j -0.00405439-0.00654254j -0.00366622-0.00017737j -0.00191558-0.00039158j 0.00263279+0.00563976j -0.00298815+0.00328236j -0.00489228-0.00854109j -0.00348227+7.28984e-05j 0.000157006+0.00433232j 0.000462733+0.00278125j -0.00406584-0.00151873j -0.00096211-0.00256869j -0.000348238+0.0066043j 0.00241427+0.0044367j -0.00513404+0.0031438j -0.01464-0.00335642j -0.00479474-0.00630938j -0.00683923-0.00823829j 0.00874492-0.00236969j 0.000124374+0.0022968j 0.00243233-0.0059751j 0.00533219+0.00643402j 0.00606776-0.00245249j -0.0115236-0.00394895j 0.00559098+0.00117754j 0.00454841+0.00234937j -0.0110396+0.00944683j -0.00242134-0.00707013j -0.00982838-0.00754016j -0.00939343-0.00678315j 0.00096508+0.00148593j -0.00673737-0.00071101j 0.0212244+0.023381j -0.0199276-0.00539578j -0.00755975+0.00898069j 0.0126638-0.018536j 0.0105361+0.00681507j 0.0056738-0.00703497j 0.0207908+0.011224j 0.0215305-0.00808109j 0.0339367+0.0422875j 
-0.0483631+0.0629292j 0.0380917+0.0213803j -0.0455202+0.0416114j -0.000626113+0.0649007j -0.0257034-0.0450464j -0.00901401+0.0206865j -0.000249102+0.0557865j 0.00192845-0.0763354j 0.0422957+0.00981017j -0.0299118+0.0708611j 0.0396026-0.0518742j 0.0254687-0.0554507j 0.0142084-0.0281267j -0.00536139-0.0121723j 0.0387896-0.0117728j -0.013443+0.0117232j -0.0045193+0.00224769j -0.0252138+0.00755411j 0.0162667-0.00536397j 0.0251061-0.0115892j -0.0253607+0.0222549j -0.0178898-0.0106065j 0.0781671-0.0350124j 0.0463731-0.00794614j -0.1091-0.0351097j 0.00318694-0.0518651j -0.0165631+0.0129728j -0.0671414+0.0414769j -0.0194811-0.0562442j 0.0284722-0.0373726j 0.00434426+0.00072488j -0.0208637+0.0275177j 0.00879174+0.0194704j -0.0249564+0.0267529j -0.014064+0.0193782j -0.0102839+0.0101538j -0.0120403+0.0108296j 0.00693956+0.00773856j -0.00878561-0.00380825j -0.0126321+0.0098429j -0.00372485-0.000293424j 0.00201656-0.000662897j -0.00473255-0.00368363j -0.00259595+0.0107847j -0.0040898+0.0136509j -0.0046349+0.000497641j 0.00094685-0.0134595j 0.00930697-0.0177526j -0.0030841-0.00585882j 0.00496163+0.00128393j 0.00237186-0.00458925j 0.0223059+0.00935229j 0.0154291-0.0227501j 0.0119814+0.000202035j -0.0163023+0.00990249j 0.0258987-0.00737754j 0.0128942+0.0343087j -0.0203506+0.0213441j -0.0273151+0.0118512j -0.00485064+0.00925481j 0.0172286-0.0169764j 0.00428547-0.00382922j -0.013466+0.0199992j -0.0169111+0.0161457j -0.00521681+0.00779159j 0.0017529-0.00472455j -0.00209255-0.00254932j -0.00331161-0.00360685j -0.00661891-0.00390331j -0.00459343-0.00176411j 0.00138928-0.00338448j 0.0111997-0.0024535j -0.00212205+0.00175999j -0.00291877-0.00624906j 0.00289516-0.00216677j 0.00139758-0.00265989j 0.000152744+0.00370143j -0.0058099+0.00190279j -0.00382208+0.00652566j -0.00107623-0.00266128j 0.00228241-0.00413902j 0.00345682-0.000866282j -0.0068091-0.00246491j 0.000728157-0.000184175j 0.00187171-0.00499403j 0.00295191-0.000564216j -0.00568395+0.0063721j 0.00611603+0.00290853j -0.00180182-0.0053491j -0.0040325+0.00514257j 0.00291288-0.00636349j -0.00603058-0.000813732j 0.00368934+0.00357209j -0.000876637-0.000599968j -0.00620608+0.00240168j 0.00328947+0.00255073j -0.00611376+0.00874228j 0.00365892-0.00453229j -0.00172585-0.00260519j -0.00946677+0.00354398j -0.00326338+0.00437252j 0.00601513-0.00415318j 0.00522657-0.00511254j -0.00150463+0.00856358j 0.00376034-0.000255546j 0.00420499-0.00281329j 0.00831966-0.00769724j -0.00531084-0.00589469j -0.000754606+0.0014471j -0.00315692+0.00509099j 0.0099796+0.00161601j -0.00640199+0.0080137j 0.00190014-0.00513906j -0.00657453+0.00999865j 0.00306384+0.00389427j 0.00602197-0.00592837j -0.00784262+0.00258996j 0.00384247-0.0134333j 0.00710704+0.0020082j 0.00778451+0.00680563j 0.00211838+0.0067408j -0.00236498-0.00231008j 0.015878-0.0138999j 0.00503606-0.00763694j 0.00900786+0.00440641j -0.00250373+0.0143781j 0.0159779-0.0125062j 0.00164559+0.00805856j 0.00249979+0.00205544j 0.00536396-0.00255105j -0.00364028-0.00486416j -0.0117011+0.00317538j 0.00447987-0.00234274j 0.00160605-0.013017j -0.00351934-0.000976997j -0.00241927+0.0027981j 0.00684076+0.00631476j -0.0109836+0.00328256j -0.00211163+0.00656309j 0.0141013-0.00576567j -0.00213474-0.000753776j -0.000665891+3.49274e-05j -0.00125644-0.00324598j -0.000639388+0.000595872j 0.000836825-0.000680619j -0.000227612+0.000755579j -0.000488327-0.00104017j -0.00421327-0.00167499j 0.000188151-0.0027179j 0.00243959-0.000800788j -0.00984152+0.00122523j -0.00396331+0.00248886j -0.000216622+0.00537541j 0.00253978+0.000497726j -0.00100832-0.00252094j -0.0021952+0.00358618j 0.00326066-0.00123998j -0.00191886-0.00275461j -0.00429904+0.00300856j 0.00163134-0.000126054j 0.00138693+0.00128394j 0.00120283-0.00349397j -0.00438257+0.00280662j 0.00613467-0.00737503j -0.000546672-0.000997886j 0.00617057-0.00568417j -0.00163422-0.00296375j 0.00113868-0.00141738j -0.000439701+0.00355434j 0.000846451-0.00224885j 0.00519051-0.00252496j 0.00467242-0.00446239j -0.00435423+0.000363405j -0.000325725+0.00214366j -0.00219467-0.000542229j 0.00902528-0.00106697j 0.001357-0.00221363j -0.000423848-0.0015669j -0.00225227+0.00171737j -0.00269182-0.0047611j 0.00171743+0.00400048j -0.00205663+0.0106798j 0.000145253-0.00210897j -0.000282158+0.0013666j 0.00813556-0.0066588j -0.0103911-0.00152102j -0.00555819+0.00567754j -0.01126-0.000763385j 0.00424253-0.00506726j -0.00211004+0.00839867j 0.00377309+0.00452452j 0.00299954+0.00305819j 0.00353432+0.00415814j -0.0135231+0.00798236j 0.00180301+0.00174147j -0.00398363-0.00243043j -0.00443987+0.00953606j 0.00605655-0.0149005j -0.00114161-0.0184324j 0.010011+0.00729424j 0.00549794-0.00756174j -0.00857894+0.0145043j 0.00524554+0.00211688j 0.00232536-0.00451541j 0.0147647+0.0112257j -0.0159347+0.0141383j 0.0207194+0.0126945j -0.00248544+0.0184667j 0.00854701+0.0317453j -0.0322012+0.0329092j 
-0.0540487-0.0603652j -0.017238-0.0186555j -0.0353388+0.00385105j 0.0727215-0.023654j -0.00334114+0.0268425j -0.00671595+0.0040808j 0.0389557-0.0239213j -0.0382612+0.0162692j 0.0524753-0.0813428j -0.113227-0.0386085j -0.0037985-0.0241069j 0.0567323+0.0492984j -0.0538537-0.029337j 0.0344211-0.0215157j -0.0233643-0.0231839j -0.0338293-0.0533933j 0.0483479+0.00254318j 0.03858-0.0294685j 0.00548557+0.00657915j 0.137641+0.0182949j -0.0407931-0.0249058j 0.00661892-0.00663291j 0.0630394-0.0244631j -0.0128542+0.0024309j 0.0288242+0.0386199j -0.0667909+0.087932j 0.0237188+0.00058439j -0.0101032+0.0267825j -0.00428117+0.0395368j 0.0859031+0.0430421j 0.0272395+0.000352691j 0.00696647+5.01508e-05j 0.00211416-0.000859677j 0.0004308-0.00779707j -0.0373879-0.0107742j 0.00622231-0.000689604j -0.0152079+0.010939j 0.0168357-0.0111037j 0.000623001+0.00972383j -0.0401691-0.00162842j 0.00158968+0.00273828j 0.00117008-0.000672905j 0.00799798-0.000798646j 0.000847922+0.00085771j -0.000395086+0.003938j 0.000321912+0.00099553j 0.00365221+0.00395093j 0.0239614-0.00387746j -0.0020318-0.00157145j 0.0251534-0.0163087j 0.00289659-0.00584421j -0.008874-0.00805936j 0.00823814+0.039866j 0.0416752+0.00748557j -6.77096e-05+0.000128048j -0.00353242-0.00952077j -6.70219e-05-0.0262066j 0.00701586-0.00075413j -0.0493717-0.0100479j 0.00801172+0.00709033j 0.0264517+0.0212218j -0.00728233-0.00404222j -0.00439791-0.014119j 0.00883067-0.0112194j 0.00802917-0.00705765j 0.00727578+0.00801832j 0.00641397+0.00168485j 0.00499004+0.00640905j 0.00653195+0.00488798j -0.00590153-0.000217166j 0.00519479+0.00139489j 0.0106262+0.00153296j -0.00104018-0.00325925j -0.00060112+0.0005902j 0.00487019+0.00403487j 0.00081301+0.00564233j -0.000758087-0.00118255j -0.0037153-0.000921863j -0.00417695+0.00272193j 0.00293736-0.00108852j 0.000366343+0.00221009j -0.00365995-0.00127949j 0.00141056-0.000724386j 0.00321884-0.00131087j -0.00388242+0.00683249j 0.000114542+0.000934651j 0.00596605-0.00327937j -0.002726-0.00373245j 0.00160602+0.00581164j -0.00599896-0.010811j 0.016878+0.0196437j 0.000203217+0.00132978j -0.00436653+0.00150583j 0.00498443+0.00741054j -0.00738019-0.00725318j -0.00141456-0.00222097j -0.00273784-0.0035444j 0.0127256+0.00352406j 0.00316389+0.0016077j -0.00549305-0.000319432j -0.00267092-0.00345476j 0.0111322+0.0039008j 0.00790136+0.00394539j 0.000753266-0.0102631j -0.000399815+0.00375148j 0.00385215-0.00366081j 0.00833756+0.000610471j 0.000818144+0.00187921j 0.000938207-0.000307125j -0.0161457-0.00598395j -0.0140289-0.00206606j 0.00949065+0.0025362j -0.00410992+0.00697984j -0.00922864-0.022903j -0.00440023+0.00511965j -0.0112498-0.000581542j 0.0023277+0.00226964j 0.00432275+0.0119363j 0.000807053-0.00316762j 0.00213848-0.00138863j 0.00367778-0.00169569j -0.00286713+0.00293612j 0.0165435-0.0041734j -0.00713719-0.00105806j -0.00340607-0.00591153j 0.0022363-0.0101668j 0.010326+0.0100572j 0.000580762-0.000912234j 0.011642-0.00229648j 0.0125209+0.0093364j -0.00387446+0.00478371j -0.0151176+0.000636545j -0.00569212+0.00263623j 0.000868367+0.00792744j -0.0100586+0.00811866j 0.00260608-0.0102286j -0.00775948-0.000789569j -0.0170569+0.00541832j 0.00201659-0.00431455j 0.023765+0.00544565j 0.000224707-0.00137383j 0.000356621-0.000857708j 0.000270631-0.00278325j 0.00168147+5.34325e-05j 0.000551356-0.000896193j 0.00318109-0.000738113j -0.00584924+0.000115254j 0.00332864-0.00389743j -0.00215342+0.00152059j -0.00280298-0.000279364j 0.00701808+0.00261103j -0.00476784+0.000243734j -0.00543739-0.00322129j 0.00700366+0.00271527j 0.000927932-0.000665228j 0.0102609-0.000797191j -0.00124848-0.0075739j 0.00337066-0.000947298j -0.00496022-0.00368164j -0.000169816-0.00306955j 0.0073082+0.0028168j 0.000466086+0.00328913j -0.00286253-0.00624653j 0.0135438+0.00311039j 0.000533844-0.000696984j -0.001282-0.00328158j 0.00267218+0.000178787j 0.00239927-0.00319247j -0.000774838-0.00562182j 0.00639675+0.00209685j 0.00505978+0.00362753j -0.000458594+0.00531926j -0.000220812+0.000552215j -0.00912815+0.00557083j 0.00319499+0.00120665j 0.0149523+0.00172293j 0.00234926-0.000724096j -0.0158837+0.00333458j -0.00841555+0.0021106j -0.000227113+0.00577125j 0.00341234+0.000632221j 0.000566323-0.0052607j 0.00256736-0.00396312j -0.00619918-0.00630666j 0.00949714+0.00698433j 0.00717894+0.0018518j 0.00250046-0.00353602j -0.0113377+0.00883572j -0.00694044+0.00155268j 0.00538197-0.00790446j -0.00325975-0.0141898j -0.000539586+0.000682777j 0.0228912+0.00491848j -0.000624367+0.00274792j -0.00431807-0.00425708j 0.0013696+0.00387254j 0.0105312+0.00714876j 0.0223349+0.0193411j -0.0225897+0.0138277j 0.00882387-0.00629112j 0.00101355-0.00660601j -0.0230961-0.0127973j -0.000887448+0.00734335j -0.011174+0.0129467j -0.00749563-0.00208489j -0.0011955+0.0259432j 0.000481176-0.00859503j 0.0249948-0.0132954j -0.0168057-0.0183073j -0.0418068-0.0232103j 
-0.043696+0.0557235j -0.0144401+0.0281404j -0.0061222+0.00877988j -0.0379867-0.103347j 0.0324005-0.000916004j 0.0268749+0.0415968j -0.0393142-0.052197j 0.0208247+0.0656646j -0.0495923-0.00719939j -0.023848+0.138706j -0.0327335-0.00313518j 0.0492107-0.0402977j -0.0390013+0.0812876j -0.0285112-0.0255016j -0.0281516+0.0233435j -0.0289906+0.0444677j 0.00855921-0.0348409j -0.00237265-0.0183665j 0.0246225-0.048642j 0.0495053-0.121862j -0.0371976+0.0428167j -0.0247569-0.00794778j -0.0141837-0.0410257j 0.0283891+0.00464429j 0.0339648-0.0445542j 0.0363063+0.0435575j -0.00675363-0.0258958j 0.0165692-0.0137754j 0.0513651-0.00345317j 0.0286202-0.0855904j 0.00834371-0.0308924j -0.00299391-0.00429454j 0.00198072+0.0153278j -0.00308349+0.00473428j -0.00971137+0.034859j -0.00082689-0.00329593j 0.00465967+0.0131228j -0.000281942-0.005154j 0.00813267+0.000227538j -0.00979222+0.0317328j 0.00770311+0.00366142j 0.00169816-0.00135855j -0.00477308-0.00674959j 0.00374273+0.00799404j 0.00806444-0.00985908j 0.00534042+0.00392629j -0.00232309-0.00783143j -0.00589882-0.0224544j -0.00391745+0.00242344j -0.00570156-0.015472j -0.00461772-0.00131092j -0.00382897+0.00849769j 0.0338945-0.0132758j 0.010004-0.0252109j 0.00490123+0.00846622j 0.00123579+0.0244295j -0.0189112+0.00503609j 0.00610845-0.00522497j -0.0179806+0.0399816j 0.00785965-0.0212286j 0.0149501-0.0232796j 0.00265488+0.0183757j -0.0120762+0.00178784j -0.0108556+0.00198262j 0.000900998-0.00998721j 0.0125782-0.00413026j 0.000311825-0.00511271j 0.0070952-0.00513695j -0.000571402-0.00332765j -0.00653315+0.00745737j 0.00396416-0.0105582j 0.00220931-0.0091885j 0.0033368+0.000167292j 0.00442426+0.000809288j 0.00472385-0.00833339j 0.00388826-0.0012099j 0.00599223-0.00129748j -0.00831833+0.00171051j -0.00122228+0.00422486j -0.000736547+0.00106588j 0.000368974-0.000319393j -0.000126639+0.00593926j 0.00170079+0.00300625j 0.000657935+0.00461949j 0.00199381+0.00339305j 0.000386977-0.00330256j -0.00252102-0.00305159j 0.00332321+0.00275957j 0.00277336-0.00430652j -0.00721782+0.00861417j 0.0200113-0.0166802j -0.000842609+0.000381026j 0.000329276-0.00161829j 0.000165011-0.00641237j -0.00809668+0.00564661j -0.000274561-0.00142095j -0.00580334+0.00773407j 0.00332441-0.0121464j -0.00438994+0.000168027j 0.00179174+0.00156851j 0.00485346-0.00124959j 0.00423726-0.00419635j -0.000339908+0.000982517j -0.00754867+0.00878492j 0.00256793+0.00216723j -0.00541184-0.000679365j -0.00259536-0.00323076j 0.00414238-0.000274365j 0.00365133-0.00206489j -0.00386927+0.0118463j 0.000300462+0.00730365j -0.00272754-0.00919584j 0.00748209+0.00674951j -0.0153209+0.0139742j 0.0108263-0.00370595j -0.00285066+0.00972392j 0.00386125-0.000163427j 0.00730977-0.00724986j -0.00842606+0.00113563j -0.00587961+0.00618986j -0.00593797-0.00834013j -0.00504487-0.00229532j 0.00246605-0.00992416j -0.000367322+0.0138365j -0.00919037+0.00335435j -0.00346823-0.00103435j 0.00751614-0.00349855j -0.000117304-0.00693095j 0.00488707-0.00718246j 0.00386241-0.0133772j 0.00649846+0.0028047j -0.0109353+0.00995607j -0.00144675+0.00396725j 0.00330976-7.98424e-06j -0.000174227+0.0058461j -0.00307417-5.762e-05j 0.000877795+0.00237511j -0.00321015+0.0104967j 0.000595311-0.00250149j 0.00676839-0.0113533j 0.00150252+0.00381147j -0.00197554+0.00123423j -0.00225006+0.00226033j 0.00260632-0.000104836j 0.000519096-8.44465e-05j 0.000221147+0.00031272j -0.00109488+0.00230015j 0.000434376+0.000951842j -0.000917678-0.0022513j 0.0034361-0.00193079j -0.00262011-0.000711684j -0.00177388+0.00127327j 0.00130642-0.00107524j 0.00307542+0.000236211j -0.00216284+0.00312074j -0.00278336+0.000563007j 0.000875352-0.00196904j -0.00157259-4.19358e-06j -0.0047095+0.00314609j -0.000219398-0.00347276j 0.00459692-0.0038935j -0.00217286+0.00202992j 0.0026907+0.00167697j 0.00318625-0.000534581j -0.000905654-0.000813923j 0.00148088-0.000570114j 0.0015743-0.00324177j 0.00448209+0.0014683j 0.000910711-0.000241571j 0.000418466-0.00245071j 0.00640341-0.0016562j 0.000112842-0.00138498j 0.00206922+0.000169544j -0.00651047+0.00613715j 0.0039331-0.00226816j 0.00797987-0.00463621j -0.00283094-0.000809222j -0.00850721+0.0071565j -0.00546106+0.0118599j 0.00271575-7.94373e-05j -0.00138143+0.00510074j -0.00261004-0.00022698j 0.00206145-0.0168125j 0.000353509-0.000482898j 0.00956586-0.00785038j 0.00479372+0.00487062j 0.00055519+0.00841915j -0.00610655+0.00856284j -0.00308881-0.00520602j -0.00222592-0.00334553j -0.0146845-0.00014237j -0.00808424+0.00329326j 0.0093752-0.0225294j -0.00594286+0.00564716j 0.00281824+0.00970551j 0.0103586+0.00244292j -0.0194725+0.00239205j 0.00962515-0.0268445j -0.00291511-0.00755608j -0.000785416+0.00684532j -0.0064319+0.0142309j 0.00599324+0.0241812j -0.0115034+0.0219756j 0.0180244+0.00366795j -0.0135563-0.000664279j -0.00577055-0.000611585j -0.0129367+0.00944726j -0.00222444+0.00945204j -0.0155003+0.000885628j -0.0367954+0.0429776j 
0.0306055-0.00607823j -0.0115697-0.00273628j -0.0422771+0.0293481j -0.102585+0.0160835j 0.0132008-0.00720951j 0.0444159-0.0672983j -0.0314508-0.0123656j 0.0966476-0.0265549j 0.0806538-0.0920914j 0.0706815+0.0107354j 0.0231502+0.00147069j 0.00183066+0.0165458j 0.0649249+0.0266692j 0.0210213-0.0481512j 0.0226601-0.0305984j 0.0755806-0.0272342j -0.0259196-0.0225458j 0.0482483-0.0279047j -0.0350307-0.0331587j -0.030103-0.0374204j 0.0296807+0.0217859j 0.00357644+0.0123451j 0.0535013-0.00911866j -0.0181457-0.0184702j 0.0300936-0.0215271j -0.0411331+0.0930894j -0.00114719+0.043021j -0.061382+0.0293447j 0.0213536+0.00941586j -0.0652662-0.000685952j -0.0298681-0.00873001j -0.014127-3.39167e-08j 0.000999295+0.000597179j 0.00883175-0.0200305j 0.0156485-0.000870445j -0.00380684-0.00929265j -0.0029669+0.00778545j 0.0143701-0.0196383j -0.00134614-0.0130686j 0.00323345-1.51222e-05j 0.0013906+0.00312675j -0.00201911-0.00105056j 0.00175137+0.00125595j 0.0056493-0.00726003j -0.00164084-0.00477918j -0.00195925-0.00300487j -0.00379133+0.00462814j 0.00284779-0.0032211j 0.00620213-0.00665167j 0.00454159-0.00929142j 0.00666001+0.00677341j -0.00835147-0.00133088j -0.0308839+0.0177828j -0.00610532-0.0184915j 0.00410996+0.00406866j 0.0340684-0.00415033j -0.00890881-0.00458227j 0.00221337-0.0128679j 0.00441977+0.0263395j -0.00611525-0.0179367j -0.0169456-0.00891487j 0.0136145-0.0170142j -0.00411642-0.000478859j -0.00122972-0.000166628j -0.000471801-0.00519967j -0.0130627+0.00235006j -0.000515571+0.00492108j -0.0179348+0.00261799j 0.000247674+0.00278858j 0.00142993+0.00542802j 0.00298541+0.00086606j 0.00945363-0.00215702j -0.00254621-0.000494264j 6.11289e-05+0.00186816j -0.00724057-0.0027047j -0.00947574-0.00100011j -0.000706689-0.00243703j -0.000783575+0.00113652j 5.67168e-05-0.00246002j -0.00302192+0.0024038j 0.000886513+0.00365226j 0.00284355-0.000139708j -0.00200254-0.000488058j -0.00206035-0.00248074j -0.0041992+0.00380123j 0.00454363-0.000671841j 0.00495942+0.000527752j -0.00235893-0.00423247j 0.0019246+0.000428082j 0.00170021-0.000734212j -0.0176598+0.00525928j 0.00395832-0.00358448j -0.000273076-0.000131623j -0.00251973-0.0031079j 0.00514224+1.62812e-05j -0.0083039+0.000655242j 0.00556605-0.00384846j -0.00454415-0.00318986j -0.00319248+0.0040559j -0.00109934+0.00712763j -0.000799059-0.00110102j -0.00966145-0.00441311j -0.00135975-0.00428794j 0.00208034-0.00430836j 0.00231727-0.00835726j 0.00906142-0.000629215j 0.00846807-0.00564304j -0.00183492-0.00095028j -0.000326039-0.00053874j -0.000161326+0.00281653j -0.00783016-0.00324777j -0.00971709-0.00583552j -0.00833244+0.00415374j 0.0206346-0.00202152j -0.00131686-0.00686021j 0.00416919+0.00771566j -0.00789615-0.0053017j -0.00817563-0.000268019j 0.00302951+0.00662789j -0.0028379+0.00110956j -0.00393711+0.00216308j -0.00135684+0.00451891j 0.00933491-0.00461312j 0.0106232+0.00902831j -6.10642e-05-0.00198309j -0.00611468+0.00109676j 0.00289291-0.00400569j -0.00495507+0.00509141j 0.00359645-0.00510966j -0.0095975-0.00334342j 0.0044733-0.000936975j -0.00073526+0.0041258j -0.00288919+0.00939944j -0.0031384+0.00358812j -0.00586382+0.00399335j 0.00590156-0.000811618j 0.000259861+0.00318722j -0.00777446+0.00787952j -0.000564694-0.00327534j 0.00502772-0.0126579j -6.33561e-06+0.000127803j 0.00445449+4.15175e-06j -0.00565387-0.000370403j -0.00340898-0.00195861j 0.00299496+0.000760067j 0.00353678-0.00167009j 0.00461101+0.00545898j -0.00194497-0.00172188j -0.00127789+0.00322542j 0.00346119+0.00180687j 0.00453866-0.00619236j -0.0063896+0.002341j -0.000533839+0.0018778j -0.00642515-0.00128014j -0.00246647+0.000688457j 0.00862639-0.00605204j 0.00274447-0.000221114j 0.00092339+0.00120374j 8.50606e-06+0.00139189j -0.00610035+0.00158406j 0.000289663-0.00196744j -0.000285735-0.000783349j -0.00172882+0.0034495j -0.0018895-0.00581523j -0.00347209+0.00258218j 0.00345057+0.000434482j 0.00211001-0.000314899j -0.000182916+0.000951264j 0.00747805-0.00145793j 0.000792189-0.0054825j -0.0020839-0.00122674j 0.00451677-0.00589238j 0.00117219+0.002497j -0.00328107-0.000372588j 0.00244224+0.00397653j 0.0067432-0.00189084j 0.000254422+0.00470394j 0.00113658+0.00317595j -0.000170732+0.00170227j -0.00114087+0.00153635j 0.00112623-0.00305962j 0.00226028+0.00310583j -0.00739666-0.00486973j 0.00549517-0.0006979j -0.0030442+0.00170123j 0.00107852+0.0062631j 0.00558005+0.00326943j -0.0158018+0.00801785j -0.00453335-0.0019405j -0.0034653-0.00223322j 0.00634105-0.00970003j -0.00157746-0.00118285j -0.0130968-0.00623407j -0.00119397-0.0028231j 0.000685979-0.0110676j -0.00330604-0.00180582j 0.00392877+0.00100439j -0.0145634+0.00114138j -0.00344783+0.0135993j -0.00364494-0.00359975j -0.0116411-0.00151611j -0.0112515+0.0137548j 0.00722423+0.00628838j -0.0152163+0.0151059j -0.0074358+0.0131719j -0.0208274-0.00471888j -0.00295132-0.00439232j 0.0135093-0.0142127j -0.00316712-0.00544562j 0.0111892+0.00630672j 
