0.129986-5.55112e-17j 0.153676+0.014749j -0.0201073-0.0630189j -0.0569716-0.048469j 0.0827136+0.0457856j 0.0467028+0.0562109j 0.0191739-0.0572131j 0.00408366-0.00910836j -0.0662123-0.0253745j 0.00939258+0.0304655j -0.0341289-0.03848j -0.0021768+0.029009j 0.000340189+0.00790029j 0.00417904-0.0290361j -0.0273622-0.00865619j -0.0051862-0.0245914j -0.0211023-0.00552763j -0.0383013+0.00953216j -0.0177553+0.0269577j 0.0103704+0.0289841j 0.0186758+0.00736488j 0.00496943+0.00168506j 0.027956+0.00338892j 0.0263838+0.0116765j -0.015328+0.0168721j 0.00934777-0.0658639j 0.00998187-0.0106166j 0.0156471-0.0130992j 0.0228827-0.0223262j -0.00862572+0.00266069j -0.00143323-0.0122354j 0.000472409-0.00143446j 0.0132768-0.00668189j -0.00308644-0.00965457j 0.00144964-0.00677763j 0.0105476+0.00876562j 0.0108535+0.00661319j 0.0022671-0.00819987j 0.0207431-0.0143751j -0.00605315+0.0272627j -0.00640657-0.00988286j 0.0134253-0.00202158j -0.00352923-0.01183j -0.0169843+0.00713083j 0.0181408+0.0435353j -0.0367069+0.0195569j 0.00286469-0.0069741j -0.012514-0.00396515j -0.0131312+0.00561953j 0.00316214-0.00972816j -0.00951909+0.00183003j -0.00544354-0.0203438j 0.00391405-0.00527022j -0.0113347-0.00423109j -0.00783838+0.00253666j -0.000694981-0.00110535j -0.00107493-0.000984343j -0.000689955+0.0108879j -0.00514589-0.000264697j -0.0137066+0.00323364j 0.000904662-0.00605482j -0.00966096-0.00455727j 0.00193208+0.00546676j 0.00540629-0.0102181j 0.00136466+0.00741674j -0.00380762+0.0149483j 0.00289493+0.00422965j 0.0132552+0.00108073j -0.00516601+0.007872j -0.00230684+0.00620942j -0.00418456+0.00279364j -0.00404316+0.00416596j 0.0142185-0.0153011j 0.00290885+0.0222576j 0.00994673-0.00649264j 0.00326228-0.00211841j -0.0040654+0.00490137j -0.00382904-0.00282632j 0.00498389-0.0145949j -0.0103146+0.00131898j -0.0119405+0.0141272j 0.00229752-0.00352388j 0.00540177-0.00179708j 0.0139428+0.00344204j 0.00836615+0.00032719j 0.0105654-0.00372038j 0.00551952-0.00742434j 0.0101531-0.00403621j -0.00317269+0.00173141j -0.00270351-0.00514123j 0.00886063-0.00445992j -0.0071773+0.011465j 0.00341868-0.00456232j 0.00292909-0.00228708j -0.0147026+0.0044595j -0.00376237+0.000657725j 0.000890833+0.0108656j 0.0050495-0.00540237j -0.00670804-0.000511153j -0.0117416+0.0116353j -0.000238677-0.0053114j -0.0037562+0.00179448j -0.00335293+0.00237815j -0.00644915-0.00724653j 0.0097026-0.00715268j 0.00382116+0.00891961j -0.00546529-0.00362772j -0.00126341-0.00596601j 0.0085643-0.0129397j 0.00364592-0.0108632j -0.0116348+0.0122577j 0.00772979+0.00822737j 0.00731033-0.0167238j 0.0102947-0.0164123j -0.00328856+0.0114168j 0.00404542+0.00604214j -0.00686525-0.00666163j -1.70858e-05-0.0180113j 0.00411534-0.00805525j 0.0145601-0.00796994j 0.0194931-0.0139516j 0.0155231+0.00419942j -0.0131004-0.0092526j -0.00276761+0.0064008j 0.00162787-0.00748408j -0.0049139+0.00495993j 0.00651312-0.00857275j 0.00807655-0.00443094j -0.000694096+0.00029241j 0.00416656+0.00661854j -0.00240482-0.00227906j 0.00931349+0.00647454j -0.0126354+0.00136845j 0.00489668-0.00675478j 0.00945229-0.0209153j 0.00996559-0.00808387j 0.00803192-6.49527e-06j 0.0129802-0.00204087j -8.39236e-05-0.00912898j 0.0135654-0.0195647j 0.0119017-0.000116267j -0.00863784+0.00573287j 0.0119669+0.0114631j -0.00583118-0.0293684j -0.0032613-0.0216615j -0.0134872+0.022834j 0.011243+0.0215397j 0.0036093+0.00617186j -0.00657058-0.0143252j 0.00763568-0.005346j 0.00636359+0.0117596j 0.0028672+0.0115419j 0.0269399-0.0246773j -0.0135791-0.0178434j -0.0124518+0.000829772j -0.00560244-0.00594465j 0.0123087+0.0306178j 0.00473442-0.0105006j -0.0119491+0.0116036j 0.011516+0.0229774j 0.0204281-0.0062657j -0.0043642+0.0200079j 0.0234605-0.00457596j 0.00952346-0.010258j 0.0119688-0.0250421j 0.0117497-0.00431453j 0.0305271-0.0426868j -0.0423594-0.0256229j 0.0378171-0.0500894j 0.00868972+0.017044j -0.0264012+0.0107148j 0.00675016+0.0216298j -0.0726332-0.00725487j 0.00120754-0.0361304j 0.0114291+0.0218346j -0.0493763-0.0103714j 0.0462638-0.110437j 0.0506083+0.117068j -0.0190255-0.000317958j 0.226601-0.130392j 0.143198+0.0818449j 0.180461+0.230187j 0.0605782+0.048294j 0.0747074-0.182382j -0.0506518-0.00304154j 0.0502533-0.0923585j 0.00935652-0.0189222j -0.0118669+0.0026697j 0.218176+0.188268j 
0.153676-0.014749j -0.110909-1.38778e-16j 0.0842714+0.0902258j 0.0293507-0.0530721j 0.0131283-0.0353071j 0.0595271+0.061112j 0.0382453+0.0518011j -0.00299206-0.022392j -0.000425863+0.0281027j -0.00740741+0.0670376j 0.0491594-0.0373308j 0.0257684+0.016617j -0.0169206+0.00887773j 0.0253534-0.0280214j 0.00880326-0.00446138j -0.0252378-0.00895535j -0.0177105-0.0158763j -0.0107582+0.02967j -0.0141937-0.0479189j 0.0277821-0.00186835j 0.00146602+0.0123084j 0.0109686-0.00497886j 0.0327506-0.0281425j -0.0084242-0.00199485j 0.0188268+0.00875153j -0.0145404+0.014212j 0.00457943+0.0336665j -0.0254266+0.0190253j -0.00255498+0.0103669j 0.00617661-0.00749061j 0.0080073-0.0127962j 0.00675252-0.00916348j -0.00965586+0.00970329j -0.0132069-0.0116744j -0.00443137-0.00241137j -0.00580254-0.000756778j -0.0158809+0.00281409j -0.00733609+0.0121469j -0.0163971+0.00488297j 0.00740364+0.00462566j -0.00404622-7.36015e-05j -0.00371953-0.00123122j -0.00501222+0.00169399j 0.00402569-0.0265881j 0.00203854-0.0226826j 0.00351776-0.0127283j -0.0162378-0.00336115j -0.00728317+0.00595319j 0.000409025+0.0117973j -0.00455868-0.000478078j 0.00804588-0.0147362j 0.0164203-0.0021365j -0.00612227+0.0105524j 0.00943453-0.00280368j 0.00649207+0.0036073j -0.00906529+0.0131251j -0.00412868-0.00368423j 0.000653045+0.00413535j 0.014673-0.000264518j -0.000886224-0.0102652j -0.00776788+0.00607281j 0.004806-0.00936792j -0.00181081-0.00300966j 0.00604297-0.0147602j -0.00610528+0.00140567j -0.00127039+0.00683774j -0.00168219-0.00563695j 0.00670512-0.00782576j -0.00585381+0.00849065j 0.00386877-0.0210296j 0.0066457+0.000183249j -0.0117323+0.0146439j 0.00631848-0.00031269j 0.00811685-0.00488536j 0.00137215+0.00714804j 0.0110871-0.0156675j 0.0125787-0.00503475j -0.0020555-0.000518173j -0.00158665+0.0172844j -0.00199411+0.0101918j 0.00207666-0.00922203j 0.00300784-0.00591989j 0.0023447+4.30758e-05j 0.00528973-0.0137946j -0.00274724+0.0070915j 0.00412542-0.00357911j 0.00186539+0.00317963j -0.00431223+0.0054286j -0.00128776+0.000172598j -0.0082646+0.00445906j -0.00195299-0.00499836j -0.00319302+0.000424559j 0.00256427-0.00679895j -0.00536921+0.0126888j -0.00594713+0.00867482j 0.00619093-0.000193549j -0.00766289+0.0025172j -0.00173534+0.0161488j -0.000337634-0.00185417j -0.00135336-0.00245962j -0.00575281+0.00322238j -0.0041776+0.00250962j 0.00300305-0.0103482j -0.00307691-0.00422153j 0.0017558+0.0012997j 0.00504481+0.00298301j -0.00852498+0.00343514j -0.00617947+0.0090524j -0.00411034+0.00519784j -0.00418982+0.013179j 0.00383843-0.00732346j 0.00125701-0.00434628j 0.00235895-0.00196365j 0.00129026+0.000425604j 0.00910254-0.0121298j -0.00118027-0.0151005j 0.00420825-0.0147057j -0.0119268+0.00359321j 0.000820602-0.00077036j -0.0114444-0.00881875j 0.00955545-0.0138066j 0.00851341-0.00522773j -0.00251478+0.00718399j -0.00538752+0.0026425j -0.00631575+0.00767516j 0.0191961-0.0104453j -0.00407873+0.00586871j -0.00182361-0.0138893j -0.0132582-0.00137939j -0.000792956-0.0233101j 0.000606715-0.00322273j 0.00506462-0.0150059j -0.0158135+0.00818828j 0.0159388+0.000148627j -8.09243e-05-0.00484372j 0.00493884-0.00581187j -0.000987601-0.00976829j 0.00416589-0.0160088j -0.0193873+0.0133701j -0.00830308+0.00586181j -8.02571e-05+0.0105412j 8.88078e-05-0.00284557j 0.00145795-0.0124556j 0.00496096+0.0340623j -0.0170172+0.0152671j 0.0112325-0.000529209j -0.000838331-0.017683j 0.00462482-0.000844273j -0.0141195-0.0131894j 0.0095683-0.0256958j 0.02168-0.0181169j 0.00362399+0.010274j -0.00424263-0.0166903j -0.0140127-0.00803012j -0.00724241+0.00941617j 0.0255205-0.0282839j -0.00784102-0.0302792j -0.0129336-0.00409955j -0.00719891+0.0326545j 0.0420113+0.00197883j 0.00372573+0.0180149j 0.00117553+0.00551164j 0.00242174+0.0012636j -0.0145836+0.0162866j -0.0445576-0.0129745j -0.0228276-0.00561606j 0.0109731-0.017527j 0.0495734+0.009947j -0.00153354-0.00897063j 0.0154526-0.0551374j -0.0278719-0.022158j 0.0170916-0.0520507j 0.00247072+0.00659916j -0.0706759+0.0302377j 0.0138765-0.0151021j -0.0497533+0.0746914j -0.14074-0.0678035j 0.167127+0.024676j 0.104484+0.0798383j -0.0929869-0.267868j 0.0554365-0.0790117j 0.105307-0.119314j 0.103386-0.115385j -0.071428+0.0679769j -0.0782737+0.110659j -0.0295146+0.0216402j 0.0996804-0.136215j -0.231726-0.178855j 0.0118669-0.0026697j 
-0.0201073+0.0630189j 0.0842714-0.0902258j -0.0147728+1.38778e-17j -0.0135874+0.026302j -0.0836549+0.00142331j -0.00789494+0.0792404j 0.0201633+0.0309615j -0.0154602+0.0513612j 0.0599837+0.0207365j -0.0430121+0.00977219j -0.0430144-0.0402088j -0.0499495+0.0310022j -0.0158997-0.00146924j -0.00691379-0.0195462j 0.0103683+0.0288453j 0.0546902-0.04323j 0.0160856+0.0279436j -0.00109631+0.00596143j -0.0030955-0.0205001j -0.0618842-0.0693517j 0.00403713-0.00503112j 0.00643964-0.00360688j -0.0530936-0.0166504j -0.00177466-0.0220296j 0.00349528+0.0198238j 0.0471939+0.0500031j -0.000305284+0.0291264j 0.0419476+0.0340305j 0.0305868+0.0104388j 0.00288471-4.93521e-06j 0.00854799-0.0066135j 0.00241812+0.00306181j -0.00929947+0.00058674j 0.045955-0.0209206j -0.00727623+0.0150633j 0.021607-0.0176776j 0.0189069-0.0111328j 0.0136679+0.0151153j 0.00332892+0.0381311j -0.0112697-0.012408j -0.00754886+0.013675j -0.00443492+0.0158168j -0.0309518-0.00911183j -0.016011-0.00950427j -0.0270863-0.0315562j -0.00320117-0.0115022j 0.00246318+0.0026278j -0.000240109-0.0023898j -0.00146449+0.0063737j 0.00592436-0.0183984j 0.0113699-0.0196398j -0.00406986+0.00597785j -0.000862397+0.0022284j 0.00147846+0.0163614j -0.0289453+0.00946907j -0.00810875-0.00774132j 0.00317997-0.00488261j 0.00637238+0.00400324j -0.01144-0.0037106j -0.00288949-0.000531306j -0.00729673+0.012512j 0.00623301+0.00373685j -0.0149524+0.0126385j 0.0125099-0.0162882j -0.0030684-0.00726053j -0.00834625-0.0329655j -0.017824-0.0110508j -0.00700719+0.00752895j 0.0130898-0.0164582j 0.00506707+0.00800947j 0.00232935+0.00654318j 0.00739662+0.00347924j 0.0185855-0.0012507j -0.00655618-0.0280574j 0.0066926+0.00750672j -0.00644919-0.0122608j -0.00971504-0.0013801j 0.015023+0.00214252j 0.00157254+0.00293277j -0.00121923+0.0123567j -0.0206401-0.00758886j 0.00044256-0.0117673j 0.0046088+0.0021372j 0.00851425-0.00683763j -0.000724015-0.00298312j 0.00382027+4.31524e-05j 0.00740428+0.00581516j 0.00622146-0.00704064j -0.00464532+0.00933317j 0.0102571-0.00208489j 0.0161699-0.00911864j 0.00468702-0.00523195j 0.00644805+0.00766818j -0.00789902+0.0185081j 0.013705+0.000556847j 0.00158591-0.00114479j -0.0076528-0.0162035j -0.000499118+0.0068368j -0.0104287+0.00745992j -0.00689622-0.00749112j 0.00727886+0.00487331j -0.015206+0.00641621j -0.00504506-0.00176881j -0.00387562+0.0108426j 0.00783729-0.00515502j 0.00473068+0.0116239j -0.0143826+0.00226861j -0.0041441+0.0152227j 0.00705835-0.0116626j -0.00334674+0.0128931j -0.0125126-0.00344793j 0.0041587-0.012859j 0.0181366+0.00510808j 0.0139423+0.0162312j 0.00626069+0.00578743j 0.0219681+0.00987279j -0.00344657+0.0290921j 0.0179522+0.00871061j 0.0147705+0.0139974j -0.00208814-0.0178135j 0.012969+0.0136541j 0.00348478+0.00630832j -0.00395666+0.00354141j 0.00150403-0.0136503j -0.00357593+0.0230096j -0.0031675-0.0053416j 0.000524994+0.00684228j 0.00926151-0.00537342j 0.00457923+0.0137109j 0.00831787-0.00927856j 0.000582772-0.0129285j -0.00238803-0.0110329j -0.00795192+0.011234j 0.0102169+0.0345811j 0.0190659+0.0195036j 0.00138726-0.00804865j 0.00251128-0.00544526j 0.00674963-0.0413017j -0.0115642+0.0199573j 0.004341+0.0101751j 0.0003834-0.0180299j 0.0050311-0.00399706j 0.000622296-0.00574414j 0.0312851-0.0169429j -0.00249422+0.0158981j -0.0122249+0.0290943j -0.0152704+0.00226876j -0.0255453-0.0148346j -0.000410782+0.0125154j -0.0131318+0.0325222j 0.0103952+0.0641928j -0.046434-0.0012231j 0.0532759+0.00908316j 0.0111687+0.0569733j 0.0210566+0.0706109j -0.00873596+0.0184026j -0.0203423+0.000667993j 0.0137077+0.0237302j -0.00870378+0.00813007j 0.0327358+0.0151846j 0.0374666+0.015981j -0.0317795+0.0234731j 0.0115143-0.0443076j 0.0568651-0.066742j 0.0599489+0.00386997j 0.0162665-0.00573458j -0.0686768+0.0585335j -0.00890182+0.022816j -0.110279+0.0279577j -0.0657231+0.0378263j 0.0265931+0.108858j 0.152088-0.0415322j -0.0523689-0.223158j 0.0397923+0.017425j -0.0416149+0.018004j -0.0367293-0.0908217j 0.0955041-0.120164j -0.0403217-0.0021697j 0.126737-0.106456j 0.112314-0.143725j -0.100291-0.00118347j -0.109608-0.135726j -0.0288301+0.0598003j 0.0528388-0.0420313j -0.0585271+0.0416678j -0.0046792+0.0019774j -0.0136584-0.148516j 0.0996804-0.136215j -0.00935652+0.0189222j 
-0.0569716+0.048469j 0.0293507+0.0530721j -0.0135874-0.026302j 0.0843157-8.32667e-17j 0.0992339+0.0395663j 0.0569027-0.0533967j 0.0154823+0.0247325j 0.0612+0.0113204j 0.0214995-0.0461143j 0.00178265+0.0223682j 0.010251+0.0121741j 0.0581105-0.000164554j 0.0683836-0.0144474j -0.0162809-0.0327512j 0.0172568-0.00995014j -0.0729256-0.0372004j -0.00378537-0.0106547j 0.0178276+0.00591052j -0.0169708-0.0105991j -0.04223+0.00899414j -0.00556865+0.00228582j -0.0172095+0.0247079j 0.0119233+0.0109946j -0.0327997-0.0095979j -0.0346013-0.00559627j -0.00677805+0.0297384j 0.0424766-0.00528459j 0.0350861-0.0040084j -0.0107066-0.013916j 0.037084-0.00875386j 0.0101229+0.00135891j 0.00869972-0.0245835j 0.00623564-0.0143471j 0.00611629-0.0198317j 0.0133446-0.00692165j 0.0101612-0.0138444j 0.0373026-0.0344698j 0.0140277-0.00514024j 0.0038296+0.00344619j -0.0204784-0.0157382j -0.00339077-0.0195534j 0.0132454-0.0323079j 0.013864-0.0125736j 0.0120736-0.0125167j 0.00731129-0.0363928j -0.0439511+0.00528898j 0.0154973+0.00345498j -0.000113099+0.00118589j -0.0282792+0.00612572j 0.012564-0.0141681j -0.00579287+0.000825613j 0.0205977+0.0230848j -0.019656+0.00712802j -0.0163892+0.0165215j -0.00518556+0.0137168j 0.0065836-0.0134697j 0.0141122+0.0122084j -0.0175919-0.00165104j -0.00695279-0.00639478j 0.0243152-0.00245408j -0.0104876-0.00729674j 0.00937224+0.000944178j -0.00148451+0.00455687j -0.00121573+0.00608053j 0.00216098+0.00279592j -0.00326686+0.00638753j -0.00788212-0.00357355j -0.0033476-0.000949745j 0.00990333-0.00411932j -0.00864768-0.0149251j -2.72065e-05+0.00920551j -0.0113085+0.0216175j 0.0182264+0.00274351j 0.00606893-0.00160714j -0.00615542-0.00129742j 0.0249254+0.00598839j -0.000570625+0.0139481j -0.0215071+0.00680933j 0.0166077+0.001219j -0.00667393+0.00557061j -0.0149229-0.00199703j 0.0150002+0.0113731j -0.0032648-0.0148154j 0.00389092-0.013063j 0.00199802-0.00212232j 0.00307507-0.0115829j 0.00538988-0.00236927j 0.0048143+0.00223929j -0.0112432-0.0175762j -0.000312606-0.0119332j 0.0132831-0.00500201j -0.0147549-0.00121225j -0.00650007+0.00709336j -0.00961107+0.00793492j 0.00571148+0.00866339j -0.00793944-0.0087419j 0.00323314-4.55651e-05j 0.00144382-0.0114961j -0.00736073-0.00193101j -0.00791389+0.00383267j 0.0067448-0.00708205j -0.0223406+0.0246621j 0.00802025+0.00862825j -0.0116243+0.00905476j 0.0089097-0.00448998j -0.0080428-0.00347227j 0.00308222+0.018746j -0.00808017+0.0158301j 0.0241328+0.000512724j 0.00279323-0.0025509j -0.0086224+0.00265772j 0.00253983-0.013292j 0.0113033-0.0092037j -0.000386923-0.00333654j -0.0169074-0.00936315j -0.0108191-0.00829069j -0.0160829+0.00949244j -0.0141627+0.0120588j -0.00375142-0.00518624j 0.0188184+0.000451067j 0.0102283-0.0020115j -0.0088642+0.000268198j 0.014013-0.00990563j 0.00756169-0.011924j -0.0182118-0.00778377j 0.00203806+0.0203485j 0.00767668+0.0161755j -0.00326025-0.00930272j -0.00153331+0.0132052j -0.0107494-0.00952926j -2.51728e-05+0.00837163j 0.0256101-0.0125552j -0.0141979-0.0061704j -0.026099-0.0498937j -0.0132185-0.0193897j 0.00177464-0.00391074j 0.0177534-0.0156619j 0.0124699-0.00173212j -0.0244311+0.0456711j -0.00288201-0.00439006j -0.000434553+0.00960089j 0.0118242-0.00383101j -0.00853949-0.0210142j 0.00503483-0.0286781j 0.0150359-0.00260219j -0.0358615+0.0148647j 0.00408954-0.0160607j 0.00969557+0.00457074j 0.00231605-0.0142562j 0.0412127-0.0359208j -0.0154735-0.0093632j 0.00590636-0.00857839j 0.00679514+0.00177517j 0.00979046+0.0133895j -0.0264795-0.00459275j -0.0281384-0.0213498j 0.000501933-0.0238698j -0.0317621+0.0195947j 0.00989397-0.00778707j 0.00555087-0.0164589j -0.0106077+0.0156022j -0.0706008-0.0316042j 0.0219694-0.0466438j 0.096892+0.0374509j -0.00514753-0.0148631j -0.0413827+0.0288119j 0.0183462-0.105439j -0.0956006-0.0503867j 0.0259923+0.0459271j 0.110248+0.024325j -0.138308+0.108842j 0.0387305+0.198334j 0.188249-0.136345j -0.0629505+0.0963304j 7.72079e-06-0.12011j 0.0771472+0.0266313j 0.00330847+0.0108721j 0.00631023+0.0656812j 0.0741655+0.103125j -0.037478-0.00902409j -0.0224975-0.0500504j 0.0476331-0.0470686j -0.127318+0.0738936j 0.0950973+0.0449218j -0.0112617+0.0166186j -0.181148-0.173737j -0.0046792+0.0019774j -0.0295146+0.0216402j -0.0502533+0.0923585j 
0.0827136-0.0457856j 0.0131283+0.0353071j -0.0836549-0.00142331j 0.0992339-0.0395663j -0.0301077+1.80411e-16j 0.0948189-0.00272939j -0.0232581-0.0308191j 0.000952172+0.012901j 0.0446523+0.0700545j -0.0317337+0.0318654j 0.00603189+0.0264966j -0.052298+0.00350176j 0.00856313-0.0508978j 0.00935895-0.0501947j 0.037236+0.0143795j -0.0302285-0.0347246j -0.0231158+0.0304825j 0.00673212+0.0425316j 0.0609849+0.0234282j 0.0130365+0.0187666j -0.00915966-0.0190844j -0.018028+0.00536028j 0.0262634-0.0649349j 0.0138193+0.00635017j -0.0291141+0.00655262j -0.0208615-0.00103233j -0.0358076-0.00018913j 0.0168686+0.00107398j 0.0244854+0.00332463j -0.00631355+0.0158059j -0.0166748+0.0202617j 0.0144598-0.00424023j 0.0403534+0.00247021j 0.0263676+0.0205758j -0.00364005-0.0224153j 0.00351117-0.0105707j -0.00191003+0.00578063j -0.022245-0.0181588j 0.0411561-0.0341517j -0.00515755+0.03365j 0.0239747-0.00639619j 0.0205625+0.0103977j -0.00202457-0.0179228j 0.0318422-0.00664448j 0.0125026-0.00723498j 0.00267765+0.000929733j 0.0197276+0.000572275j 0.00144334+0.0120014j -0.00823852+0.0175347j 0.0097698+0.00579219j 0.0152828-0.0328058j -0.00581701+0.00691071j -0.0101414-0.0262261j 0.00130283+0.00476202j 0.0022106-0.014347j -0.0155662+0.0110298j -0.00411128-0.0110277j 0.00495383+0.0176462j -0.0053045+0.00206245j -0.00228965-0.00213596j -0.00567842+0.000482424j 0.00193756-0.00128982j 0.00790094-0.00177206j -0.0229515+0.00486864j -0.0124624+0.0122234j -0.00395784-0.00524676j -0.0106919+0.00774714j 0.00190349-0.00425585j 0.00251286+0.0237149j -0.0054697-0.00643813j 0.0060616-0.00532855j 0.00543829+0.0230148j 0.00616279+0.00156052j 0.00181862-0.00900028j 0.00397311-0.0024261j 0.0118998-0.0114791j -0.00290666-0.0109951j -0.0214632+0.0159761j -0.00104027+0.0041941j 0.000799634+0.000564846j 0.00597456-0.0020222j 0.0109796-0.0226552j -0.00829052+0.0252898j 0.0109001+0.00480566j -0.00267796+0.00966059j -0.00499789+0.0087483j 0.00558721-0.00250436j -0.0137058+0.0227616j 0.00756425-0.0106085j -0.00702238+0.00680825j -0.00813834-0.00259575j -0.000303483-0.00255751j -0.00656989+0.0153271j -0.0161276-0.00924728j -0.00639063+0.0014087j -0.00445309-0.0116329j 0.00670003-0.00578518j 0.0118754+0.00776994j 0.00107332-0.0123792j 0.00818634-0.0013896j 0.0121526-0.011514j -0.00169078+0.0160792j -0.0074811-0.0093528j -0.00353336-0.00339056j -0.000394652-0.00390192j 0.00346588+0.00508183j 0.0234201-0.00368048j 0.00625866+0.00505799j 0.00111671+0.00149436j 0.00119322+0.00450802j 0.000612989+0.00600825j 0.0121667-0.0354178j -0.0166855+0.00212634j -0.000635486-0.0238441j -0.00278996+0.00244977j 0.00584451-0.00803284j 0.00954664-0.00776539j 0.0140053-0.0450214j -0.00532543+0.016754j 0.00383467-0.0230441j 0.00713206-0.00863195j 0.000668341-0.0125445j -0.00908997-0.0162975j -0.00122122+0.0179202j -0.0128293+0.00118862j -0.00925061-0.00451707j 0.0148576-0.0055199j -0.00897594-0.00438909j -0.00102732+0.0019367j 9.73077e-05+0.0211399j -0.010441-0.0158252j -0.00155428-0.0124025j 0.019443+0.00358994j 0.00594404+0.0116414j 0.000913064+0.0024573j -0.0197057+0.00394864j -0.00931786-0.0321506j 0.015663+0.0136527j 8.87978e-05+0.0144335j -0.0108158+0.00591747j -0.0153646+0.00783524j -0.00550562-0.00953674j 0.0215021-0.00412299j -0.034607+0.0189633j 0.0383806-0.0208545j -0.0110692+0.0435296j 0.0332556-0.0167606j 0.020912-0.0401487j 0.00995522+0.010384j 0.0173174-0.0474806j 0.025626-0.0251618j 0.0152443-0.00768909j -0.0427495+0.0555485j -0.00223937+0.000962237j 0.0221577+0.0135576j 0.0184345+0.0286852j 0.0209093-0.0114335j -0.00071307-0.031616j 0.0166032+0.0137891j 0.0778664+0.0262746j -0.0137787+0.00332032j -0.0255169-0.0240887j -0.0179492+0.0176033j 0.00906978+0.0108707j -0.0964772-0.0926679j -0.0223884-0.0400542j 0.014274-0.0779555j -0.0107722+0.210049j 0.0338491-0.0296086j 0.0422849-0.133673j -0.0456163-0.00205752j 0.104946+0.0624512j -0.19396-0.0514228j 0.0454357+0.108444j -0.0949423+0.0405203j 0.0723426-0.00471761j 0.109436-0.0537696j 0.050063-0.0778291j -0.00854918-0.0558526j -0.0994621+0.0793288j -0.0850256+0.133654j 0.0566009-0.0274257j -0.0141335-0.0169929j -0.0216818+0.0162894j -0.179007-0.237695j -0.0112617+0.0166186j -0.0585271+0.0416678j -0.0782737+0.110659j 0.0506518+0.00304154j 
