-0.00453195-0j -0.000801142-0j -6.67619e-05-0j -0.00396296-0j -0.000660494-0j -0.000404468-0j -8.25617e-05-0j -4.865e-06-0j -0.00250482-0j -0.00253078-0j -0.000404214-0j -0.000408403-0j -0.000330039-0j -0.00033346-0j -4.76371e-05-0j -4.12549e-05-0j -4.81307e-05-0j -4.16824e-05-0j -4.86194e-06-0j -4.91232e-06-0j -2.21916e-07-0j -2.24216e-07-0j -0.00186581-0j -0.00230882-0j -0.00134681-0j -0.000295011-0j -0.000365057-0j -0.000233227-0j -0.00021295-0j -0.000155484-0j -3.36633e-05-0j -0.000288603-0j -0.000192402-0j -3.88711e-05-0j -0.000168352-0j -4.16563e-05-0j -1.3743e-05-0j -0.000112235-0j -3.23926e-06-0j -2.42995e-05-0j -4.81005e-05-0j -3.43575e-06-0j -1.70061e-05-0j -2.80586e-05-0j -4.00838e-06-0j -2.86313e-07-0j -9.92023e-06-0j -4.25153e-06-0j -2.33822e-06-0j -1.06702e-08-0j -3.54294e-07-0j -2.48006e-06-0j -2.06671e-07-0j -1.32037e-08-0j -7.70219e-09-0j 0.503052-0j 0.586894-0j 0.359398-0j 0.513532-0j -0.00023308-0j 0.211821-0j -0.000271927-0j -0.000180543-0j -0.00016652-0j -2.60591e-05-0j -0.000237936-0j -0.000164812-0j -9.81435e-05-0j -0.000210634-0j -2.9135e-05-0j -0.000128986-0j -3.04023e-05-0j -0.000192281-0j -1.94233e-05-0j -2.42792e-06-0j -1.86175e-05-0j -0.000184304-0j -0.000117748-0j -1.68211e-05-0j -2.6602e-05-0j -7.60217e-05-0j -0.000168246-0j -3.39908e-05-0j -3.43359e-06-0j -1.09728e-05-0j -2.26606e-05-0j -2.08151e-05-0j -1.7168e-06-0j -6.9398e-05-0j -2.83257e-06-0j -2.02326e-07-0j -1.38767e-05-0j -1.96246e-05-0j -1.73459e-06-0j -2.9742e-05-0j -2.47798e-07-0j -1.20176e-05-0j -4.00586e-06-0j -1.9828e-05-0j -1.22679e-05-0j -2.4785e-06-0j -1.59953e-08-0j -2.00293e-06-0j -1.71715e-05-0j -2.45308e-06-0j -2.36047e-07-0j -8.17863e-06-0j -1.02233e-06-0j -5.03805e-10-0j -1.22654e-06-0j -2.89098e-07-0j -3.50513e-06-0j -1.44549e-07-0j -7.0829e-06-0j -1.75256e-06-0j -1.77036e-07-0j -1.44579e-06-0j -1.86612e-08-0j -2.06542e-07-0j -1.14276e-08-0j -2.52961e-07-0j -7.22895e-07-0j -5.87772e-10-0j -8.5194e-08-0j -1.63285e-08-0j -3.59936e-10-0j -1.04341e-07-0j -6.73518e-09-0j -5.14301e-10-0j -2.12138e-10-0j 
0.000706541-0j -0.00587407-0j -0.00148933-0j 0.000617835-0j -0.00484282-0j 6.30575e-05-0j -0.00122358-0j -0.000144958-0j 0.000390508-0j 0.000394555-0j -0.00296374-0j -0.00299446-0j 5.14539e-05-0j 5.19871e-05-0j -0.000705988-0j -0.000302486-0j -0.000713304-0j -0.000305621-0j -0.000108461-0j -0.000109585-0j -8.27396e-06-0j -8.35971e-06-0j -0.0838003-0j -0.103698-0j -0.0604902-0j -0.00216305-0j -0.00267664-0j 3.63606e-05-0j -0.00156137-0j 2.42404e-05-0j -0.000498895-0j 4.49939e-05-0j 2.99959e-05-0j -0.000285007-0j 2.62464e-05-0j -0.000617351-0j 2.14257e-06-0j 1.74976e-05-0j -7.22618e-05-0j -0.000360122-0j -0.000352679-0j -5.09183e-05-0j 2.65129e-06-0j -0.000205729-0j -8.94195e-05-0j -8.53102e-06-0j 1.54659e-06-0j -6.30082e-05-0j -5.21614e-05-0j -4.7773e-07-0j -1.05566e-05-0j -3.67548e-05-0j -6.15801e-06-0j -5.91161e-07-0j -3.44844e-07-0j 0.00023308-0j 0.000271927-0j 0.00016652-0j 0.000237936-0j 0.492333-0j 9.81435e-05-0j 0.574389-0j 2.81471e-05-0j 0.35174-0j -0.0003862-0j 0.50259-0j 2.56947e-05-0j 0.207308-0j 3.28383e-05-0j -0.000213621-0j 2.01092e-05-0j -0.000450567-0j 2.99771e-05-0j -0.000142414-0j -5.41623e-05-0j -0.000275915-0j 2.87335e-05-0j 1.83571e-05-0j 2.62245e-06-0j -0.000394246-0j 1.1852e-05-0j 2.623e-05-0j -0.000249225-0j -5.08863e-05-0j -0.000162618-0j -0.00016615-0j -0.000152618-0j -1.25878e-05-0j 1.08193e-05-0j -6.31894e-05-0j -6.02855e-06-0j -0.000101746-0j 3.05952e-06-0j -3.86954e-05-0j -0.000218072-0j -5.52792e-06-0j 1.87357e-06-0j -5.93674e-05-0j -0.000145381-0j -8.995e-05-0j -5.52907e-05-0j -5.96372e-07-0j -1.46857e-05-0j 2.67708e-06-0j -3.63549e-05-0j -7.03331e-06-0j -5.99666e-05-0j -2.28063e-05-0j -2.6329e-08-0j -8.99312e-06-0j -6.44924e-06-0j -5.19464e-05-0j -4.30701e-06-0j 1.10424e-06-0j -1.285e-05-0j -3.94934e-06-0j -2.14268e-05-0j -6.95767e-07-0j -6.15415e-06-0j -4.26069e-07-0j -5.64309e-06-0j -5.30035e-06-0j -3.07171e-08-0j -2.53846e-06-0j -6.08796e-07-0j -1.88103e-08-0j -2.32765e-06-0j -2.51116e-07-0j -2.68775e-08-0j -1.10864e-08-0j 
0.000547284-0j -0.00920266-0j 8.06226e-06-0j 0.000478573-0j 7.97622e-05-0j -0.00934103-0j -0.00094838-0j 5.87504e-07-0j -0.0725226-0j -0.0732742-0j 4.88135e-05-0j 4.93193e-05-0j -0.00379114-0j -0.00383042-0j 5.75272e-06-0j -0.000952766-0j 5.81234e-06-0j -0.000962639-0j -5.58487e-05-0j -5.64275e-05-0j 2.67989e-08-0j 2.70766e-08-0j 0.000225318-0j 0.000278817-0j 0.000162643-0j -0.0085415-0j -0.0105696-0j -0.00267905-0j -0.00616558-0j 1.87765e-05-0j 4.06524e-06-0j -0.00331516-0j 2.32348e-05-0j -0.000446509-0j -0.00193384-0j 5.03047e-06-0j -0.000476914-0j 1.35536e-05-0j 3.91177e-07-0j 2.93444e-06-0j -0.000552527-0j -7.93473e-05-0j -0.00059015-0j -0.000322307-0j 4.84057e-07-0j -3.28885e-06-0j -0.000344254-0j -9.81873e-05-0j 2.82367e-07-0j 1.28855e-09-0j -4.06974e-06-0j -5.72759e-05-0j -2.37402e-06-0j 1.5945e-09-0j 9.30127e-10-0j 0.000180543-0j 0.000210634-0j 0.000128986-0j 0.000184304-0j 2.81471e-05-0j 7.60217e-05-0j 3.28383e-05-0j 0.497224-0j 2.01092e-05-0j -0.000754495-0j 2.87335e-05-0j 1.9903e-05-0j 1.1852e-05-0j 0.580095-0j -0.000334671-0j 0.355234-0j -0.000880244-0j 2.32202e-05-0j 2.34559e-06-0j 2.93199e-07-0j -0.000539037-0j 0.507583-0j 1.42194e-05-0j -0.000388477-0j -0.000770214-0j 0.209367-0j 2.03176e-05-0j -0.00039045-0j -3.94414e-05-0j -0.000317697-0j 2.73652e-06-0j -0.000239101-0j -5.95767e-05-0j 8.3806e-06-0j 3.42065e-07-0j 2.44332e-08-0j 1.67577e-06-0j -0.000453223-0j 2.09471e-07-0j -0.000341644-0j -5.7228e-06-0j -0.000277541-0j -4.6015e-05-0j 2.39446e-06-0j -0.000140921-0j 2.99307e-07-0j -1.83737e-07-0j -6.95062e-05-0j -0.00039657-0j -2.81783e-05-0j 2.85054e-08-0j 9.87663e-07-0j 1.23458e-07-0j 6.08402e-11-0j -4.25637e-05-0j -6.6766e-06-0j -4.02631e-05-0j 1.74559e-08-0j -0.000163577-0j -6.08179e-05-0j -4.08857e-06-0j -1.66077e-05-0j -2.1436e-07-0j 2.49423e-08-0j -1.31268e-07-0j -5.84203e-06-0j -2.50861e-05-0j 7.09802e-11-0j 1.02882e-08-0j -1.87565e-07-0j 4.34663e-11-0j -2.40971e-06-0j -7.73665e-08-0j 6.21077e-11-0j 2.56181e-11-0j 
-7.89937e-05-0j 0.00132745-0j -0.0157729-0j -6.90761e-05-0j 0.0010944-0j -7.05005e-06-0j -0.0063646-0j -0.00231497-0j 0.0104677-0j 0.0105762-0j 0.000669759-0j 0.0006767-0j -5.75272e-06-0j -5.81234e-06-0j -0.0036723-0j 6.8357e-05-0j -0.00371035-0j 6.90654e-05-0j -0.00114866-0j -0.00116056-0j -0.000176612-0j -0.000178442-0j -3.25219e-05-0j -4.02438e-05-0j -2.34755e-05-0j -0.117196-0j -0.145023-0j -4.06524e-06-0j -0.0845966-0j -2.71016e-06-0j -0.00259508-0j -5.03047e-06-0j -3.35365e-06-0j 6.44071e-05-0j -2.93444e-06-0j -0.00321124-0j -2.39546e-07-0j -1.95629e-06-0j -0.000765292-0j -0.00187322-0j 7.96997e-05-0j -0.000264859-0j -2.96423e-07-0j 4.64915e-05-0j -0.000947-0j -0.00013624-0j -1.72914e-07-0j -0.000327746-0j -0.000552417-0j -1.27646e-05-0j -0.000168588-0j -0.000191185-0j -9.83429e-05-0j -1.57953e-05-0j -9.21395e-06-0j -2.60591e-05-0j -3.04023e-05-0j -1.86175e-05-0j -2.6602e-05-0j 0.0003862-0j -1.09728e-05-0j 0.000450567-0j 0.000754495-0j 0.000275915-0j 0.481638-0j 0.000394246-0j -2.87275e-06-0j 0.000162618-0j 0.000880244-0j 4.8275e-05-0j 0.000539037-0j 0.561911-0j -3.35154e-06-0j 3.21833e-05-0j -0.000573608-0j 0.344099-0j 0.000770214-0j -2.05239e-06-0j -2.93199e-07-0j 0.491672-0j 0.000317697-0j -2.9326e-06-0j 5.63208e-05-0j -0.000264692-0j 0.202804-0j 3.75472e-05-0j 3.44893e-05-0j 2.84463e-06-0j -1.20964e-06-0j -0.00066921-0j -9.62754e-05-0j 2.29929e-05-0j -3.42065e-07-0j -0.000409806-0j 4.92807e-05-0j -5.85437e-05-0j -2.09471e-07-0j -0.000308808-0j 3.28538e-05-0j 2.03273e-05-0j -0.000585559-0j -1.27299e-05-0j 3.31874e-06-0j -2.99307e-07-0j -0.000189105-0j -0.000112321-0j 1.35515e-05-0j -0.000241531-0j -8.44943e-07-0j 2.0323e-06-0j -6.83009e-05-0j -0.000270207-0j -6.87825e-05-0j -1.23458e-07-0j 2.90389e-06-0j -4.18256e-05-0j -0.000111455-0j -1.48515e-05-0j -9.82812e-05-0j -9.09465e-06-0j -5.97633e-05-0j 1.1978e-06-0j -9.85767e-07-0j -4.05389e-05-0j -1.29951e-05-0j -6.03657e-07-0j -2.46511e-05-0j -5.36019e-06-0j -8.62546e-07-0j -3.55782e-07-0j 
-0.0715786-0j 8.83177e-05-0j 7.3598e-06-0j -0.0836543-0j -0.010432-0j 4.45884e-05-0j 9.10157e-06-0j 5.36315e-07-0j 0.000276131-0j 0.000278992-0j -0.00853257-0j -0.00862099-0j -0.00521271-0j -0.00526673-0j -0.000752391-0j 4.54793e-06-0j -0.000760188-0j 4.59506e-06-0j 5.35978e-07-0j 5.41533e-07-0j 2.4464e-08-0j 2.47175e-08-0j 0.000205686-0j 0.000254524-0j 0.000148472-0j 3.25219e-05-0j 4.02438e-05-0j -0.00492319-0j 2.34755e-05-0j -0.00492865-0j -0.000710601-0j -0.00609213-0j -0.00609889-0j -0.000613938-0j -0.00355374-0j -0.000879324-0j 1.51502e-06-0j -0.00355769-0j -5.11615e-05-0j -0.000512939-0j -0.00075971-0j 3.78756e-07-0j 1.87475e-06-0j -0.000443164-0j -6.33092e-05-0j 3.1563e-08-0j 1.0936e-06-0j 4.68687e-07-0j -3.69304e-05-0j 1.17628e-09-0j 3.90572e-08-0j 2.73401e-07-0j 2.27834e-08-0j 1.45558e-09-0j 8.49086e-10-0j 0.000164812-0j 0.000192281-0j 0.000117748-0j 0.000168246-0j 2.56947e-05-0j 6.9398e-05-0j 2.99771e-05-0j 1.9903e-05-0j 1.83571e-05-0j 2.87275e-06-0j 2.623e-05-0j 0.498447-0j 1.08193e-05-0j 2.32202e-05-0j -0.000615012-0j 1.42194e-05-0j 3.35154e-06-0j 0.581521-0j -0.000615694-0j -5.1251e-05-0j 2.05239e-06-0j 2.03176e-05-0j 0.356108-0j -0.000265676-0j 2.9326e-06-0j 8.3806e-06-0j 0.508831-0j -0.000717514-0j -5.42309e-05-0j 1.20964e-06-0j -0.00071831-0j -0.000439386-0j 1.89259e-07-0j 0.209882-0j -5.97928e-05-0j -3.19559e-06-0j -0.000439873-0j -0.000309956-0j -3.66155e-05-0j -0.000627824-0j 2.73172e-08-0j -0.000189808-0j -6.32694e-05-0j -0.000628521-0j -0.000258964-0j -5.23187e-05-0j 1.76332e-09-0j 2.20802e-07-0j -0.000271211-0j -3.87444e-05-0j -3.72819e-06-0j -0.000259252-0j -2.15804e-05-0j 5.55393e-11-0j 1.35213e-07-0j 3.18701e-08-0j -5.53607e-05-0j -2.28304e-06-0j -0.000111869-0j 1.93202e-07-0j 1.95163e-08-0j -2.28351e-05-0j 2.0572e-09-0j -3.26216e-06-0j 1.25977e-09-0j 2.78863e-08-0j 7.96917e-08-0j 6.47958e-11-0j -1.34557e-06-0j 1.80005e-09-0j 3.96792e-11-0j 1.15025e-08-0j 7.42484e-10-0j 5.66963e-11-0j 2.3386e-11-0j 
-8.83177e-05-0j -0.0698432-0j 0.000186167-0j 0.0147881-0j 0.000605352-0j 0.0015074-0j -0.0145484-0j 1.81198e-05-0j -4.88135e-05-0j -4.93193e-05-0j -0.0709384-0j -0.0716735-0j 0.000611792-0j 0.000618132-0j 8.82485e-05-0j -0.00723098-0j 8.9163e-05-0j -0.00730591-0j -0.00128961-0j -0.00130297-0j 1.03425e-06-0j 1.04496e-06-0j -3.63606e-05-0j -4.49939e-05-0j -2.62464e-05-0j 0.000270382-0j 0.00033458-0j -0.082784-0j 0.000195172-0j -3.03005e-06-0j -0.0119413-0j -0.10244-0j -3.74949e-06-0j -0.00338876-0j -0.0597566-0j -0.0147766-0j 7.69616e-05-0j -2.1872e-06-0j 9.03273e-06-0j -0.00861965-0j -0.00419338-0j -0.00121721-0j 9.52351e-05-0j -0.00244614-0j 1.11774e-05-0j -0.000101435-0j 5.55538e-05-0j -0.00150622-0j 6.52017e-06-0j 5.97163e-08-0j -0.000125519-0j -0.000878629-0j -7.32193e-05-0j 7.38951e-08-0j 4.31055e-08-0j -2.9135e-05-0j -3.39908e-05-0j -2.08151e-05-0j -2.9742e-05-0j 0.000213621-0j -1.22679e-05-0j 0.000249225-0j 0.000334671-0j 0.000152618-0j 4.8275e-05-0j 0.000218072-0j 0.000615012-0j 8.995e-05-0j 0.00039045-0j 0.486362-0j 0.000239101-0j 5.63208e-05-0j 0.000717514-0j 1.78018e-05-0j -0.0012964-0j 3.44893e-05-0j 0.000341644-0j 0.000439386-0j 6.26901e-05-0j 4.92807e-05-0j 0.000140921-0j 0.000627824-0j 0.567423-0j -0.000605043-0j 2.03273e-05-0j 2.07687e-05-0j 0.347474-0j -0.000452155-0j 0.000258964-0j -0.00151246-0j 7.53569e-07-0j 1.27182e-05-0j 7.31385e-05-0j -0.000926191-0j 0.496495-0j -0.000132146-0j 4.4788e-05-0j -0.000705883-0j 1.81726e-05-0j 0.204794-0j -0.00132341-0j -7.09092e-06-0j -0.000527515-0j 6.39962e-05-0j -0.000432263-0j 8.79164e-07-0j 7.49583e-06-0j -0.000545877-0j 3.29112e-09-0j -0.000323035-0j -0.00015417-0j -0.000617648-0j 5.38376e-07-0j 2.63971e-05-0j -0.000461575-0j -9.44096e-05-0j -0.000254767-0j -8.27274e-06-0j 7.69268e-07-0j -5.066e-06-0j -0.000134899-0j -0.00019039-0j 3.83964e-09-0j 3.17307e-07-0j -7.23864e-06-0j 2.35129e-09-0j -5.5643e-05-0j -2.98579e-06-0j 3.35968e-09-0j 1.3858e-09-0j 
0.0169301-0j 0.000489506-0j 0.000124111-0j -5.14863e-05-0j -0.116043-0j -5.2548e-06-0j 0.000101965-0j 1.20799e-05-0j -3.25423e-05-0j -3.28796e-05-0j 0.000246979-0j 0.000249538-0j 0.00123294-0j 0.00124571-0j -0.0169168-0j 2.52072e-05-0j -0.0170922-0j 2.54684e-05-0j 9.03841e-06-0j 9.13207e-06-0j 6.89497e-07-0j 6.96642e-07-0j -2.42404e-05-0j -2.99959e-05-0j -1.74976e-05-0j 0.000180254-0j 0.000223053-0j -3.03005e-06-0j 0.000130115-0j -0.0829275-0j 4.15746e-05-0j -3.74949e-06-0j -0.102617-0j -0.00682933-0j -2.1872e-06-0j 5.1446e-05-0j -1.78547e-07-0j -0.0598602-0j -0.00173153-0j 3.00101e-05-0j -0.00845086-0j 4.24319e-06-0j -2.20941e-07-0j -0.00492967-0j -0.00214266-0j 7.10918e-07-0j -1.28882e-07-0j 5.25068e-06-0j -0.00124989-0j 3.98108e-08-0j 8.79716e-07-0j 3.0629e-06-0j 5.13168e-07-0j 4.92634e-08-0j 2.8737e-08-0j -1.94233e-05-0j -2.26606e-05-0j -1.38767e-05-0j -1.9828e-05-0j 0.000142414-0j -8.17863e-06-0j 0.00016615-0j -2.34559e-06-0j 0.000101746-0j 3.21833e-05-0j 0.000145381-0j 0.000615694-0j 5.99666e-05-0j -2.73652e-06-0j 1.78018e-05-0j -1.67577e-06-0j 3.75472e-05-0j 0.00071831-0j 0.487205-0j 4.51353e-06-0j 2.29929e-05-0j -2.39446e-06-0j 0.000439873-0j 6.2839e-05-0j 3.28538e-05-0j -9.87663e-07-0j 0.000628521-0j 2.07687e-05-0j -0.00121934-0j 1.35515e-05-0j 0.568406-0j 1.27182e-05-0j 1.04898e-06-0j 0.000259252-0j 5.26578e-06-0j -0.000144456-0j 0.348076-0j 7.33122e-05-0j 3.22462e-06-0j 1.81726e-05-0j 4.6066e-07-0j 4.48944e-05-0j -0.00142256-0j 0.497355-0j 7.49583e-06-0j 4.60756e-06-0j 4.96977e-08-0j 1.22381e-06-0j 6.41482e-05-0j -0.000871135-0j -0.000168532-0j 0.205149-0j 1.90052e-06-0j 2.19408e-09-0j 7.49427e-07-0j 5.37437e-07-0j -0.00124474-0j -0.000103204-0j 2.64598e-05-0j 1.07083e-06-0j 3.29111e-07-0j -0.000513428-0j 5.79806e-08-0j -0.000147465-0j 3.55057e-08-0j 4.70257e-07-0j 4.41696e-07-0j 2.55976e-09-0j -6.08264e-05-0j 5.0733e-08-0j 1.56753e-09-0j 1.93971e-07-0j 2.09263e-08-0j 2.23979e-09-0j 9.23866e-10-0j 
7.3598e-06-0j -0.000186167-0j -0.0676229-0j -0.00123234-0j -0.000153483-0j 6.56849e-07-0j 0.00181733-0j -0.020358-0j 4.06779e-06-0j 4.10994e-06-0j 0.017986-0j 0.0181724-0j 5.35978e-07-0j 5.41533e-07-0j 0.00104858-0j -9.58668e-06-0j 0.00105944-0j -9.68603e-06-0j -0.00492464-0j -0.00497567-0j -0.00234625-0j -0.00237057-0j 3.03005e-06-0j 3.74949e-06-0j 2.1872e-06-0j -6.85536e-05-0j -8.48308e-05-0j -7.25254e-05-0j -4.94846e-05-0j 2.52504e-07-0j -0.141887-0j -8.97456e-05-0j 3.12458e-07-0j -9.03273e-06-0j -5.23516e-05-0j -0.175577-0j 2.23184e-08-0j 1.82267e-07-0j -0.00328103-0j -0.10242-0j -1.11774e-05-0j 7.56271e-05-0j 2.76176e-08-0j -6.52017e-06-0j -0.00406007-0j -0.0011981-0j 1.61103e-08-0j 9.35837e-05-0j -0.00236837-0j -0.000226816-0j -0.00148257-0j 5.45905e-05-0j -0.000864834-0j -0.00028067-0j -0.000163724-0j 2.42792e-06-0j 2.83257e-06-0j 1.73459e-06-0j 2.4785e-06-0j -5.41623e-05-0j 1.02233e-06-0j -6.31894e-05-0j 2.93199e-07-0j -3.86954e-05-0j 0.000573608-0j -5.52907e-05-0j -5.1251e-05-0j -2.28063e-05-0j 3.42065e-07-0j 0.0012964-0j 2.09471e-07-0j 0.00066921-0j -5.97928e-05-0j -4.51353e-06-0j 0.470901-0j 0.000409806-0j 2.99307e-07-0j -3.66155e-05-0j 2.73172e-08-0j 0.000585559-0j 1.23458e-07-0j -5.23187e-05-0j 0.00151246-0j 7.55795e-05-0j 0.000241531-0j -5.26578e-06-0j 0.000926191-0j -3.98943e-07-0j -2.15804e-05-0j 0.549384-0j -0.000846652-0j -3.22462e-06-0j 3.18701e-08-0j 0.336428-0j 0.00132341-0j -0.000250994-0j 1.95163e-08-0j 8.81761e-05-0j -4.60756e-06-0j 0.000545877-0j 0.480711-0j -0.000169113-0j -4.65434e-07-0j 2.78863e-08-0j 5.39966e-05-0j -0.000987761-0j -1.90052e-06-0j 0.198283-0j -1.88003e-05-0j -2.85019e-07-0j -0.000292826-0j 7.71541e-05-0j -0.000604878-0j 1.15025e-08-0j -4.07255e-07-0j -0.000179319-0j 3.18245e-05-0j -0.000197299-0j -0.000864291-0j -0.00012082-0j -0.000256223-0j -1.67984e-07-0j -2.19337e-05-0j -0.000356502-0j -0.000172637-0j -1.34316e-05-0j -0.000105687-0j -7.1209e-05-0j -1.9192e-05-0j -7.91629e-06-0j 
0.00730546-0j 0.00172383-0j -7.51157e-07-0j -4.45884e-05-0j 0.00106471-0j -0.082346-0j 0.000177649-0j -5.47375e-08-0j -2.81825e-05-0j -2.84745e-05-0j -4.54793e-06-0j -4.59506e-06-0j -0.101744-0j -0.102799-0j 7.67905e-05-0j -0.00839913-0j 7.75863e-05-0j -0.00848617-0j 1.04615e-05-0j 1.05699e-05-0j -2.49684e-09-0j -2.52272e-09-0j -2.09928e-05-0j -2.59772e-05-0j -1.51534e-05-0j -3.31925e-06-0j -4.10736e-06-0j 0.000501836-0j -2.39596e-06-0j 0.000503028-0j -3.78756e-07-0j 0.000620991-0j 0.000622465-0j -0.0119832-0j 0.000362245-0j -4.68687e-07-0j -0.00848272-0j 0.000363105-0j 5.22165e-06-0j -2.73401e-07-0j -0.0148284-0j -0.000699488-0j -0.0104968-0j -0.0086499-0j 6.46147e-06-0j 6.16062e-07-0j -0.00612315-0j -0.000865572-0j 3.76919e-06-0j -1.20054e-10-0j 7.62338e-07-0j -0.000504917-0j 4.44697e-07-0j -1.48559e-10-0j -8.66595e-11-0j -1.68211e-05-0j -1.96246e-05-0j -1.20176e-05-0j -1.71715e-05-0j -2.62245e-06-0j -7.0829e-06-0j -3.05952e-06-0j 0.000388477-0j -1.87357e-06-0j -2.93199e-07-0j -2.67708e-06-0j 0.000265676-0j -1.10424e-06-0j 0.000453223-0j 6.26901e-05-0j 0.000277541-0j -3.42065e-07-0j 0.000309956-0j 6.2839e-05-0j -2.73172e-08-0j -2.09471e-07-0j 0.00039657-0j 0.000189808-0j 0.490652-0j -2.99307e-07-0j 0.000163577-0j 0.000271211-0j 7.31385e-05-0j -0.00105851-0j -1.23458e-07-0j 7.33122e-05-0j 4.4788e-05-0j -0.00105967-0j 0.000111869-0j -3.18701e-08-0j 3.26148e-07-0j 4.48944e-05-0j 0.572427-0j -1.95163e-08-0j 6.39962e-05-0j -5.04495e-05-0j 0.350538-0j -0.00123492-0j 6.41482e-05-0j 2.63971e-05-0j -2.78863e-08-0j 3.44173e-08-0j -0.00123629-0j 0.500873-0j -0.000756233-0j 3.80506e-07-0j 2.64598e-05-0j -1.15025e-08-0j -5.66845e-12-0j -0.000757068-0j -5.88577e-05-0j -0.00108056-0j 2.33012e-07-0j 0.2066-0j -0.00108175-0j -3.60428e-05-0j -0.000445708-0j 4.01535e-08-0j 3.32943e-07-0j 2.45889e-08-0j -5.15005e-05-0j -0.000446199-0j -6.61319e-12-0j 1.37332e-07-0j 3.51343e-08-0j -4.04974e-12-0j -2.12429e-05-0j 1.44922e-08-0j -5.78654e-12-0j -2.38683e-12-0j 
-0.00149122-0j 0.0166372-0j 0.00207826-0j 9.10157e-06-0j 0.0206597-0j -0.000177649-0j -0.0797692-0j 0.000305024-0j 5.75272e-06-0j 5.81234e-06-0j -8.82485e-05-0j -8.9163e-05-0j 0.0103299-0j 0.010437-0j -0.0693245-0j 0.00172248-0j -0.0700429-0j 0.00174033-0j -0.0143964-0j -0.0145456-0j 2.32706e-05-0j 2.35118e-05-0j 4.28513e-06-0j 5.30258e-06-0j 3.09317e-06-0j -6.44071e-05-0j -7.96997e-05-0j -5.09506e-05-0j -4.64915e-05-0j -0.00010268-0j 0.000341931-0j -6.30482e-05-0j -0.00012706-0j -0.115653-0j -3.67781e-05-0j 0.000423118-0j -9.07001e-06-0j -7.41185e-05-0j -0.014447-0j 0.000246819-0j -0.143114-0j -0.00667398-0j -1.12236e-05-0j -0.083483-0j -0.0178772-0j -0.00170753-0j -6.54708e-06-0j -0.00825863-0j -0.0104284-0j 1.68188e-06-0j -0.00211295-0j -0.00481754-0j -0.00123256-0j 2.08122e-06-0j 1.21404e-06-0j 3.43359e-06-0j 4.00586e-06-0j 2.45308e-06-0j 3.50513e-06-0j -5.08863e-05-0j 1.44579e-06-0j -5.93674e-05-0j -3.94414e-05-0j -3.63549e-05-0j 0.000264692-0j -5.19464e-05-0j -5.42309e-05-0j -2.14268e-05-0j -4.6015e-05-0j 0.000605043-0j -2.81783e-05-0j 0.000308808-0j -6.32694e-05-0j 0.00121934-0j 7.55795e-05-0j 0.000189105-0j -4.02631e-05-0j -3.87444e-05-0j 0.00105851-0j 0.000270207-0j -1.66077e-05-0j -5.53607e-05-0j 0.000705883-0j 0.475298-0j 0.000111455-0j 0.00142256-0j 0.000432263-0j 0.000107707-0j -2.28351e-05-0j 8.81761e-05-0j -0.00181746-0j 0.000871135-0j 0.00123492-0j 5.39966e-05-0j 0.000617648-0j -0.0014752-0j 0.000756233-0j 0.554514-0j 0.00124474-0j 0.000254767-0j 7.71541e-05-0j -0.000159546-0j 0.000125658-0j 0.00108056-0j 0.339569-0j -0.00212037-0j 0.000513428-0j 3.18245e-05-0j 1.11331e-07-0j 7.69497e-05-0j -0.00172107-0j 0.4852-0j -0.00129846-0j 0.000445708-0j 0.000109951-0j -0.00105393-0j 0.200135-0j -0.000186138-0j -0.00185532-0j -0.000113986-0j -0.00150593-0j 4.53525e-05-0j 1.29886e-07-0j -0.000765281-0j -0.00016287-0j 7.95387e-08-0j -0.000621165-0j -6.71806e-05-0j 1.1365e-07-0j 4.68784e-08-0j 
