-0.0728251-0j -0.0735798-0j -0.00857713-0j -0.0106137-0j -0.0061913-0j 0.499298-0j -0.000757642-0j 0.582514-0j 0.356716-0j -0.000883916-0j 0.5097-0j -0.000541286-0j -0.000773426-0j 0.210241-0j -0.000319022-0j -0.00383099-0j 0.0644186-0j -5.64358e-05-0j -0.00432757-0j -0.00353344-0j 0.0727685-0j -0.00357006-0j -6.37511e-05-0j -0.00309176-0j 0.0594153-0j -0.00255057-0j 0.060031-0j -5.20525e-05-0j 0.0519884-0j -5.25919e-05-0j -0.000814921-0j -4.5546e-05-0j 0.0428882-0j -3.75735e-05-0j 0.013703-0j -1.20049e-05-0j -0.00302676-0j -0.00050446-0j 0.0590778-0j -0.00335001-0j 0.00599808-0j -3.7157e-06-0j -0.00264842-0j -0.000558335-0j -0.00176561-0j -0.00267586-0j 0.0653872-0j 0.00663866-0j -0.00308982-0j -0.000441403-0j -4.11253e-06-0j -0.000294269-0j -0.00109242-0j 0.0516931-0j -0.000445977-0j -0.00180239-0j 0.0344621-0j 0.0522288-0j 0.00524832-0j -0.00191173-0j -0.00051497-0j 0.00349888-0j -0.00111517-0j 0.00530271-0j -3.25124e-06-0j 0.0603086-0j -0.000182069-0j -0.000300399-0j -2.16749e-06-0j -0.000290921-0j -3.28493e-06-0j 0.0213223-0j 0.03518-0j 0.00612304-0j -0.000318621-0j 0.0373141-0j 0.00216482-0j -3.79311e-06-0j 0.00357177-0j -0.000185862-0j 0.0217665-0j 0.00378844-0j -1.34107e-06-0j -2.21265e-06-0j -4.84868e-05-0j 0.00220992-0j -2.34687e-06-0j 0.00567834-0j -1.36901e-06-0j 0.000576512-0j -3.57139e-07-0j -0.00250482-0j -0.000404214-0j -0.00273356-0j 0.0313936-0j -4.76371e-05-0j 0.00788965-0j 0.000462471-0j -0.0021174-0j -0.000441126-0j -2.21916e-07-0j -0.00213935-0j -0.00193292-0j 0.0342603-0j -5.19871e-05-0j -0.00239186-0j -0.000341694-0j 0.00861011-0j -0.00159457-0j -0.00139525-0j -0.000345235-0j 0.000504703-0j -0.000311923-0j 0.0265379-0j -0.00138094-0j -2.42181e-07-0j 0.026813-0j -4.02691e-05-0j -0.00197318-0j 0.0242257-0j -0.000385985-0j -0.000986592-0j 0.00666936-0j -0.000813897-0j -4.06864e-05-0j -3.67605e-05-0j -0.000257323-0j -0.000225158-0j 0.00673848-0j -0.000996816-0j 0.000390941-0j 0.0299778-0j -0.000222848-0j 0.00608827-0j -0.00045041-0j 0.000394992-0j -1.87592e-07-0j 0.0199852-0j -4.54888e-05-0j 0.0174871-0j 0.000356879-0j -0.000318421-0j -1.89536e-07-0j -9.9306e-05-0j 0.0173077-0j -3.03258e-05-0j -0.000159211-0j 0.00753384-0j -2.65351e-05-0j -1.71248e-07-0j -0.000131342-0j -2.62629e-05-0j 0.00502256-0j 0.0247304-0j 0.000441615-0j 0.00439474-0j -0.000160861-0j 0.0123652-0j 0.00434967-0j 0.00029441-0j 0.0102008-0j -3.75263e-05-0j -2.11908e-07-0j 0.000257609-0j -7.26845e-05-0j 0.000254966-0j 0.0124934-0j -1.87632e-05-0j 0.0062151-0j -1.54788e-05-0j -1.41272e-07-0j -1.60254e-05-0j -1.23613e-07-0j 0.00310755-0j 0.0025636-0j 0.000364314-0j -1.89576e-05-0j -1.22345e-07-0j 0.0056451-0j 0.000182157-0j 0.00313976-0j 0.000150272-0j -8.56595e-06-0j -1.74815e-07-0j 0.00124463-0j -8.74077e-08-0j 0.000184044-0j 0.00141869-0j -1.88862e-06-0j -7.21077e-08-0j 0.000312792-0j 8.31601e-05-0j -8.83135e-08-0j 1.83351e-05-0j -3.99043e-08-0j -8.79807e-09-0j 
0.0105114-0j 0.0106203-0j -0.117685-0j -0.145628-0j -0.0849494-0j 0.000757642-0j 0.483647-0j 0.000883916-0j 0.000541286-0j 0.564255-0j 0.000773426-0j 0.345534-0j 0.493723-0j 0.000319022-0j 0.20365-0j 0.000552956-0j -0.00929212-0j 0.11041-0j 0.00062463-0j 0.000510008-0j -0.0104966-0j 0.000515294-0j 0.124721-0j 0.000446257-0j -0.00857041-0j 0.000368144-0j -0.00865923-0j 0.101835-0j -0.00749911-0j 0.10289-0j 0.000117624-0j 0.0891052-0j -0.00618645-0j 0.0735081-0j -0.0019766-0j 0.0234862-0j 0.000436876-0j -0.00692159-0j 4.45884e-05-0j 0.000483533-0j 0.0402533-0j 0.0146412-0j 0.000382266-0j -0.00766079-0j 0.000254844-0j 0.000386227-0j 4.93503e-05-0j 0.0445522-0j 0.000445977-0j -0.00605639-0j 0.0162048-0j -0.00403759-0j 0.000157677-0j 3.90149e-05-0j -0.00611915-0j 0.000260153-0j 2.60099e-05-0j 3.94192e-05-0j 0.0352216-0j 0.000275934-0j -0.00706579-0j 0.0234811-0j 0.000160962-0j 0.0355866-0j 0.012811-0j 4.55173e-05-0j -0.00249813-0j -0.00412171-0j 0.00854067-0j 4.19908e-05-0j 0.0129438-0j 1.60928e-05-0j 2.65518e-05-0j 0.0410919-0j -0.00437173-0j 2.81624e-05-0j 0.0145282-0j 0.0149462-0j 0.0239703-0j -0.00255018-0j 1.64281e-05-0j 0.0254243-0j 0.00528427-0j 0.0087186-0j -0.000665277-0j 0.0148308-0j 0.00924748-0j 4.28567e-06-0j 0.00539436-0j 0.00386899-0j 0.00140725-0j 0.00036154-0j -0.00554613-0j 0.000394555-0j 4.76371e-05-0j 0.0304095-0j -0.00056605-0j 0.0095118-0j 0.000305621-0j -0.00605259-0j 0.00146248-0j 0.000308788-0j 0.000278992-0j 5.19871e-05-0j 0.0331864-0j 0.000345235-0j -0.00468831-0j -0.000617739-0j 0.000230157-0j 0.000201387-0j -0.0047369-0j 0.0103804-0j -0.00427982-0j 4.02691e-05-0j 0.000199322-0j 0.00159603-0j 4.06864e-05-0j 0.0257061-0j 0.000284805-0j 3.67605e-05-0j -0.00529601-0j 0.000142402-0j -0.000478499-0j 0.000117476-0j 0.0259725-0j 0.0234663-0j -0.00353068-0j -0.00308934-0j -0.000483458-0j 0.000143878-0j 0.00804062-0j 4.54888e-05-0j -0.00305765-0j -0.000436808-0j 6.5011e-05-0j 0.00812394-0j 0.00123628-0j 3.03258e-05-0j 0.0290381-0j 2.65351e-05-0j 0.00734004-0j -0.00436899-0j 0.00124909-0j 1.43336e-05-0j 2.62629e-05-0j 0.0193587-0j -0.00218449-0j -0.000540522-0j 0.0169389-0j 0.00112857-0j -0.00180212-0j 0.0167652-0j -0.000360348-0j 3.75263e-05-0j 0.00908284-0j -0.000315305-0j -0.00220713-0j 1.87632e-05-0j -0.000312071-0j 0.00605523-0j 1.54788e-05-0j 0.0239552-0j 0.00139653-0j 0.00529832-0j -0.000997288-0j 0.00524398-0j 1.89576e-05-0j 0.0119776-0j -0.000445908-0j 0.00988102-0j 0.00093102-0j -0.000219881-0j 0.000814642-0j -0.000222954-0j -0.000183928-0j 0.00749296-0j 0.0121017-0j 0.000806287-0j 8.56595e-06-0j 0.00374648-0j -0.000225264-0j 0.00309069-0j 0.00546814-0j 0.00115208-0j 1.88862e-06-0j 0.000576039-0j 0.00378531-0j -0.000101785-0j 0.00120561-0j 0.000475208-0j -2.24415e-05-0j 0.00171038-0j 0.000582009-0j 0.000377104-0j 0.000262979-0j 5.79815e-05-0j 
0.0600399-0j -0.0582608-0j 0.00707133-0j 0.00017319-0j -0.00990562-0j 0.00432757-0j 0.00062463-0j 9.99288e-05-0j 0.00309176-0j 1.44235e-05-0j -0.00424285-0j 0.000446257-0j -0.000612402-0j -0.00532239-0j -0.000768221-0j -0.452512-0j 0.000558335-0j 4.65279e-05-0j -0.0101173-0j -0.417366-0j 1.24832e-05-0j 0.404999-0j 1.04027e-06-0j -0.00722812-0j 0.00051497-0j 0.584653-0j -0.00049971-0j 4.29142e-05-0j 8.91846e-06-0j -4.16425e-05-0j 0.375504-0j 7.43205e-07-0j -0.000721378-0j -6.01148e-05-0j -0.000463318-0j -3.86098e-05-0j 0.00249538-0j -0.0595863-0j 0.000254684-0j 5.46645e-05-0j 5.19871e-05-0j 3.06337e-06-0j 0.00218346-0j -0.00130531-0j 0.00145564-0j -0.00211876-0j 5.57917e-06-0j 1.13884e-06-0j 5.04188e-05-0j -0.052138-0j 6.7107e-08-0j -0.0347587-0j 0.000900631-0j 0.000222848-0j 0.050593-0j -0.0028837-0j 0.000148566-0j -0.000216245-0j 4.54888e-05-0j -0.00151371-0j -0.00120393-0j 3.03258e-05-0j -0.0026854-0j -4.41408e-05-0j 2.68045e-06-0j 5.14584e-06-0j -0.0215058-0j 0.0688587-0j 1.78697e-06-0j -0.00117075-0j -2.60102e-06-0j 9.19203e-05-0j -0.000294316-0j 1.05039e-06-0j 0.0361454-0j -0.000154493-0j 1.87632e-05-0j 6.18949e-08-0j -6.00771e-05-0j 0.0641235-0j -0.000274077-0j -3.15357e-05-0j 1.10563e-06-0j -3.54008e-06-0j 0.0279559-0j -5.59457e-05-0j -1.85826e-06-0j -0.000119489-0j -3.29663e-06-0j -2.43906e-05-0j -1.43723e-06-0j 0.00206508-0j 0.00033325-0j 4.46053e-05-0j -0.0389839-0j -0.00562684-0j 3.40122e-05-0j 4.00838e-06-0j 0.00174567-0j 7.19816e-06-0j 1.82957e-07-0j -0.00169394-0j 0.00159357-0j -0.000842046-0j -0.000121539-0j 3.90297e-05-0j 0.000281706-0j 7.34659e-07-0j 2.60198e-05-0j -0.0022323-0j -0.000273359-0j 8.65804e-08-0j 0.000257162-0j -0.0329543-0j 0.0011385-0j 3.95183e-09-0j 0.0319778-0j -0.00475654-0j -0.00156238-0j -0.030083-0j 6.29839e-06-0j 1.60989e-05-0j 2.87515e-05-0j -0.0019599-0j 0.00461559-0j -0.0043421-0j 4.19892e-06-0j -0.000360236-0j -2.78996e-05-0j -0.00159483-0j 3.3884e-06-0j -0.000736791-0j 0.000183725-0j 2.62464e-05-0j -0.00144859-0j -3.288e-06-0j 1.54659e-07-0j -0.000491194-0j -0.000106347-0j 0.0421407-0j 3.09317e-06-0j -0.000252127-0j -1.50076e-07-0j -0.000479888-0j -0.0214923-0j -7.08977e-05-0j 2.59795e-06-0j 6.42826e-07-0j 0.00608249-0j 1.41183e-07-0j -0.000316278-0j -0.00310215-0j 4.28551e-07-0j 0.0294941-0j 7.57578e-08-0j -3.67664e-05-0j -0.000257365-0j -0.000303911-0j 1.87514e-05-0j 5.05052e-08-0j 0.0369985-0j 0.0042571-0j 3.45786e-09-0j -4.33297e-06-0j -0.000233766-0j 2.20987e-06-0j 0.0301068-0j -4.38657e-05-0j -2.57326e-05-0j 0.00534027-0j 2.30524e-09-0j -7.74415e-05-0j -1.97772e-07-0j 2.65152e-07-0j -3.228e-05-0j -3.03262e-06-0j 0.00434554-0j 1.00866e-07-0j 0.0273461-0j 3.12485e-08-0j -2.62672e-05-0j -3.80423e-06-0j 0.00394707-0j -1.3842e-07-0j 0.00905917-0j 1.42629e-09-0j -3.09562e-06-0j -2.38586e-05-0j 0.00130758-0j -1.73639e-07-0j -7.90384e-06-0j -2.81177e-06-0j -1.41295e-07-0j -9.31477e-07-0j -1.28339e-07-0j -4.25159e-08-0j 
-0.0106137-0j 0.0102991-0j 0.0587899-0j 0.00143988-0j -0.0823537-0j 0.0727685-0j 0.0104966-0j 0.00168031-0j 0.0519884-0j 0.000242379-0j -0.071344-0j 0.00749911-0j -0.0102911-0j -0.0894966-0j -0.0129095-0j -0.000558335-0j -0.441542-0j 0.00117693-0j -1.24832e-05-0j -0.00051497-0j -0.00987198-0j 0.00049971-0j 2.63137e-05-0j -8.91846e-06-0j -0.407248-0j 0.000721378-0j 0.39518-0j 0.00108552-0j -0.00705288-0j -0.00105335-0j 0.000463318-0j 1.87994e-05-0j 0.570479-0j -0.00152061-0j 0.3664-0j -0.000976639-0j -0.000441126-0j 0.0034577-0j 0.00861011-0j -9.66341e-06-0j -0.0830989-0j 0.000103498-0j -0.000385985-0j 7.57453e-05-0j -0.000257323-0j 0.000374547-0j 0.000188615-0j -0.00182039-0j -8.91286e-06-0j 0.00302549-0j 2.26726e-06-0j 0.00201699-0j -0.000159211-0j 0.00753384-0j -0.00293584-0j 0.000509771-0j 0.00502256-0j -0.0073106-0j -0.0727116-0j 0.00026759-0j 6.98622e-05-0j -0.0484744-0j 0.000474715-0j 0.070557-0j 9.05608e-05-0j 0.000173966-0j 0.00124795-0j -0.00399577-0j 6.03739e-05-0j 0.000206961-0j -8.78773e-05-0j 0.00310755-0j -0.00994996-0j -0.001679-0j -0.00209746-0j -0.00522295-0j -0.029992-0j 2.09116e-06-0j 0.0960303-0j -0.00372099-0j -0.00926573-0j 0.0504083-0j 3.73544e-05-0j -0.000119604-0j -0.00162224-0j 0.0894265-0j -6.27826e-05-0j -0.00403958-0j -0.000111379-0j 0.0389872-0j -4.85579e-05-0j -0.000365057-0j 0.00277059-0j -7.88518e-06-0j 0.00457536-0j 0.000659976-0j -0.0540777-0j -0.00964449-0j -0.000308594-0j 5.98443e-05-0j 7.73472e-06-0j 0.00029945-0j -0.000281706-0j 9.8827e-05-0j 1.42554e-05-0j -6.89954e-06-0j 0.00234206-0j -0.00116807-0j -4.59969e-06-0j 0.000394619-0j -0.00227266-0j -0.00020832-0j 0.002138-0j 0.00386769-0j -0.000201261-0j 1.67069e-07-0j -0.00375308-0j 0.000557898-0j 0.000276192-0j 0.0035307-0j 5.23638e-05-0j -2.84591e-06-0j -0.0457135-0j 0.000346465-0j -0.000541366-0j 0.000509289-0j 3.49092e-05-0j -0.00299494-0j 0.0443589-0j 0.000281929-0j -0.00815278-0j 8.64736e-05-0j 0.00152746-0j -0.0417305-0j 0.000256078-0j 0.0079112-0j 6.5384e-06-0j 5.76491e-05-0j 1.24735e-05-0j -0.00494586-0j -0.00744244-0j -0.00209615-0j -6.34465e-06-0j 8.48329e-05-0j 0.00252245-0j 8.31565e-06-0j 2.1599e-05-0j -0.00102206-0j -0.00071342-0j 5.96871e-06-0j -0.00262948-0j 0.000363854-0j -0.000681375-0j -0.00346158-0j -0.00018228-0j 0.0584568-0j -0.00213969-0j 3.56686e-05-0j -0.0298137-0j -0.00012152-0j -0.00434234-0j -0.000499319-0j 1.46185e-07-0j 0.0104255-0j -0.00194349-0j -0.00531713-0j -0.00353349-0j 5.14505e-06-0j 0.0409136-0j -0.000626365-0j 9.74569e-08-0j -0.000643836-0j -8.36106e-06-0j -0.000421579-0j 0.0513236-0j 0.00729674-0j -0.000509692-0j 4.26425e-06-0j -0.00320949-0j -7.51865e-05-0j 0.0417636-0j 0.00915331-0j -0.000462955-0j -5.85187e-06-0j -0.00106323-0j 6.02984e-08-0j 0.00744832-0j 0.037934-0j -0.000153367-0j -7.3408e-06-0j 0.0125667-0j 0.00676535-0j -5.97343e-06-0j 0.00224121-0j -5.4257e-06-0j -1.79741e-06-0j 
0.000884471-0j -0.000858262-0j -0.0149058-0j -0.000365072-0j 0.0208803-0j 6.37511e-05-0j 0.124721-0j 1.47209e-06-0j 4.5546e-05-0j 0.00287997-0j -6.2503e-05-0j 0.0891052-0j -0.12228-0j -7.84062e-05-0j -0.153392-0j 4.65279e-05-0j -0.00117693-0j -0.427505-0j 1.04027e-06-0j 4.29142e-05-0j -2.63137e-05-0j -4.16425e-05-0j -0.00955814-0j 7.43205e-07-0j -0.00108552-0j -6.01148e-05-0j 0.00105335-0j -0.394301-0j -1.87994e-05-0j 0.382617-0j -3.86098e-05-0j -0.00682867-0j 0.00152061-0j 0.552343-0j 0.000976639-0j 0.354752-0j 3.67605e-05-0j -0.000876679-0j 3.75185e-06-0j 8.05284e-07-0j 0.0103804-0j -0.116283-0j 3.21654e-05-0j -1.92048e-05-0j 2.14436e-05-0j -3.12123e-05-0j 8.2189e-08-0j 0.000227395-0j 7.42738e-07-0j -0.000767094-0j -0.00254732-0j -0.000511396-0j 1.32676e-05-0j 3.28287e-06-0j 0.000744363-0j -4.24809e-05-0j 2.18858e-06-0j -3.18559e-06-0j 0.00908284-0j -2.22991e-05-0j -1.77131e-05-0j 0.00605523-0j -3.95596e-05-0j -0.0088137-0j -0.101747-0j 7.58054e-08-0j -0.00031641-0j 0.0010131-0j -0.0678315-0j -1.72468e-05-0j 0.0987322-0j 1.35411e-06-0j -4.33569e-06-0j 0.000209734-0j 0.000531799-0j -2.2759e-06-0j 0.00374648-0j -0.00234947-0j -0.0119957-0j 0.000943434-0j -4.03754e-06-0j -0.00629681-0j -0.0419686-0j 0.134378-0j 0.000411308-0j -0.0111708-0j 0.0705377-0j -1.76024e-06-0j 0.125137-0j -0.00487013-0j 0.0545559-0j 3.04214e-05-0j -0.000702465-0j 6.57099e-07-0j 4.00838e-06-0j 0.00784191-0j -7.16951e-05-0j -0.0368295-0j 2.57162e-05-0j -1.51732e-05-0j -0.0175467-0j -2.49541e-05-0j 2.34755e-05-0j 8.65804e-08-0j 0.000169384-0j 5.74961e-07-0j -0.000593815-0j -1.5486e-06-0j 3.83308e-07-0j -3.28849e-05-0j 0.000576219-0j -0.000795512-0j -0.000542077-0j 3.3884e-06-0j 1.67717e-05-0j -0.000379006-0j -3.288e-06-0j 0.006629-0j -2.3016e-05-0j 3.09317e-06-0j -1.32765e-05-0j 2.37159e-07-0j -6.0606e-05-0j -2.88721e-05-0j -0.00643257-0j 0.00605142-0j -8.85101e-06-0j 0.000759349-0j 5.88101e-05-0j -2.34941e-05-0j -0.0311331-0j 7.57578e-08-0j -0.000387278-0j -5.53255e-05-0j -2.13398e-05-0j 0.0302105-0j -0.0148328-0j 5.05052e-08-0j 0.000148211-0j -4.33297e-06-0j -0.0284205-0j 0.000531465-0j 0.0143932-0j -7.06941e-06-0j 2.20987e-06-0j 9.88074e-05-0j -5.47628e-06-0j -1.35503e-06-0j -0.00847693-0j -0.0135404-0j 0.00066669-0j 0.00432335-0j -9.03352e-07-0j -3.03262e-06-0j -0.000696073-0j 7.75008e-05-0j 0.000542505-0j 3.12485e-08-0j -3.95264e-05-0j -0.000464049-0j -3.80423e-06-0j -0.00593296-0j -0.000331631-0j 0.0398119-0j 0.00049276-0j -0.0203046-0j -3.09562e-06-0j 6.1134e-05-0j 5.42424e-05-0j -0.00744253-0j -0.000221087-0j 0.000163241-0j 0.0189676-0j -5.58921e-07-0j 6.80437e-05-0j 0.0278641-0j -0.00605621-0j -0.00967373-0j -2.81177e-06-0j -0.000287115-0j 5.53692e-05-0j 0.0349538-0j -0.00550088-0j 0.0132753-0j -9.31477e-07-0j -0.000136791-0j 0.028443-0j 5.02921e-05-0j -0.00182232-0j 0.0166531-0j 1.66607e-05-0j 0.0258349-0j 0.0135511-0j 0.00855853-0j 0.0123085-0j 0.00407755-0j 
-0.0353345-0j 0.0371245-0j 0.00432757-0j -0.00514971-0j 0.0031238-0j 0.00264842-0j 0.000382266-0j 0.00308982-0j -0.00553123-0j 0.000445977-0j -0.0025999-0j -0.000798364-0j -0.000375264-0j 0.00111517-0j 0.000160962-0j 0.00193292-0j 0.000341694-0j 2.84745e-05-0j 0.00218346-0j -0.00171441-0j 0.000385985-0j 0.00180126-0j 3.21654e-05-0j -0.00456016-0j -0.000303068-0j -0.00123753-0j 0.000318421-0j -2.52557e-05-0j -0.00080613-0j 2.65351e-05-0j 0.000411166-0j -6.71775e-05-0j -0.000218766-0j -1.82305e-05-0j 7.26845e-05-0j 6.05704e-06-0j -0.292422-0j 0.000254524-0j 0.000155863-0j -0.323652-0j 3.18155e-05-0j 1.87475e-06-0j 0.246056-0j 0.000281706-0j -0.17058-0j -0.258521-0j 0.000172509-0j 3.52133e-05-0j 0.287066-0j -0.000214167-0j 2.07496e-06-0j 0.000148472-0j 0.515561-0j -0.00013115-0j 0.000225016-0j -0.174133-0j 9.09204e-05-0j 0.000137794-0j -2.67709e-05-0j 0.539922-0j -0.000249862-0j 1.8559e-05-0j 0.103607-0j 2.81271e-05-0j -1.57749e-06-0j -0.000153008-0j -0.000448743-0j 0.000151566-0j 1.0936e-06-0j -0.0281065-0j 1.6574e-06-0j -0.000274798-0j 9.28145e-05-0j -3.12327e-05-0j -0.000469947-0j -0.000287783-0j -5.60929e-05-0j -1.8404e-06-0j 1.89457e-05-0j -9.01798e-05-0j -5.52236e-05-0j -5.87434e-05-0j -3.30531e-06-0j 1.11639e-06-0j 2.44639e-05-0j -1.12725e-05-0j -3.46149e-06-0j 1.4981e-05-0j -6.64237e-07-0j 3.05798e-06-0j 1.80193e-07-0j 0.0012638-0j -0.039052-0j 0.00137921-0j 0.00016652-0j 2.40352e-05-0j 2.08151e-05-0j 2.45308e-06-0j -0.00102736-0j -0.0426181-0j 1.11967e-07-0j 0.0010794-0j 0.000975247-0j 0.000181727-0j 2.623e-05-0j -0.00116052-0j 0.0317458-0j 2.27158e-05-0j 0.000804538-0j 0.00070397-0j -0.033354-0j 2.67708e-06-0j -0.0301356-0j -0.000135366-0j -0.00203681-0j 1.22192e-07-0j 0.000142223-0j -1.95384e-05-0j -0.000957382-0j 0.0001285-0j 0.0358607-0j -0.00243164-0j -1.69208e-05-0j 0.000410649-0j 2.05282e-05-0j 1.85474e-05-0j -0.0248606-0j -0.021753-0j 1.77779e-05-0j -0.00147024-0j -1.99413e-06-0j -0.000152912-0j 0.0629382-0j 1.60625e-05-0j -0.000218537-0j 2.09515e-06-0j -9.10192e-08-0j 0.000106007-0j -2.2071e-05-0j 9.27562e-05-0j 1.89298e-06-0j 0.0295835-0j 9.56301e-08-0j 5.01045e-05-0j -0.000268373-0j 1.53008e-05-0j 0.0751387-0j -1.9114e-05-0j 1.33882e-05-0j 8.64025e-08-0j -0.0126893-0j -3.87363e-05-0j 1.32509e-05-0j -0.000126146-0j -2.25261e-06-0j 1.15945e-05-0j 0.0454312-0j -0.000320396-0j -3.35466e-05-0j 1.56163e-06-0j 5.41078e-05-0j -1.82076e-05-0j -1.02817e-07-0j 1.36643e-06-0j 0.00675289-0j -3.9535e-06-0j -0.000193722-0j -4.62452e-05-0j -1.57683e-05-0j 7.80979e-06-0j 7.12784e-08-0j -0.00154825-0j 6.23686e-08-0j -4.00495e-05-0j 6.76348e-06-0j -1.85831e-06-0j -2.79613e-05-0j -1.80452e-07-0j -2.87948e-05-0j -4.71988e-06-0j -2.42152e-05-0j 7.97083e-07-0j -4.15617e-06-0j -8.48198e-08-0j 6.60185e-06-0j -2.15432e-07-0j -2.85379e-06-0j -3.59935e-06-0j 9.52895e-07-0j 3.63817e-08-0j 8.25231e-07-0j -4.24187e-07-0j -1.30257e-07-0j 9.72545e-08-0j -1.93614e-08-0j 4.43904e-09-0j 
-0.0371245-0j 0.0374798-0j -0.00437241-0j 0.00519641-0j -0.00278878-0j -0.00267586-0j -0.000386227-0j 0.00299826-0j -0.00191173-0j 0.000432762-0j 0.00272947-0j -0.000275934-0j 0.000393965-0j -0.00528214-0j -0.000762411-0j -0.00195295-0j -0.000345235-0j -2.87696e-05-0j 0.00211876-0j -0.00180126-0j 0.000374547-0j 0.0018185-0j 3.12123e-05-0j 0.00151371-0j -0.000318421-0j -0.00114887-0j 0.000321469-0j -2.65351e-05-0j 0.00026759-0j 2.67891e-05-0j -0.00432628-0j 2.22991e-05-0j -0.000203093-0j -1.69244e-05-0j -0.000764785-0j -6.37321e-05-0j 0.295453-0j -0.000257162-0j -0.000157479-0j -0.314062-0j -3.21452e-05-0j -1.89417e-06-0j 0.258521-0j 0.000273359-0j 0.172347-0j -0.260996-0j 0.000167397-0j 3.41699e-05-0j -0.289669-0j -0.000225016-0j 2.01348e-06-0j -0.000150011-0j 0.106635-0j -0.000137794-0j 0.00022717-0j 0.155458-0j -9.18626e-05-0j 0.000139113-0j -2.81271e-05-0j -0.186464-0j 0.000252127-0j -1.87514e-05-0j 0.51032-0j 2.83963e-05-0j -1.6574e-06-0j 0.000154396-0j -9.28145e-05-0j -0.00013531-0j -1.10493e-06-0j 0.512913-0j 1.67327e-06-0j -5.68371e-05-0j -8.28604e-05-0j 3.15159e-05-0j 0.000162298-0j 9.93869e-05-0j -1.16018e-05-0j 1.85709e-06-0j -1.69138e-05-0j -0.000444181-0j -0.000272004-0j 2.02873e-05-0j -6.83644e-07-0j -9.96656e-07-0j -0.000446438-0j -5.55227e-05-0j 1.19544e-06-0j -0.000273387-0j -3.27171e-06-0j -5.58048e-05-0j -3.28833e-06-0j -0.0012769-0j 0.0394567-0j 0.00133834-0j -0.000168246-0j -2.42842e-05-0j -2.10308e-05-0j -2.4785e-06-0j -0.0010794-0j -0.0413553-0j -1.13127e-07-0j 0.00108973-0j -0.000985353-0j 0.000176342-0j 2.54527e-05-0j 0.00117105-0j 0.033354-0j 2.20427e-05-0j 0.000780697-0j -0.000628471-0j -0.0336732-0j 2.59776e-06-0j 0.0304479-0j -0.000142223-0j -0.00070397-0j 1.18571e-07-0j 0.000143585-0j -2.05282e-05-0j 0.00100509-0j -0.000129832-0j -0.0361859-0j 0.000483032-0j -1.77779e-05-0j -0.00194508-0j 2.07247e-05-0j -1.87396e-05-0j -0.0241239-0j 0.01942-0j 1.79481e-05-0j -0.000449001-0j -2.09515e-06-0j 0.000154299-0j 0.021753-0j -1.6229e-05-0j -0.00239115-0j 2.1152e-06-0j -9.56301e-08-0j 0.000102866-0j 2.22711e-05-0j -8.28083e-05-0j -1.9126e-06-0j -0.0310578-0j 9.65454e-08-0j -0.00139878-0j -9.27562e-05-0j 1.48474e-05-0j -0.0149259-0j 1.92874e-05-0j -1.19524e-05-0j -8.72979e-08-0j 0.060104-0j -1.33882e-05-0j 1.28582e-05-0j 0.000132433-0j 2.27304e-06-0j -1.0351e-05-0j 0.0138744-0j 6.3645e-05-0j -1.15945e-05-0j 1.51536e-06-0j -0.000256287-0j 1.9115e-05-0j 1.03749e-07-0j -1.21988e-06-0j 0.0738876-0j -1.36643e-06-0j -5.91611e-05-0j 9.18637e-06-0j 1.65541e-05-0j -3.69919e-05-0j 6.91663e-08-0j 0.0432231-0j -5.56797e-08-0j 7.95563e-06-0j -3.20359e-05-0j 1.95092e-06-0j -8.53917e-06-0j -6.23686e-08-0j -0.000315062-0j 9.3758e-07-0j -7.39514e-06-0j -3.77547e-06-0j -4.54752e-05-0j 8.90468e-08-0j -0.000184306-0j 4.27945e-08-0j -8.71526e-07-0j -3.93827e-05-0j -2.66023e-05-0j -1.72326e-07-0j -2.30382e-05-0j -4.6413e-06-0j -3.97795e-08-0j -2.71508e-06-0j -2.11845e-07-0j -1.23926e-07-0j 
