0.0292176-0.00172963j 0.0133778+0.0311598j 0.0229108-0.00908775j -0.0250536-0.0194295j -0.00513434-0.0260813j -0.0154882+0.0225776j -0.0087572-0.00424121j -0.0374927-0.010207j -0.0073285+0.0167898j 0.0062565+0.0202213j -0.0192932+0.0159028j -0.00407968-0.00556122j 0.00256311+0.0219291j 0.00983602+0.00572j -0.00406989+0.00540452j -0.00458666+0.00417153j -0.0148546+0.00533969j -0.00327349-0.00395133j 0.0173075-0.0110021j 0.0069602-0.0167273j -0.00819968-0.0104682j -0.00981285+0.00681695j -0.00187908+0.0069458j 0.0091728-0.0111781j 0.00132347-0.0115249j 0.00573228-0.00261079j -0.00225886-0.0119473j 0.00396399+0.0119841j -0.00901872+0.00509804j -0.00500434-0.0179992j 0.00421959+0.0128926j -0.0132275+0.0112492j 0.0143673-0.00525416j -0.00886241-0.00507892j -0.00669863+0.00586929j -0.00361788+0.00512114j 0.00264899-0.00327715j 0.00145422+0.00583955j 0.00998501-0.0067525j 0.0104378+0.000664246j -0.00620897-0.0100634j 0.00245523-0.00699295j 0.002798+0.00478531j -0.0126593-0.00881919j -0.00739272-0.00229251j -0.0044917+0.00222677j 0.0165934+0.0148868j 0.00473142+0.00218908j 0.0039373+0.0102596j -0.00241997-0.00125381j -0.00189595-0.0100447j -0.0030595+0.00509745j -0.00698949+0.000176874j 0.00563187-0.00400424j 0.00105744+0.00557084j -0.00693017-0.00354532j 0.00105651-0.00298723j 0.00626548+0.00653559j 0.000368922+0.0069353j 0.0048693+0.00239418j -0.000692952-0.000302853j -0.00102273+0.00339386j 0.000454735+0.00335254j -0.005334+0.00158737j -0.00466735+0.00100054j -0.00233876+0.00185638j -0.00343354+0.00369911j -0.000288046-0.000799855j -0.00518178+0.0117122j 0.0149456-0.0012332j 0.00146967-0.00457992j -0.00561916-0.000169864j -0.00573245+0.00534224j -0.000634533+0.00773229j 0.00237719-0.00773219j 0.00071323+0.00140046j 0.00547304+0.00115618j -0.00358951-0.00313459j 0.00129836+0.00739778j 0.00218309+0.00457815j -0.000504502-0.00421289j 0.0104876+0.00805915j 0.00749203+0.00211976j 0.0036059-0.000471488j -0.00432685-0.00567961j -0.0111112-0.0102305j -0.00803598-0.00411217j 0.00165983+0.000551496j 0.00686419-0.0051424j 0.00366847+0.0028804j -0.000475673+0.00136938j 0.013564+0.00713507j 0.00629529-0.00667892j -0.00460443-0.0108876j -0.000393086+0.00198501j 1.52276e-05-0.0116979j -0.00149556-0.010389j 0.00178022-0.00311279j -0.00533229-0.0109742j 0.000254166+0.00362507j -0.000169845+0.0188536j -0.00710941+0.00193976j -0.00493173-0.00668787j 0.0127325-0.00803119j -0.00118643+0.0100461j -0.00556272-0.0101089j -0.0031536-0.000160985j 0.0070895+0.000243042j -0.00629462+0.0106936j 0.0112292+0.00872351j 0.00227647+0.00820434j 0.008363-0.00341067j 0.0145983+0.0343298j 0.02346-0.0136344j -0.00637608-0.00669876j 0.00297722+0.00356009j 0.00779681-0.000819578j 0.0158806-0.0121288j 0.000576107-0.000170353j 0.0197664-0.00705215j -0.0222039-0.00947324j 0.00406093-0.0108153j -0.0110067+0.00780185j -0.0189626+0.0112473j 0.00370064+0.00998861j 0.0140333+0.0160396j -0.0193017+0.00136434j -0.00840075+0.00947519j 0.0270288-0.031194j -0.0189387-0.0251984j 0.00262639-0.0221364j 0.0290209-0.0304452j 0.0246916+0.00963307j -0.0148937-0.0231531j 0.0537818+0.046106j -0.0495437+0.033528j 
0.0247869+0.03017j -0.0246535+0.0244072j 0.0140765-0.00885131j -0.0150437-0.00555885j -0.00942254-0.0127857j -0.00157848+0.00783389j -0.00904279+0.0113899j 0.0107389+0.0177205j 0.0047768+0.00536338j 0.015547-0.0041334j 0.00697524-0.00498246j -0.0106314-0.0115814j 0.00322549+0.0045668j -0.00513924-0.000553264j 0.0110364+0.00710962j -0.00701486+0.00569345j -0.0195665+0.00547073j 0.00893258+0.00163958j -0.0127663-0.0118596j -0.0146292-0.00790615j -0.00941397+0.00228704j 0.012749+0.00101889j -0.0288618-0.00306195j -0.0170142+0.0159879j -0.00501986-0.00286074j -0.000536547+0.0128748j -0.0036176+0.00928445j 0.00232664+0.00642076j 0.0102106-0.0112529j -0.00742074+0.00424954j -0.00218722+0.00801672j -0.0142108-0.00577647j 0.0140284+0.00101039j -0.00961906+0.00354154j -0.00134062-0.00577856j -0.000352345-0.00681173j 0.00659676+0.00442168j -0.000968034-0.00177453j 0.00381533-0.00357221j 0.00571686+0.00352394j -0.00316503+0.0119609j 0.000252644+0.0083626j -0.00524573-0.00281704j 0.000893105+0.00180879j 0.0105649-0.00592662j -0.00261908-0.00327893j 0.00427277+0.00441743j 0.00615867+0.00328028j -0.00218776+0.00227687j -0.00554621+0.00696258j 0.00964741-0.00744758j -0.000468612+0.00260896j -0.00395142-0.000390916j 0.00952901-0.000768578j -0.000702569-0.00478526j 0.00210095-0.0031591j -0.00344035+0.00759952j -0.00454016-0.00664086j 0.00652809-0.00606474j 0.00729969-0.00575044j 0.0122738-0.00965742j -0.00371292-0.00874411j -0.0130176+0.00060566j -0.0031559-0.00383025j 0.00916965-0.00350493j 0.00491159+2.05396e-05j 0.000987494-0.00424568j 0.00133665-0.00240025j -0.000306833-0.0111735j 0.00290134-0.000161622j -0.00254899+0.00222639j -0.000502329+0.00521065j -0.00637215+0.00519373j -0.00562462-0.00348409j 0.00695958-0.00130384j 0.001143+0.00309114j 0.00295794+0.0046552j -0.00561418+0.00497715j -0.00758975+0.00122406j -0.00618122+0.00285541j 0.00436037+0.00397401j 0.000799885-0.00412524j 0.00313426+0.00473455j -0.00353897-0.00334554j -0.000436334-0.00760066j -0.00434019-0.00372705j 0.00507863-0.00582191j 0.00139543-0.0137611j 0.00968181-0.00845916j 0.00191045+0.0135032j 0.00257937+0.00481953j -0.00574467+0.00890949j -0.00306431+0.0107811j 0.00370942+0.0072246j 0.000312431+0.0063025j 0.00227528+0.00737281j 0.00758516+0.00378837j 0.00828505+0.00517188j -0.00353867+0.00535481j -0.00234173-0.00241211j -0.00102826-0.00282539j -0.00219713+0.0130664j -0.00843843+0.0116987j 0.00397353-0.0142074j -0.0165716-0.0132921j 0.00380466-0.0154423j -0.000844676+0.0136333j 0.00576778+0.00864581j 0.00111348+0.0133234j 0.0068725-0.0200153j -0.00182288+0.00509813j -0.00106835+0.0104506j 0.000388711-0.00875661j 0.00399046+0.00062111j 0.00842349+0.00994942j -0.0143212-0.00113926j -0.00613415-0.0077192j -0.00814423-0.0210032j -0.00741611-0.0107175j 0.0136601+0.0111071j 0.00488822-0.00397508j 0.0132279+0.0112698j 0.00348049-0.0101102j 0.00106+0.0282813j 0.0169079-0.0144218j -0.00695902-0.0147925j -0.00542689+0.00721398j 0.00263297+0.0336269j -0.0420125-0.0160142j -0.027646+0.00747756j -0.0109076-0.0240028j -0.0106741-0.0189705j 0.000192966-0.0217893j -0.0471614+0.0298504j -0.0297436+0.01705j -0.0340691-0.0347121j 
-0.0328571-0.0481981j 0.0382274-0.0315764j -0.0135858+0.029018j 0.0319334+0.00529029j 0.0242523+0.0144156j -0.0013063-0.0244613j 0.00972425-0.0113217j -0.0112489-0.0234403j -0.0125322-0.0108458j -0.0175442-0.00116774j -0.010861+0.00760128j -0.00642893+0.00457955j -0.0110837-0.00707622j -0.00147526+0.000787699j -0.00872466-0.00948089j 0.0217721-0.0076631j 0.0186316-0.00475619j -0.00526816-0.00131062j 0.0108839+0.000205083j 0.00476177+0.00764851j 3.84337e-05+0.00945437j -0.0113094+0.00281422j 0.0243018-0.00619236j 0.00939364-0.0279343j -0.0136194+0.00347299j 0.0112042-0.00249917j 0.00895964-0.0131496j -0.0104178-0.00972238j -0.0080613-0.000826685j 0.00704162+0.00362903j -0.000331708-0.000906927j 0.0103666+0.00516186j -0.0139652+0.003763j -0.00404892-2.84068e-05j 0.00457515-0.00660121j 0.00654675+0.0105563j -0.00742728+0.00293621j -0.00337932+0.0106652j -0.00325595+0.000623594j 0.00460555-0.0016701j 0.00680339-0.00496206j -0.00936156-0.00351087j 0.00263577+0.0143964j -0.015375-0.00936849j -0.0032148-4.58395e-05j -0.0147102-0.00022605j 0.00121638+0.000149307j 0.000741706-0.00577999j -0.00184766+0.00496182j -0.00256022-0.00278772j -0.00560179+0.0102774j 0.00016253-0.0117369j 0.00290531-0.00100181j 0.00408718+0.00168694j -0.00500492+0.00448122j 0.00157412-0.000735717j 0.000606032-0.00500477j 0.00337618+0.00260267j -0.00362778+0.00552942j -0.00607224+0.00313227j 0.00391176+0.000272182j 0.00504497+0.0095418j 0.00438277+0.00487739j -0.00181043-0.000366558j 0.00526642+0.00611183j -0.00572317-0.00131302j 0.000512852+0.00143179j 0.00870097-0.000235394j 0.00460037+0.0038081j -0.0138851-0.000787546j -0.00497519+0.00118352j -0.00354247-0.00220627j -0.00122251-0.000943224j 0.00369883+0.00178366j 0.000152197-0.00670405j 0.000448986-0.00231139j -0.00601919+0.00368844j 0.00299311-0.00393643j -0.00908285+0.00920398j 0.00440118-4.64893e-05j 0.00535473-0.0031196j -0.00465236+0.00145939j -0.00346785-0.000514432j -0.0131027+0.00379461j -0.000521723-0.00104935j -0.00487874+0.0106027j 0.00269198-0.000319173j -0.00198369+0.00700322j 0.00472426-6.95814e-05j 0.00915184-0.0135437j 0.00499699+0.00662956j 0.00632543-0.00255145j 0.00632347-0.00567318j 0.00458359-0.00660965j 0.00926558-0.00190042j 0.005097-0.0134648j -0.00237404+0.0035793j -0.00985621-0.00994453j 0.00924204-0.0148892j 0.011139-0.00572812j -0.00712913+0.0120915j 0.0165292-0.0003405j 0.00733504+0.00574149j -0.0135341-0.00650271j 0.0122942-0.00247341j 0.00204365+0.0121408j 0.00226604-0.0114601j 0.0051808+0.0156845j -0.00038244-0.00191197j -0.00620659+0.0247614j -0.00174532+0.00376498j 0.00447053+0.00513927j 0.0218917+0.00965126j -0.00637312-0.00533687j -0.0171644-0.00695479j 0.00378431-0.00854552j 0.00292834+0.0250101j 0.0134171+0.0060351j -0.0108821+0.0135323j -0.0230312+0.0142172j 0.00970233-0.00345618j -0.00576512+0.00409853j -0.0101744-0.00987804j -0.0101834-0.0106148j 0.0087162+0.027113j 0.0116602+0.0249223j 0.00166677-0.0254219j -0.00593745-0.0200265j 0.0241868-0.0147526j -0.0131619+0.00624358j 0.032518+0.010523j -0.00493977+0.0130133j -0.0440065+0.00560685j 0.00273588+0.0561141j 0.0164096-0.0249708j 0.0255591-0.00928276j 
-0.0298532+0.00512224j -0.00831724-0.037353j -0.0296947+0.000903054j 0.0106553+0.0257754j -0.0154937+0.0246157j 0.0151639-0.00731429j 0.0122818+0.0190257j 0.0274992+0.001059j 0.0146996-0.0169348j -0.0060619-0.00904503j 0.00992691-0.0191464j 0.0118082+0.00631381j 0.00387897-0.0316815j -0.00384497-0.00728743j 0.00289673-0.00246266j -0.0101381+0.00241001j 0.0246965-0.00714367j 0.00200591+0.00831396j -0.010466+0.023829j -0.00762466+0.018164j 0.0108952+0.00255511j 0.00689732-0.0126278j 0.00990408-0.00333751j -0.000771419+0.00710746j 0.0109658+0.000383317j -0.0121033-0.00592605j 0.0121854+0.0176576j 0.0123331-0.0137402j 0.00783595+0.00224476j -0.00492317+0.0101491j 0.00378365-0.0224847j 0.0173699-0.0167392j -0.0251237-4.816e-05j 0.00790847+0.00470128j 0.0125519+0.00266252j 0.00461738-0.00882032j -0.00278177-0.00373605j 0.00915005-0.0084118j -0.00530742+0.00515165j -0.0130802+0.00316568j 0.000813737+0.00595201j -0.000582037+0.00253665j -0.00710615-0.00834761j 0.00683714+0.00905946j 0.00727209+0.00248478j 0.00992484+0.00431677j -0.00864025-0.00960994j -0.014791-0.0051356j 0.00182079-0.0129403j 0.00703296-0.001929j 0.011942+0.0146446j 0.00234343+0.00164424j -0.00424352+0.00498087j -0.00209694-0.00153045j 3.93868e-05-0.00448987j 0.00542017+0.00143643j 0.00475872-0.00257061j -0.00466415-0.00153004j -0.00961935-0.012357j -0.00243292-0.00163701j 0.00345627+0.00659495j 0.0103787+0.00216445j -0.000772955-0.00240361j 0.00917995-0.000398084j -0.00631109-0.00100041j 0.00406194-0.000768525j -0.00329185+0.00307043j -0.00368838+0.00392506j -0.00439952-0.00593761j 0.00235988+0.000677852j 0.00131538-0.00197708j -0.00834015+0.00177056j 0.00524707-0.0056071j -0.00408567-0.00222706j -0.00845305+0.0109267j -0.000203548-0.00288832j -0.00549761-0.00739316j 0.0153287+0.00470103j 0.00257309-0.00773984j -0.00775175-0.00512227j -0.00270083-0.00192099j 0.00398694-0.00491461j -0.000737045-0.00207975j 0.00195992-0.000136558j 0.00901566+0.00657743j 0.00284377+0.0109474j 0.00957722+0.00390321j 0.0025764+0.00498446j -0.013007+0.0135757j -0.0054596-0.00565374j -0.00380107-0.0128463j -0.00401182-0.00567236j -0.00321702+0.00265893j 0.00460981+0.00888498j -0.00605956-0.00872412j 0.000785715+0.0124421j -0.00299245-0.000313277j -0.00495457-0.00506803j -0.0168+0.00841742j -0.00149315+0.00407838j 0.00315652-0.00851234j -0.00621499-0.00243958j 0.00059255+0.00210502j -0.0179485+0.0133569j 0.00364131+0.00616698j 0.000310845+0.0152349j 0.00660855-0.000969176j -0.0149991-0.00792203j 0.0065622-0.00796162j -0.0106372-0.0235492j 0.00358113-0.00914178j -0.0201354+0.0075382j -0.0284368-0.0157146j -0.0239615+0.00462652j 0.0149408-0.00660945j 0.00251935+0.0104762j -0.00301675+0.00709998j -0.0181438+0.0264534j -0.000454868-0.000727126j -0.0282118-0.00976141j 0.00757576+0.00105426j -0.00417229-0.0117828j 0.00732204+0.0116663j 0.000667096-0.0111786j -0.0119105-0.000307502j -0.0206933+0.00308729j 0.0203704+0.00725706j -0.00307908-0.00865285j 0.00571003+0.0273681j 0.016392+0.0173976j 0.000135572+0.00665124j 0.0182746-0.00514685j -0.00694889+0.0186319j 0.036843+0.020579j -0.0309775-0.043579j 0.0378184-0.0402199j 
0.00339366-0.00856694j 0.0176843-0.00496147j -0.0126811-0.00948991j -0.0113015+0.0131881j -0.0194469-0.0146469j -0.000582151+0.00888727j 0.000925319+0.00322513j -0.0103783-0.0156717j -0.000486261+0.00555845j 0.0033894+0.0125702j -0.0064029+0.0015669j 0.0106523+0.00782264j 0.00663284-0.000665244j 0.00598411+0.00514555j -0.00498902+0.00631138j -0.0109869-0.00575607j 0.00275697-0.00772969j -0.00419874-0.00341162j 0.0110082+0.0141713j 0.00615555+0.011314j 0.00325827-0.00669403j -0.0140459-0.0027572j 0.0128586+0.00543741j 0.0193556-0.00315656j 0.00548589-0.00139635j -0.0125677-0.0212705j 0.00255692-0.0166234j 0.00449678+0.00111201j -0.00790839+0.011242j 0.000671392-0.0061866j 0.00192236-0.00367221j 0.00482627-0.00219122j -0.00575381-0.00567306j 0.0012944-0.00762934j -0.00882035+0.00847241j 0.00283344-0.00183867j -0.00200393+0.00229493j 0.0152453+0.00578502j -0.00242333-4.26382e-05j -0.0019914-0.00240418j -0.000501574-0.0156669j 0.00953811-0.00699446j 0.00131824+0.00123827j 0.00520891+0.00318934j 0.00363287+0.000563155j 0.00618929+0.0186062j -0.00561145+0.000691807j -0.00235265-0.00539021j 0.00452747-0.00601068j 0.0103547-0.00684783j 0.00459865+0.0072284j 0.00521075+0.00455231j -0.00135494+0.00483437j -0.00989726-0.00293644j 0.00322147+0.00504746j -0.0069775+0.00446606j 0.00834845-0.00813699j 0.0144225+0.0034044j -0.0175577+0.00712556j -0.00295579+0.00574033j -0.00912099+0.00829569j -0.00776113-0.00234316j 0.00369948-0.00246156j 0.00125976+0.00411962j -0.0115845-0.000747179j 0.00175395+0.00302987j -0.00312947-0.00126251j 0.000206608+0.0043877j -0.0141902+0.00853828j 0.0117446+0.000732568j 0.00583766+8.13352e-05j 0.00541546+0.0053886j 0.0123056-0.00896917j 0.00527879+0.000902655j -0.0112982+0.00808739j 0.00574591+0.000581629j 0.00432662-0.00245758j 0.0145658-0.01365j 0.0124678-0.0041837j 0.00393622+0.00111882j -0.00137837-0.00148002j -0.00932452+0.00421931j 0.000497925-0.00571978j 0.00654994+0.00773487j -0.000204187+0.000332271j 0.00189365+0.000219655j -0.00506829+0.00300799j -0.000129325+0.00808134j -0.0131617+0.0144141j -0.00805876+0.00184392j 0.00360307-0.00829412j 0.0104204-0.000950502j 0.00160398-0.0130672j 0.00278438-0.00634208j -0.00418713-0.00773093j -0.0100409+0.00263999j -0.00788639-0.016592j -0.0105898+0.00256735j -0.00744887+0.00702989j -0.00984661+0.00200621j 0.00662216+0.00391548j 0.00232119-0.012179j 0.00752611-0.0142651j -0.0105752+0.0178768j 0.00691411+0.025437j 0.0112013+0.0179671j -0.00874821-0.000727657j -0.00458502-0.0101615j -0.00208956-0.0139278j -0.0210774+0.00546876j 0.0204442-0.0145225j 0.00473876+0.00954867j -0.0046344+0.00438284j -0.00368678+0.00917577j -0.00871765-0.010651j 0.00113384+0.014189j 0.0202459-0.00965405j 0.0128743+0.024158j 0.00853205+0.00461552j -0.0260408+0.000440855j -0.0239082-0.00937621j -5.14433e-05-0.018986j 0.0101749+0.00177926j -0.002702-0.01391j -0.00728045+0.00142016j -0.00367514+0.0233914j 0.00612432-0.0036609j -0.0113183+0.00369465j 0.0165702+0.0258699j 0.0211105-0.0093665j 0.00321736-0.00164147j 0.0404193+0.0408981j 0.0293402+0.0155284j 0.010203-0.0333504j 0.0281847-0.026974j 0.0121288+0.0290527j 
-0.0101921-0.0112456j 0.00275296-0.0105019j -0.00124381+0.0228324j 0.0260726+0.0104523j 0.00882927+0.0159795j 0.0187965-0.00686704j -0.0117114+0.00873339j 0.00889137+0.0229571j 0.00121176-0.00842987j 0.00341026-0.0142996j 0.0116778+0.000770336j -0.0139905-0.00367516j 0.00164281-0.000434211j -0.00440856-0.00372383j 0.0114911-0.00171705j 0.0129873+0.00474595j -0.000950858+0.000795782j 0.0128982+0.0125798j -0.0149469-0.0128221j -0.0046446+0.00305542j -0.010593+0.00702568j 0.0177521+0.00231359j -0.00507112-0.0109715j -0.0290849+1.58047e-05j -0.00784548+0.00407509j 0.00184513+0.0108263j 0.000467804+0.0144835j -0.00827733-0.00585484j 0.0191401-0.0207313j 0.00321439+0.00855428j 0.0075293-0.00273643j 0.00397977-0.00659437j -0.00454858+0.0163975j -0.00891357-0.000910546j 0.0178901-0.0141636j -0.00743465-0.00732588j -0.00559751+0.0041603j -0.0111744-0.00436977j -0.00390126+0.00246208j -0.00421092-0.000889115j 0.000619818+0.0096959j -0.00566323+0.0145627j -0.00831383+0.00202075j 0.00988808+0.00366134j 0.00264431-0.00668664j -0.0024758-0.0129244j -0.00194037-0.00191426j 0.00535104+0.0101753j -0.00840279-0.00380178j -0.00854058+0.00753083j 0.0122532+0.00768811j 0.0026346-0.00271041j 0.00377864+0.00125282j 0.00693422+0.00205953j 0.00264353-0.00360007j 0.00609264-0.00293462j -0.00546591+0.00842081j -0.0180977+0.00319853j 0.00929507-0.0139702j 0.00314827-0.00274654j 0.0109446-0.00855626j 0.00314859-0.0127136j -0.0133062+0.00425138j 0.00599773-0.00575726j 0.00291049+0.00145439j 0.0036729-0.000222081j 0.00235853+0.00329019j -0.000740632+0.00318826j 0.00522256-0.00442595j -0.00503003+0.00209781j -0.00288384+0.00381859j -0.00467039+0.00506055j 0.000414995+0.0110675j -0.0142389-0.00657548j 0.00625749+0.00516732j 0.0019829+0.0106281j -0.00289005+0.00848499j -0.00446931+0.011189j -0.00694739+0.00447572j -0.00884079+0.00393739j -0.00133838+0.00200127j 0.00900008-0.00271273j 0.00144124+0.000690221j -0.0106432-0.0115592j 0.00679322+0.00539403j 0.000551055+0.0108208j 0.000102264-0.0122556j 0.00416139-0.00714722j 0.0131073+0.00302623j 0.00371896-0.00110372j -0.00806312+0.0209934j -0.00655303+0.0162109j -0.00305382+0.0121836j 0.00543451+0.0208097j 0.00744149+0.00766839j -0.000782677-0.00155101j 0.003075+0.00396643j 0.000746828-0.000674316j 0.00562+0.0131119j 0.00171934+0.000960986j 0.0175582-0.00432239j 0.00292393+0.0199609j -0.0179801-0.00263183j 0.000736287-0.000755642j -0.0023449-0.0133686j -0.00411073-0.00309698j 0.0161267+0.00215806j 0.00827822+0.0136612j 0.0129893+0.0011313j 0.0077048-0.00324851j -0.00702198-0.00530157j -0.0159989+0.0128975j 0.00139897-0.02302j -0.00950529-0.00317558j 0.015251+0.00505786j -0.0082829-0.0135029j 0.00788035+0.0122288j -0.0106997-0.0102667j -0.00929033+0.00593875j -0.00449256-0.00783339j 0.0227789-0.0127223j 0.010059+0.00851052j 0.00148713-0.00927282j -0.00427786+0.00676345j 0.0171156-0.0202376j -0.0126778-0.030316j -0.000881834+0.0211422j -0.0124162+0.000621652j -0.0127472+0.0259579j 0.0115747+0.00387944j -0.0412873-0.0026076j -0.00986896-0.00877632j -0.0409332-0.0123443j 0.00492022+0.0274906j -0.0410792-0.00980344j -0.00632562-0.0391221j 
-0.0309654-0.0403859j 0.0319342-0.0334495j -0.0200467+0.0203438j 0.0276526+0.00834712j 0.00800914+0.0105557j -0.0116495-0.0135156j 0.0175458-0.000541548j -0.00288199-0.0319308j -0.0006578-0.0149062j -0.0156603+0.0109869j -0.0183458+0.00895195j -0.00608974+0.00743228j -0.00194507-0.0162038j 0.00320512-0.0052947j -0.00489914-0.0147364j 0.00459391+0.0101243j 0.02679-0.00814575j -0.00260344+0.00282505j 0.00921418+0.0136205j -0.00322565+0.00923303j 0.00255098+0.00241805j -0.0108434-0.00277028j 0.0235471-0.0036878j 0.00805251-0.0214858j -0.0110445-0.00902256j 0.000712659-0.0177246j 0.0153671-0.00954774j -0.00047107-0.0095993j -0.000400017+0.00306961j 0.00491635-0.00191655j 0.00479498-0.00878614j 0.0129229+0.00217295j -0.0206618-0.00495957j -0.0131591+0.00831849j 0.00552759+0.000318533j 0.0118266+0.0041856j -0.00396573-0.00144644j 0.00746607+0.0103891j -0.00351347+0.00324607j -0.00213368+0.00567174j 0.00163282-0.00244485j -0.00561313-0.00743861j -0.00254461+0.0125086j -0.0174047-0.00558287j -0.00593448-0.00318617j -0.00638615-0.00539639j 0.00463923-0.00453569j -0.0044157-0.0124849j -0.00210474+0.000106931j 0.00242993-0.00282107j -0.000754578+0.0164289j 0.0043009-0.0128907j -0.00241316+0.00145707j 0.00339617+0.000901235j -0.00355764-0.000133661j 0.00229851+0.00691141j 0.00747487-0.00592719j 0.00350788+0.00201764j -0.0107855+0.00456508j -0.00753408+0.00144992j 0.00313954+0.000912441j 0.00996648+0.0107803j -0.00238361+0.00239558j 0.00150497+0.00659183j 0.000972762+0.00596474j -0.00399753+0.000295727j -0.000407304+0.000967368j 0.00260401-0.00414057j -0.00471258+0.0103087j -0.00480541-0.00919914j -0.00163859+0.00425484j -0.00798763-0.00502924j 0.00509087-0.000649053j 0.00229363-0.00420274j -0.00520708-0.0105271j 0.000797594-0.00462831j -0.00631684-0.0017597j 0.0100546-0.0051491j -0.0137155+0.00629795j 0.00290776-0.00416307j 0.00678282-0.00404934j 0.00132311+0.0036327j 0.00504957-0.004025j -0.0104442+0.00584414j -0.00218887+0.00198988j -0.012483+0.0131045j 0.0034364+0.00184018j -0.00573579+0.0103907j -0.0080706-0.000621663j 0.0050388-0.0081072j 0.00312748-0.00296935j 0.00849516-0.00283431j 0.0112682-0.00699456j 0.00786725-0.00578649j 0.00174977-0.00261088j 0.0105704-0.00277664j -0.00415004+0.000933002j -0.00985398-0.0094072j -0.0117672-0.00297318j 0.0129231+0.00144239j -0.0106765+0.00568802j 0.0105412-0.00308878j 0.00584429+0.00570436j -0.0206857-0.0116233j 0.00936076+0.00767629j 0.000120579+0.0081673j 0.0032067-0.0038364j 0.00224154+0.0146881j 0.00485766-0.00923337j -0.0107087+0.015156j 0.0100793-0.00793941j 0.0073891-0.00356544j 0.00921524+0.0156308j -0.00501151-0.0124668j -0.0150605-0.00360132j 0.0116026-0.0111949j 0.00589364+0.0213387j 0.0169096-0.00286803j -0.00774001+0.00835084j -0.00930304-0.0108137j 0.00353477+0.00645163j -0.00524946+0.00236851j -0.00274857-0.00732386j -0.00587856-0.00288j 0.00834213+0.0140956j 0.0184124+0.00802749j -0.0127683-0.0161708j 0.00471029-0.00670368j 0.0204188-0.00138719j -0.00452759-0.0263815j 0.0307165+0.0200098j -0.00376805+0.0203537j -0.0416899+0.0346487j 0.0296068+0.000307807j -0.00713294-0.0269145j 0.0262746+0.00886783j 
