-0.0218823+0.0539824j 0.0363733+0.0250272j 0.00354097-0.0827325j 0.0610577+0.00323475j 0.016767+0.00616568j -0.0245206+0.0322722j -0.0070253+0.0519952j 0.00288839-0.0413j -0.0523353-0.0128629j 0.0268766+0.0533184j 0.0563167+0.0378775j -0.00363462-0.0351105j -0.015377-0.0121597j 0.000569724+0.00859731j 0.0315785+0.030182j -0.0332319-0.0180933j 0.00588273+0.0201005j -0.000868639+0.0186696j -0.00865272-0.0203189j 0.0280948-0.0256386j 0.0346814+0.0327702j -0.00647784+0.0339242j 0.0242251-0.0523363j 0.0238234-0.0167132j 0.0151553-0.00359101j -0.00491141-0.0197295j -0.00936049-0.00564813j -0.0239653+0.00201382j -0.010099-0.0030104j -0.0113488+0.0139557j 0.00272583-0.00487196j 0.0196286-0.0225542j 0.00316265+0.00775574j 0.0516886+0.0101528j -0.038741-0.0188155j 0.0143329-0.0172782j -0.0136951+0.00873532j 0.0028601-0.00668548j -0.00997181-0.000882726j -0.0134843-0.0069343j -0.00250278-0.00722793j -0.00616963-0.0286947j 0.0209218+0.00607588j -0.014102-0.00935074j 0.00323685-0.00835252j 0.0132895-0.00542103j -0.00186304+0.0173601j -0.014212-0.00153076j 0.00277219-0.0240173j -0.0145552-0.017918j -0.0144047+0.0155498j 0.00174209-0.0049396j 0.0161703-0.00214039j -0.00162363+0.00458714j 0.00916675+0.00604387j -0.0120005-0.009038j -0.0076977-0.0120316j -0.0149035-0.00239425j 0.0110836+0.0243328j -0.00357678+0.00625329j -0.0237866+0.00803778j -0.00900038-0.0169028j 0.0118364-0.0126287j -0.02575-0.0118121j 0.00376399-0.00462958j -0.0184946+0.0278263j 0.000372069+0.013918j -0.00163314-0.00440282j 0.00914416+9.03976e-05j -0.00224537-0.00279195j -0.00124745-0.0091956j -0.0164866+0.0142397j 0.00278167+0.00337j 0.010181-0.00361037j -0.00599991-0.00264058j -0.00411697+0.00420774j 0.0213219+0.0146021j -0.000336856-0.0184798j -0.00701268+0.00759631j -0.00171603-0.00296707j -0.00784784+0.00445291j 0.0198428+0.00511868j -0.00785222-0.000742851j -0.0123095+0.00805337j -0.00340782-0.00344182j 0.0148177+0.0179748j -0.0143571+0.00483526j 0.0123687-0.00849084j 0.00512664-0.00200103j 0.00466168+0.00176944j -0.00164849+0.0108037j -0.00618471+0.0152784j -0.0132321+0.00177896j 0.0151285+0.00045312j 0.016194-0.000850519j -0.00704156+0.0172275j -0.00234108+0.00717214j 0.00462177+0.0103783j -0.0136396+0.0282853j 0.0174094-0.0112953j 0.000165436-0.0150821j 0.00086985+0.0151966j -0.00191087-0.00256467j -0.010968+0.0145383j -0.0197222-0.0225659j 0.00974681+0.0213513j 0.00493138-0.0119609j -0.0153603+0.0235479j 0.00205915-0.0287086j -0.0366584+0.00905671j 0.0318536-0.0243936j -0.011036+0.0100284j -0.0067378+0.0272362j 0.0140547+0.0297994j 0.00340006+0.029576j 0.0219703-0.0200649j -0.0166382+0.00349898j -0.0207476+0.00739429j 0.0291453+0.00669573j 0.00595871-0.0201858j 0.00340194+0.0120646j 0.0104811+0.026045j 0.0303302-0.00303618j 0.0640697+0.00139386j 0.000843565-0.0002668j -0.0263962-0.00121017j -0.0139032+0.0191221j -0.0117455+0.00958458j 0.0119514+0.028987j -0.00441569+0.0154285j 0.00253474+0.0207862j 0.0208154-0.00305646j -0.0122361+0.00281323j -0.0326529-0.00296293j 0.0304179+0.038017j 0.00494952+0.0177271j -0.0257009+0.0345838j -0.0332943-0.0132224j 0.0296299+0.0552189j 0.0212704-0.0260701j -0.00365958-0.0136598j -0.0242246+0.0305064j 0.0139917-0.00431025j -0.00165001-0.00144426j -0.00590032-0.0153715j 0.037678-0.0391302j 0.0234088-0.0280594j -0.0278349+0.043651j 0.0468762-0.0200591j -0.0117904-0.0576949j 0.097712+0.0890605j -0.0241315-0.021125j 0.00345142-0.00494761j 0.064284+0.0114691j 0.0519856+0.11115j 0.0577621-0.0075368j 0.0162242+0.0633029j 
-0.0202233-0.0200275j -0.0123038+0.0304814j -0.00390614-0.0073413j -0.00259143+0.0217004j 0.00261153+0.00696245j -0.00229439-0.0195813j 0.0907624-0.0191459j 0.0287018-0.0278063j -0.0213222-0.0311985j 0.0212608-0.00378944j 0.00380954+0.00512658j 0.00890576+0.0367378j -0.00958268+0.0179554j -0.0130729-0.000254469j 0.0181563-0.0218999j -0.00329946+0.0313451j -0.0278997-0.0178272j -0.00905234+0.00101309j -0.029475+0.0516984j 0.0169586-0.0169946j 0.0149166+0.0218396j -0.00700395+0.00505681j 0.00901829-0.00273397j 0.00605638-0.0161828j -0.0134448+0.0127725j 0.0190026-0.00283433j -0.0283135-0.0178418j -0.00727713+0.0127034j -0.00854979-0.00774448j -0.0148397-0.00543096j 0.0015401+0.00539085j 0.0132076-0.0402422j -0.0229859-0.00589046j 0.00782506+0.00978202j 0.00901548-0.027389j 0.00297697+0.0064284j -0.00724694-0.000686174j 0.0274431-0.0124169j 0.0122197-0.0152564j 0.0370052+0.0142558j -0.0061085-0.0066224j -0.0183452+0.003167j -0.00415021+0.000198091j -0.000690096+0.02541j -0.00295553-0.00825669j -0.00529428-0.0182911j -0.0352543-0.0117877j 0.00528207-0.00710645j 0.00612512+0.00189982j 0.0122305+0.0159732j 0.000406013-0.00697698j -0.0076683+0.0336393j 0.0136201+0.0141174j -0.00767336+0.0253194j 0.00389443-0.00645514j 0.00421753+0.00152657j 0.00205351+0.0120071j -0.00131631+0.00132503j -0.0239622-0.00925443j -0.0181034+0.00313617j -0.0128463-0.0315775j 0.0154825-0.00308486j 0.0236801+0.00667351j 0.000285427-0.0171147j 0.0152688-0.00763927j -0.0276789-0.00249115j -0.0153512+0.0106334j 0.000436798+0.00307721j 0.0123639+0.000121766j 0.00517295+0.0169962j 0.002593-0.000603425j -0.00657386-0.000313988j -0.00118912+0.00425625j -0.000707388-0.00139708j 0.00319894+0.0168641j 0.00692014-0.00920576j -0.0196389+0.00446712j 0.0105188-0.0077027j 0.0119613-0.00143218j -0.00655885+0.000710167j -0.00999876-0.00129316j 0.0045163+0.00211851j -0.00223155+0.0152046j -0.00355555-0.0151777j 0.0107634-0.00116428j -0.0099184-0.00736947j 0.000497599+0.000298369j 0.0193816-0.00211464j -0.00715231-4.15271e-05j 0.00885138+0.00156459j -0.00843336-0.0210354j -0.0312825+0.0100457j -0.00782384-0.0123698j -0.00947659+0.00275519j -0.0310319+0.000378235j -0.00875036-0.0139488j 0.00774873-0.0231363j -0.0262752-0.00408485j -0.0260575+0.0155962j 0.000390095-0.0101162j -0.00533864-0.00388988j -0.021609-0.00830803j -0.00581347+0.00547047j -0.0134126+0.0350616j 0.0134232-0.0194462j 0.00671389+0.0175999j -0.00125213-0.000283028j -0.0065842+0.0114705j 0.0235951+0.00443302j -0.0038836-0.0131533j 0.0277218-0.00645691j -0.0111169-0.0149726j -0.00646173-0.0113114j 0.0227789+0.000842494j -0.00505937+0.00825272j -0.0153497-0.00206766j 0.00895747+0.00127562j -0.0267486-0.00735017j 0.00749834+0.018311j -0.00295073-0.0133313j 0.0105953+0.000225161j -0.0117605+0.00104516j -0.0266314+0.0209699j -0.0259426+0.00457248j 0.00982805-0.0026541j 0.0191532+0.0497501j -0.0176144-0.0187605j -0.0251456-0.00553979j 0.0102785+0.018039j -0.0206757+0.0301836j 0.0248058+0.0133676j 0.0236494+0.0214547j -0.00377433-0.00123855j 0.0043061-0.00252992j 0.00411294-0.00480213j -0.0184941+0.0126338j 0.0434455-0.0211736j 0.0162497+0.0306006j 0.0379578+0.00145603j 0.000244256+0.0174894j 0.0397972+0.00891958j 0.0222131+0.0228526j -0.0270314+0.0258508j 0.0110382-0.0028482j -0.0157786+0.00533409j -0.0276282-0.0823876j -0.0182198+0.0211945j 0.042006-0.00729613j -0.0308191+0.0330023j 0.014639+0.0353062j 0.11991-0.059566j -0.0097083-0.00734247j 0.00319219-0.0126363j 0.00707236+0.0290178j 0.0196186-0.0624185j -0.0031752+0.0418679j -0.0432782-0.00973736j 
-0.0141695+0.0224867j 0.0174871+0.018631j 0.00960326-0.0372724j 0.015916-0.000614048j -0.0169117-0.002532j 0.00345111-0.0208669j -0.00685693+0.0394295j 0.00404046-0.0171775j -0.0195903-0.00450054j 0.0351888-0.0146806j -0.0166086-0.00529145j -0.0307078+0.050837j 0.0080386+0.00386039j -0.00983193+0.0056775j 0.0242447+0.0140155j 0.00370001-0.0219482j -0.00635226-0.000588969j 0.0410126+0.0111967j -0.00332748-0.0488549j -0.00934583-0.0134914j -0.000933429-0.00550764j 0.0183098-0.022657j 0.0095006-0.00663278j -0.0283935-0.0197822j -0.0105726+0.029626j 0.0173939-0.0212687j 0.00108835+0.0214424j -0.0125527+0.00505293j -0.00551513+0.0162812j 0.00982926-0.0127459j -0.00107423-0.0413913j 0.0108007-0.0199925j 0.0212473-0.0152621j 0.0189079-0.00399248j -0.035612-0.00469899j 0.00578669-0.0204741j -0.00255174-0.0327859j 0.0117336+0.00946933j -0.00401876-0.00538921j 0.0100563+0.0115297j -0.00740346+0.00385621j -0.0109898+0.010243j -0.00143165-0.0216023j 0.0263881-0.0156781j 0.0135861-0.0306827j 0.00073676+0.0165534j 0.0114775+0.00310874j -0.0181906-0.0148991j 0.00149162-0.00777715j 0.0108489+0.0108985j 0.00722884-0.01359j 0.0103654+0.00546031j 0.0300234+0.0108812j 0.0149308-0.000344466j -0.00196361-0.00244513j 0.00428071+0.00183586j 0.000774627+0.0133499j 0.00084424-0.011327j -0.0203264+0.00655301j 0.00501224+0.0309931j -0.00958538-0.015624j -0.00137969+0.00548281j 0.0212218+0.00195781j 0.010695+0.0101015j -0.0154891+0.0105358j -0.0108212-0.0105037j -0.00690801+0.00404504j 0.00162732+0.0110737j 0.00161695-0.00238349j -0.00422427-0.0141746j -0.00118753+0.0254066j 0.00168978+0.00924733j 0.00614112+0.0118207j 0.00174212+0.0138568j 0.0200371+0.021031j -0.00757578-0.00491211j -0.0134431+0.00284882j 0.0117043+0.00704402j -0.000823375-0.0146366j 0.00384266+0.0146919j -0.0131679+0.0144409j 0.004728-0.00589504j -0.00455418+0.0193888j -0.000782297-0.00381572j -0.00156979-0.00139632j 0.00209332-0.0120501j 0.00182135+0.00172441j 0.00620457-0.0231729j 0.00288174-0.0017058j 0.000667719-0.00591528j -0.0151117+0.00272447j 0.0090866+0.013519j 0.00691794-0.0102082j 0.0134662-0.00760377j -0.017918+0.0161887j -0.00794933+4.2669e-05j -0.0119879-0.0198691j 0.00888819+0.00943174j -0.0170301+0.0155916j 0.00600011-4.28573e-05j -0.00377321-0.00222881j -0.0269948-0.00115433j -0.0150189+0.010918j 0.00472568+0.0123912j 0.0166626+0.0178556j 0.00612074+0.00362714j -0.0257772-0.0150339j -0.0115022+0.00952288j 0.0107407-0.00154325j 0.006664-0.0224672j 0.0025771-0.00753851j 0.0121226+0.0146113j 0.0158032-0.00564033j -0.0258173+0.00138571j 0.0131066-0.0178115j -0.0256567-0.0125567j 0.00662219-0.00333472j 0.00355746+0.0169469j -0.0230997+0.00594861j 0.00239116+0.0226527j -0.0112467-0.031403j 0.0030208-0.00835525j 0.0124029-0.00517343j 0.0169225-0.00852124j 0.0132685-0.0147858j -0.0130615+0.0114497j 0.00521258+0.00373126j 0.0343763+0.00889029j -0.00235079-0.0120563j 0.0145937-0.00985758j -0.0141775-0.0303619j -0.0220878-0.040577j 0.00453455+0.00316064j -0.00173882+0.00373827j -0.0158756+0.020994j 0.000544346+0.0146628j -0.0321428+0.00498207j -0.0218991+0.0312034j -0.000668792+0.0250354j -0.0191439+0.00501658j 0.0204128-0.0186791j 0.00351049+0.0261078j -0.0355714-0.0944833j 0.00382902-0.0184267j -0.00599628-0.0134063j 0.0274932-0.0537375j 0.0138985-0.0452095j 0.0282807+0.034049j 0.0194142+0.0158379j 0.058886+0.0614021j -0.00300987+0.0120911j -0.0140251-0.0316198j -0.022174+0.0172062j -0.0162095-0.000834803j -0.0497406-0.0348381j 0.0129207-0.0229439j -0.0079344+0.0161371j 
0.00425706+0.0262166j 0.0189136-0.010809j 0.0196671-0.0134725j 0.0116901-0.0109408j -0.013192+0.0119079j -0.0191619-0.00478577j -0.0706488+0.011386j -0.0187341+0.0171821j 0.0028754+0.0177013j -0.00620918+0.00267235j -0.00895126+0.0118465j -0.0341013-0.03836j 0.0138485-0.00552155j 0.00659354+0.0140259j -0.0155757+0.0140427j 0.00312824-0.0224279j 0.00742718+0.00987881j 0.00580445-0.010357j -0.00372745-0.0237185j 0.0290539+0.0195172j -0.00350386+0.000335304j 0.0133884+0.0124531j 0.0147926-0.0158979j -0.0104256-0.00297517j -0.0210721+0.019844j -0.00492563-0.00160535j -0.00420826+0.00561442j 0.0133592+0.0196934j -0.00141853+0.015356j 0.0158441+0.00374114j -0.0157571-0.0163349j 0.016908+0.012026j 0.0248443-0.0165057j 0.0250904+0.000861791j 0.00689398+0.000845981j -0.00279781+0.000438191j -0.00557013+0.00848788j -0.00820234-0.00711106j -0.0176532+0.0178537j -0.00835477+0.00492159j -0.00184132-0.0109616j 0.00784673-0.0213014j -0.00189693-0.0118111j -0.00176644-0.00959346j -0.00684684-0.0166071j 0.0109702-0.00527572j 0.0337429+0.00389267j -0.028555-0.00242752j -0.0162336-0.0135469j -0.000669446-0.0103508j 0.00163815-0.00165872j 0.00636475-0.00731081j -0.00437726-0.0116483j -0.00859673-0.0316513j 0.0108632+0.0095614j -0.0120443-0.00268419j -0.00305888+0.00934648j -0.0181833-0.020485j 0.0275542+0.027206j 0.012018+0.00609009j -0.00798696+0.00989612j 0.000117957+0.00243437j 6.39661e-05-0.00243163j -0.00782978+0.00366498j 0.00069927+0.0174134j 0.00589453+0.0102796j 0.00815023-0.0026892j 0.0127392-0.00777689j -0.00081894+0.00645553j -0.0187349-0.0136592j 0.000826906-0.00323053j 0.00136905-0.00172194j 0.00540801+0.00150846j 0.00503273-0.00744526j -0.00518085+0.0121003j -0.0194512-0.000564263j 0.0140478+0.0109174j -0.0119101+0.00805004j 0.00841473+0.000376991j 0.0102765-0.0126683j -0.000628316+0.00788703j 0.00869771-0.0143207j 0.00857827-0.0341462j -0.0125624+0.00560133j -0.00358271+0.00370896j 0.0123689+0.00960247j -0.00342463+0.0114269j -0.00202476-0.000466731j 0.00845733-0.00128479j -0.00467845+0.00112723j 0.00779767+0.0167002j 0.0348922+0.0053179j -0.00126813-0.00283165j -0.00590566-0.00329119j 0.0186156+0.00496797j -0.0101256+0.0195644j -0.0229704+0.032747j 0.0119889+0.00118377j 0.000819101+0.0110248j 0.00689407-0.010102j 0.00329167+0.00567155j 0.00369717+0.00782273j -0.00615146-0.00593159j -0.00247037-0.00979021j -0.0181981-0.00829787j 0.00820928-0.035961j -0.0100055-0.00165697j 4.31964e-05-0.00120453j -0.0216118-0.00942068j -0.0254573+0.00671085j 0.00515885+0.00261166j -0.0209158-0.0271177j 0.00232945+0.0120954j -0.0038991-0.0134866j 0.00780333+0.0162811j 0.00588522-0.027527j -0.0103931+0.0123126j -0.00141142+0.0138527j 0.0171475-0.00492462j -0.010812-0.0202429j -0.0221051-0.00106221j 4.40372e-05-0.00701354j 0.0121841-0.0233749j 0.0361357+0.0074763j 0.0149479+0.00340812j -0.0374409-0.0319689j -0.0213846+0.0116184j 0.000380453+0.00492921j -0.00663011+0.00994838j 0.00933948-0.0069454j 0.00085802-0.0179206j 0.00646571-0.00437675j 0.00108069-0.0337059j 0.0281957+0.0195086j 0.0207703+0.0222699j -0.0100582+0.0135719j -0.00639988+0.00361763j -0.0523601+0.00390225j -0.0319973-0.005063j 0.0353853-0.0122313j -0.0252373+0.0119839j -0.000736291-0.0092395j 0.0378367-0.0151356j -0.000606864-0.00732481j 0.010557+0.00810807j 0.0489591-0.0199127j 0.0192687-0.0234219j -0.0283864-0.00624304j 0.0172903-0.00613465j -0.0128691+0.00164554j -0.0173004-0.00158414j -0.0399767+0.0119867j 0.0139341+0.0132307j 0.0449555+0.0140711j 0.0107534+0.00864192j 0.0203075-0.0270479j 0.0182064-0.00385193j 
-0.0111616-0.0143059j -0.0047272+0.0173672j -0.0249763+0.0383294j -0.0298333-0.0214301j -0.0147199+0.0194113j -0.00607232-0.0154809j 0.0411054-0.0349555j -0.0170363+0.0177776j -0.012622+0.00162693j -0.0101905-0.0402393j -0.015207+0.000926265j -0.0698831+0.022037j 0.0110752-0.00814377j 0.018496+0.0125225j 0.0118881+0.0348757j 0.0278481-0.00498989j -0.00394878+0.0111027j 0.0023114-0.00359266j -0.00745451-0.00485896j 0.0275504+0.0188336j -0.000240243-0.0397433j 0.00947381-0.00636547j 0.0103555-0.0108508j 0.0136642-0.000955743j 0.0125503+0.041596j 0.014264+0.00552551j 0.00487813+0.0428731j 0.0090665-0.024922j 0.0181642-0.0224272j -0.00863636-0.00489355j -0.00328401-0.0117765j 0.018311-0.0198139j 0.0157098-0.0145297j 0.00897373-0.00380057j 0.0166105+0.0054367j 0.0103358+0.0238032j -0.0198513+0.0124135j -0.0183371+0.00797307j -0.0125874-0.0101238j -0.00295555-0.0112741j 0.0085911+0.000496897j 0.0219329-0.0184845j 0.0145173+0.0110563j -0.00997403+0.00468214j 0.00839758+0.00189754j -0.0197767-0.0223322j 0.00363674-0.0111324j -0.0201056-0.0161933j 0.0253502+0.0148732j 0.0181462+0.00884924j -0.0140317+0.00380971j 0.0118792+0.0151313j -0.0116238+0.00545466j 0.0246954+0.0200639j 0.0076864-0.00419497j 0.0131547-0.00514269j 0.00540049+0.00799232j -0.000484348-0.0052653j -0.00132866+0.00285243j -0.00763689-0.0063298j -0.00659824-0.00823483j 0.0114649-0.0170645j 0.00359414-0.0230518j 0.00414056+0.0176234j 0.00546778+0.0108506j -0.0186399-0.00179284j 0.0121926+0.00994861j -0.00485715-0.0174734j -0.0139113+0.000263668j 0.0232409-0.0148j 0.0156657-0.00619272j -0.00404718-0.00158124j -0.0101613-0.0163964j 0.0109012-0.00306993j 0.00865774+0.0251203j -0.00946931-0.0150015j 0.0120287+0.0130123j -0.00679259+0.00607668j 0.000916557+0.00217985j -0.012656+0.00331412j 0.0119744+0.0102303j 0.0133979-0.00189771j -0.00120048-0.0371585j -0.00935762+0.0218038j -0.00913596+0.0120192j -0.0211524+0.0155371j 0.0113702+0.00620676j 0.00982175-0.0301889j -0.00593691-0.0152819j 0.00233462+0.00200247j -0.015743+0.0162945j 0.0181622-0.00375112j -0.0108102+0.0132945j -0.0230476+0.0207362j -0.0025097+0.0112618j -0.0108647+0.0173684j -0.00174749+0.0154799j 0.0169396+0.0192366j -0.0132992+0.00811154j 0.00754436-0.00907505j -0.00538388+0.00766554j 0.0216795+0.014162j 0.0109268-0.0136555j 0.0115293+0.026888j -0.00294129-0.0210351j 0.0221649+0.00930424j 0.00757501-0.0111827j -0.0100564-0.0142662j -0.0164478-0.00522586j -0.0401272+0.00440039j 0.019907+0.00446378j 0.00203555-0.00309591j -0.00451442+0.0163924j 0.00671615+0.0251769j 0.00471461+0.0547405j -0.00187578-0.0172588j -0.0283238-0.00997094j 0.00149618+0.0250182j 0.034181+0.0220306j 0.0205426-0.0208915j -0.00852626+0.00656873j -0.0153522-0.0121494j -0.012949+0.0335214j 0.0322068+0.0236387j 0.00491454+0.0160821j -0.0233717+0.00447806j -0.0197333+0.0354191j -0.0161184-0.0033723j -0.00429184+0.0108936j -0.0516644+0.00775095j -0.00210384-0.0208554j 0.0156022+0.024637j -0.0301227-0.006282j -0.0517639-0.0202796j -0.0111933+0.00273092j -0.0153879-0.044743j -0.0194964-0.00250563j -0.0266305+0.0762717j 0.00843233+0.0441907j 0.0258168-0.000335761j -0.00319965-0.0142577j 0.0274973+0.0333134j -0.0172099-0.00743439j 0.0123389+0.00166705j -0.0162814-0.0153468j 0.113489+0.0101968j -0.0595736-0.00390041j -0.0314187-0.0462619j -0.00675552+0.00104333j 0.013922+0.00364937j 0.061199-0.0253971j -0.0080714+0.0341989j 0.0460436+0.0238627j -0.0205376+0.0198542j 0.0361714-0.0520243j 0.0189038+0.00891964j 0.0034569+0.00597669j 
0.00760231+0.00473953j 0.00777077-0.00668276j -0.00662487+0.0350095j -0.0322794-0.00684155j 0.00325489+0.015035j 0.000593501+0.00412392j -0.0213892-0.00392392j -0.0156992+0.00117028j 0.0032911+0.0247463j 5.34799e-05+0.00105905j -0.0195579-0.00626812j -0.0165358-0.00538484j 0.00990268-0.012606j 0.00882159-0.000551486j -0.000640723+0.00808846j 0.0242735-0.0311039j 0.0203553-0.00200653j -0.0247395+0.00592793j -0.00206548-0.0235779j -0.0107042+0.0354973j 0.0216394+0.0213619j 0.00556134-0.020709j -0.0104673+0.00586719j -0.0114247+0.0155857j -0.00244127-0.0078586j 0.0180428-0.002253j -0.00247495+0.035907j -0.0117681-0.00708553j -0.0108425+0.00775658j 0.00436697+0.00553691j 0.00595393-0.0179147j -0.0152171+0.0359191j 0.0211112-0.00125386j -0.00369-0.0269547j -0.00531064-0.00524241j 0.0022404-0.00316931j 0.0223157-0.00677009j -0.0242613-0.012635j -0.00415928+0.0172179j -0.0159663-0.0214126j -0.0274608+0.0210337j 0.0137393-0.00213869j 0.0171446+0.00335666j -0.0221626-0.0163337j -0.00828996-0.00716628j -0.00233554+0.0336164j -0.0127777-0.0109706j 0.00412388+0.00724606j 0.00321583-0.0103652j -0.012638-0.00726278j 0.00148127+0.00891708j 0.0110703-0.0146082j -0.0141896-0.00146189j 0.0177648-0.0197102j -0.0147946+0.0100679j -0.00540673+0.00650463j -0.00630681+0.0136249j -0.00784336+0.00753437j 0.00718142+0.0125562j 0.00684029+0.00483889j 0.000285387+0.0364805j -0.00517617+0.00579252j -0.0336022-0.00869968j -0.00697745+0.00562298j -0.000587406+0.00266485j 0.0112293-0.00733897j 0.0249985+0.00732882j 0.00341777-0.0167798j 0.00636937+0.0059284j -0.00838172-0.0198468j -0.00900177+0.0102957j 0.0135525-0.00227094j -0.0144229-0.00443036j -0.005884-0.00400811j 0.0111928-0.0132046j 0.00467+0.00905835j 0.0112795+0.00634451j -0.0113421-0.000160404j 0.0142371+0.0309161j 0.00141612+0.00561959j 0.0158592-0.00142334j 0.0087257-0.0226852j 0.0121899-0.0170942j 0.0086284+0.0218667j 0.00269268+0.00440581j 0.0021615-0.000150549j 0.0111404+0.000742979j -0.0406926-0.0202608j -0.0171293+0.013503j -0.0119685-0.0108382j 0.0133128+0.00697825j 0.00927196-0.00887637j -5.65147e-05-0.00528271j -0.00521685+0.0176129j 0.0341184-0.00899023j 0.00865904+0.0139567j 0.0044436+0.0134149j 0.00316775-0.00034426j 0.0260839-0.0192917j -0.0224719-0.0142397j -0.000480875-0.0130255j 0.0200532+0.00217277j 0.00258803-0.0033212j 0.0409821-0.0327365j -0.0169063+0.0216213j -0.0148783-0.00673963j 0.0131161+0.011216j 0.0233962-0.00722504j -0.0128796+0.00332911j -0.0100832+0.0216537j 0.0183329-0.00251244j 0.0105387+0.00997255j 0.00739034+0.00408036j -0.00652253-0.0312288j -0.0243167-0.0131679j -0.01117+0.0107514j 0.035029-0.000297927j 0.00990659+0.00523611j -0.00137157-0.0452871j 0.0345531+0.0280971j -0.00278763+0.00310781j 0.00625332+0.000826792j 0.014114+0.00649602j -0.0150587-0.024846j 0.00688085+0.0143743j 0.00719949-0.0309541j 0.021492+0.0298118j 0.022071-0.0238032j -0.0438877-0.025721j -0.000732864-0.0317092j -0.000520079-0.0240613j -0.0223021-0.0107284j 0.015317-0.0214486j 0.00257795+0.011291j -0.0199152-0.00161802j 0.032559-0.00648159j -0.0260643-0.0518778j -0.0405898-0.0523049j 0.00775595+0.0127756j 0.0372165+0.00196515j -0.0196259+0.00184504j -0.0137068+0.00987934j -0.0156615-0.050456j -0.00587501-0.00197199j 0.000435536+0.000731915j 0.0447524+0.0731371j 0.00222415-0.0100144j 0.00262666-0.0355544j 0.0175711-0.0346647j 0.014705+0.0174384j -0.0251888+0.0373132j 0.0325111-0.00698198j 0.0215627-0.0151454j -0.0255821+0.0407937j 0.0016116+0.0122585j -0.00797336-0.0183534j 0.0283994-0.000376305j 
