-0.00727126-0.00779741j 0.0089101-0.00278905j -0.00732109+0.0108101j -0.016773-0.0140353j 0.00120101-0.00251413j -0.00331723-0.0073405j -0.0195532+0.00141671j 0.00674447+4.93267e-05j 0.0134872+0.0231522j -0.0128342+0.00368112j 0.00286476-0.0117994j 0.0107477-0.000475111j -0.019571-0.00175862j 0.0124011-0.00183721j -0.0160268-0.0116093j -0.00103258-0.00255187j -0.000616541+0.00726277j -0.00861263+0.00216506j -0.00231279+0.00207273j 0.00542229+0.00290024j 0.0099654+0.00445757j 0.00771849+0.000375652j -0.000489459-0.0119385j 0.00574206+0.00277288j -0.00777652+0.00155944j -0.00516427-0.00579261j 0.00412163-0.00206561j 0.000501989+0.00317711j -0.00152736+0.00802985j 0.0108481-0.00312954j -0.0147871+0.0172106j -0.0348516-0.00226885j -0.00440597+0.0108965j 0.00811881-0.00313631j 0.0133018+0.00671489j -0.000276517-0.0234957j -0.0155414-0.0127263j 0.00210126+0.00568259j 0.00146693+0.00876163j 0.0167-0.00620607j -0.00115543+0.0108819j 0.00891591+0.015672j -0.00912117+0.0325577j -0.0159946-0.0159345j -0.0126662+0.00332162j 0.0287458-0.0120598j 0.0104999-0.00353406j 0.0135695-0.0237755j 0.0174547+0.00836729j -0.0107921+0.00360091j -0.00448288+0.0136967j 0.0135403+0.0179333j -0.0327269-0.0113901j -0.000163426-0.000822062j 0.00305987+0.00112674j -0.00601059+0.0212236j 0.00731184-0.00548024j 0.00831179-0.00190938j -0.00779065-0.0110056j -0.0152944+0.00526771j -0.00321687+0.00980193j 0.00325016+0.00413481j 0.00556515-0.00628321j -0.00166828-0.00812684j -0.00197293-0.000601544j -0.000304308-0.00283926j -0.00314692-0.0103037j 0.0124906+0.011855j -0.00530771+0.00331256j 0.00358245-2.2562e-05j 0.003166+0.00167654j 0.0130269-0.00410926j -0.00358782+0.00371543j 0.0120176+0.00308984j -0.0128557-0.00156063j 0.0119206+0.00162923j -0.00944704+0.00647404j 0.00440636+0.00838933j 0.00383607+0.00369757j -0.00814664-0.00775286j -0.0028213-0.00572906j -0.00225583+0.00206187j 0.00630158+0.00242969j -0.00576826+0.00683906j 0.000949337-0.00600737j 0.00162406-7.20184e-05j -0.00124229-0.0203868j 0.00101558+0.0037421j -0.00084012-0.00658548j -0.000227334-0.0103658j 0.0135181+0.00816775j -0.00288126+0.00165662j -0.00210933-0.00761639j -0.0198434+0.00533771j 0.0139343-0.0010425j -0.00573469-0.00657336j 0.00131484+0.00170967j 0.00329941-0.00610907j -0.00223431+0.0118976j 0.00669811-0.0162399j 0.000685662+0.00668173j 0.00324475-0.0265777j -0.0073362+0.00918892j -0.0100656+0.00220127j -0.0119228-0.00816934j 0.023942-0.00149907j 0.00987338-0.010035j 0.00403599+0.00807424j 0.0156797-0.0184854j -0.00957109+0.010416j 0.0180999+0.0148126j -0.0249994-0.0013329j -0.0165094+0.00421476j 0.0140835-0.00598405j 0.02083+0.0145181j 0.00365709+0.0144606j -0.00348684-4.63253e-05j -0.00616831-0.00266332j 0.00384365-0.00557028j -0.0046982+0.0221429j 0.0126325-0.0103189j 0.0122347-0.00677489j -0.00329304+0.0165738j 0.0163585-0.00703911j -0.000638641+0.00137856j -0.0122634+0.00369859j 0.00336328+0.00163469j 0.0150657+0.00653218j 0.00947358-0.0216114j -0.0243055-0.0178668j 0.00958102-0.0159864j -0.030188-0.0159335j 0.00537974-0.00394335j 0.0161076-0.000772058j 0.0360947-0.03646j -0.0268632-0.0421262j 
-0.0123123+0.00331885j -0.00546949-0.00865801j 0.0108432+0.0119837j -0.0128994+0.00565525j -0.00331551+0.00269655j -0.00850384-0.00477354j 0.00511706+0.0119669j -0.000583281-0.0121964j 0.017693-0.00819381j 0.0074113+0.00331452j -0.0121681-0.0105834j 7.96435e-05-0.0068004j -0.00450517+0.00697747j -0.00183854-0.0217082j -0.0131637+0.018229j -0.00271314+0.00504401j 0.00940131+0.00665008j 0.00594721+0.00843453j 0.00379941+0.00791153j 0.00426462+0.00989117j -0.000553056-0.0141368j 0.000269416-0.0110442j -0.00655721+0.00274291j 0.00239267-0.00096945j -0.00553254+0.00471463j -0.00556444+0.00217841j -0.00156425-0.0112204j -0.00081937-0.00683787j 0.00728013+0.00507638j 0.000232816-0.00836968j 0.0184034+0.0202879j 0.0017274+0.0192876j 0.00931733+0.0153174j -0.00246758-0.00146852j 0.00987597-0.00264172j -0.0260811-0.00531256j -0.0140375+0.00628318j 0.00700892-0.00535099j 0.00313049+0.00759978j -0.00715175-0.0151947j 0.00915517+0.00192099j 0.0217284-0.0132177j 0.031637+0.0144064j -0.0136896+0.0179636j 0.00423371+0.0105162j -0.00938518-0.0260865j -0.00465956-0.00433566j -0.0201135-0.0112779j 0.00798346-0.015525j 0.000305225+0.00786367j 0.0138286+0.00514604j 0.0164389+0.00126756j -0.00915915+0.0273814j -0.000752566+0.00228481j 0.00460387+0.0119023j 0.0214599+0.00707985j -0.0123379-0.0054253j -0.000604889-0.00492695j -0.0196818+0.00411946j 0.0080747+0.0119476j 0.00949862-0.00380522j 0.00131877-0.00399454j -0.00643615-0.00393199j -0.0115938+0.00175221j 0.00557186+0.00345471j -0.015378+0.00455034j -0.00738524-5.41971e-05j 0.0134539-0.0111013j 0.00219546+0.00910462j -0.00247937+0.00240585j -0.00230667-0.00617157j -0.00227538-0.0111444j 0.000130916+0.0164469j 0.00309548-0.0117371j 0.00109182+0.0110682j 0.00961123-0.0150343j 0.0134671+0.00466141j 0.00904349+0.00447876j 0.0086993+0.00244897j -0.00859809+0.0043133j -0.00776418+0.0021514j 0.00281441+0.00139117j -0.00390832-0.00140899j -0.00416784+0.00189767j 0.000596353-0.00191618j -0.0021818-0.00278231j -0.0161333+0.00591597j 0.000481649+0.00589797j -0.00426743+0.00350042j -0.00472642+0.00331945j 0.00312534-0.0105496j 0.0032267-0.000393168j -0.0103751+0.00153725j 0.00142594+0.0200834j 0.000319024-0.0174206j -0.00262096-0.00459989j -0.00719013+0.000209853j -0.00998435-0.00382885j 0.00812474+0.0010684j -0.0144595+0.000623994j -0.00570846+0.0063215j -0.0304385+0.00731588j 0.00931388+0.00869157j -0.0012052-0.000866331j -0.00721404+0.0155659j -0.00451934-0.0204551j -0.0135185-0.00411503j 0.00400121-0.00241522j -0.0148358-0.00967333j 0.0151527+0.0155739j 0.0233286-0.00662066j -0.014489+0.0175946j 0.020805+0.0132348j 0.00136299-0.00341216j 0.00311708-0.0119075j 0.00341297+0.00411958j -0.00679995+0.00519902j -0.00751173+0.00568707j 0.000121756-0.0187785j -0.00692529+0.0043018j 0.00283672+0.00111715j -0.0108162+0.0143146j -0.0248902+0.0142108j 0.00446809+0.0195862j -0.00947755+0.00528813j 0.00557961+0.000100265j -0.000518645+0.00286709j -0.00277966+0.0161948j 0.0274139+0.010641j 0.0225854-0.0221762j -0.0232957-0.011769j -0.00438254+0.0112581j 0.000633864-0.0158857j -0.0212847+0.0151036j -0.0244146-0.0398234j -0.0329842+0.035876j 
0.00783506-0.00418215j 0.00728285+0.00029452j -0.00173137-0.00356216j 0.00686744-0.00115172j 0.00123252-0.0113384j 0.0133268+0.00521424j 0.00570892-0.0025952j 0.00734525+0.00620006j -0.0173985+0.00440408j 0.0188322+0.0112413j 0.0137292+0.00329448j -0.00953525+0.0120593j 0.026572+0.00672014j -0.00615606+0.00936528j 0.0152564-0.0123442j -0.0136909-0.00671499j 0.000213109+0.00664419j -0.00386224-0.00369701j -0.00247618-0.00258961j -0.00886076-0.00342015j 0.000847747+0.0100565j -0.0142717+0.0086332j -0.0159657+0.00131071j 0.00524119+0.00411658j 0.0212689-0.004724j -0.00726508-0.00725024j 0.0122562+0.00611918j 0.0035222+0.00810669j -0.00467868+0.00257565j -0.00515898+0.00896892j -0.0095094-0.00567026j 0.05375-0.0102759j -0.00993695-0.0121032j -0.000153831-0.00461168j -0.0213567-0.00445727j 0.0179569-0.00697334j 0.0143875-0.0122669j 0.00730747-0.00282266j -0.0161637-0.000714182j -0.0226817+0.0229674j 0.0074626-0.00156613j 0.00748449+0.0169557j 0.00772212+0.0031987j -0.0180775-0.0230066j -0.0161281-0.000902206j -0.00652912+0.00931043j 0.00145759-0.010895j -0.00376951+0.0102788j -0.000886637+0.0125628j 0.0044059-0.0129724j -0.0090287+0.00212817j -0.0264098+0.00818307j 0.00883304-0.0263008j -0.0061471+0.000346727j -0.0141465+0.00444364j -0.00271685+0.00509423j 0.0164727-0.00531879j -0.0125538+0.00434832j 0.00551543-0.00572013j -0.00615263-0.00345979j -0.00592818-0.00138638j -0.0101831-0.00926149j 0.009704+0.00403445j 0.00845247-0.00335767j 0.000978519-0.0100316j -3.10716e-05+0.000627831j 0.00851084-0.0106018j -0.00833422+0.0126063j -0.0165965-0.00285181j -0.00424123-0.000916882j -0.0050277+0.00275955j -0.00742454-0.00807533j -0.000278783-0.00602883j -0.00372462+0.0120633j 0.00711555-0.00357279j 0.00964789+0.00119578j 0.000871827+0.0174776j 0.000912501+0.00437198j -0.000687355-0.00201597j 0.000613911-0.00472935j 0.00611014-0.0024749j 0.00213151+0.00199032j 0.00699558+0.00203544j 0.000689273-0.00890536j -0.00526075+0.00354009j -0.0234143+0.0145638j -0.0276999+0.0091481j -0.0174782+0.00726728j 0.00417417+0.00173995j -0.002599+0.011279j 0.0122918+0.00309716j -0.0118008-0.00487025j -0.0259259-0.00735658j -0.0119486-0.0134739j 0.0178122+0.0101113j 0.00587031-0.00160932j -0.00534697-0.00571742j 0.00297989+0.000154859j 0.0121972+0.00512967j -0.018956-0.00754828j -0.00249183+0.00180895j -0.0122798-0.00545657j 0.00869005+0.00189773j 0.0036993-0.00509304j 0.00885037-0.00538797j -0.0147813+0.0125935j 0.0014304-0.00527847j -0.0136496+0.00749983j 0.0079831-0.00729703j 0.00775614-0.00485096j -0.0101495+0.0279001j 0.00125297-0.00369147j -0.00797437+0.00299243j 0.00255981-0.000502068j -0.0167509+0.00603195j 0.0105885+0.000599216j 0.00444729+0.00209451j 0.0133216-0.0126268j -0.00256102-0.00198996j 0.00857977-0.000739871j 0.013358+0.00270446j 0.00717744+0.0209639j 0.00873087+0.0192607j 0.00103702-0.00584536j -0.0059467-0.00237734j 0.0175594-0.00621002j -0.00301611+0.00552448j 0.0138009-0.006259j 0.00943929-0.00292107j 0.0133039-0.014726j 0.0090108+0.00947021j 0.0214696-0.0253685j 0.0352604-0.0205863j -0.0405994-0.0209535j -0.0101163+0.00402456j -0.00474606-0.0038922j 
0.0056438-0.00366404j 0.000253326-0.00216041j -0.00270022-0.00550247j -0.000179141-0.00493523j 0.00828966+0.0100382j -0.00770487+0.00977847j 0.00131475-0.00486503j 0.00083168+0.000132878j 0.00655781-0.00188475j -0.00748015-0.011647j -0.00921119+0.0210145j -0.00648581-0.00386307j -0.008047+0.00258865j 0.00299222+0.00824648j -0.00554844+4.87828e-05j 0.00399282+0.00733296j -0.00857076-0.00582458j 0.00646967-0.0119278j -0.000922485-0.00656784j -0.000163549-0.00217371j 0.00466799-0.00100751j -0.00191032-0.00260126j -0.00145536+0.01777j -0.00598267-0.000987496j 0.00190682+0.00438743j 0.00245874+0.0119443j -0.00599319+0.00547444j -0.00333716+0.00467704j 0.00301549-0.00149625j -0.00478089-0.000282682j 0.00783921-0.0221238j 0.000925226-0.00338294j 0.00988362-0.00616772j -0.000996526+0.000338808j -0.00167226+0.00623583j 0.00742761+0.00210155j 0.00531628-0.00114609j -0.0060638+0.00369671j 0.00317512-0.0105542j -0.0111395-0.000990864j -0.0123276+0.00522794j -0.0139088-0.00963246j -0.00087447-0.027705j 0.0250296-0.00178294j 0.0148076-0.0147647j -0.0134949+0.0194782j 0.00524693+0.0131342j 0.00496781+0.0164402j -0.0126792+0.00803984j 0.00301239-0.00393989j 0.00108024-0.00862879j 0.00886951-0.0213416j 0.0270849-0.0157262j 0.0143088-0.00201993j 0.0139693-0.0113964j -0.000998818-0.0131325j 0.00317037+0.0107407j -0.00119183-0.00698371j -0.00141554+0.00933471j 0.0059796-0.0201353j 0.0108368-0.0147281j -0.00380739+0.00198909j -0.00773197+0.0158613j -0.000524603+0.00794949j -0.00505341+0.014138j -0.00668698+0.0117768j 0.0063452+0.00527318j 0.0127444-0.0128996j -0.00117872+0.00012565j -0.00693802+0.00472238j -0.00722+0.0207478j 0.00119845-0.00159864j -0.00414074+0.010959j -0.0121633+0.0108594j 0.0075772-0.00166691j 0.0207506-0.00962943j -0.0137246-0.0157892j 0.00764553-0.0205469j -0.000105292-0.0100635j -0.00209521+0.00598475j 0.00519183-0.0022129j -0.0061631-0.00161529j 0.0106439-0.000471653j 0.00283676-0.00748365j -0.00604128+0.0041967j -0.016497-0.00367901j -0.0206516+0.00235009j -0.00331157-0.00216643j -0.0062086-0.00647465j -0.00748382+0.00884616j -0.000325809+0.00854105j -0.000990655-0.00497737j -0.000421073+0.00256575j -0.00828404-0.00478265j 0.000280667-0.00228104j -0.00473104+0.00553965j 0.00893932+0.00600221j 0.00188906+0.00288669j -0.00274109-0.00135426j 0.0125575+0.00693084j 0.0109886-0.000127203j -0.00780844+0.0151897j 0.00434429-0.0106288j -0.0012193+0.00327876j -0.0133597-0.0168575j 0.00555487+0.000292932j -0.00514757+0.0111758j 0.00606277-0.0047855j 0.0115071+0.00752248j 0.00882447-0.0147728j 0.00376496-0.00238946j -0.00894712-0.00272277j -0.00699176-0.00480324j -0.00394093+0.00995156j 0.00132657-0.00649007j 0.013192-0.0185687j 0.00444706+0.00631294j 0.0100135-0.0103601j -0.00279653+0.00967072j 8.25447e-05-0.00806386j -0.0172448-0.00893108j -0.00894454+0.0091497j 0.00247251+0.0089513j -0.0182264-0.001362j -0.00262408+7.30518e-05j -0.00720595-0.0125112j -0.00339503-0.00459997j 0.0160953+0.00760944j 0.0174831-0.0133042j 0.00499942-0.0255874j -0.032745+0.0370924j 0.0214074+0.0139273j 0.027671+0.00706372j 0.00695882+0.0112695j 0.0122191-0.00783885j -0.0155976-0.00199116j 
-0.0023178-0.0011933j 0.000781276-0.0105752j 0.00258377+0.00950383j -0.00563969-0.0154542j 0.00946778+0.0029844j 0.000731526+0.000329871j 0.00422404-0.0136788j 0.000514873-0.00915093j 0.00940977+0.0108649j -0.00433544-0.000625193j -0.00189141+0.0028738j -0.00394646+0.00450359j -0.00196603-0.0204166j 0.00142838-0.00204688j -0.00677533-0.00343178j -0.00119656-0.00978761j -0.00461847+0.00980895j -0.00688369+0.000747878j -0.00157745-0.00323209j 0.00557533+0.00305712j 0.0118709+0.00112642j 0.000997771-0.00164315j 0.00223502+0.00134306j -0.0121649-0.00520342j -0.00541013-0.00067958j -0.00139496-0.00472207j 0.00108032-0.00212637j -0.000453313-0.00427882j -0.00880029-0.00408709j 0.00175104-0.000145219j -0.00215838+0.0121774j -0.0248392-0.0248543j 0.00485875+0.0173292j 0.00170641+0.0101113j 0.00161197+0.0158605j 0.0130072-0.0128021j 0.00707388-0.0200927j 0.00233059-0.00149013j -0.00485624+0.00100191j -0.00128092-0.0137887j -0.0136357+0.00325013j -0.0119666+0.0177021j -0.0323976+0.0160265j 0.0165694-0.018788j 0.00860444-0.0112502j 0.0246035+0.00950363j 0.00416391-0.00246784j 0.0243145-0.00328429j 0.00706688+0.0145612j 0.00133524+0.00619977j -0.00285091-0.00832171j 0.00379348+0.0136396j 0.0112619-0.0314616j 0.015227-0.0119293j 0.0112085-0.00667436j -0.0129447+0.0122105j -0.00518241-0.000780194j -0.00617848+0.00672549j 0.00672772-0.0131218j -0.00497953-0.0152267j 0.00648095-0.0105652j 0.0100601+0.00977281j 0.00212913-0.00393806j 0.00240645-0.00420646j 0.0119298-0.0159496j 0.00357846-0.00567778j 0.0091541+0.00129506j 0.00155238+0.0046626j 0.00394513+0.00326226j -0.00575468-0.0119301j 0.0155466-0.0019484j -0.012531-0.0020204j 0.00580097-0.00367465j 0.012765+0.00354186j 0.000934828-0.0145279j -0.0163841+0.0191225j 0.0107001-0.00436292j 0.00351074+0.0052887j -0.00171801-0.00944312j 0.00430576-0.00969876j -0.000873935+0.00220802j 0.00347647-0.000456266j -0.00693185+0.0133402j 0.00794254-0.0220608j -0.00492722-0.00597781j 0.00120432-0.00527823j 0.0033881-0.0278482j 0.00081631+0.0101571j -0.000373988+0.00287687j -0.00466275-0.000840589j -0.0063489+0.0119528j -0.00369405-0.00600142j -0.00512543-0.00525472j 0.00815761-0.0037687j -0.00327882-0.00595581j -0.000765899-0.00465843j 0.00082796+0.00423242j -0.00379229+0.00359095j 0.010024+0.00168614j -0.00224803+0.000737511j 0.00361205+0.0178985j -0.00825796+0.00576396j -0.00118359-0.00719289j 0.00744643-0.00729637j -0.000513902-0.00767738j -0.00313465+0.0084222j 0.000484965-0.000395144j -0.00695809+0.00654197j -0.00848361-0.0150383j 0.000596936-0.0101102j 0.0154254-0.00578152j -0.0043766-0.0149089j 0.00307265-0.012018j -0.00134389+0.00280522j 0.00365359+0.0115782j -0.00124582+0.00677983j 0.0112151-0.0040629j -0.00666066+0.00305187j 0.00729266+0.00393911j 0.00336769+0.00498391j -0.0161644+0.0124956j 0.00991091-0.0105891j 0.0177704-0.0124631j 0.00523014+0.019106j 0.00549647-0.0187778j -0.0185881-0.000858924j 0.00302559-0.00821383j -0.0141635+0.0208555j 0.00391202+0.0144808j -0.00763843+0.00164532j 0.0205774+0.0105602j 0.0212943-0.0361268j -0.012786+0.0250268j -0.00412206+0.0269186j -0.0127852-0.0100095j -0.0142835-0.00199881j 
-0.00263834+0.00905354j -0.00617643+0.00132349j 0.00571696-0.00519727j -0.00878858+0.0128951j 0.00427398+4.48602e-05j -0.0027326+0.00525608j -0.00301888+0.0119454j -0.00559621-0.00302158j 0.00975344-0.0236562j 0.000613967+0.020639j 0.000383754-0.000593032j -0.00184295-0.0111184j -0.0169255+0.0190395j -0.00293285-0.0105561j -0.00571013+0.014644j -0.00685267-0.00960384j -0.000654198+0.0082328j -0.0018659+0.0108397j 0.00249078+0.00578704j 0.0037939-0.0213672j 0.00468472-0.0271319j -0.0078373-0.0246144j 0.00564608-0.0180498j -0.0116235+0.00372964j -0.00922455+0.0150101j -0.00209112-0.000643507j -0.00628236+0.0159473j -0.00791326+0.00268366j -0.00425039-0.00470625j -0.00464193-0.0120388j 0.00497563+0.00650422j -0.00700071+0.0741552j 0.013137+0.00230702j 0.00019286-0.0139975j 0.00396515-0.0312522j 0.00267165+0.00880752j -0.00185848+0.0207999j 0.0182778-0.00834392j -0.00225033-0.0177149j -0.0233341-0.0180143j 0.00483758+0.0233832j -0.00193906+0.0209421j 0.0115965+0.0419104j -0.00496985-0.0155401j -0.0209763-0.0253191j 0.00532271-0.0220913j 0.0169844-0.00333644j -0.0277007-0.0229175j 0.00608076-0.0194245j 0.0119871+0.0116892j -0.00612762-0.00418247j -0.000841562-0.0227945j 0.00357348+0.0140572j -0.00571218-0.0119324j -0.0113525-0.0254987j 0.0102728+0.00424602j -0.002062+0.0106047j -0.00820732-0.0105885j -0.0044543+0.00333953j 0.00300442-0.00188511j 0.00494538-0.00767202j 0.00846605-0.0169971j -0.00233653+0.0101979j -0.000321915+0.00188809j -0.00900706-0.0106422j 0.00301952-0.00669507j 0.00912436-0.000529389j -0.00667404-0.00625868j 0.00132606-0.0156486j 0.00513427+0.00290538j -0.000702737-0.0180751j 0.0112538-0.0130751j -0.00549743-0.00929202j -0.0014513-0.0271801j -0.00254599+0.0142907j -0.00281225+0.00526578j -0.0127089+0.00207167j 0.00170155-0.00284362j -0.00662371+0.00344498j 0.0116401+0.000230247j 0.0125692-0.0050833j -0.00578598+0.000588032j 0.00847661+0.00239286j 0.00631868+0.00210691j -0.000874817-0.00507408j -0.00611143-0.0131909j -0.0114403-0.0158793j 0.00328382-0.0177911j -0.00927774+0.00143142j 0.00211623-0.00895259j 0.00187378-0.00087224j -9.42635e-05-0.0165076j 8.26212e-05-0.0137076j -0.000412876-0.0115009j -0.00981876+0.00371963j -0.00968907+0.014659j 0.00158699-0.0184924j -0.00154326-0.00195775j -0.00352707+0.00209502j 0.0126702-0.0158517j 0.00926767+0.00899556j 0.0149413+0.00372325j 0.00644347-0.00474728j -0.00260758-0.00766811j -0.000616688+0.012217j 0.0100352-0.0130269j 0.00151646-0.0199132j 0.0057542-0.00640984j -0.00220253+0.00891482j 0.00231043+0.000883936j 0.014247+0.00392638j 0.00374314-0.000577561j 0.000300344+0.00673309j -0.00396051+0.0133757j -0.00210912-0.014736j 0.00976367-0.00557323j 0.00244531-0.00609914j -0.00569807+0.0042012j -0.017858-0.00152362j 0.0055863+0.00960706j 0.00744489-0.0199439j 0.0136384-0.00479232j 0.00448741+0.00122807j 0.00382907+0.00345178j -0.0135141-0.0157107j -0.0110087+0.042152j -0.0169446-0.0161269j -0.00559239-0.00684219j -0.00541585+0.00292289j 0.0148792-0.00998247j -0.00229814-0.0122714j -0.00390155+0.0115956j 0.00415432+0.0167122j 0.0113643-0.0285927j -0.00174573-0.00158598j 0.00134722+0.0279635j 
-0.00653909-0.00608426j -0.012039+0.00841711j 0.00221733+0.0107983j 0.00993625-0.00376562j -0.00361651-0.00150049j -0.0170578-0.00584376j 0.000829612-0.00137491j -0.0132586-0.00566972j -0.00249279+0.0103578j 0.00214377-0.00867955j -0.00286754-0.00667453j -0.00910958-0.00350362j 0.000317374-0.024712j -0.00712181-0.0118553j 0.0137805+0.00338427j -0.000281776-0.00751738j 0.000138809-0.0050959j 0.018506+0.00653287j 0.0108476+0.0174194j 0.00253259+0.0105693j -0.000398568+0.00399136j -0.00103625+0.017204j -6.82103e-06-0.00343411j -0.007905+5.5099e-05j 0.00320256+0.0106835j 0.0025525-0.0255443j -0.0131472-0.00905897j -0.00295206-0.0132136j 0.00287014-0.00542698j -0.008284-0.00760489j 0.0236502+0.00798526j 0.00891641-0.012212j 0.0184995+0.024189j -0.0209732+0.0200869j -0.000247967+0.00943217j -0.0284946+0.00562425j -0.00371655+0.00201707j 0.00287276+0.00694508j 0.0131648+0.00386262j -0.0169073-0.0290666j 0.0126312-0.0133707j 0.0103744-0.00389533j 0.0239671+0.000347628j 0.00672488+0.00704901j 0.00846158-0.0092567j -0.0140434+0.00217503j -0.00779011+0.00473961j -0.00711195-0.0170879j -0.00538136+0.00644084j -0.00951754+0.0173319j 0.0157746-0.0132051j -0.00031701+0.0143481j 0.0173989+0.00364595j -0.0041742-0.00367613j 0.00302121+0.0145038j 0.0208066+0.00603474j -0.0136694-0.00365738j -6.37683e-06+0.0195754j -0.0148308-0.0093156j 0.0072507+0.00718242j 0.0108229+0.00438276j 0.00804217+0.0130151j -0.0060057-0.00941673j -0.00608521-0.00814505j -0.0016029+0.00462531j -0.000983496+0.00525084j 0.00931073+0.00420814j -0.00296711+0.0072562j 0.00349958+0.0162817j 0.00868984-0.00936931j -0.0154377-0.00286616j -0.00416764-2.19368e-06j -0.00405777+0.0072274j -0.0130891-0.00540134j -0.0178138-0.0047818j 0.00959017-0.00626842j 0.00266515-0.00401062j -0.00267117+0.00549304j 0.00165063-0.00334255j 0.00280092-0.0059279j 0.00167654+0.00194954j 0.010043-0.00611552j 0.012159+0.00961998j 0.0139398-0.00379731j -0.00672919-0.00510131j -0.0051886+0.0030308j -0.0231549-0.0210776j -0.000784898+0.000636793j -0.00590497-0.00884161j 0.00905617+0.00126806j 0.00936429+0.00349984j -0.0122409-0.00622384j -0.00489809+0.00422268j 0.00282716-0.00439404j -0.00491218-0.00759813j 0.00123391-0.0120427j -0.000337312+0.000634651j 0.00946943+0.00214914j 0.0094887+0.00591661j -0.00371697-0.00296297j 0.000809513+0.00674104j 0.00638058+0.000380353j 0.0014382-0.00663683j 0.0142392-0.00638473j -0.00421998-0.00765116j 0.000547391+0.00930749j -0.00458746-0.00367043j 0.00426666+0.00411532j 0.00441311-0.00258382j -0.00252741+0.00670138j 0.00286255+0.0013845j 0.00977016-0.00187398j -0.000577878+0.00333333j 0.00352152+0.0120479j -0.00915968+0.014395j -0.00344036-0.0214556j -0.00630104+0.00198701j -0.00537849+0.00050111j -0.00516267-0.002494j -0.00218145+0.0122681j -0.000895077-0.00622682j 0.00362816+0.000771596j -0.0114815-5.44259e-05j 0.00115207-0.000757022j 0.0101966+0.00534165j 0.0114288-0.0229952j 0.00801469-0.0146677j 0.0220086-0.0127668j -0.0129471-0.0139818j 0.0149127-0.00353246j -0.00290202-0.00442029j 0.00504702-0.0149501j 0.017339+0.00938787j -0.00793008+0.00133129j -0.0111427+0.00738335j 0.000610326-0.00632076j 
