-0.0656209-0.0228431j 0.0194091-0.0244887j 0.0337395+0.0213751j 0.0118281+0.0192406j -0.0389955+0.0173294j 0.00388732+0.015363j 0.00645058-0.013594j -0.0143884+0.0120167j -0.00669648+0.00320354j 0.0304449+0.0485838j -0.0198589-0.0127895j -0.00870529-0.0262029j 0.0075134+0.0138056j -0.01323+0.000827185j 0.0322888+0.0170958j -0.00678355+0.00262399j 0.00157739+0.00171962j 0.0139803+0.010388j 0.0177616-0.0162811j 0.0096499-0.00483203j -0.0152172-0.0186414j -0.00401476-0.0036819j 0.0114085+0.00371776j 0.0151549-0.00653903j -0.00125939-0.00935203j -0.0116726-0.00855217j -0.00868893-0.00631973j 0.013104-0.00240177j -0.00268153-0.00146972j -0.000559994+0.00774415j 0.0265615+0.0041581j 0.000285221-0.0166525j 0.00945199-0.00465568j -0.0250244-0.0136166j 0.0382283-0.0337176j 0.0493233+0.019462j -0.0647579-0.0479396j 0.044933+0.036143j 0.0148838-0.036867j 0.0287647-0.00532982j 0.0179384+0.0131261j -0.00431036+0.000132621j -0.0171531-0.0144549j -0.0159817-0.00240431j 0.0208789-0.00818366j -0.00322267-0.00287849j 0.0119792+0.00996254j -0.00669492-0.00578903j 0.00201299+0.00906197j 0.00309495+0.00123409j -0.00256575+0.00498227j -0.00215386+0.00974904j 0.000906362-0.00622457j -0.00849052+0.000639527j -0.00924965-0.00204391j 0.00826485-0.00158031j -0.00829831-0.00364538j -0.00398931+0.00622091j -0.00654486-0.00414826j 0.00366497-0.00247599j 0.00376398+0.00820589j 0.00160683-0.00510134j 0.0173129+0.0173653j 0.0013326+0.00142884j 0.000761525-0.00168977j -0.00770951-0.00803585j -0.0121745-0.00748095j 0.00555225+0.000803659j -0.00168881+0.00444225j 0.00729408+0.00507595j -0.0125394+0.00463085j 0.00124725-0.00111771j 0.00938724+0.00106472j -0.00819586+0.00708404j -0.0184216-0.0083775j 0.00390447+0.00980375j 0.00492348+0.000441829j 0.000926737-0.00439605j 0.00819546+0.00633343j -0.00414129+0.0123966j -0.00569481-0.00486941j -0.0125117-0.00642283j 0.00324631-0.00311263j 0.00360464+0.00556506j -0.0303964-0.00358806j 0.00592259+0.01236j 0.0139136+0.00268052j -0.00448609-0.00277229j 0.00419912-0.000887348j 0.00691473+0.00223126j -0.00716055-0.0007147j 0.00467592+0.000784346j 0.00621337+0.0149063j -0.0126659+0.00986717j -0.0181527+0.00106062j 0.00665147-0.0134645j 0.0265297+0.00785705j -0.000340692+0.00945589j 0.00135974-0.00283728j -0.00241233+0.0044005j -0.00442177+0.00200313j 0.00376868-0.00113992j 0.0157292+0.00471587j -0.0136824-0.00481647j 0.012867-0.00311572j -0.00305589+0.00535659j -0.00160436-0.00477073j 0.00987409-0.00266104j 0.00790227+0.00122816j 0.019951+0.0202933j -0.00105343+0.00643698j -0.000318686-0.000688004j 0.0149692-0.0011902j 0.0120129+0.0055254j 0.00134435-0.00529862j 0.000983213-0.00178354j 0.00163063+0.00226888j 0.00218384-0.00250785j 0.0193961-0.0032021j -0.00153864-0.0019408j 0.00815106+0.0105007j -0.000805408-0.000236329j -0.000623122+0.00211908j 0.00393434-0.00375111j -0.0146072-0.0131512j 0.0162483-0.0149842j 0.0114763+0.00301341j 0.0314779+0.00422396j 0.0101842+0.00877932j 0.000470325-0.0085619j 0.000530831+0.0257493j 0.00310783-0.00614389j -0.00931618+0.0083388j 0.0128226-0.0142561j -0.0117757-0.0340905j -0.0495088-0.00977134j 
-0.0201349+0.0409756j -0.0380222-0.0156563j 0.0215223-0.0252028j 0.0151629-0.0154047j 0.0297673+0.0273463j 0.0180656-0.00840643j -0.0127243-0.0145561j 0.0157965+0.0111456j 0.00369267+0.00341502j 0.0504125-0.0251819j -0.00635528+0.00839876j -0.0295298+9.04908e-05j 0.0222983-0.00524647j -4.81285e-05+0.0139407j 0.00895725-0.0230879j 0.00637357+0.0115425j 0.00113912-0.00241204j 0.00146301-0.0158545j -0.0065774-0.0283598j -0.00776592-0.0105058j -0.0149107+0.00168809j 0.00168848+0.00568012j -0.00679219-0.0122749j -0.0125148-0.0210762j -0.0200941+0.00438896j -0.00648108+0.0088162j -0.00699713+0.0170506j -0.00109265-0.0118871j -0.00611165+0.000107979j 0.00365473+0.0017245j 0.00409061-0.0148678j -0.0319811+5.53772e-05j -0.00970312-0.0093191j -0.00946669+0.0145664j -0.0456926-0.0431174j 0.00329989-0.034009j -0.0394502+0.0425326j 0.0285695-0.0357749j -0.0535464-0.0234521j -0.00787183-0.0256704j 0.0153338-0.0139914j 0.00467474+0.00857596j -0.0132515+0.0058968j 0.00687026+0.0088304j -0.0089254-0.011301j 0.00410563+0.00617653j 0.0103836-0.0117609j -0.0047703+0.00300294j 0.00829765+0.00351151j -9.93568e-05-0.00202507j 0.0061698+0.00332128j 0.0132087+0.00779969j -0.0119181-0.00504628j 0.00633844+0.00973325j -0.00799778+0.0048797j -0.00593463-0.0085487j -0.00585464+0.009157j 0.00598597+0.00856754j -0.00465654+0.002181j -0.00718936-0.0016606j 0.00949727+0.00423793j -0.0044771-0.00871267j 0.00664529-0.00728148j 0.00421758-0.000588698j -0.00174318+0.00197641j -0.00637011+0.00655862j 9.02983e-05+0.00937525j 0.00188103-0.00293077j 0.000692585+0.00676229j 0.00489024-0.00368241j 0.00606724+0.0101695j -0.00474874-0.00434979j -0.00728447-0.00537276j 0.00952905+0.00549411j 0.00037804+0.0121226j 0.00746111-0.000895841j -0.00247437-0.00493619j 0.00178309-0.00184219j 0.00683677-0.00615183j 0.0142455+0.00337358j -0.00298123+0.00289984j -0.00874027+0.00808128j -0.00451701-0.0051583j 0.00715626-0.00476574j 0.00133025+0.0253906j 0.016732-0.00486334j 0.00308553-0.00663124j 0.00390298+0.0069689j 0.00399263+0.00136926j 0.00304828-0.00407996j -0.00362863+0.0056966j 0.00235161-0.00745067j 0.0174862+0.00147012j 0.00956794+0.0102434j 0.00928965+0.0147951j -0.0125544-0.00388992j 0.00429149-0.0188313j 0.0104296+0.00722876j -0.0059763-0.00284071j 0.00407017+0.00589856j -0.00294028+0.00377912j -0.000865004-0.00787774j 0.00571228-0.0105325j -0.012969+0.0134613j -0.00602947-0.00775856j 0.00167984+0.0032633j -0.00664484+0.000735547j -0.00804203-0.0033819j -0.00388625-0.000926882j 0.0182113-0.0161917j 0.00728568+0.00344176j 0.00347058-0.00141985j -0.00200453-0.00533532j -0.0113571-0.015632j -0.00426113+0.00135993j 0.00648594+0.0053499j 0.00106706+0.00768059j -0.0147577-0.00277375j -0.0013521-0.0161319j -0.00913608-0.00138812j 0.00651038+0.00185956j 0.0101326-0.00238274j -0.00540314+0.0110773j 0.0149656-0.0198093j 0.00119691+0.00018308j 0.00854792+0.0126539j 0.00213569-0.0118666j 0.00645655+0.00158758j -0.0161197-0.00194706j -0.000495535+0.00171051j 0.0033252+0.0051642j 0.00524846+0.0183501j 0.0222479-0.0210891j 0.0226301-0.00547311j -0.0259998+0.00198214j 0.00150634+0.0480722j 
0.0976515-0.00200028j 0.00677848-0.00669082j -0.0491092-0.0114333j 0.0192345+0.0104347j 0.0419875+0.0500201j 0.0145107+0.019554j 0.0544241-0.00336331j -0.00783505+0.0274776j -0.0224379+0.0290683j -0.0325339-0.0155898j 0.0622426+0.0317062j 0.0390098-0.0318517j -0.0176345+0.0539719j 0.010438+0.0271229j -0.0640791-0.0485606j 0.014398+0.00236843j -0.00277473-0.00749089j -0.00698759-0.00945221j 0.0531927+0.00244338j 0.00355418-0.00342997j 0.0101159+0.0137791j -0.0196139-0.020873j 0.000410473-0.017087j -0.00805958-0.00591814j -0.0344058-0.0271039j -0.00988017+0.00351047j -0.0131082-0.0146305j 0.00566687+0.0261337j -0.00733819-0.0110859j -0.0264502-0.0282953j -0.00110816-0.0345162j -0.0422887+0.00460404j -0.000150197+0.0175276j 0.02121-0.0389659j 0.0121817+0.0133273j -0.0418338-0.0334468j 0.0952758+0.01669j -0.0175064+0.00463096j -0.0038943-0.0322672j 0.0146579+0.0433893j 0.00219188+0.00624775j -0.039051-0.014933j 0.0318502-0.00572894j 0.024157-0.00302744j -0.00167385-0.0430086j 0.0207216+0.00207776j 0.0174311+0.00987536j 0.0164+0.00293381j -0.00312014+0.00622391j -0.00517875+0.00323042j -0.00246227-0.00627176j -0.00130522-0.00352177j -0.007938-0.0124872j 0.00489637+0.00236644j 0.0116166+0.0135605j -0.0187386+0.0189066j 0.0202879-0.011411j -0.0143298-0.013744j 0.033589+0.00478782j -0.00246711+0.00908718j -0.0168904+0.00374725j 0.00042024-0.00112263j -0.0297834-0.0112343j 0.0033404+0.00243089j 0.0188523+0.00130175j 0.0121299-0.00551012j 0.0105211+0.00206091j -0.0097237-0.00630062j 0.00623448+0.000316808j 0.000990026-0.0010623j 0.000125385+0.000909952j 0.00875507-0.00136173j 0.00116544-0.0116536j 0.00447938+0.010559j 0.0124769+0.0154617j -0.016746-0.00451388j -0.00649228+0.0207329j -0.000205333-0.00479033j -0.00806113+0.00680629j -0.0038103+0.0110072j 0.00105458-0.00250046j 0.0477705-0.0241312j 0.000717293+0.0045974j 0.00258004-0.00700001j 0.0368156+0.00709403j -0.00368963+0.00936539j -0.016791-0.0113199j 0.0175346+0.0252749j -0.00433613+0.00897609j -0.0305254-0.00739625j 0.00313966-0.00699594j 0.00644163-0.00286403j -0.0267943+0.00290353j 0.0116162+0.000628495j 0.00654565+0.00528635j -0.0117451+0.00626856j -0.0393235-0.0226473j -0.00764439-3.03135e-05j 0.00461532-0.00823522j 0.00240791+0.00298905j -0.00352567-0.00259004j 0.0102571-0.00055078j -0.0397651-0.00536301j 0.0254692-0.00330127j -0.0214174-0.0188076j 0.0173206+0.00175917j -0.0194349-0.00987966j -0.0063532-0.0195921j -0.0165418-0.00511563j -0.00949081+0.0142947j 0.00484-0.00688168j 0.00427364-0.00147217j -0.0250749-0.0255338j -0.020596+0.00040537j 0.00203771-0.0061423j 0.00457341-0.00327898j 0.0116046+0.0143155j 0.00212631-0.000899747j -0.0316494-0.0146695j -8.93531e-05-0.0051929j -0.0195548-0.00524758j 0.00767277+0.00817305j -0.00564785-0.00270514j -0.0133184+0.0213856j -0.00232791+0.00959534j -0.0130053+0.0101232j -0.0339899-0.0197528j -0.0284469-0.0122502j 0.0136346-0.0154816j -0.0126599-0.0305995j -0.0110157-0.0170718j -0.0455791+0.0358569j -0.00152909-0.0057798j 0.0283336+0.0426297j 0.06072-0.0234032j 0.106096+0.0449643j 
-0.00546951+0.0797303j -0.0222965+0.00375132j 0.00347689-0.0251807j -0.0215436-0.0013316j -0.0150641+0.0210123j -0.0199389+0.0171106j 0.0168854+0.0635272j 0.00241214-0.0398426j -0.0370582-0.0275098j 0.0355607-0.0227776j -0.0343068+0.0514334j -0.00432995+0.0366814j -0.0258985+0.00253691j -0.020679+0.00186417j 0.0621009-0.071151j -0.0163855+0.0058869j 0.0101709-0.00416039j 0.0158284-0.00276276j 0.0150208+0.0651665j 0.0180264-0.00167515j -0.0154371+0.00934231j 0.0234447-0.0176406j 0.00106955-0.0121364j -0.0173609-0.00670325j -0.0141832-0.0428088j -0.000720181-0.0305604j 0.0280723-0.0157124j -0.0283035+0.00933598j -0.011681-0.0129275j 0.021951-0.0154616j 0.0221948+0.0203605j -0.0179885-0.0705037j -0.0323639-0.0212551j 0.0321926+0.0318067j -0.0262084+0.0089686j 0.00696084-0.0089209j -0.0304117+0.0916608j -0.0199188-0.0135904j 0.0150558-0.0185009j -0.00507024+0.0185363j -0.00470828+0.0129074j 0.0228036-0.0252732j -0.0112616+0.0143606j 0.00677601+0.0254013j 0.0298944-0.0114877j -0.00685606+0.0286914j -0.012672+0.0380174j -0.004259+0.0118156j 0.000102567+0.0033706j -0.00371543-0.00742613j 0.00299447+0.00797626j 0.0104858-0.000221614j -0.000558851-0.00815095j -0.000398332+0.00385336j -0.00968591+0.010777j -0.00481809-0.0139295j -0.00689666+0.0206564j 0.00809391-0.00947755j -0.0152962+0.0268706j -0.00420879-0.000307311j 0.00885548-0.0197834j 0.000859968-0.00109389j -0.00244525-0.0386066j -0.00413325+0.00814281j -0.00318015+0.0257234j 0.00987439+0.0142067j -0.0164209+0.0148087j -0.000322252+0.00182327j 0.0017317+0.00310372j 0.00140025-0.0106008j 0.0138224-0.00125236j -0.0157257+0.000841153j -0.00765176+0.00337981j -0.0217366+0.00790596j -0.0110492+0.0145889j 0.014897-0.0159691j 0.00264764-0.00135765j 0.00687358+0.00154481j 0.00288058+0.00149994j -0.00244288-0.00479707j 0.00476626+0.00533637j 0.000402027+0.0307208j -0.00142473-0.00113105j -0.00360499+0.00612971j 0.00118185+0.0230489j 0.00559104-0.00114789j 0.00501736+0.0128587j -0.0116367+0.023298j -0.00449951+0.0116239j 0.017511-0.02097j 0.00352279-0.00123217j -0.0129483+0.0044296j 0.0127618-0.0116463j 0.00353216-0.011575j -0.00576179-0.0100962j -0.0210721-0.00613918j 0.0125394-0.00710526j -0.000242981-0.0016866j 0.00667086+0.00130165j -0.00987258-0.0120641j -0.00304984-0.00185845j -0.00167651+0.00370192j 0.00725325-0.0140493j -0.0130638-0.000517103j -0.00375914-0.0187785j 0.00519331+0.016941j 0.00569054-0.0126107j -0.00228229-0.0120928j -0.0122147-0.0266288j 0.0126932-0.0019751j 0.00733361-0.00171568j 0.00579194+0.00786604j 6.17092e-05-0.023163j 0.00443017-0.00829403j -0.00551784+0.004557j -0.00555381+0.00613329j -0.00411821+0.00735649j -0.00330859-0.00358334j 2.7298e-05-0.0147106j -0.00327877-0.00135652j 0.0194908+0.00491817j -0.00936873+0.00878901j -0.0182715-0.0287142j 0.00529838-0.00557791j -0.00976026+0.00379743j -0.00719834+0.0194619j -0.00236942-0.0258397j -0.000327377-0.0144917j -0.0117002+0.00786733j 0.0260634-0.00694679j -0.0326936+0.0293274j 0.0141447+0.00165092j -0.00928538-0.0498301j 0.0175547+0.00515875j -0.0305054-0.0110136j 0.0187442+0.0547752j 
0.00366847-0.0151658j 0.0139199-0.0134636j -0.0193173-0.0351098j -0.0426306-0.0478787j -0.00444801+0.00456304j -0.0112596-0.0672774j -0.0198981+0.034002j -0.013375+0.0406291j 0.0116258-0.00598484j -0.0452837-0.0498056j -0.0199057+0.00270461j -0.00174798-0.0582888j -0.0189082+0.0247936j 0.0436615+0.0116405j -0.0120143-0.000953719j -0.00934797-0.0176251j -0.0154201+5.50874e-05j -0.0219928-0.0232757j -0.0120888+0.0348745j 0.00371813+0.00814041j 0.00862959+0.000626672j -0.0237793+0.0309221j -0.000187788-0.0347642j -0.0140014+0.00371656j 0.00559837-0.0287986j -0.0188097-0.00138233j 0.00392718+0.0517585j 0.0117102+0.0093879j -0.00345623-0.0325276j 0.00567516-0.0158994j -0.000128938+0.0261737j 0.0112897+0.0234134j 0.00625248-0.013429j -0.0434391-0.0180369j 0.00604556+0.00809572j 0.0355666+0.000667173j 0.0271652-0.0057619j -0.0127113-0.0378759j 0.0260566-0.00906524j -0.0201025+0.044902j -0.0272398+0.00494909j 0.0177088+0.0241802j 0.0169587-0.0142263j -0.0251817-0.0105272j -0.0356585-0.0198831j 0.00187335+0.0127464j 0.0030983+0.0135626j 0.00967361-0.00432449j 0.000214206+0.00940606j -0.00491496-0.00744296j -0.00575326+0.0121151j -0.0135334+0.00201002j 0.0178557-0.00381971j -0.00708645+0.0115131j 0.0137276+0.0103084j 0.0120412+0.0155773j 0.0138871+0.00627988j 0.018248+0.0140978j 0.00177404-0.0115192j -0.00388224+0.0107506j -0.0065836+0.0168526j -0.00386248-0.010726j 0.0191418+0.0117813j 0.000141934-0.00331086j -0.00973874-0.0119819j 0.00428067+0.0132712j 0.00759219-0.0024366j -0.00128732+0.0079542j -0.00240199+0.00885405j -0.0106293-0.00227986j 0.00552552+0.00832485j 0.0065701-0.00617038j 0.00211692-0.00870508j -0.00429917-0.0052239j 0.00743426+0.00643143j 0.00773229+0.00585908j 0.000160697+0.017706j -0.0018347+0.0101299j 0.00355394-0.000496031j -0.00505427+0.00633476j 0.00963874+0.00632803j 0.00495089-0.0210131j 0.00153184+0.000978057j -6.85706e-05-0.0115791j 0.00515064+0.0106992j -0.0090618-0.011093j 0.00971551-0.00584296j 0.00260418+0.0153746j 0.0221222+0.00671512j -0.00895513+0.00469525j 0.00436127+0.00381686j 0.000979666-0.012416j 0.00141742-0.0169648j -0.0019285-0.00134246j 0.00365418-0.00261565j 0.0152181+0.00323434j 0.00673316-0.00281099j 0.00543265+0.00469326j -0.00320816-0.00655652j -0.00255079-0.0132958j 0.00479563-0.0039648j -0.00733927-0.00502348j 0.00497614-0.00560946j 0.00122971-0.00825205j 0.00518962-0.0141239j -0.000813106+0.00656086j 0.000388223-0.00989224j -0.0131478-0.00183367j 0.000144126+0.0014542j -0.0157645+0.0136066j -0.00584296+0.00401265j -0.00705721-0.00924401j 0.0138205-0.0134816j -0.00571233-0.00958004j 0.00980298+0.00794666j 0.00263263-0.000528653j -0.0068945+0.0116177j 0.0139065-0.0053199j -0.00759844-0.00169733j 0.00715227-0.0103988j -0.00805168+0.00703535j 0.0137615-0.010472j -0.000909732-0.00732121j 0.00915333+0.0123354j 0.00266831-0.00790684j -0.00906198+0.0101817j -0.00873586+0.0106195j -0.00874237-0.0232681j 0.000218292-0.00340857j 0.00908452-0.0273831j 0.00382759-0.0209802j 0.0231796+0.0326534j -0.00992092+0.00509242j 0.000325734+0.019465j 0.0197163-0.00737915j -0.00285085+0.00367064j 
-0.0262067-0.0172026j 0.0105854-0.00341946j -0.0383556+0.00821864j -0.0381739+0.0472089j -0.00602927-0.00354852j -0.0641839+0.00508264j 0.0362034+0.00644491j 0.0353809+0.0332659j 0.000928313-0.0126358j -0.0563059+0.0350504j 0.00762733+0.0143929j -0.0510252-0.00416964j 0.0325181+0.013309j 0.0148053-0.0477201j -0.00825438+0.0286639j -0.0183057+0.000899793j -0.00405673+0.0110002j -0.0165019+0.033078j 0.0383284+0.0082151j 0.00398192-0.00462741j 0.000377033-0.0112043j 0.0166536+0.0143455j -0.0160131+0.00183871j 0.00660533+0.0202307j -0.0285852+0.0219971j -0.00308105+0.0196292j 0.038475+0.00136761j 0.0126939-0.0138061j -0.0265694+0.0181757j -0.0144372-0.00174654j 0.0243191-0.00518641j 0.0233235+0.0244945j -0.0143851+0.0142959j -0.031393+0.0391097j 0.040392+0.012854j 0.00660392-0.0495305j -0.00669159-0.0449692j -0.0264108-0.00104804j -0.00939153-0.00484692j 0.0536561+0.0244863j 0.00625557+0.0216075j 0.0161597-0.00719187j -0.0187296-0.0213198j -0.0149967+0.0176438j -0.026282+0.0236205j 0.015154-0.000308342j 0.0193461-0.0117783j -0.00269433-0.0127133j 0.0103588-0.0037687j -0.00640913-0.000448738j 0.00977725+0.00370462j 0.000259252+0.00403887j -0.00625831-0.00862437j 0.00671985-0.00608009j 0.016867-0.00531816j 0.0143975+0.00463928j 0.00955247-0.0123665j 0.00786964-0.00815271j -0.00715633-0.00232826j 0.0218357+0.00357828j 0.0104203+0.00723935j -0.0136774+0.00368072j 0.0138025-0.00258347j 0.00125174-0.0154892j -0.0091059-0.0053405j 0.00829355-0.00190423j -0.000267318-0.0172377j 0.009659+0.00197455j 0.00636924-0.00221708j -0.00931709+0.00676763j 0.00130509+0.000383276j -0.00409255+0.00524148j -0.00910302-0.00146651j -0.00522863+0.00375586j 0.00402661-0.004957j -0.0053017-0.0109415j 0.0186313+0.00453292j 0.00465126-0.0029977j 0.00501638-0.00176174j -0.0036123+0.00658091j 0.00783082-0.00419458j -0.0153647-0.00888423j 0.00719763+0.00175755j -0.014806-0.000335649j 0.00995069-0.0144246j -0.0118365+0.00204579j 0.00238719-0.0137674j 0.0217574-0.00111065j 0.0106509-0.0208656j -0.00410971+0.00424407j -0.00857539+0.000879113j -0.00728847+0.00029748j -0.00949852-0.0126921j -0.0151079+0.0105893j -0.011594+0.00276344j 0.00804228-0.0142707j -0.00165455-0.00614327j -0.00359203-0.00583993j -0.00366299+0.00210043j -0.00782602+0.00835886j -0.00484513-0.0105174j -0.0062588+0.011014j -0.000118001-0.00394503j -0.00911016-0.000321902j -0.00937209-0.00390345j 0.00641353-0.00740454j -0.012119+0.00464098j -0.0101954+0.0108569j -0.0122017-0.00266347j 0.00200195-0.00116983j -0.0187793-0.00926102j -0.00221841-0.00157437j -0.000794375+0.012026j 0.00891131-0.0101631j -0.00266454+0.00566992j -0.00994155-0.000122011j 0.0144976-0.00105262j 0.00239968-0.00432033j -0.00176988+0.00416195j -0.00435054+0.010419j -0.00387552+0.0008047j -0.00601999-0.0163144j -0.00213425+0.0121295j -0.00960847+0.0231442j -0.00463827-7.82611e-05j -0.0140773-0.00745784j 0.00454683-0.0165565j 0.00298966+0.000201109j -0.0227147+0.0195621j -0.0177747+0.00547086j 0.00287408-0.006645j 0.00991982-0.0222587j -0.006044+0.0315449j 0.0201845+0.00549291j -0.000586577+0.00433295j -0.0131435-0.013386j 
-0.0572277-0.00682883j 0.0240653+0.106796j 0.048157+0.00548525j -0.0189572+0.0353384j -0.0424666-0.106676j 0.0148819+0.0203816j -0.0157652+0.0329416j -0.0340342-0.0474337j -0.00294812-0.00329283j 0.0636928-0.0251841j -0.0392598-0.00910637j -0.0663333+0.0480574j 0.0562128-0.0234621j -0.000921372+0.0370215j 0.0139012+0.000339394j 0.024464+0.0171703j 0.0171192+0.000943716j -0.0119748+0.056293j -0.0501071+0.0449928j -0.0297187-0.0188099j 0.0356773+0.0103803j 0.00893459-0.00609013j -0.0131877+0.0742364j 0.0437233+0.0495496j -0.0797794+0.0491569j -0.06087+0.0075001j -0.0100312-0.0314048j 0.0432179+0.0134452j -0.05057-0.00215637j 0.0403839+0.0333722j 0.018917-0.034638j -0.04919+0.0472924j -0.0527383+0.0588082j -0.0210526-0.0195421j -0.0178741+0.122166j 0.130906+0.0718311j -0.0767506+0.00151249j 0.0297537+0.0350862j -0.0400514+0.110497j 0.0115982+0.0109375j 0.0266432-0.00221142j 0.0198833-0.0249983j -0.0347169+0.00876455j -0.0244915-0.0405346j -0.0196712+0.0208004j 0.0199161-0.0294072j 0.0525704+0.0110296j -0.00517559-0.00249018j 0.0322766-0.0125876j -0.00283924+0.00348913j 0.0219178+0.000247895j -0.00349709-0.0287739j -0.0119081+0.0343064j 0.00169458-0.0285093j 2.33402e-05+0.00850732j 0.0046963+0.0134439j -0.0130212+0.00829267j 0.0150544-0.0187679j -0.0145622+0.0238721j 0.0169004+0.00216992j 0.0208979-0.037783j -0.00948942+0.0260469j 0.0313496+0.0186286j 0.0052364-0.0019192j 0.00715931+0.00625945j -0.0189372+0.00820384j 0.00788123-0.0107021j 0.0279958-0.00285836j -0.0053033-0.013446j -0.00671845+0.0107088j -0.0105213-0.0243391j -0.00132299+0.0263897j -0.00610462+0.0417128j -0.00505147-0.00207513j -0.0461139-0.0299807j 0.0170704-0.00630413j 0.00269709-0.0161286j 0.00618044-0.00685534j 0.0325105-0.009905j 0.00574314-0.0238875j 0.020579-0.0117229j -0.0177467+0.0339809j 0.000724754+0.0104317j 0.00167677+0.0140101j -0.0184273-0.0469274j 0.0203645-0.023543j 0.0341737+0.0144032j -0.005473-0.0291768j 0.0378904+0.00482768j 0.00995272-0.00460806j -0.017104-0.00273119j -0.00547343+0.0124483j 0.0153287-0.0322225j -0.0175689-0.0135081j -0.0121225-0.0250037j 0.0140808+0.0367487j 0.0397587+0.0156971j 0.021166-0.0282838j -0.0171897+0.0120064j -0.0132639-0.000130177j -0.00404496+0.00929108j -0.0149491+0.0192665j 0.0187761-0.00590654j -0.0223737+0.0153294j 0.00778972+0.0349355j 0.0122646-0.0107153j -0.019155+0.00822102j -0.014696+0.0109592j 0.018728+0.0142386j 0.0363377-0.0255563j 0.00165692-0.0105556j -0.00233562+0.0049058j 0.0182272+0.0343422j 0.0228508+0.0247028j -0.00149427+0.00678202j -0.00883142-0.0120151j -0.00142487-0.025279j -0.00871769+0.016413j 0.0184147+0.0225082j -0.00913735+0.0227183j 0.0416379-0.0214098j 0.0267656-0.00244269j -0.0293348+0.000234754j 0.0339237-0.0128416j -0.00957928+0.00491269j -0.00178255+0.02435j 0.0467211+0.0316645j 0.033236+0.010079j 0.00466438+0.0189328j -0.00750309+0.0164967j 0.023708-0.0228132j 0.0277727-0.0492663j 0.00901011-0.0196664j 0.0128347+0.00809054j -0.0422127+0.106949j -0.078732-0.0746637j 
