0.000354331-0.00705191j 0.0104661+0.00378526j -0.00823947-0.00705076j -0.00721272+0.00333307j 0.00688866+0.0112561j -0.0187238+0.00170445j -0.00364448-0.00662317j -0.00252362+0.00105087j 0.003838+0.00137211j -0.0118874-0.00817988j -0.00190866+0.000445109j -0.0263606+0.00260816j 0.00476873+0.0100123j -0.0182456+0.0053324j 0.0190345+0.0148275j 0.00542193-0.00725668j -0.00314473-0.016026j 0.0218285+0.00648897j 0.00839456-0.00866818j 0.0120077+0.00291195j -0.0385944+0.0107221j 0.00611321+0.00264694j -0.0127621+0.00262049j -0.00754308+0.00559102j 0.00115354-0.0238307j -0.0127744+0.0017596j -0.0228699+0.0166203j -0.0352739-0.0121204j -0.00120046+0.00758366j 0.014088-0.00423274j 0.00593112-0.00885861j 0.0285399-0.00185174j 0.0211857+0.00442102j 0.0228517-0.0032949j -0.00495697+0.00103729j -0.0095847+0.00141304j 0.000778069+0.00189372j -0.00178077-0.00365983j 0.00678261+0.000352757j -0.00966704+0.00167763j -0.00314877-0.00246312j 0.000880126+0.00116028j -0.00237711+0.00315691j -0.00351315+0.00419107j -0.000113199+0.000501699j -0.00350225-0.00222116j -0.00105053-0.000825523j -0.00353035-0.000764716j -0.00342893-0.00432671j -0.00201357-0.00391987j 0.00429333+0.0078185j 0.00112099-0.00181409j 0.00463819-0.00239051j 0.00154802-0.00183503j 0.00185404-0.00703674j 0.00511613+0.00260076j 0.000501623+0.000719234j -0.00460524-0.00111451j 0.00659467-0.000221122j 0.0100434+0.000206079j -0.00381105-0.00130613j 0.00511628+0.00185205j -0.00284264-0.00439598j -0.00645387+0.00328304j 0.00483248-0.00324278j 0.00185869-0.00266743j 0.00130147-0.00154917j 0.00137345-0.000877076j -0.00440559+0.00102521j 0.00395733-0.00102214j -0.00311091+0.00124515j 0.000340384-0.00428883j 0.00214035-0.00115358j 0.00385432-0.000139012j 0.00112155-9.21055e-06j -0.00174046+0.00440871j 0.00365538+0.00191336j 0.000399595+0.0032408j -0.000170221-0.00123014j -0.00385937+0.000606629j -0.000722142+0.000356853j 0.000431214-0.00124348j 0.00107228+0.0014699j 0.00288405-0.00173219j -0.00310424+0.000837387j -0.00132774-0.002609j -0.00214377-0.000511942j 0.00522975+0.00189942j 0.000967647-0.000855361j 0.0023923-0.00447341j -0.000266649-0.00404922j -0.0050052-0.00128567j 0.00385459-0.00171078j -0.00237459-0.000862606j 0.00390893-0.000492385j -0.00984607+0.00281044j 0.00380222-1.26771e-05j 1.88224e-05-0.000764423j 0.00294859+0.000868974j -0.00180569-0.00261293j 0.00498769+0.00305359j -0.00051529-0.0032144j 0.000730067+0.000878718j -0.00390612+0.000702599j 0.00373405-0.000840289j 0.000698152+0.00421781j 0.00492308+0.00344745j -0.00229584+0.001192j 0.00277944-0.00184014j -0.00538655+0.00503043j 0.00721935-0.00701179j -0.0145596-0.00253555j -0.0022797-0.00795633j 0.00474282+0.00553427j -0.00107101-0.00601812j 0.00218703-0.000952506j -0.00269262-0.00774966j 0.00410291-0.00192746j -0.0033299-0.0106768j -0.0129094-8.76768e-05j 0.0022631-0.007055j -0.00314132+0.00312301j 0.00420823+0.0108182j 0.00136396+0.00550923j 0.000106409-0.00819733j -0.00453515-0.00625599j 0.000872573+0.00607671j 0.000952235+0.00918803j 0.00784527+0.00022612j 0.000358517+0.000785964j -0.000523314+0.00097415j -0.00301705+0.011898j 0.00291434+0.002582j -0.00494982+0.00620051j -0.00288784-0.00510233j -0.00601386+0.00617851j -0.00179666-9.24218e-05j 0.00724799-0.00228438j -0.00167968-0.00968134j -0.00333145+0.00864524j 0.00639558-0.00172236j 0.000488314-0.0101059j 0.00312759-0.000257271j 0.00206825-0.00328027j -0.00374834-0.00241735j 0.00017205-0.000546992j -0.034843+0.0315591j -0.0196335-0.0196991j 0.000989404-0.0134539j -0.00908253+0.0077167j 0.00276262+0.00301929j 0.00725204-0.0114381j 0.00120075-0.00458144j 0.00292123-0.00148273j -0.00397355-0.00558891j 0.0146039+0.00719444j 0.00932978-0.00419379j -0.00601819+5.95873e-05j -0.0022203+0.00672036j 0.00317367+0.00169809j 
-0.0100992-0.00363889j -0.00109042-0.00753953j -0.00230306+0.0031186j 0.00587995+0.00922065j 0.0196915-0.0033131j 0.00873078+0.00960873j -0.00479371+0.000758482j 0.00182082+0.00345169j -0.00131304-0.00577858j -0.0046533-0.00021195j 0.00830847+0.00551077j 0.00620532+0.0120902j 0.0253122-0.00476058j 0.0152981+0.0110851j 0.0151571-0.00865227j -0.0102683+0.00325098j -0.0249143+0.00406096j 0.0144558-0.0112577j 0.00197078+0.000777261j -0.00229213-0.000311419j 0.0128017+0.0336111j 0.00734923-0.00971132j 0.00258565+0.0156681j -0.0050906+0.0168845j -0.0285956+0.00266916j 0.00351152+0.010361j 0.0279729+0.0140004j -0.0136236+0.0132617j 0.0136083+0.00551189j -0.0170847-0.0062687j -0.033385+0.0034703j -0.0101611-0.00440922j 0.0121106-0.00877453j 0.00485013-0.00474291j -0.0103217+0.00184512j -0.00338457+0.00326847j 0.00635452-0.00243164j 0.00743164+0.000871965j -0.00545141+0.00492295j -0.00144158+0.00391164j -0.000825453+0.000449704j 0.00195537+0.000517692j -0.00211612+0.000884555j 0.00306465-0.00116885j 0.00140937+0.00148513j -0.00237357+0.000630079j 0.00640677+0.000168194j -0.000934948+0.000208954j 0.00425908+0.000211384j 0.0029988+0.000458339j 0.00153019-0.0022488j 0.00579095-0.0051997j -0.00211028-0.00401989j -0.00426105+0.00855594j -0.0012544+0.00173276j -0.00123197-0.00293652j 0.00134985-0.00392385j 0.00521617-0.00430971j -0.00357211-0.00307917j 0.00303595-0.00196131j 0.000229006+0.000105906j 0.00344067-0.00226684j -0.00480395+0.000484997j 0.00473697+0.00120377j -0.000453598-0.00239356j -0.00442566+0.000605509j 0.000813674+0.000243577j -0.000959208-0.000743982j -0.00192495-0.00313825j -0.00147307+0.000259237j 0.000857703-0.0029556j -0.00126191-0.000179498j -0.0017521+0.000848112j -0.005118+0.000146761j 0.00420888-0.00328281j 0.00175913+0.0053106j 0.00261801-0.00272846j 0.000623154-0.00169848j -0.0013493+0.00217289j 2.64228e-05-0.00204738j 0.00202328-0.00226951j -0.00432638+0.00372877j -0.00383624+0.00194486j -0.00262606+0.00266465j -0.000589881+0.00449897j 0.00476333-0.00129144j -0.00280727+0.0037505j 0.000598554+0.000324936j -0.00635918+0.00379235j -0.00230206+0.00180822j -0.00415468-0.00430341j -0.00705343-0.00334975j -0.00338358-0.00275037j 0.00118247-0.00068646j 0.00147023-0.00236945j 0.000907711+0.00512533j -0.00622661-0.00719619j -0.000649072+0.00115919j 0.00048791-0.000362362j 0.00756037+0.000307894j -0.00342194+0.000785604j -0.0012329-0.00451083j 0.000751195-0.00485343j 0.00344748-0.000104691j 3.76248e-06-0.00528845j 0.00243949-0.00144553j 0.00310942-0.000184936j -0.00437541-0.00268385j 0.00225316+0.00346098j -0.00211768-0.00533991j 0.000927323+0.0017761j -0.00258748-0.0105061j 0.00845423-0.00254661j 0.00514239+0.0041395j 0.00352832-0.00668269j 0.00141903-0.000140354j 0.00110447-0.00344621j 0.00388674-0.00260251j 0.0117268+0.00714385j 0.000162806-0.00963489j -0.0070541-0.0115758j -0.00496902-0.00102427j -0.00666654-0.00576185j -0.00242195-0.00312313j 0.00459779+0.0039642j 0.00283719-0.0050156j -0.0012887-0.00588023j -0.00608891+0.00851278j 0.00178606+0.00737625j 0.00334728+0.00471971j -0.000400673+0.00681266j 0.00190117-0.00253673j 0.00559257+0.00395875j 0.00330955-0.00229329j 0.00106133+0.00466376j -0.00643517-0.00331397j -0.00561701+0.000589928j 0.00040688+0.0120942j 0.00916432-0.0108122j -0.00075998-0.000555148j 0.00134882+0.0039227j -0.00157359+0.00572871j -0.0010076-0.0019068j -0.00889358-0.000382752j -0.000884858+0.00509522j 0.00212012+0.00888804j -0.0178451-0.0188205j 0.0367768-0.0331307j 0.00111929-0.00439845j -0.00481785-0.00580945j 0.00195018-0.0119652j 0.00171266+0.00247127j 0.00376852-0.00583346j -0.00495851+0.0073402j 0.0167943+0.00678507j 0.00764966+0.00512942j -0.00489524-0.000905121j -0.00541035+0.0045322j 0.00433331+0.00166577j 0.00315843-0.00623727j 
-0.00468647-0.00184624j -0.00948118-0.0107398j 0.0209079+0.000843184j -0.0120451+0.0106414j 0.0139908-0.00621892j 0.0268804+0.0090519j 0.00123702+0.00395603j -0.0120562-0.00187171j 0.00922437-0.00983249j 0.0489498-0.0185468j -0.0234575-0.000977677j 0.0270108+0.0117166j 0.0214702-0.0112987j 0.0290981-0.00394677j 0.0300626-0.0207806j -0.0413999+0.000667276j -0.0270437-0.0102721j -0.028517+0.00320342j -0.0494729-0.0140327j -0.0480211+0.0200974j 0.0440367-0.00192032j 0.00940698+0.00768588j -0.0174818+0.0422121j -0.0236656+0.00123759j -0.056189-0.022119j -2.9303e-05-0.0371249j 0.0462605-0.0326418j 0.011921-0.0122677j -0.0307587+0.0154842j -0.0391062+0.0200862j -0.0184092+0.00730844j -0.030645-0.00474091j -0.0300389+0.00466314j -0.0184263-0.0149876j -0.004914-0.000599202j 0.0157487-0.00200982j 0.00631207-0.00700021j 0.00587637+0.000146484j -0.0138982+0.00692686j 0.0128953-0.00323556j 0.00568345+0.000203573j -0.0027694+0.000851205j 0.0067309+0.0024112j 0.0136205+0.0107022j -0.00391569-0.0173433j -0.00535739-0.00683841j 0.00203923+0.00342649j -0.00544134+0.00533583j 0.0121587+0.0101785j 0.0137703+0.00375146j 0.00698846+0.00820553j 0.00398221-0.0138648j -0.00697613-0.00338716j -0.0106504-0.00273043j -0.0168593+0.0167778j -0.00818711+0.00209734j 0.00883581-0.0140079j 0.0098811-0.00215194j -0.0212246-0.000224684j -0.0226872+0.00912417j 0.0060938+0.000776772j -0.00941722-0.000275851j 0.00670956+0.001884j 0.0149827-0.00752305j -0.00823012+0.00374196j -0.0160716-0.00673222j -0.00996054+0.0065596j -0.00579241-0.00496767j 0.00970756+0.00160261j -0.0126148-0.00288978j 0.00768847-0.00867493j -0.00620213-0.00332214j -0.00388467-0.00578179j -0.0119505-0.00203556j 0.0138097+0.00143576j -0.0123391-0.000452683j -0.00422295-0.00523797j 0.000817573-0.0029172j -0.00766216+0.00143299j 0.00650529+0.0016311j -0.00124069+7.30629e-05j -0.00761132+0.0026679j 0.00321773-0.00912462j -0.00817604-0.00394755j 0.0017508-0.00970986j 0.0068117-0.00695646j -0.000995625+0.000256944j -0.00629908-0.00505145j -0.00975419-0.00894875j -0.0117257+0.00458551j 0.00360443+0.00652881j 0.0100413-0.00275528j -0.00735966-0.00350417j 0.0061642-0.00458481j -0.0014691-0.00454124j 0.0105785-0.000828775j -0.00948052-0.00615304j 0.00235287-0.00131371j 0.00471471+0.00470426j 0.00528597+0.0101844j -0.00245139-0.00864847j 0.0115021-0.00466544j 0.00555946+0.00255277j 0.00950152-0.00474587j 0.00593065-0.00280555j 0.00740845-0.00338866j -0.00758245-0.00150146j 0.00862471-0.00344909j -0.00896066+0.00228712j 0.00510195-0.0127607j -0.015228+0.0122207j 0.0185745-0.000886106j 0.00866586+0.0142564j -0.00480997+0.00190808j -0.00111223+0.00458732j -3.43566e-05-0.000192722j 0.0125168+0.00900945j -0.0127831+0.00841331j -0.00428935+0.021363j 0.0127681+0.00101279j 0.00174541-0.00508218j 0.0131128-0.00209061j 0.00141686-0.014809j 0.00379538-0.0121592j -0.00709793+0.0142775j 0.00839131+0.0112517j -0.000716008-0.00304235j -0.00535546-0.016929j -0.0218324+0.0060249j -0.0120977+0.00116071j 0.00597254+0.00968157j 0.00127316-0.00072289j -0.0117557+0.00786399j 0.0111275+0.00349001j 0.00879534+0.00491684j 0.00511791+0.000344426j -0.000510394-0.00271826j 0.00720073-0.00477951j 0.00520327+0.000577566j -0.00752875+0.00489327j -0.00538002-0.00697995j -0.0138613+0.00570829j 0.0016843+0.0048298j -0.0077472-0.000502376j 0.0100974+0.00145113j 0.00297332-0.00237812j -0.0132937-0.00467121j 0.00268195-0.0128266j 0.00889158-0.00665734j -0.00392479+0.00463853j -0.0106211-0.0025277j -0.00301745+0.00537344j 0.00666193-0.00501408j -0.00790475-0.00198267j -0.0190291+0.00357271j 0.00379836-0.0186255j 0.00263519-0.00382547j 0.00832651+0.000828096j -0.00503156-0.0145025j 0.0203269-0.00574356j 
-0.00340764-0.0119446j 0.00149715-0.00184158j 0.00773289+0.00398149j -0.000477272+0.000367763j 0.0123348+0.0142639j -0.00718488+0.00962807j 0.00506894-0.0100024j 0.0121685+0.00247214j -0.0127545-0.00129929j 0.0161526+0.0146407j 0.00186573-0.0183464j -0.0080583+0.0165517j 0.00189409+0.00636727j -0.00907518+0.0281892j 0.0278735+0.0299647j -0.00523695-0.0268159j -0.021221-0.0206559j 0.0397294-0.0193514j 0.0343236-0.0294331j -0.0207125-0.0270035j -0.00754018+0.0125782j 0.00409751-0.0014148j -0.0352641-0.031601j 0.0139005-0.009081j -0.0147104-0.0581152j 0.0350861-0.0287877j 0.0441383-0.00856595j -0.0102066-0.00147852j -0.00117417-0.0261375j -0.000716917-0.034187j -0.00349897-0.0110031j -0.00397635-0.0244964j 0.0201541-0.0204412j 0.0119286-0.0113746j 0.00526879-0.00848011j -0.00195391+0.0147229j 0.00414461-0.00243389j 0.00756863+0.00943657j -0.00848786-0.0174098j -0.00716633+0.00514633j 0.00645368-0.000505135j 0.00550797+0.00821621j 0.000704817-0.00252927j 0.000941032+0.00660072j -0.0136535-0.00498143j -0.00420138+0.00791041j 0.00389109-0.0017167j 0.0025304+0.0187823j 0.00476039-0.00411296j 0.0150712+0.00568932j 0.00129854-0.0107988j -0.00699087-0.00527186j -0.00195333-0.0103783j -0.0169119-0.00616171j 0.00141091-0.00899783j 0.00193668+0.00590486j 0.000153685+0.00134712j 0.0110965+0.00287407j -0.0101645-0.00157698j 0.00614842+0.00372432j -0.00153107+0.00300469j -0.00302398+0.00710863j 0.00116825-0.0140992j -4.37367e-05+0.015584j 0.00396859-0.00244164j -0.0126822+0.000540155j 0.00469929-0.00527491j 0.000250927-0.00634443j -0.00639885-0.00463635j -6.33565e-05+0.00320358j -0.0032739-0.00440981j -0.000724256-0.00504661j -0.00811606-0.00356337j -0.00758687+0.00372978j 0.00195377+0.00420667j 0.00483548+0.00332573j -0.00197532+0.00684341j -0.0067319+0.0054353j -0.0040073-0.00958817j -0.00923257-0.0128511j 0.00406062+0.0021945j -0.000448957-0.00641595j -0.00526533+0.00138708j -0.00230731-0.000922589j -0.00241782-0.00350061j 0.00521151-0.0102543j -0.00279379-0.00295772j -0.00482894+0.00806769j -0.00546157-0.00672864j -0.00535674-0.00640657j -0.00256489-0.00778289j -0.013547-0.00844396j -0.00410598-0.00200222j 0.00698958+0.0023435j 0.00606601-0.00342053j 0.00374579+0.00391149j -0.0136217-0.00145807j 0.00142361+0.00249736j -0.00178811-0.00553445j 0.00429394-0.0031897j -0.00676114+0.00149974j -0.000660097-0.00129837j 0.00221463-0.00237048j 0.0050423+0.00337454j -0.0049486+0.004753j -0.0018819+0.0123033j 0.00305684+0.004815j -0.00540974+0.00672656j 0.000114207+0.0043827j -0.00788365-0.009272j 0.00573064-0.00415762j -0.00216129-0.0224973j 0.0170158-0.00283875j 0.00651402+0.0130523j 0.0093966-0.0105888j -0.000762402+0.001724j 0.00543421-0.00437028j 0.0101647+0.00853651j 0.0182583+0.00123278j 0.000679933-0.0219718j -0.00436267-0.00793849j -0.00236783+0.00144331j -0.00792552-0.000679162j -0.00743133+0.00340349j 0.00355884-0.00776539j 0.0135731+7.80225e-05j 0.00217332-0.00540421j -0.0125714+0.0115109j 0.00271628+0.00790939j -0.000482744+0.00509045j 0.00124217-0.00612752j 0.00222453-0.00582608j 0.00792559+0.0104311j 0.00671034+0.000230842j 0.00474829-0.00319859j -0.0121486-0.00932189j 0.00640717-0.00085555j 0.0129611+0.00781097j -0.00188258-0.0015596j -0.00612273+0.00434189j -0.00209343+0.00435949j 0.00499409-0.00624674j 0.00997341-0.00151984j -0.0130034-0.00473673j -0.00428479-0.00892228j -0.00385456+0.000757927j 0.00298938+0.00877562j -0.00726173-0.000522112j -0.00475678-0.001395j -0.00527047+0.00312087j -0.00443682+0.000394799j 0.00537187+0.000439456j 0.00780163-0.00135681j -0.00205448+0.000158361j 0.0068299+0.0123398j -0.0111847+0.00918306j 0.00228571-0.00339052j 0.000874553+0.00358609j -0.0134043+0.00224368j -0.000485782-0.0101187j 
-0.00917169+0.019608j 0.0251747+0.00713456j -0.0462844-0.00747704j 0.010897-0.0228198j 0.0222711-0.0382083j -0.0426346-0.013864j -0.00868604+0.00595944j -0.00649516-0.0448449j 0.0165916+0.0422928j -0.100803+0.00185184j 0.0292873-0.0327885j -0.0589162-0.00988119j 0.0328082-0.0310568j -0.0442682-0.0194157j -0.00655759-0.0578343j 0.0731815+0.00659611j 0.0153584+0.0742463j 0.0122876-0.109803j 0.0268666-0.11794j 0.0759812+0.0114016j -0.0893117+0.0314104j -0.0617559-0.00129531j 0.0271779+0.040494j -0.00142869-0.00609503j 0.124839+0.0757724j -0.0152568-0.022124j -0.111022-0.0283169j -0.0693064+0.089093j 0.0318029-0.0553108j 0.0363916+0.033146j 0.0408011+0.0743883j 0.0988102-0.0105701j 0.0101793-0.104452j 0.0564703-0.0496139j -0.0227528+0.0387908j -0.0229693+0.0143431j -0.0187216-0.0473751j -0.00510773-0.0374314j 0.0426852+0.00591846j -0.0260973+0.0377945j -0.0375556-0.0168917j 0.00111777-0.014932j -0.0229598+0.0207516j -0.0321427+0.00476088j 0.0146162+0.00611906j 0.0174451+0.00737127j 0.00499293-0.00676679j -0.00870515+0.00384044j -0.0208431-0.00320797j -0.0239672-0.0302733j 0.00824742+0.0179872j -0.0151214-0.0072674j -0.00277639-0.0111579j 0.0333014+0.00389963j 0.021899-0.0276777j -5.29362e-05-0.00732078j -0.0136178-0.00779065j -0.0359352-0.00425148j 0.0198189+0.00694283j 0.0201377-0.0376566j -0.0149156+0.0121608j -0.00379391-0.0255864j -0.00034646+0.0187077j -0.0291084+0.00385594j 0.000778586-0.0207312j 0.0280622+0.0111434j 0.0221538-0.00712123j 0.00538405+0.00483622j -0.00535335+0.0271074j 0.0083142-0.0218739j -0.00571392+0.0158582j 0.0112696-0.0117254j 0.0115716+0.00324517j 0.0149391-0.00350788j -0.0169314+0.00264236j 0.00339875+0.00737705j -0.00464518+0.0133226j 0.00416342+0.0122969j 0.0103813+0.00214062j 0.0110671+0.0305755j 0.000818185-0.00939933j 0.0115596-0.0039181j 0.00669252-0.00309469j 0.00603092-0.00205279j 0.00903878+0.0122538j -0.0230817-0.00553792j 0.0106753+0.00167996j 0.00118105-0.00561145j 0.0209074+0.011364j 0.0213556+0.000800344j 0.00536678-0.000772796j 0.0121227+0.0024058j 0.0131303-0.00542722j -0.0131274-0.00550754j -0.00841442-0.0114717j -0.0168849-0.00195934j 0.0149726-0.0178498j -0.0134398-0.0113677j -0.0101644+0.00325291j 0.000434504-0.0108945j -0.00473938+0.00204293j -0.0149094-0.00278387j -0.00528235-0.00784777j -0.0189211+0.0109737j -0.00365375-0.0116711j -0.00861072-0.00734548j -0.000437846+0.0115261j -0.0151934+0.0022447j 0.00213817-0.00598382j -0.00299192-0.00844454j 0.0199747-0.00793237j -0.00223946+0.0111018j 0.00658607-0.00286015j -0.0114439+0.00231086j 0.00257115-0.0144488j 0.00254737-0.0011043j -0.0018461-0.00422128j 0.0110933-0.0227637j 0.0112962+0.0132027j 0.00751797-0.0310527j 0.0158253-0.0134485j -0.00944083+0.0135332j -0.0137643-0.012984j -0.0078799+0.0127735j 0.0127722-0.00439104j -0.0182763-0.0156583j -0.00755108-0.0138006j -0.00574333+0.0318673j 0.0213228-0.00523467j 0.00969391+0.0208604j 0.012481+0.014582j -0.0164399+0.0147478j 0.00299756-0.00221816j -0.0184979-0.00468421j 0.00887863+0.00259828j 0.00437143+0.00417479j -0.00494859-0.0175825j -0.0183209+0.00799814j 0.001049+0.00454023j 0.0162448+0.00256497j -0.0044263+0.00915794j 0.0177604-0.00305963j -0.00514551-0.0150215j 0.0262103-0.00406115j 0.00308573+0.0198581j -0.0116126+0.00393419j 0.0353752+0.0027758j -0.0105415+0.0319226j -0.0109267+0.011868j 0.0164863-0.000413652j 0.0200436+0.00859905j -0.00474529-0.0138725j -0.0255067-0.00673433j 0.00391929+0.00149413j 0.0366095+0.0210423j -0.0296493+0.039515j -0.0234263+0.00057499j -0.0161353-0.0168353j 0.0215613+0.0269206j -0.0304205+0.019261j 
0.015183-0.000669225j 0.00750189-0.00935708j 0.00895489+0.0114287j -0.0257748+0.00908526j -0.0207239-0.00141631j -0.0119928+0.0235598j -0.00603741+0.0320329j -0.00412298-0.0143039j 0.00907851-0.00266634j 0.0402782+0.0112296j -0.0311364+0.0113782j -0.0120759+0.0367653j -0.0402588+0.049675j -0.0026234-0.0067673j 0.017034-0.0868579j -0.0168946-0.00573628j 0.0365948-0.0948487j -0.0341645+0.0124741j -0.0194676-0.0242467j -0.0371551-0.0181842j 0.0211206-0.0231773j -0.0662117-0.0154791j 0.0189605+0.0685384j 0.0197741-0.0647604j -0.00505068+0.0457429j 0.0812314+0.0655834j 0.0630138+0.0558788j 0.0363639+0.028426j -0.0367755+0.0886815j -0.00631375+0.0143976j 0.0408099-0.0893041j -0.0247238-0.0510375j -0.0431098+0.0138499j -0.0225731-0.059028j 0.020651-0.000461734j 0.0105216-0.0318166j -0.0176292+0.00945328j -0.0292908+0.00528598j -0.0101242+0.000653008j 0.0259038-0.0123123j 0.0116919+0.00624461j -0.0100657-0.00932251j 0.0166346+0.0149959j -0.000481102+0.0153056j 0.00253704-0.00875504j 0.00333856+0.00481138j -0.00739517+0.00845483j -0.00687456-0.0108626j -0.00942142+0.0354331j -0.0134644-0.00544233j 0.0025616+0.0129685j -0.00678485+0.0432628j -0.00260715+0.00855524j -0.0117643-0.0181652j -0.0259823+0.0268967j -0.0134776-0.00868889j 0.00654142+0.00797185j 0.00858666+0.0254245j -0.0109374-0.000402692j -0.0238838+0.00912276j 0.00596337+0.00408637j -0.00486837+0.00671175j 0.00905972+0.0118732j 0.00724817-0.00543547j -0.0121967+0.00972903j -0.00417428-0.0191834j -0.0105164+0.00226537j -0.0032936-0.00880047j 0.00500999+0.00851542j -0.00306231-0.0055089j 0.0189259+0.00297606j -0.010153+0.00359396j 0.00127615-0.0170893j -0.00274073-0.00952226j 0.00212466-0.00196118j 0.00095087+0.0136919j 0.00468215+0.00658983j 0.0061949+0.000476461j -0.00266797+0.00899375j 0.0114794+0.0179195j -0.00161656-0.0101216j -0.00826076+0.00297803j 0.00585102-0.026247j -0.000261239-0.0197262j 0.0113195-0.0195145j -0.00198762+0.0138945j 0.000366143-0.00710946j -0.00295159+0.00190534j 0.00768772-0.015662j -0.0141641-0.00138141j -0.00172923+0.000801612j -0.00387129-0.00857695j 0.00536877-0.00294135j 0.0114656+0.00263269j -0.00426213+0.000378261j -0.00915506-0.0106392j -0.0137881-0.00783283j -0.00580152-0.00180747j 0.000922527+0.0170304j -0.00992959+0.00742418j 0.00702804+0.00727255j 0.00847981+0.00788068j -0.0109309-0.00261825j 0.0150007+0.00823596j 0.00108025-0.0019922j 0.00257451-0.00089756j 0.00234194+0.0026247j -0.00480079-0.00127933j -0.0106916-0.00716394j -0.00310263-0.000738462j -0.00666441+0.00263405j 0.0100318+0.0170568j 0.00881663-0.0106571j 0.00820537+0.00349968j -0.00681654+0.00746544j 0.00609149+0.00607096j 0.00158467-0.0159112j -0.0116377+0.0156742j -0.00390521-0.0129707j 0.000868556-0.0170979j -0.0115853-0.00507306j -0.000703038+0.0104994j -0.00416175+0.0228938j 0.00266569+0.00724815j -0.00307716-0.0112047j -0.00702199+0.013547j -0.00245856+0.00259445j 0.0171314-0.00214526j 7.995e-05+5.59541e-05j 0.00580498-0.0116686j 0.00467396-0.003115j 0.0149955+0.014678j 0.0104445+0.00307016j 0.000701391+0.0116859j 0.00293797-0.00917185j 0.00667126-0.000994392j -0.0178677-0.0191076j -0.00970127+0.0131078j 0.00859517+0.00663404j 0.00322956-0.0124553j 0.00760465-0.0140247j -0.00701071-0.0072435j 0.00168618+0.00851575j 0.00373013-0.0171154j 0.00834426+0.00522972j -0.000156884-0.0026004j -0.00893742-0.0156847j 0.0237236-0.0126697j 0.00780072-0.00135242j -0.00104204-0.0171344j 0.00923123+0.00424086j -0.00296073-0.00175254j 0.00471104+0.00327686j -0.00896807+0.000231654j 0.000182821-0.0254963j 0.0293462+0.00358139j 0.00164337+0.0211196j -0.0159015-0.0069632j 0.0106456-0.0162089j 0.016622+0.0156886j 
