-0.0143945-0.00698034j 0.0128053-0.0145257j -0.0287807+0.0267573j 0.0311124+0.00108664j 0.00741765+0.0190553j 0.0337596-0.0180943j -0.00228206-0.0204965j 0.0281281-0.00422275j 0.0277316+0.0105052j 0.0535176-0.012434j 0.0182981+0.0121801j -0.0481503+0.0235619j 0.00924532-0.0334639j -0.0339346-0.0127672j 0.0224689+0.00521434j 0.0289516-0.0180469j -0.0310848-0.063617j -0.075133-0.054733j -0.068828-0.0150552j 0.0471162-0.012508j 0.0598549-0.0278774j -0.0014115+0.034134j 0.0010147+0.0328261j 0.0204611+0.00537599j -0.0289026-0.0330725j 0.0398781-0.0471822j -0.0390751+0.0819258j -0.0914392-0.0216354j -0.015804-0.0689503j -0.0281168+0.00598822j 0.00909659-0.0527039j 0.0403476-0.019502j -0.0572697-0.0506119j -0.0473113-0.00110435j 0.027276+0.00323576j 0.0117421+0.0181976j 0.0060209-0.0212297j 0.000333281+0.0240418j -0.0032657+0.0106215j -0.0195525-0.0135431j -0.00565548+0.0192206j -0.00343122+0.00651949j -0.0159784+0.00908231j -0.024049+0.0142826j -0.016459-0.0140896j -0.0146882+0.011211j -0.00553858-0.0227064j -0.00299922+0.0234365j -0.0153095+0.0177381j 0.00144615+0.0219154j -0.00100909+0.0114527j -0.0219745+0.00535045j 0.000405123-0.00134067j -0.00418076+0.0191771j -0.0289068-0.0142555j 0.00590336-0.0122252j 0.011489+0.00164597j 0.0138834-0.0248424j 0.0144497-0.0179365j 0.0350088+0.00905792j 0.0270274+0.0025121j 0.0202004-0.00261785j 0.0224327-0.00193368j -0.0180578-0.000618343j 0.0056509+0.00587857j 0.000654121+0.0256004j -0.0155002-0.00473103j -0.00731921+0.0050537j -0.0240716-0.00573476j -0.0161124-0.00410264j -0.00847996-0.00421283j -0.00790501-0.00173878j -0.00655015+0.018757j -0.00968422+0.00336798j -0.015023+0.00899194j -0.00553649+0.00117554j -0.00764111+0.00551356j 0.00885337+0.00974987j 0.00610451+0.000502491j -0.00880472-0.00647558j -0.00144554-0.00396419j -0.0113706+0.000969903j -0.000304054-0.00996124j -0.00951883+0.00821003j -0.00362751-0.0135882j 0.00106707-0.0129713j 0.000167433-0.00946782j 0.00619043-0.00352149j 0.00790572-0.0154186j 0.0168779-0.0148182j 0.00865084+0.000702831j 0.00433733+0.0130176j 0.00736505-0.00739274j 0.00562517-0.0131871j 0.00489529+0.00546419j -0.0198005-0.00489487j -0.0174721+0.00590341j 0.00495075+0.00478448j 0.0115377-0.00660065j 0.00263073-0.0020133j -0.0108989-0.00440805j -0.00845743+0.0117249j -0.00356942-0.0114982j -0.0143247-0.00604372j -0.00694284-0.0127321j -0.00551907+0.0107554j 0.00591006+0.00224642j -0.0030287+0.00153767j 0.00384105-0.00781305j -0.00624965-0.000430987j 0.019751-0.00516272j -0.00361409+0.0174778j -0.00720203+0.00295731j -0.0127636+0.008282j -0.0264379-0.00939669j -0.00144734-0.00622769j 0.00617182-0.00155504j 0.0326264+0.0132232j 0.0121332-0.00380552j -0.00771834-0.0115914j -0.0174407+0.0181248j -0.00913696+0.00134076j 0.00386609+0.00607649j -0.0130487-0.00360239j 0.0131169-0.00606095j 0.014465+0.0216582j -0.014631-0.00859074j 0.0140277-3.35981e-05j 0.0354807-0.0103491j 0.000650735-0.0112934j -0.0184639+0.00122561j 0.0141012-0.00788109j 0.0224441-0.00491597j 0.0131946-0.0254002j -0.013832+0.00680005j 0.0177614+0.00306918j -0.00622595-0.00396413j -0.00974104+0.00552137j -0.000835867+0.0147493j 0.00378479-0.00884839j -0.00723529-0.00892959j 0.0200913+0.00193335j -0.010977-0.000800811j -0.00141678-0.0213374j -0.025234-0.0121562j 0.0159013-0.00449556j 0.00237068-0.0185501j 0.0278454+0.0160003j -0.0205008-0.00565291j 0.0109975+0.0242636j -0.0131457+0.00185761j 0.0108969+0.000683743j 0.00890961-0.031181j 0.0283599-0.0230512j 0.00477572-0.0211786j 0.043206+0.00417267j -0.00996297+0.0157404j -0.0191666+0.0149757j -0.0327828-0.0342108j -0.0247618+0.0387901j 
-0.00617655+0.0166651j -0.0207773-0.0050589j 0.0263027+0.0104497j 0.00778139-0.0198722j 0.0182277-0.0190556j -0.0246194-0.0201179j -0.0258129-0.00538473j 8.17283e-05-0.02541j 0.0138241-0.0350729j -0.0225597-0.0359959j 0.0132849-0.0234204j 0.0193721+0.0359069j -0.0431527-0.0102559j -0.00447228+0.02456j -0.00370345-0.0449369j -0.0197089-0.0152563j -0.0753046+0.0395595j -0.0559845+0.0720971j -0.0132691+0.0587921j -0.0103979-0.0228266j -0.0336503-0.0456638j 0.0348352-0.00622112j 0.0391079+0.00288342j -0.00335162-0.0147949j -0.0408219+0.0561622j -0.0503133-0.0363542j 0.101724+0.0505425j -0.01195+0.0848015j -0.0664489+0.0123424j 0.011765+0.0176552j -0.0651503-0.00284445j -0.0396109-0.0391025j -0.0506758+0.0549223j 0.0101225+0.050033j 0.00864905-0.0398796j 0.0180052-0.00999312j -0.0205453-0.00104732j 0.0238103-0.00992482j 0.00634109+0.00157397j -0.0114459+0.0189463j 0.0209406+0.000721625j 0.0110245-0.00719369j 0.00524401+0.0128839j 0.0113367+0.0198832j -0.00913636+0.0215782j 0.00788968+0.00846007j -0.020821+0.0122962j 0.0252729+0.00495956j 0.0206692+0.00932777j 0.0176006-0.0106054j 0.0119795+0.00380966j 0.0182323+0.0247303j -0.00641721+0.00348454j 0.0211961-0.00615344j -0.016474+0.0238768j -0.00799823-0.00845296j -0.00194386-0.0171388j -0.024916-0.0102445j -0.0174476-0.00803291j 0.00935061-0.0453369j 0.00402511-0.0191418j 0.000628822-0.0146272j 0.000400354-0.0173352j -0.00318839+0.0132458j 0.0116316-0.014949j 0.0286239+0.00537638j -0.0041292+0.0152574j 0.0123502+0.000723086j 0.00883228+0.0231757j -0.00077964+0.0169163j -0.00194757+0.014038j -0.00606283+0.00551544j 0.0249067+0.00749617j 0.0129475+0.00830922j 0.00285498+0.00424594j -0.00372495+0.00904439j 0.00972562+0.00313319j 0.0180327-0.00721546j 0.00127685-0.00579218j -0.0113588+0.0136534j -0.00451949+0.0034077j -0.0018224-1.73293e-05j -0.016561-0.00222494j 0.0149409+0.00843179j -0.0174466+0.00347553j -0.00888376-0.00145496j 0.0013183-9.13153e-05j 0.00402655-0.00267318j -0.0193731-0.0076295j -0.00712322-0.0129283j -0.00461323-0.00229986j 0.00777703-0.0058648j -0.00959896-0.00385417j -0.0132597-0.0063458j 0.00103779-0.00400715j -0.0128738+0.00295045j 0.0060228+0.0148307j 0.00642142+0.00101955j -0.0077294-0.0165431j -0.00283063+0.000973546j 0.000231152+0.00936687j 0.0113045+0.00389787j -0.0161042+0.00153374j -0.00184841+0.00656437j -0.0107454+0.00655138j 0.00588891-0.00484222j -0.00109844-0.00936632j -0.00423288+0.0035776j -8.78482e-05-0.00618181j -0.00405063-0.000344113j 0.00402469-0.0121434j 0.017576+0.00640481j 0.0118984+0.0152971j 0.0108733+0.0104629j -0.0123514+0.0162187j -0.00153231-5.77882e-05j 0.00549406+0.0036338j 0.0146439-0.0291107j -0.0122985-0.00819615j -0.011383+0.00741649j 0.00763907+0.0170858j 0.00812+0.00435508j 0.0164725-0.00711271j -0.00503966+0.0145857j -0.00454628-0.0107389j 0.0276503-0.00655796j -0.00485444+0.00998849j 0.0204721-0.0193943j -0.00862283-0.0260524j -0.0206797+0.00192615j 0.00697694+0.0146441j -0.0243104-0.000678919j 0.0105824-0.0144215j -0.0265601+0.0014882j 0.000570001-0.00456517j -0.00128352-0.0203828j 0.0143456+0.00755617j 0.0151521+0.00851436j 0.00142363+0.00393222j -0.0165379-0.0015601j -0.0127149-0.0192938j -0.0103643-0.0080527j -0.0322352+0.0028478j -0.0117128-0.00463997j 0.0176685+0.0071j 0.00655067+0.00558445j -0.024186-0.013309j 0.00435146-0.0258213j -0.00277386+0.0146966j 0.00299129+0.00915227j -0.000190114+0.000585133j -0.0249514+0.0243993j 0.0201382+0.00191654j 0.0186446+0.00503304j -0.0405899-0.00621001j 0.00786956-0.0368842j 0.00694473-0.00426274j -0.00859036-0.0105963j -0.0213301+0.0348749j 0.0287684+0.0433633j 
0.00930715+0.00136739j 0.00672737+0.0180073j -0.013433-0.03008j 0.0133654+0.00118056j -0.0233344+0.00108757j 0.0176905+0.0372374j -0.0111059+0.0179813j 0.0218071+0.00598851j 0.0052291-0.00254182j 0.0204228+0.0702609j -0.0283907+0.0231432j -0.0102681-0.0413479j 0.0278619+0.0386914j -0.0172584-0.0366441j -0.0438911+0.0166553j -0.0100395+0.0587033j 0.0123793+0.0366939j -0.00661099-0.0320498j 0.0176821-0.0565984j 0.0420064+0.0707058j -0.0151832+0.0637567j -0.0245636-0.0326471j 0.0171303-0.015832j 0.0389993+0.0564151j 0.0482065+0.034706j -0.0293649-0.00410125j 0.0407475-0.0520988j 0.0344485-0.0508688j 0.0128095-0.0224065j -0.0298062-0.0364513j 0.02082+0.0540524j -0.0218368+0.0789427j 0.0316971-0.0337812j 0.023931-0.0394271j -0.00527452-0.0088065j -0.0100224+0.0104496j 0.0404038+0.00125869j -0.0283688-0.0161304j -0.0281628+0.038951j 0.0272674-0.0171517j 0.00670554-0.00878342j -0.0072742-0.00702872j 0.00714695-0.00259293j -0.0100664-0.0184996j -0.0113801+0.00987462j -0.0317203+0.00714309j -0.000203944+0.0163229j 0.00455048-0.00352283j -0.0156573-0.0206513j -0.0272187-0.0226061j 0.0111446+0.00121633j -0.0223956-0.0227868j 0.00554786-0.00310222j 0.00991178-0.0281384j -0.0111189-0.00142273j -0.00478555-0.000332741j 0.00952483+0.00991209j -0.00843222+0.021022j -0.00108795+0.0176063j 0.00416078+0.00875973j 0.00978263+0.0140551j 0.00669147-0.00678633j 0.00285716+0.000325281j -0.00228859-0.0254964j -0.0095491-0.000608116j 0.00510003-0.0141892j -0.00290487-0.00477338j -0.00605297-0.00806281j 0.0137911-0.00126664j -0.00700369-0.00539551j 0.0103937-0.00345469j 0.00687174-0.00448354j -0.00377616-0.0144725j 0.00525397-0.0071321j -0.0144348-0.00774448j -0.0196986+0.00262108j -0.00963269+0.00667498j 0.00549069-0.012431j 0.00564662+0.00753967j 0.013329+0.00904341j -0.00723445-0.00425705j 0.00687558-0.0132657j -0.0104261+0.00678148j -0.000665393-0.00751659j 0.00691302+0.0117714j 0.0101087+0.00286444j 0.000944937+0.0147674j 0.00176182+0.00199194j -0.00536183+0.0177551j -0.00281054+0.0111668j -0.00336127-0.00302481j 0.011508-0.00711765j -0.00731701+0.0118916j 0.00297294+0.0115912j 0.00418345+0.00141347j -0.0162983-0.000865027j -0.000293006-0.0247808j 0.0332672+0.00116794j -0.00564054+0.0119473j 0.00215706-0.000115801j -0.00996111-0.000162236j -0.00852013-0.0145442j -0.00632284+0.00286j -0.0206119-0.00174372j -0.0063112+0.00614301j -0.0241404-0.00090782j -0.0183412-0.000296073j -0.0172135-0.00875278j 0.00402237-0.00174033j -0.00576283-0.000167722j 0.0113563+0.011008j 0.0268851-0.00935902j -0.00433029-0.0114881j 0.00173994-0.0103682j -0.0139941-0.00167405j -0.00177688+0.00556388j 0.0137896-0.00653265j 0.0145073+0.000458752j 0.0145885+0.0142904j 0.0137653-0.00747421j 0.00679243-0.0152819j -0.00197384-0.0010991j 0.00512657-0.0177181j 0.00680823-0.00395383j 0.00132149+0.00561052j -0.00482938-0.0234653j -0.00253982+0.0142491j -0.00141427+0.0111383j 0.0242919+0.00885652j 0.0108866+0.0150512j 0.00703049+0.0065926j -0.0112719+0.00661174j 0.0175986-0.0127088j 0.0147831+0.0109581j 0.0136943+0.00130256j 0.00519546+0.00217777j 0.0133218+0.00511918j -0.00529055-0.0148706j -0.00252303+0.00894973j -0.000610143+0.00238023j 0.00549231-0.0100533j 0.000548331+0.0189265j -0.00630335-0.013684j -0.00198373+0.0129927j 0.00241168+0.00100399j 0.0044826+0.0133802j -0.00776126+0.0259232j -0.0127734+0.00971804j -0.0117367-0.0174317j -0.00303241-0.00654997j -0.0305717-0.0214831j -0.0157794+0.000348427j -0.00304178+0.0131151j 0.00955511+0.000795144j 0.00665697+0.0204975j 0.0163925+0.0362008j -0.0185442-0.0186253j -0.0558359+0.00174512j -0.0259398+0.0235699j 0.00219275-0.0224718j 
0.00609596+0.00671815j 0.00235635-0.0132395j -0.00978406+0.0151527j 0.0134228-0.0248337j -0.017743-0.00837012j 0.00746805+0.00630096j -0.00573835+0.0137016j 0.00506202-0.0277822j 0.00998806-0.0172192j 0.0124413-0.0110878j -0.00168146-0.0245652j -0.00878024+0.0118428j 0.011785+0.0296556j 0.00137741+0.0145789j -0.0267119+0.0128301j -0.00227818+0.00593635j -0.0195114+0.0716306j -0.0182769+0.0842463j 0.0144957+0.0523002j 0.0221513-0.0199799j -0.0262189-0.032136j 0.00660726-0.0383628j 0.0334739-0.0142868j 0.0295733+0.010215j 0.0175935+0.0464069j -0.0542858-0.00373641j 0.0638096-0.0329789j 0.0301527+0.057676j -0.042762+0.0639937j -0.00499447-0.00355128j -0.0157877+0.0571866j -0.01102+0.0114293j 0.00263568+0.0650576j 0.0301161+0.00692227j -0.0237477-0.0141731j 0.0133206-0.00463385j 0.0111861+0.0159687j -0.018135+0.0100373j 0.00110037+0.00708j 0.0181763+0.0271464j 0.00182483+0.00233517j -0.00783708-0.00641325j 0.0177108+0.00586367j -0.00620896+0.0138016j 0.0229809-0.00455017j 0.00147806-0.00914785j 0.00402654+0.00524792j 0.00256688-0.0141548j 0.00236025+0.00280775j -0.0210846+0.00423915j 0.00546613-0.00122206j 0.00381892-0.0136471j 0.00719083-0.0159609j 0.00319124-0.00531265j 0.00336729+0.0257847j -0.0110708-0.00759609j 0.00233406+0.00753823j 0.00870339+0.00169969j -0.00478281-0.0065381j 0.00320248-0.0186899j 0.00282821-0.00473933j 0.00946036-0.00938533j -0.0024709-0.0091878j -0.00542855+0.00749972j -1.42165e-05-0.0160892j -0.00677999+0.00218643j 0.0129694+0.00371448j -0.00577174+0.00488734j 0.00564219+0.0100946j -0.00110072+0.0116423j -0.00771877+0.00412782j 0.0138363+0.001197j -0.0283448-0.0103227j -0.00660865+0.0113643j 0.00482774+0.0118874j -0.000960277-0.00196436j -0.00822912-0.0021378j -0.018837-0.00474566j 0.0111311+0.00832353j 0.010177+0.0124386j 0.000798875+0.00223928j 0.00755807+0.00978017j 0.014468+0.00694534j -0.0013289-0.00354744j 0.00407743+0.0147059j 0.00298368-0.00404463j -0.0140619-0.00158281j -0.000907794-0.00632028j 0.0099598+0.00121833j 0.0173216-0.0126562j 0.0129909+0.00969418j -0.00550452-0.000498222j -0.00523479-0.0101232j 0.00883434-0.0037462j -0.00698898-3.49399e-05j 0.00474636+0.00799214j -0.00788773+0.0181156j -0.00729518+0.0040084j -0.000814411-0.00790166j -0.00115088-0.00932761j 0.0101581-0.00859908j -0.0110605+0.00491637j 0.0079257+0.00426707j 0.0138314+0.00475634j 0.00469055+0.010438j 0.00757973+2.90055e-05j -0.00202359+0.0102256j 0.00440645+0.00385419j 0.0030679+0.0023534j 0.00749417+0.0157753j 0.00729677-0.0067228j -0.0133342-0.00601652j 0.00114935+0.00265902j -0.00335304+0.00812633j 0.00203968+0.0182364j 0.00295543-0.00576146j 0.0116057-0.00503713j 0.000748302-0.0114223j -0.00335166+0.0135063j 0.00793975+0.00956066j 0.0124181+0.0158686j 0.00545232+0.01038j 0.0137291-0.0233686j -0.00145246+0.00644812j 0.00446086-0.004585j -0.0196103+0.00442487j -0.00892199+0.0113888j -0.000592456-0.00731094j 0.0235188-0.0150034j -0.00877149-0.000322298j -0.0151099+0.0126283j 0.00332743+0.000427393j 0.00560166+0.0109926j 0.00774519-0.000988919j -0.0202456+0.000780553j 0.0151051-0.0066112j 0.00875114+0.000976202j 0.000731752+0.0116749j 0.00195423-0.00365127j 0.00299179+0.0117855j 0.0151592+0.00332282j -0.0186221-0.00630395j 0.00366521+0.00374735j 0.00452292-0.00339025j 0.00634325+0.00477433j -0.00104949-0.00324345j -0.00276411+0.0121895j -0.00119764-0.0241764j 0.0110802+0.00490989j 0.00102393-0.0132215j -0.00913048+0.016301j 0.0244204+0.00297334j 0.00024494-0.0135316j -0.0050346-0.0113092j 0.0230864+0.0321951j -0.013556-0.0212007j 0.0243849-0.0150529j 0.000914336+0.0135413j -0.00816306+2.25502e-05j -0.0260443+0.0314934j 
0.00549578-0.0128546j 0.0148395-0.0114728j -0.0140085+0.031995j -0.00534867-0.0169625j -0.00960262+0.0305767j 0.0311025-0.0225475j 0.0142852+0.0133474j 0.00839907-0.0109325j 0.00123285+0.00237696j 0.0462221-0.0496252j -0.00343244+0.0102837j -0.0332299+0.0207605j 0.0356465-0.0226267j -0.036345+0.043539j 0.0149887+0.0684514j 0.0413267-0.0110629j 0.0305907-0.00077028j -0.0443364+0.0472333j -0.0606396-0.00108783j 0.0637898-0.0923987j 0.0314142-0.00747669j -0.0280863+0.0071687j -0.0212756-0.0492097j 0.0880073-0.0537132j 0.0694052-0.060471j -0.0665701+0.0401216j 0.0245521-0.0333026j -0.0290747-0.00868876j -0.0467958+0.0457043j -0.0587217+0.0501337j 0.0430028-0.00495883j 0.0519329+0.000690808j -0.0400645+0.0134298j -0.0363626-0.035056j -0.027291+0.0274816j 0.0306442+0.0022029j 0.0051922-0.0256156j -0.0197998+0.034993j 0.0441214+0.009271j -0.00439935-0.0134078j 0.00350153-0.00792035j -0.003146+0.0118793j 0.00618684-0.00734034j -0.00332706+0.0116422j 0.00750276+0.0166249j 0.00819813+0.0244054j 0.00704652-0.00902118j 0.0141298-0.0224676j -0.0294989+0.0150724j -0.0138242+0.0349781j 0.0141303-0.0391686j -0.0318256+0.00890357j 0.00667634-0.0234502j -0.0182128-0.010406j 0.00268483+0.0214663j -0.00569888+0.00046648j 0.0100824-0.0093j 0.0167204+0.00649593j 0.00244199+0.000112984j 0.00838522-0.00864385j 0.0126875-0.0052254j -0.0144374-0.00402233j -0.0015781+0.0116445j -0.0202073+0.00696961j -0.00752964+0.0080437j -0.00135591-0.0129996j 0.00123401+0.00669414j -0.0111036+0.0146025j -0.00654744-0.010682j -0.00424369+0.00493113j -0.000342933-0.00733758j -0.00326915-0.00295524j -0.00199786+0.000576347j -0.00525893-0.0148835j -0.0149818+0.0200459j 0.00122474+0.0246555j 0.0112521+0.00968562j 0.000398937+0.00173492j -0.000842547-0.00621634j 0.012498-0.0161452j -0.00368919+0.0120205j -0.0114822+0.0122976j 0.0040943+0.0157443j -0.011199+0.00126179j 0.0205212-0.00364871j 0.00226397-0.00845072j 0.0112322+0.00253942j 0.00699068+0.00202244j 0.00994603-0.00597451j -0.0162914+0.000148649j -0.00162855+0.00514066j 0.00834046-0.0061331j 0.0122861-0.00905637j 0.00676337-0.0108844j 0.00428603-0.00464083j -0.00620003+0.0156489j -0.00044733+0.000388789j 0.007561-0.0137853j -0.0096929+0.00973389j -0.006482+0.000138249j -0.0114064+0.00850603j -0.00348843+0.0135947j -0.00719883+0.00498115j -0.0162987+0.0139992j 0.00953291+0.00225081j -0.00910768+0.0203487j 0.00178359+0.0179298j -0.0121904+0.0221128j 0.0132176+0.00127569j 0.00274724+0.00400154j 0.0046535-0.013302j -0.00723456-0.0174531j 0.00302532+0.00706119j 0.0018769-0.00364407j 0.00424183+0.00186156j -0.00645204-0.00101732j -0.002566-0.00316604j -0.0044314+0.000122345j 0.0020396+0.00720387j -0.00463012-0.000395341j -0.00983549+0.00188943j -0.0146947+0.0077905j 0.00234569-0.0115314j -0.000954367-0.00240899j 0.00282113-0.0173361j -0.00831712+0.00283236j -0.00157673+0.0128683j 0.00174757-0.00721158j -0.00533404-0.00686733j 0.00883754+0.00616968j 0.00756476-0.0105879j -0.00852821+0.0045423j -0.00383236-0.00835138j 0.00689791-0.0021629j 0.0165442-0.00298903j 0.00533517-0.0141799j 0.00314284-0.0138032j -0.0160365+0.0109989j 0.0171414-0.0196756j -0.004376-0.00115522j 0.0134668-0.0161993j -0.0191363-0.0188978j 0.00992356-0.00527591j 0.00392431-0.0123846j -0.00375792+0.00378059j 0.0159839-0.018021j 0.0156303+0.00641136j 0.00784995-0.00352483j -0.0145683+0.0135085j -0.00177025+0.00727157j -0.000644832+0.0328885j -0.00494193-0.00945697j 0.00752105-0.00520055j 0.00305093+0.0273181j 0.00699834+0.00209307j 0.00316694-0.0158857j -0.0192533-0.00625146j -0.00970491+0.0478704j 0.0141508-0.00572927j 0.00755713+0.0146783j 
0.00776892-0.0134735j -0.00345499-0.00793879j 0.00537048-0.00440936j 0.009883+0.0252013j -0.00936042+0.00445695j -0.00471141-0.007622j -0.0044253+0.00186457j 0.00887827+0.0213158j 0.0189102+0.0179133j 0.00161973+0.0025525j 0.00744474+0.0079021j 0.00600155-0.00176168j 0.0162327-0.0143951j -0.00522868-0.00763417j -0.00595132-0.00263801j -0.00385447+0.00913478j -0.0206784-0.0166878j -0.0212541-0.0378675j 0.00266042-0.00613505j 0.00946503+0.0224465j 0.0025101-0.0246794j 0.00715866-0.011783j 0.0334255+0.0346076j 0.0141959+0.0463766j -0.020821+0.0214596j -0.00787451-0.0792753j 0.0323657+0.103833j 0.00200161+0.035705j -0.0352222-0.0488587j 0.00470052-0.00903229j 0.00344762-0.0165554j -0.0108806-0.0167398j -0.00629116-0.0136363j 0.000153952-0.00486794j 0.0074678+0.00297724j -0.00312422+0.0144431j 0.00166485+0.00491831j -0.00595126-0.0160911j 0.0134978+0.00237737j 0.0139691-0.00568686j -0.00268209-0.00505665j -0.0171296+0.00469485j 0.0121757-0.0142999j -0.00084248-0.000550746j 0.0140593+0.00944022j -4.01157e-05-0.0112853j -0.00261235-0.00312837j 0.0251722-0.000456843j -0.00270574-0.010864j -0.00918399-0.00773984j 0.00716723+0.00153834j -0.00835828-0.00269042j 0.00456853+0.00844926j -0.00148346+0.00151842j -0.0077437+0.00124618j -0.00100991+0.00839303j 0.00488307+0.00227329j -0.00607681-0.00739628j -0.00766916+0.0118223j -0.00990076+0.0209121j 0.000137699+0.0108801j -0.00983921+0.0117244j -0.00163207+0.00567659j -0.00412693-0.0048137j -0.00722562+0.00184531j 0.00608626+0.0129824j -0.00687766-0.00145057j 0.00703459-0.000509132j -0.0153145-0.0101653j 0.00823386-0.00174528j -0.00329726+0.00131555j 0.0061373+0.00773289j 0.0120155+0.00199085j 0.00600397+0.00404312j -0.00706783-0.00582821j -0.0135661-0.0054595j 0.000157769-0.00896847j 0.00357147+0.0111075j 0.00365515+0.00395702j -0.00082007+0.00125042j -0.00721007+0.00196433j -0.000954828+0.00444109j -0.000533099-0.00355347j 0.00113584-0.00155805j 0.00850039-0.00704143j 0.0113124-0.00268147j 0.00686876-0.00909008j 0.00170265+0.00083875j -0.00665455-0.0136762j -0.00806928-0.00226225j -0.00498048-0.01175j 0.00612076+0.0104575j 0.00378604-0.00301651j 0.00699574+0.00154406j -0.0075898+0.00322661j 0.000535578-0.00994185j -0.00234032+0.0134665j 0.0036417+0.00817982j 0.000260082-0.0054845j -0.00735693-0.00591136j 0.00082108-0.00833773j -0.010016-0.00469377j 0.00226332-0.00448684j 0.000800726+0.00146668j 0.00952531+0.0103476j 0.00971668-0.00537987j -0.000342137-0.00341158j -0.0080999-0.0143825j 0.00207948-0.000386686j -0.00257854+0.00124141j -0.0136857+0.00557212j -0.00073422+0.000203362j -0.0020435-0.00168989j 0.00839801+0.007549j 0.00841668+0.000547031j 1.53705e-05-0.00255445j 0.0140124-0.00039973j -0.00586275+0.0147944j -0.000431745-0.00527211j -0.0085137+0.000410756j 0.0040597+0.0009278j -0.00780333-0.000846677j -0.00110129+0.0175045j 0.00743396-0.00423468j -0.00476244-0.00198117j -0.0104239+0.00252749j -0.00702344-0.00748228j 0.000340669+0.00338276j 0.00016327+0.0129885j 0.0116046-0.0143987j 0.00383782+0.00286528j -0.00657281-0.0094176j -0.00317667-0.0014308j -0.00083161-0.00605005j 0.0033799-0.0104903j -0.00150872+0.00309634j 0.00898302+0.000862485j -0.0128189-0.0110922j 0.00382597+0.00036549j -0.000864691-0.0100407j -0.00995179-0.00877238j -0.00591313-0.00815277j -0.0105519-0.0185398j -0.00435557+0.00191655j 0.00143344-0.010065j 0.00998828+0.00981345j -0.00230814-0.00954037j -0.00926737+0.0114089j -0.00957271-0.0104598j 0.00473364+0.00440073j -0.00924563-0.0194978j 0.000372795-0.0101423j -0.0138751-0.00547333j -0.00584287-0.0070385j -0.0192598-0.0254456j 0.00076939+0.00140525j -0.0120167+0.0118775j -0.00351698-0.00843107j 0.0065737-0.0173274j 0.00685265-0.0124238j 
