-0.0103679+0.249151j 0.207744+0.0193918j 0.0532552+0.00893592j -0.0103525-0.0306575j -0.0120484+0.0437935j 0.0542126-0.036802j -0.102006-0.00916415j 0.0197449-0.000123741j 0.0725838-0.0389091j 0.0395594-0.0418085j 0.0100504-0.124047j -0.0237097-0.181286j 0.0537793-0.0444591j 0.143953-0.0226473j 0.147749+0.0804841j 0.0916251+0.132494j 0.080042-0.209034j -0.0476735-0.0542536j -0.0479279-0.0226543j 0.0415274-0.282224j 0.0284731+0.115404j -0.0118132-0.13339j 0.225106-0.113082j 0.0292346+0.0412556j 0.136623+0.31597j 0.281826-0.0670941j 0.0181834+0.0533034j -0.127527-0.0262379j -0.00865686+0.0130343j -0.0758431+0.136608j 0.092651-0.0120909j -0.0227016+0.0426996j -0.0225656-0.00859871j 0.156423+0.0305443j 0.268357+0.0086883j 0.065085+0.0323542j 0.146465+0.00213387j 0.0245304+0.0371912j 0.0692678-0.0159057j 0.0395253+0.0139708j 0.0217922-0.0273469j 0.000236574-0.0426267j -0.0596404-0.0118659j 0.016355+0.00296954j -0.013402+0.0213682j 0.0405011+0.0269554j -0.0307898-0.0257069j 0.0314097+0.0136737j 0.017322-0.0167227j 0.00366783+0.0310255j -0.0224809+0.0117032j -0.00896284+0.0125945j 0.0330947+0.00442069j -0.0297675+0.0338923j -0.0444266+0.0722229j -0.00220903+0.00337213j -0.00745818+0.0109921j 0.0276501-0.0137682j -0.00379205+0.0210125j 0.0193822+0.0474662j 0.0239463+0.036239j 0.00854372+0.00696525j -0.0318346-0.00705838j 0.00762973+0.0258725j -0.00629369-0.00219368j 0.0198204-0.0144745j 0.00323968-0.0121255j 0.0162568+0.00741937j 0.0130427+0.00663501j 0.0355347+0.000125657j -0.00942823-0.0110004j -0.0209664+0.00273608j 0.0221106+0.00106628j 0.00586817-0.0129403j -0.0168692+0.0270143j -0.020575-0.0101371j -0.016467-0.0291361j 0.00313263+0.0126591j 0.024675-0.00510652j 0.022892-0.000600398j -0.0106688-0.0230243j -0.00453604-0.00733833j 0.0176275-0.0144934j -0.01626-0.0134044j -0.00484733+0.00678237j -0.00199216+0.0142139j -0.0164878+0.0132683j 0.00722444-0.00126626j 0.00737471+0.00123199j -0.00597301-0.0152414j 0.00555087+0.00422939j 0.00463308+0.00875353j 0.00872598-0.00736887j 0.0040475-0.00674254j -0.00158786+0.00726243j -0.0187315+0.00673646j 0.017734+0.00421131j -0.0131443+0.000692258j -0.0118195-0.000939963j -0.0114647-0.0110626j 0.0188635-0.00675493j -9.11713e-05-0.00158862j 0.0128947-0.00689824j -0.00383904-0.00277524j -0.0223565-0.000209526j 0.016523+0.0025825j 0.0100361+0.0134419j 0.0206845+0.00394521j 0.0161178-0.0177292j 0.0105719-0.00346413j 0.00341789+0.00199557j -0.00415057-0.00864473j 0.00166395+0.0144268j 0.0285542+0.00566512j 0.00562373-0.0166315j -0.000400698+0.00399481j -0.00288162-0.00390065j -0.0133442-0.00790316j 0.0030846+0.00233072j 0.0154729+0.0122273j 0.00420602-0.0055075j 0.00380383+0.00476499j -0.00377226+0.00720855j -0.0142544-0.0105279j 0.0104713-0.00332321j -2.57332e-05+0.00539581j 0.00908603-0.00456223j -0.00979741-0.0104739j 0.00738917+0.00724162j -0.00163384+0.00115695j -0.001943+0.00594636j -0.0135435-0.00119905j 0.000990637-0.0119652j 0.000296643+0.00287885j 0.00476404+0.000352512j 0.00699225-0.00823365j -0.000420931+0.00131791j -0.00306922-0.000136231j -0.0178476+0.00336793j -0.00331506-0.00956879j -0.0205769+0.00529618j 0.0112807-0.00411561j 0.0015677-0.00320323j 0.0142674+0.00930821j 0.00512121-0.00187433j 0.00848608-0.00112856j -0.00221146-0.00239383j 0.0117826+0.0454311j -0.00932041-0.00369922j -0.000677411+0.000797468j 0.0276766-0.00805842j 0.000640706-0.000939161j 0.0178369+0.0025734j -0.012268+0.00590408j -1.96638e-05+0.0150039j -0.020866-0.0419768j -0.040696+0.0197238j 
0.0235408-0.131745j -0.0515337-0.0952324j -0.0268065+0.346908j -0.0296289-0.135657j 0.14259-0.193445j -0.0295705+0.141522j 0.538386+0.0306975j 0.0896444-0.0259261j -0.172263-0.146435j -0.0954535+0.120325j 0.14647+0.131262j 0.0592282-0.0426844j -0.0443822-0.0262783j 0.0431909-0.0401266j 0.0663848+0.000446382j 0.106003+0.0964136j 0.0426581-0.0873124j 0.124778+0.214546j 0.00837613+0.187805j -0.061025+0.123387j -0.142975+0.265467j -0.0702902-0.014548j 0.0971391-0.0154623j -0.000289181-0.000792625j 0.0338992+0.0824627j 0.0941457-0.0124294j -0.0212108+0.0200846j -0.00826092+0.0504116j -0.041715+0.0176366j 0.0225605+0.00867211j 0.0104496+0.00770305j -0.000296954+0.00706826j -0.0105008-0.00424373j 0.00344947+0.0107784j 0.0351837+0.0257827j -0.0172754-0.00277867j 0.0124017+0.00191504j 0.00922012+0.0200231j 0.0182332-0.000458744j 0.0153294+0.00676337j 0.0036348-0.00917415j -0.0045068+0.00948292j -0.00778746+0.00632348j 0.000504105+0.0132677j -0.00870053+0.000734068j 0.0193076+0.0178827j 0.0117171-0.00177511j 0.00845899+0.00872845j -0.00636194+0.0138631j 0.00536597-0.0261415j 0.00542883+0.0228919j 0.00287815+0.0174946j 0.0114396+0.00782265j -0.0257792+0.00132271j -0.00823911+0.0140745j -0.0123766-0.000697694j 0.0136524-0.0172347j 0.00243359+0.00777489j -0.0313742+0.00634968j 0.00666513+0.0172871j 0.0162022+0.00149553j -0.00243869+0.0045008j -0.00506712+0.0103117j 0.0131556+0.00259305j 0.00254684+0.00416353j 0.0134122+0.00964817j -0.011633-0.0108975j -0.00181471-0.0163879j -0.0127172+0.00465939j -0.00285639-0.0045496j -0.00150426-0.0126522j 0.00531179-0.00325821j 0.00754555-0.00236292j -0.000872507+0.0071474j -0.00723451+0.0136352j -0.0096304-0.00941887j -0.00263365-0.0150091j 0.0208816+0.00549276j -0.0304659-0.00998615j -0.0105899-0.00198679j -0.0140156+0.0233629j 0.00493907+0.0203906j -0.00284805+0.00207695j 0.00603913-0.00132366j 0.000311968+0.00497481j -0.00229745+0.00321922j -0.00719623+0.0013773j 0.00213153-0.00726911j 0.0101371+0.00695242j 0.0146341+0.00720948j -0.00790369-0.00354991j -0.00284914+5.71553e-05j 0.00234847-0.000814119j -0.00870232-0.0110406j 0.00191838+0.00480749j 0.00160451+0.00593746j -0.00293261-0.0113767j -0.00103645-0.00635288j 0.00342935+0.00678527j -0.00234442+0.00743231j 0.00688662+0.0046439j 0.0022926+0.0109232j -0.000704141-0.00803082j -0.00157906-0.00785436j -0.00296567-0.00214893j -0.000760911+0.00467649j -0.00063372+0.00544235j -0.000692203+0.00625973j 0.00792118-0.00908754j -0.00547148+0.00625477j -0.00508423+0.00091506j -0.00300935-0.0111015j -0.00292863-0.00450897j 0.0027228-0.00572557j 0.00174307-2.19488e-05j 0.00525961+0.000684039j 0.00357579+0.00197139j -0.000215131-0.000615661j -0.00126779-0.00135051j 0.00557321-0.00307084j 0.000997173-0.000848402j -0.00298322+0.000601735j -0.00250176+0.00107408j -0.00490579-0.000341021j -0.0101675-0.00485827j -0.00347242-0.0113059j -0.00666208-0.0119378j 0.00356077-0.00164169j -0.000236945+0.00170894j -0.00214091-0.00482874j 0.00640727+0.00399008j -0.00740212-0.0124127j 0.000478322+0.00599494j -0.0037952+0.00164358j -0.00418587+0.00199789j -0.00911349+0.0188677j 0.00123191+0.00715098j -0.00249355-0.00160004j 0.00642401-0.00880938j -0.00213252+0.00449963j -0.00224862+0.0125879j -0.00249824-0.000303431j 0.014109+0.00815955j -0.00508654+0.0100545j -0.0107833+0.00419077j 0.00128127-0.000534029j -0.00293149+0.002324j 0.00192079-0.00665319j 0.000699262-0.00184165j 0.00560043-0.00184846j -0.00181808-0.00245202j -0.000113544+0.000267785j -0.00386672-0.00100086j 0.00350135+0.00151671j 0.000276017-0.00286656j 0.000481851-0.00289562j -0.00283639-0.000282533j 
-0.0503808-0.094327j -0.0866991+0.0753662j -0.051611-0.0289977j -0.00546991-0.0585296j -0.0052584+0.0157525j -0.0411613-0.0170985j -0.0413888+0.0506138j 0.0147721-0.0192158j -0.0462646+0.0228149j 0.0208652+0.0207435j -0.0476743-0.0789519j 0.0559892-0.0424668j -0.0270334+0.021339j 0.0347249+0.0213829j 0.00599627+0.0221286j -0.0178359+0.000191009j -0.01083-0.031204j 0.0206806+0.00806333j 0.0017787+0.0161693j -0.00727417-0.0553915j 0.0122455+0.0317693j -0.0161391-0.0179434j 0.0457686-0.037064j 0.0196371+0.0172594j 0.0486808+0.0221551j 0.0397096-0.0382558j 0.0787003+0.0597118j -0.0147231+0.0106402j -0.0966032+0.00740706j -0.0805385+0.0715553j 0.0221087+0.0782137j 0.0304129-0.0293049j 0.00713758+0.00697536j -0.00385938+0.0509335j 0.0643136+0.0490186j 0.044695+0.0030214j 0.0167419-0.125787j 0.0119152-0.122167j -0.0225064-0.0307598j 0.05949+0.105956j -0.0406621+0.0300398j -0.159336+0.0514901j 0.0779957-0.026038j 0.08834-0.0268797j 0.0604141+0.0930668j 0.0139332+0.0968824j -0.0932466-0.0297079j 0.0759032-0.0829775j 0.0208565-0.0294237j 0.0332839-0.03306j -0.0198076+0.0799974j -0.00167808-0.0497415j 0.0386847-0.105301j -0.0475803+0.0723555j 0.109058-0.0179291j -0.0414035+0.0143087j -0.00644931+0.0640771j 0.0910654-0.0163414j -0.0375381+0.0289046j -0.0882295-0.0641425j -0.0941301-0.101162j -0.0841407-0.0622816j -0.0304343+0.027214j 0.0222794+0.0317043j -0.0336641+0.0947716j 0.0382376+0.0668426j 0.00949477+0.0193623j -0.0383103-0.0459367j -0.0243747-0.0483488j 0.0189249+0.106904j -0.0147399-0.0193792j -0.0316495-0.0250239j -0.125957+0.0531334j -0.0515456+0.0143908j 0.00297959-0.116998j -0.0482259-0.122508j 0.100097+0.0474786j 0.0113685+0.056307j 0.0306383+0.0216241j 0.106331-0.0133968j 0.00238961+0.0190788j 0.0321016-0.00518433j -0.0226242+0.0266267j 0.177836+0.0199088j 0.0161239-0.120165j 0.0597495+0.0366348j -0.0295237+0.0192191j 0.0848524-0.0901883j -0.0169426-0.0504139j -0.0309114+0.0501393j 0.00938993-0.0219137j 0.0114074+0.0158745j -0.0325985+0.0554152j 0.0259638+0.0255356j 0.0377395-0.027394j 0.0504967-0.0139195j -0.0304711+0.00265434j 0.0389674+0.0138335j 0.0140991-0.009834j 0.0120783+0.0347745j -0.0323585+0.022878j 0.0292791+0.0232377j -0.0472787-0.0037205j 0.0376211+0.0409516j 0.0149561+0.00221516j -0.00255851-0.0148665j 0.015209-0.0367274j -0.0131161+0.0276994j -0.0762453+0.0290174j -0.0600055+0.0582851j 0.00522852-0.0473072j 0.097033+0.0377231j -0.0215405+0.0317005j -0.0570374-0.0098674j -0.0696524+0.098561j 0.0279009+0.0230453j -0.0394303-0.0332744j -0.0597761-0.0148983j 0.0112755+0.00691387j -0.0397758-0.00594348j 0.0399322+0.0475824j -0.0688039-0.0148899j 0.0284056-0.0563878j 0.0433491+0.0449711j -0.0350727-0.00448509j 0.0273664+0.0111423j -0.0152559+0.0181183j 0.0350877+0.0446369j -0.000244863-0.0164122j -0.00249205-0.0029027j 0.00457992-0.0133177j 0.0368849-0.013602j -0.00818878+0.0360835j 1.80147e-05-0.0102393j -0.00240057-0.0223054j -0.0176563-0.00859134j 0.00328784-0.0191135j -0.00446038-0.00322334j 0.0465049+0.00118593j 0.0220055+0.0317402j 0.0430909-0.010982j -0.0284088+0.011413j -0.0056106+0.0283837j -0.078636-0.00653724j 0.00262877-0.0214304j -0.0295353-0.00152521j -0.0014317-0.0340558j -0.0683846-0.0883674j 0.00835953+0.0130659j -0.00137558-0.000136889j -0.0430901+0.0457713j 0.00987663+0.0140434j 0.00903982+0.0179376j -0.0198837-0.0168044j -0.0101423+0.0319602j 0.00898535+0.144423j 0.131628-0.0113943j 
0.0505093+0.0724909j 0.0832139-0.0692242j 0.0465876+0.023816j 0.062797-0.019813j -0.0131567-0.0339895j -0.00112691-0.00792957j 0.0235495-0.000571858j -0.020612+0.00263319j -0.0170263-0.00759571j -0.011111+0.0170855j 0.00824202-0.0118597j 0.0599532+0.0647384j -0.0544693+0.0628768j -0.0719362+0.0158519j 0.0157604+0.019267j -0.0346336-0.0289492j -0.0230822+0.041536j -0.000383019+0.00261622j -0.00209965+0.00773757j 0.0124598-0.0227705j 0.00128676-0.0123975j -0.000191566+0.0180045j -0.0336488-0.0135331j 0.0521299-0.0221005j 0.0124251-0.00724329j -0.0573389+0.00168923j 0.0335192+0.0549134j 0.0641824-0.0997578j -0.0709806-0.00167351j -0.135028-0.0102459j -0.119008-0.0904783j -0.00587601-0.000312023j -0.00972975+0.0139881j 0.0419428-0.0672746j -0.0165178+0.131449j 0.106155-0.0770596j 0.11608-0.0658051j -0.11409-0.150151j -0.0645808+0.0265081j -0.0138264+0.00406801j -0.002208-0.122562j -0.0487022+0.111639j 0.0779055+0.0677334j 0.0158757+0.0957965j 0.19032-0.0501153j 0.116724+0.0615367j -0.0516652-0.0404512j -0.0134527-0.110386j -0.00498219+0.0468369j -0.0923274+0.0458278j 0.0208534-0.0209004j -0.11115+0.0595717j 0.0612978+0.158519j -0.020099+0.0958236j -0.132284+0.0450227j -0.015075+0.0445103j 0.0803164-0.0656266j -0.0460944-0.0379051j -0.107903+0.0216276j -0.0328766-0.105583j 0.0337905-0.0220826j -0.00178655+0.066602j -0.00708382-0.061745j 0.151302-0.000322228j -0.0920599-0.00582183j -0.072838-0.00825339j 0.0865624-0.0493945j -0.120373-0.0167558j 0.00519285+0.0838313j -0.0778438-0.0891736j 0.0524425-0.107591j 0.0612698-0.0214779j 0.132341+0.20246j 0.0696444-0.175333j -0.0489384-0.0523006j 0.0459495+0.0199603j -0.0506695-0.110563j 0.0783884+0.0333188j 0.0136241-0.0227753j 0.037594+0.0462757j -0.00673438+0.00417134j -0.0264105+0.0103763j 0.0097787-0.0874241j -0.0336365+0.0273108j 0.0107902-0.029847j 0.0258168-0.0680972j -0.0412437+0.0475566j -0.0338436+0.0328899j 0.01062-0.0476076j -0.0188654+0.0079857j 0.0210173+0.00772165j -0.0272022+0.0405099j 0.00839828-0.0238425j -0.0564626-0.0273901j -0.0485253+0.0316972j -0.00456234-0.0335746j 0.00347231+0.014712j -0.0413553-0.00170452j 0.0450263-0.00550861j 0.00724547+0.0537683j -0.0214486+0.00991028j -0.0272878+0.0393182j -0.00221975-0.0298755j -0.0316625+0.0122682j 0.0558827-0.00673293j -0.0236439-0.0116879j 0.0216536+0.0228913j 0.0537555-0.0350392j 0.00531215+0.047979j -0.0340617+0.0221901j 0.0184638+0.0203948j 0.0508858+0.00284509j -0.0263311+0.0191989j -0.0453095+0.00462586j -0.0102851+0.0318345j -0.0045786+0.0322788j 0.0190307+0.0106156j -0.0653822-0.0139336j -0.0273665+0.0384278j -0.0080046+0.0172827j 0.0200276+0.0146408j 0.00462971-0.057799j 0.0676701+0.0323797j 0.0232935-0.00850506j -0.020502-0.000813862j 0.0252885-0.0145878j -0.00265357+0.0130153j -0.0400023-0.0208276j 0.00202103-0.0114371j 0.00103855+0.00976225j 0.00420138+0.00373753j -0.0082137+0.0222248j -0.013919+0.0448301j 0.0250104-0.0491524j -0.000393261-0.0366751j 0.00165353-0.00294274j -0.0245585+0.00546481j -0.0302168+0.00443608j -0.0159758+0.0176705j 0.0272134+0.00880842j -0.000387499+0.020365j 0.0145398-0.0165858j 0.0211984-0.0355994j 0.0505099+0.0118285j -0.0186242+0.0326727j -0.0490818-0.0563758j 0.0185772-0.0436477j 0.025851+0.0166643j -0.0168016+0.0461606j -0.000955433-0.000159502j 0.0332084-0.0371754j -0.00468685+0.0127342j 0.0859052+0.0165924j -0.0060535+0.0188082j -0.0104412+0.0719891j -0.0256918-0.067552j -0.0711247+0.0199607j 
-0.0161863-0.019916j -0.0259471+0.0260604j -0.00567473-0.0191861j 0.0443445-0.0395189j -0.0158957-0.0390803j -0.0428215-0.0311426j -0.00932767+0.0408785j 0.00519503+0.000881447j -0.0156777+0.00165984j 0.0203094+0.0149073j -0.0146106-0.0697984j 0.0318899+0.0826978j -0.0471841+0.0155476j 0.0038696+0.00108207j 0.0368303-0.0141978j -0.0120768+0.0271942j -0.0812824-0.0408322j -0.00417364+0.0085432j -0.00712809-0.00838738j -0.0193881-0.00222415j 0.0109083+0.00685834j -0.0155015-0.0330626j 0.0462419-0.0267671j 0.026375+0.0628552j 0.0207636+0.002665j 0.0244553-0.0547352j -0.011779+0.104811j 0.0648239+0.0414789j -0.0838623+0.0503426j -0.0316256-0.124437j -0.00459876+0.0486871j -0.0800471+0.0162925j 0.095677-0.0473943j -0.0119479-0.00775861j -0.0532557+0.0310462j -0.0749612-0.150085j 0.128788-0.0455786j -0.0471151+0.0364817j -0.0378786+0.0809081j 0.0053916-0.00706566j -0.0559416+0.028628j 0.0316205-0.0982287j -0.128294-0.0587264j 0.059098-0.022199j -0.0297459-0.107434j -0.0264926+0.0302522j -0.0407917-0.0276637j -0.0508159+0.0111149j -0.0432933-0.157388j -0.0268666-0.0139734j 0.0406085-0.035922j -0.0356378-0.00235928j 0.195176-0.084709j 0.0763605+0.0730804j -0.00580141-0.117192j -6.48284e-05-0.0159073j -0.0257202-0.110275j -0.0109742-0.0457527j 0.00109443+0.032155j -0.0665593-0.0765968j -0.0151859-0.100348j -0.0208252+0.0660695j 0.0291305-0.0641759j -0.0511196+0.0154407j 0.0772018-0.0100511j -0.0152858-0.0524796j -0.0335055+0.0285776j -0.0412777+0.00791733j 0.0509116-0.0132284j 0.0600611+0.0636313j 0.0439924-0.00814314j 0.110615-0.106797j -0.149571+0.0140711j -0.111092+0.0476768j -0.00440206-0.0295164j -0.070462-0.159077j 0.0926695+0.0231541j 0.050123+0.0276086j 0.0410143-0.00802318j -0.0373355-0.0486728j 0.0411121+0.00809824j -0.120277-0.0360883j 0.0246405+0.00946417j 0.128062-0.0418097j 0.10839+0.0674397j -0.0986373-0.0668824j 0.110341-0.0498171j -0.0829608+0.0976123j 0.0577631-0.110035j 0.00629202+0.0444047j -0.00909589+0.064034j -0.037129-0.120617j 0.051507-0.0984373j 0.0314841-0.0723556j -0.0142623+0.018869j -0.103064-0.075906j 0.0380441+0.000282505j -0.0299044-0.00744086j 0.0920274-0.0307995j 0.0337159-0.0273963j -0.0445029+0.00346227j -0.0319499-0.0447361j 0.0399375+0.0101863j -0.0489545-0.0405958j 0.0151258+0.0725135j -0.0294363-0.0249648j -0.0195799+0.0167314j 0.000229468+0.0250439j 0.0756077+0.068214j -8.09522e-05-0.0515091j 0.00361143+0.0877094j -0.167219-0.00159386j 0.130376-0.113055j -0.0270768+0.00914483j 0.0324775-0.0915385j -0.0764253-0.033052j -8.74616e-05-0.0687177j 0.055401+0.0173979j 0.0258939+0.0262782j 0.0208624+0.00433326j -0.0210262+0.0158339j 0.0321229+0.0345037j -0.0279647+0.00506848j 0.00911118-0.00522147j -0.0094826-0.0262083j -0.0011395+0.0120671j 0.0117995-0.0132696j -0.0446265-0.0617505j 0.0545638+0.0295384j -0.00640031-0.000957564j -0.0205512+0.00658972j -0.0605685-0.00871164j -0.014134-0.0272608j 0.0394666-0.00661637j 0.0271417+0.00535217j 0.0242769-0.000237039j 0.00653422-0.0103069j 0.0124922-0.0192883j -0.0582419-0.00956945j 0.0291009-0.0282266j -0.07794+0.00580408j 0.00469459-0.0404206j 0.0533174-0.0273962j -0.000670686+0.0616757j 0.0330003+0.0282898j -0.00565653-0.0384977j 0.0189941-0.041209j 0.012686+0.0723167j -0.036148+0.016385j -0.000465398-0.0014875j 0.0176668-0.0256909j 0.00325499+0.0120197j 0.039756+0.0514633j -0.00177554-0.021214j -0.0508476+0.0150785j 0.018826+0.0101901j 0.0161664-0.0215852j 
0.0533701+0.0326814j 0.0286006-0.0592985j 0.00224168-0.0084072j -0.0486538-0.0408608j -0.0221763+0.0317077j -0.016954+0.00506966j -0.0160598-0.00961897j 0.0121171-0.0182009j -0.0179987+0.00264992j -0.0247102+0.0122715j 0.0094737+0.00165729j 0.0917689-0.0589532j 0.0832905+0.0519922j -0.0173003+0.078039j 0.0289662+0.0474222j -0.0274161-0.0214144j 0.00333865+0.000436102j 0.0139657-0.00866772j 0.0135186+0.0249601j -0.000392568-0.00025309j 0.00608337+0.00120374j 0.0296382+0.0121048j 0.00264256+0.00854656j -0.0127345-0.0513496j 0.000931266+0.00320451j 0.0324269+0.0715428j 0.0238012-0.0326583j 0.0882093+0.118115j -0.0555088+0.139996j 0.0115195-0.00434714j -0.0895025+0.0585056j 0.0986529-0.0672907j 0.000378013+0.0488346j 0.0220791+0.0100459j 0.0843205+0.0185636j 0.024387+0.0557387j -0.141798-0.0844828j 0.0625492-0.203099j -0.0597358-0.0386061j 0.0286534-0.0476202j -0.0165871+0.027942j -0.133833+0.0476541j -0.0192423+0.0611208j 0.0520796-0.0458222j 0.0399589+0.0632429j -0.0819863-0.00204904j -0.0129988+0.115343j -0.0923032+0.0286833j 0.00878868+0.069787j 0.124058+0.021702j -0.0127778-0.0237557j 0.0358793-0.00130979j -0.0775765+0.0544997j -0.140448-0.0520554j 0.0995731+0.100088j -0.0283479+0.00598747j -0.0151502+0.0578327j 0.0374926-0.105584j -0.00757594-0.105755j 0.0344517-0.0170152j -0.0770427+0.0570685j -0.0976035-0.0213506j 0.0727731+0.0590831j 0.0744069-0.0146823j -0.0034107+0.0956611j -0.0514586+0.093221j 0.0214773+0.116805j 0.0776296-0.0795933j 0.0536256-0.0221069j -0.0840178+0.113302j -0.0973359+0.149123j -0.0527914+0.0573073j 0.157678-0.0013564j 0.217486+0.0465108j 0.0635131+0.11312j 0.0587388+0.063275j 0.0569193+0.0610484j -0.0241938+0.133005j 0.0331287+0.0815752j 0.0348077+0.0426686j 0.010838-0.0313901j -0.0380314+0.0587309j -0.0859308-0.0209071j 0.129769+0.0542002j -0.00951552+0.0322328j -0.105866-0.126603j 0.0294969-0.0228264j -0.00968852+0.0587796j 0.00107161-0.068744j 0.0352614+0.0190188j -0.0155001+0.0504623j -0.0417004-0.0344785j 0.0598596-0.078503j 0.0237822-0.031602j -0.0646293+0.0995105j -0.0758854-0.00260577j 0.00895072-0.015756j 0.0407719+0.0544273j 0.00739233-0.0658327j -0.0225301+0.0252551j -0.0097142+0.075622j -0.0652826-0.0171174j 0.073865-0.00234525j -0.047311-0.0147894j -0.0234768-0.00115737j -0.00793713-0.00965583j -0.0641116+0.0172262j 0.0121685-0.0800773j 0.0175015-0.00108239j 0.020586+0.0289693j -0.028281+0.0395602j -0.140099-0.0307821j 0.0403674-0.038803j 0.0643891+0.0149802j 0.0662265-0.0519516j -0.0319463-0.0217293j -0.0537842-0.0288344j 0.0569982-0.0120661j 0.0344616+0.0490257j 0.00400781-0.00837022j 0.0050588+0.0298937j 0.00674532-0.0242641j 0.0201189-0.0511478j -0.00488119-0.062756j -0.00747383+0.0154638j 0.0127708-0.018586j 0.0076956-0.00551968j -0.0488839-0.0286579j 0.026343+0.0349691j -0.0150807-0.00404871j -0.00702755+0.00283983j -0.0263279+0.00281635j 0.0124489-0.0230218j -0.0126662-0.00500086j 0.0122781+0.00474712j 0.00474288-0.00052643j 0.0111794-0.0135277j -0.00642983-0.0147892j -0.0352823-0.0151425j 0.0380037-0.017767j -0.0493973+0.0242779j -0.0130412-0.014927j 0.0373398+0.0183815j -0.00325977+0.0255895j -0.0100223+0.0397426j -0.0113682-0.00542601j 0.0495022-0.0482598j -0.00796853+0.0559141j 0.0157445+0.0217961j -0.00256773-0.00104706j 0.035008+0.0493567j -0.00356754+0.00630335j 0.0262826+0.0160441j -0.0597014+0.0047526j -0.010048+0.0416003j -0.00123259-0.0111596j -0.00847524-0.00136064j 
