0.00617672+0.0301955j 0.0131698-0.00374223j -0.00337862-0.00274741j 0.0546712+0.0342825j 0.0181432-0.0223414j -0.0544878+0.0803487j 0.0947808+0.0446228j -0.0182177-0.00183008j -0.0066754+0.00652019j 0.0313178-0.0037319j -0.0514488+0.0588383j -0.000308034-0.0366775j -0.0456578-0.0459484j -0.0663192-0.00317732j 0.000601821+0.0224066j 0.0504129+0.00301921j 0.0131693-0.011702j 0.00266889+0.016041j 0.00577905-0.0196299j 0.0134162-0.0142335j 0.019322+0.0416231j -0.0274658+0.00532175j 0.00879902-0.0291722j 0.103954+0.0205505j 0.0403577-0.0280584j 0.0665033-0.00907366j 0.191209+0.0383121j -0.0581683-0.0374425j 0.012699+0.00698447j -0.063612-0.0324478j 0.0124315+0.00565263j -0.0202042+0.0307102j -0.170469+0.0297851j -0.0947-0.0196668j 0.00940524+0.0149159j 0.0272369+0.126388j 0.0369536-0.0468029j 0.0198643-0.0433775j -0.0255987-0.164433j 0.111656+0.124674j -0.0445234+0.0372276j -0.0331082+0.08105j -0.0306008+0.0245151j 0.0417859-0.10657j -0.0435635-0.0404594j 0.0166816+0.230928j -0.0141843+0.0564146j -0.00360765+0.0185693j -0.0341884+0.0657197j 0.0327691-0.0846454j -0.0316198-0.0414272j -0.0412288+0.0245998j 0.124511-0.276583j 0.0315452-0.129077j 0.214805-0.00620077j 0.0446956+0.00713105j 0.0393612+0.00882449j -0.00901883-0.0443913j -0.026816-0.068545j -0.00360272-0.0212213j 0.0269941+0.0666054j 0.0512968-0.0401753j 0.0190488+0.00505802j 0.0466986+0.00407837j 0.0583647+0.0322728j -0.0328364+0.0171658j -0.0113823-0.00676724j -0.0244454+0.0109078j 0.00577279-0.0330521j 0.0563905-0.0287503j -0.00508678-0.0186178j 0.0156349-0.00837098j 0.0890127+0.00617755j 0.0821566-0.0365921j 0.0612658-0.0435434j -0.0491814+0.108417j 0.0318268-0.0338666j 0.0318478-0.0193374j 0.0110031-0.0128196j 0.075267+0.0209023j -0.0479669+0.0095009j -0.00490586+0.029396j -0.131011-0.0953784j 0.0228108+0.0616471j -0.0872991-0.0313308j 0.11311+0.0752811j -0.142269-0.0451451j -0.065173-0.014469j 0.0118403+0.00200613j -0.013457-0.0215863j -0.0407462+0.00376611j 0.0121528+0.0305242j 0.00238107-0.00209402j -2.84486e-05-0.00823935j 0.0365699-0.0235961j -0.0206868+0.0122963j 0.00412679-0.0123284j -0.0315082+0.0469035j -0.00945898-0.00835907j 0.0496086-0.0221877j -0.013443-0.0113379j -0.0359812+0.0264753j -0.0633997+0.0280311j 0.00143233-0.00186599j -0.0286974+0.0356789j 0.0307072-0.00382512j 0.0282873-0.027354j 0.0182625-0.0106257j -0.0256293-0.00150378j 0.0292944-0.018199j 0.0472452+0.0291995j 0.0527747+0.00786688j -0.0337009-0.0105488j 0.0264964-0.0142292j 0.0147752+0.00414045j 0.0171609-0.0102372j 0.00966565-0.0213726j 0.0117353+0.000852096j 0.0134998-0.0135069j -0.0108608+0.000918274j -0.0109866-0.00353961j 0.0262888-0.00888341j 0.00716122-0.0158149j -0.0359182+0.00206142j -0.0302618+0.0085547j -0.00123186+0.0032793j -0.000385395-0.00871285j -0.0115137+0.014367j 0.00717373+0.0245667j -0.0135768-0.0151114j 0.015602-0.00613262j -0.00608049-0.011318j -0.0116402+0.00104111j 0.0129215-0.0076316j 0.035397+0.0170324j -0.0308452-0.00498987j 0.0209855+0.0145087j 0.00736552+0.00795941j 0.0144717-0.000388473j 0.0229108+0.0224469j -0.0189318-0.0211043j 0.000762568+0.017624j -0.00509908-0.00985933j 0.00210137-0.0161468j -0.0257347+0.00655215j 0.0262948+0.00376077j 0.00159473-0.00580837j -0.0427718+0.00723796j -0.0253796-0.0441661j 0.00834012-0.0122604j 0.0049161+0.0198253j 0.0221056+0.0252631j 0.0290796+0.0357345j 0.0170464+0.0496299j 0.00619661-0.01357j -0.0442133-0.0154871j 0.00176065-0.0216798j -0.00965343+0.0069618j -0.0168532+0.00761553j 0.0509655+0.0210493j -0.00777056+0.010424j 0.0152187-0.0263479j 0.0345384-0.0146202j 0.00102663-0.0454722j -0.0147271-0.0159225j -0.0106599-0.00441605j 0.0510591+0.0309349j 0.0264464-0.0067153j 0.00162338-0.0109807j -0.0165191+0.0130793j -0.0120352+0.000514367j -0.000751059-0.0108715j 0.000845322-0.018565j -0.00235706-0.0177722j -0.0456368+0.0172034j 0.0095459-0.00344973j 0.0246455-0.040083j 0.00441493-0.00627999j -0.0321306+0.0181566j 0.0101475+0.00509871j -0.0142522-0.0193945j -0.00150297+0.0249585j 0.0222065-0.0402915j -0.0228895-0.0283171j -0.0109069-0.0898575j -0.0263785-0.0153035j 0.015294-0.00224923j -0.0397308-0.099182j 0.00152903+0.0436777j 0.0915382-0.0680052j -0.0147393-0.030831j -0.035849+0.0211926j 0.00221945-0.0393762j -0.0231425-0.0420367j -0.0300276-0.0863075j -0.0759606+0.0265383j 
-0.0608693+0.0147334j 0.0269266+0.0160468j 0.00414448-0.00348314j 0.0164639+0.0678725j 0.00557261+0.0333931j -0.0490995+0.0288022j 0.0432457+0.0272446j -0.00710085+0.00315272j -0.00726795-0.00213205j 0.0135309+0.0164267j -0.0597739+0.0205284j -0.0134649-0.0251919j -0.021702-0.027423j -0.0303786+0.0114198j -0.0103321+0.00945784j 0.0257301+0.00512731j 0.00238338-0.0102068j 0.00788325+0.00509329j -0.00582055-0.0142632j 0.000712202-0.0115271j 0.00729071+0.0166338j 0.0203383-0.0100286j 0.0342002-0.0119538j 0.247659+0.00686489j -0.169417+0.0230381j 0.0652832+0.111362j -0.102372-0.0351006j 0.033987-0.0049724j 0.0067774+0.0228798j 0.101979-0.0283962j -0.0354918+0.0118152j -0.034907+0.00176921j 0.0652528+0.0356491j 0.0923792+0.0475667j 0.0413002+0.0182876j 0.0247077+0.125755j -0.0379843-0.0673014j 0.0988561+0.0610364j -0.080687+0.074505j -0.021907+0.0163703j 0.0380745-0.0369362j -0.00346272-0.14505j 0.0263111+0.236012j 0.048125-0.178385j 0.0305758+0.3147j -0.00337078+0.0436448j -0.00970906-0.0604174j -0.0160545-0.0533545j 0.023792-0.0242834j -0.0121595+0.0944993j -0.0059837+0.0331492j -0.271048+0.132867j -0.014184+0.0611429j -0.0805741+0.169489j -0.044693-0.0183765j 0.0188562+0.022842j 0.0482987+0.0368057j -0.0557739-0.0380492j 0.00588185-0.06444j 0.0489929-0.00777279j -0.0710993-0.0371414j -0.0189106-0.0306744j 0.00287689-0.0815966j 0.0715852+0.00353295j 0.0171362-0.0208842j -0.0423378-0.00036714j 0.0330271-0.0141042j -0.123521+0.0601521j 0.104265-0.0373279j 0.0772803-0.0146514j -0.0432205-0.056827j -0.0110545-0.0379059j -0.0590027+0.0837746j -0.0760554-0.0166357j -0.0307122+0.0468384j 0.136242+0.0419601j -0.0136221+0.0667634j 0.0348666+0.0727919j 0.125312+0.0817082j -0.0118904+0.00513558j -0.0236608-0.012039j -0.215257-0.0992467j 0.0169069+0.0296408j -0.0190181+0.018497j 0.0283693+0.0388939j -0.0054106-0.0207413j 0.019913-0.0274831j 0.0197474-0.00842652j -0.0206786+0.0196016j 0.00749508-0.0320284j -0.00388202-0.0354177j 0.0112571-0.0192298j 0.00184729-0.00569717j -0.00494421-0.0278167j 0.0237216+0.0250439j -0.0480567+0.0368662j 0.0372543-0.00647021j -0.0438388+0.0671396j 0.0269673-0.0609653j 0.0503628-0.00678733j 0.0109281+0.000946509j -0.00311705+0.00234238j -0.0175274+0.0056936j -0.0440395+0.00624715j 0.0170278-0.0177278j -0.00572066+0.0190888j 0.0231761+0.0122841j 0.00628266+0.0138616j 0.00925748-0.0018546j -0.034089-0.00808153j -0.0139619+0.0182439j -0.00514804-0.00019341j -0.0033233+0.00600564j -0.00839696+0.0117181j 0.0147955-0.00421637j -0.0246549+0.0223317j -0.00384742+0.00825373j 0.00649384+0.0130796j -0.00493652+0.00630915j -0.0294412+0.0166934j 0.0120515-0.00288049j -0.00669067+0.00174906j -0.0164268+0.00968279j -0.0135621-0.0162689j -0.00720333-0.00550978j 0.0193612-0.0184046j -0.00266392-0.00981417j 0.0164719+0.00385716j 0.015825+0.00937517j -0.0195642-0.0144742j -0.0339082+0.00110268j -0.00344133+0.00604288j 0.00747923+0.00563046j -0.00967056+0.00682531j 0.0088113-0.00387647j -0.0340562-0.0135029j 0.0454458+0.0064136j -0.0147632+0.00955053j -0.0118002-0.00624977j -0.00930185+0.000942515j 0.0119236+0.00334212j 0.0240811+0.00947718j 0.00499424-0.00197177j -0.0381421-0.00891231j 0.0014293-0.000288002j -0.00561242-0.0341394j 0.00433177-0.00385862j 0.0118234+0.0268815j 0.0213615+0.0216525j 0.0179276-0.00373928j 0.0099114-0.00524935j 0.014278+0.0263186j -0.0158443+0.00703368j 0.0227243+7.13637e-06j -0.0233084-0.00882419j -0.023101+0.00994458j 0.0254102-0.00567653j 0.0194507-0.00229394j 0.0140108+0.00576654j 0.000434459-0.00877406j 0.00275348+0.000408405j -0.00210812+0.00498721j -0.044595-0.0113804j -0.00579772-0.0105184j 0.00494177+0.0188971j -0.00378031-0.00383582j 0.0251062-0.0275408j -0.000468927-0.0167478j -0.00566222+0.00174533j 0.0192343+0.0036625j -0.0109013+0.0152264j -0.00512476-0.00904737j -0.014361+0.0151542j -0.0248475-0.0135486j -0.00511832+0.0141065j 0.014033-0.000552344j 0.00612886+0.0133841j -0.000489629+0.000711491j -0.00198704+0.0872231j 0.0149422-0.01017j 0.00116236-0.0177294j -0.00223846-0.00859191j 0.0287946+0.0433955j -0.0120946-0.0180019j -0.029067-0.000978966j -0.0117908-0.0231004j 8.47001e-05+0.0327516j 0.019202-0.0304591j -0.00736775+0.0142122j 0.0132014+0.0152197j 0.0176001-0.00918003j -0.00774716-0.0105566j 0.00827633+0.0210102j 0.0150418+0.00542951j 0.0333287-0.0490571j -0.0429139-0.0365477j 
0.00989802-0.00802771j -0.00362829-0.000175803j 0.00173483+0.00167811j -0.00573422+0.00822874j -0.0109691-0.0132403j -0.0173371-0.015228j -0.0228793+0.0202028j 0.020319-0.00676199j -0.00631908-0.00330665j 0.0109072+0.0424054j -0.0112613+0.00902298j -0.0354221+0.0311046j 0.0241955+0.0344272j 0.0720631+0.01213j -0.0110405-0.0196341j -0.0174387+0.00923372j -0.0123869+0.00404042j 0.000676268-0.0159119j -0.0100217+0.0123274j -0.0138499-9.0566e-05j -0.00807903-0.0368681j 0.0245871-0.0256545j 0.022841-0.00381312j -0.112684-0.0558393j 0.0294803-0.0289671j -0.0295516-0.0208921j -0.026488-0.0318838j -0.0193597-0.0295069j -0.00959888-0.0138782j -0.0205493+0.0120179j -0.00613119-0.0123253j 0.0229932-0.00739353j 0.0475637+0.000465659j 0.00691291-0.00108413j -0.00368815+0.00837871j 0.0197424-0.040065j 0.00454114+0.0270343j 0.0430963-0.0229034j 0.0228158+0.0429613j 0.0474086-0.0361713j -0.0151411+0.031464j 0.0609144+0.0715537j 0.0084026-0.0999924j -0.0518208+0.11611j -0.0145607-0.0303333j 0.00776237-0.0996781j 0.0306093-0.0318319j 0.0181719-0.0120658j 0.038224-0.0276027j 0.00362262+0.0249142j 0.0212114+0.0142488j 0.100263-0.060082j -0.0313584+0.114431j 0.0354326-0.0403652j -0.0810654+0.0206554j -0.0336921-0.0103605j -0.063+0.00557885j 0.114758+0.01556j 0.0641276+0.0145517j 0.0126007+0.0415093j -0.0763083+0.0375235j -0.0953907+0.00317112j -0.00389687-0.0231285j -0.0780154-0.000470897j -0.0250906-0.0409567j 0.0454765-0.00430165j -0.0199628-0.0359293j 0.00715618+0.0152546j -0.0306886+0.0180174j -0.0835888+0.00971867j 0.0508253+0.00411742j -0.0119179+0.0584759j -0.0106581-0.095039j -0.0179188+0.0295581j -0.0319521+0.0481435j -0.0116891-0.0720978j -0.0126864-0.0107471j -0.0361595-0.0310888j -0.0419316+0.0104953j -0.0446689-0.0336455j 0.0208256-0.03504j 0.0664556+0.0323948j 0.0442439+0.0403347j -0.0200932-0.0617436j 0.00983728-0.0267115j -0.0689109-0.016624j 0.0743955+0.0300253j 0.0249411-0.0086225j -0.00960748-0.0168548j -0.0341174+0.0373828j 0.0549854-0.0197106j 0.000397779-0.0395387j -0.0119931-0.0120153j 0.0839944+0.0454045j 0.0406534+0.171971j -0.00310612-0.0461315j 0.00758899+0.0151193j -0.0298438-0.0015657j -0.0503528+0.0230975j 0.034664+0.0219485j -0.0257126+0.0145019j 0.0727364+0.049817j -0.028261+0.0305444j -0.0412449-0.0304996j -0.0327421+0.00817568j 0.00111883-0.00498055j 0.0407456-0.00513676j 0.0430729-0.00722989j -0.0157711+0.000237375j -0.0176336-0.0134412j 0.0262831-0.0227811j 0.0437024-0.00832306j -0.00377669-0.011699j -8.62213e-05+0.0176283j 0.0400957-0.0349723j -0.0139404+0.00559793j -0.0153394+0.00554642j 0.022207+0.0267298j -0.036354+0.0246499j -0.00964474+0.0163925j 0.00348155-0.0474774j -0.00998153+0.0255394j -0.0462067+0.0208031j -0.0427613-0.00859971j -0.0228806+0.0125276j 0.0183223-0.00100174j -0.0210962+0.017048j -0.000874514+0.00156276j 0.0520111-0.0046024j -0.025376-0.0074191j -0.018974-0.00219287j -0.0348771+0.0126224j -0.0166379-0.00661466j -0.012509+0.0352606j 0.0347844-0.00417078j -0.0269919-0.00544953j 0.0314034+0.0422841j 0.00848878+0.0309577j -0.0125902-0.042281j 0.0367377+0.0202108j -0.00418234+0.00663208j -0.0104438+0.0143269j 0.0363301-0.000386235j -0.06643-0.00890044j -0.0163673+0.00531073j 0.0139254-0.0733019j -0.0498364+0.0131363j -0.0088712+0.0729314j -0.000563469-0.00790308j 0.0200414-0.010663j -0.0170869+0.00982631j -0.0362077+0.0470617j 0.012535+0.0910685j 0.0529789+0.0330477j -0.0054596-0.00504952j -0.0553066+0.00157854j 0.0444295-0.070978j 0.0423924+0.00330655j 0.086157+0.0413361j -0.0151541-0.0400859j -0.0158096+0.0104627j -0.0285812-0.0119309j -0.0148161+0.00173602j -0.0143163-0.0336288j 0.0197714+0.0271874j -0.018104-0.0113258j 0.0500431-0.0505871j 0.00895759-0.0325235j -0.0111848-0.00601098j -0.00173153-0.00640566j -0.035032+0.0282377j -0.01373-0.00912288j -0.00564212-0.00211033j -0.0517744-0.0409032j -0.0552954+0.0522904j 0.0542406+0.00971173j 0.0541827-0.0216048j -0.0115557+0.0267782j -0.0421647+0.0521617j 0.0405547-0.0191971j 0.0155805-0.0504577j 0.0177802-0.0217585j 0.022913+0.0541465j -0.0298264-0.0638953j -0.0360449-0.0245256j -0.0463218-0.038878j 0.00729323+0.0831158j 0.00648673-0.0459648j -0.0064128+0.0297514j 0.0374964-0.0537763j 0.0370224-0.0285057j -0.0279301-0.020382j -0.00635606-0.00550608j -0.0124688+0.0124456j 0.0468773-0.137854j -0.126065-0.0514209j 
-0.002945+0.00552413j -0.000657882+0.00270073j 0.000257314+0.00193446j -0.0239637+0.0159088j 0.00671418-0.00576446j -0.056942-0.030379j -0.0237625+0.0471633j 0.00765017+0.00436837j -0.00814968+0.0011938j -0.0247019+0.0129387j -0.0306566-0.0309689j -0.0124671-0.031026j -0.01965-0.0269107j -0.03345+0.0435768j -0.00102655+0.00594372j 0.011359+0.00233687j 0.00438872-0.0109885j 0.00602836-0.000891027j -0.000842463-0.0192962j 0.00239206-0.0194595j 0.00078312+0.0200733j 0.0501954-0.0062564j -0.0146377-0.0172581j 0.017633+0.000649325j 0.0425254+0.00910729j 0.0361638-0.0182227j 0.079229+0.0229817j -0.0337326-0.01827j 0.0134627-0.00161683j -0.0297748-0.0181746j 0.0321845-4.32626e-05j 0.00780429+0.0167768j -0.0626978+0.0113139j -0.0430472-0.0204161j -0.022619-0.00342312j 0.0350493+0.00988562j 0.0531078-0.0174065j 0.037634-0.0118949j 0.0260159+0.00170535j -0.0117959+0.0522568j 0.0180387+0.0233664j 0.00244042+0.0366056j -0.0129727-0.0100153j -0.00205531-0.0143325j 0.018635-0.0511416j 0.00400876+0.0846696j -0.0116515+0.0245437j -0.00212338+0.00399328j 0.008699+0.0243873j 0.0358705-0.0950625j -0.00761712-0.0323896j 0.00812039-0.00736957j 0.0217073-0.11711j -0.000153827-0.0825093j 0.111758-0.0361001j -0.00211699-0.00375354j -0.0220496-0.0191767j 0.00346237-0.0459119j -0.0572106+0.0100141j 0.00284098+0.0232531j 0.0770534+0.0511951j 0.0255969-0.0584452j 0.0597953-0.0150216j 0.0341122+0.00764345j 0.0663578-0.0135134j -0.056754-0.00216431j -0.0668196-0.0591308j 0.0493025-0.0176033j -0.0823602+0.0114179j 0.0225704-0.0215269j -0.0241616-0.00324085j 0.0382526+0.00743485j 0.0335866-0.0167853j 0.0502415-0.0153394j 0.0526487-0.0249863j -0.0058196+0.0159969j 0.00585045-0.0152286j -0.000970144-0.0147815j -0.036004+0.0016503j 0.0567822+0.0269236j 0.0331536-0.00340865j 0.0306264+0.0373068j -0.102071-0.052607j -0.01906+0.0721705j -0.0668643-0.00530565j 0.00813441+0.0703241j -0.0246748-0.0164146j -0.0298575+0.0125545j -0.0402225-0.0386109j -0.0491582+0.0603083j 0.0250673-0.0419781j -0.0379612+0.0357966j -0.0321553+0.015756j -0.00810451+0.0316601j -0.010228-0.122177j 0.0270027+0.0121007j -0.0138748-0.0347231j -0.00879987-0.0138625j 0.0398481+0.0244923j -0.0133938+0.0281839j 0.00175504+0.0196397j -0.0233661+0.0190536j -0.0157574+0.00487363j -0.0241133+0.0152788j 0.00521747-0.0157042j 0.00869466-0.0513441j 0.0333474+0.0404772j -0.000662881+0.00609158j 0.0589125-0.000263748j -0.0303785-0.0313723j -0.0318372-0.052242j -0.02313-0.101046j 0.0242725+0.0162691j -0.0150096+0.0366407j -0.025101+0.0647609j -0.0763935+0.00176608j -0.0313858+0.0383236j 0.0239637+0.0505572j -0.0430667+0.0439626j 0.026933+0.0777005j 0.00636678-0.0164039j -0.0645106+0.0117109j -0.0386771+0.0400615j 0.0387281-0.0533394j 0.0464472-0.00845253j 0.000596818-0.0331746j 0.0135175+0.00621738j 0.0154077-0.0241584j 0.00609087+0.00323254j -0.00231887-0.0310112j -0.0522193+0.0151978j -0.00921034+0.0189856j -0.0255749-0.0153025j -0.0231458+0.0224392j -0.0182217+0.0116282j 0.0206067+0.0104242j 0.0401791-0.000770204j -0.0272687+0.00843013j -0.0685939-0.0164092j 0.0169297-0.0126717j 0.0428895+0.0251554j 0.0274989-0.0095607j 0.0151977+0.015642j -0.0384201-0.00132207j 0.0350863+0.0124876j -0.0913348-0.0507201j -0.0139079+0.00525081j 0.0715779+0.042666j 0.076744+0.0770409j 0.0159185+0.038766j -0.0368332-0.0294548j -0.040277-0.0135412j -0.0337781-0.0281583j -0.0343833-0.0696318j 0.000611164-0.00150345j -0.0332657+0.0728006j 0.014491+0.0404658j 0.0301822-0.0133441j 0.0505395-0.0243246j -0.0726505-0.0201196j 0.0473033-0.0304011j -0.0485607+0.0588853j -0.0686429+0.0353554j -0.0495506+0.0510901j 0.00991035+0.0434376j -0.00588826-0.00971692j 0.00551164-0.0791598j -0.0102398-0.0151891j -0.0129964+0.026639j 0.0609794-0.0401693j -0.00374463+0.0317744j -0.00792416+0.0203713j -0.0207408+0.00884021j -0.0596481-0.016227j 0.0776171-0.000260377j -0.0406435-0.0424977j -0.049884+0.0255774j 0.0199788+0.0271556j 0.0477793+0.0413727j -0.00649912-0.00757947j 0.0390211-0.0165749j -0.0134595-0.0117885j 0.00995396+0.0208983j -0.00321817+0.0084111j -0.0344946+0.126844j -0.00062912-0.0341648j -0.0169496+0.0659121j 0.039967+0.0304496j 0.00269463-0.019494j -0.0668639+0.103455j 0.0553942+0.0188287j 0.030726-0.0376905j 0.0309105+0.0849724j 0.0696899+0.0529097j 0.112403-0.00432961j -0.00256261-0.113957j 
0.0147305+0.0104256j 0.00847824-0.00657563j -0.00287837+0.00197434j 0.0341466-0.00990528j -0.00420587-0.0109077j 0.0338792+0.0509339j 0.0465673-0.0219941j -0.0270669+0.0209783j -0.0147141-0.0158586j 0.00915014-0.0261576j -0.00256431+0.0277849j 0.0506918-0.0347309j 0.00293181+0.0116311j -0.0213397-0.0537995j 0.037459+0.0181782j -0.000905438-0.000832353j 0.00545021-0.00155768j 0.0311873-0.0230236j 0.0181013+0.0165717j 0.0180545-0.00576799j -0.000327585-0.0360138j -0.092838+0.0309188j 0.0196502+0.0322619j 0.0108279+0.0461546j 0.0325879+0.00136486j -0.0103347-0.0355857j 0.0306991+0.0487453j 0.0541103+0.0353138j -0.00599147-0.0174073j -0.00375261-0.00774606j 0.0145958+0.0180912j 0.0226427-0.00452851j 0.00434735-0.000669008j 0.00150718+0.0168474j -0.00375677+0.0229445j -0.0551257+0.00248847j -0.0402461-0.0105881j -0.0747141-0.0119327j 0.00354521-0.0525386j -0.0117701+0.0112663j -0.0591126-0.0467j -0.0543518-0.0182106j -0.0560399+0.00143987j -0.00639535-0.00736581j 0.0135871-0.0276719j -0.0295147-0.00192478j -0.0349189+0.0440611j -0.0341807+0.0232502j 0.0735047+0.0103995j 0.00486289+0.0310001j -0.0413911+0.00639228j -0.00780813-3.16904e-05j -0.0239245-0.0304974j 0.0135292+0.0360252j 0.0146654-0.0208714j 0.0297604+0.018835j -0.044966-0.0928336j -0.0400934-0.0140485j -0.0733449+0.0437028j 0.0174355-0.0740688j -0.0111949-0.0730003j -0.0501477+0.0561949j 0.0220682+0.0298063j -0.0650529+0.00908297j -0.0153285-0.0361638j -0.06489-0.0892719j 0.0126753-0.00357342j -0.111388+0.0131949j -0.103387+0.0146061j 0.0263266+0.0142972j -0.00184269+0.0586753j 0.0101292-0.057486j -0.0227513+0.046739j -0.0154605-0.0579476j 0.0183056-0.0614627j -0.00523322-0.0391629j 0.00752816+0.0475601j -0.0265648-0.0165607j -0.0576833+0.0844794j -0.000187078+0.024972j 0.00980518-0.00569794j -0.0628989+0.0283602j 0.0174555-0.0312272j 0.023809-0.0517071j 0.0566259-0.0401656j 0.0732607-0.052288j 0.010032-0.0337173j 0.0693144+0.0103242j 0.0856259+0.044629j 0.0672259-0.0473101j 0.00227154+0.105745j -0.0685156+0.0338294j -0.0398556+0.0340175j -0.000656554-0.0157183j -0.0211621+0.0599236j 0.00164497+0.0201885j 0.00307187+0.0520478j 0.012187+0.0330278j -0.0449721-0.0402198j -0.00915137-0.0962341j 0.0492259+0.134911j 0.0328951+7.80998e-05j 0.0368343-0.0451563j 0.00698785-0.0900237j -0.096926+0.0170118j -0.0793213-0.084055j 0.0877466+0.0886059j -0.0419668+0.032111j -0.036222-0.0188199j -0.0495927+0.000856435j -0.000892619-0.0117179j 0.0884912-0.0709673j 0.100131-0.03211j 0.0855128-0.0682261j -0.0292734+0.00915923j -0.0204032-0.0435293j -0.030051+0.0145098j 0.0666662-0.0357403j -0.0416223+0.0490423j 0.0130988+0.0780608j -0.0424829-0.000363178j -0.0587858+0.0335129j -0.0751468+0.00993246j 0.0262302-0.00247263j -0.00230377+0.00118277j 0.0217624-0.071413j 0.064223+0.00738659j 0.0367216+0.0292383j 0.00856457+0.00767341j 0.0532299+0.0444711j -0.0372047-0.00507172j -0.19402-0.0514317j -0.0585972+0.00450755j -0.0750675+0.0154822j 0.106907+0.0146943j -0.0853404-0.0171649j -0.0101787-0.0239296j 0.0288525+0.0526163j 0.049675+0.00444105j -0.0125087-0.0356759j -0.037298-0.0401712j 0.00815999+0.00191945j -0.0334314-0.0446276j -0.0238074+0.0131986j 0.168472+0.0674134j -0.0415848-0.048056j 0.00374103+0.000576638j -0.0218792+0.086947j 0.0353823-0.0121455j -0.0673655+0.0254701j 0.0524198-0.120893j -0.00740628-0.0379796j 0.0551014+0.11051j -0.0120086-0.00559706j 0.0545775-0.0121785j 0.0868749-0.0343836j -0.040367+0.0181276j 0.188712-0.044845j 0.0284142-0.0356707j -0.0270238-0.00318811j 0.00217345-0.0180342j -0.0187728+0.0706308j 0.0186627-0.156918j -0.00748372-0.00277123j 0.0370242+0.0459257j 0.0188512-0.0365975j 0.0219012-0.0467072j 0.00538882-0.0414957j -0.00705355+0.00452784j 0.0127648-0.0461956j 0.0403473+0.10383j -0.0167584-0.0562025j -0.0376082+0.111859j 0.0125649-0.00637316j 0.0200071+0.0260272j 0.0267003+0.0133077j -0.0159793-0.0668494j -0.0160781+0.126973j 0.00135796-0.131614j 0.0347172-0.0422011j 0.0623491-0.05702j -0.0753874-0.123582j -0.0427692+0.0496189j -0.0415486-0.0756309j -0.0273187+0.0744527j 0.0557435-0.00745009j 0.0116699-0.000905107j 0.0677567-0.0348182j -0.0197665+0.0221319j 0.0358144+0.0755839j 0.0106829+0.0222728j 0.0340417-0.0506908j 0.0753885+0.0343334j 0.0110079-0.0839131j -0.0363882+0.0330726j 0.026933+0.0346454j 
