0.03707-0.00492553j -0.0194062+0.0146174j -0.00950815-0.0083645j 0.0498165-0.0261425j -0.00522331-0.00351679j 0.00407083-0.0204839j -0.0240582+0.0259734j 0.0279862+0.00190376j -0.0178123+0.0159324j 0.00383438+0.00168569j 0.030747-0.00918113j -0.00136083+0.00834183j -0.00549713+0.00637997j 0.046015-0.0364382j -0.0178571+0.0229788j 0.0160289+0.0105879j 0.0146361-0.00481503j -0.0334375+0.0294208j -0.0149697+0.0304562j 0.0459374-0.0113291j -0.0344706+0.0377931j 0.0244697-0.0163955j 0.00443672-0.0140057j -0.0274179+0.0148794j 6.25274e-05-0.0158244j -0.0111757+0.00936837j -0.0204999-0.0113648j 0.0341902-0.0170546j 0.0251106-0.00576599j -0.0310553+0.0209727j -0.00894236+0.0127747j 0.0130419-0.0132677j -0.00861429+0.0220565j 0.019523-0.00478727j 0.0378357-0.0601388j -0.0202368+0.0149858j 0.040985-0.0299431j -0.0157903-0.0163154j 0.000290704+0.00161498j 0.0339095+0.00764101j -0.0179598+0.023051j 0.0013423+0.0335857j -0.0349548+0.0235859j -0.0310321-0.0283348j -0.0370685-0.0144844j 0.00062501+0.0181155j 0.0136486-0.00518328j -0.0362377+0.0549524j -0.0331114+0.0199844j 0.0220584-0.0459103j -0.0686061+0.0909676j 0.0314491-0.0494654j -0.0432447-0.0140367j -0.020232+0.00332147j -0.0546583+0.0279025j -0.0108172+0.00882431j 0.0173731-0.0621166j -0.0455952+0.00338183j -0.0125071-0.000973385j -0.0295567+0.0282797j 0.0115232-0.00147806j -0.0133905+0.0305623j -0.00707144-0.011153j 0.0266599-0.00375303j 0.00955057-0.0114585j -0.00555163+0.0264762j -0.0156913+0.0162347j 0.0273171-0.0245116j 0.00659346-0.00482707j 0.0233288-0.0282401j 0.000708441-0.0105458j -0.0186976-0.000796186j 0.0157123-0.0210577j -0.0106749+0.00677699j 0.000256208-0.00346132j -0.00578274+0.00952476j 0.0168143-0.00892023j -0.0267447+0.00469671j 0.00782858-0.000882506j 0.0106219-0.00132267j 0.00577681+0.0014092j 0.0119696-0.0159248j 0.0178325-0.00119022j 0.0182808-0.0156499j 0.00535144-0.0168715j -0.0121701-0.000591161j 0.00322808-0.0129212j -0.00652828-0.00348263j -0.00519035-0.0144326j -0.00957346+0.000307128j -0.0115236+0.0125875j 0.0147406+0.00235718j -0.000103331+0.00455552j -0.0222208+0.0226825j 0.0122897-0.00628801j -0.00799562+0.000704069j -0.032662+0.0309368j -0.0269887+0.0161395j -0.000899387-0.00976253j -0.00781807+0.015152j 0.00561783-0.0167874j -0.00712382+0.00512023j 0.0172993-0.0238157j 0.0137106-0.0118584j 0.00308276+0.00351152j 0.0063238-0.0085876j -0.00921-0.0112356j -0.00071245+0.00290429j -0.00664528+0.0103451j 0.00258202-0.0011343j 0.00782722-0.0108877j -0.00610178+0.00351759j -0.0270626+0.00966832j -0.00477182+0.0118221j 0.0252848-0.0123452j -0.0154272+0.0190298j -0.00207089+0.00883779j -0.00177595-0.00300568j -0.00170904-0.000264865j -0.0165845+0.0152532j -0.0151515+0.000880895j -0.00130191-0.00290465j -0.0156464+0.00564209j 0.0202429-0.00656992j 0.00976907-0.00654841j 0.00183724-0.00937488j -0.00474892+0.0116933j 0.0142104-0.0159348j -0.0021273+0.00571644j 0.0121712-0.00177638j -0.00314473+0.00238474j -0.010473+0.00285159j 0.0130828-0.0105499j -0.00744888+0.0037087j 0.00118792+0.00661974j 0.00112864-0.0134558j -0.00915152+0.00837342j 0.0123576-0.0102289j -0.00766965+0.00494878j -0.00423723+0.000733402j 0.011393-0.00794386j -0.0115975-0.00153299j -0.00111838+0.00473112j -0.0163414+0.0207527j 0.00598307-0.00898753j 0.000809232-0.00235428j 0.00530956+0.000865215j 0.00243599+0.00118796j 0.0128523-0.0116887j -0.014862+0.00706881j 0.00164638-0.00108322j -0.00288285+0.00111777j -0.017425-0.00679429j -0.00568658+0.00588072j 0.000560359-0.0112484j -0.00173495+0.0056876j 0.00856335-0.0038358j -0.0149538+0.00984595j 0.00484467-0.0104678j 0.0188651-0.00723014j 0.017693-0.00719343j -0.00106474+0.0132392j -0.0094536+0.00545932j -0.00228047-0.0172686j -0.0103264+0.00020471j 0.00378344-0.00934103j -0.01395+0.0153235j 0.000469331-0.00297215j -0.0102028+0.0199659j 0.00247653+0.0165835j 0.00674544-0.00762536j 0.0155471-0.00582294j -0.025323+0.0207216j 0.00753039+0.00274099j -0.010213+0.00776304j 0.0156943-0.00692469j 0.0205565-0.0270184j 0.0100098+0.00702534j 0.0333987-0.0108343j -0.0125207+0.0172447j 0.00364156+0.0175957j 0.0180028-0.00474208j -0.0353909+0.0173716j -0.00137831-0.00674024j 0.00418914-0.00378929j -0.0223827+0.0136304j 0.000852381+0.00319589j 0.0203781-0.00410456j -0.0284133+0.0287612j 0.0199318-0.00391978j -0.000989034+0.0169735j 0.0101467-0.011445j 0.028525-0.0160809j -0.0119553+0.00611207j 0.00148755-0.00771729j -0.0455643+0.0131392j 
0.00758998+0.0371485j -0.0175488-0.0202362j 0.00501998-0.0102316j 0.0286278+0.0503344j 0.00307259-0.0043788j 0.0195466+0.00209189j -0.0205735-0.0257434j -0.00111798+0.0263607j -0.0183204-0.0202529j -0.00380614+0.00592245j 0.00814485+0.0306085j -0.00504312-0.00454389j -0.00313021-0.00841242j 0.0322029+0.0461031j -0.021382-0.0164823j -0.0103236+0.0106981j 0.00300335+0.0156309j -0.0298921-0.0328391j -0.0289577-0.0153541j 0.0152198+0.0497128j -0.0413271-0.0379878j 0.0219914+0.0265161j 0.0150796-0.00169242j -0.00836894-0.0304329j 0.0157148-0.00117036j -0.00857784-0.014596j 0.0130678-0.0253623j 0.0231127+0.0384774j 0.00295892+0.0264064j -0.0226712-0.0365629j -0.0123624-0.0137589j 0.0192019+0.012456j -0.0223384-0.00988756j 0.00749209+0.0223679j 0.0593597+0.0357019j -0.0178365-0.015889j 0.0337026+0.0395692j 0.0152645-0.0130784j 0.000360657+0.00425665j -0.00723014+0.0369878j -0.0210391-0.0197851j -0.0331478+0.0024969j -0.0228996-0.0370837j 0.0262341-0.0295617j 0.0130005-0.0384688j -0.0203958-0.000764982j 0.00485215+0.0155559j -0.055223-0.0367505j -0.0199595-0.0350265j 0.0420576+0.0244107j -0.0937098-0.0726159j 0.0489858+0.0369772j 0.0127226-0.0449178j -0.00370948-0.0189962j -0.0295835-0.0583019j -0.00637542-0.00996475j 0.0606347+0.0188674j -0.000986465-0.0446316j 0.00051006-0.0179883j -0.0308528-0.0298131j 0.0026283+0.00986369j -0.0297987-0.0157669j 0.0113912-0.00807565j 0.00279239+0.0254792j 0.0100628+0.010306j -0.0290858-0.00497271j -0.017313-0.0165301j 0.0242632+0.0262676j 0.00547133+0.00659375j 0.0278474+0.0248909j 0.0102338-0.000467255j 0.0017115-0.0178192j 0.0238454+0.0167538j -0.00462883-0.00935208j 0.00584745+0.00240929j -0.00942634-0.00722615j 0.0116495+0.0166861j -0.00568576-0.0296616j -0.00129683+0.00764588j -0.00136917+0.0107267j 0.00102486+0.00542071j 0.0158983+0.0141619j 0.000184416+0.0196438j 0.0147114+0.0172308j 0.0185202+0.0058368j 0.000971826-0.0152081j 0.0128425+0.00576348j 0.00322472-0.00503412j 0.0158647-0.00668076j 0.00181575-0.00975528j -0.00980486-0.0105659j -0.00241597+0.0145709j -0.00452238-0.000661073j -0.0207313-0.0217004j 0.0073921+0.0119234j -0.00128471-0.008254j -0.0317243-0.0325154j -0.0148226-0.0281777j 0.00857443-0.0012081j -0.0151203-0.00610183j 0.017529+0.0059248j -0.00554917-0.00678435j 0.0228994+0.0184168j 0.0115235+0.0143995j -0.00209009+0.0047618j 0.00776183+0.00819642j 0.00979741-0.0116065j -0.0036475-0.00131046j -0.0104547-0.00721675j 0.000159651+0.00239773j 0.00890085+0.00961165j -0.00126211-0.00551532j -0.00963679-0.0261713j -0.0113246-0.00431164j 0.0126193+0.0252776j -0.0183943-0.0155853j -0.00732845-0.00139434j 0.00193743-0.0024329j -0.00228518-0.002096j -0.015898-0.0190683j -0.00224039-0.0159717j 0.00344869-0.000506493j -0.00705923-0.014424j 0.003217+0.0189251j 0.0114569+0.00868074j 0.0123967+0.00336187j -0.00941431-0.00355665j 0.0152355+0.0139524j -0.00722899-0.00388386j 0.00284356+0.0108229j -0.00294902-0.00235046j -0.000428043-0.00735286j 0.0110512+0.0122134j -0.00308204-0.00521221j -0.00796835+0.00282964j 0.0142924+0.00247323j -0.0109296-0.00357137j 0.0122617+0.0146219j -0.00162707-0.00957687j 0.00104947-0.00260477j 0.0063008+0.00913539j 0.000834675-0.0105013j -0.00390913-0.00444398j -0.0226269-0.0182268j 0.00761193+0.0103995j -0.00135806+0.00680498j 0.00280102-0.00037226j -0.00280792+0.00152163j 0.0160414+0.0145856j -0.00314817-0.0154489j 0.000186233+0.000545569j 0.00229431-0.00369541j -0.00112542-0.0148006j 2.43567e-05-0.0085025j 0.0121534+0.00294474j -0.0079134-0.00443942j 0.00274645+0.0101376j -0.0117936-0.0190466j 0.0049909-0.00128856j 0.00522773+0.0246883j 0.00273778+0.0213689j -0.0141174-0.0111994j -0.00310091-0.0130332j 0.00522296-0.00291338j 0.000720584-0.0155017j 0.0160757+0.00922799j -0.0182927-0.0255417j 0.00236689+0.000709171j -0.020369-0.00903307j -0.016874+0.000373241j 0.00552465+0.00578031j 0.00995845+0.0108461j -0.0220193-0.0164645j -0.00593016+0.00727519j -0.00922079-0.00760915j 0.00340878+0.0193782j 0.0153215+0.0298406j -0.00568438+0.0180232j 0.00971239+0.0210747j -0.00319972-0.00266069j -0.0116947-0.0010165j 0.00455343+0.014291j -0.0204222-0.0317976j -0.00167989+0.00536709j 0.00651125+0.00135014j -0.0203064-0.0217256j -0.00894105-0.000907496j 0.00510859+0.0201112j -0.0183701-0.0153508j 0.0137797+0.0126437j -0.0218838-0.00318253j 0.0107396+0.011666j 0.0120777+0.0442141j -0.0124772-0.0100559j 0.0145969-0.00140421j -0.0114181-0.0354272j 
0.00734704+0.00405913j 0.0101295-0.000256444j -0.0118348-0.00225712j 0.00254188+0.00750796j -0.0168549+0.00688578j 0.00019268-0.00323305j 0.00267894-0.00184462j 0.0187953-0.00405121j -0.00418193+0.0100143j 0.0143542-0.0118978j 0.000112903+0.00125907j -0.00531284-0.00220686j -0.012098+0.00593875j 0.0135771+0.0135632j -0.00749923+0.00562827j -0.00553573+0.0139745j -0.000390652+0.00559059j 0.00566221-0.00824133j 0.00560753-0.00395039j 0.0200369-0.0131508j -0.00813967+0.00323323j 0.011686-0.0103769j -0.0155821+0.00176641j -0.006775-0.0142369j 0.0012401-0.00639504j -0.0125426+0.000513406j -0.0159118-0.00202114j 0.0263271-0.0225226j -0.000718115+0.0173153j -0.0118708-0.00776078j -0.0131624+0.00339592j 0.0189788-0.0263571j 0.00134549-0.00860251j 0.00598489-0.012771j -0.0118905+0.0105526j 0.00164363-0.000263393j 0.00830848-0.00273927j 0.00683453-0.0299856j -0.0186923-0.00428324j 0.0476709-0.0498121j 0.00666046-0.0117402j 0.0115319-0.0298696j -0.00534059+0.00697463j -0.0121031-0.00541682j -0.0240017+0.00832588j -0.00728359+0.0317257j 0.00934563+0.0115725j -0.0106588+0.00587603j -0.00151789+0.00588612j 0.00857647+0.0154334j -0.0262871-0.0291087j 0.0133467+0.00902856j -0.0204743-0.000194104j -0.0164905+0.00107863j -0.0313856+0.00502552j 0.00406558-7.5657e-05j 0.0128864-0.00920297j -0.0108974-0.00273976j -0.018751+0.0110578j -0.00120681+0.00453132j 0.000288938+0.00564753j -0.00428875+0.00278733j -0.000308896-0.00809772j 0.00266763+0.00689168j -0.00273322+0.00717089j 0.00109667-0.00116997j 0.000293014+0.0004979j 0.00408901+0.00455023j 0.0020378+0.0051238j 0.0182075+0.000270225j -0.000971148-0.00214989j 0.00752883-0.00206582j 0.0022979-0.00984794j 0.0146276-0.0104631j 0.00243452-0.00718286j -0.00445718-0.0074389j 0.000784292-0.0107196j -0.0143863+0.00119777j -0.00231468+0.00476598j 0.00811427+0.00945392j 0.00407977-0.00414731j 0.0155074-0.00115782j 0.00728349+0.0183211j 0.000914084+0.00268887j -0.00597079-0.00466421j -0.00602341-0.00839764j -0.0148848+0.000331207j 0.000619626-0.000879566j -0.00540354+0.00880376j -0.00653274-0.00850811j -0.00043402-0.0120292j 0.00929622-0.000873246j 0.000233065-0.00208632j 0.00190767-0.0133228j 0.00186735-0.000119975j -0.00905163+0.00261513j 0.00315794-0.015444j -0.0107296-0.00790992j -0.00421095+0.00250923j 0.00464057+0.00152161j -0.00723702+0.00541579j 0.00858019+0.000951669j 0.00285195+0.00974436j -0.00211751+0.0105875j 0.0103349-0.00780429j 0.00373687+0.00496028j -0.00431707-0.000174242j 0.00273499+0.00292915j 0.00627054-0.00668033j 0.00490907-0.00616905j -0.00302054+0.00206876j -0.00566274-0.00506314j -0.00239654-0.00915417j -0.00487956-0.000811728j 0.00398915+0.00781219j -6.94974e-05-0.00359062j 7.35822e-05-0.000444016j 0.00107523-0.00136631j 0.00358516-0.00112489j -0.00201288-0.0016312j 0.00052018+0.000795167j 0.00413465-0.00494923j 0.00955361-0.00442462j -0.00189021+0.00594222j -0.00149134-0.00123566j 0.000815703+0.00289614j 0.0071221-0.00794198j -0.00305793+0.00720732j 0.0019013+0.00487705j 0.00804504+0.0055249j 0.00760817-0.0082544j 0.00207388-0.00715939j 0.00463017+0.00406561j -0.00391712-0.00163913j 0.0114136+0.00199294j 0.0030069+0.00259467j -0.00332829-0.00116354j -8.94717e-05+0.00488423j 0.010411-0.00446439j -0.0038549-0.0053545j 0.00664695+0.00371991j -0.0101363+0.00569433j -0.0050904-0.00147019j -0.00948212+0.00337541j 0.00416433-0.00158693j 0.00416813+0.00456188j 0.00193688-0.000987699j -0.00355917+0.0148321j -0.00663378+0.00293887j 0.000741815-0.00750119j 0.00444326+0.0111481j -9.35803e-05+0.00151873j -0.00677388-0.0024864j -0.00694853+0.00598482j 0.0020803-0.00348169j -0.00206033-0.0127288j 0.0103349-0.0112279j -4.81154e-05-0.00560739j -0.00342676+0.00941761j 0.00648269+0.00912759j 0.0119114+0.00245953j -0.000300196+0.000993565j -0.00671336+0.00526325j 0.0134007+0.00278728j -0.00400927-0.00437748j 0.00797136-0.00725108j -0.00448578-0.0157006j 0.00213695+0.00271173j -0.00100123-0.000363199j 0.00516085+0.00125638j 0.00264741-0.0116076j -0.00833397-0.00242825j 0.00302641-0.007513j 8.48953e-05-0.000829846j 0.00446192-0.00729071j 0.0083469-0.00138938j 0.00569334+0.0177027j 0.0110381-0.00399682j -0.00693376+0.00721319j 0.0111474-0.0163486j 0.000543887+0.00567627j 0.0102119-0.00111338j -0.0129894-0.000148315j -0.022096+0.0080143j -0.000780721+0.00618153j -0.00186375+0.0129921j -0.00753371-0.00408854j -0.00126727+0.00393296j 0.007021+0.00401015j -0.00484394+0.0109839j 0.00203484-0.00490519j 0.00920474+0.0102367j 0.0184331+0.0163945j -0.0127934+0.0208079j -0.0064023+0.0100192j 0.00383974-0.00105402j 
0.0141389-0.0006401j -0.00151114-0.0114334j -0.00545531+0.0119302j 0.020431-0.00183489j 0.000760183+0.025187j -0.00741326+0.00751775j -0.0107743-0.00454171j 0.00601001-0.0320837j -0.00488034-0.00594679j -0.0110765-0.0217234j 0.0183226-0.00978988j 0.00202232+0.00473014j 0.00828513+0.013961j 0.0163224-0.00481363j -0.00515516+0.00271016j 0.0167993-0.00643593j 0.00929954+0.00149217j -0.0236563-0.0188277j -0.00625762-0.0157469j 0.000607166-0.0330018j -0.00816784+0.000895773j 0.00402594-0.00564694j 0.0120755+0.0249135j -0.018579+0.00939867j 0.00129713+0.00956991j 0.00578535+0.00970919j -0.00990577+0.0404506j -0.0111019-0.0340997j 0.0302207+0.00397597j -0.0351356+0.0141162j -0.0016517+0.0169276j -0.0378913-0.0121029j -0.00669004-0.00937837j -0.0101062-0.000604441j 0.031754+0.0260996j -0.00322097-0.00281247j 0.0259643-0.00401129j -0.0545624+0.0312506j 0.00357825+0.0277756j -0.0809505-0.0628225j -0.0293347-0.0248216j -0.0411562-0.0235909j -0.0085256+0.00418178j -0.0240109+0.0347816j 0.00402357+0.0345152j 0.0531995-0.0199115j 0.025092-0.0229824j -0.0175876-0.00314722j -0.0149801+0.00613274j 0.039148+0.0092125j -0.0903705+0.0134887j 0.0233623-0.00959977j -0.0122763+0.0428708j 0.0033789+0.0133805j -0.016836+0.0579024j -0.00458778-0.0041871j 0.00249123+0.00204642j -0.00707212+0.0234459j 0.00102205+0.0282277j -0.01026-0.0125886j 0.0211419+0.00196959j -0.0104205-0.0102931j -0.010242+0.0112965j 0.00843485-0.00015193j 0.0158297+0.00122533j -0.000946207-0.0172598j -0.00194552-0.00688065j 0.0228839+0.00417196j 0.0102569-0.00295868j 0.0102053-0.0175352j -0.00308224+0.0112545j -0.016478+0.000521659j -0.00689291-0.00100431j -0.0229276-0.0206851j -0.00883077-0.010432j -0.00695035-0.00281282j -0.00645933-0.00469402j -0.00239172+0.0243944j 0.0122219+0.00259543j 0.00937706-0.00714682j -0.00293678-0.00319551j 0.00413118-0.0149042j 0.0192316-0.0140715j 0.00839477+0.00104734j 0.00613278+0.00977399j -0.0131261+0.00794272j 0.0129282+0.0235372j -0.00518904-0.00674377j 0.00925021+0.00910149j -0.00568312-0.00370484j -0.0142221-0.0090811j 0.00608811-0.00920595j 0.0021707-0.00449815j -0.0190837-0.0101848j 0.000807066+0.00212949j 0.0061754+0.0133473j -0.0299911-0.00965567j -0.0139455+0.00778516j -0.0020453+0.00534112j 0.0051426-0.00709715j 0.0084144+0.0108036j 0.000461342-0.0145145j 0.0107022-1.68733e-05j 0.0181468+0.00668051j -0.00793822-0.00960969j 0.00142362-0.00638344j -0.00989578+0.0136784j 0.00231593-0.00366997j -0.00632452-0.0116375j 0.000701385-0.00390622j 0.00722356+0.00920349j -0.0058643+0.00475434j -0.0142422-0.00172624j -0.00354727-0.00468024j 0.0095874-0.00111954j -0.00664546-0.00758002j -0.00425748-0.00554446j -0.000945837+0.003244j -0.00193168-0.000937271j -0.00202211-0.00832114j -0.009204+0.00461932j -0.0065453-0.000433399j -0.0047641-0.00537739j 0.0155864+0.00138041j 0.00385388+0.00322176j 0.00568927-0.000795388j -0.00754758-0.00946175j 0.00751116+0.0115665j -0.00280975-0.00585264j 0.00236028-0.00928274j -0.00699528-0.0084078j -0.00366333-0.00252677j 0.00836344+0.00732435j 0.00166339-0.000111294j 0.00287497-0.017923j -0.00395277+0.00735651j 0.00255428-0.00211778j 0.0024469+0.00381971j 0.0018895-0.0172292j -0.00501019-0.000251872j 0.0115953+0.000465101j -0.00338577+0.0104932j -0.00265131-0.00211221j -0.000612478+0.000744896j 0.00440198+0.00497723j 0.00829515-0.00511696j -0.00175208-0.00648564j 0.0148906+0.000402259j 0.0075393+0.00696423j -0.0102783-0.00289455j 0.00680257+0.00978455j -0.010615-0.0166464j 0.000107065+0.012995j 0.00450872+0.00383751j -0.00570354+0.0107923j -0.00988364-0.00975811j -0.00590041-0.00657465j -0.0157248+0.00550693j -0.00568206+0.016243j 0.0167059+0.00206988j 0.0109353-0.00922j -0.00715945-0.0113698j -0.0139339+0.00308978j -0.00706237-0.00783774j -0.00728083+0.00500617j 0.000464744-0.00635421j -0.0196936-0.0245536j -0.00448366-0.000544294j -0.00786546+0.0010417j -0.00245201-0.0121311j -0.00256681-0.000617876j 0.00207293+0.00381179j -0.0162986+0.00581167j -0.00281028-0.00730031j -0.0174403-0.00602411j 0.0090613-0.00799531j 0.00361901-0.000634845j -0.0032193-0.0169106j 0.0212486+0.0021349j -0.00344983-0.00947574j 0.00220477-0.0145917j 0.0083951-0.0106986j -0.0163107+0.0118075j 0.00402347+0.0165205j 0.0118248+0.0175379j -0.010596-0.00992826j -0.000359479+0.000784723j 0.0211557+0.00155067j -0.0101635+0.00642911j 0.0196464+0.00279368j 0.00235364-0.0278652j 0.00415157+0.00323805j 0.0236798-0.00691437j -0.00469311-0.00385667j -0.00653322+0.0222537j -0.0256065-0.0137843j 
0.00214416-0.0262678j -0.00999123+0.00105002j 0.00981849+0.0121599j 0.0081649-0.014169j 0.0132041+0.0139521j 0.0189352+0.0194334j -0.00926541+0.0108556j -0.0199101-0.0263697j -0.00840646+0.008838j -0.013988-0.0193943j -0.0121366-0.0283246j -4.66309e-05-0.0140874j 0.00832819-0.00395738j 0.0203775+0.00485019j -0.0109865+0.000614732j -0.0171401-0.0259523j 0.00106649-0.0171091j -0.0258373+0.00882642j -0.0274223-0.0173463j -0.0259841-0.029344j -0.0272569-0.00159621j -0.000689414-0.027096j 0.0168892+0.000400474j 0.00997359+0.0196157j 0.0178122-0.00282199j 0.00228213-0.00338876j 0.0476406+0.0410728j -0.0125473-0.00550386j -0.00148238-0.0310965j 0.0128502+0.0310652j -0.000896376+0.00454562j 0.0228727+0.0199306j -0.0222661-0.00830141j 0.0211723-0.00234533j 0.0321335-0.000927298j -0.0148063-0.00281202j -0.000514585-0.041987j 0.0893392+0.0627605j -0.00165207-0.0142561j -0.00863569+0.0247014j -0.0244596+0.0129284j -0.021633-0.0197893j 0.0031882+0.0129221j 0.0773457+0.0736248j 0.0294707+0.0304789j -0.0797362-0.0523662j -0.04611-0.018881j -0.0266831+0.017657j 0.0131987+0.038353j 0.0325848-0.0041358j -0.0240358+0.0473533j 0.00756368+0.00357174j 0.0556962+0.0454427j 0.0109063+0.00961615j 0.0648673+0.0359986j 0.00696174+0.00441929j 0.031423+0.0136889j 0.0356249+0.0198372j 0.0317886+0.0317133j -0.016666+0.012913j 0.00734918-0.0309069j -0.037376-0.00180383j 0.0309706+0.0161789j -0.00679013-0.0137829j -0.0131916-0.0143787j -0.0335465-0.0221012j -0.0194598-0.0101239j 0.00787656-0.0208408j -0.00010132-0.00347359j -0.00165771+4.41581e-05j 0.013447+0.000799307j 0.0170226+0.0293342j 0.00595126+0.00271449j -0.00957146+0.0151859j -0.0186723+0.00184571j -0.0200004-0.00983968j -0.00619335-0.00912407j 0.0194804+0.0205626j -0.00352745-0.0151814j -0.00512683-0.00594419j -0.00151551+0.00302344j 0.00990521+0.00547824j -0.015101-0.0150582j 0.0044691-0.00858288j 0.0106854-0.00946052j 0.00987895+0.00872804j 0.0182195-0.00866516j 0.00847194+0.0124195j 0.0263132+0.0210678j -0.0036089-0.00283463j -0.0112762-0.00569266j -0.00988192-0.0131074j -0.00747158-0.00845636j -0.0174887-0.00560547j 0.00455283-0.00144798j 0.0062929+0.0105593j -0.0193694+0.00437061j -0.00221557+0.00851493j 0.0106489+0.00296685j -0.00525577+0.00130511j 0.0110499+0.00548815j -0.0111935+0.00239911j 0.00996708+0.0088589j 0.00427088-0.00150666j -0.00413876-0.000585084j 0.00321756+0.00179246j 0.0265871+0.0258548j -0.00442495+0.000868378j -0.00833925-0.00558166j -0.00663557-0.00929332j 0.00982272+0.000164339j 0.000710361-0.00279379j -0.00711798+0.00513656j -0.0172108-0.002953j 0.00687036-0.00222199j -0.0165928-0.00630239j -0.00770221-0.00555343j 0.00206815+0.00220004j -8.87372e-05+0.000560152j -0.0172591-0.00332412j 0.0131926+0.0177425j 0.0105838+0.00979306j -0.000242692+0.0101523j -0.0113411-0.0181164j 0.00913349+0.000764979j 0.00347773+0.00253725j -0.00897885-0.0052378j 0.0131722+0.00294266j -0.00488035-0.000535155j -0.00118964-0.000339183j -0.00373291+0.00506841j 0.000335175+0.00403429j 0.00922171-0.00594237j -0.00405925-0.0110243j -0.015512-0.0086262j 0.0222809+0.0208838j -0.00321303+0.00286889j 0.00547728+0.00606767j -0.00469401+0.00200656j 0.00208027+0.00413569j 0.00361808-0.00660209j 0.00696429+0.0119482j -0.00614911-0.00369868j -0.0110301+0.00391969j 0.00784577+0.00703031j -0.00301628+0.000377265j -0.00754612-0.00226617j -0.00885349-0.00766459j 0.010048+0.00985802j 0.00195712-2.29043e-05j 0.0156981+0.0172675j 0.000843471+0.00982765j 0.0115693+0.00743898j 0.00414871+0.00226013j 0.023811+0.0190971j -0.00447929-0.0101829j -0.0044318-0.0126499j -0.00559681+0.010884j 0.0110562+0.0083784j -0.00220787-0.00146559j -0.00814451-0.0159316j -0.0131249-0.00732907j -0.00358949+0.00356627j -0.00326496+0.0181959j 0.00759232+0.00614096j 0.0127562+0.00078969j -0.0167446+0.00772968j 0.00436782+0.00060146j -0.0143492-0.00972286j -0.0122905-0.0105212j 0.0041933+0.00288084j -0.00176559-0.00584459j -0.00288489-0.00156925j -0.0105345-0.0150354j -0.00241076+0.00169699j -0.0047553-0.0162114j 0.0210149+0.0111552j -0.0150448-0.018754j 0.0011929-0.0193039j -0.0116823-0.0104405j -0.0319359-0.0126487j -0.00240295-0.00712511j -0.000634314+0.0209553j 0.00265719-0.0109784j 0.00785765+0.00554087j -0.00114781+0.0186343j -0.00865392-0.0140986j -0.00302133-0.00411708j -0.0114951-0.010327j 0.00222073-0.00400938j -0.0261173-0.0263228j 0.00177163+0.00462092j -0.00243743-0.0178046j -0.00360053+0.00403863j 0.006124+0.00820079j -0.0122388+0.0142828j 
