-0.00411576+0.0762906j -0.0278498-0.0288769j -0.0133198+0.0322216j -0.0086986-0.0422871j 0.0296878+0.0411786j 0.0269236-0.00145821j -0.0170329-0.00869155j 0.0202206-0.0124393j 0.00540246+0.0403595j -0.00531173-0.0490421j -0.00882214-0.0547372j -0.00477471-0.00589134j -0.0058783+0.00225941j -0.0184986-0.0308614j 0.00930186-0.0409707j -0.0250883-0.017744j -0.0190412-0.0551161j 0.0155172+0.0288262j -0.0155537-0.0138706j 0.0199459+0.0475785j 0.0173656+0.0112346j -0.0102794-0.0465704j 0.00279664+0.00364787j -0.00215413+0.0302232j -0.0172632+0.0206148j 0.02058-0.00193782j 0.000699647-0.0133348j 0.0146916+0.0193056j -0.0458028+0.0295781j -0.0210235-0.0203451j -0.0183912-0.0370823j 0.0194228+0.00935169j 0.013101-0.0227167j -0.0249254-0.0335086j 0.0487931+0.0209132j 0.0286119+0.00879711j 0.0174048+0.0161341j -0.0421616-0.0102308j -0.00915951-0.00410411j -0.0317414-0.0371897j -0.0147268+0.0823701j -0.0182173-0.0051953j -0.00213392-0.0385588j 0.0262229+0.0267323j -0.0214366-0.06685j 0.0252945+0.0364339j 0.00497021+0.00569542j 0.00100616+0.0127897j -0.0386601-0.0580073j 0.010755-0.00163279j -0.0182662+0.0337142j -0.0153406+0.00420859j 0.00411356+0.012817j -0.0210631-0.0324335j 0.019794+0.00721664j -0.0159012+0.0168839j -0.0145704-0.0254139j 0.00372343+0.0107487j 0.00256071+0.00956496j 0.0015995+0.0247208j 0.0115128+0.00389977j -0.000733043+0.00853497j 0.00228231-0.00037858j -0.00667199+0.00639365j 0.00319866+0.010649j -0.0157784-0.00764628j -0.0194003-0.0148242j 0.00836665-0.0384314j -0.00652534-0.0197994j -0.00578305-0.0269983j 0.0138168+0.0336091j 0.0180452-0.0258747j 0.00128346+0.0216025j 0.00173477+0.00622282j 0.00272189-0.00446089j -0.0290598-0.0114602j -0.00686566+0.0213561j 0.00184261-0.00510495j -0.0119928-0.00980115j 0.0099352+0.00873767j 0.00613126-0.00485488j -0.0206652-0.0341242j -0.00539273+0.0234459j -0.00443768-0.0250192j 0.00729734+0.00910353j 0.00957502-9.99055e-05j -0.0090274-0.00335276j 0.0100413+0.00472753j 0.00216855+0.01314j -0.00100933-0.0158057j 0.00933886+0.00713132j 0.00835053-0.00774668j 0.00208963-0.00170209j -0.0141212-0.0158132j -0.00747805-0.0143662j 0.00631563+0.0119866j 0.0127544+0.00798236j 0.0143863+0.0121711j 0.000959241+0.0102792j 0.000237575+0.000323625j -0.00938869-0.0123929j 0.00328078-0.0117911j 0.0186109+0.00354343j -0.00334706-0.0144574j 0.00912491-0.0383798j -0.00721418+0.00125986j 0.00656618+0.00046476j -0.016786+0.00183536j -6.07954e-05+0.00447969j -0.0110385-0.00471858j -0.00634258-0.0158459j 0.00167832+0.00544605j -0.013604-0.0186449j -0.00459349-0.0314143j -0.00183+0.0132772j -0.00321934-0.0152577j 0.000823527-0.0181644j 0.0159354-0.00282373j 0.00601039-0.0203694j -0.0125075-0.0432631j 0.0050237-0.0028413j -0.022917-0.0231655j 0.00567623-0.0203759j 0.00379921-0.00617817j -9.20247e-05-0.0156814j -0.0117897-0.0378213j 0.01496+0.0352089j -0.00214481-0.0348072j 0.0162183+0.0175401j 0.00390287-0.0108343j 0.0256575+0.00804899j 0.0175514-0.0098026j -0.000519114+0.0303042j -0.00771469-0.0305112j -0.0296104-0.00691277j 6.18795e-05-0.0852323j 
-0.077616-0.0050009j 0.0285201-0.0282155j -0.0348686-0.0149025j 0.0425228-0.0108897j -0.0385284+0.0293056j 0.00377392+0.0269068j 0.00921002-0.0172657j 0.0107115+0.0206791j -0.0431849+0.00573596j 0.0470938-0.00630599j 0.0547406-0.00664917j 0.00506735-0.0070143j -0.000681727-0.00508917j 0.0344554-0.0143394j 0.0376791+0.0130708j 0.0157132-0.0233735j 0.0544577-0.0196517j -0.0295912+0.00986904j 0.0156623-0.0192046j -0.0498584+0.0212223j -0.0117642+0.0196163j 0.0468376-0.012478j -0.0058137+0.00559507j -0.0288896-0.00487978j -0.0250191-0.020093j 0.00307452+0.0203236j 0.0195111-0.00105364j -0.0180406+0.014922j -0.0315736-0.0473998j 0.0230981-0.0230107j 0.0376758-0.0207538j -0.00735878+0.021791j 0.0276937+0.0102294j 0.0335086-0.0212541j -0.0220428+0.046664j -0.00877631+0.0293201j -0.0154223+0.012597j 0.00936579-0.0409953j 0.002498-0.0117618j 0.0372622-0.0307391j -0.0840899-0.0153359j 0.00752643-0.0146866j 0.0404471-0.000756444j -0.0272119+0.0274889j 0.0662216-0.0209336j -0.0375679+0.0223627j -0.00659875+0.00401651j -0.0133514+0.00375469j 0.0606011-0.0389985j 0.000974393+0.0113431j -0.035803-0.0181668j -0.00461208-0.0155109j -0.0137404+0.00442218j 0.0317754-0.0193108j -0.00579645+0.0199101j -0.0178496-0.0184838j 0.024685-0.0115082j -0.0114151+0.00437486j -0.0105169+0.00250938j -0.0260813-0.000338521j -0.00596603+0.0108017j -0.00811409-0.000319513j -0.00119957+0.00040325j -0.00879727-0.00822163j -0.00926707+0.00517385j 0.00864509-0.0134559j 0.016334-0.020175j 0.0360637+0.0104647j 0.0168976-0.00683833j 0.0283685-0.00360624j -0.0345936+0.0147868j 0.026021+0.0188483j -0.0212494-0.00196311j -0.00415097+0.00237307j 0.00384431+0.00227121j 0.0127349-0.0291254j -0.0218516-0.00582413j 0.00481023+0.00299262j 0.0103977-0.0135437j -0.00646775+0.00954101j 0.00540033+0.00607996j 0.0343569-0.0187195j -0.0224143-0.00769791j 0.0242425-0.00273009j -0.00916433+0.00693759j -0.0028906+0.00765736j 0.00344991-0.00929137j -0.00560928+0.0102301j -0.0132268+0.0030609j 0.0155422-0.00107026j -0.00675055+0.00691144j 0.0105269+0.008378j 0.00233355+0.00469881j 0.0180212-0.0127232j 0.0152718-0.0053802j -0.0109059+0.00712565j -0.00931672+0.0124867j -0.0114086+0.0140294j -0.0112232-0.00311279j -0.000481149+0.0018828j 0.00965174-0.00972514j 0.0164205+0.0086464j -0.00527303+0.0179867j 0.0155274-0.00146554j 0.0421578+0.0063047j 0.000687735-0.00538211j -0.000961296+0.00586905j -0.00156908-0.0185085j 0.00101484-0.000434478j 0.00633054-0.0108944j 0.0222056-0.00605485j -0.00748476+0.00353918j 0.0189675-0.00993942j 0.0272333-0.00452681j -0.0169817-0.00439412j 0.0118046-0.0065617j 0.022179+0.00432013j 0.0104911+0.0177563j 0.0174934+0.00112371j 0.0350136-0.00191875j 0.0025608+0.00911441j 0.021297-0.0171725j 0.0173275+0.00189698j 0.00277737-0.000149557j 0.01461-0.00213878j 0.0379914-0.0168523j -0.0347597+0.00936778j 0.0301187-0.00140609j -0.0105638+0.00799836j 0.00409614+0.00166714j -0.00925135+0.0298116j 0.0133083+0.0205587j -0.0428953-0.00474525j 0.0291691-0.0149517j 0.0081985-0.0327744j 0.0781067+0.00162703j 
0.00851214+0.0174093j 0.0144412-0.0206309j 0.026353-0.00522463j 0.00657998+0.0161879j 0.0090907+0.0305476j -0.0157479-0.00618955j 0.0491689-0.00428734j -0.00653763+0.0400878j -0.0126258+0.000147988j -0.0280107-0.0312483j -0.00608769+0.00975745j 0.00637986-0.0141777j -0.00231288+0.00578491j -0.00830868+0.0206218j -0.0487284-0.008439j -0.011352-0.000729425j 0.00952987-0.022352j 0.0454855+0.00893959j 0.027365+0.0167714j -0.0178775+0.00612224j -0.0283891-0.00660739j 0.00835984-0.025946j -0.0259752-0.0304125j 0.0236289-0.00275731j -0.000876759-0.0365095j -0.00372868+0.0201565j -0.00878528+0.0251051j 0.00844056+0.0247213j 0.03694-0.020997j 0.0438197+0.000372429j 0.0315597-0.00706622j -0.0172271+0.0279115j 0.0270037+0.0281064j -0.0134216-0.0451877j 0.04571+0.0269761j -0.0577699-0.036667j 0.0425551-0.00170772j -0.00759195-0.0478819j 0.0251734-0.045699j -0.0111216+0.00991551j 0.0654654-0.0210786j -0.0364758+0.0197266j -0.0433945+0.018969j 0.0117749+0.0195155j -0.0123282-0.0402259j 0.0145939+0.00948335j -0.00210095-0.0248659j -0.00741483-0.0161006j 0.00943617-0.019887j -0.032977+0.00309371j 0.0234071-0.0109957j 0.0200712-0.00957345j 0.00764998+0.0173402j -0.0197359-0.0158183j 0.00145786+0.0218966j 0.0435522-0.00124643j -0.0311638-0.00883184j -0.0127928-0.0167754j -0.00216745-0.00947796j 0.00305619-0.00489912j -0.0038197-0.00347718j 0.00326377+4.61747e-05j 0.0270582-0.0156067j 0.0205607-0.0100357j -0.0226631+0.0056575j -0.00514752+0.00607749j -0.000794844-0.00635146j -0.0221117-0.0182357j -0.00362494-0.0233177j -0.0175814+0.00934191j 0.0193208+0.0103039j -0.00822564+0.00839361j 0.0172953-0.00279686j 0.0145552+0.0241973j 0.00655335+0.00993634j 0.0091633-0.0110348j 0.0158831+3.07115e-06j 0.00579982-0.022456j 0.00499135-0.0188053j 0.00746829+0.0112647j 0.00213568-0.00756973j -0.00933968-0.0121116j 0.00776104-0.00813867j -0.0254063-0.00690784j -0.00755293+0.0139247j -0.0125273-0.00616648j 0.00283177-0.0110158j 0.00321305+0.00101716j 0.0101582-0.00438848j -0.0131382+1.8243e-05j 0.00915389-0.00334951j -0.00473788+0.00785755j -0.0110891+0.00434921j -0.0163291-0.000153935j 0.00108285-0.0179934j -0.0050859-0.00324508j -0.0104403+0.00136679j 0.000135653+0.021986j 0.030831-0.0128933j -0.0239716-0.00166157j -0.00138958-0.00189574j -0.00570058+0.0152025j -0.00192155-0.00381623j -0.0259581-0.000544286j -0.024676-0.00464465j -0.00298103+0.0125046j -0.0224747+0.00173963j 0.0203962-0.000306795j -0.0146213+0.013474j 0.00430365+0.00676443j -0.000747941+0.000477778j 0.00987982+0.0219216j -0.0308177-0.00241132j -0.0150012-0.0131017j 0.00795692-0.00248964j -0.000760075-0.0212194j -0.025329+0.00322281j 0.00144145+0.0205407j 0.00744507-0.0119509j -0.0397082-0.0228568j -0.0046119+0.00114114j 0.00664383-0.0100142j -0.000104098+0.00882465j 0.0159384+0.0087609j -0.00779718-0.00422562j 0.00695424+0.0054844j 0.0145667+0.0426695j -0.0154984-0.00770684j -0.00842822-0.0045219j -0.0438695-0.00455661j -0.00877282+0.0102036j -0.006525-0.00903905j 0.0381879-0.0322952j 0.0357141+0.0144849j -0.000468947-0.0171404j -0.0281417-0.0301272j 
0.0290982-0.0141235j -0.0270479-0.0098112j -0.00450836-0.0259016j 0.019249-0.00534215j 0.0318222-0.00879052j -0.0042222+0.0266087j -0.0131655-0.0392618j 0.0514183-0.00242203j 0.0100133+0.00868598j -0.0431953+0.0466129j 0.00864007+0.0107886j -0.0167935+0.00135276j 0.00706311+0.00287455j 0.0203748-0.00538077j -0.00325048+0.0460212j -0.00974952+0.0114159j -0.0363522+0.00182553j 0.018116-0.0515432j 0.028188-0.031422j 0.00502843+0.0205981j -0.0067594+0.0307875j -0.0369944+0.00574232j -0.0461502+0.0360993j -0.00819139-0.0193388j -0.0409641+0.00130016j 0.0268059+0.00192812j 0.02843+0.0179699j 0.0315677-0.0121112j -0.0278622-0.0373058j -0.0071574-0.0444886j -0.0137125-0.0301827j 0.0369068+0.016752j 0.0232807-0.034298j -0.0570739+0.0303905j 0.0404861-0.0618975j -0.0424929+0.0768821j -0.00181277-0.0421941j -0.0636753+0.0136306j -0.0586465-0.00817453j 0.00493313+0.00718789j -0.021011-0.0759877j 0.0138107+0.0337209j 0.0260258+0.045777j 0.0304434-0.0315059j -0.0512729+0.030941j 0.0140965-0.016871j -0.0323856+0.0128836j -0.0193178+0.00975251j -0.0284487-0.00239886j 0.00614972+0.0351114j -0.0133068-0.0326456j -0.012614-0.0253312j 0.0238508-0.0156423j -0.0224118+0.0298991j 0.0271137-0.00675515j -0.00215986-0.0501252j -0.0120619+0.0348338j -0.0172723+0.0159311j -0.010199+0.00562819j -0.002427-0.00612518j -0.00147868-0.00256847j -0.00288652+0.00178267j -0.0158238-0.027789j -0.0116101-0.0165527j 0.00822336+0.0173381j 0.00218979+0.0048897j -0.0120512+0.00351804j -0.0235916+0.0219689j -0.0280193+0.0133658j 0.00673973+0.0190785j 0.0118723-0.0232649j 0.0113698+0.00200625j -0.00316791-0.014798j 0.0310521-0.0170947j 0.0151003-0.0108586j -0.015658-0.00886517j -0.00170524-0.0142617j -0.028429+8.59543e-05j -0.0184443-0.000243126j 0.0185199-0.00760041j -0.0120367-0.00472136j -0.0143818+0.0120738j -0.000546783-0.00171723j -0.00653112+0.0252798j 0.0162701+0.00814306j -0.00568676+0.0147573j -0.0125696-0.00181834j -0.000406497-0.00345562j -0.00595066-0.00346104j 0.00453464+0.013867j 0.00127741-0.00618049j 0.008873+0.00332794j 0.00816871+0.0132086j -0.0017431+0.0146229j -0.0236051+0.00343809j -0.00667796+0.00729113j 0.00261908+0.0105752j 0.0286789-0.00375742j -0.0115642-0.0243793j -0.00365736+0.0234618j -0.00204196-0.00167614j 0.00583617+0.0100416j -0.00275633+0.00389791j 0.000558335+0.0217844j -0.00453793+0.0240205j 0.0169607-0.000888452j 0.0010139+0.0198836j -0.00173685-0.0181173j 0.00931639+0.0196694j 0.0127538-0.00989664j -0.0118703+0.0108968j 0.0295871-0.0147731j -0.00790074+0.0277978j -0.0141121+0.00391947j 0.00489243-0.00844933j -0.01848+0.0118333j 0.00686239+0.0189747j 0.0157269-0.00965284j -0.00618867-0.00226758j -0.0262121+0.0219152j -0.00184844+0.00303651j -0.0173828-0.0128807j 0.014197+0.00370109j 0.0115003+0.000712693j -0.0192199+0.0195317j -0.00771466+0.00816871j 0.0454985-0.0243629j 0.0031924+0.0303847j -0.033123+0.0114763j 0.00267988+0.0454738j 0.0212048+0.0138807j 0.00356309+0.0110739j -0.0135608-0.0254126j -0.00187634-0.00387536j -0.0231065-0.0184665j -0.049057+0.029948j 
0.0388042+0.0277599j 0.0132238-0.00486427j -0.0017162+0.00178134j -0.0198502+0.00978466j -0.0390584+0.0139313j -0.0263847-0.00958075j -0.0606522-0.00536051j -0.00878008+0.0224645j 0.0288+0.000669003j -0.0297949-0.0388666j -0.0118196-0.00125496j -0.0189299-0.00569264j 0.0201617+0.0119797j 0.0720282-0.00416273j -0.00636184-0.0123355j 0.0216698-0.0119237j -0.0296274-0.025426j -0.0537419+0.031551j 0.0255331+0.0211603j 0.0131393-0.00239656j -0.00933998-0.00533582j -0.0582839-0.0167436j -0.0177384-0.0188864j -0.0284323-0.00459119j 0.0261499-0.0161832j -0.00688295+0.00934806j -0.00502568+0.0127077j 0.0198341+0.0158124j 0.0501044-0.0140748j -0.0388556+0.0152097j -0.0225055-0.00914584j -0.0215632+0.0168764j 0.0156191-0.0134244j -0.0710091-0.00491706j -0.0466359+0.0313292j -0.0834585-0.0239359j -0.070338+0.028527j 0.0251429-0.0325534j -0.0730785-0.0172813j -0.00180921+0.0209969j 0.0213699+0.0221133j 0.0573414-0.0204457j 0.0252949+0.00240758j 0.00934804+0.0361905j -0.083763+0.000545373j -0.0143463+0.0142245j -0.0368032-0.0155747j -0.00299076+0.0012404j -0.000245038-0.0139306j 0.00252496-0.00547796j 0.0374949-0.0107774j 0.0386259-0.0135252j 0.0189777+0.00620739j -0.00526573-0.0243238j 0.0115071+0.00690876j 0.000898004+0.0125276j 0.0127706-0.0179227j -0.0164226-0.00983567j 0.00374805-0.0118543j 0.00661199+0.0058498j -0.00221551-0.000168327j 0.000828365-0.00792443j -0.023269+0.00217652j -0.00432107-0.00413086j 0.0297344-0.00547228j 0.0252124-0.00210549j 0.0185071-0.00731239j -0.0237696-0.0147694j -0.0215504-0.0106119j 0.0279805-0.0104145j -0.0172676+0.0123498j -0.0185541+0.0102105j -0.0169081+0.00149545j 0.0088022+0.0185538j -0.00667816+0.0110421j 0.029512-0.00717727j -0.00393365+0.00510261j -0.0410201-0.00976884j -0.00850717-0.00878018j -0.0117497+0.0133524j -0.0129342-0.000758294j 0.0199501-0.01198j -0.00177885+0.00742668j 0.0199679-0.00227667j 0.00261247+0.00565502j -0.00726288-0.011514j 0.00699941-0.0109268j -0.0158716+0.00115548j -0.0121009-0.00670079j 0.0062227-0.00568794j -0.0097119+0.000741297j 0.000969828+0.0104529j 0.00524753+0.0018362j 0.0412141-0.00203038j 0.00377281-0.0148264j -0.000955918-0.00516489j -0.00185058+0.000162461j -0.00211432+0.00763654j -0.0420271-0.00292857j 0.00706225+0.00162691j 0.0251543-0.00154998j -0.0102584+0.0076648j -0.0278957+0.00342614j 0.0280303-0.000427046j 0.00341973-0.00861985j 0.0261457+0.00336854j 0.0212956-0.00387847j 0.00175425+0.00189545j 0.0236054-0.00858462j 0.0267919+0.00533299j -0.0106622-0.0121387j 0.00426626+0.00513205j 0.0205253-0.010388j -0.000345717-0.00257345j 0.0128721+0.00443139j -0.00812902-0.00909751j 0.0224819-0.0064173j -0.0162061+0.0113131j -0.0379015-0.00504228j 0.0172247-0.0140121j -0.00538972-0.00809496j 0.00735213-0.0175128j -0.0199586+0.00519663j -0.0121964+0.0129066j 0.00326204-0.00549085j -0.00773215-0.00701506j 0.0183863+0.0217368j 0.0167392+0.000864154j -0.0262007-0.0177303j 0.0535004-0.00131864j -0.0348563+0.013713j -0.0379851-0.0142435j -0.0148619-0.00918624j -0.0242286-0.00669134j 0.0245793+0.00214971j -0.000324668-0.0256248j 
-0.0207128+0.0364651j -0.000980738+0.0128076j -0.00255934-0.00709373j -0.0105266-0.0230469j -0.00813271-0.0405156j 0.00925458-0.019891j 0.00201076-0.0696317j -0.0150545-0.00930001j 0.00236306+0.0301799j 0.030329-0.0162429j 0.00331042-0.0104503j 0.00347316-0.017494j -0.0089828+0.020849j 0.0108219+0.0664775j 0.0103777+0.0043271j 0.0145301+0.0270117j 0.0165801-0.0314496j -0.0301402-0.066487j -0.0135447+0.0162502j 0.00822198+0.0190993j 0.0013084-0.00314288j 0.00747974-0.0561384j 0.00784763-0.00528499j 0.00270958-0.0283614j 0.00809111+0.0306517j -0.0031355-0.00463467j -0.00661386-0.003362j -0.00759001+0.0152664j 0.012379+0.0408636j -0.0229378-0.0516795j 0.00399933-0.0296237j -0.00852428-0.0216681j 0.0140029+0.00873123j -0.00655188-0.0684012j -0.0297601-0.065226j 0.0123784-0.0663271j -0.0323515-0.0779389j 0.0184263+0.0286955j 0.00693996-0.0738416j -0.0248772+0.00192979j -0.0267722+0.00314741j 0.0220972+0.0639113j 0.000911831+0.0371537j -0.0368328+0.000872287j -0.0118803-0.0754773j -0.00898021-0.0176326j 0.0102576-0.0308403j -0.00498433-0.00220576j 0.00589486-0.00028918j 0.00644879+0.0129975j 0.00986866+0.0304831j 0.0112015+0.0326663j -0.000661577+0.0161952j 0.0228656+0.00205186j -0.00264553+0.00919352j -0.0103221-0.0119399j 0.0172464+0.0207012j 0.00586869-0.0133215j 0.00940571+5.49578e-05j -0.00669962+0.00737079j 9.6616e-05-0.000580985j 0.00862497+0.000939727j -0.0080603-0.0310585j 0.00225795-0.010224j 0.00488323+0.0326653j 0.00375422+0.0245748j 0.00552282+0.0196097j 0.00662017-0.0180986j 0.0069048-0.0179487j 0.0114821+0.0296264j -0.00753335-0.0236289j -0.0120555-0.0200675j -0.00164178-0.0163036j -0.0114199+0.000909513j -0.0112841-0.0111124j 0.00503441+0.0276523j -0.00253921-0.00553542j 0.00285746-0.0417954j 0.00520721-0.00842852j -0.0151085-0.0162595j -0.00215281-0.0126181j 0.0101835+0.0202856j -0.00628997-0.00202307j 0.00690409+0.0265609j -0.00148242+0.00516537j 0.0115351-0.000300977j 0.00887296+0.00835243j 0.00486078-0.0155355j 0.00660165-0.0140422j 0.00414183+0.0086124j -0.000377011-0.0112252j -0.0106583-0.00328754j 0.000621233+0.0059618j 0.00309754+0.0423083j 0.00718563+0.00180385j 0.00434402+0.000537095j 0.0021314+0.00150644j -0.00550438+0.00359331j -0.000692845-0.0461738j 0.00197411+0.0114273j 0.00819104+0.0250829j -0.00807365-0.0136826j -0.0067038-0.030856j 0.000276234+0.0344814j 0.00172282+0.00909299j 0.00324614+0.021725j 0.00377246+0.0268033j 0.000711703-0.00113546j 0.00820341+0.0271756j -0.00516195+0.0235227j 0.00389695-0.00480259j 0.00590745-0.00365008j 0.00771126+0.0237194j 0.000678635-0.000746713j 0.000405041+0.0119278j 0.0109026-0.00543338j 0.00336575+0.0254376j -0.0178453-0.0178662j 0.00631862-0.0369525j 0.00747503+0.0140266j 0.00442289-0.0117348j 0.00927835+0.0044119j -0.000341556-0.0232782j -0.00585177-0.00782916j 0.00661433+0.0113749j 0.0114242+0.00167185j -0.0176411+0.0162327j 0.00341583+0.0165804j 0.00603322-0.0155324j 0.00532365+0.0676829j -0.0051437-0.0299445j 0.0149412-0.0421593j 0.00942546-0.0208477j 0.00874858-0.0237125j -0.00400838+0.0242218j 0.0137035+0.0056543j 
0.0134093-0.0049518j 0.0155505+0.00544821j 0.0133865+0.010524j -0.0104449-0.0028037j -0.0189393+0.00813078j -0.00390631+0.00237246j 0.00974915+0.00845687j -0.0202959-0.0122412j 0.0088207-0.00436194j 0.00984953+0.0178906j 0.00556359-0.0109657j 0.00855659+0.0101219j 0.000800043-0.0111996j -0.0121719-0.0293971j -0.00172975-0.000277137j 0.0201769-0.00358865j 0.00136924+0.0177244j -0.020212+0.00405065j 0.0053033-0.0253159j 0.00337288+0.0154691j -0.00653581+0.0189041j 0.00657899+0.0201898j 0.0116914+0.0702238j 0.0150176-0.000106813j 0.016374+0.0140522j -0.0214162-0.00993572j 0.0145714-0.00712092j 0.0208771+0.000559842j 0.0444175-0.0260613j 0.000236354+0.0177086j 0.0050986+0.00107299j -0.00456479-0.00979225j -0.0288049-0.00542747j 0.0153755+0.0303808j -0.0414586-0.00237386j -0.00853214+0.0561561j -0.0247123+0.0161115j 0.0240044+0.0162337j 0.0194808+0.00404356j -0.00907352+0.0427073j 0.0196504-0.00618985j 0.00967118+0.0106081j 0.00189823+0.00427652j -0.0326515+0.012176j 0.0115762+0.0322586j -0.0115675+0.00233806j 0.00327636+0.024091j -0.000902061+0.00149158j 0.0121552+0.00061616j 0.000392162+0.00670234j 0.0145264-0.0248333j 0.00156335-0.0221469j -0.00425499-0.0085282j 0.0171454-0.00600549j -0.0146277-0.00178919j 0.0048119-0.0154081j 0.00739835-0.00236306j -0.00857012+0.0100686j -0.00560049-0.00121277j -0.00217283+5.64544e-05j -0.0135814+0.0126075j 0.00745656+0.00616688j -0.00442337+0.0122746j 0.00733584-0.0123958j -0.00809954+0.00887735j 0.0136102-0.000133006j 0.0068825+0.00559901j -0.0152402+0.0135404j 0.0163786+0.00251329j 0.000932309-0.00182595j -0.015421-0.00235062j -0.031997+0.00480027j 0.00664541+0.00372176j -0.00118273-0.0147435j -0.00792475-0.00402059j 0.0181514-0.004854j 0.0113728+0.00117958j -0.00761528+0.00260331j 0.0116571+0.000367418j -0.0134988-0.00417434j -0.012704+0.00589196j 0.0102346-0.0176513j 0.0130245-0.00222607j 0.0136064-0.0173043j 0.00185645+0.00604486j -0.00606243+0.00129702j 0.00746528-0.00601929j -0.0014298-0.000825738j 0.0115044+0.001988j 0.00741098-0.0161669j -0.0017911-0.0103528j -0.0116897-0.00768932j 0.00206394-0.00050548j 0.00358252+0.000316335j 0.0101544-0.00869571j -0.000218839+0.0100306j -0.00531845+0.0101592j -0.00972681-0.00250136j 0.0130631-0.00154976j -0.00874761+0.00848048j 0.00716473-0.00834522j -0.00648873+0.012607j -0.0176992+0.0107102j -0.00114897-0.00337478j -0.0193251+0.00596522j 0.0097308-0.0134948j -0.0157489+0.00398527j 0.0172206-0.00672084j 0.0110299+0.00414229j -0.00400507-0.0131478j 0.0129549+0.0122575j -0.00680291-0.00122056j 0.00599898+0.00842055j -0.00764062+0.00317115j -0.000304902-0.00672811j 0.00119846-0.0079662j -0.0100889-0.000853032j -0.0130437-6.16979e-05j -0.00582345+0.00268805j -0.00754516+0.0169559j -0.012819-0.00404744j 0.00697405+0.00240299j 0.004801-0.00872011j -0.000167048+0.00911364j -0.00652322-0.0105002j 0.0220348-0.00546653j -0.0079293-0.00312464j 0.00703967+0.00189111j 0.00653379+0.0359697j 0.00748036-0.00909525j -0.0208088+0.00252684j -0.00123845-0.00204464j 0.0197453-0.00406069j 0.00885964+0.00626086j 0.0230374-0.0140973j -0.0196465+0.00709737j 
