-5.91112e-14-1.5565j 2.42707e-14+0.330543j 9.62305e-15+0.315382j -5.23252e-14-0.189929j 2.45538e-14+0.102472j 1.3274e-14+0.6534j 9.82005e-15+0.218784j -1.87485e-15-0.0344051j -1.62958e-15+0.0227003j -3.47754e-15-0.0054498j -8.34805e-16-0.00562932j -1.63438e-15-0.00184913j -5.56197e-16+0.0192758j 5.33784e-15-0.0447666j 7.97754e-16-0.0191171j 1.42786e-16+0.00352049j -7.06579e-16-0.0434936j -3.17938e-16-0.0288333j -5.36281e-16+0.0222726j 1.62256e-16+0.00107818j -6.17813e-16+0.00223376j 3.38944e-17-0.00240941j -6.32447e-16-0.000964088j -9.21656e-16+0.00289087j -2.05133e-16-0.00984949j -2.69732e-16-0.00360127j 1.08138e-15+0.00851098j -7.03247e-16+0.00492186j 2.99129e-16+0.00271109j -6.29727e-16-0.00429534j 7.64378e-16+0.0055054j -1.96361e-17-0.00245518j -2.22193e-16-0.00399171j -4.06247e-16+0.000853212j -2.24374e-16+0.00141712j -6.16766e-16+0.00439077j 3.42569e-17+0.00768715j -4.57269e-18+0.00536148j -9.63503e-16-0.0355559j 2.46375e-16-0.00672209j 1.48486e-15+0.0155777j 2.14395e-16-0.00741775j -9.00008e-16-0.0173515j 3.28159e-16-0.0193987j 3.31993e-15+0.00968689j 6.63815e-17+0.0029667j 4.0017e-16+0.0050834j -6.01445e-16-0.00504099j -3.61818e-15+0.00244625j -9.25079e-17+0.00384949j -2.67013e-18-0.00202685j 3.43241e-16-0.00513479j 1.73954e-16-0.000479859j 8.59681e-16-0.00640893j 1.85231e-15+0.00833071j -1.05983e-15+0.00187127j 3.12799e-16+0.0058606j 5.46254e-16-0.00329338j 1.01333e-17+0.00737839j 4.974e-16-0.00131273j 1.53845e-16+0.000648832j -8.54512e-16-0.00251436j 7.67343e-16+0.00163003j -2.1819e-16+0.00614559j 3.11943e-16-0.00054654j 3.14494e-17-0.00473408j -1.07527e-17+0.000431373j 5.74605e-16-0.006802j 1.16806e-15-0.00221372j 4.36114e-17+0.00297453j -6.69729e-16+0.00550455j 9.4109e-17-0.00685922j 6.37645e-16+0.0057686j -6.87552e-16+0.0071703j 1.66674e-16+0.0046696j -9.77033e-17+0.000859981j -9.87893e-17-0.0039294j -2.581e-17-0.000669749j -2.21773e-16-0.00211198j -1.85345e-16-0.000724766j 3.78598e-17+0.000750197j -1.28742e-16-0.00106017j 3.3986e-16+0.00609919j 8.44781e-18+0.00142129j -2.55787e-16-0.00886291j -3.31776e-16-0.00877032j -1.43444e-16-0.00863505j -1.49128e-16-0.0195977j 7.36568e-16-0.00170334j -2.58033e-16-0.00721489j 4.2077e-17-0.00775133j -2.62808e-16-0.00224566j 3.60438e-16+0.00128946j -7.3973e-16+0.00588802j 2.33503e-16+0.00113921j -2.81405e-16-0.00981311j -1.06289e-16-0.0033929j -1.41116e-16+0.00367485j -5.5001e-17+0.0112687j 1.09223e-15+0.00400394j 1.00461e-15-0.00206564j 2.77347e-17-0.00365903j 7.43368e-17-0.0028987j 1.32106e-16+0.00173702j 2.53328e-16+0.00452419j -4.35675e-16+0.00133177j 4.82842e-16+0.00637162j -3.21032e-16+0.00807127j 5.55377e-16-0.00278816j -4.06358e-16-0.000733691j -4.79733e-16-0.00282952j 7.22615e-16-0.0034765j -1.19284e-17-0.00380603j -3.02427e-16+0.00152951j 3.96458e-17+0.000741982j 1.47003e-17-0.000729675j 7.58442e-16+0.0013185j 7.35343e-16+0.00105788j 7.38531e-17+0.00557155j 3.22808e-16+0.000692147j -5.98501e-17+0.00109882j -8.50636e-16-0.00189411j 6.03404e-16-0.000766878j -1.26166e-16-0.000170268j 7.19406e-16-0.00129727j -2.78954e-16+0.00319125j -1.72781e-16-0.000953704j -1.08247e-16-0.000919897j -9.27927e-17-0.00255893j 1.49652e-16-0.000955698j 1.47766e-15+0.0015275j -2.92443e-15-0.00386724j 6.24374e-16+0.00339124j 4.70603e-16+0.00161588j 4.74439e-17+0.00502972j 3.47952e-16+0.000918795j -1.4529e-15+0.000525624j 1.23637e-16-2.08757e-05j -8.198e-16+0.00118705j -1.49455e-16+0.00233163j -1.33696e-16-0.00183115j -4.57408e-16+9.99302e-05j 1.65018e-16+0.000893814j 2.65925e-17+3.16473e-05j 8.49486e-17+0.00174739j 9.46956e-17+0.00248339j -1.8334e-16-0.0051977j -1.89282e-16+0.000183168j 9.28519e-15-0.00257314j 2.49651e-16+0.0016769j -1.86117e-17-0.000630793j -9.23472e-16+0.00181803j -5.8761e-16-0.00305503j 1.24587e-16-0.000932535j 2.56078e-16+0.00246297j 7.39442e-18+0.00171019j -2.0654e-16+0.000972207j -1.27002e-16-0.00226661j 6.13922e-16+0.00454061j -6.12749e-17-0.00611627j 5.08671e-15+0.00701944j -6.72098e-17-0.00338066j -2.97708e-16-0.00192869j 6.89543e-17+0.00359895j 4.0105e-16+0.00527466j 1.32968e-15+0.0053108j 1.29445e-15-0.00428749j -3.98311e-16-0.00020104j 1.52677e-16+0.00866244j -5.86023e-16-0.00717255j 1.71259e-16+0.0134947j 1.23073e-16-0.00746059j -9.35092e-17-0.00338218j -9.19148e-19+0.00250154j -1.18928e-17+0.000281383j -3.40653e-17+0.00341549j 2.36305e-16+0.00135046j 1.47245e-17+0.00251531j 3.60807e-16+0.00257778j -1.92291e-17-0.00299131j 1.72226e-16+0.0097075j -2.343e-16-0.00613927j 4.62018e-16+0.0176644j -1.17228e-16-0.00345471j 2.68006e-17+0.00514132j 2.37561e-17-0.0075194j 1.80323e-16+0.0173707j 4.43995e-16+0.0156494j 4.924e-16+0.00124005j 
-9.27016e-15-0.661037j -2.2984e-14-1.1148j 2.12279e-14+0.420854j 4.47328e-14+0.121292j -1.82965e-15+0.0480212j 9.87844e-15+0.127619j -8.82184e-15+0.46744j 7.97832e-16-0.00225692j -6.44456e-16-0.00981387j -1.8524e-15-0.0269356j -1.39424e-16+0.00468817j -1.08268e-15+0.00304691j -5.53552e-16+0.0228281j -2.85476e-16-0.00647155j 6.45046e-16+0.0211152j 8.14911e-16+0.0180239j -2.3729e-16-0.0367123j -9.62301e-16+0.025924j -3.36389e-16+0.0133585j 3.81273e-16+0.00324414j -6.67915e-16-0.00298056j -4.00945e-16-0.0111471j 2.83206e-16+0.000374432j 4.03369e-15-0.00563773j 1.21948e-15+0.00170445j -1.71612e-16+0.00249999j 1.3765e-15+0.00488271j -6.07926e-16-0.00161537j 4.09069e-16+0.00385943j -8.20631e-17-0.00043143j 8.52266e-16+0.0118456j -3.59074e-16+0.000460827j -1.31045e-16-0.00153098j -3.8761e-16-0.00220581j -4.80462e-17-0.00380434j 3.03234e-16+0.00426949j -1.17595e-15+0.0128433j 2.35021e-15-0.0109974j -1.46545e-16-0.00949331j -3.64556e-16-0.0172977j 1.04235e-15+0.014682j 2.61222e-16+0.0211882j -7.64151e-16-0.010314j 3.16037e-16-0.0133497j -3.24246e-15-0.00730729j 1.16064e-16-0.00643715j 1.08851e-16-0.00282324j 3.51976e-16+0.00343392j 1.46435e-15-0.00101146j 9.38138e-17+0.0073712j 2.48244e-16-0.00100446j -1.03888e-16+0.00160366j 3.11976e-16+0.00706404j 4.57286e-16-0.00304576j 6.71905e-16+0.00194076j -9.61343e-17-0.00337277j 4.64788e-16+0.00443042j -1.66714e-16+0.00299554j 2.985e-16+0.00286168j 3.8616e-16-0.00320376j 9.05207e-16-0.00241977j -8.41512e-16-0.00237048j 3.96078e-16+0.00498965j -6.85137e-17-0.00291729j 1.48812e-15+0.00494225j 1.68546e-16+0.00139071j -1.04954e-15-0.0033605j 4.40799e-16-0.00113355j 1.18806e-15-0.00456431j 4.80932e-17-0.00138461j -3.1493e-16-0.000619164j -4.72352e-16-0.00884879j 7.60144e-16+0.00230589j -1.08656e-15+0.00346439j 3.52191e-17-0.00014419j -1.54121e-17-0.00593468j -6.10135e-18-0.00607134j -1.42257e-16-0.00160543j -4.27526e-17-0.000940454j -1.5872e-17-0.000529068j 5.33089e-17+0.00231146j -5.47923e-17+0.00172369j -1.50214e-17+0.000334168j -8.71366e-18+0.00265496j -1.4261e-16-0.00164391j -1.91211e-16-0.0154649j 1.80111e-16-0.00464722j 2.59106e-17-0.00138275j 1.24228e-15-0.00947863j -3.56804e-16+0.00015875j 2.61477e-16-0.00643529j -4.00388e-16-0.00722107j 1.77565e-16-0.00309771j -1.04094e-15+0.00580435j 3.03855e-16+0.00390218j 4.14734e-17-2.50041e-05j -2.33722e-16-0.00263279j -1.10018e-15+0.0151461j 2.31466e-16+0.000925638j 3.44177e-16+0.0024796j 3.24495e-15-0.0047614j -2.41567e-16+0.00507467j 1.11733e-16+0.000996859j 4.82073e-16+0.00685442j -2.48193e-16+0.00666473j -7.92193e-17+0.00105546j 3.01698e-16-0.000974205j -6.43891e-17+0.00305394j -1.33661e-16+0.000388556j 1.05733e-16-0.00375647j -1.73765e-16-0.00596231j -4.43793e-16-5.80063e-05j -1.49511e-16-0.000378056j 1.6971e-16-0.000869769j -1.40249e-16-0.00277026j -1.7013e-17-0.000911045j 2.47108e-18-0.000520145j -3.14592e-17-7.24224e-06j 9.60528e-17+0.00283109j -4.45234e-16+0.00114614j 9.79174e-17+0.00197972j 1.74715e-16+0.000629049j -1.00939e-16+0.00144407j -3.6722e-17+0.00222182j 1.11792e-15-0.00215027j -3.79148e-16+0.0016762j -1.80456e-16+0.00122818j 1.53065e-16-0.0010897j -1.59296e-16-0.00391424j 4.08692e-17-0.0016831j 3.32573e-16+0.00179632j -2.75555e-16-0.000655923j 1.43384e-16-0.00334503j -4.49432e-16-0.00152043j 2.81538e-16-0.00145059j 2.28701e-16+2.025e-06j 2.03644e-15-0.00170491j -4.65584e-16-0.00501353j -1.50225e-15+0.00126137j -1.14284e-16+0.00297295j 9.58381e-17-0.00109636j 1.93163e-16+0.00337032j -7.33476e-18+8.40629e-05j -4.40759e-17+0.00148442j 3.67682e-17+0.000159755j -1.36559e-16-0.00167808j -4.16135e-17+0.00156292j 6.43273e-16-0.00116175j -2.97338e-16+9.41187e-05j 1.46052e-16-0.000319347j 1.63338e-16-0.00356485j 1.79084e-15-0.00126574j 4.03277e-16-0.00238381j -2.42666e-16+0.00145248j -1.25268e-16-0.000547087j 1.00066e-16-0.00373577j 7.20859e-17-0.00151786j 1.68738e-16-0.000400069j 5.79032e-16+0.00331565j -1.84819e-16-0.00365406j 3.28724e-15+0.00440929j -6.89823e-17+0.00249654j 2.53321e-16+0.000255683j -4.17709e-17+0.00143629j 1.88683e-16-0.00292425j 3.88902e-16+0.0035367j 1.48886e-15-0.00615278j -1.76865e-16+0.00565301j -2.05306e-17+0.00220609j -8.7347e-16-0.00635153j 1.09712e-16-0.00390885j 2.10515e-16-0.00878286j -1.13472e-16+0.00143908j 8.57524e-17+0.000705256j -6.58423e-17-0.0016827j -1.12886e-17+0.00642593j 2.43518e-16-0.000294802j -5.20949e-17+0.00707871j 3.67034e-16-0.000573775j -8.69643e-17+0.00691455j 8.98796e-19+0.0112822j -2.52114e-16+0.00778158j 2.90973e-16+0.0074194j -4.59855e-17-6.2981e-05j -2.1433e-16+0.0083007j 1.174e-17-0.0156293j 2.55441e-16+0.00397548j 2.33787e-16+0.0109362j 1.93239e-16+0.0105833j 
-1.04115e-14-0.0800561j -1.25507e-14-0.429034j -2.71318e-14+0.571542j -1.83673e-13-0.626337j 4.38022e-14+0.864702j 7.29294e-15-0.0676254j -3.99657e-15+0.217551j -5.73057e-16+0.0313809j -1.49242e-15-0.0127309j -7.41023e-16-0.0138245j -9.59073e-17-0.00113684j -1.22897e-15-0.000150644j -9.75219e-16+0.00594907j -7.14203e-16+0.00463528j 2.44877e-16+0.0233356j -9.84989e-17+0.00021587j -7.3819e-17-0.00660615j -6.84675e-16+0.0119696j 9.62248e-17-0.00108527j 1.49661e-16+0.000166838j -7.09904e-17-0.0123249j 5.62657e-17-0.0155077j -1.44053e-16-0.00174182j -4.07598e-15+0.00511526j -4.99493e-16+0.000384992j -3.97209e-16+0.00391904j -4.54471e-16-0.00229418j 4.08421e-16+0.000828522j 4.06062e-16+0.00535362j -1.74335e-16-0.00169119j 1.19421e-16+0.00305552j -1.1324e-16+0.0035591j 2.31895e-16+0.00584116j -4.12832e-16-0.00538826j 2.23898e-17-0.00372592j -3.89567e-17+0.00047024j -5.01594e-16+0.00671183j 1.2292e-15-0.00417609j -1.93446e-16+0.00188926j -6.74239e-17-0.00255167j 4.88538e-16+0.0065876j -4.78714e-17+0.0181727j -2.18503e-16+0.00193851j -9.04988e-17+0.000140095j -1.7901e-15-0.00446907j 1.14803e-16-0.00560943j 8.15138e-17+0.00199281j -5.15904e-16-0.00416755j -1.50215e-15+0.00103327j -7.21162e-17-0.00627197j -1.69895e-16-0.00242476j 1.505e-16-0.00239505j 7.21938e-17+0.00762457j 4.18371e-16-0.00272514j -7.02661e-16-0.00438418j 2.18034e-16-0.000943945j 1.21403e-16-0.000685638j -1.30661e-16+0.00367373j 1.50073e-16+0.00490112j 2.36649e-16+0.000516688j 1.16739e-16-0.000541884j -4.90659e-16-0.00144175j 6.273e-16+0.00480174j -1.08972e-17+0.00480029j 4.4996e-16+0.00224549j -1.09009e-16-0.000741394j -1.5019e-16-0.000896913j 3.07663e-19+0.001541j 2.05795e-16-0.00119972j 5.2308e-17-0.00026061j -6.40865e-17+0.000230249j -4.7832e-17-0.00338646j -3.11391e-18-0.00610436j -3.64383e-16-0.00104705j -2.64984e-16-0.00471605j 9.77894e-17-0.00726942j -5.24869e-17-0.00312513j -8.64689e-17+0.00149819j 3.64632e-17+0.00109582j -1.13144e-17+0.00102921j -1.14624e-17+0.00128233j 2.66188e-18+0.000631804j 2.77813e-18-0.00110143j -3.73049e-17-0.000252657j -1.3431e-16+0.00121907j -1.26539e-16-0.00571632j 9.04552e-17-9.82742e-05j -2.0697e-17+0.00331421j 5.81875e-16-0.00484546j -1.1156e-16+0.00244689j 9.44066e-17-0.0012566j -8.3379e-17-0.00327347j 1.46917e-16+0.00390585j -3.5456e-16+0.00418924j -3.01061e-17+0.00354231j 5.97993e-17+0.00483291j -5.7023e-17-0.00186785j -3.0076e-16+0.00548234j 1.09789e-16-0.0023801j 2.05964e-16+0.00161602j 1.57554e-15-0.00138891j -1.59363e-16+0.00942257j 2.24352e-16+0.0032734j 9.09494e-17+0.000776917j -1.11242e-16+0.00297954j -2.94546e-16-0.00173959j 2.71624e-17-0.00390244j -6.1534e-17+0.00196431j 7.62322e-16-0.00233743j -1.49392e-16+0.00271806j -5.44067e-16-0.000973147j 1.06539e-15-0.00475551j -2.965e-16-0.00157454j 4.91712e-17-0.00472328j 3.45675e-17+0.000632923j 7.7738e-17-0.000932643j -8.58627e-19-0.00076247j 9.27346e-17-0.000851844j -4.18115e-16+0.00583176j 2.18273e-15-0.00190194j -1.71252e-16+0.00446296j -2.4225e-15-0.00353507j 2.38689e-15+0.00193783j -3.80407e-16+0.000173336j 4.22747e-16+0.000815409j -1.16115e-16+0.000126014j 2.63847e-16+0.00135806j 4.02416e-16-0.000116238j -4.57247e-18-0.00141963j 3.50266e-17+0.000184819j -7.61828e-16+0.000119196j 1.72445e-15+0.0029449j 4.3508e-17-0.00109155j 1.22649e-16-0.000218011j -3.20539e-16-0.00496556j 3.68469e-16+3.45808e-05j 1.16341e-15-0.000416197j -3.03724e-16-0.00119827j -7.80041e-16+0.000585768j 6.97395e-17+0.000950188j 1.87278e-16-0.000509802j 3.50202e-16+0.00155373j 3.66115e-16+0.00130039j -6.89475e-16-0.00098571j -1.59154e-16-0.00205743j 1.45478e-16+0.00136599j 7.3921e-17-0.00141088j -8.25268e-16+0.00165365j 3.01328e-15-0.000831054j 4.08899e-16-0.000700685j -2.73408e-17-0.000847419j -8.04915e-17+0.000924103j -1.26676e-16-0.00371132j 1.31534e-16-0.00348277j 1.35844e-16+0.00329229j -1.78135e-17+0.0032538j -2.5597e-16+0.000164816j -2.63262e-17+0.000440006j 6.73965e-16+0.00370459j 3.88687e-17+0.000634315j 1.47652e-15+0.00199308j -3.34291e-17+0.000688869j -3.24765e-16-0.000276711j -1.36944e-16-0.000784634j 2.73463e-17-0.00367326j 4.29414e-16+0.00322794j 1.05762e-15-0.00503992j -1.76668e-16+0.000814614j 8.66621e-17-0.00647623j -2.84248e-16-0.000111476j 5.45219e-17-0.00567839j 6.80331e-18-0.00293587j -8.08893e-17+0.00128402j -1.68949e-17+0.00613065j -1.30562e-16-0.0029471j -5.42922e-17+0.00160818j 8.69623e-17-0.00379641j -7.25657e-17-0.00177504j 5.01385e-17+6.0003e-06j -1.48315e-16+0.00553522j 1.32792e-18+0.00486655j -1.37059e-16+0.00850827j 2.11597e-16-0.00116903j 4.33493e-16+0.0073364j -3.57708e-17+0.00373869j -1.02594e-16-0.0089219j -7.16089e-17-0.00366883j 9.43115e-17+0.00167744j 3.10796e-16+0.00917263j 
-3.93314e-14+0.582829j 2.0083e-15-0.0684316j -2.86092e-15+0.000651833j -2.31372e-15-0.00469181j -4.40093e-15+0.0431176j -1.20867e-13+1.40381j -5.14183e-15+0.329023j -5.34402e-14+0.690236j -3.84902e-15-0.00689399j -6.06652e-15+0.161544j 1.68023e-14-0.211146j 2.12324e-15+0.0807091j -2.43518e-14+0.135294j -1.83904e-13+1.07707j -7.12238e-15+0.036288j -3.40863e-15-0.000713371j -2.55249e-15+0.068635j -8.90837e-15+0.0642444j 7.72567e-15-0.0791545j -1.52966e-15+0.0231542j 1.69053e-15-0.00970847j -2.77885e-15+0.0138197j 2.34009e-15+0.0153248j -2.39566e-15+0.0017045j -1.0513e-15+0.00538908j 1.37923e-15-0.0077436j 2.93166e-16-0.00617037j 3.87576e-16-0.00703563j -4.71917e-16-0.00321755j -2.18331e-16+0.00450486j 4.58091e-16-0.00863407j -3.71488e-16-0.01233j 9.21713e-16-0.00517719j -6.65617e-15+0.016267j 1.56532e-14-0.0757069j -6.80161e-15+0.0551154j -9.0579e-16-8.04345e-05j 9.19589e-16+0.00832732j -1.06129e-14+0.138904j -3.20679e-16+0.000853946j -1.27229e-16-0.03164j -3.85758e-15+0.0330098j -2.07995e-15+0.0165232j -6.85849e-15+0.0599029j -1.85544e-15-0.0127951j -2.87184e-15+0.029566j -3.3888e-16+0.00217995j -6.26973e-16+0.00664861j -2.17568e-14+0.0114997j 3.72529e-16+8.17007e-05j -3.56583e-16+0.00727713j -3.50759e-15+0.0172382j -1.43625e-17+0.00421598j -2.05172e-15+0.0131635j -7.8121e-16-0.00592484j 1.10061e-15+0.00397987j 1.18036e-15-0.0179317j -6.53055e-16+0.00365748j 1.37045e-15-0.0184753j -9.49339e-16-0.00598259j -8.50771e-16+0.00625134j 1.40377e-15-0.00534541j 3.4493e-16-0.0110987j 6.39677e-16-0.0034768j -7.9363e-16-0.00432589j 5.97128e-16-0.00166798j 1.12842e-16-0.00974463j -3.8023e-15+0.0262764j -3.10305e-15+0.00337858j 1.48273e-16-0.00998711j 3.29682e-15-0.0141092j -2.1678e-15+0.00975106j -3.06426e-16+0.00382196j 1.82579e-15-0.0112748j 4.93655e-16-0.00402867j -2.85906e-16+0.00402375j -1.16964e-16+0.00304697j -5.14927e-16+0.007945j 2.99278e-16-0.00700123j 2.73103e-17-0.00186605j -6.44031e-16+0.0125497j -8.47834e-16+9.15973e-05j 1.75793e-15-0.053791j -2.34813e-16+0.0105758j -2.28545e-15+0.024308j -7.08362e-17+0.00594256j -1.83269e-15+0.0309377j -2.94319e-15+0.0359045j 3.68939e-15-0.0165996j -1.80631e-15+0.0273917j -5.44581e-16+0.00770433j -4.03649e-16+0.0323566j -1.21968e-15+0.00404122j 5.31512e-15-0.0210725j -2.79684e-16+0.000753097j -3.15605e-16+0.00899106j 1.93292e-16-0.00208061j -1.67284e-15+0.00982568j 1.49151e-15-0.01357j -7.98461e-16-0.00971175j -4.27357e-15+0.006075j 2.59478e-16-0.00154884j -2.4566e-16+0.00664279j 2.01141e-16-0.00539293j 1.08768e-15-0.0121947j 7.46476e-16+0.00140167j 5.32123e-16-0.014352j 1.27292e-15-0.0134366j 8.9822e-16-2.8963e-05j -1.13841e-15+0.0156372j -3.87024e-16+0.00938111j -1.93957e-15+0.00732838j -3.12561e-16+0.00667968j 1.56126e-17+0.00144794j -9.59504e-17+0.00186013j -2.10724e-17+0.00442079j -1.72913e-15-0.00373434j 2.65769e-16+0.000508102j 1.80996e-15-0.00905484j -4.85843e-15+0.00459325j 1.31411e-15-0.000876481j 2.68168e-16+0.00556916j -2.98741e-15+0.00756784j -4.84391e-16+0.00650919j 1.4362e-15-0.00401953j -1.66796e-16-0.00217336j -1.05565e-15+0.000102945j 1.3432e-15-0.000414228j -1.40642e-16+0.00461266j -5.18092e-16+0.00420567j -1.91867e-15+0.000110421j 4.88518e-15+0.00989502j -1.48905e-15-0.000252356j -1.80117e-16+0.00117632j 7.14947e-16-0.00520243j -3.92537e-15-0.00727669j 4.03743e-15-0.00165286j 1.30559e-16-0.000576343j 2.18235e-15-0.00198848j 1.15584e-15-0.00607663j 1.08754e-15-0.000348682j 7.32079e-16+0.000565048j 4.10568e-16+0.000879677j -7.23869e-17-0.00249799j -8.24087e-17+0.00225193j -2.17101e-16+0.00585802j -1.16423e-16+0.00494623j -2.90623e-15+0.00411068j -2.19243e-14+0.00592419j 7.44868e-16-0.00639591j -3.92831e-16+0.00185663j 9.93666e-15-0.0132289j 1.02565e-15+0.0154193j -6.22507e-16-0.00511374j -5.60049e-16-0.009305j -6.97969e-16-0.00175283j -1.24877e-15+0.00550307j -9.95839e-16+0.00892865j -2.87632e-16-0.0117129j -1.20727e-15+0.0148511j -5.72696e-15-0.00950424j -1.34724e-15+0.0120203j 2.31421e-15+0.0141999j 1.61183e-15-0.014288j 2.04698e-15-0.0297843j -3.04928e-15-0.0228677j -4.62131e-15+0.0101532j 1.07436e-15-0.00332596j 7.13644e-16-0.00417214j 3.6894e-16-0.00180288j 1.40948e-15-0.013909j -1.23499e-15+0.0100078j -7.68398e-16+0.0104295j 2.36576e-16-0.00394052j -8.47563e-16+0.0129735j -8.1187e-17+0.00475163j -2.38757e-16+0.00191625j -8.9592e-16+0.013553j 2.78277e-16+0.00532029j -1.1768e-15+0.00946252j 2.67162e-16-0.00857138j -1.88374e-15+0.0139586j 4.03422e-15-0.0518871j -1.41243e-17-0.00706218j -7.32753e-16+0.011153j -4.67157e-16+0.0171617j 5.36348e-15-0.0648811j 4.88739e-15-0.0656905j -1.20722e-15+0.00350348j 
