-1.05597e-13+1.87079j -7.01371e-14+0.0959636j 2.95822e-14-0.613284j 1.96904e-14-0.11446j 4.87664e-15+0.0963633j -9.04385e-14+0.27552j 1.21963e-14-0.00732415j -1.48152e-14+0.261534j -3.76641e-14+0.147306j 2.00516e-14-0.475724j -1.08436e-14-0.102986j -9.11905e-15+0.0026353j -2.88953e-13+0.220166j 4.05086e-13-0.1407j 5.06797e-14-0.161456j -6.91644e-15+0.114853j 2.29148e-14-0.0349865j 1.74537e-14-0.0538382j -1.40037e-14+0.217014j -1.52713e-14-0.0874196j -1.26869e-14+0.119224j 7.87466e-15-0.146326j -1.69397e-14+0.0424172j 9.33362e-15-0.101721j -8.41307e-15+0.0200468j -6.57383e-16+0.079011j -4.99617e-15+0.103673j -6.92358e-15+0.0505878j -2.14761e-15+0.0560639j 2.33509e-15-0.0213552j -2.1408e-15+0.0223097j 8.08101e-16-0.0234463j 2.54653e-16+0.0140266j -2.06001e-15+0.00537832j 4.2142e-16-0.00783211j -1.93332e-15+0.0269731j -1.71501e-15+0.0161823j -5.90603e-16-0.0126572j -1.16793e-13-0.0162401j 1.34399e-15-0.0119723j -3.5778e-15-0.00624119j 6.08058e-16-0.00471761j 1.62141e-14+0.0109819j 3.5874e-16+0.0133912j -1.49235e-15-0.00389541j 1.1817e-16+0.00559158j -7.83582e-16-0.0254253j 2.97516e-15-0.00186867j -3.84781e-15-0.0202125j -2.24679e-15-0.0038731j 4.9039e-15-0.0760933j 4.66442e-15-0.0224833j -1.00143e-14+0.155497j -6.55791e-16-0.00907933j 3.97656e-15-0.0348845j -1.04635e-15-0.0332045j 7.4865e-15-0.0790536j 1.10098e-15-0.0523855j 1.71385e-15-0.0241071j -1.25845e-15+0.0216379j -8.92634e-16+0.00818595j 1.69713e-15-0.0420981j 3.49023e-15-0.0277545j 1.70302e-15-0.00983595j -5.13211e-16+0.0182471j -9.74234e-17+0.00099869j 6.28299e-14+0.0106482j -7.7772e-16+0.0162881j -3.79267e-16+0.0137275j -7.77494e-16+0.00900321j 1.26894e-15+0.0159594j -1.64539e-15+0.0118907j 2.83283e-16+0.00776357j 7.70674e-16-0.0115336j 6.06846e-17-0.00728474j -4.96925e-16-0.00423067j -6.37145e-14+0.00809835j 3.47393e-15-0.0144945j 1.58455e-15-0.0124523j 6.12203e-16-0.00239744j 2.75116e-15-0.0167711j -7.41895e-15-0.0124822j -8.27258e-16+0.00833742j -1.36197e-15+0.00291906j -8.01066e-16+0.0149904j -1.24864e-15+0.0126737j -3.08054e-15-0.0138091j -7.13027e-16+0.0136242j -6.0025e-15+0.00193179j 1.31067e-15-0.0113082j -3.59549e-15+0.0264559j 1.06909e-15-0.010589j 6.63725e-15+0.00547204j -2.56671e-15+0.0244977j -3.51241e-16+0.014915j -1.80634e-15+0.000968443j 7.40598e-16+0.00853961j -2.4766e-15+0.0062991j 3.65598e-15-0.0137112j -6.09253e-15+0.0266505j -1.3445e-15-0.000446353j 1.5999e-14-0.00323007j 3.1298e-16+0.000340988j 4.60425e-14-0.0236467j 4.66998e-15-0.0103741j 2.72578e-15-0.0156546j -2.89432e-15+0.00576121j 2.34971e-16+0.00143463j 2.85365e-16+0.00510452j -2.28667e-16+0.00842207j 1.42883e-15+0.00815696j 8.53082e-16-0.00862043j -8.47886e-16+0.00329826j 4.38021e-16-0.0109219j 9.34492e-16+0.000322019j 6.82381e-16-0.0102807j -7.92663e-16-0.00967994j -9.6939e-16-0.00278465j -2.69897e-16+0.00649456j -3.43913e-15+0.0509797j 2.13584e-16+0.0191031j -1.94331e-15+0.0307221j 1.71679e-15-0.0228656j -1.50278e-15+0.0210252j 1.08168e-15-0.00882769j -9.78336e-16+0.01786j 3.52312e-15-0.0209435j -1.28294e-15+0.0561899j -3.20903e-15+0.0418788j -2.60433e-15+0.0233111j 2.43497e-16+0.00110139j 1.05243e-15-0.0262345j 2.74352e-15-0.0714782j 3.55085e-15-0.0149018j 4.65696e-15-0.0408777j 1.96569e-15-0.0649192j 
6.28245e-14+0.107975j 8.10116e-14-1.83866j -1.67996e-14-0.146436j -3.24722e-14+0.471444j 8.95809e-16+0.148843j 3.0345e-14-0.0734976j -1.10078e-14+0.292269j -1.00074e-14-0.325238j -1.64221e-14+0.361896j 1.18964e-14-0.0611768j 1.21187e-15-0.179166j 1.15254e-14+0.119724j 2.56627e-13-0.173859j 5.26917e-13-0.173898j -3.96863e-14+0.111316j -1.42651e-15+0.179722j 2.0824e-13-0.220856j -2.91165e-14+0.145498j 7.69824e-15+0.0254133j -3.6937e-15-0.00790105j 7.54569e-15-0.19062j -1.92095e-15-0.0679014j -9.9394e-14+0.0840402j -2.36048e-14+0.0711504j -2.5525e-15-0.174327j 1.57468e-15+0.0778119j 3.38741e-15+0.0264049j 5.67802e-15-0.0829802j 1.40083e-15+0.0426057j -1.96632e-15+0.0208659j 1.08407e-15-0.00925857j -1.118e-15-0.012839j -7.20631e-16+0.0299828j 1.67644e-15-0.0213914j -4.35483e-16+0.00884552j 1.77693e-15-0.00257304j 9.41723e-17-0.0151096j 4.03759e-16-0.0106384j 8.50516e-15+0.00123906j -2.04876e-15+0.0153052j -7.97958e-15-0.0110243j -1.02748e-15+0.00456944j 4.63421e-15+0.00308384j 9.40443e-16+0.00204762j 2.02678e-16-0.000181118j 2.39669e-16-0.00391459j -8.92773e-17-0.00962593j -5.08262e-15-0.0406245j 7.51447e-15+0.0107328j 7.49091e-16-0.00319293j -1.39918e-15-0.0174937j -3.78071e-15+0.089104j 2.97824e-15-0.00393423j 2.7005e-14-0.147747j 8.76178e-17+0.0133108j -1.3215e-15-0.0601582j -5.76965e-15+0.0565255j 1.18117e-16-0.0604094j -8.71071e-16+0.00366708j 8.07183e-16+0.00311378j -2.50231e-16+0.00679035j 1.7784e-16-0.0420491j -2.29598e-15+0.0307811j -1.29986e-15+0.0309553j 1.30552e-15+0.0046615j -3.29244e-16+0.000251152j -1.10482e-13-0.0180781j 8.46844e-16+0.00759616j 8.69169e-16+0.0123666j 3.49925e-16-0.0206194j 8.80797e-16+0.00483855j 2.61095e-16-0.0137437j -3.09287e-16+0.0205037j -9.9744e-17-0.00773088j 3.51762e-16+0.00144303j -3.92313e-16-0.0116357j -8.33086e-14+0.0112234j 1.1863e-15+0.00208192j -1.35846e-15+0.00764826j -5.06678e-16+0.0100294j -1.06745e-15+0.0251156j -7.33669e-15-0.0129249j -8.26649e-16+0.00389171j 1.91435e-15+0.010303j 7.2148e-17+0.000855547j 1.58717e-15+1.53697e-06j 1.16931e-15+0.00477698j 4.31234e-16+0.00127645j 5.70631e-15-0.018869j -1.8344e-15-0.00384311j 3.67132e-15-0.00758921j -4.61569e-16+0.0235877j -2.40232e-14-0.0219268j 2.57448e-16+0.00175739j 8.37382e-16+0.0123873j 1.60361e-15+0.00431121j -2.5088e-16+0.0140613j 3.35767e-16-0.000203725j -6.62828e-17-0.00473617j 5.76016e-16+0.00365475j -1.33992e-15-0.0161086j -7.54516e-14+0.0170183j 1.24911e-15+0.0263909j 4.61327e-15-0.00206656j -8.23141e-16-0.0074545j -2.01516e-15+0.0146943j 4.15247e-15-0.0220058j -1.62862e-15+0.0207463j -1.67234e-15+0.0129703j 1.99668e-15-0.0116347j -1.30005e-15-0.000730872j -1.82492e-15+0.00825711j 8.30823e-16-0.0128871j -5.00992e-16+0.003802j -1.00859e-15+0.0262689j -3.9718e-16-0.000397811j 5.28411e-16-0.0317195j -1.49693e-15-0.0245971j 1.19124e-16+0.000814769j 2.2735e-15-0.0118135j -7.58999e-19+0.0308056j 1.64604e-15-0.0130322j -9.98832e-16+0.00897769j 1.06555e-15-0.00869287j -7.95102e-16+0.0161529j 4.95586e-16+0.00498667j -4.0431e-15+0.0374309j 9.17436e-16+0.0430213j 2.48833e-15-0.0213085j 1.52173e-15-0.0289685j 1.39303e-14+0.0304557j 1.02541e-15-0.00198734j -2.03144e-15-0.0298068j -2.62303e-15+0.0662037j -2.96111e-15+0.0662369j -1.254e-15-0.0439546j 
-2.01562e-15+0.170564j -1.22958e-15-0.0739826j 1.36628e-14-1.72202j 1.29714e-14-0.302127j 8.74136e-15+0.425115j 9.5938e-14-0.370361j 1.06751e-14-0.520491j 1.96174e-15-0.0581326j -1.47211e-14+0.000373065j -1.64434e-16-0.314342j -1.72389e-14-0.0218966j -3.01616e-14-0.0856375j -1.03788e-13+0.0871289j -2.51411e-14+0.00747j -1.33718e-15-0.0120925j 1.34259e-15+0.0612422j -1.58651e-14+0.0111691j 2.73209e-15-0.034495j -1.34395e-15+0.066657j 5.66093e-15+0.00569836j -5.91346e-15+0.000138906j 3.335e-15+0.0420985j 1.6168e-13-0.160415j 3.00076e-14-0.0309169j -7.40514e-15-0.432997j 4.87203e-15-0.389373j 4.19403e-15-0.0327112j -4.5114e-16-0.00428633j 2.29085e-16+0.0629739j 1.31757e-15-0.0586253j -1.15552e-15+0.038946j -1.48519e-15+0.0325201j 4.2735e-16-0.0016536j -1.45143e-16-0.0255762j 5.55027e-16-0.0122131j -3.19319e-16+0.0094963j 3.46629e-17+0.00705745j -6.36169e-16-0.0118601j -1.63331e-13-0.0223647j -2.2518e-16-0.0122024j 5.32956e-15+0.00344671j 6.11141e-16-0.000367812j 2.50653e-14+0.0160572j 9.67891e-16-0.00219518j -1.71036e-15-0.0164232j -9.53545e-16-0.011363j 8.65115e-17+3.19171e-05j 1.26277e-15-0.0129269j -1.09161e-15-0.0105208j -6.20478e-16+0.00330336j 5.73559e-16-0.0182265j -2.89868e-16+0.00553125j -7.30319e-16+0.0177464j 7.69165e-16-0.00527975j -1.20823e-15-0.0213943j 9.21244e-16+0.0281175j -3.2405e-16+0.0292035j 4.62797e-16-0.0494653j -4.35639e-16-0.00665184j 7.20484e-16+0.0189689j 3.35402e-16-0.0873425j 4.76761e-16-0.0433764j -9.78755e-17+0.041991j 4.0925e-16-0.0176046j -5.91924e-16+0.00933877j -7.63583e-17+0.0110594j 7.79727e-14+0.0127061j 9.89156e-16-0.00313449j -3.61935e-17-0.00785683j 3.9561e-17-0.0127177j 3.87719e-16+0.00708821j -8.94881e-16-0.0108749j -9.98455e-17+0.00642294j 3.44901e-16+0.00383971j -9.03828e-16-0.0106261j 8.79987e-16+0.00808436j -6.85449e-14+0.00927547j 1.43385e-15-0.000834962j -7.96268e-16-0.00109282j 9.68032e-17-0.0106318j 5.14628e-16-0.00111018j 5.53634e-15+0.0112375j 4.46852e-16-0.00158095j -7.87342e-16-0.00650857j 5.92032e-16-0.00430852j -1.21645e-15+0.0162721j -3.1299e-15-0.0115302j 3.42963e-16-0.00339876j -2.59072e-15+0.00396092j 4.52852e-17-0.00359141j -1.55962e-15+0.0174207j -3.41011e-16+0.00267035j 1.23176e-14+0.0108998j 3.36142e-17+0.00841043j -2.6933e-16+0.00240311j -1.44263e-15-0.00747748j 2.50222e-16+0.0154708j 4.13855e-16+0.00549633j 1.69065e-15+0.000451098j -1.1447e-15+0.0114416j -8.17137e-16+0.00839695j -2.49113e-14+0.00498766j 1.12154e-15-0.0154698j 3.54969e-14-0.0189395j 2.93407e-15-0.00201766j 1.33105e-15-0.0180509j 1.45643e-15-0.00952825j -2.93896e-16-0.00840251j -5.37497e-16+0.0151348j 3.79757e-16-0.0109102j -3.15714e-15-0.017501j 4.26283e-16-0.000189724j -2.64393e-16+0.0141794j 4.22445e-16-0.015028j -1.58203e-16-0.0139858j -1.19189e-16+0.0192035j -3.80627e-16-0.00772132j -1.25512e-15-0.0090694j -4.31413e-16-0.000516432j -1.07987e-16-8.77957e-05j -3.40503e-16+0.0118787j 7.21762e-17-0.00477014j 4.15764e-16-0.00409259j -1.89414e-16+0.0233898j 1.26361e-16+0.0038332j -7.03846e-17+0.0171925j 1.42764e-15-0.0220178j -5.22914e-16+0.027822j 1.40738e-16-0.0106394j -2.52509e-16+0.0177505j 1.24877e-14+0.0272025j 1.65497e-15-0.00130801j -4.19151e-16-0.0277458j -4.45653e-16+0.0103331j 1.93942e-16+0.0275987j 4.18294e-17-0.0226092j 
7.05298e-16-0.0466729j 6.43187e-15-0.181649j 3.62478e-15-0.560198j -5.59973e-14+1.25409j -4.08291e-15+0.262969j -3.35796e-14+0.11858j 2.12899e-15-0.26743j -3.06005e-14-0.0460667j -6.26676e-15+0.338756j 1.06151e-14+0.24472j -2.76836e-15-0.201369j 6.6929e-15-0.028824j 1.60603e-13-0.109009j 1.38752e-13-0.0430271j -4.45652e-14+0.121062j -1.03712e-14+0.122913j 4.62552e-14-0.0545675j -2.82821e-16+0.0118365j 4.95078e-15+0.032564j 5.57452e-15-0.0125912j 3.48298e-15-0.0591595j 4.67811e-15-0.0230507j 3.64741e-14-0.0221666j 1.18508e-14-0.0970181j -2.58902e-16+0.0954475j -5.99712e-16-0.411794j -2.80274e-15+0.0913812j 8.35804e-16+0.0155433j -3.77441e-16-0.0135248j -1.13709e-15+0.0964607j -1.10133e-15+0.0431767j 2.77343e-16+0.00427164j -2.24418e-16+0.001228j -4.4437e-17-0.0207454j -1.25354e-16+0.00828929j 1.13849e-16+0.0120921j 8.35542e-17-0.00396901j -1.55081e-15+0.00770974j -1.44053e-13-0.0196727j 6.09736e-16+0.00324722j 1.38486e-14+0.0160833j -8.44361e-16+0.0136154j 1.01985e-14+0.0063881j 7.76987e-16-0.0069133j -1.74251e-15-0.0173869j -5.8146e-16+0.000203713j 3.88079e-16+0.00814834j -6.99595e-16-0.0084483j 8.21862e-16-0.00453952j -5.25089e-16+0.0145203j -2.45331e-17+0.000620333j -2.81913e-16+0.0189868j -3.10409e-16-0.00684794j 3.73208e-15-0.0204345j -9.949e-17-0.0217505j 6.59312e-16-0.00689015j -6.52514e-16+0.0269889j -6.20447e-16+0.0176584j 1.7029e-16-0.0469309j -1.27201e-15+0.0505463j -1.5403e-16-0.0499039j -9.98164e-16+0.0243016j -2.27065e-16+0.0220885j 4.81248e-17+0.0169529j -3.92655e-17-0.0142764j 3.3709e-16+0.019688j -1.38066e-14-0.00217109j -9.34342e-17+0.0272164j -8.4256e-16+0.0175245j -8.16083e-16+0.00258112j -6.84796e-16-0.020548j -6.52333e-17-0.0208896j 1.02888e-16-0.00159006j -4.37096e-16+0.00248155j -5.20601e-16-0.00752387j 2.39834e-16-0.00261217j -8.1225e-14+0.0110636j 1.96378e-15+0.00450964j -1.50954e-16-0.0105608j -8.3797e-16-0.00285545j 3.01328e-16+0.00397222j -5.17848e-16-0.000872931j -6.49188e-16+0.00086608j 1.3281e-16+0.000401776j 5.5086e-16-0.0128674j -1.81532e-16-0.00184574j 1.38286e-17+0.00189648j -5.19538e-17+0.00968988j -3.48076e-16-0.00254659j 3.48492e-16-0.00734328j -1.17408e-17+0.0044618j 4.9146e-17+0.0122545j 3.05741e-15+0.00364994j 2.81144e-16-0.00304414j -1.43672e-16+0.00408904j -4.73054e-16+0.00235333j -6.8587e-17+0.00285j -9.59222e-16-0.00344315j 3.78025e-16-0.00458316j -1.54957e-15+0.00883865j -1.22229e-15+0.00392633j -3.06153e-14+0.00663263j -2.50318e-17+0.00254681j 1.16589e-14-0.00660057j 8.29632e-16+0.00500988j -4.81959e-16-3.86666e-05j 3.04864e-16-0.000192661j -1.82641e-16-0.00781089j -5.42379e-16+0.00915162j 1.30565e-16-0.0107145j -2.71202e-15-0.0102247j -1.01021e-15+0.0121721j 6.58133e-16-0.000371248j 3.29497e-16-0.000903527j -3.10648e-16+0.00393009j 1.58948e-17+0.00984651j -9.34688e-17-0.0151012j -1.60688e-15-0.0166905j 6.8725e-17-0.0100914j 4.72915e-16-0.0119325j 2.20027e-16-0.00665913j 1.57917e-16-0.00651558j -1.37008e-16+0.00932878j -2.16374e-17+0.0229345j -2.38865e-16+0.00114146j -2.54752e-16+0.0103946j -3.07421e-16-0.00102469j 7.32735e-16+0.00344826j 4.41238e-16-0.0211623j -1.44926e-16+0.0226894j 1.04182e-14+0.0179072j 6.75376e-16+0.0254164j 8.80863e-17-0.0174436j 2.26114e-16+0.0153124j 4.02482e-16+0.0348907j -2.98819e-16+0.0147652j 
2.59964e-14-0.108017j -8.34056e-15+0.0249712j 9.06972e-16+0.0216267j -5.22571e-15-0.0152577j -9.22868e-14+0.26486j -5.74526e-13+1.24163j -1.0197e-13+0.3881j 2.70594e-14-0.279541j 9.35819e-15+0.0613372j -8.89572e-14+0.382008j 9.50508e-15+0.0129469j 8.80848e-15+0.0824971j 2.80526e-13-0.201614j -1.64619e-12+0.525676j -3.28212e-14+0.12099j 7.25803e-14-0.116516j -1.11835e-14+0.0120632j -1.52354e-14+0.0426993j 1.72885e-14-0.0678097j -8.28922e-15+0.0613103j -8.17007e-15-0.0180479j -1.0327e-14+0.0315075j 1.00048e-14-0.00504721j -1.12603e-15+0.020163j 3.18095e-16-0.0126093j 2.68202e-15-0.00298343j -3.78415e-15-0.0167679j -2.89281e-14+0.127611j -1.90181e-14+0.0650302j 5.63534e-15-0.0113389j -3.25635e-16-0.00416508j 6.18027e-15-0.0290524j 4.05457e-15-0.0170082j 6.37291e-15-0.0340145j -6.91714e-15+0.0283557j 3.62382e-15-0.0171332j 2.5463e-15-0.00261643j 2.2836e-15-0.00726034j 4.26246e-15+0.000624573j 4.95909e-15-0.0167146j 8.4314e-16+0.00393893j -2.33977e-15+0.00644124j -6.7636e-15-0.00494745j 3.91567e-15-0.0165053j 1.46111e-15-0.00265763j 1.23577e-16+0.00576118j 9.49494e-16-7.43641e-05j 5.52011e-16-0.00329401j 1.18608e-15-0.00412938j 2.17379e-16-0.00363417j -4.04774e-15+0.0148089j 1.94375e-16+0.000647606j 4.07224e-15-0.0155568j -3.84994e-15+0.00873589j -1.2964e-15+0.00303855j -2.05846e-15+0.00709876j -6.74868e-16+0.00371501j -1.03203e-15-0.00121028j 2.26955e-15-0.00720327j 2.26298e-15-0.0171484j 2.77066e-15-0.0140766j -1.48607e-15+0.0109928j 8.17567e-15-0.0304645j 3.77919e-15-0.0144413j -3.44905e-16+0.00643673j -1.76311e-15+0.0133954j 4.78891e-16+0.000260014j -6.51729e-15+0.0236562j 2.51571e-15-0.0169832j -1.22493e-15+0.00743966j -1.99443e-15+0.0158796j -3.56429e-15+0.0154627j -3.69046e-16-0.000663492j -2.63483e-16+0.000254019j 2.20011e-15-0.00975044j 1.88995e-15-0.0122206j 3.43451e-15-0.000191117j -2.93837e-15+0.0098853j 1.15906e-15-0.00224893j -1.1152e-15+0.00208098j -1.88827e-15+0.0066973j -1.70975e-15-0.00534677j -2.33712e-15+0.0112192j -9.693e-16-0.00117109j 4.35424e-16-0.00168544j 3.01767e-16-0.00222832j 1.47227e-17-0.0045611j 2.07231e-15-0.00692314j 1.55468e-15-0.00331965j 2.85578e-16-0.000883368j 1.92783e-15-0.00437176j 1.02226e-15-0.00474771j -6.79518e-15-0.00832499j -9.27639e-17+0.00246442j -7.97135e-17+0.00104171j 1.15315e-15-0.00407936j -7.14608e-16+0.00304712j -8.18339e-16+0.00702392j 1.1412e-15+0.00025596j 1.60557e-15-0.00474355j -1.013e-15+0.00551637j -1.00735e-14+0.00194476j -3.29887e-16+0.00103465j 5.65138e-15-0.00297761j -4.76478e-16+0.00426231j -8.54365e-16+0.00433936j 3.20348e-15-0.00799829j 1.04572e-15-0.00188104j 9.65276e-16-0.00420985j 8.20322e-17-0.00298989j 6.53831e-16-0.00913875j 1.37306e-15-0.00423556j -2.85153e-15+0.0150493j -3.53841e-16+0.00401922j -2.64831e-16+0.00083826j -3.22721e-15+0.0138486j 4.65871e-16-0.00137032j 3.89353e-16+0.00126279j 6.82267e-16+0.00151146j 2.17659e-15-0.00810706j 1.28093e-15-0.00448791j 2.52003e-15-0.0104821j -1.72494e-15+0.00368833j 7.22341e-16-0.0045191j 8.25294e-16-0.00249432j 1.96691e-15-0.00722519j 3.17112e-15-0.0108422j 2.63172e-15-0.00709456j 2.72957e-15-0.0136156j -9.50255e-16+0.00133311j -1.22979e-15-0.00874312j -8.229e-16+0.00234092j -3.09239e-15+0.0147959j 4.17131e-15-0.0124606j 2.1279e-15-0.00654537j -2.47152e-15+0.0117557j 
-7.93632e-15+0.0850579j 9.0007e-15-0.0846796j 9.32391e-15-0.0269689j 3.04774e-14-0.242967j 3.94023e-14-1.151j 3.33557e-15+0.120137j 4.88197e-14-0.540247j -8.17928e-15-0.441995j 1.37426e-15-0.0750124j 3.35631e-14-0.577451j 3.12857e-15-0.00198973j 2.70458e-14+0.189372j -9.55033e-14+0.0688902j 7.70649e-13-0.248152j 6.78831e-14-0.196451j -2.90725e-14+0.286529j 1.56785e-13-0.15749j -3.50755e-14+0.109449j -3.65165e-15+0.0324296j -1.18158e-14-0.019276j -5.52826e-16-0.0207424j 1.05862e-15-0.0287995j 1.74792e-14-0.0268887j 1.48557e-14+0.0333712j 3.45742e-15-0.123979j -1.78484e-15+0.0891054j 8.26553e-15-0.1575j 3.917e-15-0.00469873j 8.42089e-15-0.0975303j -1.58829e-15+0.0201008j 3.21896e-15-0.0139987j 5.05994e-16-0.0185806j 4.82806e-16-0.0121286j 6.56794e-16-0.019985j 2.91407e-15-0.0245275j -7.22146e-16+0.0122239j -4.29335e-16+0.0325995j 7.55702e-16+0.00446147j 1.42627e-13+0.0194584j -3.55776e-16-0.00422246j -1.58745e-14-0.0193636j 1.20925e-15-0.00380866j 2.49441e-14+0.0160264j -1.47347e-15+0.0163183j -1.34618e-15+0.00567362j -5.08476e-16+0.00871317j -8.51781e-16+0.00296129j -6.91228e-16-0.00494452j 1.35351e-15+0.00168743j 9.19406e-16-0.0194207j 1.71435e-15-0.0130252j -1.67807e-15+0.0115719j -1.42833e-15+0.0100802j 3.73349e-15-0.0149039j 2.27782e-16+0.00663888j 5.25703e-17-0.00178637j -4.08565e-17-0.00289142j 1.8407e-15-0.0133298j -1.78041e-15+0.0188907j 1.41612e-15-0.0310634j -2.43638e-16-0.00347514j -3.05369e-16+0.0121518j -2.99158e-15+0.0259798j -6.37794e-16+0.0076241j -6.0561e-17+0.0245786j -6.62204e-16+0.0150672j -2.00561e-13-0.0331785j 3.24588e-15-0.0293356j 1.37645e-15-0.0130489j 3.79396e-16+0.00482063j 5.32084e-17+0.000207303j 1.14322e-16-0.00130386j -4.75481e-16-0.00202271j 7.81895e-16-0.0181946j -3.24566e-17-0.0067841j -8.45724e-17-0.00773479j 4.93593e-14-0.00666039j -5.07799e-16-0.00235168j -1.16728e-15+0.00894754j 9.79885e-16-0.0103193j 9.49917e-17-0.0092854j 2.38115e-15+0.00529598j 1.59308e-15-0.006109j -6.60773e-16-0.00584491j 4.0446e-16+0.00224474j 2.99053e-16+0.00135018j 2.76985e-15+0.00750199j -5.92093e-16+0.00672799j -2.42565e-15+0.00288847j 4.57859e-16-0.00177014j -8.18634e-16+0.00490581j 7.04795e-16-0.00834375j -9.86613e-15-0.0103601j -5.0515e-16+0.00518667j 1.35232e-16-0.00115923j 5.89091e-16-0.0053306j 5.20414e-16-0.00379738j 4.74197e-16+0.00352864j 9.82645e-16+0.00151768j 5.12268e-16-0.0041285j -1.13501e-15+0.00517782j -4.22626e-14+0.00904478j 1.27355e-15+0.000482468j -1.67785e-14+0.00878217j -2.01349e-15+0.0004714j 5.11616e-17+0.000460628j 5.1628e-16-0.0048238j 1.63615e-17+0.00157095j -3.63161e-16+0.00619633j 1.41354e-16-0.00199794j 8.7588e-16+0.00390382j 1.52073e-15-0.0125651j -1.55601e-16-0.0039715j -6.0196e-16+0.00520117j 7.76125e-17-0.00418898j 1.04697e-15-0.0121113j -3.95117e-16+0.00693085j 9.41963e-16+0.0072966j -6.87088e-16+0.0170854j -1.07909e-15+0.00661121j -3.02694e-16+0.00792264j -7.40123e-16+0.00486493j 9.10365e-16-0.0187582j 1.75579e-16-0.00589619j -7.44889e-16+0.0113648j -1.7782e-16-0.00825853j -5.12343e-16+0.000133308j -1.73935e-15+0.0255906j -2.19304e-16+0.00755176j 1.41524e-15-0.0259929j 4.70543e-15+0.0121995j 1.2654e-15-0.00542181j 5.28034e-16+0.00973224j -1.18853e-15+0.00899503j -1.23866e-15+0.0133991j 1.11511e-15-0.0129861j 
