-0.0123974-5.44953e-18j 0.999627+9.03405e-16j 0.0215598+3.03281e-16j -0.0128224-1.60538e-16j 2.50664e-05-4.57627e-16j -0.0261973-7.50665e-16j -0.00228897+1.25911e-16j 0.00360708+3.34353e-16j 0.00217524+6.18895e-16j -0.00253473-3.28261e-18j -0.00804529-3.29826e-16j -0.00363045+2.60427e-16j 0.0253426+1.16548e-16j 0.00425209+2.67702e-16j 0.00889042+9.69802e-17j 0.00411697+4.76235e-16j -0.00149033-1.16071e-15j -0.00555517+1.17446e-17j -0.00111311-9.19622e-17j -0.000134066+2.69202e-16j 0.00279714-1.47301e-16j 0.0100539+2.4191e-15j -0.00729494+1.5978e-16j 0.00218728-1.05752e-16j -0.00927919+1.62312e-16j -0.00652202-6.67586e-17j 0.00447364-8.21755e-17j 0.021341+8.74116e-17j 0.00717073-2.91571e-16j -0.00649475-1.24779e-17j -0.0030365-9.04113e-17j 0.0169028-9.12631e-17j 0.00990168-1.03981e-14j 0.0065882-3.47957e-16j -0.00469744+7.03398e-16j -0.00255728+4.64333e-16j 0.00539622-1.80671e-16j 0.000684844-1.08683e-16j -0.00271168-2.64278e-17j -0.00403517-1.184e-16j -0.00307007-2.53721e-15j -0.00437805+3.53592e-16j 0.00140387-1.7539e-16j -0.00087748-2.03921e-17j 0.00323715+5.67071e-17j -0.000579608+6.49008e-16j -0.00173345-9.25886e-17j 0.00270146-8.0557e-17j -0.00249903+5.16183e-18j -0.00641943-6.58388e-17j 0.000721557-1.15403e-16j 0.00552185-6.28622e-16j -0.00266827-2.94944e-17j -0.00290513+6.89909e-16j -0.00330387+2.38822e-16j 0.00942432-1.38106e-17j -0.00429672+9.44871e-17j 0.0035877+7.07631e-17j -0.00151542+1.68275e-16j 0.00601985+5.81277e-17j 0.00324171-1.24067e-16j 0.00286566-7.0077e-17j -0.00378318-8.93271e-17j -0.00175734-5.93927e-17j 0.00374078+1.97142e-17j -0.00497603+6.97287e-17j 0.00261851-1.17249e-16j 0.0121617+4.14307e-17j 0.00208046+2.26783e-17j 0.00893244-3.04142e-17j 0.00314069+9.16789e-17j 0.00151647-2.95933e-16j 0.0105+1.87651e-16j 0.00746226+1.2941e-18j -0.00130481-1.65913e-16j -0.00232843+1.03423e-16j -0.00470826-2.99808e-17j -0.00341906-1.00492e-16j -0.00455626+1.46208e-18j 0.00181805-3.2962e-17j 0.00029303-6.15569e-17j 0.00464719+1.49607e-16j -0.00291343-1.75813e-16j 0.00142964+2.93588e-16j -0.00121654-4.82754e-16j 0.000236763-1.92269e-16j 0.00131301+5.59097e-16j 0.00121912+3.37289e-16j -0.00264587-1.65426e-14j 0.000502407-7.38798e-16j 0.00299846+1.07972e-16j -0.000285075+1.31662e-16j 0.000336127-1.31812e-16j 5.40106e-05+2.15641e-16j 0.00294062-2.82044e-15j -0.00282599-2.77907e-16j 0.000836586+3.98572e-17j -0.00194529+1.06054e-17j -0.000408034+8.07904e-16j 0.00390638+1.0721e-16j 0.00159998+7.3672e-17j 0.00068873+1.17672e-15j 0.00170585-3.89811e-16j 0.00270714-2.1364e-16j -0.00153043-8.04261e-17j -0.00110735-7.49307e-17j 0.00282052+6.4852e-16j 0.000723254+3.99781e-17j 0.00217937+1.93326e-16j 0.00108208+1.26456e-16j 0.00146638+2.3498e-15j 0.0051148-4.38648e-16j 0.00109746-1.26032e-16j -0.00129683-9.0816e-17j -0.00063728-1.81617e-17j -0.00301075-6.66179e-17j -0.00344343+1.22486e-17j 0.00234931-1.1928e-17j -0.00483182-1.05772e-17j 0.00123964-3.39746e-17j -0.00657185+9.03129e-15j -0.00143839+1.70875e-16j -0.0122553+2.65984e-16j 0.00510492+1.74777e-16j -0.0041848-4.80255e-17j -0.00155448+1.61295e-16j -0.00594913-8.36092e-17j 0.00440546-8.75836e-17j -0.00428283-6.66322e-17j -0.00244344-2.85794e-17j 0.000947276+2.66601e-17j 0.000442945+6.27057e-17j -0.0180681+1.73162e-16j -0.006884-5.49639e-17j -0.0127011-4.80134e-17j 0.0196234-3.74474e-17j 
0.00285509-7.79544e-19j 0.0212784-2.95289e-16j -0.999447+1.4775e-15j -0.00274059+2.13941e-16j -0.00971918-4.03574e-16j -0.00437184+9.43273e-17j 0.00677834-1.42728e-16j 0.00237347+2.76415e-16j 0.00757623+3.52536e-16j 0.00143016+1.23394e-16j 0.000277469-5.54555e-17j -0.00353865-7.05125e-17j 0.00327584+1.14072e-17j -0.00648048-4.84103e-16j 0.00897555-5.50691e-17j -0.000156927-2.91664e-17j 0.00133618+3.61027e-16j 0.00277176-2.04008e-16j -0.00336278+1.50332e-17j -0.00266569+1.4028e-16j 0.00427276+9.2254e-17j 0.000644481+6.073e-17j -0.00518916-1.50569e-18j 0.00440056+1.12327e-16j -0.00429589-3.97912e-16j 0.000644584-2.78511e-16j -0.000164523+5.22092e-16j 0.00449895-6.72983e-17j 0.00234989-2.2652e-16j -0.0101572-8.36787e-17j 0.00427315+3.44124e-16j -0.000498378-1.40432e-16j 0.00340373-3.74892e-15j -0.000824665-1.49504e-16j -0.00415076+3.08334e-16j -0.000478932+2.86788e-16j 0.00359681-1.77329e-16j 0.00347595-8.77008e-17j -0.00292931+7.98953e-18j -0.000406559+1.75209e-17j -0.00209631-1.53511e-15j -0.00156206+2.21225e-16j 0.00175223-1.93792e-17j 0.00116439-1.25594e-16j -0.000472494-1.46365e-16j -0.000162699-1.34939e-16j -0.00239185+6.17916e-17j -0.000783191+7.69809e-17j -0.000275449+1.92461e-16j -0.00328672-1.40122e-17j -0.000992791+8.38289e-17j 0.00125041-3.65683e-17j -0.00341065-1.87828e-17j 0.00383161-2.48086e-16j 0.000533542-2.30189e-16j 0.000574302+1.67878e-16j -0.0050484-2.19903e-16j 0.00204964-1.94756e-16j -0.000348718-7.00582e-17j 0.00191502+4.83595e-18j 0.00149865+5.82613e-17j -0.00078207-6.68178e-17j -0.000783795-1.35709e-17j -0.0020019-5.64801e-17j -0.00148074+6.09906e-17j 0.00140916+1.76602e-16j 0.00128421-3.61333e-17j 0.00132115+1.32762e-17j 0.0012825+4.25523e-17j 0.00123801+7.30869e-17j 0.00611074-2.22249e-17j 0.00213321-1.32964e-16j 0.00788077-1.0079e-16j -0.000553411+1.91271e-16j 0.000821513+1.77225e-18j 0.000940568-3.11663e-17j 0.00076491+1.03303e-16j -0.00279236-3.50294e-16j 0.000244319-1.45839e-16j -0.00402712-2.95039e-16j -0.00234508+9.02463e-17j -0.00219206-2.70917e-17j -0.00210838-1.51345e-16j 0.00265958+2.84357e-16j -0.00154888-7.5396e-16j 0.00171134-2.19101e-16j 0.00247787+4.51083e-16j -0.00140511-2.53478e-16j 0.000853931+5.26611e-15j 0.000806509-1.7731e-15j 0.00101925+1.46262e-16j 0.000447414-1.93968e-16j 0.000797374-7.88141e-17j 0.000940059+7.4308e-17j 8.01157e-05-1.19127e-17j -0.00215541+2.9129e-17j -0.000556864-2.61041e-17j 0.00104976-4.96083e-17j -0.000715189+1.56605e-16j 0.00152653-4.02917e-17j 3.72279e-05+2.07366e-16j 0.00116683+1.8331e-15j -0.000432414-8.6379e-18j 0.00129312-2.42799e-17j 0.000855593-6.1579e-18j 0.000430805+3.07738e-16j 0.000391867+3.99143e-16j 0.00253465-3.76684e-16j 0.000545496-2.21835e-17j -0.00228277+1.88799e-16j 0.00217803+3.09862e-15j 0.00168089+5.75283e-17j -0.00194476-5.96838e-17j 0.00317487-7.37299e-18j -0.00273395-4.36547e-18j 0.00191952+6.05761e-17j 0.000338577+1.63973e-16j 0.000356969+1.63601e-17j -0.0043057+3.21134e-17j 0.00405227+1.88911e-17j 0.00150073-2.13024e-15j -0.00286458-3.54525e-17j -0.000329999+7.864e-18j 0.000870093+7.92729e-17j -0.000546004+1.2333e-16j 0.00309905-2.65379e-16j -0.000478108+8.66121e-18j 0.00300169-8.4702e-17j -0.00600678+9.98539e-17j -0.00349989+6.29223e-17j -0.00362799+1.33742e-16j 0.00321595-3.49463e-17j -0.00252668-1.25094e-16j -0.00527395-2.52566e-16j 0.00147793+2.20068e-16j 0.0105967+7.55288e-18j 
-0.0145903-3.80008e-18j 0.0586705-1.02987e-16j -0.0106136-2.63207e-17j 1.32927+5.02964e-15j 0.0460634-8.01108e-15j -0.277695-7.85871e-15j -0.0229571+3.03738e-15j 0.058676+4.33157e-15j -0.0149183+5.13284e-15j -0.203458+7.10135e-17j -0.123012+6.35188e-16j -0.0719487-3.30976e-15j 0.141323+1.27561e-15j 0.0034765+5.50116e-18j 0.0401916-6.04659e-16j -0.0224577+1.48201e-15j -0.022298-5.88096e-15j -0.0548423-1.09069e-15j -0.02636-1.21482e-15j 0.00674255+1.83772e-15j 0.0312134+3.8504e-17j 0.0531757+1.38887e-14j -0.0199563+5.52699e-16j -0.00568809+3.13296e-16j -0.0568781+1.68535e-16j -0.114551-1.50664e-15j -0.0221734+6.63443e-16j 0.123269-2.96663e-16j 0.00384895+1.86054e-15j -0.0434224-5.94835e-17j -0.0435022-2.21054e-15j 0.0617202-6.19414e-16j 0.0452554-4.91889e-14j 0.0309766-1.47705e-15j -0.0476713+2.01877e-15j -0.0438073+3.91774e-15j 0.0226154-2.16808e-15j 0.000117414-4.511e-16j -0.000306321+1.12502e-16j -0.0121076-1.47331e-15j -0.0317963-2.42769e-14j -0.01919+9.0366e-16j 0.0156838+1.08815e-16j -0.00784417+3.16573e-16j 0.028226+2.19184e-15j 0.0103015-4.1524e-15j -0.0102666+1.43616e-16j -0.000839543+1.00709e-15j -0.0120789+3.52816e-16j -0.0342254-8.12614e-16j 0.00164676-2.0336e-16j 0.0364628-4.20158e-15j -0.00917173-5.10928e-16j -0.0153868+3.14137e-15j -0.00628707+1.41486e-15j 0.0100549+1.30975e-16j 0.00588221+8.42197e-16j 0.0206026+1.00098e-15j -0.0123607+1.44785e-15j 0.0574694+1.45736e-15j 0.0170173-2.70526e-16j 0.0334347+5.0461e-16j -0.0344644-5.27799e-16j -0.0112686-2.33241e-16j -0.00593307+5.36958e-16j -0.000880121-2.65245e-16j -0.0146546-8.90825e-16j 0.0559591+1.7827e-16j 0.0171372+4.33255e-16j 0.0259016-7.93698e-16j -0.00739259+3.57178e-16j -0.00245274-1.11352e-15j 0.0235348+9.80177e-16j 0.0231977-2.5339e-16j -0.00826672-8.77951e-16j 0.0092725-1.78791e-16j -0.00322129+1.21259e-15j -0.0224895-2.31992e-15j -0.0258491-1.78765e-16j 0.000228563-7.41847e-16j -0.0124461+5.75609e-16j 0.008982+1.98352e-16j -0.00773156-1.6696e-16j -0.0062588-3.51913e-16j 0.00543482+2.06854e-15j 0.0060379+1.13337e-15j -0.00638916-2.13113e-15j 0.00740999+1.14256e-15j -0.00206221-1.2849e-14j -0.00229058+7.92135e-15j 0.00141377-1.24838e-15j -0.00871461+3.46757e-15j 0.0015191+6.90333e-17j -0.00580793+2.12815e-15j 0.00602903-6.85397e-15j -0.0143895+3.88221e-16j -0.00251409-3.20994e-18j -0.00963914-2.85313e-17j -0.0122906+7.40748e-15j 0.0165915-9.50972e-16j 0.0041361+2.4971e-15j 0.0044747+8.65627e-15j 0.00419948-6.99614e-16j 0.00111272-5.33867e-16j -0.00705116-3.55621e-16j -0.00592768+4.21297e-16j 0.0133578+3.28708e-15j 0.00788451-9.02275e-16j 0.00137105-7.49747e-16j -0.0140488+8.17116e-16j 0.0170157+2.44656e-14j 0.0259766-1.16048e-15j 0.000551525-6.28123e-16j -0.0201685-2.09145e-16j -0.00978002-7.63318e-17j -0.0161339-7.56568e-16j 0.00343524+1.2032e-15j 0.0157353+1.44515e-15j -0.0137297-3.14405e-16j 0.0031985+3.03323e-16j -0.0559969+7.73817e-14j -0.0280763+8.91417e-16j -0.0114962+5.20567e-16j 0.000932316+5.25523e-16j -0.00282464+9.30817e-17j -0.0012762+4.15387e-16j -0.0113304-1.93441e-16j -0.000779244-9.07547e-17j 0.0147841-1.91512e-16j 0.00107944+4.44735e-16j -0.0272839+4.05635e-16j -0.0438481+2.49489e-16j -0.0848926+8.0374e-16j -0.0235846-7.99996e-16j -0.09251-4.44621e-16j 0.101652-9.82046e-17j 
0.0018428+1.62773e-18j -0.0201352-5.56903e-17j -0.0209856-4.39382e-17j -0.133442-6.13874e-15j 1.2741+6.54324e-14j -0.366136+3.2725e-15j 0.337924-4.38393e-15j 0.174634+1.65268e-14j 0.180557+1.29248e-14j 0.0762203-1.54927e-16j -0.0801986-2.32798e-17j -0.0603596-1.15616e-15j -0.00568341+5.91961e-16j -0.0886624-6.45247e-15j 0.0135738+5.06207e-16j 0.0264506+1.92286e-15j -0.00423837-4.38688e-15j 0.0080381-2.28419e-16j -0.0186491+5.61419e-16j -0.00879229+9.89798e-16j 0.00886411-6.54188e-16j 0.029022+7.74536e-15j -0.00578201+5.01515e-16j 0.0270457+1.11223e-15j -0.0838386-5.83235e-16j 0.0374525+1.38387e-15j -0.0195104-1.92104e-16j -0.0245969-9.79649e-16j -0.0244787+1.31335e-15j -0.076842-4.99027e-16j 0.0356457+1.50716e-15j -0.000339981-2.46548e-17j 0.0100001-1.12699e-14j -0.00664249+7.81504e-16j -0.0238159+9.42601e-16j 0.012664-2.33082e-16j 0.0191723+1.8007e-16j -0.00655227-1.55355e-16j -0.0112463+4.24225e-16j -0.00318474+3.88814e-17j -0.00551443-4.36708e-15j 0.00056231+3.75978e-16j 0.00941967+1.77907e-16j 0.00780239-6.51731e-16j 0.00569534-1.59512e-15j -0.0115302+6.90321e-15j -0.00541426-1.99852e-16j -0.00390638+1.53744e-16j -0.0199399+1.32899e-15j -0.0151995+2.48757e-16j 0.0112678-2.04385e-16j 0.00387089+9.91846e-16j -0.00922167-7.66251e-16j 0.0135844-1.7426e-15j 0.0257939-8.45197e-16j 0.00411428+6.15895e-17j -0.0156822+3.83678e-16j 0.0180794+6.15641e-16j -0.000568842+1.67231e-16j 0.0251271+7.56114e-16j 0.015028+1.37328e-15j -0.0341354-1.12487e-15j 0.0126158-6.73461e-17j -0.0183941+1.72503e-16j -0.0312617+2.22788e-16j 0.0233169-9.91421e-17j -0.00124026-1.08095e-17j -0.0032643-1.75879e-16j 0.00235301+1.85032e-16j 0.000840608+2.79257e-16j 0.0260552-6.73907e-17j 0.0144576+8.3554e-16j 0.0100463-8.39661e-16j -0.00220425+7.12326e-16j 0.00670135-1.01301e-16j 0.00579672+2.04457e-16j -0.00108217-2.79464e-16j 0.00646784+8.85951e-16j 0.00328887-1.42795e-16j -0.0049543-1.36676e-16j 0.00684639-6.29825e-18j -0.000213023+2.1256e-16j -0.0159602-9.19857e-16j 0.0129716+2.09569e-15j -0.0151262-5.20957e-15j 0.0042297-1.42184e-15j 0.00773077+3.0178e-15j -0.00661088-2.70323e-15j 0.00487806+2.95776e-14j -0.0055406+1.3654e-14j 0.00603818-1.42738e-15j -0.00226803+1.80941e-15j 0.0021557+4.40961e-16j 0.00523997+2.11389e-16j 8.78523e-05+5.27846e-16j -0.0108477+5.19764e-16j -0.00258901+4.44367e-16j 0.0091647+5.27313e-16j -0.00842248+3.40466e-15j 0.000388062-4.21931e-16j -0.00179836+8.44753e-16j 0.00128951+2.59988e-15j 0.00387918-4.59663e-16j 0.000750785-4.65648e-16j -0.00210146-1.2839e-16j 0.000808421+5.27176e-16j 4.14508e-05+3.77894e-16j 0.00596347-1.08241e-15j -0.00337849-4.32114e-16j -0.00981031-5.24018e-17j -0.00130765-1.75815e-15j 0.000645683+1.16966e-16j -0.00394913-1.3651e-16j -0.00386638+8.3676e-17j -0.016152+2.25621e-17j 0.00132555-1.29787e-16j 0.00314604+3.64528e-16j 0.000358031-7.80163e-17j -0.00593148-2.76721e-16j 0.0218289+9.8952e-18j 0.0148981-2.04687e-14j 0.00401192-3.33238e-16j 0.00167056-7.62317e-17j 0.00236773-1.7404e-16j 0.0087592+8.51659e-17j 0.00413509-2.26661e-16j -0.00239198-3.15091e-17j 0.0197673+3.81078e-16j 0.000537798+5.35416e-16j -0.034643-1.36824e-16j -0.0100246+4.89936e-16j 0.00445127-1.16328e-16j 0.00752653-2.09061e-16j -0.036185+1.97643e-16j 0.0341806+1.84944e-16j 0.0802309+5.64334e-17j 
-0.0031763+1.59863e-18j 0.00472221-3.5663e-17j -0.0147147+9.44369e-18j -0.00593053+7.43064e-16j 0.0927636+6.73849e-15j -0.210103+1.56366e-14j 0.446272-3.16205e-14j -0.910852-7.85976e-14j -0.953855-1.31651e-14j -0.0220874-6.9144e-17j 0.0208576-2.85789e-16j 0.0224935-4.45435e-16j 0.0027545+5.14705e-17j 0.0121778+3.69005e-16j -0.00100028-7.23056e-17j 0.00157153+8.79275e-16j -0.00482474-2.23251e-15j -0.00386166+2.75777e-16j 0.00301593-1.55937e-16j 1.06832e-05-3.55086e-16j -0.00100757+3.3513e-16j -0.00681377-1.9159e-15j 0.00145757+7.03311e-17j -0.0242117-8.59528e-17j 0.0171544-1.61645e-16j -0.00688311+3.32471e-18j 0.00241507+2.10348e-16j 0.00131897+6.78579e-17j -0.000447557+6.08498e-16j 0.0109864+9.77865e-17j -0.00951853-2.84896e-16j 0.00655797-4.31977e-16j -0.0072762+8.00206e-15j 0.00194468+3.33303e-16j 0.0143686-4.5251e-16j 0.00340921+3.90742e-16j 0.00580189-2.73856e-16j 0.00918793+6.63686e-17j 0.00356227-4.68032e-17j -0.00328675+2.52668e-17j 0.00524576+3.85992e-15j -0.00246166+3.34657e-16j -0.00536175-4.74268e-16j -0.000607842+9.82331e-17j -0.005611-3.98017e-16j -0.00181496+6.46288e-16j -0.000935016-4.09617e-17j 0.00323001-2.33796e-16j 0.00275911-3.45968e-16j 0.0108819+3.41683e-16j -0.00486181+1.20832e-16j -0.000758596-3.55007e-16j 0.00224941+1.8619e-16j -0.00436481+6.43793e-16j -0.0105986+2.48541e-16j 0.00673045-1.28491e-16j 0.0116433-1.68484e-16j -0.00477111-1.23195e-16j -0.00542151+3.73349e-16j -0.00527143+3.94478e-17j -0.00674094-6.29433e-16j 0.00569545-4.72158e-17j -0.000827852+1.66786e-16j 0.00343198-2.39142e-16j 0.00353816+1.86369e-16j -0.00952729+6.47817e-17j 0.00248581-4.06173e-17j 0.00348417+1.01194e-16j -0.00158218+2.80445e-17j -3.10068e-05-2.9471e-17j -0.00595531-1.45612e-16j 0.00495212+4.3779e-16j -0.000867352-1.86635e-16j -0.00197494-2.28343e-16j 0.00360996+2.77774e-16j -0.000803542-1.17463e-16j -0.000748797+1.75185e-16j 0.00404282+4.74958e-16j -0.00808587-1.48673e-16j 0.00809186+3.94421e-16j 0.00424308+5.1272e-17j -0.00190465-2.93237e-16j 0.00979544+3.40984e-16j -0.00129343-3.61399e-16j -0.000378931+8.79333e-16j 0.00417107+6.17653e-16j -0.00516642-1.20058e-15j -0.00104467+8.36747e-18j 0.000285901+2.09199e-15j 0.000207171-1.37831e-16j 0.00181837-1.12123e-16j -0.000676405+5.0952e-16j -0.00159448+8.34389e-17j -0.00354663+2.26076e-16j 0.00213382-2.08551e-15j 0.00356431-8.5131e-17j -0.000838177-2.45782e-16j -0.00148376-2.3603e-16j 0.00254172-1.27674e-15j -0.00177701+1.34939e-16j 0.00162244-3.19046e-16j 0.00120148+1.39072e-15j -0.00236492+1.17225e-16j 0.0034903+2.21121e-17j 0.000340828+1.32421e-17j -0.000152118-3.20906e-16j 0.00208396-1.30491e-16j -0.00420329+8.22273e-16j -0.00592426-2.95338e-16j 0.00456668-5.18319e-16j -0.00676004-9.47216e-15j -0.00229372-1.87753e-16j 0.000341507+1.00091e-16j 0.00259406+8.90171e-17j 0.000790528+7.14156e-18j -0.00163938-2.28948e-16j 0.00564415+4.70836e-16j -0.00269947-5.86904e-17j -0.00277344-1.73631e-16j -0.00713166+1.65291e-16j -0.00121447+1.53044e-15j 0.00811011-3.86029e-17j -4.0047e-05-7.07987e-17j 0.00716172-2.11146e-16j -0.00409835-7.82848e-17j -0.00301864+2.09723e-16j -0.000592765-1.17363e-16j -0.00342286+5.21247e-17j 0.00456707-2.39965e-16j 0.0020028-8.32354e-17j 0.0128618-2.29159e-16j 0.00198336-8.42772e-17j -0.0037521-1.36354e-16j 0.00805948-1.79671e-17j -0.0204773-2.45135e-17j -0.026651+2.68983e-17j 
-0.00441723-3.46508e-19j 0.0132239+9.09841e-17j -0.00117767+8.41072e-17j -0.227156-9.22003e-16j 0.0417268+4.35868e-15j 0.0492946+1.75455e-15j 0.0506931-7.61473e-16j 0.00328219+1.18159e-15j 0.0444684+4.85712e-16j -1.40562-2.28997e-15j -0.193985+3.4266e-15j -0.0747026-4.21117e-15j 0.242853+1.66711e-15j 0.0763258+5.30875e-15j 0.0652214-1.48522e-15j -0.0727182+1.17288e-15j -0.0358347-5.07019e-15j -0.0940694-1.42519e-15j -0.0254235-2.02504e-15j 0.0177202+1.95727e-15j 0.0455399+1.36758e-15j 0.0373054+9.47864e-15j -0.0250481-5.16717e-16j -0.0415337-8.8131e-16j 0.0515841-1.36301e-16j -0.318133-4.42385e-15j -0.0665158+2.94172e-15j 0.197113-1.30931e-16j -0.00886629+3.0838e-15j -0.0204021-3.97883e-16j -0.105291-4.26797e-15j 0.0663111-1.8629e-15j 0.0516865-5.55846e-14j 0.0255462-2.63083e-15j -0.0422363+3.11671e-15j -0.0812218+7.24281e-15j 0.0126009-3.52725e-15j 0.0042287-6.87251e-16j 0.0115507-2.12882e-16j -0.0190346-1.7931e-15j -0.043313-3.20862e-14j -0.0218874+1.05301e-15j 0.0192006-2.14125e-17j -0.00091637+1.29126e-15j 0.0289981+4.95155e-15j 0.0317423-1.64865e-14j -0.00802624+7.01778e-16j 0.00423285+1.40587e-15j -0.0110649+2.34095e-16j -0.0147527+5.43014e-16j -0.0196195+7.35598e-18j 0.0383824-6.52273e-15j -0.00647449+2.87404e-16j -0.014519+4.17335e-15j -0.0342362+1.06452e-15j -0.0274733+2.12112e-16j 0.0306064+8.56141e-16j 0.0110881+8.61924e-16j -0.0182127+1.58186e-15j 0.0604649+1.22919e-15j -0.0124347-3.60261e-15j 0.10073+2.9718e-15j -0.0644823-7.7712e-16j -0.000798863-8.51134e-16j -0.00905392+1.60382e-15j -0.00811948-1.10265e-16j -0.045718-1.476e-15j 0.0742846+1.11596e-15j 0.0183374+1.00069e-15j 0.0107585-3.86974e-16j -0.032006-3.85688e-16j -0.026024-3.35833e-15j 0.022003+2.2705e-15j 0.0164369-1.34137e-15j -0.00125208-4.54579e-16j 0.0101593-1.19246e-15j -0.00228667+2.87837e-15j -0.0394313-4.41485e-15j -0.0355101-1.24908e-15j -0.0181765-2.32583e-15j -0.0291964+6.64719e-16j 0.00638614+1.29295e-16j 0.00723351+3.79005e-16j -0.0163691-2.17097e-15j 0.0285866+9.55695e-15j 0.0167292+3.56465e-15j -0.018858-8.60388e-15j 0.00703759+2.02696e-15j 0.00555638+3.54385e-14j -0.00139977+7.36068e-15j -0.00719186-2.2063e-15j -0.0172102+6.10079e-15j -0.00312711+1.55026e-16j -0.0171823+2.71386e-15j 0.00365536-6.01149e-15j -0.00420127+1.53024e-15j -0.00144238+4.19056e-16j -0.00642307+7.72682e-16j -0.0172196+8.12377e-15j 0.014151-2.29842e-15j -0.00375544+4.17715e-15j 0.00990834+1.64291e-14j -0.00854614+1.23704e-15j -0.002961+3.71915e-16j -0.0127962-4.41627e-16j -0.00943971+6.99338e-16j 0.0183948+4.62754e-15j 0.0146863-1.71164e-15j -0.00225643-1.33688e-15j -0.0150122+1.04552e-15j 0.0287256+4.08285e-14j 0.0330425-4.66417e-16j -0.0143143-5.43337e-16j -0.02527-2.14876e-16j -0.0134606+1.10219e-17j -0.0147056-1.00466e-15j 0.0177885+2.30725e-15j 0.0256006+3.62221e-15j -0.0148824-3.9718e-17j -0.0197565+2.83249e-16j -0.0853441+1.17902e-13j -0.0362652+1.46633e-15j 0.0251519-9.94297e-17j -0.0201067+6.08237e-16j -0.0078853+2.72009e-17j 0.000547854-4.12093e-17j 0.00343524-1.51038e-16j -0.021097-5.67374e-16j 0.00988344-7.002e-16j 0.0286134+7.18666e-16j -0.0630286+2.08557e-16j -0.0700182+3.74349e-16j -0.0810818+1.51866e-15j 0.00876055-1.0138e-15j -0.144979-6.59996e-16j 0.0379661-1.21043e-16j 
