0.00246252+3.11756e-15j -0.0610954-2.74473e-15j -0.0113477-4.75477e-16j -0.0976688+1.22753e-15j -0.00943107+3.39679e-17j -0.0004896-2.93376e-17j 0.00427738+4.05237e-16j -0.0350285+1.87651e-15j -0.00248847-2.82587e-15j -0.0195402+1.0944e-15j -0.00830066+6.46283e-16j -0.0156842+8.46692e-17j 0.0128263-2.57887e-15j -0.00488363+7.64992e-16j 0.00205081-1.37338e-14j 0.019791-3.72943e-16j -0.0085031+6.14644e-17j -0.0129273-7.84177e-16j -0.0163334-5.25625e-16j 0.00536209-7.82612e-16j 0.0160687+1.33099e-16j 0.0336072-1.17248e-15j 0.0501595-7.3451e-16j 0.0387146+2.80296e-15j 0.109606-2.81866e-16j -0.0758809+5.66869e-16j 0.0495751+1.77931e-16j -0.119803+3.54328e-15j -0.133564+8.92773e-16j -0.367964+1.10636e-13j -0.264772+1.44131e-15j 0.0248504+1.12252e-15j -0.163678-6.02136e-14j -0.15778+1.57784e-15j 0.0112778+9.63894e-16j -0.314253-2.009e-14j 0.235673-9.57701e-15j -0.168292+1.30816e-13j -0.13285-4.12455e-15j -0.0569428-2.10108e-16j -0.118339+1.44371e-14j -0.129467-2.26295e-15j -0.0533951-4.08351e-15j -0.263657-1.4152e-13j -0.261768-1.67056e-13j 0.0886532+2.65449e-15j -0.100313-1.63247e-14j 0.230156+1.87492e-14j 0.0700421-2.4421e-14j -0.217037-2.26401e-16j -0.23332+2.00016e-15j 0.139596+1.17317e-15j -0.154515-3.51719e-15j -0.103924+4.0092e-15j -0.102856-4.10073e-15j 0.103817+2.42884e-15j -0.0950625+6.83209e-16j -0.112205-1.84716e-15j -0.0621908-2.12595e-14j 0.00503953+1.23448e-16j -0.00134749+5.6746e-16j 0.0306346+5.06799e-15j 0.000474155+1.60156e-16j 0.0240214+4.82497e-16j 0.0169667-4.0613e-16j 0.0039989+5.55113e-16j 0.00803551+8.8075e-17j 0.00696903+1.01412e-15j 0.00711136-3.85052e-16j -0.00380574+5.27211e-16j -0.00645009+1.39277e-16j 0.0127096-1.70888e-16j -0.00290024-6.1128e-15j -0.00925955+9.88223e-15j -0.00157611-3.8767e-16j 0.000757822+6.99807e-16j 0.000934175+2.0313e-15j -0.0024619-2.34026e-16j 0.00078248+2.28553e-16j -0.000334762+2.13943e-16j 0.00343381-2.14363e-16j -0.000952263+1.791e-16j 0.000403441-5.22641e-16j -0.00125535-1.21916e-16j -0.00122003-3.968e-16j 0.000667168-4.10722e-16j 0.000586673-1.83576e-16j 0.00529246+7.58728e-16j 0.000493979+5.77818e-16j 0.00396622+3.95749e-15j 0.00566863-2.15691e-16j 0.00444861+6.66728e-16j -0.00569867-1.23826e-16j -0.00189217+4.59595e-18j -0.00154139+3.97707e-16j 0.00127741-1.02953e-15j 0.00122274-2.80051e-16j 0.00112126+3.49005e-16j 0.00145373+3.61119e-17j 0.000314925+5.50048e-16j -0.0044817-1.10298e-17j 0.000252737+1.04261e-15j 0.00470161-2.7719e-16j -0.00161411+4.43649e-17j 0.00498933+2.44052e-15j -0.00224023+1.62909e-16j 0.00746666+6.55117e-16j 0.0122859-1.19166e-16j 0.00237527+6.13259e-16j -0.00387255+8.32035e-16j -0.00536923+5.45096e-16j -0.00113951+3.60246e-16j 0.00445187+3.7482e-16j -0.00237711+7.60274e-16j -0.00246397+9.71048e-17j 0.000911757+1.61094e-16j -0.0120587-6.59621e-17j 0.00183055+2.5798e-16j 0.00851215+9.08824e-16j -0.000186041-1.86291e-16j -0.00691581-3.58791e-16j 0.00988006-1.47273e-16j 0.000243017+2.61381e-16j -0.0284896+1.06436e-16j 0.00659141+3.32261e-17j -0.0125806-4.40971e-17j -0.0510714-8.2885e-16j 0.030984+3.59405e-17j -0.0265475-7.27267e-16j -0.0022797+5.24125e-17j 0.00296312-1.23862e-16j 0.00193479-1.04513e-16j -0.0564983-2.83818e-17j 0.00914594-1.24507e-17j -0.033416-1.10293e-15j 0.00717245+1.90096e-15j 
-0.00967031-7.94739e-15j 0.148056+6.48486e-15j -0.00476677+2.73979e-16j 0.0787148-1.07019e-15j -0.0197889-3.14517e-16j -0.00132083+3.77512e-18j -0.0134801-5.67871e-16j 0.0445176+4.7004e-16j 0.0384108+1.34193e-15j 0.00633561-2.41563e-16j -0.0179124+3.55033e-16j 0.000548354-6.11015e-16j -0.0219069+4.572e-15j 0.0186088-1.20469e-15j -0.0161909+1.0065e-13j 0.0208153+3.4437e-16j 0.0189393-1.48417e-16j 0.0162784+6.36492e-16j 0.00857858+6.26803e-16j -0.0140529+1.04552e-15j -0.0256609+9.76235e-17j -0.0105364+4.82283e-16j -0.0113947+2.7909e-15j -0.0508455-7.40911e-15j -0.0937467+1.55642e-16j 0.0763668-6.72435e-16j -0.00844631+4.7477e-17j 0.0677153-3.00919e-15j 0.0562697-4.02961e-16j 0.0180198-5.78792e-15j 0.00557117-2.83749e-16j -0.0416627+7.74352e-17j 0.00775677+5.16319e-15j -0.0179006-1.98211e-16j -0.0196391+1.62908e-15j -0.000623717-5.63169e-16j -0.0117803-3.66459e-16j -0.0075797+4.92687e-15j -0.0508654-3.19287e-16j -0.0338384+4.09265e-16j -0.0118991+9.03679e-16j -0.0207446-4.53358e-16j -0.0138709-3.14394e-16j -0.0296199-1.4894e-14j -0.0235542-1.54551e-14j 0.0854225+2.92291e-15j 0.0299949+1.04373e-14j 0.0122893-1.36325e-15j 0.0130042+8.04313e-15j -0.00343638-1.33266e-15j -0.0117714+4.7899e-16j -0.00184627+5.28557e-16j -0.0937386-6.6454e-15j 0.0122525+3.38685e-15j -0.210372-1.67404e-15j 0.0144573+5.19558e-15j -0.148405+2.69192e-15j -0.12685-1.09711e-15j -0.143267-5.00172e-14j 0.0869091-2.85474e-15j 0.0361685+2.68562e-15j 0.114273+1.7735e-14j -0.0521604-1.20983e-15j -0.0788812+2.0048e-15j 0.139886-3.95374e-15j 0.0158215+1.82521e-15j 0.000353462+3.55756e-15j 0.151756+1.8941e-14j -0.0502769+5.35783e-15j -0.049387-1.16835e-15j 0.223335+3.25575e-15j -0.152195-6.29733e-15j -0.0140091-3.74789e-14j 0.175011-1.91002e-13j -0.0427061-2.81831e-15j 0.140854+5.60919e-14j -0.0637178-1.15736e-13j -0.012707+1.27055e-14j 0.0607728+5.83842e-15j 0.0286193-9.76554e-16j 0.0181725-4.8572e-16j -0.0110921-1.07329e-14j 0.049814+8.28682e-15j 0.0456655+9.7327e-15j 0.0708052+8.15901e-15j -0.00324695-1.53055e-15j -0.0196359-3.72037e-15j -0.125829-9.61742e-15j 0.0867567-3.50614e-15j -0.0979602-9.42724e-14j -0.167793-8.64706e-15j -0.201762-1.01773e-14j 0.110096+3.54087e-15j 0.0594967+1.72761e-14j 0.0260885-8.78495e-15j -0.0145276+8.14049e-15j 0.0684496+2.0224e-14j -0.124724-3.45328e-14j 0.096043-5.91639e-15j 0.0553793-3.04151e-15j -0.000468692+3.57549e-15j -0.0497706-2.04235e-14j -0.0891354-7.30138e-15j 0.105394+7.05698e-15j 0.0293945+3.1574e-14j 0.127077+1.49119e-15j -0.0877926-1.07658e-14j -0.187372+1.75777e-14j 0.0097066-6.57298e-14j -0.0338778+2.06726e-15j 0.0556225-2.28916e-15j 0.000364264-1.98639e-15j 0.0398221+3.51384e-15j -0.03654+1.1106e-14j -0.220064-3.97888e-15j -0.148065-3.09498e-14j 0.0605144-9.38865e-16j 0.138503+1.06209e-14j 0.0286254+4.85831e-15j -0.105359+8.29212e-16j 0.100925+4.79538e-15j -0.0102388-1.58204e-15j 0.115048-1.96696e-15j 0.143878-1.42928e-15j 0.106147+3.91061e-15j 0.00406816+3.50889e-16j 0.107976+1.51522e-15j -0.160129-1.89627e-16j 0.163484+3.61021e-15j 0.0330887-3.66241e-17j 0.0546488-1.42083e-15j 0.0627747-1.34891e-15j 0.241937-3.0956e-16j -0.0181222+3.3297e-16j 0.18725+4.4145e-15j -0.00898396-8.10984e-15j 
-0.0545361+2.4105e-17j -0.0331753+2.76606e-15j -0.0512179+1.42957e-15j -0.00663983+4.0021e-16j -0.0271464+5.84033e-16j 0.0204957+4.98049e-16j 0.00875785+5.05148e-17j -0.0210095+3.5593e-16j -0.0138548-5.31178e-17j 0.0134484-1.59512e-16j 0.00534852-2.94902e-16j -0.0234408+1.15643e-15j 0.0180138-4.167e-15j -0.00381787+1.05324e-15j 0.011179-7.03378e-14j -0.00392756-1.45212e-16j -0.0187776+5.77915e-16j -0.0148894-1.47573e-16j -0.00615866-5.3786e-16j -0.00131233-4.95994e-16j 0.0280628-1.08839e-15j -0.0131959+4.09923e-16j 0.0343929+1.36304e-15j -0.0170347-4.23069e-15j 0.0368509-1.48849e-15j -0.0434216+1.64384e-15j -0.0153487+2.39084e-16j -0.012982+1.01784e-15j -0.0258579+9.95958e-16j -0.00388914+1.31373e-15j -0.0115377+3.67953e-16j -0.00376821+2.14507e-16j -0.00839474-2.93112e-15j 0.00490454-2.27907e-16j 0.00366209-4.0605e-17j -0.00183541+9.13858e-17j 0.00604119-4.59212e-17j -0.00427702+4.2333e-15j 0.0175698-4.15068e-16j 0.0108958-9.50808e-16j -0.00274078-5.94131e-16j -0.00788753-2.98703e-16j 0.00300676-2.21461e-15j 0.0304774+1.38863e-14j -0.00746612-4.19354e-15j 0.0320932-7.75699e-15j -0.155229-2.78221e-14j -0.02448+1.6854e-14j -0.0530368-4.14188e-14j 0.0233639+4.65849e-16j 0.0748355-2.62685e-15j -0.0491336+3.42846e-16j -0.0441704-1.79779e-15j 0.0149552-3.81639e-16j 0.0031857+7.48852e-16j -0.0477565+8.2713e-16j -0.0101074-1.17242e-15j 0.144621-2.92817e-16j 8.8369e-05-1.71483e-15j -0.0453417+2.14811e-14j 0.20732-1.92907e-14j 0.0496922+1.82576e-15j -0.0558734+2.58964e-15j 0.0824732-1.01664e-15j -0.0297386+3.64437e-15j -0.120365+4.66105e-16j 0.0339317+4.99978e-15j 0.21818+1.63469e-14j 0.057518-1.44312e-14j -0.0639085+1.01682e-14j -0.098111+6.2034e-15j 0.0120722-2.98006e-15j 0.0472848+1.10936e-13j -0.101918+1.10327e-13j -0.0112592-1.54259e-14j 0.135782+4.84499e-14j -0.0857685-1.43404e-13j -0.0603886+2.03553e-14j 0.0593527+2.09716e-14j -0.311074-1.94191e-14j -0.0238535+1.74095e-14j 0.0715226+1.83142e-14j -0.136512-3.24846e-14j 0.00659123-2.47062e-15j 0.186984-1.81314e-15j -0.0822468-6.4808e-15j -0.0123176-1.15446e-14j -0.013909+2.71616e-15j 0.106315-1.32766e-14j -0.147842-1.50777e-13j -0.0592653-8.19852e-16j -0.151979-3.3653e-15j 0.0534637+1.29209e-15j 0.126055+1.11644e-14j 0.000958368-7.24872e-15j -0.0907574+1.13348e-14j -0.155094-3.85343e-15j 0.046003+2.20276e-14j -0.236901+3.44154e-15j 0.0683692+1.2924e-14j -0.0286731-5.2363e-15j 0.0832888+3.21801e-14j 0.239143+1.00239e-15j 0.158438+3.65715e-15j 0.0290249+2.82797e-14j -0.0260779+1.3012e-15j 0.0252394+7.69734e-15j -0.158088+5.6152e-14j 0.153057-2.44467e-13j -0.0532569-1.14349e-14j -0.119974-4.97439e-15j 0.103776+2.25727e-15j 0.104811+6.56644e-15j 0.012645+5.86034e-15j 0.0485197+8.90189e-16j 0.0126209+2.89028e-15j -0.058898+5.09314e-16j 0.0447419+1.64803e-15j 0.218116+1.82019e-14j 0.155736-4.84703e-15j 0.078324+2.00049e-15j 0.0129505-5.17425e-15j -0.0711564+3.32215e-15j 0.00950611+9.29575e-16j 0.117597-7.52526e-16j -0.190213+5.92753e-15j 0.0570484-8.56387e-16j 0.0553596-2.20411e-15j -0.0916616-6.56087e-16j 0.0312553-2.67225e-16j -0.00733381-2.62917e-15j 0.196926-8.99997e-15j -0.0624521+2.77024e-15j 0.0749386-2.14791e-15j -0.0591745-1.51397e-15j 0.0601398+5.07254e-15j 
0.000242643+8.34674e-16j -0.0167535-7.19049e-16j -0.000413115-4.93401e-17j -0.00966171+1.17675e-16j 0.00152973+2.58334e-17j 0.000430662+2.10191e-17j 0.00159131+7.37388e-17j -0.005433-3.89186e-17j -0.0042356-1.95749e-16j -0.00073698+4.65973e-17j 0.00182604-2.56924e-17j -0.000620555+6.52374e-17j 0.00272396-5.57108e-16j -0.0020613+1.46009e-16j 0.00187762-1.1688e-14j -0.00194598-4.91566e-17j -0.00236556+8.72013e-18j -0.00209383-9.23454e-17j -0.00121244-8.61289e-17j 0.00151873-1.2582e-16j 0.00330734-6.43956e-19j 0.00137548-6.82533e-17j 0.00239403-2.55022e-16j 0.0055864+7.44518e-16j 0.0118362-1.695e-18j -0.00964981+5.98577e-17j 0.00135071-8.3545e-18j -0.00892063+3.58311e-16j -0.00811116+4.22641e-17j -0.00710083+2.17002e-15j -0.00446773+4.61576e-17j 0.00463014+1.46468e-17j -0.00322924-1.43317e-15j -0.000281252+4.55967e-17j 0.00225606-1.51019e-16j -0.00437593-2.23514e-16j 0.00462478-9.09364e-17j -0.00163753+1.38474e-15j 0.00368532-1.06907e-17j 0.00288162-4.66488e-17j -0.000463849+9.9912e-17j 0.00022514+8.67278e-18j 0.000737723-5.28322e-17j -0.000174256-2.08512e-16j -0.00133454-8.00943e-16j -0.00717573-3.7121e-16j -0.00680348-1.83612e-15j 0.00159528+6.33047e-16j -0.00114615-1.8256e-15j -0.00234877+1.59141e-16j -0.000956403-6.15509e-18j 0.00143358-6.75372e-17j 0.00693936+5.99463e-16j -0.00251599-2.93245e-16j 0.0204975+1.62242e-16j -0.000745695-5.30118e-16j 0.0139628-2.71951e-16j 0.0137439+2.04592e-16j 0.014039+4.90423e-15j -0.00963856+5.68246e-16j -0.000748102-4.14612e-16j -0.0107358-1.73083e-15j 0.00461752+1.35065e-16j 0.00975482-1.46936e-16j -0.0147565+4.16797e-16j -0.00335273-2.61935e-16j 0.000572853-2.72165e-16j -0.0125026-1.58868e-15j 0.00617481-7.26364e-16j 0.0041511+2.4081e-16j -0.0247717-3.49121e-16j 0.0161958+6.41315e-16j 0.0021096+5.47433e-15j -0.0198374+2.15354e-14j 0.00425789+6.07571e-17j -0.0126615-5.0457e-15j 0.0053892+9.92478e-15j 0.00040385-1.06793e-15j -0.00544531-2.653e-16j -0.00753767-4.01549e-16j -0.0021924+2.82948e-16j 0.00218821+1.43944e-15j -0.00717758-1.44854e-15j -0.00467401-1.0533e-15j -0.00464902-7.61508e-16j -0.000856814+1.65014e-18j 0.00187162+2.10038e-16j 0.0129671+1.06109e-15j -0.00746622+2.39607e-16j 0.00808697+7.57179e-15j 0.0166759+8.69404e-16j 0.0188369+9.44218e-16j -0.0107561-3.30962e-16j -0.00437351-1.55563e-15j -0.00272292+8.10447e-16j 0.000201253-7.56988e-16j -0.00937772-2.28426e-15j 0.0136705+3.97298e-15j -0.0134441+4.86239e-16j -0.00475851+5.52756e-16j -0.000433955-4.6893e-16j 0.00640308+2.67736e-15j 0.0128444+9.51649e-16j -0.00867253-5.85816e-16j -0.00256437-2.82217e-15j -0.0136395-1.71696e-16j 0.00961187+1.27359e-15j 0.0173598-1.09069e-15j 0.00126392+3.37619e-15j 0.00269191-4.02894e-16j -0.00762108+8.06295e-17j 0.0014654+3.17345e-16j -0.0025477-1.97187e-16j 0.00395484-1.04497e-15j 0.02358+4.96381e-16j 0.0156082+3.29751e-15j -0.00733003+5.37339e-17j -0.0137347-1.06775e-15j 0.000333532-7.83291e-17j 0.0132432-3.4757e-17j -0.00945472-4.35667e-16j 0.00139403+9.74734e-17j -0.0130125+1.8954e-16j -0.0152358+1.4831e-16j -0.00923358-3.51724e-16j -0.00338492-8.397e-17j -0.0111203-1.5867e-16j 0.0179119+5.13815e-17j -0.0187303-4.84877e-16j -0.00301831+1.73827e-17j -0.00575361+9.40938e-17j -0.00362335+1.35155e-16j -0.0268887-8.61526e-18j 0.00311176-1.10884e-17j -0.0208247-5.67379e-16j 0.00191627+9.88472e-16j 
-0.00201801-1.21531e-16j -0.00121559+9.11195e-17j -0.00191433-6.00848e-17j -0.000346449+3.44076e-17j -0.00103303-4.50359e-17j 0.000755439+6.20644e-17j 0.000320543+1.55419e-17j -0.000800385-1.04903e-17j -0.000487423-2.00186e-17j 0.000469634+2.75074e-17j 0.000170746-5.13813e-18j -0.000891241-7.78338e-18j 0.000670218-1.24843e-16j -0.000135218+3.85624e-17j 0.000404342-2.52878e-15j -9.73207e-05-6.05263e-18j -0.000693576-1.14765e-17j -0.00055913-3.17068e-17j -0.00024785-2.99241e-17j -5.01548e-05-2.73682e-17j 0.00104399+1.01495e-17j -0.000440441-1.95071e-17j 0.00134414+1.20311e-16j -0.000603841-2.14862e-16j 0.00147095-1.47224e-17j -0.00167151-1.00353e-18j -0.000492337-2.79219e-17j -0.000625087+4.17116e-17j -0.00113177+6.27354e-18j -0.000731469+2.27998e-16j -0.000854696-3.93157e-18j -0.000129543-1.53422e-17j -0.000571796-2.15983e-16j -8.98592e-05-8.16088e-19j 0.000139144+1.16659e-18j -0.000581682-3.05247e-17j 0.000599479-1.19745e-17j -0.000438587+3.63401e-16j 0.000394322-3.33345e-18j 0.000284402-2.46086e-17j -0.000303427-7.05349e-18j -0.000518321-3.8967e-17j 1.35557e-05-8.72065e-17j 0.000673262+3.27621e-16j -0.000720982-4.61952e-16j 0.00139393-1.77482e-16j -0.00587658-1.36865e-15j -0.000519283+6.01798e-16j -0.00183537-1.67419e-15j 0.00050605+6.73477e-17j 0.00237489+6.59908e-17j -0.00158856-9.33853e-17j -0.0019539-2.08358e-16j 0.000391833+3.33397e-17j -0.000206494-5.67912e-17j -0.00158403-6.00486e-17j -0.000638884-1.20588e-16j 0.00506558+2.47758e-16j -0.00020468-1.91902e-16j -0.00160242+7.28722e-16j 0.00768412-2.47783e-16j 0.00197076+2.41727e-16j -0.0021022-4.65189e-17j 0.00302769+1.10737e-16j -0.000967149+1.22893e-16j -0.00442862-2.33978e-16j 0.00126701+2.60786e-16j 0.00818475+1.15145e-15j 0.00209932-4.25968e-16j -0.00240399+2.17923e-16j -0.0034695+1.09921e-16j 0.000353806-1.50312e-16j 0.00173181+4.15721e-15j -0.0036506+3.80093e-15j -0.000450249-6.14087e-16j 0.00512228+2.18242e-15j -0.00321451-5.59141e-15j -0.00224453+6.25667e-16j 0.00223919+9.3202e-16j -0.011472-1.37768e-15j -0.000862175+5.98272e-16j 0.00263263+8.18864e-16j -0.00500583-1.46946e-15j 0.000275359-5.1659e-17j 0.00695874+3.70447e-16j -0.00303995-4.20062e-16j -0.000468694-4.64064e-16j -0.000598622+1.37978e-17j 0.00399305-2.27849e-16j -0.00552828-5.99249e-15j -0.00230486-2.32472e-16j -0.00575738-5.39944e-16j 0.00204764+2.09864e-16j 0.00469819+7.2129e-16j 5.22533e-05-2.61105e-16j -0.00336175+2.21398e-16j -0.00567717-4.35041e-16j 0.00160885+8.37897e-16j -0.0086787-3.49884e-16j 0.00256754+6.45931e-16j -0.001067-2.52841e-16j 0.0030406+1.33519e-15j 0.00877671+5.11407e-16j 0.00592913+5.24749e-16j 0.0011023+1.14663e-15j -0.00087279+4.42646e-17j 0.000879508+2.96561e-16j -0.00595961+1.67077e-15j 0.00566582-8.74546e-15j -0.00199906-5.48084e-16j -0.00439994-4.21102e-16j 0.00383243+3.0664e-16j 0.00390908+4.87979e-16j 0.000436166+2.38629e-16j 0.0016252+4.63892e-17j 0.000357871+5.17904e-17j -0.00215078-8.46446e-17j 0.0017588+2.21402e-16j 0.0080935+1.15972e-15j 0.00567519+1.15006e-16j 0.00295731+2.86565e-16j 0.000487003-1.68856e-16j -0.0025431+1.43706e-17j 0.000411455+1.12122e-16j 0.00443421+2.71545e-16j -0.007045-1.89563e-16j 0.00210437+1.35229e-16j 0.00197704-2.67444e-17j -0.00330849-1.54566e-16j 0.00117557+7.09666e-17j -0.000225545-9.2289e-17j 0.00732524+1.16542e-16j -0.00222003+6.51634e-17j 0.00277012+7.5219e-17j -0.00210182-1.06534e-16j 0.00222693+3.10596e-16j 
0.000440079+1.14222e-16j -0.00185657-1.18472e-16j 0.000290804-9.43501e-18j -0.00139514+9.04772e-18j 0.000337166+4.61042e-18j -0.000105361-4.55738e-18j 0.000129165+9.14642e-18j -0.000582702-5.09132e-19j -0.000380754-3.30662e-17j -0.000254656+7.78426e-18j 0.000133949+2.35867e-18j 4.58194e-05+2.67064e-18j 0.000219174-4.20597e-17j -0.000220597+1.04169e-17j 0.000135014-8.38888e-16j -0.000115202-6.91146e-18j -0.000157342-1.72486e-18j -0.000172152-1.12026e-17j -0.000150794-7.38865e-18j 0.000199628-1.19233e-17j 0.000222118+6.24716e-18j 0.000376516-1.20169e-17j 0.000199683-4.5738e-17j 0.000895237+1.32081e-16j 0.0014592+1.2034e-17j -0.00104053-3.06863e-18j 0.000449008+1.15799e-18j -0.00134747+4.1899e-17j -0.00121266-1.96588e-19j -0.00213309+6.42724e-16j -0.00139836+8.72393e-18j 0.000638472+8.35271e-18j -0.000907407-3.62015e-16j -0.000653992+1.31347e-17j 0.000267306-1.19304e-17j -0.00164375-1.00492e-16j 0.00134852-4.50071e-17j -0.000776877+6.10713e-16j -0.000211168-1.21501e-17j 3.03062e-05+2.07523e-18j -0.000471293+7.04629e-17j -0.000397413-2.44792e-18j -0.000138068-4.0813e-18j -0.00122472-6.54666e-16j -0.00106665-6.76527e-16j -0.000711406+1.36628e-17j 1.50729e-05-3.84416e-17j 0.0012149+1.89165e-17j 0.000524611+1.89465e-17j -0.00124224+9.79172e-18j -0.00152797+1.50385e-17j 0.00104287+2.36562e-18j 0.000529672+8.19148e-17j -0.000778446-1.86477e-17j 0.00188854+1.43827e-17j 0.000655824-4.99734e-17j 0.00128449-5.3184e-18j 5.07281e-05+5.93263e-18j 0.00133966+4.94554e-16j -0.000724412-9.51373e-17j -0.00162368+6.28757e-17j -0.00145573-2.05782e-16j 0.000932268+9.70925e-18j 0.000570483-1.34363e-17j -0.00136846+1.11175e-17j 0.000530738-1.3097e-17j -0.000157249-7.2507e-17j -0.00298886-3.42131e-16j 0.000291712+1.93e-17j 0.000923651-3.21764e-17j -0.00207025-8.78219e-17j 0.00177061+1.04113e-16j -0.000124734-2.37583e-16j -0.00150021+1.63163e-15j 0.000554085+1.24925e-16j -0.00241967-9.54055e-16j 0.00124169+2.19899e-15j 0.000483157-2.60545e-16j -0.00104601-1.98552e-16j 0.00145819+1.46148e-16j -5.60296e-05-9.57907e-17j -0.000288148+1.5867e-17j 0.00020882+9.37209e-17j -0.00057662-1.0493e-16j -0.00190928-1.08644e-16j 0.00051551+5.98512e-17j 0.000302864+1.11888e-16j 0.00157403+1.14239e-16j -0.00162098+1.03255e-16j 0.00201448+2.01001e-15j 0.00232636+1.26002e-16j 0.00325013+1.73934e-16j -0.00162093-6.47348e-17j -0.00142983-2.81588e-16j -0.000317595+1.43514e-16j 0.000699216-1.56976e-16j 0.000103178-2.09537e-16j 0.0011937+2.86141e-16j 0.000254572+5.82765e-17j -0.00103763-4.71767e-17j 0.000147065-9.21733e-18j 0.000100979+5.6374e-17j -0.000315421+6.79443e-17j -0.00214974-1.26256e-16j -0.000483383-5.23217e-16j -0.0013419-3.48201e-17j 0.000916722+9.14111e-17j 0.00315915-4.97637e-16j -0.000982902+2.16526e-15j 0.000681216+5.38724e-17j 1.52857e-05+6.20699e-17j -0.000608541+3.79114e-18j -0.00104461-8.91174e-17j 0.000340209-1.5645e-16j 0.0022709+6.0175e-17j 0.00165695+3.58737e-16j -0.000429178+6.16131e-18j -0.00186176-1.49421e-16j -0.00154592-1.76851e-16j 0.000328576+1.5656e-17j -0.00166384-8.5714e-17j 9.68571e-05+4.75103e-17j -0.000928751-8.7954e-19j -0.00188156-3.51002e-18j -0.00187968-6.10737e-17j 0.000982676-2.38917e-17j -0.0018568-3.26207e-17j 0.00171011+2.69927e-17j -0.00151646-5.14706e-17j -0.000577712-3.57972e-18j -0.000578689+2.61061e-17j -0.00185636+4.51299e-17j -0.00275715-3.21645e-17j -0.00017255+4.36465e-18j -0.00201693-6.28657e-17j -0.000204126+7.1452e-17j 
