-0.00641575+0.00620041j -0.00866672-0.0048334j 0.000184913+0.00132179j -0.00210227-0.00122583j -0.00608314-0.00652868j 0.00325501-0.00266771j 0.00121945+0.00255928j -0.000113863+0.00500846j -0.00190797-0.00252215j -0.000141057-0.000226387j 0.000919985+0.00140708j -0.00267217-0.000263461j -0.00451041-0.00306847j -0.00361932+0.00626788j 0.00843506-0.00534353j 0.00117796+0.000690984j -0.00286093+0.000755378j -0.00275349+0.00261505j 0.000320213+0.000894538j 5.12608e-05+0.00217873j -0.00185301+0.000673873j -0.0012656+0.00145614j -0.00379177-0.00244002j -0.00176802-0.00173213j -0.00747257+0.000809004j -0.00066841-0.00106753j 0.000105088-0.00227297j 0.00121122-0.00174499j 0.00238094-0.00475269j -0.0014968+0.000146032j 0.00158929-0.00108512j -0.00243188+0.00289116j 0.00101752-0.00174708j 0.00135777-0.00135354j -0.00257407+0.00612463j 8.84599e-05+0.000778655j 0.0015428+0.0010047j 0.0012728-0.00179411j -0.0014934-0.00198908j -0.00215966+0.00110275j -0.000941879+0.00142216j -0.0011801-0.00185844j 0.0014459-0.00157352j 0.00262575+0.0012866j -0.00434319+0.000712297j -0.00101611+0.000677558j 0.00279169-0.0010657j 0.000248228-0.000856288j 0.000280884+0.00186225j -0.00152297-0.00283627j 0.000324144+0.00124842j 0.0034606-0.00533271j 0.000889899-0.00421566j 0.000704488+0.0023794j 5.92423e-05+0.00149985j -0.00116856+0.000906946j 0.00192848+0.00126313j -0.000242056-0.00198581j 0.000304864-0.000241226j -0.000367279-0.00311197j 0.00255505-0.0020052j 0.00277396+0.00426585j 0.000217574+0.00141445j -0.00242943-0.00370848j 0.00416263+0.00158831j 2.42759e-05-0.000774345j 0.00174979-0.00382511j -0.00308047-0.00363988j 0.000494068-0.00210452j 0.0032257+0.00269024j -0.00299052+0.00373252j -0.0017118-0.00349392j 0.00302761+0.000106005j -0.00136971-0.00131275j -0.0017214+0.000623563j -0.000791518+0.000294526j -0.00237017+0.00383517j 0.000109818-0.00252371j -0.000644624+0.00129173j 0.000817953-0.00143207j 0.000513514-0.000458198j 0.000699588+0.000203702j -0.00428366+0.00186038j -0.000158254+0.00177157j -0.00266443+0.00324198j 0.00173541+0.00220796j -0.000180858-0.00260116j 0.00080392-0.00257763j 0.00309371+0.000193913j -0.00387567+0.000381547j 0.00187925+0.00573917j 0.00136172+0.00350192j 0.00447162-0.00572611j 0.00229756-0.0010613j 0.00417195-0.00175068j 0.00391976-0.00234762j -0.00253808-0.00154846j -0.00149944+0.00492016j -0.000202672-0.00299562j 0.0016059-0.000500716j -0.00235363-0.000831308j -0.00249502-0.00139152j -0.00240647+0.000601673j -0.00311789+0.000964243j 0.000469574-0.00156715j -0.00404127-0.00242054j -0.00061068-7.39859e-05j -0.00136583-0.00049395j 0.000540854+0.00287086j -0.00191396+0.00265036j -0.0025803-0.00189045j -0.00049782-0.00459525j 0.00284903-1.11943e-05j -0.0020841+0.000462499j 0.00345392+0.00243705j 0.00195494-0.00182545j -0.00532453-0.0020351j -0.00462775+0.00238394j 0.00368413+9.64904e-06j 0.00431417-0.00026414j -0.0034995+0.00503827j 0.0038909-0.000675216j 0.00228936+0.000433112j 0.00220826+0.0010167j -0.00432417+0.00173779j -0.00382963-0.000483476j -0.00445506+0.00142044j 0.00620594-0.00266132j 0.00549701-0.00316133j 0.0063012-0.00190468j 0.00933341+0.00519835j 0.00352379+0.00930129j 0.00470807+0.00866401j 0.00170328-0.00329787j 0.0010475-0.0262189j 0.0285848-0.00305354j 
0.00707689+0.00645859j -0.00368631+0.00809582j 0.000406355+0.00292276j 0.000139134+0.00240753j -0.00429824+0.00168837j 0.000292784-2.95441e-05j 0.00381006+0.000261888j 0.000365717+0.00513404j -0.00387326+0.00180488j 0.0019149-0.0025597j 0.000404592-0.00279174j 0.00378423-0.0013539j 0.0033221+0.00200876j 0.00581436-0.00268324j -0.00207278-0.00600633j -0.000308732+0.000392264j 0.000338488-0.00492747j -0.00304866-0.000336839j -0.00159689+0.000429342j 0.000804637-0.00414495j 0.000238754+0.00112263j -0.00105461-0.00054899j 0.00265114-0.00433461j -0.00500564+0.00226992j 0.00086186-5.45931e-05j -0.00259793-0.00151462j 0.000607023+0.00372035j 0.00150016-0.000285003j 0.000439504-0.000320635j 0.000660647+7.53276e-05j 0.00163637+0.00115044j -0.00164597+0.000331486j 0.00124655+0.000117768j -0.00086036+0.000535615j -0.00577404+0.00167929j -0.00187131+0.000803384j -0.00410498+0.00433637j -0.000374905+0.00308163j -0.00436305+0.00366271j -0.00312956+0.00154057j 0.00363633-0.00180326j -0.00608729+0.00226226j 0.000290624-0.00361552j 0.000644941-0.00464153j 0.00070559-0.000574561j 0.000890716+0.00215079j -0.00629054-1.21334e-05j -0.00243374+9.0574e-05j -0.00201945-0.00058864j 0.00475068+0.00111157j -0.000218683-0.00104858j 0.0010792-0.000849978j 0.00218488-0.00142073j -0.00234394+0.000395806j -0.00110543-0.0010807j 0.0013498+0.00209297j -0.00421147+0.00299535j 0.000425775-0.00393307j -0.00155609+0.000508445j -0.00213708-0.000509421j -0.00264614+0.000570278j 0.00178423-0.00218105j -0.00163618+9.53489e-05j 0.00479265-0.00207695j -0.00168259-0.00133009j 0.000606034-0.00228463j -0.000633163+0.00239237j -0.000870011-0.00214565j -0.000776302+0.00157475j -0.000867231+0.0025978j -0.00168956+0.0062978j -0.000210351-0.00366775j 0.00242955-0.000221411j 0.00152418+0.00213935j -0.00193768-0.000632422j -0.000718252-0.000645063j -0.00230379-0.000875065j 0.000538439-0.00201821j -0.000584949+0.000790563j 0.00138549-0.000275487j 0.000375448+0.000843682j 0.000356367+0.000157551j -0.00341452-0.00260116j 0.00266507-0.00303786j -0.00514132-0.0039643j -0.00436594+0.00409673j -0.000943616+0.00182154j -0.00407829+0.00057522j 6.66289e-05+0.00111166j -0.00422684+0.0007012j 0.00164167+0.00155771j 0.00039243-0.00448634j 1.5158e-05-0.00279955j 0.000365977-1.32618e-05j -0.00284183+0.00457394j 2.26495e-05+0.00198376j 0.0026061-0.0010652j -0.00227341-0.0041816j 0.000534392+0.00185162j -0.00131196-0.000100436j 0.00101634-0.00122224j 0.000411368+2.96641e-05j 0.000708143-0.0011523j 0.000226026-0.0030017j 0.000696416-0.00134741j 0.000772034-0.000680641j -0.00012566+0.00147878j -0.000493177+0.000108191j -3.88484e-05+0.00133893j -0.0011638-0.00388028j -0.000540052-0.00122682j 0.00315924-0.000286628j -0.000483168-0.000755802j -0.0032976-0.00069474j -0.00177201+0.00107533j 0.000678176+0.00184194j 0.00156189-0.00287098j 0.00225052-0.00262206j 0.0020462+0.00270991j -0.00637171+0.00166707j -0.00260969-0.00412816j 0.00418642+0.00420394j -0.000305108+0.00156917j 0.00480605+0.00300613j -0.00533855-0.00480864j 0.00100197-0.0017389j 0.00606069+0.00241041j 0.00808555+0.00473485j -0.00127621+0.000917856j 0.00596307+0.00566464j -0.00154447-0.00221225j -0.00568837+0.000407276j -0.00555471+0.00443456j -0.00734377+0.00843309j -0.027921+0.000678927j -0.00109245-0.029381j 
-0.0037512-0.00617106j 0.0111074+0.000366515j -0.00416256-0.00145483j 0.0020632-0.00279741j 0.00282359+0.0021787j -0.00328866+0.00130522j -0.00286585+0.00415911j -0.00260859-0.00658625j 0.0055678-0.0027454j -0.00139254+0.000432112j -0.00103847-0.00139028j -0.000999142-0.00147039j -0.00175627+0.00108486j -0.00332628-0.00111023j 0.000302992-0.00387394j -0.000573432+0.000921105j 0.00577315+0.00236731j 0.00416546-0.00290382j -0.000236233-0.00431332j 0.00149797-0.00157014j 0.00104421+3.3204e-05j 0.00300027-0.00404684j 0.00281342-0.00355439j 0.00379258-0.00371613j 0.00450484-0.00465861j -0.00147349+0.000806745j 0.00471671-0.00239188j 0.000537088-0.000532334j 0.000306439-0.000822807j 0.0023357-0.000557454j -0.000463662-0.00463546j 0.00128855+0.00103278j -0.00045673+0.00139454j -0.000186143+0.000916133j -0.000777092+0.000585347j 0.00108286-0.00354675j 0.000337619-0.000352047j -0.000671332+0.00010435j 0.00137969+0.00159204j -0.000380415-0.00321822j -0.00521217+0.000219848j -0.000220052-0.000519984j 3.84478e-05+0.000460343j 0.00189331+0.0043504j 0.00143361+0.000549873j -0.00461412-0.00048003j 0.00040619+0.00193589j 0.00207928-0.00226878j 0.00263239-0.0027642j 8.98481e-05+0.00341829j -0.00278717+0.00358716j 0.00491306-0.00117287j 0.00335382+0.00244979j 0.00427838-0.00238437j 0.00602845-0.0035744j -0.00313509+0.00514005j -0.00156796+0.000660411j 0.00474133-0.000931003j -0.00148675+0.0036985j 0.000931135+0.00138605j 0.000690283-0.00100173j 0.00114542-0.0025777j -0.00230349+0.00540405j 0.00160063+0.00427952j -0.00197094-0.00138763j 0.00367456+0.00253637j -0.00359136-0.00408325j -0.00229143-0.00185293j -0.000907088-0.00101486j 0.00192662+0.00235854j -0.00251404+0.00275116j -0.000941255+0.00197506j -0.00238905-0.00336692j 0.00492978-0.00229636j 0.000877644-0.000581516j -8.64787e-05-0.000154944j -0.00358983+0.000352475j -0.00403935+0.00536756j 0.00108102-0.000519799j 0.00267679-0.000888323j 0.000140413-0.00231307j -0.00560196+0.00119391j 0.000360651-0.0020675j -0.00262426+0.000872093j 0.00633114-0.00151018j -0.00405087-0.00377874j 0.00245973+0.00113542j 0.00126648-0.00327404j 0.00411135-0.00226229j -0.0105425+0.00694507j -0.00389823+0.00545798j -0.00201676-0.00120606j 0.000799675+8.27221e-05j 0.00435875-0.00120317j 0.000549455-0.00515937j 0.00202552-0.00417989j 0.0030925+0.00271633j -0.00508474+0.00300061j -0.000803123-0.00113599j -0.000500571-0.00337651j 0.00209842-0.00172016j 0.000615201+0.000935989j 0.00165676+0.000585954j 0.00252761-0.00158356j -0.00409016+0.00419141j 0.00166101+0.0030216j 8.39178e-05+0.00332059j -0.00238599-0.000649916j 0.00205945-0.00766478j -0.00132008+0.000206115j -0.000930151-0.00154644j 0.0047205+0.000949454j -0.00365094+0.0013149j 0.0011397+5.58266e-05j -0.00703542+0.00268813j 0.00130804-0.00514019j 0.00606151+0.00704935j -0.00374519+0.00429334j 0.00175293+0.00328935j -0.00286101-0.0110214j -0.00409369-0.00266134j -0.000503999+0.00317785j -0.00318338-0.00258298j -0.0053798-0.00263006j 0.000491784-0.00219248j 0.00423634+0.00188263j -0.00661634-0.00536618j -0.00668563-0.000125614j 0.00302912+0.00902184j 0.0004763+0.0209098j -0.0111135+0.00250616j 0.0212505+0.00480125j -0.0108256-0.00355644j 0.013254-0.0134158j -0.00297508+0.0134216j -0.00166706-0.00987811j 
-0.00709393+0.00278493j 0.00039987-0.0103257j -1.26031e-05-0.00221896j -0.00469588-0.00467029j -0.000814856-0.00336582j -0.00762929-0.0061437j -0.00356361-0.000119614j -0.00178006-0.00127281j 0.00119051-0.00561723j -0.00203029-0.00168646j 0.0010699+0.00204786j -0.000829558+0.00376006j 0.00139063-0.000398266j -0.00343023+0.00241434j -0.00485597+0.00130365j 0.00473048-0.00180032j -0.00057474+0.00524094j 0.000524564+0.0011511j -0.0016378-0.00504993j 0.00257285+0.00617476j 0.00101238+0.00158436j 0.00283018-0.00640316j -0.00216294-0.000598703j 0.00285448-0.000672437j -0.00519919+0.00482303j 0.00351243+0.00243255j 0.000321349+0.00184273j 0.000562897+0.00159699j 0.000362042+0.00296621j -0.00122408-2.84147e-05j 0.00114105-0.00311797j -0.000681+6.24939e-05j -0.0014635+0.000463447j 0.00635247-0.00227786j -0.000672263+0.000415028j -0.00259138+0.00301945j 0.000765013-0.0018294j 0.00155321+0.00099385j -0.000740334-0.00549508j -0.00242726-0.0012368j 0.00507388-0.000716328j -0.00651354+0.00629602j 0.000297227-0.00195571j 0.000745981+0.000879038j 0.0020604+0.000170875j 0.000166816-0.00197755j 0.00343369+0.00262868j 0.00199225+0.00241467j 0.000982931-0.00159232j -0.000580891-0.001753j -0.000754826+0.00358033j -0.00735202-0.00135621j -0.00237616+0.00165759j -0.00250836+0.00165529j -0.000331221-0.000591684j -0.00208884-2.39049e-05j 0.00642687-6.4873e-05j 0.00383578+0.00714567j 0.0040353-0.00238045j 0.00633996-0.00160374j -0.00126711-0.00430105j -0.00219942+0.0014339j 0.00237738-0.00294914j -0.00141128+0.00452382j 0.00419142+0.000339217j -0.004152+0.00672818j -0.0018739-0.00529579j 0.0018942-0.00276773j 0.00238792-0.00273508j 0.00169805+0.00224404j 0.000456781-0.00228783j -0.00106843-0.0011185j 0.00206107+0.00159106j 0.00061034+0.000764428j 0.00307101+0.00392699j -0.00029676-0.000331315j 0.000760909-0.00367505j -0.00488627-0.00461063j 0.000191735-0.000532459j -0.000636062+0.00242964j -0.00063167+1.34473e-05j 0.00145004-0.00317264j 0.00587772+0.000778681j -0.00561463-0.00296554j 0.000143263+0.00335406j -0.00244384-0.00792295j 0.00227407+0.00263565j -0.00119971-0.00188613j 0.00458795+0.00483309j 0.000287671-0.0104766j 0.00425327+0.00515252j 0.00379395+0.0019028j -0.00431001+0.00633903j -0.000556023+0.00313364j -0.000200243+0.000121166j -0.0012058-0.00105949j -2.64581e-05-0.00178655j 0.00451311-0.0030596j -0.00245846+0.00171011j 0.00104067+0.00025178j 0.000205828+0.00210177j -0.00156229+0.000407199j 0.000755352-0.0012865j 0.00418434+0.000564233j -0.00798559+0.0023329j -0.00513661+0.000211444j 0.000189903-0.0014568j -0.00286593+0.00162498j 0.00704182-0.00151351j 0.00218808-0.00158537j -0.00066831+0.00404937j -0.00891481+0.00420657j 0.00051045+0.00256394j 0.00715584+0.00350334j 0.00262682-0.00508021j 0.00267303-0.00400212j -0.00361929+0.010955j -0.00827467-0.00228003j -0.00453757+0.00319918j 0.0118926-0.00825634j -0.000629744-0.000399087j -0.00750767-0.00745883j 0.00413268-0.00198117j 0.00105575+0.00364935j 0.00413808+0.00474577j -0.00443448+0.00492532j 0.00461253+0.00705735j -0.0105038-0.00694483j -0.000549475-0.00677991j 0.0179332+0.00221974j -0.0036936+0.0132603j -0.000691198-0.0133339j -0.0129564+0.0188678j -0.0170685-0.0135551j 0.0104691+0.0038248j -0.0102437+0.00221025j 
-0.00958739+0.00179757j -0.00863597-0.00565243j 0.00327857-0.00522789j 0.00324514+0.00169911j 0.000450993-0.0021511j -0.00174985+0.00420692j -0.0024734+0.00284523j -0.00122921+0.0100142j -0.0051597+0.0122683j -0.00454878-0.000385653j 0.0042578-0.000603297j -0.00153567+0.00331278j -0.00509277+0.00263766j 0.00058335+0.00276006j 0.00209672+0.00391122j -0.000960536-0.000655959j -0.00337618-0.00972299j 0.00101123+0.00606784j -0.0110542+0.00010656j -0.00146165+0.000157195j 0.00334375+0.000915262j -0.0044808-0.000373247j -0.00013096-0.00336846j -0.00502869-0.00415112j -0.00854176+0.00475733j -0.0045943-0.00657478j -0.00190057+0.0132267j 0.00611733-0.00334376j 0.000812221-0.00624552j -0.0022743+0.00386676j -0.00013894+0.000120762j -0.00251088+0.00626606j 0.000420879-0.00455142j -0.00062147-0.00271032j 0.000149813+0.00568692j 0.00633685-0.00748428j 0.00243025-0.00220587j -0.00339627-8.50114e-05j 0.00448053-0.00458319j 0.00342901+0.000768184j -0.00346736+0.000525246j 0.00608805-0.00433167j -0.00055104-0.00443522j -0.00336261+0.00102576j -0.0018979+0.00228723j -0.00202261+0.00247677j 0.000114926+0.00293887j -0.0019277+0.000894979j 0.00265237+0.00371958j -0.00655415-0.00577454j 0.00236923-0.000454956j 0.00313008-0.00225645j -0.00325981-0.00669737j 0.00461331-0.00168373j 0.00320966-0.000771751j -0.0016491-0.00474125j -0.000533532-0.00122397j 0.000679275-0.000679221j -0.00386012+0.00380545j 0.00204736+0.00534864j 0.000886731-0.000799751j 0.00723527-0.00560892j -0.00143697-0.00565752j -0.00156532+0.00187447j -0.00250469-0.00673244j -0.00671794-0.0057347j 0.00880095+0.00213895j -0.00159306+0.00147539j 0.00288728+0.00470607j -0.00585667+0.000667168j -0.00212921+0.0027111j 0.00025393+0.00405703j 0.00296051+0.00613854j -0.00246751+0.00235938j -0.00091496+0.00392595j 0.00265267-0.00139468j 0.00223828+0.00211395j 0.00624256-0.00235612j -0.00190694-0.000859218j 0.000380292-0.00330788j 0.00503987-0.00369421j 0.00381779+0.00172247j 0.000528057+0.0170868j 0.00357237+0.0083267j -0.00511255+0.00545376j 0.000190971+0.00667148j -0.00207305-0.0077401j 0.00271158-0.00417345j -0.00580693-0.00111484j 0.00225479-0.00139922j -0.000400687-0.00494157j -0.00247764+0.00350843j -0.00536815-0.000458304j 0.00104036+0.000275692j 0.00041785-0.0052358j 0.000634527+0.00205919j 0.000819546+0.00698646j 0.00216672-0.00135824j -0.00149727+0.00162338j -0.00117079+0.00382348j -0.00709546-0.00272216j 0.00231989-0.00144365j -0.00156937+0.00223271j -0.0150176-0.00195998j 0.00211502-0.00598888j -0.0016006-0.00253182j 0.00714581+0.00335613j 0.000719638-0.00514243j -0.00708431+0.00534899j -0.0082099-0.0032428j -0.00720868+0.00254162j 0.00225575+0.000898278j 0.00474297+0.00164462j -0.00132413+0.00985775j 0.00868245-0.00113904j -0.00820255+0.0010523j -0.00564057+0.00607713j -0.00330656+0.00401466j 0.000681893-0.00410385j 0.00372536+0.00140186j 0.00333023-0.00213785j -0.000228215+0.0016003j -0.00277178-0.000637661j -0.0131831+0.000604148j 0.00605746-0.00145853j 0.00205073-0.000682024j 0.0050814-0.00141796j -0.0142725-0.00124224j 0.000231593+0.000927212j 0.000139795-0.0202451j 0.00559736-0.00562869j -0.00235058+0.00422347j 0.00294386+0.00841598j -0.00959894-0.0167834j 0.00964609-0.00411779j 0.0116881+0.00484378j 
0.000502867+0.0100268j -0.00835601+0.0027148j 0.000948031+0.00503904j -0.000963962-0.000808352j 0.00933314+0.00389303j 0.00741661+0.000773741j 0.00137021+0.00861559j 0.00504099-0.00439668j 0.00210564+0.0065184j 0.000237454+0.00798156j 0.000417794-0.00226454j -0.00422852-0.00641258j -0.00396447+0.00246922j -0.000918688+0.00215929j 0.00407884+0.0041975j -0.00322091+0.000670423j -0.00449327-0.00726845j 0.000856273-0.00222241j 0.00466642+0.00484057j -0.00465876+0.000611911j -0.00165201-0.00399281j -0.00275177-0.000240242j -0.00207811+0.00379267j -0.00270852+0.00248987j -0.000247342-0.00461045j 0.00170275-0.00121564j -0.00250635-0.0041902j 0.000538171-0.00229782j 0.00011396-0.00427242j -0.000606358+0.000861319j -0.00227824-0.00255012j 0.000420965+0.00257892j -0.000151532-0.00232356j 0.000451594-0.0033142j 0.00026026-0.000609244j 4.93174e-06-0.00104391j -0.00122371+0.00405569j -0.00262624-0.00529084j -0.00719568+0.00330266j -0.00264622+0.00180621j -0.000774496+0.000848057j -0.00125708+0.00264696j -0.00260436+0.00475278j -0.00047719+0.00324219j -0.00311551-0.000820114j -2.65178e-05+0.00201333j -0.00373245-0.00204092j -0.00203478+0.000774041j -0.00119745+0.00329886j -0.00295337-0.000881701j 0.000374912-0.00240159j -0.000223723-0.00146702j -0.00191171-0.00127721j 0.00132849+0.002677j -0.00372801+0.00657994j 0.00396367-0.00349745j 0.00160538+9.82855e-05j -8.66473e-05-0.00298642j -0.00202453-0.000925702j -0.00592235-0.00497362j -0.00395074+0.000237865j -0.0017654+0.00640768j 0.00531668+6.99866e-05j -0.0055075-0.00779474j -0.000979231+0.00456789j -0.001071-0.00695803j -0.00134014+0.000273485j -0.00112228+0.00849211j -0.00128567-0.00123979j -0.00170891-0.00108011j 0.000443983+0.00623287j -0.00111381+0.00511746j -0.0016799-0.00508079j 0.000880175-0.002833j -0.00232359-0.00336912j -0.000307739-0.00290596j -0.00105706-0.000399109j -0.00360092+0.00304459j 0.00266619+5.11997e-05j 0.00206365-0.00194702j -0.00593262-0.00201476j 0.00360682+0.0058951j -0.00792901+0.00728556j 0.00300862-0.00145688j -0.00936904-0.00832461j -0.00298037+0.000567254j -0.00600868-0.00529281j -0.00450112+0.000161381j 0.0016065+0.000944895j -0.00517117-0.00480056j 0.00316784-0.00737712j 0.00195401+0.00063012j 0.00694904-0.00712048j 0.00481455-0.00100239j -0.00188738-0.00208053j 0.000782889-0.00125807j -0.00143308-0.00189097j -0.00217369+0.0035711j -0.00609819+0.00130175j -0.00469753+0.00494746j -0.00161813+0.00148717j 0.00282587+0.00218154j -0.000255112-0.00205262j -0.00705572+0.0017785j 0.00677985-0.00284004j 0.00652792-0.00483043j 0.0036323+0.00121172j 0.00924595-0.00434058j -0.00909456-0.000206015j -0.00584415+0.00604071j 0.00340541+0.000830884j 0.00547795+0.000748715j -0.000151522+0.00428245j 0.00420817+0.00215614j 0.00164743-0.00188136j 0.00299348-0.00857882j 0.000973306-0.00117789j -0.00175267+0.00569664j 0.00462536-0.00347037j 0.00828165+0.00484463j -0.00632251+0.00514213j 0.011748+0.00451732j -0.00242358+0.0039656j 0.00350201+0.00933927j 0.00326074-0.0118596j -0.00105798-0.00263967j -0.000375484-0.00256217j -0.00729763+0.0128568j -0.00129244+0.00308345j -0.0100929+0.0078024j -0.00866698-0.00979423j 0.0188807+0.0140517j 0.00943145+0.0200695j -0.0203942+0.0040739j -0.00930952+0.000964078j -0.000204235-0.0135304j 
-0.00549462-0.0042683j 0.00842035-0.00759939j -0.00245085-0.0023806j 0.00135833-0.00261179j 0.00679033+0.00140548j -0.00579629+0.00367475j 0.00202853+0.00701129j 0.00372749-0.00642457j 0.000695671+5.37382e-05j -0.00247056+0.00434245j -0.00200072-0.00386719j -0.00124614-0.00255629j -0.00368453+0.00520154j 0.000266078-0.00510719j 0.000550879+0.00298467j -0.00204697+0.000477102j 0.00174795-0.0024713j -0.000733598-0.00279007j -7.64435e-05-0.00441171j -0.000818621-0.00395226j 0.000236977+0.000298038j -0.00344713-0.00276632j -0.00664886-0.00389812j 0.00151965-0.00426053j -0.00392688+0.00236883j 0.000360021-0.00186662j -0.00373768+0.0015116j 0.00117808-0.00284407j -0.00178824-0.00116995j -0.00389221+0.00230764j -0.00092869-0.00586337j 0.00264686+0.00367396j 0.000291641-0.00122616j 0.00347798-0.0030575j -0.0018846+0.00150735j -0.00408789-0.00422639j -0.00183207-0.00145689j 0.00266361-0.00387778j -0.00748516+0.00948133j -0.00324285+0.00384987j -0.00163619-0.000899213j 0.00223149-0.00438508j 3.77135e-05+0.0015189j -0.00430495+0.00206849j 0.00677434-0.000430942j -0.00170484+0.00226982j -0.00182712+0.00809459j -0.00179297-0.00196358j -0.00532195-0.00496123j -0.0110451-0.0037083j 0.00639635+0.0038016j 0.00144344+0.00313255j 0.00157614+0.00107211j 0.00149157+0.000645815j -0.00348224-0.00607127j -0.00474518+0.00126262j 0.00132026+0.00602226j -0.00166596+0.00520852j -0.00563758-0.000603385j -0.00576361+0.00157661j 0.000640402+0.00277679j -0.000821878-0.0013413j 0.000267964+0.00150563j 0.00324722-0.00718318j 0.00702366+0.00716144j -0.00367541-0.00663318j -0.000907451+0.00535732j -0.000624387+0.000188293j 0.00361613+0.00213294j 0.00140368+0.00067965j -0.00330732-0.00666146j 0.00308722+0.00655395j 0.000827239+0.00137217j -0.00128921+0.000975878j 0.00484988+0.00253208j 0.000356672-0.000916464j 0.00407634-0.00624494j 0.00219187+0.00299482j -0.00166849-0.00137359j -0.00180025+0.00189605j -0.00129177-0.00909868j -0.00175024+0.00345205j 0.00234828-0.00407759j -0.00872731+0.00866937j 0.00777552-0.00240498j 0.00292213-0.00147224j 0.000797479-0.00710303j 0.00384315-0.000895065j -0.00107223+0.00473371j -0.00480748+0.00055947j 0.000718298+0.00481339j -0.00947923+0.00742187j 0.00105001+0.00800753j -0.00440342-0.000219067j 0.00485708-0.00300129j -0.00285955-0.000859799j -0.00497026+0.000496355j 0.00320438-0.00288579j 0.00229127+0.00259247j -0.00206495-0.00125865j 0.000418755+0.000284547j -0.00147646-0.00666824j 1.87604e-05+0.00192213j -0.00110611+0.005684j -0.00273439+0.00327979j -0.00069906+0.000362311j 0.00494532-0.00192894j -0.000129373-0.000926229j 0.00129174-7.66807e-05j -0.00390059+0.0028972j -0.00350391+0.00230329j -0.00854295+0.00163679j -0.00314828-0.00304417j 0.00971227-0.00711155j 0.00938746-0.00182538j -0.000199703-0.00503322j 0.0013814-0.0106337j 0.00561353-0.00727852j 0.00894738-0.00580237j -0.00279109+0.0177321j -0.000542484-0.000551888j -0.00697235-0.0125574j 0.00193171+0.00361716j -0.00217373+0.00770809j -0.00608535+0.017233j 1.43185e-05-0.00493438j -0.0214839-0.00281925j 0.0137009-0.00571155j 0.0168718-0.00767585j -0.0136035-0.0130065j 0.0197597+0.0164447j -0.0218159+0.0120038j -0.0150003-0.00299158j -0.00980526-0.000736662j -0.0123772-0.0195599j 0.0067534-0.00821979j 
