-0.38728-0.0146551j 0.0556518+0.0799467j 0.0145163-0.0112315j -0.0392574-0.0265213j -0.0194548-0.0240139j 0.0430464+0.0129095j 0.00491786+0.00290742j -0.00460897+0.00892273j -0.0115895-0.000450978j -0.00300875+0.000926288j -0.00544135+0.0211255j -0.00658283+0.000898894j 0.00715076-0.0039748j -0.0228455-0.0226103j -0.00301085-0.00566077j 0.00334795+0.00126036j 0.000277366-0.00444342j 0.000303288-0.000888289j -0.00128748-0.00474656j 0.0161079+0.00509509j 0.00483444+0.0104836j 0.00107635+0.00189285j -0.00146211+0.0066545j 0.00100268+0.000749175j 0.00297154-0.00766868j -0.0035509-0.00136642j 0.00266147-0.000497389j -0.020865-0.0184351j -0.00129144-0.00476209j 0.013965-0.00344491j 0.00588063+0.00349809j -0.00790268-0.000277021j -0.00403544+0.00145018j -0.00898601+0.00279958j -0.00623019+0.0195108j -0.0063221-0.0112487j -3.82897e-05-0.00535405j -0.0139247+0.00911479j 0.0121653+0.0293561j -0.00397625-0.0160643j -0.000970833-0.00145367j 0.000639298-0.00529192j -0.00255674-0.00304763j -0.00329406+0.00549046j 0.00273806+0.00138609j -0.00190129+0.00225836j -0.00512601-0.00285816j -0.00750867+0.00738411j -0.00375118-0.00134759j 0.00378266+0.00103687j 0.000957789+0.00210771j 0.00216048+0.00742438j -0.00167162+0.00347212j -0.00572689+0.0110868j 0.0028866-0.000681597j 0.000407244+0.00191239j 0.000780594+0.00697233j -0.0044542+0.0063362j -0.0108032+0.010967j 0.000124829-0.000132003j -0.00312527+0.00207484j -0.0101488-0.00255818j -0.0016175+0.00668922j -0.0117428+0.00201629j 0.00301629+0.00309897j -0.0129673+0.00644921j -0.00271201+0.0103709j -0.000904732-0.000448752j -0.00188869+0.000230406j -0.00459105+1.84495e-06j 0.00512638-0.00372972j -0.00852229+0.00125613j 0.0112245+0.00184819j 0.00182442-0.00721145j 0.00121616+0.00357962j -0.000454577+0.000993456j 0.017428-0.00913259j -0.0026271-0.00229228j 0.00226811-0.00206318j 0.0094351-0.00464651j 0.000706877-0.0073811j 0.00781787-0.00409666j 0.00372468+0.000815596j -0.00285523-0.00568487j -0.00944291+0.00271497j 0.00527997-0.00137351j 0.0087807+0.00212545j -0.00672691+0.00178689j 0.00252221-0.000166792j 0.00185413+0.000164314j 0.00134863+0.00115518j -0.000417299+0.00133589j -0.000838402+0.00222118j 0.000367652-0.000192094j -9.81612e-05+0.00118843j 0.00393933-0.000618924j 0.00228848+0.00159198j 0.000913302-0.0017787j 0.00242026-0.00415339j -0.00115973+0.00402319j -0.00192969-0.00403363j 0.0018125-0.000427114j -0.00140051+0.00208394j -0.00100731+0.000424349j -0.00174044-0.000922589j -0.000558852+0.00153718j 0.00110979-0.00467857j -0.00273441-0.00080978j 0.000619591+0.00428473j -8.88198e-05+0.00244433j 0.00287743+0.003075j -0.00542337+0.00296648j -0.00156373+0.00190861j 0.00211703+0.00176499j 0.00284243+0.00184245j -0.00251516-0.000568766j 0.000887406-0.00312423j 0.00174233-0.00528487j 0.0027281-0.00399942j 0.00354729+0.00457506j 0.00175731-0.0073844j 0.000470948-0.00333675j 0.00173075-0.00153282j 0.00329595-0.00418662j -0.00406291-0.00330489j -0.00443724+6.0883e-05j 0.0015898-0.00149649j -0.00719406+0.00105499j -0.00446445+0.00153999j 0.00508647+0.000807772j -0.00015263+0.0051497j 0.00280571+0.00628732j 0.00104822-0.00241556j -0.000558484+2.40886e-06j -0.00191826+0.00244604j 0.00110891-0.00103163j -0.00093494-0.00903084j 0.0025898-0.00162249j -0.00570233+0.000529597j -0.00166437+0.000412644j -0.00119084-0.00391245j 0.00110571+0.000729072j 0.00202893-0.00248776j -0.000526554-0.00267145j -0.00680284-0.00550375j -0.00508689-0.000146267j 0.00314361-0.00124803j -0.00276192-0.00412928j -0.00509879+0.00173883j 0.000211081-0.000717015j -0.00888844+0.00158887j 3.85439e-05+0.00686192j 0.00464625-0.00492687j -0.000795234+0.00241696j -0.00263152+0.000488433j 0.00184651-0.00924189j -0.00179882-0.000607736j -0.0019427-0.0017037j -0.000958319+0.000117536j -0.00364954+0.00059783j -0.000208151+0.0040065j 0.00236765+0.00429074j 0.00550209+0.000599485j 0.00889717+0.00057844j 0.00164406+0.000829665j 0.00337693-0.000964368j 0.00100012+0.00277865j -0.00120803-0.000113185j 0.00525525+0.00200354j -0.00504577+0.00394322j -0.00236639+0.00288174j -0.0034893+0.00327j -0.000439082-0.000621773j -0.00174923-0.00562439j 0.00182313+0.000503664j 0.000892822-0.000930496j -0.00385028+0.00174916j -0.00200278+0.00455289j -0.00249358-0.00147407j 0.00568247+0.00321254j 0.00057425+0.000759491j 0.00550003-0.00899578j -0.00184966-0.000746199j -0.00227991+0.00160333j 0.00213497+0.00404795j -0.00382138+0.00405519j -0.00249182-0.00336149j 0.00386224+0.00119491j 0.000675572-0.00118312j 0.0028074+0.00105844j -0.00670344+0.00072362j 0.00255629-0.00154927j -0.00840602+0.00328286j -0.00221205+0.00732045j -0.00105503+0.0028673j -0.000774445-0.00423546j -0.00112229-0.0027157j 0.0010434-0.00096603j -0.000494764+0.000611986j 0.00711549+0.000796239j -0.000608349+0.00902817j 0.00189985+0.000655978j 0.00282709-0.00344218j 0.00256364-0.00194355j 0.00106984+0.00299845j -0.00222255+0.00381148j 0.00113995+0.00515949j -0.00351909+0.00563599j 0.00315652-0.00369541j -0.00283702+0.00330231j 
-0.0333682-0.570311j -0.061581+0.0374876j 0.00351418-0.00904354j -0.0127298+0.00525415j -0.0277388+0.00845145j -0.0188807-0.0192133j -0.0014319+0.00328236j 0.0064121+0.00870107j -0.00568893+0.011631j 0.0141299+0.000720424j 0.015154+0.0171276j 0.0127939+0.0163317j -0.00571157+0.0125566j -0.0217209+0.0194937j -0.0177932-0.002941j 0.000645486+0.00179191j 0.00406974-0.0070895j 0.0052049-0.00656522j 0.00343268-0.00435425j 0.0156718-0.0119704j -0.000781845+2.72498e-05j -0.00551993+0.00207102j -0.0109819+0.00407109j 0.00115612-0.0016645j 0.0140518-0.0064082j -0.00177714+0.000749695j 0.00641969-0.00513967j -0.0112099+0.0109798j -0.0175765+0.0146294j -0.0104438+0.0120442j 0.00181519-0.00135296j -0.00943188+0.0070431j 0.00863212-0.00643243j 0.015607-0.0110895j -0.00161544-0.00841783j -0.0159471+0.00782452j 0.0145005-0.00405398j -0.00430369-0.00621113j 0.0153925-0.00785544j -0.0119189+0.00255771j 0.000897611-0.00172429j -0.000573964-0.0037696j -0.000925068-0.00296772j 0.00384058+0.00300119j -0.00206917+0.00171235j -0.00259438-0.00275473j 0.0045292-0.00564991j 0.00563646+0.00338396j 0.00642766-0.00140558j 0.000874441-0.000321719j -0.0039129+0.0018624j 0.0102486+0.0018004j 0.00306851+0.000633759j -0.00448722-3.95701e-05j -0.00155245+0.00475753j 0.00368323+0.00168396j -0.00417324+0.0102359j 0.011119+0.00659818j 0.00923752+0.00887392j -0.0091237+0.00175927j 0.000356442+0.00117925j 0.00690419-0.0084844j 0.00643186+0.0189266j 0.00690825+0.00766692j 0.00158248+0.00619125j 0.00476358+0.0015433j -0.0159906-0.00133526j -0.000339684-0.00439422j 0.000119235+0.000215664j 0.00251996+0.00381119j -0.000813194-0.0010791j -0.00255932-0.00652283j 0.00168319-0.0110932j 0.00732318+0.00216671j -0.00927414-0.00905523j 0.00099414+0.00107319j -0.0102888-0.0163071j -0.00573378-0.00934004j 0.00177117-0.000190346j -0.00181498-0.0129537j -0.0038293-0.00154079j 0.00567127-0.00325783j -0.00149603-0.00356041j 0.00981556+0.00430781j 0.00780934+0.0117663j -0.000325243+0.00697411j -0.00820867-0.00160904j 0.0041013+0.010184j -0.0029118-0.00458007j -0.000662269-0.000995703j -0.00200303-0.000580125j 0.000165581+0.000154037j -0.00125579-0.00213257j 0.000874418+0.00211127j -0.000751544+0.0016368j 0.00315677+0.00488064j -4.3373e-05+0.00107528j -0.000639116+0.000765476j 0.00470553+0.000910244j -0.00555501-0.00348797j -0.00199001-0.000963065j -0.00102952-0.00181334j 0.000524617-0.00425923j -0.000185472-0.00437838j -0.00163177-0.0013446j -6.73116e-05-0.00126165j -0.00245091-0.00239196j -0.00120498-0.00437291j -0.00151259+0.000720594j 9.15391e-05-0.00332654j 0.00203381+0.00121693j -4.97373e-05-0.00323604j -0.00117865-0.00249117j -0.00404115+0.00518666j -0.00116603+0.00182545j 0.00303803-0.00236026j 0.00537354+0.00421687j -0.00112665+0.00116163j 0.000835043-0.00461206j 0.0028012+0.00744872j 0.000699681-0.0023195j -0.000330614-0.000686376j -0.000429329+0.00121904j 0.00193488+0.00583651j 0.00526105+0.00316208j 0.00679949+0.0048155j -0.00730092-0.000851615j 0.00145609-0.00263135j 0.00520577-0.0084502j 0.00539952-0.00752486j 0.00737357+0.00526719j -0.00381462+0.00268942j -0.00344373+0.000297837j 0.00287714-0.000579647j -0.000647828+0.00372924j -0.00227337-0.00024482j 0.00297608-0.00673883j 0.00289689+0.00303708j 0.0035659-0.00384534j -0.00276261+0.00360833j -0.0045789+0.00544583j -0.00232958-0.00171574j -0.000583141-0.00553208j -0.00191556+0.00259564j 0.00419925-0.00891562j -0.000442188-0.0084045j -0.000196052-0.00378801j -0.00291496+0.00464437j 0.000358021+0.0012468j -0.00051796+0.000567026j -0.000319181-0.0061471j -0.00398737+0.00375777j 0.00315717-0.00184104j 0.00010869-0.00391885j 0.00458053+0.00462065j -0.00848244+0.000702252j 0.00347559+0.00226438j -0.00363225-0.00173697j 0.00482936-0.000764317j 0.00383208+0.00442882j -0.00312469-0.000103227j -0.00629597+0.00273122j -0.000216119-0.0035079j -0.000193488+0.00919237j -0.00296811+0.000669517j -0.00815895-0.0017512j 0.00618803-0.0010742j -0.00243568-0.00306693j -0.00167378-0.00112692j -0.00137901+0.00584956j 0.0052348-0.00352768j 0.00393922+0.00372931j -0.0025912+0.00335136j -0.0040842+0.00287532j -0.00256475-0.00521608j 0.000145234+0.00651151j 0.00183173-0.000446598j -0.00343847-0.000425025j 0.00190715+0.0050306j 0.00742667+0.00423689j -0.000337295-0.00118727j 0.00276537+0.00107834j -0.00266077-0.00402134j -0.00115665-0.00423772j -0.00704634+0.00355694j -0.000376708+0.00386144j 0.00177112-0.0026903j -0.00129152-0.000867107j -0.0053475-0.00124302j 0.00195175+0.00763137j -0.00110137-0.00286742j 0.00265797-0.00151122j 0.000404692-0.00708668j -0.00548657+0.000658203j -0.00344038+0.00113601j 0.00571189-9.23984e-05j 0.00825819-0.00246651j -0.000438997-0.00311372j 0.00237619-0.00250454j -0.000688572+0.00360988j -0.00602498+0.00477181j -0.000591533+0.00136258j 0.000888317-0.00163559j 0.000453619+0.00677635j -0.00157122-0.00157146j -0.00199745+0.0018627j -0.0002809+0.00750279j -0.000651083-0.00345631j 0.000658017+0.00491703j -0.00137236+0.00201869j 
0.424537+0.0200593j 0.0181032+0.0683653j 0.00434135+0.0095907j 0.00952834-0.00895708j -0.00154768-0.0493212j 0.0090148-0.0485044j -0.000169542+0.000584695j 0.00891837-0.00532661j 0.0095981+0.00613397j -0.00460052-0.000965799j 0.00454349-0.0272827j 0.00736853+0.000944823j -0.000167723-0.00180541j 0.0232103+0.0245565j 0.00756783+0.0137555j 0.000218946+0.00569912j 0.00253444-0.00606836j 0.00193747-0.00846198j 0.00390012+8.40286e-06j 0.0099665-0.0130158j -0.00971729+0.0103871j -0.00500864+0.0178602j -0.00383827+0.00458305j -0.00134842-0.00456342j 0.00409884-0.00707896j -0.00014574+0.00205326j 0.00487657-0.0147399j -0.00711209-0.00314774j 0.0182025-0.00793942j 0.00411596+0.00504532j 0.00613423-0.00216523j -0.00612234+0.0116593j -0.00462572-0.00291214j -0.00735518-0.0133761j -0.0176001+0.0111021j -0.00459118+0.00392814j 0.00786212-0.0214219j -0.0255239+0.0105146j 0.00497516+0.00407758j -0.000814388-0.00316208j -0.000338851-0.00163253j -0.00122095-0.00064641j -0.00163754+0.000346258j 0.00558326-4.32139e-05j -0.00133974+0.00118541j -0.00229341-0.000779739j -0.00223285+0.000869457j 0.00409778+0.000724495j 0.00341192+0.00510195j 0.00070042-0.00255638j -0.00191258-0.00148551j 0.00958224+0.000699327j 0.00256584+0.000789059j 0.00421318-0.00510086j 0.000401222+0.00203598j 0.00563647+0.0100148j 0.00436444+0.00279802j 0.00165215+0.00563422j -0.00324934-0.00264664j 0.00812296-0.00476896j 0.00396456+0.00489736j 0.00946061+0.00556037j -0.00981809-0.00190285j -0.00942329-0.0133747j 0.00288818+0.00686228j 0.0108615+0.00646805j 0.00344392-0.0109865j 0.0019027-0.00033827j 0.00017333+0.0050761j -0.00581797-0.00799603j -0.000387247+0.00320026j 0.00394595-0.00920722j -0.0006225+0.00826854j 0.00385297-0.00139573j 0.0110153+0.00690261j 0.00485312+0.00606721j -0.00416838-0.00832438j 0.00917586+0.000602707j -0.00486769-0.00238727j 0.00285963+0.00189129j -0.00314947+0.00399343j -0.00583363-0.0042593j 0.000335542-0.00487198j -0.00252865+0.00391743j -0.0011686+0.00259453j -0.0112852-0.00496148j -0.00424555-0.00459379j 3.44746e-05+0.00492065j -0.00165855-0.00367972j -0.000980988-0.00114094j -0.00215785-0.00084507j -9.65359e-05-0.000284716j -0.00162532-0.00242325j 0.00200241+0.00146244j -0.000543374+0.000212846j 0.00139311+0.00309536j -0.00274966-0.000495711j 2.94954e-05+0.00149601j 0.00132909+0.00261985j -0.00223106-0.00200159j 0.00103322+0.000172739j 6.23123e-05-1.04983e-05j 0.00114489-0.00130462j 0.00172512-0.00414596j -0.00446535-0.000698425j 0.00107872-0.00121651j 0.00197665+0.00103539j -0.000658884-0.000545866j -0.00348999-0.00174481j -0.000794459+0.00158804j -0.00489289-0.00145895j 0.00275366-0.00235751j 0.00156122-0.00186407j 0.00135593-0.00163417j 0.00329246-0.000396252j 0.00250189+0.00121354j -0.00243469+0.00331821j 0.00375187+0.00200569j 0.00136688+0.00379207j 0.00642783-0.00555044j -0.00507988+0.00312656j -0.00333527-0.00138426j -0.00299591+0.000860407j -0.00327983+0.000428522j 0.00074096-0.00540556j -0.000265861-0.00864148j -0.00363935+0.00152842j 0.00304714+0.00189698j -0.00112786+0.000369451j -0.0144285+0.00143803j 0.0102881-0.0104576j 0.000473543+0.000101566j -0.00218802+0.000672466j -0.000441458+0.00217909j 0.000195271-0.00383635j -0.00175548+0.000606693j 0.0034186+0.000763935j -0.00594395-0.00161945j 0.00180704+0.00386307j -0.000278174-0.00353585j 0.00307567+0.00398376j -0.00380893+0.00566756j 0.00189182+0.00027608j -0.00487611+2.87036e-05j 0.00671419+0.00141773j 0.00522254+0.000256325j -0.00188471+0.00371288j 0.00237252+0.00648134j 0.00527723-0.00453677j -7.31215e-05+0.000242672j -0.00689308-0.00396679j 0.00537611+0.00205497j -0.00699614-0.00140959j -0.000513153+0.00230222j 0.0029122-0.00799366j -0.000148174+0.0139883j -0.00174984-0.00356232j -0.00254297+0.00105407j 0.00206007+0.00219689j 0.00348503-0.00458166j 0.00636839-0.00539228j 0.00486042-0.00173156j -0.00643583-0.0026821j 0.00355874+0.00302457j 0.00393462-0.00346203j -0.00592864+0.00659765j -0.000443225-0.00756727j -0.00612404+0.00223488j 0.00283243-0.000468159j 0.00658091-0.00290517j -0.00277059+0.00367363j 0.00406905-0.00179662j -0.00242055+0.000159436j 0.0114404+0.00262282j -0.000673015+0.00680021j -0.00350976-0.0012014j 0.00196423-0.00509201j 0.00156965-1.83572e-05j 0.00741155-0.00306381j -0.00229217-0.0069542j 0.000959777+0.002849j -0.000247167-0.00111564j 0.00130155+0.00179639j -0.00474998-0.000575756j -0.000698029-0.00423695j 0.00236599+0.000771274j 0.000818267+0.00112946j -0.00472425+0.00190777j -0.00147018+0.00469205j -0.0022141+0.000870479j 0.000355871-0.00391627j -0.000382967+0.000671072j 2.12325e-06-0.00260048j 8.70096e-05-0.00137795j 0.00103194-0.00104598j 0.00176239-0.000285124j 0.0016601-0.00277956j 0.00141204-3.66659e-05j -0.000349842+0.00147982j -0.00365641+0.00143316j -0.00199742-0.00169424j -0.000456644+0.0020964j 0.00103935+2.25869e-05j 8.70307e-05+0.00409046j -0.000749287-0.000493741j -0.000263709-0.0010048j 3.46214e-05+0.00260662j -8.75081e-05-0.00346815j 0.0010597+0.00253196j -0.000365041-0.000759396j 
0.426482-0.0374133j 0.011489-0.00238848j 0.00938195-0.0124192j -0.0433422-0.0160914j -0.0206178+0.029564j 0.0261602+0.0467287j -0.00210117+0.00801553j -0.00555584+0.00728585j -0.00355997-0.00806059j 0.0171594-0.0334681j 0.0221224+0.0242808j 0.0285423-0.0272349j 0.0266157+0.0258533j 0.00125167-0.0233269j -0.0200324+0.00868946j -0.000133156+0.000461957j 7.8493e-05-0.000935763j -0.00172189-0.00183505j -0.000731064+0.000858349j -0.00272684-0.0077579j -0.00510117-0.00397301j -0.00559985+0.00548316j 0.00343538+0.00166166j 0.00207996-0.00139202j -0.00498843-0.00186321j 0.00074028+0.000679704j 0.00106127-0.00236873j 0.00325144+0.00554424j 0.0178905+0.0025428j 0.00124093-0.00348451j 0.00244763-0.00232758j 0.000601034+0.00391347j -0.00207688-0.00329624j -0.00550592-0.00241741j -0.00768724-0.00170386j 0.0022032+0.0042891j 0.00159981-0.00538569j -0.0105382+0.00178868j -0.00290405-0.00734605j 0.00219293+0.00453071j 0.000374395-0.00114202j 0.000597904+0.000199244j 0.000368145+0.00060406j 0.00213391-0.00321638j -0.00201076+0.000698811j -0.00178162-0.0026545j 0.00153207+0.000239321j 0.00327743-0.0035804j 0.00392666+0.0035824j -0.00119316-0.00305616j -0.00209882-0.0016615j 0.00350908-0.000446436j 0.00295764-0.00178701j 0.00297915-0.00838612j -0.00219766+0.00218957j 0.00166815+0.00689573j -3.36904e-05+0.000892594j 0.00180231+0.000357529j 0.00207601-0.00858822j 0.00442641-0.00144237j 0.00191324+0.0020784j 0.0101897+0.00332537j -0.00618617-0.00468606j 0.00252514-0.0137744j -0.00203568+0.0050844j 0.0102284+0.000728261j 0.00151015-0.0109605j 0.00164416-0.000304553j -0.000791456+0.00235557j 0.000696774-0.00739683j -0.0026522+0.00458964j 0.00753765-0.00787694j -0.00770573+0.00519273j 0.00428764+0.00435921j 0.00242416+0.00424657j 0.00203782+0.00353476j -0.00613825-0.0012422j 0.00699383+0.00122076j -0.00371511-0.00196738j -0.00278529+0.00394687j -0.00193689+0.00573793j -0.00466455-0.000964843j -0.0011342-0.00212804j 0.00111058+0.00483979j 0.0030508-0.000538474j -0.00537054-0.00209926j -0.00484843-0.00106671j 0.00315989+0.00185972j -0.0022928-0.00191741j -0.00116247-0.000125561j -0.00268432+0.00054692j -0.000697371-0.000167776j -0.00276486-0.00220936j 0.00149613+0.00119765j -0.000605203+0.000680905j 0.00215948+0.00264824j -0.0033769+4.4991e-05j 0.000221652+0.000567523j 0.000888341+0.00293657j -0.003198-0.00155748j 0.0028349-0.002614j 0.000313377-0.000796136j -0.00053121-0.00202692j 0.00319875-0.00278798j -0.00125539-0.001454j -0.002015-0.000120221j 0.00113646-0.000852959j -0.000485269-0.00146306j -0.00676575-0.00283327j -0.00214197-0.00306039j 0.00509182-0.00279208j 0.00138287+0.00294623j -0.000279631+0.00331485j 0.00653545+0.00171055j -0.00174294-0.00158269j 0.00354215+0.000944961j -0.00381556+0.00295493j -0.00268561-0.00114372j -0.00809649-0.00459262j 0.0126581-9.31876e-05j 0.00102987-6.78136e-05j -0.00187693-0.00179024j -0.00178097-0.00355259j -0.00186287-0.00122552j 0.000166935+0.00963738j -5.3328e-05+0.00773892j 0.00353346+0.00966325j 0.00662723+0.00508229j -0.00711049-0.00196718j 0.00274035+0.00142438j -0.00844727-0.00252371j 0.00428625-0.00353369j 0.00324181+0.000316485j 0.00245989-0.00336777j 0.00416766+0.0058429j 0.000987274+0.00854065j 0.00436586-0.00156403j -0.0045428-0.000282727j 0.00539513+0.00641562j 0.00361094+0.00397378j -0.00158654-0.00450413j 0.00336181+0.00169059j -0.0152977+0.0045295j 0.00484047+0.00671989j 0.0069297+0.00126289j 0.00534292-0.0012926j -0.00305214-0.005996j 0.00850184-0.00547236j 0.00532445+0.00533136j -0.00112651+0.000618838j -0.00133193-0.000600299j 0.00383465+0.00249704j -0.00667121-0.00560748j -0.00197225+0.00158628j -0.00474939+0.00105215j 0.000848483-0.00483755j -0.00218815+0.00126982j 0.00603199+0.00529441j -0.00298446-0.00707378j -0.00148763+0.00378671j 0.000691929-0.00624346j 4.27659e-06-0.00319902j -0.000474153+0.00346075j -0.000246548+0.00181517j 0.00169815-0.00183934j 0.008779+0.00565686j 0.0035398-0.00214924j 0.00411579+0.00395596j -0.0100292-0.0125906j 0.00533998+0.00847703j -0.00624985-0.0050395j -0.00556637-0.00266057j 0.00230998+0.0100791j -0.00447385-0.000522973j 0.00276685-0.00179892j -0.00458398-0.00290326j -0.0036705+0.000212145j 0.00102341+0.00355941j -0.000105017+0.00716061j 0.00640533-0.00312267j 0.00401709+0.00500853j 0.000429187-0.00211112j 0.00185277-0.000339985j -0.00105494+0.00295033j 0.00075303-0.000264524j -0.00321618+0.00214171j -0.0068337+0.000464942j -0.0026509-0.00610401j -0.00438941-0.00226695j -0.00365042+0.00138096j -0.00283318-0.00223637j -0.000261359+0.0013158j -0.00135823-0.00358635j 0.0016633+0.000163253j -0.000300081-0.00193609j 0.00129341+0.000945781j -0.000775573-0.00401834j 0.00352997+0.000863775j 0.000158492-0.000275807j -0.00232846+0.00100423j -0.00298196-0.00102088j 0.000855051+0.00166314j 0.00122777+0.00085783j 0.000661281+0.00315694j -0.000504562-0.00157083j 0.000228633-0.000322284j -0.000399279+0.00227732j -0.000719652-0.00257018j 0.000873424+0.00251165j -0.000222802-0.000329616j 
0.0393631-0.434862j 0.0705155-0.0381694j -0.00393433+0.0104313j 0.0225402-0.018171j 0.0363343-0.0200425j 0.015487+0.0207014j 0.000480003-0.00289318j 0.00483571-0.0036707j 0.00321943+0.00829646j 0.00659421+0.0077778j 0.00704444-0.00294736j 0.00351603+0.0157392j -0.0100485+0.00377239j -0.00406835+0.0274088j -0.00586567+0.00172649j -0.00121172-0.00183094j -0.00141989+0.000357988j 4.98315e-05+0.000508813j -0.00666591-0.00343875j 0.00278822+0.00372111j 0.00282393-0.0173912j -0.010834-0.0167704j 0.0144872+0.00737703j 0.00404786+0.00297997j -0.0165414-0.00803124j 0.000811404+0.00170541j 0.00359496+0.00942106j -0.00958007+0.000803068j 0.0274044+0.0237623j 0.0165342-0.0269489j 0.00749782+0.00468296j -0.00197345-0.00245099j -0.00713001+0.00510079j -0.012517+0.0124087j 0.00411488-0.0053166j 0.00166495-0.00594224j 0.00377461+0.00748895j -0.003162-0.00354312j 0.002273+0.00249779j -0.00290045-0.00029716j 0.000768525-0.000549708j -4.94043e-05-0.00170185j -0.0003026-0.0017702j -0.00261094+0.00168587j -5.17054e-05+0.000139519j -0.0027801-0.00802987j 0.00517341-0.0103073j -0.00210847-0.000219311j 0.00102004+0.00107375j -8.34957e-05+0.00301392j -0.00172799-7.3598e-05j 0.00269928+0.0094357j -0.00203872-0.000435518j -0.00793879-0.00178947j -0.0028246+0.00600766j -0.00425852+0.00685604j -0.010855+0.0132585j -0.000588677+0.00202855j 0.00141157-0.00768117j -0.0038249+0.0073625j -0.00445262+0.00306238j 0.00535101-0.00712533j -0.000142173+0.00484633j 0.0142746-0.0129473j -0.00691959+0.0102702j -0.0051881-0.00111671j -0.0123756-0.00258529j 0.000435877-0.00301114j -0.00482802+0.000856016j 0.00724958-0.00757829j -0.000869865+0.00366357j 0.00482236-0.0100187j -0.00918527+0.000681526j 0.0153265+0.00634681j -0.0155509+0.00237022j -0.00628752+0.00325422j 0.00616282-0.00306436j -0.000639242-0.00281349j 0.00150625-0.00116499j 0.00341022+0.00161881j 0.000303599-0.00518141j 0.00856127-0.000717279j 0.00302275+0.000830217j 0.00682749-0.00104324j 0.00066893+0.00139194j 0.00750209+7.31034e-05j 0.00379894+0.00129934j -0.000812066-0.00101113j 0.00119663+0.000637222j 0.00171668+4.50791e-05j 0.00283281+0.00023965j 0.00126855+0.000639885j 0.00139466+0.00238753j -0.000248644-5.1096e-05j 0.000694126+0.00324331j 0.00346516-0.00195382j 0.00502495+0.00156132j -0.0017819+0.000381534j 0.00130935-0.00406853j -0.00210606-0.000340866j -0.00810996+0.00317087j -0.00143456-0.00219568j -0.000422168-0.00128513j -0.00272436-0.0047903j -0.00377357+0.00286447j 0.000873425-0.00301629j -0.00611423-0.00327371j -0.00187197-0.000747059j 0.00212147+0.00310073j 0.00280078+0.00086609j 0.00181097+0.00170279j 0.00123907-0.000825169j 0.00131042-0.00254261j -0.00344081-0.00152972j 0.00211971-0.00527187j 0.00293899-0.00263535j 0.00415827+0.00458861j -0.00409461-0.00277386j 0.00191152-0.00489167j 0.00126898-0.0060322j -0.00530236+0.00195424j -0.00460356+0.00301433j -0.0023236+0.00285343j -0.00262276+0.00465527j -0.0029078+0.00450259j -0.00101975+0.00573218j -0.00523894-0.00124771j 0.00465746+0.00143464j 0.00776733-0.00175375j 0.00241006+0.00203637j 0.00459374-0.00519686j 0.00296181-0.0011261j -0.00549695+0.00110986j 0.00457126+0.000382192j -0.00194331+0.00343055j -0.00280353-0.000460531j -0.00588434-0.00589339j -0.00243061+0.00664758j 0.00674523+0.00068542j -0.00439084+0.00269172j -0.00394366+0.00415469j 0.00154083+0.0024561j -7.75688e-05-0.00737899j -0.00591962+0.00545818j 0.000274072-0.00550047j 0.000477146-0.00656792j 0.0012491-0.00208289j -0.0016515+0.0062759j -0.00073011-0.000183453j -0.000684852+0.000480027j -0.00124413+0.00895541j 0.00636444-0.00349745j -0.00514028+0.00340101j 0.00548743-0.00141485j -0.000793131+0.00209862j -0.00469263+0.00324254j -0.00165991+0.00458151j -0.00410992+0.00127837j 0.00673701-0.000330398j 0.000882161+0.0015089j -0.00199409-0.00533438j -0.00387187-0.00551882j -0.0027152-0.00349556j 0.00255698-0.00389191j -0.00411875-0.00422502j -0.00465586+0.000536168j -0.000188781-0.00245916j -0.00263476+0.00368189j 0.000224747-0.00666603j 0.00216256+0.00247793j 0.0100711+0.00438211j 0.00733016+0.000693113j -0.00151448+0.00361574j -0.00349798-0.00488781j 0.00340961-0.00477865j -0.0020489+0.00676241j -0.000514925+0.00124318j 0.00318518-0.00015532j 0.000868047-9.0051e-05j -0.000509914-0.00159905j 0.00248036-0.00108049j -0.00910301-0.00297497j -0.000633645-0.00208571j 0.00130518+0.00265217j -0.00453981+0.000647382j 0.006333+0.00367043j 0.00156969+0.000370639j -9.88186e-05+0.00171375j -0.00118943+0.000555687j 0.0034144+0.0039647j -0.000260483+0.000350851j 0.00232314-0.0026207j 0.00309426+0.00194145j 0.000443018-3.50722e-05j -0.00129246+0.0010245j 0.00074217-0.000127432j 0.0010697+0.00326614j -0.00261215-0.00263529j 0.00187845-0.000679845j 0.00290477-5.22097e-05j 0.00242808+0.00502331j -0.00029945-0.00079666j -0.00061898-0.000424061j -0.00011782-0.00176882j -0.00101055+0.000611926j 0.000176375+0.0007241j 0.00109213+0.000633628j 0.000506122+0.00234736j -0.000103276-0.0011563j 0.000119929+0.00116985j 
