0.0895993+0.127987j -0.0357955+0.178128j -0.261242+0.000489006j -0.151981+0.42761j -0.0201089-0.201509j 0.193362-0.0289098j -0.0111067+0.305196j 0.0270057+0.0261476j -0.0115255-0.0453353j -0.0742301+0.0434719j 0.0359176+0.0888854j -0.0724489-0.00139962j -0.0460909-0.0211623j 0.00583466-0.0513638j -0.00477618-0.00167711j -0.0126836+0.00139563j -0.0144432-0.0297371j 0.0222277-0.0143131j -0.000731406-0.00478218j -0.00469903-0.0185854j -0.0218935-0.0398419j 0.00478051-0.0262024j -0.0217601+0.0451701j -0.0109381+0.0133564j -0.00931015-0.0312789j -0.000663745+0.0291434j 0.0271624+0.00267465j -0.00854851+0.0513908j 0.0252219-0.00153382j -0.00103808-0.00985039j -0.0318753+0.0370898j 0.0100967-0.0121071j 0.0100081+0.0469828j 0.00629296-0.011402j -0.0110296-0.0215509j -0.00203851+0.0301223j -0.0012217+0.00148048j -0.00377394-0.00473976j -0.0118657-0.00695795j -0.00500459-0.0157637j -0.00398392-0.0144716j 0.0022179-0.0254191j -0.0125856-0.0022753j 0.0025791-0.0035438j -0.0115025+0.00282268j -0.0117425+0.0013561j 0.00928601+0.0108918j -0.00721678-0.00921844j 0.0139765+0.00902112j -0.00613962-0.0191065j -0.0128701+0.0302834j -0.00330568-0.0182371j -0.00645022-0.010152j 0.0149782-0.0171364j 0.00212488+0.00484195j 0.00840243+0.00525719j -0.0196002-0.0438489j 0.0325152-0.015195j 0.000289018-0.0112076j -0.0029894+0.0125223j -0.00551603-0.00681913j -0.0252007-0.000723103j -0.0221079+0.00743618j 0.0127626+0.0152101j 0.0111371+0.00417657j -0.0150823+0.0153278j -0.016899-0.00644424j 0.00234256+0.00187635j -0.010234-0.0143214j -0.0061589+0.0126153j -0.000601333-0.00751092j -0.00848709-0.00924086j -0.0108917+0.0343518j 0.0030309+0.0141866j 0.0107617-0.00733935j 0.00598114-0.00552844j -0.00754825+0.00845238j -0.00683519+0.0202696j -0.0131708+0.0209423j -0.000579871+0.00102639j -0.00647323+0.0116299j -0.00243303-0.00103125j 0.00261011+0.00774456j -9.93164e-06+0.00355569j 0.000955595-0.0013113j -0.00471684+0.00245906j 0.012344+0.005287j 0.000725536+0.0132893j -0.00944806-0.00497205j 0.00178866-0.00614464j -0.00162663-0.000487335j 0.000292134+0.00904668j 0.000994842-0.00186615j 0.00762051-0.0033475j 0.00454524+0.00576269j 0.00244359-0.00879773j -0.00293082+0.00630277j -0.00752065-0.00392891j 0.00641951+0.0131901j -0.00678651+0.000303195j -0.00581191-0.00085884j -0.00891626-0.00763847j -0.00418212-0.00225763j 0.00580608+0.0160239j 0.0105391+0.00935977j 0.00765129-0.0197513j 0.00385939-0.0112003j -0.00061073+0.0149858j -0.0214178+0.0155187j 0.00392329-0.00583533j 0.00928413+0.00224963j 0.00973008-0.00908436j 0.00106421+0.00380728j 0.00771175-0.00169842j -0.00515017-0.000369498j -0.0117062-0.0050924j 0.00225524+0.0116586j 0.00290746-0.0179591j -0.00799662-0.00356402j 0.0083873-0.00774857j 0.00616218+0.00476674j -0.00380005+0.00092358j -0.0115725-0.00516556j -0.0184753+0.00957535j 0.00385199+0.00574563j 0.00272781+0.0146356j 0.0102956+0.00869728j 0.00235158+0.00378426j -0.0024208-0.00338578j -0.00194545+0.00448048j 0.0139528+0.00236767j 0.00774264-0.00642439j 0.00574346-0.0191787j -0.00330296-0.00202425j 0.013886-0.0185302j 0.00323375-0.0147257j 0.00630198+0.00395474j 0.00855073+0.00339912j -0.000298254+0.00210748j 0.00765506-0.00859809j -0.00414784+0.000606206j 0.00851611+0.00647223j 0.00253325-0.00755429j 0.00893221+0.00145377j 0.00223446+0.00402012j 0.00516778-0.00707516j -0.0010306+0.00295878j 0.00270186-0.0101659j -0.00505295+0.00908137j 0.00694058+0.00394303j -0.0164441-0.00377874j 0.00352562-0.00337586j -0.00944766+0.00157343j 0.00440012-9.08929e-05j -0.0201792-0.0142608j 0.00230648-0.00102878j -0.00983982+0.00350079j 0.00536954+0.00690891j -0.00300083+0.00638601j -0.00248984+0.0215314j -0.0139021+0.00611935j 0.00782829-0.0156677j -0.00905088+0.00355134j -0.0163285+0.0248176j -0.000984528+0.000684141j 0.00509215-0.00931809j 0.0042024-0.00457453j -0.0187773-0.000924996j 0.00355472+0.007803j 0.0133817+0.00211591j -0.00290833-0.002955j 0.00155924-0.0053901j -0.0185164-0.00937777j -0.0119055-0.00759564j 0.00960948-0.00905488j -0.00833571+0.0139089j 0.0113768-0.00820656j 0.00171796+0.00492726j -0.0145519+0.0280475j 0.0131811+0.00226643j 0.00520377-0.00845955j -0.00421805-0.00376732j -0.0142635-0.00541448j -0.015806+0.0096636j 0.01618-0.0083622j 0.00721259-0.0272827j 0.013642+0.0117371j -0.00454768+0.00176296j -0.00442591+0.0310797j 
0.0708274+0.13257j -0.176025-0.0950494j 0.147419-0.332865j 0.690472+0.0120756j 0.425064+0.0724024j 0.0475288+0.29545j -0.026492-0.00230672j -0.0396631+0.0154871j 0.0395491-0.0212228j 0.0308266-0.00569868j 0.0285755-0.0133804j -0.0535818-0.079454j 0.00434887-0.0284067j 0.0479929-0.0293227j -0.0261+0.0179937j -0.0198377-0.0321135j 0.00561028-0.0157291j 0.0337069+0.0207336j -0.0502807-0.0185627j 0.0287829+0.00351769j 0.00396009-0.0447296j 0.0107315-0.00819574j -0.0042242+0.0130433j 0.0506646+0.0269735j 0.00846788+0.0257815j -0.0128263-0.0217566j 0.000110705-0.0245119j 0.0362856-0.0327398j -0.0171383+0.00814974j -0.00533217+0.00192099j 0.0325427+0.0183299j -0.0186276+0.00250648j -0.0058282+0.027309j -0.010453-0.0171673j 0.00190572-0.0241223j -0.00274287+0.00879097j -0.0103218+0.010865j -0.00540194-0.025069j -0.0122611-0.00703633j 0.00793404-0.0185304j 0.00961053-0.0207032j 0.010539+0.00165895j 0.0179018-0.0200978j 0.0155433-0.0102603j -0.00274346-0.00104471j -0.0137315-0.00502938j -0.00223183+0.0138223j 0.0224997+0.00877878j -0.0254818+0.00399707j -0.0140563-0.00802255j 0.0149898+0.0127186j -0.0299712-0.0101455j -0.0129204+0.00879205j -0.028437-0.0195373j -0.0295361+0.00679004j 0.00726306-0.0169819j 0.0103184+0.00368849j -0.0025631-0.0121371j -0.00162903-0.0142306j 0.00822302-0.00899911j -0.00100399+0.000215283j -0.0189727+0.0238564j 0.0150119-2.76584e-05j -0.0386967+0.00823847j -0.00499775+0.00602204j 0.0109605+0.00305878j -0.00637751-0.00111568j -0.020691-0.00875177j 0.00869738-0.000869055j 0.00137932+0.00981354j -0.00573185-0.00179241j -0.0121463+0.0110156j -0.00965057+0.000928346j -0.00544458-0.0107815j -0.0144294-0.0141786j 0.00343236-0.00301307j -0.010253+0.00945951j 0.00385742+0.00444016j -0.00651731+0.0180283j -0.00344171+0.00417469j -0.00653402+0.00470429j 0.00463444-0.0113454j -0.00163886+0.00974032j 0.00611506-0.00357055j -0.00593861-0.00448844j -0.00803429-0.001807j 0.0090301+0.0215762j -0.00622473-0.00323475j -0.0114026-0.00870177j -0.0092621+0.00295647j 0.000799024+0.00142487j -0.0179836+0.00525315j 0.000592613-0.00381996j -0.0107595+0.000456555j -0.0135557+0.00496486j 0.00162632-0.0134638j 0.0173113-0.00829412j -0.00294915-0.0087845j 0.0163234+0.006509j -0.00543916+0.00159648j -0.00308112-0.0017731j -0.000979723-0.0119088j -1.81037e-05-0.00956932j 0.0149114-0.0144432j -0.005425-0.00574048j 0.00540713-0.000620526j -0.0065124-0.000258736j 0.026551+0.0133251j 0.0113893-0.00109752j -0.00445385-0.00856343j 0.0186511+0.000220443j 0.000288811-0.00155586j 0.00105458-0.00699791j -0.0113919-0.0105428j 0.00706827-0.00982439j 0.00480355-0.00966103j 0.0148785+0.0102353j -0.00697563-0.00401353j 0.00987051+0.0125262j -0.0156416-0.0115355j -0.00887092+0.00559823j 0.00695274+0.00901944j -0.0112566+0.011531j 0.00884612+0.00108233j 0.00301182+0.00861611j 0.00322537-0.0112808j 0.0117923-0.00392007j 0.00829049-0.00875524j 0.0015969+0.0102355j 0.00924374-0.004073j -0.00252396+0.00328519j 0.00227369-0.0112201j -0.00259685-0.00402033j 0.0028787-0.0179931j -0.00615907+0.00173237j -0.00542788+0.000379951j 0.00559735+0.000604306j -0.00366231+0.00706539j -0.0099194+0.0183486j 0.0119615+0.00244206j 0.000639077-0.00671068j -0.00440347-0.00295602j -0.00792793+0.00873801j -0.00299013-0.00374914j 0.0114417+0.0101221j 0.0101029-0.00247075j -0.0186327-0.00092886j 0.0201828+0.00844528j 0.00735247-0.00637938j 0.00419495+7.60474e-05j -0.00741144+0.000206849j 0.00674212+0.00275446j -0.0018123+0.00832733j 0.00677268-0.00621384j -0.011052-0.00639254j 0.0078657-0.000540204j -0.000104059-0.00237734j 0.00156829+0.00672553j 0.00373998-0.00179951j 0.00543034+0.00758875j 0.00312396+0.0180139j -0.00533552-0.00711913j -0.00217313-0.00836502j -0.00181519-0.00144547j -0.0102037+0.00202034j -0.00300433-0.00673824j -0.0109534+0.0243316j -0.00181035+0.00212928j -0.000187066-0.00675746j 0.0130022+0.0171098j -0.0163183-0.00588196j -0.0094072+0.00192242j -0.0242951-0.00285031j -0.0102991-0.00734074j -0.00819013+0.000780631j -0.00703175+0.0061044j -0.00264356-0.00998272j 0.0191631+0.00494633j 0.00900991+0.00400657j 0.0170185-0.0110428j 0.0153086-0.00390542j 0.00126146-0.0138162j -0.0129387-0.0182251j 0.0090856-0.00347963j 0.0218028-0.00357993j -0.00460373-0.00487195j 0.00413642+0.0246442j -0.0144333+0.0128054j 0.0193821+0.0122469j 
-0.0569173-0.17935j 0.115752-0.100278j 0.233776+0.10659j -0.0532675-0.448056j -0.10893+0.199488j -0.22062-0.0607156j 0.0147665-0.324275j 0.00479562-0.037677j 0.0129196+0.0115839j -0.04425+0.0715179j 0.0875558+0.0405665j 0.0342369-0.0346512j -0.0116551+0.0089903j 0.0471394+0.022429j -0.0326948-0.00958991j 0.00843905-0.0222519j -0.00981261+0.0246865j -0.0184702+0.0211514j -0.0148221-0.0377221j -0.0229236+0.0358006j 0.0245614-0.002234j -0.0103235-0.0251321j 0.0260468+0.00484103j 0.00275793-0.0184789j 0.00594808-0.0578305j 0.0030118+0.031121j -0.0454123+0.013426j -0.00468634-0.0137541j -0.0083368-0.00963051j 0.0131973+0.0146662j 0.0231001+0.0192158j -0.0194493-0.0222387j -0.00167651-0.00160253j -0.00206351-0.00500081j -0.00278223-0.000409772j -0.00638294+0.00442216j -0.0094975+0.018898j 6.20546e-05-0.0111837j -0.00070595+0.0197409j 0.0162454-0.00336235j 0.026278-0.00493057j -0.0194302+0.0239933j 0.00835289-0.000539217j -0.00507487+0.0159747j 0.00302782+0.00586791j -0.0014339-0.00279786j -0.003471-0.012686j 0.00510977+0.0196207j -0.0156087-0.0123317j -0.0133144+0.00836416j 0.00226282-0.00801408j -0.00148473-0.0124041j 0.00706621-0.000695507j -0.0094259-0.006754j 0.0171744+0.0118153j -0.0192178+0.0293927j 0.00613074+0.00174928j 0.0116903-0.0171672j -0.0136156+0.0435801j -0.0209302-0.00512034j -0.0133634-0.00279446j 0.00209954+0.00348334j -0.0165572-0.0128958j 0.00432847-0.0126979j 0.00816312-0.0220374j -0.00620695+0.00662002j -0.0245639+0.00689352j 0.0025372-0.013255j 0.00436175-0.0103017j 0.00700107-0.00426025j -0.00556608-0.00669856j 0.00187862+0.00423733j -0.00306758-0.012818j -0.00535474-0.00759914j -0.0157917-0.00865778j -0.00589468+0.00458505j -0.00340755+0.00250584j 0.00383231-0.00195862j -0.00307251+0.00758596j -0.00319977+0.0031939j -0.00354959-0.000834197j 0.00173855-0.0109403j 0.00715825-0.0119273j 0.00271271-0.00630024j -0.00843968-0.00609435j -0.00430728+0.00264195j -0.00144201-0.0117931j -0.00384486-0.0171993j -0.000983065-0.00400535j -0.00505103-0.00847877j 0.00367545+0.000114106j 0.0178951-0.0205677j 0.00790465-0.000778587j -0.00723369+0.00580774j -0.0123056+0.0052806j 0.00212564+0.00229335j 0.0100001+0.000752439j 0.00247912-0.00140985j 0.00945947-7.30652e-05j 0.00390769-0.00381219j 0.00347498+0.00176247j 0.00454277+0.00286576j 0.00698647-0.00786315j 0.0123141-0.00823632j -0.00731956-0.00186727j 0.00621145+0.0184543j -0.00418501+0.00454615j 0.01125-0.00520179j 0.0124645-0.00271853j -0.00193063-0.00363433j -0.00150172-0.00558901j 0.00295824+0.000786832j -0.005896+0.00537489j 0.000513066+0.00335637j 0.00261101+0.00425474j 0.00332813+0.00686133j -0.00387646-0.00458792j -0.00189025-0.00755632j -0.01422-0.0136031j -0.0135308-0.00772728j -0.00321436+0.003658j 0.010173+0.0019801j 0.00848138+0.00463513j -0.00478934+0.00136781j -0.00273786+0.00700458j -0.00606202-0.00525852j -0.00510123+0.00316204j -0.00653471+0.0146448j -0.0102872+0.000974586j -0.0114119+0.0290026j 0.00881927-0.0156087j -0.0039063+0.00226662j 0.00383443+0.00508467j -0.0134063-0.0064432j 0.00668043-0.00292668j -0.00405493-0.00395634j -0.00225043+0.00682216j 0.00246414+4.87597e-05j -0.0112482+0.00636607j -0.00433699-0.0097781j -0.0158384-0.00144063j 0.0118845+0.00210277j -0.00368287-0.00568816j 0.00255947+0.00209132j -0.0041832+2.1468e-05j 0.0157097+0.0108887j 0.00369122-0.00419211j -0.00509946+0.00589612j 0.0148091+0.00233538j 0.00758745+0.000722835j -0.00721307+0.00785386j 0.00633219-0.00972982j 0.00482396+0.00384844j -0.00707853+0.00897588j -0.00760954+0.01112j 0.00704368-4.50836e-05j -0.000919856+0.00810387j -0.00359103-0.0059382j 0.00132646+0.00574694j -0.00778623+0.00247307j -0.00180683-4.28897e-05j 0.00376598-0.0105034j 0.00395326-0.0112399j 0.00126916-0.00687578j -0.0082547+0.00390021j -0.00305014+0.00402763j -0.00337672+0.00602072j 0.0152978+0.00766484j -0.00567788-0.00556147j 0.00520139+0.00560798j -0.00942265-0.00627725j 0.00493638-0.0038699j -0.0122555+0.00202739j -0.00501938+0.00495138j -0.00845067+0.000210177j 0.00610472-0.00877608j -0.0067969-0.00413712j 0.00293987+0.0109663j 0.0144072-0.0078534j 0.00711861-0.0066242j 0.00194509+0.00737782j 0.00668048-0.00373105j -0.00649236-0.00160737j 0.00608692+0.00341983j 0.00178428+0.00706048j -0.0148691+0.0135607j -0.00328736+0.00418945j -0.00141742-0.00106542j 0.019895-0.0062987j 
0.10233+0.0314817j 0.111299+0.144797j 0.0211928+0.0997942j -0.0765419-0.0354284j -0.0394002+0.0688048j -0.0319827-0.0210869j -0.0116741-0.0678686j -0.0442943+0.047241j 0.0860608-0.124026j -0.116467-0.0306696j 0.297192+0.217509j -0.0851184-0.188562j -0.235781-0.124118j 0.108951+0.194046j -0.00469145+0.0267004j -0.0427505+0.00725131j -0.0290148-0.0552257j 0.0389773-0.0357829j 0.0119323-0.0455714j 0.00590777-0.019401j 0.0244425-0.0237977j 0.0617869+0.0139056j 0.00663053-0.00137824j 0.0523048-0.0134683j -0.0451439-0.000697541j 0.0221267+0.0196232j -0.0319798-0.00591086j -0.0138692-0.0532411j 0.0516039-0.0412819j 0.00339515-0.065261j -0.0295945+0.0652414j -0.11364-0.00991485j -0.00775668+0.0057413j 0.011249-0.0502353j -0.034024-0.117826j 0.0136009+0.024203j -0.0124749+0.0112524j 0.0103432+0.0352296j -0.0693825-0.0508861j 0.0441568-0.0324609j 0.00555606+0.0167367j -0.0111579+0.00677837j -0.0184687-0.00353056j 0.00710256-0.0104138j 0.00651618-0.0114041j -0.0383459-0.0393988j 0.02909+0.0388023j 0.0180425-0.000712113j 0.0202352-0.024425j 0.0176059+0.00189252j 0.0489701-0.00742632j 0.0175932+0.00354394j -0.0300412-0.0300719j -0.0025061+0.00762235j -0.0106995+0.00339546j 0.0174986-0.0144786j -0.0084015-0.00187387j 0.0112227+0.0023075j -0.0275315-0.00598671j -0.025884+0.000679699j 0.0363194+0.0111031j -0.0157395+0.0159993j -0.00251374+0.030318j -0.00973014+0.0200718j 0.0231516-0.00375744j -0.00975413+0.0245704j -0.0235128+0.00318993j -0.0464773-0.0199839j -0.00475034-0.0257567j -0.0111834-0.00776693j -0.0222666+0.0257499j -0.025448-0.0395528j -0.00460164-0.00887785j 0.0363648-0.0421202j 0.00825881+0.000159315j 0.0285858+0.00397983j 0.0149687+0.050776j -0.0134252+0.010388j 0.0214644+0.0738245j -0.0209127+0.018196j 0.00300983+0.0262696j 0.00118959-0.00812241j -0.0188674+0.00758087j 0.0037821+0.00368971j 0.00303467-0.00111528j -0.00172758-0.0150996j 0.0297233+0.0115909j -0.000770051+0.0295364j -0.0191219-0.0358343j 0.00816215-0.0247408j 0.0083297-0.0268722j 0.0119596-0.00359725j -0.000689399+0.00301924j -0.00131736-0.027983j -0.00963034-0.00209567j -0.0104473-0.0172581j 0.00551228-0.00306537j -0.0181296-0.0277261j -0.00762633+0.047252j 0.0161584-0.000329231j -0.0204457-0.0241337j -0.014347-3.47562e-05j 0.0012643-0.0139622j 0.0283518-0.00156938j 0.0170948-0.000536253j 0.028423+0.00489541j 0.010935-0.00362052j 0.0286748+0.0166193j 0.00995057-0.0269123j -0.0125145+0.00547703j 0.0315789+0.00945317j 0.020365+0.00874334j 0.0119144+0.018178j -0.00465086-0.0258939j 0.000491672+0.00375914j 0.0229072+0.0033475j 0.0243521+0.0138932j -0.00902513-0.0168711j -0.00815503-0.00977186j 0.0121193-0.0118204j 0.0074601+0.000786929j 0.010271-0.00604347j 0.0118882-0.00414874j 0.00613086+0.0204515j 0.00133744-0.000202651j -0.00995473-0.0140159j 0.00608405+0.0093173j 0.00871502+0.00536483j 0.0133177-0.0103826j -0.0127796-0.0169038j -0.00482725-0.00704421j 0.00417311-0.0274973j 0.00788257+0.0068311j 0.00721851-0.00222347j -0.00892997-0.00511272j -0.0100119-0.0103281j 0.018316+0.0275958j -0.0147239+0.00518872j 0.0202177+0.0127241j -0.00788864+0.00575209j 0.00658352+0.00362515j 0.010559+0.00112316j 0.00617534-0.0116817j 0.00114086-0.0145594j -0.00923514+0.00101499j 0.0139075+0.00538766j -0.0144796+0.000105164j -0.011123-0.00169274j 0.00860137+0.0334291j 0.0326929-0.00106329j -0.0228251-0.00231387j 0.0254973+0.0029978j 0.00250461+0.0026709j 0.00409321-0.00864136j -0.0286621-0.0132701j 0.0349344+0.00412212j -0.00930611-0.0208413j 0.00957099+0.0441782j -0.0209228-0.00790207j 0.0197164+0.0466296j -0.00227303+0.013625j 0.0374001-0.0464397j 0.0126608-0.00588336j 0.0183513-0.0203194j -0.0337798+0.0185741j -0.001407-0.0225002j -0.0380701+0.0130564j -0.0395409-0.000621272j 0.00161196+0.00890654j 0.0390949+0.0142193j -0.0227815-0.00141653j -0.0575801-0.0137595j -0.0934972-0.0430009j -0.0120032-0.0480241j 0.0275371-0.0152906j 0.00657822+0.0116142j 0.00614207-0.0370002j 0.0324407-0.0162346j 0.0176798+0.0760575j 0.0931079-0.0152792j 0.0169689+0.0254818j -0.0241149-0.0611646j -0.0590818+0.00980321j -0.0169979+0.00314819j 0.0595715-0.00515618j 0.00573252-0.0563838j 0.0802797+0.0896555j -0.0376895+0.00069846j 0.05085+0.127441j 
0.127376+0.0356463j 0.00340174-0.0175209j -0.0536087-0.00682682j -0.0659138+0.0571193j 0.0250765-0.130957j 0.0165534-0.0197116j -0.00554275+0.0122257j 0.121383-0.24111j 0.226951+0.0872595j -0.150571+0.0785904j 0.350361-0.341269j -0.0524815+0.257534j -0.0646693-0.0761786j -0.0772873+0.0244735j -0.106635+0.174292j -0.0174953-0.0780483j -0.0160365+0.0525278j 0.00284891+0.0513805j -0.0466345+0.0276646j -0.00922984-0.00537756j -0.0173961+0.0222754j -0.0278669-0.0306244j 0.00556438-0.0316401j 0.0242443-0.0104854j 0.00954119-0.0324073j 0.0553634-0.0463734j 0.010701-0.000260344j -0.0716734-0.0309995j -0.0100732+0.029033j -0.0388721-0.0416598j 0.111564+0.0922986j 0.00656335+0.0325014j 0.030107+1.839e-05j 0.0181952+0.0654312j 0.0711057+0.0132686j 0.00801947-0.0541717j -0.00943852-0.0133737j -0.0293171-0.021294j -0.0128225+0.00476527j 0.0589709+0.00166116j -0.0163063+0.0421719j -0.0411087+0.0674007j 0.0286447-0.0466908j 0.017777-0.0150739j -0.00748543-0.00425718j -0.0154583+0.0145845j -0.0223508-0.00905719j 0.00281562+0.0144815j -0.00176581+0.0256832j -0.0147628-0.00139164j 0.0278486-0.00427973j 0.00610476+0.0177864j -0.044457+0.0573875j -0.00274529+0.014122j -0.000438453-0.00339056j -0.0118649+0.0133665j -0.00262855+0.0132394j -0.0137677-0.0105788j 0.0101844+0.00566983j -0.0248674+0.00759918j 0.00676505-0.0333134j -0.019677+0.0190926j -0.00228818+0.00918705j 0.00494179+0.00237357j 0.0212688-0.00267936j 0.0335273+0.00247643j 0.000128934-0.00372196j -0.0170827+0.0308611j -0.0438564+0.00609146j 0.000465789+0.0106381j 0.013967+0.0140738j -0.0272452+0.0088431j 0.0090035+0.025623j -0.0408382-0.0275323j -0.0301582-0.00540566j -0.0155888+0.0136824j 0.0344413+0.0223917j 0.0107018-0.0310913j 0.0241246-0.0224547j -0.0158707-0.0203319j -0.0132556-0.0459556j 0.0147408-0.00897768j -0.00691663-0.0165179j 0.00988396+0.0115794j -0.0101834-0.0113043j 0.0148815-0.00826989j 0.00308556+0.0237719j -0.0240509-0.0187501j 0.00713379+0.00184097j 0.00593725-0.00667538j 0.0105796+0.03394j 0.00999745-0.000547045j 0.00021864-0.00719023j 0.0102338-0.00795404j -0.00535656-0.00163083j -0.00494401-0.000632615j 0.015692-0.0273102j 0.00182332-0.011738j 0.0273999-0.0081142j 0.013307-0.00715168j -0.021181+0.0179237j -0.00606307+0.00952833j -0.00149749-0.0167804j 0.0223696-0.0270473j 0.00607514-0.0127034j -0.00315222+0.00463311j -0.00544376+0.00701099j 0.0237897-0.0101327j 0.00589248+0.0189922j 0.0107932-0.0114231j 0.00471353-0.0256961j 0.0041979-0.00211085j 0.0172083-0.00720618j -0.0246164+0.0225319j 0.0117929-0.00631606j 0.0109727+0.00128929j 0.00814192+0.00285036j -0.000843204-0.00220068j -0.0116959+0.0100016j 0.0193169+0.0162497j 0.0166491-0.0143819j 0.0273638+0.00309963j 0.00696609-0.0053198j 0.0356947+0.00953466j 0.0129268-0.0094337j 0.000718704-0.00334503j 0.0259236-0.00313225j -0.00170006+0.00037334j -0.0176028-0.0174954j 0.00461819+0.00116048j 0.0301315+0.0198174j -0.0241435-0.00684919j 0.00722864+0.014841j -0.00442126-0.015427j -0.00684139+0.0115257j -0.000451622-0.00508245j 0.00443424-0.00197588j 0.0277149+0.00218979j -0.00192126+0.00736503j -0.0135385+0.0109755j -0.00532642-0.000373954j -0.00493291+0.00788299j -0.022931-0.0118764j -0.00477815-0.00174907j 0.0113968+0.0333822j 0.0051914-0.020984j -0.00353517+0.0147471j 0.000251774+0.00496924j 0.00189601-0.0162001j 0.00554246+0.00761009j -0.000548036+0.00938581j 0.0375337-0.00342667j 0.00798197-0.0144395j 0.0104944+0.00648564j 0.00180202+0.0123853j 0.0151192-0.0203291j -0.00842905+0.0137814j 0.0155527-0.00928523j 0.0210249+0.003653j 0.0175127-0.026148j 0.0227164+0.0162567j -0.0170248-0.0378411j -0.015239-0.00539101j -0.00424473-0.014363j 0.00573482-0.0225615j -0.0191344+0.0139218j -0.0309423+0.0351317j 0.0430767+0.0442145j -0.0144221-0.013776j 3.2409e-05+0.0235521j -0.00603678-0.00179147j -0.0178632+0.0313656j -0.0380378+0.0505525j -0.0263648+0.0459081j -0.0266743-0.00420881j 0.000163424-0.00973282j -0.0782099-0.0168331j 0.0784038-0.0206266j 0.0302366-0.0320439j -0.0166525-0.0641411j 0.037403+0.0415321j -0.0312193-0.00329245j -0.00968942-0.0393291j 0.0753062-0.0157603j 0.023017-0.0117151j 0.00725607+0.0650807j 0.00225329+0.00881128j -0.0212142+0.070321j 0.0865912-0.0665477j 
