-0.015321-0.0324123j 0.00306345+0.0173071j 0.0050884+0.0398648j 0.00809939+0.033424j 0.0018947-0.00172684j -0.0132627+0.0100416j 0.0216253-0.0494184j 0.0103642-0.00457547j 0.0241604-0.0173187j -0.00865278+0.00170376j -0.00533391+0.000527401j -0.0315261+0.0116123j 0.0116194-0.0053404j -0.021187-0.0010285j -0.0293769+0.00121943j 0.0101399-0.00470376j -0.00794444-0.00658877j -0.0378556-0.0134145j 0.00380812+0.00541294j 0.0116223+0.0104809j -0.0045567+0.00120526j -0.00435938-0.00501943j -0.0140465+0.00430927j 0.00392285-0.0100303j 0.000957575+0.0148875j -0.00576486-0.00106025j 0.00401324+0.0116494j 0.011598-0.00329903j 0.00865616-0.00281255j 0.00660744+0.00414687j 0.00876814-0.00649679j 0.000297188+0.00729761j 0.00310596+0.000806409j 0.0158876-0.00687152j 0.00201045-0.0106046j -0.00710126-0.00738097j 0.0160023+0.0127066j -0.000534079+0.00102884j -0.0004924-0.00473997j 0.0129175-0.00557966j -0.00309247+0.0105296j 0.000223721+0.00534697j 0.0011876+0.00766886j 0.0119347-0.00871599j 0.0162871+0.0104032j 0.0204844+0.00336258j 0.00176349-0.000458597j -0.00463226+0.023438j 0.0043279-0.000641641j 0.00541296-0.00469098j -0.00248383-0.0108773j 0.00267485+0.00190067j 0.000183088+0.00947914j 0.00645331+1.88318e-05j 0.00149736-0.00476651j -0.00914746-0.000415007j 0.00637442+0.00128896j -0.0121146+0.00373133j 0.000766067+0.00581315j -0.00352999-0.00486883j 0.00349991+0.00493132j 0.00186883+0.00269076j -0.000797208+0.00175988j -0.00294102-0.0122572j 0.005043-0.00248797j 0.000412295-0.000376908j 0.00203141-0.00297021j 0.00911205+0.000301186j 0.00122906-0.00572853j -0.00103328+0.00752312j -0.00446405+0.00267212j -0.00744521-0.000902181j -0.00169537-0.00658083j 0.00404804-0.00357356j 0.0021353+0.000444624j -0.00108703-0.00129114j -0.0126966+0.0060052j 0.00368537-0.00478811j -0.00439068+0.000235391j 0.000835388+0.00397433j 0.00829044-0.0057074j -0.00133637+0.00376029j -0.00419199-0.000406442j 0.00421813-0.00643694j -0.00513504-0.00440866j 0.0138643+0.00672849j 0.00262806-0.00596988j -0.00168689+0.00345907j -0.00164992-0.00986537j 0.00532578+0.0044476j 0.00397656+0.000659925j 0.0010235+0.00039451j -0.00144695-0.0113207j -0.0045081-0.00355318j 0.000354056-0.000736011j 0.00612336-0.00261293j 0.00237659+0.00574873j -0.00691586-0.00415943j 0.00630466+0.00712908j -0.000160886+0.00437247j 0.00225124-0.00196854j 0.00132698-0.00588223j -0.0117531-0.00040608j 0.00109454+0.00783529j 0.0029107-0.0038674j 0.0146601-0.00459773j -0.00410256+0.00415039j -0.000347819-0.00416299j -0.00193939+0.00993351j 0.00246001-0.00864312j -0.00566888-0.0115688j -0.000123072-0.00260915j -0.0102755-0.00244929j 0.00429625-0.00773391j 
-0.0106444-0.0142884j 0.0107173+0.032079j -0.00587595-0.0301518j -0.0104752+0.00148359j -0.00662462+0.054768j -0.0121667+0.0402307j -0.00297311+0.0056878j 0.0151315-0.00968988j 0.0081064-0.00884531j 0.0209455-0.0122134j 0.0268782-0.00348852j 0.0189273-0.00150437j 0.0225188-0.00450252j -0.00851924-0.00739433j 0.019636+0.00286286j 0.0395744+0.00540377j -0.0272122-0.00614961j 0.00216949+0.00151122j 0.0071902+0.00676443j 0.00525279+0.00271274j -0.00656246-0.00498602j 0.00777828+0.0122696j -0.00920673+0.00778042j 0.00102189+0.00634497j 0.00270333+0.00015032j 0.00794001-0.0121863j -0.00255478-0.000557488j -0.0114353-0.0104459j 0.00855943-0.0138822j -0.0127843+0.0086861j -0.00105707+0.00984513j 0.00721228+0.00101629j 0.0199737+0.00942111j -0.000139213+0.00649386j -0.0107928+0.00598378j 0.00106604-0.00871914j -0.0102776-0.00911618j 0.00855646+0.00111829j -0.0137306+0.00247438j -0.00496205+0.00740577j -0.0211003+0.00200955j -0.00522994-0.0134036j 0.00346604-0.00858085j -0.00303864-0.0192845j 0.0136252-0.003253j 0.000653641+0.00943218j -0.000601138+0.0110914j -0.000484689+0.00365193j 0.00437157-0.00273227j 0.00100745-0.00231308j -0.000350654-0.00812796j 0.00194746-0.00483569j 0.00426681+0.00347456j -0.00438355+0.00050563j -0.00188099+0.00612017j -0.00853217-0.00104696j 0.00872341+0.00263278j 0.00104681+0.0029789j 0.00341383-0.00446523j -0.00350949+4.34285e-05j -0.00625929-0.009889j 0.00289959+0.00137113j 0.00113153-0.0090758j 0.00680681-0.00129683j -0.00532031+0.0085893j 0.00311149-0.00589991j -0.0109652+0.004904j -0.00239972-0.00464836j 0.00720133+0.00340075j -0.000232549+0.00463425j 0.00403227+0.000582184j -0.00251654+0.00317902j 0.00490214-0.00252845j -0.00537427+0.0135628j -0.00649478-0.00856591j 0.00661443+0.00230698j -0.00401336+0.00526871j 0.00615274-0.00218969j -0.00409538-0.0083809j -0.00574162-0.00211461j -0.0150732-0.00365241j 0.00212562+0.00174949j 0.00707996-0.00441798j 0.00123339+0.0047405j 0.000390365-0.00262784j 0.00580129+0.00208864j -0.00776397+0.00481969j 0.00359523-0.00226277j 0.00691231+0.0108134j -0.00142277+0.00604199j 0.00636897-0.00440768j -0.00560096-0.000759063j -0.00286766+0.000814639j 0.00435271-0.0095064j -0.0119351-0.000940314j 0.00147036-0.00218047j -0.00787222-0.00429721j 0.00565587+0.00681465j -0.00244131+0.0100068j -0.0036104-0.00863259j -0.00181276-0.00431346j -0.00566195+0.012858j -0.0025416+0.00466287j 0.0100926+0.00176488j 0.0018574-0.00406501j 0.00456846+0.000555431j 0.00148372+0.00274952j 0.00646818+0.00635955j 0.00520772-0.00211775j 0.002215-0.00588139j 0.00119152-0.00721715j 0.0057832+0.00235742j -0.00267147-0.00329754j 0.00480798-0.00238061j 
0.0494888-0.0124436j 0.0303964-0.0208136j -0.0154311-0.026778j -0.035991+0.0237859j -0.0384123-0.0315008j 0.056482+0.0418364j -0.0632226-0.012287j -0.00778519+0.0099122j 0.00631173+0.00674294j -0.00667629-0.00202583j 0.00275565-0.00598792j 0.00282725-0.00403202j -0.0025159+0.00585005j -0.000586302-0.00158579j -0.00061464-0.00651814j 0.00564533+0.0170307j 0.0155072+0.00830269j 0.0024601-0.0107142j -0.00455629+0.011152j 0.0160538-0.013961j 0.00574746-0.0127975j -0.0116431-0.0144334j -0.00545847-0.00158073j 0.0140085+0.00841702j 0.0102388-0.00428874j -0.0104003-0.00596456j -0.000984051-0.00829629j -0.00754667+0.00302001j 0.00379553+0.0164202j 0.00694185-0.00710749j 0.00489531+0.00406308j 0.00349802-0.00494329j 0.00730997+0.00694058j -0.00486836+0.0149642j -0.0077344+0.0145195j -0.00968395+0.00153688j 0.0187625+0.0070281j 0.00190597+0.008481j -0.00787171-0.00592839j 0.00706193-0.0210456j 0.00189576-0.00565715j -0.00577628-0.00126389j -0.0227312-0.00140691j 0.00273422-0.00792049j 0.00733873-0.0293622j -0.00200668+0.013515j -0.017443-0.0173224j -0.0176508+0.00448373j 0.00405953+0.00335243j -0.0107581-0.013445j -0.000749861+0.00285422j 0.00457884-0.00439346j 0.00681926+0.0133694j 0.000492092+0.00509973j 0.000455027+0.00346463j 0.00164093-0.00761119j -0.00839613-0.0143434j -0.00372062-0.00784808j 0.0027408+0.003984j 0.00627151+0.00220539j 0.000359162+0.00677573j -0.00460455-0.00341713j 0.00195532+0.00739313j 0.00173265-0.00522496j 0.00234315+0.00686767j -0.00217353-0.00136878j -0.0021452-0.00903949j -0.00354423-0.00774999j 2.46654e-05+0.00932646j -0.0045839-0.00335958j -0.00524194-0.00872004j 0.00172089+0.0105964j 0.00589171+0.00481256j 0.0016913+0.00880118j 0.000948339-0.00290087j 0.00233693+0.00143118j -0.000727608+0.0034867j 0.00185984+0.00361721j 0.00190924+0.00493247j -0.00273618+5.06453e-05j -0.00130253-0.00414198j 0.000324654-0.00573597j 8.2214e-05+0.00299034j -0.000324862-0.000803813j -0.00285496-0.00738376j 0.0015914-0.00227328j 0.00302306-0.000719438j 0.00375759-0.0125969j -0.00241007-0.00735274j 0.00193414+0.00469894j 0.00343138+0.00686457j -0.000974073-0.00247921j -0.00156923-0.00682091j -0.00365867+0.0103212j 0.00220398-0.012419j -0.000907072-0.00700728j 0.00235311-0.00340878j -0.00353223-0.00385851j -0.00064967+0.00466275j -2.07008e-05-0.0055189j -0.00669819+0.0130503j 0.00268257+0.00335071j -0.00609203+0.0103243j 0.00387862-0.0170302j -0.00261146+0.00526537j -0.00413922-0.00161099j -0.00271148-0.00416439j -0.000906461-0.000863282j 0.00260846+0.0105198j -0.00409583+0.00125499j 0.0132279-0.0133145j -0.000239694-0.0050486j -0.00208077-0.0035091j -0.00162743+0.00763107j 
-0.0477555+0.0203491j 0.0152384+0.010265j 0.0140045+0.0191385j -0.0708753-0.00451018j -0.0572346+0.00556301j -0.0520805+0.00815296j -0.0561997-0.0222487j 0.00185019-0.00887852j -0.00827154+0.00108755j 0.00183583-0.00320208j 0.00543924+0.00168937j -0.00201108+0.00495158j -0.00299744-0.00632275j -0.00784836-0.00187069j -0.000607268+0.000236805j -0.00257147-0.00123324j -0.00230619+0.0102899j 0.00902553+0.00313505j -0.0059453+0.0011564j -0.0101018+0.0128767j 0.00999304-0.000321385j 0.00120347+0.00125092j 0.00869369+0.0114069j -0.00797366-0.00729447j 0.0109864-0.00427491j 0.00576056-0.00776459j -0.0182548+0.00436168j 0.00490322-0.0100434j -0.0102108+0.0075189j 0.0138246+0.0154235j -0.00116276-0.0155838j -0.0133302-0.00946156j 0.00474141+0.0153775j -0.00603988+0.00803684j -0.0056208+0.0156401j 0.0105493-0.00479854j 0.0159284+0.00904011j 0.00186458-0.00879675j -0.00757568-0.00820212j -0.0126633+0.0125354j 0.012489-0.00592555j -0.00134388-0.000460232j 0.00987538+0.0146445j -0.00785144-0.0189036j -3.55994e-06+0.00097801j 0.0118829-0.0120248j 0.0144115-0.00383914j -0.0144279-0.0103461j 0.00232673+0.00599651j 0.00939825+0.00965835j 0.00709438+0.00518408j -0.000287765+0.00524204j 0.000884574+0.00231169j 0.00215028-0.00281252j 0.00357315+0.00486994j 0.000816207+0.00260818j -0.000427871-0.00821734j 0.00660603+0.0111177j -0.000904731-0.00354762j -0.0065874-0.0168569j 0.00114076+0.000631283j -0.000109035-0.0011939j 0.0016604+0.00175366j 0.000992247+0.00689317j 0.00172455+0.0034739j 0.000123825-0.00117913j -0.00496267-0.00360324j 0.00362785+0.00262725j 0.000276474-0.00572683j 0.00310959-0.00578447j -0.00178379-0.0127362j -0.000388032-0.00368359j 0.00240987+0.017573j 0.00463078-0.000586374j -0.000606534-0.00721405j -0.00272446-0.0182659j 0.0023305+0.0102059j -0.00136424+0.00555252j -0.00115284-0.000627694j 0.000310195+0.00285747j 0.000955391+0.0028256j -0.00264332+0.00492862j 0.0037044+0.0127614j 0.00147976-0.00910215j -2.53655e-05-0.00975273j -0.00110721+0.00423067j -0.00267667+0.0133761j -0.00185475-0.00231025j -0.00218707+0.00188405j -0.00294033+0.00469945j 0.00112162-0.00444318j -0.0015691-0.00739227j 0.000920607-0.00750298j 0.0033828-0.0084891j 0.000211788-0.00386685j 0.000669823-0.00327887j 0.00520462-0.0136081j 0.00114783-0.00567466j 0.00417744-0.00908199j -0.00153416-0.00213475j 0.000747943+0.000900629j -0.00247889-0.0054261j -0.00108118+0.00636734j -0.000470455+0.00637716j 0.00416444-0.00765945j 0.00492286-0.0108854j 0.000708564-0.00907281j 0.00679491-0.00242098j 0.00309463-0.0155549j -0.00337336+0.0110204j 0.000933818-0.00752227j 0.00242422-0.00306876j 0.00110821-0.00353962j -0.000867208-0.00456511j 
0.0319014-0.0205282j -0.0407388+0.00176894j 0.0577868-0.0115544j 0.0745866+0.0117129j -0.0335941+0.00317142j -0.0123093-0.00157275j -0.00610828-0.00139651j 0.00150034+0.00613909j 0.00685834-0.00341603j 0.00328735+0.00269828j -0.0023825+0.0035223j 0.000829678-0.00289503j -0.00119334+0.00108874j 0.00555091-0.00112538j -0.0018866-0.00126347j 0.00261247-0.000225289j -0.00230961-0.00224795j -0.000791637+0.00101682j 0.00672137-0.00430021j 0.00406398-0.00720907j -0.0108433+0.0057458j 0.0146431-0.0044044j -0.00657699-0.0110941j 0.0112025-0.00217959j 0.00308522-0.00150766j 0.012735+0.0143825j -0.00906507+0.00227015j 0.00078734-0.0138759j 0.00332202+0.00411063j 0.00271259+0.00511357j -0.0165487-0.00597486j 0.00635193-0.0140787j -0.00553955-0.0177654j 0.00346982-0.00242396j -0.00536924+0.00339265j 0.0143131-0.0225178j -4.18902e-05+0.000585767j -0.0108268-0.0238039j -0.0217086+0.00168494j 0.00984627-0.014443j -0.00311268-0.0142191j 0.0172558+0.00542784j -0.0160158-0.00557023j -0.00447056-0.000103641j -0.00358502+0.00166436j 0.00557278+0.00685071j 0.00134972+0.00239882j 0.00281203-0.000294763j -0.00560308-0.00811128j -0.00648727-0.00307665j -0.00933444-0.00680132j -0.00191985-0.00660906j -0.00602292-0.00644359j 0.00336878+0.01324j 0.00342188+0.00779159j -0.00150798-0.000456956j -0.00100948+0.00584463j -0.0037519-0.00687853j 0.0033088+0.00143509j -0.00272014-0.00882491j -0.0020122-0.00757387j 4.86998e-05-0.00493258j -0.000312409+0.0101009j 0.00263286+0.0096003j -0.00603663-0.00814805j -0.00193815-0.0150848j 0.000261368-0.00752855j -0.00175035-0.00902807j 3.28076e-05-0.00424659j -0.000510533+0.00541588j -0.000858595+0.0025711j -0.000245246-3.37082e-05j 0.000194858+0.0030171j -0.00184045+0.00313809j 0.00107271+0.0113468j -0.000870004-0.0118038j 0.00113272+0.00883627j 0.00263969-0.0085865j -0.000511461-0.0114836j 0.00235211-0.0113129j -0.00085224+0.00150795j 0.00184249+2.89697e-05j 0.000776025+0.00295936j 0.000488324-0.00305341j -0.00128256+0.00310394j -0.00350852+0.015946j -0.00077975+0.0127325j -0.000675715+0.0110173j 0.0036079-0.0057529j 0.00380394-0.0184829j 0.00101893+0.000155613j -0.00196452+0.00926753j -0.00220109+0.00776759j -0.00165152+0.000713807j 0.000241259-0.0107956j 0.00362922-0.00934398j 0.00216153-0.00309014j 0.000105638-0.00631073j 0.0013871-0.00952919j -8.97545e-05-0.00753275j -0.000580729+0.00883966j 0.00105059+0.00779339j -0.00128685-0.00226054j -0.00206536+0.00237757j -0.000250845-0.0115575j -0.00463397+0.00941033j -0.000886339+0.00488356j 0.000541537-0.0110301j 0.000317539+0.00264443j 0.00103974-0.00754198j 0.000446482+0.00250088j -0.000232612-0.00442793j -0.000142673+0.00263469j 0.000205628+0.00104548j 
-0.00947342-0.0165454j -0.00195638+0.0901939j 0.00410612+0.123971j -0.0137824-0.0502841j 0.0106866+0.121759j -0.0425484-0.134117j 0.027674+0.0012849j -0.030106-0.0159042j -0.0215608-0.0080284j 0.0113785-0.0155977j 0.027879+0.0412707j -0.0128139+0.0260825j 0.00622546-0.034493j 0.00458821+0.00174573j 0.00852989+0.0289205j -0.0167803-0.0839026j -0.0549423-0.0532119j -0.0173695+0.033766j -0.0179265-0.0423877j -0.0179374+0.0192285j 0.00411969+0.0352395j 0.021643+0.00905561j -0.00356958+0.0130133j 0.00386395+0.0203295j -0.00207721+0.00750421j 0.00189842-0.00219662j 0.00748737-0.0195677j 0.00655733-0.0265225j 0.000652708-0.00322598j 0.00481736+0.00732378j -0.00461046+0.00115556j 0.000778592+0.0101514j 0.000990552-0.0126657j -0.00124839-0.00379309j -0.00162864-0.0114863j 0.00969648+0.0197502j -0.00423289+0.00679548j 0.00939589-0.016541j 0.0112197-0.00228223j -0.00752057+0.0217964j -0.0090497-0.00744993j -0.00092595-0.016041j 0.00382668-0.0161974j 0.00895288+0.0323578j -0.00753693+0.00708317j 0.0122562-0.051185j 0.00699052-0.00314713j -0.0182713-0.0688219j 0.0219115-0.00213435j 0.000260207-0.0196843j 0.0133077+0.0170977j -0.00661115+0.0277829j -0.0035483+0.00326138j 0.012126-0.015882j 0.0108622+0.00798344j -0.00134192+0.0129614j 0.00794634-0.00251522j -0.00427491-0.00492809j -2.51305e-05-0.00943864j -0.00316441-0.00130639j -0.00693003-0.00321064j 0.00523944-0.0239158j -0.000368269-0.00679154j -0.00414123+0.00962177j -0.000918689+0.00477795j 0.0024308-0.00771584j 0.00265417-0.00384414j 0.00333615-0.00474198j -0.00283157-0.00609858j 0.00072799-0.00247183j 0.00214426+0.00284884j -0.00869433-0.00759614j 0.000447636+0.00401376j -0.00459244+0.00150472j 0.000628066+0.00416827j 0.00214515+0.0028015j -0.00074908-0.00409765j -0.00365108-0.00450681j -0.00307732+9.87141e-05j -0.0013356+0.00726543j -0.00295508+0.00581687j -0.00544238+0.00294731j 0.00290523+0.00665449j -0.00278374+0.00818513j -0.00253194+0.00539102j -0.00218879+0.00337666j 0.00209676-0.00111707j -0.0045222-0.00527605j -0.00124134-0.00343846j 0.00301318-0.00319408j -0.00172406+0.00645931j -0.00368572-0.00190188j -0.000937284+0.00116299j 0.00540862+0.00212113j 0.004426-0.00408114j -0.00232874-0.00217507j -0.00200548-0.00465867j 0.00296958+0.00391882j 0.000754351-0.00546749j 0.000892589-0.0018315j 0.0135976-0.011337j 0.00686603-0.00138815j 0.00134982-0.00213014j -0.00223402-0.00879174j 0.0041386+0.00278869j 0.00658271-0.00447547j 0.00932348+0.00413949j 0.0119843-0.00732941j 0.000594323-0.0113986j 0.0182557-0.00946257j -0.0150774+0.0113487j 0.00298561-0.0180952j 0.0184332+0.00268614j -0.0150886+0.0670212j 
-0.00912799-0.0733548j -0.0400434-0.0829101j -0.0533753-0.0451518j 0.0105779+0.00694069j -0.0590771-0.0111094j 0.0396024-0.102539j 0.0197914+0.12305j 0.0370807+0.0139334j -0.0103716-0.0100656j -0.00243261+0.029585j 0.0117907-0.0136755j -0.0104688-0.0189993j 0.0198943+0.0211521j 0.0536542-0.000674472j -0.00673302-0.00569518j -0.00474948-0.00887674j 0.000803856-0.0665252j -0.0612282-0.0343142j 0.0228013+0.00569j -0.00554654-0.0403086j -0.00574713-0.00262921j 0.00272373+0.0221968j -0.00842037+0.00181246j 0.0108123-0.00859558j 0.000884503+0.00515637j -0.00692459+0.011721j 0.00972018-0.0177384j 0.008146+0.0135548j 0.00456513+0.00787761j -0.0067452-0.00691452j 0.00955826+0.00465405j -0.000153922+0.00229119j 0.00827361-0.00416696j -0.00634787-0.0187611j -0.0141269+0.0158595j -0.0119358-0.00644142j 0.00313891+0.0122976j -0.0162001+0.0157151j 0.00734277+0.0178192j 0.0128142+0.0135417j -0.00823932-0.0223604j 0.00768223-0.0157892j 0.00903887+0.011535j -0.00714491+0.0119506j -0.0225007+0.0138992j 0.00715386-0.00330451j 0.0144653+0.0679922j 0.0096239-0.00487437j -0.00594719+0.0136697j 0.0173463+0.00049297j -0.00854898+0.0164955j -0.0143825-0.0145532j 0.00215146-0.00546934j 0.00106542+0.00659019j 0.00397329+0.0148386j -0.00722792-0.00219315j -0.00646432+0.0130899j -0.00236058+0.00182348j 0.00302586-0.00390427j -0.0019451-0.00594666j 0.00254711-0.00673598j 0.00441955-0.00624821j 0.00468045+0.00702996j -0.00682375-0.00127909j -0.000516746+0.00170123j -0.00116643+0.00249963j 0.00899333+0.00691782j 0.00218238-0.00282438j 0.00844206-0.00762673j -0.0065341+0.00292098j -0.000227711-0.000263209j -0.00433346-0.0122241j -0.00799108+0.00616957j -0.00585072-0.00268154j -0.000985228-0.000903242j -0.00611001+0.00425086j -0.000783712-0.00310439j 0.000226311+0.00181581j -0.00374197-0.00359372j -0.00382665+0.00530299j -0.00968092+0.00184787j -0.00655834-0.0123585j -0.00420119+0.00751076j 0.00221847+0.00220751j -0.00990215+5.68424e-05j -0.000331608+0.00131553j -0.00100371-0.00265515j 0.00288997-0.00387852j 0.001362+0.00486641j 0.00229475-0.00293854j -0.00307217+0.00798918j 0.00343413+0.00738343j 0.00235922-0.0043379j -0.00596459+0.000434461j 0.000665877-0.00202087j -0.00276281+0.00731426j -0.00467883-0.00520581j -0.000440583-0.00406759j -0.00463278+0.000230883j -0.000202344-0.00225428j -0.00867099+0.00628482j 0.00322549-0.00516806j 0.0066267+0.0011393j -0.000794443-0.00125202j 0.000375642+0.00489428j -0.000706355-0.00530533j -0.00259284-0.00210768j -0.0102595+0.00260156j -0.00338181+0.0024695j 0.00474772-0.0126746j 0.00406644+0.000868314j -0.00703753-0.0020131j 0.0100914-0.0482621j 0.0134166+0.000296466j 
0.0296032+0.0513331j 0.0723617+0.0142943j 0.0926533+0.0175241j -0.0321783+0.0177369j 0.0692919-0.0149519j -0.0519535-0.005662j -0.00735899+0.0884751j -0.0299646-0.0232584j 0.000538904+0.00453476j 0.0268834-0.00941721j -0.0190235+0.00686991j 0.0118815+0.00877903j 0.00482729-0.00580945j 0.010484-0.00133157j -0.033257+0.0050796j -0.0442163-0.0141618j 0.0267544-0.0364239j -0.0250186-0.0242722j -0.00733982-0.00955119j 0.00334575+0.00744174j -0.00416162-0.00712796j -0.00662239+0.0117167j 0.0139783-0.0111522j -0.0110915+0.0125397j -0.00159215-0.00320063j -0.000552652-0.00782447j -0.00541119+0.0141811j -0.00153182+0.00165116j -0.00134406+0.00118881j -0.0026647-0.00600057j -0.000801049+0.00535509j -0.0209204-0.0119605j -0.00834922+0.00848757j -0.00941538-0.0127567j -0.0055337+0.0132402j -0.0225714+0.00226038j 0.00189368+0.000981795j -0.00303183+0.0157863j 0.00495982+0.0044452j 0.00803213-0.0075032j -0.0068453-0.00844271j 0.00208831-0.00948675j -0.0095953-0.00789414j -0.0248058+0.0187992j 0.00535604-0.0137664j -0.0224739-0.00545552j -0.0172235+0.00196026j -0.0065458+0.00578888j -0.00721577+0.00181744j -0.0103557+0.00464078j 0.00244314-0.00703639j 0.0168384-0.00260364j -0.00278971+0.00524756j 0.000998823-0.00329373j 0.00188227-0.00331454j 0.00351062-0.00347228j -0.00403339-0.00562115j 0.0013712-0.000766655j -0.0073688-0.00349727j 0.00396655-0.00231143j -0.00317611+0.00165858j 0.00378152-0.00543788j -0.00652269+0.00365067j 0.00195642+0.00393397j 0.000673295-0.00459719j -0.00297934-0.000775894j -0.00357257+0.00292899j -0.00287456-0.00303101j 0.0049832+0.00563954j -0.00561767+0.00273877j 0.000401697+0.00971001j -0.0109017-0.00640464j -0.00377623-0.00323529j -0.000485508+0.00990972j 0.000754564+0.00105574j -0.00487249+0.000943527j 0.00618111-0.00173912j 0.000745668+0.0090064j 0.0114686+0.00148215j 0.00150889-0.000518491j 0.00586652+0.00758026j -0.000936652-0.00804187j -0.0114004-8.9763e-05j 0.0125326-0.00084859j -0.00212311-0.00972377j 0.00282863+0.00228035j -0.00255572-0.00756458j 0.00647462+0.00849331j -0.00777135+0.0147117j 0.000772358+0.000830718j -0.00271449-0.00247118j -0.00637524+0.0127943j 0.000520332-0.00383132j -0.00594519+0.000965541j -0.013687-0.000289785j -0.00451292+0.000133315j -0.00572795-0.00411731j -0.0048843-0.00246888j -0.00597192+0.00310589j 0.00231289+0.000275624j -0.00205875+0.00181817j 0.000181029-0.0140202j 0.00492261+5.69257e-05j -0.00473665+0.00539012j 0.00168019+0.00625016j 0.00156113-0.00792326j -0.0036719-0.000808745j 0.00490001-0.00148604j -0.00333682-0.00358197j 0.00497171-0.00862997j 0.0093723+0.00447078j 0.00665283-0.0072242j 0.00260698+0.00388226j 0.00162718+0.00528413j 
0.0392877+0.0191388j 0.00732325+0.038905j -0.0281174+0.0434258j 0.0227297-0.0121178j -0.0413622+0.0226693j 0.128167-0.0215786j -0.110321+0.00712247j -0.0197034-0.00504274j 0.0146817+0.012552j -0.00139791-0.0164111j -0.00273446-0.0202705j 0.0141433+0.0192947j -0.00809258-0.0232024j -0.0182713-0.0470919j -0.00492036+0.00769647j -0.0176905+0.020275j -0.00465464+0.0172525j -0.0179085+0.0570321j -0.0100892-0.0102925j -0.00275108+0.0237528j -0.000516706+0.00949948j 0.00810869-0.00827764j 0.00350638+0.00548571j 0.00890226-0.00623237j -0.0015096+0.000826388j -0.0079178+0.0089276j 2.82226e-05-0.00875795j 0.00478561-0.0170443j 0.0111847-0.00840357j -0.00342888+0.00541086j -0.0018258+0.0052691j -0.011601+0.0160343j -0.000396171-0.00796771j -0.0132384+0.00261256j 0.00169652+0.0145079j -0.00422902+0.0128515j 0.0115339+0.00137933j 0.002728+0.00294462j 0.00211545-0.0167094j 0.0110232-0.00120823j -0.0175116+0.00904027j -0.0199774-0.00601364j 0.00496265-0.00689384j 0.0222192+0.0218392j -0.0378043+0.0197455j -0.00122946-0.00190105j -0.000929611-0.00468797j 0.0282787-0.00173318j 0.00296425+0.00012544j 0.0039954-0.00392372j -0.00893735+0.00488632j -0.00141866+0.00578224j 0.00174547+0.000779961j 0.0129275-0.00230157j -0.00531622+0.00722346j -0.00395407-0.000854456j -0.00195575-0.00289626j -0.000703322-0.00661881j 0.00519019-0.00383199j 0.00340641+0.00128277j 0.00729615-0.00223625j 0.0121447+0.00138674j 0.00072035-0.000607495j -0.00152709-0.0037582j 0.00116933-0.000140732j 0.00050842-0.00136459j -0.00203998+0.00228218j 0.00400449+0.00294608j 0.00198313+0.00498582j 0.00198324-0.00383374j -0.00342224+0.00520914j 0.0126407-0.0109278j -0.000568448-0.00677626j 0.00273161-0.00442842j -0.00290125-0.000101659j -0.00716546-0.00589491j 0.00510602-0.00111107j -0.00191688-0.00171551j 0.00450551-0.000732651j -0.00449199-0.00730273j -0.00737457-0.00774489j 0.00962938-0.0044447j -0.00987256-0.00116348j -0.00303162+0.00480469j 0.000322028-0.0126165j -1.18381e-05-0.00437488j 0.000876082-0.000413837j -0.000470984+0.00121589j -0.00373672-0.00127779j 0.00205098+0.00283426j -0.00323736-0.00181353j -0.00733308-0.000307483j 0.00821166+0.00356154j 0.00107091+0.000779442j -0.00672034-0.00272688j 0.00483575-0.00289621j 0.00648436-0.0091922j -0.0063631-0.00703545j -0.000748038-0.0018741j -0.000655712+0.00298039j 0.00395516-0.00281474j 0.000699565+0.000457767j -0.000719156+0.0103134j 0.00257612-0.00848855j -0.00499257-0.0016046j 0.0087565+0.00232526j -0.0029678-0.00452416j 0.00347947+0.00184581j 0.00459723+0.00889446j 0.00974784+0.00559726j -0.00843546+0.0144363j -0.00250222-0.0048392j 0.00106832+0.00926505j -0.00569761+0.00246934j 
