0.456537-0.290719j -0.0709185-0.0330868j 0.0698965+0.00251046j 0.0135537-0.00217895j 0.00899153+0.00834894j -0.0216439-0.0175352j 0.0201223+0.0168854j -0.0257374-0.0205802j -0.00404118-0.0202106j 0.0108707-0.00209644j 0.00286187-0.000788567j 0.0161332+0.00147126j 0.0167729-0.00230147j 0.00632793+0.00580836j 0.0290465+0.0210079j 0.00399082-0.0108838j -0.000365792-0.0121491j 0.00529774+0.0100993j -0.00162792-0.00875074j 0.00289746-0.0287221j -0.0125282-0.0152333j 0.02371+0.013465j 0.0145451+0.0321446j -0.00217844-0.00922958j 0.0046246-0.00101178j 0.00733059-0.00423028j 0.00386374-0.00533394j 0.00978715-0.00612429j -0.0115353+0.0110679j -0.00662536+0.00355084j -0.00585232-0.000253984j -0.00608997+0.0125721j 0.00242476-0.00240167j -0.00173079+0.000460419j 0.0083056-0.00578475j 0.000248239-0.00404726j 0.00437599-0.00767589j 0.0156174-0.00908721j -0.00526812+0.00894913j 0.000894234+0.00252535j 0.0101406-0.00966279j 0.00446651+0.0029298j 0.00796483-0.00175127j -0.0132025-0.00322219j -0.0109124+0.0104684j 0.0106218-0.00650153j 0.00707565+0.00475138j -0.01042+0.0112695j 0.0031333+0.0028869j 0.00334124-0.00260893j 0.0183877-0.00423738j 0.00272218-0.00279822j 0.0122604-0.00243105j -0.0059925+0.00148627j -0.00198023+0.00661999j 0.0116847-0.00578763j 0.0149694-0.0111899j -0.00148682-0.00123353j 0.000581022+0.00456615j -0.00195308-0.000164719j 0.00162311+0.000285449j 0.00205128-0.000271633j -0.00177056+0.00654161j -0.00116531+0.0038563j 0.00214045+0.00111515j -0.00272687+0.00143585j -0.00303903-0.00460786j -0.000296527-0.000694958j 0.000201294+0.00426423j -0.00117878-0.00251953j -0.00220833+0.00590054j 0.0020461-0.00659051j 0.00379742+0.00556382j 0.000778939-0.00373896j -0.00287217+0.00183228j -0.00480515+0.0015364j 0.000906238-0.0080714j -0.00050859-0.00389527j -0.00325541+0.00461822j 0.00463253-0.00169976j 0.00124066+0.00269698j -0.00249475+0.00418137j 0.00805523+0.00439467j 0.00510049-0.00176469j -0.00783045+0.00490776j -0.00597151-0.00177777j -0.00484147+0.00965555j -0.00499299+0.00569473j 0.00137753+0.00347494j 0.00294279-0.0088729j -0.00527357-0.000753198j -0.00374357-0.00534961j -0.0108397+0.00435841j 0.00131089-0.00188018j 0.00241519+0.00217175j -0.00393048+0.00637868j -0.00156469-0.00997956j 0.00129506-0.00307397j 0.00804112+0.00233455j 0.00909641-0.00265667j 0.0019133-0.00162638j 0.00228997-0.00443777j -0.0042605-0.00405725j -0.00701803+0.00704948j 0.0063764-0.00679287j 0.00371736+0.00425871j -0.00391869+0.000847365j -0.00118906-0.00192075j -0.00262041+4.97598e-05j 0.00851738-0.00887132j 0.00565928-0.000680217j 0.000780777+0.00581373j -0.00335892+0.00341208j 0.00824528-0.00357808j -0.0098005+0.00574337j 0.000138125-0.0031923j 0.00247469-0.00623922j 0.0010378-0.00513284j 0.00488107+8.09063e-07j -0.00017838+0.00266066j 0.00298793+0.00568709j -0.00197377+0.00437179j 0.0045856+0.00832481j 0.00329157-0.000142594j 0.00225022-0.00115297j -0.00460745+0.00368993j 0.00372935-0.00123628j 0.00061689+0.00125903j 0.00473319+0.00477754j 0.00340806-0.0116479j 0.000406106-0.00548038j 0.00294928-0.00496921j -0.00521051+0.00137033j 0.00356563-0.00955779j 0.0052189-0.0145545j 0.00651468-0.00497837j 
0.170349+0.385484j -0.0410554+0.0291054j -0.0288992-0.0217189j 0.0083825-0.00581053j -0.00138406-0.00683381j -0.0367997-0.00669079j -0.00791085-0.0289541j -0.0229802+0.0210915j -0.0212607-0.00266594j 0.00792191-0.000372911j -0.00457611+0.00753285j 0.0201167-0.0101219j 0.00761693+0.0039793j -0.00984398+0.00297926j 0.0218966-0.00699829j 0.00242156+0.00901699j 0.00749374+0.000969016j -0.0216628+0.00267137j 0.0230286-0.00728716j -0.0151626+0.0317713j -0.0214327+0.000400797j 0.00205133+0.00713039j 0.0221451-0.0147081j -0.0105654+0.00592859j 0.00190789+0.00241338j 0.00390708-0.000423902j 0.00101571-0.00281125j 0.00111012+0.00257424j 0.00644126+0.00615298j 0.00171814-0.00440574j 0.00297509-0.00799011j -0.00866823+0.0021327j -3.98616e-05-0.00155482j -0.0121924-0.00285477j -0.00764356-0.0056144j -0.00566628-0.00954384j -0.00699209-0.00932358j -0.0109324-0.000805693j -0.0145321+0.00163539j -0.0023772+0.000779287j -0.0158786-0.0219747j 0.0057993+0.00913353j -0.00318178-0.00140102j 0.00915452-0.00970222j -0.000361879+0.0049001j -0.00437396-0.00895715j -0.0178287-0.00791679j 0.00616841+0.0252505j 0.00109345-0.00501148j -0.00366052-0.00716869j 0.00171318-0.00992803j -0.0021347-2.0486e-05j -0.00645869-0.0096293j 0.00759678+0.00742849j 0.00675324+0.0204612j -0.00537576-0.000412791j -0.00759396-0.00891142j -0.00742828-0.0106948j 0.00365151+0.00183618j -0.000901164+0.000320476j 0.000606202+0.000229745j 0.000364909-5.98747e-05j -0.00498124-0.000311375j -0.00249037-0.00201218j 0.00248648+0.00155386j -0.00499918-0.00722289j 0.000466986-0.00137786j 0.00218761+0.00133447j -0.00162071-5.92481e-06j 0.000232323+0.00238862j -0.000969112+0.000753702j -0.00375347+0.000527209j 0.00044771+0.00836315j 0.00219872+0.00450825j -0.00390308-0.0028253j 0.00535867-0.000571247j -0.000504249-0.00486599j 0.00122886-0.0012665j -0.00169349+0.00173561j -0.00270552+0.00591827j -0.00366453+0.0043633j -0.00190365+0.00523597j -0.00754551+0.00148052j 0.00290063-0.00324833j 0.00287577+0.00123306j 0.00521318-0.0147382j 0.000598142+0.00326178j 0.00105878+0.00197992j 0.00943695+0.00289051j 0.00624245+0.00394828j -0.00541326+0.00313239j 0.00595022-0.00769983j 0.0170383+0.00739797j -0.00287042-0.000553244j -0.00345654+0.0066898j -0.00250887-0.00414897j 0.00608142-0.0127347j 0.00448455+0.00630865j -0.00426242+0.0103964j -0.00295815+0.000669726j -0.00271655-0.00155062j -0.00473627-0.00154093j -0.00859317+0.00296227j -0.00775264-0.00719704j -0.00550114-0.00978044j -0.00477039-0.00268856j 0.00796944-0.00161893j -0.00313791+0.000905734j -0.00474787-0.00584732j -0.000513326-0.0068312j -0.00011153-0.0101589j -0.0115577-0.00583196j -0.0034589+0.00174068j -0.00079309-0.00288993j -8.96224e-05+0.00317751j 0.00129748+0.00224754j 0.00211685+0.00537122j 0.00643514-0.00194345j 0.00144423+0.0077149j 0.00260801-0.00417369j -0.00615819-0.00156968j -0.00309821-0.000239648j -0.00517643+0.012577j -0.00544536+0.00179272j 0.000379329+0.00235498j 0.00060948+0.000881922j -0.00157922+0.00435047j -0.00483824+0.000381581j -0.00168339+0.00859402j 0.00825022-0.000846155j 0.00378262+0.000359672j 0.00283538-9.21347e-05j 0.000156685-0.00828623j 0.0043138-0.00427583j 0.000528317-0.00214373j 0.00602088-0.0102982j 
-0.471401+0.111353j 0.000528676+0.0548734j -0.0112395+0.084473j 0.0104106+0.00285021j 0.00939954+0.0111733j -0.0164004-0.0163446j 0.0128215+0.0142927j -0.0359102-0.0271217j -0.0177939-0.0156053j -0.00856554-0.00112356j 0.000345759-0.0116629j -0.0116553+0.0186412j -0.00615146-0.0161081j 0.00135586-0.00874335j -0.0105901-0.000861201j 0.0125104-0.0201148j 0.00725522+0.00052763j 0.00149151-0.0161663j -0.00522549+0.0223385j -0.023347+0.0144476j 0.0212956-0.0135782j -0.0229159-0.000208637j 0.000294769-0.00989551j -0.00282735+0.0011911j -0.00342018+0.0010771j -0.00319925-0.000582138j 0.00224745-0.00197519j -0.00358744-0.00164005j -0.00701956-0.00357942j 0.00255882-0.00101654j 0.00643874+0.00705966j -0.00115576+0.00742997j 0.00295373+0.0022348j 0.00738399+0.00945543j 0.00494589+0.00250259j 0.00708694+0.00628498j 0.0100312+0.00906794j 0.00227298-0.000591148j -5.51951e-05+0.0133308j -0.00794729-0.00671927j -0.0169537-0.00762581j 0.00857065-0.0018945j 0.00450202+0.00287298j -0.000135058+0.0119848j -0.014561-0.00906167j 0.00406716+0.00480049j -0.000599466+0.0120446j 0.0166802+0.0133275j 0.00280252-0.00727442j -0.00719275-0.00109007j 0.0116898+0.00226905j 0.00181324-0.000358015j -0.00147335+0.00862103j 0.00541012-0.0102014j 0.00731208+0.00179234j 0.00461244+0.00518336j -0.000360481+0.0142331j 0.00235673+0.00170491j -0.00127806-0.000862447j 0.000349716-0.000558389j 0.000965204+0.000420728j 0.00137616+0.000536124j 0.00727253+0.000597922j 0.00362039+0.00195287j 0.000456721-0.000575397j 0.00114193+0.00397984j -0.00459056-0.000624329j -0.00532753-0.000620809j 0.00209188+0.000209183j 0.00220208-0.000184011j 0.00351274-0.000755005j 0.00241647-0.00211625j 0.00503913-0.00474635j -0.00157957-0.00163653j 0.00516687+0.00593096j -0.00437772+0.00057571j -0.00278392-0.00215078j 0.0074927-0.00203485j 0.00304637+0.00200065j 0.00148084-0.00258596j -0.00320541+0.00293507j -0.00638+0.00446088j -0.00109333-0.000133574j -0.0074652-0.00765436j -0.000911588+0.00679213j 0.00484801-0.00450662j -0.0107843+0.00886942j -0.00569166+0.00537898j -0.00180009+0.00794099j 0.00629823+0.00878484j 0.0040713-0.00280968j -0.00687915-0.00631027j -0.0119843+0.0182235j 0.00282878-0.00327185j -0.00283983+0.0030115j 0.00825279-0.00651118j 0.00570208-0.0078839j -0.000727357-0.00645368j -0.00338463-0.00281638j -0.00472017+0.00238417j 0.0017814-0.000104058j 0.00275613-0.0038405j 0.00630731+0.00447563j -0.00750389+0.00605878j 0.016238-0.0120235j -0.00701237-0.00766482j -0.00384939+0.00138383j -0.00157833-0.00322699j -0.00284066-0.00325689j 0.00409799-0.000135833j 0.0133685-0.0096567j 0.00409177-0.00678123j 0.000339103+0.0102477j 0.0104837-0.00602883j -0.00443776+0.000985434j -0.00218785-0.00107696j -0.00140592+0.000111016j 0.00265324-0.00117794j 0.00286902-0.00339527j 0.00499173-0.00161162j 0.00152536-3.34857e-05j -0.000146367+0.00300818j 0.000235559+0.00124811j -0.00170371-0.00336918j 0.000488964-0.00081021j -0.000527754+0.0020094j 0.000984554-0.00366997j -0.00203822+0.00141623j 0.00400318-0.00440912j -0.0041013-0.00330719j -0.000280125-0.00118874j -0.00297955-0.00044603j -0.00149961+0.00438816j -0.00316144+0.00122428j 0.000458512+0.00013947j -0.00481963+0.00542222j 
-0.00739137-0.0866789j -0.0733874+0.0257126j 0.0439348+0.0760373j 0.0128995-0.00634387j 0.00376968+0.0274637j -0.0443236+0.0276553j -0.0426592+0.0553685j -0.0162468-0.00800882j -0.0178339+0.00631685j 0.000855176-6.26543e-05j 0.000239153+0.00247853j -0.00334978-0.00664071j -0.00921979+0.00315252j 0.00107679-0.00011612j -0.0111083-0.00871583j -0.0152751+0.00121132j -0.00827169+0.00155944j 0.00177447+0.00343116j -0.000585996-0.00369863j 0.0166836+0.000648206j -0.00342559+0.00658211j 0.00643645-0.00424975j -0.00634482-0.00632323j 0.00220024+0.00395069j 7.2747e-05-0.000349842j 0.00273436+0.00122386j 0.000243552+0.0031016j 0.00050744+0.00450938j 0.00439635-0.00462158j 0.00309165-0.00243038j 0.000794907-0.0053451j 0.0030766-0.00826155j -0.000837331-0.00023695j -0.00541493-0.00609239j -0.00537136+0.0023779j -0.000630273-0.00439377j -0.00882447-0.00319721j -0.00922057+0.00852889j 0.00246677-0.0125988j 0.00104334+0.00478977j 0.00495014+0.0132619j -0.00684526+0.0032951j -0.00652858-0.000388312j 0.0114588-0.00870208j 0.0107039+0.00205015j -0.00699422+0.000694999j -0.00520209-0.00943821j -0.00385512-0.0157937j -0.00393082+0.00564254j -0.00227569+0.00130296j -0.012867+0.00299717j 0.000244889+0.000780976j -0.00124902-0.00479933j 0.00286536+0.00607871j -0.00219091-0.00397317j -0.00502687-0.0024586j -0.00137475-0.00547998j -0.0034692-0.00118828j 0.000596116-0.000474013j -6.15287e-05-0.00019853j -0.00198653+0.000651687j -0.00157404+0.000814489j -0.00771238+0.000241232j -0.0033011-0.00151637j -0.000910048+0.000973547j -0.00272396-0.00529299j 0.00376071+0.000396916j 0.00290035+0.00113695j -0.00416773-0.000486331j 0.000255187+0.001573j -0.00364438-0.000936742j 0.00236249-0.000904359j -0.00262531+0.0054986j 0.0036184+0.00541678j 0.0014515-0.00120151j 0.00586032+0.00394785j 0.00142321-0.000447383j 0.00110186-0.00162459j -0.0009008+0.00319202j 0.00790077+0.00259721j 0.00651737+0.00123328j 0.0146088+0.00750512j -0.00644117-0.0112753j -0.00553879-0.00569004j 0.00561384+0.0101831j -0.00935954-0.00615573j 0.0042581+0.00415909j -0.000720962+0.00298461j -0.0101685+6.15985e-05j -0.0052572+0.00112486j 0.0164042+0.0147354j 0.00827129+0.0059008j -0.0112349+0.00334737j 0.00463027+0.00395757j 0.00365347+0.00232744j -0.00228251+0.00234929j 0.000970014+1.37515e-05j 0.00364766+0.0116519j 0.00140482+0.00467991j -0.00237141-0.0108298j -0.000240027-0.00335892j 0.0057875+0.00210218j 0.0169208+0.0175543j 0.00419039-0.00660313j 0.00380212+0.00106362j 0.00599994-0.00511845j -0.00768125-0.0109768j 0.0038014+0.00324816j 0.0092824+0.00823229j -0.00110192-0.0112662j -0.0060778-0.014233j 0.00769924-0.00259141j -0.00307785-0.00441873j 0.000393841-0.00306955j -0.00257682+0.00469894j 0.00257349+0.00459411j -0.00662097-0.00270481j -0.00105455-0.00242615j 0.000682242+0.00553522j -0.00481111-0.00642947j 0.00313609-0.0012505j -0.00185114-0.00134922j -0.00133655+0.00175056j 0.00565243+0.00302957j 0.000222991+0.00222493j -0.00303594-0.00377237j 0.000533655+0.00420263j 0.00252703+0.000485948j -0.00149772+0.00180445j 0.00286847+0.000989782j 0.00124169+0.00190471j 0.00157996+0.000244385j -0.000424508-0.00490658j 0.00252834-0.0011425j 0.000320105+0.000811159j 0.00288935-0.00429966j 
-0.240557-0.502271j 0.0543511-0.0525899j 0.0297437+0.0226643j -0.00448871-0.00570867j -0.00711209-0.0130409j -0.00637139+0.0020854j -0.00708807-0.0341285j -0.00512349+0.022545j -0.0107429+0.00372642j -0.00661563-0.00382419j -0.00346865-0.00622862j 0.00154015+0.00426072j -0.0215561-0.0233836j 0.00969649-0.00707429j -0.00359024-0.0205914j -0.0276397-0.0445243j -0.0200068-0.0178592j 0.0179554-0.00358594j -0.0128977+0.00908572j 0.0129938-0.00341692j -0.00585968-0.0103139j 0.0120176+0.00376778j -0.00258544-0.00460925j 6.00815e-05+0.00203673j -0.000395383+0.004978j -0.000401269-0.000473332j 0.00185465-0.0066836j -0.000930329+0.00365577j -0.00284817+0.00267935j 0.00403793-0.00838185j 0.0113578-0.0189555j -0.0103831+0.0090767j 0.00345178-0.00113561j -0.00341218+0.00195245j -0.000856887+0.00464236j 0.00543268-0.00841211j 0.010644-0.00851933j -0.00241967+0.0125344j -0.0074573-0.0028222j -0.00895527+0.00905393j -0.00879372+0.00736497j 0.000593501+0.00725559j 0.000966005+0.00298403j 0.0254607-0.0244362j -0.0193079+0.00390846j 0.00509861-0.000519233j -0.0100674-0.00237118j 0.00931763-0.00414147j -0.00119151+0.0015883j -0.00239062+0.00479726j 0.0147955+0.0035698j 0.00170493-0.000877076j -0.00103509-0.00320677j 0.00547255+0.00368992j 0.00346289-0.00204164j 0.00418217-0.00142658j 0.000723483+0.000131143j 0.00204828+0.00194604j -0.000532557-0.0012373j -0.0020365+0.000465313j 0.0034059+0.000284611j 0.00360254-0.000539711j 0.00451521+0.00361807j 0.000378825+0.00177957j 0.00697588+4.76704e-05j -0.0082965+0.00183889j -0.00492486-0.0032857j 0.00175468-0.0025418j 0.00373026+0.000512469j -0.000434547+0.0047756j 0.00261528+0.00336939j -0.00970177+0.000432896j 0.00845469+0.0056535j -0.000829469-8.33494e-05j -0.00538807+0.00433923j 0.00450159+0.000456519j -0.00512427-0.0051495j -0.00329888+0.00614658j 0.00364409+0.0042259j -0.00370695+0.000567355j -0.00210228-0.00337174j -0.00143576-0.00280897j -0.00195397-0.00482977j 0.0102935-0.0124898j 0.00415179+0.00619652j 0.00702808+0.000834848j 0.00378784-0.00627218j 0.004504-0.000856345j 0.00482795-0.00108995j -0.011253+0.00614905j -0.00528789+0.00844452j 0.00530278-0.00800586j 0.00682195+0.00239189j -0.00228443+0.00114911j -0.00405104-0.000148495j 0.0099893+0.00798504j 0.000689496+0.000140673j 0.00517268+0.00222463j 0.000173054-0.00264908j -0.00744419-0.0104376j -0.00505234-0.00209131j -0.00474153-0.00104853j -0.0167162+0.00801288j -0.0031881-0.00677587j -0.00607228+0.00243138j 0.00708697-0.0105288j 0.00789512+0.000267913j -0.000372033-0.00204208j 0.000769403-0.00571181j -0.011537-0.00691628j 0.00481418+0.0017211j 0.000155024-0.00386394j -0.00721999+0.00101204j -0.00196081-0.000114029j 0.00850636+0.00469625j -0.00216956-0.00287268j -0.00247711+0.000870889j -0.00209592+0.000273551j 0.00311674+0.00346641j 0.00555841+0.00286482j -0.000892818-0.000500439j -0.000283077+0.00101111j 0.00184934+0.00496928j -0.00498121-0.00522974j -0.000292633+0.00126182j 0.000577025+0.002441j 0.000438287-0.00125658j -0.003303-0.0023868j 0.00180697+0.00147994j -0.00328747-0.00460782j 0.000633846+0.000204467j -0.00284954-0.00286241j -0.00175202+0.000870487j -0.00221899-0.00177334j 0.0007998-0.00142822j -0.00259175+0.000108137j 
-0.0961035+0.0514174j -0.289156+0.0567404j 0.181115+0.0180162j -0.0632219-0.0557621j -0.0561603+0.0164593j -0.0359051-0.0142899j 0.0347945+0.0155831j -0.0136438+0.0261025j 0.0532214-0.032093j 0.0359528-0.0116608j 0.0309831+0.0153691j -0.00549433-0.0341676j 0.0120419+0.00272357j 0.0319074-0.00288255j -0.00773104+0.0137778j 0.00645466-0.00330557j -0.00957979-0.00640968j -0.0068956-0.0262424j 0.0186458-0.000323965j -0.00853664+0.00222283j 0.00837996-0.0182053j 0.0179312+0.0103108j 0.00642105+0.0108054j 0.00185923+0.0382979j 0.0132088-0.00850581j 0.0332201-0.000328503j 0.0219211-0.00336877j 0.0260429+0.00050589j -0.0305549-0.0167057j -0.0180434+0.000176254j -0.00495411+0.000389375j 0.014433+0.00267426j 0.0100739-0.00284362j -0.00511788-0.0013236j -0.0043229+0.0105035j -0.0133206+0.00798057j -0.00589088-0.00242393j -0.0140941+0.00105086j -0.000806327-0.00791045j -0.00544646-0.00933551j 0.000213749+0.0149942j 0.00611334+0.00402577j 0.00184909+0.00675811j 0.0141535+0.00922261j 0.00346649-0.00178329j 0.0108622+0.00876575j -0.00222283+0.00196042j -0.0029941+0.0140621j 0.00270136+0.0138581j -0.0129852+0.00332206j 0.00325006+0.0133236j 0.00924226+0.0136455j 0.0161324+0.0135626j -0.00269395+0.00637314j -0.0158837+0.0206669j 0.0018296-0.015821j 0.0192869-0.0471554j -0.0390725-0.0115439j 0.00662924+0.0234808j -0.00225155-0.00241357j 0.00622205-0.00496934j -0.000635106+0.00353243j -0.0125357+0.0199743j -0.00300914+0.0101813j -0.00153783-0.000971181j 0.00162513+0.00485145j -0.0104835+0.000586144j -0.00216434-0.00580589j -0.00280587+0.00765137j -0.000294354-0.00909398j -0.0090657+0.00398274j -0.00394513-0.0052243j -0.00397552-0.00309255j -0.00528521+6.76099e-05j 0.0122768-0.00599572j -0.00080451+0.0065882j -0.00286564+0.00174731j 0.00250815+0.00162338j -0.00130699+0.00823592j 0.00621103-0.00120332j 0.00157847-0.00366143j -0.00157054-0.00389087j 0.000466577-0.00886883j 0.00480703-0.00723634j 0.0120797-0.0120232j -0.00359406+0.00266865j 0.00154167+0.00250477j 0.00453447-0.00492642j 0.00427454+0.00214133j 0.00143189-0.000415088j -0.00220452+0.00385146j 0.00120706+0.00366386j -0.000449852+0.00231859j -0.00202593-0.00124876j 0.00260459-0.00429801j -0.000246053-0.0100379j 0.00335645+0.00481131j -0.00783034+0.00474164j -0.00382379-0.000641582j -0.000845595+0.00241665j -0.00805956+0.00225059j -0.00312848-0.00669786j 0.00119662+0.00205271j 0.002638-0.000658878j 0.00100936+0.00404187j -0.00262811+0.00439022j -0.000437259+0.00170923j -0.00911891-0.00318168j -0.00296395-0.000533225j -0.00247303-0.00266072j -0.00378488+0.00540613j 0.00570858+0.00334334j -0.00123772+0.00681862j 0.00488158-0.003142j -0.00182156-0.00622581j -0.00118395-9.96074e-05j -0.00309333-0.00582517j -0.00399681+0.0107604j 0.00214505+0.00634866j 0.00522759-0.00283556j 0.00605141+0.00308767j -0.00264341+0.000550595j -3.71116e-05-0.00440523j -0.00582416+0.00866162j 0.00919544-0.00438465j 0.00393521+0.00682814j -0.00633811-0.00437548j -0.00313602-0.0010792j -0.000682072+0.00872353j -0.0078493+0.000183883j -0.00467806+0.00136204j -0.00515706-0.00104131j -0.000770132+0.0044058j 0.00938439-0.0128132j 0.0187785-0.055439j 0.0511784-0.0178236j 
-0.0549168-0.0794834j -0.0391552-0.118605j -0.155634+0.100234j -0.0328257+0.0417597j 0.0250853+0.0538507j -0.0127639+0.01822j 0.0216086-0.015768j 0.0325412+0.0181162j -0.0516001-0.0344532j 0.0212733-0.00216769j 0.000298551+0.0123027j -0.00523474+0.018391j 0.0283968+0.0118834j 5.6867e-05-0.00402746j -0.0064451+0.00941388j -0.0044655-0.0112886j -0.0157672-0.00380611j -0.0120608-0.00930209j 0.00325463-0.00789944j 0.0153861+0.00699586j -0.0127233-0.00566668j -0.0105988-0.0333643j 0.0148649-0.00708787j 0.0172849-0.0116974j -0.0151612+0.00720179j 0.0166463-0.000604641j 0.0249696-0.00465223j 0.000462364+0.00725385j 0.0063352+0.00222057j 0.00552344-0.00274287j -0.00143167+0.0149709j -0.0115268-0.0142161j 0.00558335+0.00934482j -0.0111317-9.15907e-05j -0.0131854-0.0151483j 0.00662043-0.0112068j -0.0131713+0.00347369j 0.00195853+0.013652j 0.0103126+0.00135404j -0.0143237+0.00528366j -0.00258828-0.00267406j 0.00820373+0.00583337j 0.00572857-0.0111018j -0.00153381+0.00835688j 0.000605929-0.00324411j 0.0111034-0.0143516j 0.00330485+0.0107109j -0.00164759+0.000367955j -0.0104364-0.00918917j -0.00269916-0.000857484j -0.00130728-0.00696152j 0.000887586+0.0150448j 0.0112968-0.0229082j -0.013314+0.00177073j -0.00220565-0.00746838j -0.0195756-0.00634913j -0.0014386-0.0120356j -0.0170914+0.0350192j 0.0132968-0.0158607j -0.00777082+0.00269975j 0.0038973+0.0046514j 0.00559846+0.00491707j 0.00570905+0.00287146j 0.00669601+0.000319331j 0.00167546+0.00431228j 0.0118741-0.00971925j -0.00334113+0.00152285j 0.00267736-0.00139181j -0.000106312-0.00121039j -0.00833865-0.00122342j -0.00325676-0.00278304j -0.00690189-0.00380008j -0.00297905-0.00995335j 0.00377356+0.000322111j -0.00576694+0.00179628j 0.00827769-0.00570362j -0.00597226-0.00214725j 0.00488581-0.000721641j -0.00551548+0.00467538j -0.0087142-0.00339363j -0.00824421+0.00258899j -0.00509705-0.00336454j -0.00410906-0.00537887j -0.00659701+0.00367396j -0.00950413-0.00637524j -0.00677486+0.00369271j 0.00220649-0.00793988j -0.00536989-0.00618521j 0.00678059-0.00444531j -0.00361936-0.00350912j 0.00595405+0.00221946j -0.00417842+0.00302941j 0.000512827+0.00170771j -0.0040513-0.00153107j 0.00297652+0.00350735j -0.000896301-0.000159251j 0.00011848-0.00350873j 0.00427657-0.00170413j -0.00671862-0.00353164j 0.0026166-0.00524674j 0.00692446+0.00633984j -0.0133992+0.00635076j 0.00531127-0.00155758j 0.000615749+0.00687438j 0.00592743-0.00167205j 0.00625655+0.0021987j 0.00128138+0.00138119j 8.67596e-05+0.00324703j 0.000158141+0.000808361j -0.000918924-0.00462933j 0.00673334+0.00492433j 0.00259838+0.00244362j -0.00089444+0.0105925j -0.00501206-0.00114493j 0.00301612+0.0113431j 0.00909937+0.00505327j -0.00817143+0.00472397j 0.00614184+0.00356j 0.00900049+0.00342136j 0.00203608-0.00282606j 0.00657667-0.00767465j -0.00102497+0.00325218j 0.00511317-0.00224048j 0.00151074+0.00943705j -0.00302788-0.00709846j -0.00164523-0.00297925j 0.00644269+0.0109952j -0.000935778-0.00335071j 0.00450196-0.000614058j 0.00296049-0.0032965j 0.0055088+0.00854093j 0.00691051+0.00327882j -0.00729817-0.00753455j -0.000288824-0.0152675j -0.0341694+0.00577525j 0.00759029-0.0422661j 
