-0.0186911-0.0602098j 0.0822687+0.0988049j -0.0541262-0.194241j 0.127113-0.0138212j -0.0261997-0.132026j -0.0558319-0.0800267j 0.0105458-0.160447j 0.0907448-0.0450428j 0.261469+0.252547j 0.246055-0.049699j -0.00355999+0.233064j 0.0860483+0.0535772j -0.309106-0.0884812j -0.0129355-0.0708108j -0.0288048+0.118711j 0.0149949-0.00608551j -0.0256219+0.0017991j -0.013074-0.0351113j 0.0134671+0.0354014j -0.0499751-0.015613j -0.066535-0.053103j -0.0411198+0.00859781j -0.00223178-0.0314599j 0.0808118+0.0150948j -0.0679588-0.00276673j 0.0362343-0.127766j 0.0413674-0.00218938j 0.0149926+0.0422261j 0.0200278-0.00639944j 0.0526651+0.0231j -0.0181084+0.0203085j -0.0425696-0.055327j 0.0324609-0.0395988j -0.00295279+0.000855864j -0.021291+0.012188j -0.0370709-0.0139756j -0.00207538-0.012372j -0.0266651+0.0165676j -0.0316912+0.00212111j 0.0151647+0.0196926j -0.00427845-0.00920452j -0.0266039-0.00695524j 0.0059942+0.028385j 0.032587+0.0176107j 0.00312079-0.0209515j 0.00365565+0.00558756j 0.00734816+0.0142084j 0.00431758-0.00890842j -0.0144333+0.00754593j 0.0342806-0.00584172j 0.0322023-0.0103507j 0.037929-0.0126753j 0.00349522+0.00182534j 0.00405495-0.0289431j 0.0404353-0.00999855j 0.00578316+0.0185303j 0.0271957+0.0326049j 0.00892374-0.00215077j 0.00426508+0.000157378j 0.0447238+0.0118583j 0.0274947-0.00092287j 0.0467799+0.0195359j -0.0108941-0.00493443j 0.0300389-0.0235697j -0.0141422+0.020038j 0.0249278+0.0128204j 0.0238882+0.00610346j 0.0223838+0.0746884j -0.0159803-0.00313585j -0.00552309+0.00569094j 0.00717004+0.0339524j -0.00449881-0.00749767j 0.00884187+0.0152854j 0.00793884-0.00438636j 0.00118189+0.0143857j -0.0112474+0.026924j -0.0433596-0.0295291j 0.00140386+0.0042586j 0.0113103-0.00723948j -0.00835295-0.0259884j 0.00633215-0.0107505j 0.00423213+0.0150642j 0.00310316+0.00039512j 0.0067289-0.0257966j -0.0105674+0.0180462j 0.00872504+0.00900506j 0.0138303+0.0118872j -0.013344+0.0144289j -0.0111318+0.000614537j -0.00462558-0.0055769j -0.00334478-0.00785361j 0.0210002-0.00705245j -0.0455331-0.00542216j -0.0207971+0.00565841j -0.0147288-0.027949j 0.00115134-0.0172587j -0.00531861-0.0215006j -0.00391357+0.00350299j -0.0171266-0.00355857j 0.00766753+0.0129016j 0.00272643+0.00052587j -0.000307247-0.00860144j -0.00708295-0.00397798j 0.00548617-0.00716277j 0.0213353+0.00818763j -0.0149108+0.0126128j 0.0232667+0.016181j 0.00334717-0.0101288j 0.0217616+0.0191844j -0.0309799+0.0173624j 0.000313686+0.0235537j -0.0243748-0.0169276j 0.010303+0.0169095j 0.00123303-0.0226323j -0.00862747+0.0115971j 0.0103237+0.00500635j 0.0183229+0.0188149j -0.016755-0.00667599j 0.0359141+0.00861084j 0.0198397+0.00548218j 0.00108847-0.00229369j 0.00357807-0.00183353j -0.0179215-0.012949j -0.0199065-0.00562566j 0.00961648-0.0284059j 0.00577128-0.00138531j 0.0289302+0.00118055j -0.015636-0.0036746j -0.00463705+0.0106399j -0.00848112+0.00624499j -0.00345652-0.0127658j -0.0150584-0.011341j 0.0298318+0.0156873j -0.000854791-0.0293283j -0.0258499-0.0224512j -0.0455418-0.0368918j -0.0100198+0.016589j -0.0286502-0.0135882j -0.00494474-0.0178153j -0.0282601+0.0436345j 0.00594847+0.0714672j -0.00530254+0.0128635j 0.00132575+0.00061545j 0.0512596-0.0138865j 0.0525538+0.00341364j -0.0962294-0.00175163j 0.0336263-0.0063075j 0.00667636-0.0166393j -0.00577914-0.0776337j -0.0437834-0.00604476j -0.0301641-0.00159277j 0.0535086-0.0313435j 0.0502693+0.0430524j 0.034519+0.0330984j 0.0311632-0.0453826j -0.00633077-0.00940819j -0.0148988+0.0344123j -0.0810915-0.0667604j -0.0342579+0.024634j -0.0464086-0.0960971j 
0.0705087+0.0510056j 0.0670589+0.052567j 0.0781563+0.0846175j -0.10531+0.24591j -0.139839-0.0497432j 0.103186+0.107424j 0.0570495+0.0914265j 0.187733+0.0327001j 0.240577-0.0990998j -0.135309-0.183638j 0.0673553+0.0316539j 0.178939-0.321535j -0.128601+0.199156j -0.0531065+0.163705j -0.0665359+0.0176459j -0.0629699+0.043227j 0.0257146+0.00149068j 0.00565686+0.00363176j 0.0328-0.0358441j -0.0124912+0.0680856j -0.0199609+0.0421738j -0.0294491-0.0310325j 0.00678436-0.0375685j 0.051544+0.0171935j 0.0721535-0.0147824j -0.0935139-0.0622729j -0.0493277-0.028769j -0.0439953-0.0677446j 0.0280932-0.0173885j -0.0218268+0.0335615j -0.0348495-0.0471543j -0.0251305+0.0222146j 0.0312277+0.0266542j 0.00917782+0.00731172j -0.028101+0.0104713j -0.0114635+0.00443147j 0.0342903-0.0488288j -0.0354178+0.0180607j 0.00332079-0.0168788j -0.00894005-0.00383905j -0.0362494+0.00517578j 0.00278784-0.00476084j 0.0268373-0.0121541j -0.00724308-0.00110902j 0.0099868+0.0331838j -0.00798359+0.00204221j -0.0386524-0.0105923j 0.00862328+0.00120459j 0.0165584-0.0045628j 0.00335128-0.0258967j 0.0203018-0.0229666j -0.00433677-0.044352j 0.0160892+0.00339316j -0.0287966-0.0127261j -0.0361852-0.0181134j 0.0122808-0.030826j 0.0404301-0.00802861j 0.00127799-0.002204j -0.00932043-0.00951797j 0.0174766-0.0369293j 0.0134518-0.0354046j 0.0113025-0.0333567j -0.000747786-0.00661698j -0.0144397-0.019111j 0.034595+0.0052469j 0.0284868+0.000126304j -0.0108194+0.0120273j 0.00771783-0.0149414j 0.030466+0.0156585j 0.0242211-0.0375378j 0.00181503-0.0290965j 0.0074205-0.00376628j 0.000887278+0.0277727j 0.0147567+0.029865j -0.00132435+0.0056598j -0.0329972-0.0269603j 0.00531998-0.0218791j -0.00385238+0.0185764j -0.00132917+0.0373577j 0.0122144+0.00693747j -0.00444079+0.0148228j -0.0117476-0.0140302j 0.0152891-0.0171083j 0.0144861-0.0119573j 0.00837854-0.00404095j 3.96119e-05+0.00978003j -0.00401656-0.00782104j 0.0246616-0.00731658j -0.0299885+0.0231895j -0.00468924+0.0066943j 0.0143293-0.0156138j 0.000348025-0.0112444j -0.0119064-0.00150048j -0.0195663+0.0027152j -0.00872298+0.00521164j -0.00973202-0.00413137j -0.0270383+0.0106063j -0.0114877+0.00313997j 0.0156161+0.0115667j -0.00612804-0.00716226j 0.00829304-0.00686879j 0.00455781-0.00129515j -0.00427959-0.00441596j -0.000747679-0.00232011j -0.0314936-0.00350602j -0.0044689+0.00378249j 0.00842203-0.0219093j -0.0175812-0.0147553j 0.00815569-0.0204523j -0.00238389+0.0128741j 0.00769582-0.00936871j -0.00683277+0.00654802j 0.0213817+0.0155034j -0.0242736+0.00223735j 0.00884687+0.00233148j 0.00628466+0.0255439j 0.0146111-0.0157743j 0.001269-0.0141806j 0.00384458+0.022749j 0.00175878+0.00955079j -0.00832705-0.00100864j 0.0302143-0.00076732j -0.0162573+0.000571414j 0.0108574-0.00174698j -0.021144-0.00965876j -0.00341881-0.00321384j -0.0271274-0.0162608j -0.00506375-0.0013638j 0.0293707+0.0307406j -0.0104672+0.0100739j 0.0141186+0.0258614j -0.00901994+0.00983391j 0.0275749+0.000573149j -0.0170032+0.00919391j -0.0326964+0.00641072j 0.00427175+0.0570225j 0.0251374+0.00204132j -0.0462697+0.0148063j 0.00380894+0.0119175j 0.0649376+0.0190103j 0.0188647+0.0164686j -0.00535942+0.0688831j 0.0230891-0.0119403j -0.0190852-0.0302584j 0.0253945-0.00231121j 0.00274824+0.0399565j -0.0124602-0.0249571j 0.0334888-0.0140338j -0.00934789+0.0617344j -0.0528501+0.022893j -0.00540615+0.0145316j -0.0817881-0.0478254j 0.0433682-0.0380228j 0.00746997+0.044375j -0.00780909+0.00711331j -0.0573795+0.0563635j -0.0517654-0.0413387j -0.00724467+0.00608817j 0.0144013+0.0677469j -0.0554585+0.0548513j 
0.0625004-0.00290072j 0.0529622+0.0229086j 0.240902+0.0170408j -0.0242347+0.0640213j -0.406372-0.021529j 0.366282-0.0981693j -0.00325811+0.0847707j -0.108003+0.1933j 0.0127013+0.167703j -0.0904623+0.0181607j 0.4047-0.134486j 0.220828+0.0698876j 0.245581-0.281515j -0.0293377+0.0520613j -0.0256103-0.0157588j -0.0128654-0.00124889j 0.042596+0.00711935j -0.0154293+0.00672422j 0.0719799+0.00569038j -0.00706754+0.0498636j -0.0204598+0.0119925j -0.00744816+0.0304538j 0.0195258-0.0754802j -0.0435155+0.0203397j -0.0324988+0.00080524j 0.00164113+0.0329971j 0.0313738+0.0382684j 0.00350373+0.00595889j 0.0212945-0.010041j -0.00369142+0.00647898j -0.0194163+0.00409985j -0.0308021-0.00279357j 0.0166645+0.00757763j 0.00731179-0.0070949j -0.0370731-0.00869185j -0.0174871+0.00423779j -0.000523198-0.0214247j -0.0182347-0.00802754j -0.00814652-0.0151966j 0.0114727+0.00757774j -0.0141829-0.0135717j -0.00941969-0.0292928j 0.0382017+0.00476842j -0.0114065+0.0122433j 0.0018176-0.0030528j -0.0197225+0.0303722j 0.011306-0.00395263j -0.0317851+0.0253162j 0.0383551+0.0102643j 0.0193464-0.0365783j 0.0130549-0.0023302j -0.011025-0.0180751j -0.0140336+0.00139318j 0.0106101+0.0183231j -0.000181644-0.02398j 0.0115529+0.0255221j 0.033973-0.00355124j -0.00367114+0.027962j 0.0134225-0.000545398j -0.0139504+0.0200082j 0.0243312+0.0251659j -0.00885377-0.01607j 0.016941-0.0148182j -0.0168998+0.0120535j -0.0180799+0.0162085j 0.0165896+0.00121913j 0.00342553+0.00274182j 0.0167624+0.0241723j 0.0117821-0.00652479j -0.00626603+0.0222105j -0.00240769+0.0212436j -0.00525244-0.00413993j 0.00830411+0.00559879j -0.00543035-0.00235352j -0.000324967-0.00990858j -0.0121801+0.00415486j -0.00741899-0.000804352j -9.14443e-05+0.00455344j -0.00697156+0.013523j -0.00467789-4.32186e-05j -0.00248751-2.71287e-05j -0.00334274-0.00222445j 0.00478772-0.000823828j 0.0163278+0.000371595j 0.00513912+0.00627355j 0.0167644-0.000201536j 0.0011924-0.00431073j 0.00413517+0.000175763j -0.0212108+0.00932121j -0.00352734-0.00747034j -0.000160006-0.00148689j -0.00234856-0.00304287j -0.0338718-0.0113421j -0.00428921-0.004132j -0.00663286-0.0102462j -0.00265709-0.00887933j -0.0154751+0.00352835j -0.00417753-0.00241774j -0.00892624+0.013434j -0.00515613+0.00443686j 0.00305557-0.00460041j 0.0166463+0.00913536j 0.00452114-0.0232963j -0.026032+0.0166779j 0.00396183+0.0055528j -0.0202625+0.019043j -0.0167692+0.00207032j -0.0189972+0.00462291j 0.00433912+0.00498779j 0.0149458-0.0148941j 0.0114613+0.00759259j 0.000842999-0.0107137j 0.00596846+0.0082021j 0.013348-0.00263547j -0.0121247-0.00249729j -0.00799942-0.00603715j -0.00560573+0.0284681j -0.0030313+0.00666456j 0.0249025-0.0195707j 0.0123185+0.0114134j 0.0272553-0.000490953j 0.0102726+0.00384186j -0.0184035-0.00424225j 0.0250784+0.00429297j 0.0170742-0.00668276j -0.00592586-0.00609486j -0.00376061+0.0147239j 0.00305642-0.0173469j -0.00951952+0.0132639j 0.0159009-0.0162078j -0.0100953-0.00366088j 0.00803185-0.0110032j 0.00974156+0.0191917j -0.00430302-0.00259852j -0.019266-0.00271582j -0.0212453-0.00528791j 0.0152606-0.00338191j -0.0344794+0.00279528j 0.0103552+0.000517518j -0.0107199+0.0266775j -0.00424489+0.0154941j 0.00607226+0.000681439j 0.0177258-0.01628j 0.0100681-0.00280681j 0.0267631-0.00736908j -0.0265232-0.00294115j -0.00352448+0.00381522j -0.00699755+0.0159047j -0.00602747-0.0129215j -0.0295909+0.00414072j -0.0161753+0.0112608j 0.00505672-0.0161276j 0.00911208+0.0227698j 0.00352629+0.00895257j -0.014107+0.00171187j -0.00584261-0.0209203j 0.00680004-0.00777941j -0.0234167-0.0286736j 0.0131152-0.0143882j -0.0446546-0.0299755j 
-0.00194388+0.0450389j -0.0247365+0.0129855j 0.161003+0.0555501j 0.0906433+0.177321j -0.00511122-0.0268648j 0.120884+0.0216498j 0.123468+0.33049j -0.0739895-0.331452j -0.18545+0.0653482j 0.337982-0.14314j -0.0436442+0.158664j 0.0597787-0.109621j 0.03845+0.158352j 0.079275+0.0565497j -0.00249076+0.0691655j -0.00533459+0.0305094j 0.0374556-0.0326063j 0.00297496+0.073989j -0.0246799+0.0491127j 0.0320616+0.0869173j 0.0329541-0.0281161j 0.00185904-0.00309932j -0.0410247+0.00197725j -0.0226326-0.0353899j 0.00542448+0.0148602j 0.00708354-0.0458109j 0.0330343-0.00139726j 0.0102771-0.0150234j -0.00499467-0.00220562j -0.00129295+0.00237377j -0.00771405-0.0213196j 0.0108005-0.0130003j 0.0197543-0.00464659j 0.0122413+0.00519683j 0.00197621+0.0109198j 0.0137571-0.0209219j -0.0159865-0.0201316j -0.0106439+0.0144152j -0.00948592+0.0077455j -0.0199956-0.0290044j -0.00411752+0.0140167j 0.00347575-0.000251106j 0.003343-0.00474618j -0.00924664-0.00645972j 0.00770142-0.0175301j 0.0196567+0.00829845j 0.0168573-0.0256668j -0.0186264-0.0147995j 0.0281512-0.0268775j 0.0299863-0.0393004j -0.0100665+0.0223064j 0.00774798+0.0036066j -0.0083089+0.0108805j -0.00369563-0.017444j 0.00637533-0.00591663j 0.0252763-0.0100887j -0.014799+0.0112444j 0.0203624-0.0286465j 0.00192784+0.0105127j 0.0316834+0.00283196j -0.0124278+0.00808354j 0.0296966-0.00177133j -0.00793913-0.00052753j 0.0200931+0.00762989j -0.00879829+0.015404j 0.00329924-0.00673284j 0.00658881+0.00248946j -0.000229626-0.005574j -0.00699052+0.00570586j 0.00350429-0.00975881j 0.00442697+0.00151056j -0.00121584+0.00220749j 0.00257209+0.00727232j 0.000966177-0.00583922j -0.00698513+0.00462639j -0.0108729-0.00672833j 0.00144119-0.0163477j 0.00274013+0.00624004j 0.00782847+0.00765822j 0.00324198-0.00430871j 0.00287694+0.00195617j -0.00606575+0.00141916j 0.0027824-0.00092418j 0.00592988-0.0153366j -0.000412837+0.00483553j 0.00710181-0.00106428j -0.000607954+0.00233309j -0.00269113-0.00112804j 0.0113845-0.00072496j 0.00349449+0.00576347j 0.0061924-0.00597897j 0.0123691+0.00616239j -0.00442551+0.0126861j -0.0102053+0.00227485j -0.00608949+0.0224762j 0.0130955-0.02178j 0.00684327+0.0117453j -0.00856036+0.00667111j -0.00818737-0.0110262j -0.00985206-0.0139629j -0.0103707+0.0026213j -0.0161127-0.00109926j 0.00232236-0.0151333j -0.00232545+0.00320503j 0.0124029-0.00635819j -0.0186815-0.0168727j -0.0136209-0.0113587j 0.000749643+0.00701203j -0.0103692-0.00835697j 0.00371424+0.00653359j 0.000999423-0.0240001j 0.002276-0.00647126j -0.0234391-0.01988j 0.00688097-0.0142778j -0.0042517-0.0165213j -0.016936+0.0188177j 0.00144184-0.00156103j -0.00166527-0.000906424j -0.00229892+0.00358116j 0.0128824-0.0195421j -0.00824681-0.0201486j 0.00562801+0.00553355j -0.000839355-0.00269582j -0.0266917-0.0065842j 0.00882383+0.00686499j -0.00286457-0.0103364j -0.00316579+0.00330318j -0.010446-0.00883966j 0.007754+0.0130886j -0.00785344+0.00713711j -0.00160944+0.00734037j 0.000824826-0.00881909j -0.00735507-0.0243676j -0.00782187-0.0158854j -0.00817153-0.00153278j -0.0092484+0.00325073j 0.00340603+0.00903815j 0.00523099-0.00381119j -0.0121742-0.0068175j 0.00140039+0.00467639j -0.00956446+0.0231085j -0.00458024+0.00604745j 0.00510826+0.00468577j 0.0123658+0.00653886j 0.000617287+0.0126843j -0.0126016+0.0105135j 0.00796168-0.000218911j 0.00389704-0.0134244j 0.00255534+0.000394854j 0.00528284+0.00151877j -0.00707684-0.00847108j 0.00503906-0.00413582j 0.0111584+0.00597414j -0.00135346+0.0110183j 0.0126478-0.00366304j -0.00260355+0.023419j -0.0125607+0.00166296j 0.00161202-0.00158005j -0.0170785+0.0198646j 0.00443553+0.00915988j 
0.0577594-0.0676587j 0.0245865+0.00414211j -0.210712+0.124815j -0.28115-0.110594j 0.199954+0.0230606j 0.215263-0.144599j -0.0939817+0.187235j 0.0753189-0.122848j 0.205251-0.148697j 0.117874+0.162359j 0.160978-0.224357j -0.112287+0.312353j 0.131192-0.117348j -0.144105+0.0676041j -0.00731786-0.066742j -0.0421172-0.0300813j -0.0862693+0.0256433j -0.0373435-0.0451916j 0.018906+0.0138174j 0.0297743-0.00643744j 0.0649797+0.0601881j 0.0110912-0.0287389j -0.048828+0.00984687j 0.00905367+0.0124878j -0.0272963+0.0265874j -0.0441563-0.0264141j -0.0232056+0.00378232j 0.00373139-0.00268221j 0.0295034-0.0148312j -0.0151725+0.0143394j -0.00446923+0.0189966j -0.0302622+0.0139642j -0.010529+0.015582j 0.00388267+0.00207842j -0.0313804-0.0391884j -0.0364806+0.0311992j 0.0520587-0.0158653j 0.0162913-0.0123392j 0.00851427-0.0263494j -0.0228118+0.0202822j -0.0177338-0.00179498j -0.00701198+0.0277478j 0.0302729+0.000739208j 0.00366703+0.011922j 0.0260964-0.0117721j 0.0363105-0.0136023j -0.0249917+0.0102241j -0.0441531+0.0158504j 0.0101025-0.012529j -0.0164863-0.0178586j 0.0196927-0.00299171j -0.00201272+0.00804766j -0.0370097+0.00253862j 0.0100668-0.00989011j 0.0290527+0.0125767j 0.0164403+0.0130998j -0.00185175-0.0193268j 0.0135566-0.000558689j 0.0096804-0.00987567j -0.00633156-0.0142038j 0.00275799+0.0220047j 0.00376195-0.0325383j 0.00122749+0.00999015j -0.0282853-0.0034495j -0.0136981+0.010655j 0.0092607+0.00443087j 0.00317238+0.00330616j 0.0123071+0.0143305j 0.0136672+0.00599048j 0.00232869+0.0123707j -0.00941459+0.00760143j -0.0035376-0.00947126j -0.00684395+0.00214028j 0.0109958+0.0110999j 0.00186589-0.00684205j 0.00125937+0.00564663j -0.00397711+0.0170767j -0.00882876+0.00458187j -0.0206919+0.0144719j -0.00538195+0.014994j -0.00111985+0.00539231j -0.00510877-0.00392229j 0.0100721-0.0127916j 0.0034217+0.0239222j 0.00476857+0.01286j 0.000765899+0.00698869j 0.00877244-0.0107074j 0.0185612-0.00169972j -0.0309154+0.0165859j 0.00323382-0.010989j -0.0190252+0.00774049j 0.0025172-0.0017015j 0.0248738-0.0118495j -0.010934+0.00534157j -0.00212188-0.00479605j 0.0029002+0.00168913j -0.0394001+0.010274j -0.018505-0.00624634j 0.00408993-0.00623323j -0.00130349+0.0121356j 0.00100642+0.0160873j -0.0101894-0.0135122j 0.0127443+0.00568746j -0.011465-0.0198321j 0.00068721-0.015477j -0.0128977+0.00826878j 0.00651695+0.00607329j -0.00421272+0.0238753j 0.00834154+0.000642802j -0.00656515+0.011688j 0.0113207-0.00826351j 0.0176551-1.26763e-05j 0.0153041-0.00797996j -0.0128605-0.0270506j 0.00346295-0.00823409j 0.0128793+0.00528404j -0.0192884+0.0225718j -0.00922323-0.00206438j 0.00919905+0.00898386j 0.00864063+0.0106908j -0.000417819+0.00804975j 0.00206239+0.0296776j -0.00495922-0.00385035j -0.00415573-0.00261998j 0.0077113-0.0182097j -0.000768379-0.000915055j -0.0343967+0.00114871j -0.00129941-0.0122098j 0.00174546+0.00626931j 0.00646819+0.00412596j 0.0071626-0.0060139j 0.0129625-0.0157821j 0.00273866-0.00514731j -0.0188889+0.0153086j -0.0019306+0.00555942j -0.0255449+0.0128969j 0.0240067-0.00108376j -0.0287786+0.00560977j 0.0186578-0.0060375j 0.00993122+0.0117779j 0.00766407+9.14476e-05j 0.00253285+0.0126174j 0.0227459-0.011984j 0.00142272-0.00471305j 0.01861-0.0224668j -0.00711804+0.0112684j -0.0082549-0.0114228j -0.00445864+0.0178378j -0.00324895+0.000827623j -0.0341918+0.0114829j -6.89536e-05+0.00131038j -0.021232-0.0167117j 0.00778909-0.00204986j 0.00909418+0.00215761j -0.0226247+0.00250774j -0.00465268-0.0194108j 0.000889023-0.0121283j -0.0235441+0.00566821j 0.0374297-0.00750173j -0.0370743-0.0148458j 
-0.0209749-0.00337203j -0.0237386-0.0476961j -0.112657+0.00117445j -0.172334-0.181191j 0.29607+0.0970951j -0.137087-0.067277j 0.314237+0.160911j -0.318256+0.132283j 0.0494251+0.0946048j -0.0484829-0.420089j -0.0865831-0.153096j -0.00890399-0.0203658j 0.072502-0.00281254j -0.0222553+0.0261015j -0.00418344-0.0844246j -0.0190063-0.00805233j -0.0462057-0.009218j -0.014466-0.0224174j 0.0127507+0.004484j -0.0182287+0.0359608j 0.0665748+0.070339j -0.0125306-0.0128267j 0.0118655-0.0379147j 0.0123149+0.001484j -0.0495828-0.0116013j 0.01707+0.0335536j 0.00869664+0.0117844j 0.00398709-0.00131183j -0.000413566-0.00495099j -0.0273338-0.00872749j 0.00525903-0.00606433j 0.000128121+0.0161631j -0.0148078+0.0232068j 0.00291722+0.0165279j 0.000841361-0.0181431j -0.00968285+0.0227365j 0.0313824+0.00465666j -0.00327757-0.00528911j 0.0137726-0.00575348j 0.00803276-0.0274771j 0.0252207+0.0113466j 0.0136294+0.0208245j -0.00380487-0.0021508j 0.0365376+0.0470668j -0.00828631-0.0249516j -0.0209534-0.0409685j -0.00556221-0.0125689j 0.0140057-0.0193058j 0.0208256-0.00294693j -0.0118355-0.0427174j 0.00644206+0.0111564j -0.017128-0.00943644j -0.00521132+0.0141145j -0.000964517+0.02508j -0.0225208-0.00976839j -0.0161874+0.00592879j 0.00869891-0.00664551j -0.007364-0.0137756j -0.0144486+0.0127426j 0.0115617+0.0269106j -0.0163289-0.00239215j 0.0132177-0.013499j 0.00846669+0.0116781j -0.00521069+0.0109132j -0.00518185-0.00491048j 0.00575987-0.00481932j 6.00219e-05+0.00636616j -0.000315363+0.00298844j 0.0120604+0.00072524j 0.000929547+0.00233789j -0.00197324+0.00510207j -0.000555472-0.0114144j -0.0022329+0.00438719j 0.0101787+0.00383935j -0.00505819-0.0123869j 0.0028887-0.0107796j 0.0134188+0.0164824j -0.00660256+0.00437895j -0.00841233+0.00742256j 0.0101963+0.00957599j 0.00334662+0.00928476j -0.00714427-0.0126805j 0.000150433+0.00250746j -0.00371599+0.00832881j 0.00258598+0.000960324j -0.00465278-0.00247856j 0.00636365-0.00302761j 0.0153923+0.00632004j -0.0137385+0.0175807j 0.00407072+0.00999637j -0.00231249+0.000635705j 0.000865462+0.00255196j 0.00734415+0.00957697j 0.0126471-0.0163797j 0.00858085+0.00996558j -0.015038+0.00996409j 0.00179704+0.00575266j -0.00263894-0.00745132j -0.0122793-0.022931j -0.000605897-0.0219553j 0.0152983+0.0119583j 0.008283-0.00615174j -0.010791-0.00270889j -0.00310454-0.0145977j 0.00393732-0.0122783j -0.00403873-0.000518573j 0.000268622-0.0269032j 0.0137027+0.000312998j -0.010322+0.0171348j -0.00416177+0.0315822j -0.000628114-0.00455089j -0.00322102+0.00992954j -0.00236879+0.0063036j -0.0121953+0.0115242j -0.00800935-0.0108201j -0.00678027+0.0118247j -0.0089595-0.00302971j 0.00731129+0.00829024j -0.00251126+0.00431623j -0.0127469+0.01062j 0.0102898-0.0240546j -1.63813e-05-0.0193795j -0.00715481-0.0116505j 0.0238723+0.00951414j 0.0131628+0.0117693j -0.00495177-0.00812727j -0.0138012+0.000157019j 0.00138614-0.00819138j 0.00691321-0.00420513j 0.0155773+0.000852389j -0.0129225+0.0147903j -0.00098595+0.0017338j -0.00577818-0.0141285j 0.00115515-0.0162939j -0.0152413+0.00471925j 0.00225512+0.00647392j 0.0160577-0.00529229j -0.0090571+0.00319367j -0.00053353-0.00123315j 0.00587325+0.0072739j -0.000589987-0.00178138j 0.00605436+0.011551j 0.0149984-0.00409444j 0.001015+0.00844468j -0.00361214+0.00779958j 0.0022475+0.0167165j -0.00277159-0.00606598j -0.00137033+0.00690341j -0.00637074+0.0115213j -0.00595539+0.00855678j -0.0101262-0.00283561j -0.00897212-0.0102344j -0.00255631+0.00371851j -0.00458422+0.00159569j -0.00510982+0.00798036j -0.00260433+0.00102166j 0.000312768-0.0155901j 0.00990128+0.00778327j 0.00914213-0.00189007j -0.0120414+0.0132869j 
