0.0781795+0.0473754j 0.0729576+0.0375797j -0.0864536+0.0416204j 0.0874108-0.0224753j -0.0143979+0.0742748j -0.0137037+0.0446256j -0.00208478+0.0363676j 0.00104827+0.00205577j -0.0057133-0.0154745j 0.0484743-0.0267754j 0.0528368-0.0515803j 0.00496641-0.0489896j -0.0172303+0.0136072j -0.010432-0.0145549j -0.0156651-0.000314776j -0.00138745+0.0300576j -0.0109839-0.0033575j -0.00996366+0.0131971j 0.00302881+0.00689086j 0.00118685-0.00864879j -0.00572384+0.00103577j -0.0230081+0.0252824j -0.00144799+0.0134099j 0.00578138-0.0176642j 0.00551549+0.00540341j 0.0103338-0.00693864j -0.00231216+0.00912177j 0.0168295+0.002496j 0.00658982-0.00990447j 0.0187434+0.0228268j -0.0136115-0.0214192j -0.00766622-0.0116018j -0.027375+0.0416334j 0.0240076-0.00306389j -0.0045953+0.00833426j 0.00508694-0.0142299j 0.00319724-0.00445581j 0.00829437-0.0185429j -0.00125438-0.00502031j 0.00883592-0.00503303j -0.00307549-0.00156836j 0.00496325-0.00861978j -0.00937043+0.000428407j -0.0129494+0.00439796j 0.000716418-0.00100312j -0.00774383+0.00211375j 0.00356161-0.00385167j -0.00930426-0.0051727j -0.00797884-0.00206134j -0.00456791+0.00479047j -0.00115295+0.00295841j -0.00144386-0.00302305j 0.00987872+0.0132951j 0.00334226-0.00503727j 0.00170632-0.00508903j -0.00593774+0.000630197j 0.000766572-0.00578195j -0.00412669-0.00946098j 0.00255151+0.008042j 0.00109117+0.00399898j 0.0106999-0.00270853j 0.00715508+0.0144164j -0.0120374-0.0027503j 0.00196676-0.00053172j -0.000742408+0.0102833j -0.0156868+0.0101745j 0.00397805-0.00830719j 0.0126075+0.0025425j -0.000924148-0.00771427j -0.0111052+0.0112286j 0.00224394-0.00187555j -0.00761091-0.0147539j 0.00515932+0.00710555j 0.000402881-0.013245j 0.0126592+0.0114055j -0.00625446+0.0109495j 0.000523079+0.00485193j 0.00832371-0.0161001j 0.0201321-0.0105051j -0.00416513+0.00189836j 0.00124685-0.00656892j -0.00220307+0.00822091j 0.00248947-0.00576409j -0.00382076-0.00258254j 0.00100542+0.00351852j -0.00283239+0.0100467j 0.00139368+0.00421905j -0.00176613-0.0061584j -0.00182886-0.00225455j 0.00485714-0.00895886j -0.000546984+0.00368802j -0.00104373+0.00432655j -0.0111487+0.00810577j -0.00486987+0.00537526j -0.00456059+0.00237853j -0.0068274+0.00397964j -0.00288451+0.00569651j -0.010665+0.0023862j -0.00656801+0.00823698j -0.00592516+0.00436801j -0.00325479-0.00086855j 0.000165959+0.00818989j -0.00351336+0.00297801j 0.00153171-0.00224732j 0.00699801-0.00287794j -0.000617435-0.000550747j -0.00360061-0.0012921j 0.000765991-0.0010148j -0.00130967+0.000531548j 0.00360399-0.000112468j 0.00681492-0.00306863j -0.00337925+0.000530732j 0.000299162-0.00421109j -0.00202627-0.00650462j 0.00431735-0.00184155j 0.00121392-0.00134692j 0.00113894-0.000210046j 0.00103282-0.00407401j 0.00176418+0.00125264j 0.000132009+0.00282285j -0.000358722-0.00217437j 0.00532901+0.00602546j 0.00688134+0.00214575j -0.00393626-0.00523019j -0.000695601-0.000598131j 0.00528066+0.00490216j -0.000257403+0.00319293j 1.32153e-05+0.000570485j -0.000165964+0.00530964j 0.00217173-0.000112267j -0.000244496+0.000732399j 0.000725387+0.00209056j -0.00439285-0.00625299j 0.000951903+0.00256007j 0.00217343-9.36527e-06j -0.00429626-0.00436421j -0.00294391-0.00903645j 0.000365381-5.4019e-05j 0.00216348-0.000102382j -0.00243655-0.00255623j 0.002158+0.00713925j 0.0134658-0.0104176j 0.00253718+0.000738455j -0.00224089-0.000845356j 0.00717585+0.00249974j 0.0107327-0.00255866j -0.00935551+0.0115665j -0.000362606-0.000518554j 0.00109462+0.000209259j 0.000113541-0.000696357j -0.00052543-0.00207981j -0.00279125-0.00348462j -0.00175714-0.00263553j 0.00673379+0.00115858j -0.00792922+0.00699713j -0.00114268+0.00318412j -0.00218514+0.00699184j 0.00263902-0.00433446j 0.00863493+0.0058792j -0.0042772-0.010412j -4.85208e-05+0.00325772j 0.000262352+0.00313472j 0.00404793-0.00103757j 0.000528656-0.00745877j -0.00713318-0.00873756j -0.00187028-0.00311033j -0.00176804+0.00498804j -0.000474693-0.00897878j -0.00472006-0.00265143j -0.00157441-0.00114406j -0.00705971-0.00733432j 0.00947911-0.00394764j 0.0106422+0.000276114j 0.00198716-0.00634089j -0.00801507+0.00268546j 0.00131297+0.00214144j -0.00168403+0.00156921j -0.00597364+0.00354521j 0.00423543-0.00187949j -0.00805743-0.000264123j 0.00522625+0.0054128j 0.00158224+0.0133836j -0.0128123-1.03937e-05j 0.00115396-0.00914287j 0.00486469-0.00635232j 0.0041455-0.00171481j 0.00151022-0.0123373j -0.0121662+0.0238821j -0.0115649+0.00427633j 
0.0261738-0.0107684j -0.042887-0.0757544j 0.00591523+0.0497874j -0.0474814-0.0633289j 0.118418+0.0311311j 0.00541158+0.0304536j 0.0117603-0.0431696j 0.02279-0.0504569j -0.0116981+0.0209379j 0.0117314-0.0201884j -0.0122541-0.0403776j -0.0602495+0.034483j 0.00344402+0.0111761j -0.019229+0.0178369j -0.00284653-0.0128474j 0.00214793+0.0149398j 0.0128073+0.014584j -0.0171946+0.00126324j -0.00591968+0.0093479j -0.0128308-0.0108125j 0.00805862-0.00432524j 0.00403923-0.0130538j 0.00871424+0.00129986j -0.0165557+0.00778954j -0.017233-0.00319868j -0.003695+0.000703131j 0.00935711-0.0215928j -0.00538046-0.0214409j -0.0115027-0.00284767j 0.0120931-0.00938742j 0.0261958-0.0110994j -0.0275582-0.0318645j 0.0138007-0.0106623j 0.0221271-0.0359683j 0.00337511-0.0136224j 0.00691171-0.0122805j 0.00286921-0.0187211j -0.00317046+0.000646826j 0.00283379+0.00552276j -0.00148086+0.00470344j 0.00248566-0.00583236j 0.0134687-0.00866206j 0.000869018-0.00303413j -0.00095899+5.4934e-05j 0.0145292-0.00166405j -0.00240242-0.000235225j 0.000805399-0.00351014j -0.00365665-0.00238539j -0.00601293-0.00475436j -0.00380961-0.00774039j 0.00754575-0.00289675j -0.000514816-0.000704617j -0.00627216-0.00502732j -0.00176566-0.00107502j -0.00204468+0.00314228j 0.00146841+0.00249854j -0.00945214+0.00336273j -0.00237065-0.000940809j 0.00126843+0.000174393j 0.00304402+0.0039677j 0.000311616-0.011489j 0.0144048-0.005589j -0.00358735+0.0256756j -0.00646107-0.00123065j 0.0143376-0.00350378j 0.0175445+0.00462062j -0.00430499-0.00491791j 0.00441259-0.0137121j -0.00889063+0.00562095j -0.0035363-0.00237379j -0.00223572+0.00784122j -0.00843849-0.0135706j -0.0170413-0.0130723j -0.00407087+0.000137147j 0.00683618-0.00285768j -0.00514176+0.010642j 0.00648465-0.0143763j -0.0196198+0.00615626j 0.00246724-0.012662j -0.000685629+0.00586384j -0.00392487+0.00219524j -0.00386209+0.00834106j 0.000189333+0.00664777j -0.00123173+0.00260309j -0.00403234-0.00362035j 0.00323014-0.00741586j -0.00050482+0.0133979j 0.00440704+0.000782743j -0.00284055+0.00838413j 0.000255836-0.00290714j 4.20222e-05+0.00624011j -0.00141468+0.00117584j 0.000311288+0.00310518j -0.00369976+0.00244819j -0.00510703+0.00899309j -0.00124513+0.00119428j -0.00254234+0.00177206j 0.00569611-0.00838058j -0.00579947+0.00249814j 0.0029844+0.000462081j 0.00684008-0.0020196j 0.00047775-4.2014e-06j -0.00059901-0.00360265j -0.00783007+0.0038548j -0.00311875-0.00287885j -0.00110088+0.0017515j 0.00653495+0.000771744j -0.0031731+0.000133674j -0.0041696-0.00181333j 2.46521e-05+0.000384122j -0.00194696-0.00102475j -3.65082e-05-0.0036438j -0.00687201-0.00168921j -0.00216962+0.00326821j 0.00717399-0.000603468j -0.00902622-0.000376126j -0.00154687+0.000177701j -3.34255e-05+0.000266707j -0.00160638-0.00331928j 0.00679736+0.00260704j -0.00467605-0.00325527j -0.000996329-0.00255664j -0.00459129-0.000519006j 0.000862962-0.00554198j -0.000131215+0.00185813j 0.00478804-0.000735081j 0.00192438+4.95305e-05j 0.000333509-0.00298732j -0.00138205-0.00175982j -0.00209862+0.00239308j -0.000506125+0.00294846j -0.0019052-0.00172991j -0.00368513+0.0155519j 0.00207019-0.00514414j -0.00248478+0.00311778j -0.00103835+0.00203613j -0.00978211+0.00382996j -0.000304285-0.00126572j 0.000623153-0.00366558j -0.00319267-0.00106209j 0.00532815+0.00107891j -0.00422841-0.0120613j 0.00109746-0.00308785j -0.0029834+0.00636561j 0.00221156+0.00323774j 0.00314807-0.00497303j 0.0033659+0.00395922j 0.000877429-0.0047801j 0.00375877-0.00277817j 0.00336216+0.000509757j -0.00859556-0.00233543j 0.00433757+0.00555768j 0.00124924+0.00413562j 0.00832489-0.00853204j 0.0070516+0.00450073j 0.0102667-0.00544132j 0.00772701+0.00116211j -0.00094192-0.00479807j 0.00777883-0.00750373j -0.00738907+0.00322577j 0.00382892-0.000519331j 0.00209562-0.0015336j -0.00247109-0.000874654j -0.00231013-0.00526296j -0.00588772+0.0134724j -0.00142433+0.00172454j 0.00832682+0.00394143j -0.00117413+0.00305808j 0.00210269-0.00183675j -0.00426325+0.00285756j -0.00787644-0.00469455j -0.0101513-0.0101884j -0.00058413-0.00524383j -0.00844072-0.00382431j 0.00217874+0.00614233j 0.0015715-0.00152031j -0.00274406+0.00236069j -0.00141433+0.00262856j 0.00624209-0.00444709j -0.00361824+0.00051817j 0.000163569-0.0118041j 0.00636326+0.00707272j 0.00730295+0.0109868j 0.00205846+0.00257429j -0.00408844+0.00524597j 0.000350918-0.0163237j 0.000542494-0.00356206j 0.00929771-0.00297186j -0.0103487+0.0239145j 
-0.0564006+0.140479j 0.098153+0.189513j -0.263185-0.144947j 0.198421+0.0901218j -0.256408+0.211079j -0.0177356-0.00747491j -0.038382-0.0108074j 0.000602257+0.00382665j -0.00936281+0.003605j 0.0277403+0.0116666j 0.029701-0.0147204j 0.000998406-0.0260113j -0.0135945+0.00315358j -0.0115896-0.0125062j -0.0186266-0.00502401j 0.00283322+0.0072412j 0.0183327+0.0160502j -0.0192994+0.00167838j -0.00223252+8.0376e-05j -0.00762794-0.0130218j -0.00258052+0.00835387j -0.0198593+0.0100899j 0.00131674+0.00791809j -0.00472811-0.0086837j 0.000228887-0.0110079j 0.0180637-0.0041413j -0.0174683-0.00290452j 0.0170089-0.0179554j 0.0122892-0.0129626j -0.00876856-0.00551411j 0.0170786+0.0253015j -0.00506463+0.0332854j -0.00971132+0.0171386j 0.0167696+0.010938j -0.00478949+0.00499773j 0.0142659-0.00582034j 0.00218719+0.000680314j 0.0114271-0.00858107j 0.00498429-0.00107268j 0.00473967-0.00187709j -0.000255239+0.00605287j 0.0155172-0.00298077j -0.00205508+0.00135426j -0.0048075+0.0027751j 0.0108556-0.00598719j 0.0015461-0.00205723j -0.00179679-0.00381065j -0.0109428+0.000632914j -0.008253+0.00170891j -0.00832452+0.00478516j -0.0041025-0.00129537j 2.02542e-05+0.00189186j 0.00793817+0.000844419j -0.00246082-0.0026006j -0.0010375-0.00393908j -0.0028284-0.000468184j -0.0024664-0.0152649j -0.00764293+0.00520364j 0.00131583-0.00291597j 0.00421014-0.000845231j 0.0061281-0.00696847j 0.00469243+0.0184116j -0.0010803-0.014821j 0.00333198+0.00213789j 0.0107959-0.0136814j 0.0169559-0.021932j 0.000957434-0.000652708j -0.00335078+0.00430254j -0.000332206-0.0179972j 0.0169685-0.00636768j -0.00288506-0.00797204j -0.0132269+0.0212004j -0.000289911-0.00570009j 0.00427038-0.0112085j -0.00365162-0.00157261j 0.000683176-0.00643544j 0.0108746+0.0106422j -0.00503238-0.00205211j 0.00853812+0.00186539j -0.00168093+7.97102e-05j 0.00139117-0.00093096j -0.00377577+0.00285343j 0.00301322-0.00365686j 0.000528806-0.00174794j -0.0018448+0.00130366j -0.002579+0.00354805j -0.00139392-0.001408j 0.00441095-0.00137762j -0.00146092+0.000225024j 0.00344729-0.00479094j -0.00157828+0.00212312j -0.0035916+0.00181663j -0.00699558+0.0034282j -0.00552115+0.00467779j -0.00596568+0.0037378j -0.00513875+0.00188102j -0.00316012+0.0058194j -0.0012151-0.000294025j -0.00422225+0.0065875j -0.00217616+0.00282267j 0.000138679-0.00149228j 0.00438061+0.000354638j 0.00133375-0.0031058j -0.000516508-0.00300202j 0.00339858-0.00638323j 0.000403994+0.000227538j -0.00479276+0.00317428j -0.00205159-0.000801487j -0.00100431+0.00272315j 0.00311815-0.00343046j 0.00535198-0.00539873j -0.00276996+0.00382217j 0.00277207-0.00221739j -0.00473736-0.00768507j 0.00116952-0.00419887j 0.00169325-0.00371524j -0.00118086-0.00249367j 0.00608304-0.00109248j 0.0031604+0.00112207j -0.00589966+0.00345734j 0.000420604-0.00171828j -0.00161234+0.00211805j 0.00292417-0.00427938j 0.00629772+0.0059478j 0.00393177-0.0020114j -0.00252361-0.000157203j -0.00640113-0.000119431j 0.000187348-0.00111039j 0.00582558-0.000322828j 0.000866887-0.00083931j 0.00280743+0.00135042j 0.0125853+0.00799734j 0.00147547+0.000490233j -0.00531102-0.000537194j 0.00451314-0.00455378j 0.00542936+0.0101425j 0.00137251-0.000789798j -0.00625107+0.000756421j 0.00890995+0.00283193j -0.00457977+0.00383606j -0.0129972-0.00314089j -0.0137095-0.00115157j -0.00214971+0.00165716j 0.0142737-0.00211879j 0.00221527+0.00136692j -0.0039162+0.000585423j -0.00326905+0.00411158j 0.00795375+0.00394242j -0.00484095+0.00112518j -0.00795781-0.00384886j 0.00231505+0.00122298j -0.00784305-0.00670916j 0.00127968+0.00819502j -0.00595801-0.000685049j 0.00415473+0.0025875j -0.000756211+0.000390055j -0.00190306-0.000963552j -0.00226619-0.00368927j -0.00646071-0.00857058j 0.00347546-0.00526407j -0.0020198-0.0100289j -0.000759812-0.00195486j -0.0082244-0.00996237j 0.00861766-0.00431611j 0.00804278+0.0119203j 0.00280536+0.00199732j 0.00199842+0.0120978j 0.00451346+0.0147557j 0.0158698+0.00602234j -0.00266345+0.000818261j 0.00999192+0.00617895j 0.0124867+0.00053216j 0.00376231-0.00261529j 0.00287645+0.00106863j -0.00891113+0.0071289j -0.00652964-0.00458557j -0.000981284+0.00331483j -0.0052603+0.0109771j 0.000575068-0.0026749j -0.00609565-0.00581506j -0.00514088-0.000869091j -0.0119018+0.00457789j -0.00071421+0.00416418j 0.00180738-0.00480852j 0.0074312-0.00889593j 0.00457163-0.00329j 0.00864711-0.00559035j -0.00984455+0.0116401j -0.00831618+0.00241711j 
0.0868579+0.254941j 0.232985-0.0384765j -0.108185+0.0598708j 0.0253545-0.30218j 0.263346+0.107023j -0.0466011-0.0283908j -0.00739095+0.00591033j 0.0308742+0.00926649j -0.0182722-0.00463124j 0.0185818-0.0186382j -0.00471124-0.0396046j -0.0512791+0.010842j -0.00657932+0.00658938j -0.0209555+0.00452979j -0.00376496+0.0089784j -0.0123615-0.00247788j 0.0364451+0.00220522j 0.00427037+0.0102311j -0.0151479-0.00488669j -0.00802175-0.00310139j 0.00828752+0.0124061j 0.00755486+0.0183142j -0.0104034-0.00881525j -0.00671633-7.24666e-05j 0.003931+0.00746743j 0.000346365-0.00921652j 0.00488332-0.00236748j 0.00422306+0.000136526j -0.000413931-0.00453107j 0.000582597-0.00512719j 0.0418132-0.0115916j 0.0261593+0.0195542j 0.00889047+0.0175254j 0.0138071-0.00769314j 0.00447911-0.00301189j 0.00925381-0.00604489j 0.00632894-0.0035807j -0.000367844-0.0017825j 0.00157205-0.000608713j -0.00607416+0.00131119j 0.0117891-0.00337528j 0.0118645-0.010524j 0.00970371-0.00419047j 0.00821059-0.00310232j 0.00181531-0.00451665j 0.00570638-0.0089162j -0.00407182-0.000601099j -0.00896242+0.00328382j 0.00107024+0.00353394j -0.000151739+0.00391478j -0.00767167-0.000605778j 0.000887356+0.00731692j 0.00850482+0.00421571j -0.00298031+0.0107521j -0.012892+0.00243781j 0.00691726+0.00338649j -0.00761425-0.00425772j -0.00225031-0.00327066j 0.00459115-0.00988132j -0.00236592+0.00579693j -0.0151113+0.00568855j 0.0202879+0.00362996j 0.00878786-0.00518664j 0.0103726+4.18695e-05j -0.014828+0.00210194j -0.00816734+0.00134818j -0.0146951-0.00240486j -0.00234442-0.000523561j -0.00407673-0.00554859j -0.0238205+0.0140994j 0.00128228-0.00355858j 0.00555909-0.0144014j -0.0188682+0.0193394j -0.00211569-0.00992698j 0.00771096+0.0101375j 0.00100144+0.0131324j -0.00356991+0.00510344j -0.00740532-0.000500468j -0.000900037-0.00541031j -0.000874625+0.00146079j -0.000531107-0.000119025j -0.00476929+0.0050083j -0.00174231+0.00124539j 0.000543567-0.00207659j -0.0029322-0.00100723j -0.0019565-0.00136261j -0.00452376+0.00493922j 0.00436243-0.00298387j -0.000644406+0.00582084j 0.000973901-0.00152921j -0.00144688+0.00399225j -0.000981011+0.0054245j 0.000895451+0.00644896j -0.00030705+0.0065614j -0.0010844+0.00968178j -0.00126654+0.00181849j 0.000316775+0.000720343j 0.00287228-0.00837132j 0.00209895-0.00140741j 0.00165301+0.00165997j -0.00144896+0.000648376j 0.00635823-0.00199776j 0.000958616-0.00421823j -8.48069e-05-0.00292303j -0.00309472-0.00507941j 0.00118126-0.00117806j -0.000571945+0.00611443j -0.00183864+0.000162383j -0.0032729+0.00375383j 0.00169743-0.00385647j -0.00186097-0.00599711j -0.00202002+0.00406708j 3.86566e-05-0.00300576j -0.000967663-0.00309988j -0.0049162-0.00536097j 0.00198953-0.00187407j -0.00290001-0.000819375j 0.00176514+0.00130566j -0.00113377-0.00163264j -0.00188803+0.00250754j -0.000113818+1.41191e-05j -0.00263258-0.00519358j 0.00849066+0.00187402j -0.00206579-0.00579633j 0.00830252-0.00238204j -0.00629837+0.00766021j -0.00101475+0.00211853j -0.00225046-0.000732538j -0.0118055-0.00726093j -0.00231478-0.00201666j 0.000155694-0.00186865j -0.00165007-0.00308538j 0.00171481-0.00149893j 4.64473e-05+0.0022118j -0.00028298-0.00284969j 0.00296099-0.00272228j -0.00550893+0.00577213j 0.00168566-0.000865229j 0.00238312-0.00130767j -0.000729413-0.00151033j 0.00192049+0.00906205j 0.00929926+0.0133589j -0.00163857-0.00168749j 0.00538717-0.00334796j 0.00431093-0.00771338j -0.00929194-0.0133888j -0.00237491+0.00278982j 0.00150439-0.0127677j 0.000803975+0.00101186j 0.00209372+0.00910096j 0.00412263+0.00597286j -0.00552737+0.00206613j -0.00546093-0.00596613j -0.00379348+0.000496764j -0.00137996-0.00821021j -0.00385893+0.000978797j 0.00415586-0.0041309j -0.00365773-0.00262397j 0.00126593+0.00192633j -0.00111478-0.00133014j 0.00134675+0.00238213j 0.00489971-0.012182j -0.000388232+0.00905007j 0.00421983+0.00898881j -0.00908551-0.000604739j -0.00273309-0.00167476j -0.0143079-0.0154637j -0.0114747-0.00709562j -0.000871816+0.00875381j 0.00368523-0.00148864j 0.00152108+0.00877345j 0.0130263-0.00227556j -0.00083411-0.00484351j 0.00133237+0.000897577j -0.00509815-0.00271397j 0.00636508-0.00273079j 0.00232446+0.00771053j -0.000290292+0.00428731j -0.000751643-0.0042j 0.00524491+0.00430292j 0.00243459-0.00808588j -0.0112872+0.00153177j -0.0022798+0.0088754j -0.00205008-0.00316802j -0.00217608-0.00192115j 0.00920859-0.0092627j 0.00250987-0.000917111j 0.00368527+0.00146924j -0.00884104+0.0109036j 
0.229009+0.140292j 0.0654194+0.0722538j 0.0752259-0.39542j 0.0867553-0.337825j -0.0149309-0.250095j -0.0436036+0.00515584j 0.00365461-0.012595j -0.00738872-0.0291151j -0.0407699-0.0308462j -0.00798094+0.00511155j 0.00342474-0.0344906j 0.0611835+0.0511466j -0.00322924+0.0114455j -0.0043589-0.00491407j -0.000254373-0.000218397j -0.00290153+0.00757323j 0.00109313-0.000147687j -0.00104397+0.0048061j 0.0027167+0.000946603j -0.00412074-0.00542792j -0.0102018-0.0170848j -0.00883498-0.0109774j 0.000790222-0.00721374j -0.00262168-0.0261322j 0.0172751+0.0172871j 0.00509572+0.00668217j 0.008327+0.00562642j 0.0132689+0.00485617j 0.00859106+0.00363815j 0.00673139-0.00610908j -0.0139625+0.0346723j 0.039058+0.00877364j 0.0243925-0.0122387j 0.000462199+0.00253986j 0.00124712+0.00432897j 0.000828717-0.00438412j 0.00085004+0.00302845j -0.00345393-0.00285941j -0.00552291-0.00648586j 0.000791459+0.000730559j 0.00169794-0.000108507j 0.000781946-0.00128746j 0.000296016+0.00311382j 0.000214165+0.00436123j 0.00049625+0.00288313j 0.000978359-0.00191485j -0.00574721+0.00363352j -0.00467648-0.000135145j -0.0015014+0.00106677j -0.00368376-0.000952358j 0.00131881+0.00395817j -0.00664251-0.00158043j -0.0048128-0.00782257j -0.00448802-0.00149983j -0.0116572-0.00194129j 0.00598886+0.00772453j -0.00507888+0.0107221j -0.0116721+0.000188484j -0.00155331+0.00114429j -0.00533484-0.0103703j -0.001704+0.00950235j -0.000990614+0.00214279j -0.0152685+0.0128817j 0.000612667-0.00935553j 0.00111764+0.00702351j 0.0119298+0.00748509j -0.00533598-0.00163981j 0.0076862-0.00562658j -0.00161944+0.00634368j 0.00196429-0.00837459j -4.67908e-05+0.0103243j 0.00708859-0.0138478j -0.00949107-0.00915687j 0.00384265+0.000289737j 0.000716615+0.0015352j -0.000970092+0.00932323j -0.0051291-0.00544824j 0.000482931-0.00318378j 0.000203411+0.000596781j -0.00090765+0.000476327j 0.000251761-0.000628353j -0.000599858+0.0021159j -0.000883773-0.000935005j -0.00109866-0.000713271j 0.000662567+0.000886675j -1.19895e-05+0.00152641j -0.0011029+0.000329717j -0.00170314-0.00183075j -0.00228509-0.000590903j 0.000364811+0.000515864j -0.000987791+0.00154306j 0.0017307-0.0012978j 0.000584881-0.00206306j -0.0012622-0.00214433j -0.00141707+0.0013765j 0.0020172+0.00118926j -0.00187501+0.000631568j 0.000712879-0.00316624j -0.00323004+0.00289949j -0.00153482+0.00104033j 0.000508755-0.00214503j -0.00232885+0.00477227j -0.000887703+0.00133159j 0.000415917+0.000112914j 0.00216373+0.000295997j -0.000440358+0.00133449j 0.00307623+0.000945526j -0.00312536-0.00262428j -0.000108231-0.00369909j 0.00096543+0.00187739j 0.00171486-0.000312985j -9.20302e-05-0.00107952j 0.00375285+0.00449607j 0.00751869-0.00322788j 0.00220277-0.00458169j -0.00300023-0.00166351j -0.00253066-0.000257631j 0.00289135+0.00277832j -0.00431739+0.00604489j 0.000900976+0.00356836j -0.00397927+1.87394e-05j 0.00405084+0.00121135j -0.00146608-0.00442704j 0.000666859-0.00244965j -0.00105171+0.000420926j 0.00662263-0.00374685j 0.0173019+0.00333329j -0.00786273-0.00597077j -0.0102013+0.00712603j 0.0103879+0.00719567j -0.000394189+0.00382728j 2.04865e-05+0.00243415j -0.00314112+0.000787748j 0.0024601-0.00168444j 0.00270115-0.00370196j -0.013299+0.00286108j 0.00491897+0.0148341j 0.00494789-0.00409006j 4.96803e-05+0.000585821j 0.000215738+0.00969212j -0.00123426+0.00231215j -0.0024085+0.00812075j -0.00933898+0.00567442j -0.0108128-0.00817054j 0.00108523-0.00649495j -0.00565897+0.00852172j 0.00301533-0.000508925j -0.00784015-0.00718688j -0.00700571-0.00431406j 0.00249512+0.00143829j -0.000766806+0.00613922j 0.00361909-0.00481957j 0.00186992+0.00152783j -0.00241136+0.00315787j 0.00123318+0.00278285j 0.00109331-2.50381e-05j -0.00745794-0.0076903j -0.00180851-0.00155267j -0.00256514+0.00287446j 0.00402433-0.00569644j 0.0017429-0.00311835j -0.00329415-0.00177327j 0.00315522-0.000697637j 0.000739402-0.00322704j -0.00284577+0.00345269j -0.00166358-0.00324686j 0.000699741+0.000756948j 0.00190071+0.00438806j -0.00463496+0.000485044j 0.000404943+0.000323642j -0.000636839-0.00192999j -0.00179387+0.00279898j 0.00247089+0.00109539j -0.000247274-0.00247485j 0.00247049+0.000797423j -0.00060604+0.000638684j 0.00149422+0.00384459j -0.00208668-0.00145078j 0.00211051+0.00195558j 0.00289657-0.00130993j 0.00355647-0.00310435j 0.00219575+0.000622009j -0.00391255-0.00142319j -0.00106271+0.000357299j 2.21124e-05+1.33444e-05j 0.00140861+0.000604253j -0.00220866-0.00309781j 3.29334e-05+0.00273339j -0.00126286-0.000272641j 
