-0.00733463-0.0160852j -0.00772735-0.01819j -0.00271893-0.0201449j 0.0112579+0.0380274j -0.0110681-0.0127496j 0.00124632-0.000850889j 0.00497064+0.00218146j 0.00156795+0.0404083j 0.00971905-0.0179887j 0.0184254-0.00702665j 0.0229241-0.0499328j -0.0029891-0.00231969j 0.0135296-0.0183305j -0.0117391+0.00896624j -0.00760293+0.00169342j -0.015906+0.00926075j 0.0145574-0.00557646j -0.0268355+0.00878752j 0.00121882+0.00191687j 0.018939-0.00689436j 0.0375673-0.0046025j 0.00569661-0.00433259j -0.00732956+0.00145422j -0.0131961-0.0099037j 0.00997698+0.0070043j 0.0326433+0.011814j 0.00231213-0.00266189j 0.0114219+0.00445385j 0.00138701+0.00512611j 0.00960837+0.0076216j -0.00900175+0.00436375j -0.00286641+0.00495719j 0.000986574+0.010909j -0.00410139-0.00572835j 0.00128769-0.00157427j -0.00980818+0.00528164j -0.00734831-0.0050216j 0.00993825+0.00691402j 0.0128131-0.00586045j 0.00441065-0.000462561j -0.00282348-0.00220908j -0.00235415-0.00145518j -0.000334728+0.00685592j -0.00603678-0.00723375j 0.0064161-0.0170661j -0.00199897+0.0123754j -0.00230583+0.00655306j -0.0129957-0.00637887j -0.00588572-0.00498157j 0.0122043-0.00362204j -0.0109306-0.00358248j 0.00842097+0.00247023j 0.00122675+0.00429048j 0.0061752+0.00137695j 0.00884733+0.00330992j -0.00766077+0.00307348j 0.00642857+0.00418914j -0.00187046-0.00213888j -0.00533822+0.00652669j 0.00479461+0.00035782j 0.00342415-0.0105176j -0.0107444+0.00342641j 0.00757917+0.00900388j -0.00770503-0.0104316j 0.00162586-0.00867317j -0.0043884-0.00454001j 0.0125024+0.00986593j 0.0168912-0.00460725j -0.00234621+0.0111648j 0.00283404-0.0146725j 0.00114412+0.00411045j 0.00307155-0.00465259j -0.00474037-0.00255221j -0.00332308-0.00725925j -0.00329532+0.00400673j -0.00220967+0.00119248j -0.00274529-0.00301716j 0.00710684-0.00300734j 0.00380401+0.000795042j 0.00688235-0.00531703j 0.00401313+0.00643667j 0.00186779+0.00203545j 0.000189608+0.00514741j -0.00384589+0.00193083j 0.00328857-0.00226893j 0.00248477+0.00418385j -0.00769794-0.00200344j 0.00303823-0.00125561j -0.00610778-0.00268518j -0.00480519+0.000677093j 0.000872156+0.00448336j 0.000545657+0.00684331j 0.000625917+0.00733558j -0.000713371+0.0008844j 0.00525138-0.00126574j 0.00734848+0.00837959j 0.00218014-0.00256818j -0.00575281+0.0107292j 0.00691908-0.00264614j -0.00101701+0.00107069j -0.00849299-0.00217792j -0.00312104-0.00196179j -0.00688883+0.00173364j 0.00211813+0.00150396j -0.00592899+0.0092901j -0.00287956+0.00500214j -0.00483321+0.00138827j -0.00388866-0.000663605j -0.00222029-0.00801186j -0.00836111+0.00277302j 0.00107404+0.00185062j -0.00289471-0.000499386j 0.00331397-0.000766454j 0.00357113+0.00182073j -0.00415097-0.000848453j -0.00400402+0.000346231j -0.00218835+0.000928564j -0.0042081-0.00121461j -0.00313051-0.00311133j 0.00744302-0.0105106j -0.0087237-0.000630626j 0.00682032+0.00406831j -0.000512539-0.00425797j -0.00659202-0.00345131j 0.00269293+0.00208003j -0.00317141-0.0050966j 0.00195558+0.00554424j -0.00100487-0.00695486j -0.00372978-0.00827238j -0.00416372-0.00172086j 0.000692885-0.00395172j 0.002476+0.00091601j -0.00330313-0.00155178j -0.000574478-0.00515433j 0.0122263+0.00181244j -0.00256267-0.00539219j -0.000314633-0.00605167j 0.00119944-0.00686826j 0.0019234-0.000878672j 0.00679093+0.00494858j -0.00487488-0.00219012j 0.00199115+0.000436746j 0.0049125-0.00977967j -0.000706073-0.00429733j 0.00621276+0.00548214j 0.000568419-0.00182226j -0.00984523+0.00671691j 0.00547685+0.0032377j -0.00918593+0.00459749j 0.000620925+0.00136369j 0.00398347+0.00510459j 0.00115435-0.0115713j -0.00187897+0.0083591j 0.0038382+0.00328054j -0.00502473-0.00276985j -0.0101727+0.00069124j -0.000481889-0.00760628j 
-0.00287259-0.00255671j -0.0157706-0.033817j 0.0023743-0.00657752j 0.00500845-0.0069085j -0.000534436-0.010474j 0.00277877+0.0499697j -0.0161403+0.0247191j 0.00120965-0.0534983j 0.00256523+0.0227711j 0.0163424-0.0433572j -0.00540662+0.00498147j -0.0135055+0.0114468j 0.00993532-0.0216352j 0.00684318-0.0035591j -0.00187442+0.00229502j -0.0231443+0.00927674j -0.0294852+0.0104483j 0.00557872+0.00765648j -0.0148654+0.00469766j -0.0220901-0.00226971j -0.00167838+0.00635492j 0.0250541+0.00276121j -0.0247221-0.00727827j 0.0128272-0.000152844j 0.0296205+0.00598567j -0.00567052-0.00212164j -0.00645299-0.00701529j 0.0158502+0.0019898j -0.00630796-0.000719945j 0.000172043-0.0020034j -0.0122258+0.00839612j 0.00300255+6.66988e-06j -0.00272543-0.00508904j -0.00860885-0.0152877j 0.00031058+0.00696558j 0.000484897+0.00326404j -6.1514e-05+0.000691253j -0.00479757-0.00293024j -0.00415187+0.00288642j 0.00344606-0.00472081j 0.00627941+0.00772899j -0.0170039+0.00641027j -0.00215791+0.00817357j 0.00168089+0.0084714j -0.00873717+0.0132254j 0.000468186+0.00492263j -0.00720034+0.00384848j 0.00658801+0.00851387j 0.0177155-0.00299848j -0.00343218-0.00683621j -0.00972222-0.00967253j 0.00590526+0.010621j 0.00485296-0.0015004j -0.005019+0.000254226j -0.0111592+0.000490594j 0.00989428-0.00182695j 0.00847084-0.000961825j -0.00010727+0.00382727j 0.00216603-0.00834147j 0.000311857-0.00747237j 0.00441136+0.0104964j -0.00506075+0.000641349j -0.0147747+0.00378713j 0.00255056-0.00044737j -0.00048369-0.00873989j -0.000282529+0.0156889j 0.0187728+0.00453768j -0.00119328-0.00120855j -0.00171692+0.0141827j -0.00110445+0.00645275j 0.00397342+0.000950143j 0.00180841-0.00639628j -0.00286878+0.00305263j -0.00616267-0.00936873j -3.14601e-05+0.000678176j 0.00148989+0.00106497j 0.000179092+0.00109316j 0.007013-0.0041985j 0.0107438+0.000709899j 0.00175499-0.0025712j 0.00288065+0.000424989j -0.00594486+0.00175843j 0.00338102-0.00149931j -2.86187e-05+0.00108292j -0.000631882+0.00374488j -0.00315073-0.00382454j 0.00132679-0.0114388j -0.000221723-0.000875676j -0.00247743+0.000611989j 0.00080334+0.00320489j 0.00301141-0.00565153j 0.000636029-0.00119964j 0.00164339-0.00392464j -0.00253116-0.00510826j -0.00163542+0.00335603j -0.00768503-0.00267854j 0.00842455+0.00886j 0.000631897+0.000584345j -0.00366831-0.00218669j 0.00147198-0.000266062j 0.00631687-0.0017085j -0.00682328+0.00848986j 0.00725005+0.000398543j -0.00244734+0.000222992j -0.000327455-0.00784459j 0.00323974-0.00402258j -0.00918141+0.00841618j -0.0100402+0.00746708j 0.00994712+0.0003817j 0.00226718+0.00830364j -0.000854097+0.00117964j 0.0032271-0.000848239j -0.000365037-0.00524173j -0.00168508-0.00201314j 0.00301795+0.00539076j -0.000380615-0.00170185j -0.0012236-0.00413866j 0.00428588-0.00578866j -0.00500667-0.00679945j -0.0117556+0.00134887j -0.01119-0.00956475j 0.00123587-0.000186884j 0.00654887+0.00110647j 0.00484372-0.000198578j -0.000457984-0.00398007j 0.00783056+0.010692j 0.00106627-0.000366627j -0.000685391-0.00114103j -0.000930876+0.00276982j -0.00342959+0.00121994j -0.00789146+0.0119851j -0.0024253+0.000260382j 0.000947472-0.00330317j 0.00197659-0.000927306j -0.00699308-0.00130328j 0.00185495-0.00451521j 0.000147047-0.00073387j 0.00670009-0.00133411j -0.00302292-0.000183195j 0.000159267+0.00147707j -0.00213715-0.00942682j -0.00345779-0.00227261j -0.00209972+0.00297004j 0.00063329+0.00497049j 0.00773912-0.00536762j 0.00627753+0.00605256j 0.00241288+0.000102759j 0.0072598+0.00114965j -0.00850121+0.00416871j -0.00361823-0.00643708j -0.00192911-0.00159222j -0.000587175-0.00728903j 0.00247846-0.000607671j 5.37371e-05+0.0113528j 0.00578736+0.000455913j -0.00788575-0.00359172j 0.00542822-0.00629957j 
0.0050521+0.0120397j -0.0112388-0.0179748j 0.0144954+0.0366648j -0.00147908+0.0138998j 0.00680799-0.00304014j -0.00546301-0.0614772j -0.0116638+0.0506428j -0.0075541+0.0303411j 0.00173695-0.0150415j 0.00109444-0.00271262j -0.00151315+0.00461703j -0.0100592+0.0150697j -0.00127792-0.00691642j 0.0109871-0.0116596j 0.0278897-0.0128258j 0.00573682+0.00169234j 0.00692447-9.16158e-05j -0.00172165+0.00194939j -0.0234637-0.00830767j 0.0358068-0.00435869j -0.0145271-0.00130279j -0.0163712-0.00555022j -0.0360384-0.0064255j -0.0131799-0.000913534j 0.00068512+0.000435715j -0.00545249+7.23463e-05j -0.00989755-0.0045556j 0.00602011-0.00349401j -0.00404518+0.00218404j -0.0110854-0.0120773j -0.00557559+0.00350948j 0.00341879-0.00751172j 0.00745646+0.00434606j -0.00128538+0.00170839j 0.00447302+0.00835909j 0.00440086-0.00399012j 0.0134453-0.00868496j 0.00187683+0.012727j 0.00278092-0.0140637j -0.00416318+0.00633545j -0.00373745-0.00268902j -0.00252509-0.00151031j -2.87692e-05-0.00235995j -0.0194221-9.62888e-05j 0.0074901+0.00349672j 0.00166771+0.00355797j 0.00139167-0.000350384j 0.0061111+8.97081e-05j -0.00454619+0.00614772j -0.0072816+0.010726j -0.0106757-0.00323646j -0.0161097-0.00526399j -0.00638787-0.0132639j 0.00611774-0.00250939j 0.0126526-0.00908997j 0.000835625-0.00338895j -0.00708511+0.00774205j 0.00113231+0.000882578j 0.0149919+0.00584032j 0.00605988+0.0160458j 0.0112075-5.82682e-05j -0.00844255+0.000880105j -0.00517335+0.00831144j -0.00243449+0.0120465j -0.00204736-0.0138883j 0.00325976+0.00153156j 0.00551887+0.00029867j -0.00490077-0.00285313j -8.91433e-05+0.00159317j 0.000454991+0.00506729j 0.00277779-0.00350174j -0.000705599-0.00395067j 0.00169522+0.00501239j -0.00401479-0.00427953j 0.00119126-0.00490945j 0.00559466-0.00288218j 0.00312793+0.00609523j 0.001561-0.0030074j 0.00932078-0.00202273j -0.00303427+0.0036475j -0.0020217-0.00112166j -0.00211489-0.00447573j -0.00361066-0.00568208j 0.00261788+0.00451708j 0.00622812+0.00615614j 0.00359281-0.00329698j 0.00339244+7.72244e-05j -0.00562579+0.000654428j 0.00012436-0.00793739j -0.00170899+0.000842403j 0.00366576+0.00167487j -0.0140518+0.00370903j 0.00425654-0.000498852j 0.00210362-0.00448601j -0.00473962-0.000718876j -0.000641328+0.00317935j -0.0015082-0.00882893j -0.000788817-0.00228574j 0.00121736-0.00305358j -0.00453933+0.0150986j -0.00238113+0.00337817j 0.00296692-0.00482802j -4.13222e-06+0.000141329j 0.00852764-0.00284775j 0.00423262-0.00193842j -0.00299953+0.004874j -0.00850041-0.00563888j 0.0110356+0.00737356j -0.00235777-0.00190019j -0.00492831-0.00144341j -0.000855699-0.00269517j 0.00432643+2.39621e-05j -0.00533508+0.00319945j -0.00164732+0.00231124j 0.00239216-0.00224833j 0.00544945-0.00110086j -0.000368389-0.00120931j -0.0105027+0.00549519j 0.000577515-0.00592296j 0.00297742+0.00180417j 0.00413103+0.00907553j 0.00285529+0.00353715j 0.00350094+0.0101485j -0.00456039+0.00557241j -0.00980278+0.000154099j -0.00441013-0.00274782j -0.00507184+0.00291025j -0.00998222-0.00205739j -0.00258891-0.00250366j -0.00778081-0.00956253j 0.0041169-0.00511641j -0.00594251-0.000759308j 0.00776938-0.0131841j 0.00411109+0.00914132j -0.000908563+0.00325987j -0.00461123-0.00262595j 0.00552321+0.00101229j 0.00265845-0.00670144j -0.00660766-0.00339478j 0.00145018-0.000987931j 0.00525722+0.00280404j 0.00379337-0.00914674j 0.00276891+0.00123437j -0.00503939+0.00323901j 0.000960935-0.00616393j 0.00585024+0.0017123j 0.00124305-0.001315j 0.00566836+0.00236069j 0.00112893+0.00080126j -0.00210379-0.00248243j -0.00116341-0.00543984j -0.00254442-0.00109039j 0.00185885-0.00285892j -0.00343922+0.00661841j 0.00469828+0.003161j -0.00201729-0.0031262j 0.00433326-0.00167703j 
0.0344018-0.000501741j -0.0148169+0.00913426j -0.00448244+0.00916832j -0.052861-0.0119234j 0.0197918-0.019163j -0.0133926+0.0203438j -0.0451697+0.00902132j 0.00739281+0.0211761j -0.0401701-0.0431895j -0.0650894-0.0454933j -0.0635378-0.00344369j 0.0178464-0.00178981j -0.0101145+0.0203997j -0.00717352-0.0116655j 0.0120482-0.00350178j 0.0023749+0.00416317j 0.00154343+0.00492686j 0.00284726-0.012194j 0.000677269-0.00226851j -0.00336789+0.00779047j 4.50329e-05+0.000458036j 0.00603426+0.0141296j -0.00496809-0.00969867j 0.0119289+0.0205687j -0.0232512-0.00246464j 0.00477209+0.0234123j 0.0199717-0.0070007j -0.00102148+0.00700331j 0.0191039-0.0113083j -0.000141349+0.0144061j 0.00256599+0.00556348j -0.00916465-0.0133133j 0.0119912-0.00181936j -0.000384231+0.00233097j 0.00628986+0.0129437j -0.00308781-0.00567689j 0.00569701+0.0111956j -0.001483+0.00628725j -0.000614844+0.00736716j 0.00972965-0.000244668j 0.00462534+0.000623532j 0.00257274-0.00684336j 0.00313583-0.00333353j 0.00513542-0.00314446j -0.00409561-0.00357328j 0.00730073-0.0229052j 0.0121003-0.0113915j -0.00371224+0.00473366j -0.00456524+0.00481259j 0.00456596+0.0136931j -0.0181814-0.00977975j 0.008322+0.00698903j 0.00497929-0.00120144j 0.00169427+0.0163078j 0.00328633-0.00581372j -0.00179552+0.00933706j 0.0132659-0.00544982j -0.0107199-0.00478992j 0.00173651+0.0074591j -0.0036384+0.00124539j 0.0118139-0.000293805j -0.000144697+0.00871097j 0.00644272-0.0101595j 0.000177823-0.00161796j 0.0118533-0.0157535j -0.000180388+0.0166754j 0.0116698-0.0134255j 0.00443216+0.00875387j -0.0136026-0.00567014j 0.00527733-0.00771226j 0.0102561+0.00357071j 0.0021309-0.00520439j -0.00106774-0.00249309j 0.000670579-0.00324559j 0.00530956+0.00809442j -0.0114212-0.00529305j 0.00188851-0.000500433j 0.000728365+0.00949227j -0.00728952-0.0124472j -0.00135736-0.00473463j 0.000653887+0.00248773j -4.446e-05-0.00118419j 0.000723064+0.00618803j -1.20074e-06-0.00265993j -0.00327951+0.00134185j 0.00140433+0.00464067j 0.00451084+0.00282661j -0.00526024-0.0115093j -0.00299024-0.0099972j -0.00269879-0.00456964j 0.000950807-0.00249688j -0.00174632-0.00225749j -0.000446581+0.00198845j 0.00426244+0.0136112j 0.00344967+0.00430495j -0.00663794-0.00872281j -0.00384648-0.00853599j -0.00479693-0.00204646j -0.00212802-0.00406827j 0.000841599+0.00198172j 0.00245782+0.00024961j 0.00299215+0.0031014j -0.00232756-0.0073437j -0.000582787-0.0109008j 0.00198624+0.0028511j -0.00116929-0.00347111j -0.000906761+0.000117466j -0.00125546+0.00317858j -0.000204678+0.00315515j -0.000459106+0.00448525j -0.00213243-0.00459203j -0.00292174-0.0116048j 6.01125e-05-0.00385063j -0.000102618-2.92506e-05j -0.00221365+0.000777599j 0.000437468+0.00402927j -0.000169967-0.00496745j -0.00340534-0.00103345j -0.0025706-0.00730598j 0.000965776+0.00564089j -0.00126733-0.00419668j -0.00129395-0.00157654j -0.000470902-0.00759014j -0.00327576+0.00411539j 0.000119851-0.0104167j 0.00311505+0.0018175j 0.00500044-0.00378624j 0.000718724-0.001543j -0.00156229-0.00962151j 0.000116196-0.00211342j -0.00178466-0.00918223j -0.00231962-0.00146048j 0.0012711-0.00262436j 0.000747044-0.00466611j 0.00296936-0.00998863j -0.00299792-0.000306309j -0.00237248-0.0110778j -0.00381619+0.0080241j 0.00281472-0.00680967j 0.0027829-0.00640994j -0.00233327-0.00325923j 0.00534072-0.00362496j -0.00269398+0.00907884j 0.00486165-0.00540283j 0.00608132-0.0136613j 0.00304345-0.0114621j -0.000615719-0.00126764j -0.000666016+0.00182377j 0.0016378+0.00294021j 0.000974807+0.00799375j -0.00526747-0.00172325j -0.00480407+0.00171623j -0.00238961+0.0117614j -0.00859565+0.00863446j 0.00271157-0.00958427j 0.0042421-0.00363039j -0.00305673+0.00621163j 
-0.0373634+0.0124027j -0.0238968-0.00672824j -0.0108904-0.0201377j 0.0173835+0.0140232j 0.00359957+0.0184576j -0.0154346-0.0197077j -0.0586619+0.0032274j -0.0370521-0.0018043j -0.0274903+0.0125973j 0.0451373-0.0158756j -0.0654833-0.0287273j -0.0223664+0.0194389j -0.00910559-0.0135148j 0.00798686+0.00229978j 0.00107412+0.0071881j -0.00570341+0.004488j -0.00158051+0.00547071j 0.00475484+0.0100342j 0.00265333+0.000990278j -0.00624523-0.0102072j 0.00750628+0.00180867j -0.0034365-0.00489674j -0.00704098+0.00517741j -0.0109183-0.000229716j -0.00406985-0.0233461j -0.0178632-0.0027983j -0.0126828+0.0110262j -0.0159696+0.00369358j -0.00286201+0.00965649j -0.00721679-0.00596071j 0.00306196+0.0109819j 0.00995098+0.0120039j 0.00900285-0.00082231j 0.00218589+0.00178421j -0.00947272+0.0033665j -0.00119292+0.00791509j 0.000102587-0.00204594j -0.0126026+0.0135522j 0.000848836-0.00258487j 0.00631456-0.00424465j -0.00159968+0.00803889j 0.0069891+0.00194371j 0.0162404+9.33309e-05j 0.00489647+0.0113811j 0.00459061-0.00381614j -0.00792422-0.014443j 0.00643435+0.00792084j -0.0105303-0.00202122j 0.00591388-0.00234155j 0.000782262-0.0113471j 0.00191253-0.00794682j -0.00754603+0.00137293j -0.00364119-0.0163669j -0.00367491+0.0159691j 0.00205697+0.00618917j 0.00477299-0.0129747j -0.00281767+0.015104j -0.0176831+0.00108798j 0.0185543-0.0134637j -0.0131422-0.00922859j -0.0140798-0.0105403j 0.00653106-0.0095825j 0.00767976-0.00717047j -0.0114551-0.00614136j -0.0136468-0.00409746j 0.00273038+0.010321j -0.00167034+0.00400985j 0.00985906-0.0127464j 0.00318615-0.00927525j 0.0146925+0.00282861j -0.0112596+0.0014656j 0.0102587+0.00797128j 0.00110202-0.000431414j 0.000634362+0.00472569j -0.0034132-0.00206204j -4.24153e-05+8.4008e-05j 0.00446961+0.00634771j -0.00217109-0.0099601j 0.00251648-0.00135928j -0.00676108-0.00503526j -0.00106229-0.00312344j -0.00441112-0.0080334j 0.00365339+0.00527651j -0.000351532+0.00442715j 0.00256443-0.000411641j 0.00101685-0.00474111j -0.00105441+0.00316455j 0.000209605-0.000211603j -0.000105779+0.00326929j -0.000761624+0.0043025j 0.00460262+0.00484027j 1.57323e-05-0.00199844j 0.00163965-0.00406583j 0.000328811+0.00673924j -0.000117769+0.00506381j 0.0005322+0.00825835j 0.00242167+0.00566273j 0.00407789+0.00778783j -0.00314523-0.00237856j 0.00202457+0.00246174j -0.000548244-0.00237771j 0.00102704+0.00625302j -0.00235309-0.00953244j 0.00165977+0.00768404j -0.00527061-0.00765968j -0.00118248+0.00756864j 0.000538208-0.0125092j 0.000715355-0.0108094j -0.00181817+0.000297369j 0.00305206+0.00424037j 0.00141588-0.00960425j -0.00297682-0.0161305j -0.000222822+0.00420404j 0.00234668-0.00580011j 0.000168693+0.00966612j -0.000769479-0.00234043j -0.00236571+0.00386515j 0.00109264-0.00587219j 0.00396273+0.00475381j 0.0024706+0.014337j -0.000214375+0.00469906j -0.00145153-0.000310225j 0.001841+0.00329578j 0.00147779+0.00975564j -0.00229488-0.00414014j -0.00314902+0.0104568j -0.00475171+0.0128516j -0.00156322+0.000386024j -0.000324252-0.00821328j 0.000270372+0.00684114j -0.00149649-0.00421835j -0.0034214+0.00112936j 0.00510484-0.00217931j -0.00213158-0.00226784j 0.00014624-0.0120758j 0.0049318-0.0121116j -0.000978566+0.00377522j -0.000634545-0.00171735j 0.000852725+0.00571401j 0.0021263-0.00625564j -0.0045907+0.00641983j -0.00485703+0.00820989j 0.00212389-0.00349871j -0.00285512-0.000719229j 0.000732084-0.0020529j -0.00390724+0.00845707j 0.000834049+0.0049662j 0.000716947+0.00680086j -0.00463685+0.00847196j -0.00296581+0.00299751j -0.00597663+0.00600196j -0.00251883+0.0163085j 0.00146175-0.00575615j 0.00057526+0.00173849j 0.00439364-0.00180398j 0.000614708-0.00229832j 0.00400931-0.00660321j 
0.0198004-0.0117672j 0.0317808-0.000331525j -0.00868861+0.0228419j 0.0185333-0.00734282j -0.0530738-0.00387262j -0.0225164+0.00856774j 0.0350803-0.00553338j -0.0873299-0.00240161j -0.0764748-0.00522674j 0.0223173+0.00334511j -0.010525-0.00422266j 0.012648-0.0175939j 0.0128706+0.0037669j -0.000884431-0.00215088j -0.00438427+0.000277632j 0.00599094-0.00739925j -0.00491507-0.00629746j -0.000944582-0.00612832j 0.00453921+0.00108986j 0.00562852+0.0020345j -0.00188305-0.000520279j -0.00257518+0.00222629j -0.00107924-0.00907068j 0.00924204-0.00321287j 0.00567679+0.00447175j 0.00115947-0.00210652j 0.00489923-0.00375855j 0.0124016-0.00577221j -0.00191632-0.00432406j -0.00507996+0.00846136j -0.00632955-0.0110227j -0.00786445-0.00350954j -0.0101067+0.0062707j -0.00748809+0.00191848j 0.0131288-0.0108379j 0.0115967-0.00249237j 0.00131139+0.00853842j -0.00771993-0.00647619j -0.00123268-0.00884537j -0.000504331-0.00611637j 0.000653594-0.00499797j -0.0137145-0.0158256j 0.0175624-0.00967352j -0.00845552+0.00597184j 0.00161186+0.000528868j -0.0044741-0.00459998j -0.0141285+0.005458j -0.0106491-0.0229201j 0.00981463-0.0101554j -0.00522482-0.0192385j 0.00385597+0.00611463j -0.0122438+0.00557964j -0.000763347-0.00827103j -0.0118344+0.0152542j 0.0056771+0.00280522j 0.00269609-0.0212486j 0.0111025+0.00666573j -0.0125209+0.00314153j 0.00790268+0.00773808j -0.00136538-0.00629166j -0.0171711-0.00855095j -0.0140793+0.00917171j 0.00490997-0.00914561j 0.00222734+0.0130841j 0.0158574-0.00163735j 0.013395+0.00325796j -0.000792693+0.00344788j 0.00493099+0.00652338j 0.00455372-0.000216017j 0.00253932+0.00348421j 0.00527169-0.00443724j -0.00957207-0.00480918j -0.000989837+0.00083895j -0.00141783-0.00354809j -0.00276214-0.00137071j -0.00332079-0.00830976j -0.00248638+0.00027889j 0.00153033+0.00670808j -0.000189793+0.00173742j 0.00845191+0.00470344j 0.00161016+0.0053303j 0.00792918+0.0114285j -0.000700069-0.0022822j 0.0035905+0.00626764j -0.000851251+0.000481105j -0.00248189-0.00142841j -0.00168369-0.00526483j -0.00290434-0.00492663j 0.00321333-0.00173481j 0.00443394+0.0072529j -0.00256015-0.00605326j -0.00182137-0.0111859j -0.00431443+0.000930727j 0.00457909+0.00294614j -0.00451881-0.00782212j 0.000517689+0.00778577j 0.000425707+0.00340903j 0.00290406+0.00776473j 0.00285794-0.00158214j 0.00103961+0.0075691j 0.00340405+0.0139892j -0.00162393-0.00552924j -0.00066812+0.00555117j 0.00175137+0.0060996j -0.000951398-0.0128229j 0.00140334-0.00858924j -0.00239037+0.000455403j -0.00205173-0.00493334j -0.000132896-0.0110612j -0.00184026-0.00373053j -0.00155749-0.00578395j -0.00294392-0.005905j -0.00205961+0.00660421j -0.00226458+0.00656515j 0.000728849+0.0162567j -0.00128933-0.00323474j 0.00106282+0.00633913j -0.00313153+0.00157347j -0.000581998+0.00203425j -0.0016094+0.00926267j 0.00059269-0.0065666j 0.00113647-0.0092291j -0.00225268+0.00915919j 0.00344324-0.00815304j -0.00100519-0.00317485j 0.00136196-0.00548288j -0.00156993+0.00993204j 0.000824082-0.00608399j 0.000163714-0.000560875j -0.000463815+0.00672604j -0.000251839-0.00707028j 0.000416977+0.00224539j -0.00582364+0.0115551j -0.000815175+0.00366246j 0.00440143-0.0141066j -0.0018329+0.00239256j -0.00134157+0.000186902j -0.000197756-0.0073523j 0.0016133-0.00339387j -0.001847-0.00263355j 0.00127548-0.00229383j 0.00232606-0.00454687j 0.00375373-0.00822975j 0.0030306-0.000255251j 0.00228057-0.00633304j -0.000505883+0.00587024j 0.00216253-0.0150337j -0.001597-0.00303916j 0.00345596-0.00851191j -0.000248549+0.00202534j -0.00126602+0.0074897j 0.00100794-0.0102258j 0.000131376-0.00181098j -0.00020785-0.00114761j -1.52443e-05-0.00679245j -3.26737e-05+0.00259179j -0.00185955+0.00293045j 
