0.0221643+0.031996j -0.0441367+0.0221534j 0.00301173+0.020391j -0.00993623-0.0052804j -0.00439393-0.0323688j -0.00391921-0.0011446j 0.0251894-0.0100407j 0.0150223-0.0131312j -0.00799689+0.011708j 0.0187097+0.014652j 0.00710255-0.00116634j -0.00935978-0.0232565j -0.00860074-0.0160365j 0.0323998+0.00636605j 0.0163948-0.0119495j 0.00942643+0.0198044j -0.0303551+0.00665419j -0.0337529+0.0309359j 0.0141395+0.0270302j -0.0102795+0.00865787j -0.00607255-0.0123334j 0.0123095+0.0481686j 0.0157187-0.0181323j -0.00989194+0.0427055j 0.0134655+0.0209917j -0.0454864+0.017155j 0.0488152-0.0223698j -0.0131695-0.0128817j -0.0121576-0.0123016j 0.0381287+0.0108467j 0.0237517+0.0205716j 0.00586765-0.010301j -0.0041374-0.00209872j -0.0337857+0.0155763j 0.000342643+0.0489774j -0.0045929+0.00434381j 0.0040822-0.0120417j 0.00244959+0.0166773j 0.034043+0.0347235j 0.0229409+0.00673956j 0.0278933-0.0114754j -0.0359004+0.0051536j -0.00521651-0.0118308j 0.0211922-0.00159286j -0.000844605+0.00972645j -0.00164495+0.00469827j -0.0138264+1.41329e-06j 0.00605637+0.00422788j 0.0105388-0.0339873j 0.0148406+0.0185556j -0.0029307+0.0108747j 0.00406833+0.0199702j -0.0154729+0.0339821j -0.00180657-0.0180462j 0.0110617-0.0093689j -0.0179025+0.0126957j 0.00191063-0.00689741j 0.00192557+0.00253666j 0.0144711+0.0105435j -0.0124911+0.018617j 0.00483885-0.001742j 0.0175406-0.0559534j -0.000870399-0.0232276j 0.0031701+0.043383j 0.0447175+0.01371j -0.000363912+0.0308166j -0.00339953-0.0018209j 0.000479398-0.0362998j -0.00895955+0.0275131j 0.0205411-0.00712512j 0.0317582-0.028464j -0.00628824+0.0181377j -0.0207572+0.0446306j 0.00348068+0.0342906j -0.0242166+0.0496768j -0.0143112-0.0044984j 0.0192902-0.0234899j -0.0182316+0.00138625j 0.00344544-0.0189471j -0.0112031+0.00383217j 0.00966322+0.0138262j -0.000596217-0.0162299j 0.0458445-0.0292019j -0.0103791-0.00437978j -0.00979842+0.000404935j 0.0125103-0.0301378j -0.00150065+0.0618597j -0.0135003+0.0135339j 0.0115436-0.00147831j -0.017292+0.00584374j -0.0265166-0.0368008j -0.0332049-0.0793298j -0.0393804-0.013233j -0.00107562-0.0192434j 0.0367447+0.0175219j 0.0320597-0.00447517j -0.0175506+0.032676j -0.011006-0.0344725j 0.00638899+0.0438937j 0.0100298+0.00533194j 0.00124549+0.00907017j -0.00649772+0.00628388j -0.00339841+0.0115777j -0.00176445+0.0126637j -0.0405766-0.012945j -0.0113435+0.0177058j 0.0119695+0.00886808j -0.0234158-0.0291826j 0.00340966+0.00634631j 0.0207781-0.0326074j -0.0350237+0.00908877j -0.0203548-0.00331025j -0.00809587+0.0246672j 0.0318847+0.0167576j 0.0209431+0.0100952j -0.0139472-0.0203655j 0.00895414+0.0098864j 0.011125+0.0441479j 0.01122-0.0382271j -0.0515908-0.0855596j 0.0665414-0.0305356j -0.0768574-0.0257784j 0.000979363-0.00184965j -0.00772667+0.00795599j 0.0294787-0.014423j 0.021227+0.023305j 0.0611421-0.0056356j -0.0641789+0.010753j -0.060874-0.0242576j 0.0456918-0.0495122j -0.0500522-0.0979898j 0.0423691+0.0600775j 0.0306533-0.00930486j 0.0456262-0.0838971j -0.117483-0.0884873j 0.167379-0.116145j 
0.0352736-0.0204412j 0.0259996+0.0297078j 0.00613192+0.01351j 0.00112471+0.0117692j -0.00687423-0.0174705j -0.000837147+0.000266058j 0.00750435-0.0300232j 0.0174959-0.00765736j -0.00675199-0.0259385j -0.00170134-0.0175719j -0.00817179+0.00900042j -0.00188646-0.00872086j 0.0115448-0.0280261j 0.00600186-0.00974633j -0.0353631+0.0137058j -0.00489193+0.00668717j 0.0178973-0.0228117j -0.0179833-0.0280338j -0.0039232-0.0162029j -0.00787243-0.00912903j 0.00595959-0.00217594j -0.00962989-0.0196278j 0.0460167-0.0274092j 0.0274696+0.0210575j -0.00719108-0.0196601j 0.011655-0.0055457j -0.0101595+0.0381993j 0.0133911+0.00216065j 0.00843942+0.017177j -0.00499996-0.02362j -0.0119622+0.0328773j 0.00885872-0.0138904j -0.00218081+0.0041752j -0.0222332+0.00393419j -0.035953+0.00394224j -0.00103451+0.00457687j 0.0202801+0.00973003j -0.00157393-0.0168145j 0.0537115+0.00906296j 0.0172125+0.0337244j 0.0239747+0.00605175j 0.0281616-0.00548915j -0.0127399+0.0211881j -0.0368636+0.00674203j 0.0133341-0.0080087j -0.0110079-0.0174935j -0.000248241+0.0104305j 0.00078935+0.00334411j 0.00211773+0.0290263j 0.00952695-0.00233997j -0.00318718+0.0015118j 0.00591623+0.00155883j 0.0095038-0.00456883j -0.00382811-0.0139863j 0.0148996-0.0070435j -0.010546-0.0176109j -0.0353615-0.00878956j 0.0160636+0.0395974j -0.0268042+0.0101273j 0.00847239+0.0208752j 0.00901182+0.00140725j 0.000767065+0.0139392j 0.0168269-0.00609955j -0.0044603+0.00175584j 0.00319518-0.0201911j 0.00923758+0.0203666j 0.0185423-0.0343006j -0.00369333+0.0217833j 0.00101629+0.0101863j -0.00715844-0.00994958j -0.0103059-0.064631j 0.0104462+0.0206538j -0.0238785+0.0564214j 0.00108073+0.00864267j -0.0117637+0.0459354j -0.00379247-0.00468118j -0.0146981+0.000850798j 0.0255035-0.0171928j 0.00374528-0.0164491j -0.00359154-0.00677702j -0.016196-0.0258769j -0.00126738+0.0172411j -0.0469404+0.0580942j -0.0101984+0.0317494j -0.00162013-0.00196815j -0.0109358-0.00438637j 0.0223397-0.0670908j -0.00619-0.000779722j 0.00772119-0.00433466j 0.0136498-0.0170655j -0.0115879-0.0414318j -0.0103115+0.0097982j -0.0451633-0.0163293j 0.0136532-0.00406057j 0.0180328-0.00721116j 0.000637846-0.0132434j -0.00534373-0.000695826j 0.0302431-0.00336946j 0.0104391+0.00191673j 0.00623648+0.0210572j -0.0108251-0.0126958j 0.00422407+0.00820322j -0.00562765+0.00931286j -0.0544184-0.0375724j -0.00834916+0.0225361j -0.00804342+0.0127976j 0.0250482+0.0191789j 0.0302423+0.00817605j -0.00448534-0.0398478j -0.0226455-0.030894j -0.0169539+0.0126829j 0.0109699+0.0262186j -0.029582+0.043548j -0.00615142+0.0506789j 0.046667+0.0299409j 0.0236603-0.0119586j -0.0502749+0.0228522j -0.0666838-0.0370823j 0.026836-0.0265944j 0.0906884+0.0185683j -0.00486769+0.0545073j -0.0158826-0.0310547j 0.0133959-0.0090578j -0.0262504-0.0394503j 0.0379689+0.045222j -0.0274596+0.00985731j 0.00928451+0.0323185j -0.0596806-0.0901103j -0.00939228-0.0326503j 0.0157986+0.0515467j 0.0814825-0.0802631j -0.0285704+0.0755498j -0.0457058+0.0321298j 0.0980938+0.0670186j -0.155194+0.115219j -0.105503-0.0757065j 
-0.0589831-0.00486475j 0.00344244-0.0721573j -0.0220499-0.0164466j -0.00565757-0.0114105j 0.0214044+0.0228695j 0.0220018+0.0211003j -0.00487753+0.0564988j -0.0455577-0.00892388j 0.0191393+0.00255474j 0.0194901-0.0198976j -0.00691791-0.0135831j 0.00386873+0.0222106j -0.00620277+0.0370023j -0.0300085-0.00663023j 0.0333179-0.0434986j 0.00719867-0.0188581j 0.0223958+0.0407614j 0.0553855-0.00174273j -0.0127241-0.00313905j 0.0658368-0.0233678j 0.007234+0.00507495j 0.00556035-0.0282198j -0.0816361+0.0353523j 0.00751979-0.0598217j 0.0172345-0.0203114j 0.0169056+0.0104029j -0.0391848-0.0780788j 0.0590139-0.0576944j -0.0155686+0.0347627j -0.0287401-0.0648324j -0.0269248+0.0170741j 0.0102366+0.00130134j -0.0216714-0.00167009j -0.00876953-0.00499023j -0.00534016+0.0115183j -0.0808639-0.0323452j 0.01644+0.0547118j 0.0164785-0.0051898j 0.0230197-0.0628027j -0.0875948+0.0769239j 0.0721514+0.0672129j -0.0625034-0.00206749j -0.00999241+0.0127192j -0.00295345-0.0634236j 0.00362133-0.0447327j -0.0616287+0.0480462j 0.0426639+0.0186495j -0.0406974+0.0172454j -0.000873891+0.111476j -0.0186698+0.00556657j -0.00760587-0.075339j -0.00726043-0.0664865j 0.0811066-0.0853796j 0.00606243+0.024837j 0.0210543+0.015862j 0.041834+0.0320382j -0.0525167+0.0905756j -0.0141078+0.00895019j -0.0308716-0.0185566j 0.0115633+0.0913445j -0.0313467-0.0144964j 0.0534442+0.041891j 0.0430148-0.0941811j -0.0129484+0.0204169j -0.035626+0.0426234j 0.000804323+0.0771138j -0.0233875+0.0505779j 0.0360213+0.0556588j 0.0411902-0.0497087j -0.0233911-0.0735095j 0.0470628+0.0691224j -0.0176464+0.0108004j 0.0306128+0.0711419j -0.0264636+0.0154046j 0.0986261+0.0620403j 0.0270224+0.00364959j -0.0105187-0.0455304j 0.0253728-0.05967j -0.000177043+0.00294178j -0.00930753-0.0185385j -0.0718688-0.0167462j 0.0585276+0.0772226j -0.147302+0.02925j 0.00135864-0.0917793j -0.0771743-0.113817j 0.0241099-0.0233231j 0.00525768-0.036451j -0.0193343+0.000665881j -0.0110418+0.0355792j 0.098412-0.0144959j 0.00925161+0.0132717j 0.0549572+0.109748j -0.0285056+0.00424595j 0.0319081-0.0177378j -0.0307752-0.0102149j -0.0219103+0.0259689j 0.0427192-0.0116247j -0.0269161+0.00367157j 0.0541668-0.0424525j -0.0170263+0.0201901j 0.00190752-0.0142419j -0.083493-0.00326981j 0.0766689-0.00447071j 0.0825183+0.00968648j -0.0112829-0.0243471j 0.010268-0.0154134j 0.0597966+0.0674384j -0.0278085-0.0060107j -0.0238701-0.0596019j -0.00981138+0.0120924j -0.0549856-0.0188537j -0.0418294-0.0109051j -0.037397+0.0478542j -0.064709+0.0648895j 0.0738883-0.0211381j 0.0108576+0.0290002j -0.0369616-0.000554144j 0.00881598-0.054278j -0.0409564+0.0267814j 0.0659882+0.0704589j -0.0223384-0.0536343j 0.0907837+0.0376094j -0.0133531-0.00289556j -0.0492071+0.0196472j 0.0298888+0.0628296j -0.0148405-0.034465j 0.00702969+0.0494594j -0.00632386-0.101977j 0.0229211-0.00381223j -0.0172769+0.158785j -0.012861-0.0228141j 0.127586-0.0340491j -0.210186-0.0210653j 0.0946021-0.151105j 0.0104095+0.0345255j 0.0413551-0.0110185j 
-0.0271713-0.000304182j 0.00529369-0.0362685j -0.00206261-0.0245009j -0.00301807-0.00416893j -0.0247926-0.0109846j -0.0306254-0.00509056j -0.0269961-0.0131518j -0.0520347+0.0130839j 0.00987361+0.00307478j 0.00650277-0.0479273j -0.0103163+0.0216133j -0.00862802+0.0561992j 0.0194942-0.0133154j -0.0257599+0.0151954j -0.0136869-0.0148963j 0.0324114-0.0500958j -0.0263833+0.0209292j 0.0364762+0.0253918j -0.0725594-0.00400075j 0.0347895+0.0100706j -0.00693464+0.0484743j -0.00263409-0.0338814j -0.0793502+0.0193645j -0.0582543-0.097748j 0.00750143+0.0172887j 0.0369438-0.0462921j -0.0588072+0.00596498j 0.000587874+0.0326091j 0.0409086+0.003407j -0.0290216+0.0741033j 0.0797946-0.114115j -0.111872+0.0359132j 0.047292-0.00662349j 0.154539-0.0148358j 0.122558-0.102113j 0.0577674-0.0282583j -0.112763-0.0287139j -0.00897523+0.0938643j -0.267336-0.11943j -0.0227287-0.193125j -0.102891-0.0743364j 0.107988+0.0885301j 0.123899-0.0139673j 0.01609-0.107746j 0.0229746+0.00268967j 0.0153321+0.0218773j -0.0833857-0.0846917j -0.00241986-0.0147643j 0.0043399-0.0683482j -0.00423767-0.0883999j -0.0152042+0.00442026j 0.0501746+0.0766316j 0.0243189+0.0508996j -0.0139374+0.0176129j -0.0626232-0.05469j -0.0178648-0.0423534j 0.0746665+0.0995685j -0.0174134-0.232641j 0.064804-0.0595654j -0.0216118-0.119088j -0.0366201+0.0942809j 0.0371062-0.0378684j -0.0213672+0.0492333j 0.0448948-0.0986266j -0.229189+0.170713j -0.00148427-0.0741242j -0.0569638+0.0313481j 0.0521355+0.0177821j -0.0277011+0.0166316j 0.0258778-0.0290194j 0.0769894+0.0934955j -0.0529919+0.0475371j -0.0658013-0.0306709j 0.0167242-0.0150225j -0.0537006-0.0118606j 0.0101801+0.0177906j 0.0413652+0.0300385j -0.029729+0.00574215j 0.0240557+0.00129145j 0.0250215-0.0177144j 0.00953504+0.029018j -0.0134619+0.0058655j 0.020405+0.0109897j 0.0317458-0.0629477j 0.00198202-0.0412176j -0.0314424+0.0560107j 0.0501483+0.000363012j -0.0137461+0.0306076j -0.00320861-0.0285212j -0.0105632+0.0327945j 0.0123809+0.0158868j -0.0403934-0.0776629j 0.000112231-0.0139641j -0.0166765-0.00635092j 0.00534419-0.00266871j 0.0168807-0.0195989j 0.0330135+0.00425963j -0.0650927-0.0157343j -0.0016137+0.0275454j -0.0376589-0.032912j -0.00138247-0.0225378j 0.00680981-0.00220474j 0.0334889-0.000821073j 0.0017281-0.0203827j 0.0256544+0.00297418j 0.0519606-0.0107652j -0.0087755-0.000158471j -0.00260063+0.0175255j -0.00518581-0.00697072j -0.0292383+0.0287612j -0.00283931-0.0172271j 0.0171347-0.050696j 0.0099879-0.0228209j -0.00955422-0.0426446j -0.0194523+0.000547538j -0.025394-0.0251523j 0.054981+0.0196714j 0.0030913+0.017367j -0.0121735+0.0499532j -0.110552-0.00217575j -0.0247672-0.00616399j 0.0288768+0.0664832j -0.027306-0.0206073j 0.0392614-0.00444081j -0.0104729-0.0076196j 0.0204806+0.00699727j -0.0008694-0.00308889j 0.0219235-0.00380393j -0.00238909+0.00581958j 0.116972-0.0707844j 0.0672849+0.0790538j -0.0221068-0.072146j -0.0303+0.0209574j -0.0048341-0.0338943j 0.065974-0.0261873j 0.0335991+0.0385673j 
0.00533202-0.105645j 0.0942128+0.00122154j 0.00910257+0.0113117j 0.0121066+0.00359911j -0.00140746+0.02601j 0.0505739-0.0451422j -0.0433739+0.00204239j -0.016546+0.0234185j 0.0345268-0.102025j 9.42943e-06-0.043316j -0.02651+0.0262376j 0.0165688+0.0391931j 0.0283074-0.00501874j -0.0197985+0.0242052j -0.048248+0.00151612j -0.00816126-0.00504355j 0.153084+0.0154904j 0.0748605-0.0652516j -0.041552-0.0861006j 0.0150086+0.0142878j 0.0404945-0.0210948j 0.0115949-0.0601166j -0.0466879+0.0322289j 0.0339907-0.0799084j -0.111569-0.138442j 0.0472085+0.0206109j -0.208176+0.0329832j 0.0104079+0.0580476j 0.0280013-0.0124053j -0.040252-0.113224j -0.0420679+0.0829432j -0.0129718-0.0296226j 0.00183355+0.0307264j 0.015356+0.0661226j -0.171292-0.0480053j -0.0179009+0.0346426j 0.100191+0.0900511j 0.056473-0.0223216j 0.0678578+0.0962528j 0.0416172-0.0276573j -0.0320121-0.0255814j 0.0781964-0.0417793j 0.109593-0.0093608j -0.0639471-0.0247735j -0.0868492+0.0538652j -0.0374858+0.0982362j -0.0588157+0.011593j -0.0696532-0.0886643j -0.00509112-0.0841309j 0.0451422-0.161337j 0.0224565+0.0262332j -0.0515111-0.0248465j 0.0828735-0.118867j -0.0322236+0.169125j -0.02971+0.148626j 0.104607+0.00903886j -0.102735+0.0442882j -0.013597-0.0316787j -0.0451921-0.105682j -0.112612+0.00715731j -0.0243101+0.0122641j 0.0542729+0.119051j -0.0435417-0.0696957j -0.11111-0.0202748j -0.0929889-0.0999635j -0.0430191-0.112106j -0.0467687+0.0467901j -0.0180709+0.0476377j 0.0200615+0.0485102j -0.0244544-0.0295297j -0.0734824+0.106462j -0.0247008+0.00135766j 0.12642+0.00496046j 0.00188636+0.0130399j -0.0530451+0.0417115j -0.00442948-0.00758035j 0.0569199+0.0108567j -0.0161846+0.0136274j 0.0294858+0.0256013j 0.00535182+0.00299686j 0.0431989+0.00709122j -0.0361628+0.0208845j -0.0176462+0.0831936j -0.010114+0.0190924j -0.054829+0.074089j -0.0470755+0.0401822j -0.0245273-0.0258589j -0.0131777+0.0106022j -0.0408611+0.00160026j -0.00594016-0.028688j 0.060431+0.0526283j -0.0012487+0.0474536j 0.0140207-0.0435446j -0.0205142+0.0137537j -0.00216052-0.0394372j 0.00531056-0.0455088j 0.0102638+0.000232906j 0.0113541+0.0301188j -0.00448137-0.0232721j -0.0283493-0.00391634j 0.000645361-0.00649214j 0.0299002-0.00860984j -0.0238108+0.00310739j -0.00540739+0.000151774j 0.0101744+0.0203587j -0.001924-0.0117828j -0.0258902-0.0240931j 0.00703572+0.00933549j -0.00556399+0.025673j 0.00803805-0.0117095j -0.00682381-0.00686354j -0.0269073-0.000465978j 0.0205033+0.00135171j -0.0243835-0.0215746j -0.00111944+0.0234253j -0.0348661-0.0101304j -0.0544043-0.0100639j -0.0146683-0.0166154j 0.0421189+0.023578j 0.0187676+0.0138379j -0.0373812+0.0502508j 0.0341512-0.0459935j 0.0206447-0.00123575j 0.0406669-0.0488645j -0.0503693+0.00943828j -0.0361153+0.0105143j -0.0601797+0.00862562j 0.0213538+0.00299854j 0.0285433+0.0252067j 0.0689057+0.0283901j -0.0450011+0.057815j -0.00367671-0.0593202j 0.0464651-0.0218272j 0.0380634+0.0524463j 0.0512968+0.0347049j -0.0712406+0.0406529j 
-0.00634068+0.0190048j 0.000520405-0.0549716j -0.00431045+0.0125325j -0.0031037+0.00702262j 0.0363019-0.00389666j -0.0778465+0.017496j -0.00555886-0.0702629j -0.0339661+0.0148421j 0.0184217-0.0120303j -0.00722209+0.0508871j 0.0164116+0.00596467j 0.0172442-0.0491172j 0.00722788-0.019742j -0.0080493-0.0164767j -0.0373008+0.00192503j 0.0530375-0.14323j -0.0116064+0.00634371j -0.0512009-0.0305461j 0.0551052+0.00210938j 0.0636595+0.0518628j -0.0366177+0.0194874j -0.0365042-0.109669j -0.0413971-0.0173471j -0.0947738+0.074332j -0.00700272+0.0673942j 0.221906-0.0791707j 0.0366162-0.125816j -0.156491+0.188554j 0.16495-0.0102421j 0.132474+0.0602856j -0.108437+0.0132326j -0.0446553-0.0556926j 0.0334052+0.0431627j -0.150777-0.0193984j -0.0474589+0.0413392j 0.286952+0.267008j -0.0430668-0.0417575j 0.0869461+0.0370555j 0.0958084+0.0873505j 0.0652321+0.0246734j 0.019171-0.0700909j -0.0183179-0.0690458j 0.0505101-0.08047j 0.0476107+0.0146087j 0.0155209-0.0757116j 0.0739041+0.109887j -0.0292627-0.0702044j -0.0489953-0.0863461j 0.0611099+0.163886j 0.0568261-0.0657922j 0.0431257+0.111437j -0.0565327+0.0327768j 0.0298301-0.0394818j 0.00835183-0.0161795j 0.0201413+0.0287002j -0.0195803-0.0200977j 0.102659-0.192908j 0.0650942-0.112513j -0.187154+0.152692j -0.0692541+0.134922j 0.047548+0.00453358j -0.0378791+0.0104948j 0.045159-5.94921e-06j 0.0464073+0.0288798j 0.0125734-0.0515373j -0.0654434-0.0781216j -0.0326264-0.00393027j -0.0673303-0.0159293j 0.00222284-0.00432906j 0.0501333+0.0574464j -0.0127418+0.0176884j 0.0266265+0.104745j 0.0595454+0.0589411j -0.0664613-0.0156489j 0.0199653-0.00240071j -0.0280207-0.00247309j 0.00134786-0.0595638j 0.038435+0.0237014j -0.00688436+0.00239657j 0.0216352-0.00626901j -0.0601929+0.00657981j 0.0217789+0.0174188j -0.0232221+0.0177389j -0.0227188+0.0171759j -0.00462855-0.0187377j -0.0189736+0.0369419j 0.00175071-0.0139937j 0.0462251-0.0647643j 0.023933-0.0274846j -0.0196136+0.0126993j -0.0125945-0.0134056j -0.00533317+0.0357j -0.023112-0.00546629j -0.00449658+0.0414374j -0.0141666+0.000503632j -0.0083054-0.0194045j -0.013366+0.000383662j -0.0166259-0.0265565j -0.0151405+0.0302531j -0.0323092+0.0281016j 0.0166806-0.0305785j -0.00223605+0.000161081j 0.0333875-3.8283e-05j 0.010993-0.0119029j 0.0342293+0.0249117j 0.0261483-0.0163447j 0.0111049-0.0305332j 0.0107821-0.0144847j -0.0145272-0.0196764j -0.0208054+0.0445548j -0.0201411+0.0130855j 0.00208132+0.0124712j -0.0197806+0.0392137j -0.0229726-0.0680854j -0.0180699-0.0311783j -0.134259-0.0325202j -0.0270411-0.0117037j 0.0056087-0.0429391j 0.0122485-0.00112381j 0.0484808-0.00128304j -0.00292965+0.0132094j -0.0322647+0.0448038j 0.00702524-0.0180895j 0.0759797-0.0337159j 0.0262388+0.0241059j -0.00129187+0.0289072j -0.0617478+0.0511691j -0.000129461-0.0480506j -0.0449594-0.0235637j 0.0347124+0.0183349j 0.0463625+0.00282786j 0.0300948-0.0159367j -0.0476223+0.029032j 0.0130552-0.0106146j -0.0146745+0.0127287j -0.0316495-0.000459882j 
-0.00621653-0.0280007j 0.00612632+0.00133336j -0.00380121+0.00376185j 0.0868903-0.00188086j -0.00766459+0.015343j 0.0247846-0.00560402j 0.00102301+0.0374274j -0.00378673+0.0273551j 0.0204831-0.0124582j -0.0240147+0.0469626j 0.0529565+0.0396814j -0.0312487+0.0355291j 0.0310255+0.00129759j 0.00730779-0.0152526j 0.0304275+0.00110408j -0.0338906+0.0764259j 0.0518101+0.0182491j 0.0266912+0.00442806j -0.00444859-0.0138466j -0.0430915-0.021428j 0.0159757-0.046789j -0.00672853+0.0715586j 0.0280325-0.00127898j 0.0350571+0.000895409j -0.0386288-0.0542806j -0.153696+0.0500061j -0.0188733+0.0988435j -0.324133+0.160266j -0.0524556-0.213371j -0.102377+0.0247551j 0.00595508-0.122144j 0.0818287+0.0546381j 0.0456122+0.0420221j 0.201459+0.123605j -0.0998321-0.141702j 0.247148+0.157827j -0.102877-0.0164667j -0.0339663-0.00237328j 0.0159978-0.117743j -0.12889+0.149687j 0.0255484+0.0708875j -0.015496+0.00014677j -0.0364478+0.0165356j -0.0731689-0.0362886j 0.00255285+0.00819518j 0.0141829-0.036845j 0.102867+0.077236j 0.162728+0.140537j 0.0252791+0.056566j 0.0589982+0.1383j 0.11902+0.280893j 0.0605301-0.0187368j -0.0631158+0.0873725j -0.201205+0.253268j 0.146284-0.131436j 0.0131803-0.0912877j 0.0515231-0.0426465j -0.0133711-0.0621543j -0.073646+0.057684j -0.0410626-0.0320606j -0.0896159-0.00996682j 0.0178389-0.0338795j 0.0975952-0.040954j 0.0232448-0.0111071j -0.0413009+0.0255679j -0.0224355+0.036599j -0.00191763-0.0163878j 0.0260193+0.0555848j -0.0268267+0.0347537j 0.0238682+0.00770177j 0.00427593+0.0606135j 0.0473704+0.00577723j -0.0149489+0.000820337j 0.0412333+0.0424904j 0.0174051+0.0254827j 6.02019e-05-0.0158188j -0.0098777+0.0343311j -0.018163+0.0151199j -0.0376495-0.0617024j -0.0157058-0.00149211j -0.0072551-0.0394762j 0.0590792-0.010431j 0.0120057-0.0182693j 0.0129286+0.0135405j 0.0077031-0.0300926j 0.00202465+0.00648321j 0.0526612-0.0230843j -0.00687794+0.0103349j -0.0129578-0.00751977j -0.00488159-0.00653832j 0.0364202+0.00863745j 0.00508305+0.003175j -0.00163964+0.00395413j -0.00927916+0.0176089j 0.00177136-0.014009j 0.0195596-0.00369714j 0.0417526-0.0227718j -0.0147954+0.00703941j -0.00413795-0.0282302j -0.00793624-0.0119273j 0.00402332-0.00890292j 0.00356953-0.0203183j -0.0137999+0.00363356j -0.0184852-0.00373308j -0.0395681-0.00089329j -0.0126285-0.00326919j -0.00636984+0.00219895j -0.00799007-0.0018665j -0.0123218+0.00160514j 0.00306044+0.00300168j -0.00922131-0.00441851j 0.0116374+0.00146142j 0.0114951-0.00329398j 0.000227579+0.0240773j 0.0272936+0.026863j 0.0222323+0.0110767j 0.00849075+0.00154338j -0.0167246-0.0378197j 0.0221463+0.000960061j 0.0143631+0.00540671j 0.0121778-0.00031882j 0.0417191-0.048898j -0.0106414+0.0112522j -0.0194447+6.77128e-05j -0.0365738-0.00569514j -0.00848546-0.0116554j -0.0207309-0.0145859j -0.0267063+0.0252649j 0.00178884+0.017042j -0.0266387+0.0085006j -0.0348564-0.0234753j -0.0111314+0.00752082j -0.000342509-0.022522j 0.0238135-0.00943344j -0.00491554+0.00493936j 0.00659164-0.00611283j 
0.0491196-0.0718233j 0.0884974+0.0536413j 0.00844116-0.061165j 0.0250514+0.00303477j 0.0489426+0.00076139j 0.0263103-0.0205795j 0.0129416-0.0148342j 0.0296082-0.0124939j 0.0454927-0.116139j -0.00981893+0.0622981j 0.000460397+0.000395124j 0.0291946-0.0323583j 0.0441448+0.0168629j -0.0110123+0.0115572j -0.012947+0.035875j -0.0699368+0.0602175j 0.152094-0.0126623j -0.0425121-0.138728j 0.0549734-0.0221711j -0.0349169+0.0212216j -0.0535898+0.0838814j -0.0527144+0.0138697j 0.0955346+0.0176364j 0.0492043+0.137084j -0.23687-0.0778174j 0.0384967-0.111236j 0.123963-0.101954j 0.0823817-0.0588415j 0.0629265+0.106209j 0.133397+0.0947452j 0.0143648-0.0871949j -0.0637432-0.00221653j 0.0145448-0.0288515j -0.0399275-0.106856j 0.236224-0.00203021j 0.0574537+0.0106577j -0.0184033+0.113286j -0.102373+0.00479665j -0.111322-0.236325j -0.185614+0.03281j 0.119436+0.0303611j 0.0621446+0.0158102j -0.0184636-0.207011j 0.00774849+0.0911929j -0.0775793+0.201017j -0.139309-0.0372227j -0.0283386+0.0595068j -0.0584101+0.0603019j -0.0696501+0.176007j 0.0565495-0.084918j 0.0819995-0.0442305j -0.0189662+0.0190691j -0.0950386+0.0128438j -0.0266663-0.139211j -0.0210288-0.156291j -0.12038+0.0212404j 0.101663-0.0354817j -0.0244686-0.0941056j -0.0599062-0.0517101j 0.183083-0.109109j -0.0580987-0.0229273j -0.0288128+0.0083485j -0.0911784-0.13431j -0.0232468-0.0674697j -0.0552828+0.0025247j -0.00735493-0.0792491j -0.0325574-0.0321453j -0.0669385-0.0243787j 0.00490307-0.00219952j -0.00263+0.0215368j -0.0072997-0.0367366j 0.0122693+0.0387625j -0.00857209-0.032228j -0.0193146+0.0255097j -0.0246362+0.0115142j 0.0238353-0.0220227j 0.0104126-0.0460767j 0.0604956-0.0501147j -0.0320888-0.00935173j -0.00247586-0.012409j -0.0361151-0.0718374j 0.056769-0.0304588j -0.0920863-0.00748141j 0.00275873-0.00177333j -0.010136+0.0202018j 0.0279545-0.0044209j 0.0272737-0.0254434j 0.0252361+0.00671931j 0.0115775+0.00428978j 0.0310367+0.0602275j -0.00205181+0.00748315j -0.011511+0.031487j -0.00653082-0.00247473j 0.0110814+0.0146585j -0.0230171+0.0256623j -0.0129456-0.0098217j -0.00256362-0.0272073j 0.02036+0.0185747j -0.0119986+0.00805043j 0.0149497+0.01084j -0.0305259+0.0118056j -0.0498242+0.00633218j 0.0240638+0.00445261j -0.0281557-0.0126384j -0.0306547+0.0170342j -0.0210319-0.00803491j 0.00569894-0.0181919j 0.00486492-0.00371763j 0.0382044-0.039346j -0.00514147-0.00355472j 0.0142768-0.0142793j 0.00946941+0.00665979j -0.0182083-0.00214681j 0.0205265+0.0253133j -0.0133469+0.023635j -0.0206179+0.00437713j 0.0288264+0.00151206j -0.00289127-0.0270892j 0.0358461-0.00124416j 0.0318927+0.00371423j -0.0180738+0.0163855j 0.0247271-0.0332344j 0.0157529+0.00934802j -0.0246117-0.00574555j -0.0285233+0.00302265j -0.00135875+2.61785e-05j -0.00244684-0.0101668j -0.0126513+0.0103244j 0.00164788+0.0112966j -0.00270156+0.0146061j -0.0321169-0.00874799j -0.00151346-0.00272873j 0.0164886-0.0148845j 0.024539+0.0133458j 0.00195054+0.0164081j -0.0207067+0.00379205j 
