-0.00994146-0.00176257j -0.00611554-0.00930023j -0.000273888-0.0067462j 0.00495406+0.00619271j 0.00163892+0.00501127j -0.00269859-0.00479631j -0.00240758-0.00117961j -0.0024162-0.00339743j 0.00710121+0.00767158j 0.00814866+0.00315253j -0.000213149-0.0047573j -0.00238212+0.00916252j 0.0047593-0.017256j 0.000951937-0.00822974j 0.000357103-0.00227949j -2.77754e-05+0.00464787j -9.2083e-06+0.0011753j 0.000434487-0.0028718j 0.000185631+0.00054932j -8.21897e-05+0.00235577j 0.00035253-0.0031987j -2.05858e-06-0.0026572j -0.000543957+0.00199425j 0.000982543-0.0092306j -0.00212079+0.00919525j 0.000301395-0.00302286j -0.00379815-0.00525566j 0.00953933-0.000526804j -0.00702799+0.001203j 0.00559861+0.0024682j 0.00126443+0.0028064j 0.00303654-0.00710132j -0.000634715+0.0024995j 0.00270305-0.00165786j 0.00277258+0.00393636j 0.00568692-0.000387972j -0.00362678+0.00616586j 0.0021144-0.000347615j -0.00158767-0.00185596j 0.00241017+0.000258283j 0.000828584+0.00297744j -0.00256258+0.00611655j -0.00311453+0.000655736j 0.000138169+0.00319569j 1.68779e-06-0.00250248j 0.00160388-0.0019171j 0.00275484-0.000255775j 0.00166323+0.00187841j -2.24748e-05-0.00143827j -0.00248034+0.00354554j 0.00101947-0.00219273j 0.00244369+0.000452446j -0.00280578-0.00207185j 5.10054e-05+0.00299819j -0.00300609+0.00345496j 0.000221107+0.00412378j 0.00100385-0.00222446j -0.00320664+0.00242393j 0.000112571-0.000536564j 0.00188629+0.00202492j -0.00359886-0.000989267j 0.00349922+0.00544176j 0.00585182-0.00814122j 0.000291918+0.0048188j -0.00218165-0.00217958j -0.00338197-0.00426159j -0.0160192-0.0113894j -0.014294+0.0204815j 0.00728593-0.00165081j 0.0117656-0.00415389j 0.00456762+0.00616601j 0.00800559-0.00783205j 0.022155+0.0047018j -0.00188335+0.00869592j 0.000809408-0.00730034j 0.00209257+0.00177563j 0.00269298+0.00352594j 0.00243601+0.00659091j -0.00238706+0.0114307j 0.0102047-0.00148764j 0.0108045+0.007441j -0.00197272-0.00086887j -0.00522557+0.00822761j -0.00693334-0.00432879j 0.000695651+0.00205674j 0.00356799-0.000405544j 0.00755651+0.00513039j 0.0030607+0.0113047j 0.00490963-0.00323536j -0.0016349-0.00419845j -0.00952557-0.00524237j -0.00294108+0.00644334j 0.00626241+0.00220868j 0.00190265-0.00265738j 0.00281786+1.83334e-05j 0.00509745+0.00111374j 0.00214136-0.00226846j -0.00219967+0.00360108j -0.00702736-0.00814783j 0.00530054-0.00295509j 5.24535e-05-0.00721233j 0.00226982+0.00299899j 0.00374352+0.0019234j 0.0022188-0.00847512j -0.00125748-0.00152741j 0.00254984+0.00607972j 0.00263703+0.0063486j -0.00273646-0.000749912j 0.00460202+0.00277408j 0.00424304+0.00308614j 0.00215563+0.000938096j 0.00180794+0.00378797j 0.00483283+0.000281474j -0.00454894+0.000527149j 0.00382571-0.00149007j 0.0011201+0.00341355j -0.00294085-0.00166674j -0.0042413-0.0040408j 0.0029096-0.00170829j 0.00224205+0.00379426j 0.000208584+0.000350448j 0.00250439-0.00541383j 0.000557914+0.00635967j 0.00695088+0.00616862j -0.00361619+0.00250902j -0.00576603-0.00690119j 0.00337802-0.000264583j -0.00745141-0.00470631j 0.00442589-0.00601914j 0.00391238+0.00248479j -0.00323706-0.00273814j -0.00248543-0.00499762j 0.00478918+0.00564151j 0.00241804+0.00747285j -2.75665e-05-0.00551857j 0.0134366+0.00352603j 0.00472225+0.00492697j 0.0114974+0.000162109j -0.00102698+0.0208931j 0.00367753+0.0105638j 0.00588718-0.000719722j -0.00472843+0.000747647j 0.000257908-0.00337521j 0.00591001+0.0185088j 0.0537712+0.0163005j 0.0222266+0.0810181j -0.0290294+0.0478836j 0.027366+0.0488095j -0.0252096+0.01454j 0.00988887-0.039354j -0.00714216+0.00707698j -0.0608264+0.0430436j -0.0899251+0.00901438j 0.02895-0.0232285j -0.0508327+0.00346824j 0.0948605-0.0223256j 0.0359961+0.112243j 
0.0101219+0.00967224j -0.0106925-0.00511067j -0.00872234-0.00459202j 0.00396355-0.00144708j 0.00535178+0.0018692j -0.00436436-0.000457781j -0.000201311+0.00208406j -0.00239944+0.000441772j 0.00452288-0.0028085j -0.00158368-0.00858966j -0.00466498-0.00358764j -0.00526101+0.0145071j -0.00428663+0.0107874j -0.00219572+0.00758502j 0.00228683-0.00920052j 0.000337531-0.00412015j -7.64969e-05-0.0030708j 0.00133838-0.00807591j 4.05308e-06-3.70804e-05j -0.000734031+0.00687666j 0.000431753-0.000947672j 0.000759454-0.00389317j 0.000154652-0.00259162j 0.00149565-0.00508629j 0.000771448-0.00432391j 0.00242592-0.00671239j -0.00928374+0.000897777j -0.00499151-0.00471753j -0.00494757-0.000502023j -0.00613215+0.0012852j 0.00174217-0.00721166j -0.000685335-0.00183631j -0.00217654-0.00110406j 0.00422043+0.000746474j -0.00273648+0.00288018j -0.0011359-0.0048095j 0.00549976-0.00180136j -0.00202042+0.00171241j -0.000331126+0.00288381j 0.000657392-0.00182738j 0.0022378-0.00530179j 0.000940422+0.000973835j 0.00250954+0.00100847j -0.00158062-0.001505j -0.00385993-0.00131371j -0.00135603+0.000583404j -0.00223131-0.000148602j 0.00103301-0.00422513j 0.00323264-6.50708e-05j 0.00213908+0.00127713j -0.00248413+0.00268409j -0.00178284-0.00125643j -0.00297661+0.0049938j 0.00014489+0.000351552j 0.00548113+0.000571728j 0.00321641-0.00115357j -0.000876275+0.0061456j 0.00240536+0.00230602j -0.00162813-0.000463717j 0.00826134-0.00642341j -0.001338+0.00124171j -0.000188325-0.00776818j -0.00466109-0.00680729j 0.00589395-0.00118225j 0.00565693-0.00656309j -0.0122473-0.00347448j -0.0127752+0.0220888j 0.00911193+0.0108006j -0.0136864+0.00398916j 0.00601223-0.000486605j 0.00765923-0.00836447j -0.00541815-0.00679522j -0.000595535-0.00935683j 0.0253511+0.004439j -0.00173014-0.000920572j 0.00156424-0.0101632j -0.00944296-0.00297661j 0.00229615+0.0110532j 0.00266984-0.00858979j -0.0110509-0.0100313j 0.00948249-0.00859556j 0.00293396+0.00880943j 0.00612652+0.00258977j -0.00167792-0.00645423j -0.00860471-0.00232352j -0.00683443-0.00559879j 0.00571999+0.00151414j 0.00697334-0.00567712j 0.000641599-0.00761386j 0.000970178+0.00294493j -0.00229723+0.00195664j 0.00819336+0.00858886j 0.00148034+0.00200148j 0.00551635+0.000290545j -0.000223313+0.00196884j -0.00283756-0.00142311j -0.000616188-0.00109015j -0.00128364+0.00547107j -0.00683918+0.00250759j -0.00184646-0.00168479j -0.00360015-0.00444461j -0.000216583+0.00187191j -0.00377472-0.00738204j -0.00410116-0.00391132j -5.88783e-05-0.00344631j 0.00612613+0.000767823j -0.000465556-0.00228102j 0.00434673+0.00204899j 0.00290496-0.00247161j 0.00172097-0.00142566j -0.00363934-0.00329365j 0.00242762-0.00429285j -0.00127177-0.00431523j 0.00140661+0.000105006j 0.0002179-0.00803013j 0.00293203+0.000728739j -0.00161714+0.000109327j 0.00173321+0.00501566j -0.00605275-0.00404093j 0.00490298+0.00162056j -0.00414513-0.00330885j -0.00585627+0.00131706j 0.000220686-0.00379652j 0.00233099-0.0044877j -0.00137752+0.00536051j -0.00348545+0.00246635j -0.00720897-0.00752048j -0.000472188+0.00406732j -0.00718784-0.00372395j 7.94528e-05-0.00969123j 0.00263325+0.000729225j -0.0036172-0.00228867j 0.000719057-0.00426876j 0.00727918+0.00143747j -0.0115143-0.00234997j -0.00415448-0.0151043j 0.000601952-0.0033482j -0.00491128-0.0185427j 0.0137197+0.000543366j 0.0101556+0.0105201j -0.00649028+0.0057245j -0.00914842-0.000317506j -0.00306816-0.00497401j 0.012056+0.000276979j -0.0156942-0.0790665j 0.0547593-0.00932918j 0.0357851+0.071186j 0.0275414-0.0460743j 0.000550667+0.0299123j -0.0273641-0.0052754j -0.00480904+0.0156556j 0.0735662-0.0116347j -0.076242+0.051427j -0.0737826+0.000815384j 0.00728306+0.00877176j 0.036292+0.11555j -0.0959003+0.0224867j 
-0.0154202-0.00964981j 0.00159686+0.00478225j 0.00470427+0.00681374j -0.00220185-0.00563201j -0.00284598-0.00335031j 0.000870148+0.00257018j -0.00723678-0.00486747j 0.000714526+0.00204724j -0.00263351-0.00636312j 0.00213682-0.00345525j -0.00777359-0.00666504j 0.00107553-0.00539285j 0.00382401-0.00978944j -0.000606049+0.00410273j 0.00143965-0.00532535j -0.000413489+0.00619958j -0.000772131+0.00254966j 0.000354131-0.00263187j 0.00135572-0.00215361j 0.00125852-0.000840683j -0.000697979-0.00239489j 0.000326747-0.00174489j 0.000135701+0.0076496j -0.00120329-0.00581008j -0.00366767+0.011481j 0.00150393-0.0138808j 0.00613339-0.00908761j 0.00729073-0.000568556j 0.00247786-0.00220758j -0.00366848-0.00637451j 0.00167625+0.0092718j 0.00133304-0.00231257j -0.00727-0.00587632j -0.000193214+0.00166737j 0.00195297-0.00544042j 0.00122408-0.00106233j 0.0026544+0.000150741j -0.00338036+0.00334237j -0.00125584+0.00807981j 0.00181433+0.00152621j -0.00205281-0.00104441j 2.70811e-05-0.00259078j -0.00744416-0.00365218j 0.000369904-0.0027393j -0.00468106-0.00211638j -0.00302272-0.00292326j 0.00286926-0.00343425j -0.00148287+0.00439455j 0.00366491-0.00343175j -0.00445138+0.00489617j -0.00347591+0.00384545j 0.00234784-0.00732861j -0.00105062+0.00201792j 0.000988067-0.000881275j 0.000743072-0.0020877j 0.00205981-0.00554073j -0.00287709-0.00518708j -0.00248295-0.00106278j 0.000346974-0.0109989j -0.00340113+0.00227879j 0.00262407-0.0046389j 0.00273439-0.00605932j 0.00224474+0.00184776j 0.0092459-0.00348556j -0.00283345+0.00172523j -0.00248909-0.0190833j -0.0233082-0.0110072j -0.00934571+0.042285j 0.00759691-0.00330492j 0.0341348-0.00804626j 0.000602793+0.00908948j 0.0162581+0.00208461j -0.000911108+0.00498735j -0.0198126+0.00483986j -0.000198238+0.00145975j 0.00850995+0.00162589j 0.00530723-0.00199185j -0.0110714-0.0124633j -0.00174704+0.00785307j 1.35202e-05+0.00246668j -0.00949299+0.000266172j -0.00271161-0.00264419j 0.00779842-0.00095193j 0.0103862+0.0143067j 0.0118676+0.000517571j 0.0112321+0.00205536j -0.0076261+0.000557506j -0.00876502-0.00849429j -0.000865467+0.00604474j -0.00757705+2.59373e-05j 0.00657802+0.00287964j -0.00330206-0.0113626j -0.0118702-0.0131049j 0.000347196+0.0056291j -0.00344364-0.00860703j -0.00642342+0.00260823j 0.00591785+0.00793003j -0.0059938-0.0110336j 0.0118417+0.00788487j -0.00308995+0.00542376j 0.0021447+0.00044939j 0.00127585-0.00794302j 0.00323681-0.00555249j 0.00383658+0.00708149j 0.0101927+0.0119189j -0.00671946-0.00516212j -0.00501728-0.00560859j 0.00190364+0.00495247j -0.0165944-0.00597885j -0.0172419-0.0166688j 0.00690888+0.00376452j 0.00114465+0.00114629j 0.00662033+0.0159445j -0.00836342-0.00485298j -0.0044627-0.00988326j -0.00314324+0.000317261j -0.00581616-0.002324j 0.00636272+0.00220964j -0.0100284+0.00358145j -0.00994006-0.010292j 0.00308061-0.00468003j -0.00118503+0.00342589j -0.000187979-0.00149012j -0.00907789-0.00175227j -0.00777808-0.0128365j 0.00367144+0.005955j 0.00673551+0.0294118j 0.0172358-0.00466647j 0.00506106-0.000814907j 0.000420002-0.00692793j -0.00046432+0.0189802j -0.00168663-0.00833491j -0.00644861-0.00938304j -0.0251647-0.0426225j 0.021573+0.0243989j -0.0288035-0.0208781j -0.024392-0.0296622j -0.0265106+0.0203476j -0.0297426-0.0865951j -0.00703011-0.0270638j 0.0012301-0.0195007j 0.000810365+0.00280346j 0.0161049+0.0189898j 0.0253514-0.0440222j 0.0297651-0.00816118j -0.0760385+0.0467374j 0.0165389-0.0107968j 0.0377684-0.0363491j 0.0295559-0.0148264j -0.0827885+0.0460942j 0.073289-0.00953377j 0.0658252-0.0487849j 0.000711275-0.0347697j 0.0580455-0.00708031j 0.0714212+0.105773j 0.0097127+0.00369177j -0.0153981-0.0312574j 
-0.00345725-0.00219991j -0.00722505-0.00347824j 0.00850828+0.00353537j -0.0123277-0.00639423j 0.00130013+0.0011831j 0.000599998+0.000418336j -0.00654409-0.00207612j 0.0025079+0.00139648j -0.00564556-0.00297033j -0.0157691-0.00979954j -0.00708642-0.00386634j -0.0041316+0.0141367j 0.00711501-0.00523437j 0.00441537-0.00620299j -0.00468498+0.00820452j -0.00157319+0.00192198j 0.0017417-0.0101242j -0.00575383+0.0129261j -0.00203355+0.00978475j 0.00119878+0.0047439j 0.000726835-0.00282183j -0.00280103+0.00798992j -0.00552668+0.0127933j -0.00246628+0.00423627j 0.00347065-0.0236647j 0.00681704-0.011507j -0.00654948-0.00400817j 0.00465762-0.00828992j -0.00147244+0.000654454j -0.000635169+0.00310015j 0.00105223-0.00413319j -0.00170692-0.0099832j 0.0009482+0.000851647j 0.00780674-0.0014685j 0.00398726+0.000890568j 0.0023811-0.0019651j 0.000699338+0.000252562j -0.00123881+0.000698111j -0.000135339+0.000754392j 0.00546442-0.00174234j 0.00133925-0.0014413j 0.000362496+0.00872493j 0.00359241+0.00245914j 0.00103717+0.00154407j -0.000451827+0.00130246j 0.000769395+0.00282988j 0.00340064-0.001894j 0.00313521+0.00108585j -0.00331991-0.00237293j 0.00240826+0.00283326j 0.0054497-0.00338477j 0.00224888+0.00452086j -0.00236439-0.00266812j -0.000968867-9.2966e-05j -0.00558666+0.0103175j -0.00261322+0.00464713j 0.00643599+0.00326621j 0.00337261+0.00449417j -0.00356678+0.00260941j 0.0106622+0.000725217j -0.00626899-0.00323484j -0.00465547+0.0234165j 0.00537683+0.00211706j -0.00469106+0.0118594j -0.0209021+0.0182204j -0.0097122-0.00434604j -0.00194551+0.0530998j 0.0204187+0.00819463j -0.046562+0.00726981j 0.00330032+0.00181798j 0.0180607+0.00253843j -0.00443238-0.00940246j 0.0181933-0.00825086j -0.00377487+0.00395697j -0.0113012-0.0012608j 0.00228079+0.00592124j 0.0177418+0.00218046j -0.00576842+0.00648418j 0.0049737+0.014166j 0.011096+0.00453525j -0.00606679-0.00331778j 0.000482092-0.000660286j 0.00461225-0.00487663j 0.0147234+0.014643j 0.0138159-8.37535e-06j 0.00328701-0.0036599j 0.00298469-0.00160661j -0.00569464+0.000166448j -0.0026644+0.00552813j -0.00696372-0.000185238j 0.00240613-0.00298981j -0.00844825-0.0091611j -0.00416744-0.0102526j 0.00441641+0.003373j -0.00406911-0.00100809j 0.00316563+0.00867925j 0.00992139-0.000923662j -0.00175136+0.00130409j -0.000407052-0.00367562j 0.00538027+0.00174382j -0.00478695+0.00399262j -0.00312579-0.00993344j -0.00273612-0.00714413j -0.000436549+0.00163404j 0.00184716+0.0020886j -0.00215897+0.00230095j 0.00150275+0.00849216j -0.00315337-0.00144834j -0.00240728+0.00860047j -0.00691488-0.00170998j 0.00617155-0.000705252j 0.00389427-0.00191275j 0.0135714+0.00449551j -0.00283691+0.000598155j -0.00947552-7.53272e-05j 0.00138141+0.00416054j -0.00264259+0.00187758j -0.00435552-0.0103368j 0.00741867+0.0111975j -0.00781969-0.00688026j 0.000502568-0.000876914j 0.00321362-0.000467556j 0.00313793+0.00533989j 0.00578754+0.00791534j -0.00901968+0.00338278j -0.0049382+0.000980211j 0.0230365+0.0148568j -0.00609464-0.0137865j 8.47825e-05-0.00129358j -0.00633165-0.00989719j 0.00170675+0.00696983j -0.0133771-0.0239063j -0.00403235+0.00917069j -0.0140818+0.00447507j 0.0262408-0.00557971j 0.00582209+0.0435747j 0.00905545+0.0416363j 0.0377894+0.0854463j -0.0299608+0.022293j -0.0114273-0.0226344j -0.0161387-0.0122308j -0.0108252+0.0134297j 0.00362782+0.00768634j -0.00641267-0.0220914j 0.081593-0.0376286j 0.0271747+0.0135711j 0.0418488-0.0285265j -0.0924135+0.0337257j 0.00568773-0.0170249j 0.00603161+0.0214295j 0.033944-0.0198942j 0.0168267+0.0618748j 0.0434861-0.0221057j 0.0418746+0.0776782j -0.0668804+0.0185685j -0.00892663-0.0276472j -0.0131302-0.00416395j 
0.0049241+0.00222813j 0.0050445+0.00180584j 0.00975034+0.00349485j -0.010517-0.00464645j 0.00349067+0.00256609j -0.00175268-0.00138737j -0.00787758-0.00412611j 0.00408702+0.00155891j -0.00294117-0.000124566j 0.0108631+0.00492561j 0.0266884+0.0131091j -0.0061928+0.00462256j 0.00798955+0.00279202j 0.00643873-0.0125617j -0.000616712+0.0108022j -0.00280153-0.000850019j 0.00163462-0.00755023j 0.00280409+0.00454579j -0.00164326+0.00452936j -0.00599206+0.00989749j 0.00419805-0.00521506j 0.00333939+0.00536848j -0.00569422+0.0091467j 0.0141755-0.0146812j -0.0116373+0.0323459j -0.00425525+0.0375787j -0.00102781-0.00391518j -0.00404935+0.00541419j 0.000558962-0.00857093j -0.00122665+0.0054402j -0.000943392-0.0101971j -0.000622797-0.00172645j 0.00150826-0.00232594j 0.00932089+0.00300247j -0.000770988+0.00214204j 0.000218312-0.00110268j -0.00104757-0.00280511j 0.000614724+0.00239715j 0.0015412+0.00120083j 0.00124437-0.00367536j 0.00156848-0.00606428j -0.00364134+0.00440717j 0.00387992+0.00159331j -0.00302374-0.00271846j 0.0012241-0.00441601j 0.00209236-0.00234398j -0.00209517-0.00167093j -0.000479127-0.00332304j 0.0019517+0.00353767j 0.000153927+3.45608e-05j 0.00120869-0.000896612j -0.000528832-0.00218607j -0.00143445+0.00300035j -0.00274562-0.00323285j 0.00356558+0.013271j 0.000474059-0.00259613j 0.00516633+0.0115019j 0.00544526+0.00674564j -0.000538939-0.00505804j 0.0206687-0.00792709j -0.000626154-0.000837889j -0.00130365-0.0117398j 0.00946302-0.0392739j 0.00551445+0.0157364j 0.0153314-0.0115191j -0.033272+0.00543027j 0.0111426+0.0102479j -0.0275148-0.0044484j 0.00105794+0.00199256j -0.00755384-0.00279913j 0.011254-0.00374104j -0.0138174-0.00373438j 0.00281831-0.0105784j -0.00102776-0.00307491j -0.010686+0.00236478j 0.0030178+0.00380022j 0.0151464-0.00371362j -0.00256552+0.0056717j 0.00343311+0.00138532j 0.00540299+0.00402311j -0.00824278-0.00654708j 0.00120364+0.00273595j 0.00488733-0.00608527j 0.0171051+0.0100607j 0.00109239-0.00231073j -0.000371746-0.00540402j 0.00565375-0.000188664j -0.00706691-0.00554997j -0.00149746+0.0061164j -0.00498439+0.00389939j -0.00289421-0.00255276j -0.00167788+0.00122364j -0.00572442-0.013782j 0.0108961+0.00377807j -0.00226996+0.00375515j -0.000969415+0.00811565j 0.00997924+0.0032546j -0.00449562+0.000782281j -0.00360175+1.86569e-05j 0.00528593+0.00155459j -0.00978301-0.00676775j -0.00590035-0.00712498j -0.00890264-0.0150859j -0.00169931+0.000308536j 0.00176005+0.00157339j 0.0024141+0.0052814j 0.000134473+0.00344781j 0.00132105+0.00264525j -0.00180712+0.00232871j -0.00447345-0.00758624j -0.00134809-0.00549298j 0.00377002-0.00172226j 0.0179179+0.00587125j -0.00545264-0.000521584j -0.00580719-0.00501826j 0.0113045+0.0137181j 0.00118162+0.00299773j -0.00527407-0.0146636j 0.00606059+0.0119412j -0.0100983-0.0170066j 0.00216596-0.00421803j 0.00269148-0.000749583j 0.00505975+0.0023136j 0.0112667+0.00831921j -0.0148737+0.00117011j -0.00248483+0.010806j 0.021611+0.0163476j -0.0095795+0.00763156j -0.00972326-0.00240375j -0.0209029-0.0454404j 0.0126778+0.0312164j -0.0330363-0.0730292j -0.0119335-0.00313196j -0.0230384-0.0414544j 0.0110238-0.0298527j 0.0136699-0.0412477j -0.00381624-0.0244831j 0.00727667-0.015534j -0.0116308+0.0209385j 0.0100944+0.00174825j -0.0522186+0.0247393j -0.0474188+0.0258224j -0.00850071+0.00618066j 0.129965-0.0485465j -0.0106449-0.00421937j -0.0205298+0.0410189j -0.0065509-0.01407j 0.0245172+0.0125777j -0.0446858-0.00639151j -0.0250157+0.0503858j 0.0497067+0.0903673j -0.00867895-0.0128172j -0.0017006-0.00498029j -0.000769812-0.0149608j 0.0210932+0.0272709j 0.0161806-0.00775787j -0.0135938+0.0043509j 
0.00468739+0.000975498j -0.00558076-0.00503659j 0.000455861+0.000115279j -0.00641-0.0039427j -0.00127655+0.00108316j -0.00523792-0.00347752j -0.0118322-0.00733451j -0.00376749-0.00306071j -0.00804454-0.00420335j 0.00307572-0.000127756j 0.0081134+0.00106339j -0.00151716+0.00299977j 0.00619728+0.00833381j 0.00438514+0.00772468j 0.00154833-0.00505822j -0.00746927+0.0113727j -0.00635926+0.00670023j -0.00157919+0.00785786j 0.00252658-0.00654372j 0.00587858-0.00814264j -0.00207517+0.0144519j 0.00578676-0.00852615j -0.00137827+0.00637374j -0.00173667+0.0284232j -0.00996307-0.00684363j -0.0019792+0.0251304j -0.00364811+0.0114715j -0.00185643+0.00634553j -0.00796695+0.000810239j -0.00776124+0.00954356j -0.00205719-0.00168306j 0.000568576-0.0063715j -0.0171586-0.00327716j 0.00679207-0.00279012j 0.00747667+0.0136501j 0.000271378-0.00107255j 0.00227589-0.00590191j 0.00508174+0.0166515j 0.000480242+0.00693095j -0.00167981+0.00160046j -0.00512434-0.000617931j -0.00520461+0.00671798j -0.0136325-0.00601128j -0.0052829+0.00961913j -0.011764-0.00600564j 0.00207142-0.00508321j 0.00399563+0.00980915j -0.00379921+0.00573858j 0.00753899-0.0140441j -0.00734885+0.0105999j 0.00340704+0.0014988j 0.000939589+0.00704696j 0.00315451-0.00100414j -0.00170725+0.000421114j -0.00494741-0.00378289j -0.00525235-0.00236507j 0.00445239-0.0144763j 0.00168393+0.00140997j -0.000927533-0.0323196j -0.0201732-0.0124433j 0.0106828-0.0157898j -0.020286+0.0015644j 0.000669965+0.0158533j 0.0316585-0.0136555j -0.00843875-0.00423745j -0.00181165-0.0142274j 0.0125965-0.00261712j 0.0131036+0.0345138j 0.00952821+0.00301334j 0.0388531-0.00561153j 0.00888173-0.00458674j 0.0135046-0.00448691j -0.00651923-0.00472035j 0.0117485+0.0114572j -0.00177679-0.000807325j 0.0142658-0.00692912j 0.000361916-0.00297457j -0.00321093+0.00719413j -0.00077061-0.00489983j -0.0123637-0.0113151j 0.00810512-0.00574391j -0.00424826+0.00175787j 0.00815568+0.00430539j -0.00236743-0.000808265j -0.000320656-0.0012658j 0.00936876-0.00483274j 0.0078911+0.0123934j 0.00795886+0.00012658j 0.00150943-0.00550238j 0.00464205+0.0069215j -0.00764375-0.00525315j 0.00571694+0.00641021j 0.00349517+0.00279555j 0.00317123-0.00101244j -0.00233025-0.00731735j -0.00672692+0.00334471j -0.00842139-0.00511382j -0.00723583-0.00109756j -0.00293455-0.00353272j 0.00539539+0.00267958j -0.00130851-0.012669j 0.00495625+0.00601581j -0.00200062-0.00913935j -0.0093888-0.0120509j -0.000687152-0.00942099j 0.00695994+0.00383836j -0.000256219-0.00111989j -0.00324915+0.00536848j 0.00801731+0.00870689j 0.0242578+0.0229051j -0.0126499-0.014555j 0.00747035+0.00399585j 0.00677927+0.00308553j -0.00775971+0.00123109j -0.00149327-0.00553975j 0.0042045+0.0132733j 0.00253178+0.0061417j 0.0108183-0.00463517j 0.000566069-0.0057219j 0.0247257+0.0268995j 0.00773261+0.00443165j -0.00162728+0.00742328j 0.00183549+0.00821076j 0.0104878+0.00541714j -0.0095843+0.00510889j -0.0350158-0.0406881j 0.000976435+4.3137e-05j -0.029468-0.0491076j -0.00719799-0.0449689j 0.0392545+0.00928304j -0.0172447-0.0275631j 0.0227589-0.0492203j -0.0159763-0.0105363j 0.0100091+0.0201903j -0.0138046+0.0399461j 0.0182647-0.0219834j -0.0333753+0.0108448j 0.0243937-0.0175711j -0.0120699+0.0216998j 0.0301422-0.0110395j 0.0461472-0.0495837j -0.0741486+0.020029j 0.0631513-0.0368789j -0.00646291+0.026641j 0.0148128+0.0120302j -0.00287867-0.0226449j 0.00859062-0.0130107j 0.0263986+0.0241776j 0.00204918+0.0836225j 0.084212+0.0206089j -0.00236178-0.00640107j 0.0131455+0.0129539j 0.0134322-0.00411929j -0.000573366+0.0037997j -0.0121753-0.0240949j 0.0162091-0.00406939j 0.00840681-0.00642025j 
