-0.0191475-0.014659j -0.0112521+0.0213137j 0.0110259+5.0559e-05j 0.0476525+0.129508j 0.158533-0.0441898j 0.00886275+0.111957j -0.00926258+0.0488626j 0.0770257-0.00363116j 0.0580124-0.195266j 0.220474+0.0563463j 0.0237397+0.334782j 0.0731892-0.0962026j -0.176894-0.0195015j 0.289282-0.190904j 0.00313808+0.0110755j -0.162476-0.0426177j -0.143358+0.0762605j -0.11281-0.0925418j 0.0323238-0.0492941j -0.348154-0.191054j -0.14044+0.0162456j -0.058922+0.344885j -0.231475+0.0561397j 0.0626738+0.254727j 0.0540078-0.128168j -0.110093-0.0181015j 0.0654897-0.0388114j 0.127653-0.00355461j -0.0440769-0.0255063j -0.0363795-0.0650715j -0.0305408-0.0141563j -0.0225758-0.0497386j -0.0446716-0.0333381j 0.00710383-0.0100204j -0.0100967+0.0140505j 0.0119543+0.0283284j -0.0127031-0.0272181j 0.00617698-0.00909326j 0.0161355+0.018433j 0.0120322+0.0117568j -0.00180165-0.008719j -0.00615928-0.0188707j 0.0180868+0.0565961j -0.0118583-0.018487j -0.0135486+0.00267955j 0.0228852-0.0122695j 0.00894507+0.0506511j -0.00797264+0.0283538j -0.0144164-0.0155034j -0.00504284+0.0256174j 0.00831424+0.00782701j -0.0228542+0.0497274j -0.0315106+0.0244106j -0.032158+0.074329j -0.0781179-0.00933709j 0.00512185-0.00981254j -0.0123286-0.00332655j 0.022333+0.00825985j -0.0113446+0.0282832j -0.0030833+0.0148237j 0.0326483+0.0177413j 0.0248461-0.0423706j -0.0267918+0.000627922j -0.0186822+0.00728626j -0.0136456-0.0277661j -0.0302544-0.00202877j -0.000877147+0.0107781j 0.00592742-0.00790338j -0.000667782+0.00212784j 0.0241774+0.00774965j -0.0169994-0.0174602j 0.0052243+0.0148749j -0.00123197+0.00662975j 0.00528605-0.0124777j 0.00170254-0.00837565j 0.00463629+0.00204997j 0.00194994+0.00195747j -0.0025379-0.00340404j -0.0147558-0.00178302j 0.00658758-0.0155234j -0.00107696+0.0019326j -0.014658-0.00661478j -0.00297015+0.00110842j -0.00420291-0.00251428j 0.00371806+0.00440894j 0.00996165+0.0163723j -0.00311245-0.000331291j 0.00202547-0.00168106j -0.00187949+0.00125575j 0.00209912+0.00140262j -0.00441008-0.00640983j 0.00565451+0.0150219j 0.00404064-0.00189457j -0.00315998+0.000306268j 0.00553125-0.00188447j -0.0031252+0.0092346j -0.0136722-0.00597387j -0.000348527+0.000655995j -0.007088+0.00437653j 0.00804565-0.00245223j 0.00311842+0.00778627j -0.0130262+0.0058987j 0.00646266+0.00754793j 0.00447875+0.0190029j 0.00128127+0.00741181j 0.0127398-0.00984834j 0.00243367-0.0055138j 0.00882872-0.0138231j -0.00415512-0.00472592j -0.00400746-0.0070966j 0.00568758+0.00687346j 0.00334024+0.00590673j 0.00934472+0.00336675j 0.00345173-0.0140056j -0.00020459-0.00145145j 0.00842549+0.014026j -0.0191774+0.0110346j 0.0133153-0.000350361j -0.000518355-0.0158269j -0.0142951+0.00338815j 0.00607963-0.00626336j -0.00600794-0.0133935j 0.0167968-0.00914754j 0.0020664+0.0301789j -0.00459929-0.0175421j -0.013628-0.0119716j 0.0287437-0.00760634j 0.0020968-0.0204377j 0.0312833+0.0351498j -0.0360585+0.0317948j 
0.0469854-0.0273877j -0.0366832-0.0660762j -0.0470055+0.0253007j 0.00852103+0.0518252j 0.0608275-0.00620928j 0.00513048+0.0369444j -0.000721787+0.0159063j 0.0208244-0.0101235j 0.080133-0.0679987j 0.0860632+0.0919729j -0.0989894+0.0690922j -0.317085+0.115073j 0.0903397+0.41311j -0.0699689+0.19577j -0.186877+0.174709j -0.239036-0.0372118j 0.225671+0.0104681j -0.158998+0.0268916j 0.383054+0.190637j 0.0547471+0.231778j 0.139188-0.326534j 0.0321149+0.0814407j -0.100553-0.0111233j -0.0123952+0.108472j 0.0563167+0.0201896j 0.0732713-0.0149185j 0.0630317-0.0819806j 0.040274+0.0973007j -0.0766909+0.00333786j 0.0364765+0.00980413j 0.000872183+0.0051101j -0.00691941-0.0314387j 0.00829648-0.00541607j 0.029387+0.0221702j 0.00985026+0.0161996j -0.0066923+0.00109524j -0.016119-0.0154046j 0.0195063+0.02824j -0.00263722-0.0129847j 0.00363511-0.0105824j 0.013896+0.0220647j 0.0118627-0.00880226j 0.018264+0.0293032j 0.00155205-0.0166138j 0.000650818-0.00874626j 0.0201779-0.00973358j 0.00349063+0.000377388j 0.0164585-0.0280588j -0.0130635+0.017953j 0.00432438+0.0120755j 0.0227091-0.0182937j -0.0174254+0.0435484j 0.0342907+0.0117449j -0.0141969+0.00262585j -0.0193811-0.00276583j 0.0024165-0.00580016j -0.00736885-0.00309399j 0.0170088+0.0054945j -0.00952749+0.0174702j -0.00249204+0.0114141j 0.00815507+0.0166917j 0.0290684+0.0103353j 0.0228723-0.0188847j 0.0141499+0.0420231j -0.0383066+0.0280088j 0.0356325+0.0210404j 0.0157716-0.0230631j 0.0200275+0.00388927j -0.00468717+0.0131356j -0.0112596+0.0386549j 0.00639065+0.000803177j 0.0136021-0.0162332j 0.011061+0.00497867j -0.0305441-0.00347639j 0.0102481+0.0169039j -0.0376643-0.00849338j -0.00779956-0.00525105j -0.0106152-0.00265082j 0.0213339+0.0230191j -0.00103675-0.00389221j -0.00722274+0.00194069j -0.00424178-0.00470846j -0.0107944-0.00853376j 0.00450614+0.00741338j 0.0123458-0.00289201j 0.00165915-0.0221345j 0.0030129+0.0139778j -0.00490047-0.00251667j -0.00547139+0.00326444j 0.0053265-0.00860067j -0.00253918+0.00496099j -0.000154191-0.0137993j 0.00697043+0.0236941j -0.000614935+0.0140852j -0.000420604+0.00302387j 0.00696944-0.0107256j 0.00092229+0.00435854j 0.00373604-0.0091327j 0.00134499+0.00195704j -0.00440943-0.0187057j -0.0018838-0.00241352j -0.00393883-0.00886974j 0.017074-0.00406034j 0.00274073+0.00496431j 0.00904715+0.00400644j -0.0135282+0.00482766j -0.00601284+0.0253833j -0.00174346-0.00794162j 0.00505606-0.00553293j -0.0130645+0.0170456j 0.0194834-0.00660209j -0.0168416+0.00865897j -0.0129984+0.00113525j -0.0199084-0.0187808j -0.0053868+0.00371901j -0.0174898+0.00516526j 0.00980384-0.00616261j -0.0169286-0.027597j -0.0232322+0.0240708j 0.00265946+0.0217303j 0.020921-0.00269457j -0.0129688-0.00605577j 0.0070352+0.0063698j -0.00850655+0.00948433j 0.0103234-0.00203585j 0.00404584-0.013401j 0.0139139+0.0150474j 0.0146661-0.00990855j 0.000234246+0.0152323j -0.0147757+0.000237527j 
-0.0118853+0.000672503j -0.00236199+0.00244338j -0.00543643-0.00107602j 0.0595356+0.0246202j 0.0042653-0.0421271j -0.0215523-0.00779997j -0.00210926-0.00713257j 0.000336594+0.00804087j -0.0573891-0.155853j 0.136852-0.0566159j 0.0136935-0.058567j -0.0305161-0.0473431j -0.0306852-0.00281352j -0.0615254+0.0321947j 0.0251573+0.0331436j 0.0775156-0.0217761j 0.0154873+0.0191774j 0.0582815-0.0232084j 0.00666588-0.0223135j 0.0539686+0.014635j 0.0166725+0.0150422j -0.0397915-0.0892374j 0.126742-0.120314j -0.146344-0.146384j 0.0782548+0.0523681j 0.0329428-0.122287j -0.0596668-0.0760073j 0.116668-0.0130002j -0.0940008-0.0385821j -0.109142-0.00911974j -0.0291144-0.0667701j -0.0992845+0.0810736j -0.0246174-0.0364906j -0.0666658+0.0825289j 0.0466264-0.116398j -0.00189699-0.00733772j -0.0348018-0.0304j -0.0303223-0.025195j -0.00473511+0.0549589j 0.0454274+0.0251995j -0.0389215-0.0260706j 0.0357444-0.0482258j -0.00524775+0.129797j 0.105094-0.095673j 0.0671246+0.0347509j -0.0735913-0.0917177j 0.00457459+0.0621304j 0.0566065+0.112505j 0.165894+0.0541235j -0.0420578+0.0984675j -0.0522054-0.131795j -0.0195757+0.0253586j 0.0335301+0.0779843j 0.0600048+0.142608j -0.263487+0.113287j 0.152749+0.140644j 0.10836-0.194439j 0.0374414-0.0715934j 0.0974512+0.0215597j -0.0109059+0.00144556j 0.0191761-0.0436378j -0.0310762-0.0097231j -0.0224559-0.0108283j -0.00922563-0.0163943j -0.0301408-0.0097598j -0.0129795+0.0380231j -0.0150828+0.0444468j 0.0843275-0.000108732j -0.00570209+0.016728j -0.0216952+0.0617783j -0.0313073-0.0246343j -0.0393998+0.035302j -0.0518673-0.0114356j 0.0262772+0.00977999j 0.00283745-0.0102276j -0.0424531-0.00984054j -0.00207406+0.0130705j 0.0365834+0.0125151j 0.0172996+0.0290643j 0.0656637+0.0148504j -0.0245479+0.00672069j -0.00798729+0.00329331j 0.00675761+0.0105418j -0.0191106-0.00807251j -0.00363762+0.0122271j 0.0234572+0.000665821j -0.0272303+0.0102851j -0.0145133-0.0234178j 0.00735185+0.00918566j 0.0131395+0.0111977j -0.00280442+0.00891711j 0.0308669+0.0147035j 0.0317932-0.0110148j -0.0172989-0.00712656j -0.0155444-0.0160853j -0.042127+0.00183444j -0.0345567-0.0346292j -0.0111046+0.00508066j -0.0220758+0.00830179j 0.0296955-0.0261427j 0.00866694-0.0109617j -0.0384322+0.00146192j 0.0279843-0.000808534j -0.0213546+0.0434186j -0.000722813-0.00652349j 0.0308957-0.00193736j -0.0185449-0.0141112j 0.0110971-0.00951372j -0.0165515+0.021534j -0.0135518+0.00566929j 0.0236888-0.00606138j 0.011793+0.00593946j -0.0126345+0.0787704j -0.0283576-0.039451j -0.0330104-0.00965752j 0.00484155-0.0125949j -0.0507157-0.0305876j -0.0237465+0.018872j -0.0221251-0.032584j -0.0227925+0.0414623j -0.00362781+0.0057523j -0.0100528-0.0324848j 0.0565868-0.0282991j 0.0722921+0.0862962j -0.00790065+0.0516355j 0.0280414-0.0323546j -0.0565875-0.0601984j -0.0413436+0.0712928j 0.0682537+0.127363j -0.13445+0.0807364j 
-0.0231296-0.0173388j -0.00217579+0.00311754j -0.0183766-0.00729163j -0.00929901+0.0768335j 0.0606725+0.00493364j 0.01101-0.0275837j -0.000560013+0.0146083j -0.0375404-0.0242736j 0.0140491-0.070796j 0.0807658+0.0194275j -0.0224256-0.0195873j -0.0136674+0.0612317j 0.0541806-0.000833298j -0.0214779-0.0114346j 0.0296266+0.00923007j 0.0274121-0.0512996j -0.0335786-0.00129017j -0.0155441+0.00872571j -0.0342574-0.00484853j -0.0179025-0.0193145j 0.0250324+0.042053j -0.0287823+0.0126266j 0.0856732-0.00394877j -0.0158037-0.0832368j -0.0869345-0.097335j -0.173464+0.104555j 0.0489501+0.117457j -0.0879356-0.0846515j -0.156298-0.162481j -0.0893789+0.139392j 0.173865+0.0365816j 0.0262212+0.104014j 0.0841488-0.143248j 0.0947086-0.0974915j 0.0119521+0.0143573j -0.0740166+0.0517952j -0.135225+0.0503387j -0.0625236+0.12272j -0.0120112-0.140519j -0.109849-0.14282j 0.0534527+0.10843j -0.039012-0.0983206j -0.149268+0.0847061j -0.0894889-0.0897455j -0.128054-0.0191239j -0.141289-0.110332j -0.0361349-0.12274j 0.141166-0.0128287j -0.0378328+0.163178j 0.0451016-0.0420334j 0.00306201+0.00873323j 0.167131+0.154217j 0.233474-0.2468j -0.181338-0.0566448j 0.000383196+0.00788609j 0.0593084+0.0307225j 0.0397771-0.0627147j 0.0719262+0.0974479j -0.112038+0.0617387j -0.0102051+0.0263293j 0.0126868+0.109744j 0.0886544-0.038986j -0.0135236-0.0744119j 0.0419552+0.0346179j -0.0386864+0.0123506j -0.0254238+0.00684034j -0.0415849+0.0137372j 0.027534+0.0120443j -0.0238739+0.0281644j -0.00421021-0.0382414j 0.0155441+0.00752998j -0.022287+0.00764376j -0.0289044-0.00514293j 0.0108009+0.022664j 0.00713401+0.00790946j 0.0114313+0.0120018j -0.00099547+0.00299347j -0.0332922+0.0100341j -0.0109958+0.0208185j -0.00653052+0.0507778j 0.0027822+0.00905404j -0.0111629-7.89283e-05j -0.017071+0.00950561j 0.0263621+0.00905735j 0.0174263+0.007099j 0.0316485-0.0141822j 0.0060869+0.0434568j 0.00347394+0.00235601j -0.00539317-0.00414125j 0.00674268+0.0103725j -0.0443898-0.00463107j 0.00197483-0.029297j 0.0250789-0.0192423j -0.00950804+0.00334838j -0.0128867+0.01214j 0.0470044+0.032985j -0.00959001-0.0159018j 0.00291209+0.0129684j 0.011265+0.00539361j 0.0132416-0.0124779j -0.00660384-0.00454374j -0.0112792-0.00889346j 0.0212005+0.00650024j 0.0537346+0.0197023j 0.0219489+0.0160206j -0.0161701-0.00910033j 0.00893895+0.00461538j -0.0325883+0.0471895j -0.0179934-0.0162262j -0.0113804+0.0122705j -0.00797943-0.00248388j 0.0155108-0.0028641j -0.0212445+0.00844249j -0.0314191-0.0172703j 0.0144353-0.0175102j 0.00582711+0.0413278j -0.0248648+0.0453894j -0.0067658-0.0155072j 0.00120671+0.0246458j 0.0429044-0.006738j -0.0163702-0.0291051j 0.015758+0.010817j -0.0348575-0.0680035j 0.0455422+0.0188417j 0.0061882+0.0443717j 0.0379244-0.0355511j 0.046108+0.0544249j 0.0647252-0.0477908j -0.0519164+0.0376225j -0.0356548-0.0562606j 
-0.0609737+0.0128724j -0.000263781+0.00662995j -0.0497487+0.000900762j -0.000204894-0.0508484j -0.0385516-0.0044949j 0.00181842+0.0215915j -0.00210353-0.0058258j 0.0244801+0.00313501j -0.0185043+0.0420086j -0.0517607-0.0215204j 0.0195578+0.0255598j 0.0238398-0.0452579j -0.0438499-0.0202848j 0.0309361-0.00217216j -0.00888469-0.0110015j -0.0106414+0.0347637j 0.00785062-0.00336918j 0.0123405-0.0102215j 0.00946844-0.0125889j 0.00708246-0.00887656j -0.0297985-0.0124439j 0.00960172-0.000403216j -0.0527946-0.0015325j 0.0107599+0.0478041j 0.0619452+0.131813j 0.22617-0.0389354j -0.014329-0.174818j 0.0240793+0.0443096j 0.00294018-0.0613249j -0.25417+0.0788789j 0.11476+0.247811j 0.159566-0.0777866j -0.0885894-0.175521j -0.0235074+0.00908925j 0.00372127-0.145026j -0.138219-0.0210664j -0.153746+0.139109j 0.098771-0.242598j 0.0205851-0.129976j 0.015689-0.0914775j 0.119723+0.0886149j 0.307214+0.203192j -0.0128571+0.129231j -0.0590651-0.0615633j -0.0148974+0.0415632j 0.0105444+0.117044j 0.00579441-0.119934j 0.20253+0.119606j -0.124449+0.103796j -0.227915+0.179827j -0.137486+0.122962j 0.0582316+0.0407196j -0.0137755-0.0543787j -0.0329889-0.0522358j 0.044688-0.0179457j -0.0684469-0.0344092j -0.040672+0.0675063j -0.0592789-0.110928j 0.111362-0.0337186j 0.0346687-0.0319965j 0.0241482-0.0406638j 0.0302282-0.0530056j -0.0561045-0.0194359j 0.00701769+0.0478243j -0.0498065+0.0065114j 1.75973e-05-0.0153576j 0.00940306+0.0631024j -0.0386616-0.00139282j 0.0281511-0.0462491j -0.0215975+0.0303706j -0.0173454-0.0166401j -0.0128905-0.00484046j 0.00488041+0.0290424j -0.00417803-0.0119903j 0.00707391-0.00188694j 0.0145623-0.0143185j -0.0135975-0.0155595j 0.0329921+0.00497544j 0.00290958-0.0261774j 0.00279975+0.018439j 0.0266721-0.000412072j 0.015165-0.00923954j -0.0262797-0.0155348j -0.0153759-0.0140372j -0.0153126-0.0040737j -0.0195825-0.000245631j -0.00535758+0.0104017j -0.00318813-0.0122826j 0.00576678-0.0109328j 0.0106909+0.00992299j -0.00883929-0.00371012j -0.0135039+0.00621655j 0.00835606-0.00237877j -0.00129483-0.00444547j -0.0204736-0.0158059j 0.00610485-0.00902443j 0.0106301+0.0262864j 0.00431534+0.00696632j -0.023831+0.00745374j 0.00135682+0.00440676j -0.00811364-0.000249247j -0.00783965+0.00180865j -0.0136307-0.00345466j -0.00154534+0.0174564j -0.0194095-0.0120621j 0.00532429+0.01467j 0.0109276+0.0060674j 0.00148827+0.0103818j 0.0109212-0.0114206j -0.014919+0.00303551j 0.0202406+0.00673067j -0.0114154+0.0250934j -0.0124851-0.0175324j 0.0168731-0.00865619j 0.00248517-0.00571229j -0.0084998-0.0295256j 0.00368879-0.0073764j 0.0137225+0.00321001j -0.00789471-0.0130885j 0.00423465-0.00983675j -0.018094+0.0108007j 0.0138142+0.019059j 0.0162513-0.0084132j 0.00818968-0.00479183j 0.0019519-0.00867367j -0.00826145-0.00519324j 0.0107616-0.00908217j -0.00817899-0.00459708j 0.00842631-0.0131476j 0.0113085+0.00663841j 
0.00810416+0.00367049j 0.00122766-0.00053341j 0.00272081-0.00328554j -0.0137093-0.0260561j -0.0129394+0.0178446j 0.0131896-0.00511724j -0.00276789+0.00188694j -0.00393793-0.0092158j -0.0343962+0.0724732j -0.0781456-0.0108812j -0.0289515+0.0147881j -0.00473022+0.0295758j 0.0265342+0.0094452j 0.0282355-0.00726836j -0.0228964-0.0283494j -0.0254502+0.0165781j -0.0145975-0.0246236j -0.0251161+0.027947j -0.00549035+0.0191263j -0.0134933+0.00483217j -0.00178032+0.00271942j 0.0194036+0.0269935j -0.0430485-0.0359165j 0.00253396+0.0388425j -0.0516081-0.0662253j -0.0320017+0.0511695j -0.0391433-0.00368801j -0.0859064-0.0607135j 0.0149589+0.00986631j 0.051845+0.0438304j 0.00963162+0.060971j 0.0396779-0.0244812j 0.0211669+0.0669438j 0.0864559-0.0396531j -0.0419309+0.0811063j -0.0121812-0.0241831j -0.0213679+0.0127196j 0.00601539+0.0369933j 0.0175367-0.0633014j -0.0268703-0.0330946j 0.0162507+0.0357577j -0.0359726+0.0254279j -0.000320256-0.0825208j -0.0700442+0.0695946j -0.0671464-0.0152622j 0.0628231+0.0547277j 0.00965859-0.0661335j -0.039251-0.0957592j -0.120361-0.0386525j 0.0191563-0.0798992j 0.0751148+0.0827598j 0.0498867-0.00801464j -0.0198108-0.081237j -0.0371455-0.111333j 0.196908-0.102967j -0.217161-0.0144213j -0.0104951+0.19279j 0.0580862+0.0638392j -0.118762+0.0560703j 0.033087+0.157536j 0.0379692+0.0393923j 0.00979737+0.0432245j 0.0616552-0.0409263j 0.0646083-0.0669365j 0.00637998+0.0233263j -0.078262+0.009994j 0.00730833+0.0978726j 0.00407784+0.0824747j 0.0642937+0.0206724j -0.0280638+0.0647197j -0.0139574+0.0204788j -0.0544075-0.0217833j 0.00121788-0.0645032j -0.0298191-0.0242198j -4.59666e-05-0.0380258j -0.00858042-0.0496644j 0.0182169+0.0101776j 0.0379889+0.0208781j 0.0214356-0.0392768j 0.0715358+0.0142573j -0.0196971-0.0195195j 0.0203603-0.00589442j 0.0430022+0.000468465j 0.0269122+0.00418456j 0.000537804-0.000765437j 0.00742924+0.0193369j -0.0251853-0.012681j -0.041366-0.00374629j 0.00347477+0.00759974j 0.00496483-0.0203039j 0.00953543+0.00935796j 0.0144457+0.00473896j -0.0192655+0.0168742j -0.0087469+0.00591243j -0.037895-0.0339847j -0.0481572-0.0257278j -0.0284383+0.00443734j -0.0179167+0.00648452j 0.0129124+0.0114638j 0.00949664+0.0127809j -0.0174806-0.00243192j -0.00980272+0.0169634j 0.0139545-0.0221756j -0.00559398+0.02279j -0.0284206+0.00136367j -0.0196971-0.00403455j -0.00432097-0.0236065j 0.00869352-0.00296948j -0.0810964+0.0165589j -0.00993947-0.014956j 0.057896-0.00803841j 0.014546+0.0168505j -0.0413522+0.018823j 0.0292748-0.0180791j -0.0207987+0.0415553j 0.0169792-0.0188165j -0.0762552-0.016681j -0.0237115+0.00245932j -0.0102121-0.015578j -0.0152729-0.00616586j -0.00165816-0.00535973j -0.000125229+0.00384776j 0.0971044-0.022138j 0.0459876+0.0558473j 0.0664774+0.0303076j 0.0355202-0.0976167j -0.0874517-0.0235029j -0.0332268+0.135563j 0.0714955+0.0666013j -0.0655613+0.0843869j 
0.0042453+0.00847754j 0.000644736+0.00462338j 0.00499523+0.00325827j 0.017879-0.0141639j -0.0164091-0.000184376j -0.0168972+0.0172455j -0.0106413-0.0125284j 0.00826937+0.000903876j -0.005967-0.0104559j -0.00659159+0.00769453j -0.0135002-0.0178397j 0.0198894-0.0289796j -0.0257133-0.0187856j 0.0134471+0.0151441j -0.00432978-0.0231106j -0.0078067+0.0290558j 0.0146682-0.0112688j 0.00200079+0.000593163j -0.00663766-0.00787819j 0.0166669+0.00365093j -0.00672452-0.0118296j 0.00699589+0.0223847j 0.00353287-0.0275769j -0.00859011+0.00152716j -0.0524043-0.00858304j 0.0707296+0.0259158j -0.0550675-0.080668j 0.0161167+0.00539583j 0.0154918+0.104116j 0.0405097-0.00968075j -0.0627503+0.0205599j 0.0371724-0.0512663j -0.0475426+0.0492557j -0.00364494+0.00166645j -0.0249787+0.0132393j 0.0223688+0.00596428j 0.0598112+0.0181642j 0.0335389-0.0547124j 0.000198154+0.0393146j 0.0323153+0.0350549j 0.0075575-0.0260678j 0.0406483+0.0632522j 0.0572759-0.053634j 0.0204964+0.0394062j 0.0211072+0.0234609j 0.0865554+0.0534797j 0.0179737+0.0295552j -0.0665318-0.000443148j -0.0338923-0.0672805j -0.0236606+0.0180421j -0.0153609+0.022526j -0.0444952-0.0743834j -0.0946631+0.093877j 0.0615226-0.0276303j 0.0237384-0.0378765j -0.128513-0.016932j -0.0628844+0.107053j -0.110574-0.0737988j 0.0519812-0.10465j 0.00900251+0.130031j -0.0373459-0.00151523j 0.0521989+0.0605734j 0.142136+0.0332357j -0.0257414+0.0140651j 0.0334229-0.00932238j -0.0680293-0.0293238j 0.00374987-0.0385717j 0.0441157-0.00354029j 0.0463337-0.0781485j 0.0691419-0.0827075j -0.028551-0.00378476j 0.0136529-0.0253412j -0.0387281-0.0195201j -0.00142685+0.0575254j 0.0173749+0.0256382j -0.00666434+0.0280921j 0.0533162-0.0427892j -0.0146582+0.00463096j 0.025152+0.0229379j -0.0322228+0.00178842j 0.0494658+0.000916475j 0.012243-0.0539045j -0.0155626-0.0213292j 0.0309611-0.0112109j 0.0161419-0.0227608j 0.00767914+0.0141028j -0.0234154+0.109689j 0.000234037+0.00395057j -0.015919+0.0321317j -0.0355381+0.00283643j -0.0664658+0.00132044j 0.0275432-0.0260359j 0.00994826+0.0187456j 0.0078938-0.00802127j -0.00574564-0.0228128j 0.0569922+0.06097j 0.0329303-0.00700001j -0.0255745+0.0399054j 0.0277913+0.00649191j 0.0512071-0.022411j 0.00484712+0.0224477j -0.0160887-0.00786631j 0.0388308-0.0123888j 0.0625896+0.00252745j 0.0452571-0.000356933j -0.0414372-0.00262498j 0.0439917+0.0208646j -0.0586206+0.0607932j -0.0375796+0.0104157j -0.00405871+0.0247307j -0.0311762-0.0164292j 0.00281024-0.0419211j -0.0502201+0.00728548j -0.01605+0.0299966j 0.00406115-0.0506336j 0.0190952+0.017764j 0.00163887+0.111597j 0.0283706-0.061629j -0.0225324-0.00596909j 0.0456084+0.00863358j -0.0424134-0.068467j -0.0146561-0.0123226j -0.108992-0.117074j 0.112524-0.0188436j 0.00721298+0.0969891j 0.0400022-0.0732309j 0.0426569+0.0447485j 0.0938517-0.0414465j -0.0732818+0.0697375j -0.0712627-0.0844313j 
-0.0149875-0.0153538j 0.00431877-0.0128581j 0.000436153+0.0093547j -0.00790285+0.041484j 0.0351349-0.00182744j -0.00776463+0.00107985j 0.0203156-0.00397068j -0.00164646+0.0150122j 0.0298409-0.0483582j 0.0605697+0.0544341j -0.0564992-0.00743647j -0.0205207+0.015778j -0.0110522+0.00216732j -0.00733642-0.00964779j 0.0196465-0.0235713j 0.00485334-0.0172993j -0.00420435+0.00412566j 0.0264235-0.0099169j -0.0045951+0.000972767j -0.00521231-0.00593397j -0.00147068-0.0214894j 0.00535323-0.00400255j 0.0507873+0.0110568j 0.0339423-0.0572456j -0.0916315-0.0182246j -0.00021611+0.0355608j -0.068595-0.0371289j 0.0215735-0.0579815j -0.0494421+0.0757293j -0.00758081+0.00371627j -0.0392263+0.0332598j 0.0346335+0.0300433j -0.00321362-0.0225096j 0.0367187+0.0162113j -0.00885603+0.00993916j -0.00491414+0.023966j -0.0277414-0.0237013j -0.0141797-0.00145204j 0.0149034-0.0192247j 0.00783008-0.0265375j 0.0138713+0.00293684j 0.0258693-0.0145019j -0.000587913+0.0316522j -0.00441744-0.0285768j -0.0267089+0.0203881j -0.0101-0.0146383j 0.0157814-0.0153166j 0.0151348+0.0123863j 0.00536547-0.000779415j -0.0099705+0.0222069j 0.00647303+0.0297168j 0.00352193+0.0153592j 0.0151249-0.0183143j -0.0460529-0.0104915j -0.00987942-0.0244822j 0.00724432-0.0122567j -0.0767735-0.0306672j -0.0619784-0.0875967j 0.0731913-0.0730824j 0.00517795+0.154351j 0.0573529+0.0291834j 0.0453459-0.101871j 0.0153853-0.0279296j 0.0280022-0.028994j 0.0188323-0.0124608j -0.135954+0.0454647j 0.0841288-0.0251821j 0.110079+0.0674233j -0.00231971-0.120092j -0.0578936+0.00369008j -0.00875316-0.0574184j -0.00239313+0.00793701j 0.0664198+0.0723296j -0.0259156+0.0548076j -0.15754-0.00500791j -0.0355448-0.0314453j -0.00252557+0.059015j -0.00667814-0.0551772j -0.0201024+0.0207075j 0.0232035-0.100701j 0.00773826-0.043661j -0.0217311-0.0310864j -0.0586926+0.0012741j -0.0821823+0.0581713j 0.0119082-0.0247877j -0.0481303+0.0690501j 0.0984208-0.218285j 0.0228199+0.00659439j -0.138669-0.02123j -0.0407086+0.0314698j 0.133142-0.00990272j 0.0261532-0.0698599j 0.02177-0.0202585j 0.0213218-0.0153563j 0.108803+0.0789194j -0.0173223-0.0647372j 0.0682738+0.0193051j -0.104686+0.0399688j 0.0549393-0.0523523j -0.07639-0.00380409j 0.00133947-0.0501335j 0.0488645-0.0220214j -0.0185938+0.0481029j -0.133142-0.1282j 0.0697085-0.052032j 0.000112807+0.118893j 0.0696239-0.00685611j 0.00665207-0.128363j -0.0841356+0.106192j 0.052746+0.00879116j 0.0356485+0.0335869j -0.0154465-0.0572373j 0.148797-0.00100108j 0.046486+0.152874j -0.0541273-0.00384859j 0.150705+0.146413j 0.0512891-0.0386724j 0.00220907-0.108732j 0.00223974-0.0365196j 0.00241911+0.0447523j 0.0706979-0.0454743j -0.0532053-0.070687j -0.0335668+0.0800567j -0.162114-0.0764429j -0.0103893-0.1014j -0.101262+0.106301j -0.256672+0.0493808j 0.0455942+0.237355j -0.0548233+0.0375025j -0.0259183-0.0263764j 
