0.0502092-0.378119j 0.414132+0.0940194j 0.225322-0.355481j 0.252528-0.0690139j -0.140911-0.129786j -0.39564-0.29118j -0.168937+0.331365j 0.0548733-0.147986j 0.151389+0.0549383j 0.0441422-0.064351j 0.0710988+0.0437834j 0.0071525-0.0178123j 0.0100252+0.0259554j 0.0109317+0.0426446j -0.00936301-0.00388272j -0.0184522+0.00497816j -0.0397288+0.0496817j -0.0385355-0.0194397j -0.0143777-0.000144649j 0.000961405-0.0143214j 0.00468958-0.00028505j 0.0194979-0.00800456j 0.0113952+0.0513833j -0.0483266+0.00858028j -0.00299199-0.00733978j -0.0167939+0.0242139j -0.00124519-0.0111498j -0.0335829-0.00805266j 0.0162668+0.0146415j 0.00666453+0.00802564j -0.00515905+0.00961761j 0.0102439+0.0201501j 0.00409344-0.00834383j -0.00715056-0.0136193j 0.00789728+0.0087755j -0.0100995+0.0130572j -0.00417495+0.00764075j 0.00210698+0.0144122j -0.006687+0.0113835j -0.00516729+0.0179213j 0.0181178-0.0159793j -0.00167686-0.00865621j 0.00175989-0.0042671j 0.021194+0.0101437j 0.0343673-0.0136748j 0.0113421+0.0312522j 0.00170523+0.0017216j 0.00142097-0.000333392j -0.00327326+0.00123001j 0.00137934+0.00352381j 0.00474438+0.00589996j -0.0046287+0.00834405j 0.00824768+0.00136597j -5.64748e-05+0.000474333j 0.00537861-0.00362819j -0.017665-0.0144777j -0.0206986+0.0272511j -0.0272238-0.0201708j 0.012473-0.018378j 0.00618525-0.00235331j -0.00733551+0.000290506j -0.00173277+0.00755579j 0.00490446-0.00366267j -0.00893735+0.0124579j -0.0108873+0.0112091j -0.0100738-0.00417214j -0.0128662-0.00853811j -0.0192108-0.0108364j 0.00436025+0.00243731j 0.00106498-0.00218086j 0.0107385+0.00514871j -0.00462991-0.00591125j -0.0058603-0.00299488j 0.00161843+0.00171694j 0.00237191-0.00179138j -0.00250516+0.0168403j -0.000696687+0.00536889j -0.00385773-0.000954186j -0.00102403+0.00185401j -0.00281275-0.0148801j 0.00379807+4.28349e-05j -0.0012934+4.22331e-05j -0.000443607+0.00658596j 0.00654872-0.00886666j 0.00205871+0.00119876j -0.00555344+0.00200171j 0.000163898-0.0107364j -0.00103663-0.00945254j -0.00444177+0.00242658j -0.00301564+0.00221817j -0.0061519+0.00721354j 0.00290142-0.00348817j -0.00165825+0.00226537j 0.00472637-0.00669156j -0.0166006+0.00818027j 0.00565406+0.00684023j -0.0111551-0.00520348j -0.00168583-0.00317006j -0.00388059-0.00322457j 0.00439563-0.00100158j -0.00502015-0.000103648j 0.00587348+0.00611795j -0.00214408-0.0242557j -0.024659+0.00386525j -0.00157513-0.00141159j -0.00546697-0.0100906j -0.00921265+0.00537989j -0.00165847-0.00703136j 0.000153419-0.00223389j 0.00271439+0.0026164j -0.00624681+0.00328966j -0.00183168-0.00446519j -0.00735214-0.00261595j -0.00295111+0.00730731j 
0.0693208+0.11112j -0.102495+0.065195j -0.00303193-0.0345388j 0.0377256+0.020408j -0.0530382+0.0467851j -0.036145+0.00596567j 0.0335707+0.0506869j -0.0240731-0.270028j 0.273219-0.0150883j -0.087448-0.0290518j -0.249395-0.109423j 0.106734-0.224008j 0.0107566-0.0371745j 0.147425-0.279856j -0.0602964-0.0852295j -0.257829-0.258011j -0.0200625-0.225919j 0.333169-0.125316j -0.305218+0.146794j -0.147632-0.302136j -0.0359377+0.0331249j -0.0218194+0.0162798j -0.051354-0.0413772j 0.0277257-0.0513639j -0.0636884+0.0381883j 0.0049689-0.0120374j 0.0365423-0.0120932j 0.00647108+0.0513634j 0.0228171+0.0569253j 0.0382921-0.0104252j 0.0223768+0.0109065j -0.0401866+0.00291156j 0.00159216+0.0277545j -0.0147829+0.0230848j -0.02237-0.0104824j 0.0363977+0.0243286j 0.0163387-0.00234103j 0.00824681+0.0403421j -0.00557678-0.0108316j -0.0221993-0.0222315j -0.0418275-0.000763691j 0.0255965+0.014492j 0.024035+0.0344407j 0.0338978-0.0476182j 0.0116304+0.0185583j -0.0175626+0.0283812j -0.0212516+0.0203882j 0.0391987+0.0337412j 0.0147675+0.0230294j 0.0228084-0.0185297j 0.00830897-0.0504326j 0.0573689-0.0128428j -0.031543-0.0379267j 0.00227984+0.0114417j 0.00959073+0.0105695j 0.0104981-0.00975751j -0.0116335-0.00703059j 0.00980141-0.00852022j -0.00159637+0.0122685j 0.00704594-0.01054j -0.0197287-0.00310975j 0.0035396+0.00362486j -0.00229738-0.0236532j 0.00820416-0.00563493j -0.00620344-0.00169729j -0.00575444+0.00415372j -0.0121056+0.0150101j 0.0151719-0.0155686j -0.00206751-0.0129343j -0.0140122+0.00309218j -0.00465313-0.00858892j 0.00241596-0.0184733j 0.00140301+0.0150136j -0.00832524-0.00354272j -0.00701661+0.00959553j 0.0150102-0.0131145j 0.00639891+0.0108349j -0.00320744-0.00120037j -0.000130964+0.00726244j 0.00514487+0.00923711j -0.00684433-0.00219921j -0.0291806-0.000708936j -0.00209849-0.00126514j -0.012306-0.00821105j -0.0116624+0.00560273j 0.00543314+0.00495767j -0.00190115-0.00275413j -0.00285253+0.00454216j 0.00130594+0.00147925j 0.00536272+0.00373277j -0.000657713-0.00186j 0.0126478+0.0017453j -1.30518e-05+0.00982901j -0.00322578+0.00641629j -0.00511092+0.00252082j -0.0203873-0.00347149j 0.00113602+0.00153026j 0.00128151+0.0116757j 0.0145125-0.00213586j 0.0109835+0.0247639j 0.0168004+0.025521j 0.00769071-0.0109299j 0.00684467-0.00102621j -0.0122897-0.00740484j 0.00887629-0.0107285j 0.00379868-0.0172193j 0.0047686-0.00959274j -0.00175401+0.0153522j -0.0206904-0.00982115j 0.005265-0.0296715j 0.0168614-0.0174821j 0.015737+0.00397585j 0.0284525+0.0265164j 0.0303078-0.0302235j 
-0.0363757-0.010867j -0.00111139-0.0199236j 0.0168469-0.00909212j 0.0124189+0.00717088j 0.00371866+0.00550608j 0.00216114-0.00337587j -0.000256861-0.00178515j 0.0828431+0.102836j -0.083752+0.0601686j -0.0978671-0.0739896j 0.0258311-0.0825359j 0.0433443-0.0345691j 0.0152299-0.0256918j 0.0219375-0.0493639j -0.0416246+0.015271j -0.0903075-0.0331922j 0.0112486-0.0218334j 0.0393169-0.0634664j -0.0943845+0.130195j -0.145085-0.105312j -0.0526089-0.180759j -0.168078+0.126608j 0.0401288+0.0588803j -0.140452+0.079964j 0.15411+0.0383956j -0.0434933-0.113422j 0.0138551-0.0700233j 0.00545804-0.0440096j -0.108306-0.0210359j -0.0571013-0.0755003j -0.0510979-0.038776j 0.0382142+0.0994282j -0.0626992-0.0476572j 0.0593273+0.003293j 0.0297769-0.0317593j 0.0612006-0.0595809j -0.111424+0.0722955j 0.0778195-0.0954607j 0.0366461-0.00854485j 0.00506841-0.00195118j 0.0668611-0.120811j -0.111277-0.0500002j -0.0576137+0.0276342j 0.00576277+0.232338j -0.0121874-0.0402989j -0.00654983-0.089826j -0.0193953-0.154586j -0.263497-0.0518235j 0.162015+0.0881377j 0.0802802-0.144653j -0.0404695+0.0753291j -0.0127065+0.0204099j 0.108797-0.0390104j -0.0981899-0.0654195j -0.00270387-0.0656661j -0.0232237-0.0221325j 0.00798972-0.022441j 0.0206526+0.00876327j 0.0474754-0.0361312j -0.0338702+0.044191j 0.0365975-0.060471j 0.0168284-0.0027228j -0.0152264+0.0352724j 0.0586431-0.0319486j -0.0150575+0.00878643j 0.0303536-0.00716312j -0.0345557+0.0149221j -0.0348476+0.0585124j 0.00936855+0.0311954j 0.00878587+0.02715j 0.0114405+0.0210229j -0.0229492-0.0150415j 0.0235765-0.00225129j 0.00124717+0.0186127j 0.0318413-0.0188766j -0.0419431+0.0432544j -0.0307253-0.0332447j -0.0223355+0.0149464j 0.0283375+0.0329886j 0.00506377-0.0227237j -0.0194474+0.0136987j 0.0554422+0.0201301j 0.00271339+0.0329282j 0.0052767+0.0258425j -0.0260526-0.0244079j 0.0192178-0.0396773j -0.00319437+0.00645038j -0.0091959-0.015227j -0.000926404-0.00966271j 0.00238838+0.0294604j 0.0171526+0.0284303j -0.00201673+0.0126021j -0.00745758-0.0263127j 0.0104139-0.00362413j -0.0110118-0.0151352j 0.033986-0.00940759j 0.0277994+0.0181816j -0.0366007-0.0410962j 0.0173095-0.0186059j -0.0380887-0.0232555j -0.0387686-0.0190154j -0.0449371-0.0303706j -0.0424841-0.0368114j -0.00976284-0.0227748j -0.00388594+0.0290636j 0.0373632+0.051836j -0.0397582+0.0155052j 0.041765-0.0868006j 0.00312645+0.0513322j -0.0201654+0.0324103j 0.0307592+0.106975j -0.106934+0.0650874j -0.0376853-0.0908359j -0.105627+0.051063j 
-0.0167149+0.0523618j -0.0392622-0.0158923j -0.0155722-0.0387563j 0.0206685-0.019255j 0.0146245-0.00541274j -0.0211008-0.00844258j -0.00672343-0.0254429j 0.0646472-0.0250716j 0.0413517+0.0731304j 0.0762218-0.0210817j -0.0095993+0.0724449j -0.0577752+0.00668741j -0.00689061-0.0491773j -0.00525431-0.0432459j 0.0119841-0.0266198j -0.0287791+0.00561627j 0.0419615+0.000973137j 0.0310663+0.0261159j 0.0411254+0.0600544j -0.0658603+0.0368528j 0.143963+0.0955568j 0.140659-0.14153j 0.0298291+0.166505j -0.0875212-0.0532472j -0.0471697-0.0794228j 0.190412-0.199459j 0.0703679+0.222066j 0.0968915+0.0239265j -0.193744-0.0422405j -0.0840519+0.0237974j -0.0305784+0.128174j 0.00698445-0.00379351j -0.177767-0.0846911j 0.00665947+0.101365j -0.184613+0.0476738j -0.0928103+0.0917507j 0.0220338+0.0229531j 0.011054-0.0244463j -0.122363-0.0286725j -0.0437247+0.119159j 0.211628+0.173441j -0.0232047+0.162485j -0.202416+0.0445313j 0.0206865+0.211907j -0.0784852-0.216616j 0.179426-0.119361j -0.127926+0.0894247j 0.103004+0.0294107j 0.0978623-0.00399125j -0.0201793-0.104106j 0.119854-0.108785j 0.0768655+0.123558j 0.0285726-0.0134174j 0.0891243-0.00617223j 0.0221179+0.0292815j -0.0159884+0.0320235j 0.0147942+0.0362818j 0.0409631-0.0172003j -0.0099789+0.0617039j 0.0114351-0.00348584j -0.0658866-0.0230217j -0.0414271-0.00751501j 0.0237746-0.0205459j 0.006776+0.00309813j 0.0167639+0.0326441j -0.0419234-0.0159098j 0.0106104+0.0420219j -0.0171892-0.047105j -0.0369182-0.0131901j -0.011899-0.00485784j 0.00189521-0.00859432j -0.0249965+0.0136795j -0.0048653-0.0208957j 0.000388802+0.0173014j 0.0231269-0.0179817j -0.0300705+0.0068108j 0.00358729+0.000877735j -0.0177433+0.0180138j 0.0128953-0.0213565j 0.0313823+0.0168748j 0.00775399+0.0399762j -0.0154129-0.0120766j 0.00241414+0.0157366j -0.0212022-0.00751349j -0.0132219+0.0305559j 0.0199512-0.0113019j -0.00678872-0.00813416j 0.00706932+0.0154408j -0.0137866-0.0133983j 0.0172027+0.0271749j 0.00421445-0.0321796j 0.0138273-0.0154966j 0.0252844-0.0125538j 0.0187854-0.021684j 0.000927543+0.0110604j 0.0188978-0.0039456j -0.00878883-0.00258316j 0.00867599+0.0205769j -0.0372718-0.0125308j -0.0269371+0.00970719j 0.0380216-0.019911j -0.0241771+0.018575j -0.00335058-0.0263977j -0.0185425+0.0157716j -0.035131-0.0245744j 0.02759+0.0506145j 0.039626-0.0642535j 0.0471541+0.0353269j -0.023852-0.0101565j 0.0108661-0.0319752j 0.000214807+0.0280851j -0.0453015-0.00516067j -0.0480309+0.024211j 0.0194804+0.0463096j 
-0.00479048-0.0280116j 0.00408785-0.00581494j 0.0224517+0.0525579j -0.0318739-0.00592217j -0.00449719-0.000672017j -0.00557745+0.0105772j 0.0148603+0.0346015j 0.0594308+0.0185071j -0.016173+0.0618847j 0.0434276-0.0601079j 0.0309332+0.0472633j -0.0465813-0.0012991j -0.00596569-0.0481187j -0.0111975-0.0400443j 0.000725676-0.0102663j -0.0541307+0.0235039j 0.0357711+0.0155452j -0.00904347+0.0119941j 0.00657729+0.0629754j -0.0731396+0.0166621j 0.107974-0.0588634j -0.172874-0.174244j 0.021542-0.154312j 0.11146-0.0321948j -0.148912-0.0688337j 0.0190254+0.111179j -0.0898938-0.0826663j -0.218479+0.302384j 0.0877205-0.00262613j 0.0718132+0.154262j -0.225536-0.11941j 0.0090008+0.0557618j -0.108139+0.0583476j 0.041617-0.0878711j 0.0619508-0.0668004j 0.0616817-0.0459322j 0.256101-0.0334196j 0.0175457+0.110258j 0.0476747+0.0853538j 0.0621595-0.105263j 0.0197398-0.0705694j -0.0309562+0.146312j -0.236301-0.196135j -0.0975339+0.251687j 0.0704493+0.111134j -0.24531-0.0125658j -0.0564217+0.173664j 0.11399+0.00726014j 0.157986-0.0170524j -0.028166-0.155757j -0.0345106-0.0342545j -0.043836-0.0239981j -0.00959454+0.0903066j 0.0539-0.0534578j 0.117229+0.0435197j 0.0282306-0.0345933j 0.0104973+0.0354693j -0.00204886+0.0355329j -0.0529539+0.0457088j -0.0627389+0.0463346j 0.00711411+0.0376136j -0.0156411-0.0393408j 0.0269729+0.0511119j -0.00223452+0.0245146j 0.00224727-0.00393222j -0.0199865-0.0101402j 0.0270875+0.00691591j -0.0342464+0.00919525j -0.00657376-0.00748325j 0.00571086+1.55412e-05j 0.0052408+0.00770058j 0.0287206-0.0122611j 0.00661907+0.00942894j 0.0120862-0.00511261j -0.00578381-0.00985479j 0.000670815-0.0106488j -0.00592884+0.00651866j 0.0105151+0.00894508j -0.00293468-0.00334797j 0.00639116-0.00533037j -0.00400957+0.0100641j 0.000366154-0.0199529j -0.0177716-0.0189778j -0.0277084-0.0398992j 0.00215594+0.0117099j 0.0131256-0.0158173j 0.00464719+0.0251398j -0.000287346+0.000523018j 0.0297303+0.0254354j -0.0106305+0.0110073j -0.00727946-0.0187502j -0.00216902-0.00163569j 0.00102463+0.0101885j 0.00862546+0.000646908j 0.00429248-0.00136065j 0.00450821-0.0327577j 0.0143581-0.00616866j 0.0130244-0.014056j -0.0169007+0.025169j -0.0316537-0.00330398j -0.0149534+0.00538759j -0.0236671+0.0118978j -0.00848764-0.00135963j -0.0190691+1.35957e-05j -0.0153461-0.0403829j 0.0117138-0.00656839j 0.00634723+0.00703348j -0.014741-0.00160321j -0.0273796+0.0413737j -0.0398095-0.0182404j -0.0129458+0.00276746j -0.00612007-0.0282699j -0.0117181+0.00279233j 0.00101501+0.00937833j 
0.0183991+0.0225608j -0.0158494+0.0365675j 0.0448419-0.00736806j -0.0431063-0.0183076j 0.0390192-0.032972j -0.037597+0.0118852j 0.0181935-0.000942588j -0.0322287-0.00499603j 0.00769202-0.0315093j -0.0357586+0.0149054j -0.00547463-0.0331331j 0.0302288-0.00451052j 0.00956061+0.0297569j 0.011548+0.022904j -0.00307486+0.0106651j 0.0140595-0.0222169j -0.025954+0.0086044j -0.00684619-0.0106084j 0.000196446-0.0200033j 0.0283624-0.00378405j -0.0529394-0.0251867j 0.0223625+0.0254419j 0.200834+0.133261j -0.135919+0.217617j -0.0275945+0.188361j 0.0952275+0.1182j -0.180414-0.00520705j 0.0959953+0.116676j 0.198747-0.0726455j -0.0356176+0.233145j 0.0591298-0.0199566j -0.145116+0.0771784j -0.223312-0.0678322j 0.0275006-0.000487476j 0.195222-0.0138765j -0.114752-0.0470852j 0.0629607+0.101531j -0.0389775-0.0037936j -0.0516219+0.24353j -0.384595-0.0476155j 0.0164851+0.345417j 0.0314813+0.05027j -0.0379491+0.216124j -0.0750438+0.0344504j -0.118633+0.15638j -0.119186-0.0671038j 0.0235748-0.0512017j -0.060592-0.00885028j -0.047013+0.0240781j 0.0313972+0.0472292j -0.0110003-0.035021j 0.109268-0.035332j -0.0306042-0.124499j -0.0849739+0.0186662j 0.000114242-0.0714136j -0.0138387-0.049076j -0.00374103-0.0376674j 0.0161152+0.0288902j 0.00821008+0.0021904j 0.02114+0.0183269j 0.0644521+0.0082299j 0.0167194-0.0129463j 0.0475382-0.019075j -0.011902+0.0298616j 0.0116276+0.00845334j -0.00242652-0.00607434j 0.00548996-0.0029649j -0.0154824-0.00201649j 0.0121594+0.0189706j 0.00442699-0.00182137j -0.014803-0.00553408j -0.00864748+0.00665579j 0.0122219-0.0082695j -0.0313558-0.018952j -0.0158554-0.0215472j 0.00654673+0.00271046j 0.00569041-0.0145683j 0.00142787-0.0013113j 0.0066742-0.0123303j -0.0112883-0.00389492j -0.00943555-0.0197973j -0.00428929+0.00627111j 0.0101369-0.0135557j 0.00407106+0.0152481j -0.0100878-0.0119385j -0.00981898+0.00896393j -0.0106667+0.00786301j -0.0108281-0.00386887j -0.0100525+0.0238205j 0.00130248+0.00673144j 0.0116177+0.00347992j 0.00228692-0.000153812j -0.00393682-0.00343228j 0.0242676-0.00851539j 0.00251333+0.00741509j 0.00101883+0.0143044j -0.000511672-0.00793221j 0.00538596-0.0198255j -0.020292-0.0266445j 0.025513-0.00911263j 0.00345879+0.00499742j -0.00108134+0.0100138j 0.0238539+0.00174987j 0.00219771-0.0143613j -0.0108231+0.0102516j -0.00594812-0.00356292j -0.000750983-0.00139539j 0.00355612+0.0105317j 0.00488942-0.00256429j 0.00611208-0.00161491j 0.0196946+0.00535768j -0.00924695+0.0211643j 0.0059472-0.000946883j -0.00182938-0.00460121j 
-0.010346-0.0221202j 0.012245-0.0101323j 0.00734987+0.00214626j 0.00126446+0.0035859j 0.0041194+0.00216249j 0.00186958-0.00386361j 0.000325572-0.00243855j -0.00268505+0.0567847j -0.0556803+0.0117107j -0.0127425-0.0490823j 0.0382535-0.0193543j 0.0398975-0.00162467j 0.00381177-0.0130921j -0.00213631+0.000890021j -0.0167714+0.02213j -0.0337821-0.000256497j -0.00231925+0.0115108j -0.00805579-0.0284003j -0.0275984-0.00921947j -0.00984423-0.0115908j 0.0980927-0.0483653j -0.0841571+0.0241542j -0.00547737+0.0209547j -0.0557449+0.0211775j 0.0989413+0.0626128j 0.0116116-0.0827908j -0.0182032-0.099807j 0.00119881-0.0251511j -0.0265939-0.0671251j -0.0495397-0.0597721j -0.0432607-0.0206969j 0.0387899+0.099411j -0.0236535-0.0585037j 0.0767691-0.0102376j 0.0234345-0.0206845j 0.0490125-0.0489923j -0.0771977+0.0437882j 0.0771856-0.0723554j 0.0302492+0.00194757j -0.00620018-0.0079297j 0.0356546-0.0984587j -0.112965-0.0234668j -0.0193874-0.00484864j 0.0204259+0.184959j -0.00830222-0.0316755j -0.0238443-0.067155j 0.0160439-0.0971756j -0.212309-0.0248835j 0.202703-0.0122372j 0.0384391-0.15518j 0.0201471+0.191051j -0.0324945-0.0386884j 0.0239517-0.194109j -0.198109-0.0629989j -0.0337751-0.0249377j 0.0493799+0.0471416j 0.0260638+0.0281352j -0.0670346-0.0551111j -0.0356272+0.0393941j 0.0886167-0.0232557j -0.0821601+0.0174359j -0.130541+0.0743288j -0.00654141+0.0317602j -0.066201+0.0329227j 0.0172823-0.0291783j -0.0741645+0.0139806j 0.0685901-0.0228211j 0.0320181+0.006357j -0.0503059+0.00709656j -0.00469548-0.0118708j 0.0230459-0.0137792j 0.0530361+0.00835634j -0.00170003-0.0133916j 0.000691375-0.00241109j -0.019984+0.00767166j 0.0175675-0.0279298j 0.0196729+0.0403319j 0.0076869+0.00597085j -0.0187774-0.0362954j 0.00384553-0.00358754j -0.0376657+0.022049j -0.0182896-0.0354016j -0.00449754-0.0286099j -0.024791-0.00546243j -0.00626669+0.0354175j -0.0179608+0.0286972j 0.000868697+0.014938j -0.00863169+0.0420335j -0.0305946+0.00880511j 0.0323013-0.0173854j 0.0212315-0.036825j 0.0104784-0.00784985j 0.00050314+0.0146427j 0.0113602+0.0165699j 0.0200843+0.0454498j -0.0450397-0.00456961j -0.0516268-0.0136213j 0.04455-0.0165352j -0.0274033-0.0100692j 0.0200397+0.0218186j -0.0100394-0.0105871j 0.0850809+0.0122655j 0.0577704+0.00027438j 0.0300149+0.0141682j -0.00716175+0.046736j -0.0568122-0.0324467j 0.0344156-0.0334592j -0.0114384+0.107468j -0.00926038-0.0843832j 0.0552603-0.0406128j -0.0647921-0.0780819j 0.0938519-0.12156j 0.0087208+0.0718968j 0.0762177-0.021218j 
0.00874007+0.0040346j -0.000809627-0.00130145j -0.00641285+0.00675555j -0.0104975-0.00290957j -0.0163144-0.00408481j -0.00484838-0.000773385j -0.00213662+0.00684285j 0.0192765-0.0236965j 0.019888+0.0226112j -0.0188653+0.030265j -0.00614237-0.0251933j 0.000644579+0.0354276j -0.00452478+0.0124864j -0.00680859+0.00382139j -0.00693546+0.00163554j 0.0278511+0.00819006j -0.00339326+0.00181153j 0.0167697-0.00717338j 0.0258658+0.0176365j -0.0102512+0.0208491j 0.00513932-0.0268573j -0.00435756+0.0276623j 0.025466-0.0227305j 0.0266609+0.0524145j 0.00500731+0.0234125j -0.0421082-0.0526402j 0.0758463-0.0953988j -0.00115709-0.00869898j 0.0914321+0.022164j 0.0182637+0.0254815j 0.0334588-0.0241631j 0.0175532-0.00322225j 0.039577+0.0547554j 0.0281249-0.0299395j 0.06968+0.0331857j 0.026001+0.00997526j -0.00497129-0.0303888j -0.0242469+0.0325034j 0.0465058+0.0289492j 0.0231853-0.0345477j -0.0487419-0.0696263j 0.0295128-0.0364892j 0.0570931+0.00700406j 0.0529106-0.0797144j -0.0262531+0.0684222j -0.0882765+0.0127223j 0.058728+0.00676236j -0.0048963+0.0097148j -0.0689366+0.0106717j 0.0353973+0.0654358j -0.0697417+0.0549245j -0.0802572-0.0795396j -0.0185636+0.0398874j -0.0294886-0.0781362j 0.0759433-0.0194695j 0.0937781-0.0761573j 0.0406838-0.0340856j -0.0505945+0.124085j -0.115314-0.0472079j 0.143459-0.0365488j -0.00506706-0.0466027j -0.062433+0.018789j -0.0227198+0.0343045j 0.000245627+0.017807j -0.0410661+0.0946991j 0.0130974-0.0491558j -0.0379227-0.0214516j -0.000363164-0.0701494j 0.00448513-0.0730293j -0.0134131-0.0538551j 0.0163044-0.0634207j -0.0216594-0.0268414j 0.0581509+0.00567699j -0.0504569-0.00552026j 0.0654233+0.0182619j -0.0870891-0.0365777j -0.013097+0.0541793j -0.0543773+0.0145923j 0.0691659-0.00125108j 0.00160463-0.0162805j -0.0519004+0.0929113j 0.0147343-0.0304712j 0.028323+0.0400551j -0.0198556+0.0460976j -0.05514+0.0250437j 0.0230382-0.0176089j -0.0035659+0.0124429j 0.0148797+0.0624973j -0.030846-0.0337919j 0.0176965+0.0341009j 0.0193139-0.0398933j -0.00261971-0.0452315j 0.0579424-0.0300232j 0.0326049-0.0191093j 0.0208658+0.0117096j 0.0286713+0.00680492j -0.018342+0.035727j -0.00306778+0.0427391j -0.0182163-0.0936283j -0.0339848-0.0352793j 0.059996+0.00644824j -0.031042-0.0606884j 0.0132204-0.0928198j -0.0469129-0.00379097j -0.0528174-0.0403296j 0.0305663+0.070878j 0.0746503-0.148795j 0.110648+0.15589j 0.0470983-0.0073614j -1.42727e-06+0.00217595j 0.0068637+0.0301734j -0.0930575-0.0389551j -0.101174-0.023723j -0.0333946+0.101432j 
0.0279017-0.0016012j 0.00147855+0.00464326j -0.00383011+0.00917732j -0.00910074+0.00515039j -0.0079613+0.0112908j -0.00451485-0.00487589j 0.00498872-0.00563311j -0.0439416-0.0377559j 0.00817915-0.0365753j 0.0271732+0.0305106j 0.0173078-0.00551924j -0.0196589+0.00466432j 0.017045-0.00669496j 0.00297813+0.00687929j -0.00788042-0.00518451j -0.0110629-0.00477196j -0.0040019+0.022669j 0.0115806-0.0129794j -0.0110768-0.0515602j 0.0488938-0.0281043j 0.0497755+0.0525877j 0.00173271-0.0303178j 0.00388897-0.000533878j -0.00383954-0.0142005j 0.0456162+0.0232079j 0.00499379+0.0551432j 0.0180355+0.0689447j -0.0459489-0.00226038j -0.0326253+0.0541976j 0.0112034-0.00502269j -0.0201994-0.0605401j -0.0116889+0.0117096j -0.01512+0.0287591j -0.0364803-0.0215209j -0.0226106-0.0164029j 0.0255753-0.0628394j 0.054984+0.0261177j -0.0282102-0.0302015j 0.0166923-0.0168643j -0.00425109+0.000674903j -0.0245791-0.0383766j -0.00167918+0.0181808j -0.00357179-0.0296303j -0.0189096+0.0223601j 0.00257048-0.00537213j -0.0185407+0.0084901j 0.0247048+0.0249237j 0.0207956-0.00897593j 0.07087-0.0695232j -0.0616645-0.0343408j -0.0396968+0.0887565j -0.0791566-0.0460342j 0.0427705-0.0179553j -0.0533006-0.0288468j 0.0233735+0.117629j 0.050247+0.00863174j 0.0838335+0.083118j 0.0262603+0.0764021j 0.0233611+0.0873138j -0.0739501+0.215665j 0.0260182+0.0174711j 0.0659408+0.0119905j 0.0576313-0.0318155j 0.129913-0.0246143j -0.090683+0.176472j -0.103449-0.0436458j -0.0709156-0.0594897j 0.0521038+0.0378412j 0.127119+0.0849876j 0.0762979+0.0642036j 0.012221-0.0259255j -0.156634+0.0673707j -0.0860298-0.0198315j -0.08682+0.0518607j 0.0906708-0.0116327j -0.126535+0.078839j 0.0942251-0.096655j -0.0509163-0.0171028j 0.0151526+0.00649406j 0.0874091+0.000598384j 0.0603492-0.0226424j 0.0387835+0.197068j 0.0485119+0.0371257j 0.0260117+0.134221j -0.0159254-0.099835j -0.0444634+0.0715048j -0.0142996-0.06222j 0.00376669-0.0412938j -0.0678941-0.0334404j 0.0497473+0.0744649j 0.0238277-0.00263756j 0.00536186+0.0507436j 0.0583201-0.00435627j 0.0147879+0.0339138j 0.0631726+0.00260434j 0.0471476+0.0793812j 0.0316695+0.0125233j -0.0349394-0.0532942j -0.117735-0.040789j 0.18895+0.0361898j 0.10251-0.0685411j 0.189795+0.0964048j 0.0651431-0.0480526j 0.00757892+0.0422442j 0.0438072+0.063551j 0.0599408+0.106347j 0.0992915-0.136717j 0.0095374-0.0634352j 0.0344415-0.175171j 0.216014-0.00510577j 0.114509+0.046752j 0.010799+0.176754j 0.0688945-0.0219267j -0.0120974-0.0487223j 
