-0.00766296-0.0113204j -0.0102388-0.00601902j -0.00646622-0.000523066j 0.00276237-0.00892297j 0.0061397-0.00823995j -0.0038534+0.0048907j -0.00174372+0.0021596j -0.000995177-1.82162e-05j 0.0104912-0.00383258j 1.68323e-05+0.00720302j -0.00533801+0.00754941j -0.00386762+0.00229192j -6.22422e-05+0.00570805j -0.000126221-0.00301479j -0.00106052+0.0029382j -0.00321579-0.00109441j 0.00116459+0.00100345j -0.00464496-0.00239086j 0.000801549-0.0034316j 0.00745664-0.00117692j 0.00186447-0.00558771j -0.00308105+0.000389473j -0.000164955-0.00285657j 0.0078031+0.00527777j -0.00491644+0.0023468j 0.00507462+0.00672729j -0.00783353-0.00643188j -0.00306056-0.00394838j 0.000737349-0.00373616j 0.00383114-0.00862871j -0.00187199-0.000652691j 0.000216283+0.00285749j -0.00404465-0.00161232j -0.000720321+0.00345098j 0.00113976+0.00412239j 0.00320119-0.00278179j -0.00364187-0.00265685j 0.000192669+0.000850297j -0.00172772-0.00105076j -0.00143115+0.00287447j -0.00166729+0.00121013j 0.000367886+0.000193226j -0.00309056+0.00190544j 0.00547981-0.000600001j 0.00491531-0.00336415j -0.00113777+0.00550007j 0.00221029-0.00146999j 0.000304278+0.00517252j 0.00148351-0.00302731j -0.00395808-0.00337865j 0.00292116-0.00893349j -0.00644092+0.00624995j 0.00403671+0.00834712j -0.0145296-0.00243887j 0.00350644+0.00369388j 0.000963997-0.000396517j 0.00292846+0.000462364j 0.00511565-0.00675533j -0.00109896-0.00553849j 0.00634213+0.00432047j 0.00260209+0.00500627j -0.0113513-0.00772356j -0.0104028-0.00632803j 0.005951-0.00564065j 0.00336749+0.00547556j 0.0100871+0.00326718j -0.000375178+0.00995139j -0.00619321+0.00393613j -0.000864826+0.000804514j 0.0106565+0.0137311j 0.00828727+0.000791679j 0.00434064-0.00495075j -0.0058128+0.00168843j 0.00261779+0.00577776j 0.00486-0.00743472j -0.00873431-0.00869746j 0.00149776-0.0100718j 0.000996917-0.00240224j 0.00121664+2.36213e-05j 0.00681792+0.00666961j -0.0113938-0.00616708j 0.00661561-0.0034597j -0.00841568-0.00174995j -0.00257827-0.000397635j -0.00608104+0.0021537j -0.0047545-0.00602732j -0.00949299-0.00647342j -0.00132654+0.00543596j 0.00133907+0.00636995j 0.00853805+0.00993876j -0.00279816-0.00430068j -0.00115865-0.00303558j -0.00224037+0.00109965j -0.0042161+0.00134877j -0.00026599+0.00609942j 0.00189078-0.0114897j -0.000898906-0.0104437j -0.00375099+0.00186684j -0.0191336-0.00407747j -0.0037342-0.000613151j 0.00374485+0.00257475j -0.000471733+0.00672538j 0.00224582+0.00204013j -0.00565261-0.00684167j 0.00644068+0.00528092j 0.000361475+0.0035011j -0.00929926+0.00940488j -0.000437364-0.00167966j 0.010546-0.00759012j 0.0119135+0.0343995j 0.0216437+0.00190102j 0.00866001+0.0200199j -0.000780474+0.00433237j -0.00233557-0.0173881j -0.00267912-0.00437418j 0.00832114+0.0150874j -0.00978923-0.0221157j -0.0111507+0.0181218j 0.00398184+0.0144553j 0.025854-0.0286659j -0.00510923+0.0100347j 0.0247199+0.00789431j 0.0268594-0.0433167j 0.0175904+0.00102301j 0.0107529-0.00508292j -0.0316687+0.00136978j -0.0167447+0.00254509j -0.0335639-0.0176141j -0.0412665-0.0492812j -0.0533604+0.0384506j 
-0.00979838+0.00480914j -0.00310848+0.00920997j 0.00138676+0.00688885j 0.00652338-0.00596261j 0.00153828+0.00460884j 0.000637502-0.00450965j 0.000707332-0.0025193j 0.00194799-0.00376217j -0.00132945+0.00816917j -0.0127567+0.00335933j -0.00337272-0.00418274j 0.00171386+0.00449349j 0.00742559-0.00261369j -0.00580072+0.00866209j 0.000134016-0.00417348j -0.00235581-0.00354696j 0.00314671-0.00135337j -0.00454199+0.00391163j 0.00110148-0.00701724j 0.00188983-0.00464532j -0.00137474+0.00019374j 0.00317132+1.77118e-06j 0.00560772+0.00542628j 0.00127067+0.00453191j -0.0040693-0.0067136j -0.00868831+0.00175475j 0.00192967-0.00245588j 0.00342168-0.00487553j 0.00484283+0.000639674j 0.00290668+0.00386687j 0.00101968+0.0031071j -0.00447559-0.00585997j -0.00360209-0.00069938j -0.00592315-0.000357605j -0.00257845-0.00182331j 0.00296186-0.000521903j 0.00182094+0.00619081j -0.00166517-0.00159328j -0.00104115+0.0013365j 0.00173988-0.00176021j 0.00333989+0.000397801j -0.00274715-0.00447603j 0.0026575+0.00228064j -0.00299413-0.00100038j -0.00176223+0.00356557j 0.00323612-0.00402575j -0.00613758-0.00455288j 0.0014462+0.00909183j -5.55092e-05+0.00815284j 0.000188263+0.0062196j -0.0135642-0.00174579j -0.00447048+0.00942952j 0.0150995-0.00272653j -0.00309018+0.00104145j -0.00436871-0.00297342j 0.00126026+0.00069287j -0.000584606+0.00247857j -0.00174073+0.00581959j 0.0071757-0.00899709j -0.00278699+0.00193462j -0.00746708+0.00121156j -0.0153552-0.00452034j 0.0152703+0.017145j 0.00248859+0.00219194j -0.00342347+0.000350819j 0.00929778-0.00402348j 0.0110085+0.00323579j -0.00513189-0.000718321j -0.00131225+0.00490238j 0.00562961+0.00543872j 0.00683375+0.00978942j -0.00138517-0.0135029j -0.00372668+0.00380701j 0.000972418+0.00208004j -0.00382214-0.00586649j -0.00297586+0.010314j -0.0114134-0.00633787j 0.000113043+0.000337091j 0.00173054+0.00723659j -0.00113768-0.00362833j -0.00388928-0.00405323j -0.00673391-0.00741651j 0.00301855+0.00327174j 0.00318648-0.00456859j -0.000415608+0.00618333j -0.000721269+1.67138e-05j -0.0059744+0.00957411j 0.000830876+0.00103708j 0.0034996+0.00140809j 0.00600774-0.00267126j -0.00479078-0.000131567j 0.00246985+0.00776699j 0.00039399+0.00145744j 0.00485862+0.00391059j -0.00233712+0.00687611j -0.00416129-0.000606445j -0.00312504-0.00270104j 0.00176644+0.000903919j 0.0112466+0.0188486j 0.00480944+0.000720109j -0.000901286-0.00473032j 0.00138758+0.00332009j -0.000132192+0.00230967j -0.00821166-0.000166204j -0.00401746-0.00294585j -0.00310331-0.00245562j 0.0117132+0.0138125j 0.0030912+0.00650695j -0.0165165-0.0143089j 0.0296038+0.00966752j -0.00620032-0.0262001j 0.00725801-0.0113992j -0.00137466-0.00864014j -0.00484479-0.0106328j -0.0060311+0.0097386j 0.0048766-0.0204587j -0.0202016+0.024518j 0.0101451+0.0102533j 0.0113616-0.00932267j -0.0089353-0.020004j 0.00578324-0.0021935j 0.0221871-0.0386423j -0.0308271-0.00830826j 0.0275551-0.0322647j -0.0148463-0.0105396j 0.00881641+0.00559629j -0.0329241-0.0123866j 0.00534202+6.92251e-05j 0.0540817-0.0342031j -0.0416554-0.0500944j 
-0.00396784-0.00611043j -0.00760847-0.00194264j 0.00233564+0.00530504j -0.0119062+0.00878624j -0.000929442-0.0122848j 0.00124696+0.00339244j -0.000804578+0.00491743j 0.000656668-0.00336446j 0.0105235-0.00407795j 0.0125287+0.00862422j 6.56018e-05+0.00651513j -0.00457098+0.0030064j -0.00674459+0.00701198j 0.0045905+0.00243496j -0.000662201+0.00225116j -2.65188e-05-0.00273681j -0.00326166+0.00214296j 0.00104681-0.00046527j -0.00347206-0.012306j 0.00726998-0.0102937j 0.00325017-0.00914898j -0.00110942+0.00121011j -0.00401143-0.00819246j -0.0034835-0.00275191j -0.00142996+0.00755843j 0.0176726-0.00464557j -0.00210501-0.00207296j -0.00167148+0.00966904j -0.010455+0.00252702j -0.00432687-0.00273113j -0.00596776+0.00700803j 0.00561536+0.00349934j -0.00133202-0.0110312j 0.00931192-0.010248j 0.00744787+0.00673467j -0.00312357-0.00126486j -0.00716352+0.000786501j 0.00154031+0.00368163j -0.00336329-0.000762239j 0.00416405-0.00419167j -0.000413284+0.00480975j 0.00229779-0.00969054j 0.00111846-0.0114935j 0.00840897-0.00179493j -0.00137556+0.00383166j 0.0100735+0.0186549j 0.00754406-0.00588373j 0.00884512+0.0203896j -0.0167475+0.00182948j -0.0115345-0.00446355j 0.0127729-0.00913374j -0.0191623+0.0232366j -0.00227551+0.00946252j -0.021893+0.000783422j 0.00515318+0.00538694j -0.000339779+0.00255694j 0.00329337+0.000197076j 0.00957508-0.00908741j -0.009832+0.0165167j 0.00908979-0.00558347j 0.0195794-0.00442801j 0.0253774-0.00221003j -0.0305053-0.0167301j -0.0106433-0.000909657j 0.00395599-0.00267686j -0.0170283+0.00630788j -0.00960973-0.00416418j 0.0187246+0.004004j 0.00672917-0.00902456j -0.0265877-0.0156004j -0.0197102-0.0116411j 0.00811875+0.0258241j 0.0174873-0.00669629j -0.000887038-0.0148871j 0.013376+0.00141258j 0.0109584-0.0113692j 0.00132016+0.00856643j 0.00855584-0.00121192j -0.0115698-0.0230215j -0.0191341-0.0189611j 0.00905608+0.00996989j 0.00812846+0.0214077j 0.0015846-0.00602363j 0.00466199+0.00723104j 0.00343793-0.0112811j 0.0104567+0.0255072j 0.0102967+0.00104137j 0.00077826-0.00444302j -0.0139065-0.0207227j -0.0383936-0.0174976j 0.00932926+0.00755441j -0.00941058-0.0104015j 0.00535255-0.0012923j -0.0098037-0.0021717j 0.00167964-0.00884922j 0.00160113+0.00779994j -0.000840728+0.000232342j 0.00255307+0.00395569j 0.00593203-0.0082705j 0.00482725-0.00169081j -0.00192902-0.00413163j -0.00459813-0.0135255j -0.00313079-0.00459651j 0.00896642-0.00857339j 0.0143756-0.0385727j 0.00489382-0.0434394j -0.00901764-0.0130283j 0.000723056+0.00925027j 0.0135199-0.00203976j 0.0152118+0.0269198j -0.0042827+0.0294754j 0.0156426-0.0355023j -0.00923633+0.0104797j -0.0198098+0.0774369j -0.00387214-0.00971258j 0.00608814+0.00338764j 0.000553789+0.0202906j -0.0320169+0.0155895j 0.0078657+0.00803571j 0.0180729+0.00448433j -0.0194792+0.00601604j 0.0422261-0.00169166j -0.0284289+0.0142956j -0.0679479+0.0126597j -0.0666767-0.0557393j 0.0791065-0.0297843j 0.0217624+0.0107791j -0.0025019+0.0663418j 0.00758901-0.0153292j -0.00343545-0.0319671j 
-0.0136833-0.0070766j 0.00989362+0.00638379j 0.0168571+0.00816204j -0.00214815-0.0192118j 0.0019985-0.00390427j 0.00410028-0.00895054j 0.000557126-0.00378788j 0.00670642-0.0160685j 0.0179461+0.00304909j -0.00436944+0.0137727j 0.00103266+0.00866368j -0.0086908+0.0104148j -0.00574492+0.00251347j 0.000990043-0.00357136j -0.00601812-0.0013953j 0.0067089+0.00210506j 0.00210934-0.00709635j 0.00964961-0.00300312j -0.00189899+0.00169407j -0.00559076-0.00151356j -0.00247211+0.022226j 0.0197255-0.00507206j 0.00169945-0.00289288j 0.00383112+0.00837713j -0.017591+0.00889908j 0.00664834-0.00171391j -0.0223469-0.0100785j -0.0013185+0.000641083j -0.00796998-0.00818363j -0.00419022-0.00571226j -0.00450238+0.0120358j 0.00536437+0.000386182j -0.00634225-0.00105764j -0.00302959+0.0020907j 0.00734264+0.00690203j 0.00277134-0.00488849j -0.00843883+0.00576611j -0.0116949-0.00133988j -0.00448057+0.00166921j -0.00260074-0.000303611j 0.00328139+0.00241304j -0.00551906-0.00624965j -0.00870937+0.0163142j 0.00996739+0.00209866j 0.00737203-0.0075086j 0.0117842+0.00358412j -0.00536222-0.0102116j 0.00707331-0.00701708j 0.0106596+0.0125713j -0.00493116+0.0349732j 0.0211177+0.000890613j 0.0110853+0.00930419j 0.0327461-0.0136624j 0.0125902-0.00363271j -0.00932974-0.0189833j 0.00327913+0.00394388j 0.0076778-0.00588759j 0.00850419-0.0204178j -0.00375063+0.0014149j 0.0169749-0.00860039j 0.0180514-0.00352672j -0.00842073-0.0122601j -0.0308175-0.0141233j -0.00803439-0.0116765j 0.00317962+0.00339524j -0.00842845-0.000718639j 0.00498919+0.00418958j 0.00666486+0.0113916j -0.00772375+3.50472e-05j -0.0078994+0.00255225j 0.00380697-0.00475437j 0.0140564+0.0195064j -0.000356592-0.00289968j -0.00573317-0.016698j 0.0051964-0.0136901j -0.00437375-0.00995316j -0.00393279+0.000388254j 0.0140239-0.00471609j -0.0137486-0.0166352j -0.00690527+0.00490752j -0.01777+0.00363803j 0.0169835+0.0123067j -0.0166792-0.00727988j -0.00645125+0.00296725j -0.0126374-0.00433893j 0.0031554+0.0141265j -0.00465019-0.00337326j 0.00131993+0.00542461j -0.00209965-0.00404408j -0.00145148+0.0175591j -0.00181969+0.000729711j -0.00807589-0.00544063j 0.00116229+0.00446066j -0.002223+0.0121682j -0.00259235+0.00472553j -0.00225261-0.00429651j -0.00197442-0.0243571j -0.00203606+0.00334244j -0.034703-0.0251176j -0.00257407-0.018832j 0.00105092+0.00179412j -0.00188337+0.00831899j -0.00166818+0.00747082j 0.00464934-0.017774j -0.00875286-0.0114923j -0.00849737-0.00505257j 0.00167816+0.0238703j 0.00331901-0.00342112j 0.00964488-0.0377449j 0.0210542-0.0309201j 0.00104514-0.0154425j -0.0152206+0.00204793j -0.0258329+0.0213636j 0.0268396+0.014236j -0.000699737-0.0166231j -0.0549574+0.0489364j -0.022043-0.0203558j 0.000371753+0.0233317j 0.0166938-0.00801975j -0.0182428-0.0088781j 0.0279843+0.0191063j 0.00599604+0.00255328j 0.014549+0.0396268j -0.0469297-0.00107746j 0.0512622+0.000878401j 0.0105815+0.0330353j -0.00843699+0.0221394j -0.00541652-0.0266931j 0.00385059+0.0128612j 0.0114965-0.0071714j 
-0.00264328-0.000145023j -0.0164569-0.00569982j 0.00618854+0.00345253j 0.00315369+0.00154255j 0.00360927-0.0210626j -0.00531731+0.0161533j 0.00126506+0.00144054j 0.00460697-0.0196209j -0.00331981-0.0104455j 0.00541303-0.0166997j -0.00933852-0.00805831j 0.00911227-0.00308999j 0.00907931+0.000468219j 4.12536e-05+0.00962999j 0.00516799+0.000882097j -0.0133262+0.000908426j -0.000224361+0.00834027j -0.0116532+0.0116165j -0.00236174-0.00385716j 0.00102454-0.0186485j -0.00345213+0.0231597j 0.0261134-0.000892428j -0.010067-0.00490774j 0.00329136-0.00552375j 0.0150627+0.0018256j 0.0125272-0.00248844j 0.0106196+0.00891387j -0.00408616+0.00274136j 0.00153845+0.0101675j -0.000774977-0.00802196j 0.00037007-0.00786761j -0.0014984+0.00385184j 0.00347029+0.00151606j 0.0109748-0.00411347j -0.00131593-0.003435j -0.00758269+0.00179242j 0.00228558-0.00972692j 0.0152955-0.00293736j 0.00328532-0.00318098j 0.00530669+0.0079646j -0.0073127-0.00275031j 0.0094018+0.0146445j 0.0053578-0.0161649j -0.0117061-0.00427401j -0.00334908-0.00531067j -0.00677281+0.0147125j 0.00822533-0.00039719j 0.0109662-0.00934541j -0.00983522-0.00503143j 0.00178167-0.000782278j 0.00261927-0.00221958j 0.00780067-0.00839248j 0.000217182+0.00331755j 0.0149146+0.000790979j -0.00607017-0.00743652j -0.00481592-0.00224337j -0.00550765+0.0087233j 0.00231665+0.0093414j 0.00563186-0.000320965j -0.007902+0.0132371j -0.016087+0.0100881j -0.00139989+0.00749738j 0.012618+0.000342934j 0.0167296+0.00584207j 0.00765865-0.00102689j 0.0189736+0.00736102j -0.0133322+0.00645387j -0.00995994-0.00682449j 0.0145955-0.00667873j 0.0199834+0.00496191j -0.00893034-0.00716111j -0.0183245-0.0109335j -0.00279805+0.00896993j 0.0158724+0.0230258j 0.000776077+0.00844459j -0.0057414-0.0117j 0.0223804+0.000725792j -0.0181553+0.00529831j 0.0172297+0.0147497j 0.018015+0.00500503j 0.0193059+0.00157442j -0.0149906-0.00944404j 0.0140417+0.00710845j 0.00037614+0.00668362j 0.0088932-0.00602394j -0.00778839-0.0178895j 0.00318885-0.0111868j -0.000763039-0.00517963j 0.00405721+0.0140475j 0.0286287+0.00383655j -0.00103468-0.00981791j 0.0125569+0.000582435j -0.00112151-0.00460461j -0.0150135-0.0299777j 0.00336185-0.0243389j 0.00963925-0.00385524j 0.00999446+0.0467306j -0.00427486-0.00410349j 0.00281397-0.00508516j -0.00788828+0.033249j -0.0139312+0.00814391j -0.00509104-0.0128585j -0.00362817-0.0232677j 0.0140726+0.00647511j 0.0124761-0.0134354j -0.00928913+0.0356688j -0.0154613+0.0215405j 0.0127599-0.0121801j -0.00517683-0.00734826j 0.0210449+0.0203527j -0.019113-0.0133599j -0.0156524+0.0148023j 0.0106528-0.0372626j 0.0277965-0.0368968j 0.059642-0.00965877j 0.0328239-0.0132116j -0.0332367-0.0252887j 0.00359615+0.00699905j -0.01891-0.0248988j -0.0109916+0.00508024j -0.00500898-0.0058928j 0.00394756-0.0426787j 0.0195681-0.0196464j 0.0344814-0.00999928j 0.0051435-0.000211614j -0.0331516-0.000947081j -0.0210412-0.0111073j -0.0126541-0.034336j 0.00724235-0.00419676j -0.0124219+0.0155508j 
0.0251969+0.010349j 0.0148004+0.00741941j 0.00291197+0.00428942j -0.00667882+0.00395066j 0.000813344-0.000261674j -0.000985467-0.00502252j 0.00384792-0.00445652j 0.000666572-0.0023306j -0.000839343-0.00110903j -0.00609358+0.00524344j -0.00983456-0.00132131j 0.00399345-0.00144143j 0.00266194-0.00448496j 0.00382427+0.0131687j 0.0106919+0.0119917j -0.00633268+0.00435367j -0.0106718+0.0148079j -0.00522932+0.0133353j 0.00912688+0.0142571j -0.0151347+0.0049934j 0.00248481+0.00601138j 0.00365213-0.00686783j -0.00179133-0.00165248j 0.00987157+0.000924969j 0.00368949+0.00166704j 0.00107087+0.00821041j 0.00129034+0.0048629j 0.00404979-0.00767723j -0.00409239+0.00839711j 0.0149824-0.00032075j 0.00266446+0.00200674j -0.012582-0.00423407j -0.0147557-0.00656792j 0.00121022+0.00735703j -0.00188879+0.00569022j 0.00191374-0.0147655j 0.00853153-0.00349875j 0.0226649+0.022027j -0.00114751-0.00102888j 0.000621961+0.00123576j 0.00191391-0.00467337j -0.0127105+0.00698527j 0.00709616-0.0336401j 0.0120827-0.02551j 0.0100765+0.00553418j -0.00646392-0.00404859j 0.0191102+0.00474218j 0.02339+0.0111194j -0.0216015+0.00226053j 0.0094217-0.0177949j -0.0170871-0.00213032j -0.00623728+0.0148666j -0.0245217+0.00987862j -0.0171771+0.0121329j 0.0115479+0.0212521j 0.00112023+0.00100606j -0.000792062+0.00716994j -0.00182648+0.00650195j 0.0105178-0.004076j 0.000388899+0.00137893j -0.00598146+0.00244196j -0.00138688-0.00590181j 0.00769328+0.00735209j 0.00480961+0.000650053j -0.000989757-0.000921752j 0.00799232+0.000824295j 0.00566697+0.00838639j 0.00086975+0.0015658j 0.0027166-0.00331806j 0.0014687+0.00538132j 0.00162411+0.00663626j 0.000789362-0.00540183j 0.00903508+0.00493111j 0.010629+0.00196624j 0.00709376-0.00469851j -0.00696323+0.0027056j -0.00130855-0.0115867j -0.00828542-0.000481697j 0.00451606-0.0042289j 0.00443379-0.00927938j -0.00297517-0.0100301j -0.01171-0.0012793j 0.00120424-0.00378543j 0.00277352-0.000824136j -0.0187028-0.00545842j 0.00446085-0.00590162j -0.00533614+0.00307807j -0.00348711+0.00149765j -0.00648898+0.022646j -0.0154947-0.0201591j 0.00532504-0.00382218j -0.00932193-0.00885089j -0.00124757+0.00243648j -0.0408751-0.0275548j 0.00037725+0.0111584j 0.00240512-0.0250093j 0.00118574-0.0271435j 0.00317488-0.00161769j 0.0234925+0.0156073j 0.0149543+0.013543j -0.00186523+0.0239667j -0.0144564+0.0309819j 0.00146083+0.00356742j -0.0078077+0.0218246j 0.0330653-0.0475866j -0.00388943+0.0027116j -0.00777231+0.0125012j -0.0179887-0.0361949j -0.0294615+0.0212996j -0.037797-0.0230034j -0.00397173-0.0187563j -0.00453478-0.0151203j -0.0717483-0.0131202j 0.0103201+0.00112848j -0.00250611+0.00926159j 0.0202191+0.0049564j 0.0222756+0.0227929j 0.0268709-0.0517697j 0.0290953-0.00433685j -0.0347926-0.0214232j 0.051028-0.0309019j -0.00166425+0.000401239j -0.0188622+0.0541845j 0.00990342+0.0139814j 0.00546885+0.00288182j 0.0193272+0.0321471j -0.013231-0.0286971j 0.0245616+0.0166292j 0.0167033+0.00592848j 0.0168401-0.0138698j 
-0.00797303-0.00198441j 6.97677e-05-0.00227685j -0.0161297-0.00684039j 0.00365032-0.0236886j 0.00621262-0.00860815j -0.0060832+0.0113475j 0.00378353-0.0180764j -0.00456636+0.0144386j 0.0110098-0.00446805j -0.0034636-0.00313782j -0.00395311+2.98555e-05j -0.00138762+0.00702124j -1.89885e-05-0.00593686j 0.00530197+0.00598087j -0.00229883-0.00335245j -0.00840446-0.00219169j 0.0046622-0.00133605j -0.00607436+0.0237772j 0.0108952+0.00617415j -0.0124396+0.00286008j -0.00399962-0.00588081j -0.0107839+0.00486237j -0.00727733-0.00439057j 0.00777943+0.00322185j -0.00374036+0.0188986j 0.00955304-0.0124958j -0.0231887-0.00200387j -0.00875932+0.0110311j -0.00810218-0.00611043j -0.0151848-0.00276251j -0.000301009+0.00889522j 0.0156971+0.00686392j 0.00381549+0.00717784j 0.00294873-0.0100051j 0.00755742-0.00382007j -0.0042142+0.00185279j -0.0088556+0.00886083j -0.00933683-0.00402197j 0.00146092+0.00118195j -0.0023814+0.00108896j -0.00212191+0.00637289j -0.00992219-0.0227065j -0.00324079+0.0128489j 0.00165735-0.000600791j 0.00260036-0.0127194j 0.0102162-0.0244056j 0.00513572+0.00567685j -0.0268957+0.00468397j 0.0108734-0.00557189j -0.00690056-0.0148152j -0.0295654-0.002707j 0.00371077-0.0205282j -0.0228332+0.00597522j 0.00280929+0.0189454j 0.00742325+0.0132473j 0.00359857-0.000260737j 0.00764292-0.000838025j 0.0150766-0.0130682j -0.00339852-0.00684907j 0.0143423+0.00297175j 0.0126528+0.00211926j -0.00938059-0.00611466j -0.0205978-0.0149757j -0.00479956-0.00758985j 0.00785645+0.00334333j -0.00705628+0.00441919j -0.00654052+0.00472299j 0.0100844+0.00903984j 0.00899625-0.00354884j -0.00278331+0.00454919j -0.0194808-0.0133515j -0.000711633+0.0223567j 0.00603514+0.00860967j 0.00122956-0.00443741j 0.00843543-0.00192007j -0.000140381-0.0196938j 0.0118808+0.00811362j 0.00633915-0.0010024j -0.00145977-0.0110124j -0.0018561+0.00401123j 0.0116532+0.0195638j 0.00503419+0.0146842j 0.00387039+0.00072204j -0.000289418+0.0147258j 0.00693635-0.011433j 0.00392649+0.0170656j 0.00512859-0.00620653j 0.00326798+0.000115501j -0.00192836-0.0152692j 0.0249939+0.0129378j -0.000551003+0.00244528j 0.00402204-0.0139844j 0.00188883+0.00105516j 0.00545528-0.00522902j -0.00221988-0.0151551j 0.0118789+0.00161312j 0.00924712+0.0188274j 0.00656688+0.0174987j 0.0169922+0.0217634j 0.00782135+0.00878635j -0.0153133+0.00707996j -0.0106773-0.0072839j -0.00930795-0.00944229j -0.011944-0.00708305j -0.00178932-0.0105235j -0.035452+0.0283028j 0.0246763-0.00203431j -0.0107625+0.00593318j -0.0115797-0.0474467j 0.021141+0.0255208j -0.0152609-0.00489821j -0.00311744-0.01794j 0.00651115-0.00942686j -0.00441027+0.0214688j 0.052343-0.00403627j -0.00256221-0.0184967j -0.0414105+0.012923j -0.02785+0.0177952j -0.00969636-0.0205532j -0.00253401+0.00907839j -0.0146035-0.00379716j 0.0514822-0.0526075j -0.0224427-0.00419004j 0.000464572-0.0263909j -0.0374361-0.0407506j 0.0209209-0.0221956j -0.0218479-0.031653j -0.00313827+0.000615488j 0.0224403-0.0225653j -0.0210843-0.0167466j 
-0.0123929-0.00276183j -0.00262078-0.00144348j -0.0198408-0.00387646j -0.000940712+0.00432299j 0.0116056-0.0170338j -0.00241927-0.00198643j 0.00129681-0.0033451j 0.00471285+0.00111279j 0.00644779+0.0146167j -0.00855281+0.00364725j 0.00173661-0.00357979j -0.00344409+0.01475j 0.00299243+0.000828099j -0.00803461+0.00839935j 0.007615+0.00724506j 0.00472683+0.00322999j -0.00755256+0.00494576j 0.00484344+0.0124095j 0.0212535+0.0215506j -0.0309035+0.0160656j 0.00110343+0.0220289j 0.0195202-0.0132919j -0.000339797-0.00545605j 0.0041383+0.0024509j -0.0104738-0.000577732j 0.0128079+0.00242129j -0.000238538-0.00321236j 0.00240894-0.00328261j -0.0108774+0.00546735j 0.00427592-0.00383435j -0.0101261+0.0128651j -0.0166019-0.00471647j -0.0157868-0.014343j 0.0134237+0.006172j 0.00326433+0.0196146j -0.00268094-0.0193368j -0.0048247-0.00938385j 0.00563514+0.0110565j -0.00852967+0.00029818j 0.0130215-0.00180261j 0.0104516-0.00785776j -0.000877598+0.00493976j 0.00768548-0.00509626j 0.0133018-0.0125674j 0.00714734-0.00378274j -0.00106903+0.0118389j 0.00676422-0.000503887j 0.0181655+0.00669476j -0.0131473-0.00698187j -0.000294868-0.0115564j 0.00396715-0.0137457j -0.00431435+0.0109021j -0.0215341+0.00934966j 0.00216427+0.0019748j 0.00109844+0.00775596j -0.00168406+0.00468632j 0.00267587+0.00212437j 0.00388378-0.00657031j 0.00447546+0.00458518j 0.0100902-0.00482186j 0.00688505-0.00247068j 0.00106423-0.00897769j -0.00814689-0.0014212j -0.00290572-0.00163369j 0.00177957-0.0046706j -0.000931285-0.00332878j 0.00457044+0.000610546j 0.00617719+0.00131374j -0.00261317-0.00694919j -0.00713745-0.00203377j 0.000110964+0.0032491j 0.00466053+0.0104694j 0.00360925-0.00703724j 0.00496573-0.0125032j -0.00170262-0.00756036j -0.0046577+0.000721246j -0.00250427+0.00856334j -0.0032263-0.00350527j -0.00544135-0.012397j -0.0038659-0.0151153j -0.00919997+0.00121987j -0.0124016+0.014522j -0.00554104-0.00947294j -0.00406257-0.0030012j -0.0415289-0.0170815j 0.0112998+0.0177814j -0.000499241+0.00963579j 0.00734288+0.0018389j 0.0122121+0.0282698j 0.0245105+0.00698588j -0.0113033-0.0131401j 0.00103336+0.0247087j 0.0145029+0.0169725j -0.038436-0.021917j -0.00740499+0.00550978j -0.0247184+0.0192504j 0.00331611-0.00833897j -0.00342985-0.0190292j -0.0307384-0.00948499j 0.00197057-0.00973567j -0.0302885+0.0273065j 0.00249062+0.0126326j 0.000312419-0.008284j 0.0401256-0.0315619j 0.0111927-0.0391489j 0.000692944+0.0364135j -0.0129706+0.0060363j 0.0395215-0.00664541j 0.00199323+0.0124859j -0.0018226+0.0214913j 0.0438197+0.0266111j 0.013769+0.0291146j -0.0192044-0.0168546j -0.00587136-0.00736437j 0.0297683-0.00117001j 0.0115052+0.0354943j 0.0219737-0.0464351j -0.00502033+0.00390036j 0.00248726+0.00977986j 0.0173859-0.0221112j -0.0101585+0.00259432j -0.001665+0.0207744j 0.0538125-0.0252771j -0.0230951+0.0173119j 0.00618707+0.0046216j -0.0279782-0.0196016j 0.0194547+0.0431064j -0.0238069-0.00257954j -0.0243412+0.00278255j 0.000139378+0.0331687j 
