-0.0143911-0.0504119j -0.0685751-0.0736592j 0.169785-0.0781976j 0.13363-0.154663j -0.0878067-0.302454j -0.331396-0.339426j 0.667097+0.119793j -0.0643615+0.100264j -0.0137098-0.0933554j -0.237358-0.00940316j -0.166262+0.126804j -0.0265492-0.0966438j -0.179138-0.412002j -0.267804-0.230472j 0.258633+0.0267812j -0.598975+0.149341j -0.473399+0.526904j -0.323479+0.997515j 0.171677+0.0303009j 0.0454442-0.0697451j -0.0107598+0.0742067j -0.0238033-0.00796676j -0.0485601-0.162846j 0.182143+0.0695516j -0.0241538+0.00715127j -0.0550077+0.116853j -0.0958675+0.0110505j -0.0351903-0.103603j 0.0598601-0.34037j -0.113541-0.240949j 0.243816+0.123264j -0.0114466-0.298896j 0.246026-0.0380099j -0.173432-0.0773113j -0.22795-0.214465j 0.516314-0.0205635j 0.203405-0.16475j 0.340066-0.439106j 0.0871394-0.151454j -0.24595+0.277209j 0.128095+0.276694j 0.0337145+0.522315j -0.236005+0.399124j -0.466167-0.599223j -0.0080467+0.309969j -0.513552-0.128756j 0.102042-0.710401j -1.19218-0.476573j 0.0177375-0.156176j -0.146252-0.0834256j 0.0265645-0.047228j 0.0851759-0.0516048j -0.0381801-0.106731j -0.041609-0.0708625j 0.0868995+0.0509311j 0.0938613-0.0303409j 0.0241422-0.0229023j -0.0038177-0.0234319j 0.0124889+0.000987323j -0.0377478-0.0787792j -0.0617742+0.00284346j -0.0299994-0.0821519j 0.133967+0.100175j -0.0258828-0.012488j -0.00212328-0.00526778j 0.183696-0.050885j 0.00495639-0.0769763j -0.133469+0.240072j 0.156111+0.128732j -0.0133058+0.0228254j -0.0503078+0.138032j 0.113213+0.0939349j 0.0808436+0.284878j 0.361894-0.175052j 0.148944-0.0313665j 0.0247274-0.332309j 0.194497+0.108172j 0.182915+0.078315j -0.0879764-0.0526242j -0.000697982-0.297547j 0.0685926-0.146136j 0.577284+0.202682j 0.279795-0.081304j -0.224367+0.0353133j 0.220002+0.24227j 0.284336-0.162116j 0.0120643-0.110843j -0.442166+0.37084j 0.257919-0.0634552j 0.16283-0.0737098j -0.348054-0.202334j 0.44108-0.465042j 0.108793-0.368283j 0.233754-0.191248j 0.23949-0.303846j 0.0611609+0.121156j 0.188987+0.532127j 0.0438021-0.732734j 0.131975-0.208164j -0.0953631-0.116576j -0.0215608-0.503388j -0.447733-0.466943j -0.656347-0.395187j 0.288301-0.181911j 0.81334-0.00447919j -0.0124374-0.318468j -0.183715+0.156345j -0.76466-0.0709331j -0.372069+0.573736j 0.135878-1.46771j -0.451146+0.447554j 1.39061+0.549812j -1.71103-0.190131j -0.966473+2.181j 
-0.0610046+0.0186245j 0.0964039+0.23494j -0.233022-0.141755j -0.313146+0.0691954j -0.333331-0.200419j -0.352298+0.0316546j -0.091986+0.356739j 0.0575508-0.00109689j -0.0862845+0.343611j 0.374223+0.136756j 0.330493-0.16528j -0.218412-0.111204j -0.504647+0.164758j 0.163833+0.273868j 0.280374-0.210176j -0.53937+0.545848j -0.00991244+0.637823j -0.518184-0.530634j -0.106651-0.00958778j 0.0135211+0.0280065j 0.304623-0.074183j -0.0943699+0.164424j 0.258992+0.384107j -0.456747-0.0351504j 0.114725+0.0746392j 0.236889+0.0900217j 0.240198-0.149351j -0.124687+0.0575688j -0.279051+0.257702j 0.132894+0.193871j 0.363025-0.283617j 0.343613+0.32435j 0.0679474-0.443047j -0.157391+0.0262664j 0.395203-0.111296j 0.157389-0.49303j -0.0903342-0.264029j -0.313198-0.411198j 0.211366-0.351827j 0.0734718+0.153214j 0.325746+0.484531j 0.161608+0.0310042j 0.0163988+0.49006j -0.706201-0.272909j 0.372067+0.179055j -0.542891+0.466281j 0.926035+0.371366j 1.14858-1.37092j 0.0314455+0.135631j 0.151452+0.0484958j -0.0217085-0.132898j -0.0539755+0.067398j -0.198524-0.0188049j 0.272634-0.142799j 0.00366084-0.0521276j 0.0986784+0.437253j -0.07895+0.299212j 0.0382204+0.138429j -0.245781-0.349978j 0.33699+0.156258j 0.150862-0.0528811j -0.082775-0.0121466j -0.312583-0.104666j 0.315513+0.000708747j 0.170293-0.140927j -0.0974662+0.387992j -0.0418489+0.124136j 0.431465-0.199889j -0.332617+0.146904j -0.0433156-0.0649529j 0.0397169+0.0114106j 0.338348-0.542809j -0.0150486-0.474833j 0.186244+0.56132j 0.268079-0.0418636j -0.0818451+0.231399j 0.0278817-0.204338j -0.27414-0.474827j -0.283926+0.170618j 0.414655-0.01727j 0.021847-0.357905j -0.348974-0.234665j 0.468314-0.17413j 0.0891071+0.187789j -0.169201-0.00857737j -0.385631-0.475554j -0.238674-0.142146j 0.29476-0.0988969j -0.0353707-0.337208j 0.100886-0.275359j 0.0460524-0.957046j -0.209539-0.101316j -0.482841+0.142579j 0.104298-0.431537j 0.670231+0.407634j 0.190885+0.195449j 0.346751-0.0749112j -0.251439-0.107079j -0.372637+0.165111j -0.212951-0.0513803j -0.125835-0.458418j -0.75579-0.0863909j -0.0461612+0.288871j 0.0871568+0.44858j 0.685864-0.497308j -0.176032-0.259432j -0.502563-0.438938j -0.218581-0.254215j -0.514039+0.65507j 0.368066-0.511869j 0.238834-0.331208j 0.176217+0.319638j -0.918778-1.27165j -1.87994+0.611937j 
0.154677-0.0159916j -0.0828358-0.244598j 0.0896493+0.138317j 0.195637-0.21549j 0.167214+0.0737522j -0.199521-0.558986j -0.0760267-0.111141j -0.126235-0.156638j -0.0443423-0.349534j -0.104521-0.138792j -0.288673+0.203707j 0.209785+0.13587j 0.161282+0.0185393j -0.423477-0.276915j 0.075082-0.0192288j 0.11679+0.0467962j -0.701633+0.315894j 0.2792-0.589777j -0.0973703+0.100762j 0.0249369+0.120828j -0.231324+0.280587j -0.038558-0.249085j -0.190691+0.014056j 0.234508-0.167385j -0.26108+0.0348917j -0.21973-0.312785j -0.0740841+0.284462j 0.267964+0.0189571j 0.15539+0.0512139j 0.0551987-0.0952193j -0.266592+0.140013j -0.206082-0.166761j -0.020837+0.162239j 0.0205472+0.213846j -0.242746+0.0346465j 0.00440792-0.0758559j -0.110129+0.00707297j -0.0380124-0.0791543j -0.257954-0.187543j -0.317979+0.0600054j 0.347446-0.148384j -0.109159+0.357132j 0.36217-0.0936659j -0.190849+0.494138j -0.579887+0.14968j 0.186051-0.833961j 0.636341+0.133999j 0.715636-0.965325j 0.011045+0.0771275j 0.0633383-0.0212049j 0.196697+0.123629j -0.0155375+0.0634424j 0.343171-0.155275j 0.0444431+0.269781j -0.0778304+0.176867j -0.334184-0.0234316j -0.0845858-0.274617j 0.131313-0.132263j 0.505945+0.11381j -0.18011+0.173482j 0.00671602-0.166472j 0.134699+0.331193j 0.0276126+0.0820883j -0.241131+0.291171j -0.128601+0.107644j -0.225968-0.158691j 0.190206+0.0627532j -0.274817-0.271282j 0.0688715-0.287132j 0.0494389+0.0340615j 0.04818-0.0843161j -0.365927+0.414946j -0.155093+0.130473j -0.67094-0.0929539j -0.0867418-0.157658j 0.176893-0.082957j -0.0947562-0.0360177j 0.20391+0.283476j 0.131405+0.109817j -0.255615+0.381726j -0.20237+0.0293356j 0.0293441+0.319409j 0.0392146-0.279314j 0.0656134-0.0285835j -0.0886142-0.126147j 0.0129837+0.20491j -0.00221468+0.143197j -0.220443-0.0357758j 0.164595-0.115201j -0.0351076-0.264938j -0.30926-0.117292j -0.330382+0.0614554j 0.16502-0.0208908j -0.429285-0.451611j 0.158737-0.188193j 0.223679-0.055185j -0.0549613-0.184941j 0.0951901-0.35165j -0.88515-0.0578185j -0.131698+0.230232j -0.699604+0.563298j -0.915484+0.112119j -0.0621376-0.0815024j -0.393832+1.5678j 0.078377-1.10799j 1.46287+0.690098j -0.230978-0.621237j 0.160638+0.832751j 0.768514-0.58408j -0.847167-0.0718518j 1.08733+0.976065j 1.17506-0.811558j 0.961491+0.124835j 0.356136+0.118113j 
0.094259-0.0225643j 0.119365-0.0552464j -0.208487+0.458902j -0.272133+0.201946j 0.331974+0.40418j -0.218631+0.0873248j 0.0784299+0.174612j -0.106031-0.116303j 0.0855216-0.0141693j 0.247566-0.662467j -0.0217532-0.0553543j 0.284974+0.0976438j 0.466194+0.588871j 0.0732113+0.180104j -0.0674858-0.245317j 0.461411-0.552459j -0.62706+0.698263j 0.262705+0.601169j -0.0770375+0.16489j 0.0654465+0.0955064j -0.0518381+0.0882507j -0.0597205-0.0261389j 0.37191-0.326224j 0.0437572+0.152436j -0.153815+0.27804j -0.382824-0.459602j 0.0698968+0.124415j 0.405158-0.0307821j 0.266836+0.367302j 0.3728-0.0140225j -0.205936-0.0248126j -0.0683149-0.142326j -0.114082-0.0650768j 0.116279+0.294385j -0.13786+0.00166233j -0.37701-0.0685995j -0.323353+0.0414553j -0.350434+0.335253j 0.144196+0.030511j 0.00726671+0.478126j -0.0872246+0.114591j 0.412089+0.184653j -0.304998-0.531291j 0.691848-0.0144856j 0.673279+0.626461j -1.42122+0.377578j 0.241075+0.613615j 1.01169+0.217534j 0.0929181+0.0114772j 0.0832317-0.10826j 0.190917-0.0164104j 0.0141489+0.101287j 0.192613-0.196676j -0.056352-0.109029j 0.065501+0.187391j 0.298554-0.0562267j -0.118422-0.168082j 0.332266-0.393504j 0.355536-0.113669j 0.0901236-0.11731j -0.306103-0.533463j 0.259132+0.387025j 0.0159314+0.294858j 0.00404138+0.190253j -0.0776312-0.109415j 0.252922+0.0952842j 0.470267-0.0743606j -0.286891-0.248208j 0.0137097-0.182491j -0.0392408+0.00658894j 0.201367-0.102316j 0.020869+0.00873683j -0.320859+0.178991j -0.315534-0.0699673j 0.0481991-0.245894j -0.020234+0.00236683j -0.0933724-0.258468j 0.0216858+0.0352829j 0.0720741+0.105955j -0.0937849+0.173471j -0.338856-0.198013j 0.00591367-0.017634j 0.135187-0.0312971j 0.183596-0.0774114j -0.00259405+0.0433233j -0.30149+0.0356099j -0.175632+0.202223j 0.0252816-0.0781341j -0.615968-0.080896j 0.00512913+0.0498745j 0.111225+0.0317288j 0.139648-0.120174j -0.113749+0.256563j 0.682464-0.383545j -0.0707079-0.140595j -0.251293+0.153635j 0.03205+0.157349j -0.38453+0.952132j 0.0969159+0.625906j -0.0277093-0.242267j -0.0529754-0.247327j -0.246966-0.937782j 0.940186+0.865764j 0.655978-0.51269j 0.84888-0.097238j -0.107562-0.808743j 0.614423+0.24853j 0.532672+0.0542241j -0.432158-0.325844j -0.698596+0.124022j 0.0930321-0.332525j -0.0213331-0.855404j -0.691162+0.636763j 0.3816+0.75247j 
-0.146858+0.0261629j -0.173454+0.328315j 0.0405016+0.251712j 0.246383-0.363609j -0.0066501+0.738909j 0.0437544+0.133072j 0.0701997+0.0669218j 0.170815+0.082246j -0.207818+0.443699j 0.0435976+0.235301j 0.143052+0.359407j 0.582139+0.374594j 0.39612-0.221915j -0.756098-0.68453j 0.0702064-0.0405678j 0.788078+0.194248j 0.251648+0.342746j -0.343819-0.0869348j -0.0591516-0.160339j -0.0389564-0.0398919j 0.479928-0.176128j -0.0838091+0.297428j 0.125829+0.435288j -0.47233-0.0768556j 0.0949598+0.0772918j -0.372309-0.0814549j 0.154428-0.169423j 0.207933-0.175871j -0.158301-0.424637j -0.508556+0.0934995j -0.566132+0.318559j -0.509836-0.0895244j 0.0179536+0.676699j -0.133534+0.223522j -0.286004+0.379325j 0.190745+0.302278j 0.115735+0.00650456j 0.444801-0.0304914j -0.211052-0.0128369j -0.653335+0.280367j 0.0835466-0.225182j -0.0949148+0.984125j 0.523154+0.0849001j -0.532861+0.411616j 0.541805-0.406743j 0.124693+1.02205j 0.390056-0.801103j -0.957617-1.07977j -0.0848544+0.140964j 0.0962515+0.159034j -0.194683-0.312126j -0.0757475+0.0151923j -0.525113+0.0107225j 0.322391-0.335637j 0.0541114-0.17197j 0.17912+0.571719j 0.0251605+0.452357j 0.0900765+0.0328621j -0.505449-0.334672j 0.386788+0.079006j 0.225415-0.0111177j 0.448355+0.176518j -0.20443-0.12493j 0.26778-0.167551j -0.11695+0.308396j -0.676766+0.320063j 0.0881771-0.0295231j -0.010712-0.0733418j -0.291822+0.31471j 0.188201+0.153362j 0.197356+0.0510184j -0.0772801+0.484155j -0.0454072-0.237535j 0.184328+0.810388j -0.418703+0.073707j -0.247201-0.359593j 0.195729-0.278831j 0.104337+0.226339j 0.444702-0.298497j 0.454457+0.150947j -0.059913+0.548935j 0.538685-0.392595j -0.0675738-0.0866444j 0.0995373+0.155279j 0.180466+0.342401j 0.625209+0.663071j 0.334323+0.143206j 0.203044+0.453235j -0.0115597+0.0899766j -0.00221842+0.0627391j -0.289388+0.363685j 0.529114-0.0102011j 0.692477-0.349903j 0.351263-0.235697j -0.342848-0.339144j -0.162552-0.133839j -0.275309+0.453118j 0.265447-0.0658976j -0.407025+0.0183j 0.0744428-0.121809j -0.647034-0.176057j 0.0470541-0.857874j -0.0607738-0.0627067j -0.0915058+0.975405j 0.904001+0.0368567j 0.953712+0.866302j -0.220819+0.470235j -0.42794+0.666828j 0.999126+0.274305j 0.209233+0.0472511j -0.151933+1.00995j -0.116869+0.698256j 0.850715+0.368995j 0.236966-0.461182j 
0.166926+0.0148467j -0.0978518-0.174462j -0.0723966-0.250879j 0.451814+0.393235j 0.368009+0.112769j 0.183794+0.0529952j -0.0556311+0.073754j -0.191937-0.134152j -0.0664549-0.272807j -0.110336+0.338667j -0.409332-0.34578j -0.302994-0.153763j 0.513811-0.338109j 0.131773+0.0660784j -0.548039+1.30665j 0.406581-0.412623j 0.269032+0.574411j -0.380606-0.0570872j -0.0139751+0.209441j 0.102536+0.122974j -0.102256+0.421324j -0.158439-0.170351j -0.269139+0.21207j -0.0454976+0.11676j 0.00440414-0.326256j 0.196896+0.411773j -0.151437-0.183534j -0.256494+0.00154932j 0.500485-0.185236j 0.135258-0.214742j 0.0457737+0.339057j 0.157484+0.199982j 0.0315964+0.467916j 0.355855-0.941187j 0.211926-0.108348j 0.0347692-0.300739j 0.611277+0.785753j -0.251267-0.187708j 0.200751+1.15809j 0.160189-0.0675781j -1.41537-0.428606j 0.0311944-0.127097j 0.707797-0.0851788j -0.201965+0.677715j 0.368666-0.315109j 0.0408532+0.7556j -0.428332-0.499229j -0.996667+0.285388j 0.116301+0.00491162j 0.0630695-0.146351j 0.33754-0.0077619j 0.0471203+0.106581j 0.257653-0.409131j 0.26842+0.344132j 0.0270651+0.139144j -0.44152+0.13384j 0.0705655+0.0705131j -0.156358+0.268193j -0.0641361+0.118842j 0.00403145+0.188997j 0.12035+0.195386j -0.274146-0.365325j -0.180661+0.280168j -0.0517501-0.0330676j 0.173513-0.178395j 0.455275+0.314549j -0.164904+0.134241j -0.289046+0.0794959j -0.113494+0.281785j -0.169982-0.0810248j -0.451733+0.272262j 0.182812-0.0903799j -0.194381+0.249014j 0.488352+0.269688j -0.127188+0.513019j -0.225046-0.158307j 0.128935+0.924576j -0.0691908-0.0429208j 0.0451084+0.0772128j 0.228222-0.275229j 0.708975+0.399561j 0.405865-0.210014j -0.186999+0.121362j -0.540845-0.270671j -0.254816+0.532605j -0.014971-0.0940963j 0.380788-0.363772j 0.0599152+0.16014j -0.636409-0.649022j -0.0732947-0.227311j 0.0167141+0.0694366j 1.0504+0.519784j -0.103422-0.010853j 0.0961237+0.236141j 0.157452-0.15909j -0.0392293+0.320301j -0.698582+0.74178j -1.49792+0.944495j -0.258609+0.0889039j -0.144803-0.199468j 0.369385+0.22464j 0.376852+0.207377j 0.210177+1.56575j -0.038405-0.431203j -0.14713+0.466101j -0.024691-0.548325j 0.670367-0.165825j 0.830949+0.596956j -0.0332969-0.790576j 0.00418741+0.0597481j 1.51653-0.509315j 0.126864-0.315928j -0.0634475-1.41496j -0.912799-0.078909j 
-0.184154+0.0149634j 0.0846537+0.244853j -0.27633-0.0810153j -0.429875+0.0201189j 0.00240633+0.185622j 0.187622-0.268253j 0.539458-0.13296j 0.22291+0.0928444j 0.0295206+0.165903j 0.18049+0.0210248j 0.179312-0.361735j 0.148541+0.202777j 0.28466+0.319139j -0.278139+0.737676j 0.00236297+0.39711j -0.171847+0.308137j -0.35852+0.329596j 1.14503+0.0213119j 0.000968464-0.222787j -0.159265-0.10838j -0.107427-0.298159j 0.200224+0.0530523j -0.0697339+0.0917678j -0.135608+0.0206061j 0.00677337-0.241277j -0.0560291-0.18367j -0.0394958-0.0908081j 0.131162+0.0660181j 0.326077+0.364606j 0.268119-0.0118223j -0.303032+0.0349635j -0.253191+0.362523j -0.196582+0.264667j 0.157599-0.146251j 0.0646681+0.295599j -0.279051-0.167836j 0.0615029+0.423914j -0.231369+0.249346j 0.464831+0.293889j 0.125219+0.405044j -0.662622+0.283034j 0.433948+0.287784j 0.234482+0.875355j -1.13794-0.255479j -0.565687-0.0424693j 0.299208-0.557967j 0.270995-0.443734j -0.24188-0.56805j -0.126527-0.00748614j -0.0791676+0.135979j -0.250372+0.112605j -0.0620404-0.12021j -0.0466898+0.398238j -0.0728105-0.0632908j -0.210947-0.141196j -0.0903357-0.0163795j 0.296303+0.106529j -0.0555824+0.0804982j -0.318307+0.389746j -0.00959467-0.0317709j 0.224096+0.0948641j 0.121317-0.0811942j -0.00891506+0.0461959j -0.140631-0.27218j -0.0339792+0.258778j -0.211199+0.103394j -0.0827114+0.0652801j -0.342502-0.181854j 0.064705-0.140319j 0.0901964+0.0208109j -0.340613-0.0607428j -0.271369+0.439117j -0.204033+0.0205687j -0.317207+0.069632j -0.0552896-0.0906759j 0.255236+0.194468j -0.0889552+0.560742j 0.137946+0.095526j 0.107183+0.456629j -0.0819682+0.219935j -0.0871047+0.101036j -0.270581+0.35038j -0.698214+0.228266j -0.246985-0.18834j 0.139526-0.380124j -0.745729+0.0198566j 0.0408659+0.152676j -0.145738-0.22421j 0.0207254+0.259143j 0.249811-0.198401j 0.448361+1.28439j -0.276597+0.201896j -0.249323+0.597907j 0.365789-0.367891j -1.11388-0.0318255j 0.290082+0.276536j -0.543555-0.190672j 0.233133-0.182288j -0.299978+0.481791j -0.245408+0.0962783j -0.525951-0.564346j -0.162723-0.786145j 0.245007-0.0337816j 0.707851+0.788867j 1.05152-0.0656146j 0.252578+0.0829532j -0.772255+0.65735j -0.292388+0.37159j 0.277757+0.946587j 0.0482942-0.0262766j 0.311289+0.15149j -0.125744-0.200277j 0.3666-0.2894j 0.0485169-0.12581j 
0.0655639-0.136396j 0.081049+0.212472j -0.478333-0.0328717j 0.159462+0.00504623j 0.414932-0.316529j -0.300708+0.519335j 0.372733-0.380506j -0.111071+0.13221j 0.112554+0.232257j 0.750984-0.32871j 0.106489+0.00325197j -0.43647+0.135412j 0.24069+0.568327j -0.120604+0.32011j 0.135778+0.517376j 0.283945+0.134153j -0.0238944+0.49057j 0.0206373-0.771458j 0.13577+0.049556j 0.0931778-0.091212j 0.197185-0.133694j -0.0428952+0.195153j 0.731856-0.25242j -0.0702203+0.273673j -0.0445828+0.254286j 0.3608-0.335835j 0.00237648+0.0411685j 0.0110693+0.349823j 0.157016+0.603381j 0.431686+0.231897j -0.13222-0.0961667j -0.589569+0.0987349j -0.0823606+0.116029j 0.114633-0.567852j -0.222967+0.427413j -0.630808-0.492779j 0.393063+0.438471j -0.716127+0.356738j -0.812974-0.353275j -0.76322-0.227244j 0.711633-0.574888j -0.790872+0.624361j -0.740354+0.955313j -0.518506-1.24701j 0.330952-0.472058j 0.263013+0.648614j -0.889128-0.186206j -0.689273+0.999953j 0.0175305-0.160971j -0.118778-0.10971j -0.050765-0.208789j 0.100111-0.035514j -0.254507-0.0605562j -0.202897-0.356485j 0.226583-0.0460007j 0.652137-0.267799j 0.0245833+0.028379j 0.2536-0.0508349j -0.102581-0.17762j 0.0897384-0.319966j -0.03503-0.23402j -0.160923+0.292755j -0.0653849+0.324738j 0.140191-0.00433139j -0.187472-0.338448j 0.273591-0.019369j 0.189402+0.182375j -0.315878-0.572088j -0.141551-0.338895j -0.257119+0.0103909j -0.209636-0.110217j -0.404818-0.200599j -0.397482-0.0275084j -0.812043-0.0868809j -0.183327+0.474966j -0.523379+0.719048j -0.340531+0.598762j -0.198645+0.058939j -0.319232-0.0840167j -0.307992+0.443008j 0.52108+0.407718j -1.0633-0.870571j -0.592352-0.289719j -0.17611-0.388501j 0.059627+0.346487j 0.178181-0.439713j 0.202484-0.16328j 0.828028-0.670162j 0.885263-0.160998j -0.567284-0.248662j -0.598354+0.469526j 0.516951+0.141419j -0.248942-0.251178j -0.434744-0.477832j -0.139417-0.229475j 0.342049-1.2793j -0.105816+0.398605j -0.157846-1.25922j 0.209992-0.452379j 0.827623+0.545972j -0.416859+0.572452j -1.29303+0.315194j -0.647231-0.422603j 0.23719-0.180687j -0.381992-1.15381j 0.252012-0.407615j -0.160779-0.346759j 0.357281+0.211822j -0.266228+0.0728916j -0.254408-0.649034j 0.506562-0.329699j 0.52943-0.225732j -1.0157-0.477337j -0.202363+0.838159j 
0.0236144-0.0629773j 0.099091+0.045713j -0.250228+0.12101j -0.109156-0.0459854j -0.0171079+0.349476j -0.0564953-0.562002j -0.112771-0.670325j -0.0462429+0.0822956j 0.125729+0.0711096j 0.335487-0.315707j 0.410721+0.25771j -0.217479+0.13536j 0.074998+0.543731j -0.322444-0.646267j -0.962286-0.0533743j -1.066-0.61022j 1.4265+0.371426j -0.459573+0.125075j 0.0912704+0.0116055j 0.0306182-0.0534559j 0.074673-0.108539j 0.0115926+0.0848636j 0.428796-0.285204j -0.0258537-0.0441871j 0.130725+0.47374j 0.273372-0.294197j 0.217745+0.089514j 0.0446743+0.270321j -0.31316+0.323239j 0.122604+0.384285j -0.10606-0.115701j 0.155499-0.41414j -0.10668+0.0230606j 0.184057-0.0437171j -0.201311-0.281252j 0.325109+0.500015j -0.148245+0.136061j 0.516188+0.0557529j 0.58028+0.0160591j 0.209535+0.116279j -0.343235+0.503915j 0.23978-0.0404689j 1.00422-0.320652j -0.259699+0.967571j -0.0228741+0.989898j -0.901099-0.300149j -0.184333+0.28024j 0.0548815+0.365188j -0.0252706-0.0862698j -0.0808247-0.0238953j -0.075565-0.0118367j 0.0437272-0.0363064j -0.0749936+0.0569674j -0.203017-0.152414j 0.09394-0.00854655j 0.349736-0.251443j -0.27793-0.000671922j 0.369563-0.0152617j 0.086696-0.440299j -0.0605208-0.127145j 0.00273288-0.319676j -0.211288+0.378426j -0.275652-0.063876j 0.238811+0.161446j -0.0187186-0.307034j -0.195501+0.104603j 0.160086+0.175803j 0.151531-0.225064j 0.247995+0.119083j -0.124971-0.0372145j 0.253911-0.12789j -0.126727-0.0245584j -0.189558-0.248147j 0.212398-0.228233j -0.0483858+0.156159j 0.314039-0.223111j -0.23905-0.320835j -0.0434684+0.129194j -0.243791-0.0817907j -0.112483-0.0851167j 0.120655+0.140004j -0.00328123+0.431307j 0.063385+0.527625j 0.208103-0.185292j 0.449123-0.136707j 0.208085-0.265709j 0.151877+0.0369216j -0.197221-0.177824j -0.867397-0.100362j 1.11763-0.308002j 0.663067+0.507223j 0.393242-0.563261j -0.224566-0.160483j -1.14415+0.278391j -0.470407-0.0133578j 0.0114693+2.64385j 0.0433305+0.278144j -0.409475+0.322978j -0.541132+0.173733j -1.92745-0.619076j 0.501371-0.163557j 0.161204+2.00071j -0.166762-0.263749j -0.0278262+0.643187j -0.824789+0.0734871j -0.195523-0.0915392j -1.08768-0.206487j -1.34091-0.226601j -0.0760642+0.619746j -0.115665-0.559772j -0.299639+0.700969j 0.59489-0.0665305j -0.155342+0.13835j 0.057987+0.267019j 
0.235887-0.057777j 0.0572245-0.273808j -0.127931+0.633127j 0.0406984-0.0220749j -0.434087-0.0874465j -0.0182384-0.129238j 0.197601+0.27853j -0.388395-0.0066175j 0.260776-0.363179j -0.294018-0.316443j 0.210613-0.0498369j 0.321141+0.172664j 0.37386+0.620668j 0.151561+0.197311j 0.382572-0.31222j -0.667578+0.270051j -0.0557858-0.293802j 0.541801-0.446586j 0.323483+0.278774j 0.162431-0.0443512j -0.475404+0.264116j -0.00932691-0.275796j -0.107512-0.355213j 0.00257086+0.143077j 0.288369-0.0188639j -0.239585+0.176124j 0.000829468-0.106578j -0.067232-0.170177j 0.14373+0.334943j 0.126241+0.0921039j -0.118935+0.208646j -0.14254+0.317479j 0.135244-0.176992j 0.193963+0.864024j 0.192083+0.320031j -0.496841-0.230547j -0.737173-0.208505j -0.496253+0.405616j 0.536654-0.0983779j 0.368366-0.936242j -0.21321+0.54284j -0.715262-0.838114j -0.102318+0.963368j -0.80747-0.759165j -0.250082+0.451387j -0.371835-0.55335j 0.0366143-0.218606j -0.156838-0.223615j 0.113871-0.345903j -0.27231-0.293544j 0.386047+0.19699j 0.202207-0.0524142j 0.481411-0.295175j -0.318884+0.412706j 0.161076+0.166517j -0.163021-0.622482j -0.014407-0.118895j -0.289796+0.202134j -0.0247839+0.0662636j -0.396634-0.116348j 0.145884+0.224619j -0.00852493-0.422421j -0.165325+0.0913021j -0.0309359+0.0217516j 0.0688941+0.0994559j 0.0563098+0.474474j -0.223005+0.114992j -0.393047+0.033354j -0.180101+0.0170845j 0.0405535-0.086544j 0.0691753-0.367005j 0.429756+0.395534j -0.133882+0.15745j 0.217053+0.496689j -0.126853-0.125155j -0.0496922+0.395906j -0.245264-0.403376j 0.382393-0.0691568j -0.307257-0.619926j 0.438809-0.0706193j -0.325016+0.2591j -0.80811-0.186161j 0.0128147-0.543231j 0.321897+0.13069j -0.0230604-0.326103j 0.963323-0.484246j 0.160318+0.276231j 0.431211-0.466018j -0.799947-0.391909j -0.410599-0.085431j -0.188849-0.112656j -0.682119-0.194763j -0.303826-0.829768j 0.83504-0.00944631j 0.0220377+0.10437j 0.036657-0.372543j 0.329851-0.318309j -0.329905+1.09947j -1.19787+1.09717j 0.377393+0.0400211j 0.358135-0.457226j 0.198111-0.857038j 1.03889+0.941571j 0.448882+1.77237j 0.786426+0.417004j 1.07166+0.15582j -0.440706-0.305689j -0.167346-0.895436j -0.147729-0.193781j 0.563231-0.205514j -1.06455+0.107338j 0.0258018+0.788174j -0.0213793+0.166918j -0.128623+0.00623744j 
