-0.0121627-0.0504023j -0.0723116+0.189818j -0.235257-0.113064j -0.485495-0.18374j 0.634943-0.454387j 0.0630339-0.0232138j -0.130356+0.129633j 0.381207+0.1638j 0.392375+0.169858j -0.359166+0.466374j -0.369219+0.822956j -0.576285-1.00411j -0.00702292-0.0958579j -0.0679387-0.0136609j -0.0607792-0.0182041j 0.126302+0.0172644j 0.222449+0.294921j -0.259871-0.103503j -0.110595-0.174245j -0.215935+0.123384j -0.185539-0.0847784j 0.0170655-0.175534j 0.511095-0.350749j -0.0459023+0.564497j 0.258729-0.226947j -0.0381153+0.275592j -0.0407141+0.243446j -0.0929347-0.642607j -0.195996-0.171438j 0.654851+0.265872j 0.232676+0.556215j -0.820007-0.0645094j -0.570574-0.441541j 1.03586-0.682094j -0.14257+0.0144824j 0.0382604-0.103341j 0.0222683+0.0482809j 0.0281841+0.0606146j 0.0569951-0.029678j 0.0476393-0.245563j 0.103118+0.171571j -0.0557564-0.16482j -0.117823+0.0709037j -0.311741-0.110469j 0.00953109-0.185788j -0.153122-0.282245j -0.435639+0.120181j -0.239251+0.0100764j -0.302622+0.385814j 0.291543-0.46453j -0.228757+0.00896099j -0.189573-0.0857119j 0.0598425+0.151222j 0.202617-0.238735j 0.199019+0.303577j -0.157248+0.150097j -0.00536695+0.609464j 0.247766-0.227937j 0.308687+0.423823j -0.205122-0.0358576j -0.676398-0.417525j -0.137418-0.297286j 0.1352+0.254015j 0.110311+0.192581j 0.295133-0.0818217j -0.235349-0.228939j 0.213481-0.339779j -0.59808+0.174114j 0.370592-0.0753463j -0.14852+0.370349j 0.573909-0.313967j -0.049906+0.237853j -0.00888006+0.357452j -0.161413-0.57369j 0.519155+0.0243199j -0.5934-0.582701j 0.0979016-0.341566j -1.03324+1.00892j 0.729558+1.16938j 0.0172509-0.114667j -0.150467-0.108564j -0.11161+0.0607422j 0.0793125-0.0113731j 0.0842929-0.065112j -0.0314943+0.188392j 0.0855282+0.0834423j 0.0281855+0.0773904j 0.0152487+0.0895158j 0.111813+0.0424164j -0.119721+0.0311243j 0.0287173-0.0489064j -0.180021+0.110179j -0.0386989-0.0990406j 0.00320149-0.0541133j 0.0623989+0.0933052j 0.000289043-0.030091j 0.264475-0.0680719j -0.0246066-0.153792j 0.117548+0.281327j 0.045087-0.0107209j -0.0936675+0.025024j 0.0286496+0.1152j 0.105494-0.023699j -0.141187+0.0973609j 0.30678+0.501569j 0.18662-0.0845487j 0.137857-0.140749j 0.232833-0.0266673j 0.0442286-0.021171j -0.142933-0.198473j -0.17617+0.0569476j 0.304202-0.10336j 0.0441902-0.0247737j -0.0724822+0.119903j -0.368353-0.048963j 0.0465574-0.0524706j -0.148665-0.478813j 0.557795-0.271072j 0.0777589-0.204738j -0.0406209-0.125772j -0.075268+0.143654j -0.36568+0.140252j -0.183019-0.0736612j 0.0403865+0.0504793j 0.0755239-0.146777j -0.116158+0.357858j -0.0210039-0.0778619j 0.0527426+0.195377j -0.436839+0.584857j 0.158585-0.134733j -0.619052+0.154093j -0.09025-0.400283j 0.00920652-0.0157429j 0.0240153+0.0871394j -0.0049371+0.0583626j 0.0847611+0.569684j 0.12278-0.308992j -0.0308398+0.153756j 0.089207+0.149785j 0.179658+0.226568j -0.225192-0.156888j 0.121848+0.0193258j 0.281677+0.059032j 0.184113+0.739936j -0.577528-0.686354j 0.101347+0.265294j 0.201192+0.0734638j 0.0526456-0.0449381j -0.141916-0.127996j -0.569244-0.225553j -0.00428448-0.0154614j 0.152016-0.0585226j -0.52924-0.352795j -0.20245+0.0346288j 0.677014-0.0968245j 0.0816283-0.207832j -0.128265-0.0629245j 0.730257-0.0331691j -0.501661+0.173818j -0.0966063+0.00154872j -0.391962+0.299261j -0.464039+0.0764269j 0.013092+0.0433748j -0.309202+0.217572j 0.128644+0.166608j 0.152316-0.161546j 0.440246-0.882186j -0.339216+0.388465j 0.397657-0.23975j -0.129627+0.296292j 0.0758916-0.646567j 0.0315273-0.405316j 0.140583+0.83401j 0.314697+0.635453j -0.290125+0.123249j -0.0900333-0.513911j 0.443432-0.148826j -1.4785-0.114213j -0.41007-0.403696j 0.301118+0.0113963j 0.192352+0.343861j 1.28244+0.26451j -0.276526+1.02704j 0.00620478-1.18555j 0.36212-2.32014j -0.80632+0.488601j 2.33336+1.03834j 1.82642+0.0565298j 1.02451-2.02084j 
0.0382281+0.0949585j 0.25336-0.139573j -0.18859-0.0291798j -0.268238+0.197122j 0.35216+0.38779j -0.0795162+0.134291j 0.216531-0.120557j 0.104576-0.254815j -0.0866466-0.396726j -0.23293+0.543452j 0.249014+0.647756j 0.706303-0.214079j 0.160758+0.0824196j 0.131981-0.0728571j 0.220961+0.0498035j -0.162457+0.0846334j -0.0631809-0.302332j 0.165667+0.039492j 0.0662309+0.218539j -0.0493911+0.194737j 0.160674-0.0277685j -0.0837811-0.164103j -0.116873-0.433545j 0.35993+0.147168j -0.259923-0.198391j 0.186938+0.307929j 0.136791-0.196451j -0.411735-0.464928j -0.339846+0.0157916j 0.77921-0.0613256j 0.551135+0.0552855j -0.448303+0.751416j 0.895172-0.331815j -0.00012923+1.55793j 0.107611-0.156484j 0.0990938+0.151459j 0.0601498+0.187433j -0.1966-0.0256472j 0.146019+0.130171j -0.129158+0.414005j -0.311166-0.13517j 0.135938+0.321991j 0.126352-0.178766j 0.144742+0.244372j 0.223217+0.222041j 0.139981+0.135974j 0.258026+0.205246j 0.237417-0.0553052j 0.211459-0.284545j -0.231615-0.233751j 0.278253-0.141625j 0.121408-0.16759j 0.0128378+0.0132379j -0.163235-0.198654j 0.514209-0.048116j -0.307189-0.351283j 0.0853285+0.032209j -0.121437-0.207425j 0.38352-0.151798j -0.0600593+0.274578j -0.566837+0.365867j -0.217652-0.180025j -0.210618+0.0827086j 0.243318+0.179501j -0.0228202-0.269933j -0.45445+0.029963j 0.0468294-0.511592j -0.0528227+0.377855j 0.427509-0.340231j 0.181257+0.502091j 0.381785-0.511418j 0.154928+0.30096j 0.112796-0.0129406j -0.47214-0.460707j -0.221192-0.125459j 0.0162622-1.33892j -0.307045+0.377492j -2.54668-0.576929j -1.34682+2.059j 0.0588048+0.129599j 0.23114+0.0172019j 0.0621694-0.131096j 0.0549972+0.0363537j -0.0321342+0.143483j -0.126969+0.103263j 0.0699766+0.126903j -0.109895-0.0420965j -0.150537-0.254533j 0.0820758+0.162639j 0.468836-0.278663j 0.158835+0.0979887j 0.273242-0.194914j 0.0970139+0.357379j 0.164336-0.0142408j -0.400073+0.198445j 0.101885-0.13169j -0.248432+0.155554j 0.175355+0.424418j -0.107842-0.401762j 0.0223492+0.302787j 0.039126-0.0647388j 0.2625-0.191596j -0.0942478-0.238467j -0.167636-0.392638j -0.37678-0.387829j 0.0632726+0.261492j 0.0100705+0.0833636j -0.31568+0.05196j -0.120148+0.0701104j 0.0255933+0.171837j 0.251998-0.176687j -0.434743-0.267053j -0.115593+0.173153j 0.231355+0.262075j 0.0525813+0.242897j 0.18336-0.0279469j 0.498578-0.146507j -0.426107+0.281327j -0.268977+0.102804j 0.039695+0.108481j 0.0699751+0.325003j 0.305278+0.0278708j 0.166434-0.20578j 0.307945+0.0758776j -0.105718-0.675359j 0.37503-0.366611j -0.00264338+0.15469j 0.371678-0.21438j 0.286867-0.00984722j 0.0543351+0.0705724j -0.236336-0.476765j 0.0199683+0.203829j -0.00272824-0.0562768j 0.335863-0.100167j 0.181591+0.0176553j 0.268108-0.324961j -0.114883-0.23453j 0.176751+0.163712j -0.02459-0.150836j -0.177712-0.290751j -0.424628+0.45314j 1.02112-0.0137789j 0.296439-0.196981j -0.156624+0.13798j -0.0759849+0.270244j 0.236006-0.0664949j 0.432778-0.407271j -0.271252+0.0303151j 0.035829-0.141392j 0.158749+0.412431j 0.0009189+0.312035j 0.679035+0.545982j -0.366137+0.210968j 0.196258+0.24802j -0.00517407+0.35892j -0.333703-0.986717j -0.0637183-0.432445j 0.180661-0.351032j 0.0750134+0.758191j 0.20538-0.158751j 0.256973+0.0435037j -0.0297617+0.639981j 0.164988+0.170119j -0.0712214+0.631322j -1.00112+0.643748j 0.662855-0.0994111j -0.494158-0.360216j -0.718819+0.524086j -0.720246+0.482605j -0.100088+0.127348j -0.292799-0.0294878j 0.450414+0.058586j 0.640724+0.275698j 0.728857+0.801738j 0.754767+0.0959692j 0.328641+1.4242j -0.704603+0.465036j -0.0332142+0.246505j -0.560445+0.197649j -0.822789+0.0180617j -0.0737195-0.486095j 0.0546163+0.462331j 0.269815-0.502997j 0.26164+0.195557j 0.333897+0.49958j -0.0231654+0.407134j -0.433809+0.0969488j -0.615079+0.374443j 0.53711+0.371211j 
0.234131+0.0949303j 0.232677-0.417443j -0.327306+0.0669675j 0.416337+0.510104j 0.093702+0.023642j 0.215089+0.204912j 0.293888-0.422628j 0.23645-0.251209j -0.648464-0.156508j -0.217804+0.401222j 0.495217-0.599069j 0.127691-0.529264j 0.0446123-0.240478j -0.040236-0.183171j 0.366965-0.293102j 0.0275629+0.304285j 0.17304-0.157065j 0.0740159+0.145416j 0.352993+0.183156j -0.24284+0.352081j 0.36393-0.0962274j -0.110867-0.32062j 0.146612-0.159028j 0.0817759+0.208838j -0.304726+0.34313j -0.142325+0.00101777j -0.0625184-0.57505j 0.273762-0.193435j 0.0479765-0.0831438j 0.229674+0.500893j 0.29557-0.25008j 0.164364+0.458756j -0.61591+0.0830445j 0.373612-1.00081j -0.146518+0.0231811j 0.0871338-0.123426j 0.408235+0.0688691j -0.101521+0.237932j 0.327867-0.256975j -0.0388092+0.112601j -0.121139+0.212998j 0.215754+0.195685j -0.208961-0.297522j -0.388293+0.252975j 0.52902-0.0651234j -0.036635-0.37552j -0.0200584+0.536121j 0.00124465+0.109223j 0.165362+0.123579j 0.010302-0.338039j 0.193876-0.242792j 0.153274-0.024893j 0.313854+0.138181j 0.175626+0.0457117j 0.398422+0.184717j 0.0398615-0.295361j 0.0897014-0.122533j 0.168327+0.0817405j -0.0690116+0.238905j -0.174174+0.234271j 0.0018002-0.177394j 0.568252-0.230164j -0.0761026-0.0799315j 0.454529-0.217j 0.0883555+0.110454j -0.0207544-1.06235j 0.382582+0.182508j -0.037278-0.345147j -0.305448-0.805117j -0.841696-0.000378929j 1.04898+0.338579j 0.673215-0.175769j 0.0600949-0.813523j 0.454776-0.957444j -1.59418-0.427538j 0.295048-0.323047j -0.782875+1.05977j -0.409437-0.903364j -0.676099-0.0388446j 0.0231765-0.0472923j -0.0467913-0.0305747j -0.0210354+0.0341249j 0.173759-0.102932j 0.0470919-0.0329378j 0.229949+0.403054j 0.338132-0.0769886j 0.0224096+0.0692772j -0.100749-0.0551817j 0.395972-0.139123j 0.0191508-0.297078j 0.267802+0.0168623j 0.00313214+0.2394j 0.187885+0.0293344j -0.00276283-0.277758j -0.16908+0.575477j -0.0573567-0.172794j 0.0815181+0.0380349j 0.210796+0.0492808j 0.513828-0.0165648j 0.366444+0.197814j -0.13916+0.104358j 0.249003+0.0113717j 0.0566638-0.439842j -0.664446-0.0892103j 0.23754-0.0369362j 0.177301+0.177778j 0.128924-0.515635j 0.0248134-0.192576j -0.100363+0.0246946j 0.00896376-0.116052j -0.0487974-0.00435115j -0.195831-0.692676j -0.252997-0.162547j -0.00989861+0.022753j -0.00370757+0.327232j 0.164631-0.336637j 0.406328-0.449978j -0.00219653-0.204665j -0.387417-0.196735j -0.258448-0.104811j 0.0459896+0.123004j -0.13042+0.0536694j -0.153585-0.298046j -0.080039+0.216349j 0.467927+0.0897033j 0.510673-0.357616j -0.157304+0.143514j 0.06322+0.129464j 0.370679-0.098819j -0.0369505-0.122302j -0.668056-0.256126j -0.239897-0.00169229j 0.0339779+0.00723868j 0.0294855+0.123504j -0.00773222-0.202747j 0.174207+0.00818081j 0.250381+0.346349j -0.348473-0.00760251j -0.206572-0.237958j -0.119984-0.24066j -0.115696-0.0989907j -0.42759+0.530282j 0.123506-0.344728j 0.0231924+0.251666j 0.244885+0.105353j -0.406065+0.372456j -0.0674634+0.256569j 0.175382-0.223232j -0.17903-0.0180725j 0.266993+0.184528j -0.104989-0.432869j -0.060764-0.416334j 0.538249-0.65739j -0.0267246+0.083796j -0.233034-0.166487j 0.322495+0.56708j 0.140627+0.285601j -0.0230685+0.462383j -0.372995+0.0550045j -0.750076-0.217232j 0.174368-0.230395j -0.404317-0.908508j -0.221283+0.252275j -0.278799-0.552791j 1.02948+0.113052j -0.608256+0.14177j 0.502334+0.296635j -0.0215957-0.619151j 1.13515+0.0572779j 0.364044-1.16077j 0.452841-0.146193j 0.315384-0.356323j -1.33765+0.588812j -0.470143-0.57927j -0.716123-0.553824j 0.620145-1.83973j -0.449367-1.39117j 0.205185-0.452514j 1.25871-0.163361j 1.06806+0.93422j -0.979453-0.0860959j 0.192344+0.641256j 1.14828-0.676638j -0.0804991-0.385957j -0.422346+0.0567774j -1.05546-1.00017j -0.271619-0.599651j 1.23906-0.918092j -0.447645-0.64202j 
-0.19142+0.155103j -0.234025-0.0534204j 0.92867+0.121549j 0.252564+0.356289j 0.114363+0.0592982j -0.272262+0.0452704j -0.101291+0.0362128j -1.11673+0.493764j 0.24829+0.0506085j 0.618861-1.19775j 0.232572+0.103881j 0.010641-0.760132j 0.229121+0.240744j 0.176743-0.0773121j -0.0734335-0.0116197j -0.080039+0.0689163j -0.743777+0.15841j 0.199111-0.38567j -0.510458-0.0738108j 0.340838-0.652934j -0.294789+0.257489j 0.257209+0.512484j -0.207812+0.531433j -0.331316-0.527505j 0.303957-0.669538j 0.141016-0.0626737j 0.545267+0.834042j 0.275303+0.463502j -0.0611916+0.0856596j -0.971957+0.0926733j 0.812767-0.121948j -0.402929+1.0142j -0.176948-0.0701796j 0.298213-0.374811j 0.136923-0.322152j 0.213433+0.25443j -0.0265167+0.0752243j -0.228259+0.0120979j 0.040804+0.114578j 0.3509+0.44526j -0.400444+0.152424j 0.463607-0.0250688j 0.30827+0.0998719j 0.515316-0.395775j -0.265738+0.0599271j 0.0965896+0.371592j -0.225779-0.336249j 0.119778-0.575179j -0.120942+0.131965j -0.114976+0.338457j -0.0793765+0.134794j -0.424726+0.183124j -0.358557-0.0845562j -0.10479-0.0686182j -0.471864-0.189724j 0.0524454+0.831791j 0.0566354-0.0220073j -0.139292-0.226859j 0.0655656-0.10212j 0.17546-0.277425j 0.280768+0.318852j 0.122648-0.173666j 0.573166+0.0120195j 0.36687+0.17389j -0.201512-0.00577137j -0.0015649-0.131704j 0.332342+0.438092j 0.251703-0.0586797j 0.613726-0.723579j -0.191905+0.04477j -0.401873+0.391364j 0.307611+0.612638j -0.472822-0.440965j 0.193221+0.223514j -0.995644+0.632197j -0.73709+0.0634821j 0.187006+0.795312j -0.342174+1.20867j 0.878631+0.512883j 0.158503+0.101429j 0.310473-0.199135j -0.0682813-0.283802j 0.0824643+0.0419529j 0.0743239+0.239978j -0.214757+0.189706j 0.0590133+0.200829j -0.215233+0.0157016j -0.40985-0.164807j 0.107889+0.17921j 0.292438-0.67764j 0.0111899-0.0875927j 0.0402026-0.578251j 0.340401+0.237834j 0.154814-0.0696954j -0.117264+0.00160193j -0.0383083-0.0930678j -0.0949601-0.0638023j 0.604879+0.145127j -0.652096+0.0262482j -0.0751317+0.113943j -0.00701608-0.141107j 0.024745-0.295699j -0.0334158+0.266378j 0.0613169-0.108034j 0.0814862+0.0977323j 0.28095-0.193796j 0.218112+0.350235j -0.142224+0.629402j 0.0594155+0.074221j -0.23496+0.283034j -0.104247-0.0452304j 0.109168+0.24546j 0.297118-0.00508906j 0.112846-0.28846j -0.1981+0.265804j 0.126219+0.0742798j -0.384063-0.298949j 0.128917+0.0625444j 0.209081+0.026936j 0.371319-0.038628j 0.0382884-0.35788j 0.28263+0.26281j -0.152946-0.157066j -0.207877-0.274391j -0.0264069-0.00417101j -0.376665+0.199676j 0.121737-0.12817j -0.13212-0.197645j 0.503796+0.405669j 0.596488-0.226844j -0.250173+0.513404j 0.0256032+0.0545228j 0.0993753+0.0752787j -0.562366-0.216888j -0.355947+0.0839611j -0.00239266-0.146648j -0.135536+0.889801j -0.10642+0.11513j -0.0185379+0.0353595j 0.138237+0.155629j 0.382003-0.155964j 0.0170349-0.17905j -0.0391411+0.039313j 0.553335+1.02843j -0.279363+0.850376j 0.795583+0.690304j -0.145293-0.0806229j -0.161437-0.0772783j -0.463438-0.332641j 0.242777-0.429452j -0.634474-0.466295j -0.255217+0.102502j 1.20216+0.161399j -0.031857-0.150787j -0.0445717-0.368857j -1.08019+0.209941j -0.0155542+0.486309j -0.250408-0.221957j -1.46735+0.627707j -0.00119241+0.762358j -0.147941-0.185042j -1.25238+0.942647j -0.407124-0.0226893j -0.698607+0.778827j 0.242229-0.68785j -0.338696-0.793236j -0.375985+0.337849j 0.159574-1.79769j -0.109584+0.620351j -0.0162728-0.302461j -0.920218-0.53102j -0.934774+0.550997j 1.31654+0.968782j -0.994851+0.0965324j 0.694981+1.385j 0.205941-0.158601j -0.846374+0.492086j -0.600482+0.0494138j -0.173359+1.09356j 0.16925-0.173774j 0.482033-0.125891j -0.677278-1.51653j 0.0690403+0.111642j 0.542375+0.157656j 0.170529+0.38831j 1.85182-0.17634j -0.303561+0.0565123j -0.0634644+1.42705j 0.896381+0.0574538j 
0.00769667+0.210258j -0.13645+0.602456j -0.142945+0.190663j 0.330267-0.141203j -0.0731611-0.0677392j -0.0325161+0.1567j 0.380351+0.475875j 0.503549+0.378549j 0.922703+0.458871j 0.414663+0.0668542j 0.506842-0.744148j 0.62617+0.273423j 0.216743-0.0753275j 0.067629-0.118908j 0.252668+0.156114j 0.0262083+0.0833397j 0.69073+0.244285j -0.453911+0.348295j -0.42978-0.0427041j 0.0681292-0.168434j -0.111286+0.255872j 0.106614+0.186813j 0.639154+0.0882981j -0.376533+0.562768j 0.612266-0.392228j -0.103896-0.14j 0.0330726+0.900454j -0.306808+0.00981926j 0.176597-0.109111j -0.00151945-0.443601j -0.332952-0.946419j 1.5048+0.222721j -0.391287-1.03355j 1.68172+0.197528j -0.150188-0.139313j 0.221034-0.0182893j 0.238503+0.198988j -0.187044+0.164021j 0.266964-0.0236531j -0.32678+0.00385918j 0.0488979-0.0271622j -0.114101+0.292595j -0.140369-0.251043j -0.231713+0.0235399j 0.390164-0.0228571j -0.278845-0.189618j -0.468794+0.168324j -0.018956+0.135251j -0.0730372+0.934382j 0.176444+0.098748j 0.0286784-0.0471543j -0.3951+0.163813j 0.118725+0.0719829j 0.275098-0.0171816j -0.733137+0.148803j 0.241122+0.484703j 0.167182+0.238249j 0.41592-0.220669j -0.00577519+0.416539j -0.0231487-0.485161j -0.205175-0.663535j -0.14525+0.504213j 0.322583+0.153438j -0.0818669+0.169748j 0.280225+0.0272897j 0.656362+0.293796j -0.6804+0.083173j -0.616497+0.192271j 0.316818+0.29005j 0.227894-0.517986j -0.480052-0.5477j -0.386278+0.305673j -0.876742-0.236069j -0.480843+0.284041j -0.613044+1.66801j 0.640196+0.383071j 1.08963+0.867791j 0.664235-0.617667j -0.156219-0.427051j 0.0363836-0.0184287j 0.00920714-0.101638j -0.0957431-0.0330733j 0.164483-0.0827865j 0.103773+0.0426211j 0.145429+0.467998j 0.377388+0.0302116j -0.0615317+0.0903677j -0.0466874-0.204376j 0.412624-0.0221692j 0.250848-0.121192j 0.326547+0.0449068j 0.268528+0.146312j -0.0575058+0.157169j 0.107718-0.2147j -0.151659+0.61893j -0.238802+0.0991194j -0.16702-0.0178595j -0.0985417+0.324895j 0.289942-0.380012j 0.314323+0.267082j 0.147607+0.284866j -0.109243+0.32872j 0.036951+0.0965791j -0.50023-0.302281j 0.0223168-0.547246j 0.36412+0.145489j -0.134052-0.218825j -0.227016-0.200212j 0.00547846-0.138462j -0.103457-0.0413528j 0.324407+0.303149j 0.154957+0.0206192j 0.0831372-0.336083j -0.115724-0.318674j -0.39171-0.0210637j 0.192681-0.158228j 0.231947-0.539901j -0.683155-0.0587552j 0.0547363-0.0961858j -0.157175+0.0399801j -0.233717-0.134995j -0.0579655+0.235558j -0.207601-0.265747j -0.557242+0.206448j -0.47984+0.16459j -0.149447+0.173372j -0.100899-0.0924909j -0.254724+0.20738j 0.0380854+0.456243j 0.505148-0.100882j -0.511976-0.265408j -0.18701+0.293671j 0.0290841+0.102925j -0.285089+0.510824j -0.365688+0.518591j 0.0415186+0.379736j 0.0675048-0.08553j 0.0388486-0.313385j 0.0315124+0.171158j 0.116174+0.0783438j -0.331471-0.410133j -0.249522-1.06387j 0.233791+0.0460507j -0.1351+0.819723j -0.250772+0.238162j -0.0708111-0.347158j -0.167637-0.557104j 0.0321924+0.0604146j 0.0512259-0.331224j -1.26113-0.542702j 0.142496+0.0279765j -1.01175-0.377454j -0.119593-0.10552j -0.380392+0.157976j 0.493344-0.0407392j -0.956709-0.192932j -0.699695-0.0248778j 0.217337+0.0115968j -0.159509-0.268928j -0.336405+0.473394j -0.501667+0.824865j 0.643963-0.363456j -0.0750477-0.216883j 0.407291-0.627406j 0.473214-1.11281j 0.193807-0.545519j 0.074972-0.420363j 0.28504-0.0359276j 0.145319-1.22078j -0.0220116-0.645438j -0.00726346+0.27586j -0.700267-0.0650586j -0.150281-0.460319j -0.366143-0.438071j -1.02608-0.583818j -1.51196-0.3018j 0.0204501-0.339366j 0.0911043-0.280558j 0.815985-0.147608j 0.0594994-0.900752j -0.866338+0.300933j -0.272714-1.03084j -0.185219-0.50075j 0.0704854-0.368506j -0.255301-0.338787j 0.763274-0.862242j -0.0926951+0.0821463j 0.850249+0.672608j 0.410397-0.209274j 
0.437768+0.299693j 0.458375-0.125901j 0.415092+0.297281j -0.212754+0.140798j 0.270847-0.253405j 0.465454+0.41973j 0.643009-0.410717j -0.43861+0.0394576j 0.327191-0.98079j 0.610584+0.61619j -0.319211+0.326094j -0.790274+0.0106676j -0.175605-0.580399j -0.242257-0.154447j 0.629934-0.168606j -0.141823+0.331421j -0.1522-0.165163j 0.0652907+0.1303j -0.270803+0.64319j 0.40059-0.594201j 0.217623+0.404938j 0.323637+0.548529j -0.404694-0.286288j 0.150464-0.223017j 0.247739-0.183943j 0.713939+0.665411j -0.0437896+0.173382j -0.300141-0.608141j -0.947926+0.383215j 0.783759-0.0733557j -0.210731+0.423395j -0.391805-0.496886j 0.749989-0.0615902j -0.476769+0.983942j -0.323006+0.380537j -0.105885-0.459194j 0.587357+0.0342686j 0.156098+0.30515j 0.395503-0.41126j -0.147523+0.0602349j 0.228483+0.040321j -0.0352357+0.403089j 0.241911-0.188863j 0.350711-0.328608j -0.0123053+0.363126j 0.199308+0.645881j -0.171442-0.224024j 0.105028-0.0249487j 0.141753+0.156882j -0.312035+0.23756j 0.135261+0.143474j -0.0937116+0.253725j -0.361324+0.0186066j -0.355268-0.410058j -0.385429-0.318718j 0.701474+0.237669j -0.249588-0.104333j 0.262785-0.150263j 0.587336-0.363393j 0.315337-0.194012j 0.376119-0.979106j -0.64514-0.431003j 0.0617071-0.37215j -0.284745+0.712359j -0.177101-0.447648j -0.95546+0.733057j 0.0277135-0.729857j -0.999116-0.471872j 1.13616+0.575176j 0.434467+0.91403j 0.632391-1.45453j -0.700079+0.571119j -0.566559-0.303076j -1.02847-0.756696j -0.633218+0.882355j -0.133343+0.862552j 0.544157+0.425932j 1.1549+0.560557j 0.50069-0.699135j -0.152757-0.198745j -0.444607+0.140123j -0.0129849+0.362491j 0.1656-0.25343j 0.00436215-0.334248j 0.585108+0.422515j 0.40027-0.313821j 0.277274+0.122886j -0.0476562-0.0274709j 0.427412-0.427793j 0.101607-0.103192j 0.133178-0.0217675j -0.154631-0.0317603j -0.0490766+0.0556945j -0.132999-0.350293j 0.0201876+0.262446j -0.250589+0.09532j -0.349743-0.0634019j -0.0827476+0.27381j -0.265419+0.264915j 0.122659+0.133689j 0.239309+0.142694j -0.504953+0.166894j 0.18342+0.575471j -0.103452-0.20205j -0.0215116-0.573307j -0.1102+0.103545j 0.200487+0.181295j -0.0787381+0.0532993j 0.13003-0.233976j 0.149902+0.229077j 0.295647+0.222655j 0.189058+0.383885j 0.424978-0.200261j 0.0706485+0.36446j 0.251754-0.464335j -0.101585-0.000555035j 0.115248+0.294838j -0.732781-0.014784j 0.13272+0.0358491j 0.0660656-0.0957788j -0.161211+0.0448784j 0.477607-0.00123351j 0.188125+0.189972j 0.166749-0.396759j 0.00967539+0.162011j -0.148908+0.280122j -0.181883-0.27879j 0.392187-0.294109j -0.520474-0.492984j 0.104767-0.330214j 0.497968-0.156162j 0.0421436+0.368228j -0.165749-0.105436j 0.137747-0.177469j -0.194429+0.348465j -0.0824957-0.313595j 0.260087-0.300389j -0.243907+0.0345574j 0.158718+0.0613148j 0.0452124-0.0725203j 0.62023+0.113262j -0.227789+0.0213076j 0.0332003+0.506614j 0.302835-0.0830925j 0.363569-0.56904j 0.31728+0.989561j -0.331169+0.190149j -0.171392-0.176051j -0.0765927+0.231379j 0.0850207-0.308266j 0.589555-0.186114j 0.499718+0.117041j -0.302257-0.676874j 0.130151-0.468789j 0.259836-0.1299j 0.450239+0.61069j -0.0471754+0.516859j 0.333412+0.319174j 0.177311-0.119662j -0.0386653+0.268801j -0.32681-0.272084j -1.4624+0.155869j 0.0832192-0.899866j -1.12866+0.283733j -0.152105+0.822829j -0.566608+0.0546942j 0.836646-0.0315185j -0.524646+0.569367j 0.469627+0.523076j 0.236299-0.200307j 0.219923-0.386978j -0.706024+0.00720117j 0.401366+1.37443j 0.173754+1.12949j -0.0129743+0.712443j 1.11515-0.19026j -0.298732-0.206265j -1.03311+0.1724j -0.221184+0.405534j -0.133698+0.370916j 0.118307+0.0466763j 0.383769-0.497774j 0.300576+0.263552j -0.0517523-0.410609j -0.0434009-0.932651j 0.283373+0.1165j 0.668864-0.0809775j 0.427069+0.170632j -0.0427668-0.506087j 
