-1.37283-1.25458j 2.2707-1.61576j 0.699838+1.70778j -0.982394-0.87345j 1.4686-1.59862j -0.318521-0.833558j 1.63762+1.17217j 0.748426-0.978142j -0.799129-0.551738j -0.0374657+1.99556j 0.41915-1.19133j -3.39034+0.448821j 0.513142+0.212816j -1.00553+0.476623j -0.0551947+2.10153j 1.46017+2.87946j 0.322588+0.0585249j -1.76105-0.398702j 0.968348+0.44616j 1.95645-2.28167j 0.00665147-0.705545j 1.44431+0.896668j -0.364134+1.20516j 1.19715-0.0602443j -1.98706+0.0204184j 0.0142967+0.0650598j 0.728161+2.29927j -0.389032-1.32013j -0.716815+0.475003j 1.82072+0.771281j 1.65627-1.14616j 0.241942-0.0532011j 1.72017-1.65324j 0.143742+0.364006j 0.0548991+0.316172j -0.254467-0.959468j -0.704643-1.63503j 0.2968-1.38893j -0.863653-1.32112j -0.032583+0.899859j -0.0686595-0.377465j 0.739915+0.836086j 1.63263+0.297954j -1.04377+0.31731j 1.18525+0.20061j 1.15416-0.525548j -1.34278+0.833031j 0.980979+0.114946j 0.705255-0.995356j 0.23635+1.14709j -0.267448-1.73373j -0.512824-0.875774j 1.40858+0.208175j -0.898636+0.233655j -0.142862+0.868818j 0.780482+0.38005j 0.143206-0.474733j 1.18852+0.257462j -0.137561+1.57224j -0.653582-0.532403j -1.04626-0.0720694j 1.43234-0.0379231j 0.568069-2.28907j -0.168861-1.29648j 0.470841-0.883468j -1.19547+0.903549j 0.132285+0.626138j -0.0189513+0.424613j -1.75445-0.193162j -1.0622-1.87259j 0.0790484+0.406715j -0.84124-0.00789765j 1.90323-0.566393j 0.517253+0.278444j -1.18659+0.0744085j -1.91614+0.471704j 0.0738518-0.349923j 1.1979+0.659687j -1.0735-0.240403j -0.760508-0.104983j -0.583399+0.191684j 0.122193-0.182053j 0.204691-1.37707j -0.285177-1.33142j 1.39986-1.91023j -0.212271-0.856763j 0.625618+0.0481686j -0.32731-0.756004j 0.436668-0.265869j -1.24786-1.37555j -0.202741-0.577791j -0.130464+0.143756j 0.167322+0.150554j 1.1103+1.57189j 0.807003+0.786744j -0.0922486-1.56625j -0.027214-0.203787j 0.502465-0.810326j 0.405932+0.794279j 0.796851+0.979253j -1.68082-0.221828j -1.53088+0.215121j -1.26513-0.288305j 0.0831857+0.271101j -0.725766+0.747378j 0.316863+0.862824j -0.606583+0.144586j 0.230789+1.23592j -0.881034+0.837086j 0.362661-1.22784j -0.636477+1.1416j -0.996836+0.932233j -1.14657-0.300459j -0.151622+0.612994j -0.10009+1.63654j -0.19688+1.68246j 1.08098+0.4396j -0.983393+0.569976j 0.323618+1.23479j 0.874888-0.445008j -0.318199-0.688614j -1.05815+0.208583j -1.758+0.469894j -1.94595+0.27059j 0.283135+0.962424j -0.526712-0.379839j 0.903764+1.04945j 0.549584+1.50263j 0.728365-0.635235j -0.389465+0.405157j 
0.685616-1.693j 2.25123+1.5358j -1.32927+1.21432j 1.24666+0.763232j -1.38946+2.07593j 0.481827+0.976106j -2.0076-1.17473j -0.77284+1.15671j -0.933911+1.80795j 0.647253+0.757285j -3.37177-1.22916j -0.761471+1.02856j 1.14197-2.12902j -0.156663+3.31791j 0.548655+0.302108j 1.20539+0.0400301j -1.26893-1.27427j -0.175013+0.489795j 2.96959-0.736978j -0.981386-0.643266j -0.541014-1.56513j 0.239354-0.831351j 1.17639+0.458331j -0.759452+0.360875j -0.791051+1.91548j -0.101324+1.44502j -1.01295-1.11442j -1.48286-1.07224j 2.18108-0.344982j 1.42554+0.674049j 0.0739821+0.521765j 0.740512-0.441951j -0.243565+0.633525j 1.58762-1.89524j -0.175917-0.243179j 0.259074-1.14227j 0.940105+1.57043j 0.387346-1.22237j -0.425746-1.20052j -0.047841+0.982021j -0.0576723-0.194003j 0.471277+0.882277j -1.83182-0.580266j -1.05992-0.0448005j -1.29164-0.110568j -1.3316+0.700054j -1.15358+0.345047j 1.00271+0.689759j 0.636067-0.768219j 0.15103+0.646754j 0.314326+2.17233j 0.15351-0.884931j 1.01908-0.302578j 1.06149-0.374788j 0.492049+0.471106j 0.243997+0.409375j 0.719526+1.08542j -0.191368-1.08264j -1.01845+0.931662j -0.343294+0.668972j 1.10283-1.24449j 1.2724+0.886404j -2.20969+0.9229j 0.525275-0.714267j -0.768015-0.753846j -1.55652-0.40835j -0.82764-0.419103j -0.0246571-0.652815j 0.238519+2.14879j 1.23338-0.545449j 0.143583+1.34643j 0.123218+0.316099j 1.44447+0.844861j 0.482515-0.841165j 0.296253-0.0598463j 1.80186+1.54966j -0.262115+0.211878j 0.370856+1.4806j 0.108405-0.156781j 0.142401-1.2108j -1.09623+0.155516j -0.257522-0.0570467j -1.55959+0.291927j 0.626699-0.796886j 0.463881+0.697783j -2.22046+0.395187j 0.0152322+0.0440327j -0.420043+0.70499j -0.143346+0.170308j 0.0915179-1.56213j 0.207739+0.7883j -0.207499+0.453285j 0.084495-0.469404j 0.577738-1.84267j 0.245247-0.863596j 1.26999-1.2914j 0.247868+0.688935j -0.0714903+0.0865144j -1.0343-0.609049j -0.162167+1.56211j 0.642239+1.47772j -0.955052-0.724572j 0.94615+1.09701j -0.0440066+0.0378434j -0.373691-0.0447139j 0.324309-0.325119j 0.357128+0.339788j -1.64299+0.70924j 0.540845+0.22039j -1.77887+0.205863j 0.335493+0.0709732j -1.53073-0.703265j -0.798951+0.0701132j 1.00483-0.638284j 1.44721-0.916414j -0.141647-0.0563079j -0.241818+1.53192j 0.563563-0.426168j -0.172962+0.901429j -0.482075-0.382118j 0.837701+1.96542j -1.15202-0.517806j 0.457202+1.05904j -0.592578+0.17373j -0.21829-0.566986j 1.82917-0.932343j -0.183501+0.159027j 0.523363+0.82125j 0.740316+0.823821j -0.450315+0.707195j 
1.61639+1.19465j -0.216961+1.12077j -1.86484+0.62125j 2.00313+1.31858j -1.01564+1.52748j -0.29054-0.593515j -1.16404+1.30781j 1.8429+1.45756j 1.20611+1.3297j 0.0109839-1.09881j -1.2296+1.08631j 1.15311-0.314263j 0.377861+0.130981j 0.917879-0.34999j 0.26971+0.0581515j -1.05906-0.290074j 0.439044-0.0327685j -0.588014+0.00763857j -1.22548-0.36208j 1.02046+0.805746j -0.249114+0.958837j -0.710404+1.41241j 0.103101-0.893755j 0.645684-0.0171516j 1.0653+0.170827j -1.27566-2.28494j -0.276627-0.258789j -0.38982+0.230444j -1.45939+0.980083j -1.008-0.277822j -1.7401+1.56403j 0.203442+0.223048j 0.126831-0.152583j 0.339776+0.137776j -0.0685333-0.101428j -0.724033+0.929049j -0.202828+0.214053j -0.361998+0.651096j 2.02613+0.182256j -0.0402149-0.192657j 1.04823-0.785901j -0.380646+0.240798j 0.0867056-0.366129j -0.344167+1.21827j -0.108976+0.00587873j -0.109774+0.0503842j -0.880876-1.81205j -1.59198-0.294794j 0.91726+0.00486922j 0.393481+1.15276j -0.0256253+0.498048j 0.660629+0.375954j 1.23828+2.77416j 0.708281-0.261682j -2.23841+1.3228j -0.306123-0.066453j -0.386362-1.39574j -0.656026-0.133055j 0.415341-0.63564j -1.13147+2.48178j -1.24755+0.757344j -0.223774-0.320289j -0.594352+0.459949j 0.0236877+1.13765j -2.81237-1.40031j 0.696111+0.0289349j -1.08968+0.432689j -0.0742401+0.211768j 0.0942236+0.575683j -0.705829+0.0925238j -0.659629+0.176234j 0.180648-0.707584j -1.40334+0.33379j 1.59077-0.257569j -0.117214+0.0707285j 1.06766+0.423404j 0.290968-0.161582j -0.80739-0.462646j -0.0851482+0.0127748j -0.594265-1.45213j 0.500429+1.16997j 1.75344+0.0150757j -0.351287-0.272924j -0.569739+0.333638j 0.319748-0.0615269j 0.138973-0.0632135j -0.997696-0.405456j -0.186906-0.408947j 0.198475-0.0137602j 1.39428+0.58856j -0.223817+1.07315j -0.525302+0.518686j 0.935202-0.393845j -0.250311-1.23107j -0.0743205+0.326773j 0.325856+0.880471j -0.186701+0.771918j 0.483218+0.103306j -0.412413+2.18183j -0.36776+0.301842j 0.133418-0.550565j 0.0784143+0.754321j -0.271521+0.409442j -0.488736+0.498946j 0.217492+0.0873142j -0.379923-0.930505j -0.704811-0.44944j -0.663885-1.54242j -0.359116-1.16731j -0.80175+1.08068j 0.432054+0.0472366j -0.0277954-0.871572j 0.604491-0.736894j 0.0687647+0.44227j -0.581286-0.884591j -0.405136+0.312335j 0.984795-0.576216j 1.25635-0.424291j 0.100501+0.0832071j 0.223844+0.947218j 1.00387-1.15484j 0.695609-1.68881j 1.71619+0.391867j -0.666192-0.65311j -0.791478-0.592688j -0.74179-0.99232j 0.769717-0.83302j -2.56657+1.03599j -0.737969+0.214028j -1.09022-2.10399j 
-1.57398+2.30707j -1.55613-0.16544j -1.00876-2.59478j -0.320709-0.101575j 0.128831-0.225929j -0.0490426+0.087386j 0.279611-0.132931j -0.0601473-0.249174j 0.986514-0.626447j 2.0573-1.59622j 1.03871+1.11995j 1.36843+2.0795j 0.202124-0.228041j -0.107075-1.30568j -0.0402457+0.710708j -0.0950536-1.07423j -0.107962-1.3992j -0.0620106-1.01347j -0.873122+1.82434j -0.82042+1.57536j 2.10272+0.85833j -1.2515-0.653543j -0.25769+0.99363j 0.700554-1.12221j -0.830948-0.123698j 0.196284-0.460529j 1.83611+0.606695j 0.2432+0.0821097j -0.70301-0.311649j 0.476968-0.219998j 0.0434353-0.612373j -0.253292+0.0492684j -0.5255-1.1389j 0.39166+0.951973j -0.74701-0.0818396j -0.0565692-0.0325258j 0.926571-0.186322j -0.357305-0.128606j -0.345359+0.415917j 0.0591815+0.0350352j -0.103436+0.242113j -0.188555-0.0568152j 0.509304-1.49769j 0.107496-0.116766j -0.469329-0.133234j -0.636782+0.919026j 0.522462+0.226962j -0.128702+0.170276j -0.314409-0.0345213j 0.110894-0.295458j -1.37981+1.45958j 0.0936222+0.636787j -0.10606-0.625304j 1.27999+1.09568j 0.80393+0.124957j 1.58267-0.209916j -1.22957-0.807525j -0.713397-0.985684j 0.63748+1.36012j 2.52532+0.0565596j -1.04307+1.85666j 0.812457+0.23376j -0.840184+1.24879j -0.538694+1.32768j 0.67594+2.57126j 0.163078+1.29298j -0.447945+1.34367j 0.626985+0.670949j 0.36685+0.834554j -0.598731+0.240744j -1.35897+0.879368j -0.0363094-1.18738j -1.34224-0.599748j -0.824618-0.995287j 0.511343-0.866078j 0.711089-0.301042j -0.196245-0.654432j 0.505159-1.02028j -0.327902-0.884859j -0.713786+1.22951j 0.88371-1.27826j -0.897975-1.402j -1.09971-0.406778j -0.641271+0.243381j 0.128168+0.275345j 0.324207-0.482736j -2.00553-0.586388j -0.713567+0.173832j 0.1701+0.322488j 0.286425+0.510798j 1.13284+0.0578696j -0.509027-0.373474j 0.373986-0.249504j -1.68393+0.422044j 0.529816-0.14455j -0.644794+0.717619j 0.537712-0.564465j 0.719112-0.19633j 2.19531-1.55605j -0.690884-0.238641j -0.462316+0.0181695j 0.223657+0.340007j 0.371474-0.0332245j -0.815821+0.814361j -0.0181236-0.0901378j -1.16674-1.45716j -0.0544962+0.80827j -0.258954-0.0550768j -0.404471-1.03637j 1.20451+0.50837j -0.591269+0.220876j 1.09644+0.250823j 1.32536-0.912052j -0.163091-0.645896j 0.0166849+0.891214j 1.24665+0.0810558j -1.63688-0.400149j 0.405676-1.196j 0.113409-1.28626j 0.555252+2.49202j -0.563968-0.412505j -0.0677733-0.376219j -1.05969-0.89323j 0.681702+0.623778j -2.1395+0.221975j 0.537503+1.82855j -1.20661-0.018188j 0.307503+0.815897j -0.74905+1.76504j -1.3462+0.356168j 
-1.66019-1.05214j 0.0908159-1.05417j 1.75447-0.781647j 1.79342-1.70773j 1.18971+1.39518j -0.83543+0.156377j 1.17152+1.52447j 2.06154-1.45029j 1.43145+1.36627j -0.237212-0.717248j -1.55438+1.27879j 0.626278-0.61051j 0.561543+0.00725803j 1.09164-0.102899j 0.477134+0.20053j -1.06613+0.295036j 0.715753+0.0967891j -0.856155+0.152237j -1.19042-0.678661j 1.52986+0.386826j -0.573334+0.926696j -0.445244+1.70868j 2.21115-0.222363j 1.512+0.596938j 0.422963+2.99355j 1.15964-1.10984j -0.333357+1.15226j -0.525734-0.959641j -0.35065-1.03996j 1.20188-2.00507j -1.21387+0.254821j 0.449997+0.981113j 0.676977+0.931684j -0.0190721+1.02798j 0.15497-0.127607j -0.422804-0.3825j -0.0417655+0.138581j -2.46503+0.205575j -0.106437+0.859384j -0.119094-0.873018j 0.434396+0.442225j -1.80585-0.550837j -0.0697841+0.269407j -0.600775+0.126041j -0.0344642+0.114959j 0.355188+0.159593j 1.82859+0.186751j -2.25455-1.42985j -0.301997+0.14496j -0.366699+0.481055j 0.616157+0.0888738j -0.842883+2.53138j -0.702634+0.854565j 0.325436-0.686157j -0.68926-0.57089j 0.472752-2.06706j 0.294877+0.964751j -0.059165+1.89403j 2.0941+0.556715j 0.535354-0.177016j 1.87939-0.461727j 1.0055-0.583248j 2.03185-0.0394879j -0.886732-0.0725894j 0.188699+0.522281j 0.908138+1.02922j -0.37531+0.222455j 1.2346-0.978801j 0.360547-0.639175j 1.39257+0.00648921j 1.60107+0.949657j -1.22632+1.08652j -0.331884-0.921013j -0.0296284+0.135734j -0.30852-1.31364j -0.698177-0.344106j -0.511349+0.457088j 0.410915-1.33321j 0.0564986+0.603213j -0.135379+0.189826j 0.166155-0.794414j -0.291649-0.336398j 0.43043+0.843846j -0.162221-0.472285j -0.183746+0.531503j -0.661313-0.672109j 1.20899+2.53641j 0.175507+0.504849j 0.192478-0.36693j -0.352986+0.55672j -0.0390068-0.00144546j -0.63045-0.777347j 0.0592201+0.650726j -0.218815+0.586878j 0.0264155-0.318322j -0.694779+0.393049j 0.0887004-0.0610914j -0.662141-0.4365j 0.56379-0.43301j -0.867498-0.51721j 0.0701067+0.225398j -0.434499+0.0369469j 0.170069+0.117921j 1.4405-0.0739184j -0.297677+0.396324j -0.662692+2.36173j 0.20774+0.436792j 0.647349-0.545994j 0.376809-0.310412j 0.130265+0.128852j -0.351065+0.107121j 1.66239+0.400562j -0.610732+0.113165j 0.106395-0.286738j 0.0610038+0.307003j 0.298499+0.0644196j -0.531948+0.181734j -1.93653+1.80032j 0.116842-0.258983j 1.40974-0.58401j -0.376811+0.506103j 0.753077+0.0641061j 0.132826-0.809064j 0.129132-0.500255j 1.31273+1.59904j 0.601377+0.413692j -1.46181-0.293324j -0.472093-0.738906j -0.0403741+0.95419j 0.116521-0.176032j 
-1.24596-0.334413j -0.889207+0.796111j -0.319372-1.96148j -1.85893-0.39884j -0.364724+0.275201j 1.83069+1.0121j -0.835026-1.17819j -1.55101+1.79966j -1.40968-0.706222j 0.797609-0.0703224j 0.216992-0.245996j 0.305434+0.136967j -1.30094-0.858354j -0.486405+0.642397j -1.46072-0.0531444j 0.0107619-1.13296j -0.640797+0.401439j 0.0819729-1.02131j 0.493543-0.640105j 0.118875+0.937126j -0.771129-0.819605j -2.0761+0.310589j 0.550007+0.780106j -1.11752-0.162667j -0.30129+0.126543j 0.647813+1.4272j 0.102343-0.134504j 0.330698+0.728291j -0.558163-0.494849j 0.978583+0.000104352j 0.842018-0.329415j -0.75869-0.0388283j -0.554178+0.711369j -0.17474-0.5399j -0.082428+0.63048j 1.27879+0.938134j 0.275019-0.761361j 0.156305-0.34277j -1.03387+0.539507j 0.0415244+0.158535j -0.92816+0.67365j -0.217964-0.520528j -0.496788+0.331054j 0.637687-0.752199j -0.165874+0.182162j 0.556262-0.278297j 0.664755+0.665113j 0.272948-0.253507j -0.972823+0.18335j -0.930166+0.230953j 0.636233-0.606688j -0.656806+0.238122j -1.26361+0.364054j -0.521644-0.565724j -0.731799-2.08637j 0.227549-0.213086j 0.355253+1.11206j -0.318251+0.304397j -0.0278772+0.194655j 0.394478-0.812521j 0.524732-0.327077j -0.415548-0.0818099j 0.323214+0.246079j -1.87202-0.247771j 0.594561+0.136112j -0.251268+0.389821j 0.693101+0.114972j 0.2885+0.927754j -0.222232+0.161493j 0.288417+0.292688j 0.905715-0.325376j -1.04019+0.474997j -0.361498-1.04775j 0.0201007-0.605462j 0.178078-0.300576j -0.17918-0.473583j -0.247486-0.282474j 0.402069+0.174089j -0.70522+0.127319j 0.299008+0.624381j -0.391599-0.302013j -0.80021-0.743164j -0.12635-0.00240857j 2.0335-0.6857j -0.20328-0.156573j -0.206447-0.420607j 0.592447+0.573609j -0.0904388+0.081577j 0.520188-0.18953j -0.0619066+1.51152j 0.28062+0.371168j 0.0874141-0.344779j -0.241666+2.35798j -0.266482-0.039091j 0.109413+0.199293j -0.292182-0.230492j 0.0795455-0.0302419j -0.307476+0.0197941j 0.214841-0.740885j -0.481067-0.420373j -0.231178-0.0780238j 0.0697517-1.49954j 0.535766+0.386768j 0.112346+0.0153551j -0.153949-0.455678j 0.206315+0.604104j 0.0149918+0.0293222j 1.57848-0.686374j 0.998327-0.410982j 0.176865-1.05795j -0.50221-1.38131j 0.541907+0.0260326j 0.31104+0.589829j 0.191315-0.221126j 0.40553-0.109623j 0.264773-0.387276j -0.394966+0.426432j -0.484688+0.925852j -0.317486-0.362038j -0.809617-0.327468j 0.233766+0.0105711j 1.35838-0.0132215j -0.801318+0.529798j -0.125823-0.455913j 0.513202+0.00691632j 1.22282-0.17885j -0.275527+1.51812j -2.25062-0.617023j 0.353577+1.17576j 0.447058-1.93205j 
1.55954-0.116585j -1.52119+1.40303j 0.65075+0.238584j 1.37396+0.597389j -0.581232+2.10121j 0.162324+2.41552j -1.16395-0.451024j 0.644488-0.411721j 0.715024+1.20804j -0.894501-0.385542j -0.952433+0.908587j 0.510934-0.83219j -0.718108-1.39179j 0.909787-0.161261j -0.99099-0.779349j -0.125423+0.771965j -1.15401-0.377853j 1.99433-0.327331j -0.268318-0.634051j 0.613439+0.443239j -0.139323+0.641411j 0.787982+0.488147j 0.136366-1.19134j 0.498279+0.755278j 1.05375+0.246514j 0.401657-0.971352j -0.821238+0.373955j -0.019078+0.470841j -1.19564-0.395227j -0.413593-0.0289738j -0.434023+0.150553j -0.68401-0.440202j -0.0649278-0.21815j -0.712984-0.243542j -0.43591+0.632418j -0.0196475+1.26071j 0.719566-0.721681j 0.166863+0.786921j 0.209059-0.0512121j 0.271097-0.0487635j -0.934935+0.194689j 0.557464-0.206314j 0.787689+0.0481292j 1.49996-0.198609j 0.0776026+0.549054j 0.251839+0.717092j -1.05833+0.1307j -1.02427+0.187058j -0.297226+0.381941j -0.282833-1.67989j -0.127332-0.752918j 0.394975+0.124968j -0.490426+0.935507j -0.462293+0.589198j -0.47884+0.436104j -0.548899-0.0156825j 0.41031-0.986947j 0.404109+0.22313j 0.342335-0.376576j -0.592756+0.170776j -1.11274-0.622655j -0.128246-0.409102j 0.0737957-0.57909j 1.53077+1.36538j -0.200635-0.787974j 0.043347-0.0412745j -0.183339+0.215381j -0.442584+0.54606j -0.109716+0.156659j -0.234732-0.184617j 0.284788-0.335077j -0.555657+0.11687j -2.09563+1.62734j 0.58135-0.128241j 0.263366+0.423241j -0.247342-0.128221j -0.316102-0.138742j -0.288671+0.149915j -0.445451-0.201776j -0.0831457-0.0438991j 0.273359+0.265479j -0.234903-0.115886j -0.0253991+0.421991j 0.587074+2.07031j -0.263453-0.402408j 0.516637-0.603036j -0.253333+0.172263j -0.450962+0.167597j 0.468853-0.363778j 0.489693+0.268268j -0.0197299+0.315259j 0.3849+0.410316j -0.0171384+0.80881j 0.105564-0.262762j 0.312271+0.0298561j 0.356675+0.462284j 0.463331-0.457555j -0.33801-0.599914j 0.374955+0.728855j 0.415059-0.547849j -0.605868-0.00517614j 1.93703-0.524149j 0.2937+0.295254j 0.111194+0.76115j -0.94736-0.442478j 0.305865-0.24629j -0.704948+0.069588j -0.158868+1.00165j 0.358377+0.197887j -0.292025-0.647409j 0.652276-1.21267j 0.408766-0.250461j -0.399997+0.177682j 1.21337-0.110159j -0.211686+0.771515j -1.73729+0.0308526j -0.0358313-1.0252j -0.622172-0.700336j -2.01848-0.988065j -1.4292-0.74222j -0.139603+0.924215j -1.64201-0.363382j -0.18434+0.0770337j 0.983274-2.10765j 0.369507-0.967536j -0.290454+0.00813114j 0.547645-0.297064j -0.501603+0.623084j -0.173909-0.561049j -0.668321+0.16625j 
0.438274-1.59149j -1.02713-2.08689j 2.97325-0.143723j -0.347177-0.941663j -0.395344-0.665919j -0.47439+0.626504j 0.682865-0.736391j -1.34334-0.472329j -0.348109+0.192677j -1.00893+0.620756j 0.083778-0.0448797j -0.188102-0.21987j -0.491939+1.04595j 0.46987+0.436001j 1.15782-0.264419j 0.0891349+0.44432j 0.793708+0.766219j -0.301644+0.725199j -0.327955-0.122864j -0.244195-0.630496j -0.527028+0.976112j 0.76427-0.259972j 0.516926-0.943496j -0.78619-0.062312j 0.233526-0.12033j -0.0296597+1.91395j -0.26247+0.600243j 0.389554-1.44719j -0.473881+0.778872j -0.412736-0.810132j 1.2403-0.834566j 0.508258+0.34335j 1.07677+1.05181j -0.0898594-0.457713j 1.01208+0.73167j 0.474183+2.34975j -0.970904-0.541084j 0.323955+0.136954j -1.70593+0.193348j -0.456307-0.0512294j -1.57656-0.132178j 0.155554+0.420118j -0.331231+0.746907j 1.3712+0.29858j 0.551182+0.477895j -0.472201-1.56161j -0.0206803+0.314435j 0.703121+0.632434j -1.08083-0.309862j -0.511496-0.183837j -1.21042-1.31608j 0.166158-0.249103j -1.47275-0.430923j -2.20555+1.70837j 0.187979-1.84144j -0.977073+0.0503422j 0.311245+0.245826j 0.201786+1.03668j -0.345799-0.266681j -0.190643-0.52104j 0.0840048-0.219215j 0.776832-0.343694j 0.451685-0.333621j 0.613488-1.11552j -0.2873-0.384993j 0.095628-0.87153j 0.82388+1.03647j 0.631735-0.519168j 0.511903+1.19806j 0.500972-0.382219j 0.711957-0.163034j -0.728459+1.20948j 0.813703-0.202712j -0.275918+0.114309j -0.948961-0.0692464j -0.915563+0.0429983j -1.13628+0.247038j -0.550474+0.245661j -0.305832+0.433232j -0.161873-0.587457j 0.157367-0.273374j 0.177321+0.271569j -0.327265+0.209905j -0.794228+0.821979j -0.536551-0.256747j -0.674511+0.311705j 0.771422+0.435527j 0.0187764+0.285446j 0.667821-0.442826j -0.71204-0.714388j -0.62418-0.361897j -0.0502537-0.102126j -0.794993-0.938505j 0.618934+0.973358j 0.57918+0.0246566j 0.15569-0.226631j -0.349996+0.279608j -0.350393+0.527273j -0.229404+0.672836j 0.544591-0.153893j 0.477441+0.333269j 0.0886237+0.469352j -0.248457-0.125485j 0.13514-0.12411j 0.30813+0.192018j 0.435225+0.487606j 0.191173+0.15251j -0.0707538+0.019785j 0.0707201+0.898614j 0.223369+0.185168j 0.656558+0.875994j -0.795242+0.269595j 0.375401+1.09727j -0.450567+0.149971j 0.243582-0.391485j -0.224433+0.219859j 0.172479-0.554899j 0.683578+0.241518j 0.961402+0.434217j -1.06825-0.954933j -0.0422831+0.586077j 0.02221+0.561634j 0.0385232+0.245128j -0.207492+0.965728j 1.36853-1.27708j -0.238362+0.644681j 0.165015-0.467815j 0.945651-0.514945j -1.21006-1.00075j 0.703118-0.0238835j 
-0.403619+2.34384j -1.78553-2.32018j -0.74148+0.610675j -0.598294+1.00195j -1.32342-0.09015j -0.687258+0.427044j -0.147686-0.893912j 0.111882+0.808038j 0.142895-0.508768j 0.414815+0.0210416j 0.252831+0.474713j 0.0435855+0.819812j -1.00203+0.0491306j -0.463529-0.0237263j 1.22322+0.127571j 0.395027-0.466887j -0.648444+1.3107j -0.821048+0.544614j -0.277177-0.0317495j -0.489968-0.139634j -0.0984889-0.272208j -0.0313765-0.583336j -1.3658+0.635406j 0.54462+0.352922j -0.517466-1.17149j 1.47505-2.22019j 0.321929+0.242494j 0.597399-0.235842j -1.53861-1.0991j 0.0409349-0.00787324j -1.11307-1.35151j 0.0962557+0.418466j -0.153329+0.0206572j 0.516563+0.714632j 0.262001+1.03239j -1.25489+0.562917j -0.524568-1.27402j -0.048832-0.722866j 0.684821+0.119771j -0.356344-0.0986801j -0.854963-0.471004j -0.546382-0.157056j -0.371204-1.93069j 1.57341+1.03546j 0.704658+0.210693j 2.21287-0.251872j -1.79265-0.895935j -0.71969-0.794106j -0.50167+0.361147j 1.87527-1.81108j -0.818319+0.198143j -0.178029-0.113445j -0.540247+0.57305j 1.61327+0.0670266j -0.667838+0.62643j 1.03055+0.701451j -0.482456-0.411428j 0.884013-0.830794j -0.758211+0.918334j -0.835218+0.278213j -0.61816+0.264773j 0.263804+0.734324j -1.05749-1.18036j -1.37482-0.115048j -0.0771846-0.469217j -0.206595+0.210981j -0.182791+0.871411j -0.172947+0.160009j -0.0949139+0.519456j -0.0593914+0.163061j -0.163681+0.486941j -0.437958+0.430076j -0.162475-1.19084j -0.363276+0.159691j -0.911973-0.0320229j -0.0740662+0.8797j -0.836148+0.643567j -0.024432-0.537867j -0.376886-0.118389j -0.392731-0.196548j 0.0841422-0.164485j -0.0102154+0.180458j -0.1545+0.554599j -0.443992-0.412891j -0.0578995-0.775245j -0.937499-0.400208j -0.788982+0.520956j -0.168097+0.970343j 0.330049-0.174454j -0.149374+0.724796j 0.272163-0.445061j -0.694859+0.188674j -0.348653+0.0102143j -0.0921055-0.140178j 0.52698-0.546691j -0.569352+0.106203j -0.256723+0.344144j -0.947496-0.482577j 0.0833169-0.112953j 0.31156+0.565959j -0.0848488+0.501747j -0.141209+0.653344j -0.317836+0.149513j 0.604135+1.34619j 0.434946-0.408556j -0.617337-1.04551j -0.130231+0.81001j 0.299547-0.4515j -0.226053-0.103013j -0.547916+0.570477j 0.468792-0.0400128j 0.639844+0.0755387j -1.0479+0.839177j -0.353062+0.503222j 0.323881+0.0411194j 0.783715-0.684834j -0.140926+0.215376j 0.965471+0.22277j 0.855548-0.253745j -0.343159+0.0541006j -0.0375701-0.988464j 0.382279-0.372934j 1.01835+0.468307j 0.83602+0.809325j -0.438654-0.387896j 0.0437817-0.425436j -0.00560527-0.563762j -0.161865-0.460445j 0.0261873+1.00882j -0.240831-0.177116j 
