0.440333-0.145393j 0.578039-0.156481j 1.2249+0.234388j -0.766684+0.357888j 0.223722+0.851826j 0.990666-0.552323j 0.0417754+0.0515075j -0.169358-0.773222j -0.681277-0.941158j 1.53366-0.291163j 0.274618-2.00188j -0.68715+0.827975j -0.799274-0.543031j 1.05792-0.830199j 0.143819-0.275521j 1.08803-0.263957j -0.31011+0.967441j 0.0728572+0.38974j -0.263166+0.363357j 1.07171+0.491649j -1.27517+1.5558j -1.33709-1.32356j 0.417575+0.15014j -0.702404-0.262576j -1.05957-1.75554j 0.626751-1.0974j 0.81915+0.452196j -1.88489-0.342398j -0.51458-0.23477j 0.925884-1.41937j -1.80793-1.91054j -0.330205-0.577964j -1.05981-0.75804j 2.38689-1.48903j -2.21365+0.0130426j -0.264967-1.98128j 0.51652+0.517773j 1.01223-0.522152j 0.509384-0.697236j 1.13979+0.989805j -0.0874276+0.943021j -0.597937+0.267793j 1.7798-1.40308j -0.0958476+0.129279j -0.231082-0.397823j -0.73075-1.46711j -0.307091-0.67254j -0.618156-0.134112j 0.623192-1.09387j -0.111398+0.455578j 0.379764+2.79092j 0.160542+0.234385j -1.34496+0.858966j 2.89725-0.81861j 1.00817+0.353862j -1.42629+0.578628j 0.381827+1.55025j 0.259886+1.33829j 0.659544+0.235145j -0.964718+0.203105j -0.249658+0.207844j -0.503385+0.765337j 0.524469-1.97097j 0.316925+0.545493j 0.269245+0.217662j 1.41116+1.55422j 1.67439+0.238705j 0.185805-0.0393373j 0.0192512-0.741756j -2.15209+1.78773j 0.443386-0.702912j -0.770589-1.24133j -0.38954-2.04735j -0.254675-0.488545j -1.19933+0.332484j -0.214733-2.04309j -2.44163-2.05154j 0.766147+0.252027j -1.45024-0.651483j 0.241268-1.13113j 2.33951-1.70603j 0.629599-0.506885j -1.06785+0.324542j 0.807662-0.650469j 0.57715+0.323255j 0.998803+0.427347j 0.00589679-0.943032j -0.193375-0.538752j -0.404664+0.307527j -0.6185-0.520351j -0.366907+0.978693j -1.15109-0.0172346j -0.156112-0.598736j 0.335166+0.727334j -0.913153-1.42474j 0.00247443-0.94741j -0.293983-0.388553j -0.251405-0.289166j 0.838212+0.781273j -2.03539+0.0243003j 1.48987+0.261214j 0.448638-0.335848j 1.07123-0.033438j 1.00877-0.756284j 0.479831-0.449612j 0.595+0.346114j 0.583181-0.389645j -0.987428-0.202317j 0.189143-0.277906j -0.728363+0.690035j 0.127491+1.01539j 0.500647+0.0916755j 0.71836+0.624597j 0.381466-1.48284j 0.64255+0.945571j 0.150536-0.238644j -0.053779+1.02838j -0.416302+0.163227j -0.427869-0.500215j 0.161105-0.38668j 0.0159993+0.0966414j 0.448741-0.372613j 0.936588-0.336193j 0.675157+0.32294j 0.360122-0.371505j 0.589058-0.513192j -0.432174+1.94628j -0.697042-0.353235j -3.11617-0.963776j 0.271236+0.456907j 0.557324-2.71042j 
-0.809878-1.12459j 0.0555131-0.269836j -0.952125-1.11893j 1.2213-1.16434j 0.529586+0.557267j 0.714099-0.562694j -0.799223-0.272074j 1.3071+0.173182j -0.951976-0.144501j 0.518343+0.974758j 0.119911+0.030939j -0.0925343+0.0981785j -0.0905638-1.12344j -0.187907-0.145892j 1.5329-0.77291j 0.614401+0.518127j -0.804428+0.610862j -0.599465+0.878902j 1.72997+0.773728j -0.611259+1.37066j 0.424679+0.373363j -0.324555+1.73381j 0.757702-1.65335j 0.267997+0.348797j -0.0149822+3.21765j 0.103131-1.06301j -2.01596+0.435385j -1.96324+0.164165j 0.589646+1.96625j 0.925038+0.701171j 0.915614-1.47189j -0.656273-0.335717j -1.15075-0.0801985j -1.02788+0.56476j -0.0625057+0.0216533j 0.74018-1.11091j 0.615924+1.06342j 1.34717+0.118603j 0.404539-0.395247j -1.15197+0.300849j 0.933497-0.162535j -0.994421-0.806625j 1.51533-0.464827j 0.264556-1.55451j 1.11629+1.17643j 0.813655-1.69947j -1.78215+0.265038j -1.48778-0.926313j 1.12589+2.40778j 1.86668+0.641787j 0.218919+0.523285j -0.571562+1.10284j 1.48341-0.2066j -1.74911-1.43305j -0.295448-1.23944j 2.54975-0.1464j 1.0377-2.09279j 0.90708-1.27182j 1.32074+1.94952j 0.998972+1.11403j -0.02501+1.18785j -2.43373+1.84059j -0.508696+0.253992j 1.14898+1.45888j 0.382595+1.23961j 0.301336-0.36921j -0.0911972+0.607997j -0.411154+0.294186j 0.0676359-0.362463j -1.52945-0.449467j 0.545023+1.76336j -0.277199+1.5772j 1.14963-0.939418j -1.23002-0.447014j 1.39907+0.895283j 0.170233+0.275096j 0.269695-0.145821j -0.202255+0.424894j 0.113123+0.431021j 0.844095+0.226182j 0.360766+0.42319j 0.961876-0.637481j -0.399376+0.577886j 0.841598-0.444881j 0.0676181+0.401307j -0.657873+1.13452j -0.240095-1.29141j -0.246536-1.07967j -0.50184-0.121151j -0.154584-0.0102084j 0.820453-0.959276j 0.534164+0.646961j 0.488234+0.970227j -0.49882-0.566354j 0.192446-0.710478j 0.45206-1.06031j 0.458544+0.429712j 0.614699-0.189787j 0.177581-0.188059j -0.757792-0.487659j 1.14769+0.978915j 0.152966+0.359116j -0.935457+0.434758j 0.694665-0.234164j 0.374643-0.292076j 0.117692-0.139636j -1.15531+0.488966j -1.06093+0.21258j 0.933826-0.269836j -0.735365-0.732577j -0.523678-1.64372j -0.462363-0.107699j 0.465148+0.68946j 0.661806-1.55708j -1.22437+0.51206j -0.192657+0.212418j -0.264071+0.563825j -0.16173+1.30793j 0.784015-0.945178j -1.62133-0.36109j -0.322128-0.728333j -1.00809+0.907223j 1.28853+1.70337j 0.85382-1.87681j 1.49943+2.0819j -0.0553877+0.350514j -0.272041+0.931906j 2.56626-1.0551j -0.153383+0.829587j 0.926826+0.410206j -1.03673+0.70826j 
-0.553587+1.61169j -1.49892-0.814193j 0.626335-0.803231j -0.147767-0.0841462j 0.378638+0.281741j 1.09585-0.05014j -0.595997-0.839727j 0.320715+0.180158j 0.997885+0.00432422j -0.173434+1.13248j -0.832026-1.60875j 1.02021+0.630241j 1.78943-0.149795j 0.287332+1.28787j 0.590962+0.0315451j 0.813677-0.1286j -0.104061+0.155226j 0.789623+1.07025j -0.774031-0.210604j 1.09435-1.27822j 0.988858-0.337436j 0.788773+0.0839096j -3.04552+0.77549j 0.970916+2.65202j -0.941303-0.137342j 0.0816028-0.599405j 0.0322978+0.670349j -0.239516-1.35023j 0.214224+0.785981j 0.528621-0.707515j 2.09669-0.0773684j -1.42393-0.724161j 0.511471+0.920697j 0.676556-1.68996j 0.413394+0.139778j 0.733841-0.429697j 0.520056+1.26141j 1.11423+1.81361j -1.75562+0.715895j 2.85494-0.284494j 0.353244-1.51366j 0.65136-2.3854j 0.469429+0.502941j 1.64846-0.616895j 0.459089-0.617581j 0.047228-0.881169j 0.578482-0.0354282j -1.60235+0.398305j -0.330468-2.4501j -2.29849-2.98506j 1.47383-0.589915j 2.71935-1.09972j 1.87338-1.6468j -0.160386+0.389559j -0.910166-2.159j -0.553117+1.7213j 1.15085+0.756786j -0.59141+0.252226j 0.250535-0.159313j 0.25007-0.26129j -0.859795-0.0934324j -0.609693+0.256478j 0.672794-0.228791j -0.361324+0.681146j 0.26461+1.46313j -0.254065+0.576092j 0.193895-0.980511j -0.631288+0.272001j -0.650748-1.20794j 0.236482-0.819463j 0.360817+0.985937j 0.117017-0.541416j 1.36309+0.583062j -1.06709-0.189495j -0.485414-0.149112j -0.194037-0.282228j -0.130264+0.489887j 1.04755+0.479092j 0.796176+0.613861j -0.524153+0.374862j -0.554846-0.284026j 0.304914-0.49669j -0.494346-0.451795j 1.98191-0.742376j -0.640229+0.270593j -0.593926-0.780301j -0.0319258-0.835503j 0.482102-1.98139j -0.476509-0.867812j 0.785007-0.0403198j -0.577856+0.720533j 0.201119-1.22021j -0.0689349+0.0500893j 0.989269+0.188516j 0.332293-0.53748j 0.135813-0.827954j -1.04771+0.781205j 0.612399-0.372416j -0.366098-0.438106j 0.035742-0.394467j 0.58281+1.0559j -2.59888-1.05281j -0.0754842-1.16217j 0.408232+0.537858j -0.757744+0.926143j 1.91543-2.92927j 1.23938-0.499498j -0.611035-0.779429j -1.21377-0.405419j -0.0668893-1.36625j -0.035467+1.5839j -0.712852-0.553497j -0.16793-0.0593317j 0.424799+0.176959j -2.18419-0.702921j 1.27531-1.01555j 0.292064-0.0879799j -1.61697+0.454271j -0.00117024-0.755202j -0.470824-0.690572j 0.0358953+0.580345j 1.60716+1.03267j 0.464316+1.08846j 0.670917+0.114487j 0.571645-1.77206j -0.471434-0.447651j 0.841473-0.290295j -1.63222-0.666756j 0.315557+0.321237j -0.20467-0.177688j -0.0429583-0.0500298j 
0.392228-0.324004j 0.60583-0.265144j 1.12055-0.111949j -0.36534-0.289555j 0.565723+0.510535j 1.65539-0.506152j 0.149077+0.228136j -0.504138-0.90536j 0.196655-1.45507j 2.2106+0.262104j 0.383148+0.585186j -0.874648+0.934284j 0.0388843+0.258034j -1.45421-0.0364578j -0.745813-0.668897j -1.08485-2.56872j -0.938866-0.139783j 1.8808-0.829836j 0.705166+0.771047j 2.55724-0.907655j 0.433779+2.94365j -2.67662+0.297902j 0.156765-0.0852676j -0.324131-0.0102115j -0.616551-0.74064j 0.340345-0.731204j -0.205848+0.349318j -1.34556-0.861436j -0.204239-0.558057j 0.796388-0.837033j -0.55873-1.48805j -0.119587-0.56489j 0.852545-0.159775j 0.390214+0.928557j -1.25808-0.0656175j 0.402498+0.383354j -0.228758-0.053758j -0.61596-1.12121j -0.754307-0.455097j 0.8416-1.08437j 0.850209-0.561169j 0.21224+0.986125j 0.816157+1.01755j -1.88208-0.199154j -0.773728-0.603839j -0.566219-0.0316148j -0.511829-0.256693j -0.60392+0.88741j -0.0742642-0.83747j 0.251917+0.173072j 1.58889+0.908181j 0.302823-0.0503049j -0.381279+0.172034j 0.607444-1.73495j 0.50832-0.063595j -0.190537-0.29122j 1.0859+0.573332j 0.0462603+0.283187j -0.214857+0.164658j 0.01207+0.511793j 0.271002-0.144913j -0.842655+0.203421j 0.83706+0.239726j 0.738829+0.136023j 0.58131+0.133876j 1.57515+0.936872j 0.0134363+0.874514j 0.0755123+0.098573j 0.192687-1.54236j -0.734093-0.244139j 0.221239-0.51213j 0.698957+0.113064j -0.73496-1.53359j -0.0343517-0.401799j -1.29574-0.234437j 0.828986-0.77118j -0.106652+0.271194j 1.09821-0.262713j -1.01021-0.0592156j -0.77247+0.28672j 0.166285+0.223162j -0.156606+0.0820544j 0.136538+0.168436j -0.42876+0.133546j 0.900328+0.57161j -0.658364+0.180911j 0.0801216-0.0832593j 0.338611+0.158004j 0.591506+0.784054j -0.990717+0.346843j 0.496341+0.418j 0.717567+0.164202j -0.602216-0.469132j 0.0237159-0.148891j 1.48328+0.458279j -0.83505-1.3617j 0.618452-2.03966j 0.442217+0.134408j -1.31889+0.701701j -0.926832-0.13457j -0.150755-0.805918j -1.65212-0.823884j 0.587757-0.73397j -0.303288+1.05175j 1.17516-1.02346j -1.11914-0.393828j 0.12417-0.577116j 0.712015-0.154053j 0.539506-0.546803j -0.789717+0.552636j -0.20716-0.440078j 0.594945+0.895547j -0.65133+0.715838j -0.385539+0.352683j 0.530783-0.17759j 0.477012-0.644935j -0.177523+0.410452j -0.0900428-0.408489j -0.828707-1.10996j -0.451444-0.315363j 0.0240765-0.383295j 0.0143018-0.654616j -0.410208-0.556835j -0.366477-0.406083j 0.15378-0.749218j 0.483064-0.834832j 1.05714+2.08607j -0.215776+1.0182j -1.70476+1.87044j -1.82197+0.381739j -0.870735+0.458721j 
-0.804033-1.00796j -0.771239-0.450306j -0.862467-1.66743j 1.13799+0.53316j -0.378083+0.486725j -1.11781-1.32443j -0.77112-0.510938j -0.238558-0.426407j 0.316831+1.39537j -0.412605+0.935116j -1.72538+1.88367j -1.73139-0.152187j -0.710512-0.646085j -0.695816+1.11236j 1.7988-1.146j -0.831445-1.24607j -0.843553-1.51603j -0.215476+1.1237j 2.4283+0.125752j 1.34847+1.22761j 0.168632+0.0805339j 1.80309+1.97815j 0.224246-0.626441j 0.176775+0.640152j -0.818915+1.66253j 0.347263+0.0404833j 0.524871-1.11459j 0.0683421+1.07716j -0.151733+1.45546j -0.515388-0.328871j 0.303829+0.54523j 0.337132+0.827374j 0.409607+1.16423j -1.82327+0.159682j -1.26822-0.410627j -0.0727475-0.36505j -0.737419+0.537552j 0.413673-0.271111j 0.891356-0.511278j -0.71803-0.893544j 0.53363-1.10057j -0.438087+0.00649318j -0.360802+0.99578j -0.312493-1.38915j -0.352127-0.113849j 0.678277+0.28888j -0.781635+0.878752j -1.56689+0.17309j 1.18919+0.346595j -0.0268108+0.170294j 0.274415+0.303996j -0.201473+0.694614j 0.225409+0.178392j -1.42759+0.613422j -0.319961-1.53354j -0.182173+0.321629j 0.752371-1.892j 0.054831+0.20641j -0.0117533-0.010614j -0.269843+1.04684j -0.1146-0.186994j -0.308388-0.012259j -0.794636-1.03106j 0.328701+0.726136j -0.244351-0.298862j -0.96511-2.25968j 0.0565065-0.310221j 0.0514882+0.250989j 0.015979+0.610473j 0.465618+0.378591j 0.491672+0.605924j -0.796928+0.750624j 0.588783+0.826648j 0.651019+0.732729j 0.897214-1.02975j 0.856842-0.483122j -1.14955+0.25232j 0.66501-1.00632j -0.492593-0.37655j -0.142405+0.657892j -1.47004+0.53199j -0.50615+1.40629j -0.359444+0.432695j 0.312371+0.725487j 0.275314+0.640932j -0.571783+0.883121j 0.161001-1.1521j -0.616939+0.142575j 0.123606+0.64596j 0.263444-0.968883j 1.21369-0.474344j 0.693267+0.490645j 0.124811-0.974871j -0.909704+0.533548j 0.0742709+1.30081j 0.797366-0.198552j -0.225447+0.391256j 0.416779+0.693699j -0.212465+0.237399j 0.0797983-1.00886j 0.568353-0.134944j -0.684223+0.00226808j -0.467172+0.118956j -0.516918-0.246996j 0.933341-0.174408j -0.29172-0.0345288j -1.27204+0.394435j 1.33183-0.0743151j 0.554152+0.218977j 0.0847986-0.801409j -0.564343-0.30761j -1.02184+1.22604j -1.10693+0.577486j -0.415675+0.0687423j -0.083617+0.374735j -0.265305-0.873697j -0.395595+0.339204j 0.018111-0.310103j 0.38195-0.264438j -1.78966+0.150766j -0.415565-1.60716j 0.0112952+0.881498j 0.181589-0.35232j -0.694099-0.309063j 1.6034+0.230541j 1.65381+1.10076j 0.664865+0.765613j -0.623687-0.251307j 1.38288+0.409967j 1.20632-0.0677973j 0.489214+0.246624j 
0.349596-0.888954j -0.233083+0.235577j -0.442056-0.360057j 1.30536-1.16763j -2.73949+0.221988j 0.953039-0.49984j 0.0926146-1.67823j -0.297282+2.44363j -1.12153-0.248324j 0.670879+0.612254j 0.330092-0.089483j 0.657938+1.75798j 0.61034-0.545823j -0.942536-1.31756j -0.510757-1.8457j 0.846288+1.38293j 0.549277+1.79257j 2.66271-0.271742j 1.60019+0.790544j -1.08633+0.929366j -0.636995-0.164832j 0.211882+0.867563j 0.753539+0.0697469j 0.29386+0.0666857j 0.0633914+0.884806j 1.35577+1.63123j -0.626486+0.47946j -0.629524-0.68703j -2.22613+1.08557j -1.31107+0.407156j 0.786986-0.29769j 0.293528-1.30162j -0.39676-0.398088j -0.150539-0.275505j -0.421139+1.10938j 0.733023+0.0223617j 0.21996+0.0785784j 0.261706-0.183693j -0.997505-0.784972j -0.210823+0.512953j 0.458407+0.254103j -0.709631-0.821935j 0.026777-0.699697j -1.33964+0.201009j 1.91464+0.295895j -0.431734-0.568301j -0.394498-0.901751j -0.401412+1.40424j -0.178909+1.2942j -0.0343708+0.0608129j -0.292064+0.289325j -1.15073+0.362294j 0.216715-0.0139571j -0.401824+0.0186853j -0.234484-0.439556j 0.0664814+0.164404j -0.466425-1.01387j -0.291391-0.465724j -0.747574+0.102612j -1.21711-1.60849j 1.96424-0.95061j -2.27565-0.329039j 0.327696-0.540797j -0.87585+1.98044j -0.209658+0.0993102j 0.657024-0.862651j 0.726168-0.260489j -0.34192-0.343187j -0.974275+0.892163j 0.715796-1.24092j -0.885126-0.528501j -0.330353-0.207043j 0.787895-1.24467j -0.616303-1.94412j 0.813822+0.514318j 0.218386-0.694658j 0.135168+0.225098j -0.365185-0.62459j -0.336027+0.810741j -0.0139159+0.122734j 0.281599+0.118983j 0.57846+0.151617j 0.244652-0.0322741j 0.549563+0.0586283j -0.94615-0.16462j -0.0333564-0.153075j -0.38934-0.0122163j -0.00320387-0.0909405j -0.762065+0.0560724j -1.26515+0.191796j 0.170288-0.00374586j 0.875845+0.0469841j 0.435033+0.219915j 0.911105+0.0475529j 0.310098-0.582463j 0.562847-0.535425j 0.337716+0.4085j -0.224223-0.246762j 0.586154-0.553503j -0.223593+0.63084j 0.497976-6.38718e-05j 0.0495622-0.131943j 0.369412+0.580181j -0.112178+0.559616j -0.86807-0.528688j 0.0766877-0.347813j -0.824564-0.281749j -0.768407+0.913055j 0.443907-1.26611j -1.02922-1.11148j -0.787936-0.145972j 1.08394+0.285155j 0.90007-0.978812j -0.124332+0.0304445j 0.169317+0.621356j 1.08145+2.02336j 0.479497-0.375909j 0.247237+0.55167j -0.710792-1.79496j -2.30837+0.0959906j -0.235842+1.85472j 0.616442-0.83313j -0.520632-0.162495j -0.976363-0.102251j -0.813889+1.34218j -0.0326085+0.522203j -0.305938+0.574584j 0.186279-0.311173j 0.511109+0.292656j 0.593659+0.133657j 0.217416+0.154018j 
-1.23191+1.69827j -0.159448-0.0223095j -1.25698+1.08688j -1.94387-0.165767j -0.677329-0.882996j 0.757417-1.01688j 0.55736-2.28342j -1.5728+0.00488937j 1.02341+1.37594j 0.833609-0.141625j -1.70688-1.5821j -1.21777+0.71459j 1.4534+0.563031j -0.30334+1.37783j 0.296796-1.47015j 1.55677-1.41398j 0.465264-0.459546j 0.228702-1.16219j -0.702826+0.748751j 0.356045-1.7966j 0.789819-1.1408j 1.10346-1.18279j -1.54048-0.323975j -0.0979869-0.350415j 2.14138-0.244627j -0.969762+0.438058j 0.992775+1.07924j 0.151008-0.0227055j -1.22529+0.81799j 0.0250045-1.18358j -0.0929384+0.654893j -0.443659-1.07931j 0.58568+1.19314j 0.544982-0.686693j -1.32562-0.231949j 0.222331+0.208727j -0.75855-0.547103j 0.598448-0.485912j 0.604292-0.541442j 1.63254+0.141071j 0.299816-1.34582j 0.386812-1.30477j -0.0676029-0.294704j -0.0559584-0.359003j 0.135711-1.35334j 0.00554069-0.0275657j -0.758838-0.565593j 0.20092+0.13029j -0.811404-0.946333j 0.0173678-0.166891j -0.242118-0.799259j 1.9767-0.21736j -0.0440785-0.0529373j 0.18968+0.540908j -0.584518+0.636531j 0.384939-0.155515j -2.52442+0.540652j -0.00634623-0.69851j 0.342966+0.195678j 0.234161-2.15977j -0.974906-0.360003j 1.16707-0.00833849j 0.272693-0.465131j -0.221004+0.496568j -0.560603-0.0941362j 0.840427-1.543j 0.657865+0.527155j -1.31319+0.23923j -0.896962-0.717725j 0.28449+0.377177j -0.97859-0.27126j 0.602268+0.224218j 0.464515+0.381583j -0.906961-0.242728j -0.990541-0.457074j 0.752856-0.143485j -0.740188-0.322043j 0.707296-0.31007j -1.07406+0.00460709j -0.436273-0.576757j -1.04005-0.604357j -0.633245-0.0368143j 0.355652-0.327842j 0.147651+0.894536j -0.280034+0.327374j -0.77179-0.968901j 0.544505-0.150541j -0.254851-1.12426j -0.543951+0.576122j -0.65288-0.962953j -0.80651-0.469746j -0.266806+0.393992j -0.0795917-1.42043j 0.700277+0.417262j -0.799034-0.0337738j 0.704373+0.827058j 0.109856-0.88946j -0.0782792+0.789092j 0.507423+1.13615j 0.214224-0.0727639j 0.617901+0.657862j -1.08426-0.431295j -0.492939-1.0927j -0.808304-0.299101j 0.520765-0.023246j -0.632949-0.86699j 1.3953+0.500235j -0.217573+0.868623j 0.816287-0.298947j 0.56491-1.53221j 0.1959+0.574251j 0.360064-0.525239j -0.0243278-0.163729j -0.451161+0.175684j -0.458146+0.847596j 1.43342-2.20674j 0.00481546-0.120873j 0.275527-0.248549j -0.0560134-0.368635j -0.524361+0.0888427j 0.360471-0.0630319j 0.171432-1.46842j 0.0468801-0.146786j -0.165531-0.0979612j -0.421948-0.769857j -0.614766-1.44242j 0.0511997-1.47366j 0.239691+0.281878j 0.0276875-0.536959j -0.137539-0.0114918j 0.0511237-0.174536j 
-2.35715-0.211591j 0.406363-2.52802j 2.16455+0.471029j 0.309452-0.536884j -1.40549-0.132869j -0.342693+2.39897j -1.11314+0.972985j -1.08124+0.289436j -1.07259-0.100912j -0.378722-0.219791j -0.0263569+0.395329j 1.51376+0.351294j 1.77102-1.2568j 1.03271+1.72435j 0.283626+0.301288j 2.12938-0.408434j -0.327226+0.0500022j -0.187546+0.977129j 0.0852656+0.400349j 1.69426-0.330101j 1.04274+0.543964j 0.326643+0.565746j -1.0033-2.35135j -2.11271+1.21859j -0.450802-0.927005j 1.06689+0.611961j -0.523194+0.439641j 1.02451-0.793462j 0.177238-0.867552j -1.56259+0.322989j 0.541056+0.313937j -0.4342+1.43125j -1.22-0.508499j 0.810697+1.01215j -0.593435+0.803215j -0.4517+0.733548j 0.125416+0.214877j -0.279753-0.0491223j -1.04309+0.477628j 0.235742-0.408207j -0.49071+0.120081j -0.180086-1.26785j 0.176192+0.282701j 0.970304+0.0713713j 0.395609-0.857746j 0.395386-0.748122j -0.410381+0.0602954j -0.663538-0.406136j 0.309849-0.76351j 0.129239-0.228176j 0.281743-0.233996j 2.64922+2.22227j -0.221494+0.139503j -0.637137+0.300814j 1.59371-2.32278j 0.052827-0.303221j 0.515729+1.62995j 0.0612431-0.115531j -0.00515128+0.0239832j -0.307969-0.322699j 0.479403-0.182743j -0.293736-0.180998j -0.104382+0.362473j -1.07644+0.229992j 0.25951+0.577765j -0.599033+1.39251j 0.106134-0.225523j 1.2678+0.482128j -0.828141+0.847958j 0.702874-0.0328852j -0.237894-0.203514j 0.0812328+0.126463j 0.567691+0.590581j 0.636682-0.123003j 0.168126-0.0409031j -0.752824-0.912452j 1.30727-0.266445j 0.126751-0.855701j 1.04951+1.24248j -0.932082-1.36195j 1.4466+0.07607j -0.805417+0.991762j -1.36588-0.179759j 0.438206-0.902881j 0.458404-1.22255j -1.11154-1.18629j 0.544739-0.817307j -1.22292+0.631615j 0.937411-1.08188j -1.17011-0.132788j 0.279274-0.564377j 0.879053-0.169635j -0.770045+0.597j 0.0771856+0.524592j -0.235034+0.0552414j -0.752113+0.255817j 0.979174+0.154755j 0.552747-0.559282j -0.311879-0.466933j 0.0836334+0.0667633j -0.381188+0.300039j 0.0125135+0.32981j 0.928208+0.342349j 0.655848+0.542406j -1.42782-0.255408j -0.348766+0.153265j 0.870282-0.700354j -0.241867-0.350549j -1.12428-0.119398j 0.66007-1.3005j 0.640712+0.330061j -0.181649-1.65855j -0.220969+0.221211j 0.333923-0.192897j -0.3771+0.736719j 1.23592-0.849632j -0.0813101-0.0238658j 0.0950176+0.63951j 1.31873-0.109204j -0.756938-0.245419j 0.480623-0.621889j 0.120494+0.0837108j 0.666071-0.29971j -0.100116-0.131924j 0.78594-0.301991j 0.613655-0.0901187j 0.296332-0.147838j -0.302537+0.0870661j -0.0936611-0.0930646j -0.181621-0.0800108j -0.0350351+0.00273578j 
0.0160458-0.403475j 0.243224-0.549222j 0.694959-0.491379j -0.0393115-0.275696j 0.490222+0.0472699j 0.840622-0.614802j 0.0750194+0.12666j -0.735031-0.308205j 0.414494-0.562684j 1.40775-0.173489j 0.034262+1.57239j -0.321535+0.76425j 0.395859+0.237193j -1.66005-0.420668j -1.68721+0.684795j 0.00785806-0.19231j -0.835601-1.04485j 0.19815-0.593937j 0.145698-1.69712j -2.05313-2.11236j 3.64894+0.163737j -0.568209+2.66343j -0.149241-0.021729j 0.105571+0.16869j -0.207599+0.124926j -0.113024-0.11904j -0.02674+0.144086j -0.402841+0.0873707j -0.128498-0.105725j -0.124941-0.204898j -0.296171-0.0395321j -0.17676-0.0723459j 0.435321-0.158604j 0.038663+0.63586j -0.0698052+0.292482j 0.326659+0.235382j -0.288393+0.095285j -0.831212+0.167212j -0.200523+0.331255j 0.383076-0.435775j 0.313726+0.490518j -0.0314988+0.354949j 0.763503+0.511785j 0.164899-0.0977495j 0.547338-0.179358j 0.265281-0.209154j 0.980427-0.058568j 0.417123-1.0032j 0.302993+0.865209j -0.129516-0.196028j -1.28426-1.17571j -0.14612-0.249205j 0.286861-0.302348j -0.795471+1.15494j 0.26361+0.207646j -0.0281088-0.275822j 0.805531-0.206948j -0.168408+0.0530912j 0.0560009-0.427786j 0.284597+0.189859j 0.529064-0.342465j -0.602961-0.0361207j 0.158415+0.493447j 0.618551-0.269406j 0.388208-0.0842526j 1.13939-0.1913j -0.401464+0.0800696j 0.0479279+0.092793j -0.158066-1.17926j 0.287415-0.316963j -0.0642684-0.33635j -0.315066+0.174881j -1.19503-0.588607j -0.068906-0.336358j -0.522985-1.13807j 0.637002+0.220233j -0.566214-0.179304j 0.961555-0.722996j -0.600539+0.915261j -0.0956156-0.658544j -1.10184+1.14649j -0.0776463-0.172818j 0.295383+0.557069j -0.351153+0.184293j -0.00879112+0.827868j -1.87455-0.34531j 0.532699+0.132915j 0.703311+0.527304j 1.54281+0.64392j -0.568173-0.0997155j -0.820248+0.100132j 0.944046+0.144025j -0.153385+0.757316j 1.04017-1.54075j 0.0889779+1.16298j 0.286533-0.170472j -0.154746+0.10843j 0.0822991+0.265839j -0.938143-0.918246j -1.25416-0.984744j -0.0767736-0.878968j 0.0469728+0.635064j 1.53304+0.0217722j 0.615224+0.271267j 0.468367-0.694162j 0.648415+0.110463j -0.159683+0.597832j -0.686318-0.14966j -0.521991+0.0920307j 0.18159+0.18008j 0.0253728+0.689334j 0.91493-1.0494j -0.311591-0.681418j -0.717548+0.258578j -0.473157+0.160129j -2.26204-0.491031j -1.14616-0.178507j 0.176991+1.18631j -0.709195+0.741201j -0.509357+0.195772j -0.519433+1.84129j -0.945017+0.64406j -0.0451272+1.16345j 0.184781+1.00629j 0.45654-0.814997j -0.805646-1.15434j 1.59606+0.468228j 1.91941+0.55097j 1.36773+0.529005j -1.62365+3.25662j 2.53551+1.66602j 
