-0.00285054-0.00923639j -0.00387512-0.00192927j 0.00426262+0.010924j -0.00502784+0.00139672j 0.00238048+0.000316938j 0.006816+0.00672814j -0.00378049+0.00876346j -0.00356666-0.00334147j -0.00340496+0.00455953j -0.00109044-0.00583461j 0.00122054+0.00279271j 0.00439843+0.00298842j 0.00187342+0.00209018j -0.00230879+0.000280764j 0.00108797+0.000909214j 0.00570929-0.00319374j 0.00111581+0.000316645j -0.00658084-0.00112283j 0.0041715+0.00261719j -0.00395129+0.00856813j -0.000992826+0.00345515j 0.00144438+0.000919287j 0.00102024+0.00154803j -0.000591491+0.0042743j 0.00371268+0.00179401j -0.00380863+8.8853e-05j 0.000770624+0.000788963j 0.00462829-0.00185665j 0.00436011-0.00142492j -6.1546e-05-0.00164981j -0.00599129+0.000140212j 0.000229634-0.00574002j -0.00347961+0.00417923j -0.00334787+0.00984512j 0.00205407+0.00322275j -0.00223933+0.00241037j -0.0010661-0.000127883j 0.000819605+0.00293118j -0.00568968+0.00113284j 0.00476374-0.00201609j 0.00192194-0.00554582j 0.00938468-0.00576718j 0.0118075-0.00420782j 0.00699376-0.00226935j -0.00351436-0.00291008j 0.00397955-0.00188985j -0.00248105+0.00124584j -0.00468939+0.00185624j 0.00424667-0.00130037j 0.000162882-0.000206585j 6.73119e-05-0.00120949j -0.00142592-0.00143512j 0.000940062-0.00313688j -0.00240058-0.0017599j 0.00247746+0.000174879j 0.00134148-0.00264047j 0.00387608+0.00176643j -0.00169926-0.000788088j 0.00122264+0.000453288j 0.000681435+0.0015627j -0.00143551-0.00148471j -0.000941121+0.00219992j -0.00142307+0.000803631j -0.00191802+0.000445943j -0.00144882-0.000343273j 0.00211847-0.00221276j 0.00327178-0.000621248j 0.000660297+0.00128081j -0.000745581-0.000810246j 0.00186012-0.00137932j 0.00453388-0.003804j -0.00047259-0.000220953j -0.00396292+0.00110927j -0.000916721-0.000986571j -0.00331681-0.000537113j 8.15413e-05+0.00357941j 0.00127825+0.00201362j 0.0015659-0.00126631j 0.00559738-0.00574661j -0.00149765+0.000842369j 0.00589886+0.00187177j -0.00415948-0.00485311j 0.000542004+0.00194239j -0.00260025+0.00265826j -0.0023991-0.00295779j 0.00111746-0.00448813j -0.00497048-0.0111312j 0.00688904+0.00719641j 0.0114548-0.00130594j -0.0113783+0.0100401j 0.00463213-0.000168295j -0.000682761-1.10233e-05j 0.00131825+0.001298j -0.00325634+0.00083044j -0.00142951-0.000961016j -0.000972424+0.000508488j -0.000661064+0.00362433j 0.00299325+0.0102746j 0.00446295+0.00394765j -0.0119661-0.00507447j -0.00188507+0.00795946j 0.00344538+0.0103614j 0.000135531+0.000931549j 0.00469624+0.00146394j 0.00214922-0.0135058j 0.00265683-0.00125048j -0.00242954-0.00557602j 0.000493813+0.00245395j 0.00623008-0.0175629j 0.0137911+0.00627402j -0.00605087+0.0141457j -0.00472987+0.00745932j -0.0124308+0.00804863j -0.00486673+0.00837932j -0.00560091+0.00490626j -0.00539011+0.000791182j 0.000378767-0.00639352j -0.00171365-0.0111855j -0.00697921+0.0021542j 0.00825068-0.000334767j -0.000248875+0.00687443j 0.00795755-0.000266439j 0.00115761+0.00274024j 0.006469+0.00532659j -0.00217206+0.00867247j -0.00292958+0.00500971j -0.00400168+0.00207937j 0.00877412-0.0106955j -0.0086949+0.000626482j 0.00171096-0.00451267j -0.00900479+0.0075968j 0.00983151+0.00446674j -0.00273457+0.0029351j -0.00500368+0.00518494j -0.00495729+0.00659824j 0.00229891+0.00243656j 0.00406547+0.00300323j -0.000208474-0.000247146j 0.00862348+0.00641724j -0.00118779-0.00013027j -0.00494927-0.000230881j 0.00281077+0.00145875j -0.000203676-0.00332387j -0.00779032-0.000513049j -0.0127181+0.00498152j 0.00382255-0.00421028j 0.00110251+0.0039241j -0.00791048+0.00198991j -0.00269297-0.00022464j -0.00618947-0.00191139j -0.00118438+0.000650526j -0.00628322+0.00424977j 0.0195284-0.012042j 0.00826203-0.00510103j -0.00372281+0.00249582j -0.00215746+0.010841j -0.00260742-0.0144326j -0.0118702+0.00973713j 0.012676-0.012967j -0.00260511+0.0102967j 0.00599473-0.00840156j -0.00186195-0.00111804j -0.000785101+0.00200167j -0.00166939-0.0053443j -0.00599787+0.00489583j -2.13208e-05-0.00172978j 0.00640519+0.00204305j 0.00163063-0.0136489j 0.00866065+0.00201355j -0.00254265+0.00202003j 0.0137961-0.00734225j -0.0287484-0.0139871j 0.0167988-0.00159159j -0.0123534-0.00355689j 0.00380035+0.00179947j -0.0150569+0.000994853j 0.0201003-0.00657425j -0.0265881-0.0231565j 0.00800943-0.0185308j -0.00282421-0.00536408j 0.0213263+0.00358331j -0.014224-0.0104515j -0.0193554+0.00600226j -0.0114064-0.0112313j -0.00442071+0.00301619j -0.0175665-0.025923j 0.00771874-0.00236564j 0.00894373-0.00738406j 0.00876431+0.0423638j 0.00525227-0.00971154j -0.000471681+0.000207633j 0.0125935-0.00652653j 0.000140186+0.0291682j 0.0282648-0.00552165j -0.0559239-0.0232418j -0.0239182+0.0609759j 
-0.0111808+0.00495005j -0.00316015+0.00419638j -0.0109106-0.00246914j -0.00522095-0.00651568j 0.0017903+0.00238631j -0.000818716+0.00933606j -0.0069469-0.00704253j -0.00585276-0.00574466j 0.00196377+0.00208331j -0.00378662+0.00168968j 0.000895628-0.00157431j 0.00190635-0.000496929j 0.000527282-0.0010477j 0.00213243-0.000435469j 0.000569681-0.00346802j -0.00225732+0.00189578j -0.00503842+0.00461939j 0.00789998-0.00844893j -0.00769048+0.00161014j -0.0124327-0.000681681j -0.00338011-0.000271705j 0.00120674-0.000184613j -0.000459414-0.00938767j 0.00407626+0.0019722j 0.00312654-0.00109281j -0.0060141-0.00375902j -0.000200282+0.00524552j 0.00217553-0.00513776j 0.000446122-0.00253677j 0.00073377-0.00310692j -0.00148889+0.00254572j -0.00109904-0.00433001j 0.00321551+0.00421383j 0.00246294+0.00148114j 0.000742203-0.00347005j 0.00306531-0.00279441j 0.00170316-0.00330877j -0.000937458+0.000778088j 0.00791005-0.00269661j 0.00905225-0.00195544j 0.0066326+0.00245024j 0.00505135-0.000470223j -0.00195807+0.00718407j -0.00485226+0.00885669j 0.000816312-0.00371414j -0.00469876-0.00015544j -0.00217112+0.000260349j -0.000391553+0.00330069j 0.00211448+0.00205451j -0.000849148+0.00338717j -0.00651376-0.00071616j 0.00424177-0.00474638j 0.00923242-0.00143236j 0.0030461-0.000459779j -0.00640913+0.00346103j -0.00135251-0.00182979j -0.00217143+8.25483e-05j -0.00516014+0.00364202j -0.00371633+0.000274977j -0.0021474+0.00169155j 0.00257136-0.00156004j 0.000375684+0.0018052j -0.0033451+0.00132672j -0.000570036-0.000450569j -0.00035992-0.000556863j 0.00380966-0.00513672j -0.00360016-0.00260053j -0.000205035+0.00171941j -0.00111518+0.000720722j -0.000178823-0.0013899j 0.00179638-0.00234618j 0.000694943-0.000841274j -0.0012683+3.76773e-05j 0.000769468+0.00273672j -0.00161097-0.00328549j 0.00227845+0.00183206j 0.00457844-0.00010272j -0.00418184+0.000845397j -0.00196602-0.00135318j 0.00935207+0.0030671j 0.00215217+0.000617594j -0.00233751+0.00424925j 0.0058868+0.00130458j -0.00427921-0.00219017j -0.00555298-0.00351305j -0.00699-0.00119831j -0.00463165-0.0030972j 0.00561884-0.0120327j 0.00601051-0.0147261j 0.00527285+0.00420156j -0.00436115-0.00231818j -0.00169138-0.00124456j -0.00369433+7.18786e-05j 0.0037101+0.00312322j -0.0028191+0.000598042j -0.00664198-0.0056289j 0.00064905+0.000812203j 0.0060981-0.00505382j 0.00378998+0.0224138j 7.65717e-05+0.00152684j -0.00721928-0.000721629j 0.00201354+0.00773904j -0.0012157-0.00268039j -0.000211947-0.000573356j 0.00723405-0.00827625j 0.0107841-0.00589414j 0.0138549-0.00861214j 0.000789107-0.00701949j -0.00583903-0.00596468j 0.00535416-0.00744712j 0.00291256-0.000229682j 0.00227971-0.00600159j -0.00291446+0.00667133j 0.000142559-0.00231088j -0.00394232+0.00377716j -0.00374164+0.00058665j -0.00252558-1.40069e-05j 0.00173316+0.00769224j 0.00269831+0.00188357j -0.00168221+0.000497371j -0.0036219-0.00819564j 0.00528116-0.00103799j 0.000319267-0.00683771j 0.00709628-0.00367516j 0.00857147-0.0013779j 0.00665473-0.000425812j 0.00483098+0.00272021j -0.00822748+0.00214505j -0.00135324+0.0030574j -0.00086311-0.00434052j 0.00279947+0.00569398j 0.00819216-0.0050993j 0.00216288-0.00366742j -0.00049791-0.00311444j 0.00776536-0.00648911j 0.00253423+0.00142463j 0.00156094-0.010549j -0.000846321-0.00405675j 0.0112384-0.0181658j 0.00163447+0.00523559j 0.00235626+0.00465102j -0.000521673-0.00460658j -0.00520655-0.000754084j -0.00140175+0.002942j 0.00179156+0.00207834j -0.000331708-0.000998687j -0.0016722-0.00499768j -0.00635154+0.00661257j 0.000204512+0.00273196j -0.00100675+0.000578388j -0.00108431+0.00237034j -0.00260628+0.0105472j -0.00101655-0.0245436j 0.000646975-0.00617689j 0.00808368+0.00351542j -0.00664732+0.00487211j -0.013592+0.00613609j 0.0147795+0.000777428j -0.0155938+0.000622738j 0.0177735-0.00558558j -0.0116073-0.000659014j 0.00170919+0.00183474j 0.00466453-0.000103048j -0.0065903+0.000774714j 0.00283234+0.00219669j -0.00888125+0.00187219j 0.00224476-0.00876939j -0.0222384-0.000522682j 0.00768893-0.00667644j 0.00553483-0.00244142j -0.0183643-0.0075996j -0.0227715+0.0111725j -0.00183446-0.00334117j 0.00146669+0.00849273j -0.0079891-0.00800921j -0.000957568+0.00991879j -0.0186449-0.0169428j -0.020412+0.0115805j -0.0321188-0.0149589j -0.00877935-0.00350514j 0.00170473-0.0140169j -0.00960257+0.00448578j 0.00854876+0.0262382j 0.00766332+0.020246j -0.00174296-0.00368749j -0.013701-0.000381405j -0.0226221-0.00923549j -0.000966175-0.0247139j 0.0180819-0.0145604j -0.005838-0.0340232j -0.0086701-0.0149057j -0.0169214+9.6438e-05j -0.0180733+0.00803358j 0.00688773+0.020631j 0.0266483-0.0571217j -0.0556575-0.0225877j 
0.00141036-0.00805116j -0.00600529+0.00696011j 0.0166777+0.00490289j -0.0020272+0.005164j 0.00554362+0.000927419j 0.00829752-0.00356735j -0.000451494+0.0173491j -0.00416331+0.0035708j -0.00655605-0.00281731j -0.00454235-0.00275471j 0.00197319+0.00207171j 0.00757946-0.000692483j 0.00450904+0.00254538j -2.8684e-05+8.46067e-05j 0.000710912-0.00297931j 0.00516778-0.001859j 0.00319798+0.00535066j -0.0136497+0.0129294j 0.0101558-0.00216732j 0.0108118+0.00579394j 0.00236915+0.00323968j 0.00222233+0.000216131j 0.00218681+0.0107591j -0.000731912+0.00128594j 0.0028178+0.0042635j -0.000910656+0.00434105j 0.00308125-0.00457298j -0.000957376+0.00544176j 0.00448615-0.000802572j -0.00174266+0.00215317j -0.0068679-0.0038863j -0.00787077+0.00376726j 0.002155-0.00317732j 0.00907102+0.00605632j 0.00355695+0.000324499j 0.00526235+2.12891e-05j -0.00442418+0.000254931j -0.00290024-0.00117281j -0.012843-0.00102235j -0.0135642+0.000677293j -0.00689247-0.00782998j -0.00847256+0.00203454j -0.00541755-0.0174251j -0.00650815-0.0135367j 0.0110154-0.00260514j 0.0124706-0.00225251j 0.00254125+0.00182569j 0.00337271-0.00886287j -0.0121505+0.00524995j -0.00381192-0.0111158j 0.013786-0.00868953j 0.00427245+0.0111672j 0.00583578+0.00445359j 0.00192014-0.00396896j -0.00123186-0.00280136j 0.00673065-0.00156285j 0.00865194+0.00414517j -0.00600451-0.00420711j 0.00618404-0.00451625j -0.00252083-0.00276178j 0.0100596-0.00776451j -0.00471289+0.0032269j 0.00428851-0.00288495j -0.00180355+0.000728638j 0.00798494-0.00146285j 0.00258201+0.0110682j 0.00586948+0.00473181j 0.00533285+0.00332406j 5.9747e-05-0.0127373j 0.00306196-0.000539267j 0.0169767-0.0134771j -0.000444499+0.0029519j -0.00970611+0.0046359j -0.00344583-0.00499993j 0.00725795+0.00871946j -0.00135241+0.00115569j 0.00323196+0.00527313j 0.000855296-0.00216815j 0.0156666+0.00533706j -0.0152013+0.000605702j 0.0123292+0.000333281j -0.011748-0.00695589j -0.00869513+0.0106866j -0.00346552-0.00445934j -0.00557061-0.00332024j 0.00960922-0.00504057j -0.0110816-0.0158681j -0.00224563+0.0156309j -0.00311944+0.00490307j 0.00231177+0.0130912j 0.000499827-0.00141695j 0.000449721-0.00533921j 0.00807933+0.00631173j -0.0113357-0.0129209j 0.00146156-0.00228798j 0.0109717+0.011042j 0.00227028-0.00329636j -0.014085+0.011417j -0.00895294-0.0357313j 0.00253394+0.00239j 0.0101836-1.5268e-05j -0.00632566-0.0225459j -0.000350882-0.00105445j -0.00471715-0.00417218j -0.000337652+0.0283686j -0.0229007+0.0141958j -0.0167872+0.0241792j -0.00298055-0.000977136j 0.00438883+0.0151473j -0.0134108+0.00206616j 0.00341549-0.0236522j 0.00215696+0.000813495j 0.00401226-0.00552911j 0.00892965-0.00845977j 0.0314013-0.0161166j 0.0115069-0.0286083j 0.000908034-0.00500328j -0.00393425+0.000689674j 0.00455059-0.00279656j -0.00475112+0.0090188j -0.00339096-0.000130559j -0.0224249+0.00845021j 0.0101497-0.00594199j -0.00924532-0.00505208j -0.000607332-0.0155628j 0.000810616-0.00587052j -0.00690731+0.00492201j -0.00796473+0.0136375j 0.010035-0.00437668j -0.012099+0.00737716j 0.000768615-0.0166279j -0.003955-0.00140205j 0.000396149+0.0131222j 0.00297415+0.00235269j 0.00350373+0.00996841j -0.0121249-0.00354004j 0.00414401+0.0030473j 0.0109503-0.000914091j -0.00855227+0.000282278j 0.000453942+0.00122118j 0.00679409-0.00110477j -0.00252639+0.00294824j 0.00436112+0.00463387j 0.0288751+0.00160233j 0.0424492-0.0110439j -0.0163317+0.00669766j 0.0189296+0.00302645j 0.033305-0.00497879j -0.00564881-0.00141901j 0.0150253+0.00146843j 0.00744689-6.61435e-05j -0.00777417+0.00111812j 0.021051-0.0106185j -0.00268954-0.00416908j -0.000632807-0.00513903j -0.0135149+0.0201784j 0.000300128-0.0121328j 0.0154631-2.91341e-05j 0.0074445-0.00919887j 0.000828658+0.00726976j 0.0101521-0.006893j 0.00496589+0.00150734j -0.0113176-0.00319454j 0.0103492+0.00526415j 0.00623965-0.0175518j 0.0353533-0.000351631j -0.00358377-0.0125228j -0.0138167-0.00825783j 0.0293724+0.0144582j 0.0190155+0.0194894j 0.00775199-0.00557133j -0.00941725-0.0185801j 0.00679974+0.00179665j -0.00871818-0.00578353j 0.016112+0.0223062j -0.00193471+0.00161192j -0.0158247-0.0228457j -0.00366407-0.0167516j 0.00410241+0.00980814j 0.00999081-0.00739347j 0.000191971-0.0390619j 0.0206991+0.0252704j 0.0184109+0.0370118j 0.00715087+0.00604216j -0.0142397+0.00643436j 0.0212575+0.00355179j 0.0309954+0.0459095j 0.0293684-0.017119j -0.0069747-0.0373208j -0.00556681+0.0335775j -0.0638743-0.031098j -0.0664912+0.0692543j 0.0284857-0.026516j -0.0385719-0.0476514j 0.00793488-0.0153822j -0.0152677-0.0270803j 
-0.00865676+0.0117335j -0.00321873+0.0105058j 0.0053935+0.011794j -0.0196913-0.00678279j 0.00752095+0.00395503j 0.00261855+0.0155244j -0.00734506+0.00459722j -0.000564804-0.00540171j 0.00685793+0.000734091j -0.00379852+0.00362199j -0.00461409-0.00469471j -0.00758064-0.00363505j -0.00396627-0.00178475j 0.0117816-0.000781905j -0.00731413-0.0117588j 0.0109171-0.00515022j -0.000741098+0.00372854j -0.0125737+0.00372342j 0.0172456+0.00225433j 0.00373233+0.0116233j 0.00178129-0.00258439j 0.00170062+0.00598874j 0.00620631+0.00878101j 0.00275226+0.00654388j -0.00666498+0.00218347j -5.63031e-05+0.00216434j -0.00629277+0.00179059j -0.00614543+0.00322176j -0.00224085+0.00534803j -0.00131267-0.00660458j 0.00458499-0.00334651j 0.00413086+0.0051839j 0.013192-0.0064942j -0.000507169-0.00407055j -0.0132616-0.0155304j 0.00517467-0.0125876j -0.00214887-0.0047748j -0.00120388+0.000612578j -0.0193327-0.00338762j 0.00358272+0.00199961j -0.00395052-0.0176784j 0.00290686-0.00453029j 0.00907789-0.0205016j -0.00929587+0.0047284j 0.00184352-0.00755491j 0.0143043-0.00806543j -0.00708596+0.0011428j -0.00717551-0.00198741j 0.00192669+0.00265706j -0.00296292+0.00190694j 0.0102803-0.00628865j 0.00259752-0.0017081j 0.00143602+0.00135938j -0.00127826-0.00683456j 0.00775556-0.00113879j -0.00378372-0.0053498j 0.0133756+0.00851098j -0.00106658+0.00676849j 0.00374596-0.00431542j 0.00486376-0.00114553j -0.000229116-0.00833867j -0.00415009+0.0058842j -0.00420092+0.00258359j -0.00447057+0.00290144j -0.00916072+0.00330496j 0.00493422-0.0048099j 0.00592064-0.00507999j 0.0065372+0.000371139j -0.010985+0.00104703j 0.00122808-0.0041474j -0.00767359-0.00432302j -0.00182689-0.00540986j -0.000164987+0.0046986j -0.00582511+0.00831647j 0.0120471-0.0119702j -0.00633895-0.0034986j 0.0257345-0.0116054j 0.00253958-0.000722023j -0.00952344-0.0127767j 0.00101802+0.000790552j -0.00202579-0.00889068j -0.00572491-0.00205349j 0.0130701+0.0104531j 0.00153738+0.0078713j -0.0093754-0.00543126j -0.0141639-0.0345469j -0.00675873+0.00549483j -0.0159536+0.00592819j 0.00830139-0.0135203j 0.0105053-0.0138196j -0.00626598-0.00198715j -0.00798948-0.00620126j 0.00814093+0.000345174j -0.0112899-0.00190081j -0.00687088-0.00087466j 0.00943311+0.00658419j 0.0012675-0.00348098j -0.00107298+0.0270218j -0.00178301-0.0214082j -0.0119201+0.00315213j 0.00252528+0.00371184j 0.00242546-0.00948867j -0.00897669-0.0058486j 0.00787643+0.00781101j 0.00304723-0.00120876j -0.00547344+0.0122945j -0.0138161+0.00461423j 0.00290574-0.0076556j 0.00106667-0.0103972j 0.00453986+0.00440282j 0.00130867-0.00496282j 0.00214842+0.00326708j -0.00786504+0.0184117j 0.00142275+0.0078347j 0.0149552-0.00661898j -0.00677236-0.0142456j -0.00180132-0.00534836j -0.00557558-0.0205277j -0.00110937-0.00191782j 0.0127042+0.0023755j -0.00565667+0.0159936j -0.0138043+0.00312433j 0.0146452+0.000418398j 0.00307861+0.0048796j -0.00569094+0.00363101j -0.0057491+0.000720503j -0.000577712+0.00885454j 0.0182767-0.0119258j -0.00757849+0.000666258j -0.0072447+0.00180758j -0.0145346+0.0117766j 0.00893912+0.00367523j -0.00274344+0.00385573j -0.0151255+0.00812059j 0.000284285+0.00882356j -0.0014342+0.000426924j 0.00527667-0.00236251j 0.0051251-0.000392615j -0.00357412+0.0170079j -0.00125092-0.00452925j -0.00447469-0.00415073j 0.00179466+0.00501525j 0.0134963-0.00179002j 0.00728813-0.00312691j -0.00849972-0.00254646j -0.000610083+0.00195453j 0.00486722-0.000761203j -0.00434162-0.00635575j -0.00192738+0.00223493j 0.0071724-0.00356017j 0.00400643+0.00105347j -0.00285793+0.010419j 0.012586-0.0153805j -0.0041821-0.000875613j -0.0153365+0.00710482j 0.0463622-0.00303019j -0.0263207+0.00661744j -0.0131922-0.0147571j -0.0091589+0.00882532j -0.00837764-0.00531555j 0.00695264+0.000213816j -0.00159525+0.00114522j -0.00903422-9.76701e-05j 0.00934278+0.00342299j -0.0158756-0.0144275j 0.0173662-0.0148752j -0.0286847-0.0144657j -0.00391517-0.0195443j -0.0174854-0.0320731j -0.000210779+5.90211e-05j -0.00117456-0.0110773j -0.00352303+0.0137919j 0.000655473-0.00210636j 0.0112623+0.0356344j -0.00465469-0.0258j -0.0302038+0.0076214j -0.0073638+0.00600956j -0.0161492-0.000601174j -0.0130075-0.00936196j 0.00894483-0.00251997j -0.0388666+0.0341745j -0.0014065+0.00446429j -0.00928707-0.0301748j -0.0174593+0.00555391j 0.025261+0.0235032j 0.00611079-0.0250051j 0.0234328+0.0404199j 0.0125866+0.0153001j -0.0286578-0.020506j -0.0277383+0.0333255j 0.0371744-0.0183913j -0.0150615-0.0202834j 0.00929561+0.0213919j 0.0154447+0.00253636j 0.00875496+0.00944035j 0.0106744-0.00988363j 
-0.000837259-0.000673306j -0.00521474+0.0103641j 0.0107666+4.44467e-05j 0.00913648+0.00596393j 0.0106761+0.00365392j -0.00660189-0.0074051j -0.003044+0.00770976j -0.00780216-0.00361579j -0.00544766+0.00283905j -0.00808213-0.00705351j 0.00767777+0.00265886j 0.00550287+0.00797526j -0.00100153+0.000367524j 0.0169629-0.00419524j -0.00517714-0.0135254j -0.00838136+0.006353j 0.00526208-0.014983j 0.00882069-0.00488373j -0.0176879-0.00867011j -0.00649184-0.000628971j -0.000606511+0.00964772j 0.000232836-0.0065192j -0.00534492-0.00481817j 0.000932249-0.00263844j 0.0134069-0.00435037j 0.000777502+0.000806176j 0.00283871-0.00363208j 0.00610621-0.0102362j -0.00487495-0.00435775j 0.00716074+0.00693278j -0.000483679+0.0100439j 0.00412696-0.0117735j 0.0201889-0.00179437j 0.00804305+0.0124576j -0.0112477-0.0214584j 0.0124732-0.00969613j 0.00460006+0.00622908j -0.00027978+0.00257764j 0.00773597+0.00860763j -0.0110079+0.000628702j -0.00940145+0.0113j -0.00366147-0.00151522j -0.0059338+0.00778556j 0.00991781-0.0177887j -0.0037818+0.00450719j -0.00541713-0.00124372j 0.0131023+0.0023708j 0.00670538+0.00413074j -0.00302204-0.00296985j -0.000826459-0.00505756j -0.00696108+0.00363574j -0.0053312+0.00717605j -0.010867-0.00304707j -0.00219156+0.00782384j -0.00130279-0.00253523j 0.00200414+0.00193142j -0.0112825-0.00715998j -0.00344448-0.00913223j 0.00175788+0.00273344j -0.00147168+0.00083537j -0.00887072+0.0122726j 0.00243269-0.00820331j 0.00576661-0.00282937j 0.0045768-0.00153482j 0.00497736-0.00733311j -0.0100414+0.00255777j 0.000503626+0.00193021j -0.0105695-0.00413149j 0.0111839+7.3171e-05j 0.00154221+0.0030998j 0.00100625-0.0045341j 0.00268034+0.00451544j 0.00293544+0.00140538j -0.00764501-0.00853754j 0.0114403+0.00521909j 0.00905627-6.45775e-05j -0.0054803+0.00141333j -0.00101485+0.00658659j 0.00304949+0.0110242j -0.00628212-0.00218712j -0.00399101-0.00801226j 0.00377194-0.000464965j -0.00305755+0.010869j 0.0057636-0.00318325j 0.000357583+0.00232558j -0.00279551+0.00533185j 0.00540359+0.00932676j 0.004463-0.00559889j 0.00831279-0.00225957j 0.00417141-0.0100963j -0.00745644-0.00277693j 0.00266152+0.00291932j -0.00817319-0.00133086j 0.00652297+0.00363983j 0.00363458-0.00595977j -0.0144636-0.00802327j -0.00385544+0.00562361j -0.000356706-0.0104957j 0.00439976+0.017605j -0.000952173-0.0137025j 0.000458363+0.00656438j -0.00062296+0.0178931j 0.016279+0.00569805j -0.00621233-0.0120365j -0.000474218-0.0127678j -0.00274045-0.0108864j 0.00565837+0.00251354j -0.00395281+0.0227435j 0.00997145-0.00180904j 0.00826574+0.000179885j -0.00287488+0.0196189j -0.0129571+0.0162016j 0.000306828-0.0219982j -0.0066613+0.00102036j -0.0209925+0.00584238j 0.00650813+0.0253355j 0.00290631+0.0080929j 0.00176899+0.0154231j -0.0124931+0.00354006j -0.00739111-0.00665292j 0.0148386-0.0130584j 0.0179245-0.0112285j -0.023746+0.0123505j -0.00892112+0.0070519j -5.27161e-05+0.00469713j -0.00319267-0.00290634j -0.00571847-0.00814913j -0.0102931-0.000578453j -0.00407065-0.00144312j 0.015426-0.00924931j 0.0117532+0.00108659j -0.0113609+0.0117221j 0.0101672-0.0178176j 0.0234446-0.0191882j -0.011668-0.011623j -0.00302326+0.00228299j -0.00964158+0.0235786j -0.00631954+0.00492377j 0.00210517-0.00584759j -0.00571568+0.000317049j -0.00361779+0.0011627j 0.00164855-0.00159366j -0.00394778+0.00560915j -0.0218078+0.0023987j -0.0343486-0.00121914j 0.0203478+0.00106493j -0.00522084+0.00523172j 0.00627942+0.00351858j -0.00499228-0.00359432j -0.0208803+0.0103773j -0.00405543-0.0103279j -0.0238197-0.0058371j 0.0141895-0.0137188j 0.0157433-0.00952034j -0.0234086-0.00035421j 0.00822925+0.0226331j 0.0199225+0.0177095j 0.010049-0.00117226j -0.00160305+0.0121067j 0.00510157+0.00527588j -0.0124973-0.000243046j -0.00192398-0.0167643j 0.0074002-0.0125044j 0.0147375+0.0143304j -0.00770507-0.00920035j -0.00839071-0.00319787j 0.0244646+0.00330544j 0.00420358-0.0279915j 0.0132989-0.00894981j -0.00434464-0.00694096j -0.0290682-0.013995j -0.00685061+0.00629288j -0.00497733+0.00982054j -0.032598-0.0349147j -0.00707402-0.00191677j 0.0122749+0.0107504j 0.00151864+0.0148597j -0.00399823+0.013025j -0.0274139-0.0178148j -0.0228229+0.0354585j -0.00718181+0.00823503j 0.00809825-0.0430923j -0.0439779-0.00318768j 0.0140726+0.0166009j 0.000294718-0.0110271j -0.0268169+0.0108302j -0.0159129-0.00946026j -0.0147784-0.0301181j 0.00390973+0.0373523j 0.00800515-0.0186345j 0.00343503-0.00176014j 0.0246146-0.0172772j -0.0122013+0.0112587j 0.0280172+0.0187422j -0.00161757-0.0014087j -0.00188334+0.0139923j 
