-0.142366-0.00991791j -0.0105563+0.154275j 0.30704+0.162717j -0.25934+0.431221j -0.109739-0.0279338j -0.101374+0.0802874j 0.00950263-0.146307j 0.170595+0.109866j -0.200553-0.111838j -0.359815-0.143096j 0.089832+0.238233j -0.0821985+0.36527j 0.289036-0.0584288j -0.108895-0.0638245j 0.0723252-0.114129j 0.0577888+0.0253712j 0.0430316+0.000474578j -0.0246293-0.0504494j -0.0199791+0.000456462j 0.0011862-0.0329112j -0.0226799-0.0215126j 0.0200631+0.019096j 0.0225259+0.0152732j -0.0252932+0.0172161j -0.0123169+0.0555127j 0.0241108-0.00582935j 0.0460438-0.011652j 0.01556+0.0251629j -0.0107057+0.0173287j 0.00828981-0.00787719j -0.00251841+0.0509348j -0.050972-0.006502j 0.00178736+0.0131388j -0.00869004-0.00870249j -0.0270647+0.00881016j -0.0247487-0.0149695j 0.0105633-0.0367483j 0.0133954-0.00956885j 0.0313311+0.00639019j 0.00954284-0.00217787j -0.0103565-0.00926795j -0.0110761-0.00383279j 0.00198692+0.0130462j -0.00732926-0.0050443j -0.00275211-0.0185355j -0.00623921-0.00875252j -0.00877321-0.00944269j -0.00773454+0.00460135j -0.0065084-0.00446158j 0.0078594-0.00295675j 0.00410576-0.00888654j -0.00161465-0.0160126j -0.00113621-0.00153294j -0.00173648+0.00750284j 0.00146684+0.0202992j -0.0115176-0.00965138j 0.0035494+0.000796367j -0.0107598+0.0035979j -0.00929638+0.0151312j -0.00397302+0.00163946j 0.00588878-0.0130623j 0.00706659-0.0126098j -0.0231566+0.00267325j -0.00685369+0.0100738j -0.00276734-0.000465904j -0.00746693-0.0153628j 0.0110768+0.022791j 0.0281567-0.0135405j 0.0144615+0.0146612j 0.00993017-0.00930466j -0.000888933+0.00782325j -0.00579533-0.00183521j 0.00282621+0.00151272j 0.00123783+0.00492024j 0.00444103-0.0034629j 0.0103933+0.00141943j -0.00209218-0.0358526j 0.0355394-0.00407733j -0.0131287-0.0132394j 0.0138537-0.0146427j 0.00747064+0.00984967j 6.9228e-05-0.00376559j -0.00151226-0.00446021j -0.00288332-0.00562332j 0.00177358-0.0062j 0.000156291+0.00180583j 0.00103627+0.00911749j 0.0265618-0.00214997j -0.00499899-0.0244636j 0.0122815-0.0129788j 0.0115876+0.000429798j 0.00430276+0.00168491j -0.00400617+0.00474933j -0.00601167+0.00550769j -0.01021+0.00080748j 0.00836934+0.00156178j 0.00366864+0.00214813j 0.00993323+0.00458739j 0.0113499+0.012846j -0.00299874-0.00222919j 0.00298958-0.000757405j -0.00248353+0.0039205j -0.000727625-0.00343124j -0.00708922-0.0031751j 0.00133833-0.00883704j -0.00238579-0.0102605j 0.00112479-0.00648954j 0.00480727+0.0062237j -0.00113493-0.00858764j -4.32412e-05-0.00109912j 0.00105656+0.00124858j 0.00233776-0.00484274j 0.0062324-0.000338513j -0.00491627-0.0068423j 0.00143779+0.00330603j -0.00436358-0.00249101j 0.00585857-0.00390166j -0.00315594-0.00845793j 0.000768447+0.00431772j -0.00425399+0.00177459j 0.000210837-0.000997516j 0.00536753-0.00594937j 0.00316709-0.0131376j 0.00212359-0.00175268j -0.00266755+0.00452045j -0.00034172-0.00576868j -0.00232474+0.0030253j 0.00144657-0.000401556j -0.000745953+0.0010663j -0.00278277-0.00211696j -0.00349752+0.00679968j 0.00788898-0.0100295j -0.00513879-0.000310583j 0.0104564+3.12883e-05j 0.00890427-0.00202188j -0.00400101+0.00171395j -0.00166317-0.00169114j 0.0121777+0.00495716j 0.00784872-0.00196269j 0.00124126+0.016158j -0.00728191-0.00328931j 0.00927653-0.00707972j 0.00237421+0.00127366j 0.00185297+0.00219338j 0.0019829+0.00184441j 0.00275465+0.000430783j 0.00465572-0.0129652j 0.0218004+0.00193597j 0.00221469+0.0183906j 0.000669639-0.00799572j -0.0120472+0.00129175j 0.00342137-0.00790698j 0.00507338+0.00778815j -0.00657929+0.00409058j 0.00312363+0.0073824j 0.00851118-0.00438731j -0.00457649-0.00854187j 0.0069693-0.00354442j 0.00199895-0.0104124j 0.010286+0.00186191j 
0.176107-0.0559299j -0.0606115-0.182971j 0.000837423+0.0227186j -0.0229847+0.0437828j 0.0301088+0.0202895j -0.00578909-0.0176362j -0.0229053+0.0306132j 0.0454184+0.012578j -0.0468451+0.00337231j -0.0409517+0.000222235j 0.0107685+0.0465687j -0.00344404+0.0271142j 0.00169634-0.0165136j -0.055237+2.02425e-05j -0.0727833-0.0341911j 0.0655534+0.0164516j -0.156322-0.250658j 0.310734-0.0362319j -0.0323635+0.262511j 0.0229684-0.047901j -0.0822158+0.116478j 0.240953-0.237601j 0.140048+0.134423j -0.116444-0.22731j 0.226291+0.0181457j 0.0204629-0.209068j 0.0318966+0.279283j -0.35116+0.0287853j 0.0121976+0.102704j 0.0983898+0.0272409j -0.0706814-0.143258j 0.137471-0.0943354j -0.00928188+0.031779j 0.0312859+0.0891348j 0.0865132-0.0357645j -0.0767263-0.00353375j 0.0271298+0.0174121j 0.0278512-0.0560429j 0.00705109-0.0207627j -0.042216+0.0215875j 0.0342818+0.00655624j -0.00983773-0.0436108j 0.00461339-0.0100281j 0.000425176+0.0387005j -0.0268267-0.0302424j 0.0140153-0.018183j -0.0230321+0.0150536j 0.0259982-0.02691j 0.0042154-0.0164381j 0.00148241-0.0163097j -0.0146347+0.017637j 0.0387382+0.00676744j -0.0145682-0.019692j -0.0231152+0.00192436j 0.0301947-0.0196412j 0.0299245+0.0269145j 5.17209e-05-0.015679j 0.0258527+0.00964745j 0.0143044+0.0322437j -0.0102381-0.0287441j 0.0121057+0.00851279j 0.00121447+0.0220022j 0.0397786+0.028453j -0.00737923-0.010517j -0.0295384-0.0386644j -0.0470035+0.0501494j 0.012738+0.0269909j 0.0178209-0.0124836j -0.00618615+0.00373189j -0.00189668+0.00413535j -0.0327258+0.0136819j -0.0267934-0.0428956j -0.0376298-0.0097854j 0.0401496-0.0268092j -0.00327488-0.0485144j 0.0243767+0.0136701j 0.0307501+0.0139572j -0.0193903+0.0307112j 0.0102736+0.000707059j -0.00223879+0.0025963j -0.00263358-0.0139958j -0.00471572-0.00121498j 0.00455182-0.00805227j -0.00179977+0.00997099j -0.0181484-0.017686j -0.0037742-0.0142711j 0.00484661-0.013681j -0.00442013-0.00729116j 0.00907217+0.00143435j -0.00743848+0.0124469j 0.000715963+0.0147438j 0.0115948-0.000386365j -0.00540755+0.0134363j 0.0139778+0.0101651j -0.0133187-0.00718335j -0.00551794-0.0060849j 0.00402174-0.00519304j -0.00222978+0.00208405j 0.00814699-0.0156087j 0.00312373+0.0136233j 0.00520063+0.00560062j 0.00499356+0.00187538j 0.000189614-0.00704955j 0.0278098-0.0115287j 0.00432895+0.00324607j -0.017681+0.00622733j -0.00325651-0.00532165j -0.00411316+0.00512505j -0.00730613+0.0038837j -0.0131853+0.00919j -0.000676121+0.01073j 0.00918306-0.0130016j -0.00119887-0.00630975j -0.00188734-0.000805145j -0.00146547+0.00210617j 0.00817854+0.00507353j -0.0162324-0.00835215j 0.00065465+0.00838057j 0.00481931-0.00224919j 0.00362528-0.00749338j -0.0013508+0.00614737j -0.00188856-0.00767691j 0.00404387+0.0129994j -0.00594015-0.00679058j -0.00931905+0.000566612j 0.00388366+0.00158335j 0.017854+0.00703084j -0.0159669+0.000987396j -0.00164838+0.00449753j -0.00184276-0.0066574j -0.000256697+0.00299194j 0.00521937-0.00165116j 0.0129558+0.00414207j -0.00303417-0.00655235j -0.00127093-0.00182323j 0.0044522+0.00644248j -0.00633019-0.0167302j 5.11773e-06-0.014189j -0.0096334-0.00127775j 0.000450248-0.00550222j 0.0134045-0.0139649j 0.0256198+0.0235j -0.000544246+0.00499083j -0.00651852-0.00713487j 0.0238502-0.00653105j -0.000428439+0.0225336j 0.000537378+0.00823726j 0.00372317+0.00734126j -0.0141064+0.0134045j 0.000997919-0.000233812j -0.00063905-0.00649337j -0.00303449+0.0181039j -0.0136665-0.00442621j 0.0123056-0.0166315j 0.0126109-0.0264195j -0.0280294-0.00921797j 0.0167402+0.0078027j -0.00218442+0.0168672j -0.0266545+0.0492529j -0.0487551-0.0252066j 
-0.101305+0.0893313j 0.092989+0.101127j -0.0349928+0.035452j -0.0284796-0.023858j 0.0125161-0.0175612j -0.0173357-0.0182255j 0.0413937+0.0159622j -0.010572-0.0201819j 0.0136736+0.00199945j 0.0143917-0.0428753j -0.0622094-0.0302587j 0.0379737-0.051497j -0.0274796-0.0294535j -0.114866+0.0611289j -0.0627918-0.116327j 0.00501181+0.00188112j 0.0117093-0.0594155j 0.0464622-0.00529478j -0.0267992+0.0325705j -0.0167612+0.0134616j -0.0132478+0.0613791j 0.0336369-0.0576726j 0.0853039+0.0232813j -0.0475557-0.0379005j 0.0815692+0.0246474j 0.00272466-0.0591384j 0.0394143+0.0588544j -0.0585942+0.0527101j -0.0967074-0.0218877j -0.0262736+0.145478j -0.0376541+0.0755522j -0.00809408-0.0208335j 0.101091-0.0627009j 0.0720092+0.0586002j 0.0197368-0.0894685j 0.0470392+0.0122146j 0.0712215+0.0329069j -0.140198+0.00562191j 0.040369+0.0444158j 0.0174801+0.0205262j -0.0749996-0.100429j 0.018112+0.0356319j 0.0311161-0.118296j -0.0656938-0.00582142j 0.0833494+0.062709j 0.0457822+0.0773631j -0.00587765+0.0484564j 0.00110325+0.0360554j 0.064485-0.0176955j 0.0276845-0.000889412j -0.0354056-0.107838j -9.18784e-05-0.13745j 0.0326491+0.0391179j 0.0286649-0.0148548j 0.0154776-0.0454323j 0.0557251-0.0334838j -0.0929524+0.0700415j -0.0902312+0.00475672j 0.0748313-0.0461034j -0.0497129+0.0384222j -0.125358+0.0224162j 0.052803+0.010775j -0.0823861+0.0708892j 0.0484682+0.062727j 0.0630516-0.0356031j 0.0357812-0.119985j 0.152702-0.0581802j -0.0316229-0.109832j -0.126074+0.114542j 0.133317+0.208822j -0.0168113-0.072173j 0.1525+0.0371417j 0.0481253-0.0724782j 0.0143284+0.0737575j 0.0632546+0.08516j -0.138511+0.0258091j -0.0221754-0.0236475j 0.0578588-0.0188293j 0.0295638+0.0691812j -0.0245543+0.0344588j -0.0304046+0.0772523j 0.0391211-0.00752802j -0.0350856+0.0727793j -0.0362304-0.0338717j 0.0495996+0.0438488j 0.0428604-0.0365681j -0.00891449+0.00817722j -0.0116744-0.0112442j -0.0315914+0.0294138j 0.0154799-0.0836216j 0.0180497+0.027549j 0.0611561+0.0211635j -0.00469164-0.0171181j -0.00920482-0.0209792j -0.0311744+0.0236864j -0.0181506+0.0275218j -0.00698672+0.0154356j -0.0363702+0.00499005j -0.0236688+0.0394122j -0.0209-0.0344197j -0.00015457+0.00377196j -0.00453623+0.0114419j -0.0294621-0.00131778j -0.0468941-0.0280355j -0.0208571+0.0135958j -0.0101482+0.0125073j 0.00151291-0.00215576j -0.0113868-0.00727283j 0.00832969+0.0160802j 0.0119387+0.00125533j -0.0182824-0.036796j -0.00350771-0.0063993j -0.000746957+0.0042114j 0.00855581-0.0143427j 0.00201973-0.0297032j -0.0187105-0.028337j 0.00879877+0.014514j -0.00548833+0.00493824j -0.0183215-0.0318303j -0.0152799-0.00136547j 0.00733954-0.0106247j 0.00291845+0.0169664j -0.0175818-0.0402463j 0.0301037+0.00409017j 0.00716872+0.0176059j 0.0193485-0.0138496j -0.0315501+0.00242382j -0.000505519-0.024568j 0.0315387+0.0260159j 0.017697+0.0159874j -0.0380323-0.00507136j -0.0513743+0.0252283j -0.0304606-0.0188333j -0.0271333+0.00883539j 0.0503268-0.00418835j -0.00560946-0.00292175j 0.00870329+0.0311816j -0.0146756-0.0113002j 0.029067+0.0417687j -0.00743137+0.0119203j -0.0396172+0.0179574j -0.0385636-0.0118286j -0.0351913-0.0197824j -0.034611+0.0112609j -0.0376907+0.0545332j -0.051615-0.0479536j -0.00991452-0.0153843j 0.00589309-0.01355j -0.0086454-0.00221562j 0.00045795-0.0126778j -0.00527959-0.063764j 0.00923149-0.0433289j -0.000618397+0.00290553j -0.0563054+0.0500413j -0.00703184+0.00889408j 0.00126158+0.00195684j -0.0666064+0.083126j -0.101304-0.0665461j 0.0971881-0.0945532j 0.0944208+0.0930317j 
0.0690417+0.0743089j 0.0751509-0.0655289j 0.0142353-0.000493341j -0.00620539+0.0258255j 0.012922-0.0212139j -0.0222521+0.00881065j 0.0224591+0.00136408j -0.0110972-0.00121211j 0.00694281+0.0109044j -0.0144733-0.0160146j 0.00258523-0.0116808j -0.00691756-0.015332j -0.00791236+0.0182388j -7.95337e-05-0.0947296j 0.0871989+0.0232571j 0.00181678-0.0571288j -0.0727798+0.0218168j -0.0319764-0.0386761j 0.00570991+0.024196j -0.0225519+0.0241908j -0.0114912-0.0208363j 0.023934-0.0388799j -0.0091335+0.01162j -0.021111-0.00948596j 0.0325349+0.0134305j -0.00146827-0.0132313j -0.0232577-0.00719027j -0.0182-0.0232185j 0.0569009-0.0179256j -0.0221638-0.140699j -0.102874+0.108442j -0.167833-0.093575j -0.0408061+0.0388716j -0.0955243+0.0572194j 0.143525+0.119641j 0.106297-0.00597773j -0.135667+0.201376j -0.0474068+0.122938j -0.0649023-0.0370816j -0.0158571-0.0391508j -0.0389187-0.049967j 0.00774128-0.0578151j 0.0886693+0.0697641j 0.0709495-0.0128715j 0.0379848+0.0231985j 0.118951-0.133223j 0.0803781+0.0282644j -0.0147464+0.0954783j 0.0565991+0.0992051j 0.0462369-0.0104138j -0.0477565-0.143738j -0.0103525-0.0452219j 0.13392+0.033144j -0.122836+0.0613108j -0.0921527-0.0750071j -0.0040614+0.0432741j 0.163055+0.00152403j -0.00339373+0.0513525j 0.00594037+0.000174413j -0.068543-0.0252052j 0.13347+0.0341542j 0.0737208-0.110193j -0.123-0.184324j 0.0193512-0.163249j 0.171939+0.0244113j 0.0526062-0.148844j 0.187684-0.0721607j -0.0674643-0.199255j 0.0689198-0.0770195j -0.0820924+0.04926j -0.126594+0.0198156j -0.0513481-0.0896322j 0.0933237-0.0475241j 0.139567+0.139744j 0.0714144-0.164358j 0.0947576-0.0654659j -0.0288766+0.0615704j -0.100802-0.00773079j -0.048461-0.0189905j 0.0292709+0.0136734j -0.0509022-0.0523987j 0.0228041-0.0499044j 0.0409493-0.0464677j 0.0314687-0.0236207j -0.0423175-0.0494614j -0.0481547-0.00233561j 0.0312872-0.00912122j 0.0302602-0.00859787j -0.0084348-0.0316323j 0.0234236+0.00774068j 0.00847163+0.0161574j 0.0140413-0.00551152j -0.0206673-0.0208792j -0.00840722+0.00367381j 0.0146841+0.0463039j 0.000724453+0.0166489j 0.0348139-0.0199459j -0.0254688+0.0249121j -0.0245678+0.0152431j -0.00220831+0.0079438j 0.0326816+0.0220152j 0.022076+0.0195659j 0.00615931+0.00470346j 0.0272826-0.0129723j 0.0289868-0.00200701j -0.00860955+0.0299757j 0.0020554+0.0175177j 0.021257+0.0304242j -0.00938497+0.0130267j -0.00106165-0.00195765j -0.0089141+0.000451708j -0.019091+0.00545445j -0.0230206-0.0135815j -0.00836755+0.00228122j 0.00761342+0.00123425j 0.00606371+0.00942625j -0.00639432+0.0281621j -0.00408351-0.0120035j -0.0122354+0.00638269j -0.0254094+0.00602587j -0.0010462-0.00264095j 0.0142106+0.0236132j 0.0152123-0.00893665j -0.0170332-0.0288359j 0.0049507+0.00412487j -0.00116264+0.0152335j 0.0149496+0.0216079j -0.00278963-0.00708843j -0.00139242-0.0140085j -0.00968863+0.0101703j -0.0148193+0.0114524j 0.00167395+0.000175793j -0.0042352-0.0103509j -0.000916805+0.00877502j -0.00564719+0.00536974j -0.0199993+0.0556827j -0.0229595-0.0112728j -0.034593+0.00618146j 0.0204021+0.0136579j -0.00147762+0.000466405j -0.048256-0.00275271j -0.0104952-0.016359j 0.0200217-0.000105032j -0.0219519+0.0071058j -0.00291177-0.0464235j -0.0113698-0.0412095j 0.0241624-0.0159884j 0.00567265-0.00718425j 0.0195929+0.00215122j -0.00621305+0.0206207j 0.0337011-0.0143135j 0.00524108+0.0609822j -0.0561914-0.0101415j 0.00589354-0.0289842j 0.0429866-0.0127802j -0.0110087-0.0411209j -0.046814+0.0134142j -0.00397915-0.0518232j -0.0461452-0.0483458j 0.0496063-0.0458105j 
-0.0206812+0.0286667j 0.0341552+0.0148355j -0.0469123-0.0231674j 0.00288006-0.0235379j -0.0492597-0.00888522j -0.00292182+0.0155324j 0.00447834-0.030203j 0.00558805-0.00674705j -0.00198264-0.0277657j -0.0316385-0.0276389j -0.0447279+0.0280386j -0.00255715-0.0348443j -0.0249253-0.0289733j -0.0403455-0.0746834j 0.085116-0.0476957j 0.000406302-0.0508144j -0.0527073+0.0265689j -0.030521-0.0443124j 0.00311478+0.0177301j -0.0212683+0.0367294j 0.00471513-0.00471372j -0.00222362-0.0444582j -0.000300113-0.00882769j -0.0228007+0.0063737j 0.0639345-0.0214165j -0.0353457-0.0463411j 0.0168246-0.0337641j 0.0162032+0.0183845j 0.093642-0.0505554j -0.114331-0.0173933j 0.0793134-0.105385j 0.0881301+0.130184j -0.0256756+0.0969557j -0.0715122+0.0869125j 0.00286717+0.150989j -0.137181-0.0867342j -0.0315572-0.163366j -0.00075573-0.0130543j 0.200694-0.0955747j 0.130427+0.0318758j 0.0985065+0.0823565j 0.118703-0.120472j -0.0384075-0.146873j -0.0748704-0.0993514j 0.00548928+0.0754108j 0.0529209+0.0771382j -0.0348444-0.0404762j -0.00142119-0.136412j -0.0868724+0.0144016j 0.130398-0.00523682j -0.125672+0.135445j -0.0328095-0.014032j 0.000412044+0.0797872j 0.128746-0.0175472j -0.00238771+0.00359457j -0.0220214-0.0609955j -0.0545856+0.0140117j 0.219066+0.0615383j 0.0327372+0.0952995j -0.0371081+0.0472755j 0.0619779+0.0483859j -0.111761+0.0683848j 0.0443048+0.0520746j 0.0838523-0.165503j 0.180991+0.202263j 0.163942-0.149559j -0.0653533-0.0581018j -0.00319841+0.078691j -0.126613+0.0760432j 0.132768+0.179941j -0.189677+0.141107j -0.125604-0.13687j -0.00941656+0.113361j -0.0503248+0.0149873j 0.00797831-0.0253883j 0.0723509-0.0547114j 0.0384786-0.0311678j -0.0168677+0.0602739j -0.0728828+0.0577108j -0.0781148-0.0233031j -0.0492765-0.125322j -0.0214568-0.036088j -0.04932+0.0386663j 0.0978129-0.00398801j 0.0359582+0.0349135j -0.0476316+0.0337494j 0.00697812+0.0118481j -0.00988596+0.00929713j -0.0216741-0.00606478j 0.00757335+0.00310165j -0.00999632-0.0381168j 0.0031704+0.0241207j 0.00195014-0.0329867j -0.0337311+0.00806528j 0.0175441+0.0184426j -0.00721552+0.0139173j -0.0069129-0.0122212j -0.00318037-0.0032145j 0.010849+0.000137172j 0.0169854-0.00814551j 0.00242694+0.0159141j 0.0280562-0.0104957j 0.00462118+0.0133725j 0.0130886+0.0199131j -0.0155354+0.0113066j -0.00563922-0.00786809j -0.0175375-0.0169492j 0.0322926+0.0197524j -0.0150493+0.0057141j 0.0100434+0.0180669j 0.015301+0.00276972j 0.0142048-0.00316137j 0.00979997+0.0068067j -0.000295373-0.00439824j -0.0116609-0.0242154j 0.0107486+0.00576177j 0.0243125+0.00769934j 0.0140073-0.000226414j 0.00660564-0.0157701j 0.00168264+0.00542678j 0.0175295-0.000799548j -0.0146597+0.000323529j 0.00850701-0.00618476j 0.00414951-0.000702451j -0.00548677-0.00535186j -0.00174765-0.017466j -0.00864469+0.0142781j -0.000928311+0.0058859j -0.0129971-0.0229024j 0.0192612+0.0197522j -0.0118631+0.0183521j -0.0193374+0.0120846j 0.00560192+0.00445306j 0.000857528-0.0240168j 0.000121463+0.0393418j -0.00249073+0.0191771j 0.0151988+0.00533088j -0.0177233+0.012326j 0.0126037-0.00763926j -0.00525434-0.0341481j -0.0114319-0.00403578j -0.0259203-0.00281429j -0.00906584+0.0258608j 0.0173131-0.00831455j -0.00745114-0.00454455j -0.00925106-0.0176138j 0.020173+0.00354593j 0.00542818+0.00651487j 0.00226459+0.0167766j -0.0291793-0.00391988j -0.0152681+0.0222432j -0.00245036+0.023925j -0.00896652+0.0103061j 0.00943656+0.0190806j -0.0415888-0.0369834j -0.0419161+0.0384849j -0.0293951-0.0136556j 0.01845-0.0367943j -0.00616776-0.0157008j 0.0143667-0.00543663j 
0.0160577-0.0280628j -0.0344434-0.0155594j -0.0172827+0.0557511j -0.0319997-0.0251952j -0.0223496+0.0143318j 0.0121351+0.0365624j 0.0136825-0.00803831j -0.017126-0.0328259j 0.0322218-0.00200946j -0.0105453+0.00489913j 0.0294713-0.0206775j 0.0308249+0.0159281j 0.00507419-0.0115881j -0.00210237+0.042962j -0.0522092-0.00571955j 0.000301328+0.0293431j 0.0359231-0.0117208j 0.0178207+0.0183407j 7.45086e-05-0.0107211j 0.004554-0.0218598j -0.00147701+0.0108083j 0.00701733+0.0109283j 0.013225+0.00531708j 0.00131777-0.00597473j -0.00914129+0.0306871j 0.0278055-0.00608335j 0.0221425+0.0153342j -0.00764161+0.00653025j -0.0711002+0.0343152j 0.0303579+0.027532j 0.0754105+0.16572j -0.147005+0.0544871j 0.11645+0.0333551j 0.0603136-0.00252417j -0.0144945+0.043998j -0.127499+0.227655j -0.211066-0.124096j 0.00939468-0.0577708j 0.0322142-0.0309011j 0.0660615+0.0590929j 0.0785239+0.14063j 0.118642-0.184692j -0.0100256-0.0299314j 0.171368-0.0810935j 0.0225939-0.06164j -0.111285+0.0677545j 0.135458+0.00628137j -0.0408973+0.0713048j 0.0481662+0.0900479j 0.0129778-0.053461j -0.152951-0.0957395j 0.138909+0.0512257j -0.036993+0.00780645j 0.101232+0.0802442j 0.0397714-0.0308592j -0.157936-0.116932j -0.0669099-0.029939j -0.0471059+0.134413j -0.0837743+0.0491856j -0.120281+0.187424j 0.130513+0.06156j 0.245538+0.210157j 0.156244-0.252234j -0.0343447-0.0600861j 0.0712342-0.136449j -0.0201112+0.0636501j -0.0606864+0.0175575j -0.0341365+0.0808304j -0.120514-0.0657508j -0.0864503+0.0751847j 0.0214595-0.084644j 0.095369+0.00925197j -0.0878171-0.159767j 0.148074-0.0896113j -0.0272056-0.0569928j -0.0511841+0.0571085j 0.0107896-0.00202681j 0.0325294+0.00871261j 0.0823848+0.0502861j -0.0621566+0.0331098j -0.0161604+0.0218036j -0.0274737+0.0686598j 0.0115375+0.0543961j 0.0014377-0.0229052j 0.0403247-0.0244633j 0.0242395+0.0567689j 0.0273924+0.0323677j 0.019323+0.0117729j -0.00590314+0.00704104j 0.018797-0.0152842j 0.00727531-0.00101878j -0.03599-0.00307315j -0.000446841+0.0102253j 0.00716334-0.0123116j 0.0162014+3.75688e-05j 0.0146417+0.000183932j -0.0318802-0.00220089j 0.00122806-0.00879389j 0.0105188-0.00846874j -0.0285045+0.0063578j -0.0144699+0.00189278j -0.021557-0.0103747j -0.00678231+0.00485737j 0.00748102-0.00872585j -0.00392283-0.0192822j -0.00277881+0.00571533j -0.00389664-0.00103693j -0.00370175+0.00683694j 0.00440891-0.00120675j -0.00362027-0.0192294j -0.0135212+0.00215038j -0.00167131+0.00168752j -0.000477844-0.00692517j 0.000261441+0.00991519j -0.012343-0.0167033j 0.00447985+0.0193363j -0.0235719-0.00552089j 0.00327511+0.0147536j -0.00774271+0.0128j -0.00245602+0.00553381j -0.00197838-9.34484e-05j -0.00159821+0.000702255j -0.00886246-0.010329j 0.00530298+0.00802873j 0.00212755-0.0145933j -0.00227817+0.0139679j 0.01302-0.00207626j -0.00944016-0.00209685j 0.00870944+0.0239662j -0.0077598-0.0050547j 0.00775652+0.00103394j -0.00676774+0.00862685j -0.0151307+0.0151689j 0.00508604-0.00622997j -0.0122602-0.0012481j -0.00813754-0.0137476j -0.0107139-0.0114143j -0.00386938-0.00261175j 0.0151265+0.01154j -0.00705768+0.0104715j -0.00485859-0.00563191j 0.0151273-0.0128052j 0.00382933+0.0122425j 0.011282+0.0061011j -0.00614584+0.0194533j 0.00946058-7.35555e-05j 0.0131962-0.00491168j -0.00196086+0.0178907j -0.00846292-0.00593417j 0.00514142+0.0182653j 0.0223349+0.00308872j 0.0123045-0.00610215j 0.00805229-0.00740271j 0.00686904-0.0170607j 0.0149142-0.00545364j -0.00679096-0.0106024j 0.0091054+0.0302277j -0.0282459+0.00924233j 0.00251159+0.00800868j -0.00716243+0.00239264j 
