-0.00468028+0.00843644j -0.0246129-0.0065475j 0.0150502+0.0241147j -0.0218926-0.0182625j 0.0287199+0.00839376j -0.00876892+0.00317226j -0.00723819-0.0060729j -0.00340008+0.0019369j 0.00246623-0.0148828j -0.0122548+0.0100012j -0.0740981+0.0164599j -0.0283362-0.0202023j -0.0125917+0.00718643j 0.0223568-0.00314934j 0.00918299-0.00815754j -0.000709255-0.00943157j 0.00285455-0.00432285j 0.00610047+0.00217435j 0.00179084-0.00131386j 0.0020459-0.0026445j 0.00457801+0.00244367j -0.00875096+0.00264721j -0.00317037+0.00469721j -0.00356797+0.0024539j 0.00579192+0.00316314j 0.00250041-0.00049413j -0.0039511+0.00595319j -0.000769508-0.00153533j -0.000412113-0.001196j -0.00538955-0.000178522j 0.000595287+0.000493382j -0.00125149+0.00698385j -0.00195382+0.00410909j 0.00018097+0.000458632j 0.0034294-0.00900341j 0.000121499+0.00252228j 0.00309519+0.00223514j -0.000787552-0.00309289j 0.00643218+0.0019474j -0.00388832-0.000626317j 0.000824462+0.000694513j -0.00139098-0.00255088j -0.00253036+0.00247458j -0.00623848+0.000387305j -0.00424559+0.00225366j 0.000642922-0.00254101j 0.00120199+0.000127887j 0.0029671-0.00171942j -0.000318819+0.00200209j -0.00243165+0.00207278j -0.00243845+0.000442802j -0.00119988-0.000801179j -0.00279057-0.00123769j -0.00128931+3.82528e-05j 0.000702541-0.00034955j -0.00238217-0.00239058j -0.000708824-0.000264807j -0.00120887-0.00033551j -0.00299158-0.00159742j -0.00203679-0.003387j -0.000937208-0.000731391j 0.000442102+5.26476e-05j -0.000498805+0.00155689j -0.00089163-0.000925207j 0.00160277+0.000998778j -0.00256996-0.0015647j 0.00634276+0.0113739j 0.00136272+0.0067865j 0.0132456+0.0131454j 0.00543859-0.0031064j 0.00828213+0.0106907j -0.000403754-0.00949326j -0.000361799-0.00267414j -0.00502778+0.000110559j -0.00421031-0.00227878j 0.0121021+0.00799668j 0.00821891+0.00783209j 0.00226309+0.000562289j -0.00477677-0.00196975j 0.00230641-0.00182605j 0.00181783+0.000124025j -0.00176909-0.00442517j -0.00016025+0.000621917j 0.00475838+0.00870408j 0.000544478-0.00174954j -0.00390159+0.00239229j 0.00312329-0.00366076j -0.00224086-0.00150772j -0.00560352-0.000865299j -0.000248083-0.00323455j 0.00609738-0.00647191j -4.07029e-05-0.00231183j 0.00145353-0.00532651j -0.00493634+0.000751985j 0.00844982-0.00459336j 0.000236622-0.000842973j -0.00012106-0.00161359j -0.00211328-0.00202855j -0.00131004-0.00254707j -0.000376773-8.37533e-06j 0.00558984-0.000986811j -0.00208242+0.000958963j 0.00217727-0.00143297j 0.00476382-0.00454567j 0.00153827-0.00349268j 0.00268842-0.00116376j 0.000236549-1.7908e-05j -0.000733487+0.00206499j -0.00412242+0.00271111j -0.00137714-0.00158642j 0.000291472-0.00117733j 0.00311659+0.000541096j -0.00202824+0.001458j 0.00259214-0.00387428j 0.00220243+0.00100078j -0.00220821-0.00115565j -0.00248532+0.00194939j -0.000670182+0.00257045j -0.00370805+0.00151468j 0.000279818-0.00192792j -0.000940694+0.00204676j 0.00168096-0.000338223j 0.00083312-0.00306394j -0.000933569+0.0027595j 0.00169178-0.00141933j -0.00232905+0.00205095j -0.00462073+0.00394799j 0.000671029+9.72816e-05j -0.0020229+0.00535717j 0.00138925-0.00220063j -0.00353397+0.0107459j 0.000986461+0.000822278j -0.00118488+0.000376757j -0.00158846-0.00215594j -0.000313083+0.00138541j 3.09656e-05-0.000788854j -0.00419287+2.54909e-05j -0.00675885-0.00311153j 0.00541353+0.00264677j -0.00578077+0.0113612j 0.0031559-0.00842002j 0.0078384-0.00820357j 0.00580303-0.00443516j -0.00228324+0.000258699j -0.00303747+0.000191314j -0.000639328-0.00216403j -0.0252073+0.0302291j -0.0304348-0.000359351j -0.00168899+0.0200041j -0.0104555+0.0110063j 0.00406196-0.00740774j 0.00567129-0.00975446j -0.00188888+0.00476054j 0.00298941-0.00277445j -0.0105709-0.00538983j -0.0104541-0.00258692j 0.0101991-0.00293961j 0.00287315+0.000188592j 0.00274819-0.00495129j -0.00411202-0.00189121j 
0.0231961+0.0046869j -0.00104423+0.00906507j 0.020386+0.00346687j -0.0169678+0.0341711j -0.0066458-0.0153738j 0.00491363+0.0275152j 0.000904868+0.00556915j 0.00271053-0.00940635j 0.0136751-0.020141j 0.0222886-0.0038705j 0.0170042+0.0223934j -0.0550612+0.00903794j 0.0369806+0.00895093j -0.00603574+0.00836619j 0.00306936-0.00353403j -0.00753615+0.00153864j 0.000908493+0.00158585j 0.0104885-0.00801796j 0.000319959+0.00225945j -0.00304279+0.00293873j -0.0046356+0.00372262j -0.00139072-0.00263983j -0.00450223+0.00123715j 0.000181615+0.00749635j -0.00459544-6.0377e-05j -4.82514e-05+0.00240781j -8.26592e-05-0.000487938j -0.00517561+0.00455237j 0.0051793-0.00504284j 0.00149396-0.0015604j -0.00140548-0.00557123j 3.48705e-05-0.0012373j 0.00216051+0.00285602j 0.000973099-0.000489452j -0.00528455+0.000789841j 0.000706083+0.00085085j 0.00574777-0.00805243j -0.0041002+0.00252209j 0.00509294-0.00662946j -0.00233478+0.00534411j 0.0006108-0.000734789j 1.25383e-05+0.00134104j 0.00199843+0.00178242j 0.000538402+0.00443737j 0.00435603+0.00214907j -0.0023153-0.00103709j -0.000900731-0.000487701j -0.00320684-0.00365633j 0.00124421+0.000740669j 0.00502165+0.00159389j 0.00389132+0.00320693j 0.000140594+0.000851187j 0.00159013+0.00271149j -0.000150301+0.000283665j -0.000809992-0.00185393j -0.00265118-0.00153394j 0.00145835+0.00104605j 0.00296764+0.00177291j 0.00290409+0.000515914j -0.00642768-0.00434769j -0.000479559-0.000161562j 0.000731387+0.00142536j -0.00523025-0.00598761j 0.00488909+0.00467858j 0.00193571+0.00257933j 0.00158991-0.00290915j 0.00129087+0.00360078j -0.00284859+0.00150188j -0.0024474-0.00143028j 0.0101+0.0164942j -0.00135299+0.00534712j 0.0130977+0.00554912j 0.000900864+0.00108158j 0.00236499-0.0051517j -0.00784833-0.0108986j -0.00652077-0.00358243j 0.00609551+0.00414615j 0.00165753+0.00532464j 0.00453635+0.00210108j 0.00593604+0.00475381j 0.00153932+0.00145688j -0.00373314-0.0030497j 0.00279035+0.00260008j 0.00684144-0.00526343j 0.00138294-0.00770656j -0.00175739+0.00666826j 0.000775464-0.00594552j -0.0014626-0.00212887j -0.000163083+0.00226246j -0.00105283-0.00227347j 0.00226218+0.000729496j -0.000149515+0.00270972j 0.000560037-0.00163525j 0.0010079+0.00191732j -0.0014447-0.00133877j 0.000486132+0.00322574j -0.00151209+0.00382886j 0.000207453+0.000713461j 0.00268233-0.000427353j 0.00166518-0.000748369j -0.00160713+0.00100017j 0.00312726-0.00218571j -0.00321622-0.0022603j -0.00356504+0.00427836j 0.00221923+0.000482436j -0.00462553+0.00379932j -0.00118471+0.00143549j -0.00127711+0.000430905j -0.0012638+0.00120989j 0.000674614-0.00156392j -0.000757902-0.000974422j 0.00585699-0.00155414j -0.000509195+0.000202368j 0.00082984-0.00020037j -0.0032764-0.00220297j -0.00179111-0.00124564j 0.00119687+0.0027312j -0.00175841+0.00249419j 0.00748555-0.0034741j 0.00129523+0.00018874j 0.00277638+0.00209213j -0.00312566-0.000367582j -0.00174573-9.70248e-05j 0.000298921-0.00523089j 0.000442734-0.0013588j -0.000502231+0.00181815j -0.000186313-0.0012418j 0.000955205-0.00321012j -0.00157244-0.00219217j 0.00431782-0.00201991j 0.00144306-0.0023752j 0.00461606-0.00347412j 0.00246466-0.0052561j 0.00112001-0.0035591j -0.00063888-0.00580436j 0.00238973-0.000282513j 0.00707152-0.00942785j -0.000314311-0.00411326j -0.00802101+0.00973272j -0.0122197+0.0056215j 0.00308318+0.00329861j 0.00284555+0.00860593j 0.000158183-0.000216547j -0.00407687+0.00149331j 0.00348636+0.00133856j 0.00144607-0.00650399j -0.0254429-0.00582873j 0.0250821-0.0347396j -0.018435+0.0141348j -0.00630905-0.00424785j -0.0023295+0.00875874j 0.0026099+0.00255779j -0.00502162+0.007871j -0.00303504+0.00482077j 0.0119969+0.00245015j -0.013137-0.00480207j -0.00144045-0.00034286j 0.00662386-0.00288413j -0.00481096-0.00202241j -0.00326247+0.00487956j 
0.00973701-0.00717559j 0.00263658+0.01969j 0.00442125+0.0229922j -0.0630688-0.0381968j -0.00698188+0.0182849j 0.0292288-0.0195275j 0.043911-0.0587007j 0.0754803-0.0503347j -0.0322999-0.0174822j 0.0370665-0.00914814j 0.062672+0.056123j 0.0112053+0.0144835j 0.0191129-0.0149926j -0.0229638+0.00247337j -0.021643-0.00857078j 0.00624356-0.0142943j -0.00489505-0.00219166j 0.00302257-0.00481682j 0.00109581-0.00387982j -0.00316064-0.00630163j 0.00505874+0.0130121j -0.00229188+0.000975272j 0.000489835+0.00953243j 0.00937983+0.00610145j -0.0155004+0.0127747j 0.000992787+0.0120844j -0.0054961-0.0125942j -0.0163196-0.0016507j 0.00391511-0.0148714j -0.00202839+0.00451217j 0.0143539+0.000878396j -0.00888302-0.00994196j 0.00481532-0.00110273j -0.00025571+0.00704864j -0.00946128-0.00860776j -0.00743619+0.00199762j 0.000432992-0.00202883j -0.00464874-0.00466643j -0.00582997+0.00259467j -6.83615e-06+0.00846275j 0.00199557+0.000955593j 0.00360995-0.00279343j 0.00372471+0.0049204j 0.00402656+0.00293524j 0.00468936+0.00214616j -0.00102885-0.00368142j 0.000741551+0.00131135j -0.00340451-0.00471394j -0.000366451-0.000382824j 0.0026052-0.00459769j -0.00166806+0.00367947j 0.000781514+0.00110076j -0.00190797+0.00344077j -0.00233021-0.00334777j -0.0023336-0.00350869j 0.00647032-0.00449357j 0.000684482+0.00350762j 0.00148701+0.00759679j 0.00429942+0.00615786j 0.00677382-0.00800515j 0.00396345-0.00127913j -0.00189721+0.00313192j 0.00134998-0.0150977j 0.0051078+0.0151902j -0.00296166+0.00656925j 0.00438562+0.00272713j -0.0122778+0.00459911j -0.00460595-0.00878191j -0.0209312-0.0116737j -0.00727838+0.0173941j -0.0210426-0.00701837j -0.00246349+0.0252709j -0.000876954-0.0090611j 0.0191593+0.00978613j -0.000670898-0.0140562j -0.0139755-0.0088284j 0.0027306+0.00455809j -0.0094266-0.00164801j -0.00177287+0.00965135j -0.00573411+0.00437654j -0.00314651-0.0006224j 0.00182256-0.00190635j 0.0037497+0.00502854j 0.00355356+0.00548913j 0.00367848+0.00724935j 0.00374701-0.000455152j -0.000631056+0.000749j 0.00205401+0.000762195j 0.00205463+0.0016876j 0.000383631+0.00363659j -0.00424274+0.0108817j -0.0030468+0.00132384j -0.00477957-0.00157495j 0.00549937+0.00295196j -0.0037061+0.00250908j -0.00226325+0.00354314j -0.00330453+0.000500067j 0.00258191-0.000240814j 0.00223963+0.00103623j 0.000839401+0.00103282j 0.000749003+0.00185445j 0.00377676+0.00070817j 0.00250114-0.00115068j -0.00414902+0.00377628j 0.00545126+0.0017838j -0.0034146+0.000828888j 0.00132731-0.000639667j -0.00420118-0.000435104j 0.00621269+0.00288478j 0.000630437+0.00305153j 0.00347368-0.00167138j -0.00172372+0.0016504j 0.000624648+0.000885221j -0.0040991+2.01147e-05j 0.00106677-0.0036811j -0.00193699+0.0014664j 0.00371743-0.00194113j -0.000106263+0.00172241j -0.000915127+0.00277941j 0.000133636-0.00156372j -0.00119592+0.00378886j 0.00574054-0.00543421j -0.000511819-0.00103284j 0.00472049-0.00285843j 0.000671939+0.00132572j 0.00281977+0.00413887j -0.00012175-0.00365342j 0.00272396-0.00129578j -0.000693009-0.000664144j -0.000383721+0.00155911j -0.00217947+0.00620342j -0.0069021+0.00313937j -0.00422934+0.00066664j -0.0019366+0.000155638j -0.00483369-0.00277383j -6.00485e-05+0.000358031j -0.00145874+0.00783118j 0.00132646+8.34654e-05j -0.00156259-0.0037043j -0.00334849+0.00160559j 0.00279535-0.000609586j -0.00212869-0.00203207j 0.00108081+0.000966527j 0.00099954+0.00168317j 0.00210808-0.000899314j 0.00345069-0.00161633j 0.00474342-0.000993295j -0.000315652-0.00704792j -0.00104606+0.0058468j 0.000753942+0.00265385j 0.00169353+0.000375421j -0.00109349+0.0024734j -0.00107326+0.00449153j -0.00329581-0.00200153j 0.00119979+0.00726218j 0.00498005+0.00439719j -0.00158511-0.00356714j -0.00107183+2.31282e-05j 0.00216681+0.00611638j -0.00748011+0.0053754j 
-0.00748608+0.0234319j -0.00570611+0.00709803j -0.0436704+0.00631272j 0.0294637-0.0103713j 0.0226074+0.000476626j -0.0136931-0.0134074j 0.0146171+0.0214686j 0.0206524+0.0610932j -0.0257304-0.00404595j -0.000942703+0.0502085j -0.0487341+0.0579441j 0.00346464-0.027283j 0.04917+0.0285242j 0.00566223-0.021654j 0.0103916-0.00731985j 0.0068769+0.00881929j -0.00248106-0.0104828j 0.00695081-0.00219934j -0.00465449-0.00807004j -0.000824076-0.00311412j 0.00845233-0.0134522j -0.000659796+0.0167514j 0.00850372+0.00780754j -0.00557673-0.00182191j 0.0135389+0.00738046j 0.00674132+0.00303212j -0.0189448+0.00705923j -0.000715829+0.016375j -0.00915866+0.00536329j 0.00408308+0.00783638j -0.00246598-0.0107627j -0.0133549+0.00223613j -0.00704575+0.00313992j 0.00792354+0.00309772j 0.00629372-0.00243719j -0.00102631+0.00451861j 0.00344927+0.00622608j 0.0042835+0.00553369j -0.00261445+0.0019958j -0.00309071-0.00129375j 0.00100106+0.00054329j 0.00423055-0.00829268j 0.000359227+0.00191988j 0.00571363-0.00184264j 0.00975144+0.00643987j -0.00346646-0.00870542j 0.000997914+0.000497685j -0.00501907-0.00784277j 0.00188632+0.00622727j 0.00138946+0.00492493j 0.00602574-0.00073103j -0.000426316-0.00381965j 0.000354004-0.00687683j -0.00358586-6.42077e-05j -0.00154532+0.00445503j -0.00696184-0.00620043j 0.00258079-0.000644562j 0.00364262-0.00461032j 0.000425707-0.0098199j -0.00655834-0.00316855j 0.00248064+0.00493547j -0.00135464-0.00130665j -0.00386842+5.60292e-05j 0.00520104+0.00200126j 0.00412874+0.00328713j 0.000824158-0.000852944j -0.000665946+0.0134504j -0.00587638+0.0036781j -0.00852841+0.0215361j 0.0213057+0.0135603j -0.0027256+0.0238955j 0.0294586+0.0109119j -0.0106005-0.00332518j 0.00588254-0.0166659j -0.00765606-0.00418639j 0.00487796+0.0167105j 0.0013988+0.00876595j -0.00197634+0.00905305j 0.00608702-0.000308733j 0.00700118+0.00552744j 0.00185696+0.00303786j 0.000461853-0.00453273j 0.00540455-0.000453901j -0.0006289+0.00689875j 0.000146458-0.00276699j -0.000884326-0.00197196j -0.00135985-0.0020808j 0.00269387-0.00412453j 0.00108455-0.00416378j 0.00136597-0.000850552j -0.00167131+0.00036172j 0.00557415-0.00090002j 0.00378435-1.24171e-05j 0.00286851-0.000809356j -0.00229227+0.00334702j 0.000329524+0.00185487j -3.13999e-05-0.00623746j -0.0012308-0.00083182j 0.00169549+0.000544959j 0.00530406+0.00189217j -0.00473741+0.00268653j 0.00274433+0.00392859j -0.00318028-0.000256841j -0.00242385+0.0042019j 0.00432012+0.00326685j -0.0035872+0.00237912j -0.00263851+0.00176949j -0.000941255-0.00398399j -0.00273838+0.00209428j 0.00361332+0.000649903j -5.89645e-05+0.00537683j 0.00798882+0.00372039j -0.00188138-0.00464701j 0.0015656-0.000327206j -0.00192376+0.00267348j -0.00117742-0.00061821j -0.00368667-0.000298638j -0.00202802+0.000645251j 0.00508619-0.00353914j -0.000405631+0.00245474j -0.000366178-0.00146647j -0.00106425+0.00527796j 0.000900654+0.00163902j 0.00201606-0.000818211j 0.000266927-0.00276948j -0.00353432-0.00208238j -0.000994982+0.00215572j 0.0030817+0.000330108j -0.000755506-0.00125464j 0.00469046-0.00132123j 0.00044669+0.00119871j 0.00125517-0.000442053j -0.000422192-0.00151091j -0.00250598-0.00290112j -0.00223975-0.000247587j 0.00199802+0.00318866j -0.00839195+0.00167083j -0.00282213-0.00691082j 0.00524907-0.0015163j 0.0014781-0.00613301j 0.00609695+0.00112722j 0.0049509+0.000152649j 0.000467659-0.000772249j -0.00328201-0.00152559j 0.0014651-0.00152317j -0.000156752+0.000626918j 0.00326883+0.00797545j 0.00614574+0.00250962j 0.0003925+0.00261367j -0.00105026+0.00110292j -0.000366975-0.0062157j 0.00200746-0.00250203j -0.00320067-0.000365233j 0.00208862-0.000164358j 0.0101896+0.00408835j -0.00306686-0.00922741j 0.00184278+0.000423829j 0.00224192+0.000789871j 0.00409084-0.00528914j 0.00203361+0.00458014j 
0.00776149-0.0390813j -0.0481184-0.0132839j 0.107402-0.0332986j 0.0267696-0.0929764j -0.00312444-0.00569177j 0.0681182+0.00827437j 0.0242846+0.00104871j -0.00407055-0.0368918j 0.0433751-0.0555132j -0.0822784-0.021002j -0.145265+0.00425076j 0.0612239+0.128819j -0.0337592+0.00691487j 0.0707876-0.0478748j -0.0158002-0.0489324j 0.0134544-0.0163779j 0.0124964-0.00422354j -0.0313303-0.0133074j 0.00525504+0.00366742j 0.0223536+0.00748409j -0.00153845+0.0103283j -0.0270688+0.00720633j -0.0104219+0.0179716j 0.00872548+0.0195344j 0.0270419-0.00268168j 0.00568272-0.0226838j 0.00591176+0.042379j 0.026194+0.00425313j -0.018816-0.000565902j -0.0159692+5.36969e-05j -0.0281443+0.0110926j 0.0197689+0.035195j -0.00277446+0.00254893j 0.000662744-0.00668627j 0.00262094-0.0127956j 0.0145287+0.00597352j -0.0153926+0.00606525j 0.00816456-0.00589859j -0.00524374+0.00135105j 0.00817008-0.00180375j -0.00461528-0.000543778j 9.89376e-05+0.00510307j 0.00210036-0.00131583j 0.00134326+0.00747672j -0.00280853-0.00055241j 0.00180476+0.00176417j -0.00305454+0.000318033j 0.00240249-0.00540349j -0.00131239+0.00256302j -0.00417055+0.00902352j 0.00647824+0.00399429j 0.00125836+0.000780443j 0.00492139+0.00453431j 5.79997e-05+0.0073308j -0.00302552+0.00119314j -0.00533655+0.00260149j 0.000367028-0.000344606j 0.000220968-0.00283753j -0.00340893-0.000997247j -0.00442001-0.00345939j -0.00533066+0.00197114j 0.00217816-0.00364663j -0.00250837+0.00634618j -0.00144914-0.0053315j 0.00338067-0.00071098j -0.00169441-0.00222778j 0.00232842-0.00298107j -0.000429618+0.00737443j 0.00137914+0.00021525j 0.00548608+0.00625629j 0.00538294+0.00519302j -0.00331985-0.00910832j 0.00944432-0.00212701j -0.00687176+0.00615168j -0.0135652-0.00531325j -0.0141802+0.0101554j 0.00669542+0.0101895j 0.00719874-0.000550609j 0.00624199+9.34012e-05j 0.00303817+0.000959572j -0.00056548+0.000744294j -0.00321913-0.00506355j -0.00206258-0.00240807j -0.00603749+0.0109783j -0.00202618+0.000497424j 0.00778456-0.000241341j -0.00555451+0.00212762j -0.000957651-0.00231886j 0.00831162-0.00101542j -0.00141695-0.00497325j 0.00170546-0.00538035j 0.00293199-0.000636339j 0.00320904-0.000451413j 0.00209079+0.00131846j -0.00925379-0.00422414j 0.0052469-0.00237388j 0.00652258+0.00394202j 0.000702461+0.0020818j -0.00281669-0.00158516j -0.00150394+0.000983597j -0.00279755-0.00158296j -0.00474231-0.000813687j -0.00604008-0.00407356j -0.00208046-0.00788033j -0.00772347+0.00305225j 8.93653e-05-0.00307885j -0.00207467-0.000778779j 0.00581252+0.00268473j -0.0035319-3.32452e-05j 0.000229892-0.000502714j -0.0076167+0.00311663j 0.000807991+5.88682e-05j 0.00130319-0.000485495j 0.00246623+7.31841e-05j -0.00436186-0.0033341j 0.00483883-0.00443057j 0.00133036+0.00796248j 0.00171606-0.000240877j 0.00324228+0.00304523j 0.000998485+0.00229021j 0.00220683+0.00154865j -0.00761922-0.00232745j -0.000752533-0.00313124j -0.00409389+2.46896e-05j -0.00225659-0.00429295j 0.00231106-0.00122077j 3.9415e-06+0.00713399j -0.00290142-0.00198991j -0.00162913+0.00448722j -0.000841717+0.000423025j 0.00360682+0.00500998j 0.00244666+0.00206123j 0.00058277+0.00318071j 0.000576823+0.0017535j 0.000571076+0.0047439j 0.00132689+0.00235635j 0.00126701-0.00303587j 0.00204028-0.00208726j -0.000757072+0.000342295j 0.0105218-0.00656961j -0.00646027+0.00202787j -0.00257152+0.00588193j -0.00331179-0.00241319j 0.00391449-0.00241139j -0.00155483+0.00467661j -0.00126708+0.00167505j 0.00902193-0.00822103j 0.0135164+0.00801682j 0.00334259-0.00945917j 0.00676771-0.0061993j -0.0058354+0.000238277j -0.00219952-0.0021462j 0.00657556-0.00304989j -0.000844841+0.000852103j 0.0136091+0.000265354j 0.000976146-0.0136789j -0.00957636+0.00298366j 0.00423287+0.00445883j -0.00960885-0.0116583j 0.0140587-0.00770519j 
0.0171981-0.00356917j 0.0108709-0.0304016j 0.0369047-0.0296184j -0.0351737-0.00619059j -0.0133415-0.00208073j -0.041455+0.0456515j 0.00513216+0.00697034j -0.0977939-0.02335j 0.0284557-0.100291j 0.0869426+0.0187256j -0.0429923-0.0691591j -0.0442234-0.11693j 0.0342449-0.0738166j 0.0205348+0.0312296j 0.0113823-0.0116861j -1.44347e-05+0.0147232j 0.0109996+0.00657663j 0.0215934-0.0117322j -0.00387847+0.0112032j 0.0125023+0.0238952j -0.010408+0.0118456j -0.0159927-0.0153996j -0.0200103-0.00286181j -0.00109584+0.0088153j -0.00301653+0.0215756j 0.0133077+0.0310757j -0.0325997-0.000263955j 0.00320476+0.0333691j -0.0045918-0.0151537j -0.00225086-0.00932939j -0.00891835-0.0145999j -0.0224622+0.00192277j -0.00102062+0.00690964j 0.00640828+0.00800504j 0.00310981+0.000643162j -0.00170352+0.0115163j -0.00699238-0.00654785j 0.00343593+0.0157401j -0.00454484-0.00192077j -0.00160754+0.00524525j 0.00389471+0.000956098j 0.010448-0.00370459j -0.00840296-0.0029733j 0.0116189-0.010735j 0.0035088-0.00254886j 0.00436324-0.00768138j 0.00144987+0.00486096j -0.000945559-0.00118366j -0.00512135+0.00095589j 0.000575528-0.00695073j 0.00740345-0.00773015j 0.0062379-0.00415143j 0.0135671-0.0062133j -0.000178182-0.00587041j -0.00427014-0.00119888j 0.00126872-0.00326162j 0.00617488-0.000886618j 0.0144001-0.000227642j 0.0167252-0.00894911j -0.0147686+0.0028383j -0.00834311-0.00150666j 0.00471356+0.00744935j -0.00839202-0.0133618j -0.00332217+0.00234641j -0.00207886+0.00120051j -0.00211717+0.00281805j 0.00561577+0.00930988j 0.00709881-0.00775781j -0.00353273+0.0026831j 0.00581397-0.0158791j -0.00274725+0.000417668j -0.00175493-0.00736194j 0.00202464+0.00284769j -0.00883521+0.00389872j -0.00420479-0.00639367j -0.00881689-0.00511368j -0.00666721-6.15208e-05j 0.00101095+0.00160128j -0.00275987+0.0052442j -0.00422839-0.00575722j 0.000743764-0.002917j -0.00323084+0.00101839j 0.0034811-0.00290196j 0.00255662-0.007825j 0.00231638-0.00149866j -0.00128267-8.16212e-05j 0.00245396-0.005367j 0.00355277-0.000199715j 0.00142132+0.00775777j 0.00438732+0.00353147j 0.00432677-0.00217615j 0.000248971-0.00202552j 0.005646+0.0041997j -0.000477812+0.00277135j 0.00786753-0.00102979j -0.00322144+0.00417407j 0.00260162-0.00897039j 0.00235644+0.00397161j -0.00197252+0.00769737j 0.0001037+0.00370465j 0.00446187+0.00267059j 0.00288655+0.00405351j 0.007677+0.00306074j 0.00689403+0.00611801j -0.000981503-0.000112504j 0.00176621+0.00527289j -0.00172402+0.000456329j -0.00158446-0.00466988j -0.0023297-0.00337606j 0.00255729-0.00236125j 0.000114552-0.000149485j -0.00128949-0.00479187j -0.00387649+4.96263e-05j 0.00166581-0.00172167j 0.00205663-0.000287051j 0.0025227-0.000796707j -0.00323798-0.00406199j -0.00295905-0.000439407j -0.00833725-0.00492958j -0.000858583+0.000644744j -0.00581518-0.00208949j 0.0078455+0.00116789j 0.00869994+0.00282433j 0.0024312+0.00140861j -0.000231934-0.000566569j -0.00610465+0.000324204j -0.000130244-0.00543414j 0.00204526+0.00579396j 0.00425024-0.00745837j 0.00207962-5.52008e-05j -0.00341275-0.0134116j -0.00218381-0.00919297j 0.00530554-0.00919768j 0.00295319-0.00483992j 0.00563109-0.00494897j 0.00121053+0.000175504j -0.00723851-0.00151164j -0.00525208+0.00808642j 0.00776206-0.00768054j 0.00239578+0.00236336j 0.00714208-0.0032703j 8.13172e-05-0.00285214j -0.00444646+0.00121921j -0.00821959+0.00397254j 0.000482853-0.00496139j -0.00510492+0.00376297j 0.00930574+0.000954418j -0.00490741+0.0120731j 0.0129377-0.00966334j -0.00298881+0.00759787j 0.00558139-0.00406073j -0.000570543+0.00235231j -0.00161258-4.22427e-06j 0.00660307-0.000416452j -0.00105667+0.00755461j 0.011086+0.0046368j 0.00231823-0.00562104j -0.00802427-0.0035641j 0.00980529-0.00170792j 0.00511276+0.0111039j 
