0.0103685+0.00876971j -0.0115564+0.0148221j 0.0187534+0.0189638j 0.0190343-0.0230354j 0.00186688+0.00294659j -0.0107907-0.00890825j -0.0216219-0.0092458j -4.03621e-05-0.0136154j -0.00216814+0.0178387j -0.0141255+0.00864901j -0.00599626-0.00203462j -0.012402-0.00309418j -0.00495828+0.00868086j -0.0113661-0.0215298j 0.0195762-0.0119584j 0.00302213+0.0152669j -0.001652-0.00386079j -0.00956692-0.00184535j -0.00341846+0.00802363j 0.00370321+0.00848726j -0.00263531-0.0101626j -0.0133093+0.00859965j 0.00276875-0.00710123j 0.00760487+0.00094598j -0.00667485-0.00818701j 0.00202115+0.00337802j -0.00792347-0.00343012j 0.0116868+0.0103052j 0.0139991-0.0133964j -0.00414487+0.00949369j -0.00229638+0.00318451j 0.0147951-0.0046798j 0.0051307+0.000185659j 0.000108821-0.0032231j -0.00208827-0.00612402j -0.00784499-0.00775736j 0.00320038+0.00213688j -0.00280071+0.000178374j -0.00158544-0.00229289j 0.00712426+0.0037868j -0.00148142+0.00658736j -0.000770937-0.00785651j 0.00318457-0.00176147j 0.00331634+0.00231369j -0.00121681-0.00193249j -0.00251543+0.0030523j 0.00390359+0.000729621j 0.00454483-0.00663858j -0.00301173+0.00255587j -0.000989522-0.00407018j 0.00658021-0.000911311j -0.00202725-0.00386633j -0.00496327-0.00329931j 0.00882878+0.0058004j 0.00290275-0.000328584j -0.00521823+0.0027643j -0.00381389+0.00606817j -0.0061743+0.000448399j 0.00299005+0.00398459j 0.0035768+0.00119926j 0.00766419+0.0017337j -0.00490963-0.00216897j 0.00237171+0.00173236j 0.00395168+0.000487189j 0.00431853+0.000735297j 0.00263399+0.000309215j -0.00465936+0.00640984j 0.00630454+0.000156645j 0.00467124-0.00175348j -0.00300795-0.00189445j -0.00498172+0.00257941j -0.00335077-0.00445646j -0.00276694-0.00261697j -0.00242123-0.000389293j 0.00333617+0.00349882j 0.00163964-0.0036549j -0.000281386-0.00404612j -0.000494165+0.00266887j -0.00124229-0.000129292j -0.00196966-0.00120131j 0.00155816+0.00208826j -0.0015954-0.00774742j -0.0048649+0.00416225j -0.00213191-0.0038294j -0.0021108+0.000141902j -0.00394297+0.0012112j -0.00270164-0.000649717j -0.0110786+0.00629545j 0.005029+0.00598427j -2.54644e-05+0.00108438j 0.00150623+0.000728801j -0.00272683+0.00239372j -0.00916447+0.00414066j 0.0056308-0.00195756j -0.00162565+0.00526881j 0.00286609-0.00353664j 0.000394855-0.00467996j -0.000670025+0.00216866j 0.00286333-0.0029406j -0.000786889-0.000861692j 0.0042968+0.00134512j -0.00414002-0.000506834j -0.00240093-0.0036443j -0.0021359+0.000751063j -0.00181084-0.0030103j -0.00247458+0.00362084j 0.00113705-0.00753741j -4.85111e-05+0.000826644j 0.00324846-0.00170575j -0.00303695-0.000824259j -0.0026268-0.0018994j 0.0047865-0.00301088j -0.000275439-0.00356856j -0.00153486-0.000587369j -0.00249636+0.000152162j 0.000576365+0.000282739j 0.00734221+0.00291845j 0.0005823+0.00533571j 0.00733687-0.00340599j 0.00384933+0.00298763j -0.00665547-0.00619666j 0.000306222-0.000502005j -0.00547583+0.00201033j 0.00407503-0.0026004j 0.000829056+0.00260764j 0.00117065+0.00527404j 0.0027683-0.00138806j 0.000865094-0.00218569j -0.00239634+0.000976848j 0.00876208-0.000494762j 0.00313847+0.000671465j 0.00106549-0.00427236j -0.00792223-0.00475259j -0.00226394-7.87196e-06j -0.00319623+0.00197818j 0.00257484-0.000217911j 0.00322799-0.000452993j 0.00131608+0.00227816j -0.00437785-0.00712988j -0.00353127+0.00233705j -0.000720327-0.00603413j 0.00173585+0.00092364j -0.00120186-0.00208143j 0.00062945+0.011641j 0.000471309-0.00383346j -0.000243068+0.000920072j -0.00166926-0.00227927j 0.00183285+0.00437198j 0.00483752+0.00638057j 0.00643918+0.00127712j 0.00735396+0.002836j 0.00280137-0.00184407j 0.000523814+0.00794904j -0.00170401-0.00308861j -0.000977447+0.00215868j -0.00146569+0.0027687j -0.000261571+0.00184659j 0.00427021+0.00889033j 0.00246286-0.00450727j 0.00566854+0.00883073j -0.0055853-0.00194648j 0.00552702+0.00283421j 0.00854521-0.00572738j 0.00209585-0.00700329j -0.000990908-0.00249519j -0.00333926+0.0164987j 0.0106735-0.00403799j 0.00127281-0.00230014j -0.00278174+0.00493519j 0.00451653-0.00544653j -0.00562975-0.00403864j 0.00202135+0.00946387j -0.00551884-0.0146886j -0.00070097-0.0066876j -0.000493969+0.0109637j -0.000940824-0.00734468j -0.0012508-0.00939443j 0.0023009+0.00474405j 0.000200095-0.000168665j 0.00812961-0.00994187j -0.0117571-0.0189854j 0.00157884-0.0048216j -0.0105389+0.0182374j 0.0109115-0.00631365j -0.00313939+0.00249714j -0.00919121+0.0147422j 0.0234511-0.0121241j 0.00173878+0.0151612j -0.0187189+0.00199699j 0.0133807-0.0090376j -0.0370314-0.0143699j 0.0132482-0.0171918j -0.00214868+0.0190278j -0.00359039-0.00228991j -0.0534129+0.024117j -0.0273082-0.059897j 
0.00121698-0.0243907j 0.0286627+0.00422925j -0.00644944-0.0194045j -0.0131171+0.0123674j 0.0155727+0.00616515j 0.015664-0.0120932j 0.00288656+0.00935991j 0.0100227-0.00363252j -0.00426495-0.00753319j -0.00738853-0.0148267j 0.0047474+0.0100277j -0.00612238-0.00192591j -0.00177025-0.00908846j -0.00175423-0.00851461j -0.00930984+0.010014j -0.0129982+0.00988541j -0.00102674+0.0135206j 0.00598515+0.00330258j -0.00174245+0.00445833j -0.0103057+0.000155099j 0.00515098-0.00734005j 0.00636141-0.00724228j 0.0107848-0.00226408j 0.00241553-0.0052017j 7.39249e-05+0.0158221j 0.000390654+0.00114701j -0.0166192-0.0110502j -0.000300669+0.00723126j 0.00270321+0.00304369j -0.00472013+0.00417074j 0.00355212-0.00697298j 0.00722642+0.00873044j 0.000191961-0.00707661j -0.00707813-0.00467395j -0.00761165+0.00971094j 0.00373903-0.00188653j -0.000653432-0.00656998j -0.0130202-0.000662634j 0.00183459+0.00362438j -0.007632+0.00169747j -0.0018739+0.00544921j 0.00626445-0.00436087j -0.00120999-0.00151095j -0.000324985+0.000644597j 0.00104092+0.00210757j -0.000516573-0.00627461j -0.00136346+0.00110931j -0.00392345-0.00648401j -0.00217119-0.00340095j 0.00283776-0.00323721j 0.00131646-0.00068234j -0.00266877-0.00322171j -0.00653505+0.000483717j -0.000235992-0.00183237j 0.00279326-5.38859e-05j 0.00957468+0.000897879j 0.001829+0.00353316j -0.0040592+0.00221965j 0.000221045-0.00810018j 0.0034262-0.00198572j -0.00308353-0.00517952j 0.00398075-0.000961065j 0.00495278-0.00291495j 0.00191298+0.00281285j 0.000796418-0.00130428j -0.0018991-0.000650318j 0.00488234-0.00183092j -0.00133454-1.07994e-05j -0.00220534-0.00207429j 0.00166969+0.00604012j 0.00190813+0.00174492j -0.00179762+0.00350814j 0.00321384-0.00101013j 0.00456297-0.00372327j -0.00452694+0.00302683j 0.00059351+0.00300227j 0.000896996+4.70402e-06j 0.00676351+0.00067628j -0.00313232+0.00255148j 0.00127825+0.00396853j -0.00256116-0.00168525j -5.55601e-05-0.000558255j -0.000600298-0.000532081j 0.00251584+0.00110581j -0.000948309+0.00660843j -0.00622181-0.00190852j -0.00119278+0.0050733j -0.00169136-0.00133359j -0.0035504-0.00534041j -0.000961153-0.00456781j 0.00110415+0.000346359j 0.00374663-0.00285037j -0.000139325+0.000869078j 0.00263804+0.00111787j -0.00163499-0.00149737j 0.00211875-0.00117139j -0.00140142-0.00656282j -0.000712357+0.00337073j 0.00667219+0.000177463j -0.00572476-0.000792347j -0.00554344+0.00113867j -0.00149429+0.000732579j 0.00388559-0.00710024j -0.00122013-0.000600705j -0.00159772-0.0044369j 0.00737078+0.00630166j 0.00549276+0.0014059j 0.00645754-0.000922507j -0.00150555+0.000109354j -0.000188825-0.00268992j 0.00299957-4.61875e-05j -3.43304e-05-0.00277398j -0.00658817-5.0347e-05j 0.0053429-0.00169315j -0.00169486+0.00437624j -0.00658679-0.00436488j 0.000715581-0.00460685j -0.00472514-0.000364504j 0.00276185-0.00175258j -0.00566462-0.00379614j 0.000567555-0.000737174j -0.00403734-0.00780002j -0.00200883-0.00091084j 0.0021677-0.00206539j -0.0017913-0.000990009j 0.00739902+0.00469146j -0.0028982-0.00131652j -0.00572658+0.00132804j 0.00766323+0.00111042j 0.0103683+0.00220309j -0.00155852-0.00529047j 0.000100243-0.00227805j -0.00241991+0.00171888j 0.0070661-0.00267257j -0.00348397+0.000907556j 0.00333285+0.00397139j 0.00266817-0.00362563j 0.00222062+8.53582e-05j -0.0054206-0.00257469j -0.0036843+0.00362181j 0.000590006+0.00807522j 0.00392913-0.000541081j 0.00349068+0.00662205j 0.000563835-0.00111847j 0.00198808+0.00497814j -0.000171223+0.00148848j -0.00444834-0.00172747j 0.0037875+0.00265427j 0.00419172+0.00408376j -0.00173946-0.00538611j -0.00535029+0.00545114j -0.00437922+0.00170162j -0.0129696-0.00363311j -0.00417625-0.0118686j 0.00304597-0.00339808j 0.00121542+0.00221419j -0.00227537+0.00516054j 0.00137255+0.00828226j -0.00474643-0.00298973j -0.00100328-0.00173744j -0.00335995-0.0101503j 0.000245654-0.010383j -0.00429551+0.00475447j -0.00461533-0.0103378j 0.00216077-0.00657347j -0.0112649-0.00878172j 0.00328686+0.00490119j -0.00278095+0.00287014j 0.00227205+0.00121018j -0.00402124-0.00553994j 0.00468917-0.00988107j 0.0035255-0.0084343j 0.00534153+0.00113132j 0.00215519-0.0132508j -0.00101298+0.000920201j 0.000447222-0.00211358j 0.00807386-0.0124112j -0.00364587+0.00788973j 0.0077501-0.00568279j -0.00458735+0.0244328j 0.0152808-0.00878728j 0.0150318+0.00428108j -0.0132586-0.00183949j 0.0130219+0.0101764j 0.00753383+0.000102751j 0.00424358-0.0104332j 0.0035279+0.0251935j -0.0100034+0.0166514j 0.0120782-0.0134654j 0.0172913-0.00819753j 0.00392279-0.0113365j -0.00589836+0.0138177j -0.0448904+0.00388159j 0.00847952+0.0301703j 0.0177662+0.0377315j -0.0381134+0.0155753j 
0.0131916-0.0333759j 0.0362549+0.0145366j -0.00486084-0.0155405j -0.00743332+0.0201102j 0.0205393+0.0152839j 0.027047-0.017682j -9.83035e-05+0.00416627j 0.0157664-0.000587965j -0.00254836-0.00757073j -0.0126713-0.0144408j 0.0036103+0.0129153j -0.00645869-0.00269282j -0.00292984-0.00259105j -0.000770907-0.0117427j -0.00456385+0.0110797j -0.00937337+0.0135815j -0.00246576+0.0127103j 0.000664519+0.00423264j -0.00413674+0.00601396j -0.00628225+0.00638846j 0.00683171-0.000720358j 0.00325769+0.00102606j 0.00675315+0.00310514j 0.00456527-0.010136j 0.00148167+0.00655104j 0.00544443-0.00413188j -0.0117593-0.00785913j 0.00429791+0.00601318j 0.00693548+0.00178336j -0.00149275+0.00209045j -0.00015195-0.00456754j 0.00460868-0.00806285j 0.00409745-0.0036666j -0.00944551-0.00695352j -0.00381119+0.00104307j 0.000248394-0.00291293j -0.00611053+0.000378732j -0.00407136-0.000510002j 0.00379595+0.00358706j -0.00560614-0.000806834j -0.000353228+0.0091589j 0.000217571-0.00598571j -0.000423605+0.000929362j -0.00262328-0.00221416j 0.0037536+0.00452272j -0.00520263-0.00370346j 0.00161549-0.00148437j 0.000432681-0.00357155j -0.00501394-0.000785592j 0.0029616-0.00203941j 0.00208007-0.00284837j -0.00104708-0.00380959j -0.00482384+0.000939624j 0.00179703+0.00290061j 0.000318641-0.000104148j 0.00279494+0.0020321j -0.00348284-0.00136943j -0.000175055+0.00256008j 0.00219723-0.00132949j 0.00302323+0.00280996j 0.000418168+0.00286637j 0.00320626+0.000202871j 0.0030152+0.00154983j 0.00801404-0.000130905j -0.000217814+0.0029705j 0.00146627+0.00185416j -0.006092-3.23793e-07j 0.00220294-0.000801245j -0.00131337+0.000508312j 0.00287114+5.24631e-05j -0.00393355+0.00317257j 0.00157256-0.00572048j -0.00700239-0.00236278j -0.00512836+0.00152473j 0.00260236-0.00267863j 0.000992274-0.00388196j -0.00247531-0.000730842j -0.009428-0.000931684j 0.000903136+0.00078237j -0.000135089-0.00252551j -0.00278117-0.00180481j -0.00318887-0.00752478j -0.000860246-0.00320142j 0.00260081-0.00245135j -0.00367422+0.00301333j -0.00583371-0.00838614j 0.000453856+0.00205046j -4.6352e-05+0.000273477j -5.90363e-05+0.0115794j 0.00182624+0.00213953j 0.00475325-0.00185419j 0.00232299+0.00187198j 0.000751314+0.00239704j 0.0017069+0.00116466j -0.00358258-0.000265259j 0.00206518-0.00309802j -0.000302264-0.00225184j -0.00266158-0.000310117j -0.0003826-0.00309162j -0.00472165-0.000276783j -3.38804e-05+0.00286537j -0.00112254-0.000449688j -0.00202475-0.00600705j -0.00136401+0.00248303j -0.00447216-0.00491506j 0.000652267+0.000450581j 0.000976537-0.00152078j 0.00191622+0.0012622j 0.000906031-0.00138103j -0.00299106-0.000767925j 0.000385876+0.00223255j -0.0029587+5.44906e-05j -0.00280875-0.000927173j -0.000748615+0.000311693j 0.000906919-0.000133974j -0.00465099-0.000626365j -7.16126e-05-0.00304998j 0.00024497+0.0042945j 0.0059119-0.00448963j 0.00437076-0.00174231j -0.00403123-0.00455253j 0.000409643-0.00306527j 0.000868909+0.00378282j -0.00493423-0.00287568j -0.00548737+0.00341218j -0.000695599+0.0028489j -0.00514429-0.00191279j -0.00361403+0.001313j -0.0058699-0.00140095j 0.00484564+7.10632e-05j 0.00132609+0.00184945j -0.00602699-0.00503583j -0.00284548+0.00150698j 0.00500051-0.00142935j -0.00860014+0.00535989j -0.00316709+0.000409376j 0.00471889-0.0029221j 0.00403695+0.00203033j -0.000188504-0.0054216j -0.00747196-0.00255891j 0.000447804+0.00313277j 0.00388022+0.00483003j -0.000112067-0.00347207j -0.00213312-0.000959115j -0.00242177-0.000574151j -0.00224803+0.00759507j -0.00308305-0.000770756j 0.00960519+0.0084073j 0.00115235+0.000924593j 0.000250061-0.00268731j 0.00698156+0.00709888j -0.00156607+0.00304162j -0.00226609+0.00492859j 0.00154952-0.003082j 0.00370847+0.000191194j 0.00400642-0.000616024j -0.00380988-0.00292521j 0.00448176+0.00782748j -0.000480253-0.009027j -0.000140193+0.00475638j -0.000372871-0.0120878j 0.00496733+0.00770523j -0.00129769-0.00129882j -0.00745233+0.00179541j -0.00892078-0.00724527j -0.00605119+0.00790058j 0.0120943-0.00181967j -0.00400351+0.00633618j 0.0112154-0.018571j 0.00349089+0.00134621j 0.00489554-0.00882477j 0.00447696-0.0137528j -0.000124789-0.0157878j -0.0109518-0.00465971j 0.0133927+0.0112354j -0.00767045-0.0017041j 0.00966982-0.0111787j -0.0014296+0.0138539j 0.0040301-0.0167815j 0.00548066+0.00311083j 0.00707157-0.00873896j 0.020473-0.011562j -0.000123255+0.0142734j 0.00224058+0.000682807j 0.00324203-0.00421208j -0.0112528-1.07984e-05j 0.0132817-3.64613e-05j 0.0174399+0.0118166j -0.0116417-0.0009564j 0.0155971-0.0189159j 0.0122847+0.000476772j -0.0179456+0.014469j -0.00875365-0.05298j -0.0535976+0.00182714j 0.0244677-0.000504145j 0.00956382+0.0226273j 
-0.0102608-0.0132256j 0.0132544-0.0085852j -0.00550388-0.0313279j -0.0383189-0.000304346j -0.00776245-0.00263644j -0.0085742+0.017568j 0.0154764+0.0159235j -0.00412164+0.00790218j -0.00776635-0.00692465j 0.0117362-0.0122912j 0.0107572+0.00399442j 0.0105382-0.00480329j 0.0124849-0.0160085j 0.000880957+0.0124268j -0.015707+0.00675883j -0.0123314-0.0183296j 0.000193704+0.00978788j 0.00983612+0.00456016j -0.00144579-0.000626155j -0.0111097-0.0185117j -0.00328352-0.000808053j 0.0145747-0.0182196j 0.00685664+0.00172533j -0.00154444+0.0094857j 0.00320941+0.00884666j -0.00672196-0.00113522j -0.00897089-0.00567435j -0.0155261+0.0116637j -0.00472079+0.00849317j -0.00569606+0.00432321j -0.0047231+0.00242656j 0.00713792+0.0226934j -0.0168543+0.00440873j 0.00333787-0.00216116j -0.0119706+0.00591001j 0.0015277+0.000578265j 0.00776975+0.00243575j -0.0162588-0.00268779j -0.00358931+0.00401436j -0.00793454+0.00216098j -0.00686544-0.0141037j 0.0168654-0.00631828j -0.00833002-0.00796099j -0.00663769+0.00391204j -0.00351782-0.00104494j 0.00602848-0.00611453j 0.0030991+0.00497347j -0.00207603-0.0111114j 0.00309002+0.00294004j 0.000161075-0.00082551j 0.00228829+0.00475447j 0.00943893-0.00850817j 0.00126374-0.000529681j -0.000631998-0.00615468j 0.00149177+0.00359788j 0.0078387-0.003499j 0.00952162+0.00548349j -0.00102993+0.00137736j -0.00762242-0.0138809j 0.000565263-0.000501098j -0.00523063-0.0186246j 0.000259848-0.0042352j 0.00504001-0.00555066j -0.00718667+0.000187996j 0.0013687+0.00500504j -0.0052501-0.00240629j 0.013376-0.00238365j -0.00466167-0.000605542j -0.000721584+0.00406161j -0.00727115+0.00991622j 0.00756268-0.000584869j -0.0088409+0.0113948j 0.00823777+0.00553083j 0.00921181-0.00938316j -0.00829764+0.00689139j 0.000289736+0.00365013j 0.00227206+0.00413563j 0.0175391+0.00136992j -0.00112012+0.00920897j 0.00294475+0.00258429j -0.00277749-0.000814152j 0.00538187-0.002771j -0.00470905+0.00243171j -0.000496157+0.000214392j 7.45135e-06+0.00827245j -0.00454887+0.0105962j 0.00442457+0.00691743j 0.00209714-0.000303691j 0.00185969-0.0192053j -0.00555313-0.00389377j -0.000891852+0.00199199j 0.00438615-0.00492683j 0.00296792-0.00267577j 0.00323263-0.00248272j -0.00210226-0.00264979j 0.00514598-6.19279e-05j -0.0023655-0.0033124j 8.34495e-05+0.00314905j 0.00546448+0.00407498j 0.00250495-0.0052502j -0.00891094-0.00640557j 0.00318863+0.0057811j 0.00640657+0.00147717j 0.0015096+0.000974033j 0.00496503+0.0048071j 0.00623875+0.00413063j 0.00691613+0.00400374j 0.00637288-0.00190255j -0.0108523+0.00150462j 0.0059375+0.00177128j 0.0012706-0.00139745j 0.0030405+0.00354564j -0.000443332+0.000155315j 0.0081328-0.00162373j 0.00368854+0.00195165j -0.00494291+0.00312919j 0.000453469-0.00843545j -0.010021-0.00263743j -0.00595949-0.000111604j -0.0128327-0.00386894j 0.0054619+0.00428693j -0.00623516+0.000566408j 0.00179104-0.00181569j 0.00409297+0.000773531j 0.00172276-0.00407123j 0.00210008-0.00554869j -0.00043367-0.00236204j -0.00837257-0.0100987j 0.00838768-0.00275911j 0.0110139-0.00164936j 0.000178226+0.0063537j 0.00475755+5.51048e-05j 0.000739613-0.00236964j 0.00627036-0.00935081j 0.00963396+0.00101689j 0.00586111+0.00541076j -0.00100442-0.00405659j 0.0070974+0.00846577j 0.00605597+0.0209712j 0.00430309+0.015259j -0.00218289+0.0103218j 0.00429422-0.0094983j -0.00112985+0.00192329j -0.00219931-0.00352591j 0.00100687+0.0108135j 0.00132183-0.007655j 0.00283529+0.00484279j -0.00304304-0.0100605j 0.00630891+0.00333985j -0.00567245-0.000369224j -0.00449697+0.00448368j -0.000917778+0.00400639j -0.00850067+0.00375942j -0.00775192-0.00249349j 0.00310257-0.00410671j -0.00873849+0.00118524j 0.00123911+0.00312363j 0.00450926-0.0048408j -0.0159272+0.000798864j -0.0072914-0.0096703j -0.0117079-0.00134027j -0.00689008+0.0059523j -0.00433393+0.0156205j 0.00657489+0.00441596j 0.00609295-0.0164347j 0.000997357-0.017935j -0.0158213+0.0131171j -0.0148831-0.00322701j 0.0140663+0.0220442j -0.0108665+0.00460463j 0.00259505-0.0149092j 0.00322987+0.00332785j 0.0262794-0.00571273j 0.00249678-0.0219911j -0.00454442+0.00505182j -0.00448532-0.00029287j 0.00156876-0.00515315j -0.0137398+0.00241415j 0.0104667-0.0121435j 0.00665367+0.0189422j 0.0344199+0.00433018j 0.00260917+0.0179049j 0.00277937-0.0221014j 0.00642502+0.0123385j 0.00576372-0.0123174j 0.0142102-0.0186297j 0.00148394+0.0235252j -0.0149049+0.00325969j 0.0135377+0.00991058j -0.0150154-0.0151968j -0.0149384-0.00356926j -0.00972093-0.00882982j -0.0396576-0.00288988j -0.00691928+0.0442733j 0.0385827-0.0095347j 0.00930407+0.0229282j 
-0.0226166-0.0133797j 0.0185627-0.0198231j -0.0222484-0.0152784j -0.0177261+0.0295909j -0.00331066+0.00570422j 0.0186252+0.0187744j 0.033425+0.0117766j -0.0163638+0.0226335j 0.0171248-0.017103j 0.0192483+0.00227469j -0.00853114-0.00148272j 0.0177762+0.00439828j 0.00879907-0.0014402j 0.017608+0.046008j -0.027948+0.000314821j 0.00669324-0.0174489j -0.000740142-0.000735969j 0.00490005-0.00114085j 0.0140383-0.0140974j 0.00800617-0.0034641j -0.0126231+0.0353611j 0.0134193+0.00628868j -0.0204852+0.0159198j -0.0207881-0.00289222j 0.00796857+0.0118694j 0.00954414-0.0166563j 0.0319778+0.0229748j -0.00550007-0.0330929j -0.0219037+0.00948267j 0.0142884-0.0180808j 0.00798502-0.000805023j -0.0234119-0.0160877j -0.000546431-0.00153228j -0.00100414+0.0107799j 0.0205035+0.00453324j 0.00416888+0.00758897j -0.00448154+0.00182432j 0.0111385+0.00258571j 0.00152751-0.0063056j 0.00343217-0.00757258j 0.00541661-0.00841677j -0.00804801+0.0188981j -0.00210585+0.00314262j 0.00434452-0.009661j 0.00214905+0.00301579j 0.000217197+0.0104396j -0.00695696+0.00302202j -0.000655417+0.0170756j -0.00024425-0.00277329j -0.000412044+0.0134277j -0.00757765-0.00137702j 0.00514303+0.00520096j 0.00711524+0.00605187j -0.0128708+0.00264137j -0.00556157+0.00356536j -0.00164661-0.00270112j 0.00155071-0.0138293j 0.0162208+0.00501417j 0.00105334+0.00687699j -0.00826005+0.00201203j -0.00421721-0.00101324j 6.68084e-05+0.000981293j -0.00992646+0.00414438j -0.00169087-0.000283242j -0.00611238-0.00603579j 0.00198503-0.00451379j -0.00726226-0.000856416j -0.0117424+0.00261148j -0.000928088+0.0039392j 0.0103405-0.00954534j 0.0018146-0.00977022j 0.00912248+0.0010539j -0.00246294-0.00220882j -0.00136783+0.000561393j -0.0051871-0.000645509j -0.00189531+0.00348881j -0.00109964-0.000100412j -0.00457908+0.00360409j 0.0034839-0.00199875j 0.00475503+0.000670173j 0.00149685+0.0001684j 0.00193145+0.00594449j 0.00204327+3.85841e-05j 0.00100583+0.000168965j 0.0027932-0.00339036j 0.00634987-0.00224847j 0.0028221-0.00946985j 0.00954993-0.000852058j 0.00490554-0.00135307j -0.00270911-0.00176398j 0.00134392+0.00208167j -0.00273908-0.00320743j 0.0075559-0.000207521j -0.00728437+0.00919909j 0.00264288-0.00331145j -0.00198401+0.00839406j -2.08306e-05+0.00570303j 0.00164553-0.00346323j -0.011685-0.00686422j 0.00550964+0.000647796j 0.00343465+0.000923909j -0.00457932+0.000567097j -0.00257271+0.000449492j -0.00213814+0.000303118j -0.00492502+0.000729903j -0.00609797-0.00690001j -0.00983074+0.000726998j -0.00199867+0.00242237j -0.0013068-0.00154067j -0.000781683-0.00732608j -0.00333407+0.00358637j -0.00938901+0.00444192j 0.00898275+0.010547j -0.00555612+0.000881398j 0.00755876+0.00820125j 0.00235306+0.00591145j -0.00151884+0.0051364j 0.00464444-0.010617j -0.00165233+0.00535811j 0.00854585+0.00801087j 0.00780328+0.00309016j 0.000962135-4.07e-05j 0.00263976+0.00361956j -0.015237+0.00383019j -0.0012341+0.000362952j -0.00761051-0.0064903j -0.000682506+0.00488336j 0.00691725-0.000844011j 0.00255595-0.0105753j -0.00951309+0.00724971j -0.00654638+0.000642918j 0.00240988-0.00233916j 0.00627412-0.00329224j -0.00474461+0.00647562j 0.00248706-0.00966839j -0.00526068-0.00605428j -0.0049228+0.00072678j -0.0109579-0.0114738j 0.00503245+0.00433956j 0.00500384-0.00858862j 0.00271408-0.00419981j -0.00978403-0.00175913j 0.00811066-0.00536878j -0.00111647-0.0059945j 0.00765692-0.0115739j -0.00172897+0.00181248j 0.00362765-0.00186148j -0.00731257-0.00113133j -0.0035253+0.00235322j -0.00692681+0.00862469j 0.000637097+0.00722575j 0.00514972+0.00537927j -0.000552749-0.000707447j 0.00233754+0.0081365j -0.00253653+0.0149564j 0.00954356-0.0111507j -0.00239829-0.00108271j 0.00126769-0.0112627j 0.00916337+0.00568125j -0.00935802+0.00316898j 0.00181753-0.000584834j -0.0141698+0.00935042j -0.00394995+0.00179136j -0.000841845+0.00865814j -0.00871828+0.00671008j 0.0268891-0.00185437j -0.00837507-0.00496938j -0.00307316+0.00315554j 8.80116e-05-0.00684908j -0.000553036+0.000603532j -0.00129673+0.00483089j -0.00934768+0.00637504j 0.0208301+0.0207623j -0.0021977+0.0269986j -0.00725232-0.00914279j 0.0105846-0.00248929j 0.0100596+0.00714514j 0.00495503-0.0118905j -0.0145811+0.0111953j 0.00794467+0.0142975j -0.0168418+0.0370514j -0.0173059+0.00678066j 0.0106504-0.0224065j -0.028206-0.0206423j -0.0146608-0.0032874j -0.00416872-0.0100332j -0.0307603+0.00462333j -0.00084772-0.0225368j 0.0141671-0.00412763j -0.00546017-0.00197244j 0.03654+0.0655018j -0.0675991+0.0170581j 0.0172667-0.0284439j 0.00184435-0.00272468j 0.0155788-0.0635849j 0.0526532+0.0123918j 
