-0.0156435+0.0337457j -0.019288+0.0908883j 0.0471048-0.204487j 0.140798+0.074527j 0.130547-0.0373826j -0.0411972-0.133737j -0.0237732-0.0730004j -0.131847-0.105518j 0.00285855+0.0150842j 0.0106789+0.0112486j -0.0471074+0.0507459j 0.0374428+0.0119071j -0.0517036-0.0184852j 0.0488003-0.0323832j 0.0538644-0.01892j 0.0216499+0.00909812j -0.0895996-0.0488231j -0.0416132+0.0884426j 0.0121789+0.0103582j -0.067162+0.115454j 0.0879044-0.00726541j -0.010532+0.157679j -0.140021-0.0914908j 0.106586+0.0832812j 0.0231224-0.0659119j -0.00733758-0.0150858j -0.0576985+0.0478326j -0.139691-0.00276309j -0.0750975-0.0808903j -0.0059621+0.175918j -0.0469754+0.114171j -0.0297572+0.025137j 0.0327887+0.0217821j 0.0151479-0.126365j 0.0361945-0.0075226j 0.00179929+0.1414j 0.0273489+0.0314441j -0.0703395+0.0207344j 0.0355042-0.0319396j 0.0166762+0.0848016j -0.0733432-0.0457877j 0.0197777-0.113077j 0.0283587+0.0687543j -0.0673991-0.0277698j 0.0418919+0.0645892j -0.100411+0.0809509j 0.0254455+0.112001j 0.0123724+0.0178754j -0.111178-0.0243539j -0.0264055-0.108512j 0.12547+0.0662795j 0.140942+0.00597777j -0.0450011+0.0160545j 0.0472861-0.0893501j -0.106221+0.0619037j 0.0125248+0.0915913j -0.0469854+0.0471674j 0.041346-0.080053j 0.0177808-0.0178305j 0.0131489-0.108924j -0.0322958-0.0042262j -0.0045618-0.00569418j -0.0297233+0.013757j 0.0496742-0.0672934j -0.0302768-0.106156j -0.0101885+0.0314733j 0.00784633+0.0322267j 0.00525596-0.0226581j -0.00790977+0.0121759j 0.0200259+0.0750597j -0.0414436-0.0263529j 0.00787917+0.0261133j -0.00958131-0.0127025j 0.0237322-0.0398294j -0.01317+0.0739297j -0.0231651-0.0380795j -0.0243511-0.0160395j 0.00304883-0.0111777j 0.000541605+0.022834j 0.019682-0.0261019j -0.0129266-0.0568286j -0.018731-0.0542924j 0.0166205-0.0419197j -0.0124936+0.0142064j 0.00526504-0.0164212j 0.0031217-0.0467058j 0.0237069-0.025608j -0.00591571-0.0564j 0.0370448+0.0201453j -0.0745083-0.00107107j 0.00222789-0.0114802j 0.0392687+0.0136861j 0.0308958+0.0196248j 0.011769+0.0124946j -0.00728042-0.0105027j -0.0453327-0.0068007j 0.0267851-0.0103489j 0.019246+0.0164573j 0.00456903+0.0253374j -0.0139454+0.0155423j 0.00252174+0.0679688j 0.0175704+0.0160394j -0.0138621+0.0503727j 0.0126984-0.0046867j -0.0131326+0.0210001j -0.0025033+0.00827254j -0.00355115+0.000137892j 0.00634188-0.00583877j -0.0056218+0.0175735j -0.00227001-0.049171j 0.0132736-0.0785601j 0.0566115+0.0384846j 0.0130062+0.00987115j -0.0234185-0.0148513j 0.0231502-0.00222469j 0.00119039-0.00139004j 0.0353461-0.0443979j 0.0659717-0.00358454j -0.0287869-0.00427878j 0.0885868+0.0269332j -0.0288045+0.0506235j -0.0172201+0.00271831j 0.0273531-0.00272056j -0.0295321+0.0104034j -0.0644887+0.00575598j -0.0476184+0.0324885j 0.0138834-0.00702426j 0.0372562+0.0512106j -0.0233097-0.00636482j -0.0344324-0.0582008j -0.119747+0.15101j 
-0.00402668+0.0555164j 0.0275396-0.00474368j 0.0291387+0.058133j -0.0451981-0.0739315j -0.0712598-0.0739803j 0.0443672+0.160095j 0.121034+0.0665925j 0.0488881-0.099012j -0.0194178+0.0548064j 0.0476298+0.079094j -0.0293698+0.0210884j 0.00765878-0.0243278j -0.0416454-0.0204793j 0.032357-0.143448j -0.0200839+0.0248774j 0.103234-0.124139j 0.0796813+0.101083j 0.0397512+0.0637461j -0.0848246+0.069828j -0.0464281-0.105444j 0.0658377-0.0629577j 0.047896+0.110788j -0.053995+0.0125431j -0.0535616-0.0111253j -0.200825-0.0648436j -0.172413-0.0376447j -0.0941273-0.112463j 0.0770446-0.230033j 0.0830509-0.120712j -0.154251+0.0479792j -0.108826-0.121861j -0.0185092-0.0733607j 0.0604163-0.0666945j -0.0887988-0.00537923j 0.0669701+0.0870191j 0.0429996-0.0142727j -0.00786719-0.0333157j -0.0223715-0.119635j 0.0420613-0.0138001j -0.00271197+0.0273715j -0.0225371+0.0756852j -0.0696103-0.0176071j 0.149042-0.0119417j -0.0789653-0.0418327j 0.042942+0.0898751j -0.0472906+0.0810306j 0.0377577+0.110007j 0.0372908-0.0324594j -0.178568+0.0267042j -0.0412097+0.0211448j 0.0575149+0.0133012j 0.00803386+0.0406697j -0.0276527-0.0356122j -0.0930587+0.0811079j -0.0330436-0.0023588j -0.0320751+0.0431079j -0.0821638+0.00886981j 0.00735072+0.0138074j 0.0250192-0.00209566j 0.00972681+0.00538303j 0.00849665-0.0318113j -0.0171853+0.0280823j -0.0197317+0.0337198j -0.0114848-0.00617605j 0.00607244-0.0414458j -0.0121633+0.0406506j 0.0179236+0.0216143j -0.00554017-0.00561324j 0.0163489+0.00837692j 0.00279295+0.0373404j -0.00628088-0.0260584j -0.0140892+0.045128j -0.00408235-0.025202j 0.0369399-0.0286244j 0.00693116+0.0251029j 0.0457176-0.0266478j -0.0213084-0.0203457j -0.0138227+0.0182996j 0.00736401-0.0178165j 0.00714709+0.0337838j -0.00632942+0.0083648j -0.00561526-0.0227113j 0.0281583-0.0206412j 0.0418476-0.00577096j 0.000936566+0.0402685j 0.00118282+0.0141645j -0.0100522-0.0333885j -0.010342+0.00441094j 0.00561584+0.00372543j -0.0256521-0.000215076j 0.0149651+0.0188691j -0.0190389+0.0543788j 0.036016+0.0390494j -0.0128861+0.00524219j -0.0383985-0.0138569j 0.0246522+0.0227051j 0.00405202-0.00363254j -0.00965269-0.0327725j -0.0174134-0.00872776j 0.00705187+0.0369658j 0.0202604+0.00680268j -0.0041674-0.0200206j 0.0287878+0.0329855j -0.0472667-0.0188186j -0.00387145-0.00216402j 0.027287+0.00989098j 0.00334206+0.0301814j 0.0201383-0.0056143j -0.0172167-0.0297294j -0.0153406-0.000162051j -0.0373386-0.00524538j -0.0287219+0.0409265j 0.0132584-0.0254916j -0.033449-0.00875049j -0.000627936+0.012171j -0.06141-0.0243158j 0.0572596-0.011382j -0.0371134+0.0534789j 0.0429308-0.0173974j 0.00704789+0.0364616j -0.0328888+0.00589118j 0.0142417-0.00183451j 0.00779375+0.00124626j 0.00633311+0.00522825j -0.0115617+0.0198103j -0.000737819-0.0569918j -0.0160183+0.00178771j -0.0551853+0.0224389j 0.00911091-0.0274323j 0.110836-0.100257j -0.0168114-0.0583029j 
-0.0107659+0.0098449j -0.0190731-0.0162675j 0.0837444-0.0312277j 0.0212095+0.0324943j 0.0321703-0.0485459j 0.167615+0.275595j -0.202014-0.200416j -0.040428+0.0189862j 0.0559118+0.0207784j 0.0348105+0.0688613j 0.0399736+0.0737213j -0.0176429+0.0387873j -0.179006-0.00264632j -0.00227175+0.13393j 0.0792615+0.00626476j 0.138287+0.042962j -0.225249-0.0320441j 0.100545-0.0418627j -0.0903238+0.0352347j -0.0569336+0.131486j 0.00465685-0.0670256j 0.104782-0.000820794j 0.0599561+0.0599958j -0.104558-0.0412417j -0.170606+0.0263485j -0.153362+0.173312j -0.0995778-0.0808722j -0.132527-0.0394205j -0.0630955-0.128345j -0.113609-0.0980823j -0.0445231-0.074154j -0.0421781-0.0302835j -0.036503+0.0138873j 0.0733674+0.026116j 0.0453439-0.0445557j 0.00912925-0.00255051j -0.0174637-0.0129758j 0.030093+0.0314182j -0.0454345+0.0395876j -0.0322564-0.100439j 0.0997382+0.117536j 0.0265504-0.130811j -0.158963-0.094582j 0.085013-0.182409j -0.0114496+0.201849j 0.0920582+0.00517533j -0.0361304+0.0985037j 0.0181599-0.0657753j 0.114675+0.0169801j -0.0110052+0.011603j -0.0449257-0.0438557j -0.0395687-0.0717361j -0.00330326+0.00344525j 0.00794694-0.00422851j 0.0100762+0.0020499j -0.0165115-0.0122205j 0.0326026+0.00399979j -0.0188519+0.0226314j -0.00471828-0.0061806j 0.00365351+0.0137143j -0.0299754-0.0145206j 0.0391342+0.00312464j 0.00824312-0.0438029j 0.0155948+0.0191248j -0.0145036+0.0429801j 0.00832078-0.0244077j -0.00981887-0.0237654j -0.0193313+0.00102992j -0.0110781+0.0101385j 0.00302284-0.0063641j 0.0121872+0.0277854j -0.012009-0.0464724j -0.00425201-0.00342565j 0.0143671+0.0253276j -0.0281468-0.040283j 0.00434099+0.0187623j -0.00615992-0.00464023j 0.0031656-0.0128963j 0.0177765+0.0101308j -0.00594777+0.00704575j -0.00989641+0.0111905j 0.00272808+0.0233718j -0.0200734+0.00968092j 0.00498088-0.0164062j -0.00777576-0.00428355j 0.0166448-0.0158329j -0.012824+0.00481546j -0.0160382-0.0198294j -0.00861424-7.51768e-05j 0.0160475-0.00744222j -0.0082365-0.0122228j -0.013835-0.00875516j -0.0111142-0.00148073j 0.0144169+0.00459768j -0.00808879+0.0197008j 0.00415189+0.000180332j 0.0166454+0.00112065j -0.0114877-0.0145728j -0.000737201+0.028112j -0.011728-0.000510305j -0.00259705+0.00459415j -0.00273377+0.00188949j 0.0117362-0.0151682j 0.0201669-0.000614411j -0.0190928-0.0174216j 0.00195102-0.00164655j 0.0104107+0.00965746j 0.0173524-0.0177434j 0.0089856-0.00261873j -0.00379637+0.0287487j 0.0145385+0.0116524j 0.00365297-0.00466728j 0.000295298-0.00824589j 0.0119871-0.0131739j 0.0135035+0.0064835j 0.00695597+0.0103018j -0.00311415+0.00782386j -0.00385409-0.00952292j -0.000622867+0.000921645j 0.0101221-0.010841j -0.0180088+0.00481824j 0.0053083+0.00232132j -0.00790989-9.16908e-05j -0.0123189+0.000697631j 0.00581719-0.000773484j -0.0088776+0.00564506j 0.00792581-0.0100362j -0.00503484+0.0106149j -0.00474483+0.0142814j -0.00350266-0.00522764j -0.014334+0.0133589j 
-0.0132493+0.0306405j -0.0094933-0.0147361j -0.0139552-0.218727j 0.10852-0.0311565j 0.121949-0.0524706j -0.0609304-0.227132j 0.111145-0.0723449j 0.0324815-0.0549348j 0.033853+0.251943j -0.124379-0.0106085j 0.0213633-0.0392066j 0.0455138-0.181933j -0.0507097+0.0998757j 0.0685248+0.0575862j 0.0856321+0.141047j 0.00699815+0.00849522j -0.0994186+0.0368134j 0.0613989+0.104337j -0.0904161+0.0277044j 0.0573255-0.115195j 0.285671+0.0423836j -0.195018+0.0774961j -0.169173-0.035277j -0.0245677-0.0161105j 0.0644316+0.0846625j -0.0402702-0.106102j -0.105313+0.0175265j -0.202984+0.0664824j 0.0302063-0.03449j 0.00852521+0.133065j 0.131221-0.093324j -0.087046-0.0392908j -0.0954485-0.0509299j 0.00365693+0.0999031j -0.0346943-0.0649444j 0.0285236-0.101417j -0.117667-0.0343291j 0.0891205+0.0768208j 0.00253583+0.0721318j -0.0423902-0.117922j -0.00453106+0.034227j 0.000378241-0.0418718j 0.180404-0.00683573j -0.0706626-0.175136j -0.0518658+0.0292853j 0.0401919-0.0381542j -0.0602847+0.0321363j -0.045915-0.0979502j -0.034173-0.0277448j 0.0342668+0.0358067j -0.0538843-0.00912944j -0.0482674-0.0420521j 0.00117188+0.00912118j 0.0400817+0.00933443j 0.0493836-0.0162006j -0.0248198-0.0441486j 0.0604922-0.01403j -0.0297622+0.033377j -0.00471945+0.00292538j 0.00230515+0.0336251j -0.0136167-0.0037519j 0.00481959-0.0227024j 0.0262665-0.0457439j -0.00258449+0.0500064j 0.00585926+0.0777253j -0.00120675-0.0324114j -0.00197173-0.0214786j -0.0117978-0.0109563j 0.00629481-0.0266504j -0.00495169-0.0301987j -0.0055707+0.0198922j 0.00214582+0.0023043j 0.0253281+0.00999929j 0.00191023+0.0307262j -0.0142363-0.0533823j 0.000204917+0.0291489j 0.0020688+0.00726196j -0.00204054-0.0131262j 0.014905-0.00336256j 0.000964059+0.00946117j -0.00658747+0.0250684j 0.00605414+0.0051188j -0.00624537+0.0141114j -0.0153558-0.0028968j -0.0141675+0.0197808j -0.00906021+0.00407396j -0.00652388-0.00118057j 0.0139329-0.00789505j 0.00906625+0.0115127j 0.0256783-0.00776256j 0.000306778-0.0109523j -0.014265-0.0154917j -0.0233067-0.0172731j 0.00049486+0.0156328j -0.00715939+0.0264585j -0.00824382-0.0162612j 0.0127045-0.0137169j 0.00131284-0.00658199j 0.00334638-0.00184285j 0.00403954-0.00343967j -0.0368355-0.0103393j 0.011502-0.0090922j 0.0009241-0.0360013j -0.0201807+0.00710274j 0.0076612+0.00955564j -0.00252167+0.00461776j 0.012093-0.0140859j 0.0130397+0.0153893j 0.0207038+0.00883809j -0.00141153+0.0349764j 0.0146237+0.0194359j 0.00756728-0.0137427j -9.10289e-05-0.00905646j -0.00528875-0.00358678j -0.0228112-0.00218526j -0.00281966-0.0107879j -0.00565621+0.0247388j -0.00202644-0.00468644j 0.00568825+0.00285274j -0.013745-0.00663626j -0.00620493-0.00166489j -0.008311-0.0112493j 0.00335169+0.000719195j 0.00523602-0.0052311j 0.0154129-0.00455445j -0.00824148+0.00487789j 0.00774703-0.014055j 0.00395149-0.00373945j -0.00406534+0.0123731j -0.00962674+0.0173379j 0.0133056-0.00983374j 
0.0221965-0.0295715j -0.00868981-0.00146753j -0.105912-0.0586894j -0.123457+0.300525j 0.136589-0.2063j 0.108953-0.194064j 0.115083-0.171367j -0.0104411+0.0770364j 0.0685047+0.050097j 0.0312567+0.0362926j 0.000407943+0.148845j -0.22034+0.0474914j -0.0382604-0.134172j -0.0453567-0.0272783j -0.142392+0.174313j -0.0440874+0.154179j -0.147916+0.0145344j 0.10755+0.0305596j -0.168451+0.0418789j -0.119877-0.101904j 0.158288-0.0382992j 0.122477-0.0773289j -0.00408806-0.00219854j -0.0245456+0.0533842j -0.082744-0.0386236j -0.0647587-0.103578j 0.09304+0.0749939j 0.0485883+0.146009j 0.0548516-0.0506771j 0.00807117-0.0847406j -0.022207-0.0347842j -0.0127613+0.0519851j 0.0489835+0.036932j 0.042671+0.0321149j 0.0324382-0.0100191j -0.0434735+0.0590648j 0.0830382+0.00882377j -0.0342784+0.00627823j -0.0612792-0.0188217j 0.032284+0.0255827j 0.0210311-0.081993j -0.00973279+0.0996386j -0.250913+0.148773j 0.114887+0.128544j 0.0158616-0.111144j 0.0204319-0.0735176j 0.0288137-0.0798603j 0.0257762+0.018534j 0.0931662-0.015048j -0.0398708-0.00394751j 0.012237+0.0053016j 0.0351384+0.00272605j 0.0141554-0.0101921j -0.00479361-0.00525569j -0.018276+0.00848271j 0.0200035+0.00382201j -0.012938+0.00480743j 0.00331433-0.00375646j -0.00839359-0.0293501j 0.00154677-0.0138473j 0.0114633+0.0106416j -0.00465861+0.0169403j -0.00208295+0.0097338j 0.0102879-0.0077755j -0.00397728-0.0338755j 0.00693619-0.000695518j 0.00969013+0.000760453j 0.0103234+0.0158114j -0.017169-0.0136941j -0.00702965+0.0211194j -0.00655858+0.0145331j 0.00109934+0.0199489j 0.0110003-0.00396816j 0.00393895-0.00768044j -0.0216778+0.0314985j 0.0128477-0.00957866j 5.746e-05-0.0279109j 0.00765289-0.00984871j -0.0134316+0.0207284j -0.00142578-0.00808104j 0.00348599-0.00111086j -0.00799271+0.000986056j -0.00514517-0.0107743j 0.0154572-0.00725375j 0.00123699-0.009856j -0.00326532+0.000727012j -0.0248509+0.00119918j -0.01764-0.0132077j -0.00175717-0.0114564j -0.00781642+3.78591e-05j -0.00638725-0.00306047j 0.00465158-0.00609091j 0.0104937+0.00895189j 0.0139805-0.00332468j 0.013734-0.0144397j 0.0300353+0.00425837j 0.000220191+0.00509386j -0.0145835+0.00229264j 0.0299925-0.00160501j -0.00437164-0.00507208j -0.0218458+0.0163339j 0.0185301-0.00686243j 0.00803292+0.0165433j 0.0042325+0.00752253j 0.0236792-0.00538612j -0.00178631-0.00706121j -0.00406129+0.0225927j -0.01002-0.0129894j -0.00046785-0.00214696j -0.00133956+0.000630649j -0.00584611-0.00567976j 0.0047421+0.0160711j -0.00509719+0.00401166j 0.00146306-0.00241555j 0.0202609-0.00401974j -0.00601698+0.00476178j -0.00744557-0.00509995j -0.00413262-0.0029473j -0.0062166-0.00715693j 0.0128199+0.00153634j 0.00438856+0.00530173j 0.00766933-0.00446469j -0.0104376+0.0023737j -0.00197896+0.00673997j -0.00817535+0.00263566j 0.00368456-0.00348116j 0.000296557+0.00309506j 0.00130872+0.00311897j 0.00139483-0.00375567j 0.00259234-0.00599984j -0.00608582+0.00762333j 
0.00474171-0.0468432j 0.0365423+0.0183131j -0.183777-0.0455534j 0.00538876-0.105695j -0.0571181+0.163264j 0.0467422+0.11396j 0.0106691-0.178773j -0.0597862+0.0681674j -0.0619913-0.0587053j -0.040386+0.0152492j -0.0303985+0.18993j 0.00433827-0.165644j 0.0294409-0.0594421j 0.167144+0.0372239j 0.239263-0.210211j -0.0756817+0.0339969j -0.0531655+0.00526961j -0.0252832-0.0268698j -0.053088-0.106535j 0.200302+0.0143178j 0.0680092+0.0771336j -0.20205-0.183386j 0.0628829-0.061444j 0.0902004+0.0050035j 0.050231-0.0842065j -0.0414603-0.0967261j -0.00797259-0.0191907j -0.0459139+0.108987j -0.0193287+0.048558j -0.0585604-0.0728694j -0.0318392-0.0278942j 0.0905225+0.0739091j -0.0183181+0.0608386j -0.0601355-0.00435158j 0.0254226-0.0192843j -0.0292248+0.0276254j 0.107534-0.0551815j -0.07477-0.0975162j -0.0318122-0.0309131j 0.0349859+0.0404775j 0.0210931+0.116379j 0.0416825-0.0667412j -0.18776-0.0394304j 0.145058-0.169727j 0.0351839+0.177134j -0.00745855+0.136823j -0.00798444+0.125065j -0.0137796-0.002503j 0.0640305+0.0151185j -0.0344972+0.0288328j 0.0637731+0.00183629j 0.0286317-0.0148883j 0.00248297-0.0300601j 0.00538906-0.00985018j -0.0161215+0.00492126j 0.00688049+0.0152944j -0.0396034-0.00779231j 0.0112396-0.00990889j -0.0409467-0.0126166j -0.00818258-0.0100856j 0.00129746+0.0532066j -0.0587988+0.00328625j -0.0090683+0.0219948j -0.00774811-0.0345927j 0.0107715-0.0411963j -0.00131735+0.0280616j 0.00550832+0.0149652j 0.00713254-0.00252706j 0.00442295+0.0376183j -0.000584097+0.0211926j 0.00236054-0.019919j 0.0196398-0.0113845j -0.00764813+0.00162196j -0.00873786-0.020333j 0.0121202+0.0372112j -0.00936336-0.00270927j 0.0107142-0.0343545j -0.00353313+0.00302535j -0.0108764+0.00111494j 0.00912545-0.013706j 0.00673756-0.00635315j 0.00382688-0.00126546j 0.0041612-0.0112581j 0.0257832+0.0120129j -0.00240744-0.0086207j -0.00998559+0.0126975j -0.00656726+0.0107792j 0.00431516+0.0147081j 0.00258402-0.0127543j -0.0144441+0.00209733j -0.0130336-0.0010057j 0.0072892+0.000104631j 0.0172813+0.00350087j 0.00802113+0.00374317j -0.00171404+0.00167135j -0.0167869+0.00667884j 0.0117677-0.0317881j 0.00356774-0.00815633j 0.0042362+0.0250257j -0.0386749+0.00125266j -0.016317-0.0050714j 0.00832466+0.0137972j 0.00748378+0.0261302j -0.0032618+0.0137562j -0.00974372-0.0104589j 0.000678435-0.0112897j -0.00502773+0.00544799j -0.0108632+0.0144105j 0.00415172+0.00864202j 0.0023738-0.0196232j -0.0183694-0.00918385j 0.00971784+0.00502848j -0.00900629+0.00563437j -0.000132207+0.0176016j 0.00904909-0.0126101j -0.00618909+0.0133175j -0.0126244-0.00822701j -0.0055582+0.00504999j -0.00600725-0.010661j 0.0083321+0.000977376j 0.0235708+0.00489529j -0.00406029+0.000462861j -0.0148156-0.000357632j 0.00301879+0.001591j -0.00957009+0.00377652j 0.00957264+0.00229307j 0.00326819+0.00546567j 0.00904565-0.00920041j 0.00633761-0.012687j -0.00348294+0.0114743j 0.00243406+0.00165167j 
-0.00318258-0.0553426j -0.0106986+0.0256279j -0.025922+0.0334157j -0.0548366-0.104861j -0.0713118-0.0279888j 0.0284088+0.124964j 0.0698121+0.00825571j 0.00582763+0.0320261j -0.0822608-0.0847814j 0.0765135-0.0160348j 0.0243172-0.0750583j 0.01604+0.0390371j 0.00279859-0.0470824j 0.0246522+0.00560385j -0.111984-0.00308606j 0.0451192-0.00125971j -0.00170857-0.053568j 0.0383535-0.0347112j 0.0200874+0.179841j 0.0137173-0.0633238j -0.0136361-0.0176383j -0.00479896+0.114751j 0.095032-0.0337609j -0.0660312-0.0549505j -0.0375105-0.140621j -0.127058-0.128032j -0.0892531-0.115925j 0.0569057-0.107962j 0.0710586-0.0525966j -0.0790131+0.077637j 0.00025018+0.0912363j -0.0113772+0.0614969j 0.0576048+0.00014122j 0.11738+0.0445399j 0.045374-0.0894022j -0.0117318+0.00459975j 0.00117548-0.0753304j 0.0110516+0.00977519j 0.049717-0.0661443j -0.0734205+0.0728709j -0.0604216-0.0274666j 0.0327868-0.00459017j 0.0814224-0.0465541j -0.108757+0.00117101j -0.00156038+0.0802831j -0.00994235+0.0824551j -0.0278231-0.0219876j -0.157132+0.0474955j 0.0346248-0.0079578j 0.0853165+0.0125999j -0.0252046+0.00654547j 0.0449868-0.0216791j 0.137478+0.0499371j 0.0506572-0.0165091j 0.00804529-0.0124456j 0.131392-0.133194j 0.117628-0.0686391j 0.049846-0.116893j -0.00489073+0.0178079j 0.0269213-0.119916j -0.0109329+0.0194153j -0.000775415-0.0265493j 0.0115151-0.0150214j 0.0449433-0.0449227j -0.00708684-0.0463404j 0.0299407-0.0497208j -0.00226406+0.00731819j 0.00309392-0.00706005j -0.010358+0.0177168j -0.0013563-0.036928j -0.00144645-0.0115534j 0.00737591-0.0242641j 0.0069143+0.0104622j -0.0110066+0.0167624j 0.00788837+0.0060333j -0.0379971+0.00589278j -0.0320831+0.0114676j 0.0154137+0.0205454j -0.00420797+0.0108223j -0.0112611-0.0388083j 0.0410782-0.0575725j 0.0367673-0.0118491j -0.0278521-0.0109739j -0.0224871+0.0293728j 0.015014-0.0621506j -0.0145885+0.0229723j 0.00106355+0.0422004j 0.0138422-0.0543572j -0.0108506+0.00255932j -0.0116621+0.00619799j -0.0310148-0.0374073j 0.0606767-0.0431693j -0.0332422-0.0670768j -0.0164973-0.00746537j 0.0555986+0.0443345j -0.0403069-0.0236537j 0.0152463-0.000803477j 0.0331903+0.0752614j 0.0239288+0.0295157j -0.0428632-0.00321375j -0.0330466+0.0202151j -0.0371997-0.00794859j -0.057708-0.0170813j -0.00263476+0.0213624j -0.00378286+0.00701908j -0.00830988-0.0149856j -0.0180004-0.0103305j -0.0463106+0.0119956j 0.0408267+0.0527681j 0.0051724-0.0106968j 0.0496834-0.0346867j 0.0275444-0.0267112j 0.0221348+0.0140346j 0.0528755-0.0182309j 0.00664978-0.0248501j 0.0535787+0.0126337j -0.0809296+0.0100716j 0.0864621-0.0985508j -0.0348622+0.0346938j 0.00407855-0.0345507j 0.0247202+0.0148016j -0.0197072-0.0064822j 0.00974091-0.00686237j 0.00192595-0.0115666j -0.0216195-0.0180576j 0.0320783+0.00623676j 0.0406648+0.0103725j 0.0650101-0.00882436j -0.0384851+0.0366106j -0.170798+0.139032j 0.00125216+0.120672j 
0.0523943-0.0421789j 0.0159482-0.00694935j 0.0288958-0.0753069j -0.00642387-0.0753104j 0.0738052-0.0818848j 0.0641868-0.0694288j -0.0553624-0.0462462j 0.0506575-0.0335172j -0.0127917+0.0536628j 0.000723624-0.0578547j -0.0818824-0.0234418j -0.0155003+0.0304759j 0.0302721-0.0649459j -0.0170714+8.27363e-05j 0.0587603+0.123249j -0.0513869+0.00816971j -0.0010975+0.0634354j 0.10564-0.0298429j -0.0848631-0.0399628j -0.121006+0.129042j 0.0295495-0.0217385j 0.00469129+0.0786425j -0.1066+0.0314761j -0.0294531+0.0648253j -0.0926364-0.00771692j 0.140657-0.0580072j -0.00856488-0.0953003j -0.137953-0.0713779j 0.0107236+0.0770245j -0.0531937+0.0481807j -0.173006+0.0279087j 0.0392091+0.106177j 0.0555365+0.00557402j 0.0108483+0.0557468j 0.0443462+0.0416363j -0.0684185-0.0217886j 0.119734-0.0612151j 0.015963+0.0284073j 0.0408718-0.0649142j -0.0335692+0.0497626j -0.117789+0.0360326j -0.0919646-0.050063j 0.0464076-0.0504152j 0.0192834-0.174371j 0.0709287-0.0377773j -0.0769702+0.0329189j 0.0165569-0.0568319j -0.158039+0.0824159j -0.0109547-0.0102403j -0.0595832-0.0895688j -0.0214421-0.0183567j 0.0163301+0.0137638j 0.148064-0.113081j -0.0787733-0.0899399j 0.0376487-0.0575867j 0.0655592+0.0133499j -0.0259234+0.0240398j -0.0567616-0.0330102j 0.0164655-0.032003j -0.0832868+0.0245315j -0.0299673+0.00205252j 0.00820667-0.00566446j -0.0612152+0.0626939j -0.0656063-0.0260655j 0.0464165-0.000323624j 0.0226067+0.0441646j -0.043614+0.00984799j 0.00367239-0.0109386j -0.0366904-0.0013354j -0.0205791-0.054212j 0.0370094+0.00910289j 0.0399787+0.0212181j 0.0356093+0.0410726j -0.0273446-0.0178172j 0.0545213+0.112703j -0.00596241-0.0231457j 0.0404435-0.0113196j -0.016883-0.0116802j -0.0187156-0.0320679j -0.0227373-0.0506833j 0.0449037+0.0166587j 0.0355547-0.00618814j 0.0133541+0.0364586j 0.00196253+0.0221369j 0.0189193-0.037249j -0.00551565+0.0181181j -0.017215-0.0445891j 0.00293618+0.0797191j 0.0109755-0.073044j 0.0300751+0.0162265j 0.0179092+0.0232985j 0.042149+0.00839062j -0.0258645-0.0237825j 0.0125208+0.00411041j 0.0221167-0.0369968j 0.0283898+0.0053693j -0.0227044+0.00239483j 0.0280871-0.0266807j 0.00748691-0.00555082j -0.0182677+0.0101303j -0.0181546-0.0360226j -0.00158221-0.034j -0.00519956-0.0375239j -0.0216112+0.0170641j -0.00559938-0.0210945j 0.0135126-0.0512776j 0.00598757-0.011448j -0.0165381+0.0257982j 0.003291+0.000903502j 0.00121072+0.00976479j -0.0105512+0.0780268j -0.0173934+0.0239151j -0.0415664+0.0234204j -0.00393852+0.0137122j -0.023395-0.0103787j -0.0497957+0.0321928j -0.0557608+0.0209826j -0.0511062-0.0137649j 0.0400973-0.00855287j -0.112369+0.00444559j 0.0509827+0.00246258j 0.00934924-0.0158938j -0.0309174+0.0113515j 0.0651121-0.0195054j 0.047083-0.0163211j 0.0474793-0.00282444j 0.0213434-0.0301685j 0.0305311-0.0738993j 0.0389309-0.0116551j -0.0109155+0.124686j 0.163409-0.147168j 
